ticker,MRK US Equity,MRK US Equity,MRK US Equity,MRK US Equity,MRK US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2001-05-24,65.4292,66.4219,71.7513,67.938,67.9149,UP,1
2001-05-25,65.5194,65.5645,71.7605,67.0717,67.8888,UP,1
2001-05-29,67.1348,66.2865,71.7737,66.5284,67.9418,DOWN,0
2001-05-30,66.1331,67.1348,71.7776,66.1999,67.9637,DOWN,0
2001-05-31,65.8714,66.106,71.7783,66.0176,68.0131,UP,1
2001-06-01,66.9634,64.9779,71.7826,66.3244,68.1258,UP,1
2001-06-04,67.0717,66.6926,71.7857,66.6349,68.209,UP,1
2001-06-05,67.9832,67.2161,71.792,66.8045,68.3236,DOWN,0
2001-06-06,66.7378,67.911,71.8008,66.9255,68.3682,UP,1
2001-06-07,67.5139,66.5843,71.814,67.254,68.3898,DOWN,0
2001-06-08,66.9814,67.3244,71.8218,67.2576,68.373,DOWN,0
2001-06-11,65.2036,66.3316,71.8218,66.884,68.3378,UP,1
2001-06-12,65.5284,64.8065,71.8223,66.393,68.2785,UP,1
2001-06-13,65.9977,64.9328,71.8232,66.245,68.2582,UP,1
2001-06-14,66.6926,65.8804,71.8296,66.0808,68.2779,DOWN,0
2001-06-15,66.5573,66.7017,71.8412,65.9959,68.2647,UP,1
2001-06-18,67.0085,66.0429,71.8553,66.3569,68.2371,UP,1
2001-06-19,67.3244,66.6926,71.8765,66.7161,68.2043,UP,1
2001-06-20,67.3785,67.3244,71.9012,66.9923,68.144,DOWN,0
2001-06-21,67.207,67.8207,71.9343,67.0951,68.0732,DOWN,0
2001-06-22,61.1876,63.2362,71.9424,66.0212,67.9045,DOWN,0
2001-06-25,60.9168,61.5937,71.9435,64.8029,67.6879,DOWN,0
2001-06-26,59.7617,60.3753,71.9376,63.2903,67.4554,DOWN,0
2001-06-27,59.2382,59.9241,71.9273,61.6623,67.1809,DOWN,0
2001-06-28,58.6606,59.2021,71.9151,59.953,66.9228,DOWN,0
2001-06-29,57.6769,59.0216,71.8951,59.2509,66.6636,UP,1
2001-07-02,58.074,57.8033,71.8806,58.6823,66.4964,UP,1
2001-07-03,58.3899,58.6606,71.8694,58.4079,66.3241,DOWN,0
2001-07-05,57.8845,58.3899,71.8559,58.1372,66.1558,DOWN,0
2001-07-06,57.2528,57.8845,71.8339,57.8556,65.9497,UP,1
2001-07-09,58.2996,57.7582,71.8191,57.9802,65.7647,DOWN,0
2001-07-10,57.5055,58.1914,71.7902,57.8665,65.5494,DOWN,0
2001-07-11,56.2781,56.973,71.7413,57.4441,65.3037,DOWN,0
2001-07-12,55.0508,55.5922,71.6905,56.8774,65.0402,UP,1
2001-07-13,55.502,55.2764,71.6511,56.5272,64.7982,UP,1
2001-07-16,56.8376,55.9983,71.6064,56.2348,64.5763,UP,1
2001-07-17,58.1914,56.8106,71.5674,56.372,64.3617,UP,1
2001-07-18,60.9619,58.6516,71.5363,57.3087,64.193,DOWN,0
2001-07-19,60.7363,60.9619,71.5061,58.4459,64.028,DOWN,0
2001-07-20,59.9512,60.4475,71.4736,59.3357,63.8314,DOWN,0
2001-07-23,59.2924,59.9692,71.4381,59.8266,63.6361,DOWN,0
2001-07-24,58.5975,59.2924,71.3921,59.9079,63.4374,UP,1
2001-07-25,58.6516,59.0938,71.3422,59.4458,63.2262,DOWN,0
2001-07-26,58.444,58.6606,71.2946,58.9873,63.0252,UP,1
2001-07-27,58.787,59.0216,71.2416,58.7545,62.7912,UP,1
2001-07-30,59.7887,58.787,71.1954,58.8538,62.5683,UP,1
2001-07-31,61.35,59.9692,71.1538,59.4043,62.3983,UP,1
2001-08-01,61.359,60.9258,71.1168,59.9458,62.2285,DOWN,0
2001-08-02,61.1785,61.4042,71.0758,60.4927,62.0965,UP,1
2001-08-03,61.4673,60.6912,71.0304,61.0287,61.9902,DOWN,0
2001-08-06,60.8446,61.4673,70.9818,61.2399,61.8985,UP,1
2001-08-07,61.8012,60.9619,70.9408,61.3301,61.8242,DOWN,0
2001-08-08,61.2327,61.1605,70.8775,61.3049,61.7061,DOWN,0
2001-08-09,61.2056,60.9619,70.8011,61.3103,61.6076,UP,1
2001-08-10,62.2976,61.1695,70.7271,61.4763,61.5361,UP,1
2001-08-13,62.8571,62.7037,70.6474,61.8789,61.454,UP,1
2001-08-14,63.173,62.9925,70.5721,62.1532,61.376,DOWN,0
2001-08-15,62.1803,63.173,70.4859,62.3427,61.2599,UP,1
2001-08-16,63.164,62.2705,70.4015,62.7344,61.1885,DOWN,0
2001-08-17,62.4059,63.173,70.3077,62.7561,61.0863,UP,1
2001-08-20,63.6964,62.5864,70.2212,62.9239,61.0206,UP,1
2001-08-21,63.8498,63.4257,70.1383,63.0593,60.9935,UP,1
2001-08-22,64.274,63.1279,70.0631,63.478,60.9684,DOWN,0
2001-08-23,61.8283,63.2632,69.9662,63.2109,60.885,UP,1
2001-08-24,62.2886,61.3681,69.8856,63.1874,60.797,DOWN,0
2001-08-27,61.9998,62.09,69.7858,62.8481,60.7058,DOWN,0
2001-08-28,61.3771,61.5937,69.6846,62.3536,60.5932,DOWN,0
2001-08-29,60.5919,61.2778,69.5747,61.6171,60.4585,DOWN,0
2001-08-30,59.5541,60.1497,69.4692,61.1623,60.3021,DOWN,0
2001-08-31,58.7509,59.2472,69.352,60.4548,60.1329,UP,1
2001-09-04,58.9314,58.8411,69.2332,59.8411,60.0878,UP,1
2001-09-05,61.0973,58.9494,69.1318,59.7851,60.0914,DOWN,0
2001-09-06,59.3375,60.6461,69.0291,59.5342,60.0829,DOWN,0
2001-09-07,58.0289,58.9765,68.9114,59.2292,60.0587,UP,1
2001-09-10,59.6534,57.7582,68.7946,59.4097,60.0786,UP,1
2001-09-17,60.601,61.3229,68.6884,59.7436,60.1371,UP,1
2001-09-18,61.6478,60.601,68.593,59.8537,60.2086,DOWN,0
2001-09-19,61.2417,62.2254,68.4858,60.2345,60.2656,DOWN,0
2001-09-20,60.3302,60.4656,68.3695,60.6948,60.3145,DOWN,0
2001-09-21,59.2924,57.7582,68.2378,60.6226,60.3553,DOWN,0
2001-09-24,57.7491,59.2924,68.1084,60.0522,60.3443,DOWN,0
2001-09-25,56.3593,56.8557,67.9812,58.9946,60.3214,UP,1
2001-09-26,57.1716,56.3503,67.8522,58.1805,60.3392,UP,1
2001-09-27,59.7526,57.7401,67.7449,58.065,60.4333,UP,1
2001-09-28,60.1046,61.1876,67.6413,58.2275,60.5253,UP,1
2001-10-01,61.6568,60.3302,67.5386,59.009,60.6217,UP,1
2001-10-02,61.7651,61.6568,67.4433,60.0902,60.6932,DOWN,0
2001-10-03,61.0612,61.7742,67.3397,60.8681,60.6952,DOWN,0
2001-10-04,60.5558,61.1244,67.2302,61.0287,60.6916,UP,1
2001-10-05,61.6027,60.5558,67.123,61.3283,60.7246,UP,1
2001-10-08,61.9095,61.3229,67.022,61.3789,60.7769,DOWN,0
2001-10-09,61.3049,61.6388,66.9207,61.2868,60.8311,UP,1
2001-10-10,61.8103,61.1244,66.8267,61.4366,60.8943,DOWN,0
2001-10-11,61.5305,61.7742,66.7215,61.6316,60.956,UP,1
2001-10-12,62.4149,61.5937,66.6122,61.794,61.0285,UP,1
2001-10-15,63.1279,62.09,66.5105,62.0377,61.0953,DOWN,0
2001-10-16,62.5503,63.173,66.4149,62.2868,61.1193,DOWN,0
2001-10-17,62.3156,62.0991,66.3082,62.3878,61.1385,DOWN,0
2001-10-18,59.8339,61.0522,66.1891,62.0485,61.1116,DOWN,0
2001-10-19,59.0036,59.7887,66.0566,61.3662,61.0623,UP,1
2001-10-22,60.7002,59.0126,65.9376,60.8807,61.0594,DOWN,0
2001-10-23,60.4205,61.5485,65.8201,60.4548,61.0318,UP,1
2001-10-24,60.4656,59.7436,65.7202,60.0847,61.0164,DOWN,0
2001-10-25,60.0053,59.9241,65.6367,60.119,60.9924,DOWN,0
2001-10-26,59.3826,59.9692,65.5577,60.1948,60.9341,DOWN,0
2001-10-29,58.8682,59.1119,65.4753,59.8284,60.8544,DOWN,0
2001-10-30,58.435,58.6787,65.3884,59.4313,60.7596,DOWN,0
2001-10-31,57.5867,58.417,65.301,58.8556,60.6677,UP,1
2001-11-01,57.9387,57.5867,65.2223,58.4422,60.5632,UP,1
2001-11-02,58.6877,57.7582,65.1483,58.3033,60.4889,UP,1
2001-11-05,59.0036,59.1389,65.0674,58.3303,60.395,UP,1
2001-11-06,59.0577,58.2996,64.996,58.4549,60.2992,DOWN,0
2001-11-07,58.426,59.0577,64.9142,58.6227,60.1822,UP,1
2001-11-08,58.8592,58.5253,64.8365,58.8068,60.1228,DOWN,0
2001-11-09,58.3087,58.8411,64.7566,58.731,60.0432,DOWN,0
2001-11-12,58.1011,57.8484,64.6881,58.5505,59.9653,UP,1
2001-11-13,58.2816,58.1462,64.6233,58.3953,59.9033,UP,1
2001-11-14,58.5614,58.5523,64.5467,58.4224,59.8627,DOWN,0
2001-11-15,58.3538,58.6336,64.4673,58.3213,59.8387,UP,1
2001-11-16,58.5704,58.8411,64.3978,58.3737,59.8351,DOWN,0
2001-11-19,58.2906,58.2094,64.3237,58.4116,59.8223,DOWN,0
2001-11-20,57.8845,57.7582,64.2423,58.3321,59.758,UP,1
2001-11-21,59.1841,57.8845,64.157,58.4567,59.755,UP,1
2001-11-23,59.4999,59.1841,64.0756,58.6859,59.7844,UP,1
2001-11-26,60.5107,59.4277,63.997,59.074,59.8015,DOWN,0
2001-11-27,60.0956,60.5107,63.9168,59.435,59.7914,DOWN,0
2001-11-28,58.9765,60.2039,63.8424,59.6534,59.738,UP,1
2001-11-29,60.3302,59.6534,63.7696,59.8826,59.7198,UP,1
2001-11-30,61.1424,60.4656,63.7021,60.2111,59.736,UP,1
2001-12-03,61.8193,60.601,63.6367,60.4728,59.7866,DOWN,0
2001-12-04,61.0341,61.8193,63.5775,60.6605,59.8523,DOWN,0
2001-12-05,59.7797,60.7183,63.5171,60.8212,59.9207,DOWN,0
2001-12-06,59.6985,60.0234,63.4632,60.6948,59.9712,UP,1
2001-12-07,60.4656,59.6985,63.4168,60.5594,59.9855,DOWN,0
2001-12-10,60.4566,60.1497,63.3675,60.2869,59.9925,DOWN,0
2001-12-11,54.78,60.8717,63.2863,59.0361,59.855,DOWN,0
2001-12-12,52.8126,54.8251,63.1997,57.6427,59.6759,DOWN,0
2001-12-13,52.2892,52.8397,63.1133,56.1608,59.5005,UP,1
2001-12-14,52.4246,52.4787,63.0175,54.5526,59.3379,DOWN,0
2001-12-17,51.5943,52.8668,62.9149,52.7801,59.1377,UP,1
2001-12-18,52.7946,52.3343,62.817,52.383,58.9554,UP,1
2001-12-19,53.5436,52.8036,62.7248,52.5292,58.8002,UP,1
2001-12-20,53.9227,53.5436,62.6328,52.8559,58.6424,DOWN,0
2001-12-21,53.8144,54.3288,62.543,53.1339,58.4881,UP,1
2001-12-24,54.1754,53.8775,62.4644,53.6501,58.3233,DOWN,0
2001-12-26,54.1032,54.1754,62.3992,53.9118,58.1428,DOWN,0
2001-12-27,53.9497,53.2639,62.3314,53.9931,57.9708,DOWN,0
2001-12-28,53.7151,53.8324,62.2585,53.9515,57.7988,DOWN,0
2001-12-31,53.0653,53.7422,62.1892,53.8017,57.6634,UP,1
2002-01-02,53.9317,53.3812,62.1298,53.753,57.562,DOWN,0
2002-01-03,53.2729,53.9317,62.0716,53.5869,57.4134,DOWN,0
2002-01-04,53.1465,52.8397,62.0032,53.4263,57.2679,DOWN,0
2002-01-07,52.4336,52.7404,61.9429,53.17,57.1073,UP,1
2002-01-08,53.0021,52.4336,61.8827,53.1574,56.9672,UP,1
2002-01-09,53.0834,53.0021,61.8312,52.9877,56.8413,UP,1
2002-01-10,53.2187,52.7043,61.7906,52.9769,56.7283,UP,1
2002-01-11,53.2278,53.7873,61.7422,52.9931,56.6241,DOWN,0
2002-01-14,53.1104,53.3361,61.6965,53.1285,56.5346,DOWN,0
2002-01-15,52.9299,53.697,61.6386,53.114,56.4344,DOWN,0
2002-01-16,52.5509,53.1104,61.5692,53.0076,56.3117,UP,1
2002-01-17,52.8848,52.4968,61.4945,52.9408,56.1893,DOWN,0
2002-01-18,52.3433,52.8848,61.4214,52.7639,56.055,UP,1
2002-01-22,53.5075,52.7404,61.3464,52.8433,55.9567,DOWN,0
2002-01-23,52.569,53.67,61.2742,52.7711,55.8308,DOWN,0
2002-01-24,52.0004,52.3524,61.2057,52.661,55.7047,DOWN,0
2002-01-25,51.4048,51.6033,61.1266,52.365,55.5708,UP,1
2002-01-28,51.4409,51.7026,61.0419,52.1845,55.4339,UP,1
2002-01-29,51.9102,52.569,60.9566,51.865,55.3009,UP,1
2002-01-30,53.1014,52.3253,60.8702,51.9715,55.1959,UP,1
2002-01-31,53.4083,52.8397,60.7835,52.2531,55.0926,UP,1
2002-02-01,53.6339,53.2639,60.7035,52.6989,54.9995,DOWN,0
2002-02-04,52.7404,53.6339,60.6085,52.9588,54.8966,UP,1
2002-02-05,53.6068,52.3433,60.5196,53.2982,54.7851,DOWN,0
2002-02-06,52.9029,53.2458,60.4193,53.2584,54.6531,DOWN,0
2002-02-07,52.6412,52.8126,60.3247,53.105,54.4957,UP,1
2002-02-08,53.3812,52.3975,60.2384,53.0545,54.3614,UP,1
2002-02-11,53.6519,53.3902,60.1745,53.2368,54.255,UP,1
2002-02-12,54.3468,53.5346,60.1112,53.3848,54.1353,UP,1
2002-02-13,54.6717,54.419,60.0531,53.7386,54.0059,DOWN,0
2002-02-14,53.8685,54.1844,59.9846,53.984,53.8469,UP,1
2002-02-15,53.9768,53.8685,59.9167,54.1032,53.7057,DOWN,0
2002-02-19,53.4714,53.3631,59.8427,54.0671,53.5795,UP,1
2002-02-20,55.2854,53.4805,59.7764,54.2548,53.4913,DOWN,0
2002-02-21,55.0598,55.2854,59.7105,54.3324,53.3832,UP,1
2002-02-22,55.502,54.6898,59.65,54.6591,53.2841,DOWN,0
2002-02-25,54.9064,55.1771,59.5849,54.845,53.2866,DOWN,0
2002-02-26,54.7349,54.8973,59.514,55.0977,53.325,UP,1
2002-02-27,54.9425,55.159,59.4417,55.0291,53.3781,UP,1
2002-02-28,55.3486,54.7349,59.3735,55.0869,53.4366,UP,1
2002-03-01,56.8376,55.3756,59.3088,55.354,53.5415,UP,1
2002-03-04,56.8647,56.6211,59.2478,55.7457,53.6229,DOWN,0
2002-03-05,55.7818,56.6301,59.1841,55.955,53.6676,UP,1
2002-03-06,56.5579,55.863,59.1208,56.2781,53.7203,UP,1
2002-03-07,57.0091,56.5579,59.0634,56.6102,53.7842,DOWN,0
2002-03-08,56.4045,57.0091,58.993,56.5236,53.8288,UP,1
2002-03-11,56.6211,56.5218,58.9214,56.4749,53.8792,UP,1
2002-03-12,57.2979,56.4225,58.8586,56.7781,53.9461,UP,1
2002-03-13,58.0921,57.0813,58.7998,57.0849,54.0337,DOWN,0
2002-03-14,57.2528,57.6228,58.7472,57.1337,54.1174,DOWN,0
2002-03-15,53.9227,54.2295,58.6829,56.6373,54.1172,DOWN,0
2002-03-18,53.0563,53.4805,58.6211,55.9243,54.1129,DOWN,0
2002-03-19,52.7224,53.4985,58.5571,55.0092,54.1044,DOWN,0
2002-03-20,52.4155,52.7224,58.4835,53.8739,54.1041,DOWN,0
2002-03-21,52.3885,52.4246,58.4148,52.9011,54.0918,UP,1
2002-03-22,52.5238,52.0726,58.348,52.6213,54.0806,DOWN,0
2002-03-25,51.9011,52.235,58.2727,52.3903,54.0542,DOWN,0
2002-03-26,51.8019,51.9824,58.1964,52.2062,54.0257,UP,1
2002-03-27,51.8109,51.7567,58.1155,52.0852,53.9997,UP,1
2002-03-28,51.9643,51.8109,58.0416,52.0004,53.9804,UP,1
2002-04-01,51.9824,52.0094,57.964,51.8921,53.9691,DOWN,0
2002-04-02,51.838,51.9824,57.8883,51.8795,53.9481,DOWN,0
2002-04-03,51.7026,52.0455,57.8208,51.8596,53.9353,DOWN,0
2002-04-04,50.3579,50.6738,57.7449,51.569,53.8723,DOWN,0
2002-04-05,49.8615,50.6196,57.6642,51.1485,53.8182,DOWN,0
2002-04-08,48.8778,49.7081,57.5751,50.5276,53.7557,DOWN,0
2002-04-09,48.3634,48.7786,57.4842,49.8327,53.6949,DOWN,0
2002-04-10,47.9573,48.5078,57.3889,49.0836,53.6252,DOWN,0
2002-04-11,47.0639,47.831,57.2876,48.4248,53.5283,UP,1
2002-04-12,48.7335,47.461,57.1944,48.1992,53.4409,UP,1
2002-04-15,49.2118,49.1847,57.1044,48.266,53.357,UP,1
2002-04-16,49.654,49.5908,57.0467,48.5241,53.2774,UP,1
2002-04-17,49.681,49.9969,56.9906,48.8688,53.2162,UP,1
2002-04-18,51.0528,50.5384,56.947,49.6666,53.1651,UP,1
2002-04-19,51.3867,51.5672,56.9078,50.1973,53.1348,DOWN,0
2002-04-22,51.0077,51.3957,56.8695,50.5564,53.1021,DOWN,0
2002-04-23,50.0781,51.0799,56.8315,50.6413,53.0361,DOWN,0
2002-04-24,49.4915,49.9067,56.7886,50.6034,52.9529,UP,1
2002-04-25,49.5367,49.4915,56.7443,50.3001,52.8567,DOWN,0
2002-04-26,49.1576,49.7262,56.7007,49.8543,52.7464,UP,1
2002-04-29,49.3381,49.1576,56.6611,49.5204,52.6558,DOWN,0
2002-04-30,49.0403,49.1847,56.6148,49.3128,52.557,UP,1
2002-05-01,49.9067,48.7786,56.5768,49.3959,52.4857,UP,1
2002-05-02,50.1503,49.9067,56.5462,49.5186,52.383,DOWN,0
2002-05-03,50.0872,50.403,56.5214,49.7045,52.2836,UP,1
2002-05-06,50.4211,50.1774,56.496,49.9211,52.182,DOWN,0
2002-05-07,50.1323,50.4662,56.4624,50.1395,52.0865,UP,1
2002-05-08,51.107,49.8615,56.427,50.3796,52.0139,DOWN,0
2002-05-09,50.3218,50.4481,56.3738,50.4139,51.9215,DOWN,0
2002-05-10,50.1864,50.3399,56.3211,50.4337,51.8183,UP,1
2002-05-13,51.116,50.5294,56.2769,50.5727,51.7038,UP,1
2002-05-14,51.8921,51.4228,56.2399,50.9247,51.6044,DOWN,0
2002-05-15,51.3506,51.5221,56.2037,50.9734,51.5158,DOWN,0
2002-05-16,51.0799,51.3506,56.1658,51.125,51.4062,UP,1
2002-05-17,52.4607,51.0799,56.1359,51.5798,51.3152,UP,1
2002-05-20,52.5238,52.3704,56.1046,51.8614,51.2376,DOWN,0
2002-05-21,52.1628,52.5329,56.0664,51.9156,51.1485,DOWN,0
2002-05-22,51.9102,52.0726,56.0192,52.0275,51.0407,DOWN,0
2002-05-23,51.8921,51.6936,55.9719,52.1899,50.9167,DOWN,0
2002-05-24,50.9806,51.847,55.9209,51.8939,50.7913,DOWN,0
2002-05-28,50.5745,50.9896,55.8665,51.504,50.7243,UP,1
2002-05-29,51.5582,50.5745,55.82,51.3831,50.6943,DOWN,0
2002-05-30,50.8904,50.8994,55.7655,51.1792,50.6577,UP,1
2002-05-31,51.5311,51.3055,55.717,51.107,50.64,DOWN,0
2002-06-03,49.8345,51.486,55.6601,50.8777,50.5889,DOWN,0
2002-06-04,49.3201,49.8345,55.5952,50.6268,50.5249,UP,1
2002-06-05,49.5908,49.5908,55.5289,50.2334,50.4787,DOWN,0
2002-06-06,48.0115,48.9591,55.4531,49.6576,50.4028,DOWN,0
2002-06-07,47.5422,47.1541,55.3799,48.8598,50.3175,UP,1
2002-06-10,49.0042,47.5332,55.3091,48.6937,50.2583,DOWN,0
2002-06-11,46.8202,48.192,55.2312,48.1938,50.155,UP,1
2002-06-12,46.9195,45.8275,55.1473,47.6595,50.0567,UP,1
2002-06-13,46.9556,46.748,55.0628,47.4483,49.9617,UP,1
2002-06-14,47.3888,46.9285,54.9784,47.4177,49.9023,UP,1
2002-06-17,48.1649,47.3888,54.9101,47.2498,49.8684,DOWN,0
2002-06-18,47.7949,48.0746,54.8376,47.4447,49.8467,DOWN,0
2002-06-19,47.4158,47.3978,54.7647,47.544,49.8278,DOWN,0
2002-06-20,47.109,46.9736,54.6933,47.5747,49.8108,DOWN,0
2002-06-21,45.1055,45.3492,54.6159,47.118,49.7717,DOWN,0
2002-06-24,44.6723,44.2662,54.5415,46.4195,49.6904,DOWN,0
2002-06-25,44.2662,44.0135,54.4691,45.7138,49.5915,UP,1
2002-06-26,45.4214,43.3186,54.4015,45.3149,49.5069,UP,1
2002-06-27,45.9177,45.3943,54.3256,45.0766,49.4316,DOWN,0
2002-06-28,45.7011,45.3943,54.2574,45.1958,49.3246,DOWN,0
2002-07-01,43.9955,45.9268,54.1873,45.0604,49.1767,DOWN,0
2002-07-02,42.344,44.176,54.1007,44.6759,49.0035,UP,1
2002-07-03,42.6688,42.1003,54.0111,44.1254,48.8553,UP,1
2002-07-05,44.0948,42.8674,53.9233,43.7608,48.7474,DOWN,0
2002-07-08,43.1472,42.3981,53.8328,43.25,48.6196,DOWN,0
2002-07-09,41.2881,42.5154,53.7376,42.7086,48.4622,DOWN,0
2002-07-10,39.3207,41.0624,53.6378,42.1039,48.2618,UP,1
2002-07-11,39.9614,38.6077,53.5488,41.5624,48.0802,UP,1
2002-07-12,41.1076,39.9795,53.4726,40.965,47.9043,UP,1
2002-07-15,41.2429,40.6112,53.3929,40.5841,47.7261,DOWN,0
2002-07-16,39.7178,40.3856,53.2927,40.2701,47.5187,UP,1
2002-07-17,40.16,40.2502,53.193,40.4379,47.3135,DOWN,0
2002-07-18,37.9038,39.3748,53.0743,40.0264,47.0689,DOWN,0
2002-07-19,37.4526,37.9128,52.9527,39.2954,46.7958,DOWN,0
2002-07-22,36.1079,37.2721,52.8279,38.2684,46.5116,DOWN,0
2002-07-23,35.2415,35.792,52.7013,37.3731,46.2127,UP,1
2002-07-24,38.4453,35.2866,52.5856,37.0302,45.9593,UP,1
2002-07-25,40.1239,38.0843,52.4766,37.4742,45.7239,UP,1
2002-07-26,41.5137,39.9073,52.3777,38.2864,45.5272,UP,1
2002-07-29,43.7338,42.8493,52.2873,39.8116,45.3802,UP,1
2002-07-30,43.7789,43.093,52.1985,41.5191,45.2066,UP,1
2002-07-31,44.7626,43.5894,52.1103,42.7826,45.0514,DOWN,0
2002-08-01,43.2735,44.546,52.011,43.4125,44.8736,DOWN,0
2002-08-02,43.1923,42.732,51.9142,43.7482,44.6992,DOWN,0
2002-08-05,41.0985,43.093,51.8081,43.2212,44.4834,UP,1
2002-08-06,42.2627,41.7213,51.7203,42.9179,44.309,UP,1
2002-08-07,44.176,42.6688,51.6461,42.8006,44.181,UP,1
2002-08-08,45.4394,44.3926,51.5698,43.2338,44.0587,UP,1
2002-08-09,46.0441,45.3492,51.4979,43.8042,43.9617,UP,1
2002-08-12,46.2517,45.2589,51.4269,44.8348,43.8561,DOWN,0
2002-08-13,44.8348,45.6651,51.351,45.3492,43.7561,UP,1
2002-08-14,46.1073,44.3113,51.2846,45.7354,43.6919,DOWN,0
2002-08-15,45.647,46.026,51.2185,45.777,43.613,DOWN,0
2002-08-16,45.1236,45.647,51.152,45.5929,43.5553,UP,1
2002-08-19,46.2607,45.1236,51.0954,45.5947,43.5296,DOWN,0
2002-08-20,45.7011,45.6199,51.0342,45.7679,43.4636,UP,1
2002-08-21,46.8202,45.9177,50.9748,45.9105,43.4636,UP,1
2002-08-22,48.553,46.748,50.9226,46.4917,43.4962,DOWN,0
2002-08-23,47.4339,48.3003,50.8645,46.9538,43.5058,UP,1
2002-08-26,47.5332,47.4339,50.81,47.2083,43.5087,DOWN,0
2002-08-27,46.6217,47.3617,50.7488,47.3924,43.4778,DOWN,0
2002-08-28,45.7011,46.026,50.6858,47.1686,43.4359,UP,1
2002-08-29,45.7914,44.907,50.6242,46.6163,43.4035,DOWN,0
2002-08-30,45.5929,45.7102,50.5608,46.248,43.3731,DOWN,0
2002-09-03,43.2013,44.6272,50.484,45.3817,43.3351,UP,1
2002-09-04,44.3384,42.8674,50.4139,44.925,43.3284,DOWN,0
2002-09-05,43.5894,43.3186,50.339,44.5027,43.3148,UP,1
2002-09-06,43.8601,44.194,50.2668,44.1164,43.2836,UP,1
2002-09-09,44.5821,43.8601,50.2003,43.9143,43.2569,UP,1
2002-09-10,44.7987,44.5911,50.1284,44.2337,43.2388,DOWN,0
2002-09-11,44.7355,45.2589,50.0546,44.3131,43.2536,DOWN,0
2002-09-12,44.3113,44.1308,49.9736,44.4575,43.293,UP,1
2002-09-13,44.4648,44.1308,49.8954,44.5785,43.3289,DOWN,0
2002-09-16,44.0496,44.0496,49.8208,44.472,43.328,DOWN,0
2002-09-17,42.723,44.7536,49.7328,44.0568,43.3195,DOWN,0
2002-09-18,42.4703,42.5064,49.6394,43.6038,43.3432,DOWN,0
2002-09-19,40.7827,41.5769,49.5342,42.8981,43.3724,UP,1
2002-09-20,41.279,40.7737,49.4354,42.2609,43.3988,DOWN,0
2002-09-23,40.8368,40.6563,49.3407,41.6184,43.3933,UP,1
2002-09-24,41.4234,40.2953,49.2494,41.3585,43.397,UP,1
2002-09-25,43.0479,41.7844,49.1623,41.474,43.4636,UP,1
2002-09-26,43.9955,43.0479,49.08,42.1165,43.5403,DOWN,0
2002-09-27,41.7483,43.2284,49.0148,42.2104,43.6172,DOWN,0
2002-09-30,41.252,41.7483,48.957,42.2934,43.6932,UP,1
2002-10-01,41.8566,41.7844,48.9048,42.3801,43.8081,UP,1
2002-10-02,42.371,42.371,48.8546,42.2447,43.9507,DOWN,0
2002-10-03,41.7754,42.2808,48.8055,41.8007,44.0173,DOWN,0
2002-10-04,39.9434,41.3422,48.7412,41.4397,44.0137,DOWN,0
2002-10-07,39.8261,40.0336,48.6726,41.1545,43.98,UP,1
2002-10-08,41.5137,40.6112,48.6106,41.0859,43.9356,DOWN,0
2002-10-09,41.1798,40.16,48.5474,40.8477,43.8836,UP,1
2002-10-10,41.5227,41.1798,48.4841,40.7971,43.8188,UP,1
2002-10-11,42.6869,41.5236,48.4271,41.3458,43.807,UP,1
2002-10-14,44.7626,42.6959,48.3811,42.3331,43.8384,UP,1
2002-10-15,45.9177,45.6651,48.3421,43.2139,43.9348,DOWN,0
2002-10-16,45.0333,45.9809,48.302,43.9846,43.9902,UP,1
2002-10-17,45.8004,46.2065,48.2613,44.8402,44.0227,UP,1
2002-10-18,46.0531,45.8004,48.2252,45.5134,44.035,UP,1
2002-10-21,46.1614,44.537,48.1903,45.7932,44.0374,DOWN,0
2002-10-22,45.7102,45.4846,48.1567,45.7517,44.0265,UP,1
2002-10-23,46.3509,45.1055,48.1234,46.0152,44.0568,DOWN,0
2002-10-24,45.5658,46.4502,48.0858,45.9683,44.046,UP,1
2002-10-25,47.7498,45.5658,48.0585,46.3076,44.0881,UP,1
2002-10-28,48.941,49.0944,48.0371,46.8635,44.1644,DOWN,0
2002-10-29,48.2371,48.4176,48.0127,47.3689,44.2039,UP,1
2002-10-30,48.95,48.3725,47.9928,47.8887,44.2689,DOWN,0
2002-10-31,48.95,48.95,47.9748,48.5656,44.3115,DOWN,0
2002-11-01,48.7876,48.2822,47.9543,48.7732,44.3162,DOWN,0
2002-11-04,48.4447,49.0042,47.9348,48.6739,44.3364,UP,1
2002-11-05,48.9139,48.4537,47.9118,48.8093,44.364,UP,1
2002-11-06,50.5384,48.923,47.9017,49.1269,44.4424,DOWN,0
2002-11-07,50.015,49.8886,47.8918,49.3399,44.5287,UP,1
2002-11-08,50.4662,50.015,47.8871,49.6756,44.6222,DOWN,0
2002-11-11,49.663,50.4481,47.8782,49.9193,44.7036,DOWN,0
2002-11-12,49.4735,49.7352,47.866,50.0312,44.829,DOWN,0
2002-11-13,47.6505,48.8237,47.8387,49.4536,44.8952,UP,1
2002-11-14,48.6793,47.6595,47.8151,49.1865,44.997,UP,1
