ticker,LYB US Equity,LYB US Equity,LYB US Equity,LYB US Equity,LYB US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2018-05-02,104.75,104.14,105.486,106.6596,102.9045,DOWN,0
2018-05-03,103.95,104.68,104.978,106.5568,102.998,UP,1
2018-05-04,104.79,103.53,104.602,106.436,103.0862,DOWN,0
2018-05-07,104.6,104.99,104.376,106.296,103.1741,DOWN,0
2018-05-08,104.54,104.5,104.526,106.1766,103.2624,UP,1
2018-05-09,109.9,105.24,105.556,106.1814,103.3757,UP,1
2018-05-10,112.42,109.88,107.25,106.2654,103.498,UP,1
2018-05-11,112.57,112.47,108.806,106.3542,103.6242,DOWN,0
2018-05-14,111.98,112.87,110.282,106.4496,103.7514,UP,1
2018-05-15,112.17,111.65,111.808,106.5196,103.8628,UP,1
2018-05-16,115.31,113.94,112.89,106.631,103.9889,UP,1
2018-05-17,116.19,115.1,113.644,106.7672,104.1236,UP,1
2018-05-18,116.22,116.11,114.374,106.9042,104.2628,UP,1
2018-05-21,117.53,117.0,115.484,107.0092,104.4067,DOWN,0
2018-05-22,116.17,117.78,116.284,107.1098,104.5437,DOWN,0
2018-05-23,115.66,115.2,116.354,107.2162,104.6764,UP,1
2018-05-24,117.02,115.64,116.52,107.3816,104.8178,DOWN,0
2018-05-25,113.76,115.8,116.028,107.5074,104.9406,DOWN,0
2018-05-29,111.45,112.68,114.812,107.5928,105.0599,UP,1
2018-05-30,113.88,112.42,114.354,107.735,105.1933,DOWN,0
2018-05-31,112.12,113.83,113.646,107.828,105.3138,UP,1
2018-06-01,113.12,114.42,112.866,107.8662,105.4396,UP,1
2018-06-04,113.39,113.58,112.792,108.002,105.5683,UP,1
2018-06-05,115.44,112.98,113.59,108.2198,105.7143,UP,1
2018-06-06,118.04,116.51,114.422,108.4788,105.8678,UP,1
2018-06-07,118.54,118.01,115.706,108.7668,106.02,DOWN,0
2018-06-08,118.09,117.1,116.7,109.0656,106.1666,DOWN,0
2018-06-11,117.53,118.48,117.528,109.3026,106.3075,UP,1
2018-06-12,117.67,117.6,117.974,109.5818,106.4483,DOWN,0
2018-06-13,115.53,117.6,117.472,109.8096,106.5746,DOWN,0
2018-06-14,114.15,115.94,116.594,110.038,106.6938,UP,1
2018-06-15,115.32,117.32,116.04,110.2474,106.8224,DOWN,0
2018-06-18,114.71,114.14,115.476,110.5258,106.9443,DOWN,0
2018-06-19,111.25,112.97,114.192,110.7622,107.0476,DOWN,0
2018-06-20,110.0,111.59,113.086,110.9154,107.1463,DOWN,0
2018-06-21,108.02,110.05,111.86,111.0316,107.2395,UP,1
2018-06-22,111.02,109.95,111.0,111.178,107.336,DOWN,0
2018-06-25,107.62,110.75,109.582,111.2696,107.4155,UP,1
2018-06-26,108.3,108.05,108.992,111.3448,107.499,UP,1
2018-06-27,109.04,109.2,108.8,111.4048,107.5759,UP,1
2018-06-28,109.35,108.95,109.066,111.4144,107.6497,UP,1
2018-06-29,109.85,110.0,108.832,111.4594,107.7281,DOWN,0
2018-07-02,107.55,108.99,108.818,111.4568,107.7937,DOWN,0
2018-07-03,106.76,108.47,108.51,111.4256,107.8517,UP,1
2018-07-05,107.83,107.21,108.268,111.4634,107.9129,UP,1
2018-07-06,108.57,107.44,108.112,111.527,107.973,UP,1
2018-07-09,110.53,109.27,108.248,111.6078,108.0454,DOWN,0
2018-07-10,110.19,110.92,108.776,111.6782,108.1174,DOWN,0
2018-07-11,106.68,109.0,108.76,111.6972,108.1664,UP,1
2018-07-12,106.72,107.5,108.538,111.7558,108.2104,UP,1
2018-07-13,107.38,106.86,108.3,111.8084,108.2485,DOWN,0
2018-07-16,106.22,106.85,107.438,111.8538,108.2807,UP,1
2018-07-17,108.11,106.29,107.022,111.9202,108.3224,UP,1
2018-07-18,108.61,107.88,107.408,112.0004,108.3702,DOWN,0
2018-07-19,108.56,108.51,107.776,112.0808,108.4102,DOWN,0
2018-07-20,107.93,108.14,107.886,112.0414,108.4511,DOWN,0
2018-07-23,107.58,108.41,108.158,111.9446,108.4946,UP,1
2018-07-24,108.37,107.57,108.21,111.8606,108.539,UP,1
2018-07-25,109.42,108.25,108.372,111.8094,108.5916,UP,1
2018-07-26,110.95,109.38,108.85,111.785,108.6512,DOWN,0
2018-07-27,109.49,111.19,109.162,111.6686,108.7083,DOWN,0
2018-07-30,109.11,109.51,109.468,111.527,108.7676,UP,1
2018-07-31,110.79,109.61,109.952,111.4184,108.8339,DOWN,0
2018-08-01,110.11,110.77,110.09,111.27,108.896,DOWN,0
2018-08-02,108.47,108.75,109.594,111.116,108.9499,UP,1
2018-08-03,112.15,110.61,110.126,111.0458,109.0196,UP,1
2018-08-06,113.01,112.08,110.906,110.9656,109.0933,UP,1
2018-08-07,113.4,113.73,111.428,110.9584,109.1634,DOWN,0
2018-08-08,113.07,113.0,112.02,110.9908,109.234,UP,1
2018-08-09,113.38,113.33,113.002,110.9808,109.3081,DOWN,0
2018-08-10,112.57,112.55,113.086,110.9898,109.3663,DOWN,0
2018-08-13,111.58,113.18,112.8,110.959,109.4254,UP,1
2018-08-14,113.19,112.4,112.758,110.955,109.4852,DOWN,0
2018-08-15,110.76,111.69,112.296,110.8614,109.544,UP,1
2018-08-16,111.95,111.55,112.01,110.7396,109.5737,UP,1
2018-08-17,113.1,111.88,112.116,110.6308,109.6216,UP,1
2018-08-20,113.99,113.85,112.598,110.5488,109.6744,UP,1
2018-08-21,114.94,114.21,112.948,110.497,109.7314,DOWN,0
2018-08-22,114.77,115.74,113.75,110.439,109.7773,DOWN,0
2018-08-23,114.03,114.89,114.166,110.409,109.815,UP,1
2018-08-24,115.12,114.81,114.57,110.4284,109.861,UP,1
2018-08-27,115.95,115.29,114.962,110.441,109.9115,DOWN,0
2018-08-28,114.97,116.06,114.968,110.4462,109.9654,UP,1
2018-08-29,114.98,115.2,115.01,110.5208,110.019,DOWN,0
2018-08-30,113.65,114.51,114.934,110.5938,110.0663,DOWN,0
2018-08-31,112.78,113.36,114.466,110.689,110.1115,DOWN,0
2018-09-04,111.01,111.95,113.478,110.6888,110.154,UP,1
2018-09-05,111.67,110.5,112.818,110.7698,110.1964,UP,1
2018-09-06,112.24,112.0,112.27,110.8486,110.2381,DOWN,0
2018-09-07,108.63,110.68,111.266,110.8404,110.2599,DOWN,0
2018-09-10,106.88,109.59,110.086,110.791,110.2752,DOWN,0
2018-09-11,106.54,106.11,109.192,110.7248,110.2908,DOWN,0
2018-09-12,106.09,106.39,108.076,110.6956,110.2995,DOWN,0
2018-09-13,104.96,107.04,106.62,110.6596,110.3024,UP,1
2018-09-14,105.31,105.03,105.956,110.6092,110.3043,DOWN,0
2018-09-17,103.46,104.06,105.272,110.507,110.2965,DOWN,0
2018-09-18,102.1,103.15,104.384,110.3384,110.2835,UP,1
2018-09-19,102.71,99.68,103.708,110.1888,110.2766,UP,1
2018-09-20,104.49,104.04,103.614,110.145,110.28,UP,1
2018-09-21,105.21,105.0,103.594,110.1148,110.2831,DOWN,0
2018-09-24,104.35,105.38,103.772,110.0542,110.2814,UP,1
2018-09-25,104.8,104.25,104.312,110.0258,110.2729,DOWN,0
2018-09-26,104.29,104.45,104.628,109.9494,110.2586,DOWN,0
2018-09-27,102.78,103.83,104.286,109.8328,110.235,DOWN,0
2018-09-28,102.51,102.26,103.746,109.7118,110.2126,UP,1
2018-10-01,104.04,102.95,103.684,109.634,110.1953,UP,1
2018-10-02,105.73,104.41,103.87,109.597,110.1968,UP,1
2018-10-03,105.78,105.96,104.168,109.5452,110.1955,DOWN,0
2018-10-04,103.92,105.96,104.396,109.4352,110.1673,DOWN,0
2018-10-05,103.5,103.95,104.594,109.2862,110.1401,UP,1
2018-10-08,104.22,102.89,104.63,109.1808,110.1116,DOWN,0
2018-10-09,99.71,103.75,103.426,108.9928,110.0587,DOWN,0
2018-10-10,97.62,100.49,101.794,108.7294,109.9969,DOWN,0
2018-10-11,97.03,97.55,100.416,108.4678,109.9324,UP,1
2018-10-12,97.5,98.1,99.216,108.2484,109.8698,DOWN,0
2018-10-15,96.94,97.52,97.76,107.9442,109.7987,UP,1
2018-10-16,97.63,97.37,97.344,107.6366,109.7352,DOWN,0
2018-10-17,96.22,97.64,97.064,107.293,109.6552,DOWN,0
2018-10-18,94.79,96.05,96.616,106.9274,109.5678,DOWN,0
2018-10-19,93.59,95.45,95.834,106.5316,109.4718,DOWN,0
2018-10-22,91.94,94.27,94.834,106.119,109.3596,DOWN,0
2018-10-23,90.0,90.08,93.308,105.6874,109.2391,DOWN,0
2018-10-24,86.57,90.42,91.378,105.155,109.0962,UP,1
2018-10-25,89.2,87.64,90.26,104.7238,108.967,UP,1
2018-10-26,89.23,88.13,89.388,104.2694,108.8247,DOWN,0
2018-10-29,88.45,90.73,88.69,103.7764,108.6785,UP,1
2018-10-30,88.82,89.07,88.454,103.273,108.5432,UP,1
2018-10-31,89.27,90.03,88.994,102.7596,108.4051,UP,1
2018-11-01,92.53,91.19,89.66,102.3148,108.2833,UP,1
2018-11-02,93.1,93.78,90.434,101.8962,108.1492,UP,1
2018-11-05,93.49,93.54,91.442,101.4636,108.022,UP,1
2018-11-06,95.08,94.22,92.694,101.0462,107.9052,UP,1
2018-11-07,96.85,95.58,94.21,100.6838,107.7948,DOWN,0
2018-11-08,96.53,95.86,95.01,100.3148,107.6737,DOWN,0
2018-11-09,96.06,95.27,95.602,99.963,107.5466,DOWN,0
2018-11-12,95.24,96.16,95.952,99.6122,107.4182,DOWN,0
2018-11-13,92.07,95.09,95.35,99.2334,107.2843,DOWN,0
2018-11-14,91.88,92.19,94.356,98.8376,107.1445,UP,1
2018-11-15,93.44,91.88,93.738,98.4616,107.0239,UP,1
2018-11-16,95.43,93.19,93.612,98.1976,106.9402,DOWN,0
2018-11-19,92.78,94.62,93.12,97.9156,106.8603,DOWN,0
2018-11-20,91.4,92.5,92.986,97.6128,106.7482,UP,1
2018-11-21,92.38,92.08,93.086,97.3386,106.6587,DOWN,0
2018-11-23,90.84,91.02,92.566,97.0562,106.584,UP,1
2018-11-26,92.1,91.63,91.9,96.792,106.5095,DOWN,0
2018-11-27,91.18,91.33,91.58,96.5464,106.4169,UP,1
2018-11-28,92.02,91.5,91.704,96.3448,106.3288,UP,1
2018-11-29,93.02,92.44,91.832,96.151,106.2339,UP,1
2018-11-30,93.31,92.24,92.326,95.9274,106.1506,UP,1
2018-12-03,94.32,95.99,92.77,95.7096,106.0792,DOWN,0
2018-12-04,90.57,94.07,92.648,95.434,105.9891,DOWN,0
2018-12-06,88.23,88.79,91.89,95.1026,105.8848,DOWN,0
2018-12-07,84.37,88.28,90.16,94.7042,105.7525,UP,1
2018-12-10,84.43,84.13,88.384,94.3372,105.6166,UP,1
2018-12-11,84.82,86.16,86.484,93.9834,105.4882,UP,1
2018-12-12,85.44,86.93,85.458,93.6114,105.3671,DOWN,0
2018-12-13,83.68,85.34,84.548,93.1704,105.2444,DOWN,0
2018-12-14,82.34,82.78,84.142,92.7016,105.1154,DOWN,0
2018-12-17,82.19,81.5,83.694,92.267,104.9903,UP,1
2018-12-18,82.46,82.99,83.222,91.8462,104.8593,DOWN,0
2018-12-19,80.66,82.42,82.266,91.375,104.7139,DOWN,0
2018-12-20,79.57,80.13,81.444,90.9722,104.5648,DOWN,0
2018-12-21,79.01,79.48,80.778,90.6,104.413,DOWN,0
2018-12-24,78.52,78.92,80.044,90.2298,104.2442,UP,1
2018-12-26,81.42,78.63,79.836,89.9082,104.0956,UP,1
2018-12-27,83.43,80.09,80.39,89.638,103.9611,DOWN,0
2018-12-28,82.38,83.68,80.952,89.333,103.8292,UP,1
2018-12-31,83.16,82.65,81.782,89.0718,103.7077,UP,1
2019-01-02,83.89,81.71,82.856,88.8538,103.5912,DOWN,0
2019-01-03,82.26,83.67,83.024,88.6272,103.4687,UP,1
2019-01-04,86.7,86.28,83.678,88.5224,103.3648,UP,1
2019-01-07,86.94,86.55,84.59,88.4612,103.2435,UP,1
2019-01-08,88.61,87.71,85.68,88.502,103.1535,DOWN,0
2019-01-09,88.11,88.9,86.524,88.4802,103.0713,DOWN,0
2019-01-10,87.4,87.35,87.552,88.4436,102.9829,DOWN,0
2019-01-11,86.0,87.16,87.412,88.3946,102.8922,DOWN,0
2019-01-14,85.71,85.2,87.166,88.3324,102.805,DOWN,0
2019-01-15,84.58,85.65,86.36,88.2386,102.6995,UP,1
2019-01-16,84.78,84.38,85.694,88.0836,102.6048,UP,1
2019-01-17,85.85,84.11,85.384,87.9386,102.5134,UP,1
2019-01-18,87.86,86.83,85.756,87.826,102.439,DOWN,0
2019-01-22,85.8,86.99,85.774,87.6404,102.3438,DOWN,0
2019-01-23,84.43,85.81,85.744,87.392,102.262,DOWN,0
2019-01-24,83.96,84.35,85.58,87.1406,102.1846,UP,1
2019-01-25,86.21,85.1,85.652,86.9436,102.104,DOWN,0
2019-01-28,86.14,85.52,85.308,86.7616,102.0236,UP,1
2019-01-29,87.09,86.28,85.566,86.662,101.9406,UP,1
2019-01-30,88.22,87.75,86.324,86.5888,101.8665,DOWN,0
2019-01-31,86.97,86.5,86.926,86.4594,101.7786,UP,1
2019-02-01,88.89,85.26,87.462,86.3286,101.6929,DOWN,0
2019-02-04,87.69,88.28,87.772,86.2268,101.587,DOWN,0
2019-02-05,87.57,87.38,87.868,86.1502,101.4868,DOWN,0
2019-02-06,87.2,87.62,87.664,86.0466,101.3844,DOWN,0
2019-02-07,84.59,86.9,87.188,85.9216,101.2658,DOWN,0
2019-02-08,84.58,84.22,86.326,85.7712,101.159,DOWN,0
2019-02-11,83.91,84.63,85.57,85.6258,101.0516,UP,1
2019-02-12,85.46,84.64,85.148,85.4946,100.9464,UP,1
2019-02-13,86.05,85.87,84.918,85.3552,100.8433,UP,1
2019-02-14,86.32,85.6,85.264,85.2154,100.7463,UP,1
2019-02-15,87.64,87.25,85.876,85.0818,100.6655,DOWN,0
2019-02-19,87.48,87.06,86.59,85.02,100.5792,UP,1
2019-02-20,89.16,87.35,87.33,85.0386,100.5052,DOWN,0
2019-02-21,88.5,89.32,87.82,85.1212,100.4238,UP,1
2019-02-22,89.14,89.41,88.384,85.2154,100.3465,DOWN,0
2019-02-25,88.59,89.27,88.574,85.2908,100.2667,DOWN,0
2019-02-26,86.86,88.48,88.45,85.3192,100.1515,DOWN,0
2019-02-27,86.69,86.79,87.956,85.3794,100.0229,DOWN,0
2019-02-28,85.52,86.66,87.36,85.443,99.8876,DOWN,0
2019-03-01,85.05,85.43,86.542,85.5002,99.753,UP,1
2019-03-04,85.1,86.94,85.844,85.553,99.6176,DOWN,0
2019-03-05,84.12,84.92,85.296,85.6222,99.4617,UP,1
2019-03-06,89.26,86.54,85.81,85.816,99.327,DOWN,0
2019-03-07,87.11,88.89,86.128,85.978,99.1815,UP,1
2019-03-08,87.14,86.2,86.546,86.1504,99.0295,UP,1
2019-03-11,88.7,87.68,87.266,86.296,98.8922,UP,1
2019-03-12,89.28,88.9,88.298,86.413,98.7603,DOWN,0
2019-03-13,88.88,89.33,88.222,86.543,98.6196,DOWN,0
2019-03-14,87.44,88.58,88.288,86.6286,98.488,DOWN,0
2019-03-15,87.0,87.58,88.26,86.6908,98.3657,UP,1
2019-03-18,87.27,87.45,87.974,86.791,98.2327,DOWN,0
2019-03-19,86.96,88.07,87.51,86.7962,98.1069,DOWN,0
2019-03-20,86.33,86.81,87.0,86.784,97.9729,UP,1
2019-03-21,88.31,86.25,87.174,86.778,97.8475,DOWN,0
2019-03-22,85.07,87.52,86.788,86.7172,97.6957,DOWN,0
2019-03-25,83.47,85.12,86.028,86.6386,97.5228,UP,1
2019-03-26,84.31,84.47,85.498,86.6048,97.3517,DOWN,0
2019-03-27,83.49,84.6,84.93,86.5604,97.1787,UP,1
2019-03-28,83.86,83.92,84.04,86.546,97.0103,UP,1
2019-03-29,84.08,83.55,83.842,86.532,96.8424,UP,1
2019-04-01,87.17,85.06,84.582,86.5584,96.7006,UP,1
2019-04-02,89.36,87.17,85.592,86.5884,96.5766,UP,1
2019-04-03,90.58,90.42,87.01,86.684,96.4529,UP,1
2019-04-04,92.2,90.31,88.678,86.8394,96.3404,DOWN,0
2019-04-05,91.06,92.53,90.074,86.9814,96.2394,UP,1
2019-04-08,91.33,91.26,90.906,87.0838,96.1461,DOWN,0
2019-04-09,90.25,90.78,91.084,87.166,96.0572,DOWN,0
2019-04-10,89.56,90.65,90.88,87.2154,95.9499,UP,1
2019-04-11,90.51,89.81,90.542,87.2612,95.8644,UP,1
2019-04-12,92.29,92.94,90.788,87.3676,95.7843,DOWN,0
2019-04-15,92.22,93.21,90.966,87.4342,95.7002,DOWN,0
2019-04-16,92.17,92.4,91.35,87.5238,95.6143,DOWN,0
2019-04-17,91.76,92.68,91.79,87.6076,95.5239,UP,1
2019-04-18,91.79,91.85,92.046,87.6994,95.4451,UP,1
2019-04-22,91.99,92.21,91.986,87.8474,95.3712,UP,1
2019-04-23,92.01,91.88,91.944,87.996,95.2921,DOWN,0
2019-04-24,90.59,92.14,91.628,88.1296,95.2022,DOWN,0
2019-04-25,88.66,90.64,91.008,88.1936,95.0929,DOWN,0
2019-04-26,88.01,87.66,90.252,88.2328,94.982,UP,1
2019-04-29,89.09,87.88,89.672,88.2882,94.894,DOWN,0
2019-04-30,88.23,89.26,88.916,88.3,94.8016,DOWN,0
2019-05-01,86.47,88.29,88.092,88.2798,94.697,DOWN,0
2019-05-02,85.96,86.16,87.552,88.2158,94.5957,UP,1
2019-05-03,87.02,86.49,87.354,88.1862,94.4903,DOWN,0
2019-05-06,85.21,85.51,86.578,88.1076,94.3733,DOWN,0
2019-05-07,83.25,84.01,85.582,88.0008,94.2467,DOWN,0
2019-05-08,82.99,83.16,84.886,87.9234,94.122,DOWN,0
2019-05-09,81.98,82.09,84.09,87.8292,93.994,UP,1
2019-05-10,82.66,82.05,83.218,87.772,93.8655,DOWN,0
2019-05-13,79.9,81.06,82.156,87.669,93.7179,UP,1
2019-05-14,80.52,80.16,81.61,87.5774,93.5657,UP,1
2019-05-15,80.74,80.01,81.16,87.5098,93.422,UP,1
2019-05-16,81.8,81.51,81.124,87.3606,93.2854,DOWN,0
2019-05-17,80.15,80.8,80.622,87.2214,93.1322,DOWN,0
2019-05-20,79.86,79.5,80.614,87.0758,92.981,UP,1
2019-05-21,81.58,80.41,80.826,86.9334,92.8465,DOWN,0
2019-05-22,80.65,81.21,80.808,86.7608,92.689,DOWN,0
2019-05-23,78.65,79.16,80.178,86.5562,92.5172,DOWN,0
2019-05-24,77.93,79.43,79.734,86.366,92.3399,DOWN,0
2019-05-28,76.99,78.14,79.16,86.1658,92.1595,UP,1
2019-05-29,77.78,76.14,78.4,85.976,91.9815,DOWN,0
2019-05-30,77.41,77.99,77.752,85.785,91.8057,DOWN,0
2019-05-31,74.25,76.56,76.872,85.5434,91.619,UP,1
2019-06-03,77.69,74.44,76.824,85.331,91.4415,UP,1
2019-06-04,82.05,81.09,77.836,85.2706,91.298,DOWN,0
2019-06-05,80.98,82.12,78.476,85.2208,91.1431,DOWN,0
2019-06-06,80.36,80.92,79.066,85.1418,90.9794,DOWN,0
2019-06-07,79.22,79.9,80.06,85.0564,90.8056,UP,1
2019-06-10,83.65,83.36,81.252,85.0522,90.6491,UP,1
2019-06-11,84.51,84.78,81.744,85.0608,90.4978,UP,1
2019-06-12,85.39,84.77,82.626,85.0252,90.3546,UP,1
2019-06-13,86.39,85.87,83.832,84.9658,90.211,UP,1
2019-06-14,86.5,86.17,85.288,84.8842,90.0637,DOWN,0
2019-06-17,85.71,85.11,85.7,84.7544,89.9174,UP,1
2019-06-18,86.55,86.56,86.108,84.6642,89.7753,DOWN,0
2019-06-19,86.21,87.0,86.272,84.5618,89.6381,UP,1
2019-06-20,86.59,87.25,86.312,84.4886,89.5071,DOWN,0
2019-06-21,86.46,86.08,86.304,84.4266,89.3844,UP,1
2019-06-24,86.96,86.2,86.554,84.3556,89.2608,DOWN,0
2019-06-25,86.57,86.94,86.558,84.2412,89.1325,DOWN,0
2019-06-26,86.27,86.5,86.57,84.1222,89.0207,UP,1
2019-06-27,86.64,86.5,86.58,84.0116,88.9195,DOWN,0
2019-06-28,86.13,86.74,86.514,83.899,88.8174,UP,1
2019-07-01,87.28,86.9,86.578,83.8088,88.7234,DOWN,0
2019-07-02,87.08,87.32,86.68,83.7106,88.634,UP,1
2019-07-03,87.35,87.12,86.896,83.6174,88.5442,UP,1
2019-07-05,87.42,87.1,87.052,83.554,88.464,DOWN,0
2019-07-08,87.37,87.26,87.3,83.5282,88.3903,DOWN,0
2019-07-09,84.65,88.25,86.774,83.461,88.3,DOWN,0
2019-07-10,84.08,84.8,86.174,83.3608,88.198,UP,1
2019-07-11,84.92,84.28,85.688,83.2946,88.0965,UP,1
2019-07-12,86.05,84.91,85.414,83.2862,88.005,DOWN,0
2019-07-15,85.88,85.91,85.116,83.2846,87.9104,UP,1
2019-07-16,87.8,86.13,85.746,83.3002,87.828,DOWN,0
2019-07-17,85.73,87.71,86.076,83.3106,87.7427,DOWN,0
2019-07-18,85.72,85.63,86.236,83.36,87.6588,UP,1
2019-07-19,85.92,85.51,86.21,83.4186,87.5682,DOWN,0
2019-07-22,84.22,85.39,85.878,83.4634,87.4606,UP,1
2019-07-23,86.15,84.29,85.548,83.5332,87.3625,UP,1
2019-07-24,86.36,85.8,85.674,83.6624,87.2747,DOWN,0
2019-07-25,85.51,86.58,85.632,83.7622,87.1847,DOWN,0
2019-07-26,85.34,85.21,85.516,83.8542,87.0903,DOWN,0
2019-07-29,83.87,85.03,85.446,83.8956,87.0111,UP,1
2019-07-30,84.39,83.13,85.094,83.9804,86.945,DOWN,0
2019-07-31,83.69,84.14,84.56,84.057,86.8783,DOWN,0
2019-08-01,81.49,83.45,83.756,84.0552,86.7982,DOWN,0
2019-08-02,76.14,80.01,81.916,83.965,86.6942,UP,1
2019-08-05,76.31,75.44,80.404,83.9182,86.5876,DOWN,0
2019-08-06,75.8,77.17,78.686,83.8756,86.4855,UP,1
2019-08-07,75.94,74.77,77.136,83.8546,86.3913,UP,1
2019-08-08,77.13,76.75,76.264,83.8416,86.309,DOWN,0
2019-08-09,75.42,76.88,76.12,83.8018,86.2264,DOWN,0
2019-08-12,72.93,74.91,75.444,83.7754,86.141,UP,1
2019-08-13,75.61,72.33,75.406,83.7338,86.0862,DOWN,0
2019-08-14,72.71,74.0,74.76,83.547,86.0038,DOWN,0
2019-08-15,72.6,73.38,73.854,83.3794,85.9206,UP,1
2019-08-16,74.25,72.91,73.62,83.2572,85.8496,UP,1
2019-08-19,74.88,75.17,74.01,83.1704,85.7799,DOWN,0
2019-08-20,72.7,74.49,73.428,82.9514,85.6971,UP,1
2019-08-21,73.13,73.82,73.512,82.7238,85.6001,DOWN,0
2019-08-22,72.14,73.93,73.42,82.4588,85.4953,DOWN,0
2019-08-23,69.03,71.59,72.376,82.1116,85.373,UP,1
2019-08-26,69.55,70.32,71.31,81.7726,85.2453,UP,1
2019-08-27,69.75,70.55,70.72,81.4534,85.1098,UP,1
2019-08-28,72.02,69.69,70.498,81.1628,84.9873,UP,1
2019-08-29,75.33,73.25,71.136,80.9452,84.8836,UP,1
2019-08-30,77.38,76.12,72.806,80.761,84.7943,DOWN,0
2019-09-03,74.82,75.0,73.86,80.5282,84.7081,UP,1
2019-09-04,75.82,76.02,75.074,80.3054,84.6278,UP,1
2019-09-05,77.6,76.71,76.19,80.126,84.5486,UP,1
2019-09-06,78.05,77.75,76.734,79.9616,84.4617,UP,1
2019-09-09,81.46,78.83,77.55,79.858,84.4051,UP,1
2019-09-10,85.08,81.59,79.602,79.837,84.3735,UP,1
2019-09-11,85.71,85.12,81.58,79.8056,84.3401,DOWN,0
2019-09-12,83.78,83.55,82.816,79.7396,84.3048,UP,1
2019-09-13,86.27,85.12,84.46,79.718,84.2757,UP,1
2019-09-16,89.67,89.41,86.102,79.763,84.2681,DOWN,0
2019-09-17,89.0,89.0,86.886,79.7956,84.253,DOWN,0
2019-09-18,88.37,88.4,87.418,79.87,84.2298,UP,1
2019-09-19,88.59,88.5,88.38,79.9602,84.2062,DOWN,0
2019-09-20,88.29,89.0,88.784,80.0276,84.176,DOWN,0
2019-09-23,88.22,87.13,88.494,80.071,84.1643,DOWN,0
2019-09-24,86.29,88.08,87.952,80.0792,84.1546,UP,1
2019-09-25,86.85,85.98,87.648,80.0602,84.167,UP,1
2019-09-26,87.5,86.76,87.43,80.0956,84.1823,UP,1
2019-09-27,88.7,87.69,87.512,80.1552,84.2017,UP,1
2019-09-30,89.47,88.67,87.762,80.2262,84.2219,DOWN,0
2019-10-01,86.38,89.95,87.78,80.2694,84.2354,DOWN,0
2019-10-02,84.41,84.89,87.292,80.2346,84.2457,UP,1
2019-10-03,85.25,83.76,86.842,80.2124,84.261,DOWN,0
2019-10-04,85.18,85.47,86.138,80.2058,84.2746,DOWN,0
2019-10-07,84.16,85.03,85.076,80.1822,84.2921,DOWN,0
2019-10-08,81.63,83.07,84.126,80.1374,84.3024,UP,1
2019-10-09,82.25,82.45,83.694,80.0946,84.3186,UP,1
2019-10-10,83.92,82.94,83.428,80.0992,84.3456,UP,1
2019-10-11,88.07,85.72,84.006,80.2308,84.3789,DOWN,0
2019-10-14,87.37,86.77,84.648,80.4554,84.3986,DOWN,0
2019-10-15,87.2,87.66,85.762,80.6732,84.4227,DOWN,0
2019-10-16,86.45,87.45,86.602,80.8862,84.4391,DOWN,0
2019-10-17,86.41,87.11,87.1,81.0956,84.4517,DOWN,0
2019-10-18,86.11,86.06,86.708,81.2752,84.471,UP,1
2019-10-21,87.99,87.29,86.832,81.5266,84.4774,DOWN,0
2019-10-22,87.97,87.95,86.986,81.8274,84.4826,UP,1
2019-10-23,88.21,87.84,87.338,82.0794,84.4806,UP,1
2019-10-24,88.36,89.01,87.728,82.3924,84.4818,UP,1
2019-10-25,90.83,87.92,88.672,82.757,84.499,UP,1
2019-10-28,91.34,91.56,89.342,83.0988,84.5257,UP,1
2019-10-29,91.64,90.63,90.076,83.434,84.5553,UP,1
2019-10-30,91.68,91.19,90.77,83.8136,84.5908,DOWN,0
2019-10-31,89.7,91.05,91.038,84.145,84.6154,UP,1
2019-11-01,93.6,92.28,91.592,84.5742,84.6542,UP,1
2019-11-04,96.72,94.32,92.668,85.128,84.6985,UP,1
2019-11-05,97.37,97.3,93.814,85.6844,84.7563,DOWN,0
2019-11-06,97.06,97.34,94.89,86.2306,84.8195,UP,1
2019-11-07,97.49,97.64,96.448,86.74,84.8871,DOWN,0
2019-11-08,97.39,97.45,97.206,87.1812,84.943,DOWN,0
2019-11-11,97.19,95.93,97.3,87.5774,84.9983,DOWN,0
2019-11-12,96.58,97.18,97.142,88.0126,85.0457,DOWN,0
2019-11-13,95.26,95.43,96.782,88.4014,85.0809,UP,1
2019-11-14,95.88,94.88,96.46,88.767,85.1255,UP,1
2019-11-15,96.0,96.68,96.182,89.126,85.161,DOWN,0
2019-11-18,94.92,95.48,95.728,89.3952,85.1972,DOWN,0
2019-11-19,93.06,95.05,95.024,89.5548,85.2246,DOWN,0
2019-11-20,92.23,92.79,94.418,89.6852,85.2498,UP,1
2019-11-21,93.34,92.36,93.91,89.8764,85.2935,DOWN,0
2019-11-22,93.34,93.54,93.378,90.0178,85.3373,UP,1
2019-11-25,94.75,94.04,93.344,90.1194,85.3915,DOWN,0
2019-11-26,93.66,94.8,93.464,90.2126,85.4325,UP,1
2019-11-27,94.55,93.64,93.928,90.3362,85.475,DOWN,0
2019-11-29,92.54,93.2,93.768,90.4152,85.5061,UP,1
2019-12-02,92.65,92.93,93.63,90.5024,85.5312,DOWN,0
