ticker,WDC US Equity,WDC US Equity,WDC US Equity,WDC US Equity,WDC US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2019-01-08,38.11,39.26,66.0652,37.532,42.7942,UP,1
2019-01-09,39.79,38.36,65.8025,37.838,42.5098,UP,1
2019-01-10,39.81,39.52,65.5302,38.67,42.4222,UP,1
2019-01-11,40.03,39.56,65.2694,39.244,42.3918,DOWN,0
2019-01-14,38.06,37.89,65.0057,39.16,42.3256,DOWN,0
2019-01-15,37.68,38.06,64.7328,39.074,42.2178,UP,1
2019-01-16,37.83,37.82,64.472,38.682,42.0328,DOWN,0
2019-01-17,36.47,37.25,64.1983,38.014,41.8074,UP,1
2019-01-18,39.2,36.55,63.9317,37.848,41.6242,DOWN,0
2019-01-22,37.56,38.97,63.6669,37.748,41.3974,UP,1
2019-01-23,37.62,37.93,63.4161,37.736,41.1792,UP,1
2019-01-24,40.14,38.67,63.174,38.198,41.0308,UP,1
2019-01-25,43.16,45.5,62.9362,39.536,40.9794,UP,1
2019-01-28,44.0,42.03,62.7081,40.496,40.9902,DOWN,0
2019-01-29,42.55,44.0,62.4683,41.494,40.9474,UP,1
2019-01-30,43.83,43.17,62.2378,42.736,40.923,UP,1
2019-01-31,44.99,43.81,62.0102,43.706,40.8882,UP,1
2019-02-01,47.0,44.73,61.7883,44.474,40.8962,UP,1
2019-02-04,47.85,47.06,61.5691,45.244,40.951,DOWN,0
2019-02-05,47.41,47.44,61.3586,46.216,40.9856,UP,1
2019-02-06,48.0,47.42,61.1508,47.05,41.0076,DOWN,0
2019-02-07,45.86,47.29,60.9451,47.224,40.978,UP,1
2019-02-08,46.71,44.45,60.7465,47.166,40.9538,DOWN,0
2019-02-11,45.93,46.78,60.5465,46.782,40.8988,UP,1
2019-02-12,47.26,46.46,60.3433,46.752,40.881,UP,1
2019-02-13,47.69,48.68,60.1773,46.69,40.9244,UP,1
2019-02-14,47.98,47.56,60.0233,47.114,40.9762,DOWN,0
2019-02-15,47.65,48.46,59.8626,47.302,41.0018,UP,1
2019-02-19,48.0,48.42,59.7187,47.716,41.101,UP,1
2019-02-20,48.46,47.95,59.5761,47.956,41.1982,DOWN,0
2019-02-21,47.19,48.38,59.4257,47.856,41.3014,UP,1
2019-02-22,49.49,48.06,59.2805,48.158,41.458,UP,1
2019-02-25,51.36,50.9,59.1487,48.9,41.6532,DOWN,0
2019-02-26,50.97,51.19,59.0113,49.494,41.8532,DOWN,0
2019-02-27,48.54,50.83,58.8588,49.51,42.0248,UP,1
2019-02-28,50.3,48.15,58.7163,50.132,42.2552,UP,1
2019-03-01,51.66,51.02,58.569,50.566,42.5234,UP,1
2019-03-04,52.61,52.27,58.4171,50.816,42.8012,DOWN,0
2019-03-05,50.74,52.0,58.2357,50.77,43.0844,DOWN,0
2019-03-06,48.12,50.36,58.0437,50.686,43.313,DOWN,0
2019-03-07,46.99,47.86,57.8549,50.024,43.5348,UP,1
2019-03-08,47.48,46.04,57.6597,49.188,43.7832,UP,1
2019-03-11,49.66,47.75,57.4686,48.598,44.0378,DOWN,0
2019-03-12,49.15,49.69,57.2719,48.28,44.283,DOWN,0
2019-03-13,48.99,49.14,57.0795,48.454,44.528,DOWN,0
2019-03-14,47.58,48.6,56.8857,48.572,44.7402,UP,1
2019-03-15,48.1,47.65,56.6937,48.696,44.937,UP,1
2019-03-18,48.29,48.19,56.5025,48.422,45.1898,DOWN,0
2019-03-19,47.88,48.72,56.3244,48.168,45.4042,DOWN,0
2019-03-20,47.17,47.84,56.1309,47.804,45.578,UP,1
2019-03-21,51.78,47.87,55.9655,48.644,45.8514,DOWN,0
2019-03-22,48.39,51.25,55.778,48.702,46.0234,DOWN,0
2019-03-25,47.89,48.25,55.5938,48.622,46.185,DOWN,0
2019-03-26,47.08,48.19,55.4162,48.462,46.326,DOWN,0
2019-03-27,45.38,47.23,55.23,48.104,46.4724,UP,1
2019-03-28,45.75,44.92,55.0438,46.898,46.6338,UP,1
2019-03-29,48.06,46.28,54.8735,46.832,46.8384,UP,1
2019-04-01,49.31,48.93,54.7057,47.116,47.0952,UP,1
2019-04-02,50.38,49.23,54.5449,47.776,47.3188,UP,1
2019-04-03,52.01,51.5,54.4019,49.102,47.6078,DOWN,0
2019-04-04,51.4,51.41,54.2576,50.232,47.8834,UP,1
2019-04-05,52.04,51.77,54.1152,51.028,48.1214,DOWN,0
2019-04-08,51.59,51.42,53.9721,51.484,48.29,DOWN,0
2019-04-09,50.11,51.88,53.8182,51.43,48.4122,UP,1
2019-04-10,50.69,50.08,53.6732,51.166,48.575,UP,1
2019-04-11,50.83,50.89,53.5367,51.052,48.715,UP,1
2019-04-12,51.83,51.63,53.4033,51.01,48.8518,UP,1
2019-04-15,51.86,52.5,53.2761,51.064,48.949,UP,1
2019-04-16,54.29,53.16,53.1629,51.9,49.0778,UP,1
2019-04-17,54.45,55.0,53.0481,52.652,49.2186,UP,1
2019-04-18,55.39,54.47,52.9349,53.564,49.3664,DOWN,0
2019-04-22,54.21,54.96,52.8216,54.04,49.5334,UP,1
2019-04-23,54.45,54.37,52.7065,54.558,49.6882,DOWN,0
2019-04-24,53.94,54.505,52.5866,54.488,49.8484,DOWN,0
2019-04-25,52.95,54.5,52.4529,54.188,49.9622,DOWN,0
2019-04-26,50.92,49.95,52.3071,53.294,50.0268,DOWN,0
2019-04-29,50.47,50.61,52.1685,52.546,50.0766,UP,1
2019-04-30,51.12,49.3,52.0298,51.88,50.146,DOWN,0
2019-05-01,50.8,51.59,51.8862,51.252,50.202,DOWN,0
2019-05-02,49.76,50.94,51.7429,50.614,50.228,UP,1
2019-05-03,50.8,50.11,51.6019,50.59,50.3002,DOWN,0
2019-05-06,49.56,48.84,51.4558,50.408,50.3016,DOWN,0
2019-05-07,47.21,48.71,51.3046,49.626,50.2186,DOWN,0
2019-05-08,46.7,46.94,51.1549,48.806,50.1332,DOWN,0
2019-05-09,46.42,45.97,51.0051,48.138,50.0908,DOWN,0
2019-05-10,45.86,46.02,50.8588,47.15,50.002,DOWN,0
2019-05-13,42.99,44.03,50.6956,45.836,49.8286,UP,1
2019-05-14,44.63,43.34,50.5333,45.32,49.669,UP,1
2019-05-15,45.49,44.1,50.4051,45.078,49.564,DOWN,0
2019-05-16,45.09,44.82,50.2804,44.812,49.5034,DOWN,0
2019-05-17,44.63,44.35,50.1528,44.566,49.4562,DOWN,0
2019-05-20,41.95,43.58,50.0164,44.358,49.3456,UP,1
2019-05-21,43.45,42.55,49.8911,44.122,49.2214,DOWN,0
2019-05-22,42.19,42.97,49.7622,43.462,49.0822,DOWN,0
2019-05-23,41.49,41.29,49.6282,42.742,48.9322,DOWN,0
2019-05-24,40.98,41.73,49.4943,42.012,48.8002,DOWN,0
2019-05-28,39.58,41.24,49.357,41.538,48.6298,UP,1
2019-05-29,39.66,39.07,49.2247,40.78,48.4572,DOWN,0
2019-05-30,39.46,39.92,49.0981,40.234,48.2888,DOWN,0
2019-05-31,37.22,38.69,48.9631,39.38,48.0898,DOWN,0
2019-06-03,37.08,37.34,48.8235,38.6,47.7958,UP,1
2019-06-04,39.14,37.52,48.6995,38.512,47.6108,DOWN,0
2019-06-05,37.9,39.45,48.5637,38.16,47.411,UP,1
2019-06-06,37.99,38.18,48.4305,37.866,47.2292,DOWN,0
2019-06-07,36.94,37.77,48.2951,37.81,47.0604,UP,1
2019-06-10,37.98,37.47,48.1605,37.99,46.905,UP,1
2019-06-11,38.41,39.01,48.0325,37.844,46.712,DOWN,0
2019-06-12,36.24,37.71,47.8969,37.512,46.4506,UP,1
2019-06-13,37.34,36.43,47.7646,37.382,46.1898,DOWN,0
2019-06-14,36.33,36.5,47.6239,37.26,45.8762,DOWN,0
2019-06-17,36.27,36.21,47.4819,36.918,45.5736,UP,1
2019-06-18,38.11,36.89,47.3555,36.858,45.295,UP,1
2019-06-19,38.84,38.49,47.2333,37.378,45.04,UP,1
2019-06-20,39.64,39.91,47.1153,37.838,44.8306,UP,1
2019-06-21,40.04,39.3,47.0143,38.58,44.6176,UP,1
2019-06-24,41.03,40.3,46.9194,39.532,44.4216,UP,1
2019-06-25,41.1,41.32,46.8359,40.13,44.207,UP,1
2019-06-26,44.1,43.81,46.768,41.182,44.0518,UP,1
2019-06-27,44.55,43.81,46.7055,42.164,43.857,UP,1
2019-06-28,47.55,45.38,46.6683,43.666,43.719,UP,1
2019-07-01,49.65,50.4,46.6337,45.39,43.6042,DOWN,0
2019-07-02,48.33,48.32,46.5899,46.836,43.4866,DOWN,0
2019-07-03,47.94,48.6,46.5448,47.604,43.3564,UP,1
2019-07-05,48.52,47.51,46.5015,48.398,43.248,UP,1
2019-07-08,49.87,47.8,46.4603,48.862,43.1864,UP,1
2019-07-09,51.48,49.52,46.4258,49.228,43.1976,UP,1
2019-07-10,54.04,52.35,46.3957,50.37,43.269,UP,1
2019-07-11,54.26,54.2,46.3634,51.634,43.3318,UP,1
2019-07-12,55.3,54.46,46.3403,52.99,43.4218,DOWN,0
2019-07-15,54.64,55.34,46.3151,53.944,43.5194,DOWN,0
2019-07-16,51.49,54.61,46.2779,53.946,43.5332,DOWN,0
2019-07-17,51.49,51.71,46.2439,53.436,43.5718,UP,1
2019-07-18,52.88,51.36,46.2156,53.16,43.6852,DOWN,0
2019-07-19,52.46,53.28,46.1878,52.592,43.8004,UP,1
2019-07-22,55.31,52.95,46.1758,52.726,43.9782,UP,1
2019-07-23,55.98,55.47,46.1639,53.624,44.1806,UP,1
2019-07-24,57.36,55.63,46.1676,54.798,44.468,DOWN,0
2019-07-25,56.97,57.28,46.1717,55.616,44.7148,DOWN,0
2019-07-26,56.5,56.86,46.176,56.424,44.935,DOWN,0
2019-07-29,55.79,55.78,46.1828,56.52,45.149,UP,1
2019-07-30,56.59,55.2,46.195,56.642,45.3882,DOWN,0
2019-07-31,53.89,55.86,46.1938,55.948,45.627,UP,1
2019-08-01,55.51,56.61,46.1993,55.656,45.8682,DOWN,0
2019-08-02,54.39,54.14,46.1988,55.234,46.1122,DOWN,0
2019-08-05,52.75,52.55,46.1822,54.626,46.3374,UP,1
2019-08-06,53.58,53.62,46.1713,54.024,46.5894,DOWN,0
2019-08-07,52.83,52.6,46.1563,53.812,46.8544,UP,1
2019-08-08,55.2,53.42,46.1496,53.75,47.1652,DOWN,0
2019-08-09,54.26,54.82,46.1441,53.724,47.4612,DOWN,0
2019-08-12,54.17,53.81,46.1367,54.008,47.8002,UP,1
2019-08-13,55.6,54.27,46.153,54.412,48.1706,DOWN,0
2019-08-14,54.43,54.22,46.1551,54.732,48.4764,DOWN,0
2019-08-15,54.06,54.55,46.2044,54.504,48.7996,UP,1
2019-08-16,55.19,54.68,46.2726,54.69,49.1436,UP,1
2019-08-19,57.25,56.64,46.352,55.306,49.5498,DOWN,0
2019-08-20,56.19,57.12,46.4176,55.424,49.914,UP,1
2019-08-21,56.35,56.91,46.464,55.808,50.2728,UP,1
2019-08-22,56.94,56.62,46.51,56.384,50.6868,DOWN,0
2019-08-23,54.63,56.12,46.5413,56.272,51.0326,UP,1
2019-08-26,54.64,55.49,46.57,55.75,51.3988,DOWN,0
2019-08-27,52.66,55.14,46.5907,55.044,51.7266,UP,1
2019-08-28,53.44,52.65,46.6201,54.462,52.0332,UP,1
2019-08-29,55.08,54.4,46.6668,54.09,52.358,UP,1
2019-08-30,57.27,55.59,46.7359,54.618,52.7106,UP,1
2019-09-03,57.47,56.63,46.7998,55.184,53.0592,UP,1
2019-09-04,59.33,58.86,46.8712,56.518,53.4252,UP,1
2019-09-05,61.95,60.51,46.9473,58.22,53.8422,UP,1
2019-09-06,62.24,62.1,47.0255,59.652,54.205,UP,1
2019-09-09,62.75,62.12,47.1137,60.748,54.569,DOWN,0
2019-09-10,62.27,62.37,47.1966,61.708,54.8634,UP,1
2019-09-11,64.3,62.91,47.2836,62.702,55.1564,UP,1
2019-09-12,64.7,64.52,47.3704,63.252,55.4838,DOWN,0
2019-09-13,64.6,64.32,47.4538,63.724,55.817,DOWN,0
2019-09-16,62.99,63.71,47.5254,63.772,56.1064,UP,1
2019-09-17,63.91,62.94,47.6042,64.1,56.3872,DOWN,0
2019-09-18,63.56,63.94,47.6944,63.952,56.6288,DOWN,0
2019-09-19,62.65,63.69,47.7807,63.542,56.801,DOWN,0
2019-09-20,60.68,63.39,47.8522,62.758,56.9294,UP,1
2019-09-23,60.99,61.08,47.942,62.358,57.0432,DOWN,0
2019-09-24,59.58,61.2,48.0219,61.492,57.142,UP,1
2019-09-25,61.05,59.69,48.117,60.99,57.3332,UP,1
2019-09-26,61.8,61.37,48.2177,60.82,57.5394,DOWN,0
2019-09-27,60.49,61.44,48.3121,60.782,57.6916,DOWN,0
2019-09-30,59.64,60.34,48.4055,60.512,57.8352,DOWN,0
2019-10-01,58.59,60.06,48.4986,60.314,57.9008,DOWN,0
2019-10-02,56.82,57.81,48.5888,59.468,57.9176,UP,1
2019-10-03,57.78,56.57,48.6865,58.664,57.926,UP,1
2019-10-04,58.57,58.15,48.7857,58.28,57.958,DOWN,0
2019-10-07,57.99,58.29,48.8928,57.95,57.9878,DOWN,0
2019-10-08,55.52,57.1,48.9869,57.336,57.9824,UP,1
2019-10-09,56.53,56.27,49.0901,57.278,57.9812,UP,1
2019-10-10,57.34,56.4,49.2015,57.19,58.0502,UP,1
2019-10-11,58.35,58.54,49.3086,57.146,58.107,UP,1
2019-10-14,59.28,59.61,49.4205,57.404,58.2048,UP,1
2019-10-15,60.82,59.31,49.5409,58.464,58.3662,DOWN,0
2019-10-16,59.46,60.94,49.6534,59.05,58.4838,UP,1
2019-10-17,59.62,60.09,49.7602,59.506,58.6196,DOWN,0
2019-10-18,58.13,59.08,49.8726,59.462,58.6782,UP,1
2019-10-21,58.6,58.59,49.9798,59.326,58.765,UP,1
2019-10-22,58.86,58.71,50.0817,58.934,58.8588,DOWN,0
2019-10-23,57.65,58.13,50.1794,58.572,58.8998,UP,1
2019-10-24,59.52,58.83,50.278,58.552,59.0016,UP,1
2019-10-25,61.23,59.53,50.3851,59.172,59.145,UP,1
2019-10-28,62.73,62.15,50.4986,59.998,59.2958,UP,1
2019-10-29,62.79,62.85,50.6223,60.784,59.4066,DOWN,0
2019-10-30,62.16,62.93,50.7447,61.686,59.526,DOWN,0
2019-10-31,51.65,57.311,50.8138,60.112,59.432,UP,1
2019-11-01,53.83,51.81,50.9006,58.632,59.3698,UP,1
2019-11-04,54.96,54.59,50.9794,57.078,59.3764,DOWN,0
2019-11-05,54.14,55.02,51.0623,55.348,59.3664,DOWN,0
2019-11-06,53.72,53.94,51.1428,53.66,59.3876,DOWN,0
2019-11-07,53.24,54.56,51.2083,53.978,59.3836,DOWN,0
2019-11-08,52.02,53.01,51.2526,53.616,59.3224,DOWN,0
2019-11-11,51.99,51.29,51.2925,53.022,59.2168,UP,1
2019-11-12,52.54,52.14,51.3425,52.702,59.1182,DOWN,0
2019-11-13,51.02,51.91,51.3784,52.162,58.952,DOWN,0
2019-11-14,50.38,50.82,51.4054,51.59,58.7206,DOWN,0
2019-11-15,50.34,50.99,51.4221,51.254,58.4826,DOWN,0
2019-11-18,49.51,50.25,51.4304,50.758,58.2178,DOWN,0
2019-11-19,47.52,49.7,51.4309,49.754,57.9228,UP,1
2019-11-20,48.5,47.5,51.4334,49.25,57.6068,DOWN,0
2019-11-21,47.84,48.38,51.4433,48.742,57.2696,UP,1
2019-11-22,48.46,48.22,51.4521,48.366,56.9468,UP,1
2019-11-25,49.76,48.68,51.4712,48.416,56.6822,DOWN,0
2019-11-26,48.71,49.73,51.4785,48.654,56.3782,UP,1
2019-11-27,50.41,49.17,51.4921,49.036,56.1152,DOWN,0
2019-11-29,50.33,50.39,51.5038,49.534,55.8688,DOWN,0
2019-12-02,48.5,50.34,51.5081,49.542,55.6252,DOWN,0
2019-12-03,47.71,47.5,51.5066,49.132,55.3596,DOWN,0
2019-12-04,47.44,48.19,51.5015,48.878,55.1168,DOWN,0
2019-12-05,47.39,47.8,51.5025,48.274,54.8436,UP,1
2019-12-06,49.08,48.18,51.5005,48.024,54.5892,DOWN,0
2019-12-09,48.06,48.72,51.484,47.936,54.3406,UP,1
2019-12-10,49.24,48.51,51.4753,48.242,54.1326,UP,1
2019-12-11,51.07,49.7,51.488,48.968,53.9822,UP,1
2019-12-12,53.73,51.24,51.5051,50.236,53.9204,UP,1
2019-12-13,54.3,54.06,51.5183,51.28,53.8508,UP,1
2019-12-16,56.5,56.32,51.5378,52.968,53.8094,UP,1
2019-12-17,57.24,56.79,51.5703,54.568,53.7944,DOWN,0
2019-12-18,57.23,57.17,51.6158,55.8,53.8286,UP,1
2019-12-19,58.77,58.9,51.6747,56.808,53.8734,UP,1
2019-12-20,61.11,59.62,51.7429,58.17,53.9488,UP,1
2019-12-23,62.7,61.03,51.8081,59.41,54.0358,DOWN,0
2019-12-24,62.23,62.74,51.8735,60.408,54.0948,UP,1
2019-12-26,62.8,62.12,51.9425,61.522,54.1344,DOWN,0
2019-12-27,62.13,63.1,52.0153,62.194,54.1878,UP,1
2019-12-30,62.38,62.0,52.0867,62.448,54.243,UP,1
2019-12-31,63.47,61.91,52.1626,62.602,54.3498,UP,1
2020-01-02,65.62,64.2,52.2513,63.28,54.4902,DOWN,0
2020-01-03,64.61,63.89,52.3385,63.642,54.6052,DOWN,0
2020-01-06,63.37,62.96,52.3964,63.89,54.7196,UP,1
2020-01-07,67.66,65.21,52.4928,64.946,54.8824,UP,1
2020-01-08,68.64,67.21,52.5965,65.98,55.0306,DOWN,0
2020-01-09,68.62,69.39,52.7042,66.58,55.1484,DOWN,0
2020-01-10,67.94,68.89,52.817,67.246,55.2514,UP,1
2020-01-13,69.13,68.56,52.9339,68.398,55.3908,UP,1
2020-01-14,69.21,69.2,53.0397,68.708,55.742,DOWN,0
2020-01-15,66.67,68.39,53.1265,68.314,55.9988,UP,1
2020-01-16,68.67,68.04,53.2179,68.324,56.273,DOWN,0
2020-01-17,68.26,69.76,53.2992,68.388,56.5554,UP,1
2020-01-21,68.79,67.57,53.3861,68.32,56.8568,DOWN,0
2020-01-22,68.64,69.04,53.4691,68.206,57.1648,UP,1
2020-01-23,70.93,70.36,53.5658,69.058,57.543,DOWN,0
2020-01-24,69.52,71.71,53.6629,69.228,57.8936,DOWN,0
2020-01-27,66.66,66.27,53.7427,68.908,58.176,UP,1
2020-01-28,68.41,67.48,53.8306,68.832,58.5238,DOWN,0
2020-01-29,66.76,68.18,53.9053,68.456,58.8514,UP,1
2020-01-30,66.96,65.39,53.9808,67.662,59.1838,DOWN,0
2020-01-31,65.5,69.1635,54.0368,66.858,59.5036,UP,1
2020-02-03,67.24,65.6,54.1008,66.974,59.898,UP,1
2020-02-04,68.43,69.0,54.166,66.978,60.2966,DOWN,0
2020-02-05,68.11,69.44,54.2355,67.248,60.702,UP,1
2020-02-06,68.7,68.78,54.3067,67.596,61.1068,DOWN,0
2020-02-07,67.03,68.05,54.3722,67.902,61.4522,UP,1
2020-02-10,68.02,66.4,54.4475,68.058,61.8384,UP,1
2020-02-11,68.92,69.14,54.5375,68.156,62.2086,UP,1
2020-02-12,70.35,69.7,54.6369,68.604,62.609,DOWN,0
2020-02-13,69.58,69.16,54.7292,68.78,63.0306,DOWN,0
2020-02-14,69.25,70.14,54.8215,69.224,63.4614,DOWN,0
2020-02-18,68.31,67.72,54.9142,69.282,63.8788,UP,1
2020-02-19,69.56,68.98,55.008,69.41,64.3222,DOWN,0
2020-02-20,69.06,69.6,55.1055,69.152,64.7218,DOWN,0
2020-02-21,66.98,68.48,55.2044,68.632,65.1002,DOWN,0
2020-02-24,63.56,63.6,55.2887,67.494,65.3866,DOWN,0
2020-02-25,59.53,63.63,55.3542,65.738,65.5558,UP,1
2020-02-26,59.62,59.87,55.423,63.75,65.6736,DOWN,0
2020-02-27,55.17,57.1,55.4839,60.972,65.691,UP,1
2020-02-28,55.56,52.25,55.5386,58.688,65.6722,UP,1
2020-03-02,60.04,57.35,55.6113,57.984,65.7282,DOWN,0
2020-03-03,56.93,59.6,55.6705,57.464,65.7222,UP,1
2020-03-04,59.14,58.34,55.7431,57.368,65.7296,DOWN,0
2020-03-05,57.71,56.88,55.8219,57.876,65.6616,DOWN,0
2020-03-06,54.73,55.05,55.8783,57.71,65.5022,DOWN,0
2020-03-09,47.4,49.56,55.9043,55.182,65.2056,UP,1
2020-03-10,49.95,49.97,55.9466,53.786,64.9486,DOWN,0
2020-03-11,45.14,47.82,55.9674,50.986,64.6088,DOWN,0
2020-03-12,39.11,40.64,55.9651,47.266,64.1434,UP,1
2020-03-13,41.82,42.8073,55.9759,44.684,63.7104,DOWN,0
2020-03-16,33.27,35.34,55.9449,41.858,63.0634,UP,1
2020-03-17,34.05,34.23,55.9291,38.678,62.4522,DOWN,0
2020-03-18,29.19,31.05,55.8896,35.488,61.7686,UP,1
2020-03-19,31.34,29.2,55.8506,33.934,61.0422,DOWN,0
2020-03-20,31.05,32.35,55.8164,31.78,60.2904,UP,1
2020-03-23,34.37,32.09,55.7983,32.0,59.6054,UP,1
2020-03-24,40.47,37.59,55.8159,33.284,59.056,UP,1
2020-03-25,41.63,40.8,55.8342,35.772,58.506,UP,1
2020-03-26,44.29,43.49,55.8636,38.362,58.0076,DOWN,0
2020-03-27,42.25,42.36,55.8936,40.602,57.5192,UP,1
2020-03-30,43.51,42.75,55.9245,42.43,57.016,DOWN,0
2020-03-31,41.62,43.1,55.9509,42.66,56.4832,DOWN,0
2020-04-01,38.67,39.7,55.9629,42.068,55.8808,DOWN,0
2020-04-02,38.4,38.56,55.9644,40.89,55.276,DOWN,0
2020-04-03,38.21,38.61,55.9612,40.082,54.6216,UP,1
2020-04-06,43.31,40.64,55.9796,40.042,54.0974,DOWN,0
2020-04-07,42.86,45.55,55.9937,40.29,53.6214,UP,1
2020-04-08,45.34,43.76,56.0152,41.624,53.16,DOWN,0
2020-04-09,45.05,46.71,56.035,42.954,52.7258,DOWN,0
2020-04-13,43.76,44.27,56.0333,44.064,52.2618,UP,1
2020-04-14,44.77,44.76,56.0344,44.356,51.8472,DOWN,0
2020-04-15,42.65,43.1543,56.0099,44.314,51.3554,DOWN,0
2020-04-16,41.08,42.79,55.967,43.462,50.8084,UP,1
2020-04-17,42.32,43.14,55.937,42.916,50.2926,DOWN,0
2020-04-20,39.55,41.58,55.895,42.074,49.7096,DOWN,0
2020-04-21,37.83,38.56,55.8416,40.686,49.1256,UP,1
2020-04-22,39.93,39.21,55.7919,40.142,48.5638,DOWN,0
2020-04-23,39.39,40.06,55.7314,39.804,47.9732,UP,1
2020-04-24,40.69,39.67,55.6647,39.478,47.38,UP,1
2020-04-27,43.09,41.29,55.6088,40.186,46.8502,UP,1
2020-04-28,44.7,44.32,55.5558,41.56,46.3592,UP,1
2020-04-29,47.73,46.0,55.5213,43.12,45.9476,DOWN,0
2020-04-30,46.08,47.15,55.4942,44.458,45.478,DOWN,0
2020-05-01,40.48,40.5,55.4392,44.416,44.9064,DOWN,0
2020-05-04,39.67,39.95,55.3731,43.732,44.3602,UP,1
2020-05-05,40.335,40.52,55.3125,42.859,43.8957,UP,1
2020-05-06,40.63,40.78,55.2391,41.439,43.5177,UP,1
2020-05-07,41.85,41.426,55.1685,40.593,43.1623,UP,1
2020-05-08,44.2,42.65,55.1027,41.337,42.9429,DOWN,0
2020-05-11,42.39,43.33,55.0298,41.881,42.6795,DOWN,0
2020-05-12,40.98,42.94,54.9522,42.01,42.2983,DOWN,0
2020-05-13,39.25,40.8,54.8695,41.734,41.9447,UP,1
2020-05-14,40.34,38.61,54.7882,41.432,41.5687,DOWN,0
2020-05-15,39.21,39.04,54.7148,40.434,41.1987,UP,1
2020-05-18,42.38,40.81,54.6492,40.432,40.9517,DOWN,0
2020-05-19,41.74,42.3,54.5859,40.584,40.8385,UP,1
2020-05-20,42.98,43.1,54.5371,41.33,40.6991,DOWN,0
2020-05-21,42.69,42.71,54.4826,41.8,40.6501,DOWN,0
2020-05-22,42.42,42.88,54.4306,42.442,40.7163,UP,1
2020-05-26,45.07,44.36,54.3799,42.98,40.7813,UP,1
2020-05-27,46.01,45.5,54.3387,43.834,41.0361,DOWN,0
2020-05-28,43.62,45.46,54.2859,43.962,41.2275,UP,1
2020-05-29,44.37,43.72,54.2298,44.298,41.5311,DOWN,0
2020-06-01,43.075,43.4,54.173,44.429,41.7658,UP,1
2020-06-02,44.0,43.1558,54.1227,44.215,42.0248,UP,1
2020-06-03,45.44,45.05,54.0739,44.101,42.2462,UP,1
2020-06-04,45.98,45.0,54.0176,44.573,42.3564,UP,1
2020-06-05,48.46,48.19,53.9789,45.391,42.493,UP,1
2020-06-08,48.53,49.45,53.9398,46.482,42.5778,DOWN,0
2020-06-09,47.83,47.39,53.8943,47.248,42.6894,DOWN,0
2020-06-10,46.85,47.88,53.8554,47.53,42.7562,DOWN,0
2020-06-11,42.35,44.62,53.7939,46.804,42.7708,UP,1
2020-06-12,42.95,43.94,53.7454,45.702,42.8564,DOWN,0
2020-06-15,42.93,41.46,53.6928,44.582,42.947,UP,1
2020-06-16,44.47,45.16,53.6398,43.91,43.0722,DOWN,0
2020-06-17,43.71,44.87,53.572,43.282,43.0802,DOWN,0
2020-06-18,42.82,43.2821,53.4987,43.376,43.0794,UP,1
2020-06-19,44.39,43.42,53.424,43.664,43.0604,UP,1
2020-06-22,45.11,45.51,53.3398,44.1,43.0616,DOWN,0
2020-06-23,43.51,45.36,53.2462,43.908,43.0566,DOWN,0
2020-06-24,42.25,43.39,53.1437,43.616,43.0062,UP,1
2020-06-25,42.57,41.89,53.0452,43.566,43.0046,DOWN,0
2020-06-26,40.87,42.37,52.928,42.862,43.0004,UP,1
2020-06-29,41.99,41.09,52.8145,42.238,42.9938,UP,1
2020-06-30,44.15,43.22,52.7122,42.366,43.0858,DOWN,0
2020-07-01,42.45,44.01,52.6095,42.406,43.1782,DOWN,0
2020-07-02,42.44,43.02,52.5022,42.38,43.2284,UP,1
2020-07-06,42.95,43.27,52.3991,42.796,43.2996,DOWN,0
2020-07-07,41.72,42.4,52.2945,42.742,43.3202,UP,1
2020-07-08,42.8,41.93,52.2051,42.472,43.3144,DOWN,0
2020-07-09,42.32,42.82,52.1117,42.446,43.2668,DOWN,0
2020-07-10,42.31,42.12,52.0254,42.42,43.1584,DOWN,0
2020-07-13,41.85,42.7,51.9294,42.2,43.0738,UP,1
2020-07-14,42.045,41.38,51.8306,42.265,43.1051,UP,1
2020-07-15,44.07,42.99,51.7485,42.519,43.1931,DOWN,0
2020-07-16,43.8,43.5,51.6693,42.815,43.2624,DOWN,0
2020-07-17,43.405,44.15,51.5934,43.034,43.3179,UP,1
2020-07-20,43.58,43.1,51.5272,43.38,43.3525,UP,1
2020-07-21,44.17,43.96,51.4591,43.805,43.3519,DOWN,0
2020-07-22,43.96,44.1,51.3861,43.783,43.3833,UP,1
2020-07-23,46.16,43.9428,51.3269,44.255,43.4869,DOWN,0
2020-07-24,42.85,45.36,51.2636,44.144,43.5589,UP,1
2020-07-27,43.73,43.24,51.1996,44.174,43.6267,DOWN,0
2020-07-28,42.85,43.4,51.1271,43.91,43.6995,DOWN,0
2020-07-29,42.42,42.09,51.0475,43.602,43.7003,UP,1
2020-07-30,42.76,41.89,50.9649,42.922,43.7207,UP,1
2020-07-31,43.1,42.91,50.8763,42.972,43.7231,UP,1
2020-08-03,43.9,43.15,50.7985,43.006,43.7473,UP,1
2020-08-04,44.76,43.43,50.7242,43.388,43.7941,DOWN,0
2020-08-05,44.47,45.02,50.6559,43.798,43.7821,DOWN,0
2020-08-06,37.3,39.1,50.5494,42.706,43.6079,DOWN,0
