ticker,CDW US Equity,CDW US Equity,CDW US Equity,CDW US Equity,CDW US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2021-07-13,174.16,175.59,176.826,170.4464,151.0966,UP,1
2021-07-14,176.05,175.19,176.27,170.3834,151.4132,DOWN,0
2021-07-15,175.36,175.52,175.976,170.3646,151.7075,DOWN,0
2021-07-16,174.44,176.07,175.268,170.4254,151.9891,DOWN,0
2021-07-19,172.43,172.17,174.488,170.422,152.2536,UP,1
2021-07-20,176.24,173.32,174.904,170.4494,152.5173,UP,1
2021-07-21,177.25,176.66,175.144,170.566,152.7861,UP,1
2021-07-22,177.46,177.52,175.564,170.7624,153.044,UP,1
2021-07-23,180.95,178.57,176.866,171.1118,153.3334,UP,1
2021-07-26,181.58,180.22,178.696,171.3728,153.6117,DOWN,0
2021-07-27,181.3,180.75,179.708,171.6098,153.8872,DOWN,0
2021-07-28,180.32,181.57,180.322,171.8334,154.1588,UP,1
2021-07-29,183.11,180.84,181.452,172.1382,154.4243,UP,1
2021-07-30,183.35,182.74,181.932,172.4446,154.6914,UP,1
2021-08-02,183.67,184.8,182.35,172.7568,154.9622,UP,1
2021-08-03,185.29,184.51,183.148,173.1012,155.2396,UP,1
2021-08-04,188.24,183.28,184.732,173.4948,155.5277,UP,1
2021-08-05,190.62,190.01,186.234,173.9726,155.8365,DOWN,0
2021-08-06,190.05,189.95,187.574,174.452,156.1402,DOWN,0
2021-08-09,189.63,188.965,188.766,174.901,156.4441,UP,1
2021-08-10,191.52,190.22,190.012,175.423,156.7545,UP,1
2021-08-11,195.96,192.45,191.556,176.0648,157.0843,UP,1
2021-08-12,197.91,195.8,193.014,176.7238,157.4455,UP,1
2021-08-13,198.32,191.335,194.668,177.3846,157.8207,UP,1
2021-08-16,199.02,198.1,196.546,178.0152,158.2222,DOWN,0
2021-08-17,196.69,198.975,197.58,178.6338,158.6009,DOWN,0
2021-08-18,195.27,196.39,197.442,179.2096,158.9642,DOWN,0
2021-08-19,194.33,193.3511,196.726,179.78,159.3036,UP,1
2021-08-20,195.77,194.62,196.216,180.3472,159.6289,UP,1
2021-08-23,196.9,196.34,195.792,180.912,159.9441,UP,1
2021-08-24,196.95,196.75,195.844,181.465,160.238,UP,1
2021-08-25,198.38,196.65,196.466,182.014,160.5396,DOWN,0
2021-08-26,198.07,198.36,197.214,182.5408,160.8102,UP,1
2021-08-27,199.25,197.85,197.91,183.141,161.1188,UP,1
2021-08-30,200.74,199.79,198.678,183.8402,161.429,DOWN,0
2021-08-31,200.61,200.76,199.41,184.4578,161.7543,DOWN,0
2021-09-01,200.29,200.95,199.792,185.0408,162.0678,UP,1
2021-09-02,203.26,200.6737,200.83,185.724,162.3887,DOWN,0
2021-09-03,202.7,202.36,201.52,186.3722,162.7183,DOWN,0
2021-09-07,201.25,201.8,201.622,186.9618,163.0459,DOWN,0
2021-09-08,200.39,200.39,201.578,187.4938,163.3839,DOWN,0
2021-09-09,199.55,200.07,201.43,187.9582,163.7219,DOWN,0
2021-09-10,197.99,200.41,200.376,188.425,164.0558,DOWN,0
2021-09-13,196.77,199.86,199.19,188.8444,164.3555,DOWN,0
2021-09-14,193.48,198.7,197.636,189.1762,164.6632,UP,1
2021-09-15,195.09,192.71,196.576,189.5586,164.9775,DOWN,0
2021-09-16,194.34,194.22,195.534,189.8688,165.2968,DOWN,0
2021-09-17,191.14,192.88,194.164,190.155,165.5924,DOWN,0
2021-09-20,187.8,187.6,192.37,190.3514,165.8753,DOWN,0
2021-09-21,187.76,188.31,191.226,190.58,166.1579,UP,1
2021-09-22,189.63,188.54,190.134,190.8894,166.4385,UP,1
2021-09-23,192.52,189.12,189.77,191.2188,166.7364,UP,1
2021-09-24,193.06,191.55,190.154,191.5728,167.037,DOWN,0
2021-09-27,192.29,191.98,191.052,191.9298,167.3387,DOWN,0
2021-09-28,186.14,190.65,190.728,192.204,167.6109,DOWN,0
2021-09-29,185.39,188.12,189.88,192.387,167.8843,DOWN,0
2021-09-30,182.02,186.0098,187.78,192.4824,168.1357,UP,1
2021-10-01,185.71,182.66,186.31,192.6474,168.4001,DOWN,0
2021-10-04,182.65,185.24,184.382,192.6814,168.6521,UP,1
2021-10-05,184.13,183.06,183.98,192.7324,168.8965,DOWN,0
2021-10-06,175.53,178.55,182.008,192.617,169.1023,UP,1
2021-10-07,177.46,177.28,181.096,192.5598,169.3347,DOWN,0
2021-10-08,176.88,178.03,179.33,192.4352,169.5653,DOWN,0
2021-10-11,174.57,175.6,177.714,192.2596,169.7889,DOWN,0
2021-10-12,173.61,175.55,175.61,192.0584,170.0108,UP,1
2021-10-13,174.02,174.495,175.308,191.833,170.2256,UP,1
2021-10-14,177.53,175.81,175.322,191.6188,170.4659,UP,1
2021-10-15,177.72,177.79,175.49,191.3608,170.7045,UP,1
2021-10-18,186.23,178.97,177.822,191.2844,170.9767,UP,1
2021-10-19,187.63,186.74,180.626,191.2444,171.2791,UP,1
2021-10-20,188.39,188.06,183.5,191.1818,171.5818,UP,1
2021-10-21,190.55,188.28,186.104,191.0736,171.8901,UP,1
2021-10-22,191.47,190.55,188.854,190.9448,172.1876,UP,1
2021-10-25,191.54,191.58,189.916,190.8092,172.4723,DOWN,0
2021-10-26,188.47,192.28,190.084,190.5982,172.7464,DOWN,0
2021-10-27,184.37,188.46,189.28,190.3518,172.9962,UP,1
2021-10-28,185.94,184.85,188.358,190.1652,173.2511,UP,1
2021-10-29,186.65,184.25,187.394,190.0116,173.5104,UP,1
2021-11-01,187.64,186.79,186.614,189.849,173.7803,UP,1
2021-11-02,189.21,187.55,186.762,189.6952,174.0615,DOWN,0
2021-11-03,185.54,189.38,186.996,189.467,174.3084,DOWN,0
2021-11-04,185.0,187.49,186.808,189.1994,174.5451,UP,1
2021-11-05,187.07,185.81,186.892,188.9794,174.8038,DOWN,0
2021-11-08,185.32,187.78,186.428,188.7008,175.0543,UP,1
2021-11-09,187.02,185.65,185.99,188.4264,175.3182,UP,1
2021-11-10,188.8,185.76,186.642,188.1902,175.5971,DOWN,0
2021-11-11,188.32,188.69,187.306,187.9508,175.8662,UP,1
2021-11-12,191.08,189.63,188.108,187.7072,176.1633,DOWN,0
2021-11-15,190.85,191.47,189.214,187.4702,176.4267,UP,1
2021-11-16,194.98,190.35,190.806,187.3448,176.6944,UP,1
2021-11-17,195.24,195.14,192.094,187.2418,176.9657,DOWN,0
2021-11-18,195.23,195.27,193.476,187.1554,177.1919,UP,1
2021-11-19,196.06,195.3874,194.472,187.1168,177.4174,UP,1
2021-11-22,196.2,196.89,195.542,187.1054,177.6464,DOWN,0
2021-11-23,195.84,195.32,195.714,187.1526,177.8678,UP,1
2021-11-24,199.79,194.84,196.624,187.2466,178.0801,DOWN,0
2021-11-26,191.16,198.29,195.81,187.183,178.2513,UP,1
2021-11-29,194.8,193.86,195.558,187.2562,178.4483,DOWN,0
2021-11-30,189.36,194.36,194.19,187.2874,178.6155,DOWN,0
2021-12-01,184.81,192.01,191.984,187.2284,178.7502,UP,1
2021-12-02,193.62,185.88,190.75,187.3082,178.9351,DOWN,0
2021-12-03,191.67,194.02,190.852,187.2912,179.0897,UP,1
2021-12-06,194.38,193.03,190.768,187.3176,179.265,UP,1
2021-12-07,198.21,196.4,192.538,187.436,179.4701,UP,1
2021-12-08,198.82,199.28,195.34,187.6896,179.6537,DOWN,0
2021-12-09,194.69,197.8,195.554,187.8756,179.8427,UP,1
2021-12-10,194.87,196.5,196.194,188.1326,180.0326,DOWN,0
2021-12-13,191.75,193.81,195.668,188.2534,180.1885,DOWN,0
2021-12-14,189.69,191.27,193.964,188.3942,180.3515,UP,1
2021-12-15,192.15,189.95,192.63,188.5546,180.5339,DOWN,0
2021-12-16,187.83,193.6,191.258,188.8006,180.7159,UP,1
2021-12-17,190.07,187.99,190.298,189.0528,180.8938,DOWN,0
2021-12-20,186.74,186.89,189.296,189.25,181.0518,UP,1
2021-12-21,193.3,188.69,190.018,189.6246,181.246,UP,1
2021-12-22,198.87,193.82,191.362,190.1298,181.4581,UP,1
2021-12-23,202.76,198.07,194.348,190.7046,181.672,UP,1
2021-12-27,207.02,203.45,197.738,191.2944,181.9068,DOWN,0
2021-12-28,205.6,207.67,201.51,191.852,182.1284,UP,1
2021-12-29,206.83,205.66,204.216,192.264,182.3577,DOWN,0
2021-12-30,203.97,207.16,205.236,192.5908,182.5756,UP,1
2021-12-31,204.78,203.55,205.64,192.9186,182.814,UP,1
2022-01-03,205.01,205.34,205.238,193.2078,183.0489,UP,1
2022-01-04,208.13,205.6,205.744,193.541,183.293,DOWN,0
2022-01-05,203.53,207.65,205.084,193.7808,183.5304,UP,1
2022-01-06,206.21,203.66,205.532,194.1356,183.7794,DOWN,0
2022-01-07,198.38,205.9,204.252,194.4158,183.9732,UP,1
2022-01-10,200.21,196.38,203.292,194.7012,184.1347,UP,1
2022-01-11,200.42,201.11,201.75,194.9766,184.3115,DOWN,0
2022-01-12,197.4,200.82,200.524,195.1718,184.4744,DOWN,0
2022-01-13,194.05,198.24,198.092,195.2686,184.6159,DOWN,0
2022-01-14,191.64,192.08,196.744,195.3906,184.7269,DOWN,0
2022-01-18,189.94,188.49,194.69,195.4894,184.819,DOWN,0
2022-01-19,189.4,190.37,192.486,195.536,184.9084,DOWN,0
2022-01-20,188.98,190.72,190.802,195.6092,185.0017,DOWN,0
2022-01-21,184.66,188.64,188.924,195.562,185.052,UP,1
2022-01-24,185.15,182.37,187.626,195.489,185.1006,DOWN,0
2022-01-25,180.85,181.33,185.808,195.3396,185.1336,UP,1
2022-01-26,182.49,182.38,184.426,195.1678,185.1666,DOWN,0
2022-01-27,181.73,184.75,182.976,194.9854,185.1846,UP,1
2022-01-28,184.53,181.57,182.95,194.7764,185.2032,UP,1
2022-01-31,189.05,184.155,183.73,194.6526,185.2283,UP,1
2022-02-01,189.4,188.69,185.44,194.536,185.2644,UP,1
2022-02-02,194.6,189.97,187.862,194.5068,185.3337,DOWN,0
2022-02-03,192.97,192.81,190.11,194.4422,185.3894,DOWN,0
2022-02-04,192.3,192.58,191.664,194.3714,185.4465,DOWN,0
2022-02-07,191.31,192.58,192.116,194.2018,185.49,UP,1
2022-02-08,194.76,191.85,193.188,194.2738,185.5483,DOWN,0
2022-02-09,189.96,198.55,192.26,194.177,185.5806,DOWN,0
2022-02-10,183.37,186.54,190.34,194.0572,185.5873,DOWN,0
2022-02-11,178.75,183.62,187.63,193.936,185.5686,DOWN,0
2022-02-14,176.1,178.75,184.588,193.5856,185.5574,UP,1
2022-02-15,183.62,179.73,182.36,193.4246,185.5795,UP,1
2022-02-16,185.48,182.1,181.464,193.2466,185.6254,DOWN,0
2022-02-17,182.28,183.75,181.246,192.928,185.6798,DOWN,0
2022-02-18,181.76,182.17,181.848,192.5868,185.7256,DOWN,0
2022-02-22,177.99,180.4423,182.226,192.2528,185.7412,DOWN,0
2022-02-23,169.1,178.72,179.322,191.7374,185.7296,UP,1
2022-02-24,171.3,164.03,176.486,191.3284,185.7479,UP,1
2022-02-25,177.53,171.94,175.536,191.0852,185.8182,DOWN,0
2022-02-28,172.46,174.54,173.676,190.6914,185.8378,DOWN,0
2022-03-01,169.41,171.19,171.96,190.323,185.8376,UP,1
2022-03-02,174.02,170.38,172.944,190.002,185.862,UP,1
2022-03-03,174.35,174.83,173.554,189.7542,185.8944,DOWN,0
2022-03-04,171.57,172.25,172.362,189.3196,185.9121,DOWN,0
2022-03-07,165.44,170.62,170.958,188.651,185.899,DOWN,0
2022-03-08,164.78,166.34,170.032,187.8914,185.8826,UP,1
2022-03-09,171.0,169.16,169.428,187.171,185.8948,DOWN,0
2022-03-10,170.12,168.2,168.582,186.4614,185.9117,DOWN,0
2022-03-11,170.0,171.63,168.268,185.7248,185.9313,DOWN,0
2022-03-14,166.6,170.88,168.5,184.9774,185.9284,UP,1
2022-03-15,172.28,167.52,170.0,184.3274,185.9627,UP,1
2022-03-16,173.4,173.63,170.48,183.6952,186.0104,UP,1
2022-03-17,176.41,172.59,171.738,183.0608,186.0676,UP,1
2022-03-18,179.39,175.77,173.616,182.578,186.1382,DOWN,0
2022-03-21,178.79,178.96,176.054,182.0296,186.1947,DOWN,0
2022-03-22,178.15,179.73,177.228,181.625,186.2566,DOWN,0
2022-03-23,174.53,177.71,177.454,181.1114,186.2969,UP,1
2022-03-24,175.84,175.0,177.34,180.6198,186.347,UP,1
2022-03-25,176.15,176.89,176.692,180.1948,186.3907,UP,1
2022-03-28,177.31,175.47,176.396,179.86,186.434,UP,1
2022-03-29,180.96,179.62,176.958,179.6464,186.4922,DOWN,0
2022-03-30,178.82,180.64,177.816,179.424,186.5317,UP,1
2022-03-31,178.89,179.65,178.426,179.2138,186.5675,DOWN,0
2022-04-01,177.8,179.9,178.756,178.9902,186.6103,UP,1
2022-04-04,178.83,177.76,179.06,178.8736,186.6756,DOWN,0
2022-04-05,176.81,178.15,178.23,178.7068,186.7109,DOWN,0
2022-04-06,176.38,175.17,177.742,178.6174,186.7371,UP,1
2022-04-07,177.32,175.8,177.428,178.514,186.7782,DOWN,0
2022-04-08,175.55,177.42,176.978,178.3904,186.8045,DOWN,0
2022-04-11,172.21,174.94,175.654,178.144,186.8068,DOWN,0
2022-04-12,171.65,173.25,174.622,177.796,186.7961,DOWN,0
2022-04-13,170.97,171.34,173.54,177.4274,186.7693,UP,1
2022-04-14,172.97,174.122,172.67,176.9948,186.7609,DOWN,0
2022-04-18,171.68,172.72,171.896,176.569,186.7402,UP,1
2022-04-19,173.94,172.15,172.242,176.2018,186.7255,UP,1
2022-04-20,179.0,176.05,173.712,175.9556,186.7406,DOWN,0
2022-04-21,176.41,179.96,174.8,175.5886,186.7285,DOWN,0
2022-04-22,169.54,175.4,174.114,175.1802,186.6921,UP,1
2022-04-25,170.65,169.13,173.908,174.9258,186.6554,DOWN,0
2022-04-26,163.17,169.52,171.754,174.6142,186.5896,DOWN,0
2022-04-27,162.53,163.04,168.46,174.3428,186.5315,UP,1
2022-04-28,168.64,164.08,166.906,174.0432,186.4944,DOWN,0
2022-04-29,163.18,167.68,165.634,173.5972,186.4335,UP,1
2022-05-02,164.13,163.02,164.33,173.2342,186.382,UP,1
2022-05-03,167.68,164.81,165.232,172.9526,186.3582,UP,1
2022-05-04,177.11,169.0,168.148,172.935,186.3626,DOWN,0
2022-05-05,171.21,175.15,168.662,172.9772,186.3324,DOWN,0
2022-05-06,170.62,170.25,170.15,172.9636,186.2982,DOWN,0
2022-05-09,164.8,167.78,170.284,172.709,186.2174,UP,1
2022-05-10,166.55,168.26,170.058,172.5908,186.1423,DOWN,0
2022-05-11,164.45,167.0,167.526,172.4916,186.058,UP,1
2022-05-12,166.79,163.25,166.642,172.347,185.9904,UP,1
2022-05-13,169.34,167.89,166.386,172.2468,185.9215,DOWN,0
2022-05-16,169.17,168.37,167.26,172.1988,185.8506,UP,1
2022-05-17,172.65,171.8,168.48,172.343,185.7955,DOWN,0
2022-05-18,163.73,171.25,168.336,172.322,185.6877,DOWN,0
2022-05-19,161.95,162.52,167.368,172.141,185.5563,DOWN,0
2022-05-20,160.2,163.21,165.54,171.9426,185.4042,UP,1
2022-05-23,161.25,161.85,163.956,171.7676,185.2602,DOWN,0
2022-05-24,158.81,159.84,161.188,171.6118,185.1061,UP,1
2022-05-25,161.26,157.73,160.694,171.3914,184.9548,UP,1
2022-05-26,166.52,163.07,161.608,171.2538,184.8076,UP,1
2022-05-27,171.1,168.34,163.788,171.1476,184.6735,DOWN,0
2022-05-31,169.86,170.22,165.51,170.957,184.5312,UP,1
2022-06-01,171.21,170.43,167.99,170.8054,184.3922,UP,1
2022-06-02,176.13,171.77,170.964,170.765,184.2894,DOWN,0
2022-06-03,175.59,174.16,172.778,170.7862,184.191,UP,1
2022-06-06,175.73,176.94,173.704,170.784,184.098,UP,1
2022-06-07,178.1,174.34,175.352,170.823,184.0096,DOWN,0
2022-06-08,174.34,177.23,175.978,170.7636,183.8968,DOWN,0
2022-06-09,173.59,174.03,175.47,170.6162,183.78,DOWN,0
2022-06-10,167.34,170.7,173.82,170.3866,183.6248,DOWN,0
2022-06-13,160.88,163.5,170.85,170.0264,183.4389,UP,1
2022-06-14,162.5,161.16,167.73,169.7204,183.2551,UP,1
2022-06-15,163.85,163.38,165.632,169.4208,183.0707,DOWN,0
2022-06-16,155.94,160.08,162.102,169.0034,182.8473,UP,1
2022-06-17,156.2,157.36,159.874,168.5998,182.6269,UP,1
2022-06-21,159.83,158.42,159.664,168.25,182.4097,DOWN,0
2022-06-22,159.63,158.11,159.09,167.9316,182.1944,DOWN,0
2022-06-23,158.12,160.63,157.944,167.6498,181.9787,UP,1
2022-06-24,164.34,159.77,159.624,167.5036,181.7985,UP,1
2022-06-27,165.78,165.0,161.54,167.3998,181.6296,DOWN,0
2022-06-28,159.37,165.72,161.448,167.1278,181.4365,DOWN,0
2022-06-29,158.08,159.37,161.138,166.8558,181.2431,DOWN,0
2022-06-30,157.56,156.01,161.026,166.5282,181.0635,DOWN,0
2022-07-01,157.0,156.4,159.558,166.0882,180.873,UP,1
2022-07-05,157.75,153.81,157.952,165.715,180.6901,UP,1
2022-07-06,158.16,158.48,157.71,165.4874,180.5252,UP,1
2022-07-07,159.82,159.5,158.058,165.2708,180.3853,UP,1
2022-07-08,161.53,159.17,158.852,165.238,180.2541,DOWN,0
2022-07-11,158.59,160.82,159.17,165.1592,180.0989,DOWN,0
2022-07-12,158.2,159.18,159.26,164.9504,179.9273,UP,1
2022-07-13,158.3,155.8,159.288,164.8528,179.7535,UP,1
2022-07-14,158.77,157.72,159.078,164.7456,179.5859,UP,1
2022-07-15,161.51,160.08,159.074,164.6222,179.4628,DOWN,0
2022-07-18,159.67,161.69,159.29,164.2734,179.3342,UP,1
2022-07-19,167.53,162.05,161.156,164.1998,179.2617,UP,1
2022-07-20,169.21,167.19,163.338,164.1716,179.1792,UP,1
2022-07-21,171.25,169.0,165.834,164.3006,179.1222,DOWN,0
2022-07-22,170.1,171.27,167.552,164.3716,179.0521,UP,1
2022-07-25,170.44,171.08,169.706,164.4914,179.0266,DOWN,0
2022-07-26,170.1,170.77,170.22,164.5576,178.9898,UP,1
2022-07-27,174.8,170.93,171.338,164.6668,178.9794,UP,1
2022-07-28,178.15,175.34,172.718,164.8464,178.9973,UP,1
2022-07-29,181.53,178.54,175.004,165.024,179.0369,DOWN,0
2022-08-01,181.51,180.01,177.218,165.3796,179.0744,DOWN,0
2022-08-02,180.33,181.19,179.264,165.7472,179.0884,UP,1
2022-08-03,181.96,180.33,180.696,166.1824,179.1096,DOWN,0
2022-08-04,180.02,181.04,181.07,166.5578,179.0785,DOWN,0
2022-08-05,179.69,178.18,180.702,166.9754,179.0388,DOWN,0
2022-08-08,178.58,180.23,180.116,167.3218,178.9898,DOWN,0
2022-08-09,172.52,177.7,178.554,167.4418,178.8996,UP,1
2022-08-10,176.01,175.83,177.364,167.54,178.8223,DOWN,0
2022-08-11,175.71,178.16,176.502,167.657,178.7432,UP,1
2022-08-12,180.27,176.87,176.618,167.8382,178.7022,UP,1
2022-08-15,181.67,178.88,177.236,167.949,178.6887,UP,1
2022-08-16,183.55,181.04,179.442,168.1082,178.6767,DOWN,0
2022-08-17,182.62,183.55,180.764,168.246,178.6566,UP,1
2022-08-18,187.11,183.18,183.044,168.4262,178.6539,UP,1
2022-08-19,188.37,186.35,184.664,168.7068,178.6497,DOWN,0
2022-08-22,185.11,186.07,185.352,168.9372,178.6476,DOWN,0
2022-08-23,184.87,185.24,185.616,169.2878,178.6469,DOWN,0
2022-08-24,184.4,184.35,185.972,169.7582,178.6336,UP,1
2022-08-25,187.9,184.68,186.13,170.2662,178.6465,DOWN,0
2022-08-26,179.69,187.9,184.394,170.583,178.6098,DOWN,0
2022-08-29,178.0,177.88,182.972,171.0242,178.5558,DOWN,0
2022-08-30,175.07,178.0,181.012,171.4016,178.4896,DOWN,0
2022-08-31,170.7,175.68,178.272,171.619,178.3877,DOWN,0
2022-09-01,170.51,169.5,174.794,171.8366,178.286,DOWN,0
2022-09-02,168.5,172.48,172.556,172.0442,178.1536,UP,1
2022-09-06,169.37,169.75,170.83,172.1448,178.0242,UP,1
2022-09-07,173.07,169.6,170.43,172.2906,177.9134,UP,1
2022-09-08,174.36,171.77,171.162,172.5904,177.8049,UP,1
2022-09-09,175.57,175.7,172.174,172.9402,177.7018,UP,1
2022-09-12,177.78,177.15,174.03,173.3446,177.6115,DOWN,0
2022-09-13,172.45,173.88,174.646,173.6536,177.4748,DOWN,0
2022-09-14,172.04,172.77,174.44,173.9394,177.3792,DOWN,0
2022-09-15,169.68,171.88,173.504,174.1698,177.2536,UP,1
2022-09-16,170.83,168.69,172.556,174.39,177.1609,DOWN,0
2022-09-19,170.68,169.27,171.136,174.573,177.0903,DOWN,0
2022-09-20,168.25,169.93,170.296,174.7662,176.9634,DOWN,0
2022-09-21,165.4,168.96,168.968,174.9102,176.8321,DOWN,0
2022-09-22,162.64,165.0,167.56,174.997,176.6734,DOWN,0
2022-09-23,159.91,161.84,165.376,175.0198,176.4819,DOWN,0
2022-09-26,158.3,159.53,162.9,174.9556,176.2793,DOWN,0
2022-09-27,157.73,159.53,160.796,174.9168,176.0945,UP,1
2022-09-28,161.46,158.12,160.008,174.7954,175.9275,DOWN,0
2022-09-29,158.97,159.95,159.274,174.5906,175.7636,DOWN,0
2022-09-30,156.08,159.13,158.508,174.2872,175.5955,UP,1
2022-10-03,159.91,157.06,158.83,174.0834,175.4343,UP,1
2022-10-04,166.34,162.91,160.552,174.0014,175.3268,UP,1
2022-10-05,166.55,164.82,161.57,173.9304,175.2093,DOWN,0
2022-10-06,165.0,166.61,162.776,173.7344,175.1006,DOWN,0
2022-10-07,159.62,162.79,163.484,173.3638,174.9322,DOWN,0
2022-10-10,158.43,160.26,163.188,172.9018,174.73,DOWN,0
2022-10-11,152.6,158.68,160.44,172.3236,174.4791,DOWN,0
2022-10-12,152.59,153.53,157.648,171.7688,174.207,UP,1
2022-10-13,157.89,149.02,156.226,171.2874,173.9684,DOWN,0
2022-10-14,154.08,159.57,155.118,170.7686,173.7047,UP,1
2022-10-17,159.26,157.28,155.284,170.36,173.4811,UP,1
2022-10-18,161.18,162.72,157.0,170.012,173.2632,DOWN,0
2022-10-19,159.47,160.18,158.376,169.751,173.0354,DOWN,0
2022-10-20,158.42,160.57,158.482,169.3992,172.7869,UP,1
2022-10-21,162.43,158.66,160.152,169.1336,172.5814,UP,1
2022-10-24,164.7,163.47,161.24,168.8222,172.3738,UP,1
2022-10-25,168.56,164.96,162.716,168.56,172.2247,DOWN,0
2022-10-26,167.58,167.72,164.338,168.2406,172.0616,UP,1
2022-10-27,168.43,168.96,166.34,167.9568,171.9017,UP,1
2022-10-28,172.88,168.44,168.43,167.6722,171.779,DOWN,0
2022-10-31,172.81,171.77,170.052,167.361,171.6728,DOWN,0
2022-11-01,172.58,174.06,170.856,167.1104,171.5775,DOWN,0
2022-11-02,172.4,169.32,171.82,166.861,171.4898,UP,1
2022-11-03,172.83,169.53,172.7,166.6296,171.407,DOWN,0
2022-11-04,172.41,175.41,172.606,166.3198,171.3241,DOWN,0
2022-11-07,172.31,172.67,172.506,166.1722,171.2624,UP,1
2022-11-08,175.72,173.39,173.134,166.1266,171.2152,DOWN,0
2022-11-09,172.09,174.56,173.072,166.067,171.1714,UP,1
2022-11-10,185.5,178.94,175.606,166.363,171.1865,DOWN,0
2022-11-11,184.35,186.71,177.994,166.6398,171.1996,DOWN,0
2022-11-14,182.49,183.74,180.03,166.9196,171.1894,UP,1
2022-11-15,184.83,185.27,181.852,167.2288,171.1683,DOWN,0
2022-11-16,182.88,184.65,184.01,167.425,171.1357,UP,1
2022-11-17,183.2,180.79,183.55,167.6018,171.0787,UP,1
2022-11-18,185.6,184.97,183.8,167.8024,171.0418,DOWN,0
2022-11-21,185.12,185.5,184.326,167.9492,171.0059,UP,1
2022-11-22,188.5,186.3,185.06,168.2702,170.9919,UP,1
2022-11-23,189.24,188.34,186.332,168.6142,170.9643,DOWN,0
2022-11-25,188.2,188.78,187.332,168.9846,170.9555,DOWN,0
2022-11-28,185.3,187.18,187.272,169.274,170.9651,DOWN,0
2022-11-29,184.08,185.1,187.064,169.542,170.9918,UP,1
2022-11-30,188.64,183.82,187.092,169.9498,171.0545,X,X
