ticker,REG US Equity,REG US Equity,REG US Equity,REG US Equity,REG US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2001-06-19,25.19,25.25,23.4024,25.302,24.4388,UP,1
2001-06-20,25.43,25.21,23.4164,25.31,24.4564,DOWN,0
2001-06-21,25.38,25.45,23.4327,25.31,24.4722,UP,1
2001-06-22,25.43,25.48,23.4492,25.326,24.498,DOWN,0
2001-06-25,25.25,25.47,23.4652,25.336,24.513,UP,1
2001-06-26,25.31,25.3,23.4798,25.36,24.5294,UP,1
2001-06-27,25.45,25.27,23.4968,25.364,24.5488,DOWN,0
2001-06-28,25.43,25.35,23.5102,25.374,24.5676,DOWN,0
2001-06-29,25.4,25.37,23.5231,25.368,24.5856,DOWN,0
2001-07-02,25.22,25.43,23.537,25.362,24.601,UP,1
2001-07-03,25.48,25.22,23.5538,25.396,24.6258,DOWN,0
2001-07-05,25.33,25.45,23.5723,25.372,24.6464,DOWN,0
2001-07-06,25.28,25.35,23.589,25.342,24.668,DOWN,0
2001-07-09,25.14,25.28,23.6063,25.29,24.6864,DOWN,0
2001-07-10,25.0,25.05,23.6235,25.246,24.6964,UP,1
2001-07-11,25.1,25.03,23.6409,25.17,24.6994,DOWN,0
2001-07-12,25.1,25.1,23.6595,25.124,24.7094,UP,1
2001-07-13,25.12,25.05,23.6788,25.092,24.7218,UP,1
2001-07-16,25.2,25.12,23.6967,25.104,24.7434,UP,1
2001-07-17,25.55,25.17,23.7126,25.214,24.7706,DOWN,0
2001-07-18,25.45,25.57,23.7252,25.284,24.7964,UP,1
2001-07-19,25.6,25.25,23.7422,25.384,24.8272,DOWN,0
2001-07-20,25.5,25.37,23.7588,25.46,24.869,DOWN,0
2001-07-23,25.4,25.4,23.7742,25.5,24.911,UP,1
2001-07-24,25.44,25.35,23.7902,25.478,24.9492,UP,1
2001-07-25,25.47,25.29,23.805,25.482,24.9876,UP,1
2001-07-26,25.61,25.43,23.8206,25.484,25.022,UP,1
2001-07-27,25.63,25.61,23.8368,25.51,25.0592,UP,1
2001-07-30,25.76,25.63,23.851,25.582,25.0974,DOWN,0
2001-07-31,25.72,25.75,23.8674,25.638,25.1358,DOWN,0
2001-08-01,25.6,25.65,23.8813,25.664,25.1692,UP,1
2001-08-02,25.65,25.6,23.8964,25.672,25.1974,UP,1
2001-08-03,25.8,25.6,23.9126,25.706,25.2292,UP,1
2001-08-06,25.97,25.8,23.9293,25.748,25.2636,UP,1
2001-08-07,26.19,26.15,23.9472,25.842,25.3048,DOWN,0
2001-08-08,26.06,26.15,23.9643,25.934,25.3426,DOWN,0
2001-08-09,25.51,25.5,23.9788,25.906,25.3716,DOWN,0
2001-08-10,25.31,25.4,23.9931,25.808,25.3936,UP,1
2001-08-13,25.44,25.35,24.0078,25.702,25.41,UP,1
2001-08-14,25.49,25.44,24.0222,25.562,25.4238,DOWN,0
2001-08-15,25.48,25.5,24.0374,25.446,25.4284,UP,1
2001-08-16,25.84,25.48,24.0544,25.512,25.4406,DOWN,0
2001-08-17,25.76,25.82,24.0707,25.602,25.4502,UP,1
2001-08-20,26.0,25.66,24.0891,25.714,25.4652,UP,1
2001-08-21,26.1,26.05,24.1077,25.836,25.4848,DOWN,0
2001-08-22,26.1,26.05,24.1276,25.96,25.4998,UP,1
2001-08-23,26.3,26.1,24.1482,26.052,25.518,DOWN,0
2001-08-24,26.16,26.25,24.1702,26.132,25.5336,DOWN,0
2001-08-27,26.13,26.22,24.1912,26.158,25.5492,DOWN,0
2001-08-28,26.06,26.2,24.2131,26.15,25.5664,DOWN,0
2001-08-29,25.51,26.1,24.2331,26.032,25.5728,DOWN,0
2001-08-30,25.48,25.53,24.2533,25.868,25.5738,DOWN,0
2001-08-31,25.48,25.52,24.2767,25.732,25.5758,DOWN,0
2001-09-04,25.47,25.5,24.2959,25.6,25.5766,UP,1
2001-09-05,25.52,25.47,24.316,25.492,25.582,DOWN,0
2001-09-06,25.24,25.55,24.335,25.438,25.5806,DOWN,0
2001-09-07,25.1,25.24,24.3539,25.362,25.5736,DOWN,0
2001-09-10,25.1,25.2,24.3729,25.286,25.567,DOWN,0
2001-09-17,24.42,24.85,24.3872,25.076,25.5474,DOWN,0
2001-09-18,24.19,24.4,24.4,24.81,25.5268,DOWN,0
2001-09-19,24.03,24.08,24.4117,24.568,25.4978,DOWN,0
2001-09-20,23.8,23.9,24.4238,24.308,25.4672,DOWN,0
2001-09-21,23.01,23.9,24.4307,23.89,25.4218,UP,1
2001-09-24,23.78,23.01,24.4409,23.762,25.3946,DOWN,0
2001-09-25,23.72,23.8,24.4492,23.668,25.369,UP,1
2001-09-26,24.56,23.77,24.462,23.774,25.3582,UP,1
2001-09-27,25.0,24.6,24.4723,24.014,25.3562,UP,1
2001-09-28,25.75,24.95,24.4864,24.562,25.3688,DOWN,0
2001-10-01,25.3,25.75,24.5,24.866,25.3708,UP,1
2001-10-02,25.69,25.25,24.5135,25.26,25.3736,DOWN,0
2001-10-03,24.95,25.65,24.5223,25.338,25.3636,UP,1
2001-10-04,25.29,24.94,24.5306,25.396,25.3574,UP,1
2001-10-05,25.42,25.27,24.5405,25.33,25.3558,UP,1
2001-10-08,25.5,25.5,24.5505,25.37,25.3578,DOWN,0
2001-10-09,25.4,25.51,24.5607,25.312,25.357,UP,1
2001-10-10,25.48,25.41,24.5703,25.418,25.3572,UP,1
2001-10-11,25.7,25.5,24.5834,25.5,25.359,DOWN,0
2001-10-12,25.52,25.6,24.5957,25.52,25.3568,UP,1
2001-10-15,25.75,25.55,24.6092,25.57,25.3566,DOWN,0
2001-10-16,25.74,25.75,24.6213,25.638,25.357,DOWN,0
2001-10-17,25.6,25.75,24.6318,25.662,25.357,DOWN,0
2001-10-18,25.45,25.6,24.6409,25.612,25.353,DOWN,0
2001-10-19,25.38,25.48,24.6491,25.584,25.3446,DOWN,0
2001-10-22,25.31,25.4,24.6572,25.496,25.3314,DOWN,0
2001-10-23,25.22,25.25,24.6649,25.392,25.312,DOWN,0
2001-10-24,25.07,25.2,24.6715,25.286,25.2922,UP,1
2001-10-25,25.16,25.055,24.6788,25.228,25.2852,DOWN,0
2001-10-26,25.06,25.15,24.6876,25.164,25.2802,DOWN,0
2001-10-29,24.99,25.0,24.6966,25.1,25.2712,DOWN,0
2001-10-30,24.9,25.0,24.7064,25.036,25.2594,DOWN,0
2001-10-31,24.75,24.89,24.7151,24.972,25.2448,UP,1
2001-11-01,25.22,24.8,24.7253,24.984,25.2324,DOWN,0
2001-11-02,25.15,25.15,24.7357,25.002,25.2202,UP,1
2001-11-05,25.54,25.18,24.7466,25.112,25.211,UP,1
2001-11-06,26.0,25.59,24.7597,25.332,25.209,DOWN,0
2001-11-07,25.4,25.46,24.7701,25.462,25.195,UP,1
2001-11-08,25.5,25.35,24.7807,25.518,25.179,UP,1
2001-11-09,25.56,25.32,24.7907,25.6,25.167,DOWN,0
2001-11-12,25.56,25.6,24.7985,25.604,25.1556,DOWN,0
2001-11-13,25.49,25.6,24.8072,25.502,25.1442,UP,1
2001-11-14,25.65,25.55,24.8177,25.552,25.147,UP,1
2001-11-15,25.7,25.6,24.8284,25.592,25.1514,DOWN,0
2001-11-16,25.55,25.71,24.8379,25.59,25.1528,DOWN,0
2001-11-19,25.43,25.5,24.8453,25.564,25.152,UP,1
2001-11-20,25.48,25.4,24.8515,25.562,25.1512,UP,1
2001-11-21,25.69,25.45,24.8594,25.57,25.1602,UP,1
2001-11-23,25.9,25.65,24.8674,25.61,25.1762,UP,1
2001-11-26,26.0,25.9,24.8739,25.7,25.1942,DOWN,0
2001-11-27,25.88,26.05,24.8824,25.79,25.2234,UP,1
2001-11-28,25.94,25.9,24.891,25.882,25.2584,UP,1
2001-11-29,26.41,25.97,24.9029,26.026,25.306,DOWN,0
2001-11-30,26.0,26.4,24.9134,26.046,25.35,UP,1
2001-12-03,26.17,26.05,24.9219,26.08,25.4132,UP,1
2001-12-04,26.92,26.12,24.9362,26.288,25.476,UP,1
2001-12-05,27.01,26.9,24.9505,26.502,25.5418,UP,1
2001-12-06,27.19,27.02,24.9661,26.658,25.5944,DOWN,0
2001-12-07,27.02,27.19,24.9812,26.862,25.6348,DOWN,0
2001-12-10,26.61,27.01,24.995,26.95,25.652,DOWN,0
2001-12-11,26.61,26.5,25.009,26.888,25.6782,DOWN,0
2001-12-12,26.56,26.51,25.0233,26.798,25.6956,DOWN,0
2001-12-13,26.4,26.52,25.0392,26.64,25.7246,UP,1
2001-12-14,26.55,26.4,25.053,26.546,25.7498,UP,1
2001-12-17,27.2,26.85,25.0697,26.664,25.7854,UP,1
2001-12-18,27.48,27.2,25.0874,26.838,25.825,DOWN,0
2001-12-19,27.32,27.4,25.1036,26.99,25.8634,DOWN,0
2001-12-20,27.0,27.3,25.1168,27.11,25.8938,DOWN,0
2001-12-21,26.8,27.0,25.1292,27.16,25.9158,UP,1
2001-12-24,27.0,26.9,25.1417,27.12,25.9454,DOWN,0
2001-12-26,27.0,27.0,25.1535,27.024,25.9704,UP,1
2001-12-27,27.15,27.0,25.167,26.99,25.9986,UP,1
2001-12-28,27.34,27.28,25.1814,27.058,26.0334,UP,1
2001-12-31,27.75,27.3,25.1987,27.248,26.0794,DOWN,0
2002-01-02,27.1,27.4,25.2142,27.268,26.1138,UP,1
2002-01-03,27.62,27.25,25.2322,27.392,26.16,UP,1
2002-01-04,27.65,27.62,25.2515,27.492,26.2086,UP,1
2002-01-07,27.76,27.6,25.2724,27.576,26.2624,UP,1
2002-01-08,27.8,27.75,25.2921,27.586,26.3152,DOWN,0
2002-01-09,27.79,27.85,25.311,27.724,26.3698,UP,1
2002-01-10,27.81,27.8,25.3319,27.762,26.4262,DOWN,0
2002-01-11,27.81,27.84,25.3538,27.794,26.4844,UP,1
2002-01-14,28.0,27.85,25.3755,27.842,26.5494,UP,1
2002-01-15,28.1,28.0,25.394,27.902,26.607,DOWN,0
2002-01-16,28.05,28.15,25.4117,27.954,26.665,UP,1
2002-01-17,28.6,28.07,25.4346,28.112,26.7262,DOWN,0
2002-01-18,28.2,28.55,25.4549,28.19,26.7702,DOWN,0
2002-01-22,28.1,28.25,25.4704,28.21,26.8242,UP,1
2002-01-23,28.17,28.0,25.488,28.224,26.8776,UP,1
2002-01-24,28.28,28.14,25.5062,28.27,26.932,DOWN,0
2002-01-25,28.15,28.26,25.5247,28.18,26.9838,DOWN,0
2002-01-28,28.09,28.1,25.5424,28.158,27.0358,UP,1
2002-01-29,28.19,28.09,25.5613,28.176,27.0866,UP,1
2002-01-30,28.7,28.1,25.5821,28.282,27.1466,DOWN,0
2002-01-31,28.7,28.7,25.6026,28.366,27.2096,UP,1
2002-02-01,28.8,28.63,25.6259,28.496,27.277,DOWN,0
2002-02-04,28.75,28.8,25.6472,28.628,27.3424,UP,1
2002-02-05,28.85,28.79,25.669,28.76,27.4056,DOWN,0
2002-02-06,28.75,28.88,25.6903,28.77,27.4626,DOWN,0
2002-02-07,28.7,28.68,25.7114,28.77,27.5166,DOWN,0
2002-02-08,28.14,28.3,25.7296,28.638,27.5618,UP,1
2002-02-11,28.6,28.24,25.7503,28.608,27.615,UP,1
2002-02-12,28.62,28.6,25.7722,28.562,27.6592,DOWN,0
2002-02-13,28.58,28.62,25.7936,28.528,27.7108,DOWN,0
2002-02-14,28.42,28.6,25.8147,28.472,27.7558,UP,1
2002-02-15,28.51,28.42,25.8362,28.546,27.7876,DOWN,0
2002-02-19,28.4,28.55,25.8557,28.506,27.8154,UP,1
2002-02-20,28.63,28.45,25.8741,28.508,27.8442,DOWN,0
2002-02-21,28.3,28.63,25.8926,28.452,27.8698,UP,1
2002-02-22,28.5,28.15,25.9126,28.468,27.9076,DOWN,0
2002-02-25,28.48,28.54,25.9344,28.462,27.945,DOWN,0
2002-02-26,28.4,28.5,25.9554,28.462,27.9818,UP,1
2002-02-27,28.53,28.38,25.9773,28.442,28.0244,DOWN,0
2002-02-28,28.3,28.45,25.9985,28.442,28.0594,DOWN,0
2002-03-01,28.3,28.3,26.0229,28.402,28.0814,UP,1
2002-03-04,28.79,28.55,26.0504,28.464,28.1076,UP,1
2002-03-05,28.9,28.82,26.0772,28.564,28.1392,UP,1
2002-03-06,28.95,29.0,26.1042,28.648,28.1782,UP,1
2002-03-07,29.1,29.0,26.1303,28.808,28.2242,UP,1
2002-03-08,29.18,29.2,26.1573,28.984,28.2678,DOWN,0
2002-03-11,28.62,29.2,26.1812,28.95,28.3002,UP,1
2002-03-12,28.74,28.53,26.2059,28.918,28.332,UP,1
2002-03-13,28.85,28.75,26.2305,28.898,28.3622,UP,1
2002-03-14,29.1,28.85,26.2548,28.898,28.3892,UP,1
2002-03-15,29.22,28.9,26.2798,28.906,28.4316,DOWN,0
2002-03-18,29.08,29.22,26.304,28.998,28.4608,UP,1
2002-03-19,29.35,29.18,26.3301,29.12,28.4948,DOWN,0
2002-03-20,29.2,29.39,26.3552,29.19,28.5236,UP,1
2002-03-21,29.5,29.25,26.3824,29.27,28.5576,DOWN,0
2002-03-22,29.25,29.49,26.4076,29.276,28.5868,DOWN,0
2002-03-25,29.2,29.25,26.4305,29.3,28.6146,UP,1
2002-03-26,29.27,29.2,26.4529,29.284,28.6438,DOWN,0
2002-03-27,29.18,29.25,26.4725,29.28,28.6674,DOWN,0
2002-03-28,29.02,29.18,26.4915,29.184,28.6858,UP,1
2002-04-01,29.2,29.02,26.5111,29.174,28.7088,DOWN,0
2002-04-02,28.95,29.15,26.5296,29.124,28.7158,DOWN,0
2002-04-03,28.73,28.95,26.5476,29.016,28.7264,DOWN,0
2002-04-04,28.59,28.73,26.5638,28.898,28.7362,UP,1
2002-04-05,28.87,28.59,26.5812,28.868,28.7502,UP,1
2002-04-08,29.0,28.95,26.5993,28.828,28.7646,UP,1
2002-04-09,29.15,28.9,26.6183,28.868,28.7846,UP,1
2002-04-10,29.4,29.05,26.6393,29.002,28.8108,DOWN,0
2002-04-11,29.38,29.4,26.6603,29.16,28.8346,UP,1
2002-04-12,29.65,29.38,26.6814,29.316,28.8536,DOWN,0
2002-04-15,29.6,29.45,26.7025,29.436,28.8716,UP,1
2002-04-16,29.65,29.7,26.7236,29.536,28.8886,DOWN,0
2002-04-17,29.5,29.52,26.7448,29.556,28.9036,DOWN,0
2002-04-18,29.45,29.57,26.7655,29.57,28.9156,DOWN,0
2002-04-19,29.3,29.51,26.7848,29.5,28.9266,DOWN,0
2002-04-22,29.15,29.37,26.8034,29.41,28.9356,DOWN,0
2002-04-23,28.92,29.15,26.821,29.264,28.9512,UP,1
2002-04-24,29.11,28.9,26.8404,29.186,28.9614,UP,1
2002-04-25,29.25,29.18,26.8593,29.146,28.974,DOWN,0
2002-04-26,29.02,29.3,26.8777,29.09,28.9828,UP,1
2002-04-29,29.13,29.1,26.897,29.086,28.997,UP,1
2002-04-30,29.4,29.15,26.9183,29.182,29.0148,UP,1
2002-05-01,29.79,29.53,26.9422,29.318,29.0426,UP,1
2002-05-02,30.2,29.84,26.9677,29.508,29.074,DOWN,0
2002-05-03,30.2,30.15,26.9932,29.744,29.112,DOWN,0
2002-05-06,30.1,30.25,27.0181,29.938,29.144,DOWN,0
2002-05-07,29.9,30.1,27.0416,30.038,29.1724,UP,1
2002-05-08,29.99,29.97,27.0638,30.078,29.2042,DOWN,0
2002-05-09,29.15,29.33,27.0823,29.868,29.2166,DOWN,0
2002-05-10,28.61,29.15,27.0973,29.55,29.2228,UP,1
2002-05-13,28.8,28.65,27.1138,29.29,29.2328,DOWN,0
2002-05-14,28.8,28.9,27.1308,29.07,29.233,UP,1
2002-05-15,29.23,28.95,27.1498,28.918,29.2396,UP,1
2002-05-16,29.35,29.28,27.1692,28.958,29.2476,DOWN,0
2002-05-17,29.3,29.42,27.1877,29.096,29.2516,DOWN,0
2002-05-20,29.3,29.3,27.206,29.196,29.254,DOWN,0
2002-05-21,29.2,29.35,27.2232,29.276,29.2656,DOWN,0
2002-05-22,28.97,29.22,27.2395,29.224,29.2702,UP,1
2002-05-23,29.45,28.9,27.2587,29.244,29.2822,DOWN,0
2002-05-24,29.4,29.45,27.2774,29.264,29.2882,DOWN,0
2002-05-28,29.2,29.34,27.2944,29.244,29.2878,UP,1
2002-05-29,29.4,29.15,27.3116,29.284,29.2942,DOWN,0
2002-05-30,29.34,29.47,27.3273,29.358,29.294,UP,1
2002-05-31,29.36,29.4,27.3438,29.34,29.2972,UP,1
2002-06-03,29.5,29.44,27.3638,29.36,29.2972,DOWN,0
2002-06-04,29.45,29.43,27.3845,29.41,29.3012,DOWN,0
2002-06-05,29.4,29.35,27.4043,29.41,29.3052,DOWN,0
2002-06-06,29.35,29.41,27.4236,29.412,29.3068,DOWN,0
2002-06-07,29.27,29.4,27.4425,29.394,29.3086,DOWN,0
2002-06-10,29.25,29.35,27.4596,29.344,29.3132,UP,1
2002-06-11,29.38,29.3,27.4777,29.33,29.3168,DOWN,0
2002-06-12,29.3,29.48,27.4942,29.31,29.3238,DOWN,0
2002-06-13,29.08,29.3,27.5091,29.256,29.3308,UP,1
2002-06-14,29.35,29.02,27.5253,29.272,29.346,UP,1
2002-06-17,30.15,29.0,27.5446,29.452,29.3716,DOWN,0
2002-06-18,29.99,30.15,27.5637,29.574,29.3914,DOWN,0
2002-06-19,29.9,30.14,27.5826,29.694,29.4064,DOWN,0
2002-06-20,29.8,30.0,27.6013,29.838,29.4144,UP,1
2002-06-21,30.25,29.8,27.625,30.018,29.4318,DOWN,0
2002-06-24,30.22,30.4,27.6487,30.032,29.4432,DOWN,0
2002-06-25,30.22,30.35,27.6724,30.078,29.4556,DOWN,0
2002-06-26,30.04,30.18,27.6952,30.106,29.4634,DOWN,0
2002-06-27,29.82,29.85,27.7167,30.11,29.4698,DOWN,0
2002-06-28,29.65,29.83,27.7388,29.99,29.4738,UP,1
2002-07-01,30.03,29.8,27.7634,29.952,29.4884,UP,1
2002-07-02,30.46,30.43,27.7902,30.0,29.5146,DOWN,0
2002-07-03,30.22,30.56,27.8192,30.036,29.5406,UP,1
2002-07-05,30.8,30.22,27.8523,30.232,29.5744,DOWN,0
2002-07-08,29.81,30.65,27.8812,30.264,29.5856,UP,1
2002-07-09,30.0,29.79,27.9122,30.258,29.6052,DOWN,0
2002-07-10,29.45,30.17,27.9444,30.056,29.6116,DOWN,0
2002-07-11,29.23,29.45,27.9716,29.858,29.6082,DOWN,0
2002-07-12,29.12,29.2,27.9986,29.522,29.5948,UP,1
2002-07-15,29.4,29.0,28.0228,29.44,29.5788,UP,1
2002-07-16,29.65,29.31,28.0461,29.37,29.5678,DOWN,0
2002-07-17,29.45,29.65,28.0646,29.37,29.5548,DOWN,0
2002-07-18,28.85,29.4,28.0823,29.294,29.5338,DOWN,0
2002-07-19,28.5,28.85,28.0964,29.17,29.504,DOWN,0
2002-07-22,28.03,28.5,28.1118,28.896,29.4816,DOWN,0
2002-07-23,26.8,27.95,28.1193,28.326,29.4454,UP,1
2002-07-24,27.06,26.65,28.1275,27.848,29.4106,UP,1
2002-07-25,28.5,27.26,28.1425,27.778,29.4046,UP,1
2002-07-26,29.13,28.6,28.1612,27.904,29.4026,UP,1
2002-07-29,31.25,29.3,28.19,28.548,29.4406,UP,1
2002-07-30,31.26,31.15,28.2178,29.44,29.4798,UP,1
2002-07-31,31.5,31.36,28.2477,30.328,29.5238,DOWN,0
2002-08-01,30.97,31.6,28.2738,30.822,29.5592,DOWN,0
2002-08-02,30.85,30.9,28.2994,31.166,29.5968,DOWN,0
2002-08-05,30.2,30.85,28.3224,30.956,29.6118,DOWN,0
2002-08-06,29.94,30.3,28.3448,30.692,29.6226,UP,1
2002-08-07,30.4,29.98,28.3699,30.472,29.6466,UP,1
2002-08-08,30.6,30.47,28.3964,30.398,29.6706,UP,1
2002-08-09,30.71,30.6,28.4238,30.37,29.698,UP,1
2002-08-12,30.9,30.8,28.453,30.51,29.7288,DOWN,0
2002-08-13,30.85,30.78,28.4814,30.692,29.7558,UP,1
2002-08-14,30.9,30.85,28.5106,30.792,29.7848,UP,1
2002-08-15,31.0,31.05,28.5407,30.872,29.8168,UP,1
2002-08-16,31.32,31.1,28.5728,30.994,29.8562,DOWN,0
2002-08-19,30.87,30.95,28.6034,30.988,29.8882,DOWN,0
2002-08-20,30.57,30.91,28.6301,30.932,29.9146,UP,1
2002-08-21,30.97,30.53,28.6592,30.946,29.9464,DOWN,0
2002-08-22,30.77,30.97,28.6854,30.9,29.9758,DOWN,0
2002-08-23,30.75,30.6,28.7091,30.786,30.0092,UP,1
2002-08-26,31.08,30.8,28.7375,30.828,30.0438,DOWN,0
2002-08-27,31.03,31.18,28.7652,30.92,30.0614,UP,1
2002-08-28,31.8,31.0,28.7964,31.086,30.0976,DOWN,0
2002-08-29,31.3,31.7,28.8251,31.192,30.1256,UP,1
2002-08-30,31.75,31.35,28.8564,31.392,30.1646,DOWN,0
2002-09-03,31.38,31.75,28.885,31.452,30.1872,UP,1
2002-09-04,31.5,31.5,28.914,31.546,30.2128,DOWN,0
2002-09-05,30.93,31.5,28.9409,31.372,30.227,UP,1
2002-09-06,31.15,30.92,28.9695,31.342,30.2492,DOWN,0
2002-09-09,31.05,31.2,28.9974,31.202,30.2738,DOWN,0
2002-09-10,31.0,31.15,29.0239,31.126,30.3008,DOWN,0
2002-09-11,31.0,31.08,29.0494,31.026,30.3202,DOWN,0
2002-09-12,30.9,31.06,29.0739,31.02,30.329,UP,1
2002-09-13,30.91,30.83,29.0991,30.972,30.3428,DOWN,0
2002-09-16,30.73,30.86,29.123,30.908,30.3414,DOWN,0
2002-09-17,30.6,30.78,29.144,30.828,30.3572,UP,1
2002-09-18,30.66,30.7,29.1673,30.76,30.3704,DOWN,0
2002-09-19,30.5,30.7,29.1889,30.68,30.3914,UP,1
2002-09-20,30.6,30.58,29.2073,30.618,30.4188,DOWN,0
2002-09-23,30.58,30.65,29.2252,30.588,30.448,DOWN,0
2002-09-24,30.45,30.58,29.2415,30.558,30.469,DOWN,0
2002-09-25,30.25,30.5,29.2576,30.476,30.481,UP,1
2002-09-26,30.5,30.36,29.2771,30.476,30.502,UP,1
2002-09-27,30.6,30.55,29.297,30.476,30.537,UP,1
2002-09-30,31.0,30.6,29.3192,30.56,30.587,DOWN,0
2002-10-01,30.7,31.0,29.3407,30.61,30.6404,DOWN,0
2002-10-02,30.69,30.73,29.3614,30.698,30.7182,DOWN,0
2002-10-03,30.62,30.74,29.3785,30.722,30.7894,DOWN,0
2002-10-04,30.5,30.63,29.3936,30.702,30.8294,DOWN,0
2002-10-07,30.28,30.5,29.4084,30.558,30.8524,DOWN,0
2002-10-08,29.91,30.35,29.423,30.4,30.8256,DOWN,0
2002-10-09,29.24,29.91,29.4352,30.11,30.7852,UP,1
2002-10-10,29.88,29.26,29.4496,29.962,30.7528,UP,1
2002-10-11,30.61,30.0,29.4676,29.984,30.7456,DOWN,0
2002-10-14,29.8,30.58,29.4809,29.888,30.7246,UP,1
2002-10-15,30.58,29.86,29.4971,30.022,30.7322,DOWN,0
2002-10-16,30.16,30.58,29.5091,30.206,30.7366,UP,1
2002-10-17,30.45,30.24,29.5259,30.32,30.7376,DOWN,0
2002-10-18,30.1,30.55,29.5383,30.218,30.7276,UP,1
2002-10-21,30.31,30.15,29.5516,30.32,30.7196,DOWN,0
2002-10-22,30.26,30.35,29.5641,30.256,30.7068,DOWN,0
2002-10-23,30.23,30.26,29.5762,30.27,30.6944,UP,1
2002-10-24,30.95,30.3,29.592,30.37,30.6954,UP,1
2002-10-25,31.15,30.77,29.6087,30.58,30.6984,UP,1
2002-10-28,31.22,31.3,29.6258,30.762,30.6964,DOWN,0
2002-10-29,30.78,31.2,29.6397,30.866,30.6946,UP,1
2002-10-30,31.12,30.85,29.6548,31.044,30.7056,UP,1
2002-10-31,31.26,31.15,29.6708,31.106,30.7114,UP,1
2002-11-01,31.8,31.11,29.6868,31.236,30.732,UP,1
2002-11-04,32.02,31.8,29.7059,31.396,30.7574,UP,1
2002-11-05,32.08,32.09,29.7258,31.656,30.7774,DOWN,0
2002-11-06,31.9,31.98,29.7445,31.812,30.7948,DOWN,0
2002-11-07,31.78,31.9,29.762,31.916,30.7944,DOWN,0
2002-11-08,31.39,31.7,29.7782,31.834,30.7962,DOWN,0
2002-11-11,31.06,31.25,29.793,31.642,30.7824,UP,1
2002-11-12,31.45,31.05,29.8093,31.516,30.7838,DOWN,0
2002-11-13,31.25,31.5,29.8221,31.386,30.7788,UP,1
2002-11-14,31.57,31.1,29.8364,31.344,30.7916,DOWN,0
2002-11-15,31.0,31.14,29.8474,31.266,30.7886,DOWN,0
2002-11-18,30.98,30.95,29.8586,31.25,30.7872,DOWN,0
2002-11-19,30.97,30.98,29.8692,31.154,30.7866,DOWN,0
2002-11-20,30.82,31.05,29.8795,31.068,30.783,UP,1
2002-11-21,30.99,30.97,29.891,30.952,30.7848,DOWN,0
2002-11-22,30.77,30.98,29.9041,30.906,30.782,UP,1
2002-11-25,31.01,30.85,29.9162,30.912,30.7876,DOWN,0
2002-11-26,30.75,31.0,29.9268,30.868,30.7906,UP,1
2002-11-27,30.97,30.73,29.9388,30.898,30.7968,DOWN,0
2002-11-29,30.9,30.97,29.9512,30.88,30.8048,UP,1
2002-12-02,31.05,30.67,29.9639,30.936,30.8138,DOWN,0
2002-12-03,30.85,30.95,29.9761,30.904,30.8192,UP,1
2002-12-04,31.15,30.95,29.9887,30.984,30.8332,DOWN,0
2002-12-05,31.02,31.17,30.0023,30.994,30.8486,UP,1
2002-12-06,31.08,31.05,30.0152,31.03,30.8602,UP,1
2002-12-09,31.1,31.04,30.0283,31.04,30.8702,UP,1
2002-12-10,31.2,31.15,30.0423,31.11,30.8742,DOWN,0
2002-12-11,31.12,31.25,30.0553,31.104,30.8826,DOWN,0
2002-12-12,30.98,31.08,30.0687,31.096,30.8884,UP,1
2002-12-13,31.02,30.99,30.0823,31.084,30.8964,UP,1
2002-12-16,31.35,31.08,30.0951,31.134,30.9134,DOWN,0
2002-12-17,31.27,31.35,30.1069,31.148,30.9332,DOWN,0
2002-12-18,31.14,31.31,30.1179,31.152,30.9578,DOWN,0
2002-12-19,31.06,31.1,30.1277,31.168,30.9942,UP,1
2002-12-20,31.25,31.06,30.138,31.214,31.0216,UP,1
2002-12-23,31.45,31.4,30.1522,31.234,31.0384,UP,1
2002-12-24,31.83,31.36,30.1676,31.346,31.079,UP,1
2002-12-26,31.89,31.84,30.1828,31.496,31.1052,UP,1
2002-12-27,31.95,31.95,30.1971,31.674,31.141,UP,1
2002-12-30,32.05,31.98,30.2112,31.834,31.173,UP,1
2002-12-31,32.4,32.03,30.2278,32.024,31.219,UP,1
2003-01-02,32.45,32.4,30.2433,32.148,31.2618,DOWN,0
2003-01-03,32.45,32.39,30.2596,32.26,31.3056,UP,1
2003-01-06,32.63,32.45,30.2752,32.396,31.3536,DOWN,0
2003-01-07,32.3,32.5,30.2905,32.446,31.3806,DOWN,0
2003-01-08,32.01,32.3,30.3045,32.368,31.3978,DOWN,0
2003-01-09,31.96,32.0,30.318,32.27,31.4126,DOWN,0
2003-01-10,31.85,31.9,30.3313,32.15,31.434,DOWN,0
2003-01-13,31.7,31.8,30.3447,31.964,31.4456,DOWN,0
2003-01-14,31.57,31.6,30.3566,31.818,31.4518,UP,1
2003-01-15,31.74,31.59,30.3705,31.764,31.4506,DOWN,0
2003-01-16,31.43,31.73,30.384,31.658,31.4388,DOWN,0
2003-01-17,31.17,31.43,30.3969,31.522,31.4206,DOWN,0
2003-01-21,31.09,31.2,30.408,31.4,31.4044,DOWN,0
2003-01-22,30.98,31.0,30.4179,31.282,31.3884,DOWN,0
