ticker,CRM US Equity,CRM US Equity,CRM US Equity,CRM US Equity,CRM US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2015-10-27,77.75,78.04,77.546,72.2548,69.2552,UP,1
2015-10-28,78.53,77.88,78.086,72.3738,69.358,DOWN,0
2015-10-29,78.14,78.58,78.24,72.4958,69.4624,DOWN,0
2015-10-30,77.71,78.15,78.07,72.6936,69.5754,UP,1
2015-11-02,79.2,77.71,78.266,72.8946,69.6882,DOWN,0
2015-11-03,78.63,79.03,78.442,73.1638,69.7949,DOWN,0
2015-11-04,78.39,78.88,78.414,73.428,69.8983,UP,1
2015-11-05,78.71,78.41,78.528,73.6318,70.0019,UP,1
2015-11-06,79.41,78.56,78.868,73.8212,70.1058,DOWN,0
2015-11-09,78.22,78.93,78.672,73.9806,70.198,UP,1
2015-11-10,78.25,78.2,78.596,74.1584,70.3003,UP,1
2015-11-11,78.71,78.54,78.66,74.4,70.4121,DOWN,0
2015-11-12,78.3,78.47,78.578,74.6064,70.5131,DOWN,0
2015-11-13,75.6,78.08,77.816,74.7534,70.6089,UP,1
2015-11-16,76.26,75.54,77.424,74.936,70.7038,UP,1
2015-11-17,77.24,76.57,77.222,75.0656,70.7969,UP,1
2015-11-18,77.35,77.77,76.95,75.232,70.8887,UP,1
2015-11-19,80.64,81.05,77.418,75.45,70.9956,UP,1
2015-11-20,80.99,80.9,78.496,75.6688,71.1047,DOWN,0
2015-11-23,80.78,80.44,79.4,75.8866,71.2187,DOWN,0
2015-11-24,80.39,80.3,80.03,76.069,71.3267,UP,1
2015-11-25,80.41,80.37,80.642,76.2396,71.4348,DOWN,0
2015-11-27,79.97,80.22,80.508,76.3926,71.5283,DOWN,0
2015-11-30,79.69,79.73,80.248,76.5584,71.6125,UP,1
2015-12-01,81.01,80.35,80.294,76.7358,71.7072,DOWN,0
2015-12-02,80.88,80.77,80.392,76.9204,71.7966,DOWN,0
2015-12-03,79.93,80.96,80.296,77.0792,71.8822,UP,1
2015-12-04,82.14,80.33,80.73,77.2878,71.9742,DOWN,0
2015-12-07,80.68,81.81,80.928,77.4526,72.0647,UP,1
2015-12-08,81.08,80.21,80.942,77.6934,72.1605,DOWN,0
2015-12-09,79.71,80.83,80.708,77.92,72.2447,DOWN,0
2015-12-10,79.38,79.8,80.598,78.119,72.2904,DOWN,0
2015-12-11,76.87,78.3,79.544,78.1982,72.3278,UP,1
2015-12-14,76.99,76.76,78.806,78.2594,72.3705,UP,1
2015-12-15,77.37,77.66,78.064,78.3014,72.4226,UP,1
2015-12-16,78.89,77.64,77.9,78.3908,72.4926,DOWN,0
2015-12-17,78.43,78.97,77.71,78.4594,72.5568,DOWN,0
2015-12-18,77.03,78.11,77.742,78.4982,72.6192,UP,1
2015-12-21,77.29,78.3,77.802,78.539,72.6782,UP,1
2015-12-22,77.86,77.52,77.9,78.5786,72.7487,UP,1
2015-12-23,78.04,78.2,77.73,78.6068,72.8205,DOWN,0
2015-12-24,77.83,78.03,77.61,78.6518,72.8849,UP,1
2015-12-28,78.2,77.66,77.844,78.6618,72.9529,UP,1
2015-12-29,79.44,78.5,78.274,78.6752,73.018,DOWN,0
2015-12-30,79.14,79.3,78.53,78.6994,73.0759,DOWN,0
2015-12-31,78.4,78.99,78.602,78.7168,73.1252,DOWN,0
2016-01-04,76.71,77.14,78.378,78.7344,73.1643,UP,1
2016-01-05,77.05,77.07,78.148,78.728,73.2111,DOWN,0
2016-01-06,76.29,75.72,77.518,78.6826,73.2543,DOWN,0
2016-01-07,74.3,75.13,76.55,78.6042,73.2889,DOWN,0
2016-01-08,73.23,74.78,75.516,78.5138,73.3262,DOWN,0
2016-01-11,73.18,73.74,74.81,78.4068,73.3621,UP,1
2016-01-12,74.46,73.97,74.292,78.3332,73.4017,DOWN,0
2016-01-13,72.35,74.99,73.504,78.226,73.4292,UP,1
2016-01-14,73.07,72.42,73.258,78.1034,73.4605,DOWN,0
2016-01-15,70.86,69.87,72.784,77.948,73.4844,DOWN,0
2016-01-19,70.8,71.86,72.308,77.7962,73.505,DOWN,0
2016-01-20,70.33,69.13,71.482,77.6286,73.5169,DOWN,0
2016-01-21,69.51,70.36,70.914,77.4306,73.5235,UP,1
2016-01-22,71.55,70.45,70.61,77.2972,73.5402,DOWN,0
2016-01-25,69.92,71.23,70.422,77.1306,73.5511,DOWN,0
2016-01-26,69.87,69.96,70.236,76.9538,73.5622,DOWN,0
2016-01-27,67.43,69.27,69.656,76.7364,73.564,DOWN,0
2016-01-28,65.69,66.88,68.892,76.5382,73.5579,UP,1
2016-01-29,68.06,66.49,68.194,76.3742,73.5621,UP,1
2016-02-01,68.44,67.59,67.898,76.1982,73.5648,DOWN,0
2016-02-02,64.52,67.65,66.828,75.9416,73.5583,UP,1
2016-02-03,65.34,65.42,66.41,75.6356,73.5505,UP,1
2016-02-04,67.2,65.68,66.712,75.3598,73.5496,DOWN,0
2016-02-05,58.51,63.11,64.802,74.9144,73.5036,DOWN,0
2016-02-08,54.05,56.87,61.924,74.3876,73.4315,UP,1
2016-02-09,57.33,53.61,60.486,73.926,73.379,UP,1
2016-02-10,58.76,58.5,59.17,73.5018,73.3336,UP,1
2016-02-11,59.24,57.19,57.578,73.0928,73.2954,UP,1
2016-02-12,59.68,60.01,57.812,72.6662,73.2205,UP,1
2016-02-16,59.72,60.68,58.946,72.243,73.155,UP,1
2016-02-17,63.49,60.38,60.178,71.9142,73.1057,DOWN,0
2016-02-18,61.7,63.48,60.766,71.5054,73.0562,UP,1
2016-02-19,62.14,61.75,61.346,71.1346,73.0031,UP,1
2016-02-22,63.98,63.0,62.206,70.7926,72.9541,DOWN,0
2016-02-23,62.9,63.72,62.842,70.4564,72.896,DOWN,0
2016-02-24,62.52,62.0,62.648,70.1192,72.8466,UP,1
2016-02-25,69.42,70.5,64.192,69.9702,72.8377,UP,1
2016-02-26,69.72,69.68,65.708,69.8248,72.8274,DOWN,0
2016-02-29,67.75,69.13,66.462,69.6324,72.8072,UP,1
2016-03-01,70.02,68.12,67.886,69.455,72.7929,UP,1
2016-03-02,70.43,69.68,69.468,69.295,72.7831,UP,1
2016-03-03,70.8,70.05,69.744,69.1704,72.7731,UP,1
2016-03-04,71.06,71.18,70.012,69.0458,72.771,DOWN,0
2016-03-07,70.49,70.5,70.56,68.8984,72.7726,DOWN,0
2016-03-08,69.82,69.79,70.52,68.734,72.7572,UP,1
2016-03-09,71.04,70.09,70.642,68.5982,72.7373,DOWN,0
2016-03-10,70.7,71.44,70.622,68.4482,72.723,UP,1
2016-03-11,71.63,71.16,70.736,68.292,72.7114,UP,1
2016-03-14,72.22,71.31,71.082,68.1536,72.7091,DOWN,0
2016-03-15,71.7,71.78,71.458,68.0196,72.7038,UP,1
2016-03-16,72.73,71.27,71.796,67.94,72.702,DOWN,0
2016-03-17,72.72,72.53,72.2,67.8534,72.7011,DOWN,0
2016-03-18,72.65,73.1,72.404,67.7806,72.697,DOWN,0
2016-03-21,72.25,72.5,72.41,67.7396,72.6972,UP,1
2016-03-22,72.85,72.16,72.64,67.732,72.6937,DOWN,0
2016-03-23,71.78,71.69,72.45,67.704,72.6934,UP,1
2016-03-24,72.44,71.54,72.394,67.6636,72.6968,DOWN,0
2016-03-28,71.95,72.39,72.254,67.6556,72.6914,UP,1
2016-03-29,72.3,71.54,72.264,67.6402,72.6909,UP,1
2016-03-30,74.3,73.0,72.554,67.709,72.7035,DOWN,0
2016-03-31,73.83,74.06,72.964,67.7696,72.7099,UP,1
2016-04-01,75.73,73.38,73.622,67.8776,72.7215,DOWN,0
2016-04-04,75.69,75.85,74.37,68.0012,72.7279,DOWN,0
2016-04-05,74.58,74.88,74.826,68.0618,72.7222,UP,1
2016-04-06,75.58,74.76,75.082,68.175,72.7251,DOWN,0
2016-04-07,75.32,74.91,75.38,68.284,72.7278,DOWN,0
2016-04-08,74.85,75.72,75.204,68.4324,72.7311,DOWN,0
2016-04-11,74.16,75.47,74.898,68.6018,72.7344,UP,1
2016-04-12,74.27,74.53,74.836,68.726,72.7377,UP,1
2016-04-13,75.95,74.77,74.91,68.8762,72.7557,UP,1
2016-04-14,76.15,76.0,75.076,69.1088,72.7865,UP,1
2016-04-15,76.31,76.25,75.368,69.3282,72.8199,UP,1
2016-04-18,77.27,76.24,75.99,69.5296,72.8535,DOWN,0
2016-04-19,76.19,77.59,76.374,69.8832,72.8824,DOWN,0
2016-04-20,76.14,76.2,76.412,70.325,72.9173,UP,1
2016-04-21,77.15,76.66,76.612,70.7214,72.9517,DOWN,0
2016-04-22,76.48,76.23,76.646,71.0758,72.9872,UP,1
2016-04-25,76.51,76.18,76.494,71.4212,73.0199,DOWN,0
2016-04-26,76.21,76.8,76.498,71.7518,73.0453,DOWN,0
2016-04-27,75.69,75.67,76.408,72.0712,73.0685,DOWN,0
2016-04-28,75.38,75.38,76.054,72.309,73.0864,UP,1
2016-04-29,75.8,75.01,75.918,72.591,73.1086,UP,1
2016-05-02,77.25,76.3,76.066,72.8932,73.1328,DOWN,0
2016-05-03,74.9,76.4,75.804,73.1116,73.1432,DOWN,0
2016-05-04,73.99,74.31,75.464,73.3334,73.1493,DOWN,0
2016-05-05,73.81,74.11,75.15,73.5592,73.1492,UP,1
2016-05-06,74.25,73.5,74.84,73.6558,73.1511,UP,1
2016-05-09,74.62,74.25,74.314,73.7538,73.1632,UP,1
2016-05-10,75.92,75.13,74.518,73.9172,73.1732,DOWN,0
2016-05-11,75.79,75.99,74.878,74.0326,73.1898,UP,1
2016-05-12,75.89,76.45,75.294,74.1418,73.2003,UP,1
2016-05-13,76.37,76.0,75.718,74.2532,73.2128,UP,1
2016-05-16,77.31,76.67,76.256,74.3782,73.2325,DOWN,0
2016-05-17,76.77,77.46,76.426,74.5038,73.2499,UP,1
2016-05-18,77.87,76.77,76.842,74.6648,73.277,UP,1
2016-05-19,81.09,82.26,77.882,74.8658,73.323,DOWN,0
2016-05-20,81.02,81.6,78.812,75.0722,73.3655,UP,1
2016-05-23,81.73,80.79,79.696,75.2742,73.422,UP,1
2016-05-24,82.75,81.97,80.892,75.4848,73.4837,UP,1
2016-05-25,83.57,83.0,82.032,75.7222,73.5452,DOWN,0
2016-05-26,83.35,83.82,82.484,75.9346,73.6038,UP,1
2016-05-27,83.77,83.12,83.034,76.1556,73.6674,DOWN,0
2016-05-31,83.71,83.56,83.43,76.3768,73.729,DOWN,0
2016-06-01,83.45,82.07,83.57,76.6008,73.7813,DOWN,0
2016-06-02,83.24,83.21,83.504,76.8086,73.8273,DOWN,0
2016-06-03,82.55,83.0,83.344,77.024,73.8771,UP,1
2016-06-06,82.83,82.86,83.156,77.2318,73.9311,UP,1
2016-06-07,83.14,82.98,83.042,77.4556,74.0077,UP,1
2016-06-08,83.35,83.13,83.022,77.6766,74.0787,DOWN,0
2016-06-09,82.73,82.81,82.92,77.8452,74.1665,DOWN,0
2016-06-10,81.83,82.0,82.776,78.0052,74.2497,DOWN,0
2016-06-13,81.49,81.25,82.508,78.1204,74.3146,DOWN,0
2016-06-14,81.09,81.12,82.098,78.2284,74.3703,UP,1
2016-06-15,81.99,81.83,81.826,78.3766,74.429,DOWN,0
2016-06-16,81.64,81.19,81.608,78.4978,74.4904,DOWN,0
2016-06-17,80.5,81.53,81.342,78.6014,74.5598,UP,1
2016-06-20,81.22,81.48,81.288,78.7288,74.626,UP,1
2016-06-21,81.63,81.57,81.396,78.8782,74.6929,DOWN,0
2016-06-22,80.62,81.56,81.122,79.0052,74.7603,UP,1
2016-06-23,82.28,81.16,81.25,79.1318,74.8179,DOWN,0
2016-06-24,78.46,79.41,80.842,79.178,74.8651,DOWN,0
2016-06-27,76.07,77.46,79.812,79.1732,74.8967,UP,1
2016-06-28,77.55,77.55,78.996,79.1788,74.9342,UP,1
2016-06-29,79.0,78.25,78.672,79.235,74.9798,UP,1
2016-06-30,79.41,79.35,78.098,79.3004,75.0205,UP,1
2016-07-01,79.83,79.59,78.372,79.354,75.0602,DOWN,0
2016-07-05,78.67,79.1,78.892,79.3978,75.092,DOWN,0
2016-07-06,78.5,78.48,79.082,79.4376,75.1275,UP,1
2016-07-07,78.76,78.5,79.034,79.4886,75.1606,UP,1
2016-07-08,80.89,79.43,79.33,79.5926,75.2068,UP,1
2016-07-11,81.66,81.06,79.696,79.7182,75.2551,UP,1
2016-07-12,81.93,81.95,80.348,79.8408,75.3062,DOWN,0
2016-07-13,81.33,82.37,80.914,79.9224,75.3507,UP,1
2016-07-14,81.56,82.0,81.474,80.0556,75.4133,DOWN,0
2016-07-15,81.4,81.86,81.576,80.2038,75.4784,UP,1
2016-07-18,81.63,81.51,81.57,80.3602,75.5394,DOWN,0
2016-07-19,81.37,81.7,81.458,80.5026,75.5817,UP,1
2016-07-20,82.14,82.05,81.62,80.653,75.6227,DOWN,0
2016-07-21,81.7,82.45,81.648,80.7686,75.6549,UP,1
2016-07-22,82.55,81.99,81.878,80.9038,75.6955,DOWN,0
2016-07-25,82.19,82.58,81.99,81.0298,75.7315,DOWN,0
2016-07-26,81.76,82.0,82.068,81.1376,75.7648,DOWN,0
2016-07-27,81.5,81.92,81.94,81.2214,75.7961,UP,1
2016-07-28,82.33,81.92,82.066,81.3326,75.8283,DOWN,0
2016-07-29,81.8,82.25,81.916,81.4112,75.8542,DOWN,0
2016-08-01,81.02,81.78,81.682,81.4098,75.8814,DOWN,0
2016-08-02,80.5,80.81,81.43,81.3994,75.8954,DOWN,0
2016-08-03,80.41,80.53,81.212,81.373,75.9036,UP,1
2016-08-04,80.56,80.54,80.858,81.3292,75.9167,UP,1
2016-08-05,81.33,80.87,80.764,81.2844,75.9357,DOWN,0
2016-08-08,81.17,81.38,80.794,81.2408,75.9624,UP,1
2016-08-09,81.18,81.11,80.93,81.189,75.9815,DOWN,0
2016-08-10,80.24,81.3,80.896,81.1196,75.9899,UP,1
2016-08-11,81.48,80.42,81.08,81.0802,76.0062,UP,1
2016-08-12,81.63,81.31,81.14,81.048,76.0256,DOWN,0
2016-08-15,78.92,79.35,80.69,80.9754,76.0275,DOWN,0
2016-08-16,77.96,79.0,80.046,80.878,76.0266,DOWN,0
2016-08-17,76.32,77.42,79.262,80.7416,76.0197,UP,1
2016-08-18,76.91,76.37,78.348,80.6128,76.0082,UP,1
2016-08-19,77.48,76.72,77.518,80.5078,76.0025,DOWN,0
2016-08-22,77.25,77.48,77.184,80.4162,75.9968,UP,1
2016-08-23,78.02,77.82,77.196,80.3468,75.9933,DOWN,0
2016-08-24,77.82,78.0,77.496,80.2814,75.9854,UP,1
2016-08-25,80.16,78.14,78.146,80.2448,75.9951,DOWN,0
2016-08-26,80.03,80.39,78.656,80.2126,76.004,DOWN,0
2016-08-29,79.92,80.21,79.19,80.201,76.01,DOWN,0
2016-08-30,79.83,80.0,79.552,80.1732,76.0177,DOWN,0
2016-08-31,79.42,80.01,79.872,80.129,76.0368,DOWN,0
2016-09-01,75.91,75.45,79.022,80.0348,76.035,DOWN,0
2016-09-02,75.1,76.0,78.036,79.8912,76.0243,UP,1
2016-09-06,75.42,74.93,77.136,79.8304,76.0147,DOWN,0
2016-09-07,75.01,75.07,76.172,79.8092,75.9865,DOWN,0
2016-09-08,74.88,75.0,75.264,79.7558,75.956,DOWN,0
2016-09-09,74.2,74.52,74.922,79.6598,75.9231,UP,1
2016-09-12,74.36,73.78,74.774,79.5588,75.8929,DOWN,0
2016-09-13,73.06,73.65,74.302,79.4234,75.8562,UP,1
2016-09-14,73.82,73.06,74.064,79.3264,75.8254,UP,1
2016-09-15,73.99,73.52,73.886,79.2362,75.7969,DOWN,0
2016-09-16,73.29,73.76,73.704,79.1268,75.7583,DOWN,0
2016-09-19,73.0,73.72,73.432,78.969,75.7189,DOWN,0
2016-09-20,72.91,73.54,73.402,78.794,75.6838,UP,1
2016-09-21,74.18,73.22,73.474,78.639,75.644,UP,1
2016-09-22,74.59,75.0,73.594,78.5042,75.6136,DOWN,0
2016-09-23,70.39,73.09,73.014,78.2808,75.5601,DOWN,0
2016-09-26,70.19,70.5,72.452,78.0566,75.5125,DOWN,0
2016-09-27,70.05,69.97,71.88,77.825,75.4659,UP,1
2016-09-28,71.62,70.39,71.368,77.63,75.4396,DOWN,0
2016-09-29,71.2,71.6,70.69,77.4112,75.4107,UP,1
2016-09-30,71.33,71.3,70.878,77.2038,75.3805,DOWN,0
2016-10-03,70.52,71.15,70.944,76.9632,75.3386,UP,1
2016-10-04,72.63,70.59,71.46,76.772,75.3096,DOWN,0
2016-10-05,68.42,68.21,70.82,76.5052,75.2666,UP,1
2016-10-06,71.26,71.05,70.832,76.3004,75.2364,DOWN,0
2016-10-07,70.91,71.25,70.748,76.072,75.2017,UP,1
2016-10-10,75.1,73.58,71.664,75.938,75.187,DOWN,0
2016-10-11,72.42,73.9,71.622,75.766,75.1599,DOWN,0
2016-10-12,72.23,72.26,72.384,75.6006,75.1301,DOWN,0
2016-10-13,70.63,71.38,72.258,75.405,75.086,UP,1
2016-10-14,74.27,70.98,72.93,75.2792,75.0617,DOWN,0
2016-10-17,72.83,74.1,72.476,75.1092,75.0338,DOWN,0
2016-10-18,72.77,74.0,72.546,74.9412,75.0141,UP,1
2016-10-19,72.82,72.61,72.664,74.774,74.993,DOWN,0
2016-10-20,72.59,72.97,73.056,74.621,74.9745,UP,1
2016-10-21,74.0,72.34,73.002,74.4714,74.973,UP,1
2016-10-24,75.06,74.43,73.448,74.34,74.9821,DOWN,0
2016-10-25,75.06,75.15,73.906,74.2628,74.9915,DOWN,0
2016-10-26,74.95,74.65,74.332,74.2026,74.994,DOWN,0
2016-10-27,74.74,75.49,74.762,74.171,75.0059,UP,1
2016-10-28,75.13,74.99,74.988,74.1354,75.0162,UP,1
2016-10-31,75.16,75.32,75.008,74.089,75.0377,UP,1
2016-11-01,75.45,75.99,75.086,74.053,75.061,DOWN,0
2016-11-02,75.0,75.15,75.096,73.9926,75.0843,DOWN,0
2016-11-03,74.14,75.04,74.976,73.919,75.1075,UP,1
2016-11-04,74.37,74.14,74.824,73.8032,75.1216,UP,1
2016-11-07,76.3,75.64,75.052,73.7286,75.1535,UP,1
2016-11-08,76.55,76.36,75.272,73.6612,75.1869,DOWN,0
2016-11-09,75.9,75.23,75.452,73.5826,75.2292,DOWN,0
2016-11-10,73.63,76.22,75.35,73.4668,75.2689,UP,1
2016-11-11,74.59,73.8,75.394,73.4404,75.3016,DOWN,0
2016-11-14,72.76,74.91,74.686,73.3936,75.3232,UP,1
2016-11-15,74.02,74.49,74.18,73.3656,75.3707,DOWN,0
2016-11-16,73.31,74.21,73.662,73.3316,75.4105,UP,1
2016-11-17,75.19,73.71,73.974,73.3378,75.4505,UP,1
2016-11-18,77.77,79.57,74.61,73.4092,75.5468,DOWN,0
2016-11-21,76.15,78.06,75.288,73.445,75.6573,DOWN,0
2016-11-22,75.57,75.74,75.598,73.4952,75.7485,DOWN,0
2016-11-23,73.95,75.09,75.726,73.4978,75.8244,DOWN,0
2016-11-25,73.73,73.96,75.434,73.4926,75.8969,DOWN,0
2016-11-28,72.93,73.55,74.466,73.4854,75.9631,DOWN,0
2016-11-29,72.93,72.76,73.822,73.484,76.0292,DOWN,0
2016-11-30,72.0,73.21,73.108,73.4658,76.0717,DOWN,0
2016-12-01,68.46,72.14,72.01,73.3514,76.1055,DOWN,0
2016-12-02,68.41,66.59,70.946,73.2278,76.1369,UP,1
2016-12-05,70.8,69.09,70.52,73.236,76.171,DOWN,0
2016-12-06,70.62,70.79,70.058,73.2446,76.2096,UP,1
2016-12-07,71.78,70.73,70.014,73.2792,76.2559,UP,1
2016-12-08,71.86,71.44,70.694,73.284,76.2681,DOWN,0
2016-12-09,71.17,72.0,71.246,73.2834,76.2753,DOWN,0
2016-12-12,70.38,70.82,71.162,73.2644,76.2885,UP,1
2016-12-13,71.61,70.44,71.36,73.2862,76.2964,DOWN,0
2016-12-14,71.33,71.71,71.27,73.2602,76.3009,DOWN,0
2016-12-15,70.23,71.2,70.944,73.2964,76.2981,DOWN,0
2016-12-16,69.86,70.48,70.682,73.2684,76.2921,DOWN,0
2016-12-19,69.51,70.0,70.508,73.2404,76.2872,UP,1
2016-12-20,69.86,69.96,70.158,73.1356,76.2874,UP,1
2016-12-21,70.11,69.96,69.914,73.0894,76.2827,DOWN,0
2016-12-22,69.9,69.78,69.848,73.0428,76.2787,DOWN,0
2016-12-23,69.87,69.69,69.85,73.0276,76.2699,DOWN,0
2016-12-27,69.85,69.84,69.918,72.9392,76.2581,DOWN,0
2016-12-28,69.09,69.85,69.764,72.8644,76.245,UP,1
2016-12-29,69.15,68.85,69.572,72.792,76.2271,DOWN,0
2016-12-30,68.46,69.36,69.284,72.7048,76.2058,UP,1
2017-01-03,70.54,69.29,69.418,72.6638,76.1953,UP,1
2017-01-04,72.8,71.08,70.008,72.6398,76.198,DOWN,0
2017-01-05,72.79,72.81,70.748,72.5944,76.1977,UP,1
2017-01-06,73.8,72.89,71.678,72.5692,76.2078,UP,1
2017-01-09,73.96,74.05,72.778,72.5494,76.2154,UP,1
2017-01-10,73.98,74.12,73.466,72.5342,76.2256,UP,1
2017-01-11,75.77,74.27,74.06,72.547,76.2429,DOWN,0
2017-01-12,75.21,75.17,74.544,72.548,76.2475,UP,1
2017-01-13,75.64,74.84,74.912,72.5518,76.2565,DOWN,0
2017-01-17,75.02,75.3,75.124,72.5522,76.253,UP,1
2017-01-18,75.78,75.59,75.484,72.585,76.2534,DOWN,0
2017-01-19,75.57,75.72,75.444,72.609,76.2584,UP,1
2017-01-20,76.03,75.76,75.608,72.6036,76.2606,UP,1
2017-01-23,76.16,75.7,75.712,72.5958,76.2648,UP,1
2017-01-24,77.11,76.32,76.13,72.62,76.2761,UP,1
2017-01-25,78.47,77.53,76.668,72.7168,76.2977,DOWN,0
2017-01-26,77.95,79.0,77.144,72.784,76.3161,UP,1
2017-01-27,78.21,78.19,77.58,72.893,76.3274,UP,1
2017-01-30,78.71,77.8,78.09,72.9868,76.3402,UP,1
2017-01-31,79.1,78.45,78.488,73.1026,76.3541,DOWN,0
2017-02-01,78.58,78.91,78.51,73.1704,76.3607,UP,1
2017-02-02,80.13,78.33,78.946,73.2176,76.3804,UP,1
2017-02-03,80.21,80.39,79.346,73.2988,76.4007,DOWN,0
2017-02-06,79.75,80.02,79.554,73.3824,76.4137,UP,1
2017-02-07,80.21,80.28,79.776,73.5076,76.4324,UP,1
2017-02-08,80.7,80.0,80.2,73.647,76.4533,UP,1
2017-02-09,81.03,80.5,80.38,73.809,76.4774,DOWN,0
2017-02-10,80.64,81.41,80.466,73.9632,76.5022,UP,1
2017-02-13,80.91,81.18,80.698,74.1414,76.5298,UP,1
2017-02-14,80.92,80.95,80.84,74.3906,76.5554,UP,1
2017-02-15,81.67,81.23,81.034,74.6558,76.5775,DOWN,0
2017-02-16,80.82,81.52,80.992,74.8562,76.6071,UP,1
2017-02-17,81.47,80.57,81.158,75.0732,76.6445,UP,1
2017-02-21,82.18,81.68,81.412,75.2812,76.6864,DOWN,0
2017-02-22,82.08,82.0,81.644,75.4856,76.7255,DOWN,0
2017-02-23,82.07,82.33,81.724,75.7036,76.7628,DOWN,0
2017-02-24,81.78,81.41,81.916,75.9316,76.7921,DOWN,0
2017-02-27,81.54,81.63,81.93,76.1302,76.8208,DOWN,0
2017-02-28,81.35,81.5,81.764,76.3306,76.8481,UP,1
2017-03-01,83.81,82.87,82.11,76.6022,76.8853,DOWN,0
2017-03-02,82.67,83.56,82.23,76.8584,76.9121,DOWN,0
2017-03-03,82.22,82.0,82.318,77.1126,76.9394,UP,1
2017-03-06,82.5,81.76,82.51,77.3654,76.9625,UP,1
2017-03-07,82.97,83.36,82.834,77.6226,76.9719,UP,1
2017-03-08,83.48,82.96,82.768,77.8942,76.9842,DOWN,0
2017-03-09,83.28,83.19,82.89,78.1624,76.992,UP,1
2017-03-10,83.51,83.56,83.148,78.4356,76.9958,UP,1
2017-03-13,83.61,83.47,83.37,78.726,76.996,DOWN,0
2017-03-14,83.51,83.42,83.478,79.0132,76.9968,DOWN,0
2017-03-15,83.48,83.56,83.478,79.3136,76.9953,UP,1
2017-03-16,83.52,83.95,83.526,79.5732,76.9944,DOWN,0
2017-03-17,83.03,83.94,83.43,79.7778,76.9923,DOWN,0
2017-03-20,82.9,83.03,83.288,79.98,76.9906,DOWN,0
2017-03-21,81.55,83.0,82.896,80.135,76.9856,UP,1
2017-03-22,81.88,81.69,82.576,80.2934,76.9808,DOWN,0
2017-03-23,81.52,82.0,82.176,80.4442,76.9727,UP,1
2017-03-24,81.61,81.88,81.892,80.561,76.964,DOWN,0
2017-03-27,81.61,81.0,81.634,80.689,76.9584,UP,1
2017-03-28,82.14,81.44,81.752,80.819,76.96,UP,1
2017-03-29,82.38,82.04,81.852,80.9662,76.9644,UP,1
2017-03-30,82.56,82.25,82.06,81.1018,76.9718,DOWN,0
2017-03-31,82.49,82.27,82.236,81.2402,76.9743,DOWN,0
2017-04-03,82.31,82.61,82.376,81.3658,76.9776,UP,1
2017-04-04,82.97,82.74,82.542,81.502,76.99,UP,1
2017-04-05,85.34,83.19,83.134,81.6666,77.0106,DOWN,0
2017-04-06,85.0,85.42,83.622,81.7972,77.0274,DOWN,0
2017-04-07,84.38,84.7,84.0,81.9258,77.0462,DOWN,0
2017-04-10,84.24,84.13,84.386,82.0464,77.056,DOWN,0
2017-04-11,83.86,84.07,84.564,82.1494,77.083,DOWN,0
2017-04-12,83.37,83.83,84.17,82.2348,77.1195,DOWN,0
2017-04-13,83.13,83.2,83.796,82.3258,77.1474,UP,1
2017-04-17,84.2,83.25,83.76,82.4072,77.1734,DOWN,0
2017-04-18,83.71,84.0,83.654,82.4772,77.1949,DOWN,0
2017-04-19,83.5,84.08,83.582,82.5522,77.2133,UP,1
2017-04-20,84.05,83.95,83.718,82.629,77.2402,DOWN,0
2017-04-21,83.79,84.01,83.85,82.6908,77.2666,UP,1
2017-04-24,84.17,84.51,83.844,82.7536,77.2937,UP,1
2017-04-25,84.75,84.57,84.052,82.8358,77.313,UP,1
2017-04-26,84.95,84.75,84.342,82.9166,77.3294,UP,1
2017-04-27,85.85,85.38,84.702,83.0152,77.349,UP,1
2017-04-28,86.12,85.78,85.168,83.1042,77.373,UP,1
2017-05-01,86.66,86.25,85.666,83.221,77.3985,UP,1
2017-05-02,87.09,86.79,86.134,83.3334,77.4269,DOWN,0
2017-05-03,86.55,86.97,86.454,83.4208,77.4515,DOWN,0
2017-05-04,86.52,86.75,86.588,83.5096,77.4773,UP,1
2017-05-05,86.97,86.44,86.758,83.6076,77.5014,DOWN,0
2017-05-08,86.86,86.93,86.798,83.7092,77.5272,UP,1
2017-05-09,87.13,87.03,86.806,83.821,77.5501,UP,1
2017-05-10,87.31,87.38,86.958,83.9402,77.5757,UP,1
2017-05-11,87.71,87.38,87.196,84.0182,77.6055,UP,1
2017-05-12,89.04,87.97,87.61,84.1456,77.6432,UP,1
2017-05-15,89.8,89.27,88.198,84.2972,77.6805,DOWN,0
2017-05-16,89.75,90.01,88.722,84.4422,77.7203,DOWN,0
2017-05-17,87.84,89.06,88.828,84.5396,77.7544,DOWN,0
2017-05-18,87.75,87.88,88.836,84.625,77.7906,DOWN,0
2017-05-19,87.4,90.95,88.508,84.7074,77.8256,UP,1
2017-05-22,88.94,87.54,88.336,84.816,77.8675,DOWN,0
2017-05-23,88.49,88.73,88.084,84.9136,77.9033,UP,1
2017-05-24,89.6,88.43,88.436,85.0354,77.9454,UP,1
2017-05-25,91.27,89.97,89.14,85.1912,77.9959,DOWN,0
2017-05-26,90.83,90.93,89.826,85.3374,78.0488,UP,1
2017-05-30,90.86,90.5,90.21,85.494,78.0957,DOWN,0
