ticker,FBHS US Equity,FBHS US Equity,FBHS US Equity,FBHS US Equity,FBHS US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2021-04-12,101.02,100.67,99.412,90.1074,84.0733,DOWN,0
2021-04-13,99.91,100.85,99.684,90.3806,84.2646,UP,1
2021-04-14,99.98,99.58,100.008,90.6138,84.4615,UP,1
2021-04-15,101.3,100.6,100.58,90.8606,84.6536,UP,1
2021-04-16,103.22,102.16,101.086,91.1792,84.8501,DOWN,0
2021-04-19,102.51,103.47,101.384,91.4552,85.0507,DOWN,0
2021-04-20,100.64,102.07,101.53,91.6974,85.2404,UP,1
2021-04-21,101.99,100.59,101.932,91.9058,85.4262,UP,1
2021-04-22,102.53,102.31,102.178,92.121,85.6202,UP,1
2021-04-23,104.9,102.81,102.514,92.4166,85.8191,DOWN,0
2021-04-26,104.88,105.46,102.988,92.7058,86.0227,UP,1
2021-04-27,105.11,104.94,103.882,93.0112,86.2241,DOWN,0
2021-04-28,103.78,105.12,104.24,93.3668,86.4215,UP,1
2021-04-29,104.92,104.49,104.718,93.7504,86.6126,UP,1
2021-04-30,104.98,106.0,104.734,94.1334,86.7956,UP,1
2021-05-03,107.73,106.0,105.304,94.537,86.9889,UP,1
2021-05-04,108.7,107.19,106.022,94.9722,87.1865,UP,1
2021-05-05,109.01,109.0,107.068,95.4016,87.3865,UP,1
2021-05-06,109.63,109.2,108.01,95.8492,87.5889,UP,1
2021-05-07,111.56,109.81,109.326,96.4108,87.7941,UP,1
2021-05-10,111.96,111.86,110.172,96.9872,87.9989,DOWN,0
2021-05-11,108.74,111.18,110.18,97.4378,88.1876,DOWN,0
2021-05-12,103.72,108.37,109.122,97.8078,88.3349,UP,1
2021-05-13,107.36,104.44,108.668,98.2866,88.5102,UP,1
2021-05-14,107.95,107.83,107.946,98.7974,88.6702,DOWN,0
2021-05-17,106.34,107.72,106.822,99.209,88.817,DOWN,0
2021-05-18,103.92,106.63,105.858,99.5482,88.9541,DOWN,0
2021-05-19,103.0,102.29,105.714,99.8582,89.0769,UP,1
2021-05-20,104.24,103.53,105.09,100.1452,89.2102,DOWN,0
2021-05-21,103.59,104.83,104.218,100.428,89.336,UP,1
2021-05-24,104.28,104.34,103.806,100.7228,89.4652,DOWN,0
2021-05-25,104.28,104.59,103.878,100.9966,89.5876,UP,1
2021-05-26,105.51,104.36,104.38,101.317,89.71,DOWN,0
2021-05-27,104.97,105.84,104.526,101.5894,89.8294,DOWN,0
2021-05-28,103.16,105.7,104.44,101.8198,89.9302,UP,1
2021-06-01,104.37,104.43,104.458,102.0772,90.0354,DOWN,0
2021-06-02,102.09,104.27,104.02,102.3048,90.1305,DOWN,0
2021-06-03,101.85,101.5,103.288,102.5914,90.2116,UP,1
2021-06-04,103.09,102.16,102.912,102.8858,90.3073,DOWN,0
2021-06-07,102.15,103.3,102.71,103.1142,90.3997,UP,1
2021-06-08,102.54,102.55,102.344,103.2852,90.4967,DOWN,0
2021-06-09,100.24,102.88,101.974,103.4088,90.5718,DOWN,0
2021-06-10,98.7,100.69,101.344,103.4628,90.6382,DOWN,0
2021-06-11,98.69,99.2,100.464,103.5202,90.7041,DOWN,0
2021-06-14,97.95,98.62,99.624,103.5362,90.7655,UP,1
2021-06-15,98.94,98.32,98.904,103.5594,90.8359,DOWN,0
2021-06-16,98.15,98.67,98.486,103.5514,90.8996,DOWN,0
2021-06-17,96.21,98.25,97.988,103.5084,90.9602,DOWN,0
2021-06-18,95.76,94.85,97.402,103.4548,91.0103,UP,1
2021-06-21,97.71,96.64,97.354,103.3952,91.0668,UP,1
2021-06-22,98.35,99.13,97.236,103.3418,91.1437,DOWN,0
2021-06-23,97.37,98.19,97.08,103.291,91.2177,UP,1
2021-06-24,97.69,97.88,97.376,103.2452,91.2992,DOWN,0
2021-06-25,97.37,97.77,97.698,103.1666,91.3733,UP,1
2021-06-28,98.89,97.6,97.934,103.08,91.458,UP,1
2021-06-29,99.8,99.61,98.224,103.0258,91.5439,DOWN,0
2021-06-30,99.61,99.72,98.672,103.0052,91.6231,UP,1
2021-07-01,99.68,100.26,99.07,102.959,91.7011,DOWN,0
2021-07-02,99.06,99.73,99.408,102.8896,91.7704,DOWN,0
2021-07-06,97.26,99.37,99.082,102.7368,91.8328,UP,1
2021-07-07,99.11,96.75,98.944,102.6214,91.9068,DOWN,0
2021-07-08,96.27,97.29,98.276,102.4446,91.9764,UP,1
2021-07-09,98.49,97.74,98.038,102.3388,92.0464,UP,1
2021-07-12,98.52,98.0,97.93,102.2108,92.127,DOWN,0
2021-07-13,96.2,98.03,97.718,102.0352,92.1977,UP,1
2021-07-14,96.27,96.47,97.15,101.806,92.2634,UP,1
2021-07-15,96.48,95.64,97.192,101.5616,92.3167,DOWN,0
2021-07-16,95.41,96.34,96.576,101.2896,92.3675,DOWN,0
2021-07-19,94.39,93.62,95.75,100.9848,92.4068,UP,1
2021-07-20,95.92,94.45,95.694,100.672,92.4481,UP,1
2021-07-21,97.72,96.55,95.984,100.3872,92.4991,DOWN,0
2021-07-22,96.36,97.82,95.96,100.1396,92.5368,UP,1
2021-07-23,98.17,97.17,96.512,100.0286,92.5918,DOWN,0
2021-07-26,97.38,98.17,97.11,99.829,92.6407,DOWN,0
2021-07-27,97.2,96.69,97.366,99.614,92.68,DOWN,0
2021-07-28,96.55,97.44,97.132,99.4182,92.7193,UP,1
2021-07-29,96.81,97.8,97.222,99.276,92.7577,UP,1
2021-07-30,97.47,96.75,97.082,99.1654,92.8037,UP,1
2021-08-02,97.93,98.09,97.192,99.0392,92.8508,UP,1
2021-08-03,100.19,98.08,97.79,98.9712,92.9027,DOWN,0
2021-08-04,99.07,99.86,98.294,98.867,92.9468,UP,1
2021-08-05,99.27,99.07,98.786,98.7668,93.0085,UP,1
2021-08-06,99.73,99.9,99.238,98.6512,93.069,DOWN,0
2021-08-09,98.2,99.19,99.292,98.5158,93.1305,UP,1
2021-08-10,99.48,98.04,99.15,98.4422,93.2015,UP,1
2021-08-11,102.43,99.83,99.822,98.4034,93.2863,DOWN,0
2021-08-12,102.36,102.61,100.44,98.4088,93.3877,UP,1
2021-08-13,102.51,102.32,100.996,98.422,93.4912,UP,1
2021-08-16,103.33,102.25,102.022,98.4268,93.6008,DOWN,0
2021-08-17,99.8,102.17,102.086,98.3798,93.6904,DOWN,0
2021-08-18,98.1,99.54,101.22,98.291,93.7766,DOWN,0
2021-08-19,97.39,97.14,100.226,98.234,93.8406,UP,1
2021-08-20,98.46,97.37,99.416,98.2292,93.9082,DOWN,0
2021-08-23,98.17,99.0,98.384,98.2188,93.9601,UP,1
2021-08-24,99.68,98.64,98.36,98.2534,94.0129,UP,1
2021-08-25,102.21,100.33,99.182,98.3188,94.0832,DOWN,0
2021-08-26,99.95,101.71,99.694,98.3548,94.1827,UP,1
2021-08-27,101.74,100.27,100.35,98.4654,94.2929,DOWN,0
2021-08-30,100.78,102.03,100.872,98.5658,94.3815,DOWN,0
2021-08-31,97.37,100.15,100.41,98.559,94.4567,UP,1
2021-09-01,98.38,97.65,99.644,98.5596,94.5296,UP,1
2021-09-02,99.11,98.83,99.476,98.5944,94.6121,DOWN,0
2021-09-03,98.14,98.62,98.756,98.6034,94.6859,DOWN,0
2021-09-07,96.17,97.57,97.834,98.5794,94.7501,DOWN,0
2021-09-08,95.74,95.65,97.508,98.5164,94.8033,UP,1
2021-09-09,95.82,96.05,96.996,98.4368,94.8601,DOWN,0
2021-09-10,95.7,96.12,96.314,98.3586,94.908,UP,1
2021-09-13,97.32,97.41,96.15,98.3114,94.9712,DOWN,0
2021-09-14,96.2,97.55,96.156,98.2542,95.0279,DOWN,0
2021-09-15,95.61,95.93,96.13,98.2212,95.0809,DOWN,0
2021-09-16,95.14,95.6,95.994,98.1418,95.1391,DOWN,0
2021-09-17,94.75,94.23,95.804,98.1114,95.1984,DOWN,0
2021-09-20,93.31,92.95,95.002,98.0078,95.2641,DOWN,0
2021-09-21,92.38,93.74,94.238,97.885,95.3171,UP,1
2021-09-22,93.23,93.21,93.762,97.8256,95.3783,UP,1
2021-09-23,93.27,93.78,93.388,97.7656,95.4293,DOWN,0
2021-09-24,91.98,92.9,92.834,97.6756,95.4746,UP,1
2021-09-27,93.05,91.89,92.782,97.6284,95.5172,DOWN,0
2021-09-28,90.91,92.29,92.488,97.5588,95.5521,UP,1
2021-09-29,91.78,91.48,92.198,97.476,95.5948,DOWN,0
2021-09-30,89.42,92.18,91.428,97.31,95.6266,UP,1
2021-10-01,89.89,89.82,91.01,97.1806,95.6489,UP,1
2021-10-04,91.4,89.81,90.68,97.0452,95.6746,UP,1
2021-10-05,92.21,91.44,90.94,96.9418,95.6912,UP,1
2021-10-06,93.89,91.36,91.362,96.8756,95.7125,UP,1
2021-10-07,95.42,94.99,92.562,96.853,95.7462,DOWN,0
2021-10-08,94.68,95.13,93.52,96.8104,95.7807,DOWN,0
2021-10-11,93.04,94.38,93.848,96.7218,95.8071,DOWN,0
2021-10-12,92.69,93.3,93.944,96.617,95.8252,DOWN,0
2021-10-13,92.08,92.99,93.582,96.4548,95.8536,UP,1
2021-10-14,95.11,93.03,93.52,96.3756,95.9032,DOWN,0
2021-10-15,94.75,96.19,93.534,96.2852,95.9479,UP,1
2021-10-18,96.96,94.78,94.318,96.2298,96.0041,DOWN,0
2021-10-19,96.59,97.38,95.098,96.1976,96.063,UP,1
2021-10-20,98.32,96.65,96.346,96.1744,96.131,DOWN,0
2021-10-21,95.99,97.46,96.522,96.0456,96.1807,UP,1
2021-10-22,96.21,96.0,96.814,95.9226,96.2191,UP,1
2021-10-25,97.25,96.17,96.872,95.8174,96.2719,UP,1
2021-10-26,97.51,97.43,97.056,95.701,96.3218,UP,1
2021-10-27,99.19,103.6,97.23,95.6888,96.3706,UP,1
2021-10-28,102.15,99.45,98.462,95.7698,96.4421,DOWN,0
2021-10-29,101.4,101.49,99.5,95.85,96.5026,DOWN,0
2021-11-01,101.14,101.82,100.278,95.9036,96.5667,UP,1
2021-11-02,101.42,101.22,101.06,95.9686,96.6312,DOWN,0
2021-11-03,101.09,101.38,101.44,95.9968,96.6774,UP,1
2021-11-04,101.66,101.08,101.342,95.9858,96.7249,UP,1
2021-11-05,102.36,102.46,101.534,96.034,96.7739,UP,1
2021-11-08,102.65,103.67,101.836,96.0522,96.8299,UP,1
2021-11-09,104.62,102.57,102.476,96.129,96.9144,DOWN,0
2021-11-10,103.11,103.92,102.88,96.2438,97.0081,UP,1
2021-11-11,103.12,103.46,103.172,96.3386,97.0868,UP,1
2021-11-12,106.5,103.3,104.0,96.4864,97.1881,UP,1
2021-11-15,106.9,106.28,104.85,96.6616,97.281,UP,1
2021-11-16,108.82,107.5,105.69,96.9146,97.3803,DOWN,0
2021-11-17,108.3,108.71,106.728,97.1658,97.4853,DOWN,0
2021-11-18,107.59,108.58,107.622,97.4012,97.5797,DOWN,0
2021-11-19,107.35,107.82,107.792,97.6342,97.6738,DOWN,0
2021-11-22,106.88,107.64,107.788,97.8254,97.7504,DOWN,0
2021-11-23,105.98,106.8,107.22,98.021,97.8214,DOWN,0
2021-11-24,105.6,105.33,106.68,98.2208,97.8988,DOWN,0
2021-11-26,102.93,103.36,105.748,98.3766,97.9614,UP,1
2021-11-29,102.96,103.87,104.87,98.5408,98.027,DOWN,0
2021-11-30,100.53,102.44,103.6,98.6852,98.0996,DOWN,0
2021-12-01,98.49,102.05,102.102,98.8074,98.1634,UP,1
2021-12-02,102.49,99.41,101.48,98.9926,98.2467,UP,1
2021-12-03,103.73,102.95,101.64,99.2018,98.3276,UP,1
2021-12-06,104.05,105.02,101.858,99.4432,98.4131,UP,1
2021-12-07,105.42,104.93,102.836,99.6906,98.5025,UP,1
2021-12-08,107.26,105.6,104.59,100.0176,98.6026,DOWN,0
2021-12-09,105.92,106.74,105.276,100.3004,98.7148,DOWN,0
2021-12-10,105.68,106.67,105.666,100.6256,98.8275,DOWN,0
2021-12-13,104.42,105.31,105.74,100.9162,98.9185,DOWN,0
2021-12-14,103.76,104.16,105.408,101.1634,99.0112,UP,1
2021-12-15,106.0,104.29,105.156,101.4392,99.1241,DOWN,0
2021-12-16,104.89,106.75,104.95,101.6592,99.2365,DOWN,0
2021-12-17,100.74,104.3,103.962,101.7656,99.3114,DOWN,0
2021-12-20,97.19,99.86,102.516,101.8158,99.3626,UP,1
2021-12-21,99.56,98.27,101.676,101.9462,99.4229,UP,1
2021-12-22,100.47,99.41,100.57,102.1018,99.4758,UP,1
2021-12-23,102.75,100.82,100.142,102.3152,99.5423,UP,1
2021-12-27,104.76,103.05,100.946,102.5082,99.6184,UP,1
2021-12-28,105.91,104.82,102.69,102.7314,99.695,UP,1
2021-12-29,106.63,105.95,104.104,102.9248,99.7807,DOWN,0
2021-12-30,105.78,107.0,105.166,103.1086,99.8528,UP,1
2021-12-31,106.9,105.7,105.996,103.2802,99.9291,DOWN,0
2022-01-03,104.67,107.0,105.978,103.4538,99.995,UP,1
2022-01-04,107.31,105.21,106.258,103.6758,100.078,DOWN,0
2022-01-05,104.12,107.62,105.756,103.8132,100.161,UP,1
2022-01-06,104.84,104.83,105.568,103.9598,100.2433,DOWN,0
2022-01-07,101.32,104.54,104.452,104.0024,100.2963,DOWN,0
2022-01-10,100.37,100.0,103.592,103.9668,100.3282,UP,1
2022-01-11,102.9,100.69,102.71,103.9968,100.3724,UP,1
2022-01-12,104.8,103.93,102.846,104.07,100.4164,DOWN,0
2022-01-13,103.86,105.13,102.65,104.1188,100.4566,DOWN,0
2022-01-14,101.48,102.16,102.682,104.1266,100.4782,DOWN,0
2022-01-18,98.37,100.4,102.282,104.0608,100.4812,DOWN,0
2022-01-19,96.95,99.06,101.092,103.9526,100.4732,DOWN,0
2022-01-20,96.55,98.15,99.442,103.8306,100.4641,DOWN,0
2022-01-21,94.41,95.77,97.552,103.6264,100.444,UP,1
2022-01-24,97.87,92.62,96.83,103.5216,100.4299,DOWN,0
2022-01-25,95.19,95.73,96.194,103.363,100.4007,DOWN,0
2022-01-26,92.14,96.18,95.232,103.0758,100.3619,DOWN,0
2022-01-27,90.67,92.9,94.056,102.7512,100.3153,UP,1
2022-01-28,92.5,90.52,93.674,102.4248,100.2713,UP,1
2022-01-31,94.17,92.21,92.934,102.1422,100.2261,DOWN,0
2022-02-01,93.94,94.18,92.684,101.8692,100.1832,UP,1
2022-02-02,94.96,94.1,93.248,101.6214,100.1548,DOWN,0
2022-02-03,90.99,94.01,93.312,101.3036,100.0998,DOWN,0
2022-02-04,89.41,90.31,92.694,100.9722,100.0342,DOWN,0
2022-02-07,89.25,89.41,91.71,100.6452,99.956,UP,1
2022-02-08,90.95,89.0,91.112,100.4056,99.8863,UP,1
2022-02-09,93.27,91.89,90.774,100.2118,99.8271,DOWN,0
2022-02-10,89.62,91.3,90.5,99.9936,99.7563,DOWN,0
2022-02-11,88.8,89.94,90.378,99.7998,99.6757,UP,1
2022-02-14,89.24,89.14,90.376,99.5348,99.597,UP,1
2022-02-15,90.41,90.64,90.268,99.2684,99.5104,UP,1
2022-02-16,91.11,89.99,89.836,99.0096,99.4225,DOWN,0
2022-02-17,89.37,90.59,89.786,98.6886,99.3243,DOWN,0
2022-02-18,88.79,89.57,89.784,98.3192,99.2201,DOWN,0
2022-02-22,86.28,88.23,89.192,97.9264,99.0937,DOWN,0
2022-02-23,84.21,87.06,87.952,97.497,98.9549,UP,1
2022-02-24,85.05,81.59,86.74,97.1096,98.8365,UP,1
2022-02-25,87.98,85.25,86.462,96.794,98.7578,DOWN,0
2022-02-28,86.9,86.65,86.084,96.412,98.6555,DOWN,0
2022-03-01,83.85,86.56,85.598,95.9912,98.535,UP,1
2022-03-02,86.32,84.54,86.02,95.7028,98.4349,UP,1
2022-03-03,87.02,87.73,86.414,95.4994,98.3504,DOWN,0
2022-03-04,84.79,85.94,85.776,95.204,98.2593,DOWN,0
2022-03-07,81.01,84.95,84.598,94.8148,98.1432,UP,1
2022-03-08,81.37,81.25,84.102,94.3872,98.0321,UP,1
2022-03-09,84.97,83.48,83.832,93.9914,97.9355,DOWN,0
2022-03-10,84.29,83.27,83.286,93.559,97.8356,DOWN,0
2022-03-11,83.88,85.36,83.104,93.104,97.7274,DOWN,0
2022-03-14,82.53,84.67,83.408,92.639,97.6152,UP,1
2022-03-15,84.32,83.2,83.998,92.1874,97.521,UP,1
2022-03-16,85.52,85.16,84.108,91.8044,97.4268,UP,1
2022-03-17,86.29,84.64,84.508,91.384,97.3478,UP,1
2022-03-18,86.93,86.075,85.118,91.0402,97.2732,DOWN,0
2022-03-21,83.23,84.12,85.258,90.608,97.1739,DOWN,0
2022-03-22,82.72,83.8,84.938,90.236,97.0767,DOWN,0
2022-03-23,79.54,81.55,83.742,89.8194,96.9617,DOWN,0
2022-03-24,77.57,79.4,81.998,89.3128,96.8484,UP,1
2022-03-25,77.6,77.73,80.132,88.7688,96.7429,UP,1
2022-03-28,77.99,77.79,79.084,88.2514,96.6394,UP,1
2022-03-29,80.45,79.49,78.63,87.8308,96.5519,DOWN,0
2022-03-30,77.71,79.85,78.264,87.4176,96.4457,DOWN,0
2022-03-31,74.28,77.21,77.606,86.9642,96.3264,UP,1
2022-04-01,74.9,75.37,77.066,86.5312,96.2198,UP,1
2022-04-04,75.41,74.75,76.55,86.1512,96.1181,DOWN,0
2022-04-05,74.65,75.42,75.39,85.6868,96.0028,DOWN,0
2022-04-06,72.79,73.59,74.406,85.2388,95.875,DOWN,0
2022-04-07,71.93,72.52,73.936,84.8346,95.7478,UP,1
2022-04-08,72.89,72.31,73.534,84.479,95.6238,DOWN,0
2022-04-11,71.35,70.65,72.722,84.056,95.4937,DOWN,0
2022-04-12,70.33,72.15,71.858,83.5792,95.3509,UP,1
2022-04-13,71.3,70.0,71.56,83.1264,95.2084,DOWN,0
2022-04-14,69.64,71.39,71.102,82.62,95.0585,DOWN,0
2022-04-18,68.96,69.48,70.316,82.1794,94.9049,UP,1
2022-04-19,71.73,69.11,70.392,81.8258,94.7683,UP,1
2022-04-20,72.53,72.61,70.832,81.4914,94.6446,UP,1
2022-04-21,72.71,73.86,71.114,81.1266,94.5126,DOWN,0
2022-04-22,70.53,72.29,71.292,80.6718,94.3839,UP,1
2022-04-25,73.15,70.21,72.13,80.3424,94.2572,DOWN,0
2022-04-26,72.26,72.98,72.236,80.0116,94.1259,UP,1
2022-04-27,73.21,72.54,72.372,79.691,94.011,UP,1
2022-04-28,76.04,73.86,73.038,79.4036,93.9098,DOWN,0
2022-04-29,71.25,75.62,73.182,79.0064,93.7837,DOWN,0
2022-05-02,71.19,71.34,72.79,78.6428,93.6626,UP,1
2022-05-03,73.94,71.03,73.126,78.3458,93.5603,UP,1
2022-05-04,77.33,73.67,73.95,78.1668,93.4674,DOWN,0
2022-05-05,72.98,76.22,73.338,77.9422,93.3437,DOWN,0
2022-05-06,70.91,72.92,73.27,77.6594,93.2164,UP,1
2022-05-09,71.22,70.36,73.276,77.3242,93.0817,DOWN,0
2022-05-10,69.36,72.64,72.36,76.9734,92.9416,DOWN,0
2022-05-11,66.56,69.35,70.206,76.6276,92.7884,UP,1
2022-05-12,68.67,66.41,69.344,76.2746,92.649,UP,1
2022-05-13,69.65,69.19,69.092,75.9272,92.5132,DOWN,0
2022-05-16,68.67,69.32,68.582,75.6048,92.3692,UP,1
2022-05-17,70.06,70.13,68.722,75.3858,92.2298,DOWN,0
2022-05-18,66.21,68.57,68.652,75.0826,92.0599,UP,1
2022-05-19,66.44,65.81,68.206,74.712,91.8968,UP,1
2022-05-20,66.77,67.24,67.63,74.3616,91.7343,UP,1
2022-05-23,67.5,68.0,67.396,74.034,91.5731,DOWN,0
2022-05-24,65.77,67.16,66.538,73.6988,91.411,UP,1
2022-05-25,67.48,65.27,66.792,73.362,91.251,UP,1
2022-05-26,69.94,68.11,67.492,73.0504,91.0885,UP,1
2022-05-27,70.45,70.48,68.228,72.7336,90.929,DOWN,0
2022-05-31,69.35,69.61,68.598,72.382,90.7632,DOWN,0
2022-06-01,68.45,69.78,69.134,72.0864,90.5888,UP,1
2022-06-02,70.75,69.11,69.788,71.847,90.4435,UP,1
2022-06-03,70.85,69.71,69.97,71.6732,90.3073,DOWN,0
2022-06-06,70.79,71.48,70.038,71.5376,90.1743,UP,1
2022-06-07,70.96,69.72,70.36,71.4048,90.0368,DOWN,0
2022-06-08,69.05,70.51,70.48,71.226,89.8912,UP,1
2022-06-09,69.09,68.57,70.148,70.9988,89.7382,DOWN,0
2022-06-10,65.19,67.59,69.016,70.7484,89.5531,DOWN,0
2022-06-13,62.11,63.2,67.28,70.505,89.3639,DOWN,0
2022-06-14,61.32,62.0,65.352,70.2334,89.1618,UP,1
2022-06-15,62.12,62.01,63.966,69.9676,88.9685,DOWN,0
2022-06-16,58.31,60.11,61.81,69.6408,88.7732,DOWN,0
2022-06-17,58.26,57.9,60.424,69.3502,88.5726,UP,1
2022-06-21,58.31,59.23,59.664,69.0778,88.3686,UP,1
2022-06-22,58.51,57.03,59.102,68.7902,88.1705,UP,1
2022-06-23,61.34,58.63,58.946,68.59,87.9963,UP,1
2022-06-24,63.24,61.81,59.932,68.4482,87.8338,DOWN,0
2022-06-27,62.88,63.16,60.856,68.2798,87.6691,DOWN,0
2022-06-28,61.13,62.87,61.42,68.1096,87.4963,DOWN,0
2022-06-29,60.56,61.12,61.83,67.9416,87.3125,DOWN,0
2022-06-30,59.88,59.64,61.538,67.7046,87.1309,UP,1
2022-07-01,61.71,60.18,61.232,67.4882,86.9614,UP,1
2022-07-05,62.96,60.65,61.248,67.2932,86.8005,DOWN,0
2022-07-06,61.97,63.39,61.416,67.122,86.6366,UP,1
2022-07-07,62.72,62.24,61.848,66.9134,86.4836,DOWN,0
2022-07-08,61.84,62.81,62.24,66.705,86.3309,DOWN,0
2022-07-11,61.69,61.5,62.236,66.4746,86.1732,UP,1
2022-07-12,62.47,61.65,62.138,66.2032,86.0192,UP,1
2022-07-13,62.72,61.21,62.288,66.0326,85.8729,DOWN,0
2022-07-14,61.76,61.28,62.096,65.844,85.7165,UP,1
2022-07-15,62.89,62.93,62.306,65.623,85.5764,UP,1
2022-07-18,63.12,63.38,62.592,65.3388,85.4331,UP,1
2022-07-19,65.41,64.0,63.18,65.1874,85.313,UP,1
2022-07-20,66.08,65.53,63.852,65.0908,85.194,UP,1
2022-07-21,67.72,65.64,65.044,65.0208,85.0756,UP,1
2022-07-22,68.41,68.38,66.148,65.0018,84.9566,DOWN,0
2022-07-25,67.3,68.16,66.984,65.0166,84.8236,DOWN,0
2022-07-26,66.35,66.59,67.172,64.9702,84.6783,UP,1
2022-07-27,66.96,66.6,67.348,64.9164,84.5397,UP,1
2022-07-28,69.38,67.62,67.68,64.9306,84.4214,UP,1
2022-07-29,69.68,69.38,67.934,64.923,84.3063,DOWN,0
2022-08-01,69.6,68.94,68.394,64.9908,84.1939,DOWN,0
2022-08-02,67.63,68.83,68.65,65.0146,84.0565,DOWN,0
2022-08-03,66.73,67.89,68.604,65.0138,83.9164,UP,1
2022-08-04,67.83,66.42,68.294,65.0204,83.7708,DOWN,0
2022-08-05,67.24,66.73,67.806,65.0498,83.624,UP,1
2022-08-08,68.08,68.0,67.502,65.0618,83.4728,DOWN,0
2022-08-09,64.85,67.54,66.946,64.96,83.3171,UP,1
2022-08-10,67.88,67.03,67.176,64.9086,83.1755,UP,1
2022-08-11,69.06,68.65,67.422,64.9028,83.0345,UP,1
2022-08-12,69.49,69.37,67.872,64.9236,82.8944,DOWN,0
2022-08-15,69.0,69.07,68.056,64.8886,82.7435,UP,1
2022-08-16,70.05,68.17,69.096,64.8726,82.583,DOWN,0
2022-08-17,68.3,69.02,69.18,64.8228,82.4175,UP,1
2022-08-18,69.2,69.15,69.208,64.7876,82.2578,DOWN,0
2022-08-19,67.61,68.85,68.832,64.7588,82.0887,DOWN,0
2022-08-22,65.6,66.57,68.152,64.689,81.9113,DOWN,0
2022-08-23,65.11,65.75,67.164,64.6874,81.7285,UP,1
2022-08-24,65.68,64.92,66.64,64.7588,81.5451,UP,1
2022-08-25,67.07,65.79,66.214,64.8738,81.3672,DOWN,0
2022-08-26,62.94,67.3,65.28,64.8902,81.1588,DOWN,0
2022-08-29,62.35,62.38,64.63,64.971,80.955,DOWN,0
2022-08-30,62.26,63.11,64.06,65.051,80.7507,DOWN,0
2022-08-31,61.43,62.57,63.21,65.1134,80.5254,DOWN,0
2022-09-01,61.26,60.94,62.048,65.1684,80.2972,DOWN,0
2022-09-02,60.56,62.24,61.572,65.1528,80.0559,DOWN,0
2022-09-06,59.84,60.75,61.07,65.0848,79.8136,UP,1
2022-09-07,62.36,60.18,61.09,65.0744,79.5874,UP,1
2022-09-08,63.11,61.6,61.426,65.114,79.3662,UP,1
2022-09-09,64.69,63.27,62.112,65.1966,79.1553,UP,1
2022-09-12,64.85,65.2,62.97,65.296,78.9496,DOWN,0
2022-09-13,61.12,62.52,63.226,65.2842,78.7272,DOWN,0
2022-09-14,59.87,61.1,62.728,65.2224,78.5119,UP,1
2022-09-15,60.12,60.0,62.13,65.1854,78.2977,DOWN,0
2022-09-16,59.98,59.27,61.188,65.1306,78.095,UP,1
2022-09-19,60.35,59.8,60.288,65.1008,77.9043,DOWN,0
2022-09-20,58.74,59.52,59.812,65.0418,77.6855,DOWN,0
2022-09-21,57.3,59.09,59.298,64.9384,77.4534,DOWN,0
2022-09-22,55.64,56.9,58.402,64.7968,77.2113,DOWN,0
2022-09-23,55.61,55.06,57.528,64.6738,76.9623,DOWN,0
2022-09-26,53.91,55.52,56.24,64.4942,76.6955,UP,1
2022-09-27,54.13,54.77,55.318,64.3144,76.4366,UP,1
2022-09-28,56.48,54.8,55.154,64.1358,76.1906,DOWN,0
2022-09-29,54.53,55.44,54.932,63.9048,75.9411,DOWN,0
2022-09-30,53.69,54.41,54.548,63.6242,75.6908,UP,1
2022-10-03,55.81,54.53,54.928,63.3722,75.4398,UP,1
2022-10-04,58.96,57.18,55.894,63.2054,75.2102,DOWN,0
2022-10-05,58.17,57.76,56.232,63.0418,74.9973,UP,1
2022-10-06,58.89,57.83,57.104,62.8804,74.8058,DOWN,0
2022-10-07,56.76,57.83,57.718,62.628,74.5918,UP,1
2022-10-10,57.02,57.18,57.96,62.3748,74.3746,UP,1
2022-10-11,57.32,57.04,57.632,62.1292,74.1474,DOWN,0
2022-10-12,57.0,57.5,57.398,61.9166,73.9086,UP,1
2022-10-13,57.31,55.35,57.082,61.7282,73.6656,DOWN,0
2022-10-14,55.49,57.05,56.828,61.4814,73.4099,UP,1
2022-10-17,55.87,56.86,56.598,61.254,73.1604,UP,1
2022-10-18,57.72,57.37,56.678,61.0468,72.9145,DOWN,0
2022-10-19,55.01,56.98,56.28,60.85,72.6662,DOWN,0
2022-10-20,53.44,54.83,55.506,60.5612,72.3968,UP,1
2022-10-21,55.12,53.71,55.432,60.2824,72.1518,UP,1
2022-10-24,55.66,55.67,55.39,60.0058,71.9059,UP,1
2022-10-25,58.83,56.05,55.612,59.8024,71.6935,DOWN,0
2022-10-26,58.61,58.12,56.332,59.5736,71.4847,UP,1
2022-10-27,59.21,59.31,57.486,59.3918,71.2662,UP,1
2022-10-28,61.37,58.79,58.736,59.2352,71.0491,DOWN,0
2022-10-31,60.32,60.8,59.668,59.0894,70.8314,DOWN,0
2022-11-01,60.04,61.57,59.91,58.9782,70.6242,DOWN,0
2022-11-02,57.64,59.84,59.716,58.8288,70.4205,DOWN,0
2022-11-03,55.5,56.37,58.974,58.6252,70.2133,UP,1
2022-11-04,57.46,56.85,58.192,58.433,70.0178,UP,1
2022-11-07,58.47,58.17,57.822,58.3436,69.8381,DOWN,0
