ticker,DVN US Equity,DVN US Equity,DVN US Equity,DVN US Equity,DVN US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2001-07-13,25.75,25.425,28.3695,25.406,27.7407,DOWN,0
2001-07-16,24.83,25.75,28.3434,25.312,27.7066,DOWN,0
2001-07-17,24.405,25.025,28.3157,25.113,27.6347,DOWN,0
2001-07-18,23.955,24.15,28.2851,24.873,27.5514,UP,1
2001-07-19,24.06,23.955,28.2536,24.6,27.4616,UP,1
2001-07-20,25.055,24.25,28.2267,24.461,27.3878,UP,1
2001-07-23,25.56,25.175,28.207,24.607,27.3287,DOWN,0
2001-07-24,24.765,25.6,28.1896,24.679,27.2571,UP,1
2001-07-25,25.8,24.85,28.1774,25.048,27.1892,UP,1
2001-07-26,26.125,25.65,28.1636,25.461,27.1098,UP,1
2001-07-27,27.245,26.175,28.1487,25.899,27.0447,DOWN,0
2001-07-30,26.755,27.2,28.1253,26.138,26.9747,UP,1
2001-07-31,27.105,27.25,28.1008,26.606,26.8967,DOWN,0
2001-08-01,26.7,26.75,28.0791,26.786,26.8065,UP,1
2001-08-02,26.845,26.6,28.0621,26.93,26.7256,DOWN,0
2001-08-03,25.95,26.625,28.0391,26.671,26.635,DOWN,0
2001-08-06,25.945,25.95,28.0163,26.509,26.5566,DOWN,0
2001-08-07,25.645,26.09,27.9959,26.217,26.4824,DOWN,0
2001-08-08,24.57,25.75,27.9685,25.791,26.3952,UP,1
2001-08-09,24.955,24.575,27.9461,25.413,26.3202,DOWN,0
2001-08-10,24.895,24.75,27.9281,25.202,26.236,UP,1
2001-08-13,25.13,25.0,27.9224,25.039,26.1502,UP,1
2001-08-14,25.38,23.5,27.9162,24.986,26.0619,UP,1
2001-08-15,26.33,25.225,27.9218,25.338,26.002,DOWN,0
2001-08-16,26.15,26.33,27.9285,25.577,25.9551,DOWN,0
2001-08-17,26.0,26.0,27.9325,25.798,25.9162,DOWN,0
2001-08-20,25.005,25.94,27.9248,25.773,25.8573,DOWN,0
2001-08-21,25.0,25.085,27.9223,25.697,25.8043,DOWN,0
2001-08-22,24.5,25.15,27.9171,25.331,25.7168,UP,1
2001-08-23,24.55,24.495,27.9136,25.011,25.6478,DOWN,0
2001-08-24,24.475,24.55,27.9066,24.706,25.5938,UP,1
2001-08-27,24.525,24.475,27.8979,24.61,25.5315,DOWN,0
2001-08-28,23.9,24.62,27.8868,24.39,25.4675,DOWN,0
2001-08-29,23.495,24.0,27.875,24.189,25.4049,DOWN,0
2001-08-30,23.495,23.495,27.864,23.978,25.3578,DOWN,0
2001-08-31,23.135,23.5,27.8491,23.71,25.329,DOWN,0
2001-09-04,21.93,22.5,27.8227,23.191,25.2525,DOWN,0
2001-09-05,21.5,21.93,27.7951,22.711,25.1732,DOWN,0
2001-09-06,21.455,21.5,27.7712,22.303,25.0837,DOWN,0
2001-09-07,21.38,21.33,27.7477,21.88,24.9986,UP,1
2001-09-10,21.69,21.15,27.7221,21.591,24.9261,DOWN,0
2001-09-17,21.45,21.875,27.6925,21.495,24.8301,DOWN,0
2001-09-18,20.015,21.46,27.657,21.198,24.7213,DOWN,0
2001-09-19,18.9,20.015,27.6164,20.687,24.5894,DOWN,0
2001-09-20,18.325,18.775,27.5733,20.076,24.4395,UP,1
2001-09-21,18.67,17.825,27.5374,19.472,24.2916,DOWN,0
2001-09-24,16.55,18.25,27.497,18.492,24.1166,DOWN,0
2001-09-25,16.315,16.625,27.4529,17.752,23.9349,DOWN,0
2001-09-26,15.575,16.625,27.4,17.087,23.7433,UP,1
2001-09-27,16.545,15.58,27.3541,16.731,23.5657,UP,1
2001-09-28,17.2,16.75,27.3103,16.437,23.3947,DOWN,0
2001-10-01,16.525,17.25,27.2635,16.432,23.2286,UP,1
2001-10-02,16.625,16.525,27.2204,16.494,23.073,UP,1
2001-10-03,16.68,16.0,27.1706,16.715,22.9275,UP,1
2001-10-04,17.935,16.7,27.1236,16.993,22.805,UP,1
2001-10-05,18.445,18.075,27.0803,17.242,22.6728,DOWN,0
2001-10-08,18.305,18.445,27.0404,17.598,22.5277,UP,1
2001-10-09,18.635,18.5,26.9987,18.0,22.4051,UP,1
2001-10-10,18.825,18.875,26.9533,18.429,22.2656,DOWN,0
2001-10-11,18.38,18.65,26.9033,18.518,22.1107,DOWN,0
2001-10-12,18.1,18.38,26.8538,18.449,21.9278,DOWN,0
2001-10-15,17.74,17.85,26.8023,18.336,21.7475,UP,1
2001-10-16,18.495,18.0,26.7528,18.308,21.5753,DOWN,0
2001-10-17,18.125,18.7,26.6912,18.168,21.4038,DOWN,0
2001-10-18,17.77,18.175,26.6267,18.046,21.2223,UP,1
2001-10-19,18.15,17.77,26.5639,18.056,21.0663,UP,1
2001-10-22,18.35,18.1,26.5032,18.178,20.9144,DOWN,0
2001-10-23,18.295,18.25,26.4472,18.138,20.7674,UP,1
2001-10-24,18.565,18.145,26.3993,18.226,20.6473,UP,1
2001-10-25,19.125,18.65,26.3604,18.497,20.5307,UP,1
2001-10-26,19.95,19.075,26.3154,18.857,20.4318,UP,1
2001-10-29,20.355,19.775,26.2705,19.258,20.3363,DOWN,0
2001-10-30,19.18,19.875,26.2242,19.435,20.2123,DOWN,0
2001-10-31,19.15,19.15,26.1745,19.552,20.0687,UP,1
2001-11-01,19.32,19.05,26.1234,19.591,19.9321,DOWN,0
2001-11-02,18.88,19.32,26.075,19.377,19.7897,DOWN,0
2001-11-05,18.27,18.8775,26.0177,18.96,19.655,UP,1
2001-11-06,18.655,18.05,25.9663,18.855,19.5281,UP,1
2001-11-07,18.995,18.65,25.9237,18.824,19.418,DOWN,0
2001-11-08,18.94,19.15,25.8813,18.748,19.3058,UP,1
2001-11-09,19.37,19.175,25.8387,18.846,19.2037,DOWN,0
2001-11-12,19.005,18.9,25.7917,18.993,19.0933,UP,1
2001-11-13,19.3,19.0,25.7439,19.122,19.0013,DOWN,0
2001-11-14,18.65,18.75,25.6891,19.053,18.9044,DOWN,0
2001-11-15,16.585,17.75,25.6259,18.582,18.7662,UP,1
2001-11-16,16.8,16.75,25.5687,18.068,18.6395,UP,1
2001-11-19,17.19,16.725,25.5151,17.705,18.5447,UP,1
2001-11-20,17.9,17.305,25.4676,17.425,18.4727,DOWN,0
2001-11-21,17.595,17.9,25.4211,17.214,18.3955,UP,1
2001-11-23,17.975,17.25,25.3717,17.492,18.3274,DOWN,0
2001-11-26,17.055,17.625,25.312,17.543,18.2347,UP,1
2001-11-27,17.495,17.055,25.2542,17.604,18.1556,DOWN,0
2001-11-28,16.65,17.245,25.19,17.354,18.0883,UP,1
2001-11-29,17.195,16.85,25.1293,17.274,18.0542,DOWN,0
2001-11-30,17.195,17.19,25.066,17.118,18.0316,UP,1
2001-12-03,17.475,17.19,25.0058,17.202,18.0077,DOWN,0
2001-12-04,17.425,17.5,24.9454,17.188,18.0252,UP,1
2001-12-05,18.305,17.8,24.8919,17.519,18.065,DOWN,0
2001-12-06,17.875,18.225,24.837,17.655,18.111,UP,1
2001-12-07,17.89,17.75,24.7824,17.794,18.1379,DOWN,0
2001-12-10,17.75,17.7,24.7247,17.849,18.1489,DOWN,0
2001-12-11,17.65,17.9,24.67,17.894,18.1714,DOWN,0
2001-12-12,17.1,17.65,24.6109,17.653,18.1809,DOWN,0
2001-12-13,16.5,16.75,24.5527,17.378,18.1773,UP,1
2001-12-14,16.96,16.5,24.4932,17.192,18.1578,DOWN,0
2001-12-17,16.5,16.955,24.4292,16.942,18.1189,UP,1
2001-12-18,17.55,16.55,24.3745,16.922,18.1038,UP,1
2001-12-19,17.905,17.555,24.3172,17.083,18.0892,UP,1
2001-12-20,17.995,17.905,24.2596,17.382,18.0726,UP,1
2001-12-21,18.105,18.0,24.199,17.611,18.0671,UP,1
2001-12-24,18.475,18.375,24.1385,18.006,18.0746,UP,1
2001-12-26,19.14,18.455,24.0752,18.324,18.1026,UP,1
2001-12-27,19.195,19.14,24.0079,18.582,18.1166,UP,1
2001-12-28,19.6,19.375,23.9402,18.903,18.1461,DOWN,0
2001-12-31,19.325,19.5,23.8769,19.147,18.1772,DOWN,0
2002-01-02,19.1,19.15,23.8149,19.272,18.1962,DOWN,0
2002-01-03,18.705,18.9,23.7536,19.185,18.2033,UP,1
2002-01-04,19.055,18.75,23.6946,19.157,18.2185,UP,1
2002-01-07,19.56,19.25,23.6382,19.149,18.2384,DOWN,0
2002-01-08,19.375,19.375,23.5767,19.159,18.2434,UP,1
2002-01-09,19.48,19.195,23.514,19.235,18.234,DOWN,0
2002-01-10,18.97,19.45,23.4516,19.288,18.2063,DOWN,0
2002-01-11,18.465,18.75,23.3949,19.17,18.192,DOWN,0
2002-01-14,18.265,18.125,23.3362,18.911,18.1743,UP,1
2002-01-15,18.85,18.5,23.2806,18.806,18.1649,DOWN,0
2002-01-16,18.435,18.85,23.2277,18.597,18.156,DOWN,0
2002-01-17,18.375,18.435,23.1733,18.478,18.1581,DOWN,0
2002-01-18,18.225,18.375,23.1233,18.43,18.1495,DOWN,0
2002-01-22,17.975,18.5,23.0676,18.372,18.1291,UP,1
2002-01-23,18.85,17.975,23.0225,18.372,18.1273,UP,1
2002-01-24,19.45,18.825,22.9885,18.575,18.1289,DOWN,0
2002-01-25,19.29,19.445,22.9472,18.758,18.1346,DOWN,0
2002-01-28,18.7,19.2,22.8999,18.853,18.1226,DOWN,0
2002-01-29,17.85,18.375,22.8461,18.828,18.1066,UP,1
2002-01-30,18.25,17.0,22.7886,18.708,18.1399,UP,1
2002-01-31,18.61,18.2,22.7303,18.54,18.1761,UP,1
2002-02-01,18.85,18.55,22.677,18.452,18.2093,DOWN,0
2002-02-04,18.15,18.85,22.6203,18.342,18.2143,UP,1
2002-02-05,18.325,18.1,22.5611,18.437,18.2289,DOWN,0
2002-02-06,18.25,18.275,22.5023,18.437,18.2344,UP,1
2002-02-07,18.255,18.43,22.4476,18.366,18.2584,UP,1
2002-02-08,18.525,18.205,22.4014,18.301,18.279,UP,1
2002-02-11,19.13,18.45,22.359,18.497,18.3286,DOWN,0
2002-02-12,19.065,19.575,22.3095,18.645,18.366,UP,1
2002-02-13,19.59,19.12,22.2626,18.913,18.4139,UP,1
2002-02-14,20.09,19.59,22.2161,19.28,18.4662,UP,1
2002-02-15,20.15,20.09,22.1686,19.605,18.5207,DOWN,0
2002-02-19,19.915,20.225,22.1206,19.762,18.5529,DOWN,0
2002-02-20,19.87,19.9,22.0724,19.923,18.5928,UP,1
2002-02-21,20.6,20.05,22.0312,20.125,18.647,UP,1
2002-02-22,21.2,20.5,22.0001,20.347,18.716,UP,1
2002-02-25,21.965,21.2,21.9772,20.71,18.8023,UP,1
2002-02-26,22.255,21.965,21.9485,21.178,18.9054,DOWN,0
2002-02-27,22.19,22.255,21.9189,21.642,19.0192,DOWN,0
2002-02-28,21.84,22.19,21.8853,21.89,19.1168,UP,1
2002-03-01,22.125,21.84,21.8522,22.075,19.2293,UP,1
2002-03-04,22.25,22.125,21.8209,22.132,19.3233,UP,1
2002-03-05,22.3,22.25,21.7907,22.141,19.4112,UP,1
2002-03-06,23.35,22.495,21.7614,22.373,19.5183,UP,1
2002-03-07,23.455,23.5,21.7282,22.696,19.6253,DOWN,0
2002-03-08,23.0,23.455,21.6907,22.871,19.7158,UP,1
2002-03-11,23.2,23.125,21.6555,23.061,19.797,UP,1
2002-03-12,23.25,23.1,21.6167,23.251,19.8781,UP,1
2002-03-13,23.385,23.3,21.5776,23.258,19.9538,DOWN,0
2002-03-14,23.275,23.425,21.5395,23.222,20.0328,UP,1
2002-03-15,23.45,23.25,21.5043,23.312,20.1198,UP,1
2002-03-18,24.105,23.55,21.4755,23.493,20.2278,DOWN,0
2002-03-19,24.0,24.0,21.4488,23.643,20.3267,DOWN,0
2002-03-20,23.85,23.925,21.4234,23.736,20.4125,UP,1
2002-03-21,24.2,23.85,21.4008,23.921,20.509,DOWN,0
2002-03-22,23.705,24.195,21.3738,23.972,20.5935,UP,1
2002-03-25,23.83,23.7,21.3459,23.917,20.6907,DOWN,0
2002-03-26,23.76,23.765,21.3157,23.869,20.7966,UP,1
2002-03-27,24.385,23.76,21.291,23.976,20.919,DOWN,0
2002-03-28,24.135,24.26,21.2692,23.963,21.0247,UP,1
2002-04-01,24.645,24.625,21.2527,24.151,21.1489,UP,1
2002-04-02,25.26,24.7,21.2393,24.437,21.2866,DOWN,0
2002-04-03,24.425,25.05,21.2231,24.57,21.4106,DOWN,0
2002-04-04,23.455,24.9,21.196,24.384,21.5202,DOWN,0
2002-04-05,23.4,23.5,21.173,24.237,21.6112,UP,1
2002-04-08,23.875,23.825,21.1565,24.083,21.6997,DOWN,0
2002-04-09,23.5,23.75,21.1358,23.731,21.7839,UP,1
2002-04-10,23.75,23.55,21.1191,23.596,21.8849,DOWN,0
2002-04-11,23.72,23.75,21.1046,23.649,22.0023,DOWN,0
2002-04-12,22.745,23.3,21.089,23.518,22.0922,UP,1
2002-04-15,23.5,23.245,21.0837,23.443,22.19,DOWN,0
2002-04-16,23.275,23.675,21.0713,23.398,22.2785,UP,1
2002-04-17,23.725,23.35,21.0626,23.393,22.39,UP,1
2002-04-18,24.5,24.0,21.0554,23.549,22.5135,UP,1
2002-04-19,24.785,24.45,21.0512,23.957,22.6442,DOWN,0
2002-04-22,24.4,24.675,21.0466,24.137,22.7671,UP,1
2002-04-23,25.14,24.95,21.041,24.51,22.8994,DOWN,0
2002-04-24,24.565,25.0,21.0366,24.678,23.0081,UP,1
2002-04-25,24.8,24.625,21.0331,24.738,23.1228,DOWN,0
2002-04-26,24.335,24.675,21.0257,24.648,23.2177,DOWN,0
2002-04-29,24.325,24.185,21.017,24.633,23.3024,UP,1
2002-04-30,24.655,24.5,21.0138,24.536,23.3925,UP,1
2002-05-01,25.025,24.475,21.0119,24.628,23.4947,DOWN,0
2002-05-02,25.0,25.35,21.0111,24.668,23.5973,DOWN,0
2002-05-03,24.985,24.975,21.0089,24.798,23.685,DOWN,0
2002-05-06,24.215,24.75,21.0012,24.776,23.7453,UP,1
2002-05-07,24.25,24.005,20.9983,24.695,23.791,UP,1
2002-05-08,24.85,24.375,21.0006,24.66,23.8429,DOWN,0
2002-05-09,24.495,24.75,21.0033,24.559,23.889,DOWN,0
2002-05-10,24.13,24.495,21.0036,24.388,23.9348,UP,1
2002-05-13,24.65,24.13,21.0016,24.475,23.9853,UP,1
2002-05-14,25.13,24.875,20.9994,24.651,24.0429,DOWN,0
2002-05-15,24.545,25.005,20.9983,24.59,24.0878,UP,1
2002-05-16,24.955,24.7,20.9941,24.682,24.1199,DOWN,0
2002-05-17,24.845,24.955,20.9877,24.825,24.1477,UP,1
2002-05-20,24.935,24.845,20.9762,24.882,24.1864,DOWN,0
2002-05-21,24.445,24.8,20.9646,24.745,24.2113,UP,1
2002-05-22,24.8,24.445,20.9531,24.796,24.2423,UP,1
2002-05-23,25.2,24.775,20.9456,24.845,24.2786,UP,1
2002-05-24,25.21,25.05,20.9374,24.918,24.3173,UP,1
2002-05-28,25.275,25.34,20.934,24.986,24.3538,DOWN,0
2002-05-29,25.1,25.2,20.9298,25.117,24.3737,UP,1
2002-05-30,25.325,25.105,20.9282,25.222,24.4002,UP,1
2002-05-31,26.125,25.325,20.936,25.407,24.4457,DOWN,0
2002-06-03,25.45,26.125,20.9385,25.455,24.4707,UP,1
2002-06-04,25.75,25.5,20.9427,25.55,24.5116,DOWN,0
2002-06-05,25.005,25.6,20.9421,25.531,24.5351,DOWN,0
2002-06-06,24.83,25.1,20.9394,25.432,24.5565,UP,1
2002-06-07,24.9,25.0,20.9322,25.187,24.5668,DOWN,0
2002-06-10,24.0,24.975,20.9215,24.897,24.5641,DOWN,0
2002-06-11,23.565,24.125,20.9093,24.46,24.5425,DOWN,0
2002-06-12,23.55,23.595,20.902,24.169,24.5083,UP,1
2002-06-13,23.67,23.55,20.8953,23.937,24.4932,UP,1
2002-06-14,23.775,23.45,20.8917,23.712,24.4996,UP,1
2002-06-17,24.41,23.875,20.891,23.794,24.5198,DOWN,0
2002-06-18,24.29,24.325,20.8901,23.939,24.5281,UP,1
2002-06-19,24.38,24.29,20.8894,24.105,24.5457,DOWN,0
2002-06-20,24.0,24.385,20.8899,24.171,24.5507,UP,1
2002-06-21,24.2,23.9,20.8934,24.256,24.5603,UP,1
2002-06-24,24.35,24.125,20.8977,24.244,24.5924,UP,1
2002-06-25,24.535,24.5,20.9047,24.293,24.6131,UP,1
2002-06-26,24.55,24.495,20.9178,24.327,24.6386,UP,1
2002-06-27,24.6,24.625,20.9333,24.447,24.6561,UP,1
2002-06-28,24.64,24.725,20.9492,24.535,24.6589,UP,1
2002-07-01,24.645,24.7,20.9655,24.594,24.6561,DOWN,0
2002-07-02,23.855,24.75,20.9764,24.458,24.6452,DOWN,0
2002-07-03,23.425,23.8,20.9862,24.233,24.6109,UP,1
2002-07-05,24.425,23.44,21.0083,24.198,24.6081,DOWN,0
2002-07-08,23.85,24.345,21.033,24.04,24.5891,DOWN,0
2002-07-09,23.625,23.85,21.0595,23.836,24.5749,DOWN,0
2002-07-10,23.075,23.625,21.0816,23.68,24.5499,DOWN,0
2002-07-11,22.505,23.075,21.1113,23.496,24.5069,DOWN,0
2002-07-12,22.24,22.5,21.141,23.059,24.4512,DOWN,0
2002-07-15,21.505,22.125,21.1706,22.59,24.3813,DOWN,0
2002-07-16,21.005,21.38,21.1929,22.066,24.3017,DOWN,0
2002-07-17,20.725,21.425,21.2105,21.596,24.2319,UP,1
2002-07-18,20.855,20.775,21.2322,21.266,24.164,DOWN,0
2002-07-19,20.065,20.75,21.2494,20.831,24.0683,DOWN,0
2002-07-22,18.67,20.065,21.2593,20.264,23.9518,DOWN,0
2002-07-23,17.77,18.575,21.2585,19.617,23.8246,UP,1
2002-07-24,19.14,17.475,21.262,19.3,23.7144,UP,1
2002-07-25,19.225,18.95,21.2666,18.974,23.5963,UP,1
2002-07-26,19.975,19.375,21.2733,18.956,23.5049,UP,1
2002-07-29,21.205,20.475,21.2852,19.463,23.4299,DOWN,0
2002-07-30,20.445,21.205,21.2955,19.998,23.3419,UP,1
2002-07-31,20.84,20.495,21.3092,20.338,23.26,DOWN,0
2002-08-01,20.305,20.8,21.322,20.554,23.1772,DOWN,0
2002-08-02,20.08,20.25,21.33,20.575,23.0828,DOWN,0
2002-08-05,18.915,20.08,21.3339,20.117,22.9571,UP,1
2002-08-06,19.875,19.125,21.3444,20.003,22.8504,UP,1
2002-08-07,20.32,20.1,21.3553,19.899,22.7513,UP,1
2002-08-08,20.685,20.25,21.367,19.975,22.663,UP,1
2002-08-09,21.15,20.685,21.3812,20.189,22.5795,UP,1
2002-08-12,21.8,21.15,21.3974,20.766,22.493,DOWN,0
2002-08-13,21.65,21.8,21.41,21.121,22.417,UP,1
2002-08-14,22.625,21.85,21.4234,21.582,22.3545,UP,1
2002-08-15,23.735,22.745,21.4403,22.192,22.3291,DOWN,0
2002-08-16,23.58,23.75,21.4623,22.678,22.3041,DOWN,0
2002-08-19,23.25,23.255,21.4828,22.968,22.2711,DOWN,0
2002-08-20,23.09,23.25,21.5017,23.256,22.2529,UP,1
2002-08-21,23.1,23.165,21.5228,23.351,22.2436,UP,1
2002-08-22,23.75,23.225,21.5502,23.354,22.2476,DOWN,0
2002-08-23,23.505,23.575,21.5744,23.339,22.2443,UP,1
2002-08-26,23.65,23.625,21.5977,23.419,22.2418,UP,1
2002-08-27,24.275,23.85,21.6244,23.656,22.2391,DOWN,0
2002-08-28,23.52,24.15,21.6451,23.74,22.2237,DOWN,0
2002-08-29,23.025,23.275,21.6652,23.595,22.1966,UP,1
2002-08-30,23.5,22.95,21.6862,23.594,22.1866,DOWN,0
2002-09-03,22.825,23.125,21.7071,23.429,22.1591,UP,1
2002-09-04,23.01,22.85,21.7392,23.176,22.1323,UP,1
2002-09-05,23.12,22.9,21.7708,23.096,22.104,UP,1
2002-09-06,23.5,23.36,21.8024,23.191,22.083,DOWN,0
2002-09-09,23.49,23.375,21.8303,23.189,22.0608,UP,1
2002-09-10,24.1,23.575,21.8628,23.444,22.05,UP,1
2002-09-11,24.345,24.29,21.8947,23.711,22.044,DOWN,0
2002-09-12,23.93,24.325,21.9291,23.873,22.0455,UP,1
2002-09-13,24.205,23.93,21.9626,24.014,22.0611,UP,1
2002-09-16,24.425,24.205,22.0015,24.201,22.0611,DOWN,0
2002-09-17,23.84,24.575,22.0347,24.149,22.0609,UP,1
2002-09-18,23.995,23.84,22.0687,24.079,22.0683,DOWN,0
2002-09-19,23.755,23.925,22.1001,24.044,22.0819,DOWN,0
2002-09-20,23.5,23.95,22.1305,23.903,22.1018,DOWN,0
2002-09-23,23.195,23.5,22.1549,23.657,22.1209,DOWN,0
2002-09-24,22.205,23.195,22.1766,23.33,22.1349,UP,1
2002-09-25,22.45,22.5,22.1994,23.021,22.1638,UP,1
2002-09-26,23.275,22.525,22.227,22.925,22.2148,UP,1
2002-09-27,23.76,23.225,22.2576,22.977,22.2729,UP,1
2002-09-30,24.125,23.635,22.2927,23.163,22.3541,UP,1
2002-10-01,24.35,24.625,22.3319,23.592,22.4677,UP,1
2002-10-02,24.55,24.35,22.3699,24.012,22.6033,UP,1
2002-10-03,24.6,24.675,22.4104,24.277,22.7125,DOWN,0
2002-10-04,24.37,24.675,22.4445,24.399,22.8154,DOWN,0
2002-10-07,23.805,24.575,22.474,24.335,22.892,DOWN,0
2002-10-08,23.75,23.825,22.5028,24.215,22.9429,DOWN,0
2002-10-09,22.63,23.5,22.5254,23.831,22.9866,UP,1
2002-10-10,22.9,22.63,22.5475,23.491,23.0278,UP,1
2002-10-11,23.3,23.25,22.5683,23.277,23.0877,UP,1
2002-10-14,24.545,23.3,22.5951,23.425,23.177,UP,1
2002-10-15,25.05,25.25,22.6223,23.685,23.2997,DOWN,0
2002-10-16,24.455,24.95,22.648,24.05,23.3913,UP,1
2002-10-17,25.415,24.7,22.6795,24.553,23.4932,UP,1
2002-10-18,25.69,25.35,22.7145,25.031,23.5933,UP,1
2002-10-21,26.38,25.7,22.7511,25.398,23.6979,DOWN,0
2002-10-22,25.65,25.58,22.7815,25.518,23.7749,UP,1
2002-10-23,26.25,25.45,22.8159,25.877,23.8669,DOWN,0
2002-10-24,25.55,26.55,22.8463,25.904,23.9254,DOWN,0
2002-10-25,24.725,25.55,22.875,25.711,23.9452,UP,1
2002-10-28,24.99,24.725,22.9077,25.433,23.9734,DOWN,0
2002-10-29,24.485,24.865,22.9388,25.2,23.9981,UP,1
2002-10-30,24.975,24.75,22.9694,24.945,24.0358,UP,1
2002-10-31,25.25,25.25,23.0035,24.885,24.0788,UP,1
2002-11-01,25.55,25.365,23.0393,25.05,24.1148,DOWN,0
2002-11-04,25.0,25.555,23.0732,25.052,24.1447,DOWN,0
2002-11-05,24.775,24.9,23.1072,25.11,24.1672,UP,1
2002-11-06,24.9,24.775,23.1374,25.095,24.1797,DOWN,0
2002-11-07,23.35,24.905,23.157,24.715,24.1763,DOWN,0
2002-11-08,22.875,23.25,23.1749,24.18,24.1733,DOWN,0
2002-11-11,22.475,22.875,23.1938,23.675,24.1528,DOWN,0
2002-11-12,22.15,22.475,23.2153,23.15,24.1393,DOWN,0
2002-11-13,21.19,22.15,23.23,22.408,24.1029,UP,1
2002-11-14,21.75,21.195,23.2457,22.088,24.0755,UP,1
2002-11-15,22.28,21.65,23.2628,21.969,24.0511,UP,1
2002-11-18,22.955,22.5,23.2868,22.065,24.0404,DOWN,0
2002-11-19,22.69,22.955,23.3086,22.173,24.0122,UP,1
2002-11-20,23.275,22.75,23.3338,22.59,23.9908,DOWN,0
2002-11-21,23.175,23.4,23.3584,22.875,23.9757,DOWN,0
2002-11-22,22.61,23.175,23.3788,22.941,23.9438,DOWN,0
2002-11-25,22.575,22.61,23.396,22.865,23.9068,DOWN,0
2002-11-26,22.075,22.525,23.4111,22.742,23.8715,UP,1
2002-11-27,22.585,22.15,23.426,22.604,23.8433,UP,1
2002-11-29,22.895,22.71,23.4401,22.548,23.8261,UP,1
2002-12-02,23.045,23.045,23.4545,22.635,23.817,UP,1
2002-12-03,23.575,23.125,23.4728,22.835,23.8246,DOWN,0
2002-12-04,23.19,23.475,23.4894,23.058,23.8443,UP,1
2002-12-05,23.755,23.225,23.5052,23.292,23.8704,UP,1
2002-12-06,24.165,23.75,23.52,23.546,23.8882,UP,1
2002-12-09,24.355,24.45,23.532,23.808,23.9001,UP,1
2002-12-10,24.49,24.355,23.5432,23.991,23.9074,DOWN,0
2002-12-11,24.31,24.375,23.5538,24.215,23.9066,DOWN,0
2002-12-12,24.0,23.625,23.5646,24.264,23.8956,DOWN,0
2002-12-13,23.51,24.0,23.5715,24.133,23.8738,UP,1
2002-12-16,23.91,23.6,23.5798,24.044,23.8646,UP,1
2002-12-17,24.07,24.125,23.5886,23.96,23.8699,DOWN,0
2002-12-18,23.395,24.075,23.5889,23.777,23.8628,DOWN,0
2002-12-19,23.31,23.3,23.5881,23.639,23.8764,UP,1
2002-12-20,23.745,23.625,23.5919,23.686,23.8933,UP,1
2002-12-23,23.945,23.65,23.5956,23.693,23.9062,DOWN,0
2002-12-24,23.815,24.05,23.5984,23.642,23.8916,DOWN,0
2002-12-26,23.37,23.775,23.5983,23.637,23.858,DOWN,0
2002-12-27,23.12,23.55,23.5976,23.599,23.8313,DOWN,0
2002-12-30,22.92,23.245,23.5949,23.434,23.7814,UP,1
2002-12-31,22.95,22.92,23.5891,23.235,23.7266,UP,1
2003-01-02,23.75,23.2,23.5879,23.222,23.674,UP,1
2003-01-03,23.9,23.75,23.5881,23.328,23.639,UP,1
2003-01-06,24.19,23.95,23.5881,23.542,23.5978,DOWN,0
2003-01-07,22.675,24.195,23.5829,23.493,23.5403,DOWN,0
2003-01-08,22.57,22.68,23.5766,23.417,23.4972,UP,1
2003-01-09,22.925,22.65,23.5725,23.252,23.4559,DOWN,0
2003-01-10,22.565,22.9,23.5634,22.985,23.4175,DOWN,0
2003-01-13,22.325,22.375,23.5543,22.612,23.3645,UP,1
2003-01-14,22.72,22.525,23.5447,22.621,23.3139,UP,1
2003-01-15,23.225,22.775,23.5345,22.752,23.2674,UP,1
2003-01-16,23.41,23.325,23.5294,22.849,23.2356,DOWN,0
2003-01-17,23.11,23.45,23.5277,22.958,23.2023,DOWN,0
2003-01-21,22.3,23.115,23.5222,22.953,23.1503,UP,1
2003-01-22,22.55,22.325,23.5156,22.919,23.1343,DOWN,0
2003-01-23,22.43,22.595,23.5102,22.76,23.1254,DOWN,0
2003-01-24,22.075,22.475,23.5019,22.493,23.1174,DOWN,0
2003-01-27,21.43,22.05,23.4904,22.157,23.103,UP,1
2003-01-28,21.715,21.5,23.4853,22.04,23.1135,UP,1
2003-01-29,22.25,21.715,23.479,21.98,23.1235,UP,1
2003-01-30,22.255,22.35,23.4739,21.945,23.123,UP,1
2003-01-31,22.65,22.105,23.4685,22.06,23.1169,UP,1
2003-02-03,23.025,22.7,23.4612,22.379,23.1236,UP,1
2003-02-04,23.5,22.8,23.4547,22.736,23.1281,DOWN,0
2003-02-05,23.345,23.5,23.4495,22.955,23.1315,UP,1
2003-02-06,23.425,23.345,23.4409,23.189,23.1478,DOWN,0
2003-02-07,23.255,23.425,23.4343,23.31,23.1614,UP,1
2003-02-10,23.3,23.255,23.4268,23.365,23.1859,DOWN,0
2003-02-11,22.955,23.3,23.4199,23.256,23.1933,DOWN,0
2003-02-12,22.65,22.955,23.4116,23.117,23.1884,UP,1
2003-02-13,22.725,22.65,23.4019,22.977,23.182,UP,1
2003-02-14,23.02,22.725,23.3919,22.93,23.1709,UP,1
2003-02-18,23.275,23.075,23.3833,22.925,23.1726,UP,1
