ticker,EPAM US Equity,EPAM US Equity,EPAM US Equity,EPAM US Equity,EPAM US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2020-02-20,238.05,245.0,236.95,223.7196,194.8283,DOWN,0
2020-02-21,231.36,236.74,236.632,224.1706,195.1337,DOWN,0
2020-02-24,226.03,221.5,234.488,224.5206,195.4117,DOWN,0
2020-02-25,216.96,226.99,230.48,224.703,195.6476,UP,1
2020-02-26,221.89,217.47,226.858,225.006,195.9013,DOWN,0
2020-02-27,220.84,219.34,223.416,225.2224,196.1857,UP,1
2020-02-28,223.2,214.16,221.784,225.4424,196.4602,UP,1
2020-03-02,229.87,224.02,222.552,225.8554,196.7543,DOWN,0
2020-03-03,225.0,230.39,224.16,226.169,197.0199,UP,1
2020-03-04,235.95,229.31,226.972,226.6646,197.3521,DOWN,0
2020-03-05,232.44,231.36,229.292,227.0754,197.6818,DOWN,0
2020-03-06,226.4,226.39,229.932,227.3774,197.9631,DOWN,0
2020-03-09,206.47,211.14,225.252,227.2736,198.1393,UP,1
2020-03-10,218.32,211.81,223.916,227.3228,198.3988,DOWN,0
2020-03-11,202.71,213.34,217.268,227.0892,198.5758,DOWN,0
2020-03-12,163.44,188.75,203.468,226.1478,198.5583,UP,1
2020-03-13,192.0,181.55,196.588,225.7446,198.6844,DOWN,0
2020-03-16,160.13,167.48,187.32,224.621,198.6199,UP,1
2020-03-17,184.08,163.21,180.472,223.9546,198.6773,DOWN,0
2020-03-18,167.77,173.86,173.484,223.026,198.7018,DOWN,0
2020-03-19,165.26,164.97,173.848,222.019,198.6872,UP,1
2020-03-20,168.07,169.0,169.062,220.9528,198.6768,DOWN,0
2020-03-23,168.01,164.74,170.638,219.8472,198.6527,UP,1
2020-03-24,178.31,180.0,169.484,218.9518,198.6605,DOWN,0
2020-03-25,175.05,180.27,170.94,217.8816,198.6502,UP,1
2020-03-26,185.47,177.03,174.982,217.0476,198.6903,DOWN,0
2020-03-27,175.22,179.97,176.412,215.9778,198.677,UP,1
2020-03-30,188.22,176.5,180.454,215.068,198.7346,DOWN,0
2020-03-31,185.66,186.86,181.924,214.1326,198.7904,DOWN,0
2020-04-01,176.16,179.1,182.146,213.0196,198.8082,DOWN,0
2020-04-02,172.02,173.48,179.456,211.8098,198.8009,DOWN,0
2020-04-03,161.57,170.15,176.726,210.4352,198.7411,UP,1
2020-04-06,184.43,169.85,175.968,209.5724,198.7882,UP,1
2020-04-07,184.98,193.14,175.832,208.7352,198.8427,UP,1
2020-04-08,187.86,190.0,178.172,207.8258,198.923,UP,1
2020-04-09,192.29,190.0,182.226,207.003,199.032,UP,1
2020-04-13,197.14,193.0,189.34,206.3074,199.1627,UP,1
2020-04-14,200.62,200.0,192.578,205.757,199.3012,UP,1
2020-04-15,206.53,197.0,196.888,205.2026,199.4683,DOWN,0
2020-04-16,199.13,207.64,199.142,204.4132,199.5804,UP,1
2020-04-17,209.94,205.04,202.672,203.97,199.7445,DOWN,0
2020-04-20,206.66,208.38,204.576,203.4076,199.8908,DOWN,0
2020-04-21,193.98,204.49,203.248,202.6268,199.9602,UP,1
2020-04-22,200.81,199.79,202.104,201.9364,200.0409,UP,1
2020-04-23,204.75,203.12,203.228,201.402,200.1296,DOWN,0
2020-04-24,203.03,200.05,201.846,200.8156,200.2042,UP,1
2020-04-27,205.78,204.01,201.67,200.2722,200.2778,UP,1
2020-04-28,208.55,208.91,204.584,199.7082,200.3524,UP,1
2020-04-29,223.43,212.72,209.108,199.4368,200.4895,DOWN,0
2020-04-30,220.89,220.79,212.336,199.0546,200.6144,DOWN,0
2020-05-01,216.33,216.96,214.996,198.6202,200.7035,DOWN,0
2020-05-04,216.21,214.57,217.082,198.3172,200.8082,UP,1
2020-05-05,221.89,218.4,219.75,198.2344,200.9533,UP,1
2020-05-06,222.97,222.94,219.658,198.3546,201.0986,UP,1
2020-05-07,227.01,224.0,220.882,198.457,201.2564,DOWN,0
2020-05-08,223.3,227.05,222.276,198.5062,201.3883,UP,1
2020-05-11,228.03,221.53,224.64,198.6028,201.5412,DOWN,0
2020-05-12,221.26,229.0,224.514,198.4306,201.6434,DOWN,0
2020-05-13,212.02,220.78,222.324,198.171,201.709,DOWN,0
2020-05-14,209.03,209.5,218.728,197.6326,201.7668,UP,1
2020-05-15,216.97,206.49,217.462,197.3232,201.8827,UP,1
2020-05-18,221.93,219.22,216.242,197.2338,202.0236,DOWN,0
2020-05-19,218.64,222.65,215.718,197.4772,202.1777,UP,1
2020-05-20,223.96,221.97,218.106,197.59,202.4156,DOWN,0
2020-05-21,223.86,223.37,221.072,198.013,202.6353,DOWN,0
2020-05-22,223.45,225.0,222.368,199.2132,202.8541,UP,1
2020-05-26,223.93,228.0,222.768,199.8518,203.0238,DOWN,0
2020-05-27,223.93,225.0,223.826,201.1278,203.211,UP,1
2020-05-28,228.07,222.2,224.648,202.0076,203.4191,UP,1
2020-05-29,230.64,228.0,226.004,203.265,203.6243,UP,1
2020-06-01,233.86,230.0,228.086,204.637,203.8819,DOWN,0
2020-06-02,232.63,234.21,229.826,205.9282,204.1226,DOWN,0
2020-06-03,228.91,232.84,230.822,207.1462,204.3271,DOWN,0
2020-06-04,224.39,227.33,230.086,208.0678,204.4958,UP,1
2020-06-05,238.05,226.59,231.568,209.3278,204.7197,DOWN,0
2020-06-08,237.98,240.0,232.392,210.378,204.9248,DOWN,0
2020-06-09,235.0,237.18,232.866,211.5736,205.1223,UP,1
2020-06-10,239.8,237.7,235.044,212.6052,205.3801,DOWN,0
2020-06-11,232.15,233.16,236.596,213.535,205.596,UP,1
2020-06-12,235.0,237.21,235.986,214.7118,205.8265,DOWN,0
2020-06-15,234.55,229.95,235.3,215.9624,206.0505,UP,1
2020-06-16,235.83,239.49,235.466,217.4476,206.2697,UP,1
2020-06-17,242.21,236.05,235.948,218.6032,206.5241,DOWN,0
2020-06-18,242.18,241.86,237.954,219.7472,206.7937,UP,1
2020-06-19,252.32,246.03,241.418,221.0364,207.0981,DOWN,0
2020-06-22,251.15,252.3,244.738,222.2136,207.3797,UP,1
2020-06-23,253.68,252.7,248.308,223.3444,207.6837,DOWN,0
2020-06-24,247.5,252.29,249.366,224.282,207.9538,UP,1
2020-06-25,250.99,248.0,251.128,225.1712,208.3281,DOWN,0
2020-06-26,244.38,250.99,249.54,226.0762,208.6313,UP,1
2020-06-29,246.09,245.0,248.528,226.7992,208.9409,UP,1
2020-06-30,252.01,245.87,248.194,227.7062,209.3064,UP,1
2020-07-01,252.96,252.75,249.286,228.8858,209.6664,DOWN,0
2020-07-02,250.16,254.42,249.12,229.8728,210.0009,UP,1
2020-07-06,253.2,253.78,250.884,230.8418,210.3441,DOWN,0
2020-07-07,252.25,251.93,252.116,231.8262,210.6792,UP,1
2020-07-08,255.66,254.24,252.846,232.8238,211.0285,UP,1
2020-07-09,262.1,258.03,254.674,233.8948,211.4152,DOWN,0
2020-07-10,261.14,260.71,256.87,234.649,211.812,DOWN,0
2020-07-13,252.54,262.52,256.738,235.282,212.1556,UP,1
2020-07-14,253.61,250.46,257.01,236.0276,212.5054,UP,1
2020-07-15,260.07,257.28,257.892,236.9048,212.904,DOWN,0
2020-07-16,258.22,258.16,257.116,237.6314,213.2835,UP,1
2020-07-17,264.69,260.82,257.826,238.4658,213.6997,UP,1
2020-07-20,278.86,265.12,263.09,239.5028,214.1939,DOWN,0
2020-07-21,278.52,278.95,268.072,240.6072,214.665,DOWN,0
2020-07-22,278.13,278.8,271.684,241.6092,215.1111,UP,1
2020-07-23,278.22,279.15,275.684,242.7484,215.5521,DOWN,0
2020-07-24,274.1,275.27,277.566,243.99,216.0,UP,1
2020-07-27,280.05,275.0,277.804,245.4104,216.4711,DOWN,0
2020-07-28,276.93,279.34,277.486,246.6096,216.9336,UP,1
2020-07-29,284.51,278.76,278.762,247.8612,217.411,UP,1
2020-07-30,287.05,281.42,280.528,249.2294,217.9053,UP,1
2020-07-31,290.08,287.59,283.724,250.5518,218.4059,UP,1
2020-08-03,291.75,291.98,286.064,251.9096,218.9224,DOWN,0
2020-08-04,291.47,291.17,288.972,253.27,219.4338,UP,1
2020-08-05,294.11,293.25,290.892,254.6736,219.9695,UP,1
2020-08-06,297.48,296.35,292.978,256.1446,220.527,UP,1
2020-08-07,298.0,298.21,294.562,257.5432,221.167,UP,1
2020-08-10,298.73,296.81,295.958,258.905,221.8014,DOWN,0
2020-08-11,295.94,297.65,296.852,260.1466,222.3936,UP,1
2020-08-12,312.2,305.0,300.47,261.738,223.0738,DOWN,0
2020-08-13,308.72,311.21,302.718,263.3342,223.7246,DOWN,0
2020-08-14,307.97,308.81,304.712,265.0058,224.3813,UP,1
2020-08-17,308.38,310.0,306.642,266.4124,225.0369,DOWN,0
2020-08-18,304.05,307.71,308.264,267.7338,225.6774,DOWN,0
2020-08-19,303.76,304.34,306.576,269.109,226.3091,DOWN,0
2020-08-20,302.79,301.07,305.39,270.3688,226.9367,UP,1
2020-08-21,308.56,304.0,305.508,271.897,227.5904,UP,1
2020-08-24,313.43,310.0,306.518,273.4656,228.2655,UP,1
2020-08-25,319.3,315.0,309.568,275.1606,228.9106,UP,1
2020-08-26,323.01,320.0,313.418,276.9042,229.5795,UP,1
2020-08-27,323.73,324.88,317.606,278.5346,230.2267,UP,1
2020-08-28,326.28,325.0,321.15,280.2166,230.8598,UP,1
2020-08-31,327.1,327.34,323.884,281.7122,231.4911,UP,1
2020-09-01,334.78,327.13,326.98,283.3848,232.1267,UP,1
2020-09-02,337.74,336.0,329.926,285.066,232.7869,DOWN,0
2020-09-03,324.5,334.4,330.08,286.606,233.3685,DOWN,0
2020-09-04,316.3,322.67,328.084,287.9122,233.9015,DOWN,0
2020-09-08,309.35,305.01,324.534,289.2116,234.4069,UP,1
2020-09-09,318.92,315.02,321.362,290.6682,234.974,DOWN,0
2020-09-10,318.47,322.5,317.508,291.9974,235.5406,DOWN,0
2020-09-11,314.95,319.43,315.598,293.2372,236.0516,UP,1
2020-09-14,324.62,320.58,317.262,294.7264,236.6132,UP,1
2020-09-15,334.92,329.3,322.376,296.3608,237.2227,DOWN,0
2020-09-16,329.71,335.73,324.534,297.91,237.812,DOWN,0
2020-09-17,322.2,323.28,325.28,299.2408,238.3977,DOWN,0
2020-09-18,316.19,325.51,325.528,300.3226,238.9532,DOWN,0
2020-09-21,314.3,311.44,323.464,301.3858,239.4896,UP,1
2020-09-22,321.73,318.3,320.826,302.7696,240.0658,DOWN,0
2020-09-23,314.75,322.45,317.834,303.9924,240.59,UP,1
2020-09-24,314.98,311.34,316.39,305.0906,241.1208,UP,1
2020-09-25,322.95,313.46,317.742,306.3852,241.6929,UP,1
2020-09-28,328.96,325.54,320.674,307.6706,242.2985,DOWN,0
2020-09-29,325.56,330.22,321.44,308.6046,242.8926,DOWN,0
2020-09-30,323.28,328.65,323.146,309.4998,243.4589,UP,1
2020-10-01,334.12,328.32,326.974,310.6196,244.0685,DOWN,0
2020-10-02,326.92,326.51,327.768,311.5936,244.657,UP,1
2020-10-05,333.78,330.34,328.732,312.7872,245.2793,UP,1
2020-10-06,335.34,334.02,330.688,313.893,245.9002,UP,1
2020-10-07,344.32,339.22,334.896,315.2408,246.5623,DOWN,0
2020-10-08,334.64,346.0,335.0,316.2434,247.179,UP,1
2020-10-09,337.25,337.87,337.066,317.2474,247.8069,UP,1
2020-10-12,345.08,343.0,339.326,318.3474,248.453,UP,1
2020-10-13,348.76,346.0,342.01,319.4876,249.1249,DOWN,0
2020-10-14,346.89,350.0,342.524,320.596,249.8068,UP,1
2020-10-15,349.04,342.55,345.404,321.6946,250.4911,UP,1
2020-10-16,350.57,350.0,348.068,322.7564,251.1625,DOWN,0
2020-10-19,342.58,352.0,347.568,323.648,251.7884,UP,1
2020-10-20,345.66,344.85,346.948,324.5866,252.4457,UP,1
2020-10-21,347.36,348.67,347.042,325.615,253.1044,DOWN,0
2020-10-22,337.26,348.74,344.686,326.1162,253.6838,UP,1
2020-10-23,339.05,338.0,342.382,326.7228,254.2626,DOWN,0
2020-10-26,328.44,336.37,339.554,327.1322,254.7894,DOWN,0
2020-10-27,326.78,328.68,335.778,327.5002,255.2805,DOWN,0
2020-10-28,315.67,320.95,329.44,327.7326,255.723,UP,1
2020-10-29,317.02,318.98,325.392,327.9978,256.1646,DOWN,0
2020-10-30,308.95,315.25,319.372,328.121,256.5408,UP,1
2020-11-02,313.7,312.18,316.424,328.2238,256.9471,UP,1
2020-11-03,314.12,317.53,313.892,328.2376,257.3587,UP,1
2020-11-04,328.86,325.43,316.53,328.4288,257.8404,UP,1
2020-11-05,346.63,339.28,322.452,328.9012,258.4221,DOWN,0
2020-11-06,342.23,348.56,329.108,329.2712,258.9954,DOWN,0
2020-11-09,318.54,345.33,330.076,329.1164,259.4539,DOWN,0
2020-11-10,312.6,315.34,329.772,328.8264,259.8502,UP,1
2020-11-11,326.97,318.37,329.394,328.6702,260.3179,UP,1
2020-11-12,332.73,331.96,326.614,328.57,260.822,UP,1
2020-11-13,333.38,333.15,324.844,328.7476,261.3482,DOWN,0
2020-11-16,322.82,329.93,325.7,328.878,261.791,UP,1
2020-11-17,331.62,322.01,329.504,329.3234,262.2561,DOWN,0
2020-11-18,327.93,330.88,329.696,329.5036,262.7353,UP,1
2020-11-19,334.58,327.87,330.066,329.8258,263.2343,UP,1
2020-11-20,341.01,337.5,331.592,330.347,263.7742,DOWN,0
2020-11-23,335.69,341.98,334.166,330.5684,264.276,DOWN,0
2020-11-24,315.46,333.0,330.934,330.1792,264.696,UP,1
2020-11-25,318.65,318.0,329.078,329.958,265.1275,UP,1
2020-11-27,325.95,321.71,327.352,330.033,265.5925,DOWN,0
2020-11-30,322.33,326.12,323.616,330.1558,266.0204,UP,1
2020-12-01,328.82,324.1,322.242,330.4462,266.4795,DOWN,0
2020-12-02,323.59,327.08,323.868,330.4834,266.8974,DOWN,0
2020-12-03,319.69,323.5,324.076,330.5822,267.3056,UP,1
2020-12-04,324.93,320.0,323.872,330.7812,267.7735,DOWN,0
2020-12-07,323.08,323.88,324.022,330.7838,268.2587,UP,1
2020-12-08,329.46,324.37,324.15,330.7938,268.8212,DOWN,0
2020-12-09,320.58,328.19,323.548,330.6942,269.3147,UP,1
2020-12-10,322.76,316.5,324.162,330.6838,269.8243,DOWN,0
2020-12-11,321.2,322.0,323.416,330.4254,270.3143,UP,1
2020-12-14,325.22,322.39,323.844,330.3914,270.791,UP,1
2020-12-15,325.93,328.18,323.138,330.2344,271.2957,UP,1
2020-12-16,334.04,326.42,325.83,330.2084,271.7861,UP,1
2020-12-17,344.2,338.51,330.118,330.206,272.3449,UP,1
2020-12-18,346.53,348.22,335.184,330.4438,272.9456,DOWN,0
2020-12-21,340.63,341.47,338.266,330.5114,273.6164,UP,1
2020-12-22,355.46,341.49,344.172,330.719,274.3021,DOWN,0
2020-12-23,352.86,355.0,347.936,330.801,275.0528,UP,1
2020-12-24,356.34,352.27,350.364,330.99,276.0173,DOWN,0
2020-12-28,353.63,359.18,351.784,331.0818,276.8255,DOWN,0
2020-12-29,351.75,355.0,354.008,331.1054,277.7836,UP,1
2020-12-30,358.48,354.13,354.612,331.4234,278.6556,DOWN,0
2020-12-31,358.35,359.0,355.71,331.6772,279.6085,DOWN,0
2021-01-04,348.06,359.01,354.054,331.6912,280.5225,DOWN,0
2021-01-05,345.7,346.17,352.468,331.86,281.4106,DOWN,0
2021-01-06,329.66,341.06,348.05,331.6722,282.2189,UP,1
2021-01-07,338.48,334.74,344.05,331.873,283.0197,UP,1
2021-01-08,342.37,341.17,340.854,332.1848,283.8563,UP,1
2021-01-11,342.84,338.91,339.81,332.7282,284.6432,DOWN,0
2021-01-12,331.73,343.36,337.016,333.0224,285.4257,UP,1
2021-01-13,333.54,333.37,337.792,333.5142,286.1523,UP,1
2021-01-14,340.65,335.0,338.226,334.0532,286.9273,UP,1
2021-01-15,348.01,340.54,339.354,334.731,287.7865,UP,1
2021-01-19,351.41,354.28,341.068,335.182,288.6835,UP,1
2021-01-20,363.9,353.14,347.502,335.5274,289.6951,DOWN,0
2021-01-21,363.26,365.0,353.446,335.948,290.5893,DOWN,0
2021-01-22,359.69,361.78,357.254,336.771,291.4628,DOWN,0
2021-01-25,354.15,365.15,358.482,337.602,292.2943,DOWN,0
2021-01-26,350.75,354.08,358.35,338.0776,293.0866,DOWN,0
2021-01-27,339.62,346.0,353.494,338.2154,293.799,UP,1
2021-01-28,348.97,341.7,350.636,338.5272,294.5407,DOWN,0
2021-01-29,344.43,346.76,347.584,338.9594,295.2302,UP,1
2021-02-01,356.7,347.0,348.094,339.461,296.0181,UP,1
2021-02-02,370.93,360.0,352.13,340.321,296.823,UP,1
2021-02-03,372.78,370.0,358.762,341.085,297.6536,UP,1
2021-02-04,373.09,373.0,363.586,341.7266,298.5492,UP,1
2021-02-05,377.43,375.84,370.186,342.5614,299.4323,UP,1
2021-02-08,390.33,379.0,376.912,344.0588,300.3602,UP,1
2021-02-09,394.46,389.0,381.618,345.575,301.3173,DOWN,0
2021-02-10,387.33,398.26,384.528,346.8026,302.2251,UP,1
2021-02-11,392.89,390.04,388.488,348.2138,303.1468,UP,1
2021-02-12,400.27,393.0,393.056,349.6428,304.031,DOWN,0
2021-02-16,394.48,401.35,393.886,351.0606,304.8989,DOWN,0
2021-02-17,391.7,392.51,393.334,352.5008,305.7758,DOWN,0
2021-02-18,378.46,387.37,391.56,353.5714,306.587,DOWN,0
2021-02-19,376.0,378.55,388.182,354.6298,307.3576,DOWN,0
2021-02-22,364.89,372.08,381.106,355.3384,308.0672,UP,1
2021-02-23,371.63,356.53,376.536,356.3594,308.7903,DOWN,0
2021-02-24,369.26,367.44,372.048,357.2894,309.5201,DOWN,0
2021-02-25,364.18,369.02,369.192,358.149,310.2008,UP,1
2021-02-26,373.61,367.16,368.714,359.1168,310.9626,UP,1
2021-03-01,384.65,378.0,372.666,360.2912,311.8257,UP,1
2021-03-02,387.29,384.13,375.798,361.3562,312.717,DOWN,0
2021-03-03,378.79,387.27,377.704,362.048,313.5261,DOWN,0
2021-03-04,359.5,376.94,376.768,362.3074,314.214,DOWN,0
2021-03-05,358.55,364.22,373.756,362.6658,314.9135,DOWN,0
2021-03-08,339.12,355.46,364.65,362.339,315.4893,UP,1
2021-03-09,351.45,350.28,357.482,362.3108,316.1273,UP,1
2021-03-10,353.24,355.05,352.372,362.2488,316.7762,UP,1
2021-03-11,366.02,361.8,353.676,362.4966,317.4867,DOWN,0
2021-03-12,364.15,361.05,354.796,362.7446,318.1878,UP,1
2021-03-15,372.57,365.0,361.486,363.0264,318.9103,DOWN,0
2021-03-16,371.68,376.18,365.532,363.293,319.6155,UP,1
2021-03-17,373.88,367.98,369.66,363.8094,320.3156,DOWN,0
2021-03-18,368.91,370.97,370.238,364.2736,320.997,UP,1
2021-03-19,379.6,368.77,373.328,365.2724,321.7504,UP,1
2021-03-22,380.45,381.73,374.904,366.1118,322.5307,DOWN,0
2021-03-23,373.83,377.87,375.334,366.741,323.2096,DOWN,0
2021-03-24,368.51,373.95,374.26,367.2544,323.8623,DOWN,0
2021-03-25,368.01,364.25,374.08,367.98,324.5273,UP,1
2021-03-26,387.74,368.23,375.708,369.064,325.267,DOWN,0
2021-03-29,378.08,388.64,375.234,369.8126,325.9967,UP,1
2021-03-30,383.51,375.51,377.17,370.5226,326.7392,UP,1
2021-03-31,396.69,387.14,382.806,371.4282,327.5499,UP,1
2021-04-01,399.99,401.63,389.202,372.15,328.3707,UP,1
2021-04-05,409.31,400.8,393.516,373.071,329.2062,UP,1
2021-04-06,411.01,407.86,400.102,374.0974,330.0504,DOWN,0
2021-04-07,410.36,410.0,405.472,375.2216,330.8406,UP,1
2021-04-08,420.55,415.09,410.244,376.6176,331.6876,UP,1
2021-04-09,423.06,420.0,414.858,378.2864,332.5345,UP,1
2021-04-12,424.67,416.03,417.93,379.8004,333.4203,UP,1
2021-04-13,432.48,426.0,422.224,381.5614,334.3278,DOWN,0
2021-04-14,430.4,432.48,426.232,383.0354,335.2579,UP,1
2021-04-15,448.67,437.64,431.856,384.5902,336.2708,DOWN,0
2021-04-16,446.04,448.0,436.452,386.0554,337.2409,UP,1
2021-04-19,446.94,444.22,440.906,387.5324,338.2108,DOWN,0
2021-04-20,446.92,448.32,443.794,388.9222,339.1946,UP,1
2021-04-21,448.83,445.87,447.48,390.0922,340.1728,DOWN,0
2021-04-22,448.52,450.0,447.45,391.1734,341.1541,UP,1
2021-04-23,458.15,450.0,449.872,392.5898,342.1665,UP,1
2021-04-26,458.83,458.0,452.25,393.9086,343.1502,UP,1
2021-04-27,458.84,460.0,454.634,395.08,344.1387,UP,1
2021-04-28,459.73,458.36,456.814,396.385,345.1747,DOWN,0
2021-04-29,459.0,461.79,458.91,397.731,346.2016,DOWN,0
2021-04-30,457.75,454.38,458.83,399.3168,347.19,UP,1
2021-05-03,459.58,461.0,458.98,400.9884,348.1968,DOWN,0
2021-05-04,458.52,455.61,458.916,402.861,349.1659,UP,1
2021-05-05,461.28,462.28,459.226,404.654,350.078,DOWN,0
2021-05-06,458.38,452.48,459.102,406.4364,350.9773,UP,1
2021-05-07,460.2,465.0,459.592,408.3568,351.8877,DOWN,0
2021-05-10,460.01,459.24,459.678,410.0848,352.7966,DOWN,0
2021-05-11,454.09,450.84,458.792,411.4736,353.6966,DOWN,0
2021-05-12,441.16,447.41,454.768,412.551,354.5021,UP,1
2021-05-13,446.89,445.69,452.47,413.913,355.3519,UP,1
2021-05-14,451.56,450.97,450.742,415.7542,356.1872,DOWN,0
2021-05-17,447.74,448.48,448.288,417.538,356.9906,DOWN,0
2021-05-18,446.48,450.5,446.766,419.6852,357.7726,UP,1
2021-05-19,451.24,440.9,448.782,421.681,358.5701,UP,1
2021-05-20,472.26,453.68,453.856,424.0614,359.474,UP,1
2021-05-21,477.22,476.08,458.988,426.2854,360.3896,UP,1
2021-05-24,484.42,480.0,466.324,428.6908,361.3243,DOWN,0
2021-05-25,479.27,485.0,472.882,430.8248,362.2306,DOWN,0
2021-05-26,477.84,481.75,478.202,432.948,363.1262,DOWN,0
2021-05-27,471.83,475.53,478.116,434.907,364.0056,UP,1
2021-05-28,477.6,473.95,478.192,437.0808,364.8326,UP,1
2021-06-01,478.59,490.62,477.026,439.0606,365.682,UP,1
2021-06-02,481.16,481.86,477.404,441.0748,366.5479,DOWN,0
2021-06-03,474.99,476.57,476.834,443.098,367.381,UP,1
2021-06-04,482.3,480.72,478.928,445.3738,368.2722,UP,1
2021-06-07,487.67,483.94,480.942,447.767,369.1918,UP,1
2021-06-08,489.17,489.09,483.058,449.7956,370.1237,UP,1
2021-06-09,492.98,490.31,485.422,452.0936,371.0458,UP,1
2021-06-10,505.63,493.56,491.55,454.536,372.0068,UP,1
2021-06-11,508.46,504.27,496.782,456.7714,372.9526,DOWN,0
2021-06-14,508.21,506.85,500.89,458.9358,373.8786,DOWN,0
2021-06-15,500.8,509.44,503.216,460.7656,374.764,UP,1
2021-06-16,503.87,504.98,505.394,462.6228,375.6519,UP,1
2021-06-17,514.6,501.68,507.188,464.7076,376.5894,DOWN,0
2021-06-18,510.52,514.48,507.6,466.507,377.4681,UP,1
2021-06-21,518.54,510.6,509.666,468.4166,378.3721,UP,1
2021-06-22,519.16,517.23,513.338,470.3064,379.3454,DOWN,0
2021-06-23,515.88,519.63,515.74,471.9744,380.3433,UP,1
2021-06-24,518.53,521.55,516.526,473.737,381.3892,UP,1
2021-06-25,523.15,518.33,519.052,475.2266,382.4104,DOWN,0
2021-06-28,521.06,525.62,519.556,476.727,383.4233,DOWN,0
2021-06-29,519.21,519.0,519.566,478.1724,384.4446,DOWN,0
2021-06-30,510.96,516.82,518.582,479.4532,385.3763,DOWN,0
2021-07-01,510.24,510.43,516.924,480.6814,386.2529,UP,1
2021-07-02,516.28,512.45,515.55,482.0366,387.1858,UP,1
2021-07-06,519.76,519.0,515.29,483.2688,388.1736,UP,1
2021-07-07,527.05,522.0,516.858,484.6332,389.2279,DOWN,0
2021-07-08,515.2,516.43,517.706,485.7604,390.2324,UP,1
2021-07-09,527.82,516.0,521.222,487.1222,391.2628,UP,1
2021-07-12,534.59,536.82,524.884,488.634,392.362,UP,1
2021-07-13,536.29,531.99,528.19,490.2048,393.4686,UP,1
2021-07-14,541.93,540.01,531.166,491.8518,394.5635,DOWN,0
2021-07-15,538.35,543.36,535.796,493.4484,395.6104,DOWN,0
2021-07-16,527.71,540.19,535.774,494.777,396.6212,UP,1
2021-07-19,534.54,522.05,535.764,496.3002,397.6775,UP,1
2021-07-20,545.15,540.05,537.536,497.9992,398.7326,UP,1
2021-07-21,548.24,544.06,538.798,499.7638,399.8392,UP,1
2021-07-22,552.3,550.25,541.588,501.728,400.9318,UP,1
2021-07-23,557.36,554.67,547.518,504.052,402.0419,DOWN,0
2021-07-26,553.69,557.75,551.348,506.188,403.0888,UP,1
2021-07-27,553.85,552.35,553.088,508.2338,404.1848,DOWN,0
2021-07-28,552.96,556.98,554.032,510.3382,405.2634,UP,1
2021-07-29,556.14,555.08,554.8,512.5314,406.3187,UP,1
2021-07-30,559.8,554.5,555.288,514.7026,407.3739,DOWN,0
2021-08-02,558.4,563.52,556.23,516.4254,408.4314,UP,1
2021-08-03,571.21,570.37,559.702,518.3052,409.5423,DOWN,0
2021-08-04,569.08,569.4,562.926,519.9984,410.6348,UP,1
2021-08-05,589.66,600.405,569.63,522.2062,411.8702,UP,1
2021-08-06,598.02,588.86,577.274,524.6098,413.132,UP,1
2021-08-09,608.75,599.19,587.344,527.3482,414.439,DOWN,0
2021-08-10,604.22,608.52,593.946,529.8806,415.7738,DOWN,0
2021-08-11,600.0,605.01,600.13,532.3088,417.0785,UP,1
2021-08-12,602.0,598.0,602.598,534.7256,418.4463,UP,1
2021-08-13,607.85,602.0,604.564,537.3828,419.8517,UP,1
2021-08-16,618.97,608.01,606.608,540.1162,421.3682,UP,1
2021-08-17,620.33,617.89,609.83,542.7694,422.8847,UP,1
2021-08-18,622.0,620.15,614.23,545.426,424.45,DOWN,0
2021-08-19,619.56,617.9,617.742,547.9576,425.9793,UP,1
2021-08-20,630.11,621.31,622.194,550.4472,427.5592,DOWN,0
2021-08-23,626.63,633.48,623.726,552.8106,429.0481,UP,1
2021-08-24,633.32,628.23,626.324,555.3128,430.4815,DOWN,0
2021-08-25,620.0,631.49,625.924,557.6968,431.8704,UP,1
2021-08-26,622.34,620.0,626.48,560.0662,433.3894,UP,1
2021-08-27,629.1,627.57,626.278,562.3562,434.9719,UP,1
2021-08-30,636.3,633.21,628.212,564.8718,436.5185,DOWN,0
2021-08-31,632.81,638.62,628.11,567.1572,438.0189,DOWN,0
2021-09-01,631.25,633.29,630.36,569.399,439.5083,UP,1
2021-09-02,633.12,633.41,632.516,571.7438,441.0598,UP,1
2021-09-03,643.39,632.88,635.374,574.241,442.6186,DOWN,0
2021-09-07,627.12,646.11,633.538,576.3204,444.1146,UP,1
2021-09-08,629.32,630.0,632.84,578.4856,445.5883,DOWN,0
2021-09-09,626.89,629.15,631.968,580.6392,447.0177,UP,1
2021-09-10,627.01,634.91,630.746,582.9602,448.4743,DOWN,0
2021-09-13,617.66,628.33,625.6,585.1086,449.9853,UP,1
2021-09-14,622.71,621.63,624.718,587.2372,451.5056,UP,1
2021-09-15,623.82,623.34,623.618,589.3184,452.9949,UP,1
2021-09-16,627.37,621.45,623.714,591.3248,454.5201,DOWN,0
2021-09-17,613.95,624.0,621.102,593.2998,455.9458,DOWN,0
2021-09-20,605.29,603.04,618.628,594.8492,457.3543,UP,1
2021-09-21,614.01,611.72,616.888,596.4376,458.8259,UP,1
