ticker,RE US Equity,RE US Equity,RE US Equity,RE US Equity,RE US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2001-07-16,72.59,72.7,62.7995,72.448,69.211,DOWN,0
2001-07-17,72.23,72.45,62.9213,72.444,69.3706,DOWN,0
2001-07-18,70.93,72.13,63.0284,72.224,69.5322,DOWN,0
2001-07-19,66.89,70.8,63.1163,71.064,69.608,DOWN,0
2001-07-20,66.6,66.75,63.2093,69.848,69.626,DOWN,0
2001-07-23,66.1,66.5,63.2998,68.55,69.6538,UP,1
2001-07-24,68.8,67.5,63.4016,67.864,69.7312,DOWN,0
2001-07-25,68.64,70.0,63.507,67.406,69.7948,UP,1
2001-07-26,68.95,68.89,63.6142,67.818,69.8578,UP,1
2001-07-27,69.18,68.55,63.7289,68.334,69.899,UP,1
2001-07-30,69.75,69.17,63.8433,69.064,69.9428,UP,1
2001-07-31,70.1,69.2,63.9653,69.324,69.9898,UP,1
2001-08-01,70.54,69.95,64.0887,69.704,70.0406,DOWN,0
2001-08-02,68.59,70.5,64.1991,69.632,70.066,DOWN,0
2001-08-03,68.04,68.6,64.3093,69.404,70.1028,DOWN,0
2001-08-06,67.7,68.15,64.4087,68.994,70.127,UP,1
2001-08-07,69.5,67.8,64.5166,68.874,70.195,DOWN,0
2001-08-08,69.0,69.35,64.6203,68.566,70.242,DOWN,0
2001-08-09,67.88,68.9,64.706,68.424,70.2396,DOWN,0
2001-08-10,67.76,67.9,64.7744,68.368,70.2368,UP,1
2001-08-13,68.04,67.8,64.8446,68.436,70.2476,UP,1
2001-08-14,68.12,67.79,64.9168,68.16,70.247,UP,1
2001-08-15,68.59,68.14,64.9879,68.078,70.2436,DOWN,0
2001-08-16,68.35,68.45,65.0446,68.172,70.2368,DOWN,0
2001-08-17,67.71,68.35,65.0901,68.162,70.2112,UP,1
2001-08-20,67.89,67.85,65.1479,68.132,70.1752,DOWN,0
2001-08-21,67.25,67.9,65.207,67.958,70.1152,DOWN,0
2001-08-22,66.65,67.2,65.2693,67.57,70.031,UP,1
2001-08-23,67.35,66.6,65.3189,67.37,69.958,DOWN,0
2001-08-24,66.23,67.25,65.355,67.074,69.8826,DOWN,0
2001-08-27,64.91,66.0,65.3815,66.478,69.7608,UP,1
2001-08-28,65.16,64.92,65.4073,66.06,69.6536,UP,1
2001-08-29,65.25,65.1,65.4273,65.78,69.5496,DOWN,0
2001-08-30,64.4,65.0,65.4468,65.19,69.4312,UP,1
2001-08-31,64.9,64.5,65.4653,64.924,69.301,DOWN,0
2001-09-04,63.6,64.9,65.4771,64.662,69.1582,DOWN,0
2001-09-05,63.05,63.6,65.4958,64.24,69.0152,DOWN,0
2001-09-06,62.0,63.0,65.5117,63.59,68.8262,DOWN,0
2001-09-07,61.6,60.15,65.5259,63.03,68.6262,DOWN,0
2001-09-10,61.51,60.5,65.5407,62.352,68.3856,DOWN,0
2001-09-17,53.9,50.0,65.5205,60.412,67.9676,DOWN,0
2001-09-18,53.31,53.5,65.4933,58.464,67.5744,DOWN,0
2001-09-19,50.0,53.5,65.4514,56.064,67.1248,DOWN,0
2001-09-20,48.75,49.9,65.4005,53.494,66.6482,UP,1
2001-09-21,49.38,46.75,65.3474,51.068,66.1878,UP,1
2001-09-24,52.3,51.0,65.3079,50.748,65.7924,UP,1
2001-09-25,56.25,52.3,65.2826,51.336,65.4724,UP,1
2001-09-26,58.4,58.0,65.2693,53.016,65.1998,UP,1
2001-09-27,60.99,58.65,65.2621,55.464,64.9658,UP,1
2001-09-28,64.7,62.9,65.2678,58.528,64.8062,DOWN,0
2001-10-01,63.8,64.0,65.2615,60.828,64.6304,UP,1
2001-10-02,68.56,63.75,65.2708,63.29,64.557,UP,1
2001-10-03,73.8,68.57,65.3123,66.37,64.6144,DOWN,0
2001-10-04,72.4,73.81,65.3524,68.652,64.7246,DOWN,0
2001-10-05,71.12,72.41,65.3824,69.936,64.815,DOWN,0
2001-10-08,70.24,71.13,65.4064,71.224,64.8978,UP,1
2001-10-09,72.0,70.0,65.4402,71.912,64.9618,DOWN,0
2001-10-10,71.91,73.0,65.4622,71.534,65.0272,UP,1
2001-10-11,73.55,72.0,65.5019,71.764,65.1192,DOWN,0
2001-10-12,73.3,73.3,65.5434,72.2,65.2016,UP,1
2001-10-15,74.75,72.8,65.583,73.102,65.3016,UP,1
2001-10-16,78.5,74.85,65.6155,74.402,65.4696,DOWN,0
2001-10-17,76.5,77.5,65.633,75.32,65.5888,DOWN,0
2001-10-18,74.05,75.75,65.6336,75.42,65.698,DOWN,0
2001-10-19,72.98,73.9,65.6304,75.356,65.7968,UP,1
2001-10-22,75.9,72.98,65.6518,75.586,65.9608,DOWN,0
2001-10-23,69.5,70.25,65.6549,73.786,65.9608,UP,1
2001-10-24,71.88,69.25,65.6715,72.862,66.0184,DOWN,0
2001-10-25,71.67,71.0,65.7186,72.386,66.0942,DOWN,0
2001-10-26,71.12,72.0,65.7735,72.014,66.1614,DOWN,0
2001-10-29,69.05,70.92,65.8072,70.644,66.1816,DOWN,0
2001-10-30,68.51,68.8,65.847,70.446,66.1894,DOWN,0
2001-10-31,66.85,68.51,65.88,69.44,66.1546,UP,1
2001-11-01,68.46,66.86,65.9313,68.798,66.1568,UP,1
2001-11-02,71.28,69.05,66.0109,68.83,66.2282,UP,1
2001-11-05,72.18,71.03,66.0814,69.456,66.314,UP,1
2001-11-06,72.2,71.8,66.1565,70.194,66.413,DOWN,0
2001-11-07,71.32,72.2,66.2269,71.088,66.5064,DOWN,0
2001-11-08,69.99,71.4,66.2831,71.394,66.5592,DOWN,0
2001-11-09,69.15,69.0,66.3222,70.968,66.6176,DOWN,0
2001-11-12,68.83,67.5,66.3639,70.298,66.696,DOWN,0
2001-11-13,68.53,69.0,66.4012,69.564,66.7634,DOWN,0
2001-11-14,67.92,68.2,66.4265,68.884,66.8168,DOWN,0
2001-11-15,67.67,68.17,66.4548,68.42,66.8822,DOWN,0
2001-11-16,67.48,67.75,66.4884,68.086,66.9338,UP,1
2001-11-19,68.16,67.61,66.5379,67.952,67.025,UP,1
2001-11-20,69.3,68.4,66.5974,68.106,67.15,DOWN,0
2001-11-21,69.17,69.25,66.6515,68.356,67.2934,UP,1
2001-11-23,69.5,69.2,66.7015,68.722,67.4514,DOWN,0
2001-11-26,69.18,69.0,66.737,69.062,67.6048,UP,1
2001-11-27,70.55,69.2,66.7798,69.54,67.9378,DOWN,0
2001-11-28,69.1,70.56,66.8051,69.5,68.2536,UP,1
2001-11-29,70.62,69.11,66.8427,69.79,68.666,UP,1
2001-11-30,71.45,71.1,66.8863,70.18,69.12,DOWN,0
2001-12-03,70.85,71.4,66.9223,70.514,69.5494,UP,1
2001-12-04,72.09,70.86,66.9777,70.822,69.9452,DOWN,0
2001-12-05,70.97,73.0,67.0202,71.196,70.2396,DOWN,0
2001-12-06,69.24,70.72,67.0622,70.92,70.4564,UP,1
2001-12-07,69.25,69.0,67.1015,70.48,70.6216,DOWN,0
2001-12-10,66.95,68.9,67.1363,69.7,70.6666,UP,1
2001-12-11,67.02,67.2,67.1803,68.686,70.731,DOWN,0
2001-12-12,66.9,67.02,67.2141,67.872,70.6978,DOWN,0
2001-12-13,65.27,66.2,67.2415,67.078,70.5272,UP,1
2001-12-14,66.57,65.27,67.2669,66.542,70.4106,UP,1
2001-12-17,67.22,66.57,67.2937,66.596,70.3326,UP,1
2001-12-18,68.0,67.26,67.3174,66.792,70.2878,UP,1
2001-12-19,68.12,68.0,67.3319,67.036,70.2102,DOWN,0
2001-12-20,67.07,68.13,67.3347,67.396,70.1134,UP,1
2001-12-21,68.15,67.15,67.3483,67.712,70.0054,UP,1
2001-12-24,68.54,68.0,67.3638,67.976,69.9102,UP,1
2001-12-26,69.08,68.64,67.3857,68.192,69.7968,UP,1
2001-12-27,70.01,69.05,67.4127,68.57,69.627,UP,1
2001-12-28,70.69,70.01,67.4432,69.294,69.5108,UP,1
2001-12-31,70.7,71.0,67.4752,69.804,69.4438,DOWN,0
2002-01-02,70.65,70.7,67.5086,70.226,69.3972,DOWN,0
2002-01-03,70.25,70.9,67.5424,70.46,69.2842,UP,1
2002-01-04,70.51,70.1,67.5752,70.56,69.3044,DOWN,0
2002-01-07,69.99,70.45,67.6068,70.42,69.2666,DOWN,0
2002-01-08,69.1,70.0,67.6338,70.1,69.2152,DOWN,0
2002-01-09,68.95,69.25,67.6611,69.76,69.1718,UP,1
2002-01-10,69.0,68.95,67.698,69.51,69.1708,DOWN,0
2002-01-11,68.91,69.0,67.7425,69.19,69.1788,DOWN,0
2002-01-14,67.97,68.95,67.7757,68.786,69.2012,UP,1
2002-01-15,68.45,67.97,67.8035,68.656,69.201,DOWN,0
2002-01-16,67.66,68.46,67.8318,68.398,69.1286,DOWN,0
2002-01-17,66.99,67.75,67.8513,67.996,69.0248,DOWN,0
2002-01-18,66.99,66.99,67.8639,67.612,68.9206,DOWN,0
2002-01-22,66.1,67.4,67.8618,67.238,68.8162,UP,1
2002-01-23,66.13,66.2,67.8534,66.774,68.739,UP,1
2002-01-24,67.85,66.38,67.8608,66.812,68.713,UP,1
2002-01-25,69.62,68.55,67.8864,67.338,68.7288,DOWN,0
2002-01-28,69.15,68.99,67.9034,67.77,68.7412,DOWN,0
2002-01-29,68.11,69.1,67.9209,68.172,68.745,UP,1
2002-01-30,68.4,68.11,67.9411,68.626,68.7596,UP,1
2002-01-31,68.7,68.65,67.9591,68.796,68.784,UP,1
2002-02-01,69.77,68.85,67.9762,68.826,68.8162,DOWN,0
2002-02-04,68.52,69.78,67.9912,68.7,68.8006,DOWN,0
2002-02-05,67.98,68.5,67.9977,68.674,68.7768,DOWN,0
2002-02-06,67.75,68.23,67.9945,68.544,68.7418,UP,1
2002-02-07,68.37,67.7,68.0003,68.478,68.7256,UP,1
2002-02-08,69.72,68.15,68.0157,68.468,68.709,UP,1
2002-02-11,70.25,69.9,68.0373,68.814,68.732,UP,1
2002-02-12,70.76,70.75,68.0615,69.37,68.7348,UP,1
2002-02-13,74.35,70.99,68.1203,70.69,68.7928,UP,1
2002-02-14,75.0,74.6,68.1841,72.016,68.8758,DOWN,0
2002-02-15,74.38,75.0,68.2375,72.948,68.9216,DOWN,0
2002-02-19,73.1,74.58,68.2831,73.518,68.9642,DOWN,0
2002-02-20,72.75,74.05,68.3276,73.916,69.0344,DOWN,0
2002-02-21,71.55,72.75,68.3699,73.356,69.0804,DOWN,0
2002-02-22,69.2,69.2,68.4059,72.196,69.1254,UP,1
2002-02-25,70.6,69.6,68.4424,71.44,69.197,UP,1
2002-02-26,71.69,71.3,68.4796,71.158,69.2928,UP,1
2002-02-27,72.0,72.25,68.5253,71.008,69.4274,UP,1
2002-02-28,72.85,72.4,68.5741,71.268,69.553,DOWN,0
2002-03-01,72.49,73.0,68.608,71.926,69.6584,UP,1
2002-03-04,72.58,72.49,68.6474,72.322,69.75,UP,1
2002-03-05,72.68,72.55,68.6861,72.52,69.8412,UP,1
2002-03-06,73.12,72.78,68.7244,72.744,69.9622,DOWN,0
2002-03-07,70.89,73.25,68.7499,72.352,70.017,DOWN,0
2002-03-08,70.61,71.8,68.7673,71.976,70.0584,DOWN,0
2002-03-11,69.8,70.65,68.7785,71.42,70.0728,UP,1
2002-03-12,69.9,69.7,68.7893,70.864,70.0706,DOWN,0
2002-03-13,69.75,69.9,68.798,70.19,70.0518,UP,1
2002-03-14,70.39,69.85,68.8134,70.09,70.0456,DOWN,0
2002-03-15,69.73,70.45,68.831,69.914,70.0272,DOWN,0
2002-03-18,68.2,69.74,68.8396,69.594,69.9862,DOWN,0
2002-03-19,67.53,68.3,68.8467,69.12,69.9266,DOWN,0
2002-03-20,66.0,67.53,68.8435,68.37,69.8468,UP,1
2002-03-21,69.01,66.13,68.8485,68.094,69.845,UP,1
2002-03-22,69.3,69.15,68.8555,68.008,69.852,DOWN,0
2002-03-25,68.1,69.36,68.8585,67.988,69.834,DOWN,0
2002-03-26,67.93,68.1,68.8574,68.068,69.8144,UP,1
2002-03-27,68.65,67.95,68.8569,68.598,69.828,UP,1
2002-03-28,69.34,68.85,68.8601,68.664,69.8458,DOWN,0
2002-04-01,68.04,69.5,68.8554,68.412,69.8534,UP,1
2002-04-02,68.09,68.0,68.8474,68.41,69.8754,UP,1
2002-04-03,68.25,68.15,68.8374,68.474,69.9006,UP,1
2002-04-04,68.48,68.2,68.8255,68.44,69.9482,UP,1
2002-04-05,68.81,68.95,68.8145,68.334,70.0018,UP,1
2002-04-08,70.16,68.81,68.8153,68.758,70.048,UP,1
2002-04-09,71.7,70.6,68.8188,69.48,70.0896,DOWN,0
2002-04-10,71.7,71.9,68.8247,70.17,70.1406,DOWN,0
2002-04-11,71.12,71.71,68.8281,70.698,70.2008,DOWN,0
2002-04-12,70.8,71.37,68.8305,71.096,70.2488,DOWN,0
2002-04-15,69.04,70.97,68.8186,70.872,70.2556,DOWN,0
2002-04-16,68.49,69.14,68.8074,70.23,70.23,UP,1
2002-04-17,69.79,68.85,68.8053,69.848,70.2554,DOWN,0
2002-04-18,69.77,69.7,68.7969,69.578,70.2912,UP,1
2002-04-19,69.94,69.77,68.7886,69.406,70.335,UP,1
2002-04-22,70.65,70.1,68.7742,69.728,70.3806,DOWN,0
2002-04-23,69.2,70.7,68.7462,69.87,70.3702,DOWN,0
2002-04-24,66.46,68.5,68.7136,69.204,70.2944,DOWN,0
2002-04-25,65.94,66.46,68.6809,68.438,70.198,UP,1
2002-04-26,66.95,67.5,68.6528,67.84,70.05,DOWN,0
2002-04-29,65.36,66.79,68.6176,66.782,69.8572,UP,1
2002-04-30,67.9,66.8,68.5967,66.522,69.7276,DOWN,0
2002-05-01,67.27,67.8,68.5718,66.684,69.611,DOWN,0
2002-05-02,66.25,67.17,68.5429,66.746,69.481,UP,1
2002-05-03,67.49,66.6,68.5169,66.854,69.3998,DOWN,0
2002-05-06,66.95,67.49,68.4883,67.172,69.3548,DOWN,0
2002-05-07,65.7,67.2,68.4538,66.732,69.2568,DOWN,0
2002-05-08,65.6,66.05,68.4207,66.398,69.135,DOWN,0
2002-05-09,64.29,65.4,68.3875,66.006,68.9808,DOWN,0
2002-05-10,63.7,64.3,68.3715,65.248,68.7978,UP,1
2002-05-13,63.81,63.6,68.3576,64.62,68.6242,UP,1
2002-05-14,63.99,64.25,68.347,64.278,68.4524,DOWN,0
2002-05-15,63.87,63.99,68.3224,63.932,68.2762,DOWN,0
2002-05-16,62.25,63.62,68.2904,63.524,68.0588,UP,1
2002-05-17,62.99,62.26,68.2606,63.382,67.9008,DOWN,0
2002-05-20,62.66,63.0,68.228,63.152,67.7418,DOWN,0
2002-05-21,62.03,62.66,68.1894,62.76,67.5864,DOWN,0
2002-05-22,61.5,62.5,68.1464,62.286,67.4184,UP,1
2002-05-23,62.95,62.0,68.1085,62.426,67.2824,UP,1
2002-05-24,63.83,64.5,68.0847,62.594,67.1512,DOWN,0
2002-05-28,63.45,64.08,68.0617,62.752,67.0256,UP,1
2002-05-29,63.97,63.55,68.0431,63.14,66.941,DOWN,0
2002-05-30,62.7,63.97,68.0091,63.38,66.8444,DOWN,0
2002-05-31,62.61,63.0,67.9771,63.312,66.7766,DOWN,0
2002-06-03,61.67,62.71,67.9461,62.88,66.6298,DOWN,0
2002-06-04,60.51,60.75,67.9098,62.292,66.454,UP,1
2002-06-05,60.87,60.76,67.874,61.672,66.3094,DOWN,0
2002-06-06,60.15,60.87,67.8341,61.162,66.1538,UP,1
2002-06-07,60.44,59.5,67.7934,60.728,65.9896,UP,1
2002-06-10,61.03,60.4,67.7568,60.6,65.8234,DOWN,0
2002-06-11,59.2,61.13,67.7142,60.338,65.6466,DOWN,0
2002-06-12,57.61,59.2,67.6628,59.686,65.437,DOWN,0
2002-06-13,55.94,57.7,67.6063,58.844,65.1908,UP,1
2002-06-14,57.94,54.6,67.5627,58.344,64.98,UP,1
2002-06-17,59.58,58.6,67.5239,58.054,64.7954,UP,1
2002-06-18,60.83,59.59,67.4969,58.38,64.6088,DOWN,0
2002-06-19,60.48,60.79,67.4747,58.954,64.3844,DOWN,0
2002-06-20,59.76,60.23,67.4477,59.718,64.1456,UP,1
2002-06-21,60.05,60.1,67.4217,60.14,63.9242,DOWN,0
2002-06-24,59.09,59.9,67.3952,60.042,63.69,DOWN,0
2002-06-25,58.55,59.09,67.3634,59.586,63.4802,DOWN,0
2002-06-26,57.85,58.3,67.3347,59.06,63.2674,DOWN,0
2002-06-27,56.06,57.85,67.2997,58.32,62.9928,DOWN,0
2002-06-28,55.95,54.7,67.2695,57.5,62.7164,DOWN,0
2002-07-01,54.84,55.7,67.2357,56.65,62.4144,DOWN,0
2002-07-02,53.22,54.6,67.1942,55.584,62.0658,DOWN,0
2002-07-03,52.48,53.0,67.1871,54.51,61.7314,UP,1
2002-07-05,54.8,52.73,67.1946,54.258,61.4982,DOWN,0
2002-07-08,53.64,54.85,67.2128,53.796,61.2522,DOWN,0
2002-07-09,51.1,53.6,67.2245,53.048,60.9352,DOWN,0
2002-07-10,49.26,51.2,67.2239,52.256,60.6132,UP,1
2002-07-11,50.35,49.33,67.2142,51.83,60.2622,UP,1
2002-07-12,51.36,50.45,67.1897,51.142,59.944,DOWN,0
2002-07-15,50.9,51.11,67.1522,50.594,59.637,DOWN,0
2002-07-16,50.26,50.7,67.0986,50.426,59.2924,DOWN,0
2002-07-17,48.33,50.5,67.0167,50.24,58.92,DOWN,0
2002-07-18,44.6,48.35,66.9207,49.09,58.498,DOWN,0
2002-07-19,44.57,43.45,66.8008,47.732,58.0774,DOWN,0
2002-07-22,43.25,45.3,66.648,46.202,57.6566,UP,1
2002-07-23,44.05,43.55,66.5063,44.96,57.2636,UP,1
2002-07-24,47.11,43.85,66.3862,44.716,56.9296,UP,1
2002-07-25,48.0,47.15,66.275,45.396,56.6098,UP,1
2002-07-26,49.23,49.0,66.1612,46.328,56.317,UP,1
2002-07-29,53.79,51.9,66.0706,48.436,56.1478,DOWN,0
2002-07-30,53.7,53.4,65.9713,50.366,55.962,UP,1
2002-07-31,54.75,53.4,65.8786,51.894,55.8038,DOWN,0
2002-08-01,54.41,55.35,65.7769,53.176,55.6514,DOWN,0
2002-08-02,52.22,54.41,65.6455,53.774,55.4658,DOWN,0
2002-08-05,49.87,52.05,65.5123,52.99,55.2042,UP,1
2002-08-06,50.9,50.1,65.3966,52.43,54.9456,DOWN,0
2002-08-07,50.83,51.15,65.2858,51.646,54.6932,UP,1
2002-08-08,52.05,50.83,65.1666,51.174,54.4548,UP,1
2002-08-09,53.63,51.9,65.0872,51.456,54.2734,UP,1
2002-08-12,54.05,53.0,64.9981,52.292,54.1022,DOWN,0
2002-08-13,53.04,53.95,64.9049,52.72,53.9296,UP,1
2002-08-14,53.66,52.8,64.8176,53.286,53.7926,UP,1
2002-08-15,54.59,54.0,64.7453,53.794,53.667,UP,1
2002-08-16,54.97,54.57,64.6776,54.062,53.5634,UP,1
2002-08-19,55.43,54.9,64.6205,54.338,53.4632,DOWN,0
2002-08-20,55.0,55.41,64.5532,54.73,53.3426,DOWN,0
2002-08-21,54.52,55.05,64.4694,54.902,53.249,UP,1
2002-08-22,56.89,54.62,64.393,55.362,53.2346,DOWN,0
2002-08-23,55.99,56.86,64.3119,55.566,53.2356,UP,1
2002-08-26,56.33,56.24,64.237,55.746,53.2034,DOWN,0
2002-08-27,54.65,56.5,64.1603,55.676,53.1048,DOWN,0
2002-08-28,53.43,54.6,64.0817,55.458,52.9568,UP,1
2002-08-29,54.39,52.5,64.0095,54.958,52.835,DOWN,0
2002-08-30,54.2,54.45,63.9378,54.6,52.7238,DOWN,0
2002-09-03,52.87,53.1,63.8626,53.908,52.5802,UP,1
2002-09-04,53.41,52.62,63.7913,53.66,52.4666,DOWN,0
2002-09-05,52.5,52.9,63.7164,53.474,52.3456,UP,1
2002-09-06,53.7,53.3,63.6441,53.336,52.2626,UP,1
2002-09-09,54.25,53.7,63.5688,53.346,52.2264,DOWN,0
2002-09-10,53.92,54.5,63.4926,53.556,52.1858,UP,1
2002-09-11,54.06,54.5,63.4154,53.686,52.1702,UP,1
2002-09-12,55.81,54.04,63.3485,54.348,52.222,UP,1
2002-09-13,57.97,55.1,63.2856,55.202,52.3318,DOWN,0
2002-09-16,57.88,57.75,63.2295,55.928,52.3934,DOWN,0
2002-09-17,56.66,58.5,63.1597,56.476,52.4538,UP,1
2002-09-18,57.57,56.0,63.0903,57.178,52.5832,DOWN,0
2002-09-19,56.8,57.57,63.0201,57.376,52.734,DOWN,0
2002-09-20,55.23,57.05,62.9358,56.828,52.8316,UP,1
2002-09-23,55.35,54.75,62.8577,56.322,52.9114,DOWN,0
2002-09-24,53.5,54.35,62.779,55.69,52.9634,UP,1
2002-09-25,54.18,54.75,62.7036,55.012,53.0418,UP,1
2002-09-26,56.94,54.5,62.6536,55.04,53.214,DOWN,0
2002-09-27,55.7,56.95,62.597,55.134,53.436,DOWN,0
2002-09-30,54.86,54.7,62.5368,55.036,53.6418,UP,1
2002-10-01,57.4,55.25,62.4974,55.816,53.9248,DOWN,0
2002-10-02,54.43,57.0,62.4367,55.866,54.1324,UP,1
2002-10-03,54.66,54.68,62.3739,55.41,54.2834,DOWN,0
2002-10-04,53.55,54.9,62.3017,54.98,54.3944,UP,1
2002-10-07,53.62,53.65,62.2292,54.732,54.4822,UP,1
2002-10-08,55.16,54.1,62.1696,54.284,54.5096,DOWN,0
2002-10-09,52.18,54.95,62.0898,53.834,54.4792,UP,1
2002-10-10,54.85,52.25,62.0213,53.872,54.4812,UP,1
2002-10-11,58.17,55.0,61.9668,54.796,54.5564,DOWN,0
2002-10-14,57.44,58.18,61.9039,55.56,54.6608,UP,1
2002-10-15,61.1,60.5,61.856,56.748,54.8854,DOWN,0
2002-10-16,60.74,60.0,61.8062,58.46,55.0822,UP,1
2002-10-17,61.8,62.65,61.7619,59.85,55.3016,DOWN,0
2002-10-18,60.75,61.1,61.7144,60.366,55.4756,UP,1
2002-10-21,62.49,60.76,61.6743,61.376,55.6528,DOWN,0
2002-10-22,60.75,62.5,61.6281,61.306,55.7868,DOWN,0
2002-10-23,60.46,59.9,61.5849,61.25,55.9352,DOWN,0
2002-10-24,59.22,60.45,61.5363,60.734,56.0464,UP,1
2002-10-25,61.49,59.2,61.4987,60.882,56.1844,DOWN,0
2002-10-28,60.9,61.89,61.4587,60.564,56.303,DOWN,0
2002-10-29,59.2,60.65,61.4148,60.254,56.3784,DOWN,0
2002-10-30,58.75,59.09,61.3663,59.912,56.4534,DOWN,0
2002-10-31,58.02,59.1,61.3181,59.672,56.5234,UP,1
2002-11-01,58.5,57.8,61.2757,59.074,56.5556,UP,1
2002-11-04,58.76,59.25,61.2345,58.646,56.611,DOWN,0
2002-11-05,57.15,58.5,61.1898,58.236,56.6274,UP,1
2002-11-06,57.98,57.75,61.149,58.082,56.694,DOWN,0
2002-11-07,55.57,57.6,61.0876,57.592,56.7368,DOWN,0
2002-11-08,54.99,55.1,61.0145,56.89,56.7488,UP,1
2002-11-11,55.07,54.81,60.9441,56.152,56.7662,DOWN,0
2002-11-12,55.04,55.07,60.8787,55.73,56.8096,DOWN,0
2002-11-13,54.91,55.05,60.8113,55.116,56.8396,UP,1
2002-11-14,55.25,55.45,60.744,55.052,56.8946,UP,1
2002-11-15,56.47,55.26,60.6775,55.348,56.95,DOWN,0
2002-11-18,55.47,56.65,60.6123,55.428,56.9744,DOWN,0
2002-11-19,54.95,55.48,60.5471,55.41,56.995,UP,1
2002-11-20,56.12,55.04,60.489,55.652,57.0362,DOWN,0
2002-11-21,56.07,56.2,60.4275,55.816,57.0414,UP,1
2002-11-22,57.45,56.0,60.3661,56.012,57.031,DOWN,0
2002-11-25,57.13,57.4,60.3005,56.344,57.016,DOWN,0
2002-11-26,56.67,57.05,60.2301,56.688,57.0162,UP,1
2002-11-27,57.04,56.8,60.1435,56.872,57.0056,UP,1
2002-11-29,57.9,57.34,60.058,57.238,57.0276,DOWN,0
2002-12-02,57.3,58.31,59.9726,57.208,57.069,DOWN,0
2002-12-03,56.75,57.3,59.8909,57.132,57.097,DOWN,0
2002-12-04,55.71,56.72,59.8057,56.94,57.1412,UP,1
2002-12-05,55.9,55.72,59.7274,56.712,57.1756,DOWN,0
2002-12-06,55.74,55.8,59.6601,56.28,57.1516,DOWN,0
2002-12-09,55.58,55.72,59.585,55.936,57.1492,UP,1
2002-12-10,56.05,55.6,59.5068,55.796,57.173,DOWN,0
2002-12-11,55.86,55.85,59.4261,55.826,57.1422,DOWN,0
2002-12-12,55.1,56.0,59.3374,55.666,57.1556,DOWN,0
2002-12-13,54.52,55.0,59.2475,55.422,57.1528,UP,1
2002-12-16,56.11,55.25,59.1652,55.528,57.204,DOWN,0
2002-12-17,56.0,56.01,59.0818,55.518,57.2516,DOWN,0
2002-12-18,55.85,55.9,58.9954,55.516,57.2654,DOWN,0
2002-12-19,55.71,55.86,58.9195,55.638,57.336,UP,1
2002-12-20,56.3,55.9,58.848,55.994,57.365,UP,1
2002-12-23,56.33,56.2,58.7806,56.038,57.3282,UP,1
2002-12-24,56.69,56.3,58.7146,56.176,57.3132,DOWN,0
2002-12-26,56.37,56.79,58.6477,56.28,57.2186,DOWN,0
2002-12-27,55.36,56.0,58.5725,56.21,57.111,DOWN,0
2002-12-30,54.94,55.5,58.4986,55.938,56.9738,UP,1
2002-12-31,55.3,55.0,58.4341,55.732,56.8648,UP,1
2003-01-02,56.0,55.4,58.3764,55.594,56.735,DOWN,0
2003-01-03,55.99,56.01,58.3264,55.518,56.6398,UP,1
2003-01-06,56.26,55.5,58.2626,55.698,56.5558,DOWN,0
2003-01-07,56.18,56.35,58.197,55.946,56.495,DOWN,0
2003-01-08,55.3,56.16,58.133,55.946,56.3712,UP,1
2003-01-09,55.72,55.55,58.072,55.89,56.2676,DOWN,0
2003-01-10,54.93,55.68,58.0034,55.678,56.1822,DOWN,0
2003-01-13,53.4,55.33,57.9237,55.106,56.0752,UP,1
2003-01-14,54.06,53.4,57.8538,54.682,55.996,DOWN,0
2003-01-15,53.25,54.1,57.7796,54.272,55.891,DOWN,0
2003-01-16,52.11,53.25,57.6989,53.55,55.758,DOWN,0
2003-01-17,51.7,51.86,57.615,52.904,55.649,DOWN,0
2003-01-21,50.61,51.8,57.524,52.346,55.5016,DOWN,0
2003-01-22,49.89,50.61,57.4226,51.512,55.388,UP,1
2003-01-23,50.74,49.95,57.3178,51.01,55.303,DOWN,0
2003-01-24,50.6,52.15,57.2123,50.708,55.2136,DOWN,0
2003-01-27,49.69,49.9,57.1052,50.306,55.1066,UP,1
2003-01-28,50.89,49.8,57.0056,50.362,55.0262,DOWN,0
2003-01-29,50.43,50.7,56.9126,50.47,54.9298,DOWN,0
2003-01-30,49.34,50.54,56.8168,50.19,54.7872,UP,1
2003-01-31,50.47,49.49,56.7202,50.164,54.6872,UP,1
2003-02-03,51.38,50.49,56.6283,50.502,54.6158,DOWN,0
2003-02-04,49.45,49.0,56.5258,50.214,54.4824,UP,1
2003-02-05,49.48,50.15,56.42,50.024,54.3506,DOWN,0
2003-02-06,48.14,49.5,56.3147,49.784,54.1644,UP,1
2003-02-07,48.25,48.39,56.2236,49.34,53.9868,UP,1
2003-02-10,48.7,48.25,56.1374,48.804,53.8274,UP,1
2003-02-11,49.62,48.5,56.0508,48.838,53.679,DOWN,0
2003-02-12,49.31,49.7,55.9705,48.804,53.5072,UP,1
2003-02-13,50.66,49.56,55.8843,49.308,53.3744,UP,1
2003-02-14,51.6,50.85,55.806,49.978,53.2714,UP,1
2003-02-18,51.94,51.75,55.7344,50.626,53.196,UP,1
2003-02-19,51.95,51.94,55.6567,51.092,53.117,UP,1
