ticker,CMG US Equity,CMG US Equity,CMG US Equity,CMG US Equity,CMG US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2018-08-28,494.09,496.49,510.404,470.1414,374.5312,DOWN,0
2018-08-29,487.65,497.6,503.218,470.51,375.5722,DOWN,0
2018-08-30,483.99,486.38,496.408,470.8798,376.6047,DOWN,0
2018-08-31,475.18,480.0,487.302,471.1202,377.5761,UP,1
2018-09-04,477.49,476.19,483.68,471.2712,378.5363,UP,1
2018-09-05,477.88,479.1,480.438,471.7454,379.5072,UP,1
2018-09-06,481.05,479.52,479.118,472.1324,380.4632,UP,1
2018-09-07,482.03,474.76,478.726,472.6282,381.4571,UP,1
2018-09-10,489.12,482.78,481.514,473.8434,382.5052,DOWN,0
2018-09-11,488.23,489.12,483.662,474.9806,383.54,UP,1
2018-09-12,494.77,488.13,487.04,476.0196,384.6173,UP,1
2018-09-13,495.94,494.8,490.018,476.9594,385.7244,DOWN,0
2018-09-14,491.56,497.24,491.924,477.8302,386.7529,DOWN,0
2018-09-17,488.32,491.62,491.764,478.5758,387.6845,UP,1
2018-09-18,491.49,487.63,492.416,479.1278,388.62,DOWN,0
2018-09-19,490.6,491.11,491.582,479.8556,389.5351,DOWN,0
2018-09-20,480.1,492.3,488.414,480.314,390.3576,DOWN,0
2018-09-21,467.37,480.48,483.576,480.4804,391.1166,DOWN,0
2018-09-24,465.89,465.11,479.09,480.654,391.8927,DOWN,0
2018-09-25,465.62,468.09,473.916,480.9252,392.6526,UP,1
2018-09-26,467.91,467.3,469.378,481.2326,393.4126,DOWN,0
2018-09-27,465.4,469.04,466.438,481.469,394.1727,DOWN,0
2018-09-28,454.52,461.8,463.868,481.4628,394.8534,DOWN,0
2018-10-01,446.97,446.97,460.084,481.3784,395.4897,DOWN,0
2018-10-02,436.37,448.0,454.234,480.974,396.1015,UP,1
2018-10-03,436.44,436.06,447.94,480.7132,396.7231,UP,1
2018-10-04,447.77,440.0,444.414,480.636,397.3948,UP,1
2018-10-05,449.36,446.91,443.382,480.688,398.0758,DOWN,0
2018-10-08,448.56,448.65,443.7,480.2132,398.8252,DOWN,0
2018-10-09,447.09,448.95,445.844,479.8456,399.5987,DOWN,0
2018-10-10,434.21,445.94,445.398,479.8566,400.2936,DOWN,0
2018-10-11,433.93,432.0,442.63,479.6826,400.9856,UP,1
2018-10-12,435.71,439.55,439.9,479.1892,401.6871,DOWN,0
2018-10-15,431.74,434.44,436.536,478.5586,402.3717,UP,1
2018-10-16,433.95,432.23,433.908,477.7326,403.0963,DOWN,0
2018-10-17,429.85,433.29,433.036,476.7692,403.7808,UP,1
2018-10-18,431.73,424.0,432.596,475.6524,404.3944,DOWN,0
2018-10-19,428.54,433.0,431.162,474.4696,405.0016,UP,1
2018-10-22,431.19,436.05,431.052,473.384,405.5886,UP,1
2018-10-23,434.29,430.38,431.12,472.3766,406.1677,DOWN,0
2018-10-24,413.0,432.66,427.75,470.7702,406.6358,UP,1
2018-10-25,423.88,417.26,426.18,468.73,407.1462,UP,1
2018-10-26,438.38,433.1,428.148,467.4436,407.7106,UP,1
2018-10-29,440.87,443.48,430.084,466.0522,408.2783,UP,1
2018-10-30,461.77,438.68,435.58,464.9726,408.9503,DOWN,0
2018-10-31,460.33,465.64,445.046,463.8012,409.5788,UP,1
2018-11-01,472.62,462.0,454.794,462.782,410.2542,UP,1
2018-11-02,476.39,475.91,462.396,461.949,410.9168,DOWN,0
2018-11-05,469.65,477.0,468.152,460.9278,411.6151,UP,1
2018-11-06,474.15,469.68,470.628,460.4988,412.3423,UP,1
2018-11-07,477.49,476.1,474.06,460.1668,413.0821,UP,1
2018-11-08,478.3,477.0,475.196,459.9798,413.8037,UP,1
2018-11-09,490.76,476.99,478.07,460.1152,414.6064,DOWN,0
2018-11-12,489.67,490.29,482.074,460.405,415.3931,DOWN,0
2018-11-13,484.82,491.08,484.208,460.5516,416.2068,DOWN,0
2018-11-14,479.32,483.66,484.574,460.5804,416.9796,DOWN,0
2018-11-15,472.3,477.91,483.374,460.4054,417.7675,UP,1
2018-11-16,472.76,472.0,479.774,460.22,418.5731,DOWN,0
2018-11-19,465.87,472.35,475.014,459.755,419.4009,DOWN,0
2018-11-20,461.63,455.76,470.376,459.223,420.1874,UP,1
2018-11-21,471.26,462.0,468.764,458.7528,421.1827,UP,1
2018-11-23,471.42,469.0,468.588,458.2624,422.2097,DOWN,0
2018-11-26,466.02,474.35,467.24,457.7516,423.2625,UP,1
2018-11-27,473.45,463.34,468.756,457.4542,424.3575,UP,1
2018-11-28,490.52,475.95,474.534,457.4348,425.5535,DOWN,0
2018-11-29,482.56,489.95,476.794,457.274,426.5167,DOWN,0
2018-11-30,473.21,480.57,477.152,457.1362,427.4495,UP,1
2018-12-03,475.38,477.52,479.024,457.2964,428.2983,DOWN,0
2018-12-04,468.35,474.0,478.004,457.3456,429.0522,UP,1
2018-12-06,469.94,467.29,473.888,457.432,429.7971,DOWN,0
2018-12-07,467.43,470.5,470.862,457.4224,430.5647,UP,1
2018-12-10,475.15,469.04,471.25,457.6174,431.3613,DOWN,0
2018-12-11,472.35,477.0,470.644,457.974,432.1636,DOWN,0
2018-12-12,471.31,472.35,471.236,458.4608,432.9244,UP,1
2018-12-13,472.73,473.71,471.794,459.188,433.696,DOWN,0
2018-12-14,457.83,467.84,469.874,459.6158,434.4189,DOWN,0
2018-12-17,443.5,457.1,463.544,459.5304,435.0364,UP,1
2018-12-18,443.8,447.88,457.834,459.4192,435.6546,DOWN,0
2018-12-19,427.05,441.86,448.982,458.989,436.1997,DOWN,0
2018-12-20,400.77,422.41,434.59,458.0626,436.6038,DOWN,0
2018-12-21,394.42,401.5,421.908,457.2668,436.9666,DOWN,0
2018-12-24,385.84,390.0,410.376,456.305,437.285,UP,1
2018-12-26,405.72,387.04,402.76,455.7052,437.6948,UP,1
2018-12-27,414.55,404.42,400.26,455.3614,438.1335,UP,1
2018-12-28,424.19,415.08,404.944,455.1662,438.6562,UP,1
2018-12-31,431.79,425.39,412.418,455.205,439.2206,UP,1
2019-01-02,443.36,427.83,423.922,455.4376,439.8364,DOWN,0
2019-01-03,439.45,441.93,430.668,455.6558,440.4496,UP,1
2019-01-04,455.0,444.01,438.758,456.132,441.1238,UP,1
2019-01-07,485.15,454.61,450.95,457.1492,441.8769,UP,1
2019-01-08,497.37,493.19,464.066,458.8366,442.6802,UP,1
2019-01-09,498.48,497.19,475.09,460.3286,443.5611,UP,1
2019-01-10,509.62,495.79,489.124,461.7534,444.4699,DOWN,0
2019-01-11,506.95,507.39,499.514,463.075,445.3899,DOWN,0
2019-01-14,501.99,502.85,502.882,463.8794,446.3023,UP,1
2019-01-15,514.49,503.0,506.306,464.9626,447.2592,UP,1
2019-01-16,514.82,515.52,509.574,465.8066,448.2775,UP,1
2019-01-17,517.66,511.91,511.182,466.632,449.2825,DOWN,0
2019-01-18,513.24,521.33,512.44,467.5038,450.2195,UP,1
2019-01-22,520.08,512.2,516.058,468.4224,451.1813,UP,1
2019-01-23,521.37,523.53,517.434,469.3,452.1978,UP,1
2019-01-24,533.39,521.5,521.148,470.4018,453.2793,UP,1
2019-01-25,543.37,539.0,526.29,471.454,454.3873,DOWN,0
2019-01-28,532.0,540.6,530.042,472.3006,455.4385,DOWN,0
2019-01-29,530.06,533.0,532.038,473.2054,456.4634,UP,1
2019-01-30,532.98,534.94,534.36,474.2786,457.5365,DOWN,0
2019-01-31,529.61,532.8,533.604,475.4248,458.5516,DOWN,0
2019-02-01,527.2,529.48,530.37,476.5136,459.5145,UP,1
2019-02-04,527.92,528.26,529.554,477.7546,460.4573,DOWN,0
2019-02-05,526.65,531.3,528.872,479.055,461.3983,DOWN,0
2019-02-06,526.06,527.28,527.488,480.151,462.3688,UP,1
2019-02-07,585.78,568.42,538.722,482.4382,463.6442,DOWN,0
2019-02-08,582.77,582.41,549.836,484.7732,464.8925,UP,1
2019-02-11,603.36,584.15,564.924,487.3714,466.2117,DOWN,0
2019-02-12,593.66,608.0,578.326,489.4342,467.0675,UP,1
2019-02-13,599.62,593.57,593.038,491.7754,467.9289,UP,1
2019-02-14,604.43,597.02,596.768,494.3998,468.8344,UP,1
2019-02-15,605.89,606.51,601.392,497.01,469.7338,DOWN,0
2019-02-19,599.46,606.14,600.612,499.6322,470.625,DOWN,0
2019-02-20,597.74,598.41,601.428,502.1882,471.5166,UP,1
2019-02-21,601.19,597.73,601.742,504.8634,472.4205,DOWN,0
2019-02-22,600.22,600.59,600.9,507.3648,473.3235,DOWN,0
2019-02-25,596.66,601.0,599.054,509.851,474.1847,UP,1
2019-02-26,599.5,595.0,599.062,512.4148,475.0587,DOWN,0
2019-02-27,599.28,597.4,599.37,514.9458,475.9418,UP,1
2019-02-28,607.53,599.59,600.638,517.9398,476.8549,UP,1
2019-03-01,611.63,610.1,602.92,521.3024,477.7878,UP,1
2019-03-04,618.85,612.4,607.358,524.8034,478.7492,DOWN,0
2019-03-05,616.01,618.48,610.66,528.5826,479.6059,DOWN,0
2019-03-06,613.41,616.01,613.486,532.8354,480.4801,DOWN,0
2019-03-07,609.53,614.42,613.886,537.1376,481.368,UP,1
2019-03-08,616.44,607.91,614.848,541.7496,482.2809,UP,1
2019-03-11,616.88,615.82,614.454,545.9728,483.1981,UP,1
2019-03-12,630.99,618.34,617.45,550.3016,484.1755,UP,1
2019-03-13,637.07,633.5,622.182,554.5592,485.1937,UP,1
2019-03-14,642.39,637.07,628.754,558.7712,486.2608,DOWN,0
2019-03-15,639.0,643.57,633.266,562.684,487.2908,UP,1
2019-03-18,655.8,643.36,641.05,567.011,488.3867,UP,1
2019-03-19,665.86,657.0,648.024,571.2282,489.5651,DOWN,0
2019-03-20,665.79,664.66,653.768,574.841,490.701,UP,1
2019-03-21,670.45,668.09,659.38,578.3026,491.8341,UP,1
2019-03-22,671.46,675.4,665.872,581.7622,492.9247,UP,1
2019-03-25,676.77,669.99,670.066,585.1052,494.0394,UP,1
2019-03-26,688.82,679.99,674.658,588.7426,495.2421,UP,1
2019-03-27,697.87,689.95,681.074,592.6602,496.4646,UP,1
2019-03-28,702.51,697.32,687.486,596.4206,497.6439,UP,1
2019-03-29,710.31,704.82,695.256,600.3304,498.864,DOWN,0
2019-04-01,705.74,712.15,701.05,604.092,500.1062,DOWN,0
2019-04-02,704.8,703.0,704.246,607.9232,501.328,UP,1
2019-04-03,705.64,704.59,705.8,611.6344,502.5461,DOWN,0
2019-04-04,703.38,704.99,705.974,615.2746,503.7207,UP,1
2019-04-05,708.37,703.45,705.586,618.7742,504.9165,UP,1
2019-04-08,714.68,708.0,707.374,622.2004,506.1624,DOWN,0
2019-04-09,710.67,713.08,708.548,625.7738,507.3999,UP,1
2019-04-10,718.85,711.0,711.19,629.5496,508.6445,DOWN,0
2019-04-11,707.53,711.84,712.02,633.0406,509.9113,UP,1
2019-04-12,712.44,707.5,712.834,636.6972,511.165,DOWN,0
2019-04-15,712.27,712.19,712.352,640.3986,512.4401,DOWN,0
2019-04-16,706.48,716.65,711.514,643.9698,513.8307,DOWN,0
2019-04-17,688.21,699.41,705.386,647.201,515.1149,UP,1
2019-04-18,700.0,695.0,703.88,650.6798,516.4008,UP,1
2019-04-22,701.67,699.0,701.726,652.9976,517.6644,UP,1
2019-04-23,702.46,701.9,699.764,655.3914,518.9366,UP,1
2019-04-24,709.75,705.96,700.418,657.5192,520.2302,DOWN,0
2019-04-25,678.07,711.01,698.39,659.2074,521.3011,DOWN,0
2019-04-26,676.79,682.0,693.748,660.7508,522.414,UP,1
2019-04-29,677.9,680.35,688.994,662.2202,523.5176,UP,1
2019-04-30,688.04,677.91,686.11,663.8632,524.6625,UP,1
2019-05-01,688.56,688.86,681.872,665.6452,525.8193,UP,1
2019-05-02,707.87,687.4,687.832,667.8478,527.0983,UP,1
2019-05-03,709.52,707.57,694.378,670.0144,528.3832,UP,1
2019-05-06,716.67,703.23,702.132,672.3434,529.6987,DOWN,0
2019-05-07,706.52,716.63,705.828,674.5406,530.9571,UP,1
2019-05-08,709.57,706.38,710.03,676.742,532.249,DOWN,0
2019-05-09,705.13,706.0,709.482,678.859,533.4917,UP,1
2019-05-10,705.44,702.8,708.666,680.8172,534.7715,DOWN,0
2019-05-13,687.27,697.6,702.786,682.33,535.9497,UP,1
2019-05-14,703.18,690.51,702.118,684.0166,537.2318,UP,1
2019-05-15,705.89,700.01,701.382,685.8142,538.3998,UP,1
2019-05-16,708.93,708.07,702.142,687.7246,539.6171,UP,1
2019-05-17,715.91,705.0,704.236,689.8522,541.0283,UP,1
2019-05-20,718.0,717.0,710.382,691.8834,542.4052,DOWN,0
2019-05-21,715.0,721.56,712.746,693.8458,543.6783,DOWN,0
2019-05-22,706.04,715.0,712.776,695.3468,544.8921,DOWN,0
2019-05-23,667.12,682.0,704.414,695.9478,545.8515,DOWN,0
2019-05-24,662.56,670.0,693.744,696.3512,546.7742,UP,1
2019-05-28,680.07,662.9,686.158,697.1726,547.7367,DOWN,0
2019-05-29,667.97,676.4,676.752,697.416,548.6381,UP,1
2019-05-30,678.0,667.98,671.144,697.6588,549.6008,DOWN,0
2019-05-31,659.97,662.95,669.714,697.5424,550.4773,DOWN,0
2019-06-03,641.66,657.63,665.534,696.9666,551.219,UP,1
2019-06-04,662.18,649.07,661.956,696.781,551.9005,UP,1
2019-06-05,679.48,663.5,664.258,696.8352,552.7844,UP,1
2019-06-06,692.18,683.15,667.094,696.9024,553.6931,UP,1
2019-06-07,709.87,698.0,677.074,697.1424,554.6637,UP,1
2019-06-10,720.52,716.7,692.846,697.5026,555.6718,UP,1
2019-06-11,729.24,720.51,706.258,697.8812,556.7001,UP,1
2019-06-12,737.74,733.77,717.91,698.5212,557.7986,DOWN,0
2019-06-13,732.29,741.84,725.932,699.071,558.8565,UP,1
2019-06-14,740.59,733.88,732.076,699.77,560.0814,DOWN,0
2019-06-17,731.65,743.0,734.302,700.3354,561.2692,UP,1
2019-06-18,732.54,733.75,734.962,700.8188,562.4937,UP,1
2019-06-19,736.35,732.19,734.684,701.2522,563.7555,UP,1
2019-06-20,738.8,742.0,735.986,701.8148,565.0736,DOWN,0
2019-06-21,726.85,739.66,733.238,701.9748,566.3204,DOWN,0
2019-06-24,724.13,726.77,731.734,702.3068,567.5516,UP,1
2019-06-25,733.22,733.94,731.87,702.7224,568.8125,DOWN,0
2019-06-26,727.49,735.1,730.098,703.0268,570.0398,DOWN,0
2019-06-27,724.12,730.3,727.162,703.3796,571.2148,UP,1
2019-06-28,732.88,723.17,728.368,704.273,572.438,DOWN,0
2019-07-01,725.39,738.43,728.62,704.7808,573.5911,DOWN,0
2019-07-02,723.08,726.15,726.592,705.209,574.7268,UP,1
2019-07-03,730.98,722.03,727.29,705.7794,575.9239,UP,1
2019-07-05,739.54,729.95,730.374,706.3752,577.18,UP,1
2019-07-08,748.8,737.63,733.558,707.7898,578.4666,DOWN,0
2019-07-09,745.49,748.81,737.578,709.1638,579.741,DOWN,0
2019-07-10,743.01,745.51,741.564,710.466,581.0556,DOWN,0
2019-07-11,740.06,744.5,743.38,711.5064,582.419,UP,1
2019-07-12,750.85,744.1,745.642,712.7522,583.8438,UP,1
2019-07-15,759.87,754.0,747.856,713.7922,585.3151,UP,1
2019-07-16,761.85,758.7,751.128,714.8388,586.7848,DOWN,0
2019-07-17,752.56,760.37,753.038,715.5566,588.2206,UP,1
2019-07-18,764.04,753.24,757.834,716.707,589.7682,DOWN,0
2019-07-19,746.52,764.1,756.968,717.446,591.2659,DOWN,0
2019-07-22,742.51,746.51,753.496,718.1936,592.7966,DOWN,0
2019-07-23,739.6,746.0,749.046,718.8768,594.3124,UP,1
2019-07-24,777.96,760.5,754.126,720.6906,595.9634,DOWN,0
2019-07-25,777.53,778.77,756.824,722.1776,597.6042,UP,1
2019-07-26,779.86,782.85,763.492,723.657,599.2607,UP,1
2019-07-29,809.03,791.06,776.796,725.659,601.0704,DOWN,0
2019-07-30,805.25,803.2,789.926,727.4458,602.9256,DOWN,0
2019-07-31,795.53,804.85,793.44,728.9964,604.7336,DOWN,0
2019-08-01,790.43,794.73,796.02,730.505,606.5072,UP,1
2019-08-02,792.21,790.55,798.49,732.2284,608.3096,DOWN,0
2019-08-05,780.21,784.24,792.726,734.4902,610.0409,UP,1
2019-08-06,790.61,785.92,789.798,737.0512,611.8447,UP,1
2019-08-07,795.05,783.75,789.702,739.3508,613.6613,UP,1
2019-08-08,814.05,799.97,794.426,742.2724,615.5888,UP,1
2019-08-09,817.9,812.82,799.564,745.0704,617.5224,DOWN,0
2019-08-12,812.82,817.71,806.086,748.1274,619.415,UP,1
2019-08-13,816.96,807.8,811.356,751.6334,621.4348,DOWN,0
2019-08-14,796.57,807.81,811.66,754.3212,623.2983,UP,1
2019-08-15,809.89,800.0,810.828,756.9294,625.1558,UP,1
2019-08-16,817.2,813.1,810.688,759.4298,627.0375,UP,1
2019-08-19,820.31,824.44,812.186,761.6386,628.8302,DOWN,0
2019-08-20,820.14,823.0,812.822,763.631,630.6292,UP,1
2019-08-21,827.51,822.35,819.01,765.5964,632.4037,DOWN,0
2019-08-22,819.15,830.0,820.862,767.2246,634.1175,DOWN,0
2019-08-23,805.44,815.12,818.51,768.6876,635.7964,UP,1
2019-08-26,826.8,812.77,819.808,770.4118,637.5597,UP,1
2019-08-27,842.11,833.68,824.202,772.621,639.3828,DOWN,0
2019-08-28,839.34,839.89,826.568,774.757,641.188,UP,1
2019-08-29,843.64,845.0,831.466,776.9028,642.9524,DOWN,0
2019-08-30,838.42,847.36,838.062,778.8952,644.6961,DOWN,0
2019-09-03,827.87,833.0,838.276,780.9156,646.4114,UP,1
2019-09-04,838.28,832.0,837.51,783.1986,648.2062,DOWN,0
2019-09-05,838.11,842.0,837.264,785.2964,650.0352,DOWN,0
2019-09-06,836.32,837.89,835.8,787.473,651.853,UP,1
2019-09-09,839.65,847.37,836.046,789.7836,653.7219,DOWN,0
2019-09-10,787.98,839.31,828.068,790.8856,655.3537,UP,1
2019-09-11,799.21,793.0,820.254,792.362,656.9934,UP,1
2019-09-12,805.45,802.8,813.722,794.0094,658.6636,DOWN,0
2019-09-13,787.86,805.7,804.03,795.147,660.2728,UP,1
2019-09-16,799.87,783.0,796.074,796.3536,661.9049,UP,1
2019-09-17,825.75,802.89,803.628,797.8926,663.581,UP,1
2019-09-18,834.97,825.0,810.78,799.6822,665.3431,DOWN,0
2019-09-19,832.09,834.95,816.108,801.4638,667.1375,UP,1
2019-09-20,834.66,835.53,825.468,803.3558,668.9339,UP,1
2019-09-23,843.29,834.65,834.152,805.2046,670.8086,DOWN,0
2019-09-24,824.49,846.25,833.9,806.497,672.5813,DOWN,0
2019-09-25,819.22,824.0,830.75,807.6444,674.3403,DOWN,0
2019-09-26,817.57,820.56,827.846,808.9446,676.0524,UP,1
2019-09-27,818.83,819.84,824.68,810.0404,677.7848,UP,1
2019-09-30,840.47,822.0,824.116,811.9194,679.6306,DOWN,0
2019-10-01,828.84,845.08,824.986,813.646,681.4111,DOWN,0
2019-10-02,809.98,826.68,823.138,815.0536,683.1719,UP,1
2019-10-03,815.29,809.0,822.682,815.8002,685.0308,UP,1
2019-10-04,823.93,819.0,823.702,816.7282,686.9315,DOWN,0
2019-10-07,814.16,822.11,818.44,817.4142,688.867,DOWN,0
2019-10-08,805.88,806.9,813.848,817.3512,690.8926,UP,1
2019-10-09,827.29,815.01,817.31,817.792,693.0569,UP,1
2019-10-10,827.75,829.97,819.802,818.4364,695.2665,UP,1
2019-10-11,830.35,832.29,821.086,819.2348,697.3896,DOWN,0
2019-10-14,828.13,830.0,823.88,819.9532,699.4575,DOWN,0
2019-10-15,826.74,830.35,828.052,820.8838,701.4703,DOWN,0
2019-10-16,823.25,827.0,827.244,821.5366,703.4276,UP,1
2019-10-17,829.07,830.0,827.508,822.217,705.3561,UP,1
2019-10-18,841.48,828.21,829.734,822.7656,707.3663,UP,1
2019-10-21,851.54,847.64,834.416,823.4384,709.349,DOWN,0
2019-10-22,831.07,856.75,835.282,823.8034,711.0786,DOWN,0
2019-10-23,788.19,814.42,828.27,823.228,712.5327,UP,1
2019-10-24,798.34,792.0,822.124,823.2634,714.032,DOWN,0
2019-10-25,787.87,796.8,811.402,822.823,715.4232,DOWN,0
2019-10-28,782.61,790.75,797.616,822.1312,716.8015,DOWN,0
2019-10-29,763.82,784.85,784.166,821.0014,718.1107,UP,1
2019-10-30,775.52,763.86,781.632,820.109,719.4158,UP,1
2019-10-31,778.16,779.17,777.596,819.122,720.7325,DOWN,0
2019-11-01,768.63,778.26,773.748,818.1116,721.9874,DOWN,0
2019-11-04,751.77,768.0,767.58,817.0382,723.18,DOWN,0
2019-11-05,740.76,750.0,762.968,815.3174,724.2834,UP,1
2019-11-06,744.31,742.33,756.726,813.3614,725.3981,DOWN,0
2019-11-07,737.34,745.0,748.562,811.3214,726.4179,DOWN,0
2019-11-08,731.62,736.0,741.16,809.081,727.3591,UP,1
2019-11-11,743.37,728.69,739.48,807.18,728.416,UP,1
2019-11-12,757.27,757.99,742.782,805.768,729.552,DOWN,0
2019-11-13,753.3,754.12,744.58,804.0684,730.6536,DOWN,0
2019-11-14,749.2,755.0,746.952,802.2902,731.7516,UP,1
2019-11-15,754.66,749.3,751.56,800.657,732.8889,UP,1
2019-11-18,771.31,756.5,757.148,799.2902,734.1058,DOWN,0
2019-11-19,766.78,771.05,759.05,798.8662,735.3065,UP,1
2019-11-20,775.94,767.13,763.578,798.4008,736.5559,DOWN,0
2019-11-21,773.46,776.84,768.43,797.761,737.4943,DOWN,0
2019-11-22,772.61,773.12,772.02,797.456,738.4435,UP,1
2019-11-25,786.51,774.81,775.06,797.1888,739.3592,UP,1
2019-11-26,815.84,799.05,784.872,796.9906,740.4701,UP,1
2019-11-27,816.75,817.13,793.034,796.6262,741.5558,DOWN,0
2019-11-29,813.92,821.43,801.126,796.2628,742.6032,DOWN,0
2019-12-02,813.78,813.11,809.36,795.8452,743.6427,UP,1
2019-12-03,814.91,800.0,815.04,795.2776,744.7199,DOWN,0
2019-12-04,809.4,820.0,813.752,794.9758,745.7782,UP,1
2019-12-05,819.73,809.0,814.348,794.986,746.8709,UP,1
2019-12-06,822.48,823.62,816.06,795.0842,747.9822,UP,1
2019-12-09,827.03,823.89,818.71,795.2482,749.1341,DOWN,0
2019-12-10,817.73,824.36,819.274,794.7934,750.2252,UP,1
2019-12-11,822.74,821.83,821.942,794.6714,751.3425,DOWN,0
2019-12-12,811.2,824.87,820.236,794.6958,752.3609,UP,1
2019-12-13,815.32,809.59,818.804,794.6964,753.3793,UP,1
2019-12-16,822.79,820.6,817.956,794.6736,754.399,UP,1
2019-12-17,832.05,822.1,820.82,795.0314,755.4792,DOWN,0
2019-12-18,826.88,832.27,821.648,795.4514,756.5466,UP,1
2019-12-19,833.92,825.0,826.192,795.584,757.6685,UP,1
2019-12-20,834.53,838.0,830.034,795.7196,758.759,DOWN,0
2019-12-23,828.29,837.83,831.134,795.6784,759.816,UP,1
2019-12-24,828.89,827.1,830.502,795.6936,760.8055,UP,1
2019-12-26,838.6,829.41,832.846,795.9308,761.8132,DOWN,0
2019-12-27,836.79,839.97,833.42,796.2016,762.7852,DOWN,0
2019-12-30,836.07,838.17,833.728,796.3416,763.7705,UP,1
2019-12-31,837.11,837.24,835.492,796.2542,764.6771,UP,1
2020-01-02,858.19,839.97,841.352,796.3872,765.6387,UP,1
2020-01-03,865.13,853.24,846.658,797.0684,766.6354,DOWN,0
2020-01-06,858.02,862.0,850.904,798.465,767.5733,UP,1
2020-01-07,860.08,863.0,855.706,799.6998,768.5164,DOWN,0
2020-01-08,856.73,856.15,859.63,801.077,769.4162,UP,1
2020-01-09,862.67,866.86,860.526,802.6782,770.2854,DOWN,0
2020-01-10,857.77,866.0,859.054,804.5572,771.0849,UP,1
2020-01-13,863.0,856.13,860.05,806.3068,771.8874,DOWN,0
2020-01-14,859.22,861.85,859.878,807.928,772.6319,UP,1
2020-01-15,865.09,860.06,861.55,809.8572,773.4287,UP,1
2020-01-16,870.24,868.78,863.064,812.2266,774.2559,UP,1
2020-01-17,878.15,874.65,867.14,814.9744,775.1184,DOWN,0
2020-01-21,870.73,878.7,868.686,817.5028,775.9552,UP,1
2020-01-22,879.18,877.95,872.678,820.3396,776.8092,UP,1
2020-01-23,879.84,873.89,875.628,823.304,777.635,DOWN,0
2020-01-24,869.71,885.0,875.522,825.8308,778.4302,DOWN,0
2020-01-27,865.03,861.5,872.898,827.986,779.1611,UP,1
2020-01-28,877.82,867.22,874.316,830.4764,780.0126,UP,1
2020-01-29,879.3,878.33,874.34,833.0784,780.8469,UP,1
2020-01-30,879.95,878.49,874.362,835.5842,781.6853,DOWN,0
2020-01-31,866.76,879.51,873.772,837.4932,782.4867,UP,1
2020-02-03,867.33,868.0,874.232,839.5042,783.3823,UP,1
2020-02-04,884.82,876.01,875.632,841.6818,784.3064,DOWN,0
2020-02-05,854.01,892.0,870.574,843.2928,785.0681,UP,1
2020-02-06,857.0,858.18,865.984,844.9806,785.8408,UP,1
2020-02-07,864.22,858.46,865.476,846.5348,786.6131,UP,1
2020-02-10,890.51,861.31,870.112,848.0282,787.6753,UP,1
2020-02-11,890.75,893.0,871.298,849.5082,788.7451,UP,1
2020-02-12,900.37,890.64,880.57,851.2372,789.8575,UP,1
2020-02-13,912.95,898.3,891.76,853.2206,790.982,UP,1
2020-02-14,921.94,912.94,903.304,855.3612,792.1489,UP,1
2020-02-18,927.56,924.09,910.714,857.7244,793.2474,UP,1
2020-02-19,933.84,934.02,919.332,860.0066,794.369,DOWN,0
2020-02-20,927.59,926.05,924.776,862.1088,795.4236,DOWN,0
2020-02-21,920.14,926.35,926.214,863.971,796.4917,DOWN,0
2020-02-24,885.0,897.42,918.826,865.3164,797.3688,DOWN,0
2020-02-25,856.01,890.0,904.516,865.9818,798.1232,DOWN,0
2020-02-26,847.29,855.38,887.206,866.7036,798.8325,DOWN,0
2020-02-27,755.55,811.39,852.798,865.5082,799.1739,UP,1
2020-02-28,773.58,734.5,823.486,864.524,799.5259,DOWN,0
2020-03-02,768.81,779.52,800.248,863.2592,799.8405,DOWN,0
2020-03-03,736.07,768.02,776.26,861.443,799.9762,UP,1
2020-03-04,769.76,764.43,760.754,860.1598,800.2454,DOWN,0
2020-03-05,727.55,750.01,755.154,858.0202,800.2932,DOWN,0
2020-03-06,723.08,703.21,745.054,855.916,800.3336,DOWN,0
2020-03-09,657.86,667.0,722.864,852.4954,800.0927,UP,1
2020-03-10,701.21,689.0,715.892,849.7476,800.2631,DOWN,0
2020-03-11,646.39,681.0,691.218,845.9396,800.1823,DOWN,0
2020-03-12,603.0,587.02,666.308,841.2782,799.7969,UP,1
2020-03-13,630.36,650.34,647.764,837.1432,799.6089,DOWN,0
2020-03-16,571.51,570.0,630.494,831.4096,799.0764,DOWN,0
2020-03-17,524.41,573.28,595.134,824.5952,798.3986,DOWN,0
2020-03-18,465.21,492.01,558.898,816.739,797.5164,UP,1
2020-03-19,536.15,455.86,545.528,810.2604,796.8862,UP,1
2020-03-20,566.0,573.87,532.656,804.4458,796.3188,UP,1
2020-03-23,588.71,561.31,536.096,798.9666,795.8015,UP,1
2020-03-24,664.05,639.0,564.024,795.0922,795.5724,DOWN,0
2020-03-25,649.48,684.99,600.878,790.8218,795.2172,UP,1
2020-03-26,661.1,661.8,625.868,786.8594,794.8765,DOWN,0
2020-03-27,635.03,624.32,639.674,782.2582,794.3629,UP,1
2020-03-30,639.97,622.21,649.926,777.6528,793.9013,UP,1
2020-03-31,654.4,634.66,647.996,773.1778,793.4704,DOWN,0
2020-04-01,619.36,630.02,641.972,768.1504,792.9089,UP,1
