ticker,RL US Equity,RL US Equity,RL US Equity,RL US Equity,RL US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2006-04-07,61.22,61.5,52.924,60.744,58.354,DOWN,0
2006-04-10,59.63,61.25,53.0084,60.662,58.409,UP,1
2006-04-11,59.94,59.68,53.0977,60.686,58.4668,DOWN,0
2006-04-12,59.67,59.93,53.1853,60.412,58.5274,DOWN,0
2006-04-13,59.64,59.57,53.266,60.02,58.5932,DOWN,0
2006-04-17,59.18,59.4,53.346,59.612,58.6502,UP,1
2006-04-18,60.15,59.22,53.4312,59.716,58.7018,UP,1
2006-04-19,60.34,60.01,53.5139,59.796,58.7592,UP,1
2006-04-20,61.31,60.17,53.5984,60.124,58.902,UP,1
2006-04-21,61.47,61.37,53.6862,60.49,59.0204,UP,1
2006-04-24,62.06,61.97,53.7792,61.066,59.1504,DOWN,0
2006-04-25,61.85,62.5,53.8517,61.406,59.2804,DOWN,0
2006-04-26,61.45,61.9,53.922,61.628,59.4094,UP,1
2006-04-27,61.54,60.8,53.988,61.674,59.5014,DOWN,0
2006-04-28,60.72,61.16,54.0519,61.524,59.5644,UP,1
2006-05-01,61.18,61.4,54.1168,61.348,59.6422,DOWN,0
2006-05-02,60.71,61.2,54.1797,61.12,59.7278,DOWN,0
2006-05-03,60.67,60.55,54.2457,60.964,59.8218,UP,1
2006-05-04,61.95,60.62,54.3158,61.046,59.9228,DOWN,0
2006-05-05,61.26,61.95,54.3796,61.154,60.0052,DOWN,0
2006-05-08,61.17,61.05,54.4412,61.152,60.0686,DOWN,0
2006-05-09,60.41,60.95,54.4957,61.092,60.1018,UP,1
2006-05-10,60.67,60.1,54.5526,61.092,60.156,DOWN,0
2006-05-11,60.11,60.8,54.6071,60.724,60.1734,DOWN,0
2006-05-12,59.32,59.99,54.6572,60.336,60.1824,DOWN,0
2006-05-15,58.82,59.07,54.7038,59.866,60.184,DOWN,0
2006-05-16,58.82,58.82,54.7517,59.548,60.209,DOWN,0
2006-05-17,57.84,58.54,54.7944,58.982,60.2142,DOWN,0
2006-05-18,56.35,57.94,54.8275,58.23,60.179,UP,1
2006-05-19,56.81,56.48,54.8597,57.728,60.1534,DOWN,0
2006-05-22,55.8,56.71,54.8968,57.124,60.1034,DOWN,0
2006-05-23,54.35,56.0,54.9199,56.23,60.0292,UP,1
2006-05-24,55.69,54.3,54.9477,55.8,59.9706,UP,1
2006-05-25,56.1,56.5,54.9683,55.75,59.9176,UP,1
2006-05-26,56.34,56.25,54.9875,55.656,59.872,DOWN,0
2006-05-30,54.95,56.44,54.9992,55.486,59.7742,UP,1
2006-05-31,56.5,55.1,55.0208,55.916,59.6856,UP,1
2006-06-01,57.02,56.75,55.0484,56.182,59.6122,DOWN,0
2006-06-02,56.8,57.6,55.0797,56.322,59.5262,DOWN,0
2006-06-05,55.84,56.7,55.1065,56.222,59.4136,UP,1
2006-06-06,56.11,55.99,55.1343,56.454,59.3212,UP,1
2006-06-07,56.33,56.11,55.1672,56.42,59.2396,DOWN,0
2006-06-08,55.54,55.7,55.2003,56.124,59.1454,DOWN,0
2006-06-09,55.22,55.48,55.2259,55.808,59.0418,DOWN,0
2006-06-12,53.49,55.32,55.2442,55.338,58.909,DOWN,0
2006-06-13,52.51,52.9,55.2556,54.618,58.747,UP,1
2006-06-14,52.96,52.1,55.2729,53.944,58.6054,UP,1
2006-06-15,54.7,53.06,55.3007,53.776,58.503,UP,1
2006-06-16,57.0,56.0,55.3395,54.132,58.4222,DOWN,0
2006-06-19,55.44,57.05,55.3689,54.522,58.299,DOWN,0
2006-06-20,54.75,55.47,55.4022,54.97,58.1696,UP,1
2006-06-21,55.26,54.75,55.4417,55.43,58.0822,DOWN,0
2006-06-22,54.59,55.16,55.4737,55.408,57.9752,DOWN,0
2006-06-23,54.55,54.35,55.4997,54.918,57.8728,DOWN,0
2006-06-26,54.51,54.85,55.5228,54.732,57.7702,DOWN,0
2006-06-27,53.7,54.42,55.5419,54.522,57.6606,DOWN,0
2006-06-28,53.32,53.82,55.5497,54.134,57.524,UP,1
2006-06-29,54.65,53.55,55.567,54.146,57.4102,UP,1
2006-06-30,54.9,54.9,55.5875,54.216,57.282,DOWN,0
2006-07-03,54.35,54.84,55.6055,54.184,57.1396,DOWN,0
2006-07-05,53.08,53.95,55.6184,54.06,56.96,DOWN,0
2006-07-06,52.91,53.3,55.6337,53.978,56.7812,DOWN,0
2006-07-07,52.39,52.81,55.6562,53.526,56.6,DOWN,0
2006-07-10,51.98,52.46,55.684,52.942,56.4088,DOWN,0
2006-07-11,51.69,51.73,55.705,52.41,56.2282,DOWN,0
2006-07-12,49.64,51.59,55.71,51.722,55.9974,DOWN,0
2006-07-13,49.1,49.28,55.7075,50.96,55.7652,DOWN,0
2006-07-14,48.29,48.3,55.6955,50.14,55.5176,DOWN,0
2006-07-17,47.87,48.16,55.6875,49.318,55.236,DOWN,0
2006-07-18,46.5,47.87,55.6692,48.28,54.9408,UP,1
2006-07-19,49.74,46.65,55.6664,48.3,54.7122,DOWN,0
2006-07-20,48.63,49.75,55.6587,48.206,54.4766,DOWN,0
2006-07-21,47.9,48.62,55.6459,48.128,54.2212,UP,1
2006-07-24,55.4,50.8,55.6711,49.634,54.127,UP,1
2006-07-25,57.64,55.38,55.7036,51.862,54.0934,DOWN,0
2006-07-26,56.44,57.49,55.7233,53.202,54.0458,DOWN,0
2006-07-27,55.76,56.9,55.7439,54.628,53.9846,UP,1
2006-07-28,57.4,56.05,55.7722,56.528,53.9758,DOWN,0
2006-07-31,57.04,57.4,55.8064,56.856,53.9896,DOWN,0
2006-08-01,55.68,56.8,55.8385,56.464,53.967,UP,1
2006-08-02,56.58,55.87,55.8677,56.492,53.9826,UP,1
2006-08-03,57.93,56.1,55.9019,56.926,54.0542,UP,1
2006-08-04,58.23,58.8,55.9387,57.092,54.105,UP,1
2006-08-07,58.35,58.1,55.9722,57.354,54.15,UP,1
2006-08-08,58.83,59.95,56.0056,57.984,54.1998,DOWN,0
2006-08-09,57.5,58.83,56.0312,58.168,54.2508,UP,1
2006-08-10,58.03,57.15,56.0553,58.188,54.2814,DOWN,0
2006-08-11,56.64,57.75,56.0789,57.87,54.2738,UP,1
2006-08-14,57.23,57.1,56.1081,57.646,54.2824,UP,1
2006-08-15,58.18,58.23,56.1564,57.516,54.3292,UP,1
2006-08-16,59.78,58.43,56.2123,57.972,54.4026,DOWN,0
2006-08-17,58.87,59.7,56.2606,58.14,54.4534,UP,1
2006-08-18,58.96,58.92,56.3088,58.604,54.5218,DOWN,0
2006-08-21,58.5,58.86,56.3508,58.858,54.5874,DOWN,0
2006-08-22,58.25,58.23,56.3813,58.872,54.6826,DOWN,0
2006-08-23,57.65,58.0,56.3955,58.446,54.7854,DOWN,0
2006-08-24,57.26,57.7,56.407,58.124,54.8714,UP,1
2006-08-25,57.27,57.1,56.4212,57.786,54.9228,UP,1
2006-08-28,58.13,57.1,56.4431,57.712,54.9454,UP,1
2006-08-29,59.33,58.23,56.4688,57.928,55.0232,DOWN,0
2006-08-30,58.73,59.33,56.4897,58.144,55.1028,UP,1
2006-08-31,58.99,58.73,56.5119,58.49,55.1774,UP,1
2006-09-01,59.35,59.24,56.5447,58.906,55.2726,DOWN,0
2006-09-05,59.25,59.7,56.5759,59.13,55.3666,UP,1
2006-09-06,59.65,59.0,56.6022,59.194,55.4694,UP,1
2006-09-07,60.9,59.5,56.6338,59.628,55.6134,UP,1
2006-09-08,61.45,60.95,56.6699,60.12,55.776,UP,1
2006-09-11,62.38,61.45,56.7114,60.726,55.9306,UP,1
2006-09-12,64.3,62.57,56.7621,61.736,56.1186,DOWN,0
2006-09-13,63.49,64.1,56.8055,62.504,56.3014,DOWN,0
2006-09-14,63.16,63.0,56.8549,62.956,56.503,UP,1
2006-09-15,63.8,63.06,56.9045,63.426,56.7208,UP,1
2006-09-18,64.32,63.9,56.9581,63.814,56.9594,UP,1
2006-09-19,64.99,63.8,57.0147,63.952,57.2196,UP,1
2006-09-20,65.04,65.24,57.0726,64.262,57.4866,DOWN,0
2006-09-21,64.12,65.12,57.1347,64.454,57.7762,DOWN,0
2006-09-22,63.19,63.5,57.1882,64.332,58.058,UP,1
2006-09-25,64.32,63.19,57.2508,64.332,58.3786,UP,1
2006-09-26,64.9,64.11,57.3126,64.314,58.7192,UP,1
2006-09-27,64.92,64.7,57.3751,64.29,59.0876,DOWN,0
2006-09-28,64.68,64.97,57.4399,64.402,59.3864,UP,1
2006-09-29,64.69,64.79,57.5018,64.702,59.7076,UP,1
2006-10-02,65.16,64.79,57.5631,64.87,60.0528,UP,1
2006-10-03,66.34,65.15,57.6332,65.158,60.2716,UP,1
2006-10-04,67.37,66.15,57.7093,65.648,60.4662,DOWN,0
2006-10-05,66.74,67.27,57.7819,66.06,60.6722,DOWN,0
2006-10-06,66.13,66.54,57.8489,66.348,60.8796,UP,1
2006-10-09,66.82,66.12,57.9086,66.68,61.068,DOWN,0
2006-10-10,66.74,67.02,57.9636,66.76,61.262,UP,1
2006-10-11,67.12,66.61,58.0172,66.71,61.4908,DOWN,0
2006-10-12,67.08,67.28,58.0743,66.778,61.7008,UP,1
2006-10-13,69.16,67.5,58.1382,67.384,61.9254,UP,1
2006-10-16,70.21,69.0,58.2086,68.062,62.165,DOWN,0
2006-10-17,68.55,70.0,58.2706,68.424,62.369,DOWN,0
2006-10-18,68.21,69.02,58.3329,68.642,62.5566,DOWN,0
2006-10-19,68.17,67.75,58.3947,68.86,62.77,DOWN,0
2006-10-20,67.47,68.32,58.4509,68.522,62.9588,UP,1
2006-10-23,68.43,67.37,58.5107,68.166,63.1946,UP,1
2006-10-24,70.13,68.39,58.5787,68.482,63.4526,DOWN,0
2006-10-25,69.95,70.13,58.6448,68.83,63.688,UP,1
2006-10-26,71.72,70.2,58.7201,69.54,63.9268,DOWN,0
2006-10-27,70.82,71.52,58.7917,70.21,64.1658,UP,1
2006-10-30,71.62,70.32,58.8697,70.848,64.419,DOWN,0
2006-10-31,71.0,71.82,58.9482,71.022,64.669,DOWN,0
2006-11-01,69.08,71.0,59.0178,70.848,64.8856,UP,1
2006-11-02,70.05,68.6,59.0973,70.514,65.1336,DOWN,0
2006-11-03,69.57,70.18,59.1802,70.264,65.3798,UP,1
2006-11-06,70.4,70.0,59.2635,70.02,65.6424,UP,1
2006-11-07,71.57,70.65,59.349,70.134,65.9112,UP,1
2006-11-08,76.12,74.0,59.4553,71.542,66.247,DOWN,0
2006-11-09,74.39,75.87,59.5466,72.41,66.5602,UP,1
2006-11-10,74.8,74.42,59.6362,73.456,66.8764,DOWN,0
2006-11-13,74.13,74.7,59.7216,74.202,67.172,UP,1
2006-11-14,76.41,74.64,59.8205,75.17,67.5152,UP,1
2006-11-15,76.77,76.1,59.9226,75.3,67.8576,UP,1
2006-11-16,77.07,76.86,60.0263,75.836,68.181,DOWN,0
2006-11-17,76.26,76.94,60.1197,76.128,68.4772,UP,1
2006-11-20,76.75,76.0,60.2161,76.652,68.7646,DOWN,0
2006-11-21,76.61,77.2,60.3283,76.692,69.0108,UP,1
2006-11-22,76.91,76.7,60.4351,76.72,69.2792,UP,1
2006-11-24,77.21,76.91,60.5434,76.748,69.5602,DOWN,0
2006-11-27,76.33,77.18,60.6483,76.762,69.8108,UP,1
2006-11-28,77.81,76.08,60.7623,76.974,70.0806,UP,1
2006-11-29,78.67,78.0,60.871,77.386,70.3542,DOWN,0
2006-11-30,78.2,78.6,60.9741,77.644,70.6174,UP,1
2006-12-01,79.47,78.3,61.085,78.096,70.9244,UP,1
2006-12-04,79.86,79.0,61.2022,78.802,71.2578,UP,1
2006-12-05,80.79,79.86,61.3263,79.398,71.5872,UP,1
2006-12-06,81.92,80.4,61.4514,80.048,71.9276,UP,1
2006-12-07,82.18,81.9,61.5766,80.844,72.2728,DOWN,0
2006-12-08,80.5,82.18,61.6891,81.05,72.5892,DOWN,0
2006-12-11,79.34,80.35,61.792,80.946,72.8822,DOWN,0
2006-12-12,78.05,79.15,61.8925,80.398,73.14,UP,1
2006-12-13,78.25,78.65,61.9875,79.664,73.3782,UP,1
2006-12-14,79.35,78.44,62.0899,79.098,73.6178,DOWN,0
2006-12-15,78.2,79.05,62.1872,78.638,73.847,DOWN,0
2006-12-18,77.23,78.16,62.2855,78.216,74.069,UP,1
2006-12-19,77.57,77.0,62.3855,78.12,74.284,UP,1
2006-12-20,79.06,77.82,62.4902,78.282,74.5304,UP,1
2006-12-21,79.5,79.67,62.5973,78.312,74.778,DOWN,0
2006-12-22,78.93,79.8,62.7004,78.458,75.015,DOWN,0
2006-12-26,78.86,78.77,62.8044,78.784,75.209,UP,1
2006-12-27,78.91,78.81,62.9059,79.052,75.383,DOWN,0
2006-12-28,78.39,79.08,63.0041,78.918,75.5798,DOWN,0
2006-12-29,77.66,78.4,63.0993,78.55,75.7688,UP,1
2007-01-03,79.67,77.9,63.1984,78.698,75.9988,UP,1
2007-01-04,80.63,79.63,63.2969,79.052,76.262,DOWN,0
2007-01-05,79.9,80.36,63.393,79.25,76.4914,UP,1
2007-01-08,79.93,80.05,63.4871,79.558,76.6874,UP,1
2007-01-09,81.91,80.1,63.5893,80.408,76.9266,UP,1
2007-01-10,82.0,81.38,63.6957,80.874,77.1322,UP,1
2007-01-11,82.77,82.25,63.8075,81.302,77.3712,DOWN,0
2007-01-12,82.71,82.37,63.9198,81.864,77.593,UP,1
2007-01-16,83.81,82.95,64.0368,82.64,77.8492,DOWN,0
2007-01-17,82.96,83.5,64.151,82.85,78.1268,DOWN,0
2007-01-18,81.98,83.16,64.2578,82.846,78.3654,UP,1
2007-01-19,82.23,82.11,64.3688,82.738,78.6186,DOWN,0
2007-01-22,80.52,82.73,64.4723,82.3,78.821,UP,1
2007-01-23,80.62,80.65,64.5702,81.662,79.002,UP,1
2007-01-24,81.32,80.87,64.6688,81.334,79.106,DOWN,0
2007-01-25,79.42,80.91,64.7598,80.822,79.2066,DOWN,0
2007-01-26,78.8,79.51,64.8556,80.136,79.2866,UP,1
2007-01-29,80.33,78.9,64.9576,80.098,79.4106,UP,1
2007-01-30,80.4,80.58,65.0612,80.054,79.4904,UP,1
2007-01-31,82.05,80.4,65.1733,80.2,79.596,UP,1
2007-02-01,83.67,84.97,65.2957,81.05,79.728,DOWN,0
2007-02-02,83.53,81.9,65.4126,81.996,79.8734,UP,1
2007-02-05,83.69,84.25,65.5294,82.668,80.0122,UP,1
2007-02-06,85.07,83.73,65.6482,83.602,80.1814,DOWN,0
2007-02-07,83.6,82.57,65.7588,83.912,80.3152,DOWN,0
2007-02-08,83.57,83.05,65.8664,83.892,80.4424,DOWN,0
2007-02-09,83.52,83.3,65.9747,83.89,80.5862,DOWN,0
2007-02-12,82.95,83.15,66.0822,83.742,80.689,UP,1
2007-02-13,83.57,83.5,66.1924,83.442,80.787,UP,1
2007-02-14,83.83,83.31,66.3079,83.488,80.8996,UP,1
2007-02-15,85.3,83.88,66.4285,83.834,81.0162,UP,1
2007-02-16,85.8,84.85,66.554,84.29,81.135,UP,1
2007-02-20,88.59,86.6,66.6936,85.418,81.291,DOWN,0
2007-02-21,88.22,88.01,66.8249,86.348,81.417,DOWN,0
2007-02-22,87.7,88.22,66.9571,87.122,81.5274,DOWN,0
2007-02-23,87.54,87.75,67.089,87.57,81.6682,DOWN,0
2007-02-26,87.26,87.59,67.2232,87.862,81.8266,DOWN,0
2007-02-27,84.27,85.28,67.3412,86.998,81.951,UP,1
2007-02-28,86.98,84.42,67.4756,86.75,82.1256,DOWN,0
2007-03-01,84.75,85.55,67.6027,86.16,82.2336,DOWN,0
2007-03-02,83.42,84.6,67.7257,85.336,82.338,DOWN,0
2007-03-05,81.75,82.91,67.8404,84.234,82.4284,UP,1
2007-03-06,83.42,82.4,67.9683,84.064,82.5454,UP,1
2007-03-07,84.2,83.37,68.1075,83.508,82.6482,UP,1
2007-03-08,85.53,84.95,68.2511,83.664,82.7688,DOWN,0
2007-03-09,85.11,86.1,68.3977,84.002,82.8924,UP,1
2007-03-12,85.56,85.13,68.5537,84.764,83.0264,DOWN,0
2007-03-13,83.87,85.01,68.6946,84.854,83.1256,UP,1
2007-03-14,83.9,84.3,68.8336,84.794,83.2358,UP,1
2007-03-15,84.45,84.1,68.9742,84.578,83.3716,DOWN,0
2007-03-16,83.82,84.69,69.1185,84.32,83.4546,UP,1
2007-03-19,85.5,84.17,69.2635,84.308,83.552,UP,1
2007-03-20,86.69,85.6,69.4119,84.872,83.6878,UP,1
2007-03-21,86.87,86.69,69.5622,85.466,83.8266,UP,1
2007-03-22,87.13,87.12,69.7187,86.002,83.931,UP,1
2007-03-23,89.57,89.25,69.886,87.152,84.0824,UP,1
2007-03-26,89.64,89.35,70.0525,87.98,84.2198,DOWN,0
2007-03-27,88.23,89.53,70.216,88.288,84.3302,DOWN,0
2007-03-28,87.63,87.88,70.378,88.44,84.4066,DOWN,0
2007-03-29,87.53,88.15,70.5482,88.52,84.498,UP,1
2007-03-30,88.15,87.81,70.7264,88.236,84.6214,UP,1
2007-04-02,89.1,88.21,70.9071,88.128,84.7588,UP,1
2007-04-03,91.46,89.88,71.0909,88.774,84.9776,UP,1
2007-04-04,91.87,91.6,71.2653,89.622,85.2026,UP,1
2007-04-05,92.6,91.6,71.4511,90.636,85.4282,UP,1
2007-04-09,92.97,92.92,71.6422,91.6,85.6992,DOWN,0
2007-04-10,92.6,92.95,71.8289,92.3,85.9752,UP,1
2007-04-11,92.8,92.49,72.0199,92.568,86.2246,UP,1
2007-04-12,93.89,93.05,72.2166,92.972,86.4944,UP,1
2007-04-13,93.99,94.0,72.414,93.25,86.7332,UP,1
2007-04-16,96.92,94.75,72.6301,94.04,86.9982,UP,1
2007-04-17,97.44,97.1,72.8507,95.008,87.2764,UP,1
2007-04-18,97.56,97.32,73.0653,95.96,87.5538,DOWN,0
2007-04-19,96.61,97.03,73.2738,96.504,87.7846,UP,1
2007-04-20,97.39,97.5,73.489,97.184,88.0604,UP,1
2007-04-23,97.75,97.39,73.7124,97.35,88.344,DOWN,0
2007-04-24,97.4,97.6,73.9348,97.342,88.6216,DOWN,0
2007-04-25,95.17,97.4,74.1487,96.864,88.866,DOWN,0
2007-04-26,94.53,95.11,74.3615,96.448,89.0852,DOWN,0
2007-04-27,94.37,94.35,74.5749,95.844,89.296,DOWN,0
2007-04-30,92.11,94.77,74.7872,94.716,89.4322,DOWN,0
2007-05-01,90.04,90.0,74.9919,93.244,89.517,UP,1
2007-05-02,91.1,89.89,75.206,92.43,89.5672,DOWN,0
2007-05-03,90.44,91.55,75.4188,91.612,89.6116,UP,1
2007-05-04,90.98,90.99,75.6412,90.934,89.6772,DOWN,0
2007-05-07,90.51,91.02,75.8451,90.614,89.7366,UP,1
2007-05-08,92.0,90.51,76.0619,91.006,89.8314,UP,1
2007-05-09,93.44,92.0,76.2896,91.474,90.0148,DOWN,0
2007-05-10,91.52,92.83,76.4702,91.69,90.1056,DOWN,0
2007-05-11,91.0,91.63,76.637,91.694,90.2306,UP,1
2007-05-14,92.65,91.4,76.8181,92.122,90.4152,DOWN,0
2007-05-15,92.19,93.3,77.0002,92.16,90.624,UP,1
2007-05-16,92.47,92.79,77.1756,91.966,90.805,UP,1
2007-05-17,93.31,92.4,77.3569,92.324,90.9872,UP,1
2007-05-18,94.56,93.75,77.5513,93.036,91.1678,UP,1
2007-05-21,95.44,94.65,77.7456,93.594,91.3744,UP,1
2007-05-22,96.48,95.65,77.9384,94.452,91.5928,DOWN,0
2007-05-23,93.64,96.3,78.1154,94.686,91.7882,DOWN,0
2007-05-24,93.06,93.64,78.289,94.636,91.9714,DOWN,0
2007-05-25,92.22,92.6,78.4559,94.168,92.1268,UP,1
2007-05-29,93.28,93.05,78.6348,93.736,92.316,UP,1
2007-05-30,96.41,91.4,78.8267,93.722,92.5342,UP,1
2007-05-31,97.53,96.66,79.0312,94.5,92.751,DOWN,0
2007-06-01,96.88,97.58,79.2294,95.264,92.9512,UP,1
2007-06-04,98.27,97.0,79.4299,96.474,93.174,DOWN,0
2007-06-05,97.18,97.91,79.6169,97.254,93.3262,DOWN,0
2007-06-06,96.09,96.35,79.803,97.19,93.4552,DOWN,0
2007-06-07,94.95,95.75,79.9829,96.674,93.5896,UP,1
2007-06-08,96.74,94.45,80.1741,96.646,93.7718,DOWN,0
2007-06-11,95.63,96.25,80.361,96.118,93.9338,DOWN,0
2007-06-12,94.0,95.4,80.5428,95.482,94.0508,UP,1
2007-06-13,95.74,94.79,80.7352,95.412,94.1836,DOWN,0
2007-06-14,94.81,95.4,80.9229,95.384,94.2506,DOWN,0
2007-06-15,94.8,95.0,81.1062,94.996,94.3092,UP,1
2007-06-18,96.42,95.3,81.2917,95.154,94.3856,UP,1
2007-06-19,99.42,95.9,81.4951,96.238,94.5146,DOWN,0
2007-06-20,99.01,99.51,81.6952,96.892,94.6428,DOWN,0
2007-06-21,98.74,99.38,81.8922,97.678,94.7616,DOWN,0
2007-06-22,97.71,98.25,82.0845,98.26,94.838,DOWN,0
2007-06-25,96.81,97.45,82.2703,98.338,94.8944,DOWN,0
2007-06-26,96.71,97.25,82.4493,97.796,94.8902,UP,1
2007-06-27,98.81,96.66,82.6361,97.756,94.9176,DOWN,0
2007-06-28,98.64,99.04,82.8174,97.736,94.9392,DOWN,0
2007-06-29,98.11,98.6,82.9865,97.816,94.9692,UP,1
2007-07-02,99.43,98.11,83.1662,98.34,95.01,UP,1
2007-07-03,100.08,99.46,83.3508,99.014,95.0566,UP,1
2007-07-05,101.5,100.8,83.5393,99.552,95.1386,UP,1
2007-07-06,102.3,101.49,83.7292,100.284,95.2812,DOWN,0
2007-07-09,101.42,102.3,83.9113,100.946,95.419,DOWN,0
2007-07-10,99.45,101.0,84.0834,100.95,95.5206,DOWN,0
2007-07-11,98.85,99.38,84.257,100.704,95.6554,UP,1
2007-07-12,100.87,99.45,84.4454,100.578,95.872,UP,1
2007-07-13,101.21,101.05,84.6299,100.36,96.0742,DOWN,0
2007-07-16,99.67,101.0,84.8037,100.01,96.2588,UP,1
2007-07-17,100.35,100.17,84.9809,100.19,96.4462,DOWN,0
2007-07-18,99.58,100.25,85.1554,100.336,96.6276,UP,1
2007-07-19,100.49,100.49,85.3344,100.26,96.7974,DOWN,0
2007-07-20,98.85,100.5,85.5028,99.788,96.9056,UP,1
2007-07-23,99.23,99.65,85.6673,99.7,97.0598,DOWN,0
2007-07-24,96.79,98.58,85.8144,98.988,97.1756,DOWN,0
2007-07-25,94.77,97.27,85.9545,98.026,97.218,DOWN,0
2007-07-26,91.26,93.9,86.0802,96.18,97.1994,DOWN,0
2007-07-27,89.05,90.75,86.1913,94.22,97.131,UP,1
2007-07-30,91.56,89.3,86.3154,92.686,97.096,DOWN,0
2007-07-31,89.35,92.39,86.4266,91.198,96.9918,UP,1
2007-08-01,89.9,88.97,86.5407,90.224,96.881,UP,1
2007-08-02,90.07,90.5,86.6452,89.986,96.7528,DOWN,0
2007-08-03,87.27,89.75,86.7305,89.63,96.6254,UP,1
2007-08-06,89.15,88.1,86.8335,89.148,96.5472,UP,1
2007-08-07,92.78,89.1,86.9564,89.834,96.5584,DOWN,0
2007-08-08,81.8,86.25,87.0245,88.214,96.3288,DOWN,0
2007-08-09,77.24,79.0,87.0734,85.648,95.9454,UP,1
2007-08-10,77.4,77.0,87.1182,83.674,95.5428,UP,1
2007-08-13,81.71,79.35,87.1761,82.186,95.2394,DOWN,0
2007-08-14,80.59,81.3,87.2293,79.748,94.8858,DOWN,0
2007-08-15,76.92,80.1,87.2553,78.772,94.4806,DOWN,0
2007-08-16,75.92,76.05,87.2808,78.508,94.0772,UP,1
2007-08-17,78.43,78.11,87.3149,78.714,93.7468,DOWN,0
2007-08-20,77.55,78.72,87.3476,77.882,93.363,UP,1
2007-08-21,77.62,77.44,87.3903,77.288,93.0028,UP,1
2007-08-22,78.65,78.35,87.4333,77.634,92.6958,UP,1
2007-08-23,79.1,79.29,87.481,78.27,92.363,DOWN,0
2007-08-24,78.36,78.95,87.5208,78.256,92.034,DOWN,0
2007-08-27,75.92,77.87,87.5425,77.93,91.6564,DOWN,0
2007-08-28,73.22,75.5,87.528,77.05,91.1924,UP,1
2007-08-29,75.07,72.3,87.5314,76.334,90.7054,DOWN,0
2007-08-30,73.49,74.11,87.5249,75.212,90.195,UP,1
2007-08-31,75.54,74.47,87.5319,74.648,89.731,UP,1
2007-09-04,76.66,75.21,87.5332,74.796,89.31,UP,1
2007-09-05,79.61,76.75,87.5474,76.074,88.966,DOWN,0
2007-09-06,78.87,79.75,87.5564,76.834,88.6092,DOWN,0
2007-09-07,76.58,77.71,87.558,77.452,88.1646,DOWN,0
2007-09-10,75.17,76.9,87.5501,77.378,87.6952,UP,1
2007-09-11,77.17,75.6,87.5529,77.48,87.2764,UP,1
2007-09-12,77.36,76.71,87.5551,77.03,86.835,UP,1
2007-09-13,79.01,78.45,87.5641,77.058,86.4136,UP,1
2007-09-14,79.7,78.25,87.581,77.682,85.9776,DOWN,0
2007-09-17,78.4,79.59,87.5839,78.328,85.4996,UP,1
2007-09-18,82.44,79.22,87.6028,79.382,85.12,UP,1
2007-09-19,84.44,83.6,87.634,80.798,84.8198,DOWN,0
2007-09-20,81.16,84.2,87.6424,81.228,84.466,DOWN,0
2007-09-21,78.45,81.94,87.6354,80.978,84.0176,DOWN,0
2007-09-24,75.6,77.97,87.6094,80.418,83.5054,UP,1
2007-09-25,76.03,74.5,87.58,79.136,83.0326,UP,1
2007-09-26,77.1,76.5,87.5546,77.668,82.5676,UP,1
2007-09-27,77.68,77.35,87.5405,76.972,82.1296,UP,1
2007-09-28,77.75,77.75,87.5325,76.832,81.6748,UP,1
2007-10-01,78.03,77.96,87.5324,77.318,81.2584,DOWN,0
2007-10-02,77.26,78.03,87.5275,77.564,80.819,DOWN,0
2007-10-03,76.57,76.56,87.5136,77.458,80.4146,DOWN,0
2007-10-04,74.74,76.57,87.4963,76.87,80.014,UP,1
2007-10-05,76.35,75.24,87.4919,76.59,79.7158,DOWN,0
2007-10-08,75.79,76.65,87.483,76.142,79.4506,DOWN,0
2007-10-09,74.62,76.3,87.4608,75.614,79.1118,UP,1
2007-10-10,75.05,74.62,87.4385,75.31,78.8258,DOWN,0
2007-10-11,71.43,75.0,87.401,74.648,78.4564,DOWN,0
2007-10-12,71.05,71.06,87.362,73.588,78.076,DOWN,0
2007-10-15,69.96,70.98,87.3172,72.422,77.7298,DOWN,0
2007-10-16,67.43,69.68,87.2624,70.984,77.2954,UP,1
2007-10-17,70.02,68.07,87.2242,69.978,76.8402,DOWN,0
2007-10-18,70.0,69.29,87.1759,69.692,76.6042,DOWN,0
2007-10-19,68.53,69.69,87.1154,69.188,76.43,DOWN,0
2007-10-22,68.27,67.76,87.0572,68.85,76.2474,DOWN,0
2007-10-23,67.01,68.01,86.9926,68.766,75.9534,UP,1
2007-10-24,67.25,66.31,86.9193,68.212,75.6866,UP,1
2007-10-25,67.63,67.6,86.8475,67.738,75.5008,UP,1
2007-10-26,68.47,68.41,86.776,67.726,75.3518,UP,1
2007-10-29,69.25,69.74,86.7087,67.922,75.1682,DOWN,0
2007-10-30,68.89,69.04,86.6341,68.298,74.995,DOWN,0
2007-10-31,68.8,69.94,86.5633,68.608,74.8186,DOWN,0
2007-11-01,66.43,68.25,86.4855,68.368,74.5742,UP,1
2007-11-02,67.23,67.09,86.4105,68.12,74.3368,DOWN,0
2007-11-05,65.13,66.0,86.3336,67.296,74.0722,UP,1
2007-11-06,66.33,65.18,86.2621,66.784,73.8804,UP,1
2007-11-07,67.73,64.74,86.1942,66.57,73.7706,DOWN,0
