ticker,CZR US Equity,CZR US Equity,CZR US Equity,CZR US Equity,CZR US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2020-01-03,58.01,58.76,59.066,52.5359,47.1565,UP,1
2020-01-06,58.8,57.41,58.994,52.8339,47.2002,UP,1
2020-01-07,59.33,58.8,59.058,53.1339,47.2485,UP,1
2020-01-08,59.53,59.53,59.036,53.4239,47.2975,DOWN,0
2020-01-09,59.29,59.96,58.992,53.7081,47.3482,DOWN,0
2020-01-10,58.45,59.41,59.08,53.9797,47.4004,UP,1
2020-01-13,59.34,58.66,59.188,54.2795,47.4623,DOWN,0
2020-01-14,58.97,59.25,59.116,54.5635,47.5237,DOWN,0
2020-01-15,58.82,58.97,58.974,54.8187,47.5749,UP,1
2020-01-16,60.55,59.3,59.226,55.0929,47.6383,UP,1
2020-01-17,61.34,61.0,59.804,55.3965,47.7071,DOWN,0
2020-01-21,59.5,61.0,59.836,55.6483,47.765,UP,1
2020-01-22,60.28,59.97,60.098,55.8453,47.8233,UP,1
2020-01-23,60.64,59.71,60.462,56.0565,47.8856,DOWN,0
2020-01-24,59.2,60.93,60.192,56.2105,47.9456,DOWN,0
2020-01-27,57.95,57.14,59.514,56.3499,47.9938,UP,1
2020-01-28,59.12,58.48,59.438,56.5167,48.0445,UP,1
2020-01-29,60.77,59.42,59.536,56.7087,48.1003,UP,1
2020-01-30,60.85,59.9,59.578,56.8845,48.1584,DOWN,0
2020-01-31,59.78,60.64,59.694,57.0121,48.2094,UP,1
2020-02-03,60.9,60.29,60.284,57.1571,48.2637,UP,1
2020-02-04,62.7,62.28,61.0,57.3427,48.3269,UP,1
2020-02-05,63.54,63.64,61.554,57.5505,48.3955,UP,1
2020-02-06,63.61,63.97,62.106,57.7627,48.4603,DOWN,0
2020-02-07,62.3,63.03,62.61,57.9269,48.5188,UP,1
2020-02-10,64.16,61.93,63.262,58.1365,48.5903,UP,1
2020-02-11,65.5,64.75,63.822,58.3697,48.6629,UP,1
2020-02-12,66.41,66.29,64.396,58.6277,48.742,UP,1
2020-02-13,68.01,65.89,65.276,58.9339,48.8352,UP,1
2020-02-14,68.93,68.1,66.602,59.2583,48.9407,DOWN,0
2020-02-18,68.82,68.7,67.534,59.5807,49.0431,UP,1
2020-02-19,69.45,69.41,68.324,59.9319,49.1421,UP,1
2020-02-20,69.47,69.08,68.936,60.2502,49.2474,DOWN,0
2020-02-21,68.12,69.46,68.958,60.5542,49.3558,DOWN,0
2020-02-24,62.99,65.52,67.77,60.759,49.4344,DOWN,0
2020-02-25,55.62,63.43,65.13,60.8146,49.4735,DOWN,0
2020-02-26,51.4,55.98,61.52,60.7456,49.4891,DOWN,0
2020-02-27,49.88,51.77,57.602,60.6454,49.5078,UP,1
2020-02-28,50.18,48.45,54.014,60.535,49.5265,DOWN,0
2020-03-02,45.43,50.15,50.502,60.3078,49.5126,DOWN,0
2020-03-03,41.65,45.98,47.708,59.996,49.4773,DOWN,0
2020-03-04,41.12,42.66,45.652,59.6602,49.4406,DOWN,0
2020-03-05,34.74,39.78,42.624,59.202,49.3689,DOWN,0
2020-03-06,33.65,33.17,39.318,58.6932,49.2921,DOWN,0
2020-03-09,26.44,28.99,35.52,58.0384,49.1823,UP,1
2020-03-10,29.05,28.12,33.0,57.4382,49.0846,DOWN,0
2020-03-11,24.77,27.57,29.73,56.7504,48.9679,DOWN,0
2020-03-12,15.48,21.755,25.878,55.8798,48.805,UP,1
2020-03-13,18.22,18.82,22.792,55.0514,48.6467,DOWN,0
2020-03-16,13.78,14.38,20.26,54.1368,48.4678,DOWN,0
2020-03-17,10.09,14.8,16.468,53.1784,48.2724,DOWN,0
2020-03-18,7.1,8.67,12.934,52.1444,48.0777,UP,1
2020-03-19,7.77,7.16,11.392,51.1132,47.8758,UP,1
2020-03-20,8.82,8.51,9.512,50.099,47.6736,UP,1
2020-03-23,10.44,9.34,8.844,49.122,47.4769,UP,1
2020-03-24,15.05,13.88,9.836,48.254,47.2918,UP,1
2020-03-25,16.69,18.0,11.754,47.401,47.1144,UP,1
2020-03-26,16.79,17.0,13.558,46.5574,46.9375,DOWN,0
2020-03-27,15.14,16.0,14.822,45.6838,46.7553,DOWN,0
2020-03-30,12.05,13.6,15.144,44.7138,46.5538,UP,1
2020-03-31,14.4,12.71,15.014,43.775,46.3673,DOWN,0
2020-04-01,11.69,13.68,14.014,42.8188,46.1599,DOWN,0
2020-04-02,10.67,11.54,12.79,41.8266,45.9481,DOWN,0
2020-04-03,10.16,10.91,11.794,40.817,45.7326,UP,1
2020-04-06,14.03,11.42,12.19,39.9136,45.5391,UP,1
2020-04-07,15.11,17.39,12.332,39.0568,45.3586,UP,1
2020-04-08,18.15,16.2,13.624,38.2374,45.2205,DOWN,0
2020-04-09,18.11,19.6,15.112,37.3842,45.092,DOWN,0
2020-04-13,17.09,18.25,16.498,36.509,44.9579,UP,1
2020-04-14,17.495,18.41,17.191,35.6633,44.8218,DOWN,0
2020-04-15,15.99,16.31,17.367,34.7651,44.6714,DOWN,0
2020-04-16,15.26,16.3,16.789,33.8163,44.5095,UP,1
2020-04-17,16.7,16.8,16.507,32.8795,44.3511,DOWN,0
2020-04-20,16.07,15.99,16.303,31.9287,44.1863,DOWN,0
2020-04-21,15.27,15.51,15.858,30.9881,44.0148,DOWN,0
2020-04-22,15.01,15.76,15.662,30.0051,43.8459,UP,1
2020-04-23,15.58,15.29,15.726,29.0067,43.6829,UP,1
2020-04-24,17.82,16.5,15.95,28.0349,43.5352,UP,1
2020-04-27,20.32,18.22,16.8,27.0811,43.4091,UP,1
2020-04-28,21.13,23.14,17.972,26.1251,43.2869,UP,1
2020-04-29,22.41,22.5,19.452,25.1969,43.1711,DOWN,0
2020-04-30,21.44,21.75,20.624,24.2367,43.0455,DOWN,0
2020-05-01,18.84,19.72,20.828,23.2241,42.9111,UP,1
2020-05-04,18.93,17.86,20.55,22.2403,42.7784,DOWN,0
2020-05-05,18.37,19.52,19.998,21.3479,42.6476,DOWN,0
2020-05-06,18.09,18.5,19.134,20.5973,42.5195,UP,1
2020-05-07,19.37,18.18,18.72,19.9567,42.396,UP,1
2020-05-08,21.09,19.95,19.17,19.3809,42.2745,DOWN,0
2020-05-11,20.62,20.25,19.508,18.7897,42.1554,UP,1
2020-05-12,23.18,22.41,20.47,18.3447,42.0421,DOWN,0
2020-05-13,20.28,23.19,20.908,17.9173,41.9181,UP,1
2020-05-14,22.13,19.8,21.46,17.5375,41.7952,UP,1
2020-05-15,23.21,21.82,21.884,17.3069,41.6856,UP,1
2020-05-18,27.8,25.46,23.32,17.1899,41.6046,UP,1
2020-05-19,28.76,28.0,24.436,17.2363,41.5328,UP,1
2020-05-20,31.25,30.55,26.63,17.2803,41.4805,UP,1
2020-05-21,32.68,31.75,28.74,17.4385,41.4416,UP,1
2020-05-22,33.54,32.28,30.806,17.7997,41.4061,UP,1
2020-05-26,35.16,37.12,32.278,18.1385,41.3779,UP,1
2020-05-27,36.42,35.78,33.81,18.5913,41.3581,DOWN,0
2020-05-28,34.76,36.0,34.512,19.0847,41.3356,UP,1
2020-05-29,35.46,34.03,35.068,19.6519,41.3101,UP,1
2020-06-01,36.09,35.69,35.578,20.2183,41.2932,DOWN,0
2020-06-02,35.49,36.84,35.644,20.7517,41.2744,UP,1
2020-06-03,38.88,36.23,36.136,21.3205,41.2687,UP,1
2020-06-04,42.94,41.42,37.772,21.8783,41.2847,UP,1
2020-06-05,43.77,46.15,39.434,22.4199,41.3036,UP,1
2020-06-08,44.81,45.09,41.178,22.9803,41.3246,DOWN,0
2020-06-09,42.53,42.79,42.586,23.5281,41.337,DOWN,0
2020-06-10,39.86,41.42,42.782,24.0843,41.3469,DOWN,0
2020-06-11,33.255,35.0,40.845,24.4614,41.318,UP,1
2020-06-12,36.78,37.47,39.447,24.9632,41.3154,UP,1
2020-06-15,38.44,34.0,38.173,25.5186,41.3171,UP,1
2020-06-16,40.79,41.25,37.825,26.1312,41.3275,UP,1
2020-06-17,43.13,41.91,38.479,26.7132,41.3506,DOWN,0
2020-06-18,40.77,42.01,39.982,27.2264,41.3774,UP,1
2020-06-19,42.01,41.41,41.028,27.7036,41.3972,DOWN,0
2020-06-22,41.25,41.8,41.59,28.1664,41.4082,UP,1
2020-06-23,43.995,42.23,42.231,28.7045,41.4332,DOWN,0
2020-06-24,41.16,42.61,41.837,29.1778,41.4415,DOWN,0
2020-06-25,38.6,40.03,41.403,29.63,41.4308,DOWN,0
2020-06-26,36.15,38.4,40.231,30.0478,41.3986,UP,1
2020-06-29,39.59,36.72,39.899,30.5056,41.382,UP,1
2020-06-30,40.06,39.04,39.112,30.9854,41.366,UP,1
2020-07-01,40.86,40.65,39.052,31.4972,41.3537,UP,1
2020-07-02,41.2,42.47,39.572,32.021,41.3448,DOWN,0
2020-07-06,39.53,42.1068,40.248,32.5,41.3259,DOWN,0
2020-07-07,38.03,38.82,39.936,32.9042,41.3011,UP,1
2020-07-08,39.75,38.26,39.874,33.2928,41.2839,UP,1
2020-07-09,40.95,40.5,39.892,33.6892,41.2757,DOWN,0
2020-07-10,40.15,40.39,39.682,34.044,41.2702,DOWN,0
2020-07-13,39.0,40.63,39.576,34.3952,41.263,UP,1
2020-07-14,40.11,39.17,39.992,34.8206,41.2661,UP,1
2020-07-15,42.03,42.5,40.448,35.2826,41.2835,DOWN,0
2020-07-16,40.77,41.25,40.412,35.7306,41.288,DOWN,0
2020-07-17,38.0,39.5,39.982,36.1288,41.2776,UP,1
