ticker,EQIX US Equity,EQIX US Equity,EQIX US Equity,EQIX US Equity,EQIX US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2014-02-28,189.96,192.08,190.02,181.6534,179.9197,DOWN,0
2014-03-03,189.47,188.97,189.956,182.0624,179.7187,UP,1
2014-03-04,191.05,190.63,190.466,182.475,179.5343,UP,1
2014-03-05,192.03,191.15,190.872,182.935,179.3579,UP,1
2014-03-06,193.77,192.7,191.256,183.3966,179.2074,DOWN,0
2014-03-07,193.44,193.92,191.952,183.769,179.0536,DOWN,0
2014-03-10,192.27,193.58,192.512,184.102,178.9239,DOWN,0
2014-03-11,189.86,191.99,192.274,184.3808,178.7966,UP,1
2014-03-12,190.25,188.94,191.918,184.6942,178.6775,DOWN,0
2014-03-13,181.71,190.5,189.506,184.867,178.5355,UP,1
2014-03-14,183.09,181.1,187.436,184.9798,178.4267,UP,1
2014-03-17,183.39,183.72,185.66,185.1524,178.3269,DOWN,0
2014-03-18,183.19,183.12,184.326,185.3478,178.2297,DOWN,0
2014-03-19,180.95,183.4,182.466,185.4832,178.1274,UP,1
2014-03-20,181.44,182.99,182.412,185.5202,178.0444,DOWN,0
2014-03-21,180.34,182.65,181.862,185.5212,177.9464,UP,1
2014-03-24,181.3,181.63,181.444,185.5974,177.8335,UP,1
2014-03-25,182.5,183.24,181.306,185.6672,177.7832,DOWN,0
2014-03-26,180.69,183.57,181.254,185.7826,177.6916,UP,1
2014-03-27,181.35,180.12,181.236,185.8348,177.616,UP,1
2014-03-28,184.02,181.25,181.972,185.9246,177.5924,UP,1
2014-03-31,184.84,185.0,182.68,186.0318,177.5593,UP,1
2014-04-01,185.44,185.48,183.268,186.2232,177.5309,DOWN,0
2014-04-02,184.44,185.68,184.018,186.3262,177.4876,DOWN,0
2014-04-03,182.98,186.12,184.344,186.4064,177.4458,DOWN,0
2014-04-04,179.0,183.89,183.34,186.3336,177.4146,DOWN,0
2014-04-07,177.06,178.41,181.784,186.1972,177.4121,UP,1
2014-04-08,177.48,177.32,180.192,186.1254,177.4092,DOWN,0
2014-04-09,176.82,178.19,178.668,186.0098,177.4126,DOWN,0
2014-04-10,173.35,176.73,176.742,185.824,177.3866,DOWN,0
2014-04-11,170.48,172.27,175.038,185.5468,177.3248,UP,1
2014-04-14,171.57,171.99,173.94,185.2742,177.248,UP,1
2014-04-15,174.14,173.59,173.272,185.1742,177.1951,UP,1
2014-04-16,179.75,175.19,173.858,185.0894,177.1568,DOWN,0
2014-04-17,178.97,180.16,174.982,185.0486,177.1243,UP,1
2014-04-21,180.31,178.77,176.948,184.9936,177.1045,UP,1
2014-04-22,180.49,180.46,178.732,184.8772,177.0786,DOWN,0
2014-04-23,180.12,180.05,179.928,184.681,177.0515,UP,1
2014-04-24,180.54,182.27,180.086,184.477,177.0192,DOWN,0
2014-04-25,180.2,178.79,180.332,184.266,176.966,DOWN,0
2014-04-28,179.85,181.2,180.24,184.026,176.8677,UP,1
2014-04-29,185.38,181.0,181.218,183.8688,176.7797,UP,1
2014-04-30,187.81,186.9,182.756,183.7446,176.7155,UP,1
2014-05-01,189.02,188.01,184.452,183.6726,176.6599,DOWN,0
2014-05-02,186.83,189.87,185.778,183.6502,176.5815,UP,1
2014-05-05,190.97,185.73,188.002,183.681,176.5341,DOWN,0
2014-05-06,188.25,189.91,188.576,183.6502,176.4853,DOWN,0
2014-05-07,187.36,188.29,188.486,183.6274,176.451,UP,1
2014-05-08,188.27,186.54,188.336,183.5928,176.4224,UP,1
2014-05-09,190.6,187.97,189.09,183.5678,176.4173,UP,1
2014-05-12,192.29,191.0,189.354,183.6144,176.4564,UP,1
2014-05-13,193.96,192.51,190.496,183.7042,176.5074,UP,1
2014-05-14,195.45,193.1,192.114,183.7922,176.5842,UP,1
2014-05-15,195.92,195.31,193.644,183.87,176.6628,DOWN,0
2014-05-16,195.27,196.14,194.578,183.9,176.7424,UP,1
2014-05-19,196.55,195.0,195.43,183.9622,176.8396,DOWN,0
2014-05-20,193.52,196.52,195.342,183.9872,176.921,UP,1
2014-05-21,194.7,193.9,195.192,184.084,176.9999,UP,1
2014-05-22,195.44,194.57,195.096,184.1878,177.0912,UP,1
2014-05-23,196.41,195.41,195.324,184.4818,177.1717,UP,1
2014-05-27,198.17,197.45,195.648,184.7834,177.2562,UP,1
2014-05-28,198.52,197.75,196.648,185.086,177.3429,UP,1
2014-05-29,199.56,198.96,197.62,185.4134,177.4469,DOWN,0
2014-05-30,198.75,199.64,198.282,185.7694,177.5644,UP,1
2014-06-02,200.07,199.11,199.014,186.142,177.7055,DOWN,0
2014-06-03,196.72,199.13,198.724,186.4696,177.8597,UP,1
2014-06-04,199.82,196.0,198.984,186.84,178.0199,UP,1
2014-06-05,200.06,199.78,199.084,187.1912,178.1902,UP,1
2014-06-06,201.98,200.52,199.73,187.617,178.3592,DOWN,0
2014-06-09,201.7,201.58,200.056,188.024,178.5352,UP,1
2014-06-10,201.98,200.88,201.108,188.3832,178.7087,DOWN,0
2014-06-11,201.51,201.79,201.446,188.7166,178.8662,UP,1
2014-06-12,202.75,201.3,201.984,189.0628,179.0326,UP,1
2014-06-13,206.04,202.75,202.796,189.4948,179.2116,UP,1
2014-06-16,206.81,205.74,203.818,189.9714,179.3882,UP,1
2014-06-17,206.87,206.19,204.796,190.5288,179.5432,UP,1
2014-06-18,208.59,207.46,206.212,191.1594,179.7175,DOWN,0
2014-06-19,207.3,208.66,207.122,191.7558,179.8693,UP,1
2014-06-20,209.198,208.02,207.7536,192.4034,180.0335,DOWN,0
2014-06-23,209.05,208.91,208.2016,193.1174,180.1955,UP,1
2014-06-24,209.46,209.0,208.7196,193.897,180.3789,DOWN,0
2014-06-25,208.4,209.97,208.6816,194.6336,180.5346,UP,1
2014-06-26,208.67,208.5,208.9556,195.3242,180.6918,UP,1
2014-06-27,210.11,208.47,209.138,195.9314,180.8463,DOWN,0
2014-06-30,210.09,210.08,209.346,196.5538,181.0077,UP,1
2014-07-01,212.51,211.01,209.956,197.1978,181.185,DOWN,0
2014-07-02,211.82,213.02,210.64,197.8244,181.3753,UP,1
2014-07-03,212.99,212.42,211.504,198.4818,181.5656,DOWN,0
2014-07-07,212.22,212.35,211.926,199.1154,181.7305,DOWN,0
2014-07-08,209.75,212.08,211.858,199.7064,181.8628,UP,1
2014-07-09,212.59,210.06,211.874,200.3612,182.0056,DOWN,0
2014-07-10,211.51,208.53,211.812,200.8838,182.1458,DOWN,0
2014-07-11,211.41,211.86,211.496,201.3558,182.2959,DOWN,0
2014-07-14,211.16,212.52,211.284,201.7986,182.4437,UP,1
2014-07-15,211.46,211.2,211.626,202.2912,182.5832,DOWN,0
2014-07-16,210.01,212.08,211.11,202.672,182.7126,DOWN,0
2014-07-17,208.53,209.62,210.514,203.0776,182.837,UP,1
2014-07-18,210.67,218.84,210.366,203.5438,182.9807,DOWN,0
2014-07-21,210.38,209.65,210.21,203.986,183.1545,UP,1
2014-07-22,213.19,211.0,210.556,204.4378,183.3874,UP,1
2014-07-23,215.51,213.64,211.656,204.9022,183.6271,UP,1
2014-07-24,217.11,214.45,213.372,205.3652,183.8842,UP,1
2014-07-25,218.01,215.9,214.84,205.8164,184.1532,DOWN,0
2014-07-28,217.33,217.56,216.23,206.2446,184.413,DOWN,0
2014-07-29,215.09,217.78,216.61,206.641,184.6568,UP,1
2014-07-30,215.75,214.55,216.658,207.025,184.9001,DOWN,0
2014-07-31,214.52,216.0,216.14,207.445,185.1421,DOWN,0
2014-08-01,211.38,213.56,214.814,207.7786,185.3789,UP,1
2014-08-04,211.73,211.7,213.694,208.1044,185.6099,DOWN,0
2014-08-05,210.62,210.74,212.8,208.3886,185.823,DOWN,0
2014-08-06,208.916,208.8,211.4332,208.6035,186.0334,UP,1
2014-08-07,209.6,210.3,210.4492,208.8251,186.2464,UP,1
2014-08-08,210.4,210.4,210.2532,209.0419,186.4634,UP,1
2014-08-11,211.37,210.54,210.1812,209.2943,186.6769,UP,1
2014-08-12,212.625,211.19,210.5822,209.5454,186.8697,UP,1
2014-08-13,214.87,212.71,211.773,209.9084,187.0864,UP,1
2014-08-14,217.63,215.4,213.379,210.2646,187.3298,DOWN,0
2014-08-15,216.95,218.63,214.689,210.6024,187.5726,UP,1
2014-08-18,219.88,218.01,216.391,210.9604,187.8611,UP,1
2014-08-19,220.7,219.8,218.006,211.3404,188.1584,DOWN,0
2014-08-20,220.38,220.44,219.108,211.7084,188.4294,UP,1
2014-08-21,223.58,220.94,220.298,212.1498,188.7273,DOWN,0
2014-08-22,222.8,223.56,221.468,212.5508,189.0349,DOWN,0
2014-08-25,221.69,224.13,221.83,212.8638,189.3271,DOWN,0
2014-08-26,217.25,221.37,221.14,213.0726,189.6146,UP,1
2014-08-27,217.38,218.8,220.54,213.2828,189.9218,DOWN,0
2014-08-28,216.19,217.04,219.062,213.4348,190.2166,UP,1
2014-08-29,218.26,217.6,218.154,213.654,190.532,UP,1
2014-09-02,219.45,217.65,217.706,213.859,190.8401,DOWN,0
2014-09-03,219.255,219.06,218.107,214.0631,191.1252,DOWN,0
2014-09-04,218.66,218.58,218.363,214.2471,191.3805,UP,1
2014-09-05,219.32,218.29,218.989,214.4655,191.6564,DOWN,0
2014-09-08,218.92,218.81,219.121,214.6705,191.9431,DOWN,0
2014-09-09,216.71,218.11,218.573,214.8025,192.2235,UP,1
2014-09-10,217.77,217.58,218.276,214.9561,192.5092,DOWN,0
2014-09-11,217.15,216.7,217.974,215.0489,192.7934,DOWN,0
2014-09-12,216.73,217.43,217.456,215.1471,193.0658,DOWN,0
2014-09-15,215.65,216.48,216.802,215.2003,193.3314,UP,1
2014-09-16,216.61,215.45,216.782,215.2881,193.6114,UP,1
2014-09-17,216.74,216.96,216.576,215.4279,193.8916,UP,1
2014-09-18,219.11,216.68,216.968,215.5583,194.1894,DOWN,0
2014-09-19,217.48,220.27,217.118,215.6777,194.4798,DOWN,0
2014-09-22,214.24,216.38,216.836,215.7343,194.7421,DOWN,0
2014-09-23,209.26,210.07,215.366,215.6963,194.9512,UP,1
2014-09-24,210.09,208.69,214.036,215.6689,195.1743,DOWN,0
2014-09-25,206.26,210.04,211.466,215.5939,195.3638,UP,1
2014-09-26,209.71,206.17,209.912,215.6175,195.5694,UP,1
2014-09-29,212.07,208.27,209.478,215.6455,195.7911,UP,1
2014-09-30,212.48,211.84,210.122,215.6875,196.0135,DOWN,0
2014-10-01,206.4,212.41,209.384,215.5517,196.2016,DOWN,0
2014-10-02,204.66,206.79,209.064,215.3347,196.3762,UP,1
2014-10-03,208.77,205.44,208.876,215.1679,196.5749,DOWN,0
2014-10-06,206.52,209.62,207.766,214.9381,196.7554,DOWN,0
2014-10-07,202.33,204.94,205.736,214.6381,196.9219,UP,1
2014-10-08,206.69,202.2,205.794,214.4701,197.1019,DOWN,0
2014-10-09,200.7,206.65,205.002,214.1691,197.2313,DOWN,0
2014-10-10,194.12,200.0,202.072,213.7611,197.3238,DOWN,0
2014-10-13,192.9,194.62,199.348,213.3915,197.4087,UP,1
2014-10-14,196.26,193.86,198.134,213.0821,197.5171,DOWN,0
2014-10-15,193.4,193.24,195.476,212.7377,197.6188,DOWN,0
2014-10-16,192.24,190.0,193.784,212.4042,197.6927,UP,1
2014-10-17,206.375,195.17,196.235,212.3397,197.8508,DOWN,0
2014-10-20,203.68,205.19,198.391,212.2053,198.0021,UP,1
2014-10-21,207.05,204.38,200.549,212.1189,198.1664,DOWN,0
2014-10-22,200.46,206.81,201.961,211.8756,198.2708,DOWN,0
2014-10-23,197.73,196.54,203.059,211.5328,198.358,DOWN,0
2014-10-24,194.87,195.17,200.758,211.0776,198.4449,DOWN,0
2014-10-27,191.96,194.7,198.414,210.5778,198.5096,UP,1
2014-10-28,193.01,192.78,195.606,210.0404,198.6001,DOWN,0
2014-10-29,192.43,193.66,194.0,209.475,198.6685,UP,1
2014-10-30,207.37,194.44,195.928,209.2148,198.8077,UP,1
2014-10-31,208.9,210.65,198.734,208.9212,198.9548,UP,1
2014-11-03,210.82,208.84,202.506,208.6816,199.1296,DOWN,0
2014-11-04,210.74,210.02,206.052,208.4626,199.2868,UP,1
2014-11-05,212.85,212.93,210.136,208.3746,199.4562,UP,1
2014-11-06,214.87,213.52,211.636,208.3244,199.6174,DOWN,0
2014-11-07,214.03,215.73,212.662,208.2812,199.7681,UP,1
2014-11-10,218.03,213.49,214.104,208.2766,199.9529,UP,1
2014-11-11,222.0,218.41,216.356,208.3276,200.1499,UP,1
2014-11-12,222.19,220.33,218.224,208.3863,200.3477,DOWN,0
2014-11-13,221.97,222.18,219.644,208.4525,200.5358,UP,1
2014-11-14,222.09,221.27,221.256,208.5079,200.7203,UP,1
2014-11-17,224.27,222.83,222.504,208.6149,200.9459,UP,1
2014-11-18,225.11,223.77,223.126,208.7829,201.1515,UP,1
2014-11-19,225.68,223.88,223.824,208.9411,201.3749,DOWN,0
2014-11-20,222.57,223.82,223.944,209.0495,201.5724,UP,1
2014-11-21,223.68,225.35,224.262,209.1885,201.7593,UP,1
2014-11-24,224.5,223.74,224.308,209.3655,201.9321,UP,1
2014-11-25,226.53,224.95,224.592,209.5639,202.1111,DOWN,0
2014-11-26,226.46,226.0,224.748,209.7583,202.2896,UP,1
2014-11-28,227.17,227.0,225.668,209.9195,202.4662,DOWN,0
2014-12-01,224.18,227.15,225.768,210.0535,202.6209,UP,1
2014-12-02,225.41,224.09,225.95,210.2769,202.7779,UP,1
2014-12-03,227.87,225.69,226.218,210.6491,202.9541,UP,1
2014-12-04,230.44,228.47,227.014,211.0561,203.1666,UP,1
2014-12-05,231.68,231.0,227.916,211.5645,203.3778,DOWN,0
2014-12-08,229.01,230.6,228.882,211.9505,203.5739,UP,1
2014-12-09,229.86,225.93,229.772,212.3063,203.7807,DOWN,0
2014-12-10,229.73,229.85,230.144,212.6513,203.9794,UP,1
2014-12-11,232.25,231.13,230.506,213.1683,204.1814,DOWN,0
2014-12-12,226.33,229.66,229.436,213.6017,204.3632,DOWN,0
2014-12-15,221.86,227.25,228.006,213.8635,204.5252,DOWN,0
2014-12-16,220.02,220.34,226.038,214.1335,204.67,UP,1
2014-12-17,224.67,220.0,225.026,214.5803,204.8332,UP,1
2014-12-18,228.2,229.01,224.216,215.0105,205.0054,UP,1
2014-12-19,234.1,227.82,225.77,215.6785,205.2087,DOWN,0
2014-12-22,233.6,234.81,228.118,216.4681,205.4153,DOWN,0
2014-12-23,231.98,235.47,230.51,217.2497,205.6259,UP,1
2014-12-24,233.16,233.23,232.208,217.9877,205.8405,DOWN,0
2014-12-26,232.76,234.37,233.12,218.7749,206.0957,DOWN,0
2014-12-29,229.98,232.71,232.296,219.5297,206.3302,DOWN,0
2014-12-30,229.68,229.49,231.512,219.9958,206.5616,DOWN,0
2014-12-31,226.73,229.6,230.462,220.4568,206.7793,DOWN,0
2015-01-02,226.65,228.51,229.16,220.8488,207.0078,DOWN,0
2015-01-05,224.32,226.14,227.472,221.326,207.2222,DOWN,0
2015-01-06,219.43,224.19,225.362,221.76,207.4177,UP,1
2015-01-07,220.15,220.72,223.456,222.2656,207.6119,UP,1
2015-01-08,222.78,221.95,222.666,222.882,207.8133,DOWN,0
2015-01-09,216.89,222.23,220.714,223.3596,207.9943,DOWN,0
2015-01-12,216.88,216.89,219.226,223.8486,208.172,UP,1
2015-01-13,217.25,218.95,218.79,224.0462,208.3381,UP,1
2015-01-14,218.88,215.55,218.536,224.2458,208.5083,DOWN,0
2015-01-15,218.21,218.74,217.622,224.3936,208.6722,UP,1
2015-01-16,220.24,218.22,218.292,224.5836,208.8512,UP,1
2015-01-20,222.4,221.39,219.396,224.7746,209.0483,UP,1
2015-01-21,223.42,222.59,220.63,224.9456,209.2704,UP,1
2015-01-22,229.15,224.01,222.684,225.248,209.5308,UP,1
2015-01-23,230.6,229.88,225.162,225.4994,209.7964,DOWN,0
2015-01-26,229.41,233.6,226.996,225.6476,210.0594,DOWN,0
2015-01-27,221.9,226.06,226.896,225.6418,210.3021,DOWN,0
2015-01-28,217.1,222.8,225.632,225.5444,210.5352,UP,1
2015-01-29,221.92,216.83,224.186,225.541,210.787,DOWN,0
2015-01-30,216.86,219.09,221.438,225.3928,211.0006,UP,1
2015-02-02,218.0,218.05,219.156,225.2506,211.1918,UP,1
2015-02-03,223.595,219.68,219.495,225.2089,211.415,DOWN,0
2015-02-04,222.12,221.43,220.499,225.1999,211.624,UP,1
2015-02-05,225.8,223.51,221.275,225.2423,211.8506,DOWN,0
2015-02-06,219.43,226.95,221.789,225.1409,212.0471,DOWN,0
2015-02-09,217.3,218.04,221.649,224.9563,212.2309,UP,1
2015-02-10,219.82,219.32,220.894,224.8235,212.429,UP,1
2015-02-11,221.07,221.35,220.684,224.7015,212.6351,UP,1
2015-02-12,227.735,223.69,221.071,224.7726,212.8469,DOWN,0
2015-02-13,227.7,228.93,222.725,224.8184,213.0463,DOWN,0
2015-02-17,225.18,226.39,224.301,224.7646,213.2271,UP,1
2015-02-18,228.91,222.77,226.119,224.734,213.4375,UP,1
2015-02-19,229.41,227.9,227.787,224.6886,213.6297,UP,1
2015-02-20,235.38,225.86,229.316,224.816,213.8654,DOWN,0
2015-02-23,232.96,234.24,230.368,224.878,214.0934,DOWN,0
2015-02-24,232.17,232.19,231.766,224.9268,214.3129,DOWN,0
2015-02-25,228.39,232.38,231.662,224.8496,214.5018,DOWN,0
2015-02-26,226.4,228.38,231.06,224.851,214.6724,DOWN,0
2015-02-27,224.175,227.89,228.819,224.8973,214.8235,DOWN,0
2015-03-02,223.64,224.93,226.955,224.9697,214.9644,DOWN,0
2015-03-03,221.12,224.0,224.745,224.8987,215.0904,UP,1
2015-03-04,223.83,219.74,223.833,224.8113,215.2332,UP,1
2015-03-05,234.3,223.8,225.413,224.8153,215.422,UP,1
2015-03-06,235.52,232.72,227.682,224.8537,215.632,DOWN,0
2015-03-09,231.25,234.56,229.204,224.8391,215.8147,DOWN,0
2015-03-10,227.65,229.43,230.51,224.7289,215.9758,DOWN,0
2015-03-11,227.02,228.24,231.148,224.6141,216.1288,UP,1
2015-03-12,231.49,227.81,230.586,224.6443,216.2954,DOWN,0
2015-03-13,230.49,230.59,229.58,224.6605,216.4553,UP,1
2015-03-16,236.14,232.53,230.558,224.8487,216.6382,DOWN,0
2015-03-17,234.26,234.72,231.88,225.0009,216.8157,UP,1
2015-03-18,236.51,233.33,233.778,225.2447,216.9979,DOWN,0
2015-03-19,235.9,234.62,234.66,225.5741,217.1938,UP,1
2015-03-20,238.95,237.94,236.352,225.9501,217.3895,DOWN,0
2015-03-23,238.65,239.26,236.854,226.2675,217.5824,DOWN,0
2015-03-24,231.34,237.46,236.27,226.5565,217.7292,DOWN,0
2015-03-25,228.86,231.35,234.74,226.7961,217.865,DOWN,0
2015-03-26,227.86,226.31,233.132,227.0083,217.9944,UP,1
2015-03-27,229.725,226.57,231.287,227.2252,218.1355,UP,1
2015-03-30,234.22,230.82,230.401,227.5454,218.2928,DOWN,0
2015-03-31,232.85,232.74,230.703,227.7976,218.4269,UP,1
2015-04-01,233.59,233.31,231.649,228.0214,218.5608,UP,1
2015-04-02,235.6,233.29,233.197,228.265,218.7044,DOWN,0
2015-04-06,235.15,233.33,234.282,228.385,218.8372,DOWN,0
2015-04-07,234.29,235.61,234.296,228.4588,218.9722,UP,1
2015-04-08,239.09,235.11,235.544,228.6524,219.1217,UP,1
2015-04-09,240.06,238.96,236.838,229.0156,219.2767,DOWN,0
2015-04-10,239.65,240.06,237.648,229.4666,219.4277,UP,1
2015-04-13,239.77,239.76,238.572,229.8236,219.5845,UP,1
2015-04-14,241.49,239.28,240.012,230.3162,219.7486,DOWN,0
2015-04-15,241.19,242.33,240.432,230.78,219.904,UP,1
2015-04-16,241.56,240.11,240.732,231.1393,220.0614,DOWN,0
2015-04-17,236.14,238.26,240.03,231.4197,220.1795,UP,1
2015-04-20,239.87,238.0,240.05,231.7011,220.3198,UP,1
2015-04-21,243.78,240.59,240.508,232.1881,220.4737,UP,1
2015-04-22,244.78,244.88,241.226,232.7377,220.6365,UP,1
2015-04-23,246.925,244.01,242.299,233.2798,220.8224,DOWN,0
2015-04-24,246.065,246.65,244.284,233.7797,220.9898,DOWN,0
2015-04-27,244.85,244.99,245.28,234.122,221.1565,UP,1
2015-04-28,246.38,244.16,245.8,234.4956,221.3313,DOWN,0
2015-04-29,244.8,244.45,245.804,234.888,221.4995,UP,1
2015-04-30,255.93,255.25,247.605,235.4284,221.7219,UP,1
2015-05-01,258.88,258.93,250.168,236.0178,221.9662,UP,1
2015-05-04,259.13,260.3,253.024,236.4928,222.2192,DOWN,0
2015-05-05,257.18,258.24,255.184,236.9772,222.4518,UP,1
2015-05-06,258.28,258.81,257.88,237.4994,222.6913,UP,1
2015-05-07,262.0,265.25,259.094,238.1716,222.9353,UP,1
2015-05-08,267.93,264.09,260.904,239.0022,223.1974,DOWN,0
2015-05-11,263.42,268.28,261.762,239.7871,223.429,DOWN,0
2015-05-12,259.3,261.05,262.186,240.5003,223.6354,UP,1
2015-05-13,259.68,259.61,262.466,241.2715,223.8472,UP,1
2015-05-14,261.41,260.67,262.348,242.0231,224.0788,DOWN,0
2015-05-15,260.4,261.62,260.842,242.5451,224.302,UP,1
2015-05-18,262.29,260.49,260.616,243.0805,224.5409,UP,1
2015-05-19,263.68,261.97,261.492,243.7291,224.8024,UP,1
2015-05-20,269.9,269.91,263.536,244.5741,225.0932,DOWN,0
2015-05-21,268.22,266.88,264.898,245.3981,225.3812,DOWN,0
2015-05-22,268.0,266.74,266.418,246.1283,225.6766,DOWN,0
2015-05-26,266.77,265.03,267.314,246.8539,225.9625,UP,1
2015-05-27,270.01,267.7,268.58,247.5313,226.2605,DOWN,0
2015-05-28,269.19,269.69,268.438,248.2299,226.5496,DOWN,0
2015-05-29,268.07,268.03,268.408,248.8611,226.8268,UP,1
2015-06-01,270.15,274.13,268.838,249.5461,227.1032,DOWN,0
2015-06-02,268.95,266.68,269.274,250.1461,227.3598,DOWN,0
2015-06-03,266.14,268.32,268.5,250.6959,227.6058,DOWN,0
2015-06-04,263.06,264.57,267.274,251.3303,227.8217,DOWN,0
2015-06-05,263.05,263.04,266.27,252.0141,228.0334,DOWN,0
2015-06-08,261.45,263.61,264.53,252.6859,228.2388,DOWN,0
2015-06-09,257.81,260.85,262.302,253.2476,228.4099,UP,1
2015-06-10,260.37,258.46,261.148,253.7706,228.5978,UP,1
2015-06-11,260.93,261.01,260.722,254.3322,228.794,DOWN,0
2015-06-12,260.72,259.92,260.256,254.8748,229.0113,DOWN,0
2015-06-15,255.86,258.1,259.138,255.28,229.2037,DOWN,0
2015-06-16,255.7,252.8,258.716,255.691,229.4013,UP,1
2015-06-17,257.12,257.95,258.066,256.1476,229.5956,UP,1
2015-06-18,261.35,257.73,258.15,256.5928,229.8051,UP,1
2015-06-19,262.79,261.34,258.564,257.0474,230.0228,DOWN,0
2015-06-22,260.04,264.07,259.4,257.4552,230.2297,DOWN,0
2015-06-23,259.26,259.9,260.112,257.845,230.4294,DOWN,0
2015-06-24,256.11,259.01,259.91,258.1374,230.6153,UP,1
2015-06-25,256.59,255.9,258.958,258.4454,230.8147,UP,1
2015-06-26,258.87,256.53,258.174,258.7916,231.0202,DOWN,0
2015-06-29,250.33,256.66,256.232,259.0754,231.1861,UP,1
2015-06-30,254.0,251.59,255.18,259.358,231.3725,UP,1
2015-07-01,255.64,255.54,255.086,259.5952,231.5724,DOWN,0
2015-07-02,255.34,256.14,254.836,259.8064,231.7661,UP,1
2015-07-06,255.51,253.14,254.164,259.9781,231.9599,UP,1
2015-07-07,257.5,255.51,255.598,260.2068,232.1519,DOWN,0
2015-07-08,256.35,257.0,256.068,260.4368,232.3462,UP,1
2015-07-09,256.68,258.64,256.276,260.6428,232.5584,UP,1
2015-07-10,258.78,260.04,256.964,260.9224,232.806,UP,1
2015-07-13,259.94,260.18,257.85,261.0026,233.0553,UP,1
2015-07-14,261.07,260.1,258.564,261.0464,233.3293,DOWN,0
2015-07-15,259.8,261.1,259.254,261.0598,233.5798,UP,1
2015-07-16,262.12,261.46,260.342,261.1586,233.83,UP,1
2015-07-17,263.5,261.67,261.286,261.263,234.0851,UP,1
2015-07-20,270.24,263.94,263.346,261.4278,234.4043,DOWN,0
2015-07-21,268.84,270.24,264.9,261.446,234.7252,UP,1
2015-07-22,269.55,268.55,266.85,261.5686,235.0291,DOWN,0
2015-07-23,269.39,269.32,268.304,261.7704,235.3435,UP,1
2015-07-24,276.06,268.3,270.816,262.098,235.7121,UP,1
2015-07-27,276.64,274.85,272.096,262.4026,236.0619,UP,1
2015-07-28,279.2,278.94,274.168,262.7786,236.4544,UP,1
2015-07-29,279.22,278.97,276.102,263.1172,236.8799,UP,1
2015-07-30,282.58,281.4,278.74,263.4952,237.3283,DOWN,0
2015-07-31,278.91,283.67,279.31,263.6754,237.7415,UP,1
2015-08-03,282.89,279.77,280.56,263.9688,238.189,DOWN,0
2015-08-04,280.04,281.99,280.728,264.2096,238.628,UP,1
2015-08-05,280.45,281.59,280.974,264.4832,238.9983,DOWN,0
2015-08-06,280.0,281.04,280.458,264.683,239.3799,UP,1
2015-08-07,280.39,279.97,280.754,264.907,239.7466,DOWN,0
2015-08-10,280.09,282.89,280.194,265.1474,240.1448,DOWN,0
2015-08-11,279.43,278.43,280.072,265.333,240.5533,UP,1
2015-08-12,280.35,277.44,280.052,265.561,240.9807,UP,1
2015-08-13,282.23,283.97,280.498,265.8828,241.432,UP,1
2015-08-14,284.4,285.11,281.3,266.3096,241.889,UP,1
2015-08-17,284.51,282.83,282.184,266.7388,242.3494,UP,1
2015-08-18,287.42,284.44,283.782,267.2582,242.7496,DOWN,0
2015-08-19,285.59,286.13,284.83,267.8138,243.1331,DOWN,0
2015-08-20,279.96,284.22,284.376,268.2056,243.4788,DOWN,0
2015-08-21,271.31,277.16,281.758,268.4132,243.7816,DOWN,0
2015-08-24,255.53,260.0,275.962,268.3094,243.995,DOWN,0
2015-08-25,251.11,260.31,268.7,268.2144,244.1762,UP,1
2015-08-26,260.8,257.02,263.742,268.3164,244.4101,UP,1
2015-08-27,266.14,262.09,260.978,268.4968,244.6506,UP,1
2015-08-28,268.78,264.71,260.472,268.6454,244.8845,UP,1
2015-08-31,269.77,267.52,263.32,268.785,245.1224,DOWN,0
2015-09-01,262.87,265.09,265.672,268.8416,245.3269,UP,1
2015-09-02,269.95,264.99,267.502,269.0554,245.5662,UP,1
2015-09-03,274.44,269.51,269.162,269.422,245.8171,DOWN,0
2015-09-04,269.88,272.82,269.382,269.6878,246.0409,UP,1
2015-09-08,279.28,271.22,271.284,270.096,246.3089,UP,1
2015-09-09,281.0,282.36,274.91,270.7094,246.6011,UP,1
2015-09-10,285.14,279.72,277.948,271.3322,246.9084,UP,1
2015-09-11,289.62,284.57,280.984,272.0118,247.234,UP,1
2015-09-14,289.7,289.87,284.948,272.699,247.5498,UP,1
2015-09-15,290.05,290.75,287.102,273.3898,247.8678,UP,1
2015-09-16,290.57,289.51,289.016,274.0512,248.1848,DOWN,0
2015-09-17,290.07,290.64,290.002,274.7256,248.5142,DOWN,0
2015-09-18,285.51,285.89,289.18,275.3022,248.8147,UP,1
2015-09-21,292.02,287.52,289.644,275.967,249.1355,DOWN,0
2015-09-22,288.45,285.8,289.324,276.5372,249.4255,UP,1
2015-09-23,288.89,287.45,288.988,277.0936,249.7116,DOWN,0
2015-09-24,279.67,287.71,286.908,277.491,249.9649,DOWN,0
2015-09-25,279.3,284.17,285.666,277.8346,250.2121,DOWN,0
2015-09-28,270.49,279.0,281.36,277.9744,250.4159,DOWN,0
