ticker,BKNG US Equity,BKNG US Equity,BKNG US Equity,BKNG US Equity,BKNG US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2021-05-07,2327.08,2312.24,2353.546,2370.709,2042.9599,DOWN,0
2021-05-10,2263.1,2331.64,2318.078,2369.4008,2045.7981,DOWN,0
2021-05-11,2247.68,2230.0,2291.026,2367.9444,2048.53,DOWN,0
2021-05-12,2172.25,2231.31,2257.892,2365.7452,2050.8771,UP,1
2021-05-13,2207.27,2193.95,2243.476,2364.3906,2053.5047,UP,1
2021-05-14,2282.48,2251.12,2234.556,2365.6532,2056.3794,DOWN,0
2021-05-17,2223.15,2261.54,2226.566,2363.9742,2059.0565,DOWN,0
2021-05-18,2211.62,2231.55,2219.354,2360.8318,2061.8039,UP,1
2021-05-19,2270.01,2167.29,2238.906,2358.8962,2064.9028,UP,1
2021-05-20,2306.05,2279.84,2258.662,2357.6308,2068.0574,DOWN,0
2021-05-21,2293.38,2324.57,2260.842,2356.2572,2070.9004,UP,1
2021-05-24,2348.48,2301.72,2285.908,2355.206,2073.8839,DOWN,0
2021-05-25,2339.01,2357.5,2311.386,2353.1962,2076.8065,UP,1
2021-05-26,2347.0,2366.49,2326.784,2352.205,2079.6986,DOWN,0
2021-05-27,2334.78,2360.77,2332.53,2349.665,2082.347,UP,1
2021-05-28,2361.55,2339.84,2346.164,2349.957,2085.1144,DOWN,0
2021-06-01,2328.28,2380.0,2342.124,2350.7678,2087.791,DOWN,0
2021-06-02,2317.92,2339.7,2337.906,2352.4884,2090.4862,DOWN,0
2021-06-03,2295.81,2293.42,2327.668,2354.1046,2093.2007,UP,1
2021-06-04,2315.69,2304.78,2323.85,2356.3638,2095.8846,DOWN,0
2021-06-07,2298.52,2319.83,2311.244,2356.956,2098.5398,UP,1
2021-06-08,2303.74,2300.42,2306.336,2356.5602,2101.2151,UP,1
2021-06-09,2314.06,2300.0,2305.564,2355.8142,2103.8885,UP,1
2021-06-10,2324.45,2307.33,2311.292,2355.6054,2106.3386,DOWN,0
2021-06-11,2304.37,2313.9,2309.028,2355.096,2108.5914,UP,1
2021-06-14,2305.04,2311.87,2310.332,2353.5476,2110.7818,DOWN,0
2021-06-15,2301.96,2302.37,2309.976,2351.4032,2112.8241,DOWN,0
2021-06-16,2298.23,2312.02,2306.81,2348.9278,2114.589,DOWN,0
2021-06-17,2294.0,2296.14,2300.72,2346.595,2116.5067,DOWN,0
2021-06-18,2242.61,2283.09,2288.368,2342.8874,2118.0755,UP,1
2021-06-21,2263.07,2253.89,2279.974,2339.1476,2119.6472,DOWN,0
2021-06-22,2250.9,2267.89,2269.762,2335.9846,2121.1744,DOWN,0
2021-06-23,2246.28,2251.04,2259.372,2332.8244,2122.8172,DOWN,0
2021-06-24,2246.23,2267.69,2249.818,2328.6646,2124.5903,UP,1
2021-06-25,2281.66,2257.9,2257.628,2325.6336,2126.6432,DOWN,0
2021-06-28,2204.55,2249.75,2245.924,2320.1866,2128.583,DOWN,0
2021-06-29,2172.19,2192.32,2230.182,2314.5064,2130.5253,UP,1
2021-06-30,2188.09,2178.54,2218.544,2311.3682,2132.5428,UP,1
2021-07-01,2210.02,2194.67,2211.302,2308.414,2134.6579,UP,1
2021-07-02,2238.89,2220.13,2202.748,2306.2508,2136.819,DOWN,0
2021-07-06,2222.32,2233.76,2206.302,2302.7886,2138.9946,DOWN,0
2021-07-07,2166.77,2224.92,2205.218,2296.959,2141.167,DOWN,0
2021-07-08,2163.92,2150.15,2200.384,2290.9544,2143.7247,UP,1
2021-07-09,2194.99,2179.38,2197.378,2284.7522,2146.3296,UP,1
2021-07-12,2204.0,2182.06,2190.4,2278.8036,2149.1573,DOWN,0
2021-07-13,2188.44,2204.4,2183.624,2273.2508,2151.8466,DOWN,0
2021-07-14,2176.62,2206.02,2185.594,2267.9744,2154.4409,DOWN,0
2021-07-15,2169.39,2173.0,2186.688,2263.7034,2156.7858,DOWN,0
2021-07-16,2144.72,2183.89,2176.634,2259.8394,2159.1445,DOWN,0
2021-07-19,2067.55,2101.71,2149.344,2255.6034,2160.9289,UP,1
2021-07-20,2130.43,2067.55,2137.742,2251.6704,2162.8661,UP,1
2021-07-21,2194.03,2143.69,2141.224,2250.289,2165.2827,UP,1
2021-07-22,2194.41,2191.54,2146.228,2249.2236,2167.7208,UP,1
2021-07-23,2202.57,2193.05,2157.798,2249.83,2170.1851,UP,1
2021-07-26,2230.7,2203.88,2190.428,2250.2986,2172.5444,UP,1
2021-07-27,2246.19,2227.68,2213.58,2249.5728,2174.8313,DOWN,0
2021-07-28,2226.33,2250.0,2220.04,2249.6364,2176.8735,DOWN,0
2021-07-29,2214.34,2244.46,2224.026,2249.6908,2178.7202,DOWN,0
2021-07-30,2178.26,2198.6,2219.164,2247.8558,2180.7066,DOWN,0
2021-08-02,2170.94,2191.68,2207.212,2245.1536,2182.8984,DOWN,0
2021-08-03,2139.29,2173.59,2185.832,2242.0718,2185.0843,DOWN,0
2021-08-04,2085.64,2131.79,2157.694,2236.815,2187.1731,UP,1
2021-08-05,2207.71,2149.99,2156.368,2234.189,2189.9466,DOWN,0
2021-08-06,2182.98,2207.83,2157.312,2230.9086,2192.5029,DOWN,0
2021-08-09,2157.78,2182.97,2154.68,2227.3686,2194.7817,UP,1
2021-08-10,2200.47,2157.78,2166.916,2224.147,2196.8239,DOWN,0
2021-08-11,2200.22,2194.77,2189.832,2221.5858,2198.7072,DOWN,0
2021-08-12,2193.17,2181.36,2186.924,2219.0908,2200.9266,UP,1
2021-08-13,2203.42,2196.4,2191.012,2217.243,2203.4552,DOWN,0
2021-08-16,2130.89,2193.17,2185.634,2213.547,2206.0844,DOWN,0
2021-08-17,2113.27,2103.9,2168.194,2209.842,2208.4994,DOWN,0
2021-08-18,2086.31,2110.0,2145.412,2205.4934,2210.8185,DOWN,0
2021-08-19,2075.86,2079.12,2121.95,2200.7294,2213.1771,DOWN,0
2021-08-20,2074.74,2073.95,2096.214,2195.7352,2215.2029,UP,1
2021-08-23,2137.32,2072.06,2097.5,2192.3942,2217.3229,UP,1
2021-08-24,2233.11,2150.0,2121.468,2190.9556,2219.6469,UP,1
2021-08-25,2263.79,2240.33,2156.964,2190.1922,2222.0471,UP,1
2021-08-26,2276.8,2250.0,2197.152,2189.7636,2222.8399,UP,1
2021-08-27,2305.47,2279.0,2243.298,2189.993,2224.3301,DOWN,0
2021-08-30,2277.71,2300.0,2271.376,2190.695,2225.7185,UP,1
2021-08-31,2299.67,2286.02,2284.688,2191.427,2227.4023,DOWN,0
2021-09-01,2286.85,2305.86,2289.3,2192.146,2228.5722,UP,1
2021-09-02,2300.46,2304.24,2294.032,2193.2296,2229.5264,UP,1
2021-09-03,2304.45,2284.28,2293.828,2194.394,2230.6424,UP,1
2021-09-07,2338.57,2307.91,2306.0,2195.5322,2232.1123,DOWN,0
2021-09-08,2315.95,2340.0,2309.256,2197.7602,2233.6372,UP,1
2021-09-09,2318.67,2306.28,2315.62,2200.6898,2235.2667,DOWN,0
2021-09-10,2304.8,2330.0,2316.488,2203.024,2236.6915,UP,1
2021-09-13,2322.12,2314.5,2320.022,2205.266,2237.7848,UP,1
2021-09-14,2328.66,2323.05,2318.04,2207.0614,2239.1091,UP,1
2021-09-15,2375.97,2328.8,2330.044,2210.1344,2240.7256,DOWN,0
2021-09-16,2345.0,2368.12,2335.31,2213.699,2242.3084,DOWN,0
2021-09-17,2325.37,2350.83,2339.424,2216.928,2243.6719,UP,1
2021-09-20,2340.74,2310.0,2343.148,2219.843,2244.9835,DOWN,0
2021-09-21,2325.62,2363.52,2342.54,2222.2754,2246.1284,UP,1
2021-09-22,2406.11,2338.85,2348.568,2226.6288,2247.5338,UP,1
2021-09-23,2475.51,2410.65,2374.67,2232.6066,2249.2675,UP,1
2021-09-24,2491.35,2452.38,2407.866,2239.0458,2251.291,DOWN,0
2021-09-27,2476.52,2494.16,2435.022,2245.6818,2253.138,DOWN,0
2021-09-28,2432.75,2460.0,2456.448,2252.9858,2254.7774,DOWN,0
2021-09-29,2377.82,2436.64,2450.79,2257.9336,2256.2205,DOWN,0
2021-09-30,2373.87,2382.93,2430.462,2261.5304,2257.7598,UP,1
2021-10-01,2455.87,2416.84,2423.366,2266.7596,2259.5489,UP,1
2021-10-04,2459.52,2455.87,2419.966,2271.8986,2261.3529,DOWN,0
2021-10-05,2432.34,2459.0,2419.884,2275.9314,2262.9475,UP,1
2021-10-06,2448.2,2400.0,2433.96,2279.9716,2264.6902,UP,1
2021-10-07,2469.0,2473.02,2452.986,2284.825,2266.6942,UP,1
2021-10-08,2474.37,2473.69,2456.686,2290.0256,2268.802,DOWN,0
2021-10-11,2467.41,2480.49,2458.264,2295.8086,2270.6348,DOWN,0
2021-10-12,2464.7,2470.49,2464.736,2301.6838,2272.5165,DOWN,0
2021-10-13,2462.53,2465.0,2467.602,2308.1486,2274.1396,UP,1
2021-10-14,2496.22,2482.6,2473.046,2316.3602,2275.6937,UP,1
2021-10-15,2538.34,2520.0,2485.84,2322.9728,2277.3591,DOWN,0
2021-10-18,2502.13,2520.35,2492.784,2329.3558,2278.7334,DOWN,0
2021-10-19,2463.1,2502.52,2492.464,2335.4622,2280.2285,DOWN,0
2021-10-20,2384.18,2465.01,2476.794,2339.1364,2281.209,UP,1
2021-10-21,2411.13,2400.55,2459.776,2343.3546,2282.0156,DOWN,0
2021-10-22,2394.59,2407.11,2431.026,2347.383,2282.7893,UP,1
2021-10-25,2412.98,2397.84,2413.196,2351.5742,2283.4465,UP,1
2021-10-26,2443.03,2422.9,2409.182,2357.817,2284.5553,DOWN,0
2021-10-27,2428.09,2431.37,2417.964,2364.1134,2285.7141,UP,1
2021-10-28,2429.77,2426.02,2421.692,2370.9826,2286.9508,DOWN,0
2021-10-29,2420.78,2418.89,2426.93,2377.881,2288.1418,UP,1
2021-11-01,2489.69,2420.13,2442.272,2386.18,2289.9941,DOWN,0
2021-11-02,2453.83,2475.68,2444.432,2392.5102,2291.448,DOWN,0
2021-11-03,2435.33,2443.32,2445.88,2396.5546,2292.8244,UP,1
2021-11-04,2437.01,2539.0,2447.328,2400.019,2294.4598,UP,1
2021-11-05,2618.97,2544.34,2486.966,2406.8624,2297.2234,UP,1
2021-11-08,2639.86,2659.0,2517.0,2413.5502,2300.3306,UP,1
2021-11-09,2648.2,2639.0,2555.874,2420.96,2303.6558,DOWN,0
2021-11-10,2569.78,2658.86,2582.764,2426.3622,2307.0742,DOWN,0
2021-11-11,2479.04,2573.26,2591.17,2430.206,2309.2989,DOWN,0
2021-11-12,2451.65,2495.66,2557.706,2433.2298,2311.8355,DOWN,0
2021-11-15,2405.01,2455.0,2510.736,2435.241,2313.9083,DOWN,0
2021-11-16,2380.33,2412.13,2457.162,2436.0762,2315.4823,DOWN,0
2021-11-17,2366.38,2386.21,2416.482,2437.0848,2317.1777,UP,1
2021-11-18,2375.98,2374.15,2395.87,2438.231,2318.6429,DOWN,0
2021-11-19,2339.99,2314.87,2373.538,2438.9348,2319.8607,DOWN,0
2021-11-22,2297.13,2330.81,2351.962,2438.435,2320.8486,UP,1
2021-11-23,2341.13,2312.24,2344.122,2438.6844,2322.1278,DOWN,0
2021-11-24,2323.12,2311.96,2335.47,2437.6274,2323.0346,DOWN,0
2021-11-26,2155.56,2121.96,2291.386,2433.8386,2323.0161,UP,1
2021-11-29,2182.01,2206.417,2259.79,2430.9714,2323.1733,DOWN,0
2021-11-30,2101.85,2121.48,2220.734,2426.1936,2322.7617,DOWN,0
2021-12-01,2067.01,2146.92,2165.91,2421.0214,2321.9279,UP,1
2021-12-02,2171.93,2099.78,2135.672,2416.3378,2321.4886,DOWN,0
2021-12-03,2114.44,2185.0,2127.448,2409.1164,2320.5956,UP,1
2021-12-06,2227.28,2163.0,2136.502,2403.835,2319.9819,UP,1
2021-12-07,2245.03,2289.06,2165.138,2399.2052,2319.4102,UP,1
2021-12-08,2307.2,2268.96,2213.176,2396.6942,2318.7287,DOWN,0
2021-12-09,2267.61,2299.565,2232.312,2394.49,2318.7007,DOWN,0
2021-12-10,2236.36,2273.32,2256.696,2391.7398,2318.24,DOWN,0
2021-12-13,2149.51,2202.03,2241.142,2385.6126,2317.385,DOWN,0
2021-12-14,2124.93,2120.0,2217.122,2378.9208,2316.5986,UP,1
2021-12-15,2130.38,2156.15,2181.758,2372.8816,2315.8755,UP,1
2021-12-16,2164.91,2186.99,2161.218,2367.2158,2315.6033,UP,1
2021-12-17,2210.46,2152.54,2156.038,2362.045,2315.1201,DOWN,0
2021-12-20,2208.75,2151.0,2167.886,2356.7326,2314.3202,UP,1
2021-12-21,2365.75,2241.37,2216.05,2354.6994,2314.315,UP,1
2021-12-22,2385.18,2346.69,2267.01,2353.109,2314.3943,UP,1
2021-12-23,2402.25,2407.76,2314.478,2351.9034,2314.5952,DOWN,0
2021-12-27,2394.51,2389.67,2351.288,2349.8692,2314.5626,DOWN,0
2021-12-28,2386.91,2387.06,2386.92,2346.8406,2314.2996,DOWN,0
2021-12-29,2384.68,2388.95,2390.706,2344.4916,2314.2402,UP,1
2021-12-30,2395.92,2385.68,2392.854,2343.148,2313.9109,UP,1
2021-12-31,2399.23,2391.15,2392.25,2343.449,2314.1723,UP,1
2022-01-03,2461.42,2423.0,2405.632,2344.4548,2315.0407,UP,1
2022-01-04,2464.93,2475.0,2421.236,2345.8616,2316.2059,DOWN,0
2022-01-05,2413.3,2479.2,2426.96,2345.868,2317.1974,UP,1
2022-01-06,2429.97,2412.99,2433.77,2345.6068,2318.3336,UP,1
2022-01-07,2434.58,2435.0,2440.84,2345.7366,2319.162,DOWN,0
2022-01-10,2426.4,2433.74,2433.836,2345.6692,2319.6763,UP,1
2022-01-11,2469.42,2392.07,2434.734,2346.642,2320.2666,DOWN,0
2022-01-12,2436.1,2480.0,2439.294,2345.5702,2320.7727,UP,1
2022-01-13,2458.98,2442.84,2445.096,2345.6732,2321.4184,DOWN,0
2022-01-14,2450.95,2458.98,2448.37,2345.9856,2321.7608,DOWN,0
2022-01-18,2384.21,2424.14,2439.932,2344.9296,2321.636,DOWN,0
2022-01-19,2377.09,2372.16,2421.466,2340.092,2321.4114,UP,1
2022-01-20,2433.64,2418.75,2420.974,2335.9676,2321.5264,DOWN,0
2022-01-21,2345.86,2433.64,2398.35,2329.9208,2321.1158,UP,1
2022-01-24,2349.62,2317.32,2378.084,2325.5176,2320.6136,DOWN,0
2022-01-25,2329.02,2285.09,2367.046,2322.5172,2320.2134,UP,1
2022-01-26,2370.63,2375.0,2365.754,2320.8968,2320.0451,DOWN,0
2022-01-27,2359.65,2419.41,2350.956,2319.9896,2319.5723,UP,1
2022-01-28,2412.94,2359.72,2364.372,2320.6418,2319.4709,UP,1
2022-01-31,2456.13,2405.78,2385.674,2322.4368,2319.3671,UP,1
2022-02-01,2465.64,2464.96,2412.998,2324.23,2319.4143,DOWN,0
2022-02-02,2440.98,2485.0,2427.068,2326.2498,2319.8942,DOWN,0
2022-02-03,2437.52,2439.82,2442.642,2329.0576,2320.2931,UP,1
2022-02-04,2442.93,2408.41,2448.64,2331.0936,2320.7725,UP,1
2022-02-07,2483.05,2467.4,2454.024,2334.2922,2321.2106,UP,1
2022-02-08,2541.38,2485.0,2469.172,2342.0086,2321.6263,UP,1
2022-02-09,2626.98,2596.08,2506.372,2350.908,2322.4404,UP,1
2022-02-10,2628.38,2580.8,2544.544,2361.4386,2323.0568,DOWN,0
2022-02-11,2530.01,2680.0,2561.96,2370.6986,2323.1997,UP,1
2022-02-14,2545.66,2521.57,2574.482,2378.1732,2323.5976,UP,1
2022-02-15,2635.16,2573.48,2593.238,2388.5876,2324.5712,UP,1
2022-02-16,2703.26,2633.8,2608.494,2398.1072,2326.1728,DOWN,0
2022-02-17,2623.95,2664.81,2607.608,2405.6856,2327.603,DOWN,0
2022-02-18,2616.41,2625.02,2624.888,2411.8698,2329.2883,DOWN,0
2022-02-22,2518.22,2588.46,2619.4,2416.882,2330.244,DOWN,0
2022-02-23,2469.83,2536.73,2586.334,2421.5514,2331.2776,DOWN,0
2022-02-24,2295.0,2161.61,2504.682,2424.4612,2331.5142,DOWN,0
2022-02-25,2281.46,2319.26,2436.184,2427.5918,2332.0603,DOWN,0
2022-02-28,2172.25,2241.8,2347.352,2428.4292,2331.8852,DOWN,0
2022-03-01,2072.0,2148.45,2258.108,2426.571,2330.8328,UP,1
2022-03-02,2163.52,2091.16,2196.846,2425.6322,2330.5346,DOWN,0
2022-03-03,2102.06,2173.09,2158.258,2423.4984,2329.9868,DOWN,0
2022-03-04,1985.04,2048.29,2098.974,2415.8842,2328.562,DOWN,0
2022-03-07,1817.16,1970.26,2027.956,2404.5238,2326.1175,UP,1
2022-03-08,1899.53,1843.39,1993.462,2394.4694,2324.1483,UP,1
2022-03-09,2035.47,2009.54,1967.852,2387.2886,2322.5832,DOWN,0
2022-03-10,2030.36,1976.01,1953.512,2380.1576,2321.04,DOWN,0
2022-03-11,2017.4,2062.0,1959.984,2372.812,2319.392,DOWN,0
2022-03-14,1999.95,2010.2,1996.542,2364.8926,2317.7178,UP,1
2022-03-15,2080.18,2032.72,2032.672,2358.5116,2316.311,UP,1
2022-03-16,2202.44,2137.2,2066.066,2353.332,2315.6818,DOWN,0
2022-03-17,2161.14,2167.18,2092.222,2347.2562,2314.8979,UP,1
2022-03-18,2186.31,2161.14,2126.004,2342.7164,2314.3504,DOWN,0
2022-03-21,2161.39,2204.5,2158.292,2337.3448,2313.5789,UP,1
2022-03-22,2201.96,2171.0,2182.648,2332.6924,2313.0961,DOWN,0
2022-03-23,2159.75,2204.82,2174.11,2327.3594,2312.3761,UP,1
2022-03-24,2261.99,2164.0,2194.28,2323.2108,2312.1158,DOWN,0
2022-03-25,2247.93,2266.97,2206.604,2319.4474,2311.7332,UP,1
2022-03-28,2276.82,2260.77,2229.69,2315.8042,2311.5954,UP,1
2022-03-29,2371.92,2340.35,2263.682,2314.2236,2311.9298,DOWN,0
2022-03-30,2327.99,2368.044,2297.33,2313.0992,2312.06,UP,1
2022-03-31,2348.45,2364.33,2314.622,2312.5264,2312.3111,UP,1
2022-04-01,2367.83,2377.62,2338.602,2311.2102,2312.6802,UP,1
2022-04-04,2374.97,2375.67,2358.232,2311.7924,2313.342,DOWN,0
2022-04-05,2298.0,2347.53,2343.448,2310.76,2313.5167,DOWN,0
2022-04-06,2222.14,2237.62,2322.278,2308.6224,2313.3729,DOWN,0
2022-04-07,2213.2,2208.18,2295.228,2305.4738,2313.2075,DOWN,0
2022-04-08,2167.42,2203.45,2255.146,2301.6292,2312.8134,UP,1
2022-04-11,2169.21,2150.0,2213.994,2296.7546,2312.2512,UP,1
2022-04-12,2181.38,2196.95,2190.67,2291.2596,2312.1353,UP,1
2022-04-13,2260.11,2192.25,2198.264,2287.149,2312.5749,DOWN,0
2022-04-14,2227.29,2277.0,2201.082,2282.8752,2312.7709,DOWN,0
2022-04-18,2199.31,2210.0,2207.46,2278.111,2312.7174,UP,1
2022-04-19,2239.38,2204.81,2221.494,2274.04,2312.7198,UP,1
2022-04-20,2251.8,2260.0,2235.578,2269.415,2312.8672,DOWN,0
2022-04-21,2239.32,2316.07,2231.42,2263.3738,2313.23,DOWN,0
2022-04-22,2213.87,2226.0,2228.736,2255.1116,2313.4797,UP,1
2022-04-25,2246.04,2192.07,2238.082,2247.4648,2313.735,DOWN,0
2022-04-26,2159.96,2231.84,2222.198,2240.0638,2313.5148,UP,1
2022-04-27,2258.95,2188.0,2223.628,2234.3296,2313.8673,UP,1
2022-04-28,2317.8,2285.81,2239.324,2227.9824,2314.5732,DOWN,0
2022-04-29,2210.31,2292.54,2238.612,2218.1234,2314.7778,DOWN,0
2022-05-02,2192.92,2207.0,2227.988,2209.5028,2315.0188,DOWN,0
2022-05-03,2105.93,2203.76,2217.182,2199.2932,2315.2107,DOWN,0
2022-05-04,2103.33,2088.0,2186.058,2190.9954,2315.0752,UP,1
2022-05-05,2171.91,2300.0,2156.88,2185.037,2314.9646,UP,1
2022-05-06,2194.23,2145.14,2153.664,2183.0216,2314.9637,DOWN,0
2022-05-09,2023.57,2105.35,2119.794,2177.8638,2314.0687,UP,1
2022-05-10,2044.98,2099.82,2107.604,2175.3184,2313.1401,UP,1
2022-05-11,2072.15,2063.6,2101.368,2175.3214,2312.2699,DOWN,0
2022-05-12,2053.05,2051.44,2077.596,2173.112,2311.4035,UP,1
2022-05-13,2101.89,2104.3,2059.128,2173.1086,2310.8413,DOWN,0
2022-05-16,2046.01,2086.11,2063.616,2174.328,2310.18,UP,1
2022-05-17,2146.59,2125.0,2083.938,2180.9166,2310.0583,DOWN,0
2022-05-18,2050.38,2120.0,2079.584,2183.9336,2309.6137,UP,1
2022-05-19,2103.4,2059.62,2089.654,2185.2922,2309.7025,UP,1
2022-05-20,2115.9,2127.77,2092.456,2187.003,2309.2435,DOWN,0
2022-05-23,2106.65,2157.39,2104.584,2188.788,2308.8618,DOWN,0
2022-05-24,2050.06,2089.43,2085.278,2189.7902,2308.3232,UP,1
2022-05-25,2147.22,2038.07,2104.646,2191.131,2308.057,UP,1
2022-05-26,2221.51,2170.82,2128.268,2191.5124,2308.1634,UP,1
2022-05-27,2265.98,2263.61,2158.284,2193.6092,2308.5275,DOWN,0
2022-05-31,2243.56,2243.32,2185.666,2194.7542,2308.7282,DOWN,0
2022-06-01,2238.57,2265.0,2223.368,2196.2978,2309.2666,UP,1
2022-06-02,2372.36,2259.55,2268.396,2199.7058,2310.562,DOWN,0
2022-06-03,2335.87,2317.36,2291.268,2203.2282,2311.8098,UP,1
2022-06-06,2347.3,2366.44,2307.532,2204.9344,2313.167,DOWN,0
2022-06-07,2326.73,2302.03,2324.166,2206.5104,2314.427,UP,1
2022-06-08,2345.8,2303.45,2345.612,2207.89,2315.4694,DOWN,0
2022-06-09,2277.84,2330.0,2326.708,2206.0084,2315.693,DOWN,0
2022-06-10,2104.96,2199.83,2280.526,2201.5478,2314.8989,DOWN,0
2022-06-13,1979.32,2006.45,2206.93,2194.1652,2313.4115,DOWN,0
2022-06-14,1951.51,1983.35,2131.886,2185.8388,2311.6417,UP,1
2022-06-15,1973.24,1992.9,2057.374,2177.8042,2310.1193,DOWN,0
2022-06-16,1846.24,1902.86,1971.054,2168.769,2307.8522,UP,1
2022-06-17,1906.87,1851.92,1931.436,2162.4636,2305.9523,UP,1
2022-06-21,1937.29,1949.58,1923.03,2156.9454,2304.1364,DOWN,0
2022-06-22,1889.84,1896.67,1910.696,2151.3938,2302.0634,DOWN,0
2022-06-23,1835.06,1871.64,1883.06,2144.7108,2299.5458,UP,1
2022-06-24,1931.05,1867.83,1900.022,2139.7042,2297.6213,DOWN,0
2022-06-27,1896.24,1939.91,1897.896,2132.4268,2295.5092,DOWN,0
2022-06-28,1838.42,1921.76,1878.122,2124.6494,2293.1773,DOWN,0
2022-06-29,1810.33,1823.84,1862.22,2116.8698,2290.6183,DOWN,0
2022-06-30,1748.99,1752.63,1845.006,2107.062,2287.72,UP,1
2022-07-01,1767.98,1743.1,1812.392,2097.3856,2284.68,UP,1
2022-07-05,1787.96,1711.53,1790.736,2088.3584,2281.8948,DOWN,0
2022-07-06,1750.86,1793.69,1773.224,2079.0982,2279.0223,UP,1
2022-07-07,1785.92,1783.19,1768.342,2069.8958,2276.2482,DOWN,0
2022-07-08,1769.48,1763.66,1772.44,2062.0862,2273.4675,DOWN,0
2022-07-11,1724.55,1737.66,1763.754,2051.3982,2270.0597,UP,1
2022-07-12,1738.25,1732.4,1753.812,2039.8072,2266.3734,DOWN,0
2022-07-13,1738.03,1692.53,1751.246,2030.3616,2262.6068,DOWN,0
2022-07-14,1673.91,1691.4,1728.844,2019.9814,2258.5937,UP,1
2022-07-15,1698.59,1709.24,1714.666,2011.8346,2254.9229,UP,1
2022-07-18,1738.79,1744.91,1717.514,2004.5438,2251.7278,UP,1
2022-07-19,1834.8,1773.62,1736.824,1997.8016,2249.0324,DOWN,0
2022-07-20,1834.8,1827.25,1756.178,1990.613,2245.9271,DOWN,0
2022-07-21,1829.41,1814.72,1787.278,1986.7298,2242.7765,DOWN,0
2022-07-22,1809.88,1853.02,1809.536,1982.0278,2239.6642,UP,1
2022-07-25,1834.67,1818.83,1828.712,1977.2782,2236.5966,DOWN,0
2022-07-26,1795.8,1820.63,1820.912,1972.1332,2233.2306,UP,1
2022-07-27,1877.58,1836.76,1829.468,1967.647,2230.2466,UP,1
2022-07-28,1912.93,1886.6,1846.172,1964.9854,2227.4742,UP,1
2022-07-29,1935.69,1913.61,1871.334,1960.7674,2224.8292,DOWN,0
2022-08-01,1906.67,1923.75,1885.734,1957.8932,2222.0499,UP,1
2022-08-02,1956.3,1906.67,1917.834,1954.9512,2219.3503,UP,1
2022-08-03,1966.48,1935.01,1935.614,1951.9628,2216.491,DOWN,0
2022-08-04,1947.25,1900.83,1942.478,1948.7748,2213.7166,DOWN,0
2022-08-05,1924.97,1933.76,1940.334,1946.273,2211.0259,UP,1
2022-08-08,1955.8,1922.88,1950.16,1942.4446,2208.884,UP,1
2022-08-09,1957.21,1951.65,1950.342,1937.1586,2206.6144,UP,1
2022-08-10,2023.69,2000.02,1961.784,1932.3128,2204.7599,UP,1
2022-08-11,2063.76,2061.61,1985.086,1928.7168,2203.0138,UP,1
2022-08-12,2120.98,2083.96,2024.288,1926.365,2201.4036,UP,1
2022-08-15,2129.76,2102.0,2059.08,1921.513,2199.9119,UP,1
2022-08-16,2151.34,2116.27,2097.906,1917.8224,2198.5198,DOWN,0
2022-08-17,2129.65,2112.62,2119.098,1913.4694,2197.0641,UP,1
2022-08-18,2144.73,2118.87,2135.292,1909.8294,2195.3393,DOWN,0
2022-08-19,2086.92,2121.79,2128.48,1904.6518,2193.5048,DOWN,0
2022-08-22,1972.67,2018.43,2097.062,1898.5484,2191.1915,UP,1
2022-08-23,1992.83,1975.97,2065.36,1896.3058,2188.9706,DOWN,0
2022-08-24,1990.96,1971.98,2037.622,1896.5386,2185.8305,UP,1
2022-08-25,2008.54,2000.0,2010.384,1897.6792,2182.6739,DOWN,0
2022-08-26,1910.96,2013.53,1975.192,1896.4336,2178.9877,DOWN,0
2022-08-29,1898.66,1897.0,1960.39,1897.482,2175.6321,DOWN,0
2022-08-30,1880.23,1921.0,1937.87,1896.9492,2172.6381,DOWN,0
2022-08-31,1875.81,1891.62,1914.84,1895.7196,2169.7589,DOWN,0
2022-09-01,1852.51,1859.0,1883.634,1894.973,2166.9964,DOWN,0
2022-09-02,1837.91,1863.86,1869.024,1895.03,2164.2843,DOWN,0
2022-09-06,1814.85,1837.91,1852.262,1892.706,2161.5266,UP,1
2022-09-07,1872.45,1824.19,1850.706,1892.2302,2159.009,UP,1
2022-09-08,1906.02,1843.3,1856.748,1893.5822,2156.8391,UP,1
2022-09-09,1981.03,1920.0,1882.452,1896.9962,2155.2586,UP,1
2022-09-12,2013.32,2010.21,1917.534,1902.2828,2153.6196,DOWN,0
2022-09-13,1920.8,1941.0,1938.724,1905.3392,2151.608,UP,1
2022-09-14,1967.38,1916.78,1957.71,1908.9276,2150.6671,DOWN,0
2022-09-15,1956.77,1955.62,1967.86,1913.0458,2149.5409,DOWN,0
2022-09-16,1876.45,1934.0,1946.944,1914.8564,2148.4139,UP,1
2022-09-19,1902.99,1849.1,1924.878,1917.5266,2147.5938,DOWN,0
2022-09-20,1896.63,1887.73,1920.044,1920.9682,2146.2173,DOWN,0
2022-09-21,1806.7,1888.21,1887.908,1922.3372,2144.6786,DOWN,0
2022-09-22,1720.58,1806.0,1840.67,1921.9882,2142.1451,DOWN,0
2022-09-23,1669.88,1696.15,1799.356,1921.9076,2139.2693,DOWN,0
