ticker,COST US Equity,COST US Equity,COST US Equity,COST US Equity,COST US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2006-02-17,50.98,51.69,46.5744,51.116,49.8072,DOWN,0
2006-02-21,50.7,51.011,46.6141,51.234,49.8342,UP,1
2006-02-22,51.51,50.92,46.6573,51.3,49.8986,DOWN,0
2006-02-23,51.11,51.539,46.6961,51.208,49.9498,DOWN,0
2006-02-24,50.69,51.23,46.7348,50.998,49.99,UP,1
2006-02-27,51.61,50.98,46.778,51.124,50.0498,DOWN,0
2006-02-28,51.19,51.4,46.8216,51.222,50.0892,UP,1
2006-03-01,52.19,51.7,46.8723,51.358,50.1428,UP,1
2006-03-02,52.8,51.25,46.9201,51.696,50.2238,UP,1
2006-03-03,53.52,52.26,46.9687,52.262,50.321,UP,1
2006-03-06,53.76,53.23,47.013,52.692,50.4118,DOWN,0
2006-03-07,53.62,53.44,47.0564,53.178,50.488,UP,1
2006-03-08,53.77,53.6,47.1004,53.494,50.5666,DOWN,0
2006-03-09,53.07,53.83,47.1432,53.548,50.6284,UP,1
2006-03-10,53.97,53.1,47.1904,53.638,50.7124,UP,1
2006-03-13,54.23,54.04,47.2344,53.732,50.7948,UP,1
2006-03-14,55.27,54.03,47.2833,54.062,50.9008,DOWN,0
2006-03-15,55.0,55.0,47.3318,54.308,51.0114,DOWN,0
2006-03-16,55.0,55.07,47.3799,54.694,51.113,UP,1
2006-03-17,55.88,54.99,47.4315,55.076,51.229,UP,1
2006-03-20,56.0,55.905,47.4784,55.43,51.3534,DOWN,0
2006-03-21,55.4,55.97,47.5248,55.456,51.4644,DOWN,0
2006-03-22,55.16,55.19,47.5717,55.488,51.5666,DOWN,0
2006-03-23,54.99,55.18,47.6175,55.486,51.6664,DOWN,0
2006-03-24,54.64,55.08,47.6622,55.238,51.7454,UP,1
2006-03-27,54.77,54.52,47.7069,54.992,51.8262,DOWN,0
2006-03-28,54.27,54.95,47.7492,54.766,51.8916,UP,1
2006-03-29,54.68,54.34,47.7939,54.67,51.9732,DOWN,0
2006-03-30,54.22,54.6,47.8333,54.516,52.0428,DOWN,0
2006-03-31,54.16,54.28,47.8732,54.42,52.1142,UP,1
2006-04-03,54.32,54.48,47.9148,54.33,52.2068,UP,1
2006-04-04,54.7,54.54,47.9554,54.416,52.3182,UP,1
2006-04-05,55.14,54.57,47.9993,54.508,52.43,UP,1
2006-04-06,56.59,55.69,48.0527,54.982,52.563,DOWN,0
2006-04-07,55.7,56.45,48.1039,55.29,52.6752,DOWN,0
2006-04-10,54.43,55.01,48.152,55.312,52.7628,DOWN,0
2006-04-11,54.24,54.58,48.1986,55.22,52.854,UP,1
2006-04-12,54.47,54.24,48.2474,55.086,52.9456,DOWN,0
2006-04-13,54.09,54.33,48.2909,54.586,53.0374,DOWN,0
2006-04-17,53.89,54.03,48.3344,54.224,53.111,UP,1
2006-04-18,55.3,53.81,48.3872,54.398,53.228,DOWN,0
2006-04-19,54.79,55.58,48.4365,54.508,53.3384,UP,1
2006-04-20,54.85,54.76,48.4842,54.584,53.461,DOWN,0
2006-04-21,53.97,54.94,48.5272,54.56,53.559,UP,1
2006-04-24,54.48,53.69,48.5742,54.678,53.6692,UP,1
2006-04-25,54.54,54.22,48.6191,54.526,53.7652,DOWN,0
2006-04-26,54.52,54.65,48.6635,54.472,53.8534,DOWN,0
2006-04-27,54.36,54.25,48.7044,54.374,53.917,UP,1
2006-04-28,54.43,54.54,48.7476,54.466,53.9742,DOWN,0
2006-05-01,54.12,54.745,48.7884,54.394,54.0218,DOWN,0
2006-05-02,53.98,54.12,48.8261,54.282,54.0818,DOWN,0
2006-05-03,53.96,53.84,48.8639,54.17,54.147,UP,1
2006-05-04,55.53,54.85,48.9098,54.404,54.2274,UP,1
2006-05-05,56.7,55.9,48.9628,54.858,54.3392,UP,1
2006-05-08,56.85,56.7,49.0197,55.404,54.4624,DOWN,0
2006-05-09,56.61,56.94,49.073,55.93,54.5624,UP,1
2006-05-10,56.8,56.64,49.1274,56.498,54.6746,DOWN,0
2006-05-11,56.06,56.52,49.1777,56.604,54.752,DOWN,0
2006-05-12,55.23,56.12,49.2234,56.31,54.8006,UP,1
2006-05-15,55.55,54.68,49.2685,56.05,54.8412,DOWN,0
2006-05-16,55.24,55.4,49.3148,55.776,54.8708,DOWN,0
2006-05-17,54.01,54.8,49.3566,55.218,54.8786,DOWN,0
2006-05-18,53.47,54.29,49.3971,54.7,54.8726,UP,1
2006-05-19,54.2,53.52,49.4458,54.494,54.8952,DOWN,0
2006-05-22,54.11,53.84,49.4951,54.206,54.898,DOWN,0
2006-05-23,53.64,54.02,49.545,53.886,54.8862,UP,1
2006-05-24,53.81,53.59,49.5975,53.846,54.857,UP,1
2006-05-25,54.4,53.85,49.6535,54.032,54.845,UP,1
2006-05-26,54.43,54.525,49.7133,54.078,54.8336,DOWN,0
2006-05-30,53.56,54.27,49.7672,53.968,54.7872,DOWN,0
2006-05-31,52.93,52.99,49.8177,53.826,54.7258,UP,1
2006-06-01,54.23,53.1,49.8739,53.91,54.7024,DOWN,0
2006-06-02,53.45,53.93,49.9275,53.72,54.6682,DOWN,0
2006-06-05,52.57,53.23,49.9721,53.348,54.6198,DOWN,0
2006-06-06,52.51,52.58,50.0147,53.138,54.5772,DOWN,0
2006-06-07,52.29,52.49,50.0549,53.01,54.5276,UP,1
2006-06-08,53.45,52.34,50.101,52.854,54.5112,DOWN,0
2006-06-09,53.04,53.55,50.1479,52.772,54.4784,DOWN,0
2006-06-12,52.31,52.961,50.1928,52.72,54.4402,UP,1
2006-06-13,52.63,52.24,50.2389,52.744,54.4096,UP,1
2006-06-14,52.98,52.57,50.2882,52.882,54.3828,UP,1
2006-06-15,53.87,53.0,50.3405,52.966,54.3662,DOWN,0
2006-06-16,53.75,53.61,50.3941,53.108,54.3384,DOWN,0
2006-06-19,53.55,53.75,50.4448,53.356,54.2776,UP,1
2006-06-20,54.88,54.32,50.5033,53.806,54.2612,UP,1
2006-06-21,55.76,54.72,50.5663,54.362,54.2878,DOWN,0
2006-06-22,55.27,55.51,50.6267,54.642,54.3084,UP,1
2006-06-23,55.5,55.1,50.6876,54.992,54.329,UP,1
2006-06-26,56.3,55.44,50.7539,55.542,54.3732,DOWN,0
2006-06-27,55.65,56.12,50.817,55.696,54.4084,UP,1
2006-06-28,56.06,55.74,50.8777,55.756,54.4236,UP,1
2006-06-29,57.155,56.04,50.9458,56.133,54.4709,DOWN,0
2006-06-30,57.13,57.09,51.0157,56.459,54.5165,UP,1
2006-07-03,57.58,57.18,51.0889,56.715,54.5887,DOWN,0
2006-07-05,56.85,57.5,51.1572,56.955,54.6361,DOWN,0
2006-07-06,55.85,55.4,51.2252,56.913,54.6623,UP,1
2006-07-07,56.16,55.63,51.2992,56.714,54.6951,UP,1
2006-07-10,56.31,56.03,51.3733,56.55,54.7341,UP,1
2006-07-11,56.73,56.26,51.4417,56.38,54.7801,DOWN,0
2006-07-12,55.88,56.5,51.507,56.186,54.8153,DOWN,0
2006-07-13,55.05,55.56,51.5684,56.026,54.8367,DOWN,0
2006-07-14,53.52,54.89,51.6203,55.498,54.8279,UP,1
2006-07-17,53.96,53.51,51.678,55.028,54.7965,DOWN,0
2006-07-18,52.88,53.56,51.7294,54.258,54.7201,UP,1
2006-07-19,53.79,53.0,51.7829,53.84,54.6589,DOWN,0
2006-07-20,53.35,53.61,51.8354,53.5,54.5937,DOWN,0
2006-07-21,52.56,53.12,51.8834,53.308,54.5089,UP,1
2006-07-24,53.36,52.91,51.9356,53.188,54.4549,UP,1
2006-07-25,54.0,53.41,51.981,53.412,54.4303,DOWN,0
2006-07-26,53.33,53.9,52.0195,53.32,54.3859,DOWN,0
2006-07-27,51.45,53.4,52.0485,52.94,54.3101,UP,1
2006-07-28,51.87,51.8,52.0803,52.802,54.2673,UP,1
2006-07-31,52.76,52.0,52.1178,52.682,54.2531,DOWN,0
2006-08-01,52.25,52.4,52.1522,52.332,54.2141,UP,1
2006-08-02,52.44,52.26,52.1821,52.154,54.1807,DOWN,0
2006-08-03,51.0,51.65,52.2041,52.064,54.1279,UP,1
2006-08-04,51.78,51.48,52.2314,52.046,54.0873,DOWN,0
2006-08-07,51.47,51.85,52.2499,51.788,54.0287,UP,1
2006-08-08,51.66,51.85,52.27,51.67,53.9733,DOWN,0
2006-08-09,50.2,52.16,52.2822,51.222,53.9061,UP,1
2006-08-10,51.26,50.01,52.2975,51.274,53.8727,DOWN,0
2006-08-11,50.75,51.06,52.3117,51.068,53.8031,UP,1
2006-08-14,51.65,51.24,52.3344,51.104,53.7671,UP,1
2006-08-15,51.82,52.4,52.3618,51.136,53.7521,UP,1
2006-08-16,51.95,51.91,52.3848,51.486,53.7409,DOWN,0
2006-08-17,51.85,51.95,52.4022,51.604,53.7321,UP,1
2006-08-18,52.55,52.12,52.4243,51.964,53.7141,DOWN,0
2006-08-21,51.43,52.34,52.4389,51.92,53.6819,UP,1
2006-08-22,51.59,51.18,52.4535,51.874,53.6675,DOWN,0
2006-08-23,50.5,51.92,52.4604,51.584,53.6249,DOWN,0
2006-08-24,49.61,50.88,52.4604,51.136,53.5575,DOWN,0
2006-08-25,48.59,48.8,52.4587,50.344,53.4519,UP,1
2006-08-28,49.16,48.71,52.4612,49.89,53.3601,UP,1
2006-08-29,49.25,49.37,52.4572,49.422,53.2741,DOWN,0
2006-08-30,47.18,46.76,52.4424,48.758,53.1201,DOWN,0
2006-08-31,46.79,47.31,52.4273,48.194,52.9407,UP,1
2006-09-01,47.35,47.11,52.4178,47.946,52.7823,UP,1
2006-09-05,48.21,47.5,52.4129,47.756,52.6365,DOWN,0
2006-09-06,47.7,47.97,52.4023,47.446,52.4645,DOWN,0
2006-09-07,47.19,47.77,52.3892,47.448,52.2953,UP,1
2006-09-08,48.07,47.48,52.3825,47.704,52.1355,UP,1
2006-09-11,48.63,48.0,52.3794,47.96,51.965,UP,1
2006-09-12,49.58,48.63,52.3745,48.234,51.814,DOWN,0
2006-09-13,49.54,49.5,52.3693,48.602,51.6532,UP,1
2006-09-14,49.91,49.31,52.3676,49.146,51.5144,DOWN,0
2006-09-15,49.82,50.44,52.363,49.496,51.3938,DOWN,0
2006-09-18,49.54,49.9,52.3609,49.678,51.2614,UP,1
2006-09-19,50.86,49.94,52.3713,49.934,51.1524,UP,1
2006-09-20,51.87,51.1,52.3839,50.4,51.0552,DOWN,0
2006-09-21,50.26,51.94,52.3873,50.47,50.9428,DOWN,0
2006-09-22,49.89,50.09,52.3913,50.484,50.8396,UP,1
2006-09-25,51.25,50.79,52.4008,50.826,50.7942,UP,1
2006-09-26,51.62,51.42,52.4175,50.978,50.7474,DOWN,0
2006-09-27,50.62,51.25,52.4278,50.728,50.7022,DOWN,0
2006-09-28,50.07,50.69,52.4348,50.69,50.6278,DOWN,0
2006-09-29,49.68,50.22,52.4401,50.648,50.5544,DOWN,0
2006-10-02,48.75,49.57,52.4377,50.148,50.4782,UP,1
2006-10-03,49.26,48.25,52.4365,49.676,50.3962,UP,1
2006-10-04,50.32,48.99,52.4443,49.616,50.3226,UP,1
2006-10-05,50.36,49.6,52.4528,49.674,50.2632,DOWN,0
2006-10-06,49.48,50.35,52.4541,49.634,50.2238,UP,1
2006-10-09,49.81,49.64,52.4541,49.846,50.1826,DOWN,0
2006-10-10,49.76,49.99,52.4537,49.946,50.1226,UP,1
2006-10-11,50.07,49.77,52.4542,49.896,50.079,UP,1
2006-10-12,53.9,51.79,52.4748,50.604,50.1082,DOWN,0
2006-10-13,53.2,53.6,52.4903,51.348,50.1522,DOWN,0
2006-10-16,52.98,53.01,52.5053,51.982,50.1762,DOWN,0
2006-10-17,52.47,52.54,52.5203,52.524,50.1962,DOWN,0
2006-10-18,52.14,52.74,52.5314,52.938,50.2058,DOWN,0
2006-10-19,51.66,52.0,52.5393,52.49,50.235,UP,1
2006-10-20,51.69,51.84,52.5489,52.188,50.2436,UP,1
2006-10-23,52.69,51.43,52.5631,52.13,50.2824,DOWN,0
2006-10-24,52.49,52.62,52.5753,52.134,50.2992,UP,1
2006-10-25,52.57,52.52,52.5881,52.22,50.3142,UP,1
2006-10-26,53.49,52.75,52.6021,52.586,50.345,DOWN,0
2006-10-27,53.01,53.52,52.6135,52.85,50.3682,UP,1
2006-10-30,53.1,52.71,52.624,52.932,50.3792,UP,1
2006-10-31,53.38,53.06,52.6379,53.11,50.4182,DOWN,0
2006-11-01,52.91,53.55,52.6488,53.178,50.4446,UP,1
2006-11-02,53.0,52.0,52.6608,53.08,50.4946,DOWN,0
2006-11-03,51.82,53.25,52.6715,52.842,50.5388,UP,1
2006-11-06,52.41,51.98,52.6879,52.704,50.6152,UP,1
2006-11-07,52.58,52.505,52.703,52.544,50.6836,DOWN,0
2006-11-08,52.47,52.45,52.7157,52.456,50.748,DOWN,0
2006-11-09,51.74,52.38,52.7239,52.204,50.8392,UP,1
2006-11-10,52.9,51.97,52.7382,52.42,50.9614,DOWN,0
2006-11-13,52.13,53.01,52.7504,52.364,51.057,UP,1
2006-11-14,52.43,52.64,52.7631,52.334,51.1414,UP,1
2006-11-15,53.01,52.36,52.7807,52.442,51.2476,UP,1
2006-11-16,53.42,53.39,52.7967,52.778,51.3722,DOWN,0
2006-11-17,53.4,53.07,52.8165,52.878,51.4788,UP,1
2006-11-20,53.79,53.55,52.8391,53.21,51.582,DOWN,0
2006-11-21,53.72,53.61,52.8641,53.468,51.6648,UP,1
2006-11-22,53.76,53.99,52.8875,53.618,51.7492,DOWN,0
2006-11-24,53.51,53.46,52.9102,53.636,51.8212,DOWN,0
2006-11-27,53.39,53.86,52.9285,53.634,51.8926,DOWN,0
2006-11-28,52.9,53.36,52.9424,53.456,51.9598,UP,1
2006-11-29,53.3,52.9,52.953,53.372,52.0086,DOWN,0
2006-11-30,52.3,52.8,52.9567,53.08,52.0172,DOWN,0
2006-12-01,52.2,52.28,52.959,52.818,52.056,UP,1
2006-12-04,53.39,52.111,52.971,52.818,52.126,UP,1
2006-12-05,54.4,53.68,52.9895,53.118,52.189,UP,1
2006-12-06,54.43,54.5,53.0041,53.344,52.2452,DOWN,0
2006-12-07,53.68,54.43,53.017,53.62,52.3064,UP,1
2006-12-08,53.69,53.74,53.032,53.918,52.3788,UP,1
2006-12-11,54.06,53.75,53.0442,54.052,52.4664,DOWN,0
2006-12-12,53.24,53.71,53.0545,53.82,52.5562,DOWN,0
2006-12-13,53.14,53.62,53.0592,53.562,52.6338,UP,1
2006-12-14,54.11,54.55,53.0658,53.648,52.7096,DOWN,0
2006-12-15,53.73,54.5,53.0668,53.656,52.777,UP,1
2006-12-18,53.81,53.95,53.0671,53.606,52.8636,DOWN,0
2006-12-19,53.28,53.66,53.0654,53.614,52.933,DOWN,0
2006-12-20,52.93,53.2,53.0612,53.572,52.9964,DOWN,0
2006-12-21,52.33,53.09,53.0575,53.216,53.0416,DOWN,0
2006-12-22,52.2,52.27,53.0486,52.91,53.0076,UP,1
2006-12-26,52.69,52.51,53.0409,52.686,52.9974,UP,1
2006-12-27,53.4,53.0,53.0316,52.71,53.0058,DOWN,0
2006-12-28,53.1,53.17,53.0221,52.744,53.0184,DOWN,0
2006-12-29,52.87,52.78,53.0114,52.852,53.033,DOWN,0
2007-01-03,52.84,53.35,52.9962,52.98,53.0566,UP,1
2007-01-04,54.07,53.44,52.9866,53.256,53.1042,DOWN,0
2007-01-05,53.41,54.15,52.9766,53.258,53.1186,UP,1
2007-01-08,53.63,53.17,52.969,53.364,53.1414,UP,1
2007-01-09,54.03,53.63,52.9642,53.596,53.1706,UP,1
2007-01-10,54.41,53.67,52.963,53.91,53.189,UP,1
2007-01-11,55.32,54.41,52.9658,54.16,53.2352,UP,1
2007-01-12,55.95,54.99,52.9742,54.668,53.2922,UP,1
2007-01-16,56.24,55.9,52.982,55.19,53.3494,UP,1
2007-01-17,56.68,56.0,52.9943,55.72,53.4248,UP,1
2007-01-18,56.9,56.68,53.008,56.218,53.5028,DOWN,0
2007-01-19,56.77,56.66,53.0202,56.508,53.6018,DOWN,0
2007-01-22,56.34,56.62,53.0284,56.586,53.6804,UP,1
2007-01-23,56.44,56.37,53.0349,56.626,53.7576,UP,1
2007-01-24,57.06,56.5,53.0373,56.702,53.8494,DOWN,0
2007-01-25,55.73,56.83,53.0374,56.468,53.9292,DOWN,0
2007-01-26,55.36,55.85,53.0421,56.186,53.9784,DOWN,0
2007-01-29,55.27,54.995,53.0472,55.972,54.0412,UP,1
2007-01-30,55.3,55.58,53.0514,55.744,54.0986,UP,1
2007-01-31,56.16,55.49,53.0617,55.564,54.1616,UP,1
2007-02-01,56.39,56.25,53.0742,55.696,54.221,DOWN,0
2007-02-02,56.01,56.51,53.0778,55.826,54.2732,UP,1
2007-02-05,56.21,56.0,53.0849,56.014,54.3216,UP,1
2007-02-06,56.57,56.53,53.0935,56.268,54.3786,UP,1
2007-02-07,57.13,56.62,53.1093,56.462,54.446,DOWN,0
2007-02-08,56.62,56.04,53.12,56.508,54.5082,DOWN,0
2007-02-09,55.98,56.78,53.1272,56.502,54.56,DOWN,0
2007-02-12,55.8,56.68,53.1336,56.42,54.618,UP,1
2007-02-13,56.46,56.14,53.1441,56.398,54.6812,UP,1
2007-02-14,57.05,56.51,53.1572,56.382,54.7762,UP,1
2007-02-15,57.9,56.89,53.1761,56.638,54.8902,DOWN,0
2007-02-16,57.8,57.72,53.1952,57.002,54.9784,UP,1
2007-02-20,58.28,57.97,53.2168,57.498,55.056,DOWN,0
2007-02-21,58.18,58.09,53.23,57.842,55.131,DOWN,0
2007-02-22,58.09,58.33,53.237,58.05,55.2192,DOWN,0
2007-02-23,57.47,58.1,53.2401,57.964,55.2948,DOWN,0
2007-02-26,57.4,57.92,53.244,57.884,55.3616,DOWN,0
2007-02-27,55.4,56.94,53.237,57.308,55.4048,UP,1
2007-02-28,55.89,55.8,53.2362,56.85,55.4598,UP,1
2007-03-01,56.0,55.1,53.24,56.432,55.4976,DOWN,0
2007-03-02,55.75,55.5,53.241,56.088,55.538,DOWN,0
2007-03-05,55.25,55.28,53.2411,55.658,55.5668,UP,1
2007-03-06,55.72,55.71,53.2496,55.722,55.6156,UP,1
2007-03-07,56.12,55.99,53.2629,55.768,55.6794,DOWN,0
2007-03-08,54.26,55.478,53.2632,55.42,55.718,UP,1
2007-03-09,54.34,54.44,53.2643,55.138,55.7608,DOWN,0
2007-03-12,53.65,54.18,53.2644,54.818,55.78,DOWN,0
2007-03-13,52.96,53.24,53.2601,54.266,55.7712,DOWN,0
2007-03-14,52.53,52.82,53.2508,53.548,55.7598,UP,1
2007-03-15,53.19,52.4,53.2446,53.334,55.7662,DOWN,0
2007-03-16,52.98,53.025,53.2417,53.062,55.769,UP,1
2007-03-19,53.24,53.1,53.2432,52.98,55.7524,DOWN,0
2007-03-20,53.18,53.38,53.238,53.024,55.7478,UP,1
2007-03-21,54.34,53.15,53.2424,53.386,55.762,DOWN,0
2007-03-22,54.24,54.51,53.2508,53.596,55.7662,UP,1
2007-03-23,54.56,54.19,53.261,53.912,55.7692,DOWN,0
2007-03-26,54.52,54.44,53.2722,54.168,55.7532,DOWN,0
2007-03-27,54.13,54.27,53.2756,54.358,55.7168,DOWN,0
2007-03-28,53.71,53.76,53.2789,54.232,55.6662,DOWN,0
2007-03-29,53.7,54.141,53.2859,54.124,55.6066,UP,1
2007-03-30,53.84,53.57,53.2919,53.98,55.5454,UP,1
2007-04-02,53.91,53.35,53.2966,53.858,55.4882,UP,1
2007-04-03,54.55,53.99,53.3,53.942,55.4524,DOWN,0
2007-04-04,54.45,54.7,53.3035,54.09,55.4126,UP,1
2007-04-05,54.88,54.5,53.3101,54.326,55.369,DOWN,0
2007-04-09,54.82,55.0,53.3098,54.522,55.3508,DOWN,0
2007-04-10,54.67,54.81,53.3044,54.674,55.337,DOWN,0
2007-04-11,54.03,54.61,53.2982,54.57,55.3122,UP,1
2007-04-12,54.68,54.68,53.2941,54.616,55.2998,DOWN,0
2007-04-13,54.16,54.77,53.2834,54.472,55.2598,UP,1
2007-04-16,54.4,54.33,53.2771,54.388,55.22,UP,1
2007-04-17,55.6,55.4,53.2748,54.574,55.2118,DOWN,0
2007-04-18,55.02,55.22,53.2641,54.772,55.188,UP,1
2007-04-19,55.32,54.74,53.2551,54.9,55.163,DOWN,0
2007-04-20,55.12,55.87,53.2428,55.092,55.1228,DOWN,0
2007-04-23,54.88,55.1,53.2329,55.188,55.088,DOWN,0
2007-04-24,54.25,54.58,53.2249,54.918,55.0534,UP,1
2007-04-25,54.27,54.34,53.2155,54.768,55.0228,DOWN,0
2007-04-26,54.04,54.06,53.2041,54.512,54.9744,UP,1
2007-04-27,54.46,54.01,53.1928,54.38,54.9226,DOWN,0
2007-04-30,53.57,54.36,53.1812,54.118,54.836,DOWN,0
2007-05-01,53.46,53.58,53.1733,53.96,54.7492,DOWN,0
2007-05-02,53.35,53.42,53.1724,53.776,54.6506,DOWN,0
2007-05-03,53.14,53.64,53.1683,53.596,54.5498,UP,1
2007-05-04,53.79,53.47,53.1729,53.462,54.4638,UP,1
2007-05-07,54.08,53.95,53.1743,53.564,54.396,UP,1
2007-05-08,54.61,54.39,53.1806,53.794,54.3402,UP,1
2007-05-09,54.94,54.58,53.1925,54.112,54.331,UP,1
2007-05-10,54.95,55.46,53.2005,54.474,54.3122,UP,1
2007-05-11,54.97,54.554,53.2053,54.71,54.2916,DOWN,0
2007-05-14,54.7,55.01,53.2122,54.834,54.2706,DOWN,0
2007-05-15,54.21,54.85,53.226,54.754,54.2498,UP,1
2007-05-16,54.81,54.37,53.2407,54.728,54.2316,UP,1
2007-05-17,55.58,54.83,53.2548,54.854,54.2208,UP,1
2007-05-18,56.41,55.92,53.2756,55.142,54.2638,DOWN,0
2007-05-21,55.77,56.41,53.2922,55.356,54.2924,UP,1
2007-05-22,55.95,55.59,53.317,55.704,54.3384,UP,1
2007-05-23,56.02,56.39,53.3382,55.946,54.3996,UP,1
2007-05-24,56.3,56.1,53.3623,56.09,54.475,UP,1
2007-05-25,56.4,56.48,53.386,56.088,54.5392,UP,1
2007-05-29,56.57,56.3,53.4179,56.248,54.611,DOWN,0
2007-05-30,56.53,56.31,53.4442,56.364,54.6768,DOWN,0
2007-05-31,56.47,56.12,53.4728,56.454,54.7426,DOWN,0
2007-06-01,56.29,56.58,53.496,56.452,54.7816,DOWN,0
2007-06-04,56.12,55.96,53.5175,56.396,54.8192,DOWN,0
2007-06-05,55.45,55.83,53.535,56.172,54.837,UP,1
2007-06-06,55.82,55.3,53.5549,56.03,54.863,DOWN,0
2007-06-07,55.26,56.02,53.5684,55.788,54.8856,UP,1
2007-06-08,56.01,55.15,53.5913,55.732,54.9316,DOWN,0
2007-06-11,55.7,55.72,53.6119,55.648,54.9716,DOWN,0
2007-06-12,55.16,55.18,53.6352,55.59,54.998,UP,1
2007-06-13,55.97,55.15,53.667,55.62,55.0392,DOWN,0
2007-06-14,55.76,55.81,53.7028,55.72,55.0634,UP,1
2007-06-15,56.09,56.21,53.7375,55.736,55.0962,DOWN,0
2007-06-18,56.0,55.91,53.7712,55.796,55.1186,UP,1
2007-06-19,56.33,55.72,53.817,56.03,55.1488,UP,1
2007-06-20,56.35,56.41,53.8648,56.106,55.1824,UP,1
2007-06-21,57.19,56.19,53.914,56.392,55.2456,DOWN,0
2007-06-22,57.17,56.89,53.9588,56.608,55.2954,UP,1
2007-06-25,57.2,57.2,54.0063,56.848,55.3562,UP,1
2007-06-26,57.33,57.25,54.057,57.048,55.4148,UP,1
2007-06-27,58.38,57.14,54.1085,57.454,55.4704,DOWN,0
2007-06-28,58.22,58.43,54.1565,57.66,55.5344,UP,1
2007-06-29,58.52,58.56,54.2012,57.93,55.5984,UP,1
2007-07-02,60.25,59.5,54.2547,58.54,55.701,DOWN,0
2007-07-03,60.08,59.92,54.3056,59.09,55.805,UP,1
2007-07-05,60.12,60.01,54.3571,59.438,55.9224,UP,1
2007-07-06,61.44,60.27,54.4166,60.082,56.0658,DOWN,0
2007-07-09,61.36,61.63,54.4691,60.65,56.2122,DOWN,0
2007-07-10,60.51,61.0,54.5123,60.702,56.3332,UP,1
2007-07-11,60.72,60.35,54.5646,60.83,56.4762,UP,1
2007-07-12,61.74,60.75,54.6238,61.154,56.6418,UP,1
2007-07-13,62.98,61.75,54.6825,61.462,56.8344,DOWN,0
2007-07-16,61.85,62.6,54.7336,61.56,57.0086,UP,1
2007-07-17,62.13,61.79,54.7912,61.884,57.1754,UP,1
2007-07-18,62.42,62.1,54.8529,62.224,57.3422,DOWN,0
2007-07-19,62.18,62.74,54.9154,62.312,57.4936,DOWN,0
2007-07-20,61.25,62.18,54.9779,61.966,57.6198,DOWN,0
2007-07-23,60.9,61.64,55.0361,61.776,57.7388,DOWN,0
2007-07-24,60.15,60.89,55.0853,61.38,57.8424,UP,1
2007-07-25,60.3,60.6,55.135,60.956,57.9544,DOWN,0
2007-07-26,59.05,59.6,55.1828,60.33,58.0512,DOWN,0
2007-07-27,58.57,59.24,55.2266,59.794,58.1264,UP,1
2007-07-30,59.48,58.57,55.2752,59.51,58.2044,UP,1
2007-07-31,59.8,59.62,55.3239,59.44,58.2722,UP,1
2007-08-01,60.12,60.0,55.355,59.404,58.3592,UP,1
2007-08-02,60.84,60.12,55.3932,59.762,58.457,DOWN,0
2007-08-03,60.49,60.74,55.4307,60.146,58.5464,UP,1
2007-08-06,62.93,61.02,55.483,60.836,58.679,UP,1
2007-08-07,64.39,62.5,55.5443,61.754,58.8388,UP,1
2007-08-08,64.95,65.0,55.6107,62.72,59.0064,DOWN,0
2007-08-09,63.24,64.49,55.6685,63.2,59.1406,UP,1
2007-08-10,63.25,63.0,55.7213,63.752,59.2762,DOWN,0
2007-08-13,61.78,63.0,55.7677,63.522,59.386,DOWN,0
2007-08-14,60.8,61.52,55.8089,62.804,59.4796,DOWN,0
2007-08-15,58.49,60.9,55.8339,61.512,59.5404,UP,1
2007-08-16,59.23,58.2,55.865,60.71,59.6086,DOWN,0
2007-08-17,58.37,59.7,55.8913,59.734,59.6708,DOWN,0
2007-08-20,57.93,58.39,55.9141,58.964,59.7092,UP,1
2007-08-21,60.28,58.2,55.9509,58.86,59.8008,UP,1
2007-08-22,61.26,60.655,55.9922,59.414,59.9228,DOWN,0
2007-08-23,60.85,61.54,56.0374,59.738,60.0204,UP,1
2007-08-24,61.68,61.04,56.0837,60.4,60.1388,DOWN,0
2007-08-27,61.03,61.68,56.126,61.02,60.2376,DOWN,0
2007-08-28,59.0,60.86,56.1586,60.764,60.2976,UP,1
2007-08-29,61.31,59.454,56.2065,60.774,60.3972,DOWN,0
2007-08-30,61.02,60.71,56.2471,60.808,60.4906,UP,1
2007-08-31,61.75,61.4,56.2952,60.822,60.5818,DOWN,0
2007-09-04,61.61,61.96,56.3411,60.938,60.6706,DOWN,0
2007-09-05,59.0,58.24,56.371,60.938,60.7066,DOWN,0
2007-09-06,58.29,59.49,56.3954,60.334,60.7258,DOWN,0
2007-09-07,57.0,57.8,56.4134,59.53,60.6982,UP,1
2007-09-10,57.24,57.09,56.4306,58.628,60.6786,UP,1
2007-09-11,58.59,57.62,56.455,58.024,60.68,DOWN,0
2007-09-12,58.48,58.35,56.4786,57.92,60.6446,UP,1
2007-09-13,59.95,58.9,56.5108,58.252,60.642,UP,1
2007-09-14,59.96,59.66,56.5436,58.844,60.6388,DOWN,0
2007-09-17,59.51,59.59,56.5767,59.298,60.6002,UP,1
2007-09-18,61.82,59.92,56.6193,59.944,60.6094,UP,1
2007-09-19,61.92,61.84,56.6674,60.632,60.6376,DOWN,0
2007-09-20,61.15,61.53,56.7121,60.872,60.6462,DOWN,0
