ticker,NCLH US Equity,NCLH US Equity,NCLH US Equity,NCLH US Equity,NCLH US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2020-03-19,8.23,8.03,9.614,43.2874,49.8334,UP,1
2020-03-20,8.72,9.09,9.138,42.3104,49.6151,UP,1
2020-03-23,9.67,8.95,8.884,41.3426,49.4037,UP,1
2020-03-24,13.75,12.0,9.628,40.4584,49.2095,UP,1
2020-03-25,16.96,17.15,11.466,39.6408,49.0252,DOWN,0
2020-03-26,15.71,16.8,12.962,38.797,48.8358,DOWN,0
2020-03-27,12.02,14.31,13.622,37.8866,48.6267,DOWN,0
2020-03-30,10.68,11.11,13.824,36.9286,48.4115,UP,1
2020-03-31,10.96,10.54,13.266,35.9548,48.1949,DOWN,0
2020-04-01,9.55,10.5,11.784,34.9868,47.9774,DOWN,0
2020-04-02,8.4,9.16,10.322,34.0022,47.7507,UP,1
2020-04-03,8.46,9.06,9.61,33.007,47.5234,UP,1
2020-04-06,10.01,9.2,9.476,32.0904,47.3107,UP,1
2020-04-07,11.01,12.27,9.486,31.2274,47.1102,UP,1
2020-04-08,11.72,11.46,9.92,30.3618,46.9146,UP,1
2020-04-09,13.11,12.72,10.862,29.5036,46.7259,DOWN,0
2020-04-13,11.36,12.05,11.442,28.6348,46.5306,UP,1
2020-04-14,12.35,12.49,11.91,27.8048,46.3332,DOWN,0
2020-04-15,12.08,11.6,12.124,26.9626,46.1254,DOWN,0
2020-04-16,11.35,11.94,12.05,26.0946,45.9181,UP,1
2020-04-17,12.38,12.2,11.904,25.24,45.7113,DOWN,0
2020-04-20,11.49,11.96,11.93,24.3678,45.505,DOWN,0
2020-04-21,11.0,11.1,11.66,23.5316,45.3002,DOWN,0
2020-04-22,10.87,11.3,11.418,22.729,45.1033,UP,1
2020-04-23,11.47,10.95,11.442,21.9086,44.9069,DOWN,0
2020-04-24,10.86,11.37,11.138,21.0416,44.7129,UP,1
2020-04-27,11.44,11.04,11.128,20.2018,44.522,UP,1
2020-04-28,13.09,12.33,11.546,19.4144,44.3385,UP,1
2020-04-29,16.41,14.44,12.654,18.7088,44.1688,DOWN,0
2020-04-30,16.4,16.22,13.64,17.9964,43.9967,DOWN,0
2020-05-01,13.84,15.25,14.236,17.303,43.8189,UP,1
2020-05-04,14.44,12.57,14.836,16.6524,43.6447,DOWN,0
2020-05-05,11.18,12.75,14.454,16.0244,43.4576,DOWN,0
2020-05-06,11.12,11.79,13.396,15.4606,43.2736,UP,1
2020-05-07,12.0,11.4,12.516,14.9764,43.0913,UP,1
2020-05-08,12.43,12.83,12.234,14.5302,42.9062,DOWN,0
2020-05-11,11.73,12.16,11.692,14.0196,42.721,DOWN,0
2020-05-12,11.09,11.89,11.674,13.5296,42.5313,DOWN,0
2020-05-13,10.31,11.0,11.512,13.0634,42.3373,UP,1
2020-05-14,10.76,9.94,11.264,12.6186,42.1486,UP,1
2020-05-15,10.92,10.52,10.962,12.2652,41.956,UP,1
2020-05-18,12.88,11.88,11.192,11.9808,41.7776,DOWN,0
2020-05-19,12.43,12.92,11.46,11.8332,41.6025,UP,1
2020-05-20,12.78,12.76,11.954,11.6788,41.4361,UP,1
2020-05-21,14.03,12.96,12.608,11.6588,41.2717,DOWN,0
2020-05-22,13.9,14.72,13.204,11.7438,41.103,UP,1
2020-05-26,16.03,15.36,13.834,11.8424,40.9401,UP,1
2020-05-27,17.59,17.76,14.866,11.9754,40.7798,DOWN,0
2020-05-28,16.07,17.38,15.524,12.0962,40.6133,DOWN,0
2020-05-29,15.66,15.28,15.85,12.254,40.4394,UP,1
2020-06-01,17.29,15.88,16.528,12.4352,40.2813,UP,1
2020-06-02,17.39,17.98,16.8,12.6086,40.1227,UP,1
2020-06-03,17.98,16.8,16.878,12.7748,39.9602,UP,1
2020-06-04,19.59,18.16,17.582,12.8916,39.8014,UP,1
2020-06-05,22.43,24.21,18.936,13.001,39.6587,UP,1
2020-06-08,26.86,25.28,20.85,13.224,39.5385,DOWN,0
2020-06-09,24.13,25.05,22.198,13.4662,39.4066,DOWN,0
2020-06-10,20.65,22.71,22.732,13.6656,39.2613,DOWN,0
2020-06-11,17.25,16.76,22.264,13.7914,39.1001,UP,1
2020-06-12,20.5,19.58,21.878,14.0104,38.9572,DOWN,0
2020-06-15,19.99,18.36,20.504,14.2422,38.8093,UP,1
2020-06-16,20.96,22.46,19.87,14.4922,38.6629,DOWN,0
2020-06-17,19.2,18.97,19.58,14.676,38.5052,UP,1
2020-06-18,19.31,18.5,19.992,14.842,38.3488,DOWN,0
2020-06-19,18.22,19.89,19.536,14.972,38.1847,DOWN,0
2020-06-22,17.09,17.53,18.956,15.0516,38.0086,UP,1
2020-06-23,18.03,17.3,18.37,15.185,37.8382,DOWN,0
2020-06-24,15.8,17.22,17.69,15.254,37.6525,UP,1
2020-06-25,16.08,14.55,17.044,15.334,37.4595,DOWN,0
2020-06-26,15.28,16.2,16.456,15.4126,37.2629,UP,1
2020-06-29,16.56,15.19,16.35,15.4962,37.0736,DOWN,0
2020-06-30,16.43,16.21,16.03,15.595,36.8824,DOWN,0
2020-07-01,16.42,16.93,16.154,15.7034,36.6978,DOWN,0
2020-07-02,15.97,17.07,16.132,15.8054,36.5078,UP,1
2020-07-06,16.13,16.06,16.302,15.8986,36.3191,DOWN,0
2020-07-07,15.27,15.88,16.044,15.9868,36.1266,UP,1
2020-07-08,15.99,15.15,15.956,16.0778,35.9382,DOWN,0
2020-07-09,15.2,16.19,15.712,16.12,35.7466,UP,1
2020-07-10,16.4,15.07,15.798,16.1198,35.5631,DOWN,0
2020-07-13,15.6,16.39,15.692,16.1038,35.3746,DOWN,0
2020-07-14,15.33,15.22,15.704,16.1336,35.1949,UP,1
2020-07-15,18.5,16.33,16.206,16.2148,35.0323,DOWN,0
2020-07-16,15.61,16.58,16.288,16.3034,34.8515,DOWN,0
2020-07-17,15.27,15.34,16.062,16.3864,34.6741,DOWN,0
2020-07-20,14.89,15.51,15.92,16.4442,34.5028,UP,1
2020-07-21,14.98,15.11,15.85,16.4952,34.337,DOWN,0
2020-07-22,14.66,14.85,15.082,16.5538,34.1681,DOWN,0
2020-07-23,14.41,14.57,14.842,16.6202,33.9974,DOWN,0
2020-07-24,14.38,14.22,14.664,16.7016,33.8334,DOWN,0
2020-07-27,13.38,14.28,14.362,16.754,33.6643,UP,1
2020-07-28,14.22,13.34,14.21,16.82,33.4949,UP,1
2020-07-29,14.34,14.22,14.146,16.8492,33.3208,DOWN,0
2020-07-30,14.17,13.97,14.098,16.884,33.145,DOWN,0
2020-07-31,13.64,13.99,13.95,16.9012,32.9652,DOWN,0
2020-08-03,13.06,13.31,13.886,16.8818,32.7838,UP,1
2020-08-04,13.56,13.04,13.754,16.875,32.6027,UP,1
2020-08-05,13.72,13.97,13.63,16.8288,32.4203,UP,1
2020-08-06,14.24,13.34,13.644,16.7618,32.2367,DOWN,0
2020-08-07,13.99,14.09,13.714,16.7202,32.0568,UP,1
2020-08-10,15.13,13.99,14.128,16.7096,31.879,UP,1
2020-08-11,15.64,16.47,14.544,16.6766,31.7024,DOWN,0
2020-08-12,15.23,16.11,14.846,16.6334,31.5212,UP,1
2020-08-13,15.34,14.95,15.066,16.5806,31.3384,UP,1
2020-08-14,15.75,15.1,15.418,16.5038,31.1541,DOWN,0
2020-08-17,15.39,15.85,15.47,16.363,30.9751,DOWN,0
2020-08-18,15.2,15.39,15.382,16.1298,30.7973,UP,1
2020-08-19,15.68,15.21,15.472,15.9608,30.619,DOWN,0
2020-08-20,15.58,15.41,15.52,15.8594,30.4355,DOWN,0
2020-08-21,15.56,15.5,15.482,15.8256,30.2508,UP,1
2020-08-24,16.74,15.94,15.752,15.7504,30.0742,UP,1
2020-08-25,16.75,16.84,16.062,15.6856,29.8969,DOWN,0
2020-08-26,15.72,16.57,16.07,15.5808,29.7164,UP,1
2020-08-27,16.65,16.22,16.284,15.5298,29.54,UP,1
2020-08-28,17.69,17.16,16.71,15.4974,29.3722,DOWN,0
2020-08-31,17.11,17.67,16.784,15.4752,29.1971,DOWN,0
2020-09-01,16.94,16.75,16.822,15.4722,29.0198,UP,1
2020-09-02,16.99,16.93,17.076,15.4514,28.8394,UP,1
2020-09-03,17.63,17.66,17.272,15.488,28.6601,UP,1
2020-09-04,18.42,18.27,17.418,15.5348,28.4839,UP,1
2020-09-08,18.53,18.02,17.702,15.5998,28.3127,DOWN,0
2020-09-09,17.93,18.3,17.9,15.6272,28.1352,DOWN,0
2020-09-10,17.93,18.05,18.088,15.6572,27.9548,DOWN,0
2020-09-11,17.51,18.12,18.064,15.679,27.7725,UP,1
2020-09-14,17.79,17.82,17.938,15.7154,27.5918,DOWN,0
2020-09-15,16.97,17.77,17.626,15.7322,27.4035,UP,1
2020-09-16,17.5,17.11,17.54,15.7768,27.2228,DOWN,0
2020-09-17,17.26,16.98,17.406,15.8022,27.0433,DOWN,0
2020-09-18,16.25,17.01,17.154,15.8232,26.8603,DOWN,0
2020-09-21,14.99,15.46,16.594,15.795,26.6672,UP,1
2020-09-22,15.33,15.05,16.266,15.7896,26.4726,DOWN,0
2020-09-23,15.17,15.5,15.8,15.7864,26.2749,DOWN,0
2020-09-24,14.63,14.95,15.274,15.709,26.0737,UP,1
2020-09-25,16.63,15.82,15.35,15.7294,25.883,UP,1
2020-09-28,16.68,16.92,15.688,15.7576,25.6893,DOWN,0
2020-09-29,16.56,16.6,15.934,15.791,25.4915,UP,1
2020-09-30,17.11,17.09,16.322,15.8336,25.2981,UP,1
2020-10-01,17.34,17.4,16.864,15.8872,25.1087,DOWN,0
2020-10-02,17.27,16.28,16.992,15.9444,24.9187,DOWN,0
2020-10-05,16.99,17.06,17.054,15.9966,24.7295,UP,1
2020-10-06,17.23,17.22,17.188,16.0736,24.539,UP,1
2020-10-07,18.01,17.75,17.368,16.1494,24.3412,UP,1
2020-10-08,18.2,18.32,17.54,16.2266,24.1397,UP,1
2020-10-09,18.73,18.3,17.832,16.3178,23.9414,DOWN,0
2020-10-12,18.08,18.52,18.05,16.4066,23.7363,DOWN,0
2020-10-13,16.59,17.3,17.922,16.4772,23.5237,DOWN,0
2020-10-14,16.48,16.68,17.616,16.5356,23.3131,DOWN,0
2020-10-15,16.1,16.18,17.196,16.5832,23.1016,UP,1
2020-10-16,16.2,16.28,16.69,16.6224,22.8884,UP,1
2020-10-19,16.45,16.32,16.364,16.6716,22.6827,UP,1
2020-10-20,17.08,16.66,16.462,16.7106,22.4841,DOWN,0
2020-10-21,16.99,17.0,16.564,16.7376,22.2842,UP,1
2020-10-22,17.71,17.1,16.886,16.7872,22.0849,UP,1
2020-10-23,18.35,17.72,17.316,16.8474,21.8863,DOWN,0
2020-10-26,16.8,17.74,17.386,16.8684,21.6805,DOWN,0
2020-10-27,16.53,16.85,17.276,16.8912,21.474,DOWN,0
2020-10-28,15.03,15.84,16.884,16.8878,21.2596,UP,1
2020-10-29,15.77,15.05,16.496,16.8896,21.0508,UP,1
2020-10-30,16.63,15.49,16.152,16.9106,20.841,DOWN,0
2020-11-02,16.17,16.06,16.026,16.9228,20.6236,UP,1
2020-11-03,16.55,16.2,16.03,16.919,20.4166,DOWN,0
2020-11-04,16.16,16.5,16.256,16.9072,20.2093,UP,1
2020-11-05,17.25,16.4,16.552,16.9378,20.0044,DOWN,0
2020-11-06,16.97,17.07,16.62,16.9442,19.8101,UP,1
2020-11-09,21.51,21.02,17.688,17.0206,19.6468,DOWN,0
2020-11-10,20.12,20.8,18.402,17.0808,19.4724,DOWN,0
2020-11-11,19.52,20.53,19.074,17.1324,19.2899,DOWN,0
2020-11-12,18.85,18.79,19.394,17.1696,19.1102,UP,1
2020-11-13,20.06,19.28,20.012,17.2182,18.9412,UP,1
2020-11-16,21.31,21.93,19.972,17.276,18.7768,UP,1
2020-11-17,22.06,21.1,20.36,17.3466,18.6134,DOWN,0
2020-11-18,20.46,20.67,20.548,17.3972,18.4401,UP,1
2020-11-19,21.02,20.58,20.982,17.459,18.2697,DOWN,0
2020-11-20,19.99,21.11,20.968,17.5086,18.1056,UP,1
2020-11-23,20.89,20.62,20.884,17.5706,17.9551,UP,1
2020-11-24,22.55,22.05,20.982,17.6822,17.8054,UP,1
2020-11-25,23.2,22.83,21.53,17.7962,17.6503,UP,1
2020-11-27,23.68,23.47,22.062,17.9246,17.5016,DOWN,0
2020-11-30,22.87,24.06,22.638,18.057,17.3536,UP,1
2020-12-01,22.94,23.55,23.048,18.216,17.2099,UP,1
2020-12-02,23.4,22.4,23.218,18.3774,17.0668,UP,1
2020-12-03,25.42,23.6,23.662,18.5824,16.9513,UP,1
2020-12-04,26.3,26.11,24.186,18.8158,16.848,UP,1
2020-12-07,26.5,26.32,24.912,19.0132,16.7676,UP,1
2020-12-08,28.15,26.3,25.954,19.2426,16.7118,DOWN,0
2020-12-09,27.26,28.97,26.726,19.4566,16.667,UP,1
2020-12-10,27.44,26.65,27.13,19.6632,16.6305,DOWN,0
2020-12-11,26.51,27.53,27.172,19.8466,16.5768,DOWN,0
2020-12-14,25.41,27.22,26.954,20.0094,16.5259,DOWN,0
2020-12-15,25.22,24.93,26.368,20.174,16.4839,UP,1
2020-12-16,25.46,25.23,26.008,20.3386,16.4462,DOWN,0
2020-12-17,25.41,25.7,25.602,20.4866,16.4303,DOWN,0
2020-12-18,25.18,25.49,25.336,20.6262,16.4207,DOWN,0
2020-12-21,24.78,23.62,25.21,20.7472,16.4455,DOWN,0
2020-12-22,23.08,24.85,24.782,20.8472,16.4584,UP,1
2020-12-23,24.5,23.27,24.59,21.0054,16.5058,UP,1
2020-12-24,24.58,24.5,24.424,21.1674,16.5804,UP,1
2020-12-28,25.53,25.15,24.494,21.356,16.6526,DOWN,0
2020-12-29,25.39,26.0,24.616,21.5398,16.7248,UP,1
2020-12-30,25.64,25.38,25.128,21.7236,16.8029,DOWN,0
2020-12-31,25.43,25.54,25.314,21.8906,16.8912,DOWN,0
2021-01-04,23.73,25.35,25.144,22.0254,16.9687,UP,1
2021-01-05,24.24,23.41,24.886,22.156,17.0463,UP,1
2021-01-06,24.33,24.15,24.674,22.2756,17.1196,UP,1
2021-01-07,24.66,24.55,24.478,22.4328,17.1741,DOWN,0
2021-01-08,24.43,24.97,24.278,22.5908,17.2115,DOWN,0
2021-01-11,24.14,23.8,24.36,22.773,17.2536,UP,1
2021-01-12,24.52,24.18,24.416,22.948,17.3161,UP,1
2021-01-13,24.61,24.25,24.472,23.1076,17.3858,UP,1
2021-01-14,26.42,25.0,24.824,23.3126,17.4631,DOWN,0
2021-01-15,25.38,26.21,25.014,23.4892,17.5422,DOWN,0
2021-01-19,25.3,25.71,25.246,23.672,17.6267,DOWN,0
2021-01-20,25.19,25.66,25.38,23.8308,17.7104,DOWN,0
2021-01-21,24.99,25.0,25.456,23.9912,17.7853,DOWN,0
2021-01-22,24.59,24.5,25.09,24.0528,17.8532,DOWN,0
2021-01-25,23.97,24.1,24.808,24.1298,17.9144,DOWN,0
2021-01-26,23.66,24.15,24.48,24.2126,17.9672,DOWN,0
2021-01-27,23.53,23.0,24.148,24.3062,18.028,UP,1
2021-01-28,24.16,24.43,23.982,24.3882,18.0871,DOWN,0
2021-01-29,22.65,24.05,23.594,24.415,18.1399,DOWN,0
2021-02-01,22.4,22.85,23.28,24.4218,18.1952,UP,1
2021-02-02,22.94,22.8,23.136,24.4714,18.248,UP,1
2021-02-03,23.61,22.97,23.152,24.5232,18.3086,UP,1
2021-02-04,24.4,23.86,23.2,24.6114,18.3756,UP,1
2021-02-05,24.72,24.64,23.614,24.688,18.4448,UP,1
2021-02-08,25.01,25.0,24.136,24.7372,18.5125,DOWN,0
2021-02-09,24.08,24.87,24.364,24.7548,18.5786,UP,1
2021-02-10,24.14,24.31,24.47,24.764,18.6421,DOWN,0
2021-02-11,23.77,24.15,24.344,24.782,18.6955,DOWN,0
2021-02-12,23.54,23.4,24.108,24.794,18.7312,UP,1
2021-02-16,25.19,23.96,24.144,24.8298,18.7751,UP,1
2021-02-17,25.47,25.0,24.422,24.8308,18.8333,DOWN,0
2021-02-18,25.2,25.11,24.634,24.8088,18.8871,UP,1
2021-02-19,26.85,25.76,25.25,24.8158,18.9654,UP,1
2021-02-22,28.56,27.48,26.254,24.824,19.0526,UP,1
2021-02-23,28.62,28.66,26.94,24.8512,19.1357,UP,1
2021-02-24,31.27,29.38,28.1,24.9278,19.2299,DOWN,0
2021-02-25,28.76,32.52,28.812,24.9728,19.3151,UP,1
2021-02-26,29.56,29.23,29.354,25.0558,19.4074,UP,1
2021-03-01,29.85,30.71,29.612,25.1484,19.5051,UP,1
2021-03-02,31.18,30.63,30.124,25.2628,19.6072,UP,1
2021-03-03,33.13,32.02,30.496,25.4172,19.7183,DOWN,0
2021-03-04,32.9,34.32,31.324,25.5716,19.8184,DOWN,0
2021-03-05,28.85,30.27,31.182,25.653,19.9005,UP,1
2021-03-08,29.31,29.505,31.074,25.7776,19.9831,UP,1
2021-03-09,29.73,29.56,30.784,25.8822,20.0616,DOWN,0
2021-03-10,29.54,29.88,30.066,25.9814,20.1398,UP,1
2021-03-11,30.26,30.03,29.538,26.076,20.211,UP,1
2021-03-12,30.73,30.19,29.914,26.1828,20.2767,UP,1
2021-03-15,31.56,31.23,30.364,26.3012,20.3541,DOWN,0
2021-03-16,30.1,31.62,30.438,26.3946,20.4263,UP,1
2021-03-17,30.5,29.65,30.63,26.53,20.4924,DOWN,0
2021-03-18,28.95,30.3,30.368,26.6242,20.5502,UP,1
2021-03-19,29.7,29.13,30.162,26.7316,20.6088,DOWN,0
2021-03-22,28.65,29.31,29.58,26.8114,20.6541,DOWN,0
2021-03-23,26.6,28.0,28.88,26.8548,20.6749,DOWN,0
2021-03-24,25.31,27.29,27.842,26.8782,20.6672,UP,1
2021-03-25,26.04,24.78,27.26,26.9086,20.6767,UP,1
2021-03-26,26.82,26.3,26.684,26.9528,20.7076,DOWN,0
2021-03-29,26.21,26.79,26.196,26.9486,20.7524,UP,1
2021-03-30,27.2,26.17,26.316,26.985,20.7859,UP,1
2021-03-31,27.59,27.24,26.772,27.0308,20.8239,UP,1
2021-04-01,27.72,27.89,27.108,27.0814,20.8577,UP,1
2021-04-05,29.71,29.38,27.686,27.1758,20.9102,UP,1
2021-04-06,31.08,30.155,28.66,27.3056,20.9691,UP,1
2021-04-07,31.31,31.94,29.482,27.4524,21.0345,DOWN,0
2021-04-08,30.62,31.3,30.088,27.5916,21.1022,DOWN,0
2021-04-09,30.54,30.56,30.652,27.7318,21.1647,DOWN,0
2021-04-12,29.26,30.03,30.562,27.8338,21.232,UP,1
2021-04-13,29.41,28.3,30.228,27.969,21.2987,DOWN,0
2021-04-14,29.21,29.6,29.808,28.1052,21.3683,DOWN,0
2021-04-15,28.28,29.44,29.34,28.212,21.4269,UP,1
2021-04-16,28.32,28.45,28.896,28.3062,21.4864,DOWN,0
2021-04-19,27.97,28.15,28.638,28.3776,21.5441,DOWN,0
2021-04-20,26.75,27.53,28.106,28.4182,21.598,UP,1
2021-04-21,29.51,27.16,28.166,28.5082,21.6649,DOWN,0
2021-04-22,29.0,29.31,28.31,28.6066,21.7336,UP,1
2021-04-23,29.81,29.33,28.608,28.72,21.8027,UP,1
2021-04-26,30.22,30.39,29.058,28.849,21.8778,UP,1
2021-04-27,30.5,30.26,29.808,28.9882,21.9483,DOWN,0
2021-04-28,30.23,30.24,29.952,29.089,22.0214,UP,1
2021-04-29,30.31,31.84,30.214,29.1858,22.0963,UP,1
2021-04-30,31.05,29.95,30.462,29.3028,22.1591,UP,1
2021-05-03,31.19,31.18,30.656,29.3896,22.237,DOWN,0
2021-05-04,30.25,30.98,30.606,29.4234,22.3119,DOWN,0
2021-05-05,29.85,30.35,30.53,29.448,22.3867,DOWN,0
2021-05-06,27.81,29.69,30.03,29.3788,22.4508,UP,1
2021-05-07,28.48,27.78,29.516,29.3732,22.5199,DOWN,0
2021-05-10,27.95,28.39,28.868,29.341,22.5876,DOWN,0
2021-05-11,27.66,26.72,28.35,29.2972,22.654,DOWN,0
2021-05-12,26.11,27.22,27.602,29.1958,22.7177,UP,1
2021-05-13,26.44,26.28,27.328,29.062,22.7788,UP,1
2021-05-14,28.58,26.89,27.348,28.9756,22.85,UP,1
2021-05-17,28.88,28.43,27.534,28.9762,22.9235,UP,1
2021-05-18,29.23,29.01,27.848,28.9746,23.0015,DOWN,0
2021-05-19,29.05,28.31,28.436,28.961,23.0814,UP,1
2021-05-20,29.07,29.09,28.962,28.9516,23.159,DOWN,0
2021-05-21,28.7,29.57,28.986,28.9204,23.2339,UP,1
2021-05-24,30.05,29.1,29.22,28.9068,23.3129,UP,1
2021-05-25,31.12,30.42,29.598,28.898,23.3986,UP,1
2021-05-26,31.69,31.7,30.126,28.9298,23.4814,UP,1
2021-05-27,32.42,31.8,30.796,28.9682,23.5653,DOWN,0
2021-05-28,31.9,32.39,31.436,29.0272,23.6486,UP,1
2021-06-01,32.76,32.535,31.978,29.0884,23.7357,UP,1
2021-06-02,33.07,32.89,32.368,29.1768,23.8223,DOWN,0
2021-06-03,32.18,32.825,32.466,29.2884,23.9063,DOWN,0
2021-06-04,32.12,32.37,32.406,29.4246,23.9909,UP,1
2021-06-07,33.11,32.4,32.648,29.566,24.078,UP,1
2021-06-08,33.71,33.35,32.838,29.7038,24.1687,DOWN,0
2021-06-09,32.66,33.91,32.756,29.8328,24.2542,DOWN,0
2021-06-10,32.49,33.06,32.818,29.9386,24.3329,DOWN,0
2021-06-11,32.23,31.7,32.84,30.0314,24.4103,DOWN,0
2021-06-14,31.0,32.06,32.418,30.097,24.4867,DOWN,0
2021-06-15,30.87,31.04,31.85,30.1202,24.5578,UP,1
2021-06-16,31.68,31.36,31.654,30.1322,24.6278,DOWN,0
2021-06-17,30.97,31.65,31.35,30.1254,24.6971,DOWN,0
2021-06-18,30.3,30.53,30.964,30.119,24.7639,UP,1
2021-06-21,31.38,30.46,31.04,30.1358,24.8358,DOWN,0
2021-06-22,30.84,31.18,31.034,30.1674,24.9019,UP,1
2021-06-23,31.0,30.82,30.898,30.1992,24.9648,DOWN,0
2021-06-24,30.61,31.1,30.826,30.2272,25.0252,UP,1
2021-06-25,31.03,30.61,30.972,30.2822,25.0907,DOWN,0
2021-06-28,29.14,30.72,30.524,30.2986,25.1467,DOWN,0
2021-06-29,28.91,29.25,30.138,30.3174,25.2037,UP,1
2021-06-30,29.41,28.93,29.82,30.3706,25.2618,UP,1
2021-07-01,29.51,29.68,29.6,30.3706,25.3245,DOWN,0
2021-07-02,29.0,29.52,29.194,30.3706,25.382,DOWN,0
2021-07-06,28.06,28.95,28.978,30.3356,25.436,DOWN,0
2021-07-07,27.05,27.8,28.606,30.2722,25.49,DOWN,0
2021-07-08,26.74,26.18,28.072,30.197,25.5488,UP,1
2021-07-09,27.49,27.06,27.668,30.1422,25.6096,DOWN,0
2021-07-12,27.28,27.0,27.324,30.0816,25.6701,DOWN,0
2021-07-13,26.09,26.85,26.93,29.9824,25.7274,DOWN,0
2021-07-14,25.2,26.28,26.56,29.8626,25.7703,DOWN,0
2021-07-15,24.45,24.96,26.102,29.7466,25.8091,DOWN,0
2021-07-16,23.14,24.91,25.232,29.6124,25.842,DOWN,0
2021-07-19,21.87,21.73,24.15,29.4936,25.8658,UP,1
2021-07-20,23.68,22.01,23.668,29.3976,25.8975,UP,1
2021-07-21,26.08,24.01,23.844,29.3602,25.9416,DOWN,0
2021-07-22,25.64,25.67,24.082,29.3198,25.9848,DOWN,0
2021-07-23,24.87,25.75,24.428,29.295,26.023,UP,1
2021-07-26,26.02,24.61,25.258,29.2866,26.0631,DOWN,0
2021-07-27,25.45,25.8,25.612,29.224,26.0993,UP,1
2021-07-28,25.52,25.92,25.5,29.1568,26.1333,DOWN,0
2021-07-29,25.31,25.76,25.434,29.0784,26.1694,DOWN,0
2021-07-30,24.03,24.83,25.266,28.978,26.2066,DOWN,0
2021-08-02,23.58,24.06,24.778,28.8682,26.2421,DOWN,0
2021-08-03,23.19,23.66,24.326,28.758,26.2776,DOWN,0
2021-08-04,22.6,22.75,23.742,28.609,26.3096,UP,1
2021-08-05,24.18,22.66,23.516,28.4702,26.3482,UP,1
2021-08-06,24.89,24.555,23.688,28.3342,26.3873,DOWN,0
2021-08-09,24.66,24.59,23.904,28.179,26.4256,UP,1
2021-08-10,25.82,24.78,24.43,28.0574,26.4662,UP,1
2021-08-11,26.27,25.65,25.164,27.9276,26.5058,DOWN,0
2021-08-12,25.82,25.85,25.492,27.7826,26.5509,DOWN,0
2021-08-13,25.04,25.73,25.522,27.6398,26.5934,DOWN,0
2021-08-16,24.63,24.61,25.516,27.49,26.6414,DOWN,0
2021-08-17,23.71,24.1,25.094,27.302,26.6811,UP,1
2021-08-18,23.9,23.65,24.62,27.1058,26.7175,DOWN,0
2021-08-19,23.06,23.45,24.068,26.9138,26.7519,UP,1
2021-08-20,23.63,22.95,23.786,26.7366,26.7873,UP,1
2021-08-23,24.64,23.95,23.788,26.5848,26.8297,UP,1
2021-08-24,25.78,25.13,24.202,26.4804,26.8724,UP,1
2021-08-25,26.04,25.85,24.63,26.3838,26.9177,DOWN,0
2021-08-26,25.33,25.78,25.084,26.2568,26.9368,UP,1
2021-08-27,26.16,25.46,25.59,26.1606,26.967,DOWN,0
2021-08-30,25.37,26.4,25.736,26.062,26.9963,UP,1
2021-08-31,25.84,25.23,25.748,25.9512,27.0312,DOWN,0
2021-09-01,25.16,26.0,25.572,25.8376,27.0567,UP,1
2021-09-02,25.48,25.27,25.602,25.7272,27.0776,DOWN,0
2021-09-03,24.62,25.36,25.294,25.6074,27.0904,UP,1
2021-09-07,25.04,24.37,25.228,25.4876,27.1133,DOWN,0
2021-09-08,24.42,25.0,24.944,25.3932,27.1303,UP,1
2021-09-09,24.94,24.36,24.9,25.3138,27.155,DOWN,0
2021-09-10,24.59,25.125,24.722,25.2174,27.1735,UP,1
2021-09-13,25.3,24.87,24.858,25.1332,27.1873,DOWN,0
2021-09-14,24.77,25.14,24.804,25.0486,27.1951,UP,1
2021-09-15,25.07,24.68,24.934,24.9888,27.2021,DOWN,0
2021-09-16,25.06,25.01,24.958,24.949,27.213,UP,1
2021-09-17,25.59,25.16,25.158,24.926,27.2263,DOWN,0
2021-09-20,25.11,25.01,25.12,24.8784,27.2348,DOWN,0
2021-09-21,24.99,25.35,25.164,24.8326,27.2327,UP,1
2021-09-22,26.01,25.23,25.352,24.831,27.2312,UP,1
2021-09-23,27.29,26.51,25.798,24.8728,27.2352,UP,1
2021-09-24,28.1,27.33,26.3,24.9458,27.2349,UP,1
2021-09-27,28.34,28.54,26.946,25.0498,27.2403,DOWN,0
2021-09-28,27.93,28.24,27.534,25.171,27.2428,DOWN,0
2021-09-29,27.34,28.11,27.8,25.2442,27.2469,DOWN,0
2021-09-30,26.71,27.24,27.684,25.2568,27.2534,UP,1
2021-10-01,28.31,27.79,27.726,25.3102,27.2689,DOWN,0
2021-10-04,27.47,28.34,27.552,25.3622,27.2789,UP,1
2021-10-05,27.76,27.65,27.518,25.397,27.2907,DOWN,0
2021-10-06,27.59,27.36,27.568,25.4398,27.3027,DOWN,0
2021-10-07,26.98,27.95,27.622,25.469,27.3137,DOWN,0
2021-10-08,26.35,27.03,27.23,25.4898,27.3301,DOWN,0
2021-10-11,26.24,26.22,26.984,25.534,27.3388,UP,1
2021-10-12,27.04,26.295,26.84,25.6032,27.3511,DOWN,0
2021-10-13,26.53,27.04,26.628,25.67,27.3561,UP,1
2021-10-14,26.6,26.77,26.552,25.75,27.3621,DOWN,0
2021-10-15,26.53,27.08,26.588,25.797,27.3666,DOWN,0
