ticker,EXPE US Equity,EXPE US Equity,EXPE US Equity,EXPE US Equity,EXPE US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2007-03-12,19.505,19.232,19.2869,19.9587,16.2805,UP,1
2007-03-13,19.994,19.768,19.443,19.9636,16.3167,DOWN,0
2007-03-14,19.815,19.975,19.5747,19.9646,16.3498,UP,1
2007-03-15,20.051,19.768,19.7195,19.971,16.3843,DOWN,0
2007-03-16,19.853,19.994,19.8436,19.9721,16.4184,UP,1
2007-03-19,20.417,19.928,20.0261,19.9804,16.4537,UP,1
2007-03-20,20.69,20.436,20.1653,19.9943,16.4896,UP,1
2007-03-21,21.235,20.756,20.4493,20.017,16.5286,UP,1
2007-03-22,21.612,21.16,20.7615,20.0464,16.5681,UP,1
2007-03-23,21.772,21.668,21.1452,20.0778,16.6082,UP,1
2007-03-26,21.8,21.847,21.4217,20.1124,16.6489,DOWN,0
2007-03-27,21.734,21.809,21.6305,20.1444,16.6874,DOWN,0
2007-03-28,21.141,21.555,21.6117,20.1677,16.723,UP,1
2007-03-29,21.63,21.235,21.6154,20.2023,16.7607,UP,1
2007-03-30,21.8,21.63,21.6211,20.2499,16.7981,DOWN,0
2007-04-02,21.489,21.762,21.559,20.2843,16.8344,UP,1
2007-04-03,21.8,21.63,21.5722,20.3332,16.8713,UP,1
2007-04-04,21.941,21.706,21.7321,20.3827,16.9102,UP,1
2007-04-05,22.59,21.809,21.9239,20.4389,16.9527,DOWN,0
2007-04-09,22.392,22.543,22.0424,20.4984,16.9941,UP,1
2007-04-10,22.59,22.439,22.2625,20.5623,17.0354,DOWN,0
2007-04-11,22.073,22.496,22.317,20.6114,17.0751,UP,1
2007-04-12,22.411,22.167,22.4111,20.6635,17.1168,UP,1
2007-04-13,22.674,22.373,22.428,20.7135,17.16,DOWN,0
2007-04-16,22.477,22.721,22.4449,20.7741,17.2035,UP,1
2007-04-17,22.759,22.439,22.4788,20.8332,17.2488,DOWN,0
2007-04-18,22.232,22.703,22.5108,20.8791,17.2897,DOWN,0
2007-04-19,21.96,22.063,22.4205,20.915,17.329,DOWN,0
2007-04-20,21.819,22.195,22.2493,20.9421,17.3674,DOWN,0
2007-04-23,21.809,21.931,22.1158,20.9624,17.4074,UP,1
2007-04-24,22.101,21.753,21.9841,20.9974,17.4486,UP,1
2007-04-25,22.326,22.101,22.0029,21.0401,17.4917,UP,1
2007-04-26,22.505,22.025,22.112,21.083,17.5361,DOWN,0
2007-04-27,22.392,22.43,22.2267,21.1119,17.5809,DOWN,0
2007-04-30,22.214,22.289,22.3076,21.1367,17.6266,UP,1
2007-05-01,22.59,22.411,22.4054,21.1779,17.6756,UP,1
2007-05-02,22.9,22.609,22.5202,21.218,17.7262,DOWN,0
2007-05-03,22.9,22.966,22.5992,21.2556,17.7778,UP,1
2007-05-04,23.022,23.088,22.7252,21.2996,17.8296,UP,1
2007-05-07,23.333,23.201,22.949,21.3581,17.882,DOWN,0
2007-05-08,22.759,22.712,22.9829,21.405,17.9319,UP,1
2007-05-09,23.201,22.562,23.0431,21.4668,17.9842,DOWN,0
2007-05-10,22.9,23.022,23.0431,21.525,18.0347,UP,1
2007-05-11,23.286,22.994,23.0957,21.5979,18.0869,DOWN,0
2007-05-14,23.116,23.286,23.0525,21.6747,18.138,DOWN,0
2007-05-15,22.74,23.201,23.0487,21.7456,18.1882,UP,1
2007-05-16,23.004,22.91,23.0092,21.8214,18.2406,DOWN,0
2007-05-17,22.9,22.919,23.0092,21.8963,18.2921,UP,1
2007-05-18,23.173,23.051,22.9866,21.9732,18.3466,UP,1
2007-05-21,23.756,23.295,23.1145,22.0637,18.4025,DOWN,0
2007-05-22,23.709,23.822,23.3083,22.1477,18.4567,UP,1
2007-05-23,23.737,23.831,23.455,22.2226,18.5125,DOWN,0
2007-05-24,23.229,23.803,23.5208,22.2909,18.5647,DOWN,0
2007-05-25,22.994,23.342,23.4851,22.3497,18.6162,DOWN,0
2007-05-29,22.75,22.392,23.2838,22.4077,18.665,DOWN,0
2007-05-30,22.458,22.712,23.0336,22.4485,18.7084,UP,1
2007-05-31,22.599,22.383,22.8061,22.4867,18.7528,UP,1
2007-06-01,22.787,22.693,22.7177,22.5177,18.7968,UP,1
2007-06-04,23.004,22.618,22.7195,22.5456,18.8395,DOWN,0
2007-06-05,22.928,22.928,22.7553,22.5687,18.8815,DOWN,0
2007-06-06,22.721,22.815,22.8079,22.5871,18.9222,DOWN,0
2007-06-07,22.12,22.486,22.712,22.5948,18.9614,DOWN,0
2007-06-08,21.988,21.997,22.5521,22.6118,18.9992,UP,1
2007-06-11,22.599,21.931,22.4713,22.6311,19.0384,UP,1
2007-06-12,22.759,22.59,22.4374,22.6503,19.0782,UP,1
2007-06-13,22.797,22.778,22.4524,22.6765,19.1173,UP,1
2007-06-14,23.004,22.91,22.6293,22.7005,19.1574,UP,1
2007-06-15,23.859,24.762,23.0036,22.7389,19.2015,UP,1
2007-06-18,23.982,23.869,23.28,22.7667,19.2465,UP,1
2007-06-19,27.405,27.875,24.2092,22.867,19.3096,UP,1
2007-06-20,27.471,27.386,25.144,22.9646,19.3702,DOWN,0
2007-06-21,27.367,27.414,26.0168,23.0705,19.4279,DOWN,0
2007-06-22,27.273,27.339,26.6995,23.1678,19.4858,UP,1
2007-06-25,27.48,27.348,27.3992,23.2639,19.5435,UP,1
2007-06-26,27.499,27.565,27.4181,23.3643,19.6027,UP,1
2007-06-27,27.706,27.386,27.4651,23.4632,19.665,UP,1
2007-06-28,27.734,27.621,27.5384,23.5733,19.7286,DOWN,0
2007-06-29,27.546,27.696,27.593,23.685,19.791,DOWN,0
2007-07-02,27.424,27.584,27.5817,23.7971,19.8527,DOWN,0
2007-07-03,27.301,27.367,27.5422,23.907,19.9139,UP,1
2007-07-05,27.395,27.292,27.4801,24.0129,19.9757,UP,1
2007-07-06,27.64,27.405,27.4613,24.1191,20.0374,DOWN,0
2007-07-09,27.508,27.527,27.4538,24.2192,20.0998,UP,1
2007-07-10,27.555,27.471,27.4801,24.3224,20.163,UP,1
2007-07-11,27.593,27.461,27.5384,24.43,20.2268,UP,1
2007-07-12,27.828,27.678,27.625,24.5348,20.292,UP,1
2007-07-13,27.875,27.743,27.672,24.6343,20.3562,DOWN,0
2007-07-16,27.743,27.781,27.719,24.7312,20.4209,UP,1
2007-07-17,27.837,27.772,27.7754,24.8275,20.4866,DOWN,0
2007-07-18,27.781,27.809,27.813,24.9164,20.5506,DOWN,0
2007-07-19,27.659,27.809,27.7792,25.0144,20.6152,DOWN,0
2007-07-20,27.64,27.828,27.7322,25.1032,20.6799,DOWN,0
2007-07-23,25.12,25.251,27.2074,25.1476,20.7308,DOWN,0
2007-07-24,24.217,24.79,26.4832,25.1662,20.7762,UP,1
2007-07-25,24.574,24.461,25.8418,25.1954,20.8236,UP,1
2007-07-26,24.8,24.725,25.2701,25.2366,20.8723,UP,1
2007-07-27,24.866,24.725,24.7152,25.2738,20.9213,UP,1
2007-07-30,25.195,24.997,24.7302,25.3197,20.9709,DOWN,0
2007-07-31,25.026,25.599,24.892,25.3568,21.0206,UP,1
2007-08-01,25.176,24.875,25.0124,25.3852,21.0692,UP,1
2007-08-02,25.806,26.098,25.2136,25.4271,21.1216,UP,1
2007-08-03,26.032,26.399,25.4469,25.473,21.1738,DOWN,0
2007-08-06,25.938,26.135,25.5955,25.5272,21.2268,UP,1
2007-08-07,26.192,25.759,25.8287,25.5911,21.2818,DOWN,0
2007-08-08,26.135,26.333,26.0205,25.6588,21.3354,UP,1
2007-08-09,26.803,26.521,26.2199,25.7457,21.3929,UP,1
2007-08-10,26.831,26.803,26.3798,25.8304,21.4491,UP,1
2007-08-13,27.198,27.095,26.6318,25.9186,21.5078,DOWN,0
2007-08-14,26.963,26.906,26.7861,25.9978,21.5646,DOWN,0
2007-08-15,26.7,26.859,26.8989,26.0732,21.62,DOWN,0
2007-08-16,26.333,26.568,26.8049,26.1454,21.6744,DOWN,0
2007-08-17,26.154,26.069,26.6695,26.2261,21.7285,UP,1
2007-08-20,26.558,26.399,26.5415,26.3175,21.7849,DOWN,0
2007-08-21,26.436,26.417,26.4362,26.3943,21.8408,UP,1
2007-08-22,26.831,26.408,26.4626,26.4757,21.898,UP,1
2007-08-23,27.565,26.85,26.709,26.5711,21.9587,UP,1
2007-08-24,28.054,27.443,27.0889,26.6721,22.0208,UP,1
2007-08-27,28.609,28.167,27.4989,26.7671,22.0865,DOWN,0
2007-08-28,27.405,28.392,27.6927,26.8355,22.1458,DOWN,0
2007-08-29,27.377,27.696,27.8018,26.835,22.203,UP,1
2007-08-30,27.508,27.414,27.7905,26.8357,22.2614,UP,1
2007-08-31,28.073,27.781,27.7942,26.8498,22.3237,UP,1
2007-09-04,28.712,27.932,27.8149,26.8786,22.3889,DOWN,0
2007-09-05,28.242,28.58,27.9823,26.8938,22.4498,UP,1
2007-09-06,28.27,28.439,28.161,26.9093,22.5098,DOWN,0
2007-09-07,27.734,28.063,28.2062,26.9098,22.5657,DOWN,0
2007-09-10,27.198,27.922,28.0312,26.8991,22.6177,UP,1
2007-09-11,27.217,27.405,27.7322,26.8925,22.6688,UP,1
2007-09-12,27.668,27.066,27.6174,26.8974,22.7213,DOWN,0
2007-09-13,27.414,27.781,27.4463,26.8997,22.7722,UP,1
2007-09-14,27.424,27.283,27.3842,26.9002,22.823,DOWN,0
2007-09-17,27.189,27.207,27.3823,26.8912,22.8735,UP,1
2007-09-18,27.762,27.311,27.4914,26.8963,22.9259,UP,1
2007-09-19,28.232,27.856,27.6043,26.9098,22.9816,DOWN,0
2007-09-20,28.035,28.101,27.7284,26.9187,23.0357,UP,1
2007-09-21,28.232,27.894,27.8902,26.9268,23.09,UP,1
2007-09-24,28.374,28.251,28.1272,26.9367,23.1439,UP,1
2007-09-25,29.897,29.718,28.5541,26.9798,23.205,UP,1
2007-09-26,30.076,30.132,28.9228,27.0246,23.2679,DOWN,0
2007-09-27,30.057,30.301,29.3272,27.0701,23.3219,DOWN,0
2007-09-28,29.982,30.179,29.6771,27.1165,23.3754,UP,1
2007-10-01,31.449,30.273,30.2921,27.1927,23.4358,UP,1
2007-10-02,31.665,31.496,30.6457,27.3236,23.4973,UP,1
2007-10-03,31.853,31.599,31.0012,27.4764,23.5597,UP,1
2007-10-04,31.957,32.032,31.3811,27.624,23.6224,UP,1
2007-10-05,32.954,32.145,31.9755,27.7871,23.6915,DOWN,0
2007-10-08,32.878,32.361,32.2614,27.9473,23.7592,DOWN,0
2007-10-09,32.549,32.662,32.4382,28.0944,23.8231,DOWN,0
2007-10-10,32.549,32.521,32.5774,28.2449,23.8871,DOWN,0
2007-10-11,32.37,32.587,32.6602,28.3888,23.9503,UP,1
2007-10-12,32.606,32.427,32.5906,28.5248,24.0146,DOWN,0
2007-10-15,32.596,32.606,32.5341,28.6561,24.0788,DOWN,0
2007-10-16,31.919,32.305,32.4081,28.7757,24.1396,DOWN,0
2007-10-17,31.74,32.051,32.2464,28.8867,24.1996,DOWN,0
2007-10-18,31.722,31.759,32.1166,28.9984,24.2593,DOWN,0
2007-10-19,30.696,31.722,31.7347,29.0763,24.3127,UP,1
2007-10-22,30.838,30.565,31.383,29.1564,24.3669,UP,1
2007-10-23,30.969,30.443,31.193,29.2318,24.4213,DOWN,0
2007-10-24,30.273,30.838,30.8996,29.298,24.4719,DOWN,0
2007-10-25,30.17,30.461,30.5893,29.3674,24.5218,UP,1
2007-10-26,30.527,30.367,30.5554,29.4513,24.5741,UP,1
2007-10-29,30.584,30.537,30.5046,29.5399,24.6263,DOWN,0
2007-10-30,30.198,30.396,30.3504,29.6127,24.6774,UP,1
2007-10-31,30.715,30.358,30.4388,29.6983,24.7315,DOWN,0
2007-11-01,30.48,30.621,30.5009,29.7713,24.7868,DOWN,0
2007-11-02,29.888,30.791,30.373,29.8177,24.8374,DOWN,0
2007-11-05,28.966,29.662,30.0495,29.836,24.8855,DOWN,0
2007-11-06,28.364,28.919,29.6827,29.8311,24.9299,UP,1
2007-11-07,28.825,28.449,29.3046,29.8595,24.9752,DOWN,0
2007-11-08,28.251,28.825,28.8588,29.877,25.0193,DOWN,0
2007-11-09,26.812,27.537,28.2438,29.8631,25.0564,DOWN,0
2007-11-12,25.938,26.869,27.6381,29.8204,25.088,UP,1
2007-11-13,27.433,25.975,27.4519,29.7948,25.1262,DOWN,0
2007-11-14,27.066,27.452,27.1002,29.7713,25.1606,UP,1
2007-11-15,27.217,26.869,26.8933,29.7502,25.1995,UP,1
2007-11-16,29.013,27.828,27.3334,29.7758,25.2455,DOWN,0
2007-11-19,27.809,28.947,27.7077,29.788,25.2849,DOWN,0
2007-11-20,27.405,28.073,27.7021,29.7918,25.3211,DOWN,0
2007-11-21,27.245,27.085,27.7378,29.7833,25.355,UP,1
2007-11-23,27.602,27.273,27.8149,29.7871,25.389,DOWN,0
2007-11-26,27.593,27.885,27.5309,29.7905,25.4252,UP,1
2007-11-27,28.402,27.781,27.6494,29.8147,25.4663,UP,1
2007-11-28,29.982,28.684,28.1648,29.8591,25.5144,UP,1
2007-11-29,30.49,29.841,28.8137,29.9042,25.5621,UP,1
2007-11-30,30.659,30.706,29.425,29.9567,25.6105,UP,1
2007-12-03,30.894,30.471,30.0852,30.01,25.6624,UP,1
2007-12-04,30.997,30.574,30.6043,30.0624,25.7129,UP,1
2007-12-05,31.327,31.186,30.8733,30.091,25.7644,DOWN,0
2007-12-06,31.317,31.28,31.0388,30.1158,25.8169,UP,1
2007-12-07,31.562,31.411,31.2194,30.1459,25.8727,UP,1
2007-12-10,31.919,31.684,31.4244,30.1847,25.9302,DOWN,0
2007-12-11,31.571,31.844,31.5391,30.1871,25.9875,UP,1
2007-12-12,31.637,32.088,31.6012,30.1866,26.0457,DOWN,0
2007-12-13,31.628,31.928,31.6633,30.1821,26.1056,DOWN,0
2007-12-14,31.27,31.458,31.605,30.1683,26.1656,DOWN,0
2007-12-17,30.734,31.308,31.368,30.1239,26.2233,UP,1
2007-12-18,30.819,30.941,31.2175,30.0827,26.2813,DOWN,0
2007-12-19,30.631,30.725,31.0162,30.0444,26.3387,DOWN,0
2007-12-20,30.16,29.954,30.7228,29.9966,26.3929,DOWN,0
2007-12-21,30.123,30.443,30.4933,29.9516,26.4473,UP,1
2007-12-24,30.49,30.01,30.4444,29.9093,26.5022,UP,1
2007-12-26,30.621,30.33,30.4049,29.8698,26.5554,DOWN,0
2007-12-27,30.057,30.292,30.2902,29.8326,26.6066,DOWN,0
2007-12-28,30.019,30.01,30.262,29.7982,26.6564,DOWN,0
2007-12-31,29.737,29.812,30.1849,29.7585,26.7058,DOWN,0
2008-01-02,28.731,29.765,29.8331,29.7192,26.7474,UP,1
2008-01-03,28.74,28.844,29.457,29.6772,26.7877,DOWN,0
2008-01-04,27.8,29.427,29.0055,29.6138,26.8205,DOWN,0
2008-01-07,27.395,27.8,28.4808,29.5563,26.8494,DOWN,0
2008-01-08,27.085,27.348,27.9504,29.4946,26.876,DOWN,0
2008-01-09,26.587,27.01,27.5215,29.4158,26.8999,DOWN,0
2008-01-10,25.816,26.333,26.9365,29.3204,26.9203,DOWN,0
2008-01-11,24.875,25.703,26.3516,29.2139,26.939,UP,1
2008-01-14,25.27,25.007,25.9265,29.105,26.9572,DOWN,0
2008-01-15,23.878,24.706,25.2851,28.973,26.9676,DOWN,0
2008-01-16,23.474,24.0,24.6625,28.8447,26.9775,DOWN,0
2008-01-17,21.621,23.464,23.8236,28.6978,26.9766,UP,1
2008-01-18,22.12,21.536,23.2725,28.5729,26.9775,DOWN,0
2008-01-22,21.452,21.348,22.5089,28.4255,26.9718,UP,1
2008-01-23,21.978,20.69,22.1289,28.3,26.9697,UP,1
2008-01-24,22.533,21.819,21.9408,28.2144,26.9695,DOWN,0
2008-01-25,21.913,22.759,21.9991,28.1339,26.9687,DOWN,0
2008-01-28,21.489,22.007,21.8731,28.0151,26.964,UP,1
2008-01-29,21.706,21.706,21.9239,27.9078,26.9592,DOWN,0
2008-01-30,21.48,21.659,21.8242,27.7931,26.9542,UP,1
2008-01-31,21.649,21.414,21.6474,27.6458,26.9487,UP,1
2008-02-01,22.054,21.725,21.6756,27.5307,26.9478,DOWN,0
2008-02-04,21.856,21.997,21.749,27.4197,26.9473,DOWN,0
2008-02-05,20.831,21.311,21.5741,27.2915,26.9423,UP,1
2008-02-06,21.405,21.245,21.559,27.1675,26.9403,UP,1
2008-02-07,22.308,21.518,21.6907,27.0618,26.9413,UP,1
2008-02-08,23.615,22.317,22.0029,26.9661,26.9478,DOWN,0
2008-02-11,23.267,23.417,22.285,26.8318,26.9516,DOWN,0
2008-02-12,23.032,23.37,22.7252,26.6826,26.9548,UP,1
2008-02-13,23.634,23.135,23.171,26.5421,26.9619,DOWN,0
2008-02-14,23.502,23.652,23.4098,26.3943,26.9664,UP,1
2008-02-15,24.066,23.37,23.5001,26.2557,26.9723,UP,1
2008-02-19,24.123,24.358,23.6713,26.1116,26.9784,DOWN,0
2008-02-20,23.897,23.822,23.8443,25.9632,26.9828,DOWN,0
2008-02-21,22.91,23.935,23.6995,25.7901,26.9806,UP,1
2008-02-22,22.966,22.985,23.5923,25.6111,26.9817,DOWN,0
2008-02-25,22.58,22.881,23.2951,25.4312,26.9786,UP,1
2008-02-26,22.91,22.618,23.0525,25.2567,26.9786,DOWN,0
2008-02-27,22.787,22.891,22.8305,25.0799,26.9761,DOWN,0
2008-02-28,22.063,22.543,22.6612,24.8958,26.9709,DOWN,0
2008-02-29,21.565,21.499,22.381,24.7124,26.965,DOWN,0
2008-03-03,20.972,21.442,22.0593,24.5154,26.9548,DOWN,0
2008-03-04,20.304,20.935,21.5383,24.3089,26.9419,UP,1
2008-03-05,20.568,20.493,21.0944,24.1171,26.9288,DOWN,0
2008-03-06,20.032,20.483,20.6882,23.9152,26.9102,DOWN,0
2008-03-07,19.797,19.881,20.3345,23.7014,26.8906,UP,1
2008-03-10,19.985,20.032,20.137,23.4886,26.8719,UP,1
2008-03-11,20.257,20.239,20.1276,23.2926,26.857,DOWN,0
2008-03-12,19.909,20.295,19.996,23.0905,26.8416,UP,1
2008-03-13,20.37,19.75,20.0637,22.9031,26.8297,DOWN,0
2008-03-14,19.627,20.417,20.0298,22.721,26.8156,DOWN,0
2008-03-17,19.261,19.289,19.885,22.5314,26.7989,UP,1
2008-03-18,20.163,19.467,19.8662,22.3787,26.7857,DOWN,0
2008-03-19,19.411,20.314,19.7665,22.219,26.7678,UP,1
2008-03-20,20.239,19.533,19.7402,22.0821,26.7543,UP,1
2008-03-24,20.944,20.267,20.0035,21.9692,26.7454,UP,1
2008-03-25,21.141,20.925,20.3797,21.8758,26.7406,UP,1
2008-03-26,21.649,21.207,20.6769,21.8112,26.7389,DOWN,0
2008-03-27,21.132,21.649,21.0211,21.7285,26.7315,DOWN,0
2008-03-28,20.521,21.367,21.0775,21.6613,26.7203,UP,1
2008-03-31,20.587,20.605,21.006,21.6036,26.7093,UP,1
2008-04-01,22.656,20.784,21.3089,21.6243,26.7075,UP,1
2008-04-02,23.634,22.674,21.7057,21.6546,26.7064,DOWN,0
2008-04-03,23.464,23.37,22.1722,21.6948,26.7038,DOWN,0
2008-04-04,23.333,23.643,22.7346,21.7219,26.6835,UP,1
2008-04-07,23.399,23.342,23.297,21.7392,26.6631,DOWN,0
2008-04-08,23.041,23.154,23.3741,21.7618,26.6415,DOWN,0
2008-04-09,22.486,22.994,23.1446,21.7817,26.6175,UP,1
2008-04-10,22.825,22.449,23.0167,21.8041,26.5943,DOWN,0
2008-04-11,22.336,22.571,22.8173,21.8212,26.5684,UP,1
2008-04-14,22.43,21.969,22.6236,21.8368,26.5421,UP,1
2008-04-15,22.627,22.543,22.5408,21.8483,26.5165,DOWN,0
2008-04-16,22.467,22.891,22.5371,21.8605,26.4911,DOWN,0
2008-04-17,22.289,23.22,22.4299,21.8897,26.4655,UP,1
2008-04-18,23.116,22.985,22.586,21.9239,26.4445,UP,1
2008-04-21,23.399,22.975,22.7797,21.9457,26.4246,DOWN,0
2008-04-22,23.229,23.276,22.9001,21.938,26.4025,UP,1
2008-04-23,23.304,23.417,23.0675,21.9388,26.3815,UP,1
2008-04-24,23.493,23.37,23.3083,21.948,26.3612,UP,1
2008-04-25,23.577,23.577,23.4004,21.9469,26.3411,DOWN,0
2008-04-28,23.483,23.587,23.4174,21.9465,26.3194,UP,1
2008-04-29,23.549,23.361,23.4813,21.9361,26.2977,UP,1
2008-04-30,23.756,23.671,23.5716,21.9288,26.2778,DOWN,0
2008-05-01,23.634,23.822,23.5998,21.9235,26.2568,UP,1
2008-05-02,23.671,23.888,23.6186,21.9388,26.2362,DOWN,0
2008-05-05,22.966,23.436,23.5152,21.9388,26.2128,UP,1
2008-05-06,23.352,22.759,23.4757,21.9542,26.1913,DOWN,0
2008-05-07,22.627,23.248,23.25,21.9486,26.1789,UP,1
2008-05-08,22.957,22.75,23.1145,21.9519,26.1726,DOWN,0
2008-05-09,22.599,22.674,22.9001,21.9627,26.1627,UP,1
2008-05-12,23.145,22.599,22.9358,21.9943,26.1544,DOWN,0
2008-05-13,22.768,23.21,22.8192,22.0302,26.1439,UP,1
2008-05-14,22.806,22.891,22.855,22.0802,26.132,UP,1
2008-05-15,23.22,22.787,22.9076,22.1333,26.123,DOWN,0
2008-05-16,22.9,23.333,22.9678,22.1906,26.1116,DOWN,0
2008-05-19,22.204,22.844,22.7797,22.2388,26.0936,DOWN,0
2008-05-20,21.678,22.063,22.5615,22.2726,26.0718,DOWN,0
2008-05-21,20.935,21.79,22.1872,22.2862,26.0468,UP,1
2008-05-22,21.076,20.982,21.7584,22.3095,26.0212,DOWN,0
2008-05-23,20.37,21.076,21.2524,22.3095,25.9924,UP,1
2008-05-27,20.446,20.474,20.9007,22.3259,25.9606,UP,1
2008-05-28,21.395,20.587,20.8443,22.3686,25.9334,UP,1
2008-05-29,22.618,22.355,21.181,22.4176,25.9105,UP,1
2008-05-30,22.806,22.609,21.527,22.4856,25.8897,DOWN,0
2008-06-02,22.232,22.844,21.8995,22.5254,25.8674,DOWN,0
2008-06-03,21.922,22.411,22.1948,22.545,25.8453,UP,1
2008-06-04,22.11,21.743,22.3377,22.5644,25.8251,DOWN,0
2008-06-05,22.091,22.129,22.2324,22.5732,25.8028,DOWN,0
2008-06-06,21.047,21.847,21.8806,22.5715,25.7758,DOWN,0
2008-06-09,20.963,21.104,21.6267,22.5803,25.7465,DOWN,0
2008-06-10,20.756,20.859,21.3935,22.5837,25.7124,DOWN,0
2008-06-11,19.75,20.652,20.9214,22.5256,25.6709,UP,1
2008-06-12,19.759,19.703,20.4549,22.4481,25.6267,UP,1
2008-06-13,20.163,19.891,20.2781,22.3821,25.5905,UP,1
2008-06-16,20.201,19.9,20.1258,22.3195,25.5546,DOWN,0
2008-06-17,19.919,20.192,19.9584,22.2499,25.5166,DOWN,0
2008-06-18,19.439,19.75,19.8963,22.1778,25.4735,DOWN,0
2008-06-19,19.138,19.355,19.7721,22.1109,25.4256,DOWN,0
2008-06-20,18.621,18.922,19.4637,22.0268,25.3775,DOWN,0
2008-06-23,18.518,18.668,19.127,21.9504,25.3287,DOWN,0
2008-06-24,18.273,18.367,18.7978,21.8673,25.2814,UP,1
2008-06-25,18.79,18.395,18.6681,21.7906,25.2394,DOWN,0
2008-06-26,18.029,18.424,18.4461,21.7018,25.1935,DOWN,0
2008-06-27,18.019,18.047,18.3257,21.6164,25.1452,DOWN,0
2008-06-30,17.286,17.84,18.0793,21.4998,25.0946,DOWN,0
2008-07-01,17.135,17.088,17.8517,21.3745,25.0431,DOWN,0
2008-07-02,16.42,17.248,17.3777,21.2383,24.9893,UP,1
2008-07-03,16.449,16.505,17.0618,21.1012,24.9327,DOWN,0
2008-07-07,16.308,16.279,16.7194,20.9575,24.8731,UP,1
2008-07-08,16.75,16.204,16.6122,20.8209,24.8167,DOWN,0
2008-07-09,16.75,16.674,16.5351,20.6863,24.7592,DOWN,0
2008-07-10,16.552,16.75,16.5614,20.5463,24.7001,UP,1
2008-07-11,16.881,16.533,16.648,20.4088,24.6351,UP,1
2008-07-14,17.069,16.834,16.8003,20.2775,24.57,UP,1
2008-07-15,17.314,16.524,16.9132,20.1504,24.5063,UP,1
2008-07-16,18.602,17.295,17.2837,20.0631,24.4494,UP,1
2008-07-17,18.913,18.574,17.7558,19.9743,24.3867,DOWN,0
2008-07-18,18.047,18.884,17.989,19.8827,24.3186,DOWN,0
2008-07-21,17.436,18.085,18.0624,19.7723,24.2466,DOWN,0
2008-07-22,17.21,18.029,18.0417,19.6646,24.1728,UP,1
2008-07-23,17.643,17.21,17.8499,19.5545,24.0963,DOWN,0
2008-07-24,16.938,17.427,17.4549,19.4379,24.0166,DOWN,0
2008-07-25,16.891,17.022,17.2235,19.3196,23.9383,DOWN,0
2008-07-28,16.345,16.646,17.0053,19.1821,23.8573,UP,1
2008-07-29,17.37,16.477,17.0373,19.0715,23.7823,UP,1
2008-07-30,17.897,17.417,17.0881,18.9854,23.7087,UP,1
2008-07-31,18.405,17.681,17.3815,18.9199,23.6378,DOWN,0
2008-08-01,18.066,18.48,17.6166,18.8625,23.5685,DOWN,0
2008-08-04,17.737,17.982,17.895,18.7958,23.4985,UP,1
2008-08-05,18.358,18.019,18.0925,18.7555,23.4316,DOWN,0
2008-08-06,17.502,18.01,18.0135,18.6966,23.3657,DOWN,0
2008-08-07,17.21,17.445,17.7746,18.6129,23.2975,DOWN,0
2008-08-08,17.013,17.154,17.564,18.5008,23.2278,UP,1
2008-08-11,17.681,17.107,17.5527,18.3983,23.1648,UP,1
2008-08-12,18.123,17.728,17.5056,18.3161,23.1046,DOWN,0
2008-08-13,17.737,18.01,17.5527,18.2324,23.0406,UP,1
2008-08-14,18.029,17.558,17.7163,18.1508,22.9778,UP,1
2008-08-15,18.292,17.756,17.9721,18.0748,22.9183,DOWN,0
2008-08-18,18.066,17.997,18.0492,18.0152,22.8551,DOWN,0
2008-08-19,17.784,18.076,17.9815,17.9516,22.7916,DOWN,0
2008-08-20,17.351,18.235,17.9044,17.8835,22.7289,UP,1
2008-08-21,17.615,17.229,17.8216,17.8408,22.6721,UP,1
2008-08-22,18.188,17.718,17.801,17.8094,22.6213,DOWN,0
2008-08-25,17.286,18.217,17.6448,17.7519,22.5636,DOWN,0
2008-08-26,16.43,17.257,17.374,17.6764,22.5045,UP,1
2008-08-27,16.674,16.505,17.2386,17.6115,22.4538,UP,1
2008-08-28,17.276,16.759,17.1708,17.5683,22.4105,DOWN,0
2008-08-29,16.608,16.759,16.8549,17.5177,22.3563,DOWN,0
2008-09-02,16.599,17.015,16.7175,17.4772,22.304,DOWN,0
2008-09-03,16.42,16.731,16.7157,17.4353,22.25,UP,1
2008-09-04,16.759,16.571,16.7326,17.405,22.1887,DOWN,0
2008-09-05,16.59,16.75,16.5953,17.361,22.1326,UP,1
2008-09-08,16.778,16.75,16.6291,17.336,22.0795,DOWN,0
2008-09-09,16.082,16.844,16.5257,17.2972,22.0237,UP,1
2008-09-10,16.101,16.317,16.4617,17.2735,21.9662,DOWN,0
2008-09-11,16.016,15.931,16.3131,17.2512,21.9083,DOWN,0
2008-09-12,16.007,15.922,16.1965,17.2429,21.8463,DOWN,0
2008-09-15,14.775,15.856,15.7959,17.2094,21.7703,UP,1
2008-09-16,15.094,14.756,15.5984,17.1851,21.6933,DOWN,0
2008-09-17,14.201,14.84,15.2185,17.1342,21.611,UP,1
2008-09-18,14.887,15.188,14.9927,17.0969,21.531,UP,1
2008-09-19,15.753,15.226,14.942,17.0809,21.4548,DOWN,0
2008-09-22,14.652,15.508,14.9175,17.0364,21.3714,DOWN,0
