ticker,WAT US Equity,WAT US Equity,WAT US Equity,WAT US Equity,WAT US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2013-01-28,92.75,93.5,82.5925,91.69,87.1232,DOWN,0
2013-01-29,92.64,92.61,82.6149,91.964,87.3612,DOWN,0
2013-01-30,92.14,92.73,82.6292,92.218,87.5814,DOWN,0
2013-01-31,91.57,91.58,82.6493,92.342,87.7886,UP,1
2013-02-01,93.09,92.5,82.68,92.438,87.987,DOWN,0
2013-02-04,90.82,92.08,82.6913,92.052,88.1466,UP,1
2013-02-05,91.59,91.33,82.7083,91.842,88.3358,UP,1
2013-02-06,92.21,91.41,82.7291,91.856,88.5072,DOWN,0
2013-02-07,91.4,92.05,82.7424,91.822,88.6698,UP,1
2013-02-08,92.53,91.44,82.7633,91.71,88.8614,DOWN,0
2013-02-11,92.47,92.52,82.8167,92.04,89.0362,DOWN,0
2013-02-12,91.99,92.44,82.8603,92.12,89.185,UP,1
2013-02-13,93.22,92.36,82.9049,92.322,89.3584,UP,1
2013-02-14,93.47,92.92,82.9531,92.736,89.545,DOWN,0
2013-02-15,92.61,93.47,82.9956,92.752,89.7086,UP,1
2013-02-19,93.36,92.48,83.0428,92.93,89.8928,DOWN,0
2013-02-20,92.33,93.14,83.0854,92.998,90.039,DOWN,0
2013-02-21,91.79,92.24,83.1267,92.712,90.1648,UP,1
2013-02-22,92.65,92.09,83.1724,92.548,90.2978,DOWN,0
2013-02-25,90.42,93.0,83.2056,92.11,90.365,UP,1
2013-02-26,91.49,90.87,83.2406,91.736,90.4426,UP,1
2013-02-27,92.98,91.37,83.2837,91.866,90.5536,DOWN,0
2013-02-28,92.72,93.0,83.3259,92.052,90.661,UP,1
2013-03-01,93.77,92.32,83.3706,92.276,90.7728,DOWN,0
2013-03-04,93.74,93.34,83.4201,92.94,90.8636,UP,1
2013-03-05,94.96,94.08,83.4793,93.634,90.995,DOWN,0
2013-03-06,94.62,95.13,83.5365,93.962,91.1008,DOWN,0
2013-03-07,94.26,94.73,83.5952,94.27,91.2176,UP,1
2013-03-08,94.48,94.68,83.6636,94.412,91.3348,UP,1
2013-03-11,94.71,94.27,83.7244,94.606,91.4814,DOWN,0
2013-03-12,94.24,94.78,83.7817,94.462,91.6156,DOWN,0
2013-03-13,94.24,94.23,83.8425,94.386,91.7754,UP,1
2013-03-14,94.66,94.37,83.9045,94.466,91.9262,UP,1
2013-03-15,94.82,94.29,83.9681,94.534,92.0484,DOWN,0
2013-03-18,93.97,94.03,84.0256,94.386,92.2034,UP,1
2013-03-19,93.99,94.21,84.0916,94.336,92.3468,UP,1
2013-03-20,94.78,94.46,84.1666,94.444,92.5006,DOWN,0
2013-03-21,93.11,94.34,84.2468,94.134,92.588,UP,1
2013-03-22,93.26,93.56,84.3323,93.822,92.6328,DOWN,0
2013-03-25,92.55,93.4,84.4102,93.538,92.6586,UP,1
