ticker,WAB US Equity,WAB US Equity,WAB US Equity,WAB US Equity,WAB US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2018-09-28,104.88,106.73,93.0341,106.158,109.3156,DOWN,0
2018-10-01,103.98,105.75,93.1637,105.83,109.3008,DOWN,0
2018-10-02,103.69,103.77,93.2978,105.222,109.2688,UP,1
2018-10-03,104.97,104.1,93.4393,104.882,109.2272,UP,1
2018-10-04,105.49,104.79,93.5765,104.602,109.1436,DOWN,0
2018-10-05,104.3,104.81,93.7035,104.486,109.052,DOWN,0
2018-10-08,102.81,104.2,93.8156,104.252,108.941,DOWN,0
2018-10-09,102.29,102.32,93.9277,103.972,108.8088,DOWN,0
2018-10-10,99.54,101.61,94.0273,102.886,108.5932,DOWN,0
2018-10-11,96.89,98.84,94.1078,101.166,108.3186,DOWN,0
2018-10-12,95.43,97.96,94.1781,99.392,107.9862,UP,1
2018-10-15,96.98,95.77,94.2554,98.226,107.6614,UP,1
2018-10-16,100.33,98.22,94.3499,97.834,107.3972,DOWN,0
2018-10-17,100.07,99.51,94.4356,97.94,107.1238,DOWN,0
2018-10-18,98.03,99.79,94.5145,98.168,106.8242,DOWN,0
2018-10-19,95.79,98.22,94.5766,98.24,106.51,UP,1
2018-10-22,97.1,96.61,94.6529,98.264,106.242,DOWN,0
2018-10-23,95.07,94.01,94.7164,97.212,105.9198,DOWN,0
2018-10-24,91.15,94.84,94.7567,95.428,105.5096,DOWN,0
2018-10-25,91.07,91.51,94.8002,94.036,105.1376,DOWN,0
2018-10-26,88.42,90.34,94.8222,92.562,104.6936,UP,1
2018-10-29,90.07,89.78,94.8465,91.156,104.2956,DOWN,0
2018-10-30,85.6,86.4,94.8535,89.262,103.8032,DOWN,0
2018-10-31,82.02,85.9,94.85,87.436,103.2354,UP,1
2018-11-01,84.9,81.98,94.8653,86.202,102.7314,UP,1
2018-11-02,85.15,86.0,94.8771,85.548,102.258,DOWN,0
2018-11-05,84.12,85.05,94.8852,84.358,101.7556,UP,1
2018-11-06,84.65,84.0,94.8949,84.168,101.2378,UP,1
2018-11-07,87.19,85.25,94.9172,85.202,100.7804,UP,1
2018-11-08,87.49,86.67,94.943,85.72,100.3504,DOWN,0
2018-11-09,87.05,86.07,94.967,86.1,99.9214,DOWN,0
2018-11-12,83.99,87.3,94.9678,86.074,99.4348,DOWN,0
2018-11-13,83.12,84.02,94.9713,85.768,98.9058,DOWN,0
2018-11-14,82.87,83.6,94.9805,84.904,98.3118,UP,1
2018-11-15,86.05,81.89,95.0044,84.616,97.7728,UP,1
2018-11-16,86.98,86.23,95.0723,84.602,97.2222,UP,1
2018-11-19,87.31,86.39,95.149,85.266,96.7162,DOWN,0
2018-11-20,84.91,86.11,95.2094,85.624,96.14,UP,1
2018-11-21,86.06,85.16,95.2755,86.262,95.6038,DOWN,0
2018-11-23,85.71,84.86,95.3483,86.194,95.0756,UP,1
2018-11-26,88.29,86.49,95.431,86.456,94.8772,DOWN,0
2018-11-27,88.18,88.05,95.5119,86.63,94.5388,UP,1
2018-11-28,91.79,88.72,95.6109,88.006,94.267,UP,1
2018-11-29,92.66,91.11,95.7082,89.326,94.0128,UP,1
2018-11-30,94.6,92.25,95.8082,91.104,93.7976,DOWN,0
2018-12-03,92.89,96.5,95.8863,92.024,93.5568,DOWN,0
2018-12-04,88.98,92.23,95.9312,92.184,93.224,DOWN,0
2018-12-06,88.33,86.88,95.9641,91.492,92.856,DOWN,0
2018-12-07,84.61,88.28,95.9757,89.882,92.4148,DOWN,0
2018-12-10,82.41,84.7,95.9707,87.444,91.9252,DOWN,0
2018-12-11,80.37,84.08,95.9534,84.94,91.435,DOWN,0
2018-12-12,79.19,81.7,95.939,82.982,90.9392,DOWN,0
2018-12-13,75.29,79.88,95.9088,80.374,90.3712,DOWN,0
2018-12-14,73.27,74.38,95.8757,78.106,89.7372,DOWN,0
2018-12-17,72.01,73.27,95.8297,76.026,89.0676,DOWN,0
2018-12-18,71.07,72.58,95.7692,74.166,88.403,DOWN,0
2018-12-19,71.05,71.41,95.7072,72.538,87.7678,DOWN,0
2018-12-20,69.54,70.76,95.6398,71.388,87.1128,DOWN,0
2018-12-21,68.08,69.41,95.5682,70.35,86.4836,DOWN,0
2018-12-24,66.28,67.64,95.4816,69.204,85.8714,UP,1
2018-12-26,69.97,66.67,95.417,68.984,85.3622,UP,1
2018-12-27,70.16,68.81,95.3549,68.806,84.8258,DOWN,0
2018-12-28,68.51,70.21,95.2832,68.6,84.1894,UP,1
2018-12-31,70.25,68.77,95.225,69.034,83.593,UP,1
2019-01-02,70.86,69.04,95.1671,69.95,83.0496,DOWN,0
2019-01-03,69.48,70.2,95.1051,69.852,82.5234,UP,1
2019-01-04,71.25,70.65,95.0562,70.07,82.0064,DOWN,0
2019-01-07,70.57,71.44,95.0015,70.482,81.5164,UP,1
2019-01-08,71.0,71.2,94.9647,70.632,81.1134,UP,1
2019-01-09,72.3,71.72,94.9387,70.92,80.738,UP,1
2019-01-10,73.11,72.27,94.9012,71.646,80.4318,UP,1
2019-01-11,73.49,72.68,94.8651,72.094,80.1002,DOWN,0
2019-01-14,72.54,72.82,94.8277,72.488,79.839,DOWN,0
2019-01-15,71.16,72.66,94.7765,72.52,79.6218,UP,1
2019-01-16,71.95,71.34,94.7373,72.45,79.3628,UP,1
2019-01-17,74.23,71.41,94.7054,72.674,79.1444,UP,1
2019-01-18,75.65,74.83,94.6793,73.106,78.975,DOWN,0
2019-01-22,71.95,74.39,94.6318,72.988,78.721,DOWN,0
2019-01-23,70.25,72.24,94.5822,72.806,78.3822,UP,1
2019-01-24,71.03,70.09,94.5376,72.622,78.053,DOWN,0
2019-01-25,68.54,72.21,94.4702,71.484,77.6828,DOWN,0
2019-01-28,67.3,67.26,94.3996,69.814,77.349,UP,1
2019-01-29,68.9,67.53,94.3304,69.204,77.0646,DOWN,0
2019-01-30,68.4,69.59,94.264,68.834,76.7752,UP,1
2019-01-31,69.16,68.47,94.1938,68.46,76.4374,UP,1
2019-02-01,70.03,69.08,94.1304,68.758,76.0984,UP,1
2019-02-04,71.22,70.03,94.0693,69.542,75.7766,UP,1
2019-02-05,72.68,71.46,94.0138,70.298,75.532,UP,1
2019-02-06,72.69,72.5,93.9395,71.156,75.2646,UP,1
2019-02-07,73.28,72.34,93.8657,71.98,75.016,UP,1
2019-02-08,73.4,72.76,93.781,72.654,74.7182,UP,1
2019-02-11,73.86,74.1,93.7034,73.182,74.4318,DOWN,0
2019-02-12,70.56,74.45,93.6115,72.758,74.0072,UP,1
2019-02-13,73.37,70.83,93.5315,72.894,73.6214,DOWN,0
2019-02-14,72.05,73.17,93.4477,72.648,73.1704,UP,1
2019-02-15,74.92,72.3,93.3787,72.952,72.811,DOWN,0
2019-02-19,74.57,74.45,93.3135,73.094,72.5228,UP,1
2019-02-20,75.08,74.96,93.246,73.998,72.2578,DOWN,0
2019-02-21,73.58,74.82,93.164,74.04,72.0372,DOWN,0
2019-02-22,73.36,72.73,93.0752,74.302,71.8562,UP,1
2019-02-25,78.06,73.45,93.0051,74.93,71.81,DOWN,0
2019-02-26,73.96,76.33,92.9074,74.808,71.7054,UP,1
2019-02-27,75.3,73.47,92.8148,74.852,71.7056,DOWN,0
2019-02-28,73.26,75.25,92.7158,74.788,71.7054,DOWN,0
2019-03-01,72.42,72.76,92.612,74.6,71.7136,UP,1
2019-03-04,73.64,72.0,92.5142,73.716,71.765,DOWN,0
2019-03-05,73.05,73.04,92.4066,73.534,71.805,DOWN,0
2019-03-06,69.01,72.52,92.2809,72.276,71.7944,UP,1
2019-03-07,69.73,68.79,92.1536,71.57,71.8274,UP,1
2019-03-08,70.12,68.9,92.0115,71.11,71.9042,UP,1
2019-03-11,71.11,69.7,91.8797,70.604,71.927,UP,1
2019-03-12,71.79,71.1,91.7553,70.352,71.9596,UP,1
2019-03-13,72.47,71.79,91.6327,71.044,72.0388,DOWN,0
2019-03-14,72.26,72.15,91.5073,71.55,72.079,DOWN,0
2019-03-15,71.12,72.04,91.3786,71.75,72.0842,UP,1
2019-03-18,72.1,71.33,91.2472,71.948,72.1366,UP,1
2019-03-19,72.34,72.49,91.1214,72.058,72.1584,UP,1
2019-03-20,72.48,71.79,90.9842,72.06,72.1966,UP,1
2019-03-21,73.87,72.3,90.8583,72.382,72.254,DOWN,0
2019-03-22,70.05,73.36,90.7084,72.168,72.209,DOWN,0
2019-03-25,70.02,70.0,90.5506,71.752,72.1472,UP,1
2019-03-26,72.18,70.6,90.4021,71.72,72.121,DOWN,0
2019-03-27,71.99,72.35,90.2486,71.622,72.11,UP,1
2019-03-28,72.95,71.67,90.0994,71.438,72.1458,UP,1
2019-03-29,73.72,73.2,89.9531,72.172,72.1812,UP,1
2019-04-01,74.67,74.13,89.8213,73.102,72.19,UP,1
2019-04-02,74.76,74.6,89.6851,73.618,72.1722,UP,1
2019-04-03,74.98,75.06,89.5476,74.216,72.2328,UP,1
2019-04-04,76.08,75.07,89.415,74.842,72.3494,UP,1
2019-04-05,76.24,76.4,89.2861,75.346,72.4536,DOWN,0
2019-04-08,75.42,76.0,89.1501,75.496,72.5912,DOWN,0
2019-04-09,73.95,74.84,89.0177,75.334,72.7242,UP,1
2019-04-10,74.36,74.0,88.886,75.21,72.8334,UP,1
2019-04-11,74.95,74.36,88.7674,74.984,72.9644,UP,1
2019-04-12,76.78,75.65,88.6593,75.092,73.1168,DOWN,0
2019-04-15,75.65,76.62,88.5455,75.138,73.2292,UP,1
2019-04-16,76.97,75.78,88.4396,75.742,73.3442,UP,1
2019-04-17,77.06,77.17,88.332,76.282,73.4318,UP,1
2019-04-18,77.93,77.47,88.226,76.878,73.5366,DOWN,0
2019-04-22,76.5,77.5,88.112,76.822,73.601,UP,1
2019-04-23,76.74,76.62,87.9967,77.04,73.6678,DOWN,0
2019-04-24,76.58,76.19,87.8791,76.962,73.7222,DOWN,0
2019-04-25,71.46,77.25,87.7281,75.842,73.7402,UP,1
2019-04-26,73.23,71.65,87.5849,74.902,73.7374,UP,1
2019-04-29,73.82,73.18,87.4431,74.366,73.7728,UP,1
2019-04-30,74.07,73.8,87.2951,73.832,73.7558,UP,1
2019-05-01,75.11,73.55,87.1503,73.538,73.7666,DOWN,0
2019-05-02,74.98,74.02,87.0114,74.242,73.7646,UP,1
2019-05-03,75.12,75.41,86.8751,74.62,73.7954,DOWN,0
2019-05-06,74.25,73.56,86.7271,74.706,73.8132,DOWN,0
2019-05-07,72.92,73.51,86.5677,74.476,73.7104,DOWN,0
2019-05-08,72.26,72.36,86.4054,73.906,73.6764,DOWN,0
2019-05-09,71.54,71.53,86.2367,73.218,73.6012,UP,1
2019-05-10,73.04,71.43,86.0666,72.802,73.5968,DOWN,0
2019-05-13,70.49,71.23,85.8707,72.05,73.5582,DOWN,0
2019-05-14,69.54,70.65,85.674,71.374,73.4762,DOWN,0
2019-05-15,68.39,68.91,85.4742,70.6,73.383,DOWN,0
2019-05-16,68.33,68.64,85.2713,69.958,73.3694,DOWN,0
2019-05-17,65.9,67.42,85.0492,68.53,73.2928,DOWN,0
2019-05-20,64.38,65.49,84.818,67.308,73.178,UP,1
2019-05-21,64.66,64.86,84.5811,66.332,73.049,UP,1
2019-05-22,65.34,64.18,84.3417,65.722,72.92,DOWN,0
2019-05-23,63.36,64.71,84.0908,64.728,72.7378,UP,1
2019-05-24,65.46,63.9,83.8494,64.64,72.6018,UP,1
2019-05-28,65.98,65.71,83.6142,64.96,72.499,DOWN,0
2019-05-29,64.34,65.65,83.3784,64.896,72.3438,DOWN,0
2019-05-30,63.71,64.14,83.1445,64.57,72.1712,DOWN,0
2019-05-31,62.38,63.0,82.9005,64.374,71.9692,UP,1
2019-06-03,63.32,62.35,82.6588,63.946,71.7582,UP,1
2019-06-04,65.96,63.98,82.4402,63.942,71.6764,UP,1
2019-06-05,67.36,66.27,82.2239,64.546,71.6232,DOWN,0
2019-06-06,67.21,67.43,82.0101,65.246,71.5238,UP,1
2019-06-07,67.37,67.58,81.7959,66.244,71.4314,UP,1
2019-06-10,68.02,67.95,81.5839,67.184,71.3328,UP,1
2019-06-11,68.45,68.55,81.3757,67.682,71.2274,DOWN,0
2019-06-12,68.2,68.22,81.1726,67.85,71.098,UP,1
2019-06-13,69.03,68.46,80.9715,68.214,70.9834,DOWN,0
2019-06-14,68.0,68.85,80.7588,68.34,70.8438,UP,1
2019-06-17,68.05,67.82,80.5488,68.346,70.6832,UP,1
2019-06-18,69.85,68.71,80.3531,68.626,70.5554,UP,1
2019-06-19,70.87,69.85,80.1649,69.16,70.4644,UP,1
2019-06-20,72.29,71.89,79.9848,69.812,70.4312,UP,1
2019-06-21,72.76,72.29,79.8007,70.764,70.3992,DOWN,0
2019-06-24,68.12,71.47,79.5785,70.778,70.2626,UP,1
2019-06-25,68.48,68.26,79.3559,70.504,70.0966,UP,1
2019-06-26,68.62,68.68,79.1264,70.054,69.956,UP,1
2019-06-27,69.07,69.08,78.9087,69.41,69.798,UP,1
2019-06-28,71.76,69.23,78.6989,69.21,69.692,UP,1
2019-07-01,73.36,72.5,78.5014,70.258,69.6006,UP,1
2019-07-02,73.46,73.0,78.3081,71.254,69.5398,UP,1
2019-07-03,73.53,73.56,78.1847,72.236,69.4756,UP,1
2019-07-05,73.74,72.95,78.0279,73.17,69.4188,UP,1
2019-07-08,73.86,73.39,77.8703,73.59,69.4668,DOWN,0
2019-07-09,72.27,73.21,77.7048,73.372,69.4476,DOWN,0
2019-07-10,69.94,72.36,77.5277,72.668,69.37,DOWN,0
2019-07-11,69.8,70.15,77.352,71.922,69.2846,UP,1
2019-07-12,72.04,69.89,77.1841,71.582,69.2232,DOWN,0
2019-07-15,71.22,71.86,77.0066,71.054,69.148,UP,1
2019-07-16,72.5,71.18,76.8357,71.1,69.0956,DOWN,0
2019-07-17,70.69,72.14,76.6547,71.25,69.0244,DOWN,0
2019-07-18,69.54,70.75,76.478,71.198,68.9568,UP,1
2019-07-19,70.06,69.86,76.3084,70.802,68.9128,UP,1
2019-07-22,70.45,70.14,76.1422,70.648,68.891,UP,1
2019-07-23,71.98,70.82,75.9773,70.544,68.8698,UP,1
2019-07-24,73.0,71.33,75.8148,71.006,68.92,DOWN,0
2019-07-25,71.72,73.1,75.6519,71.442,68.9636,UP,1
2019-07-26,71.84,71.68,75.4971,71.798,69.0326,DOWN,0
2019-07-29,71.1,71.68,75.3411,71.928,69.088,UP,1
2019-07-30,77.82,71.35,75.2325,73.096,69.3264,DOWN,0
2019-07-31,77.68,77.74,75.1365,74.032,69.5924,DOWN,0
2019-08-01,75.96,77.77,75.0391,74.88,69.8184,DOWN,0
2019-08-02,75.34,75.49,74.9309,75.58,70.0184,DOWN,0
2019-08-05,72.5,73.62,74.7918,75.86,70.2012,UP,1
2019-08-06,73.15,72.85,74.6572,74.926,70.355,UP,1
2019-08-07,75.31,72.15,74.5436,74.452,70.5416,DOWN,0
2019-08-08,71.83,73.25,74.4238,73.626,70.6914,DOWN,0
2019-08-09,68.77,71.5,74.2821,72.312,70.7926,DOWN,0
2019-08-12,68.19,68.78,74.1477,71.45,70.9088,DOWN,0
2019-08-13,67.08,67.89,74.0274,70.236,70.984,DOWN,0
2019-08-14,64.25,66.0,73.8933,68.024,70.9498,DOWN,0
2019-08-15,62.31,64.29,73.7627,66.12,70.8488,UP,1
2019-08-16,66.62,62.82,73.6455,65.69,70.837,UP,1
2019-08-19,68.1,67.31,73.558,65.672,70.8516,DOWN,0
2019-08-20,68.0,68.22,73.4879,65.856,70.8512,UP,1
2019-08-21,68.81,69.0,73.4074,66.768,70.8584,DOWN,0
2019-08-22,68.26,69.07,73.323,67.958,70.8596,DOWN,0
2019-08-23,66.05,67.65,73.2326,67.844,70.8,DOWN,0
2019-08-26,66.02,66.67,73.1395,67.428,70.7604,DOWN,0
2019-08-27,65.94,66.46,73.0332,67.016,70.7182,UP,1
2019-08-28,66.23,65.64,72.9269,66.5,70.6458,UP,1
2019-08-29,67.55,66.79,72.8294,66.358,70.5794,UP,1
2019-08-30,69.21,68.31,72.7555,66.99,70.5178,DOWN,0
2019-09-03,65.81,68.16,72.669,66.948,70.3788,UP,1
2019-09-04,66.3,66.66,72.5861,67.02,70.3424,UP,1
2019-09-05,67.99,67.23,72.4958,67.372,70.3326,UP,1
2019-09-06,68.27,68.19,72.4023,67.516,70.3256,UP,1
2019-09-09,70.38,68.82,72.3176,67.75,70.3518,UP,1
2019-09-10,72.25,70.32,72.2543,69.038,70.3616,UP,1
2019-09-11,74.46,72.88,72.1963,70.67,70.3836,UP,1
2019-09-12,74.8,74.31,72.1418,72.032,70.4104,UP,1
2019-09-13,75.18,75.0,72.0762,73.414,70.4434,UP,1
2019-09-16,76.19,75.75,72.0163,74.576,70.4924,DOWN,0
2019-09-17,75.73,75.69,71.936,75.272,70.5298,DOWN,0
2019-09-18,74.65,75.2,71.8459,75.31,70.5774,DOWN,0
2019-09-19,73.76,74.85,71.7417,75.102,70.6538,UP,1
2019-09-20,74.03,73.76,71.6474,74.872,70.7384,DOWN,0
2019-09-23,73.85,73.35,71.5718,74.404,70.7746,DOWN,0
2019-09-24,72.12,73.92,71.4907,73.682,70.7926,UP,1
2019-09-25,73.0,71.84,71.4327,73.352,70.8026,DOWN,0
2019-09-26,71.93,73.03,71.3803,72.986,70.8274,UP,1
2019-09-27,72.0,72.24,71.3384,72.58,70.8766,DOWN,0
2019-09-30,71.86,72.55,71.3018,72.182,70.9126,DOWN,0
2019-10-01,68.38,72.22,71.2672,71.434,70.8712,DOWN,0
2019-10-02,66.08,67.61,71.2313,70.05,70.7532,DOWN,0
2019-10-03,66.08,65.94,71.2016,68.88,70.6148,DOWN,0
2019-10-04,65.49,65.89,71.1737,67.578,70.4902,DOWN,0
2019-10-07,65.03,65.27,71.1436,66.212,70.354,DOWN,0
2019-10-08,63.67,64.46,71.1143,65.27,70.2054,DOWN,0
2019-10-09,63.59,64.46,71.0918,64.772,69.9208,UP,1
2019-10-10,64.96,63.71,71.0852,64.548,69.6664,UP,1
2019-10-11,66.61,65.55,71.0684,64.772,69.4794,UP,1
2019-10-14,66.66,66.16,71.0509,65.098,69.3058,UP,1
2019-10-15,67.78,66.69,71.0473,65.92,69.2114,UP,1
2019-10-16,68.17,67.45,71.0369,66.836,69.1118,UP,1
2019-10-17,69.68,68.65,71.031,67.78,68.9992,DOWN,0
2019-10-18,69.42,69.6,71.0307,68.342,68.951,DOWN,0
2019-10-21,69.27,70.24,71.0208,68.864,68.961,UP,1
2019-10-22,70.54,69.14,71.0206,69.416,69.008,DOWN,0
2019-10-23,70.52,70.34,71.0182,69.886,69.0768,DOWN,0
2019-10-24,69.75,70.42,71.0055,69.9,69.1868,UP,1
2019-10-25,70.5,69.45,70.9924,70.116,69.3506,DOWN,0
2019-10-28,70.0,70.94,70.975,70.262,69.4182,DOWN,0
2019-10-29,69.99,69.7,70.9622,70.152,69.456,DOWN,0
2019-10-30,68.3,69.99,70.9479,69.708,69.462,UP,1
2019-10-31,69.37,72.14,70.935,69.632,69.4732,UP,1
2019-11-01,74.69,69.81,70.9373,70.47,69.6018,UP,1
2019-11-04,77.37,75.23,70.9459,71.944,69.8282,UP,1
2019-11-05,77.67,77.25,70.9745,73.48,70.0612,UP,1
2019-11-06,77.92,77.64,71.0129,75.404,70.3008,UP,1
2019-11-07,78.6,78.39,71.0507,77.25,70.5482,UP,1
2019-11-08,78.85,78.6,71.1023,78.082,70.7742,DOWN,0
2019-11-11,78.59,78.0,71.1587,78.326,70.9618,DOWN,0
2019-11-12,78.44,78.24,71.2064,78.48,71.2144,DOWN,0
2019-11-13,78.41,77.87,71.2565,78.578,71.4566,UP,1
2019-11-14,78.54,78.18,71.3034,78.566,71.6676,UP,1
2019-11-15,79.81,79.29,71.3523,78.758,71.8984,DOWN,0
2019-11-18,78.87,79.6,71.3905,78.814,72.0682,UP,1
2019-11-19,79.17,79.1,71.423,78.96,72.2066,DOWN,0
2019-11-20,78.96,79.06,71.4543,79.07,72.2966,UP,1
2019-11-21,79.39,79.46,71.4849,79.24,72.3884,UP,1
2019-11-22,79.84,79.78,71.5171,79.246,72.4816,UP,1
2019-11-25,80.97,80.15,71.5526,79.666,72.5772,DOWN,0
2019-11-26,80.11,80.99,71.6004,79.854,72.6648,DOWN,0
2019-11-27,79.09,80.19,71.629,79.88,72.7536,DOWN,0
2019-11-29,78.57,78.85,71.6616,79.716,72.8498,DOWN,0
2019-12-02,77.59,78.79,71.6749,79.266,72.921,DOWN,0
2019-12-03,76.39,76.5,71.684,78.35,72.9718,UP,1
2019-12-04,76.48,76.77,71.691,77.624,73.059,UP,1
2019-12-05,76.5,76.73,71.7056,77.106,73.129,UP,1
2019-12-06,77.23,77.5,71.725,76.838,73.235,DOWN,0
2019-12-09,75.01,77.0,71.7097,76.322,73.2952,DOWN,0
2019-12-10,74.48,75.07,71.7123,75.94,73.3476,UP,1
2019-12-11,74.9,75.06,71.7103,75.624,73.478,UP,1
2019-12-12,75.14,75.15,71.7197,75.352,73.6592,UP,1
2019-12-13,75.16,75.49,71.7334,74.938,73.8408,DOWN,0
2019-12-16,74.76,76.09,71.739,74.888,74.0262,DOWN,0
2019-12-17,74.42,74.97,71.7459,74.876,74.214,UP,1
2019-12-18,74.77,74.31,71.7747,74.85,74.436,UP,1
2019-12-19,76.1,74.78,71.8065,75.042,74.6862,UP,1
2019-12-20,76.41,75.57,71.838,75.292,74.9152,UP,1
2019-12-23,77.86,76.61,71.8717,75.912,75.1402,DOWN,0
2019-12-24,77.63,77.72,71.9009,76.554,75.3596,UP,1
2019-12-26,78.18,78.08,71.9295,77.236,75.5676,UP,1
2019-12-27,78.55,78.19,71.9609,77.726,75.7752,DOWN,0
2019-12-30,77.6,78.6,71.9933,77.964,75.9336,UP,1
2019-12-31,77.8,77.5,72.0218,77.952,76.1012,UP,1
2020-01-02,80.95,78.58,72.0649,78.616,76.3348,DOWN,0
2020-01-03,80.33,79.71,72.1041,79.046,76.5306,DOWN,0
2020-01-06,80.0,79.5,72.1348,79.336,76.7202,DOWN,0
2020-01-07,79.97,79.99,72.1844,79.81,76.9246,DOWN,0
2020-01-08,78.6,80.09,72.2273,79.97,77.0866,DOWN,0
2020-01-09,78.46,79.65,72.2587,79.472,77.2558,DOWN,0
2020-01-10,77.69,78.82,72.2872,78.944,77.4098,UP,1
2020-01-13,78.44,77.99,72.3146,78.632,77.6126,UP,1
2020-01-14,78.53,78.36,72.3387,78.344,77.7958,DOWN,0
2020-01-15,78.41,78.42,72.3574,78.306,77.8702,UP,1
2020-01-16,79.84,78.54,72.3828,78.582,77.9196,UP,1
2020-01-17,80.15,79.93,72.4086,79.074,77.9692,DOWN,0
2020-01-21,79.12,79.71,72.4238,79.21,77.9932,DOWN,0
2020-01-22,79.11,79.22,72.4382,79.326,78.0034,UP,1
2020-01-23,79.98,78.84,72.461,79.64,78.026,DOWN,0
2020-01-24,79.04,80.21,72.4864,79.48,78.035,DOWN,0
2020-01-27,76.11,77.19,72.4952,78.672,77.9884,UP,1
2020-01-28,77.2,76.49,72.5064,78.288,77.9642,UP,1
2020-01-29,77.3,77.74,72.509,77.926,77.9394,DOWN,0
2020-01-30,77.0,76.63,72.5158,77.33,77.8832,DOWN,0
2020-01-31,73.86,76.3,72.5002,76.294,77.783,UP,1
2020-02-03,76.04,74.31,72.4951,76.28,77.7204,UP,1
2020-02-04,79.08,77.33,72.5009,76.656,77.7228,UP,1
2020-02-05,81.0,80.3,72.5234,77.396,77.755,DOWN,0
2020-02-06,80.17,81.5,72.5405,78.03,77.7616,DOWN,0
2020-02-07,77.43,79.3,72.5448,78.744,77.6908,UP,1
2020-02-10,77.56,77.18,72.5753,79.048,77.6398,UP,1
2020-02-11,77.62,78.0,72.5972,78.756,77.6104,UP,1
2020-02-12,78.78,78.58,72.622,78.312,77.6146,DOWN,0
2020-02-13,77.49,78.11,72.6391,77.776,77.6126,DOWN,0
2020-02-14,77.05,77.57,72.6488,77.7,77.6258,UP,1
2020-02-18,80.01,76.79,72.674,78.19,77.6964,DOWN,0
2020-02-19,78.64,80.06,72.6916,78.394,77.7392,UP,1
2020-02-20,78.84,78.92,72.7145,78.406,77.7714,DOWN,0
2020-02-21,78.5,78.47,72.7424,78.608,77.8412,DOWN,0
2020-02-24,74.29,75.75,72.7526,78.056,77.8374,DOWN,0
2020-02-25,72.54,74.85,72.7576,76.562,77.7902,DOWN,0
2020-02-26,70.88,73.28,72.7468,75.01,77.705,DOWN,0
2020-02-27,68.7,69.45,72.7378,72.982,77.5758,DOWN,0
2020-02-28,68.7,66.32,72.7336,71.022,77.4546,DOWN,0
2020-03-02,68.37,68.83,72.7335,69.838,77.3336,DOWN,0
2020-03-03,65.14,68.04,72.7176,68.358,77.141,UP,1
2020-03-04,65.4,66.12,72.7151,67.262,76.927,DOWN,0
2020-03-05,61.93,63.4,72.7028,65.908,76.6374,DOWN,0
2020-03-06,61.52,60.24,72.6871,64.472,76.3106,DOWN,0
2020-03-09,54.75,57.18,72.6342,61.748,75.853,UP,1
2020-03-10,59.97,57.35,72.6172,60.714,75.4888,DOWN,0
2020-03-11,56.12,57.74,72.5705,58.858,75.0402,DOWN,0
2020-03-12,53.27,52.55,72.507,57.126,74.5536,UP,1
2020-03-13,54.95,56.15,72.46,55.812,74.0966,DOWN,0
2020-03-16,48.08,49.0,72.3819,54.478,73.4392,UP,1
2020-03-17,50.16,49.24,72.3208,52.516,72.8358,DOWN,0
2020-03-18,41.02,47.23,72.2093,49.496,72.0562,UP,1
2020-03-19,42.62,40.0,72.0926,47.366,71.3092,DOWN,0
2020-03-20,40.75,43.0,71.9595,44.526,70.5522,UP,1
2020-03-23,41.13,40.71,71.8291,43.136,69.8056,UP,1
2020-03-24,45.95,44.02,71.722,42.294,69.1708,UP,1
2020-03-25,46.7,46.27,71.6154,43.43,68.536,UP,1
2020-03-26,50.51,47.45,71.5257,45.008,67.9756,DOWN,0
2020-03-27,47.58,47.67,71.4226,46.374,67.359,UP,1
2020-03-30,49.22,46.94,71.3236,47.992,66.7466,DOWN,0
2020-03-31,48.13,49.16,71.2242,48.428,66.1062,DOWN,0
2020-04-01,46.12,45.94,71.1146,48.312,65.4462,DOWN,0
2020-04-02,43.84,46.0,70.9845,46.978,64.7408,UP,1
2020-04-03,44.06,42.44,70.8505,46.274,64.0224,UP,1
2020-04-06,49.09,46.47,70.7345,46.248,63.4234,UP,1
2020-04-07,49.93,52.59,70.6203,46.608,62.8998,UP,1
2020-04-08,52.53,50.59,70.5424,47.89,62.4064,UP,1
2020-04-09,55.26,53.79,70.4763,50.174,61.9656,DOWN,0
2020-04-13,51.82,54.66,70.3923,51.726,61.462,UP,1
2020-04-14,52.44,52.68,70.3091,52.396,61.0336,DOWN,0
2020-04-15,49.64,50.1,70.1985,52.338,60.5056,DOWN,0
2020-04-16,47.52,49.44,70.0693,51.336,59.8744,UP,1
2020-04-17,49.25,49.0,69.9483,50.134,59.2394,DOWN,0
2020-04-20,48.95,48.28,69.8254,49.56,58.615,UP,1
2020-04-21,50.06,47.77,69.707,49.084,58.0676,UP,1
2020-04-22,51.0,51.24,69.5927,49.356,57.5364,UP,1
2020-04-23,52.01,51.22,69.4914,50.254,57.0242,UP,1
2020-04-24,53.44,52.48,69.4089,51.092,56.5174,UP,1
2020-04-27,54.43,53.5,69.332,52.188,56.0562,UP,1
2020-04-28,56.32,56.05,69.2534,53.44,55.6416,UP,1
2020-04-29,59.18,58.01,69.1932,55.076,55.225,DOWN,0
2020-04-30,56.42,58.1,69.1128,55.958,54.7806,DOWN,0
2020-05-01,54.41,55.52,69.0314,56.152,54.292,DOWN,0
