ticker,LEN US Equity,LEN US Equity,LEN US Equity,LEN US Equity,LEN US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2019-08-09,50.01,50.66,47.1859,49.29,49.373,DOWN,0
2019-08-12,49.26,49.8,47.2287,49.636,49.365,UP,1
2019-08-13,50.28,49.14,47.2859,50.054,49.3626,DOWN,0
2019-08-14,49.41,49.81,47.332,49.964,49.3228,DOWN,0
2019-08-15,48.51,49.42,47.3656,49.494,49.2504,UP,1
2019-08-16,49.25,48.86,47.4068,49.342,49.1818,UP,1
2019-08-19,50.03,49.75,47.4417,49.496,49.1152,UP,1
2019-08-20,50.95,50.11,47.4816,49.63,49.0786,UP,1
2019-08-21,51.56,51.25,47.5192,50.06,49.0644,UP,1
2019-08-22,52.0,51.54,47.5628,50.758,49.0626,DOWN,0
2019-08-23,51.21,52.28,47.5969,51.15,49.0252,DOWN,0
2019-08-26,51.04,51.29,47.6322,51.352,48.975,DOWN,0
2019-08-27,50.5,51.39,47.6698,51.262,48.9248,DOWN,0
2019-08-28,50.41,50.32,47.7124,51.032,48.8832,UP,1
2019-08-29,51.21,50.89,47.7589,50.874,48.8656,DOWN,0
2019-08-30,51.0,51.19,47.8105,50.832,48.831,UP,1
2019-09-03,51.17,50.71,47.8601,50.858,48.8274,UP,1
2019-09-04,51.99,51.26,47.912,51.156,48.839,DOWN,0
2019-09-05,51.69,52.5,47.9728,51.412,48.9084,UP,1
2019-09-06,52.0,51.94,48.0275,51.57,48.9974,UP,1
2019-09-09,52.44,52.14,48.0824,51.858,49.0776,UP,1
2019-09-10,53.3,52.49,48.1382,52.284,49.1744,UP,1
2019-09-11,54.0,53.49,48.1943,52.686,49.2928,UP,1
2019-09-12,54.58,54.58,48.2535,53.264,49.4134,DOWN,0
2019-09-13,53.62,54.85,48.3074,53.588,49.5014,DOWN,0
2019-09-16,53.34,53.52,48.3597,53.768,49.6026,DOWN,0
2019-09-17,53.1,53.34,48.4058,53.728,49.6992,UP,1
2019-09-18,54.15,52.5,48.4614,53.758,49.8348,DOWN,0
2019-09-19,53.79,54.4,48.5167,53.6,49.9422,UP,1
2019-09-20,54.1,53.94,48.5691,53.696,50.0714,UP,1
2019-09-23,54.89,54.01,48.6379,54.006,50.2132,UP,1
2019-09-24,55.2,54.94,48.7016,54.426,50.3712,UP,1
2019-09-25,55.56,55.95,48.7694,54.708,50.527,UP,1
2019-09-26,55.57,55.92,48.8417,55.064,50.7018,DOWN,0
2019-09-27,54.72,55.75,48.9129,55.188,50.861,UP,1
2019-09-30,55.85,54.93,48.9863,55.38,51.0526,DOWN,0
2019-10-01,55.72,55.99,49.0603,55.484,51.247,UP,1
2019-10-02,57.82,56.44,49.1484,55.936,51.4862,UP,1
2019-10-03,58.51,57.97,49.2408,56.524,51.721,UP,1
2019-10-04,59.49,58.54,49.3332,57.478,51.9556,DOWN,0
2019-10-07,59.33,59.21,49.4247,58.174,52.1896,DOWN,0
2019-10-08,59.14,59.11,49.516,58.858,52.4128,DOWN,0
2019-10-09,59.02,59.3,49.6163,59.098,52.6242,DOWN,0
2019-10-10,58.85,59.0,49.7203,59.166,52.8498,DOWN,0
2019-10-11,58.52,59.25,49.8156,58.972,53.0502,UP,1
2019-10-14,58.98,58.55,49.913,58.902,53.2702,UP,1
2019-10-15,59.73,59.35,50.0145,59.02,53.5142,UP,1
2019-10-16,61.17,59.82,50.1246,59.45,53.7738,DOWN,0
2019-10-17,61.05,61.36,50.23,59.89,53.9976,UP,1
2019-10-18,61.71,61.23,50.3408,60.528,54.2146,DOWN,0
2019-10-21,61.02,61.88,50.4399,60.936,54.4348,UP,1
2019-10-22,61.61,61.41,50.536,61.312,54.6818,UP,1
2019-10-23,61.67,61.61,50.6299,61.412,54.9096,UP,1
2019-10-24,61.97,61.63,50.7083,61.596,55.1608,DOWN,0
2019-10-25,61.81,62.09,50.7915,61.616,55.4268,DOWN,0
2019-10-28,60.27,61.73,50.8608,61.466,55.6472,DOWN,0
2019-10-29,59.47,60.21,50.9322,61.038,55.836,UP,1
2019-10-30,60.19,59.45,51.0037,60.742,56.0208,DOWN,0
2019-10-31,59.6,60.25,51.0749,60.268,56.1816,UP,1
2019-11-01,60.88,60.0,51.1554,60.082,56.3592,DOWN,0
2019-11-04,59.31,61.0,51.2315,59.89,56.5212,DOWN,0
2019-11-05,58.36,59.17,51.3057,59.668,56.6676,UP,1
2019-11-06,59.22,58.44,51.3835,59.474,56.842,DOWN,0
2019-11-07,57.29,59.2,51.4456,59.012,56.9796,UP,1
2019-11-08,57.8,57.27,51.5118,58.396,57.1114,UP,1
2019-11-11,58.97,57.96,51.5841,58.328,57.2708,DOWN,0
2019-11-12,58.52,59.31,51.6469,58.36,57.4178,UP,1
2019-11-13,59.31,58.4,51.7115,58.378,57.5642,UP,1
2019-11-14,59.74,59.07,51.7731,58.868,57.7252,DOWN,0
2019-11-15,59.35,60.34,51.8341,59.178,57.8722,UP,1
2019-11-18,60.04,59.54,51.9009,59.392,58.0242,DOWN,0
2019-11-19,59.64,60.06,51.9645,59.616,58.151,UP,1
2019-11-20,59.73,59.63,52.0328,59.7,58.2656,DOWN,0
2019-11-21,59.1,59.71,52.0973,59.572,58.356,DOWN,0
2019-11-22,58.78,59.27,52.1611,59.458,58.4592,UP,1
2019-11-25,59.43,58.97,52.2283,59.336,58.581,UP,1
2019-11-26,60.45,59.51,52.2875,59.498,58.728,DOWN,0
2019-11-27,59.75,60.41,52.3454,59.502,58.84,DOWN,0
2019-11-29,59.65,59.78,52.4024,59.612,58.9572,DOWN,0
2019-12-02,58.86,59.6,52.4522,59.628,59.0524,UP,1
2019-12-03,58.93,58.36,52.5,59.528,59.1332,DOWN,0
2019-12-04,58.83,58.79,52.5494,59.204,59.2058,UP,1
2019-12-05,59.8,58.77,52.6023,59.214,59.2906,DOWN,0
2019-12-06,58.75,60.23,52.6448,59.034,59.3542,UP,1
2019-12-09,59.4,59.02,52.6936,59.142,59.4478,DOWN,0
2019-12-10,59.13,59.22,52.7419,59.182,59.5134,UP,1
2019-12-11,59.72,59.06,52.7963,59.36,59.5934,DOWN,0
2019-12-12,58.06,59.66,52.8467,59.012,59.5982,UP,1
2019-12-13,58.3,57.83,52.9031,58.922,59.594,DOWN,0
2019-12-16,58.11,58.31,52.9556,58.664,59.5664,DOWN,0
2019-12-17,57.21,57.75,53.011,58.28,59.524,DOWN,0
2019-12-18,56.24,57.46,53.0627,57.584,59.466,DOWN,0
2019-12-19,55.24,56.14,53.1012,57.02,59.3904,UP,1
2019-12-20,56.64,55.22,53.1457,56.688,59.3462,DOWN,0
2019-12-23,55.64,56.64,53.1814,56.194,59.2886,UP,1
2019-12-24,56.79,55.75,53.2225,56.11,59.2448,DOWN,0
2019-12-26,56.02,56.7,53.2623,56.066,59.1706,DOWN,0
2019-12-27,56.0,56.28,53.3022,56.218,59.0672,DOWN,0
2019-12-30,55.74,55.75,53.3422,56.038,58.961,UP,1
2019-12-31,55.79,55.47,53.3819,56.068,58.8426,UP,1
2020-01-02,55.81,56.07,53.428,55.872,58.7384,UP,1
2020-01-03,56.47,55.64,53.4792,55.962,58.6356,UP,1
2020-01-06,58.05,56.68,53.5316,56.372,58.5632,DOWN,0
2020-01-07,57.14,58.09,53.5781,56.652,58.4666,UP,1
2020-01-08,57.59,58.68,53.6183,57.012,58.3822,UP,1
2020-01-09,57.69,58.12,53.6582,57.388,58.3306,UP,1
2020-01-10,59.72,57.69,53.6985,58.038,58.3356,UP,1
2020-01-13,60.55,59.63,53.7524,58.538,58.3428,UP,1
2020-01-14,61.63,60.25,53.8151,59.436,58.3834,UP,1
2020-01-15,62.79,61.75,53.8845,60.476,58.4216,UP,1
2020-01-16,63.19,62.95,53.9562,61.576,58.4992,DOWN,0
2020-01-17,63.09,63.78,54.0226,62.25,58.5938,UP,1
2020-01-21,64.94,63.15,54.0938,63.128,58.7082,UP,1
2020-01-22,65.77,65.25,54.1643,63.956,58.8778,UP,1
2020-01-23,67.27,65.69,54.2441,64.852,59.0672,DOWN,0
2020-01-24,66.64,67.19,54.3262,65.542,59.2206,UP,1
2020-01-27,67.29,66.17,54.4084,66.382,59.396,UP,1
2020-01-28,67.78,67.94,54.4908,66.95,59.5654,DOWN,0
2020-01-29,67.78,67.95,54.5749,67.352,59.7262,DOWN,0
2020-01-30,67.26,67.75,54.6555,67.35,59.8844,DOWN,0
2020-01-31,66.36,67.26,54.7303,67.294,60.0108,UP,1
2020-02-03,66.66,66.51,54.804,67.168,60.1512,DOWN,0
2020-02-04,65.62,66.87,54.8676,66.736,60.269,UP,1
2020-02-05,67.96,65.56,54.9469,66.772,60.4462,UP,1
2020-02-06,68.15,68.12,55.0254,66.95,60.6336,UP,1
2020-02-07,68.99,68.3,55.1072,67.476,60.8248,UP,1
2020-02-10,70.08,69.11,55.1998,68.16,61.0174,UP,1
2020-02-11,71.22,70.57,55.2957,69.28,61.2468,DOWN,0
2020-02-12,70.36,70.92,55.3867,69.76,61.461,DOWN,0
2020-02-13,69.76,70.3,55.4754,70.082,61.679,UP,1
2020-02-14,70.35,69.92,55.5669,70.354,61.9074,DOWN,0
2020-02-18,70.12,70.46,55.6557,70.362,62.1332,UP,1
2020-02-19,70.44,70.68,55.7467,70.206,62.346,UP,1
2020-02-20,71.03,70.61,55.8426,70.34,62.5916,DOWN,0
2020-02-21,70.65,70.93,55.9371,70.518,62.8166,DOWN,0
2020-02-24,69.16,69.81,56.0273,70.28,63.0172,DOWN,0
2020-02-25,66.45,69.34,56.1006,69.546,63.1518,DOWN,0
2020-02-26,64.82,65.47,56.1654,68.422,63.287,DOWN,0
2020-02-27,62.99,63.93,56.223,66.814,63.3808,DOWN,0
2020-02-28,60.34,61.6,56.261,64.752,63.4254,UP,1
2020-03-02,62.62,60.77,56.3095,63.444,63.5336,UP,1
2020-03-03,64.24,63.14,56.3624,63.002,63.6936,UP,1
2020-03-04,66.64,65.27,56.4299,63.366,63.9216,DOWN,0
2020-03-05,64.7,65.18,56.4944,63.708,64.0828,DOWN,0
2020-03-06,62.55,62.46,56.5457,64.15,64.221,DOWN,0
2020-03-09,55.35,58.19,56.5636,62.696,64.1922,UP,1
2020-03-10,59.35,57.77,56.605,61.718,64.2588,DOWN,0
2020-03-11,53.41,57.06,56.6125,59.072,64.207,DOWN,0
2020-03-12,46.42,50.0,56.588,55.416,64.0206,DOWN,0
2020-03-13,45.68,49.34,56.5637,52.042,63.8184,DOWN,0
2020-03-16,36.72,39.1,56.4957,48.316,63.4366,DOWN,0
2020-03-17,34.97,37.19,56.4223,43.44,63.0066,DOWN,0
2020-03-18,30.92,32.21,56.3249,38.942,62.464,UP,1
2020-03-19,31.61,29.99,56.2259,35.98,61.9534,UP,1
2020-03-20,34.08,32.26,56.1357,33.66,61.4832,DOWN,0
2020-03-23,29.35,31.75,56.019,32.186,60.9164,UP,1
2020-03-24,35.6,32.45,55.9302,32.312,60.434,UP,1
2020-03-25,40.71,36.52,55.8699,34.27,60.0372,UP,1
2020-03-26,42.42,41.75,55.8206,36.432,59.653,DOWN,0
2020-03-27,40.26,40.34,55.7615,37.668,59.2024,DOWN,0
2020-03-30,39.96,40.55,55.6959,39.79,58.7378,DOWN,0
2020-03-31,38.2,40.37,55.6191,40.31,58.24,DOWN,0
2020-04-01,34.73,36.33,55.5277,39.114,57.6358,DOWN,0
2020-04-02,33.42,34.14,55.4324,37.314,56.9888,DOWN,0
2020-04-03,33.39,33.42,55.3389,35.94,56.3112,UP,1
2020-04-06,39.22,36.46,55.2713,35.792,55.7628,UP,1
2020-04-07,39.26,42.0,55.2109,36.004,55.2022,UP,1
2020-04-08,43.36,40.14,55.1706,37.73,54.7138,UP,1
2020-04-09,44.8,45.1,55.1535,40.006,54.2542,DOWN,0
2020-04-13,41.35,44.15,55.1225,41.598,53.736,UP,1
2020-04-14,43.02,43.64,55.0955,42.358,53.2692,DOWN,0
2020-04-15,39.82,41.0,55.0523,42.47,52.7324,UP,1
2020-04-16,40.9,40.5,55.0164,41.978,52.238,UP,1
2020-04-17,42.93,43.48,54.9883,41.604,51.7374,DOWN,0
2020-04-20,39.98,41.38,54.9421,41.33,51.174,UP,1
2020-04-21,40.15,39.0,54.9014,40.756,50.5972,UP,1
2020-04-22,41.06,41.39,54.8654,41.004,50.0168,UP,1
2020-04-23,41.25,41.44,54.8348,41.074,49.4174,UP,1
2020-04-24,42.88,41.49,54.8071,41.064,48.8678,UP,1
2020-04-27,45.36,43.45,54.7957,42.14,48.3798,UP,1
2020-04-28,49.52,48.22,54.8043,44.014,47.9632,UP,1
2020-04-29,53.24,51.5,54.834,46.45,47.6256,DOWN,0
2020-04-30,50.07,51.75,54.8455,48.214,47.2182,DOWN,0
2020-05-01,49.46,48.37,54.8586,49.53,46.7868,DOWN,0
2020-05-04,49.42,48.62,54.8719,50.342,46.3622,UP,1
2020-05-05,51.11,50.35,54.8961,50.66,46.0012,DOWN,0
2020-05-06,51.07,51.07,54.9215,50.226,45.6936,DOWN,0
2020-05-07,50.84,51.86,54.9464,50.38,45.414,UP,1
2020-05-08,54.01,52.09,54.9826,51.29,45.2344,DOWN,0
2020-05-11,53.0,52.68,55.0088,52.006,45.0876,DOWN,0
2020-05-12,50.88,52.46,55.025,51.96,44.8528,DOWN,0
2020-05-13,48.92,50.42,55.0297,51.53,44.5464,DOWN,0
2020-05-14,48.75,47.36,55.0312,51.112,44.1886,UP,1
2020-05-15,50.64,48.18,55.0466,50.438,43.9074,UP,1
2020-05-18,56.6,53.41,55.0871,51.158,43.7884,UP,1
2020-05-19,58.43,55.79,55.1393,52.668,43.85,DOWN,0
2020-05-20,57.55,59.53,55.1894,54.394,43.814,UP,1
2020-05-21,59.0,57.32,55.2435,56.444,43.9258,UP,1
2020-05-22,60.09,59.44,55.2946,58.334,44.1992,UP,1
2020-05-26,61.77,62.71,55.3492,59.368,44.521,UP,1
2020-05-27,64.99,63.64,55.4241,60.68,45.0864,DOWN,0
2020-05-28,60.19,65.69,55.4787,61.208,45.5908,UP,1
2020-05-29,60.46,59.76,55.5296,61.5,46.1816,DOWN,0
2020-06-01,60.14,60.9,55.5833,61.51,46.7522,UP,1
2020-06-02,60.21,60.92,55.6418,61.198,47.2748,UP,1
2020-06-03,63.47,61.33,55.7129,60.894,47.9572,DOWN,0
2020-06-04,61.08,62.94,55.7681,61.072,48.4668,UP,1
2020-06-05,63.71,63.75,55.8319,61.722,48.9268,DOWN,0
2020-06-08,62.66,63.51,55.8874,62.226,49.3316,DOWN,0
2020-06-09,62.21,61.51,55.9385,62.626,49.7706,UP,1
2020-06-10,62.48,61.99,55.9948,62.428,50.221,DOWN,0
2020-06-11,57.22,59.04,56.0257,61.656,50.6014,UP,1
2020-06-12,59.25,60.13,56.0695,60.764,51.0918,UP,1
2020-06-15,63.5,57.36,56.1349,60.932,51.6934,UP,1
2020-06-16,63.94,64.46,56.1986,61.278,52.3044,DOWN,0
2020-06-17,63.46,64.95,56.2609,61.474,52.7892,DOWN,0
2020-06-18,61.9,62.72,56.3145,62.41,53.242,DOWN,0
2020-06-19,60.18,63.38,56.3555,62.596,53.5784,UP,1
2020-06-22,61.18,60.31,56.4029,62.132,53.906,UP,1
2020-06-23,61.19,61.86,56.4489,61.582,54.3028,DOWN,0
2020-06-24,59.04,60.41,56.4819,60.698,54.6232,UP,1
2020-06-25,59.76,57.65,56.5142,60.27,55.022,DOWN,0
2020-06-26,59.0,59.36,56.5392,60.034,55.384,UP,1
2020-06-29,60.95,59.26,56.571,59.988,55.7444,UP,1
2020-06-30,61.62,61.16,56.611,60.074,56.1772,DOWN,0
2020-07-01,59.78,61.57,56.6432,60.222,56.5698,UP,1
2020-07-02,60.17,61.29,56.6786,60.304,56.952,UP,1
2020-07-06,61.94,61.32,56.7175,60.892,57.3658,UP,1
2020-07-07,62.17,61.44,56.7594,61.136,57.7516,UP,1
2020-07-08,65.55,63.01,56.8167,61.922,58.1554,DOWN,0
2020-07-09,63.25,65.55,56.8585,62.616,58.43,UP,1
2020-07-10,65.26,63.51,56.9088,63.634,58.6704,DOWN,0
2020-07-13,62.56,65.25,56.9438,63.758,58.9202,UP,1
2020-07-14,66.29,62.35,56.9974,64.582,59.2568,UP,1
2020-07-15,68.32,67.97,57.0654,65.136,59.6348,UP,1
2020-07-16,69.81,67.86,57.1352,66.448,60.0088,DOWN,0
2020-07-17,69.6,70.62,57.2046,67.316,60.3794,DOWN,0
2020-07-20,68.85,69.12,57.2597,68.574,60.7396,DOWN,0
2020-07-21,68.35,69.02,57.3089,68.986,61.0264,UP,1
2020-07-22,70.93,68.32,57.3661,69.508,61.385,DOWN,0
2020-07-23,70.08,71.83,57.4199,69.562,61.769,DOWN,0
2020-07-24,69.79,69.87,57.4731,69.6,62.1864,UP,1
2020-07-27,73.03,70.31,57.5432,70.436,62.672,DOWN,0
2020-07-28,70.38,73.55,57.6008,70.842,63.0668,UP,1
2020-07-29,72.68,70.79,57.6716,71.192,63.3884,DOWN,0
2020-07-30,72.28,71.26,57.7381,71.632,63.6654,UP,1
2020-07-31,72.35,72.38,57.8012,72.144,63.9614,UP,1
2020-08-03,73.6,72.86,57.8634,72.258,64.2534,DOWN,0
2020-08-04,72.73,73.2,57.9218,72.728,64.5062,UP,1
2020-08-05,73.56,73.17,57.981,72.904,64.742,DOWN,0
2020-08-06,73.29,73.8,58.0424,73.106,64.908,DOWN,0
2020-08-07,73.24,72.98,58.1005,73.284,65.169,UP,1
2020-08-10,74.5,73.42,58.1647,73.464,65.4498,DOWN,0
2020-08-11,73.57,75.18,58.2227,73.632,65.7184,UP,1
2020-08-12,74.29,74.29,58.2851,73.778,66.0,UP,1
2020-08-13,74.58,73.97,58.3566,74.036,66.2222,DOWN,0
2020-08-14,74.25,74.1,58.4305,74.238,66.4856,UP,1
2020-08-17,77.07,75.0,58.5149,74.752,66.7528,UP,1
2020-08-18,77.17,78.46,58.6028,75.472,67.043,DOWN,0
2020-08-19,76.81,76.85,58.6824,75.976,67.335,UP,1
2020-08-20,76.94,76.12,58.7706,76.448,67.6242,UP,1
2020-08-21,79.36,76.85,58.8756,77.47,68.067,DOWN,0
2020-08-24,78.75,80.0,58.9732,77.806,68.457,DOWN,0
2020-08-25,77.98,79.27,59.0767,77.968,68.7466,DOWN,0
2020-08-26,77.15,78.39,59.1734,78.036,69.0108,DOWN,0
2020-08-27,75.8,77.52,59.2576,77.808,69.2576,UP,1
2020-08-28,75.93,76.09,59.3446,77.122,69.5382,DOWN,0
2020-08-31,74.82,75.52,59.4222,76.336,69.831,UP,1
2020-09-01,78.13,74.9,59.5141,76.366,70.17,UP,1
2020-09-02,78.37,78.51,59.6092,76.61,70.5136,DOWN,0
2020-09-03,75.31,77.88,59.6856,76.512,70.839,DOWN,0
2020-09-04,73.62,75.73,59.7555,76.05,71.1162,DOWN,0
2020-09-08,73.37,72.0,59.8237,75.76,71.4036,UP,1
2020-09-09,75.79,74.31,59.9071,75.292,71.7004,DOWN,0
2020-09-10,75.5,76.33,59.9907,74.718,71.978,UP,1
2020-09-11,77.48,76.6,60.081,75.152,72.332,UP,1
2020-09-14,79.0,79.46,60.1737,76.228,72.7086,DOWN,0
2020-09-15,75.9,75.55,60.2545,76.734,72.9878,UP,1
2020-09-16,78.89,77.44,60.3507,77.354,73.3222,DOWN,0
2020-09-17,78.14,78.6,60.4471,77.882,73.574,UP,1
2020-09-18,79.18,78.03,60.5483,78.222,73.8926,DOWN,0
2020-09-21,76.75,77.38,60.6379,77.772,74.1224,UP,1
2020-09-22,79.85,77.15,60.7382,78.562,74.4682,DOWN,0
2020-09-23,76.28,80.0,60.8258,78.04,74.668,UP,1
2020-09-24,77.54,76.34,60.9165,77.92,74.8524,DOWN,0
2020-09-25,76.7,76.51,61.0044,77.424,74.9902,UP,1
2020-09-28,79.64,78.19,61.104,78.002,75.191,DOWN,0
2020-09-29,78.97,79.63,61.2085,77.826,75.3934,UP,1
2020-09-30,81.68,79.25,61.3254,78.906,75.66,UP,1
2020-10-01,82.93,82.46,61.4495,79.984,75.9,UP,1
2020-10-02,83.86,81.1,61.5828,81.416,76.1756,DOWN,0
2020-10-05,83.01,84.35,61.7166,82.09,76.44,DOWN,0
2020-10-06,80.66,83.41,61.8437,82.428,76.5926,DOWN,0
2020-10-07,80.43,81.84,61.9627,82.178,76.7936,UP,1
2020-10-08,84.01,81.35,62.1045,82.394,77.0202,UP,1
2020-10-09,84.07,84.61,62.2409,82.436,77.256,DOWN,0
2020-10-12,83.95,84.45,62.3806,82.624,77.488,DOWN,0
2020-10-13,83.03,83.1,62.5157,83.098,77.6766,UP,1
2020-10-14,83.32,83.25,62.6536,83.676,77.8884,UP,1
2020-10-15,84.68,81.9,62.7981,83.81,78.1108,DOWN,0
2020-10-16,84.68,85.41,62.9424,83.932,78.3386,DOWN,0
2020-10-19,82.54,84.93,63.0728,83.65,78.5246,UP,1
2020-10-20,83.29,82.82,63.199,83.702,78.7004,DOWN,0
2020-10-21,80.09,83.08,63.3137,83.056,78.8308,DOWN,0
2020-10-22,76.54,79.97,63.4085,81.428,78.8758,UP,1
2020-10-23,78.27,76.85,63.5114,80.146,78.9496,DOWN,0
2020-10-26,75.02,77.0,63.5879,78.642,78.965,DOWN,0
2020-10-27,72.51,75.2,63.6477,76.486,78.8738,DOWN,0
2020-10-28,72.33,71.07,63.7012,74.934,78.777,DOWN,0
2020-10-29,71.6,72.79,63.7452,73.946,78.6728,DOWN,0
2020-10-30,70.23,71.18,63.7804,72.338,78.5386,UP,1
2020-11-02,72.51,71.84,63.8275,71.836,78.4016,UP,1
2020-11-03,74.37,73.87,63.8747,72.208,78.314,UP,1
2020-11-04,79.48,76.91,63.9432,73.638,78.344,DOWN,0
2020-11-05,78.72,80.27,64.0005,75.062,78.3754,DOWN,0
2020-11-06,75.59,78.72,64.0452,76.134,78.3712,DOWN,0
2020-11-09,70.4,76.9,64.0608,75.712,78.2606,UP,1
2020-11-10,75.34,70.94,64.0986,75.906,78.271,UP,1
2020-11-11,76.22,75.47,64.1408,75.254,78.2328,DOWN,0
2020-11-12,73.99,76.53,64.1744,74.308,78.1452,UP,1
2020-11-13,75.6,74.87,64.2206,74.31,78.151,UP,1
2020-11-16,75.76,75.89,64.2661,75.382,78.1938,DOWN,0
2020-11-17,75.71,75.46,64.3166,75.456,78.2406,UP,1
2020-11-18,76.48,75.36,64.3592,75.508,78.2544,DOWN,0
2020-11-19,76.3,76.82,64.3999,75.97,78.2704,DOWN,0
2020-11-20,75.76,76.83,64.4338,76.002,78.236,UP,1
2020-11-23,78.23,75.93,64.4745,76.496,78.2206,DOWN,0
2020-11-24,76.53,78.73,64.5011,76.66,78.2332,UP,1
2020-11-25,77.04,76.72,64.5345,76.772,78.1962,UP,1
2020-11-27,77.71,76.94,64.5742,77.054,78.1876,DOWN,0
2020-11-30,75.86,77.19,64.6018,77.074,78.1212,DOWN,0
2020-12-01,73.23,76.65,64.6173,76.074,78.0508,DOWN,0
2020-12-02,71.2,73.25,64.6211,75.008,77.8778,UP,1
2020-12-03,75.42,71.53,64.6431,74.684,77.8606,DOWN,0
2020-12-04,73.88,74.72,64.6592,73.918,77.7874,UP,1
2020-12-07,76.33,74.18,64.6951,74.012,77.78,DOWN,0
2020-12-08,72.5,75.33,64.7253,73.866,77.6372,DOWN,0
2020-12-09,72.39,72.9,64.7632,74.104,77.5056,DOWN,0
2020-12-10,72.29,71.62,64.8097,73.478,77.3178,UP,1
2020-12-11,72.76,72.75,64.8718,73.254,77.1144,UP,1
2020-12-14,74.68,73.95,64.9321,72.924,76.9308,DOWN,0
2020-12-15,73.87,75.25,64.9802,73.198,76.748,UP,1
2020-12-16,74.29,74.07,65.0185,73.578,76.6206,UP,1
2020-12-17,79.95,76.99,65.0947,75.11,76.611,UP,1
2020-12-18,80.84,80.84,65.1862,76.726,76.5476,DOWN,0
2020-12-21,79.51,79.63,65.307,77.692,76.4564,UP,1
2020-12-22,80.34,79.52,65.4119,78.986,76.3842,DOWN,0
2020-12-23,78.57,80.13,65.5377,79.842,76.295,UP,1
2020-12-24,80.43,78.59,65.7078,79.938,76.2372,DOWN,0
2020-12-28,78.34,80.83,65.8711,79.438,76.1104,DOWN,0
2020-12-29,77.95,79.0,66.0772,79.126,75.9758,UP,1
2020-12-30,78.03,78.3,66.2925,78.664,75.8856,DOWN,0
2020-12-31,76.23,77.75,66.5191,78.196,75.7444,DOWN,0
2021-01-04,74.27,76.68,66.7324,76.964,75.628,DOWN,0
2021-01-05,73.71,73.53,66.9305,76.038,75.5714,DOWN,0
2021-01-06,73.29,72.29,67.1502,75.106,75.4718,UP,1
2021-01-07,75.69,73.58,67.3507,74.638,75.4852,DOWN,0
2021-01-08,73.39,75.88,67.5141,74.07,75.5028,UP,1
2021-01-11,75.88,72.65,67.6814,74.392,75.5738,UP,1
2021-01-12,76.59,76.01,67.863,74.968,75.6736,DOWN,0
2021-01-13,76.34,77.45,68.0449,75.578,75.7958,DOWN,0
2021-01-14,75.01,76.6,68.229,75.442,75.8458,UP,1
2021-01-15,76.59,74.85,68.4383,76.082,75.8902,UP,1
2021-01-19,78.24,77.0,68.6624,76.554,75.8654,UP,1
2021-01-20,82.53,78.79,68.9081,77.742,75.9416,UP,1
2021-01-21,83.6,82.98,69.13,79.194,76.1018,UP,1
2021-01-22,84.62,83.02,69.3568,81.116,76.3862,UP,1
2021-01-25,86.67,85.7,69.5733,83.132,76.6128,DOWN,0
2021-01-26,86.01,87.44,69.7794,84.686,76.8086,DOWN,0
2021-01-27,85.04,84.92,69.9978,85.188,77.0296,DOWN,0
2021-01-28,84.31,84.0,70.2043,85.33,77.2038,DOWN,0
2021-01-29,83.15,83.78,70.4209,85.036,77.3516,UP,1
2021-02-01,84.21,83.79,70.6375,84.544,77.5216,UP,1
2021-02-02,85.05,85.07,70.8481,84.352,77.693,UP,1
2021-02-03,85.44,85.45,71.0754,84.432,77.8758,UP,1
2021-02-04,86.87,85.76,71.309,84.944,78.098,UP,1
2021-02-05,90.96,87.33,71.5585,86.506,78.3526,UP,1
2021-02-08,95.22,91.31,71.8283,88.708,78.7264,DOWN,0
2021-02-09,92.99,95.21,72.0789,90.296,79.0454,UP,1
2021-02-10,93.67,93.5,72.3204,91.942,79.3646,UP,1
2021-02-11,94.56,94.18,72.5456,93.48,79.7386,DOWN,0
2021-02-12,92.58,93.81,72.7423,93.804,80.1256,DOWN,0
2021-02-16,88.3,92.53,72.9335,92.42,80.4676,DOWN,0
2021-02-17,87.25,87.86,73.1224,91.272,80.7042,DOWN,0
2021-02-18,86.38,87.13,73.3072,89.814,80.9542,UP,1
2021-02-19,87.46,86.84,73.489,88.394,81.1768,DOWN,0
2021-02-22,84.98,86.82,73.6585,86.874,81.4264,UP,1
2021-02-23,85.6,84.48,73.8323,86.334,81.6906,UP,1
2021-02-24,86.25,84.98,73.9935,86.134,81.9698,DOWN,0
2021-02-25,80.4,85.52,74.1305,84.938,82.1226,UP,1
2021-02-26,82.97,81.74,74.291,84.04,82.2884,DOWN,0
2021-03-01,82.6,83.97,74.4594,83.564,82.463,UP,1
2021-03-02,84.39,83.0,74.6376,83.322,82.665,DOWN,0
2021-03-03,80.78,83.92,74.7883,82.228,82.6816,DOWN,0
2021-03-04,80.42,80.65,74.9074,82.232,82.6732,UP,1
2021-03-05,85.98,81.37,75.0451,82.834,82.8026,UP,1
2021-03-08,88.12,86.4,75.198,83.938,82.9582,UP,1
2021-03-09,88.43,89.16,75.3451,84.746,83.1554,UP,1
2021-03-10,91.6,89.63,75.5027,86.91,83.3788,DOWN,0
2021-03-11,90.99,91.82,75.6488,89.024,83.6318,DOWN,0
