ticker,GE US Equity,GE US Equity,GE US Equity,GE US Equity,GE US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2011-01-28,155.3382,156.7993,127.8869,154.4461,137.0786,DOWN,0
2011-01-31,154.8768,154.7999,127.9319,154.5999,137.7446,UP,1
2011-02-01,159.9522,156.7224,128.0035,155.8611,138.4767,DOWN,0
2011-02-02,159.2601,160.2598,128.0692,157.0761,139.1672,UP,1
2011-02-03,159.5677,158.7987,128.1353,157.799,139.8932,DOWN,0
2011-02-04,158.1066,159.8753,128.1972,158.3526,140.6314,UP,1
2011-02-07,160.4905,159.7215,128.2664,159.4754,141.3896,UP,1
2011-02-08,163.6434,161.1441,128.3426,160.2136,142.2325,UP,1
2011-02-09,163.8741,163.7962,128.4429,161.1364,143.0538,DOWN,0
2011-02-10,163.5665,162.7975,128.5321,161.9362,143.8904,UP,1
2011-02-11,164.0279,161.7978,128.6029,163.1204,144.664,UP,1
2011-02-14,165.3352,165.4121,128.7044,164.0894,145.4054,DOWN,0
2011-02-15,165.0276,164.9507,128.789,164.3662,146.1251,DOWN,0
2011-02-16,164.8738,164.72,128.899,164.5662,146.8542,UP,1
2011-02-17,165.489,163.6434,129.0305,164.9507,147.5447,DOWN,0
2011-02-18,164.8738,165.6043,129.1893,165.1199,148.2214,DOWN,0
2011-02-22,160.106,160.5674,129.3407,164.074,148.789,DOWN,0
2011-02-23,156.6455,157.799,129.4303,162.3976,149.1965,UP,1
2011-02-24,158.2604,154.723,129.5295,161.0749,149.6518,UP,1
2011-02-25,160.106,159.2601,129.621,159.9983,150.1332,UP,1
2011-02-28,160.875,161.1057,129.7314,159.1985,150.6607,DOWN,0
2011-03-01,155.7227,162.413,129.8318,158.3219,151.0421,UP,1
2011-03-02,156.261,155.1844,129.9379,158.245,151.4451,UP,1
2011-03-03,159.5677,160.5674,130.0732,158.5064,151.9142,DOWN,0
2011-03-04,156.6455,160.3367,130.1928,157.8143,152.2941,UP,1
2011-03-07,156.7224,156.8762,130.3512,156.9838,152.6509,UP,1
2011-03-08,158.6256,157.1069,130.513,157.5644,153.0488,UP,1
2011-03-09,158.6449,158.2219,130.6906,158.0412,153.4241,DOWN,0
2011-03-10,154.5692,155.7996,130.8502,157.0415,153.6979,UP,1
2011-03-11,156.5686,153.4157,131.0175,157.0261,154.0193,DOWN,0
2011-03-14,153.185,153.4926,131.1428,156.3186,154.2854,DOWN,0
2011-03-15,150.8011,144.8798,131.2681,154.7537,154.4884,DOWN,0
2011-03-16,145.7257,149.0324,131.3823,152.1699,154.5915,UP,1
2011-03-17,147.802,148.1865,131.4927,150.8164,154.6853,UP,1
2011-03-18,148.0327,151.0318,131.6004,149.1093,154.7791,UP,1
2011-03-21,151.647,151.3394,131.7545,148.8017,154.9575,DOWN,0
2011-03-22,149.8783,152.0315,131.9114,148.6171,155.1205,UP,1
2011-03-23,150.1859,149.5707,132.0671,149.5091,155.2774,UP,1
2011-03-24,152.1084,151.3394,132.2386,150.3704,155.4543,DOWN,0
2011-03-25,151.8777,152.6467,132.3951,151.1394,155.6204,DOWN,0
2011-03-28,151.8777,152.3391,132.5562,151.1856,155.7973,UP,1
2011-03-29,152.7236,151.1856,132.7281,151.7546,155.9576,UP,1
2011-03-30,154.6461,153.6464,132.8944,152.6467,156.1898,DOWN,0
2011-03-31,154.1847,154.4154,133.0559,153.0619,156.4544,UP,1
2011-04-01,156.4148,154.8768,133.2262,153.9693,156.7481,UP,1
2011-04-04,157.8759,159.4139,133.4023,155.169,156.8696,DOWN,0
2011-04-05,156.3379,157.4914,133.565,155.8918,156.9142,UP,1
2011-04-06,158.0297,158.1835,133.748,156.5686,157.0019,DOWN,0
2011-04-07,156.4917,157.5683,133.9387,157.03,157.068,DOWN,0
2011-04-08,155.2613,157.5298,134.1352,156.7993,157.0542,DOWN,0
2011-04-11,155.1844,155.6458,134.3378,156.261,157.0511,DOWN,0
2011-04-12,153.8771,153.954,134.5304,155.7688,157.0311,DOWN,0
2011-04-13,153.3388,154.1847,134.7404,154.8306,156.8988,UP,1
2011-04-14,153.8002,152.6467,134.9549,154.2923,156.7897,UP,1
2011-04-15,154.1078,154.1847,135.1826,154.0616,156.6805,DOWN,0
2011-04-18,153.6464,152.0315,135.4171,153.754,156.5912,UP,1
2011-04-19,155.8755,153.7233,135.6593,154.1537,156.4989,UP,1
2011-04-20,156.8762,157.799,135.8816,154.8612,156.3636,DOWN,0
2011-04-21,153.4157,159.7984,136.0784,154.7843,156.1544,DOWN,0
2011-04-25,152.9543,154.8768,136.2684,154.5536,155.9422,UP,1
2011-04-26,154.5692,154.1078,136.4672,154.7381,155.753,UP,1
2011-04-27,158.7987,155.2613,136.6763,155.3228,155.6223,DOWN,0
2011-04-28,158.4142,159.1063,136.884,155.6304,155.49,DOWN,0
2011-04-29,157.2607,159.337,137.0839,156.3994,155.3378,UP,1
2011-05-02,157.4914,159.1832,137.3119,157.3068,155.1778,UP,1
2011-05-03,158.7218,156.5301,137.5434,158.1373,155.0548,DOWN,0
2011-05-04,155.8765,158.1066,137.7483,157.5529,154.9702,DOWN,0
2011-05-05,153.0312,155.5689,137.9429,156.4763,154.8979,UP,1
2011-05-06,153.8771,155.2613,138.1274,155.7996,154.8102,UP,1
2011-05-09,154.3385,153.5695,138.2951,155.169,154.6949,UP,1
2011-05-10,156.1072,154.8768,138.455,154.6461,154.5995,DOWN,0
2011-05-11,154.4923,155.4151,138.6054,154.3692,154.5749,UP,1
2011-05-12,154.8768,153.8002,138.7626,154.7383,154.5472,DOWN,0
2011-05-13,152.9543,154.723,138.9064,154.5538,154.415,DOWN,0
2011-05-16,151.9546,152.6467,139.0464,154.077,154.3211,DOWN,0
2011-05-17,150.6473,150.878,139.1687,152.985,154.1996,UP,1
2011-05-18,151.9546,150.6473,139.2979,152.4775,154.0662,UP,1
2011-05-19,153.4926,152.8005,139.4317,152.2006,153.9632,DOWN,0
2011-05-20,150.878,153.2619,139.5509,151.7854,153.8893,DOWN,0
2011-05-23,149.1093,148.571,139.6639,151.2163,153.7402,DOWN,0
2011-05-24,146.8792,149.4169,139.7685,150.4627,153.614,UP,1
2011-05-25,147.802,146.1102,139.8827,149.6322,153.5541,UP,1
2011-05-26,149.34,147.1099,140.0257,148.8017,153.6263,UP,1
2011-05-27,149.4938,149.8783,140.1774,148.5248,153.6602,UP,1
2011-05-31,151.0318,151.3394,140.3412,148.9093,153.7202,DOWN,0
2011-06-01,147.1099,149.7245,140.4823,148.9555,153.6294,DOWN,0
2011-06-02,146.8023,147.3406,140.6173,148.7555,153.5679,DOWN,0
2011-06-03,144.726,144.8029,140.7372,147.8327,153.4587,DOWN,0
2011-06-06,141.9575,143.88,140.8607,146.3255,153.2557,UP,1
2011-06-07,142.1113,142.5727,140.9933,144.5414,153.0604,UP,1
2011-06-08,142.342,142.1882,141.1325,143.5878,152.8696,UP,1
2011-06-09,142.8803,142.342,141.2867,142.8034,152.6728,DOWN,0
2011-06-10,140.8809,142.342,141.4309,142.0344,152.3975,UP,1
2011-06-13,141.4192,140.804,141.5804,141.9268,152.1422,UP,1
2011-06-14,143.0341,142.4958,141.73,142.1113,151.8746,DOWN,0
2011-06-15,141.4192,142.0344,141.8788,141.9268,151.5454,UP,1
2011-06-16,141.8037,140.035,142.0311,141.7115,151.2547,UP,1
2011-06-17,142.1882,143.2648,142.1649,141.9729,150.9379,DOWN,0
2011-06-20,142.1113,141.0347,142.2929,142.1113,150.6503,UP,1
2011-06-21,144.6491,143.0341,142.4243,142.4343,150.4381,DOWN,0
2011-06-22,142.7265,143.7262,142.5443,142.6958,150.1889,DOWN,0
2011-06-23,141.3423,141.0347,142.6473,142.6035,149.9382,DOWN,0
2011-06-24,138.1894,141.6499,142.7265,141.8037,149.6352,UP,1
2011-06-27,140.5733,138.497,142.815,141.4961,149.3707,UP,1
2011-06-28,141.8037,140.9578,142.8992,140.9271,149.1246,UP,1
2011-06-29,142.7265,142.5727,142.9915,140.9271,148.9062,UP,1
2011-06-30,145.0336,142.9572,143.0884,141.6653,148.6894,UP,1
2011-07-01,147.6482,145.0336,143.2026,143.5571,148.5048,DOWN,0
2011-07-05,146.4178,147.802,143.3083,144.726,148.3649,UP,1
2011-07-06,146.4947,145.8795,143.4044,145.6641,148.2357,UP,1
2011-07-07,148.4172,147.8789,143.5113,146.8023,148.1126,DOWN,0
2011-07-08,146.0333,146.7254,143.607,147.0022,147.8573,DOWN,0
2011-07-11,143.2648,143.9569,143.7028,146.1255,147.5543,DOWN,0
2011-07-12,141.3423,141.7268,143.7689,145.1105,147.236,UP,1
2011-07-13,142.342,142.4958,143.8489,144.2799,146.933,UP,1
2011-07-14,142.4958,143.4186,143.9293,143.0957,146.6085,DOWN,0
2011-07-15,141.573,142.6496,144.0081,142.2036,146.3224,DOWN,0
2011-07-18,140.6502,140.9578,144.0865,141.6807,146.0748,UP,1
2011-07-19,142.8803,141.4961,144.1719,141.9883,145.8548,UP,1
2011-07-20,144.4953,144.1877,144.2753,142.4189,145.658,UP,1
2011-07-21,147.3406,145.9564,144.3772,143.3879,145.4826,DOWN,0
2011-07-22,146.4178,149.4169,144.4595,144.3568,145.3212,DOWN,0
2011-07-25,145.8026,145.8795,144.5329,145.3873,145.1397,DOWN,0
2011-07-26,142.7265,146.1102,144.5883,145.3565,144.9351,DOWN,0
2011-07-27,139.266,142.0344,144.6325,144.3107,144.6813,DOWN,0
2011-07-28,139.266,139.4967,144.6679,142.6958,144.4537,DOWN,0
2011-07-29,137.728,138.3432,144.6921,140.9578,144.1692,UP,1
2011-08-01,138.1894,141.4192,144.7233,139.4352,143.8631,DOWN,0
2011-08-02,132.345,136.4207,144.7582,137.3589,143.4925,UP,1
2011-08-03,134.3444,132.6526,144.8052,136.3746,143.1972,DOWN,0
2011-08-04,126.6544,132.1912,144.8205,133.8523,142.7927,UP,1
2011-08-05,126.962,128.1155,144.8382,131.6991,142.3759,DOWN,0
2011-08-08,118.6568,120.5024,144.8125,127.7926,141.7622,UP,1
2011-08-09,122.7325,119.8872,144.8088,125.8701,141.227,DOWN,0
2011-08-10,116.0422,121.8866,144.7715,122.2096,140.5272,UP,1
2011-08-11,120.5793,116.5036,144.7531,120.9946,139.9966,UP,1
2011-08-12,122.1173,123.3477,144.7442,120.0256,139.5029,UP,1
2011-08-15,126.0392,124.3474,144.7561,121.5021,139.1292,DOWN,0
2011-08-16,124.1936,124.8857,144.7611,121.7943,138.7739,UP,1
2011-08-17,124.8088,125.3471,144.7719,123.5477,138.4278,DOWN,0
2011-08-18,117.9647,121.0407,144.7488,123.0247,137.9403,DOWN,0
2011-08-19,116.0422,116.1191,144.7115,121.8097,137.4035,UP,1
2011-08-22,116.196,119.5796,144.6577,119.8411,136.9098,UP,1
2011-08-23,119.5027,116.6574,144.6119,118.9029,136.4715,UP,1
2011-08-24,120.8869,119.0413,144.5739,118.1185,136.0286,DOWN,0
2011-08-25,118.8106,122.5787,144.5289,118.2877,135.5764,UP,1
2011-08-26,119.5027,118.4261,144.4901,118.9798,135.1304,UP,1
2011-08-29,123.3477,121.4252,144.4781,120.4101,134.7535,UP,1
2011-08-30,123.9629,122.6556,144.4731,121.3022,134.3906,UP,1
2011-08-31,125.424,124.8857,144.4774,122.2096,134.0061,DOWN,0
2011-09-01,124.5781,125.424,144.4904,123.3631,133.6431,DOWN,0
2011-09-02,121.1945,121.8866,144.4885,123.7015,133.2402,DOWN,0
2011-09-06,117.2726,117.2726,144.4581,122.4864,132.8218,UP,1
2011-09-07,121.5021,119.1951,144.442,121.9943,132.4404,DOWN,0
2011-09-08,119.8872,120.6562,144.4251,120.8869,132.0021,DOWN,0
2011-09-09,116.0422,118.2723,144.3993,119.1797,131.4684,DOWN,0
2011-09-12,115.427,115.427,144.3636,118.0262,130.8762,UP,1
2011-09-13,118.503,115.5039,144.3486,118.2723,130.2933,UP,1
2011-09-14,121.4252,119.0413,144.3416,118.2569,129.7935,UP,1
2011-09-15,123.6553,122.2711,144.3513,119.0106,129.3367,UP,1
2011-09-16,125.5778,124.7319,144.3524,120.9177,128.8799,DOWN,0
2011-09-19,124.4243,122.8863,144.3332,122.7171,128.4477,DOWN,0
2011-09-20,123.3477,124.9626,144.3047,123.6861,128.0494,DOWN,0
2011-09-21,118.2723,122.8094,144.254,123.0555,127.588,DOWN,0
2011-09-22,115.6577,115.0425,144.1775,121.456,127.0543,UP,1
2011-09-23,116.965,114.5811,144.1071,119.7334,126.5437,UP,1
2011-09-26,119.7334,118.4261,144.0471,118.7952,126.1069,UP,1
2011-09-27,121.1945,121.579,143.9717,118.3646,125.7178,DOWN,0
2011-09-28,118.8106,121.1176,143.8883,118.4723,125.2364,UP,1
2011-09-29,121.9635,121.6559,143.8179,119.7334,124.7858,DOWN,0
2011-09-30,117.0419,120.3486,143.7307,119.7488,124.1798,DOWN,0
2011-10-03,112.9662,116.1191,143.6122,118.3954,123.5108,UP,1
2011-10-04,114.2735,111.4282,143.503,117.0112,122.8802,UP,1
2011-10-05,117.4264,114.8887,143.4096,116.7343,122.3742,UP,1
2011-10-06,119.4258,117.4264,143.3185,116.2268,121.9774,DOWN,0
2011-10-07,119.1951,120.7331,143.22,116.6574,121.576,UP,1
2011-10-10,124.1167,121.4252,143.147,118.8875,121.3037,DOWN,0
2011-10-11,124.1167,122.8863,143.0682,120.8562,121.0223,UP,1
2011-10-12,126.1161,124.9626,142.9943,122.5941,120.8977,DOWN,0
2011-10-13,124.7319,124.8088,142.9155,123.6553,120.7054,UP,1
2011-10-14,127.6541,126.2699,142.8544,125.3471,120.7254,DOWN,0
2011-10-17,124.8088,126.8082,142.7752,125.4856,120.6824,UP,1
2011-10-18,128.5,124.9626,142.7148,126.3622,120.8792,DOWN,0
2011-10-19,127.0389,128.5,142.6345,126.5468,120.9654,UP,1
2011-10-20,127.8848,127.4234,142.5572,127.1774,121.2022,DOWN,0
2011-10-21,125.424,125.8854,142.4707,126.7313,121.2991,UP,1
2011-10-24,126.5006,125.8854,142.3945,127.0697,121.3868,DOWN,0
2011-10-25,124.7319,126.5775,142.3065,126.3161,121.3606,UP,1
2011-10-26,125.7316,126.193,142.2188,126.0546,121.3914,UP,1
2011-10-27,133.5754,130.4225,142.1688,127.1927,121.5667,DOWN,0
2011-10-28,132.6526,132.1528,142.1169,128.6385,121.8605,DOWN,0
2011-10-31,128.5,130.5763,142.0359,129.0383,122.1096,DOWN,0
2011-11-01,123.1939,124.0398,141.9367,128.7307,122.2496,UP,1
2011-11-02,124.9626,125.8854,141.8567,128.5769,122.3588,UP,1
2011-11-03,128.1924,127.0389,141.789,127.5003,122.5049,DOWN,0
2011-11-04,126.0392,127.2696,141.6602,126.1777,122.6495,DOWN,0
2011-11-07,126.0392,125.8854,141.5199,125.6855,122.7802,UP,1
2011-11-08,126.7313,126.4237,141.3853,126.393,122.8479,DOWN,0
2011-11-09,121.8866,124.1936,141.2288,125.7778,122.8064,UP,1
2011-11-10,123.5015,123.6553,141.0666,124.8396,122.7679,UP,1
2011-11-11,125.3471,124.8857,140.9166,124.7012,122.7833,DOWN,0
2011-11-14,123.8091,124.7319,140.7613,124.2551,122.8356,UP,1
2011-11-15,124.5781,123.2708,140.5844,123.8245,122.9817,DOWN,0
2011-11-16,122.6556,123.5784,140.4014,123.9783,123.0048,DOWN,0
2011-11-17,120.2717,122.8863,140.2049,123.3323,123.0124,UP,1
2011-11-18,120.3486,121.2714,140.0161,122.3326,123.0986,DOWN,0
2011-11-21,117.1957,119.0413,139.7996,121.01,123.1339,DOWN,0
2011-11-22,115.2732,117.5802,139.5578,119.149,123.0694,DOWN,0
2011-11-23,113.2738,114.658,139.3048,117.2726,122.9063,DOWN,0
2011-11-25,113.0431,113.5045,139.0522,115.8269,122.6941,UP,1
2011-11-28,113.8121,117.1188,138.8011,114.5196,122.4588,UP,1
2011-11-29,114.7349,114.658,138.5481,114.0274,122.265,UP,1
2011-11-30,122.348,117.734,138.3347,115.4424,122.245,DOWN,0
2011-12-01,122.348,122.1942,138.1221,117.2572,122.3265,UP,1
2011-12-02,123.7322,123.3477,137.9133,119.3951,122.488,UP,1
2011-12-05,125.5778,125.7316,137.7168,121.7482,122.6602,UP,1
2011-12-06,128.5769,126.8851,137.5591,124.5166,122.8371,UP,1
2011-12-07,128.7307,128.2693,137.4196,125.7932,122.9878,DOWN,0
2011-12-08,125.424,127.5003,137.2554,126.4084,123.1201,UP,1
2011-12-09,129.4997,125.9623,137.1024,127.5619,123.2708,DOWN,0
2011-12-12,126.5775,128.5,136.9309,127.7618,123.4615,DOWN,0
2011-12-13,126.2699,127.3465,136.7836,127.3004,123.7276,UP,1
2011-12-14,127.731,125.6547,136.641,127.1005,123.9968,UP,1
2011-12-15,129.1152,129.3459,136.4887,127.8387,124.2305,UP,1
2011-12-16,130.807,130.2687,136.3595,128.1002,124.4582,DOWN,0
2011-12-19,129.6535,130.4994,136.2242,128.7154,124.6673,UP,1
2011-12-20,132.8833,131.1146,136.0954,130.038,124.8427,UP,1
2011-12-21,136.0362,133.1909,135.9824,131.6991,125.0811,UP,1
2011-12-22,138.8046,136.1131,135.9036,133.637,125.3348,UP,1
2011-12-23,140.1888,138.5739,135.8217,135.5133,125.644,DOWN,0
2011-12-27,138.497,139.8043,135.7482,137.282,125.8608,DOWN,0
2011-12-28,137.1128,138.4201,135.6798,138.1279,126.1069,UP,1
2011-12-29,138.9584,136.959,135.646,138.7124,126.3161,DOWN,0
2011-12-30,137.728,138.6508,135.5956,138.497,126.5299,UP,1
2012-01-03,141.1885,140.1888,135.5614,138.697,126.7959,UP,1
2012-01-04,142.7265,140.804,135.5168,139.5429,127.142,DOWN,0
2012-01-05,142.6496,141.9575,135.4806,140.6502,127.465,UP,1
2012-01-06,143.4186,144.0338,135.4468,141.5423,127.8387,UP,1
2012-01-09,145.0336,144.1107,135.4114,143.0034,128.2247,DOWN,0
2012-01-10,143.9569,146.1871,135.3718,143.5571,128.4324,UP,1
2012-01-11,145.1874,142.6496,135.3384,144.0492,128.6831,UP,1
2012-01-12,145.5719,145.8026,135.3026,144.6337,129.0245,DOWN,0
2012-01-13,144.8798,144.4184,135.2538,144.9259,129.4582,DOWN,0
2012-01-17,144.1107,146.0333,135.2034,144.7413,129.8412,UP,1
2012-01-18,146.264,142.8803,135.1527,145.2027,130.2026,UP,1
2012-01-19,147.2637,146.3409,135.0996,145.618,130.6271,DOWN,0
2012-01-20,147.2637,144.6491,135.0542,145.9564,131.0516,DOWN,0
2012-01-23,145.6488,146.8023,134.9923,146.1102,131.4299,DOWN,0
2012-01-24,144.8798,144.8798,134.9343,146.264,131.8898,UP,1
2012-01-25,147.1099,144.8029,134.8935,146.4331,132.362,DOWN,0
2012-01-26,146.6485,148.1096,134.8508,146.3101,132.788,DOWN,0
2012-01-27,146.3409,146.1102,134.8131,146.1255,133.2386,DOWN,0
2012-01-30,145.3412,144.8029,134.7732,146.064,133.6539,DOWN,0
2012-01-31,143.88,145.9564,134.7236,145.8641,134.0784,UP,1
2012-02-01,144.3415,145.6488,134.6747,145.3104,134.5598,DOWN,0
2012-02-02,144.1877,144.9567,134.6274,144.8182,135.0365,UP,1
2012-02-03,146.264,146.1102,134.5794,144.8029,135.6179,UP,1
2012-02-06,146.4947,146.0333,134.5275,145.0336,136.2423,UP,1
2012-02-07,147.4944,146.264,134.4979,145.7564,136.9267,UP,1
2012-02-08,147.9558,147.5713,134.4729,146.4793,137.625,DOWN,0
2012-02-09,147.1099,148.4941,134.4356,147.0637,138.291,DOWN,0
2012-02-10,145.1489,146.0333,134.3673,146.8407,138.8992,UP,1
2012-02-13,146.6485,146.3409,134.3085,146.8715,139.3852,DOWN,0
2012-02-14,145.6488,145.5719,134.2504,146.5023,139.8513,DOWN,0
2012-02-15,144.2646,146.1871,134.1843,145.7641,140.2619,UP,1
2012-02-16,146.1871,145.0336,134.1216,145.5795,140.6741,UP,1
2012-02-17,148.2634,147.4944,134.0836,146.2024,141.0678,UP,1
2012-02-21,149.2631,149.34,134.0647,146.7254,141.4785,DOWN,0
2012-02-22,149.1093,149.4169,134.0409,147.4175,141.9522,DOWN,0
2012-02-23,148.4941,146.6485,134.0117,148.2634,142.3321,DOWN,0
2012-02-24,147.9558,148.8786,133.9709,148.6171,142.7596,DOWN,0
2012-02-27,146.6485,146.264,133.9317,148.2941,143.1672,UP,1
2012-02-28,147.3406,147.033,133.894,147.9096,143.5594,DOWN,0
2012-02-29,146.4947,147.4944,133.8617,147.3867,143.907,UP,1
2012-03-01,147.033,147.2637,133.8371,147.0945,144.2315,DOWN,0
2012-03-02,145.8795,147.1868,133.8133,146.6792,144.556,DOWN,0
2012-03-05,144.9567,145.7257,133.7783,146.3409,144.7975,DOWN,0
2012-03-06,141.6499,143.0341,133.719,145.2027,144.9097,UP,1
2012-03-07,144.3415,142.8803,133.6864,144.7721,145.0205,UP,1
2012-03-08,146.3409,145.9564,133.6725,144.6337,145.1435,UP,1
2012-03-09,146.4178,146.264,133.6702,144.7413,145.3019,UP,1
2012-03-12,147.1099,146.8023,133.6668,145.172,145.5019,UP,1
2012-03-13,150.6473,147.6482,133.6733,146.9714,145.7356,UP,1
2012-03-14,152.1853,150.9549,133.6868,148.5402,146.0248,UP,1
2012-03-15,155.0306,152.8005,133.7067,150.2781,146.3016,UP,1
2012-03-16,155.3382,155.7996,133.7479,152.0622,146.5539,UP,1
2012-03-19,155.4151,154.4154,133.791,153.7233,146.8092,DOWN,0
2012-03-20,154.3385,153.954,133.839,154.4615,147.0276,DOWN,0
2012-03-21,154.3385,155.0306,133.9009,154.8921,147.2137,DOWN,0
2012-03-22,152.6467,153.4157,133.9536,154.4154,147.3875,DOWN,0
2012-03-23,152.1084,152.1853,134.0024,153.7694,147.5259,UP,1
2012-03-26,154.1847,153.6464,134.0589,153.5233,147.6981,DOWN,0
2012-03-27,154.1078,154.723,134.1251,153.4772,147.8827,DOWN,0
2012-03-28,153.8771,153.954,134.1874,153.3849,148.078,DOWN,0
2012-03-29,153.4157,152.416,134.2393,153.5387,148.2211,UP,1
2012-03-30,154.3385,154.3385,134.3039,153.9847,148.3626,DOWN,0
2012-04-02,153.954,154.0309,134.3646,153.9386,148.4964,DOWN,0
2012-04-03,153.4926,153.5695,134.4211,153.8155,148.6532,DOWN,0
2012-04-04,151.8008,151.1087,134.4696,153.4003,148.7917,DOWN,0
2012-04-05,149.8783,150.8011,134.4957,152.6928,148.847,DOWN,0
2012-04-09,147.6482,146.8792,134.5203,151.3547,148.867,DOWN,0
2012-04-10,144.1107,147.033,134.5342,149.3861,148.8224,UP,1
2012-04-11,146.1871,146.264,134.5742,147.925,148.8393,UP,1
2012-04-12,148.4172,146.1871,134.6134,147.2483,148.9301,DOWN,0
2012-04-13,145.1874,147.4944,134.6303,146.3101,148.947,UP,1
2012-04-16,145.3412,145.9564,134.6434,145.8487,148.9701,UP,1
2012-04-17,148.7248,146.3409,134.6618,146.7715,149.0193,DOWN,0
2012-04-18,146.8792,147.8789,134.658,146.9099,149.027,UP,1
2012-04-19,147.1868,147.4175,134.6618,146.6638,149.0208,UP,1
2012-04-20,148.8786,149.4169,134.6738,147.4021,149.0393,DOWN,0
2012-04-23,146.6485,146.5716,134.6649,147.6635,149.03,UP,1
2012-04-24,150.2628,147.5713,134.6861,147.9711,149.1323,DOWN,0
2012-04-25,149.5707,152.0315,134.7176,148.5094,149.1908,UP,1
2012-04-26,150.878,149.4169,134.7653,149.2477,149.2954,UP,1
2012-04-27,152.1084,151.4163,134.8141,149.8936,149.4522,DOWN,0
2012-04-30,150.5704,151.3394,134.8545,150.678,149.5399,UP,1
2012-05-01,152.2622,150.5704,134.9079,151.0779,149.6199,DOWN,0
2012-05-02,152.0315,151.647,134.9648,151.5701,149.6752,DOWN,0
2012-05-03,150.8011,152.2622,135.0044,151.5547,149.7091,DOWN,0
2012-05-04,148.7248,150.4166,135.0256,150.878,149.7137,DOWN,0
2012-05-07,148.571,147.2637,135.0317,150.4781,149.726,DOWN,0
2012-05-08,148.0327,147.8789,135.0398,149.6322,149.7537,DOWN,0
2012-05-09,145.4181,146.1102,135.0379,148.3095,149.7152,UP,1
2012-05-10,146.8023,147.033,135.0583,147.5097,149.7214,DOWN,0
2012-05-11,146.1871,145.495,135.0929,147.0022,149.7045,DOWN,0
2012-05-14,143.0341,144.726,135.1117,145.8948,149.6476,DOWN,0
2012-05-15,141.4961,142.6496,135.1306,144.5875,149.5783,UP,1
2012-05-16,146.1102,145.2643,135.1702,144.726,149.6675,DOWN,0
2012-05-17,145.1874,145.7257,135.2344,144.403,149.6845,UP,1
2012-05-18,145.7257,145.7257,135.2913,144.3107,149.6722,UP,1
2012-05-21,147.033,146.0333,135.3932,145.1105,149.6845,UP,1
2012-05-22,147.4944,147.3406,135.4958,146.3101,149.6922,DOWN,0
2012-05-23,147.4944,147.033,135.64,146.5869,149.6291,UP,1
2012-05-24,148.0327,147.2637,135.7665,147.156,149.546,DOWN,0
2012-05-25,147.6482,148.3403,135.9245,147.5405,149.3984,UP,1
2012-05-29,148.8017,148.3403,136.0657,147.8942,149.2677,DOWN,0
2012-05-30,146.4178,147.5713,136.1872,147.6789,149.0877,UP,1
2012-05-31,146.8023,146.1871,136.291,147.5405,148.937,DOWN,0
2012-06-01,142.5727,144.726,136.3829,146.4485,148.7017,DOWN,0
2012-06-04,139.5736,141.8037,136.4567,144.8336,148.4402,UP,1
2012-06-05,140.2657,139.0353,136.5682,143.1264,148.2034,UP,1
2012-06-06,145.1874,141.4192,136.7139,142.8803,148.0234,UP,1
2012-06-07,146.1102,146.8023,136.8635,142.7419,147.8635,UP,1
2012-06-08,147.6482,145.9564,137.0042,143.757,147.7389,DOWN,0
2012-06-11,146.9561,148.8017,137.1346,145.2335,147.6097,UP,1
2012-06-12,149.8014,147.3406,137.2895,147.1406,147.519,DOWN,0
2012-06-13,148.9555,148.0327,137.4368,147.8942,147.419,UP,1
2012-06-14,151.647,148.8786,137.5783,149.0016,147.3821,UP,1
2012-06-15,153.8002,152.8005,137.7275,150.232,147.4221,DOWN,0
2012-06-18,151.8777,152.8774,137.8597,151.2163,147.4621,UP,1
2012-06-19,153.8002,152.8005,138.0058,152.0161,147.5851,UP,1
2012-06-20,154.5692,153.8002,138.1727,153.1388,147.7943,DOWN,0
2012-06-21,150.1859,153.7233,138.3373,152.8466,147.8742,UP,1
2012-06-22,152.3391,151.3394,138.4915,152.5544,147.9527,DOWN,0
2012-06-25,150.109,149.8014,138.6426,152.2006,148.0511,UP,1
2012-06-26,152.2622,150.2628,138.8237,151.893,148.1895,UP,1
2012-06-27,154.7999,153.1081,139.0205,151.9392,148.311,UP,1
2012-06-28,155.3382,153.185,139.2047,152.9696,148.4802,UP,1
2012-06-29,160.2598,157.03,139.3989,154.5538,148.7417,DOWN,0
2012-07-02,157.5683,159.4908,139.5685,156.0456,148.9155,DOWN,0
2012-07-03,157.1069,156.7224,139.7261,157.0146,149.1246,DOWN,0
2012-07-05,156.3379,156.4148,139.8857,157.3222,149.2461,DOWN,0
2012-07-06,153.8002,155.0306,140.0379,157.0146,149.3307,UP,1
2012-07-09,154.1078,153.7233,140.2171,155.7842,149.3953,DOWN,0
