ticker,ALLE US Equity,ALLE US Equity,ALLE US Equity,ALLE US Equity,ALLE US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2021-11-12,135.18,133.25,133.042,134.4368,132.1759,DOWN,0
2021-11-15,134.04,135.58,133.446,134.155,132.2945,UP,1
2021-11-16,135.66,133.87,133.984,134.0052,132.4184,UP,1
2021-11-17,136.47,135.26,134.752,133.8376,132.5436,DOWN,0
2021-11-18,134.93,136.95,135.256,133.6706,132.6589,DOWN,0
2021-11-19,133.8,135.21,134.98,133.4554,132.7589,DOWN,0
2021-11-22,132.58,133.99,134.688,133.2616,132.8367,DOWN,0
2021-11-23,132.04,132.24,133.964,133.1112,132.9133,DOWN,0
2021-11-24,132.02,131.26,133.074,132.9274,132.9838,DOWN,0
2021-11-26,129.37,129.86,131.962,132.6908,133.0351,DOWN,0
2021-11-29,128.68,131.17,130.938,132.4956,133.0872,DOWN,0
2021-11-30,123.64,127.73,129.15,132.2232,133.1564,DOWN,0
2021-12-01,122.79,125.5,127.3,131.9728,133.2238,UP,1
2021-12-02,128.43,123.52,126.582,131.814,133.3244,UP,1
2021-12-03,129.22,128.98,126.552,131.626,133.4252,UP,1
2021-12-06,131.6,130.64,127.136,131.5112,133.5383,UP,1
2021-12-07,131.74,132.31,128.756,131.4082,133.653,UP,1
2021-12-08,132.48,127.54,130.694,131.366,133.7688,DOWN,0
2021-12-09,130.89,132.04,131.186,131.2794,133.8853,UP,1
2021-12-10,131.06,131.28,131.554,131.257,133.9967,DOWN,0
2021-12-13,130.46,131.4,131.326,131.2168,134.0905,DOWN,0
2021-12-14,129.63,129.81,130.904,131.2042,134.1747,UP,1
2021-12-15,130.36,129.87,130.48,131.2176,134.2657,UP,1
2021-12-16,131.62,131.14,130.626,131.2636,134.3718,DOWN,0
2021-12-17,127.89,132.03,129.992,131.1906,134.4447,DOWN,0
2021-12-20,124.25,126.07,128.75,131.0466,134.4835,UP,1
2021-12-21,126.36,125.38,128.096,130.9918,134.5431,DOWN,0
2021-12-22,126.25,126.24,127.274,130.9496,134.5946,UP,1
2021-12-23,127.28,126.63,126.406,130.9168,134.656,UP,1
2021-12-27,129.58,127.98,126.744,130.8612,134.7175,UP,1
2021-12-28,131.06,129.45,128.106,130.8004,134.7821,UP,1
2021-12-29,132.37,131.04,129.308,130.7512,134.8373,DOWN,0
2021-12-30,131.56,132.9,130.37,130.688,134.8823,UP,1
2021-12-31,132.44,131.03,131.402,130.5998,134.9346,DOWN,0
2022-01-03,129.36,132.18,131.358,130.5566,134.9818,UP,1
2022-01-04,132.4,130.36,131.626,130.5342,135.0416,DOWN,0
2022-01-05,129.31,132.74,131.014,130.4982,135.0917,DOWN,0
2022-01-06,128.07,129.34,130.316,130.4698,135.1238,DOWN,0
2022-01-07,126.63,127.73,129.154,130.4546,135.1395,DOWN,0
2022-01-10,125.09,125.58,128.3,130.3974,135.1312,UP,1
2022-01-11,127.61,125.62,127.342,130.3836,135.1379,DOWN,0
2022-01-12,127.58,128.41,126.996,130.3378,135.1493,DOWN,0
2022-01-13,126.12,128.13,126.606,130.2362,135.1518,DOWN,0
2022-01-14,124.46,124.56,126.172,130.1376,135.1354,DOWN,0
2022-01-18,123.89,123.25,125.932,129.9938,135.1047,DOWN,0
2022-01-19,122.93,124.35,124.996,129.8242,135.0618,DOWN,0
2022-01-20,120.75,123.26,123.63,129.5988,135.0088,UP,1
2022-01-21,121.28,120.9,122.662,129.365,134.9609,UP,1
2022-01-24,123.55,119.23,122.48,129.1834,134.9202,DOWN,0
2022-01-25,120.68,121.19,121.838,128.9488,134.8656,DOWN,0
2022-01-26,120.39,121.49,121.33,128.653,134.8208,UP,1
2022-01-27,120.51,121.7,121.282,128.3824,134.7722,UP,1
2022-01-28,121.21,119.78,121.268,128.0934,134.7256,UP,1
2022-01-31,122.73,120.36,121.104,127.8186,134.6742,DOWN,0
2022-02-01,120.0,122.63,120.968,127.52,134.6125,UP,1
2022-02-02,120.18,120.31,120.926,127.2476,134.5511,DOWN,0
2022-02-03,116.11,119.31,120.046,126.9182,134.4662,UP,1
2022-02-04,119.25,116.14,119.654,126.6624,134.385,UP,1
2022-02-07,120.46,120.24,119.2,126.4312,134.2956,UP,1
2022-02-08,121.72,120.72,119.544,126.2782,134.2229,UP,1
2022-02-09,125.18,123.65,120.544,126.2082,134.1606,DOWN,0
2022-02-10,120.69,122.66,121.46,126.1492,134.0815,DOWN,0
2022-02-11,118.87,120.87,121.384,126.0708,133.9898,DOWN,0
2022-02-14,118.33,119.19,120.958,125.8688,133.9095,DOWN,0
2022-02-15,117.09,113.6,120.032,125.6262,133.8146,DOWN,0
2022-02-16,115.24,116.03,118.044,125.299,133.7038,DOWN,0
2022-02-17,114.59,114.37,116.824,124.956,133.5955,DOWN,0
2022-02-18,114.13,114.42,115.876,124.589,133.4654,DOWN,0
2022-02-22,113.51,113.74,114.912,124.2414,133.3267,DOWN,0
2022-02-23,109.56,113.91,113.406,123.8114,133.1617,UP,1
2022-02-24,111.7,107.41,112.698,123.4362,133.0215,UP,1
2022-02-25,115.1,111.78,112.8,123.1456,132.9201,DOWN,0
2022-02-28,114.52,114.35,112.878,122.8288,132.7966,UP,1
2022-03-01,114.63,113.98,113.102,122.489,132.6685,UP,1
2022-03-02,117.37,115.86,114.664,122.2786,132.5607,UP,1
2022-03-03,117.71,118.53,115.866,122.1478,132.4633,DOWN,0
2022-03-04,117.29,116.49,116.304,121.9664,132.3615,DOWN,0
2022-03-07,114.73,117.47,116.346,121.736,132.247,DOWN,0
2022-03-08,111.43,115.25,115.706,121.419,132.1166,UP,1
2022-03-09,114.54,113.37,115.14,121.1182,131.9956,DOWN,0
2022-03-10,112.9,113.08,114.178,120.755,131.8639,DOWN,0
2022-03-11,111.31,113.77,112.982,120.3338,131.7251,UP,1
2022-03-14,111.95,112.15,112.426,119.9416,131.584,UP,1
2022-03-15,114.47,112.35,113.034,119.5822,131.4539,UP,1
2022-03-16,116.44,115.27,113.414,119.3238,131.3393,UP,1
2022-03-17,117.79,115.51,114.392,119.0316,131.2366,UP,1
2022-03-18,118.14,117.83,115.758,118.8082,131.1376,DOWN,0
2022-03-21,117.25,117.63,116.818,118.5918,131.0297,UP,1
2022-03-22,117.47,117.44,117.418,118.4086,130.927,DOWN,0
2022-03-23,113.19,116.9,116.768,118.1706,130.798,DOWN,0
2022-03-24,112.59,113.62,115.728,117.8702,130.6705,DOWN,0
2022-03-25,112.3,112.63,114.56,117.5646,130.5387,UP,1
2022-03-28,113.48,112.0,113.806,117.3118,130.4126,UP,1
2022-03-29,115.05,115.01,113.322,117.1236,130.2963,DOWN,0
2022-03-30,113.35,114.58,113.354,116.9128,130.1705,DOWN,0
2022-03-31,109.78,112.95,112.792,116.6498,130.0238,UP,1
2022-04-01,111.52,110.79,112.636,116.4652,129.8986,DOWN,0
2022-04-04,111.3,111.28,112.2,116.2656,129.7818,DOWN,0
2022-04-05,110.13,110.71,111.216,115.9972,129.6436,DOWN,0
2022-04-06,106.97,108.47,109.94,115.723,129.485,UP,1
2022-04-07,108.45,106.11,109.674,115.4842,129.3365,DOWN,0
2022-04-08,106.7,108.32,108.71,115.208,129.1764,DOWN,0
2022-04-11,106.52,106.31,107.754,114.9142,129.0148,DOWN,0
2022-04-12,105.8,107.13,106.888,114.5756,128.8471,UP,1
2022-04-13,108.19,105.8,107.132,114.3394,128.6921,DOWN,0
2022-04-14,107.43,108.83,106.928,114.0844,128.5328,DOWN,0
2022-04-18,106.6,106.89,106.908,113.8942,128.3647,UP,1
2022-04-19,109.29,107.1,107.462,113.695,128.211,UP,1
2022-04-20,112.59,110.4,108.82,113.5376,128.0811,DOWN,0
2022-04-21,112.09,113.84,109.6,113.345,127.9415,UP,1
2022-04-22,114.51,114.32,111.016,113.1316,127.8264,UP,1
2022-04-25,114.72,114.04,112.64,113.0122,127.7086,DOWN,0
2022-04-26,114.23,114.32,113.628,112.9194,127.5892,UP,1
2022-04-27,116.02,114.13,114.314,112.8732,127.4991,UP,1
2022-04-28,119.2,116.89,115.736,112.9154,127.4158,DOWN,0
2022-04-29,114.24,118.21,115.682,112.8954,127.3004,UP,1
2022-05-02,114.78,114.39,115.694,112.8992,127.1818,UP,1
2022-05-03,115.4,114.71,115.928,112.9246,127.0792,UP,1
2022-05-04,118.46,115.82,116.416,113.0236,126.9648,DOWN,0
2022-05-05,113.76,117.27,115.328,113.1076,126.8312,DOWN,0
2022-05-06,112.57,113.0,114.994,113.125,126.7142,UP,1
2022-05-09,113.85,111.48,114.808,113.1,126.5875,DOWN,0
2022-05-10,110.71,114.93,113.87,113.0238,126.4508,DOWN,0
2022-05-11,108.6,110.13,111.898,112.9032,126.3103,UP,1
2022-05-12,111.18,108.01,111.382,112.7794,126.1883,UP,1
2022-05-13,112.78,112.0,111.424,112.6808,126.0747,DOWN,0
2022-05-16,111.75,112.07,111.004,112.57,125.9504,UP,1
2022-05-17,113.66,113.15,111.594,112.5486,125.8394,DOWN,0
2022-05-18,109.16,112.1,111.706,112.5032,125.6961,DOWN,0
2022-05-19,108.81,108.46,111.232,112.3886,125.5628,UP,1
2022-05-20,109.08,109.78,110.492,112.3122,125.4217,DOWN,0
2022-05-23,108.51,110.5,109.844,112.2562,125.2766,DOWN,0
2022-05-24,108.01,108.09,108.714,112.1774,125.1348,UP,1
2022-05-25,108.1,107.19,108.502,112.05,124.9929,UP,1
2022-05-26,110.78,109.32,108.896,111.9368,124.861,UP,1
2022-05-27,113.54,111.89,109.788,111.8518,124.7432,DOWN,0
2022-05-31,111.65,111.97,110.416,111.722,124.6114,UP,1
2022-06-01,111.84,112.47,111.182,111.6138,124.4707,UP,1
2022-06-02,114.11,112.62,112.384,111.5466,124.3408,DOWN,0
2022-06-03,111.44,112.77,112.516,111.5116,124.1982,UP,1
2022-06-06,112.08,112.0,112.224,111.5014,124.0575,UP,1
2022-06-07,113.36,111.13,112.566,111.5226,123.9314,DOWN,0
2022-06-08,110.46,112.61,112.29,111.4622,123.7883,DOWN,0
2022-06-09,108.53,110.12,111.174,111.3318,123.6289,DOWN,0
2022-06-10,107.12,106.78,110.31,111.2072,123.4588,DOWN,0
2022-06-13,103.12,104.89,108.518,111.074,123.2742,DOWN,0
2022-06-14,101.27,103.06,106.1,110.869,123.0731,DOWN,0
2022-06-15,100.69,101.33,104.146,110.6568,122.8612,DOWN,0
2022-06-16,96.37,98.89,101.714,110.3816,122.6231,DOWN,0
2022-06-17,95.67,96.58,99.424,110.1556,122.3787,DOWN,0
2022-06-21,95.08,96.57,97.816,109.8882,122.1155,UP,1
2022-06-22,95.45,93.68,96.652,109.6632,121.8521,UP,1
2022-06-23,96.81,95.29,95.876,109.469,121.6204,UP,1
2022-06-24,99.6,97.65,96.522,109.345,121.3942,DOWN,0
2022-06-27,99.24,100.21,97.236,109.166,121.174,DOWN,0
2022-06-28,98.4,99.31,97.9,108.9854,120.9432,DOWN,0
2022-06-29,98.39,98.43,98.488,108.8212,120.7238,DOWN,0
2022-06-30,97.9,97.53,98.706,108.5934,120.5155,UP,1
2022-07-01,99.61,98.08,98.708,108.3338,120.3075,UP,1
2022-07-05,100.41,98.55,98.942,108.1002,120.1035,UP,1
2022-07-06,100.7,101.01,99.402,107.824,119.9148,UP,1
2022-07-07,101.01,100.95,99.926,107.5498,119.7336,DOWN,0
2022-07-08,98.54,100.15,100.054,107.236,119.5497,DOWN,0
2022-07-11,97.89,97.09,99.71,106.8734,119.3573,DOWN,0
2022-07-12,96.91,97.53,99.01,106.4276,119.1488,DOWN,0
2022-07-13,95.46,94.92,97.962,106.052,118.9394,UP,1
2022-07-14,95.6,93.83,96.88,105.6684,118.7329,UP,1
2022-07-15,97.01,97.33,96.574,105.3006,118.545,DOWN,0
2022-07-18,95.65,97.19,96.126,104.8444,118.3472,UP,1
2022-07-19,100.49,97.17,96.842,104.579,118.1887,UP,1
2022-07-20,101.61,100.78,98.072,104.3598,118.0344,UP,1
2022-07-21,103.46,101.58,99.644,104.152,117.9004,DOWN,0
2022-07-22,103.39,103.99,100.92,104.0056,117.7689,DOWN,0
2022-07-25,103.01,103.21,102.392,103.8938,117.6374,DOWN,0
2022-07-26,102.69,102.58,102.832,103.724,117.4931,UP,1
2022-07-27,104.19,103.39,103.348,103.5522,117.3568,UP,1
2022-07-28,104.31,103.55,103.518,103.4034,117.2329,UP,1
2022-07-29,105.7,104.67,103.98,103.2442,117.1196,DOWN,0
2022-08-01,105.37,104.68,104.452,103.1684,117.0018,DOWN,0
2022-08-02,102.74,104.91,104.462,103.047,116.8537,UP,1
2022-08-03,103.53,102.93,104.33,102.936,116.7009,DOWN,0
2022-08-04,103.24,103.13,104.116,102.8306,116.5429,DOWN,0
2022-08-05,102.22,102.07,103.42,102.7148,116.3804,UP,1
2022-08-08,102.87,102.83,102.92,102.6102,116.2105,DOWN,0
2022-08-09,99.14,102.44,102.2,102.3774,116.0486,UP,1
2022-08-10,101.87,101.09,101.868,102.144,115.8904,UP,1
2022-08-11,102.83,102.72,101.786,101.9676,115.749,UP,1
2022-08-12,106.41,103.94,102.624,101.859,115.6336,UP,1
2022-08-15,107.2,105.91,103.49,101.7208,115.5326,UP,1
2022-08-16,108.46,106.46,105.354,101.6612,115.4352,UP,1
2022-08-17,108.57,107.23,106.694,101.591,115.3365,UP,1
2022-08-18,109.11,108.6,107.95,101.506,115.2327,DOWN,0
2022-08-19,106.45,108.3,107.958,101.4258,115.109,DOWN,0
2022-08-22,103.14,104.99,107.146,101.318,114.9777,DOWN,0
2022-08-23,101.92,102.79,105.838,101.214,114.8319,DOWN,0
2022-08-24,101.87,101.59,104.498,101.189,114.6842,UP,1
2022-08-25,103.32,101.81,103.34,101.23,114.5407,DOWN,0
2022-08-26,97.66,103.28,101.582,101.1694,114.3642,DOWN,0
2022-08-29,96.72,96.92,100.298,101.1764,114.1846,DOWN,0
2022-08-30,96.69,97.41,99.252,101.1968,114.006,DOWN,0
2022-08-31,95.1,97.44,97.898,101.1972,113.8056,UP,1
2022-09-01,95.73,94.9,96.38,101.2028,113.6141,DOWN,0
2022-09-02,94.89,97.6,95.826,101.1644,113.4102,DOWN,0
2022-09-06,94.64,94.92,95.41,101.0652,113.2011,UP,1
2022-09-07,98.0,95.0,95.672,101.0404,113.0164,UP,1
2022-09-08,98.15,96.94,96.282,101.0354,112.8382,UP,1
2022-09-09,99.63,98.58,97.062,101.0602,112.6734,UP,1
2022-09-12,101.21,100.38,98.326,101.1264,112.5193,DOWN,0
2022-09-13,95.89,97.99,98.576,101.052,112.3386,DOWN,0
2022-09-14,95.15,95.61,98.006,100.9468,112.1675,DOWN,0
2022-09-15,93.15,94.69,97.006,100.7958,111.9899,DOWN,0
2022-09-16,89.69,92.06,95.018,100.5694,111.8201,UP,1
2022-09-19,92.21,89.11,93.218,100.4428,111.6672,DOWN,0
2022-09-20,91.1,91.21,92.26,100.307,111.4806,UP,1
2022-09-21,91.13,91.7,91.456,100.1914,111.2901,DOWN,0
2022-09-22,90.63,90.77,90.952,100.0948,111.0853,UP,1
2022-09-23,92.04,89.99,91.422,100.0236,110.8868,DOWN,0
2022-09-26,90.19,92.18,91.018,99.8872,110.6753,DOWN,0
2022-09-27,88.99,91.24,90.596,99.754,110.4658,UP,1
2022-09-28,91.8,90.05,90.73,99.5802,110.2695,DOWN,0
2022-09-29,89.27,90.59,90.458,99.3334,110.0636,UP,1
2022-09-30,89.68,89.4,89.986,99.0578,109.8638,UP,1
2022-10-03,92.45,90.27,90.438,98.839,109.6743,UP,1
2022-10-04,95.84,93.52,91.808,98.6956,109.4954,UP,1
2022-10-05,95.96,94.47,92.64,98.561,109.3357,DOWN,0
2022-10-06,94.41,95.85,93.668,98.3654,109.1865,DOWN,0
2022-10-07,92.42,93.1,94.216,98.1276,109.0168,DOWN,0
2022-10-10,91.79,93.13,94.084,97.8494,108.8445,DOWN,0
2022-10-11,91.58,91.29,93.232,97.5736,108.666,DOWN,0
2022-10-12,90.5,91.22,92.14,97.3288,108.4706,UP,1
2022-10-13,92.2,89.0,91.698,97.1022,108.2763,DOWN,0
2022-10-14,89.94,92.85,91.202,96.8362,108.0642,UP,1
2022-10-17,93.53,91.8,91.55,96.6624,107.874,UP,1
2022-10-18,95.18,95.83,92.27,96.5086,107.6877,DOWN,0
2022-10-19,92.11,94.16,92.592,96.368,107.5015,DOWN,0
2022-10-20,89.8,91.85,92.112,96.1266,107.2885,UP,1
2022-10-21,92.79,90.02,92.682,95.9258,107.1059,UP,1
2022-10-24,94.36,93.62,92.848,95.6848,106.9373,UP,1
2022-10-25,97.54,94.4,93.32,95.4916,106.7919,DOWN,0
2022-10-26,97.33,98.09,94.364,95.269,106.6531,UP,1
2022-10-27,103.46,105.07,97.096,95.1668,106.5323,UP,1
2022-10-28,106.19,103.46,99.776,95.1084,106.4254,DOWN,0
2022-10-31,104.77,105.28,101.858,95.0748,106.3186,UP,1
2022-11-01,106.56,107.24,103.662,95.1432,106.2291,DOWN,0
2022-11-02,102.01,106.24,104.598,95.145,106.1197,UP,1
2022-11-03,102.34,100.72,104.374,95.1544,106.0168,UP,1
2022-11-04,103.12,104.1,103.76,95.1504,105.9286,UP,1
2022-11-07,107.07,103.5,104.22,95.3386,105.8576,DOWN,0
2022-11-08,106.78,107.55,104.264,95.5398,105.7737,DOWN,0
2022-11-09,104.37,105.92,104.736,95.6934,105.6922,UP,1
2022-11-10,113.98,108.79,107.064,96.071,105.6601,DOWN,0
2022-11-11,113.57,114.32,109.154,96.4278,105.6254,DOWN,0
2022-11-14,110.95,112.87,109.93,96.749,105.5741,UP,1
2022-11-15,112.64,112.83,111.102,97.109,105.5237,DOWN,0
2022-11-16,111.05,112.39,112.438,97.37,105.4789,DOWN,0
2022-11-17,110.77,109.42,111.796,97.6224,105.4319,UP,1
2022-11-18,112.96,112.41,111.674,97.889,105.4161,DOWN,0
2022-11-21,112.66,112.68,112.016,98.118,105.3832,UP,1
2022-11-22,113.94,113.29,112.276,98.479,105.3506,UP,1
2022-11-23,113.99,114.29,112.864,98.8558,105.3119,UP,1
2022-11-25,114.32,113.42,113.574,99.2792,105.2576,DOWN,0
2022-11-28,112.25,113.41,113.432,99.7304,105.2154,DOWN,0
2022-11-29,110.77,111.82,113.054,100.1016,105.1749,UP,1
2022-11-30,113.65,110.35,112.996,100.5526,105.1516,X,X
