ticker,WHR US Equity,WHR US Equity,WHR US Equity,WHR US Equity,WHR US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2001-07-24,68.22,68.9,51.7913,69.422,63.3928,UP,1
2001-07-25,69.31,68.37,51.9488,69.15,63.6376,UP,1
2001-07-26,69.92,69.43,52.1094,69.228,63.8804,DOWN,0
2001-07-27,69.86,69.85,52.2715,69.28,64.0638,UP,1
2001-07-30,71.8,69.9,52.447,69.822,64.2636,DOWN,0
2001-07-31,70.54,71.7,52.6222,70.286,64.4412,DOWN,0
2001-08-01,70.09,69.75,52.793,70.442,64.5986,DOWN,0
2001-08-02,69.56,70.09,52.9605,70.37,64.7598,UP,1
2001-08-03,69.91,69.31,53.136,70.38,64.938,DOWN,0
2001-08-06,69.45,69.6,53.2904,69.91,65.0818,DOWN,0
2001-08-07,68.27,69.39,53.4336,69.456,65.1902,DOWN,0
2001-08-08,67.15,68.27,53.5672,68.868,65.244,DOWN,0
2001-08-09,66.0,67.15,53.6972,68.156,65.309,UP,1
2001-08-10,67.69,66.0,53.8341,67.712,65.405,DOWN,0
2001-08-13,67.63,67.9,53.9744,67.348,65.4932,DOWN,0
2001-08-14,66.77,67.64,54.1073,67.048,65.561,UP,1
2001-08-15,68.58,66.8,54.2493,67.334,65.6242,DOWN,0
2001-08-16,67.88,68.58,54.3774,67.71,65.6918,DOWN,0
2001-08-17,66.63,67.88,54.4931,67.498,65.7526,UP,1
2001-08-20,66.96,66.65,54.6123,67.364,65.8268,UP,1
2001-08-21,67.4,67.1,54.7352,67.49,65.9062,DOWN,0
2001-08-22,67.1,67.5,54.8548,67.194,65.998,UP,1
2001-08-23,68.53,67.5,54.9827,67.324,66.122,UP,1
2001-08-24,69.93,68.75,55.1183,67.984,66.3068,DOWN,0
2001-08-27,69.63,69.93,55.2533,68.518,66.5164,DOWN,0
2001-08-28,68.94,70.0,55.3927,68.826,66.6716,DOWN,0
2001-08-29,68.07,68.81,55.5312,69.02,66.8212,DOWN,0
2001-08-30,66.08,68.1,55.6585,68.53,66.926,DOWN,0
2001-08-31,66.02,66.05,55.787,67.748,67.0016,UP,1
2001-09-04,67.74,66.25,55.9238,67.37,67.1142,UP,1
2001-09-05,68.12,67.97,56.0651,67.206,67.2532,DOWN,0
2001-09-06,67.06,67.87,56.1997,67.004,67.3568,DOWN,0
2001-09-07,63.01,66.4,56.3201,66.39,67.3614,DOWN,0
2001-09-10,61.76,62.25,56.4352,65.538,67.3244,DOWN,0
2001-09-17,54.06,58.65,56.5158,62.802,67.1556,UP,1
2001-09-18,54.64,53.81,56.5968,60.106,66.9564,DOWN,0
2001-09-19,54.41,55.4,56.6751,57.576,66.765,DOWN,0
2001-09-20,52.7,54.42,56.7442,55.514,66.5474,DOWN,0
2001-09-21,51.32,51.1,56.8052,53.426,66.336,UP,1
2001-09-24,53.5,52.32,56.8771,53.314,66.1826,UP,1
2001-09-25,54.16,54.38,56.9479,53.218,66.0706,DOWN,0
2001-09-26,53.52,54.9,57.007,53.04,65.8738,DOWN,0
2001-09-27,52.45,53.53,57.0524,52.99,65.584,UP,1
2001-09-28,55.35,52.6,57.1123,53.796,65.3178,DOWN,0
2001-10-01,54.0,55.3,57.1654,53.896,65.036,UP,1
2001-10-02,55.01,54.45,57.2239,54.066,64.7124,UP,1
2001-10-03,59.23,55.45,57.2991,55.208,64.4836,DOWN,0
2001-10-04,57.57,58.85,57.366,56.232,64.2444,UP,1
2001-10-05,59.0,57.6,57.4538,56.962,64.0324,DOWN,0
2001-10-08,58.53,58.75,57.543,57.868,63.8212,DOWN,0
2001-10-09,57.47,58.1,57.6301,58.36,63.6062,UP,1
2001-10-10,60.95,57.7,57.7292,58.704,63.439,UP,1
2001-10-11,63.5,62.0,57.8408,59.89,63.3106,DOWN,0
2001-10-12,63.04,63.0,57.9491,60.698,63.1742,DOWN,0
2001-10-15,62.79,62.75,58.0493,61.55,62.994,UP,1
2001-10-16,62.92,63.75,58.1329,62.64,62.8416,DOWN,0
2001-10-17,60.53,62.9,58.2012,62.556,62.6504,DOWN,0
2001-10-18,59.85,60.35,58.2642,61.826,62.4562,UP,1
2001-10-19,60.29,59.95,58.3216,61.276,62.2638,UP,1
2001-10-22,61.0,60.1,58.3882,60.918,62.0948,DOWN,0
2001-10-23,60.5,61.0,58.4544,60.434,61.9394,DOWN,0
2001-10-24,60.22,60.6,58.508,60.372,61.8008,UP,1
2001-10-25,60.98,59.2,58.5614,60.598,61.7004,UP,1
2001-10-26,61.2,61.0,58.622,60.78,61.5706,DOWN,0
2001-10-29,60.6,61.8,58.6804,60.7,61.43,DOWN,0
2001-10-30,59.09,60.35,58.7374,60.418,61.2764,DOWN,0
2001-10-31,59.02,59.69,58.7953,60.178,61.0852,UP,1
2001-11-01,60.8,58.9,58.8537,60.142,60.9436,UP,1
2001-11-02,60.9,60.6,58.9147,60.082,60.829,UP,1
2001-11-05,61.52,61.0,58.9823,60.266,60.7202,UP,1
2001-11-06,63.51,61.1,59.058,61.15,60.6424,UP,1
2001-11-07,63.75,63.0,59.1299,62.096,60.5754,DOWN,0
2001-11-08,62.12,63.27,59.198,62.36,60.4472,DOWN,0
2001-11-09,61.71,62.05,59.2615,62.522,60.2828,UP,1
2001-11-12,62.24,61.71,59.3255,62.666,60.135,UP,1
2001-11-13,63.17,63.2,59.3911,62.598,60.0196,UP,1
2001-11-14,65.06,63.5,59.4654,62.86,59.9594,UP,1
2001-11-15,67.47,65.15,59.5518,63.93,59.9872,DOWN,0
2001-11-16,65.59,67.47,59.625,64.706,59.9786,UP,1
2001-11-19,66.75,65.9,59.7007,65.608,59.9588,DOWN,0
2001-11-20,65.74,66.75,59.7669,66.122,59.9112,DOWN,0
2001-11-21,64.88,65.95,59.8283,66.086,59.8676,UP,1
2001-11-23,65.58,65.0,59.8909,65.708,59.919,UP,1
2001-11-26,67.4,65.9,59.9629,66.07,60.0318,DOWN,0
2001-11-27,66.44,66.95,60.0289,66.008,60.2794,DOWN,0
2001-11-28,64.98,66.0,60.0883,65.856,60.4862,UP,1
2001-11-29,65.6,65.08,60.1502,66.0,60.71,UP,1
2001-11-30,65.76,65.55,60.2146,66.036,60.9712,DOWN,0
2001-12-03,65.54,65.53,60.2748,65.664,61.2556,UP,1
2001-12-04,66.44,65.6,60.338,65.664,61.5144,UP,1
2001-12-05,69.45,66.5,60.4155,66.558,61.8202,UP,1
2001-12-06,70.05,69.42,60.4963,67.448,62.1508,DOWN,0
2001-12-07,69.96,70.0,60.5765,68.288,62.501,DOWN,0
2001-12-10,69.94,69.86,60.6545,69.168,62.7928,DOWN,0
2001-12-11,69.8,69.85,60.7349,69.84,63.1088,DOWN,0
2001-12-12,68.85,69.7,60.8189,69.72,63.3856,DOWN,0
2001-12-13,68.35,68.15,60.9032,69.38,63.568,UP,1
2001-12-14,68.75,68.35,60.982,69.138,63.7916,UP,1
2001-12-17,68.93,68.85,61.063,68.936,63.9902,UP,1
2001-12-18,70.3,69.4,61.1502,69.036,64.2256,UP,1
2001-12-19,71.0,70.2,61.2453,69.466,64.4962,DOWN,0
2001-12-20,70.14,71.0,61.3297,69.824,64.68,UP,1
2001-12-21,70.51,70.5,61.4103,70.176,64.8202,UP,1
2001-12-24,71.7,71.0,61.4928,70.73,64.9934,UP,1
2001-12-26,73.54,71.8,61.5808,71.378,65.2084,DOWN,0
2001-12-27,73.1,73.55,61.6599,71.798,65.412,DOWN,0
2001-12-28,73.09,73.1,61.742,72.388,65.6632,UP,1
2001-12-31,73.33,73.09,61.8259,72.952,65.9328,DOWN,0
2002-01-02,72.9,73.33,61.9172,73.192,66.185,UP,1
2002-01-03,73.26,72.9,62.0186,73.136,66.4302,UP,1
2002-01-04,74.27,73.25,62.1228,73.37,66.7056,DOWN,0
2002-01-07,73.7,74.25,62.2298,73.492,66.9752,DOWN,0
2002-01-08,72.51,73.75,62.3224,73.328,67.2058,DOWN,0
2002-01-09,71.91,72.44,62.4149,73.13,67.42,DOWN,0
2002-01-10,71.05,71.85,62.5158,72.688,67.629,DOWN,0
2002-01-11,69.63,71.0,62.6168,71.76,67.8398,DOWN,0
2002-01-14,68.97,69.25,62.7131,70.814,68.0388,UP,1
2002-01-15,69.63,69.89,62.8053,70.238,68.2154,DOWN,0
2002-01-16,68.35,69.52,62.8989,69.526,68.3644,UP,1
2002-01-17,70.51,68.35,62.9984,69.418,68.5442,UP,1
2002-01-18,70.57,70.4,63.1017,69.606,68.6854,UP,1
2002-01-22,71.45,70.47,63.209,70.102,68.8394,UP,1
2002-01-23,72.0,71.5,63.3172,70.576,69.037,DOWN,0
2002-01-24,71.9,72.0,63.4323,71.286,69.2408,UP,1
2002-01-25,72.39,71.3,63.5438,71.662,69.4438,UP,1
2002-01-28,72.8,72.5,63.6493,72.108,69.6364,DOWN,0
2002-01-29,71.56,73.0,63.7534,72.13,69.7664,DOWN,0
2002-01-30,71.45,71.4,63.8522,72.02,69.846,UP,1
2002-01-31,72.7,71.4,63.9553,72.18,69.9882,DOWN,0
2002-02-01,72.51,72.5,64.0633,72.204,70.1034,DOWN,0
2002-02-04,71.9,72.45,64.1729,72.024,70.2266,UP,1
2002-02-05,72.54,72.0,64.2834,72.22,70.3798,DOWN,0
2002-02-06,65.5,71.0,64.3634,71.03,70.3782,DOWN,0
2002-02-07,63.46,65.51,64.4102,69.182,70.2994,DOWN,0
2002-02-08,62.73,64.25,64.449,67.226,70.2252,UP,1
2002-02-11,66.07,63.1,64.5074,66.06,70.247,UP,1
2002-02-12,66.31,66.0,64.5671,64.814,70.2612,UP,1
2002-02-13,68.06,66.9,64.6412,65.326,70.3072,DOWN,0
2002-02-14,67.35,68.06,64.7051,66.104,70.3434,UP,1
2002-02-15,67.61,67.0,64.7672,67.08,70.3668,DOWN,0
2002-02-19,65.49,67.36,64.813,66.964,70.2876,UP,1
2002-02-20,65.92,65.7,64.8638,66.886,70.205,UP,1
2002-02-21,66.4,65.92,64.9127,66.554,70.1338,DOWN,0
2002-02-22,66.04,66.5,64.9518,66.292,70.0558,UP,1
2002-02-25,68.25,66.04,65.0111,66.42,70.0248,UP,1
2002-02-26,73.4,70.0,65.0923,68.002,70.1158,UP,1
2002-02-27,74.89,74.25,65.1818,69.796,70.2466,UP,1
2002-02-28,75.1,75.15,65.2737,71.536,70.3736,UP,1
2002-03-01,75.89,75.4,65.3694,73.506,70.5128,UP,1
2002-03-04,78.09,75.89,65.4695,75.474,70.6686,DOWN,0
2002-03-05,76.5,77.59,65.5685,76.094,70.7786,UP,1
2002-03-06,77.55,76.05,65.6709,76.626,70.9268,DOWN,0
2002-03-07,75.92,78.0,65.7616,76.79,71.035,DOWN,0
2002-03-08,74.99,76.6,65.8331,76.61,71.1008,UP,1
2002-03-11,76.83,74.99,65.9082,76.358,71.1666,UP,1
2002-03-12,79.66,77.6,65.9982,76.99,71.2978,DOWN,0
2002-03-13,78.27,79.15,66.0784,77.134,71.4014,DOWN,0
2002-03-14,77.72,78.07,66.1595,77.494,71.4892,UP,1
2002-03-15,77.97,78.05,66.2444,78.09,71.5906,UP,1
2002-03-18,78.03,77.9,66.3232,78.33,71.686,UP,1
2002-03-19,78.36,78.05,66.4008,78.07,71.7678,DOWN,0
2002-03-20,78.33,78.31,66.4701,78.082,71.8604,DOWN,0
2002-03-21,74.64,78.1,66.5296,77.466,71.903,UP,1
2002-03-22,76.06,74.4,66.5954,77.084,71.986,DOWN,0
2002-03-25,74.04,76.16,66.6495,76.286,72.0458,UP,1
2002-03-26,75.14,73.95,66.7083,75.642,72.156,DOWN,0
2002-03-27,75.09,75.14,66.7567,74.994,72.2784,UP,1
2002-03-28,75.55,74.9,66.8119,75.176,72.3968,DOWN,0
2002-04-01,74.5,75.2,66.8665,74.864,72.5198,DOWN,0
2002-04-02,74.1,74.5,66.9207,74.876,72.5916,DOWN,0
2002-04-03,73.5,74.1,66.9711,74.548,72.6502,UP,1
2002-04-04,73.81,73.48,67.0276,74.292,72.6974,UP,1
2002-04-05,75.2,74.06,67.0919,74.222,72.7614,UP,1
2002-04-08,76.4,75.05,67.1705,74.602,72.8514,UP,1
2002-04-09,76.72,76.6,67.2583,75.126,72.938,UP,1
2002-04-10,76.93,76.97,67.3371,75.812,73.0206,DOWN,0
2002-04-11,75.07,76.83,67.4095,76.064,73.0908,UP,1
2002-04-12,76.02,75.34,67.4854,76.228,73.1822,DOWN,0
2002-04-15,75.08,75.85,67.5496,75.964,73.2298,UP,1
2002-04-16,76.77,75.3,67.6229,75.974,73.315,DOWN,0
2002-04-17,74.99,77.0,67.692,75.586,73.3768,DOWN,0
2002-04-18,73.8,74.75,67.7516,75.332,73.402,UP,1
2002-04-19,75.13,74.9,67.8133,75.154,73.5946,UP,1
2002-04-22,75.7,75.0,67.8738,75.278,73.8394,UP,1
2002-04-23,75.96,75.45,67.941,75.116,74.104,DOWN,0
2002-04-24,74.74,75.96,67.9918,75.066,74.2774,UP,1
2002-04-25,75.09,74.74,68.0473,75.324,74.453,DOWN,0
2002-04-26,74.79,75.27,68.1034,75.256,74.5876,DOWN,0
2002-04-29,73.3,74.7,68.1604,74.776,74.7066,UP,1
2002-04-30,74.95,73.5,68.2293,74.574,74.8534,UP,1
2002-05-01,76.16,75.2,68.3113,74.858,75.0668,UP,1
2002-05-02,77.45,76.16,68.3818,75.33,75.2974,DOWN,0
2002-05-03,76.6,77.45,68.4301,75.692,75.5014,DOWN,0
2002-05-06,74.25,76.6,68.458,75.882,75.6656,UP,1
2002-05-07,75.8,74.5,68.4966,76.052,75.8166,UP,1
2002-05-08,77.15,76.17,68.5263,76.25,75.8916,DOWN,0
2002-05-09,76.7,76.9,68.5565,76.1,75.9278,DOWN,0
2002-05-10,75.07,76.5,68.5842,75.794,75.9272,DOWN,0
2002-05-13,73.59,75.21,68.6041,75.662,75.8812,UP,1
2002-05-14,75.09,73.9,68.6341,75.52,75.8212,DOWN,0
2002-05-15,74.98,74.55,68.6679,75.086,75.7908,DOWN,0
2002-05-16,74.53,74.85,68.6941,74.652,75.7304,UP,1
2002-05-17,74.85,74.53,68.7187,74.608,75.709,UP,1
2002-05-20,75.11,75.0,68.745,74.912,75.7114,DOWN,0
2002-05-21,73.4,75.1,68.753,74.574,75.6428,UP,1
2002-05-22,73.65,73.41,68.7685,74.308,75.5226,UP,1
2002-05-23,74.45,74.5,68.7903,74.292,75.4462,DOWN,0
2002-05-24,73.91,74.4,68.8121,74.104,75.37,DOWN,0
2002-05-28,72.65,74.0,68.8258,73.612,75.2636,DOWN,0
2002-05-29,71.85,71.8,68.8378,73.302,75.14,DOWN,0
2002-05-30,71.1,71.8,68.8519,72.792,74.9948,UP,1
2002-05-31,71.4,71.35,68.8732,72.182,74.8562,DOWN,0
2002-06-03,70.15,71.4,68.8939,71.43,74.7664,DOWN,0
2002-06-04,68.35,70.13,68.8972,70.57,74.6122,UP,1
2002-06-05,70.32,68.36,68.9106,70.264,74.5378,DOWN,0
2002-06-06,68.31,69.9,68.9183,69.706,74.4012,UP,1
2002-06-07,68.75,68.31,68.9192,69.176,74.2744,DOWN,0
2002-06-10,68.53,68.85,68.9225,68.852,74.134,DOWN,0
2002-06-11,67.08,69.1,68.9247,68.598,73.9856,UP,1
2002-06-12,68.86,69.0,68.9342,68.306,73.8808,DOWN,0
2002-06-13,67.33,68.7,68.9339,68.11,73.7574,DOWN,0
2002-06-14,66.4,67.0,68.9304,67.64,73.6092,UP,1
2002-06-17,68.39,66.6,68.9297,67.612,73.473,UP,1
2002-06-18,69.35,68.44,68.9268,68.066,73.332,DOWN,0
2002-06-19,69.03,69.35,68.9238,68.1,73.1782,DOWN,0
2002-06-20,68.72,69.04,68.9227,68.378,73.014,DOWN,0
2002-06-21,67.09,68.4,68.9178,68.516,72.8544,DOWN,0
2002-06-24,66.77,67.09,68.9212,68.192,72.6694,DOWN,0
2002-06-25,65.79,66.78,68.9201,67.48,72.4836,DOWN,0
2002-06-26,64.0,65.0,68.9014,66.474,72.2282,UP,1
2002-06-27,64.39,64.25,68.8827,65.608,72.0162,UP,1
2002-06-28,65.36,64.64,68.8742,65.262,71.8474,DOWN,0
2002-07-01,64.86,65.4,68.8835,64.88,71.642,DOWN,0
2002-07-02,62.4,65.08,68.8867,64.202,71.376,DOWN,0
2002-07-03,62.03,62.4,68.9265,63.808,71.0974,UP,1
2002-07-05,65.45,62.83,68.9806,64.02,70.9116,UP,1
2002-07-08,65.5,65.3,69.036,64.048,70.7198,DOWN,0
2002-07-09,64.2,65.5,69.0935,63.916,70.508,DOWN,0
2002-07-10,63.43,64.04,69.1541,64.122,70.3106,DOWN,0
2002-07-11,63.32,63.3,69.2032,64.38,70.078,DOWN,0
2002-07-12,63.09,63.45,69.2478,63.908,69.8166,DOWN,0
2002-07-15,62.91,63.08,69.2948,63.39,69.5258,DOWN,0
2002-07-16,56.28,61.0,69.3139,61.806,69.1194,DOWN,0
2002-07-17,55.58,57.55,69.3151,60.236,68.746,UP,1
2002-07-18,55.6,56.06,69.3231,58.692,68.342,DOWN,0
2002-07-19,53.66,55.6,69.3163,56.806,67.8722,DOWN,0
2002-07-22,51.03,53.46,69.2753,54.43,67.3588,UP,1
2002-07-23,51.63,51.4,69.2456,53.5,66.89,UP,1
2002-07-24,55.25,51.25,69.2269,53.434,66.5232,DOWN,0
2002-07-25,54.91,55.1,69.2088,53.296,66.1196,DOWN,0
2002-07-26,54.11,54.91,69.192,53.386,65.7022,UP,1
2002-07-29,57.0,54.6,69.1722,54.58,65.3516,UP,1
2002-07-30,57.5,56.9,69.1422,55.754,65.0046,DOWN,0
2002-07-31,57.37,57.45,69.1139,56.178,64.6498,DOWN,0
2002-08-01,55.38,57.37,69.0768,56.272,64.2894,DOWN,0
2002-08-02,52.83,54.8,69.0264,56.016,63.873,DOWN,0
2002-08-05,51.65,52.83,68.982,54.946,63.417,UP,1
2002-08-06,53.76,52.65,68.9515,54.198,63.014,DOWN,0
2002-08-07,52.86,54.1,68.9144,53.296,62.6182,UP,1
2002-08-08,54.4,52.95,68.8814,53.1,62.2692,DOWN,0
2002-08-09,53.47,54.15,68.8462,53.228,61.9166,DOWN,0
2002-08-12,52.89,52.25,68.8096,53.476,61.5464,DOWN,0
2002-08-13,51.46,52.7,68.762,53.016,61.1726,UP,1
2002-08-14,53.35,51.47,68.7227,53.114,60.8726,UP,1
2002-08-15,54.65,53.4,68.693,53.164,60.5592,UP,1
2002-08-16,55.0,54.65,68.6725,53.47,60.293,UP,1
2002-08-19,56.82,55.5,68.6615,54.256,60.0544,DOWN,0
2002-08-20,55.9,56.82,68.637,55.144,59.8018,UP,1
2002-08-21,56.79,55.99,68.6165,55.832,59.596,UP,1
2002-08-22,58.5,56.79,68.6014,56.602,59.3888,DOWN,0
2002-08-23,56.78,58.4,68.5677,56.958,59.1778,DOWN,0
2002-08-26,56.66,56.7,68.5322,56.926,58.983,UP,1
2002-08-27,57.38,57.2,68.5085,57.222,58.7628,DOWN,0
2002-08-28,56.42,57.0,68.4821,57.148,58.5042,DOWN,0
2002-08-29,55.16,56.25,68.4467,56.48,58.2268,UP,1
2002-08-30,55.31,55.16,68.4074,56.186,57.9586,DOWN,0
2002-09-03,53.61,54.75,68.3502,55.576,57.689,UP,1
2002-09-04,54.39,53.63,68.2847,54.978,57.4414,DOWN,0
2002-09-05,53.63,54.39,68.2249,54.42,57.1982,UP,1
2002-09-06,54.0,54.05,68.1612,54.188,56.9982,UP,1
2002-09-09,54.09,53.8,68.1029,53.944,56.7922,DOWN,0
2002-09-10,53.46,54.1,68.0458,53.914,56.5542,DOWN,0
2002-09-11,53.15,54.0,67.9837,53.666,56.32,DOWN,0
2002-09-12,51.16,53.15,67.9025,53.172,56.0952,UP,1
2002-09-13,51.74,51.17,67.829,52.72,55.8894,UP,1
2002-09-16,52.38,51.55,67.766,52.378,55.628,DOWN,0
2002-09-17,50.66,53.38,67.6913,51.818,55.3312,DOWN,0
2002-09-18,50.49,50.65,67.6149,51.286,55.057,DOWN,0
2002-09-19,48.8,49.9,67.5312,50.814,54.7644,UP,1
2002-09-20,48.85,48.95,67.4433,50.236,54.475,DOWN,0
2002-09-23,47.53,48.55,67.3337,49.266,54.1638,DOWN,0
2002-09-24,46.47,45.8,67.2158,48.428,53.835,UP,1
2002-09-25,48.35,47.07,67.1077,48.0,53.6764,UP,1
2002-09-26,49.86,49.1,67.0073,48.212,53.562,DOWN,0
2002-09-27,46.82,49.8,66.8924,47.806,53.3864,DOWN,0
2002-09-30,45.86,46.45,66.7775,47.472,53.2304,UP,1
2002-10-01,48.1,46.15,66.6762,47.798,53.1718,DOWN,0
2002-10-02,45.78,47.85,66.5614,47.284,53.0548,DOWN,0
2002-10-03,44.81,45.85,66.4408,46.274,52.846,DOWN,0
2002-10-04,43.72,45.06,66.3079,45.654,52.6222,DOWN,0
2002-10-07,41.78,43.72,66.1618,44.838,52.3756,UP,1
2002-10-08,43.33,42.0,66.0277,43.884,52.1022,DOWN,0
2002-10-09,40.6,43.13,65.8782,42.848,51.7642,UP,1
2002-10-10,40.68,40.6,65.7231,42.022,51.4304,UP,1
2002-10-11,43.79,40.68,65.5743,42.036,51.1986,UP,1
2002-10-14,44.54,43.78,65.4315,42.588,51.0328,UP,1
2002-10-15,48.85,47.0,65.3103,43.692,50.9768,DOWN,0
2002-10-16,45.76,48.75,65.1725,44.724,50.8168,UP,1
2002-10-17,48.34,47.45,65.0497,46.256,50.7264,UP,1
2002-10-18,48.55,48.24,64.9261,47.208,50.6094,UP,1
2002-10-21,49.79,48.52,64.8037,48.258,50.5358,DOWN,0
2002-10-22,47.63,49.0,64.6734,48.014,50.4306,UP,1
2002-10-23,48.22,47.53,64.5519,48.506,50.3658,DOWN,0
2002-10-24,47.46,49.08,64.4297,48.33,50.248,DOWN,0
2002-10-25,47.07,47.47,64.3098,48.034,50.0964,DOWN,0
2002-10-28,45.9,47.4,64.1911,47.256,49.9144,UP,1
2002-10-29,46.02,45.9,64.0764,46.934,49.6984,UP,1
2002-10-30,46.13,46.03,63.9589,46.516,49.503,UP,1
2002-10-31,46.61,46.05,63.8502,46.346,49.2994,UP,1
2002-11-01,47.62,46.61,63.7357,46.456,49.0818,UP,1
2002-11-04,47.9,47.95,63.6224,46.856,48.9042,UP,1
2002-11-05,48.57,47.91,63.508,47.366,48.7424,UP,1
2002-11-06,48.67,48.65,63.3913,47.874,48.5682,DOWN,0
2002-11-07,45.94,47.6,63.2615,47.74,48.3586,DOWN,0
2002-11-08,45.5,46.04,63.1271,47.316,48.1654,DOWN,0
2002-11-11,44.83,45.51,62.9873,46.702,47.9558,UP,1
2002-11-12,45.73,44.9,62.8581,46.134,47.7982,UP,1
2002-11-13,46.17,45.74,62.7317,45.634,47.6338,UP,1
2002-11-14,47.87,46.6,62.6075,46.02,47.5186,UP,1
2002-11-15,48.46,47.88,62.4873,46.612,47.4078,UP,1
2002-11-18,49.43,49.18,62.3749,47.532,47.3146,DOWN,0
2002-11-19,47.64,48.95,62.2504,47.914,47.1982,UP,1
2002-11-20,49.67,47.74,62.1713,48.614,47.1286,UP,1
2002-11-21,52.43,49.98,62.1161,49.526,47.154,UP,1
2002-11-22,52.55,52.42,62.0652,50.344,47.1702,UP,1
2002-11-25,53.57,52.55,62.0027,51.172,47.194,DOWN,0
2002-11-26,52.82,53.2,61.9353,52.208,47.2372,UP,1
2002-11-27,54.36,53.0,61.8668,53.146,47.3146,DOWN,0
2002-11-29,53.78,54.36,61.799,53.416,47.4142,DOWN,0
2002-12-02,53.35,54.5,61.7277,53.576,47.5042,DOWN,0
2002-12-03,50.95,52.5,61.655,53.052,47.5726,UP,1
2002-12-04,51.47,50.65,61.5827,52.782,47.6726,DOWN,0
2002-12-05,50.76,51.3,61.5045,52.062,47.7208,UP,1
2002-12-06,50.89,50.0,61.4287,51.484,47.7414,DOWN,0
2002-12-09,49.78,50.8,61.3364,50.77,47.8006,UP,1
2002-12-10,50.55,50.4,61.2221,50.69,47.8944,UP,1
2002-12-11,51.38,49.75,61.1046,50.672,47.96,UP,1
2002-12-12,52.04,51.3,60.9893,50.928,48.0852,DOWN,0
2002-12-13,51.38,51.5,60.8668,51.026,48.2166,UP,1
2002-12-16,53.91,51.6,60.7458,51.852,48.4204,DOWN,0
2002-12-17,53.26,53.91,60.6296,52.394,48.65,DOWN,0
2002-12-18,52.48,53.26,60.5043,52.614,48.833,DOWN,0
2002-12-19,52.16,52.43,60.3855,52.638,49.0642,UP,1
2002-12-20,53.37,52.29,60.2774,53.036,49.318,DOWN,0
2002-12-23,52.18,53.0,60.1542,52.69,49.4858,UP,1
2002-12-24,52.35,52.18,60.0176,52.508,49.642,DOWN,0
2002-12-26,52.18,52.36,59.8872,52.448,49.7086,DOWN,0
2002-12-27,52.18,52.3,59.7595,52.452,49.837,DOWN,0
2002-12-30,51.95,52.35,59.6294,52.168,49.9092,UP,1
2002-12-31,52.22,51.85,59.5003,52.176,49.9826,UP,1
2003-01-02,54.23,52.75,59.3797,52.552,50.0714,DOWN,0
2003-01-03,53.25,53.6,59.2543,52.766,50.1838,UP,1
2003-01-06,54.92,53.25,59.1557,53.314,50.3178,DOWN,0
2003-01-07,54.02,54.82,59.0455,53.728,50.449,UP,1
2003-01-08,54.12,53.77,58.9459,54.108,50.59,UP,1
2003-01-09,55.4,54.22,58.8472,54.342,50.78,DOWN,0
2003-01-10,55.05,55.2,58.747,54.702,50.9606,UP,1
2003-01-13,57.13,55.3,58.6549,55.144,51.1806,DOWN,0
2003-01-14,56.5,56.9,58.5649,55.64,51.3784,DOWN,0
2003-01-15,56.45,56.5,58.4766,56.106,51.555,UP,1
2003-01-16,57.1,56.45,58.3946,56.446,51.739,DOWN,0
2003-01-17,55.75,56.85,58.3043,56.586,51.8826,DOWN,0
2003-01-21,55.13,55.19,58.204,56.186,52.0118,DOWN,0
2003-01-22,53.52,55.13,58.0896,55.59,52.1634,DOWN,0
2003-01-23,53.4,53.9,57.973,54.98,52.3214,DOWN,0
2003-01-24,52.04,53.6,57.8485,53.968,52.4656,DOWN,0
2003-01-27,51.02,52.03,57.7283,53.022,52.5714,UP,1
2003-01-28,51.55,51.3,57.6059,52.306,52.679,UP,1
2003-01-29,52.07,51.2,57.4909,52.016,52.763,DOWN,0
2003-01-30,50.82,52.04,57.3611,51.5,52.8102,UP,1
2003-01-31,51.97,50.65,57.246,51.486,52.861,DOWN,0
2003-02-03,51.16,51.85,57.1328,51.514,52.9314,DOWN,0
2003-02-04,50.19,50.92,57.0081,51.242,52.9418,UP,1
2003-02-05,52.1,50.85,56.8901,51.248,52.9352,DOWN,0
2003-02-06,51.84,51.5,56.7695,51.452,52.921,DOWN,0
2003-02-07,50.59,51.96,56.6488,51.176,52.8614,UP,1
2003-02-10,51.33,50.8,56.53,51.21,52.8316,DOWN,0
2003-02-11,51.13,51.58,56.4117,51.398,52.767,DOWN,0
2003-02-12,49.96,51.0,56.295,50.97,52.6906,DOWN,0
2003-02-13,49.33,49.96,56.1669,50.468,52.6102,UP,1
2003-02-14,50.42,49.58,56.0382,50.434,52.5996,UP,1
2003-02-18,51.57,50.67,55.9088,50.482,52.6016,DOWN,0
2003-02-19,50.94,51.62,55.7805,50.444,52.6052,DOWN,0
2003-02-20,50.47,50.95,55.6616,50.546,52.5968,UP,1
2003-02-21,51.06,50.8,55.5379,50.892,52.6224,DOWN,0
2003-02-24,49.46,51.06,55.3994,50.7,52.6006,UP,1
2003-02-25,49.6,49.4,55.2639,50.306,52.565,DOWN,0
2003-02-26,48.89,49.64,55.133,49.896,52.502,UP,1
2003-02-27,49.1,49.37,55.0106,49.622,52.4564,UP,1
