ticker,ULTA US Equity,ULTA US Equity,ULTA US Equity,ULTA US Equity,ULTA US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2020-11-10,265.49,262.61,231.858,229.0092,222.8843,DOWN,0
2020-11-11,255.42,264.52,239.478,229.46,222.7915,DOWN,0
2020-11-12,248.08,255.6,246.242,229.6684,222.6594,UP,1
2020-11-13,262.35,250.92,255.708,230.1546,222.6316,UP,1
2020-11-16,275.29,270.0,261.326,230.8502,222.6333,UP,1
2020-11-17,276.2,272.529,263.468,231.7092,222.6467,DOWN,0
2020-11-18,274.21,276.15,267.226,232.4854,222.6268,UP,1
2020-11-19,274.86,272.08,272.582,233.3406,222.5359,DOWN,0
2020-11-20,273.65,271.09,274.842,234.2356,222.4243,UP,1
2020-11-23,282.87,275.69,276.358,235.2102,222.3724,UP,1
2020-11-24,284.71,280.5,278.06,236.158,222.3271,DOWN,0
2020-11-25,279.54,279.68,279.126,236.95,222.2283,UP,1
2020-11-27,281.29,281.26,280.412,237.8812,222.1493,DOWN,0
2020-11-30,275.4,282.65,280.762,238.7544,222.0534,UP,1
2020-12-01,279.53,273.84,280.094,239.8274,221.9575,UP,1
2020-12-02,282.0,276.02,279.552,240.9882,221.8832,UP,1
2020-12-03,289.53,283.95,281.55,242.438,221.8242,DOWN,0
2020-12-04,279.54,280.25,281.2,243.717,221.7249,DOWN,0
2020-12-07,273.26,278.1,280.772,244.8456,221.6633,DOWN,0
2020-12-08,272.0,270.57,279.266,245.7708,221.6334,UP,1
2020-12-09,275.66,271.75,277.998,246.8264,221.6479,DOWN,0
2020-12-10,272.13,274.0,274.518,247.7894,221.6816,DOWN,0
2020-12-11,265.39,269.96,271.688,248.5246,221.7231,UP,1
2020-12-14,265.79,269.085,270.194,249.2668,221.7471,UP,1
2020-12-15,267.55,268.7,269.304,249.9422,221.8014,UP,1
2020-12-16,269.92,268.44,268.156,250.829,221.8068,UP,1
2020-12-17,272.78,271.0,268.286,251.6948,221.885,DOWN,0
2020-12-18,268.43,272.01,268.894,252.315,221.9442,DOWN,0
2020-12-21,268.14,260.78,269.364,253.0068,222.1064,DOWN,0
2020-12-22,265.09,268.11,268.872,253.5506,222.2366,UP,1
2020-12-23,268.46,267.75,268.58,254.1518,222.4728,DOWN,0
2020-12-24,264.64,267.33,266.952,254.6512,222.8033,UP,1
2020-12-28,278.17,266.61,268.9,255.4358,223.1589,DOWN,0
2020-12-29,277.34,279.9,270.74,256.1426,223.7379,UP,1
2020-12-30,282.98,276.19,274.318,257.0932,224.3798,UP,1
2020-12-31,287.16,282.55,278.058,258.1818,225.173,DOWN,0
2021-01-04,282.47,287.16,281.624,259.1742,225.8504,DOWN,0
2021-01-05,280.36,282.0,282.062,260.0614,226.5119,UP,1
2021-01-06,291.19,282.64,284.832,261.183,227.2516,UP,1
2021-01-07,292.42,292.58,286.72,262.612,227.8258,UP,1
2021-01-08,294.26,292.74,288.14,264.2296,228.3377,DOWN,0
2021-01-11,290.18,290.36,289.682,266.0046,228.8444,UP,1
2021-01-12,294.22,291.38,292.454,267.7766,229.4433,DOWN,0
2021-01-13,294.01,294.4,293.018,269.5214,230.0148,UP,1
2021-01-14,301.79,296.62,294.892,271.3416,230.6452,UP,1
2021-01-15,301.85,300.16,296.41,273.028,231.347,DOWN,0
2021-01-19,293.17,305.01,297.008,274.545,232.0061,UP,1
2021-01-20,295.4,294.65,297.244,276.1678,232.6994,UP,1
2021-01-21,300.24,293.92,298.49,277.8722,233.2572,DOWN,0
2021-01-22,299.92,299.08,298.116,278.9266,233.819,DOWN,0
2021-01-25,295.74,299.54,296.894,279.5316,234.2949,DOWN,0
2021-01-26,295.72,297.66,297.404,280.3376,234.7611,DOWN,0
2021-01-27,287.44,286.41,295.812,281.1248,235.1853,UP,1
2021-01-28,290.82,290.38,293.928,281.6942,235.6144,DOWN,0
2021-01-29,279.76,290.1,289.896,281.7836,236.0056,UP,1
2021-02-01,282.21,282.03,287.19,281.9038,236.372,UP,1
2021-02-02,287.15,284.21,285.476,282.1626,236.7302,UP,1
2021-02-03,288.98,287.83,285.784,282.445,237.1348,UP,1
2021-02-04,295.59,289.73,286.738,282.8838,237.6049,UP,1
2021-02-05,302.03,297.9,291.192,283.267,238.0715,UP,1
2021-02-08,315.95,302.69,297.94,283.8918,238.5978,UP,1
2021-02-09,319.08,314.59,304.326,284.6826,239.1406,DOWN,0
2021-02-10,315.7,318.27,309.67,285.3708,239.6787,UP,1
2021-02-11,320.85,315.65,314.722,286.2798,240.1895,DOWN,0
2021-02-12,319.88,320.11,318.292,287.0868,240.6581,UP,1
2021-02-16,327.77,319.82,320.656,288.0022,241.2074,DOWN,0
2021-02-17,324.55,328.88,321.75,288.7026,241.7587,DOWN,0
2021-02-18,318.97,321.79,322.404,289.4912,242.2762,UP,1
2021-02-19,321.79,320.117,322.592,290.4618,242.7941,UP,1
2021-02-22,327.91,314.025,324.198,291.58,243.3423,UP,1
2021-02-23,328.06,327.09,324.256,292.628,243.8718,UP,1
2021-02-24,334.08,326.05,326.162,293.867,244.3918,DOWN,0
2021-02-25,327.68,337.22,327.904,295.1128,244.8784,DOWN,0
2021-02-26,322.33,329.32,328.012,296.2436,245.4306,UP,1
2021-03-01,337.42,326.77,329.914,297.641,246.1296,DOWN,0
2021-03-02,336.82,338.865,331.666,298.979,246.8089,DOWN,0
2021-03-03,334.39,337.4,331.728,300.2112,247.4786,DOWN,0
2021-03-04,324.4,333.52,331.072,301.3306,248.0377,UP,1
2021-03-05,333.37,330.0,333.28,302.6352,248.6535,UP,1
2021-03-08,345.77,341.85,334.95,304.2488,249.3149,DOWN,0
2021-03-09,339.05,349.61,335.396,305.6606,249.8964,UP,1
2021-03-10,343.14,340.71,337.146,307.2306,250.509,UP,1
2021-03-11,347.5,343.0,341.766,308.6172,251.0566,DOWN,0
2021-03-12,318.15,317.395,338.722,309.4334,251.3892,UP,1
2021-03-15,322.49,318.38,334.066,310.2236,251.7851,DOWN,0
2021-03-16,312.26,320.18,328.708,310.7256,252.1263,UP,1
2021-03-17,319.0,313.45,323.88,311.4562,252.5259,UP,1
2021-03-18,319.23,319.5,318.226,312.2336,252.9159,UP,1
2021-03-19,321.84,319.41,318.964,312.8466,253.2636,DOWN,0
2021-03-22,315.09,320.0,317.484,313.3,253.5992,DOWN,0
2021-03-23,309.53,313.5,316.938,313.6054,253.8864,DOWN,0
2021-03-24,301.0,310.96,313.338,313.8218,254.1186,UP,1
2021-03-25,306.59,299.01,310.81,314.0692,254.4281,DOWN,0
2021-03-26,303.0,309.0,307.042,314.249,254.7511,UP,1
2021-03-29,306.18,301.5,305.26,314.3368,255.1526,UP,1
2021-03-30,308.0,305.93,304.954,314.4598,255.5594,UP,1
2021-03-31,309.17,306.51,306.588,314.7798,255.9778,UP,1
2021-04-01,313.62,311.43,307.994,315.1442,256.4164,UP,1
2021-04-05,319.77,316.11,311.348,315.5348,256.897,DOWN,0
2021-04-06,315.47,320.0,313.206,315.8458,257.3795,UP,1
2021-04-07,316.11,314.61,314.828,316.2532,257.8991,UP,1
2021-04-08,320.03,318.29,317.0,316.7394,258.4718,UP,1
2021-04-09,322.22,321.28,318.72,317.435,259.0494,UP,1
2021-04-12,327.79,322.97,320.324,318.1744,259.6884,UP,1
2021-04-13,332.07,327.19,323.644,319.2206,260.3777,DOWN,0
2021-04-14,329.05,334.98,326.232,320.1574,261.073,DOWN,0
2021-04-15,326.32,330.24,327.49,320.9408,261.7115,UP,1
2021-04-16,330.71,329.06,329.188,321.7754,262.3479,DOWN,0
2021-04-19,328.26,330.24,329.282,322.4288,262.9714,DOWN,0
2021-04-20,316.94,324.99,326.256,322.727,263.5381,UP,1
2021-04-21,322.63,316.89,324.972,322.8606,264.1063,UP,1
2021-04-22,323.81,324.75,324.47,322.9552,264.7107,UP,1
2021-04-23,328.44,324.37,324.016,323.21,265.3428,DOWN,0
2021-04-26,328.29,331.09,324.022,323.3588,266.0227,UP,1
2021-04-27,329.15,329.96,326.464,323.5442,266.6885,DOWN,0
2021-04-28,326.86,329.88,327.31,323.526,267.3593,UP,1
2021-04-29,328.9,329.65,328.328,323.613,268.0441,UP,1
2021-04-30,329.35,327.93,328.51,323.8206,268.6718,DOWN,0
2021-05-03,324.28,330.4,327.708,323.8704,269.2773,DOWN,0
2021-05-04,320.81,322.22,326.04,323.7284,269.8663,DOWN,0
2021-05-05,318.94,323.92,324.456,323.546,270.4607,DOWN,0
2021-05-06,316.96,319.18,322.068,323.2036,271.0357,UP,1
2021-05-07,322.74,316.59,320.746,323.1048,271.6222,DOWN,0
2021-05-10,322.34,322.54,320.358,323.105,272.2057,DOWN,0
2021-05-11,312.3,316.46,318.656,322.6026,272.7487,DOWN,0
2021-05-12,302.26,309.86,315.32,321.9114,273.2658,UP,1
2021-05-13,311.66,304.4,314.26,321.4568,273.8363,UP,1
2021-05-14,324.28,312.24,314.568,321.4544,274.4426,UP,1
2021-05-17,329.81,327.99,316.062,321.3832,275.0986,DOWN,0
2021-05-18,326.88,330.35,318.978,321.0054,275.768,DOWN,0
2021-05-19,319.33,322.58,322.392,320.611,276.4082,DOWN,0
2021-05-20,318.62,319.24,323.784,320.1206,277.0089,DOWN,0
2021-05-21,316.08,322.8,322.144,319.4922,277.5795,DOWN,0
2021-05-24,315.82,318.44,319.346,319.4456,278.1385,UP,1
2021-05-25,320.99,318.8,318.168,319.4156,278.7241,UP,1
2021-05-26,327.49,322.0,319.8,319.7202,279.2659,UP,1
2021-05-27,328.36,329.0,321.748,319.9074,279.8268,UP,1
2021-05-28,345.36,343.2,327.604,320.43,280.4647,DOWN,0
2021-06-01,343.18,346.7,333.076,320.8568,281.0685,DOWN,0
2021-06-02,336.79,344.57,336.236,321.2908,281.6253,DOWN,0
2021-06-03,332.95,334.83,337.328,321.7592,282.1697,DOWN,0
2021-06-04,326.62,334.69,336.98,322.2716,282.7216,UP,1
2021-06-07,332.8,328.7,334.468,322.7958,283.3188,UP,1
2021-06-08,341.33,332.56,334.098,323.5624,283.9984,DOWN,0
2021-06-09,332.68,341.99,333.276,324.0924,284.5918,DOWN,0
2021-06-10,332.01,333.0,333.088,324.5726,285.1394,UP,1
2021-06-11,338.46,333.13,335.456,325.1584,285.7328,DOWN,0
2021-06-14,336.79,337.93,336.254,325.6218,286.3129,DOWN,0
2021-06-15,332.65,335.73,334.518,325.8794,286.8564,DOWN,0
2021-06-16,331.83,332.07,334.348,326.2066,287.3305,DOWN,0
2021-06-17,328.34,333.05,333.614,326.4512,287.8113,DOWN,0
2021-06-18,327.19,325.38,331.36,326.5944,288.2828,UP,1
2021-06-21,334.9,326.92,330.982,326.848,288.769,UP,1
2021-06-22,335.67,335.55,331.586,327.0056,289.2572,UP,1
2021-06-23,341.18,334.59,333.456,327.1878,289.7605,UP,1
2021-06-24,351.85,343.39,338.158,327.6438,290.3535,DOWN,0
2021-06-25,348.86,353.575,342.492,328.0946,290.9208,DOWN,0
2021-06-28,343.12,350.25,344.136,328.3428,291.4759,UP,1
2021-06-29,343.77,343.18,345.756,328.653,292.0503,UP,1
2021-06-30,345.77,344.54,346.674,329.2296,292.6084,UP,1
2021-07-01,348.98,346.99,346.1,329.7566,293.1667,UP,1
2021-07-02,351.9,354.65,346.708,330.3184,293.7265,UP,1
2021-07-06,351.97,351.9,348.478,330.789,294.3127,DOWN,0
2021-07-07,340.8,352.72,347.884,331.0392,294.858,DOWN,0
2021-07-08,335.33,337.16,345.796,331.1628,295.4053,UP,1
2021-07-09,343.65,338.95,344.73,331.4986,296.0037,DOWN,0
2021-07-12,342.84,341.38,342.918,331.7774,296.6327,DOWN,0
2021-07-13,339.31,342.07,340.386,331.9766,297.2513,UP,1
2021-07-14,342.28,344.07,340.682,332.3366,297.8786,DOWN,0
2021-07-15,340.97,340.28,341.81,332.7398,298.4547,DOWN,0
2021-07-16,332.12,342.83,339.504,333.0034,299.001,DOWN,0
2021-07-19,323.67,326.0,335.67,333.1376,299.4994,UP,1
2021-07-20,334.5,323.68,334.708,333.3728,300.0287,UP,1
2021-07-21,341.65,336.22,334.582,333.759,300.5936,DOWN,0
2021-07-22,340.32,342.18,334.452,334.3194,301.1263,UP,1
2021-07-23,341.58,341.3,336.344,335.1058,301.7063,UP,1
2021-07-26,344.27,342.95,340.464,335.758,302.2802,DOWN,0
2021-07-27,337.52,344.06,341.068,336.0228,302.7807,DOWN,0
2021-07-28,333.97,338.18,339.532,336.106,303.2828,UP,1
2021-07-29,334.61,336.0,338.39,336.2606,303.7663,UP,1
2021-07-30,335.8,333.6,337.234,336.59,304.2533,UP,1
2021-08-02,336.76,337.5,335.732,336.9528,304.7388,UP,1
2021-08-03,346.66,338.79,337.56,337.5644,305.2774,DOWN,0
2021-08-04,342.57,345.13,339.28,338.0994,305.7802,UP,1
2021-08-05,351.65,345.17,342.688,338.7126,306.3613,UP,1
2021-08-06,352.99,352.51,346.126,339.2226,306.9625,DOWN,0
2021-08-09,352.65,352.02,349.304,339.7084,307.5616,UP,1
2021-08-10,361.74,351.86,352.32,340.036,308.1903,UP,1
2021-08-11,366.83,361.51,357.172,340.509,308.8488,UP,1
2021-08-12,371.91,368.0,361.224,341.2114,309.6036,DOWN,0
2021-08-13,371.85,372.04,364.996,341.9894,310.3959,DOWN,0
2021-08-16,369.67,372.65,368.4,342.8504,311.2371,DOWN,0
2021-08-17,360.74,366.59,368.2,343.4092,312.0127,UP,1
2021-08-18,361.72,360.87,367.178,343.817,312.7875,DOWN,0
2021-08-19,360.86,357.22,364.968,344.3806,313.5379,UP,1
2021-08-20,366.77,361.1,363.952,345.0758,314.2841,UP,1
2021-08-23,370.0,370.0,364.018,345.7066,315.0474,UP,1
2021-08-24,373.85,371.0,366.64,346.4478,315.8454,UP,1
2021-08-25,389.9,374.39,372.276,347.5928,316.7198,DOWN,0
2021-08-26,388.68,411.08,377.84,348.7298,317.4272,DOWN,0
2021-08-27,387.23,385.15,381.932,349.9076,318.0359,DOWN,0
2021-08-30,383.17,387.5,384.566,351.0272,318.6747,UP,1
2021-08-31,387.31,384.58,387.258,352.0754,319.3708,UP,1
2021-09-01,387.46,389.52,386.77,353.1112,319.9964,DOWN,0
2021-09-02,381.21,387.0,385.276,353.9118,320.526,UP,1
2021-09-03,382.11,379.56,384.252,354.517,321.0555,DOWN,0
2021-09-07,379.33,383.49,383.484,355.1264,321.5811,DOWN,0
2021-09-08,376.3,379.1,381.282,355.79,322.0883,UP,1
2021-09-09,382.08,376.19,380.206,356.5562,322.6305,DOWN,0
2021-09-10,374.82,385.0,378.928,357.1372,323.0902,DOWN,0
2021-09-13,372.29,377.99,376.964,357.6034,323.5281,UP,1
2021-09-14,373.73,374.57,375.844,358.04,323.9991,UP,1
2021-09-15,375.93,373.09,375.77,358.5192,324.4723,UP,1
2021-09-16,382.32,375.5,375.818,359.3496,325.0069,DOWN,0
2021-09-17,379.05,380.46,376.664,360.224,325.5045,DOWN,0
2021-09-20,369.74,370.8,376.154,360.7458,325.9432,UP,1
2021-09-21,369.84,371.33,375.376,361.2858,326.3447,UP,1
2021-09-22,375.85,372.49,375.36,362.0166,326.8263,UP,1
2021-09-23,380.76,379.35,375.048,362.7862,327.3638,UP,1
2021-09-24,382.13,377.66,375.664,363.6094,327.9144,DOWN,0
2021-09-27,381.13,382.0,377.942,364.5896,328.4418,DOWN,0
2021-09-28,378.14,378.72,379.602,365.679,328.9718,UP,1
2021-09-29,378.35,380.86,380.102,366.556,329.5366,DOWN,0
2021-09-30,360.92,378.49,376.134,366.9414,330.0123,UP,1
2021-10-01,368.03,361.92,373.314,367.4956,330.5147,UP,1
2021-10-04,369.92,367.0,371.072,368.0624,331.0147,UP,1
2021-10-05,373.77,371.22,370.198,368.6524,331.5196,DOWN,0
2021-10-06,368.21,371.25,368.17,369.2662,332.0185,UP,1
2021-10-07,375.03,372.08,370.992,370.0874,332.553,UP,1
2021-10-08,378.37,378.461,373.06,370.9626,333.1194,UP,1
2021-10-11,380.87,379.2,375.25,371.864,333.6814,UP,1
2021-10-12,386.92,380.58,377.88,372.8672,334.2928,UP,1
2021-10-13,395.31,387.96,383.3,373.8402,334.8785,UP,1
2021-10-14,403.91,400.0,389.076,375.067,335.5114,UP,1
2021-10-15,405.72,407.98,394.546,376.1484,336.1251,UP,1
2021-10-18,406.35,404.51,399.642,377.2156,336.721,DOWN,0
2021-10-19,363.35,390.88,394.928,377.4296,337.1254,DOWN,0
2021-10-20,358.15,366.25,387.496,377.3578,337.5144,UP,1
2021-10-21,371.88,357.95,381.09,377.4588,337.9178,DOWN,0
2021-10-22,371.45,371.88,374.236,377.4496,338.313,DOWN,0
2021-10-25,371.0,371.45,367.166,377.4326,338.6967,DOWN,0
2021-10-26,366.06,371.72,367.708,377.3604,339.0761,UP,1
2021-10-27,369.79,367.83,370.036,377.5414,339.4539,UP,1
2021-10-28,370.39,370.74,369.738,377.7148,339.8358,DOWN,0
2021-10-29,367.36,371.145,368.92,377.8448,340.1637,DOWN,0
2021-11-01,365.13,369.13,367.746,377.812,340.4801,UP,1
2021-11-02,371.86,366.39,368.906,377.8492,340.8735,UP,1
2021-11-03,381.78,372.77,371.304,378.0078,341.3054,DOWN,0
2021-11-04,381.07,383.26,373.44,377.8312,341.7096,UP,1
2021-11-05,391.85,385.87,378.338,377.8946,342.1692,DOWN,0
2021-11-08,388.11,391.64,382.934,377.9122,342.6311,UP,1
2021-11-09,395.11,389.17,387.584,378.151,343.128,DOWN,0
2021-11-10,391.34,392.66,389.496,378.2316,343.6475,UP,1
2021-11-11,395.57,392.94,392.396,378.3938,344.1713,UP,1
2021-11-12,396.5,396.43,393.326,378.6996,344.755,UP,1
2021-11-15,401.73,400.0,396.05,379.092,345.3526,UP,1
2021-11-16,413.86,401.67,399.8,379.7826,345.9861,DOWN,0
2021-11-17,402.21,413.14,401.974,380.3008,346.5523,UP,1
2021-11-18,405.65,406.78,403.99,380.7722,347.1026,UP,1
2021-11-19,407.71,406.35,406.232,381.43,347.631,UP,1
2021-11-22,411.77,410.4,408.24,382.2196,348.1101,DOWN,0
2021-11-23,408.93,409.84,407.254,382.9236,348.5593,UP,1
2021-11-24,409.56,401.46,408.724,383.5962,349.0286,DOWN,0
2021-11-26,399.53,394.05,407.5,383.9404,349.422,UP,1
2021-11-29,401.42,407.36,406.242,384.3878,349.8297,DOWN,0
2021-11-30,383.95,398.38,400.678,384.672,350.1106,DOWN,0
2021-12-01,370.02,390.09,392.896,384.6756,350.338,UP,1
2021-12-02,383.64,370.39,387.712,384.8314,350.6613,DOWN,0
2021-12-03,378.81,402.42,383.568,384.7924,350.9464,UP,1
2021-12-06,390.02,383.71,381.288,384.9502,351.257,UP,1
2021-12-07,407.7,397.25,386.038,385.4816,351.6552,UP,1
2021-12-08,412.09,407.57,394.452,386.1606,352.0452,DOWN,0
2021-12-09,404.41,411.26,398.606,386.6818,352.4289,DOWN,0
2021-12-10,403.49,402.78,403.542,387.5332,352.8347,DOWN,0
2021-12-13,388.29,400.73,403.196,387.9384,353.089,UP,1
2021-12-14,389.65,382.54,399.586,388.333,353.3532,UP,1
2021-12-15,394.61,389.65,396.09,388.7498,353.6543,DOWN,0
2021-12-16,385.17,399.31,392.242,389.089,353.9581,DOWN,0
2021-12-17,380.94,383.23,387.732,389.2072,354.196,DOWN,0
2021-12-20,365.82,373.32,383.238,388.9562,354.2962,UP,1
2021-12-21,378.27,369.77,380.962,388.9042,354.4923,UP,1
2021-12-22,387.91,378.22,379.622,388.924,354.7162,UP,1
2021-12-23,392.37,389.68,381.062,388.8652,354.9405,UP,1
2021-12-27,403.84,394.78,385.642,388.8638,355.369,DOWN,0
2021-12-28,398.81,405.38,392.24,388.7256,355.7506,UP,1
2021-12-29,405.3,398.71,397.646,388.7046,356.2158,DOWN,0
2021-12-30,404.79,404.69,401.022,389.5334,356.6447,UP,1
2021-12-31,412.34,404.75,405.016,390.6172,357.1103,UP,1
2022-01-03,413.23,413.7,406.894,391.4442,357.5672,UP,1
2022-01-04,418.74,416.93,410.88,392.39,358.0855,DOWN,0
2022-01-05,401.49,416.62,410.118,392.9998,358.5453,DOWN,0
2022-01-06,400.49,403.22,409.258,393.6884,359.0427,DOWN,0
2022-01-07,397.1,398.56,406.21,394.2346,359.4953,DOWN,0
2022-01-10,381.04,392.54,399.772,394.4476,359.8855,UP,1
2022-01-11,384.44,382.15,392.912,394.7892,360.2768,DOWN,0
2022-01-12,384.16,386.57,389.446,395.1698,360.6576,DOWN,0
2022-01-13,378.15,384.16,384.978,395.2956,361.0025,DOWN,0
2022-01-14,374.48,377.45,380.454,395.1496,361.3068,DOWN,0
2022-01-18,372.97,368.38,378.84,394.9876,361.5728,DOWN,0
2022-01-19,371.68,374.82,376.288,394.5842,361.8538,DOWN,0
2022-01-20,359.11,373.49,371.278,394.0042,362.0688,DOWN,0
2022-01-21,349.42,357.02,365.532,393.0904,362.2158,UP,1
2022-01-24,364.84,340.254,363.604,392.5604,362.4289,DOWN,0
2022-01-25,352.74,358.37,359.558,391.7038,362.5536,UP,1
2022-01-26,353.81,361.6,355.984,390.85,362.6623,DOWN,0
2022-01-27,351.58,359.35,354.478,389.847,362.775,UP,1
2022-01-28,358.83,351.68,356.36,388.7464,362.9375,UP,1
2022-01-31,363.74,356.46,356.14,387.977,363.1027,UP,1
2022-02-01,372.32,364.37,360.056,387.3104,363.323,DOWN,0
2022-02-02,371.69,374.69,363.632,386.59,363.5967,DOWN,0
2022-02-03,364.76,366.24,366.268,385.6498,363.8074,UP,1
2022-02-04,365.73,363.73,367.648,384.7858,364.017,DOWN,0
2022-02-07,364.26,366.25,367.752,383.8798,364.1961,DOWN,0
2022-02-08,364.23,367.33,366.134,383.1738,364.3758,UP,1
2022-02-09,376.04,367.64,367.004,382.6662,364.6102,DOWN,0
2022-02-10,374.01,371.08,368.854,382.4674,364.846,DOWN,0
2022-02-11,362.17,373.89,368.142,382.3104,365.0123,UP,1
2022-02-14,362.65,363.68,367.82,381.8906,365.1788,UP,1
2022-02-15,379.65,363.875,370.904,381.9074,365.4557,UP,1
2022-02-16,381.6,377.622,372.016,381.739,365.7596,DOWN,0
2022-02-17,369.12,379.69,371.038,380.9674,366.0105,UP,1
2022-02-18,375.83,368.43,373.77,380.2422,366.3049,DOWN,0
2022-02-22,368.13,372.0,374.866,379.5166,366.5318,DOWN,0
2022-02-23,355.07,371.68,369.95,378.5482,366.6955,UP,1
2022-02-24,373.09,344.02,368.248,378.2442,366.9994,UP,1
2022-02-25,378.07,372.96,370.038,378.0126,367.3785,DOWN,0
2022-02-28,374.5,371.38,369.772,377.6104,367.6927,DOWN,0
2022-03-01,369.01,372.21,369.948,377.2872,367.9163,UP,1
2022-03-02,381.5,371.78,375.234,377.2984,368.1748,DOWN,0
2022-03-03,373.69,382.02,375.354,377.4558,368.4088,DOWN,0
2022-03-04,366.76,371.5,373.092,377.2256,368.646,DOWN,0
2022-03-07,350.84,367.73,368.36,376.4842,368.8071,UP,1
2022-03-08,359.02,354.28,366.362,375.8172,369.0218,UP,1
2022-03-09,373.31,369.43,364.724,375.2066,369.3092,UP,1
2022-03-10,379.37,367.36,365.86,374.8178,369.6011,DOWN,0
2022-03-11,368.51,385.0,366.21,374.082,369.8062,DOWN,0
2022-03-14,357.52,369.62,367.546,373.1366,369.952,UP,1
2022-03-15,371.38,361.43,370.018,372.3174,370.0821,UP,1
2022-03-16,385.51,374.46,372.458,371.763,370.2938,UP,1
2022-03-17,387.31,385.58,374.046,371.1344,370.5464,UP,1
2022-03-18,391.23,385.33,378.59,370.9292,370.8378,DOWN,0
2022-03-21,385.67,390.46,384.22,370.6328,371.133,UP,1
2022-03-22,389.75,391.09,387.894,370.4858,371.4178,UP,1
2022-03-23,389.79,388.0,388.75,370.6608,371.6601,UP,1
2022-03-24,395.84,389.96,390.456,370.8888,371.9759,DOWN,0
2022-03-25,395.07,398.3,391.224,371.107,372.2912,UP,1
2022-03-28,395.48,394.52,393.186,371.4536,372.5763,UP,1
2022-03-29,406.5,399.96,396.536,372.094,372.9248,DOWN,0
2022-03-30,401.75,401.3,398.928,372.6696,373.2703,DOWN,0
2022-03-31,398.22,403.14,399.404,373.2004,373.6023,DOWN,0
2022-04-01,388.22,399.0,398.034,373.7826,373.9017,UP,1
2022-04-04,398.62,387.18,398.662,374.7666,374.2588,DOWN,0
2022-04-05,398.35,398.1,397.032,375.4368,374.5761,DOWN,0
2022-04-06,391.21,394.25,394.924,376.2062,374.8538,UP,1
2022-04-07,398.78,389.77,395.036,377.1056,375.1418,UP,1
2022-04-08,401.55,397.21,397.702,378.105,375.3903,UP,1
2022-04-11,403.78,401.63,398.734,379.004,375.6649,UP,1
2022-04-12,405.9,407.52,400.244,379.8472,375.9788,UP,1
2022-04-13,415.5,405.91,405.102,380.7108,376.3374,UP,1
2022-04-14,415.65,416.52,408.476,381.59,376.6868,UP,1
2022-04-18,415.84,414.19,411.334,382.6116,377.0211,UP,1
2022-04-19,428.37,415.2,416.252,383.8644,377.4035,UP,1
2022-04-20,431.38,430.97,421.348,385.2068,377.8005,DOWN,0
2022-04-21,421.43,435.0,422.534,386.3508,378.2037,DOWN,0
2022-04-22,406.51,416.18,420.706,386.9602,378.5596,UP,1
2022-04-25,418.14,404.76,421.166,387.8428,378.932,DOWN,0
2022-04-26,407.33,412.59,416.958,388.746,379.2545,DOWN,0
2022-04-27,402.78,405.28,411.238,389.5486,379.5718,UP,1
2022-04-28,417.42,407.89,410.436,390.304,379.9475,DOWN,0
2022-04-29,396.8,413.86,408.494,390.608,380.2267,UP,1
2022-05-02,405.55,398.61,405.976,391.3366,380.5938,DOWN,0
2022-05-03,401.23,404.38,404.756,391.8446,380.9816,UP,1
2022-05-04,408.64,401.53,405.928,392.6548,381.3523,DOWN,0
2022-05-05,396.63,401.84,401.77,393.486,381.6272,DOWN,0
2022-05-06,389.43,394.63,400.296,393.8128,381.8728,DOWN,0
2022-05-09,381.09,384.03,395.404,393.8732,382.0703,DOWN,0
2022-05-10,380.87,389.41,391.332,394.0006,382.2533,DOWN,0
2022-05-11,375.95,379.78,384.794,394.1394,382.4455,UP,1
2022-05-12,377.85,371.41,381.038,394.0664,382.6649,UP,1
2022-05-13,395.89,385.69,382.33,394.5104,382.9713,DOWN,0
2022-05-16,393.16,396.34,384.744,395.0384,383.2581,DOWN,0
2022-05-17,393.01,398.8,387.172,395.8818,383.5393,DOWN,0
2022-05-18,350.45,380.93,382.072,395.7104,383.5583,UP,1
2022-05-19,351.31,348.94,376.764,395.2704,383.602,DOWN,0
2022-05-20,343.05,354.83,366.196,394.544,383.559,UP,1
2022-05-23,346.65,345.93,356.894,394.1068,383.5273,DOWN,0
2022-05-24,342.08,342.48,346.708,393.798,383.4744,UP,1
2022-05-25,352.95,338.66,347.208,393.4294,383.4305,UP,1
2022-05-26,377.96,365.61,352.538,393.2784,383.4861,UP,1
2022-05-27,425.08,417.5,368.944,394.0338,383.752,DOWN,0
2022-05-31,423.1,421.5,384.234,394.6712,384.0082,DOWN,0
2022-06-01,407.32,423.68,397.282,395.1042,384.1965,UP,1
2022-06-02,416.54,408.22,410.0,395.64,384.4755,DOWN,0
2022-06-03,404.41,405.89,415.29,395.9324,384.6889,UP,1
2022-06-06,413.73,409.99,413.02,396.2902,384.9533,UP,1
2022-06-07,421.02,409.82,412.604,396.8092,385.2245,UP,1
2022-06-08,425.39,420.68,416.218,397.4074,385.5015,DOWN,0
2022-06-09,422.35,427.85,417.38,397.7244,385.744,DOWN,0
2022-06-10,407.72,413.38,418.042,397.8438,385.8331,DOWN,0
2022-06-13,391.77,398.0,413.65,397.7148,385.8485,UP,1
