ticker,AVY US Equity,AVY US Equity,AVY US Equity,AVY US Equity,AVY US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2001-07-13,50.7,50.45,52.8298,50.404,54.9634,DOWN,0
2001-07-16,50.43,50.69,52.8588,50.428,54.8528,UP,1
2001-07-17,51.05,50.6,52.8841,50.62,54.732,DOWN,0
2001-07-18,50.85,50.85,52.9065,50.686,54.6344,UP,1
2001-07-19,51.55,51.1,52.9311,50.916,54.5334,DOWN,0
2001-07-20,50.72,51.3,52.9488,50.92,54.4176,DOWN,0
2001-07-23,49.85,50.85,52.9624,50.804,54.2748,DOWN,0
2001-07-24,48.75,50.0,52.9768,50.344,54.1388,UP,1
2001-07-25,51.25,48.95,52.9996,50.424,54.0458,DOWN,0
2001-07-26,51.11,51.0,53.0114,50.336,53.9418,DOWN,0
2001-07-27,51.07,51.01,53.032,50.406,53.7844,DOWN,0
2001-07-30,50.78,50.9,53.0547,50.592,53.6032,UP,1
2001-07-31,51.26,50.78,53.0882,51.094,53.4434,DOWN,0
2001-08-01,51.05,51.35,53.1215,51.054,53.2596,UP,1
2001-08-02,51.27,50.8,53.1495,51.086,53.0924,UP,1
2001-08-03,51.3,51.45,53.1894,51.132,52.9406,DOWN,0
2001-08-06,50.81,51.5,53.2144,51.138,52.7956,DOWN,0
2001-08-07,50.68,50.99,53.2334,51.022,52.6542,DOWN,0
2001-08-08,49.93,50.5,53.2577,50.798,52.5128,DOWN,0
2001-08-09,49.35,49.5,53.2854,50.414,52.3558,UP,1
2001-08-10,49.77,49.35,53.3152,50.108,52.1816,DOWN,0
2001-08-13,49.45,49.8,53.3318,49.836,52.0066,UP,1
2001-08-14,49.89,49.19,53.3444,49.678,51.8404,UP,1
2001-08-15,49.92,50.1,53.3528,49.676,51.6908,UP,1
2001-08-16,50.22,49.95,53.3507,49.85,51.5566,UP,1
2001-08-17,50.5,50.1,53.3507,49.996,51.4314,UP,1
2001-08-20,51.48,51.7,53.3563,50.402,51.325,UP,1
2001-08-21,51.75,51.55,53.3622,50.774,51.235,DOWN,0
2001-08-22,51.51,51.85,53.3663,51.092,51.154,DOWN,0
2001-08-23,51.12,51.55,53.3685,51.272,51.0566,UP,1
2001-08-24,52.24,51.22,53.3753,51.62,50.997,DOWN,0
2001-08-27,52.23,52.05,53.379,51.77,50.9432,DOWN,0
2001-08-28,51.84,52.0,53.3853,51.788,50.898,UP,1
2001-08-29,52.13,52.3,53.396,51.912,50.8606,DOWN,0
2001-08-30,51.04,52.0,53.3943,51.896,50.787,UP,1
2001-08-31,51.41,50.99,53.3895,51.73,50.8376,DOWN,0
2001-09-04,51.21,51.66,53.383,51.526,50.8516,UP,1
2001-09-05,51.54,51.05,53.3823,51.466,50.8754,DOWN,0
2001-09-06,50.38,51.3,53.3655,51.116,50.856,DOWN,0
2001-09-07,50.0,50.5,53.3405,50.908,50.8228,DOWN,0
2001-09-10,49.78,50.15,53.3119,50.582,50.7924,DOWN,0
2001-09-17,46.7,47.85,53.2641,49.68,50.7054,UP,1
2001-09-18,47.02,46.45,53.2133,48.776,50.6108,DOWN,0
2001-09-19,46.06,46.8,53.1604,47.912,50.5074,DOWN,0
2001-09-20,44.94,45.5,53.1073,46.9,50.3802,DOWN,0
2001-09-21,44.39,44.0,53.054,45.822,50.272,UP,1
2001-09-24,46.1,45.02,53.0095,45.702,50.1878,UP,1
2001-09-25,47.2,46.8,52.9633,45.738,50.13,DOWN,0
2001-09-26,45.67,46.95,52.9094,45.66,50.033,DOWN,0
2001-09-27,45.3,45.92,52.8584,45.732,49.931,UP,1
2001-09-28,47.31,45.5,52.8172,46.316,49.8632,DOWN,0
2001-10-01,47.25,47.1,52.7875,46.546,49.7996,UP,1
2001-10-02,48.28,47.15,52.7655,46.762,49.7442,UP,1
2001-10-03,49.29,48.5,52.7544,47.486,49.713,UP,1
2001-10-04,49.3,49.4,52.7406,48.286,49.668,UP,1
2001-10-05,49.57,49.55,52.7309,48.738,49.645,DOWN,0
2001-10-08,48.76,49.65,52.7241,49.04,49.6232,UP,1
2001-10-09,48.77,48.7,52.7202,49.138,49.6236,UP,1
2001-10-10,49.58,48.75,52.7212,49.196,49.5902,UP,1
2001-10-11,50.56,49.95,52.723,49.448,49.5792,DOWN,0
2001-10-12,50.14,50.5,52.7266,49.562,49.5606,DOWN,0
2001-10-15,50.0,50.14,52.7222,49.81,49.545,DOWN,0
2001-10-16,49.82,50.0,52.7163,50.02,49.5162,UP,1
2001-10-17,50.03,50.07,52.703,50.11,49.4958,DOWN,0
2001-10-18,48.57,49.25,52.6783,49.712,49.4418,DOWN,0
2001-10-19,47.68,48.47,52.6439,49.22,49.3694,UP,1
2001-10-22,48.68,47.43,52.613,48.956,49.3268,DOWN,0
2001-10-23,48.66,48.43,52.5844,48.724,49.2864,UP,1
2001-10-24,49.56,48.7,52.5509,48.63,49.279,DOWN,0
2001-10-25,48.8,49.32,52.5146,48.676,49.268,DOWN,0
2001-10-26,48.34,49.05,52.4938,48.808,49.2394,DOWN,0
2001-10-29,47.45,48.27,52.4573,48.562,49.1994,DOWN,0
2001-10-30,47.09,47.0,52.4278,48.248,49.1434,DOWN,0
2001-10-31,46.3,47.1,52.3893,47.596,49.071,UP,1
2001-11-01,47.86,46.32,52.3658,47.408,49.0238,UP,1
2001-11-02,48.84,47.61,52.3415,47.508,48.9906,UP,1
2001-11-05,49.75,49.09,52.3184,47.968,48.956,UP,1
2001-11-06,51.11,50.15,52.3077,48.772,48.9432,UP,1
2001-11-07,51.19,50.95,52.3068,49.75,48.9368,UP,1
2001-11-08,51.69,51.4,52.3127,50.516,48.9482,DOWN,0
2001-11-09,51.6,51.6,52.3163,51.068,48.9354,DOWN,0
2001-11-12,51.01,51.45,52.3151,51.32,48.911,UP,1
2001-11-13,52.56,51.26,52.3236,51.61,48.9254,UP,1
2001-11-14,53.36,52.81,52.3322,52.044,48.95,UP,1
2001-11-15,54.32,53.0,52.3488,52.57,49.0156,DOWN,0
2001-11-16,54.04,55.0,52.359,53.058,49.0682,UP,1
2001-11-19,54.5,54.29,52.3661,53.756,49.134,DOWN,0
2001-11-20,54.1,54.25,52.3655,54.064,49.1852,DOWN,0
2001-11-21,53.1,53.75,52.3615,54.012,49.2396,UP,1
2001-11-23,53.52,53.1,52.361,53.852,49.31,DOWN,0
2001-11-26,53.35,53.9,52.361,53.714,49.3814,UP,1
2001-11-27,53.37,53.26,52.3593,53.488,49.5148,DOWN,0
2001-11-28,53.09,53.37,52.3569,53.286,49.6362,UP,1
2001-11-29,53.43,53.2,52.3557,53.352,49.7836,UP,1
2001-11-30,53.98,53.65,52.3623,53.444,49.9644,UP,1
2001-12-03,54.26,53.85,52.3672,53.626,50.1618,UP,1
2001-12-04,54.66,54.25,52.3673,53.884,50.333,UP,1
2001-12-05,55.91,54.66,52.3795,54.448,50.5072,DOWN,0
2001-12-06,55.7,55.7,52.382,54.902,50.7078,DOWN,0
2001-12-07,54.5,55.26,52.3852,55.006,50.8918,DOWN,0
2001-12-10,53.93,54.7,52.3844,54.94,51.0242,UP,1
2001-12-11,54.69,53.7,52.39,54.946,51.173,DOWN,0
2001-12-12,54.38,54.55,52.4003,54.64,51.295,DOWN,0
2001-12-13,54.2,54.38,52.4109,54.34,51.3932,DOWN,0
2001-12-14,53.74,54.2,52.4099,54.188,51.482,UP,1
2001-12-17,55.03,53.9,52.4176,54.408,51.5912,UP,1
2001-12-18,56.81,56.0,52.4366,54.832,51.7522,DOWN,0
2001-12-19,56.5,56.7,52.4546,55.256,51.9068,DOWN,0
2001-12-20,55.95,56.25,52.4646,55.606,52.0342,DOWN,0
2001-12-21,55.8,56.05,52.4736,56.018,52.139,UP,1
2001-12-24,55.95,56.0,52.4834,56.202,52.2552,DOWN,0
2001-12-26,55.78,55.96,52.4906,55.996,52.3708,UP,1
2001-12-27,55.93,56.0,52.4952,55.882,52.493,UP,1
2001-12-28,56.2,55.93,52.4987,55.932,52.6164,UP,1
2001-12-31,56.53,56.05,52.5056,56.078,52.7756,UP,1
2002-01-02,56.83,55.3,52.5234,56.254,52.9586,UP,1
2002-01-03,57.59,57.15,52.5508,56.616,53.1368,UP,1
2002-01-04,57.94,57.8,52.5774,57.018,53.3224,UP,1
2002-01-07,58.02,57.75,52.605,57.382,53.4916,DOWN,0
2002-01-08,57.52,57.7,52.6275,57.58,53.666,DOWN,0
2002-01-09,57.08,57.27,52.6484,57.63,53.8408,UP,1
2002-01-10,57.09,57.0,52.6714,57.53,54.0336,DOWN,0
2002-01-11,56.33,56.65,52.6964,57.208,54.2184,DOWN,0
2002-01-14,55.64,56.45,52.7146,56.732,54.4052,DOWN,0
2002-01-15,55.1,55.65,52.7316,56.248,54.55,DOWN,0
2002-01-16,54.02,55.1,52.7418,55.636,54.6536,UP,1
2002-01-17,54.5,54.4,52.7543,55.118,54.7486,DOWN,0
2002-01-18,53.93,54.3,52.7642,54.638,54.805,DOWN,0
2002-01-22,53.63,54.15,52.7723,54.236,54.8538,UP,1
2002-01-23,55.31,53.63,52.791,54.278,54.9262,UP,1
2002-01-24,57.26,56.0,52.8254,54.926,55.0394,UP,1
2002-01-25,57.75,57.01,52.8549,55.576,55.1742,UP,1
2002-01-28,58.18,57.55,52.8808,56.426,55.2866,DOWN,0
2002-01-29,58.15,58.35,52.9133,57.33,55.3824,UP,1
2002-01-30,59.15,58.05,52.9442,58.098,55.479,UP,1
2002-01-31,59.5,58.9,52.9666,58.546,55.5882,DOWN,0
2002-02-01,58.84,59.5,52.9908,58.764,55.675,DOWN,0
2002-02-04,57.5,59.3,53.0055,58.628,55.743,UP,1
2002-02-05,58.23,57.25,53.0274,58.644,55.8456,UP,1
2002-02-06,58.27,57.9,53.0433,58.468,55.9406,UP,1
2002-02-07,58.69,58.25,53.052,58.306,56.0474,UP,1
2002-02-08,60.1,58.94,53.0731,58.558,56.182,DOWN,0
2002-02-11,59.75,59.95,53.0968,59.008,56.3152,UP,1
2002-02-12,60.58,59.9,53.124,59.478,56.4582,UP,1
2002-02-13,61.23,60.7,53.1539,60.07,56.6032,UP,1
2002-02-14,61.72,61.0,53.19,60.676,56.7524,UP,1
2002-02-15,62.46,61.72,53.216,61.148,56.9084,DOWN,0
2002-02-19,60.12,62.21,53.2359,61.222,56.9926,UP,1
2002-02-20,60.5,60.16,53.258,61.206,57.0886,UP,1
2002-02-21,60.57,60.5,53.2811,61.074,57.21,UP,1
2002-02-22,61.52,60.35,53.3032,61.034,57.3618,UP,1
2002-02-25,63.11,61.51,53.3389,61.164,57.5302,DOWN,0
2002-02-26,62.97,63.5,53.3683,61.734,57.702,DOWN,0
2002-02-27,62.93,63.1,53.4043,62.22,57.8766,UP,1
2002-02-28,64.0,63.03,53.4413,62.906,58.0818,DOWN,0
2002-03-01,63.19,63.75,53.4747,63.24,58.245,UP,1
2002-03-04,63.72,63.2,53.5084,63.362,58.3832,DOWN,0
2002-03-05,62.95,63.73,53.5454,63.358,58.5122,UP,1
2002-03-06,63.0,62.85,53.5809,63.372,58.6532,DOWN,0
2002-03-07,62.99,63.0,53.6143,63.17,58.797,DOWN,0
2002-03-08,62.85,63.0,53.6338,63.102,58.935,DOWN,0
2002-03-11,62.5,62.8,53.6471,62.858,59.0694,DOWN,0
2002-03-12,61.23,62.2,53.657,62.514,59.1754,DOWN,0
2002-03-13,58.9,60.75,53.6503,61.694,59.2294,UP,1
2002-03-14,58.98,59.15,53.6471,60.892,59.2784,UP,1
2002-03-15,60.85,59.0,53.6569,60.492,59.3588,UP,1
2002-03-18,61.68,61.1,53.675,60.328,59.4406,UP,1
2002-03-19,61.86,61.75,53.6955,60.454,59.519,UP,1
2002-03-20,61.88,62.05,53.7199,61.05,59.5962,DOWN,0
2002-03-21,60.49,61.75,53.7364,61.352,59.6556,UP,1
2002-03-22,61.06,60.6,53.7493,61.394,59.7352,DOWN,0
2002-03-25,60.9,61.16,53.7628,61.238,59.8114,UP,1
2002-03-26,61.19,60.65,53.7777,61.104,59.9086,UP,1
2002-03-27,61.64,61.19,53.7989,61.056,60.0286,DOWN,0
2002-03-28,61.03,61.89,53.8194,61.164,60.1472,DOWN,0
2002-04-01,60.61,61.03,53.8387,61.074,60.279,DOWN,0
2002-04-02,60.54,60.61,53.8574,61.002,60.3998,DOWN,0
2002-04-03,60.46,60.55,53.8784,60.856,60.5304,DOWN,0
2002-04-04,59.64,60.46,53.8988,60.456,60.6506,UP,1
2002-04-05,61.61,61.5,53.9269,60.572,60.7766,UP,1
2002-04-08,61.94,61.61,53.9605,60.838,60.8702,UP,1
2002-04-09,62.52,62.19,53.9985,61.234,60.9656,UP,1
2002-04-10,64.64,63.1,54.0512,62.07,61.0948,DOWN,0
2002-04-11,64.11,64.5,54.1018,62.964,61.214,UP,1
2002-04-12,64.59,64.36,54.1511,63.56,61.3228,UP,1
2002-04-15,64.64,64.55,54.2299,64.1,61.4256,UP,1
2002-04-16,65.02,64.8,54.3025,64.6,61.5492,DOWN,0
2002-04-17,64.3,64.8,54.3722,64.532,61.6852,DOWN,0
2002-04-18,63.85,64.31,54.4347,64.48,61.7976,UP,1
2002-04-19,64.4,63.95,54.4984,64.442,61.9202,DOWN,0
2002-04-22,62.25,64.15,54.5532,63.964,61.9914,UP,1
2002-04-23,64.05,62.5,54.6182,63.77,62.0704,UP,1
2002-04-24,64.56,64.3,54.6822,63.822,62.1666,DOWN,0
2002-04-25,63.97,64.56,54.7459,63.846,62.2344,UP,1
2002-04-26,64.41,64.22,54.8115,63.848,62.298,DOWN,0
2002-04-29,64.0,64.41,54.8825,64.198,62.3436,UP,1
2002-04-30,64.05,63.95,54.9512,64.198,62.3754,UP,1
2002-05-01,65.47,64.24,55.0281,64.38,62.4824,UP,1
2002-05-02,66.94,65.72,55.1102,64.974,62.6112,UP,1
2002-05-03,67.11,67.45,55.1937,65.514,62.742,DOWN,0
2002-05-06,66.42,67.36,55.2723,65.998,62.84,UP,1
2002-05-07,67.13,66.9,55.3558,66.614,62.9204,DOWN,0
2002-05-08,67.09,67.6,55.436,66.938,63.0028,UP,1
2002-05-09,67.36,67.1,55.5186,67.022,63.0914,DOWN,0
2002-05-10,67.0,67.3,55.5958,67.0,63.1514,UP,1
2002-05-13,67.92,66.88,55.6818,67.3,63.246,UP,1
2002-05-14,69.49,68.3,55.78,67.772,63.3614,DOWN,0
2002-05-15,68.75,69.24,55.88,68.104,63.4774,DOWN,0
2002-05-16,67.97,68.74,55.9636,68.226,63.5768,UP,1
2002-05-17,68.57,67.85,56.0509,68.54,63.6884,DOWN,0
2002-05-20,67.26,68.47,56.1319,68.408,63.7766,DOWN,0
2002-05-21,66.8,66.87,56.212,67.87,63.8626,UP,1
2002-05-22,67.41,66.6,56.2927,67.602,63.9862,UP,1
2002-05-23,69.09,67.6,56.3829,67.826,64.19,DOWN,0
2002-05-24,68.59,69.65,56.4695,67.83,64.3822,DOWN,0
2002-05-28,67.8,68.84,56.552,67.938,64.5212,DOWN,0
2002-05-29,66.46,67.3,56.6303,67.87,64.6168,DOWN,0
2002-05-30,64.06,66.0,56.6972,67.2,64.6608,UP,1
2002-05-31,65.37,64.6,56.7744,66.456,64.7306,DOWN,0
2002-06-03,63.9,65.1,56.8471,65.518,64.7988,DOWN,0
2002-06-04,63.41,63.55,56.9153,64.64,64.8458,UP,1
2002-06-05,63.58,63.65,56.986,64.064,64.8994,DOWN,0
2002-06-06,62.05,63.72,57.0468,63.662,64.9166,UP,1
2002-06-07,62.17,61.65,57.108,63.022,64.9272,DOWN,0
2002-06-10,62.17,62.15,57.1678,62.676,64.95,DOWN,0
2002-06-11,62.06,62.5,57.2256,62.406,64.979,UP,1
2002-06-12,63.75,62.06,57.2869,62.44,65.0432,DOWN,0
2002-06-13,63.63,64.0,57.3463,62.756,65.1066,DOWN,0
2002-06-14,63.4,63.38,57.4058,63.002,65.1818,UP,1
2002-06-17,64.76,63.5,57.474,63.52,65.2448,UP,1
2002-06-18,64.97,65.0,57.5376,64.102,65.3054,DOWN,0
2002-06-19,64.75,64.4,57.6002,64.302,65.35,UP,1
2002-06-20,65.17,64.75,57.6669,64.61,65.3606,DOWN,0
2002-06-21,63.76,64.9,57.725,64.682,65.3536,UP,1
2002-06-24,65.0,63.76,57.7948,64.73,65.3618,DOWN,0
2002-06-25,64.95,65.5,57.8625,64.726,65.368,DOWN,0
2002-06-26,63.53,64.6,57.9241,64.482,65.3382,DOWN,0
2002-06-27,62.94,63.45,57.9811,64.036,65.311,DOWN,0
2002-06-28,62.75,62.94,58.043,63.834,65.289,DOWN,0
2002-07-01,62.61,62.76,58.106,63.356,65.2532,DOWN,0
2002-07-02,60.87,62.54,58.1615,62.54,65.2256,UP,1
2002-07-03,61.03,60.87,58.2331,62.04,65.1652,UP,1
2002-07-05,62.75,61.0,58.3118,62.002,65.129,DOWN,0
2002-07-08,61.53,62.73,58.3891,61.758,65.0802,DOWN,0
2002-07-09,60.1,61.53,58.4649,61.256,64.994,DOWN,0
2002-07-10,58.91,60.15,58.5375,60.864,64.8922,DOWN,0
2002-07-11,57.5,58.8,58.5945,60.158,64.7612,UP,1
2002-07-12,58.78,58.75,58.6524,59.364,64.6274,UP,1
2002-07-15,58.89,58.75,58.7185,58.836,64.4664,DOWN,0
2002-07-16,58.29,58.95,58.7835,58.474,64.29,UP,1
2002-07-17,58.48,58.29,58.8393,58.388,64.1312,DOWN,0
2002-07-18,57.58,58.73,58.891,58.404,63.9402,DOWN,0
2002-07-19,53.8,57.58,58.9186,57.408,63.6744,DOWN,0
2002-07-22,52.86,54.05,58.9364,56.202,63.3844,UP,1
2002-07-23,53.9,53.1,58.9594,55.324,63.1224,UP,1
2002-07-24,57.1,54.1,58.9971,55.048,62.906,DOWN,0
2002-07-25,55.69,57.35,59.0317,54.67,62.63,DOWN,0
2002-07-26,55.64,55.7,59.0661,55.038,62.3678,UP,1
2002-07-29,61.43,56.75,59.1253,56.752,62.237,UP,1
2002-07-30,61.59,61.43,59.1805,58.29,62.0974,UP,1
2002-07-31,62.21,61.6,59.2408,59.312,61.9964,DOWN,0
2002-08-01,60.6,61.75,59.2938,60.294,61.8724,DOWN,0
2002-08-02,58.68,61.0,59.3381,60.902,61.6978,DOWN,0
2002-08-05,56.95,58.68,59.3727,60.006,61.455,UP,1
2002-08-06,58.76,57.85,59.4237,59.44,61.2584,UP,1
2002-08-07,59.94,59.5,59.485,58.986,61.1012,UP,1
2002-08-08,62.68,60.45,59.555,59.402,61.0256,UP,1
2002-08-09,62.84,62.6,59.6259,60.234,61.0012,DOWN,0
2002-08-12,62.74,61.75,59.6918,61.392,60.9486,DOWN,0
2002-08-13,62.49,62.5,59.7602,62.138,60.9204,UP,1
2002-08-14,63.29,61.45,59.835,62.808,60.918,UP,1
2002-08-15,64.04,63.2,59.9179,63.08,60.9272,DOWN,0
2002-08-16,63.73,63.65,60.0011,63.258,60.9608,UP,1
2002-08-19,65.23,63.6,60.0958,63.756,61.022,DOWN,0
2002-08-20,64.48,64.5,60.1789,64.154,61.0682,DOWN,0
2002-08-21,64.1,64.4,60.2552,64.316,61.109,UP,1
2002-08-22,65.01,64.15,60.3315,64.51,61.1342,DOWN,0
2002-08-23,63.67,65.01,60.3943,64.498,61.135,UP,1
2002-08-26,64.35,63.9,60.4601,64.322,61.154,UP,1
2002-08-27,64.65,64.6,60.5249,64.356,61.1518,DOWN,0
2002-08-28,63.12,64.4,60.5825,64.16,61.1148,DOWN,0
2002-08-29,62.72,62.8,60.641,63.702,61.0742,UP,1
2002-08-30,63.12,62.2,60.6938,63.592,61.0332,DOWN,0
2002-09-03,61.65,62.95,60.7353,63.052,60.991,UP,1
2002-09-04,62.91,61.66,60.7782,62.704,60.9492,DOWN,0
2002-09-05,60.5,62.0,60.8105,62.18,60.8602,UP,1
2002-09-06,62.0,61.0,60.848,62.036,60.8296,DOWN,0
2002-09-09,61.61,62.0,60.8856,61.734,60.803,UP,1
2002-09-10,62.05,61.8,60.9303,61.814,60.789,DOWN,0
2002-09-11,61.89,62.2,60.9722,61.61,60.7746,DOWN,0
2002-09-12,60.72,61.39,61.009,61.654,60.7716,DOWN,0
2002-09-13,60.0,60.6,61.0422,61.254,60.751,DOWN,0
2002-09-16,59.91,60.0,61.0763,60.914,60.6942,DOWN,0
2002-09-17,59.28,60.3,61.1055,60.36,60.6492,DOWN,0
2002-09-18,58.87,58.5,61.13,59.756,60.6246,DOWN,0
2002-09-19,56.62,58.22,61.1418,58.936,60.5788,UP,1
2002-09-20,57.7,56.62,61.157,58.476,60.5828,DOWN,0
2002-09-23,56.85,57.45,61.1617,57.864,60.5442,DOWN,0
2002-09-24,54.73,55.9,61.1568,56.954,60.461,UP,1
2002-09-25,57.25,55.5,61.1706,56.63,60.4402,UP,1
2002-09-26,59.5,58.05,61.1984,57.206,60.4606,DOWN,0
2002-09-27,59.13,59.48,61.2206,57.492,60.4916,DOWN,0
2002-09-30,56.98,58.95,61.2336,57.518,60.5552,UP,1
2002-10-01,60.63,57.6,61.2658,58.698,60.7106,DOWN,0
2002-10-02,58.75,60.2,61.2908,58.998,60.8076,DOWN,0
2002-10-03,58.65,59.0,61.3089,58.828,60.8386,DOWN,0
2002-10-04,57.55,59.05,61.3126,58.512,60.8758,DOWN,0
2002-10-07,56.54,57.65,61.3128,58.424,60.8938,UP,1
2002-10-08,57.64,56.52,61.3213,57.826,60.818,DOWN,0
2002-10-09,55.21,57.15,61.3183,57.118,60.6904,UP,1
2002-10-10,58.12,55.25,61.3292,57.012,60.6086,UP,1
2002-10-11,59.7,58.65,61.3488,57.442,60.5906,UP,1
2002-10-14,60.39,59.55,61.3711,58.212,60.6248,UP,1
2002-10-15,62.1,60.8,61.4006,59.104,60.7278,DOWN,0
2002-10-16,61.36,61.8,61.4247,60.334,60.7798,UP,1
2002-10-17,61.89,62.36,61.45,61.088,60.8188,DOWN,0
2002-10-18,61.58,61.89,61.47,61.464,60.7968,UP,1
2002-10-21,61.9,61.33,61.4897,61.766,60.778,DOWN,0
2002-10-22,61.64,60.9,61.5078,61.674,60.756,UP,1
2002-10-23,62.28,61.64,61.5316,61.858,60.7518,UP,1
2002-10-24,62.54,63.15,61.559,61.988,60.7368,UP,1
2002-10-25,64.96,62.95,61.5983,62.664,60.7552,DOWN,0
2002-10-28,64.41,65.6,61.6387,63.166,60.7688,DOWN,0
2002-10-29,62.58,64.16,61.6734,63.354,60.7158,UP,1
2002-10-30,62.88,62.83,61.7123,63.474,60.6838,DOWN,0
2002-10-31,62.24,63.15,61.7534,63.414,60.6466,UP,1
2002-11-01,64.18,62.2,61.8018,63.258,60.63,DOWN,0
2002-11-04,63.29,64.2,61.8486,63.034,60.6224,UP,1
2002-11-05,63.52,63.5,61.898,63.222,60.6058,UP,1
2002-11-06,63.65,63.6,61.9398,63.376,60.5858,DOWN,0
2002-11-07,62.23,63.25,61.9646,63.374,60.568,DOWN,0
2002-11-08,61.36,62.35,61.9826,62.81,60.5408,DOWN,0
2002-11-11,59.71,61.3,61.9903,62.094,60.4726,UP,1
2002-11-12,60.35,59.75,62.0013,61.46,60.4466,DOWN,0
2002-11-13,59.55,60.15,62.0033,60.64,60.3794,UP,1
2002-11-14,61.78,60.25,62.0147,60.55,60.405,UP,1
2002-11-15,63.91,61.8,62.04,61.06,60.4432,DOWN,0
2002-11-18,62.9,64.35,62.067,61.698,60.469,DOWN,0
2002-11-19,62.89,63.0,62.0903,62.206,60.4858,DOWN,0
2002-11-20,62.87,62.9,62.1133,62.87,60.5054,UP,1
2002-11-21,65.69,63.12,62.1483,63.652,60.6048,DOWN,0
2002-11-22,64.69,65.62,62.1713,63.808,60.6986,UP,1
2002-11-25,65.18,64.59,62.1984,64.264,60.804,DOWN,0
2002-11-26,63.46,64.93,62.2128,64.378,60.8876,UP,1
2002-11-27,64.97,63.5,62.2315,64.798,61.0096,DOWN,0
2002-11-29,64.44,65.0,62.2452,64.548,61.166,DOWN,0
2002-12-02,63.61,64.9,62.2509,64.332,61.2842,DOWN,0
2002-12-03,62.75,63.15,62.2641,63.846,61.4022,UP,1
2002-12-04,62.85,62.02,62.2758,63.724,61.5646,DOWN,0
2002-12-05,62.68,63.2,62.2864,63.266,61.6732,DOWN,0
2002-12-06,62.39,62.25,62.2907,62.856,61.731,DOWN,0
2002-12-09,60.35,62.2,62.2769,62.204,61.7554,UP,1
2002-12-10,61.4,62.0,62.2691,61.934,61.8438,UP,1
2002-12-11,62.04,61.4,62.2646,61.772,61.872,DOWN,0
2002-12-12,60.75,62.29,62.2484,61.386,61.912,DOWN,0
2002-12-13,59.67,60.35,62.2308,60.842,61.9324,UP,1
2002-12-16,61.75,59.95,62.2209,61.122,62.0164,DOWN,0
2002-12-17,60.7,61.65,62.2097,60.982,62.0996,DOWN,0
2002-12-18,59.79,60.4,62.1936,60.532,62.1426,DOWN,0
2002-12-19,59.31,59.8,62.1752,60.244,62.2246,UP,1
2002-12-20,60.25,59.31,62.1622,60.36,62.2672,UP,1
2002-12-23,60.39,60.17,62.1517,60.088,62.281,DOWN,0
2002-12-24,60.3,60.41,62.147,60.008,62.2792,UP,1
2002-12-26,60.68,60.45,62.1559,60.186,62.2508,DOWN,0
2002-12-27,59.05,60.43,62.1563,60.134,62.2046,UP,1
2002-12-30,60.65,58.95,62.1553,60.214,62.1798,UP,1
2002-12-31,61.08,60.9,62.1523,60.352,62.1698,UP,1
2003-01-02,62.88,61.5,62.1573,60.868,62.1894,DOWN,0
2003-01-03,62.25,62.88,62.1592,61.182,62.2016,UP,1
2003-01-06,63.51,62.25,62.1743,62.074,62.2262,DOWN,0
2003-01-07,62.69,63.51,62.1825,62.482,62.2292,DOWN,0
2003-01-08,61.54,62.67,62.1857,62.574,62.1608,UP,1
2003-01-09,62.92,61.75,62.1943,62.582,62.131,DOWN,0
2003-01-10,62.53,62.05,62.1988,62.638,62.13,UP,1
2003-01-13,62.95,63.0,62.2084,62.526,62.1314,DOWN,0
2003-01-14,62.65,63.0,62.2186,62.518,62.1396,DOWN,0
2003-01-15,60.83,62.6,62.22,62.376,62.0726,UP,1
2003-01-16,61.8,61.6,62.2267,62.152,62.0428,DOWN,0
2003-01-17,61.24,61.7,62.2347,61.894,61.9972,DOWN,0
2003-01-21,60.9,61.75,62.2312,61.484,61.9422,DOWN,0
2003-01-22,60.26,60.9,62.2228,61.006,61.9028,UP,1
2003-01-23,61.19,60.5,62.2161,61.078,61.8994,DOWN,0
2003-01-24,60.88,61.2,62.1973,60.894,61.9228,DOWN,0
2003-01-27,59.42,60.89,62.1739,60.53,61.9042,DOWN,0
2003-01-28,59.15,59.42,62.1466,60.18,61.8962,UP,1
2003-01-29,59.58,58.9,62.1213,60.044,61.8522,DOWN,0
2003-01-30,57.67,59.5,62.0846,59.34,61.7274,UP,1
2003-01-31,59.59,57.67,62.0611,59.082,61.6612,UP,1
2003-02-03,59.75,59.59,62.0406,59.148,61.5984,DOWN,0
2003-02-04,59.25,59.75,62.0148,59.168,61.526,DOWN,0
2003-02-05,59.11,59.95,61.9991,59.074,61.3944,DOWN,0
2003-02-06,58.88,59.0,61.9733,59.316,61.2782,DOWN,0
2003-02-07,58.63,58.89,61.9436,59.124,61.1472,UP,1
2003-02-10,59.04,58.85,61.919,58.982,61.0588,DOWN,0
2003-02-11,58.16,59.11,61.8877,58.764,60.9226,DOWN,0
2003-02-12,57.41,58.14,61.8548,58.424,60.782,DOWN,0
2003-02-13,57.39,57.33,61.8215,58.126,60.6576,UP,1
2003-02-14,58.11,57.4,61.7847,58.022,60.5648,UP,1
2003-02-18,58.69,57.96,61.7434,57.952,60.4816,DOWN,0
2003-02-19,57.69,58.21,61.6963,57.858,60.3818,DOWN,0
