ticker,LNC US Equity,LNC US Equity,LNC US Equity,LNC US Equity,LNC US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2001-06-12,50.59,50.75,46.3449,50.57,46.5908,UP,1
2001-06-13,51.14,50.84,46.3669,50.748,46.7624,DOWN,0
2001-06-14,50.16,51.14,46.3852,50.684,46.9396,DOWN,0
2001-06-15,49.98,49.65,46.3985,50.524,47.0914,UP,1
2001-06-18,50.33,49.98,46.3895,50.44,47.2184,UP,1
2001-06-19,50.42,50.33,46.3715,50.406,47.3728,UP,1
2001-06-20,51.58,50.48,46.3701,50.494,47.5388,UP,1
2001-06-21,52.1,51.59,46.3756,50.882,47.7258,DOWN,0
2001-06-22,51.41,52.3,46.3676,51.168,47.8936,DOWN,0
2001-06-25,50.95,51.5,46.358,51.292,48.0434,UP,1
2001-06-26,51.35,50.8,46.3397,51.478,48.2008,DOWN,0
2001-06-27,50.75,51.4,46.3129,51.312,48.3388,UP,1
2001-06-28,51.8,50.84,46.299,51.252,48.4738,DOWN,0
2001-06-29,51.75,52.05,46.2906,51.32,48.6138,UP,1
2001-07-02,52.55,52.05,46.2843,51.64,48.7824,DOWN,0
2001-07-03,51.9,52.75,46.2825,51.75,48.9474,DOWN,0
2001-07-05,51.44,51.9,46.2901,51.888,49.1172,DOWN,0
2001-07-06,49.85,50.5,46.2799,51.498,49.228,DOWN,0
2001-07-09,49.75,49.95,46.2734,51.098,49.335,UP,1
2001-07-10,50.0,49.75,46.2724,50.588,49.4222,DOWN,0
2001-07-11,49.38,49.75,46.2584,50.084,49.4866,UP,1
2001-07-12,50.03,49.3,46.2501,49.802,49.5402,UP,1
2001-07-13,50.27,49.97,46.248,49.886,49.6086,UP,1
2001-07-16,50.28,50.28,46.2491,49.992,49.6892,UP,1
2001-07-17,50.9,50.35,46.2592,50.172,49.7722,DOWN,0
2001-07-18,50.04,50.65,46.2688,50.304,49.843,DOWN,0
2001-07-19,49.45,50.29,46.2767,50.188,49.902,DOWN,0
2001-07-20,48.15,49.0,46.2799,49.764,49.9352,DOWN,0
2001-07-23,47.25,48.05,46.2812,49.158,49.9496,UP,1
2001-07-24,48.1,47.26,46.2798,48.598,49.975,DOWN,0
2001-07-25,48.02,48.6,46.2868,48.194,49.9916,UP,1
2001-07-26,48.5,48.02,46.2987,48.004,50.0068,UP,1
2001-07-27,49.17,47.5,46.3192,48.208,50.0182,UP,1
2001-07-30,50.7,50.7,46.3408,48.898,50.0422,UP,1
2001-07-31,51.03,50.8,46.386,49.484,50.0878,DOWN,0
2001-08-01,50.91,52.25,46.4146,50.062,50.1278,UP,1
2001-08-02,51.23,51.05,46.4476,50.608,50.1702,DOWN,0
2001-08-03,50.76,51.0,46.4845,50.926,50.2288,DOWN,0
2001-08-06,49.4,50.65,46.5197,50.666,50.2338,UP,1
2001-08-07,50.19,49.65,46.5494,50.498,50.2574,DOWN,0
2001-08-08,49.96,50.05,46.5767,50.308,50.2714,DOWN,0
2001-08-09,49.85,50.0,46.6047,50.032,50.2906,DOWN,0
2001-08-10,49.82,50.1,46.6219,49.844,50.3022,UP,1
2001-08-13,50.0,49.9,46.6369,49.964,50.312,UP,1
2001-08-14,50.62,50.5,46.6619,50.05,50.3284,UP,1
2001-08-15,50.69,50.62,46.6831,50.196,50.3352,DOWN,0
2001-08-16,50.36,50.45,46.6937,50.298,50.3374,DOWN,0
2001-08-17,50.2,50.36,46.7028,50.374,50.3318,UP,1
2001-08-20,50.26,50.2,46.7141,50.426,50.3214,DOWN,0
2001-08-21,49.91,50.15,46.7205,50.284,50.3046,DOWN,0
2001-08-22,49.3,49.86,46.7355,50.006,50.2788,UP,1
2001-08-23,51.01,49.35,46.7599,50.136,50.2762,UP,1
2001-08-24,51.23,50.85,46.7754,50.342,50.2976,DOWN,0
2001-08-27,50.74,51.2,46.7882,50.438,50.3128,UP,1
2001-08-28,50.92,50.7,46.8034,50.64,50.3246,DOWN,0
2001-08-29,50.51,50.9,46.8144,50.882,50.3264,DOWN,0
2001-08-30,50.07,50.5,46.8329,50.694,50.2962,DOWN,0
2001-08-31,49.86,50.05,46.8406,50.42,50.2514,DOWN,0
2001-09-04,49.38,50.1,46.8512,50.148,50.2108,DOWN,0
2001-09-05,49.24,49.15,46.8587,49.812,50.1766,DOWN,0
2001-09-06,47.88,49.3,46.864,49.286,50.1072,DOWN,0
2001-09-07,46.83,47.78,46.8672,48.638,50.0288,UP,1
2001-09-10,48.05,46.58,46.8831,48.276,49.9538,DOWN,0
2001-09-17,45.2,45.0,46.8957,47.44,49.8228,DOWN,0
2001-09-18,44.8,45.15,46.9012,46.552,49.6678,DOWN,0
2001-09-19,43.7,45.05,46.8954,45.716,49.5038,DOWN,0
2001-09-20,42.5,43.0,46.8813,44.85,49.325,DOWN,0
2001-09-21,42.2,41.99,46.8639,43.68,49.172,UP,1
2001-09-24,44.46,42.6,46.8602,43.532,49.0662,DOWN,0
2001-09-25,44.3,44.46,46.8483,43.432,48.9522,UP,1
2001-09-26,44.7,44.55,46.8352,43.632,48.8586,UP,1
2001-09-27,45.11,44.7,46.8183,44.154,48.7602,UP,1
2001-09-28,46.63,45.75,46.8092,45.04,48.6874,DOWN,0
2001-10-01,45.13,45.8,46.7896,45.174,48.5844,UP,1
2001-10-02,45.85,45.15,46.7729,45.484,48.4834,UP,1
2001-10-03,46.94,45.85,46.7579,45.932,48.4214,DOWN,0
2001-10-04,46.71,46.85,46.744,46.252,48.3666,DOWN,0
2001-10-05,45.64,46.46,46.7312,46.054,48.3164,DOWN,0
2001-10-08,44.07,45.39,46.7156,45.842,48.2528,UP,1
2001-10-09,44.24,43.9,46.7028,45.52,48.1756,DOWN,0
2001-10-10,43.67,43.75,46.678,44.866,48.0886,DOWN,0
2001-10-11,42.96,43.46,46.6581,44.116,47.9778,DOWN,0
2001-10-12,41.75,42.25,46.6372,43.338,47.8294,DOWN,0
2001-10-15,41.7,41.75,46.6144,42.864,47.6494,UP,1
2001-10-16,42.0,42.0,46.5885,42.416,47.4688,DOWN,0
2001-10-17,41.15,42.01,46.557,41.912,47.2736,DOWN,0
2001-10-18,41.05,41.15,46.5223,41.53,47.07,DOWN,0
2001-10-19,40.88,41.05,46.4879,41.356,46.8724,UP,1
2001-10-22,42.27,40.7,46.4627,41.47,46.7298,UP,1
2001-10-23,42.36,43.4,46.4473,41.542,46.5732,UP,1
2001-10-24,42.78,42.37,46.4284,41.868,46.4296,UP,1
2001-10-25,43.52,42.53,46.4313,42.362,46.303,UP,1
2001-10-26,43.84,43.45,46.4396,42.954,46.1834,DOWN,0
2001-10-29,42.76,43.84,46.445,43.052,46.0386,UP,1
2001-10-30,43.2,42.77,46.4463,43.22,45.8902,DOWN,0
2001-10-31,42.35,43.45,46.4446,43.134,45.7234,UP,1
2001-11-01,43.43,42.3,46.4536,43.116,45.5848,UP,1
2001-11-02,43.9,43.2,46.4709,43.128,45.4588,UP,1
2001-11-05,44.88,44.0,46.4828,43.552,45.3512,UP,1
2001-11-06,45.51,44.65,46.4982,44.014,45.2632,DOWN,0
2001-11-07,44.99,45.65,46.5144,44.542,45.177,DOWN,0
2001-11-08,44.67,45.2,46.5324,44.79,45.0502,DOWN,0
2001-11-09,44.0,44.42,46.5371,44.81,44.9056,DOWN,0
2001-11-12,43.67,44.0,46.5373,44.568,44.7642,UP,1
2001-11-13,45.23,43.92,46.5397,44.512,44.6504,UP,1
2001-11-14,45.99,46.0,46.5484,44.712,44.56,UP,1
2001-11-15,46.38,45.9,46.5569,45.054,44.4862,DOWN,0
2001-11-16,45.89,46.35,46.562,45.432,44.4068,UP,1
2001-11-19,46.16,45.64,46.5677,45.93,44.3424,UP,1
2001-11-20,46.8,46.1,46.5774,46.244,44.2936,DOWN,0
2001-11-21,46.62,46.78,46.5841,46.37,44.2684,UP,1
2001-11-23,47.08,46.4,46.5922,46.51,44.2734,DOWN,0
2001-11-26,46.92,47.08,46.5933,46.716,44.2508,UP,1
2001-11-27,47.7,47.25,46.6006,47.024,44.3008,UP,1
2001-11-28,47.82,47.8,46.6095,47.228,44.3612,UP,1
2001-11-29,47.99,47.8,46.6215,47.502,44.447,DOWN,0
2001-11-30,47.7,47.98,46.6312,47.626,44.551,DOWN,0
2001-12-03,47.41,47.7,46.6315,47.724,44.6552,UP,1
2001-12-04,47.96,47.55,46.6423,47.776,44.7252,UP,1
2001-12-05,48.44,47.8,46.6576,47.9,44.808,UP,1
2001-12-06,48.75,48.4,46.6737,48.052,44.889,UP,1
2001-12-07,48.85,48.55,46.6854,48.282,44.9638,DOWN,0
2001-12-10,47.65,48.6,46.7049,48.33,44.9842,UP,1
2001-12-11,47.78,47.9,46.7306,48.294,45.0372,DOWN,0
2001-12-12,47.7,47.78,46.7541,48.146,45.0742,DOWN,0
2001-12-13,46.56,47.9,46.7731,47.708,45.0666,DOWN,0
2001-12-14,46.55,46.81,46.7842,47.248,45.0634,UP,1
2001-12-17,46.8,46.95,46.7915,47.078,45.0866,UP,1
2001-12-18,46.9,46.85,46.8067,46.902,45.1432,UP,1
2001-12-19,47.59,46.98,46.8262,46.88,45.2102,UP,1
2001-12-20,47.89,47.4,46.8467,47.146,45.2946,DOWN,0
2001-12-21,47.6,47.95,46.8673,47.356,45.3874,DOWN,0
2001-12-24,47.4,47.6,46.8878,47.476,45.5004,UP,1
2001-12-26,47.45,47.41,46.9044,47.586,45.6154,UP,1
2001-12-27,48.5,47.7,46.9242,47.768,45.7454,UP,1
2001-12-28,48.6,48.4,46.9473,47.91,45.8944,DOWN,0
2001-12-31,48.57,48.6,46.9651,48.104,46.0448,DOWN,0
2002-01-02,48.3,48.2,46.9718,48.284,46.1932,UP,1
2002-01-03,49.08,48.3,46.9947,48.61,46.3294,UP,1
2002-01-04,49.93,49.0,47.0204,48.896,46.4808,DOWN,0
2002-01-07,49.5,49.95,47.047,49.076,46.6152,DOWN,0
2002-01-08,49.45,49.18,47.0753,49.252,46.7338,UP,1
2002-01-09,49.83,49.7,47.1146,49.558,46.8536,UP,1
2002-01-10,51.14,49.9,47.1607,49.97,47.0212,DOWN,0
2002-01-11,51.14,50.3,47.2209,50.212,47.18,DOWN,0
2002-01-14,51.06,51.0,47.2764,50.524,47.3542,DOWN,0
2002-01-15,51.0,51.05,47.3269,50.834,47.5056,DOWN,0
2002-01-16,49.85,51.0,47.3682,50.838,47.6246,UP,1
2002-01-17,50.33,49.85,47.4131,50.676,47.7336,DOWN,0
2002-01-18,50.2,50.08,47.4559,50.488,47.8274,DOWN,0
2002-01-22,49.87,50.0,47.4929,50.25,47.925,UP,1
2002-01-23,50.75,49.67,47.5338,50.2,48.0466,UP,1
2002-01-24,50.99,50.85,47.5823,50.428,48.1864,UP,1
2002-01-25,51.02,51.0,47.6255,50.566,48.3334,DOWN,0
2002-01-28,50.2,50.55,47.6566,50.566,48.4328,DOWN,0
2002-01-29,49.42,50.45,47.6902,50.476,48.5014,UP,1
2002-01-30,49.78,49.17,47.7227,50.282,48.5694,UP,1
2002-01-31,51.5,49.99,47.7664,50.384,48.6816,DOWN,0
2002-02-01,51.05,51.1,47.8065,50.39,48.7794,DOWN,0
2002-02-04,50.65,51.1,47.8425,50.48,48.8564,DOWN,0
2002-02-05,48.97,49.75,47.8699,50.39,48.9034,UP,1
2002-02-06,49.58,48.75,47.8986,50.35,48.9534,UP,1
2002-02-07,49.67,49.65,47.9217,49.984,49.0084,UP,1
2002-02-08,51.27,49.42,47.9543,50.028,49.0798,UP,1
2002-02-11,51.81,51.2,47.9927,50.26,49.1596,DOWN,0
2002-02-12,51.2,51.6,48.0305,50.706,49.2238,UP,1
2002-02-13,52.39,51.1,48.0777,51.268,49.3176,UP,1
2002-02-14,52.54,52.48,48.1189,51.842,49.4202,DOWN,0
2002-02-15,52.32,52.79,48.1585,52.052,49.5074,DOWN,0
2002-02-19,51.7,52.07,48.1888,52.03,49.5726,DOWN,0
2002-02-20,51.3,51.7,48.2145,52.05,49.6236,DOWN,0
2002-02-21,50.78,51.05,48.2316,51.728,49.6622,DOWN,0
2002-02-22,50.07,50.58,48.2477,51.234,49.7106,UP,1
2002-02-25,51.05,50.32,48.2717,50.98,49.776,UP,1
2002-02-26,51.85,51.0,48.2972,51.01,49.859,UP,1
2002-02-27,52.0,52.1,48.3247,51.15,49.9678,DOWN,0
2002-02-28,51.21,52.0,48.3483,51.236,50.061,UP,1
2002-03-01,51.85,51.22,48.3751,51.592,50.162,UP,1
2002-03-04,52.96,52.1,48.4072,51.974,50.2832,UP,1
2002-03-05,53.32,52.25,48.4396,52.268,50.3978,UP,1
2002-03-06,53.5,53.25,48.4712,52.568,50.51,DOWN,0
2002-03-07,52.81,53.5,48.4965,52.888,50.6142,DOWN,0
2002-03-08,52.5,53.0,48.516,53.018,50.7162,DOWN,0
2002-03-11,52.45,52.45,48.5308,52.916,50.8162,DOWN,0
2002-03-12,52.34,51.95,48.5487,52.72,50.893,DOWN,0
2002-03-13,51.74,52.58,48.5629,52.368,50.9558,UP,1
2002-03-14,52.0,51.65,48.5773,52.206,51.0244,UP,1
2002-03-15,52.8,52.46,48.6022,52.266,51.1144,DOWN,0
2002-03-18,52.38,52.95,48.6183,52.252,51.1804,DOWN,0
2002-03-19,52.35,52.6,48.635,52.254,51.2288,DOWN,0
2002-03-20,51.65,52.25,48.647,52.236,51.2718,DOWN,0
2002-03-21,51.4,51.8,48.6595,52.116,51.3108,DOWN,0
2002-03-22,51.01,51.0,48.6684,51.758,51.3344,DOWN,0
2002-03-25,49.95,51.0,48.6706,51.272,51.3106,UP,1
2002-03-26,50.15,50.0,48.6723,50.832,51.2908,UP,1
2002-03-27,50.97,50.25,48.6754,50.696,51.289,DOWN,0
2002-03-28,50.73,50.98,48.6778,50.562,51.2836,DOWN,0
2002-04-01,50.15,50.5,48.6762,50.39,51.2896,UP,1
2002-04-02,50.57,50.25,48.6751,50.514,51.2944,UP,1
2002-04-03,50.62,50.82,48.6745,50.608,51.3028,DOWN,0
2002-04-04,50.55,50.62,48.6743,50.524,51.3164,UP,1
2002-04-05,51.1,50.8,48.6741,50.598,51.3234,DOWN,0
2002-04-08,51.1,50.53,48.6788,50.788,51.3256,UP,1
2002-04-09,51.28,51.1,48.6853,50.93,51.3308,UP,1
2002-04-10,52.34,51.35,48.6953,51.274,51.3736,DOWN,0
2002-04-11,51.4,52.5,48.7002,51.444,51.4132,UP,1
2002-04-12,51.99,51.5,48.7023,51.622,51.4574,DOWN,0
2002-04-15,51.06,52.1,48.6971,51.614,51.4486,DOWN,0
2002-04-16,50.93,51.3,48.6947,51.544,51.4462,UP,1
2002-04-17,51.42,51.2,48.697,51.36,51.4616,DOWN,0
2002-04-18,50.86,51.5,48.6946,51.252,51.4994,UP,1
2002-04-19,51.81,51.1,48.6999,51.216,51.544,DOWN,0
2002-04-22,51.41,51.85,48.6979,51.286,51.5788,DOWN,0
2002-04-23,49.1,48.65,48.6847,50.92,51.5354,UP,1
2002-04-24,49.51,48.9,48.6695,50.538,51.4894,DOWN,0
2002-04-25,48.8,49.0,48.654,50.126,51.4414,DOWN,0
2002-04-26,48.68,48.8,48.6402,49.5,51.3672,DOWN,0
2002-04-29,48.56,48.55,48.6337,48.93,51.2876,DOWN,0
2002-04-30,47.9,48.46,48.6245,48.69,51.1992,DOWN,0
2002-05-01,47.33,47.35,48.6111,48.254,51.1118,DOWN,0
2002-05-02,46.71,46.9,48.5978,47.836,51.02,DOWN,0
2002-05-03,46.68,46.6,48.581,47.436,50.938,DOWN,0
2002-05-06,45.91,46.7,48.5592,46.906,50.8548,DOWN,0
2002-05-07,44.94,46.5,48.5325,46.314,50.7326,UP,1
2002-05-08,45.84,45.15,48.5072,46.016,50.6124,DOWN,0
2002-05-09,45.4,45.49,48.484,45.754,50.4804,DOWN,0
2002-05-10,44.77,45.45,48.4606,45.372,50.3516,UP,1
2002-05-13,45.94,44.9,48.4496,45.378,50.2334,DOWN,0
2002-05-14,45.88,46.35,48.4427,45.566,50.0918,DOWN,0
2002-05-15,45.65,45.63,48.4305,45.528,49.9384,UP,1
2002-05-16,46.34,46.1,48.4221,45.716,49.7952,DOWN,0
2002-05-17,46.3,46.4,48.4111,46.022,49.665,DOWN,0
2002-05-20,45.71,46.45,48.3938,45.976,49.5292,DOWN,0
2002-05-21,45.2,45.85,48.3663,45.84,49.3842,DOWN,0
2002-05-22,44.9,45.35,48.3356,45.69,49.2354,UP,1
2002-05-23,45.0,44.85,48.3061,45.422,49.1006,DOWN,0
2002-05-24,44.36,44.75,48.2717,45.034,48.9478,DOWN,0
2002-05-28,43.8,44.36,48.2369,44.652,48.7678,UP,1
2002-05-29,43.85,43.55,48.2092,44.382,48.5972,UP,1
2002-05-30,44.19,43.8,48.1792,44.24,48.434,UP,1
2002-05-31,44.82,44.5,48.1535,44.204,48.2974,DOWN,0
2002-06-03,44.3,45.0,48.1257,44.192,48.1554,DOWN,0
2002-06-04,43.55,44.2,48.0944,44.142,48.0062,UP,1
2002-06-05,43.85,43.8,48.0636,44.142,47.8842,DOWN,0
2002-06-06,42.8,44.2,48.0245,43.864,47.7372,UP,1
2002-06-07,43.14,42.8,47.9868,43.528,47.5806,UP,1
2002-06-10,43.4,43.25,47.952,43.348,47.434,DOWN,0
2002-06-11,42.15,43.4,47.9117,43.068,47.274,UP,1
2002-06-12,42.4,42.4,47.8724,42.778,47.1106,DOWN,0
2002-06-13,41.82,42.65,47.832,42.582,46.9346,UP,1
2002-06-14,41.88,41.4,47.7949,42.33,46.7612,UP,1
2002-06-17,43.39,41.95,47.7568,42.328,46.607,UP,1
2002-06-18,43.75,43.39,47.7194,42.648,46.46,DOWN,0
2002-06-19,43.51,43.5,47.6832,42.87,46.3046,DOWN,0
2002-06-20,42.16,43.0,47.6394,42.938,46.101,DOWN,0
2002-06-21,42.02,42.05,47.597,42.966,45.9134,UP,1
2002-06-24,42.12,42.03,47.5572,42.712,45.716,UP,1
2002-06-25,42.4,42.2,47.5199,42.442,45.5428,DOWN,0
2002-06-26,42.05,40.75,47.4833,42.15,45.3652,DOWN,0
2002-06-27,42.05,42.2,47.4473,42.128,45.1778,DOWN,0
2002-06-28,42.0,41.9,47.4179,42.124,45.0006,DOWN,0
2002-07-01,41.7,42.0,47.3923,42.04,44.7984,DOWN,0
2002-07-02,40.0,41.55,47.352,41.56,44.5702,DOWN,0
2002-07-03,39.17,39.59,47.3219,40.984,44.3716,UP,1
2002-07-05,40.58,39.5,47.3008,40.69,44.193,DOWN,0
2002-07-08,39.7,40.1,47.2808,40.23,44.011,DOWN,0
2002-07-09,38.98,41.0,47.2632,39.686,43.817,DOWN,0
2002-07-10,37.99,39.5,47.2421,39.284,43.6056,UP,1
2002-07-11,38.35,38.03,47.2116,39.12,43.4146,DOWN,0
2002-07-12,37.41,38.25,47.1771,38.486,43.2162,DOWN,0
2002-07-15,37.18,37.5,47.1395,37.982,43.0256,DOWN,0
2002-07-16,36.64,37.18,47.0972,37.514,42.8248,DOWN,0
2002-07-17,35.75,37.0,47.0428,37.066,42.6216,DOWN,0
2002-07-18,34.11,35.75,46.9877,36.218,42.405,DOWN,0
2002-07-19,33.95,33.1,46.9282,35.526,42.1672,DOWN,0
2002-07-22,32.32,34.0,46.8551,34.554,41.9056,DOWN,0
2002-07-23,31.15,32.4,46.7773,33.456,41.6332,UP,1
2002-07-24,33.0,29.75,46.7141,32.906,41.3744,DOWN,0
2002-07-25,32.91,33.0,46.6583,32.666,41.115,UP,1
2002-07-26,33.74,32.95,46.6058,32.624,40.8768,UP,1
2002-07-29,36.1,34.75,46.5679,33.38,40.672,UP,1
2002-07-30,36.23,36.0,46.5343,34.396,40.4706,UP,1
2002-07-31,36.69,36.35,46.509,35.134,40.2902,DOWN,0
2002-08-01,34.85,35.5,46.4747,35.522,40.0832,DOWN,0
2002-08-02,33.85,34.8,46.434,35.544,39.8622,DOWN,0
2002-08-05,32.7,33.95,46.3917,34.864,39.6162,UP,1
2002-08-06,33.25,33.0,46.3527,34.268,39.394,UP,1
2002-08-07,33.33,33.5,46.315,33.596,39.1846,UP,1
2002-08-08,34.63,33.58,46.2768,33.552,39.0002,UP,1
2002-08-09,35.33,34.7,46.2416,33.848,38.823,DOWN,0
2002-08-12,35.32,34.75,46.2043,34.372,38.633,DOWN,0
2002-08-13,34.07,35.07,46.1571,34.536,38.4284,UP,1
2002-08-14,35.56,34.3,46.1157,34.982,38.2686,UP,1
2002-08-15,35.98,35.62,46.0818,35.252,38.1112,DOWN,0
2002-08-16,35.8,35.86,46.0448,35.346,37.9712,UP,1
2002-08-19,36.96,35.55,46.0178,35.674,37.8476,DOWN,0
2002-08-20,36.17,36.9,45.9815,36.094,37.703,UP,1
2002-08-21,37.02,36.45,45.9471,36.386,37.6004,UP,1
2002-08-22,38.5,36.94,45.9152,36.89,37.5224,DOWN,0
2002-08-23,38.1,38.4,45.8782,37.35,37.448,DOWN,0
2002-08-26,38.0,37.75,45.8432,37.558,37.3704,DOWN,0
2002-08-27,37.92,38.5,45.8095,37.908,37.261,DOWN,0
2002-08-28,37.1,37.5,45.775,37.924,37.128,DOWN,0
2002-08-29,37.1,36.95,45.7421,37.644,36.9998,DOWN,0
2002-08-30,37.05,37.0,45.7012,37.434,36.8976,DOWN,0
2002-09-03,35.45,36.5,45.6485,36.924,36.7662,DOWN,0
2002-09-04,34.65,34.25,45.5899,36.27,36.6168,DOWN,0
2002-09-05,33.89,34.4,45.5299,35.628,36.4466,UP,1
2002-09-06,34.46,34.2,45.4714,35.1,36.2948,UP,1
2002-09-09,35.01,34.36,45.4124,34.692,36.154,DOWN,0
2002-09-10,34.7,35.03,45.3528,34.542,36.008,DOWN,0
2002-09-11,34.6,34.7,45.2904,34.532,35.866,DOWN,0
2002-09-12,33.03,34.6,45.221,34.36,35.7266,DOWN,0
2002-09-13,32.85,32.78,45.1467,34.038,35.6002,DOWN,0
2002-09-16,32.6,32.9,45.0706,33.556,35.4406,DOWN,0
2002-09-17,31.54,32.85,44.9884,32.924,35.2774,UP,1
2002-09-18,31.95,31.35,44.9096,32.394,35.1368,DOWN,0
2002-09-19,31.1,31.7,44.8281,32.008,34.999,DOWN,0
2002-09-20,30.98,31.1,44.7432,31.634,34.8516,UP,1
2002-09-23,31.0,30.85,44.656,31.314,34.7234,DOWN,0
2002-09-24,30.57,30.7,44.5651,31.12,34.5912,UP,1
2002-09-25,31.41,30.58,44.4779,31.012,34.4866,UP,1
2002-09-26,32.48,32.15,44.402,31.288,34.4212,DOWN,0
2002-09-27,31.11,32.2,44.3187,31.314,34.3612,DOWN,0
2002-09-30,30.55,30.9,44.2329,31.224,34.2932,UP,1
2002-10-01,32.1,30.55,44.1606,31.53,34.2888,DOWN,0
2002-10-02,30.2,31.8,44.0789,31.288,34.2698,DOWN,0
2002-10-03,28.89,30.0,43.9893,30.57,34.1876,DOWN,0
2002-10-04,27.3,28.8,43.8913,29.808,34.0754,DOWN,0
2002-10-07,25.91,27.5,43.7829,28.88,33.9188,UP,1
2002-10-08,26.6,25.7,43.6765,27.78,33.7288,DOWN,0
2002-10-09,25.17,26.4,43.5643,26.774,33.5076,UP,1
2002-10-10,26.6,25.2,43.4603,26.316,33.3058,UP,1
2002-10-11,28.41,27.5,43.3651,26.538,33.177,UP,1
2002-10-14,28.88,29.0,43.267,27.132,33.0776,UP,1
2002-10-15,32.3,32.25,43.1855,28.272,33.0696,DOWN,0
2002-10-16,30.99,31.95,43.0976,29.436,33.0244,UP,1
2002-10-17,32.04,32.0,43.0163,30.524,32.9986,UP,1
2002-10-18,32.24,32.05,42.9321,31.29,32.9508,DOWN,0
2002-10-21,31.76,31.15,42.8413,31.866,32.8794,DOWN,0
2002-10-22,30.91,31.1,42.7483,31.588,32.7912,DOWN,0
2002-10-23,30.56,30.79,42.6539,31.502,32.721,DOWN,0
2002-10-24,30.06,31.0,42.555,31.106,32.611,DOWN,0
2002-10-25,29.47,29.4,42.4467,30.552,32.4808,DOWN,0
2002-10-28,29.08,29.75,42.3364,30.016,32.3464,DOWN,0
2002-10-29,27.74,28.5,42.2198,29.382,32.162,UP,1
2002-10-30,29.25,27.2,42.111,29.12,32.0236,UP,1
2002-10-31,30.51,31.15,42.0143,29.21,31.8934,UP,1
2002-11-01,31.4,30.45,41.9197,29.596,31.7514,UP,1
2002-11-04,31.95,31.75,41.8284,30.17,31.6284,DOWN,0
2002-11-05,31.18,31.75,41.735,30.858,31.492,UP,1
2002-11-06,31.85,31.5,41.6405,31.378,31.3706,DOWN,0
2002-11-07,31.05,31.65,41.5408,31.486,31.2496,DOWN,0
2002-11-08,30.49,30.65,41.4381,31.304,31.1174,DOWN,0
2002-11-11,29.77,30.24,41.336,30.868,30.9718,UP,1
2002-11-12,30.5,29.85,41.2414,30.732,30.8728,UP,1
2002-11-13,31.09,30.8,41.1479,30.58,30.8016,UP,1
2002-11-14,32.02,31.5,41.0505,30.774,30.7642,UP,1
2002-11-15,32.43,31.9,40.9574,31.162,30.7236,DOWN,0
2002-11-18,32.07,32.43,40.8645,31.622,30.6648,UP,1
2002-11-19,32.25,32.2,40.7809,31.972,30.6158,UP,1
2002-11-20,33.06,32.25,40.6983,32.366,30.585,UP,1
2002-11-21,34.08,33.35,40.6204,32.778,30.606,UP,1
2002-11-22,34.28,33.9,40.5354,33.148,30.6346,UP,1
2002-11-25,34.5,34.1,40.4489,33.634,30.6726,DOWN,0
2002-11-26,34.08,34.39,40.3633,34.0,30.7234,UP,1
2002-11-27,35.34,34.25,40.278,34.456,30.7912,DOWN,0
2002-11-29,35.14,35.2,40.191,34.668,30.872,DOWN,0
2002-12-02,35.05,35.45,40.1047,34.822,30.9534,DOWN,0
2002-12-03,34.56,34.8,40.019,34.834,31.0246,DOWN,0
2002-12-04,34.18,34.49,39.9334,34.854,31.0968,DOWN,0
2002-12-05,33.67,34.25,39.8478,34.52,31.142,DOWN,0
2002-12-06,33.62,33.3,39.7656,34.216,31.1648,DOWN,0
2002-12-09,32.75,33.4,39.6741,33.756,31.1976,UP,1
2002-12-10,33.0,32.8,39.5798,33.444,31.2466,UP,1
2002-12-11,33.49,33.01,39.4873,33.306,31.2744,DOWN,0
2002-12-12,32.92,33.49,39.3958,33.156,31.3288,DOWN,0
2002-12-13,32.42,32.4,39.2987,32.916,31.3994,UP,1
2002-12-16,33.24,32.42,39.2001,33.014,31.5182,DOWN,0
2002-12-17,32.61,33.0,39.0965,32.936,31.6522,DOWN,0
2002-12-18,32.01,32.6,38.9891,32.64,31.7604,DOWN,0
2002-12-19,31.14,31.6,38.8807,32.284,31.8798,UP,1
2002-12-20,31.87,31.14,38.7776,32.174,31.9852,UP,1
2002-12-23,31.97,31.8,38.6752,31.92,32.0564,DOWN,0
2002-12-24,31.9,31.45,38.573,31.778,32.1168,UP,1
2002-12-26,32.0,31.84,38.4743,31.776,32.1108,DOWN,0
2002-12-27,31.3,31.85,38.3708,31.808,32.117,UP,1
2002-12-30,31.65,31.3,38.265,31.764,32.1092,DOWN,0
2002-12-31,31.58,31.45,38.161,31.686,32.096,UP,1
2003-01-02,32.89,31.73,38.0637,31.884,32.1186,UP,1
2003-01-03,32.97,32.89,37.9703,32.078,32.1598,UP,1
2003-01-06,34.41,33.18,37.8854,32.7,32.2368,DOWN,0
2003-01-07,34.21,34.25,37.8014,33.212,32.3198,DOWN,0
2003-01-08,33.79,34.22,37.7206,33.654,32.4062,UP,1
2003-01-09,35.01,33.92,37.6449,34.078,32.5248,UP,1
2003-01-10,35.09,34.76,37.5655,34.502,32.6718,DOWN,0
2003-01-13,34.77,35.35,37.4857,34.574,32.7822,UP,1
2003-01-14,34.97,34.92,37.4098,34.726,32.8714,UP,1
