ticker,ICE US Equity,ICE US Equity,ICE US Equity,ICE US Equity,ICE US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2011-06-13,23.192,23.236,23.0208,23.8698,23.4356,UP,1
2011-06-14,23.714,23.418,23.2096,23.8651,23.4568,DOWN,0
2011-06-15,23.304,23.5,23.342,23.8556,23.4789,UP,1
2011-06-16,23.422,23.274,23.358,23.8448,23.5005,UP,1
2011-06-17,23.622,23.584,23.4508,23.8273,23.5192,UP,1
2011-06-20,24.126,23.894,23.6376,23.8208,23.5392,UP,1
2011-06-21,24.454,24.228,23.7856,23.8276,23.5591,DOWN,0
2011-06-22,23.986,24.458,23.922,23.8252,23.5758,DOWN,0
2011-06-23,23.924,23.672,24.0224,23.8217,23.5913,DOWN,0
2011-06-24,23.712,23.928,24.0404,23.8112,23.6055,UP,1
2011-06-27,24.104,23.782,24.036,23.8107,23.6205,UP,1
2011-06-28,24.482,24.16,24.0416,23.8123,23.6357,UP,1
2011-06-29,24.83,24.594,24.2104,23.8295,23.6534,UP,1
2011-06-30,24.942,24.94,24.414,23.851,23.6709,UP,1
2011-07-01,25.396,24.968,24.7508,23.8763,23.6917,UP,1
2011-07-05,25.702,25.334,25.0704,23.9016,23.7152,DOWN,0
2011-07-06,25.566,25.592,25.2872,23.925,23.7381,UP,1
2011-07-07,25.904,25.816,25.502,23.9536,23.7642,DOWN,0
2011-07-08,25.68,25.594,25.6496,23.98,23.7897,DOWN,0
2011-07-11,25.118,25.362,25.594,24.0016,23.8142,DOWN,0
2011-07-12,25.064,25.124,25.4664,24.0214,23.835,UP,1
2011-07-13,25.224,25.256,25.398,24.0531,23.8561,DOWN,0
2011-07-14,25.206,25.35,25.2584,24.0914,23.8763,UP,1
2011-07-15,25.5,25.252,25.2224,24.142,23.8985,DOWN,0
2011-07-18,25.176,25.444,25.234,24.1893,23.9197,UP,1
2011-07-19,25.53,25.33,25.3272,24.2295,23.9408,DOWN,0
2011-07-20,25.262,25.6,25.3348,24.259,23.9597,UP,1
2011-07-21,25.64,25.488,25.4216,24.2908,23.9766,UP,1
2011-07-22,25.744,25.37,25.4704,24.3245,23.9946,DOWN,0
2011-07-25,25.564,25.48,25.548,24.3556,24.011,DOWN,0
2011-07-26,25.258,25.492,25.4936,24.3875,24.0249,DOWN,0
2011-07-27,24.616,25.162,25.3644,24.3909,24.036,UP,1
2011-07-28,24.72,24.636,25.1804,24.4034,24.0464,DOWN,0
2011-07-29,24.66,24.516,24.9636,24.4071,24.0567,DOWN,0
2011-08-01,24.424,24.946,24.7356,24.4042,24.0659,DOWN,0
2011-08-02,23.818,24.244,24.4476,24.3958,24.07,DOWN,0
2011-08-03,23.404,23.88,24.2052,24.3822,24.0702,DOWN,0
2011-08-04,22.168,23.062,23.6948,24.3402,24.0651,DOWN,0
2011-08-05,22.032,22.442,23.1692,24.2962,24.0593,DOWN,0
2011-08-08,20.782,21.52,22.4408,24.2304,24.045,UP,1
2011-08-09,22.6,21.202,22.1972,24.2057,24.0412,DOWN,0
2011-08-10,21.96,22.0,21.9084,24.1623,24.0353,UP,1
2011-08-11,23.37,22.2,22.1488,24.1632,24.039,DOWN,0
2011-08-12,22.976,23.512,22.3376,24.1533,24.0392,UP,1
2011-08-15,23.286,23.177,22.8384,24.1565,24.0411,DOWN,0
2011-08-16,22.244,23.006,22.7672,24.1464,24.0374,DOWN,0
2011-08-17,22.228,22.37,22.8208,24.1356,24.0343,DOWN,0
2011-08-18,21.146,21.61,22.376,24.1056,24.0266,DOWN,0
2011-08-19,21.01,20.842,21.9828,24.059,24.0191,UP,1
2011-08-22,21.248,21.42,21.5752,24.0208,24.0106,UP,1
2011-08-23,22.258,21.254,21.578,24.0021,24.0045,UP,1
2011-08-24,22.522,22.18,21.6368,23.9783,23.9998,DOWN,0
2011-08-25,22.048,22.784,21.8172,23.9532,23.9949,UP,1
2011-08-26,22.418,21.872,22.0988,23.9331,23.991,UP,1
2011-08-29,23.29,22.922,22.5072,23.9264,23.9928,DOWN,0
2011-08-30,23.242,23.198,22.704,23.9088,23.9967,UP,1
2011-08-31,23.59,23.464,22.9176,23.8915,24.0013,DOWN,0
2011-09-01,23.042,23.546,23.1164,23.8726,24.0058,DOWN,0
2011-09-02,22.506,22.682,23.134,23.8442,24.0066,UP,1
2011-09-06,22.636,21.798,23.0032,23.8227,24.0066,UP,1
2011-09-07,23.414,22.922,23.0376,23.8089,24.0089,DOWN,0
2011-09-08,23.34,23.222,22.9876,23.7861,24.0127,DOWN,0
2011-09-09,22.896,23.104,22.9584,23.7474,24.0153,UP,1
2011-09-12,23.528,22.534,23.1628,23.7191,24.0188,UP,1
2011-09-13,23.824,23.512,23.4004,23.6877,24.0248,UP,1
2011-09-14,24.098,23.95,23.5372,23.6556,24.0324,UP,1
2011-09-15,24.736,24.26,23.8164,23.639,24.0434,UP,1
2011-09-16,24.996,24.742,24.2364,23.6208,24.0527,DOWN,0
2011-09-19,24.576,24.524,24.446,23.5988,24.0553,DOWN,0
2011-09-20,24.49,24.744,24.5792,23.5862,24.0609,UP,1
2011-09-21,24.574,24.5,24.6744,23.5764,24.0659,UP,1
2011-09-22,24.588,24.022,24.6448,23.5637,24.0726,DOWN,0
2011-09-23,24.42,24.506,24.5296,23.548,24.0767,UP,1
2011-09-26,24.814,24.726,24.5772,23.5342,24.083,DOWN,0
2011-09-27,24.808,25.014,24.6408,23.5269,24.0895,DOWN,0
2011-09-28,24.284,24.614,24.5828,23.502,24.0932,UP,1
2011-09-29,24.436,24.6,24.5524,23.4854,24.099,DOWN,0
2011-09-30,23.652,24.176,24.3988,23.4457,24.0994,DOWN,0
2011-10-03,23.54,23.574,24.144,23.4016,24.0998,UP,1
2011-10-04,24.252,23.288,24.0328,23.3754,24.1018,UP,1
2011-10-05,24.626,24.286,24.1012,23.3627,24.1059,UP,1
2011-10-06,25.102,24.594,24.2344,23.3724,24.1113,DOWN,0
2011-10-07,24.324,24.946,24.3688,23.3645,24.1125,UP,1
2011-10-10,25.194,24.747,24.6996,23.3752,24.1185,DOWN,0
2011-10-11,24.62,25.0,24.7732,23.3791,24.1207,UP,1
2011-10-12,25.122,24.826,24.8724,23.4052,24.1254,DOWN,0
2011-10-13,24.816,24.956,24.8152,23.4334,24.1296,UP,1
2011-10-14,24.89,25.09,24.9284,23.4879,24.1346,DOWN,0
2011-10-17,24.456,24.682,24.7808,23.5364,24.1377,UP,1
2011-10-18,24.9,24.5,24.8368,23.6187,24.1431,DOWN,0
2011-10-19,24.562,24.94,24.7248,23.658,24.1479,DOWN,0
2011-10-20,24.562,24.684,24.674,23.71,24.1531,UP,1
2011-10-21,25.302,24.722,24.7564,23.7486,24.1651,UP,1
2011-10-24,25.648,25.374,24.9948,23.8021,24.1793,DOWN,0
2011-10-25,24.824,25.282,24.9796,23.8328,24.1894,UP,1
2011-10-26,25.146,25.226,25.0964,23.8909,24.2026,UP,1
2011-10-27,26.424,26.14,25.4688,23.9748,24.2193,UP,1
2011-10-28,26.488,26.336,25.706,24.0816,24.2354,DOWN,0
2011-10-31,25.976,25.782,25.7716,24.181,24.249,DOWN,0
2011-11-01,24.652,25.358,25.7372,24.249,24.2555,DOWN,0
2011-11-02,24.524,24.996,25.6128,24.2944,24.2626,UP,1
2011-11-03,25.562,25.0,25.4404,24.3552,24.2748,DOWN,0
2011-11-04,25.498,25.396,25.2424,24.4242,24.2857,DOWN,0
2011-11-07,24.946,25.408,25.0364,24.4747,24.2937,UP,1
2011-11-08,25.412,25.084,25.1884,24.5172,24.3053,DOWN,0
2011-11-09,24.83,24.752,25.2496,24.5489,24.3145,UP,1
2011-11-10,25.068,25.196,25.1508,24.5785,24.322,UP,1
2011-11-11,25.578,25.396,25.1668,24.6292,24.333,DOWN,0
2011-11-14,25.336,25.412,25.2448,24.6858,24.3392,UP,1
2011-11-15,25.406,25.25,25.2436,24.7412,24.3448,DOWN,0
2011-11-16,24.492,25.12,25.176,24.7628,24.347,DOWN,0
2011-11-17,23.634,24.4,24.8892,24.7686,24.3459,DOWN,0
2011-11-18,23.442,23.598,24.462,24.7796,24.3427,DOWN,0
2011-11-21,22.83,22.942,23.9608,24.7656,24.3366,UP,1
2011-11-22,23.182,22.894,23.516,24.7528,24.3342,DOWN,0
2011-11-23,22.662,22.99,23.15,24.724,24.3244,UP,1
2011-11-25,22.756,22.604,22.9744,24.6844,24.3098,UP,1
2011-11-28,23.512,23.428,22.9884,24.6548,24.2985,DOWN,0
2011-11-29,23.476,23.468,23.1176,24.6328,24.2855,UP,1
2011-11-30,24.344,24.184,23.35,24.6298,24.2804,UP,1
2011-12-01,24.94,24.286,23.8056,24.6372,24.2773,DOWN,0
2011-12-02,24.684,25.176,24.1912,24.6391,24.2718,DOWN,0
2011-12-05,24.446,25.034,24.378,24.6396,24.2668,UP,1
2011-12-06,24.656,24.404,24.614,24.6364,24.2678,DOWN,0
2011-12-07,24.596,24.424,24.6644,24.6322,24.2681,DOWN,0
2011-12-08,24.118,24.43,24.5,24.6289,24.265,UP,1
2011-12-09,24.578,24.262,24.4788,24.6317,24.261,DOWN,0
2011-12-12,23.908,24.29,24.3712,24.6368,24.2523,DOWN,0
2011-12-13,23.47,23.982,24.134,24.6354,24.2426,DOWN,0
2011-12-14,23.45,23.408,23.9048,24.6194,24.2323,DOWN,0
2011-12-15,23.424,23.686,23.766,24.5954,24.22,UP,1
2011-12-16,23.536,23.652,23.5576,24.564,24.2074,DOWN,0
2011-12-19,23.238,23.662,23.4236,24.5423,24.1889,UP,1
2011-12-20,23.98,23.62,23.5256,24.518,24.1768,DOWN,0
2011-12-21,23.71,23.978,23.5776,24.4998,24.1644,UP,1
2011-12-22,23.908,23.75,23.6744,24.4756,24.1564,UP,1
2011-12-23,24.024,23.89,23.772,24.4597,24.1504,UP,1
2011-12-27,24.114,23.968,23.9472,24.4442,24.1462,DOWN,0
2011-12-28,23.884,24.102,23.928,24.4328,24.1423,UP,1
2011-12-29,24.26,23.952,24.038,24.42,24.1398,DOWN,0
2011-12-30,24.11,24.254,24.0784,24.4109,24.1351,DOWN,0
2012-01-03,23.714,24.48,24.0164,24.394,24.1289,DOWN,0
2012-01-04,23.404,23.714,23.8744,24.356,24.1206,DOWN,0
2012-01-05,23.402,23.186,23.778,24.3111,24.1119,DOWN,0
2012-01-06,23.002,23.176,23.5264,24.2746,24.0999,DOWN,0
2012-01-09,22.516,23.13,23.2076,24.222,24.0852,UP,1
2012-01-10,22.782,22.724,23.0212,24.1492,24.0711,DOWN,0
2012-01-11,22.522,22.626,22.8448,24.0699,24.0579,UP,1
2012-01-12,22.988,22.604,22.762,24.0101,24.0467,UP,1
2012-01-13,23.294,22.772,22.8204,23.983,24.0382,DOWN,0
2012-01-17,22.43,23.146,22.8032,23.9411,24.0269,UP,1
2012-01-18,22.95,22.418,22.8368,23.8888,24.0219,UP,1
2012-01-19,23.606,23.034,23.0536,23.851,24.021,DOWN,0
2012-01-20,23.482,23.618,23.1524,23.8217,24.0186,UP,1
2012-01-23,23.706,23.5,23.2348,23.7876,24.0146,UP,1
2012-01-24,23.786,23.436,23.506,23.7667,24.0113,DOWN,0
2012-01-25,23.506,23.664,23.6172,23.7355,24.0083,DOWN,0
2012-01-26,23.49,23.6,23.594,23.6937,24.0052,DOWN,0
2012-01-27,23.29,23.406,23.5556,23.6528,24.0011,DOWN,0
2012-01-30,23.086,23.096,23.4316,23.6064,23.9954,DOWN,0
2012-01-31,22.896,23.17,23.2536,23.5745,23.9892,UP,1
2012-02-01,22.938,23.112,23.14,23.5606,23.9819,UP,1
2012-02-02,23.93,23.014,23.228,23.5703,23.9817,UP,1
2012-02-03,24.464,24.046,23.4628,23.603,23.9847,UP,1
2012-02-06,24.552,24.04,23.756,23.6304,23.9868,UP,1
2012-02-07,24.554,24.452,24.0876,23.6682,23.9874,UP,1
2012-02-08,26.016,25.196,24.7032,23.7334,23.9955,UP,1
2012-02-09,26.386,26.172,25.1944,23.7909,24.005,UP,1
2012-02-10,26.966,26.046,25.6948,23.8607,24.0181,DOWN,0
2012-02-13,26.748,27.0,26.134,23.9088,24.0316,DOWN,0
2012-02-14,26.736,26.848,26.5704,23.9447,24.0449,DOWN,0
2012-02-15,26.572,26.772,26.6816,23.9825,24.0596,UP,1
2012-02-16,26.766,26.564,26.7576,24.0289,24.077,UP,1
2012-02-17,26.894,26.856,26.7432,24.0736,24.0966,DOWN,0
2012-02-21,26.674,26.464,26.7284,24.1152,24.1159,DOWN,0
2012-02-22,26.63,26.45,26.7072,24.1654,24.1315,UP,1
2012-02-23,27.852,26.62,26.9632,24.2309,24.1518,UP,1
2012-02-24,27.948,28.02,27.1996,24.3117,24.1713,DOWN,0
2012-02-27,27.926,27.764,27.406,24.4008,24.1906,UP,1
2012-02-28,27.972,27.96,27.6656,24.4913,24.2104,DOWN,0
2012-02-29,27.592,27.906,27.858,24.5746,24.2301,UP,1
2012-03-01,27.96,27.612,27.8796,24.6631,24.2476,DOWN,0
2012-03-02,27.866,27.992,27.8632,24.7557,24.2665,DOWN,0
2012-03-05,27.63,27.826,27.804,24.8287,24.2823,DOWN,0
2012-03-06,27.514,27.252,27.7124,24.9048,24.297,UP,1
2012-03-07,27.884,27.474,27.7708,24.9843,24.3152,UP,1
2012-03-08,27.94,28.068,27.7668,25.0626,24.3345,UP,1
2012-03-09,28.364,28.004,27.8664,25.1476,24.355,DOWN,0
2012-03-12,27.726,28.364,27.8856,25.2244,24.3724,UP,1
2012-03-13,28.474,27.864,28.0776,25.3087,24.3944,DOWN,0
2012-03-14,28.144,27.856,28.1296,25.3894,24.416,UP,1
2012-03-15,28.37,28.154,28.2156,25.4825,24.4372,DOWN,0
2012-03-16,27.8,28.35,28.1028,25.5704,24.4596,UP,1
2012-03-19,28.056,27.884,28.1688,25.6635,24.4825,DOWN,0
2012-03-20,27.974,27.996,28.0688,25.763,24.5067,DOWN,0
2012-03-21,27.876,27.862,28.0152,25.8702,24.5324,UP,1
2012-03-22,27.93,27.72,27.9272,25.9731,24.5582,DOWN,0
2012-03-23,27.896,28.0,27.9464,26.0806,24.5844,DOWN,0
2012-03-26,27.834,28.044,27.902,26.1775,24.6069,DOWN,0
2012-03-27,27.43,27.804,27.7932,26.2602,24.6283,DOWN,0
2012-03-28,27.224,27.492,27.6628,26.3561,24.6484,DOWN,0
2012-03-29,27.038,27.056,27.4844,26.4379,24.665,UP,1
2012-03-30,27.484,27.234,27.402,26.5154,24.6859,UP,1
2012-04-02,27.724,27.418,27.38,26.6003,24.7075,DOWN,0
2012-04-03,27.526,27.654,27.3992,26.6767,24.727,DOWN,0
2012-04-04,26.904,27.342,27.3352,26.739,24.7409,UP,1
2012-04-05,27.72,26.842,27.4716,26.8233,24.7572,DOWN,0
2012-04-09,27.168,27.606,27.4084,26.8969,24.7731,DOWN,0
2012-04-10,26.436,27.006,27.1508,26.9598,24.7857,UP,1
2012-04-11,26.698,26.814,26.9852,27.032,24.8006,UP,1
2012-04-12,26.826,26.69,26.9696,27.1106,24.8142,DOWN,0
2012-04-13,26.61,26.734,26.7476,27.1841,24.8248,DOWN,0
2012-04-16,26.268,26.788,26.5676,27.2308,24.832,UP,1
2012-04-17,26.462,26.334,26.5728,27.2708,24.8396,DOWN,0
2012-04-18,26.106,26.384,26.4544,27.3019,24.8432,DOWN,0
2012-04-19,25.902,26.138,26.2696,27.3288,24.8442,DOWN,0
2012-04-20,25.678,25.964,26.0832,27.3221,24.8447,DOWN,0
2012-04-23,25.614,25.5,25.9524,27.3066,24.8433,UP,1
2012-04-24,26.072,25.598,25.8744,27.2888,24.8453,UP,1
2012-04-25,26.524,26.198,25.958,27.2843,24.8523,DOWN,0
2012-04-26,26.2,26.538,26.0176,27.2736,24.858,UP,1
2012-04-27,26.534,26.4,26.1888,27.2728,24.8645,UP,1
2012-04-30,26.608,26.444,26.3876,27.2696,24.8715,DOWN,0
2012-05-01,26.222,26.444,26.4176,27.2562,24.8751,DOWN,0
2012-05-02,25.57,25.15,26.2268,27.2341,24.8771,UP,1
2012-05-03,25.852,25.932,26.1572,27.2186,24.8787,DOWN,0
2012-05-04,25.458,25.576,25.942,27.1707,24.8797,DOWN,0
2012-05-07,25.128,25.388,25.646,27.1143,24.8771,DOWN,0
2012-05-08,25.058,24.952,25.4132,27.0569,24.8737,DOWN,0
2012-05-09,24.984,24.76,25.296,26.9972,24.8708,UP,1
2012-05-10,25.01,25.202,25.1276,26.9455,24.8696,DOWN,0
2012-05-11,24.796,24.808,24.9952,26.8822,24.8705,DOWN,0
2012-05-14,24.628,24.532,24.8952,26.8175,24.87,DOWN,0
2012-05-15,24.408,24.702,24.7652,26.753,24.8687,DOWN,0
2012-05-16,24.348,24.502,24.638,26.6897,24.8684,DOWN,0
2012-05-17,24.268,24.872,24.4896,26.6174,24.8706,UP,1
2012-05-18,24.718,24.414,24.474,26.553,24.8772,UP,1
2012-05-21,25.018,24.712,24.552,26.486,24.8914,DOWN,0
2012-05-22,24.936,25.602,24.6576,26.4302,24.906,DOWN,0
2012-05-23,24.876,24.936,24.7632,26.3583,24.9264,DOWN,0
2012-05-24,24.79,25.052,24.8676,26.2912,24.9374,UP,1
2012-05-25,25.098,24.838,24.9436,26.2258,24.9531,DOWN,0
2012-05-29,25.02,25.314,24.944,26.1702,24.9613,DOWN,0
2012-05-30,24.454,24.778,24.8476,26.0981,24.9687,UP,1
2012-05-31,24.49,24.49,24.7704,26.0284,24.9747,DOWN,0
2012-06-01,23.694,24.174,24.5512,25.9448,24.982,UP,1
2012-06-04,23.858,23.878,24.3032,25.8634,24.9901,UP,1
2012-06-05,25.13,23.724,24.3252,25.808,25.01,UP,1
2012-06-06,25.672,25.182,24.5688,25.7648,25.0334,DOWN,0
2012-06-07,25.536,25.908,24.778,25.7269,25.0548,UP,1
2012-06-08,25.578,25.39,25.1548,25.694,25.0714,DOWN,0
2012-06-11,25.352,25.72,25.4536,25.6603,25.0855,UP,1
2012-06-12,25.568,25.418,25.5412,25.622,25.1031,DOWN,0
2012-06-13,25.194,25.928,25.4456,25.5714,25.117,UP,1
2012-06-14,25.758,25.384,25.49,25.536,25.1294,UP,1
2012-06-15,26.96,26.232,25.7664,25.5371,25.148,UP,1
2012-06-18,27.248,26.838,26.1456,25.5277,25.1662,DOWN,0
2012-06-19,27.112,27.458,26.4544,25.5266,25.1866,DOWN,0
2012-06-20,26.976,27.166,26.8108,25.5374,25.2089,DOWN,0
2012-06-21,26.264,27.022,26.912,25.5287,25.2271,UP,1
2012-06-22,26.636,26.268,26.8472,25.5249,25.2432,DOWN,0
2012-06-25,26.258,26.6,26.6492,25.5178,25.2578,UP,1
2012-06-26,26.672,26.246,26.5612,25.5259,25.2767,DOWN,0
2012-06-27,26.566,26.138,26.4792,25.528,25.2919,UP,1
2012-06-28,26.828,26.382,26.592,25.5424,25.3069,UP,1
2012-06-29,27.196,27.242,26.704,25.5683,25.3224,DOWN,0
2012-07-02,27.164,28.354,26.8852,25.598,25.3345,DOWN,0
2012-07-03,26.98,25.874,26.9468,25.6254,25.3444,DOWN,0
2012-07-05,26.948,27.142,27.0232,25.6429,25.3563,DOWN,0
2012-07-06,26.66,26.73,26.9896,25.6456,25.3671,DOWN,0
2012-07-09,26.562,26.678,26.8628,25.6528,25.3771,DOWN,0
2012-07-10,26.296,26.652,26.6892,25.6481,25.3856,UP,1
2012-07-11,26.748,26.268,26.6428,25.6509,25.3973,UP,1
2012-07-12,26.848,26.474,26.6228,25.6634,25.4074,UP,1
2012-07-13,27.444,26.842,26.7796,25.7009,25.4206,DOWN,0
2012-07-16,26.8,27.22,26.8272,25.7198,25.4332,UP,1
2012-07-17,27.23,26.99,27.014,25.7553,25.4472,DOWN,0
2012-07-18,27.134,27.158,27.0912,25.7954,25.4646,DOWN,0
2012-07-19,26.754,27.146,27.0724,25.8293,25.4806,DOWN,0
2012-07-20,26.218,26.56,26.8272,25.854,25.4905,UP,1
2012-07-23,26.234,25.802,26.714,25.8785,25.4985,UP,1
2012-07-24,26.5,26.19,26.568,25.9126,25.5055,DOWN,0
2012-07-25,26.13,26.502,26.3672,25.9426,25.5145,UP,1
2012-07-26,26.546,26.794,26.3256,25.9854,25.5213,UP,1
2012-07-27,26.85,26.792,26.452,26.0354,25.5324,DOWN,0
2012-07-30,26.47,26.778,26.4992,26.0794,25.5392,DOWN,0
2012-07-31,26.244,26.566,26.448,26.11,25.5463,DOWN,0
2012-08-01,25.88,26.816,26.398,26.1272,25.5513,DOWN,0
2012-08-02,25.742,25.762,26.2372,26.1433,25.5577,UP,1
2012-08-03,26.45,26.152,26.1572,26.1748,25.5654,DOWN,0
2012-08-06,26.4,26.538,26.1432,26.207,25.5746,UP,1
2012-08-07,26.414,26.548,26.1772,26.2333,25.5839,UP,1
2012-08-08,26.45,26.26,26.2912,26.2619,25.5896,UP,1
2012-08-09,26.59,26.4,26.4608,26.3046,25.5943,UP,1
2012-08-10,26.652,26.274,26.5012,26.3479,25.6035,UP,1
2012-08-13,26.746,26.462,26.5704,26.4089,25.6115,DOWN,0
2012-08-14,26.516,26.8,26.5908,26.4621,25.6119,UP,1
2012-08-15,26.56,26.522,26.6128,26.4907,25.6123,UP,1
2012-08-16,27.126,26.47,26.72,26.5198,25.6181,DOWN,0
2012-08-17,27.068,27.208,26.8032,26.5504,25.6301,UP,1
2012-08-20,27.124,26.942,26.8788,26.5813,25.6431,DOWN,0
2012-08-21,26.878,27.1,26.9512,26.6118,25.6497,UP,1
2012-08-22,27.2,26.912,27.0792,26.6445,25.6582,DOWN,0
2012-08-23,27.146,27.04,27.0832,26.6835,25.6692,UP,1
2012-08-24,27.42,26.926,27.1536,26.7168,25.6793,UP,1
2012-08-27,27.534,27.442,27.2356,26.7282,25.6928,UP,1
2012-08-28,27.674,27.5,27.3948,26.7368,25.7058,DOWN,0
2012-08-29,27.452,27.706,27.4452,26.7436,25.7152,DOWN,0
2012-08-30,27.27,27.03,27.47,26.7494,25.7249,UP,1
2012-08-31,27.34,27.32,27.454,26.771,25.7345,DOWN,0
2012-09-04,27.316,27.346,27.4104,26.7846,25.7486,DOWN,0
2012-09-05,27.108,27.328,27.2972,26.8016,25.766,UP,1
2012-09-06,27.384,27.26,27.2836,26.8158,25.7857,UP,1
2012-09-07,27.426,27.47,27.3148,26.833,25.8087,DOWN,0
2012-09-10,27.16,27.492,27.2788,26.8396,25.8286,DOWN,0
2012-09-11,27.15,27.256,27.2456,26.8387,25.851,UP,1
2012-09-12,27.19,27.22,27.262,26.8392,25.8732,UP,1
2012-09-13,27.37,27.2,27.2592,26.847,25.8925,UP,1
2012-09-14,28.018,27.64,27.3776,26.8684,25.9152,UP,1
2012-09-17,28.08,28.03,27.5616,26.8968,25.9339,DOWN,0
2012-09-18,28.074,27.956,27.7464,26.9271,25.9496,DOWN,0
2012-09-19,27.642,28.034,27.8368,26.954,25.9643,DOWN,0
2012-09-20,27.56,27.438,27.8748,26.9702,25.9799,DOWN,0
2012-09-21,27.514,27.654,27.774,26.9836,25.9942,DOWN,0
2012-09-24,27.43,27.45,27.644,26.9833,26.0084,DOWN,0
2012-09-25,27.042,27.484,27.4376,26.9881,26.023,DOWN,0
2012-09-26,26.934,26.996,27.296,26.9822,26.0348,UP,1
2012-09-27,27.028,27.17,27.1896,26.9801,26.0504,DOWN,0
2012-09-28,26.682,26.996,27.0232,26.9786,26.0664,DOWN,0
2012-10-01,26.384,26.772,26.814,26.982,26.0811,DOWN,0
2012-10-02,26.096,26.522,26.6248,26.9792,26.0945,UP,1
2012-10-03,26.3,26.096,26.498,26.9752,26.1083,UP,1
2012-10-04,26.402,26.376,26.3728,26.9806,26.1241,DOWN,0
2012-10-05,26.2,26.538,26.2764,26.9737,26.1352,DOWN,0
2012-10-08,26.09,26.126,26.2176,26.9585,26.1471,DOWN,0
2012-10-09,25.936,26.086,26.1856,26.9478,26.1572,DOWN,0
2012-10-10,25.736,26.014,26.0728,26.9377,26.1658,UP,1
2012-10-11,25.828,25.908,25.958,26.9366,26.1744,UP,1
2012-10-12,25.948,25.786,25.9076,26.9408,26.1847,DOWN,0
2012-10-15,25.802,26.168,25.85,26.9278,26.1924,UP,1
2012-10-16,26.284,25.998,25.9196,26.9255,26.2033,DOWN,0
2012-10-17,26.156,26.216,26.0036,26.9203,26.2155,DOWN,0
2012-10-18,26.094,26.146,26.0568,26.9132,26.2289,DOWN,0
2012-10-19,26.04,26.09,26.0752,26.9022,26.2421,UP,1
2012-10-22,26.312,26.104,26.1772,26.8954,26.2587,DOWN,0
2012-10-23,26.076,26.012,26.1356,26.882,26.2765,UP,1
2012-10-24,26.094,26.092,26.1232,26.8736,26.293,UP,1
2012-10-25,26.1,26.282,26.1244,26.8644,26.3109,UP,1
2012-10-26,26.238,26.14,26.164,26.8466,26.3272,DOWN,0
2012-10-31,26.2,26.238,26.1416,26.8292,26.3417,UP,1
2012-11-01,26.248,25.912,26.176,26.8117,26.3608,DOWN,0
2012-11-02,25.966,26.372,26.1504,26.7935,26.3759,UP,1
2012-11-05,26.656,25.83,26.2616,26.7826,26.3911,UP,1
2012-11-06,26.69,26.606,26.352,26.7735,26.4072,DOWN,0
2012-11-07,26.314,26.576,26.3748,26.7514,26.4202,DOWN,0
2012-11-08,26.076,26.294,26.3404,26.7222,26.4317,DOWN,0
2012-11-09,26.06,26.076,26.3592,26.6899,26.4444,UP,1
2012-11-12,26.11,26.146,26.25,26.6631,26.4575,DOWN,0
2012-11-13,25.668,26.018,26.0456,26.631,26.4694,DOWN,0
2012-11-14,25.588,25.664,25.9004,26.596,26.4819,DOWN,0
2012-11-15,25.348,25.596,25.7548,26.5566,26.4942,UP,1
2012-11-16,25.52,25.37,25.6468,26.5249,26.5071,UP,1
2012-11-19,26.006,25.788,25.626,26.4973,26.5175,DOWN,0
2012-11-20,25.974,25.924,25.6872,26.4683,26.525,UP,1
2012-11-21,26.104,25.96,25.7904,26.4472,26.5328,UP,1
2012-11-23,26.238,26.206,25.9684,26.4289,26.5412,DOWN,0
2012-11-26,26.162,26.116,26.0968,26.4084,26.5419,DOWN,0
2012-11-27,25.994,26.192,26.0944,26.3808,26.54,UP,1
2012-11-28,26.2,25.966,26.1396,26.3445,26.5361,UP,1
2012-11-29,26.442,26.33,26.2072,26.3117,26.5346,DOWN,0
2012-11-30,26.43,26.394,26.2456,26.2788,26.5331,DOWN,0
2012-12-03,26.4,26.448,26.2932,26.254,26.5322,DOWN,0
2012-12-04,26.17,26.53,26.3284,26.2262,26.5292,DOWN,0
2012-12-05,26.036,26.17,26.2956,26.1966,26.525,UP,1
2012-12-06,26.228,26.032,26.2528,26.1726,26.5227,DOWN,0
2012-12-07,26.144,26.32,26.1956,26.1546,26.5203,UP,1
2012-12-10,26.2,26.06,26.1556,26.14,26.512,DOWN,0
2012-12-11,25.824,26.24,26.0864,26.1159,26.5014,UP,1
2012-12-12,25.94,25.948,26.0672,26.101,26.4915,DOWN,0
2012-12-13,25.844,25.96,25.9904,26.0902,26.4808,DOWN,0
2012-12-14,25.58,25.83,25.8776,26.0799,26.4708,DOWN,0
2012-12-17,25.568,25.646,25.7512,26.0653,26.4588,UP,1
2012-12-18,25.608,25.684,25.708,26.0494,26.4475,UP,1
2012-12-19,25.662,25.58,25.6524,26.0386,26.4377,UP,1
2012-12-20,26.02,27.05,25.6876,26.0372,26.4302,DOWN,0
2012-12-21,25.25,25.506,25.6216,26.0235,26.4171,DOWN,0
2012-12-24,25.008,25.234,25.5096,26.009,26.4024,DOWN,0
2012-12-26,25.0,25.014,25.388,25.9924,26.3856,DOWN,0
2012-12-27,24.844,25.054,25.2244,25.9703,26.3712,DOWN,0
