ticker,DIS US Equity,DIS US Equity,DIS US Equity,DIS US Equity,DIS US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2001-06-14,29.463,30.0945,31.8591,30.6885,30.5898,DOWN,0
2001-06-15,29.3051,29.167,31.816,30.2642,30.6411,DOWN,0
2001-06-18,28.644,28.9105,31.7699,29.7748,30.6599,DOWN,0
2001-06-19,28.4664,28.8611,31.72,29.2538,30.667,UP,1
2001-06-20,28.8611,27.9731,31.6719,28.948,30.6798,UP,1
2001-06-21,29.6998,28.8611,31.6298,28.9953,30.6966,DOWN,0
2001-06-22,28.8019,29.6012,31.5765,28.8947,30.7076,DOWN,0
2001-06-25,28.6046,28.8019,31.5148,28.8868,30.7057,DOWN,0
2001-06-26,27.8744,28.2198,31.4556,28.7684,30.6877,DOWN,0
2001-06-27,27.7757,27.2331,31.3974,28.5513,30.6512,UP,1
2001-06-28,27.9632,27.8942,31.3467,28.204,30.5809,UP,1
2001-06-29,28.5059,27.9632,31.2919,28.1448,30.5219,DOWN,0
2001-07-02,28.3579,28.1704,31.2394,28.0954,30.4702,DOWN,0
2001-07-03,27.9731,28.3184,31.1859,28.1152,30.4371,DOWN,0
2001-07-05,27.8152,27.983,31.1354,28.1231,30.4294,DOWN,0
2001-07-06,27.3416,27.5883,31.0831,27.9987,30.3682,DOWN,0
2001-07-09,27.3219,27.3416,31.0362,27.7619,30.2926,DOWN,0
2001-07-10,26.7397,27.2824,30.9868,27.4383,30.2171,UP,1
2001-07-11,27.6277,26.7397,30.9402,27.3692,30.1726,DOWN,0
2001-07-12,27.2528,27.6771,30.8912,27.2567,30.1148,UP,1
2001-07-13,27.8152,27.4995,30.8443,27.3515,30.0544,DOWN,0
2001-07-16,27.2331,28.2198,30.7951,27.3337,29.9881,UP,1
2001-07-17,27.9238,27.3811,30.7433,27.5705,29.9366,DOWN,0
2001-07-18,26.6509,27.2824,30.6878,27.3751,29.8581,UP,1
2001-07-19,26.789,27.3811,30.6312,27.2824,29.7908,DOWN,0
2001-07-20,26.641,26.789,30.5705,27.0476,29.7346,DOWN,0
2001-07-23,26.5226,26.641,30.5064,26.9055,29.6517,DOWN,0
2001-07-24,25.8023,26.276,30.4328,26.4812,29.5506,UP,1
2001-07-25,26.1181,25.753,30.3627,26.3746,29.4622,UP,1
2001-07-26,26.5424,26.345,30.2934,26.3253,29.3793,UP,1
2001-07-27,26.6706,26.5917,30.2226,26.3312,29.2801,DOWN,0
2001-07-30,26.2464,26.9074,30.155,26.276,29.1634,DOWN,0
2001-07-31,25.9997,26.2661,30.0926,26.3154,29.0401,UP,1
2001-08-01,26.3154,26.197,30.028,26.3549,28.8899,DOWN,0
2001-08-02,26.1477,26.6904,29.9701,26.276,28.7321,UP,1
2001-08-03,26.2464,26.7397,29.9265,26.1911,28.6036,UP,1
2001-08-06,26.4733,26.345,29.8837,26.2365,28.4759,UP,1
2001-08-07,26.937,26.4733,29.846,26.424,28.3705,DOWN,0
2001-08-08,26.6608,26.9074,29.7999,26.493,28.26,UP,1
2001-08-09,26.8778,26.6608,29.7557,26.6391,28.1704,UP,1
2001-08-10,27.0357,26.6904,29.7124,26.7969,28.0871,DOWN,0
2001-08-13,26.8778,27.0357,29.675,26.8778,27.9987,DOWN,0
2001-08-14,26.72,26.8778,29.6353,26.8344,27.9091,DOWN,0
2001-08-15,26.2661,26.641,29.5974,26.7555,27.8158,DOWN,0
2001-08-16,26.0983,26.1477,29.5558,26.5996,27.7142,DOWN,0
2001-08-17,25.309,26.0983,29.5057,26.2542,27.5859,UP,1
2001-08-20,25.5557,25.3583,29.4527,25.9898,27.4685,DOWN,0
2001-08-21,25.457,25.6346,29.396,25.7372,27.3558,UP,1
2001-08-22,25.7629,25.457,29.337,25.6366,27.2496,UP,1
2001-08-23,25.8023,25.5557,29.2819,25.5774,27.1579,UP,1
2001-08-24,26.2957,25.8221,29.2302,25.7747,27.0945,DOWN,0
2001-08-27,26.049,26.4437,29.1786,25.8734,27.0294,DOWN,0
2001-08-28,25.4175,26.049,29.1521,25.8655,26.9649,DOWN,0
2001-08-29,25.0722,25.5359,29.1211,25.7273,26.897,DOWN,0
2001-08-30,24.3025,25.0228,29.0925,25.4274,26.8058,UP,1
2001-08-31,25.0919,24.2335,29.0653,25.1866,26.7137,UP,1
2001-09-04,25.3682,24.7663,29.0352,25.0505,26.645,DOWN,0
2001-09-05,25.0228,25.1215,29.008,24.9715,26.5733,DOWN,0
2001-09-06,24.1644,24.6874,28.9799,24.79,26.4991,DOWN,0
2001-09-07,23.7895,23.7796,28.9514,24.6874,26.4194,DOWN,0
2001-09-10,23.2665,23.1876,28.9228,24.3223,26.3255,DOWN,0
2001-09-17,18.9941,18.7474,28.8744,23.0475,26.1353,DOWN,0
2001-09-18,18.1554,19.7242,28.8184,21.674,25.9312,UP,1
2001-09-19,18.254,18.0074,28.762,20.4919,25.7368,DOWN,0
2001-09-20,16.7543,17.662,28.6984,19.0848,25.5156,UP,1
2001-09-21,17.6324,16.2806,28.6444,17.958,25.3214,UP,1
2001-09-24,17.662,17.7607,28.59,17.6916,25.1282,DOWN,0
2001-09-25,17.2279,17.6522,28.5281,17.5061,24.938,DOWN,0
2001-09-26,17.2081,17.662,28.4689,17.2969,24.7296,UP,1
2001-09-27,17.3167,17.0207,28.4041,17.4094,24.5309,UP,1
2001-09-28,18.3724,17.7607,28.3408,17.5574,24.342,DOWN,0
2001-10-01,17.7804,18.3724,28.2787,17.5811,24.153,UP,1
2001-10-02,18.7474,17.9087,28.2198,17.885,23.9694,UP,1
2001-10-03,19.6453,18.7474,28.1681,18.3724,23.8293,DOWN,0
2001-10-04,19.0434,19.7144,28.1138,18.7178,23.6744,DOWN,0
2001-10-05,18.9447,19.4776,28.0618,18.8323,23.5205,DOWN,0
2001-10-08,18.4613,18.9447,28.011,18.9684,23.3593,UP,1
2001-10-09,18.8461,18.3034,27.9603,18.9882,23.2201,UP,1
2001-10-10,19.0434,18.5501,27.9109,18.8678,23.0786,UP,1
2001-10-11,19.5861,19.3394,27.8651,18.9763,22.9395,DOWN,0
2001-10-12,19.3493,19.1421,27.8284,19.0572,22.7931,DOWN,0
2001-10-15,18.8954,18.8165,27.7863,19.1441,22.6461,UP,1
2001-10-16,18.9053,19.1421,27.7504,19.1559,22.5042,DOWN,0
2001-10-17,18.254,19.4776,27.7087,18.998,22.3429,DOWN,0
2001-10-18,17.662,18.254,27.6574,18.6132,22.1732,UP,1
2001-10-19,18.2442,17.7607,27.6067,18.3922,22.0132,UP,1
2001-10-22,18.3034,18.0172,27.5555,18.2738,21.8498,DOWN,0
2001-10-23,18.2738,18.5994,27.509,18.1475,21.6765,DOWN,0
2001-10-24,18.1948,18.3034,27.4468,18.1356,21.5072,UP,1
2001-10-25,18.7671,17.7903,27.383,18.3567,21.345,DOWN,0
2001-10-26,18.4613,18.5007,27.3199,18.4001,21.1735,DOWN,0
2001-10-29,18.0074,18.4514,27.2613,18.3409,20.9961,DOWN,0
2001-10-30,17.9186,18.106,27.2023,18.2698,20.8201,UP,1
2001-10-31,18.3428,18.2047,27.1442,18.2994,20.6616,UP,1
2001-11-01,18.5797,18.3922,27.0915,18.2619,20.5112,UP,1
2001-11-02,18.6191,18.7967,27.0289,18.2935,20.3774,UP,1
2001-11-05,18.9053,18.9941,26.9603,18.4731,20.2444,DOWN,0
2001-11-06,18.5007,18.402,26.8882,18.5895,20.1053,DOWN,0
2001-11-07,18.2146,18.254,26.8158,18.5639,19.9543,UP,1
2001-11-08,18.5895,18.4514,26.7475,18.5658,19.8101,UP,1
2001-11-09,18.6981,17.958,26.6874,18.5816,19.6581,DOWN,0
2001-11-12,18.4613,18.7474,26.6317,18.4928,19.5064,UP,1
2001-11-13,18.8461,18.6981,26.5755,18.5619,19.3749,UP,1
2001-11-14,19.0631,19.2901,26.5225,18.7316,19.2548,UP,1
2001-11-15,20.0301,18.9941,26.4756,19.0197,19.1693,UP,1
2001-11-16,20.484,20.2275,26.4259,19.3769,19.0772,UP,1
2001-11-19,21.2142,20.9675,26.3796,19.9275,18.9941,DOWN,0
2001-11-20,20.9872,21.1648,26.3343,20.3557,18.9134,DOWN,0
2001-11-21,20.5728,20.9971,26.2817,20.6577,18.8415,UP,1
2001-11-23,20.7208,20.9675,26.2336,20.7958,18.7802,UP,1
2001-11-26,21.1056,20.8688,26.189,20.9201,18.7369,DOWN,0
2001-11-27,20.7899,20.7208,26.137,20.8353,18.7729,DOWN,0
2001-11-28,19.9413,20.7208,26.0838,20.6261,18.8086,UP,1
2001-11-29,19.9906,20.188,26.0252,20.5097,18.8433,UP,1
2001-11-30,20.1979,20.2472,25.9686,20.4051,18.9122,DOWN,0
2001-12-03,19.7045,20.1979,25.9067,20.1248,18.9536,UP,1
2001-12-04,19.7341,19.8328,25.85,19.9137,18.9951,UP,1
2001-12-05,21.3622,20.2275,25.8031,20.1979,19.0777,UP,1
2001-12-06,22.2403,21.6088,25.7544,20.6478,19.1784,DOWN,0
2001-12-07,22.0529,22.2009,25.7068,21.0188,19.2731,DOWN,0
2001-12-10,21.3424,21.7075,25.6598,21.3464,19.3325,UP,1
2001-12-11,22.1022,21.451,25.6149,21.82,19.4189,DOWN,0
2001-12-12,21.9443,22.1022,25.5716,21.9364,19.4829,DOWN,0
2001-12-13,21.3128,21.7075,25.5287,21.7509,19.5162,DOWN,0
2001-12-14,20.6912,21.0168,25.4773,21.4786,19.5492,DOWN,0
2001-12-17,20.5136,20.9675,25.4281,21.3128,19.5806,UP,1
2001-12-18,20.6912,20.7208,25.3789,21.0306,19.6252,DOWN,0
2001-12-19,20.4248,20.6221,25.3313,20.7267,19.6567,DOWN,0
2001-12-20,20.2768,20.4347,25.2848,20.5195,19.6814,UP,1
2001-12-21,20.4051,20.4741,25.2411,20.4623,19.6978,DOWN,0
2001-12-24,20.3755,20.6715,25.1963,20.4347,19.7183,DOWN,0
2001-12-26,20.3261,20.2275,25.15,20.3616,19.7469,UP,1
2001-12-27,20.7208,20.4741,25.1064,20.4208,19.7832,DOWN,0
2001-12-28,20.6715,20.7208,25.0631,20.4998,19.8316,DOWN,0
2001-12-31,20.4445,20.6715,25.0296,20.5077,19.8872,UP,1
2002-01-02,21.1648,20.6221,24.9972,20.6655,19.9456,UP,1
2002-01-03,21.8259,21.8062,24.9727,20.9655,20.0161,UP,1
2002-01-04,22.3982,22.1811,24.9465,21.301,20.0986,UP,1
2002-01-07,22.9409,22.6449,24.9255,21.7549,20.1935,DOWN,0
2002-01-08,22.487,22.9409,24.8997,22.1634,20.2679,DOWN,0
2002-01-09,21.5102,22.5659,24.8745,22.2324,20.3289,UP,1
2002-01-10,21.9937,21.9246,24.8494,22.266,20.4086,DOWN,0
2002-01-11,21.5792,21.5595,24.8242,22.1022,20.4818,DOWN,0
2002-01-14,21.0859,21.2734,24.7924,21.7312,20.5367,UP,1
2002-01-15,21.1944,21.1648,24.7606,21.4727,20.589,DOWN,0
2002-01-16,20.2275,21.1944,24.7177,21.2161,20.6211,UP,1
2002-01-17,20.9576,20.5728,24.6826,21.0089,20.6622,DOWN,0
2002-01-18,20.9181,20.9181,24.6485,20.8767,20.7105,DOWN,0
2002-01-22,20.7997,21.1155,24.6114,20.8195,20.7622,UP,1
2002-01-23,21.1254,20.78,24.5791,20.8057,20.813,DOWN,0
2002-01-24,20.9181,21.4115,24.55,20.9438,20.8574,UP,1
2002-01-25,21.4904,21.1648,24.5237,21.0504,20.9179,UP,1
2002-01-28,21.8456,22.2995,24.4944,21.2359,20.9779,DOWN,0
2002-01-29,21.4608,21.8851,24.4612,21.3681,21.0259,DOWN,0
2002-01-30,21.1155,20.9675,24.4256,21.3661,21.0476,DOWN,0
2002-01-31,20.78,21.1155,24.3852,21.3385,21.0535,UP,1
2002-02-01,22.1515,22.1515,24.3547,21.4707,21.0723,DOWN,0
2002-02-04,21.3918,22.1614,24.3182,21.3799,21.0804,UP,1
2002-02-05,21.5102,21.2142,24.2819,21.3898,21.0991,DOWN,0
2002-02-06,21.1352,21.3622,24.2395,21.3937,21.1074,UP,1
2002-02-07,22.2502,21.3424,24.1934,21.6878,21.1303,UP,1
2002-02-08,23.1086,22.2502,24.1517,21.8792,21.1767,UP,1
2002-02-11,23.6316,22.9508,24.1151,22.3272,21.2505,DOWN,0
2002-02-12,23.0889,23.1876,24.0824,22.6429,21.3124,UP,1
2002-02-13,23.5526,22.9409,24.0592,23.1264,21.3795,UP,1
2002-02-14,23.9177,23.6809,24.0268,23.4599,21.4638,DOWN,0
2002-02-15,23.5822,23.8684,23.9892,23.5546,21.5408,DOWN,0
2002-02-19,22.5561,23.3849,23.9494,23.3395,21.5646,UP,1
2002-02-20,24.0065,22.8916,23.9201,23.523,21.6,DOWN,0
2002-02-21,23.4145,23.7796,23.8865,23.4954,21.6272,DOWN,0
2002-02-22,23.3553,23.1777,23.8491,23.3829,21.6674,UP,1
2002-02-25,23.898,23.602,23.8159,23.4461,21.7034,DOWN,0
2002-02-26,23.5724,24.1447,23.7812,23.6493,21.7359,UP,1
2002-02-27,23.9276,23.7303,23.748,23.6336,21.7882,DOWN,0
2002-02-28,22.6942,23.4342,23.7107,23.4895,21.8283,UP,1
2002-03-01,23.6711,22.6449,23.6818,23.5526,21.8914,DOWN,0
2002-03-04,23.2468,23.6809,23.6447,23.4224,21.9425,UP,1
2002-03-05,23.7204,23.1876,23.609,23.452,22.0085,UP,1
2002-03-06,23.8289,23.6809,23.5754,23.4323,22.0795,DOWN,0
2002-03-07,23.4441,23.8289,23.5392,23.5822,22.1403,DOWN,0
2002-03-08,23.4342,23.6809,23.4982,23.5349,22.2015,UP,1
2002-03-11,23.602,23.2862,23.4559,23.6059,22.267,DOWN,0
2002-03-12,23.3948,23.5033,23.412,23.5408,22.3205,DOWN,0
2002-03-13,23.158,23.3948,23.3587,23.4066,22.3702,UP,1
2002-03-14,23.1876,23.079,23.3044,23.3553,22.425,UP,1
2002-03-15,23.9967,23.6513,23.261,23.4678,22.4817,UP,1
2002-03-18,24.1841,24.1545,23.2177,23.5842,22.5288,DOWN,0
2002-03-19,23.9769,24.5887,23.1765,23.7007,22.5604,DOWN,0
2002-03-20,23.6809,23.8289,23.134,23.8052,22.5752,DOWN,0
2002-03-21,23.3158,23.6809,23.0938,23.8309,22.5918,DOWN,0
2002-03-22,23.1382,23.3356,23.0535,23.6592,22.6244,DOWN,0
2002-03-25,22.8916,23.3849,23.0114,23.4007,22.6423,DOWN,0
2002-03-26,22.5561,22.7436,22.9682,23.1165,22.6619,UP,1
2002-03-27,22.5857,22.4673,22.9265,22.8975,22.6918,UP,1
2002-03-28,22.7732,22.8422,22.8845,22.7889,22.7234,DOWN,0
2002-04-01,22.5955,22.3489,22.8388,22.6804,22.7708,DOWN,0
2002-04-02,22.4574,22.4969,22.794,22.5936,22.8008,DOWN,0
2002-04-03,22.1417,22.4574,22.7492,22.5107,22.8252,UP,1
2002-04-04,22.2601,22.1417,22.7052,22.4456,22.8545,UP,1
2002-04-05,22.931,22.4081,22.6679,22.4771,22.8906,DOWN,0
2002-04-08,22.8126,22.4475,22.6346,22.5206,22.9285,DOWN,0
2002-04-09,22.7633,22.8916,22.6019,22.5817,22.9539,UP,1
2002-04-10,23.7303,23.1382,22.5773,22.8994,22.9916,DOWN,0
2002-04-11,23.158,23.5822,22.5508,23.079,23.0256,UP,1
2002-04-12,23.6809,23.1678,22.5249,23.229,23.0769,DOWN,0
2002-04-15,23.3257,23.6809,22.493,23.3316,23.1278,UP,1
2002-04-16,23.5822,23.7796,22.4669,23.4954,23.1564,UP,1
2002-04-17,23.7895,23.6809,22.4429,23.5073,23.2043,UP,1
2002-04-18,24.0756,23.8092,22.4239,23.6908,23.2557,UP,1
2002-04-19,24.6183,24.4209,22.4081,23.8783,23.3253,DOWN,0
2002-04-22,24.3124,24.6676,22.3898,24.0756,23.3666,DOWN,0
2002-04-23,24.1743,24.3617,22.3682,24.194,23.3879,UP,1
2002-04-24,24.194,24.3716,22.3473,24.2749,23.3991,UP,1
2002-04-25,24.6676,23.9276,22.3308,24.3933,23.4307,DOWN,0
2002-04-26,23.7796,24.1743,22.3106,24.2256,23.4352,DOWN,0
2002-04-29,22.7139,23.5822,22.2875,23.9059,23.4112,UP,1
2002-04-30,22.8718,22.7139,22.2652,23.6454,23.3969,UP,1
2002-05-01,23.8487,23.1185,22.2508,23.5763,23.4228,DOWN,0
2002-05-02,23.7105,24.1249,22.2312,23.3849,23.4169,DOWN,0
2002-05-03,23.2862,23.4836,22.2114,23.2862,23.4143,DOWN,0
2002-05-06,22.5857,23.0593,22.1852,23.2606,23.3989,DOWN,0
2002-05-07,22.5857,22.5955,22.162,23.2034,23.3727,UP,1
2002-05-08,23.5132,22.6942,22.1399,23.1363,23.3715,DOWN,0
2002-05-09,23.2369,23.2862,22.1229,23.0415,23.3577,DOWN,0
2002-05-10,22.8422,23.2369,22.1031,22.9527,23.3606,UP,1
2002-05-13,23.1382,23.1382,22.0856,23.0632,23.35,UP,1
2002-05-14,24.0756,23.6809,22.0734,23.3612,23.3666,UP,1
2002-05-15,24.1743,23.7796,22.0652,23.4934,23.3756,UP,1
2002-05-16,24.2039,24.3223,22.0557,23.6868,23.3831,UP,1
2002-05-17,24.5196,23.9769,22.0456,24.0223,23.4046,DOWN,0
2002-05-20,24.1052,24.2729,22.0327,24.2157,23.4181,DOWN,0
2002-05-21,23.523,24.1545,22.0191,24.1052,23.4165,DOWN,0
2002-05-22,23.1382,23.4342,22.0048,23.898,23.4114,UP,1
2002-05-23,23.5132,23.3849,21.9908,23.7599,23.4185,DOWN,0
2002-05-24,23.2468,23.6316,21.9763,23.5053,23.4196,DOWN,0
2002-05-28,23.227,23.4836,21.9612,23.3297,23.4042,DOWN,0
2002-05-29,22.7436,23.2369,21.9425,23.1738,23.3754,UP,1
2002-05-30,22.9212,22.4475,21.9225,23.1303,23.3543,DOWN,0
2002-05-31,22.6054,22.6942,21.9022,22.9488,23.3328,DOWN,0
2002-06-03,22.2009,22.6942,21.8788,22.7396,23.3105,DOWN,0
2002-06-04,21.9443,21.9542,21.8533,22.4831,23.2866,DOWN,0
2002-06-05,21.8259,21.9443,21.8281,22.2995,23.2653,DOWN,0
2002-06-06,21.4115,22.1022,21.8015,21.9976,23.2424,DOWN,0
2002-06-07,21.3622,20.9675,21.777,21.749,23.218,UP,1
2002-06-10,21.6878,21.4608,21.755,21.6463,23.1963,DOWN,0
2002-06-11,21.2931,21.7075,21.7349,21.5161,23.1702,DOWN,0
2002-06-12,20.8688,21.2536,21.7115,21.3247,23.1384,DOWN,0
2002-06-13,20.7603,20.7208,21.688,21.1944,23.1108,DOWN,0
2002-06-14,20.7504,20.2275,21.6629,21.0721,23.0806,UP,1
2002-06-17,21.2438,20.7208,21.6401,20.9833,23.0469,UP,1
2002-06-18,21.6582,21.4608,21.6169,21.0563,23.0238,DOWN,0
2002-06-19,20.5827,20.9675,21.5896,20.9991,22.9802,DOWN,0
2002-06-20,19.2999,20.4741,21.559,20.707,22.8916,DOWN,0
2002-06-21,18.9941,19.0434,21.5286,20.3557,22.8083,DOWN,0
2002-06-24,18.7474,18.9941,21.5008,19.8565,22.7096,UP,1
2002-06-25,18.9743,19.3888,21.4703,19.3197,22.6226,DOWN,0
2002-06-26,18.7671,18.402,21.4373,18.9566,22.5263,UP,1
2002-06-27,18.7967,19.1421,21.4061,18.8559,22.4264,DOWN,0
2002-06-28,18.6487,18.5501,21.3785,18.7869,22.3179,DOWN,0
2002-07-01,18.1159,18.6487,21.3502,18.6606,22.1878,UP,1
2002-07-02,18.254,17.9284,21.3251,18.5165,22.0667,UP,1
2002-07-03,18.6981,18.254,21.3236,18.5027,21.9571,UP,1
2002-07-05,19.5269,18.8461,21.3305,18.6487,21.8638,DOWN,0
2002-07-08,18.7474,19.3394,21.333,18.6685,21.7454,DOWN,0
2002-07-09,18.5106,18.7474,21.3417,18.7474,21.64,DOWN,0
2002-07-10,18.0468,18.5994,21.3438,18.706,21.5467,UP,1
2002-07-11,18.4514,17.7607,21.3478,18.6566,21.4583,DOWN,0
2002-07-12,18.2047,18.0567,21.3526,18.3922,21.3454,DOWN,0
2002-07-15,17.741,17.81,21.3553,18.1909,21.226,DOWN,0
2002-07-16,17.4153,17.0207,21.3558,17.9718,21.1086,UP,1
2002-07-17,17.8988,17.81,21.3534,17.9422,21.0148,DOWN,0
2002-07-18,17.4252,17.7607,21.3517,17.737,20.9116,DOWN,0
2002-07-19,16.4188,16.7937,21.34,17.3798,20.7697,DOWN,0
2002-07-22,15.6886,16.33,21.3202,16.9694,20.6188,DOWN,0
2002-07-23,15.4222,15.7379,21.3021,16.5707,20.4704,UP,1
2002-07-24,16.2017,14.9486,21.2884,16.2313,20.3316,UP,1
2002-07-25,16.3102,16.2116,21.2777,16.0083,20.1763,DOWN,0
2002-07-26,15.7873,16.0833,21.2624,15.882,20.0086,UP,1
2002-07-29,17.1193,16.2806,21.2527,16.1681,19.8669,UP,1
2002-07-30,17.2081,17.1193,21.2408,16.5253,19.7207,UP,1
2002-07-31,17.4943,17.366,21.2316,16.7839,19.5885,DOWN,0
2002-08-01,16.6062,17.2081,21.2201,16.8431,19.4501,DOWN,0
2002-08-02,15.1065,14.9584,21.2011,16.7069,19.2895,DOWN,0
2002-08-05,14.0803,14.8598,21.1803,16.0991,19.1008,UP,1
2002-08-06,14.1888,14.5046,21.1629,15.4952,18.9197,DOWN,0
2002-08-07,13.7152,14.3566,21.1403,14.7394,18.7294,UP,1
2002-08-08,14.3072,13.7645,21.1203,14.2796,18.5607,UP,1
2002-08-09,14.4552,14.1592,21.1012,14.1493,18.3914,DOWN,0
2002-08-12,14.0408,14.4059,21.0804,14.1415,18.2201,DOWN,0
2002-08-13,13.5869,13.8139,21.0545,14.0211,18.0478,UP,1
2002-08-14,14.3072,13.6165,21.0337,14.1395,17.8951,UP,1
2002-08-15,14.9486,14.3072,21.0184,14.2678,17.7575,UP,1
2002-08-16,15.6491,15.1953,21.0071,14.5065,17.6423,UP,1
2002-08-19,16.4286,15.9846,20.9975,14.9841,17.5436,DOWN,0
2002-08-20,16.2313,16.4286,20.9858,15.513,17.4345,UP,1
2002-08-21,16.6753,16.3793,20.9761,15.9866,17.3421,UP,1
2002-08-22,17.1391,16.695,20.9672,16.4247,17.2675,DOWN,0
2002-08-23,16.6062,16.8233,20.9578,16.6161,17.1845,DOWN,0
2002-08-26,16.4484,16.6062,20.9489,16.6201,17.0984,DOWN,0
2002-08-27,15.7873,16.4878,20.9349,16.5313,16.9893,DOWN,0
2002-08-28,15.1953,15.7379,20.9174,16.2352,16.86,UP,1
2002-08-29,15.5603,14.8992,20.9029,15.9195,16.7596,DOWN,0
2002-08-30,15.4715,15.5899,20.886,15.6926,16.683,DOWN,0
2002-09-03,14.5342,15.3729,20.8634,15.3097,16.5938,UP,1
2002-09-04,14.84,14.7808,20.8374,15.1203,16.5157,DOWN,0
2002-09-05,14.5638,14.84,20.8078,14.994,16.4275,UP,1
2002-09-06,15.1558,14.771,20.7775,14.9131,16.3552,UP,1
2002-09-09,15.6886,15.1262,20.751,14.9565,16.2931,UP,1
2002-09-10,16.034,15.6886,20.7284,15.2564,16.2408,DOWN,0
2002-09-11,15.9649,16.182,20.7046,15.4814,16.1977,DOWN,0
2002-09-12,15.2939,15.886,20.6755,15.6274,16.1385,DOWN,0
2002-09-13,15.2939,15.2939,20.648,15.6551,16.0705,UP,1
2002-09-16,15.6097,15.2939,20.6264,15.6393,15.9921,UP,1
2002-09-17,15.7675,15.9057,20.6053,15.586,15.9325,DOWN,0
2002-09-18,15.5307,15.4518,20.5819,15.4992,15.8729,DOWN,0
2002-09-19,14.6131,15.0473,20.5565,15.363,15.8043,UP,1
2002-09-20,15.0374,14.7512,20.533,15.3117,15.736,DOWN,0
2002-09-23,14.8696,14.7019,20.5005,15.1637,15.6693,DOWN,0
2002-09-24,14.5539,14.4552,20.4621,14.921,15.6055,UP,1
2002-09-25,15.2249,14.8992,20.428,14.8598,15.5617,UP,1
2002-09-26,15.6886,15.2643,20.3997,15.0749,15.5175,DOWN,0
2002-09-27,15.0374,15.5406,20.3644,15.0749,15.4698,DOWN,0
2002-09-30,14.9387,14.8499,20.3293,15.0887,15.4402,UP,1
2002-10-01,15.4913,15.0473,20.3002,15.2762,15.4362,UP,1
2002-10-02,16.034,15.4913,20.2769,15.438,15.4484,DOWN,0
2002-10-03,15.7873,16.33,20.2533,15.4577,15.4402,DOWN,0
2002-10-04,14.8499,15.8366,20.2241,15.4202,15.411,DOWN,0
2002-10-07,13.952,14.8499,20.1917,15.2229,15.3742,UP,1
2002-10-08,14.4552,13.9619,20.1626,15.0157,15.321,DOWN,0
2002-10-09,14.0112,14.1296,20.1307,14.6111,15.257,UP,1
2002-10-10,15.0177,14.1099,20.1039,14.4572,15.2075,UP,1
2002-10-11,15.7873,15.6393,20.0812,14.6447,15.1911,UP,1
2002-10-14,15.8662,15.1459,20.0569,15.0275,15.2063,UP,1
2002-10-15,16.5273,16.182,20.0362,15.4419,15.2552,DOWN,0
2002-10-16,16.182,16.182,20.0149,15.8761,15.2951,UP,1
2002-10-17,16.5273,16.5273,19.9917,16.178,15.3514,DOWN,0
2002-10-18,16.5273,16.034,19.9652,16.326,15.3958,UP,1
2002-10-21,17.1489,16.5273,19.9389,16.5826,15.4496,DOWN,0
2002-10-22,16.8825,16.9713,19.9086,16.6536,15.5065,UP,1
2002-10-23,17.5633,16.774,19.884,16.9299,15.586,DOWN,0
2002-10-24,17.1687,17.7114,19.8623,17.0582,15.6432,UP,1
2002-10-25,17.741,17.1193,19.8411,17.3009,15.6991,DOWN,0
2002-10-28,17.1489,17.7607,19.8189,17.3009,15.7291,DOWN,0
2002-10-29,16.5273,16.9023,19.7961,17.2298,15.731,UP,1
2002-10-30,16.6062,16.5273,19.7732,17.0384,15.7385,DOWN,0
2002-10-31,16.478,16.5174,19.7544,16.9003,15.7346,UP,1
2002-11-01,16.8036,16.5273,19.7337,16.7128,15.7279,UP,1
2002-11-04,17.81,17.8988,19.7181,16.845,15.752,UP,1
2002-11-05,18.3823,17.958,19.706,17.216,15.7906,UP,1
2002-11-06,18.6093,18.4514,19.6934,17.6166,15.8471,DOWN,0
2002-11-07,18.0172,18.4514,19.6789,17.9245,15.9035,DOWN,0
2002-11-08,17.4449,16.8332,19.6587,18.0528,15.9412,DOWN,0
2002-11-11,17.1391,17.366,19.6352,17.9186,15.9746,UP,1
2002-11-12,17.3167,17.1391,19.6145,17.7054,16.0302,UP,1
2002-11-13,17.662,17.3068,19.5972,17.516,16.0866,UP,1
2002-11-14,17.8791,17.9383,19.5827,17.4884,16.153,UP,1
2002-11-15,18.2836,18.0074,19.5634,17.6561,16.2155,DOWN,0
2002-11-18,18.0666,18.402,19.5467,17.8416,16.2631,DOWN,0
2002-11-19,17.9383,17.958,19.5289,17.9659,16.3012,UP,1
2002-11-20,18.3034,17.7607,19.5147,18.0942,16.3479,UP,1
2002-11-21,19.2901,18.3034,19.4999,18.3764,16.4278,DOWN,0
2002-11-22,19.2703,19.2901,19.4807,18.5737,16.5074,UP,1
2002-11-25,19.3789,19.2901,19.4595,18.8362,16.5828,DOWN,0
2002-11-26,18.7573,18.7967,19.4378,19.0,16.6426,UP,1
2002-11-27,19.6256,19.1914,19.4182,19.2644,16.7245,DOWN,0
2002-11-29,19.5565,19.4874,19.3964,19.3177,16.8233,DOWN,0
2002-12-02,19.1322,19.6354,19.3741,19.2901,16.9052,DOWN,0
2002-12-03,18.2935,18.7474,19.3528,19.073,16.9737,DOWN,0
2002-12-04,17.4449,17.2081,19.32,18.8105,17.0315,DOWN,0
