ticker,GWW US Equity,GWW US Equity,GWW US Equity,GWW US Equity,GWW US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2013-02-20,226.65,229.44,200.7823,227.434,208.6046,DOWN,0
2013-02-21,223.75,226.02,200.8727,227.06,209.2578,UP,1
2013-02-22,224.86,224.02,200.9883,226.774,209.894,DOWN,0
2013-02-25,221.48,225.54,201.0722,225.174,210.4474,UP,1
2013-02-26,223.09,222.08,201.1713,223.966,211.0674,UP,1
2013-02-27,227.62,223.24,201.3006,224.16,211.81,DOWN,0
2013-02-28,226.46,227.67,201.4209,224.702,212.534,UP,1
2013-03-01,227.43,225.43,201.5852,225.216,213.2494,UP,1
2013-03-04,229.37,227.11,201.7758,226.794,213.9336,UP,1
2013-03-05,231.78,230.23,201.9758,228.532,214.6102,DOWN,0
2013-03-06,230.63,232.49,202.1701,229.134,215.284,DOWN,0
2013-03-07,230.23,231.26,202.3793,229.888,215.8886,UP,1
2013-03-08,231.0,231.52,202.6031,230.602,216.5198,DOWN,0
2013-03-11,230.57,230.74,202.811,230.842,217.1536,DOWN,0
2013-03-12,225.8,226.0,202.9722,229.646,217.6592,DOWN,0
2013-03-13,225.11,223.3,203.1205,228.542,218.1974,DOWN,0
2013-03-14,225.1,225.06,203.2718,227.516,218.652,DOWN,0
2013-03-15,225.06,225.0,203.4276,226.328,218.9986,DOWN,0
2013-03-18,223.28,224.27,203.5623,224.87,219.3228,UP,1
2013-03-19,223.66,224.02,203.7023,224.442,219.6276,UP,1
2013-03-20,226.26,225.16,203.8653,224.672,220.0104,DOWN,0
2013-03-21,223.13,224.65,204.0397,224.278,220.3998,UP,1
2013-03-22,224.68,223.29,204.2256,224.202,220.7922,DOWN,0
2013-03-25,218.92,225.0,204.4305,223.33,221.0956,UP,1
2013-03-26,220.92,220.15,204.6232,222.782,221.4214,UP,1
2013-03-27,222.01,219.97,204.8045,221.932,221.7218,UP,1
2013-03-28,224.98,222.46,204.9795,222.302,222.06,DOWN,0
2013-04-01,219.81,224.4,205.1742,221.328,222.2924,DOWN,0
2013-04-02,218.7,220.68,205.3598,221.284,222.4596,DOWN,0
2013-04-03,216.98,219.07,205.5586,220.496,222.5946,UP,1
2013-04-04,224.65,217.43,205.7963,221.024,222.8782,DOWN,0
2013-04-05,222.01,221.79,206.0038,220.43,223.1226,UP,1
2013-04-08,224.62,233.36,206.22,221.392,223.3288,UP,1
2013-04-09,226.23,224.2,206.406,222.898,223.5116,UP,1
2013-04-10,227.33,225.52,206.5957,224.968,223.7252,UP,1
2013-04-11,228.87,227.46,206.8192,225.812,223.9304,DOWN,0
2013-04-12,228.0,228.21,207.0252,227.01,224.1194,DOWN,0
2013-04-15,225.7,225.8,207.235,227.226,224.277,UP,1
2013-04-16,241.88,238.84,207.5271,230.356,224.7222,DOWN,0
2013-04-17,238.16,237.04,207.7949,232.522,225.1426,UP,1
2013-04-18,240.6,236.63,208.0856,234.868,225.5806,UP,1
2013-04-19,243.05,241.83,208.3447,237.878,226.0842,UP,1
2013-04-22,243.73,242.66,208.6128,241.484,226.6416,UP,1
2013-04-23,245.86,245.0,208.8752,242.28,227.2246,UP,1
2013-04-24,246.3,247.23,209.1474,243.908,227.7984,DOWN,0
2013-04-25,245.54,245.41,209.4362,244.896,228.2474,DOWN,0
2013-04-26,245.24,249.54,209.7223,245.334,228.6398,UP,1
2013-04-29,245.58,242.6,210.0274,245.704,229.0256,UP,1
2013-04-30,246.47,241.89,210.3647,245.826,229.3654,DOWN,0
2013-05-01,240.9,246.24,210.642,244.746,229.6008,UP,1
2013-05-02,242.44,241.92,210.9054,244.126,229.9166,UP,1
2013-05-03,248.68,244.48,211.2084,244.814,230.4152,DOWN,0
2013-05-06,248.53,246.6,211.5062,245.404,230.8886,UP,1
2013-05-07,253.16,249.22,211.7191,246.742,231.5222,DOWN,0
2013-05-08,252.55,253.11,211.9533,249.072,232.1114,DOWN,0
2013-05-09,251.59,251.07,212.1872,250.902,232.5908,UP,1
2013-05-10,256.55,252.47,212.4488,252.476,233.1926,UP,1
2013-05-13,257.48,257.17,212.7424,254.266,233.7936,UP,1
2013-05-14,261.95,257.23,213.0561,256.024,234.4452,DOWN,0
2013-05-15,261.8,261.15,213.3538,257.874,235.0456,DOWN,0
2013-05-16,258.46,260.99,213.6073,259.248,235.6022,UP,1
2013-05-17,263.35,258.46,213.8863,260.608,236.2646,DOWN,0
2013-05-20,263.29,263.02,214.1786,261.77,236.9104,UP,1
2013-05-21,267.34,263.15,214.5002,262.848,237.6458,DOWN,0
2013-05-22,259.92,266.99,214.7935,262.472,238.3282,DOWN,0
2013-05-23,258.55,258.85,215.0598,262.49,238.997,DOWN,0
2013-05-24,257.78,256.5,215.3159,261.376,239.6506,UP,1
2013-05-28,259.84,260.45,215.574,260.686,240.3462,DOWN,0
2013-05-29,254.99,257.59,215.8166,258.216,240.9804,DOWN,0
2013-05-30,253.1,256.29,216.0596,256.852,241.5692,UP,1
2013-05-31,257.44,252.9,216.3431,256.63,242.1928,UP,1
2013-06-03,258.51,257.23,216.6292,256.776,242.9004,DOWN,0
2013-06-04,256.73,258.66,216.9069,256.154,243.5414,DOWN,0
2013-06-05,251.65,255.56,217.1532,255.486,244.196,UP,1
2013-06-06,253.22,251.78,217.3888,255.51,244.842,UP,1
2013-06-07,260.61,255.82,217.6554,256.144,245.614,DOWN,0
2013-06-10,256.08,261.0,217.9068,255.658,246.236,DOWN,0
2013-06-11,255.0,252.7,218.1637,255.312,246.9398,DOWN,0
2013-06-12,252.06,256.21,218.3987,255.394,247.607,UP,1
2013-06-13,253.75,252.15,218.6468,255.5,248.3424,UP,1
2013-06-14,254.38,252.48,218.8938,254.254,248.937,DOWN,0
2013-06-17,254.36,256.04,219.1339,253.91,249.584,UP,1
2013-06-18,255.87,253.54,219.3833,254.084,250.209,DOWN,0
2013-06-19,251.7,255.66,219.6198,254.012,250.7184,DOWN,0
2013-06-20,249.52,249.47,219.846,253.166,251.1622,UP,1
2013-06-21,251.23,251.35,220.0724,252.536,251.6094,DOWN,0
2013-06-24,250.94,249.44,220.2808,251.852,252.0682,UP,1
2013-06-25,255.45,248.04,220.5409,251.768,252.6632,DOWN,0
2013-06-26,253.91,257.06,220.7922,252.21,252.9038,UP,1
2013-06-27,254.67,255.5,221.0468,253.24,253.234,DOWN,0
2013-06-28,252.18,254.05,221.2928,253.43,253.4656,UP,1
2013-07-01,254.52,253.47,221.547,254.146,253.695,DOWN,0
2013-07-02,253.86,254.53,221.7824,253.828,253.8976,UP,1
2013-07-03,255.16,252.02,222.0286,254.078,254.0836,UP,1
2013-07-05,256.1,257.62,222.2791,254.364,254.2796,DOWN,0
2013-07-08,255.96,256.12,222.5282,255.12,254.488,UP,1
2013-07-09,261.75,257.04,222.8127,256.566,254.8182,DOWN,0
2013-07-10,261.65,261.19,223.1022,258.124,255.1396,UP,1
2013-07-11,264.39,265.0,223.4029,259.97,255.498,UP,1
2013-07-12,265.25,264.21,223.714,261.8,255.985,DOWN,0
2013-07-15,264.8,266.58,224.0204,263.568,256.4322,DOWN,0
2013-07-16,262.68,265.0,224.3005,263.754,256.7122,DOWN,0
2013-07-17,262.65,259.57,224.5775,263.954,256.9946,UP,1
2013-07-18,263.2,262.65,224.8543,263.716,257.1954,DOWN,0
2013-07-19,262.52,263.64,225.1251,263.17,257.3948,DOWN,0
2013-07-22,261.6,261.1,225.3775,262.53,257.595,DOWN,0
2013-07-23,257.73,262.5,225.6024,261.54,257.6186,DOWN,0
2013-07-24,255.15,258.43,225.8175,260.04,257.572,UP,1
2013-07-25,255.46,254.06,226.026,258.492,257.4422,UP,1
2013-07-26,256.65,255.46,226.2318,257.318,257.3392,UP,1
2013-07-29,257.31,255.25,226.4503,256.46,257.3162,UP,1
2013-07-30,260.15,258.63,226.6961,256.944,257.2522,UP,1
2013-07-31,262.14,261.23,226.9589,258.342,257.2292,UP,1
2013-08-01,269.53,265.3,227.223,261.156,257.273,DOWN,0
2013-08-02,267.95,268.54,227.4896,263.416,257.4336,DOWN,0
2013-08-05,266.09,266.12,227.7407,265.172,257.5844,DOWN,0
2013-08-06,263.55,265.1,228.0106,265.852,257.6998,DOWN,0
2013-08-07,261.16,262.44,228.27,265.656,257.7262,DOWN,0
2013-08-08,261.0,261.51,228.527,263.95,257.8464,DOWN,0
2013-08-09,259.83,260.29,228.7972,262.326,257.981,DOWN,0
2013-08-12,258.03,257.45,229.0607,260.714,257.9928,DOWN,0
2013-08-13,257.15,258.23,229.3254,259.434,257.9656,DOWN,0
2013-08-14,253.88,256.83,229.5979,257.978,257.9086,DOWN,0
2013-08-15,251.94,251.97,229.8595,256.166,257.9144,UP,1
2013-08-16,253.41,250.79,230.1391,254.882,257.9182,DOWN,0
2013-08-19,251.63,253.0,230.3902,253.602,257.7386,DOWN,0
2013-08-20,251.31,252.04,230.6442,252.434,257.6432,DOWN,0
2013-08-21,249.5,251.02,230.8864,251.558,257.5332,UP,1
2013-08-22,251.36,249.82,231.1307,251.442,257.5192,UP,1
2013-08-23,254.03,251.28,231.3855,251.566,257.5248,DOWN,0
2013-08-26,252.25,253.86,231.6545,251.69,257.4822,DOWN,0
2013-08-27,247.69,250.71,231.9167,250.966,257.3488,UP,1
2013-08-28,248.83,247.12,232.1878,250.832,257.208,DOWN,0
2013-08-29,247.2,247.91,232.4567,250.0,257.118,UP,1
2013-08-30,247.35,247.96,232.7295,248.664,257.0746,UP,1
2013-09-03,251.27,249.39,233.042,248.468,257.0754,UP,1
2013-09-04,255.82,252.0,233.3857,250.094,257.173,UP,1
2013-09-05,259.55,255.93,233.7443,252.238,257.255,DOWN,0
2013-09-06,258.28,259.8,234.0797,254.454,257.3424,UP,1
2013-09-09,263.96,258.93,234.4418,257.776,257.5282,UP,1
2013-09-10,269.36,264.87,234.8366,261.394,257.8718,UP,1
2013-09-11,269.69,269.46,235.2275,264.168,258.1752,DOWN,0
2013-09-12,268.08,267.7,235.6158,265.874,258.4596,DOWN,0
2013-09-13,267.29,268.95,235.9991,267.676,258.7022,UP,1
2013-09-16,270.04,272.43,236.3913,268.892,258.981,DOWN,0
2013-09-17,269.37,270.72,236.7682,268.894,259.2492,UP,1
2013-09-18,274.01,269.53,237.1681,269.758,259.4944,DOWN,0
2013-09-19,273.51,273.93,237.5736,270.844,259.7316,DOWN,0
2013-09-20,270.15,272.93,237.964,271.416,259.8468,DOWN,0
2013-09-23,268.05,270.69,238.3432,271.018,259.9028,UP,1
2013-09-24,268.26,267.88,238.7314,270.796,259.972,DOWN,0
2013-09-25,267.16,269.1,239.1117,269.426,260.0616,UP,1
2013-09-26,269.05,268.17,239.4917,268.534,260.1896,DOWN,0
2013-09-27,263.92,269.05,239.8423,267.288,260.204,DOWN,0
2013-09-30,261.71,261.72,240.1904,266.02,260.1878,UP,1
2013-10-01,264.65,261.77,240.5612,265.298,260.2488,DOWN,0
2013-10-02,264.65,263.16,240.9331,264.796,260.3872,DOWN,0
2013-10-03,263.74,263.71,241.2935,263.734,260.559,UP,1
2013-10-04,264.88,264.85,241.6421,263.926,260.7474,DOWN,0
2013-10-07,261.13,262.31,241.958,263.81,260.837,DOWN,0
2013-10-08,258.04,260.63,242.2635,262.488,260.8516,DOWN,0
2013-10-09,252.36,256.15,242.5253,260.03,260.6958,UP,1
2013-10-10,255.9,254.55,242.8076,258.462,260.571,UP,1
2013-10-11,257.9,256.83,243.1027,257.066,260.3384,UP,1
2013-10-14,258.61,256.33,243.3932,256.562,260.1516,DOWN,0
2013-10-15,255.42,258.29,243.6793,256.038,259.9382,UP,1
2013-10-16,257.77,260.35,243.9563,257.12,259.8226,UP,1
2013-10-17,261.9,256.29,244.2271,258.32,259.8374,UP,1
2013-10-18,264.3,262.98,244.5133,259.6,259.9034,DOWN,0
2013-10-21,263.44,263.12,244.7884,260.566,259.9756,UP,1
2013-10-22,265.39,265.38,245.0797,262.56,260.1228,DOWN,0
2013-10-23,264.17,265.15,245.3823,263.84,260.2632,DOWN,0
2013-10-24,263.04,264.31,245.6722,264.068,260.4464,UP,1
2013-10-25,267.4,263.68,245.9904,264.688,260.7556,UP,1
2013-10-28,269.2,267.31,246.3133,265.84,261.0714,UP,1
2013-10-29,273.04,268.58,246.6435,267.37,261.4996,DOWN,0
2013-10-30,270.06,273.6,246.9535,268.548,261.8746,DOWN,0
2013-10-31,268.97,269.94,247.2574,269.734,262.264,UP,1
2013-11-01,270.06,269.46,247.556,270.266,262.638,UP,1
2013-11-04,271.88,270.77,247.8642,270.802,262.995,DOWN,0
2013-11-05,268.96,269.19,248.1567,269.986,263.3292,UP,1
2013-11-06,272.13,269.54,248.4684,270.4,263.818,DOWN,0
2013-11-07,263.68,273.0,248.7152,269.342,264.115,UP,1
2013-11-08,268.11,264.42,248.9703,268.952,264.5332,UP,1
2013-11-11,270.02,267.8,249.2372,268.58,264.9866,DOWN,0
2013-11-12,268.24,268.78,249.4853,268.436,265.326,DOWN,0
2013-11-13,265.0,267.13,249.7176,267.01,265.5096,UP,1
2013-11-14,265.6,265.0,249.9565,267.394,265.6306,DOWN,0
2013-11-15,260.75,263.86,250.1621,265.922,265.68,DOWN,0
2013-11-18,258.06,259.79,250.3667,263.53,265.562,DOWN,0
2013-11-19,256.15,258.14,250.554,261.112,265.2978,DOWN,0
2013-11-20,253.24,257.38,250.7308,258.76,264.9688,UP,1
2013-11-21,255.22,253.0,250.9276,256.684,264.7116,UP,1
2013-11-22,256.39,255.86,251.126,255.812,264.4936,UP,1
2013-11-25,256.86,256.89,251.3223,255.572,264.23,UP,1
2013-11-26,258.13,257.12,251.4975,255.968,264.0052,UP,1
2013-11-27,258.47,258.0,251.6617,257.014,263.6944,DOWN,0
2013-11-29,257.92,259.07,251.8199,257.554,263.3826,UP,1
2013-12-02,258.32,257.91,251.9641,257.94,263.146,DOWN,0
2013-12-03,254.89,257.85,252.0929,257.546,262.8828,UP,1
2013-12-04,255.05,254.89,252.2349,256.93,262.6186,UP,1
2013-12-05,255.17,255.16,252.392,256.27,262.3788,UP,1
2013-12-06,257.78,258.74,252.5566,256.242,262.1534,DOWN,0
2013-12-09,257.18,258.91,252.7351,256.014,262.0186,DOWN,0
2013-12-10,256.71,257.16,252.9032,256.378,261.9186,DOWN,0
2013-12-11,254.05,256.5,253.0353,256.178,261.7066,DOWN,0
2013-12-12,252.03,254.0,253.1632,255.55,261.4542,DOWN,0
2013-12-13,251.55,251.88,253.2838,254.304,261.2104,UP,1
2013-12-16,253.92,252.15,253.4065,253.652,260.9912,DOWN,0
2013-12-17,250.06,255.31,253.4979,252.322,260.7698,UP,1
2013-12-18,254.82,250.93,253.6189,252.476,260.7054,DOWN,0
2013-12-19,253.39,255.14,253.7347,252.748,260.726,DOWN,0
2013-12-20,248.34,251.0,253.8214,252.106,260.5748,UP,1
2013-12-23,252.41,253.0,253.9306,251.804,260.465,UP,1
2013-12-24,254.33,253.06,254.0732,252.658,260.3794,UP,1
2013-12-26,255.42,255.61,254.2248,252.778,260.3794,UP,1
2013-12-27,255.45,255.66,254.3765,253.19,260.333,DOWN,0
2013-12-30,255.38,255.73,254.5281,254.598,260.2026,UP,1
2013-12-31,255.42,255.96,254.6888,255.2,260.025,DOWN,0
2014-01-02,253.06,254.7,254.8358,254.946,259.8174,DOWN,0
2014-01-03,252.84,253.07,254.9687,254.43,259.5664,DOWN,0
2014-01-06,250.97,253.69,255.1079,253.534,259.3024,UP,1
2014-01-07,252.92,252.28,255.2491,253.042,259.1,UP,1
2014-01-08,253.44,252.92,255.4217,252.646,258.8208,UP,1
2014-01-09,254.5,254.44,255.5896,252.934,258.5268,UP,1
2014-01-10,263.71,255.49,255.7981,255.108,258.3402,DOWN,0
2014-01-13,261.66,262.76,255.9815,257.246,258.1722,UP,1
2014-01-14,264.26,262.25,256.2038,259.514,258.078,DOWN,0
2014-01-15,263.78,263.48,256.4292,261.582,257.9524,UP,1
2014-01-16,265.94,263.73,256.674,263.87,257.8336,DOWN,0
2014-01-17,264.1,266.58,256.8712,263.948,257.7364,DOWN,0
2014-01-21,264.06,263.69,257.0815,264.428,257.575,DOWN,0
2014-01-22,262.03,265.0,257.2685,263.982,257.542,DOWN,0
2014-01-23,256.66,260.36,257.4207,262.558,257.313,DOWN,0
2014-01-24,241.85,248.6,257.4933,257.74,256.7496,DOWN,0
2014-01-27,238.93,241.68,257.5436,252.706,256.1634,DOWN,0
2014-01-28,237.86,239.46,257.5929,247.466,255.6206,UP,1
2014-01-29,238.16,236.75,257.6552,242.692,255.0718,DOWN,0
2014-01-30,237.17,238.17,257.6316,238.794,254.6002,DOWN,0
2014-01-31,234.48,234.01,257.6132,237.32,254.1286,DOWN,0
2014-02-03,229.29,234.5,257.5567,235.392,253.5914,UP,1
2014-02-04,231.29,230.63,257.4979,234.078,253.1524,DOWN,0
2014-02-05,230.87,230.23,257.4336,232.62,252.6654,UP,1
2014-02-06,233.95,231.48,257.374,231.976,252.2166,UP,1
2014-02-07,234.0,234.62,257.3125,231.88,251.7594,UP,1
2014-02-10,234.29,233.23,257.2563,232.88,251.2826,UP,1
2014-02-11,237.86,231.9,257.2194,234.194,250.8704,UP,1
2014-02-12,238.05,238.51,257.1817,235.63,250.473,UP,1
2014-02-13,239.64,237.21,257.1476,236.768,250.0994,UP,1
2014-02-14,245.67,242.64,257.1714,239.102,249.915,UP,1
2014-02-18,247.76,246.16,257.198,241.796,249.7692,UP,1
2014-02-19,248.0,247.3,257.1946,243.824,249.6258,UP,1
2014-02-20,248.04,247.16,257.1922,245.822,249.431,UP,1
2014-02-21,249.24,248.62,257.1726,247.742,249.2722,UP,1
2014-02-24,251.61,250.24,257.1679,248.93,249.1702,DOWN,0
2014-02-25,250.14,251.57,257.1606,249.406,249.092,UP,1
2014-02-26,251.47,250.68,257.1352,250.1,249.0808,UP,1
2014-02-27,252.91,245.58,257.1124,251.074,249.108,UP,1
2014-02-28,255.02,253.49,257.0777,252.23,249.13,DOWN,0
2014-03-03,253.29,253.16,257.0352,252.566,249.1946,UP,1
2014-03-04,254.9,256.0,257.0174,253.518,249.1962,UP,1
2014-03-05,256.97,255.08,256.9855,254.618,249.2678,UP,1
2014-03-06,257.48,257.24,256.9564,255.532,249.4506,DOWN,0
2014-03-07,256.95,258.47,256.9045,255.918,249.5414,DOWN,0
2014-03-10,255.77,253.91,256.8837,256.414,249.5702,DOWN,0
2014-03-11,253.84,257.63,256.8602,256.202,249.5386,DOWN,0
2014-03-12,251.83,250.76,256.8304,255.174,249.4662,DOWN,0
2014-03-13,245.84,253.6,256.7604,252.846,249.2754,UP,1
2014-03-14,247.03,245.0,256.7206,250.862,249.1076,UP,1
2014-03-17,251.68,247.49,256.7135,250.044,249.08,UP,1
2014-03-18,253.12,251.68,256.6919,249.9,249.0856,DOWN,0
2014-03-19,249.96,253.32,256.6492,249.526,249.0654,UP,1
2014-03-20,251.04,248.85,256.6207,250.566,249.0278,UP,1
2014-03-21,251.97,253.28,256.6223,251.554,248.9984,DOWN,0
2014-03-24,251.46,253.1,256.6135,251.51,248.9376,UP,1
2014-03-25,254.61,252.42,256.5835,251.808,248.7556,DOWN,0
2014-03-26,250.72,255.65,256.5567,251.96,248.5368,DOWN,0
2014-03-27,250.24,251.51,256.5329,251.8,248.2564,DOWN,0
2014-03-28,249.45,250.89,256.5199,251.296,247.9698,UP,1
2014-03-31,252.66,251.8,256.5144,251.536,247.7042,UP,1
2014-04-01,253.05,253.95,256.5078,251.224,247.4832,UP,1
2014-04-02,254.98,252.97,256.5109,252.076,247.3016,UP,1
2014-04-03,256.74,255.5,256.5152,253.376,247.1958,DOWN,0
2014-04-04,254.59,257.44,256.5297,254.404,247.1544,DOWN,0
2014-04-07,246.62,253.85,256.5152,253.196,247.2498,UP,1
2014-04-08,253.42,246.49,256.5261,253.27,247.5396,UP,1
2014-04-09,258.58,255.31,256.5643,253.99,247.954,DOWN,0
2014-04-10,252.23,258.79,256.5482,253.088,248.2354,DOWN,0
2014-04-11,250.23,251.99,256.5298,252.216,248.4966,DOWN,0
2014-04-14,248.93,251.55,256.5011,252.678,248.7856,UP,1
2014-04-15,250.77,249.96,256.4941,252.148,249.2152,DOWN,0
2014-04-16,250.2,256.0,256.4725,250.472,249.5934,UP,1
2014-04-17,252.15,249.54,256.4639,250.456,250.019,UP,1
2014-04-21,252.21,251.83,256.4492,250.852,250.3842,UP,1
2014-04-22,255.05,253.36,256.4439,252.076,250.8052,DOWN,0
2014-04-23,254.97,254.4,256.439,252.916,251.2188,DOWN,0
2014-04-24,252.53,255.76,256.3929,253.382,251.5122,DOWN,0
2014-04-25,249.33,251.52,256.3313,252.818,251.7378,UP,1
2014-04-28,250.03,250.47,256.2595,252.382,251.9456,DOWN,0
2014-04-29,248.22,251.08,256.1743,251.016,251.9966,UP,1
2014-04-30,254.4,248.09,256.1223,250.902,252.1294,DOWN,0
2014-05-01,252.75,255.24,256.0727,250.946,252.2244,DOWN,0
2014-05-02,252.25,252.31,256.0207,251.53,252.3086,DOWN,0
2014-05-05,251.7,250.62,255.9632,251.864,252.3578,DOWN,0
2014-05-06,250.87,251.02,255.9049,252.394,252.343,UP,1
2014-05-07,252.3,250.44,255.8584,251.974,252.3862,DOWN,0
2014-05-08,252.29,249.19,255.8312,251.882,252.4026,DOWN,0
2014-05-09,250.89,251.93,255.8099,251.61,252.3622,UP,1
2014-05-12,254.62,251.52,255.8057,252.194,252.3542,DOWN,0
2014-05-13,253.97,254.94,255.7923,252.814,252.3678,DOWN,0
2014-05-14,253.57,254.55,255.7736,253.068,252.3412,DOWN,0
2014-05-15,252.23,253.19,255.734,253.056,252.2464,UP,1
2014-05-16,254.18,252.48,255.6942,253.714,252.1804,UP,1
2014-05-19,256.11,254.03,255.6271,254.012,252.1636,DOWN,0
2014-05-20,249.83,255.15,255.5365,253.184,252.0448,UP,1
2014-05-21,252.36,250.17,255.4679,252.942,252.0152,DOWN,0
2014-05-22,252.15,252.4,255.4109,252.926,252.0216,UP,1
2014-05-23,253.23,252.3,255.3712,252.736,252.1694,DOWN,0
2014-05-27,252.81,254.25,255.3303,252.076,252.285,UP,1
2014-05-28,254.51,253.54,255.3037,253.012,252.3416,UP,1
2014-05-29,256.64,255.72,255.2967,253.868,252.412,UP,1
2014-05-30,258.37,256.43,255.3028,255.112,252.5802,UP,1
2014-06-02,260.06,258.74,255.3337,256.478,252.7606,UP,1
2014-06-03,263.11,259.58,255.3896,258.538,252.9834,DOWN,0
2014-06-04,261.47,262.9,255.4299,259.93,253.1836,UP,1
2014-06-05,265.01,261.54,255.4968,261.604,253.3916,UP,1
2014-06-06,267.77,265.37,255.5791,263.484,253.7326,DOWN,0
2014-06-09,267.39,267.77,255.6685,264.95,254.0756,UP,1
2014-06-10,269.11,267.58,255.7573,266.15,254.4688,UP,1
2014-06-11,269.22,267.95,255.8332,267.7,254.8,DOWN,0
2014-06-12,260.21,264.6,255.873,266.74,254.9432,DOWN,0
2014-06-13,259.81,260.54,255.9336,265.148,255.0398,UP,1
2014-06-16,260.11,259.46,255.99,263.692,255.1072,DOWN,0
2014-06-17,258.28,259.04,256.0454,261.526,255.181,UP,1
2014-06-18,259.39,258.11,256.1056,259.56,255.4364,UP,1
2014-06-19,261.1,259.43,256.1548,259.738,255.59,UP,1
2014-06-20,261.44,262.26,256.1829,260.064,255.6472,DOWN,0
2014-06-23,259.93,262.12,256.1848,260.028,255.8012,DOWN,0
2014-06-24,256.1,259.25,256.1739,259.592,255.9186,DOWN,0
2014-06-25,255.63,256.1,256.1322,258.84,256.0526,DOWN,0
2014-06-26,254.88,255.76,256.0598,257.596,256.1348,DOWN,0
2014-06-27,254.4,254.0,255.9834,256.188,256.2188,DOWN,0
2014-06-30,254.27,254.51,255.9143,255.056,256.2612,DOWN,0
2014-07-01,251.77,255.0,255.8367,254.19,256.2524,DOWN,0
2014-07-02,251.54,251.5,255.7442,253.372,256.1822,UP,1
2014-07-03,255.58,252.76,255.6753,253.512,256.1944,DOWN,0
2014-07-07,250.53,253.48,255.5579,252.738,256.1544,UP,1
2014-07-08,250.81,250.53,255.4444,252.046,256.184,DOWN,0
2014-07-09,250.06,249.65,255.3439,251.704,256.1846,DOWN,0
2014-07-10,247.65,248.02,255.2419,250.926,256.1732,DOWN,0
2014-07-11,244.79,240.7,255.1246,248.768,255.981,UP,1
2014-07-14,244.88,246.62,255.0132,247.638,255.8236,UP,1
2014-07-15,245.84,244.88,254.8971,246.644,255.6954,DOWN,0
2014-07-16,244.88,246.99,254.8019,245.608,255.559,DOWN,0
2014-07-17,241.39,242.94,254.7003,244.356,255.3694,UP,1
2014-07-18,242.85,242.25,254.5913,243.968,255.1804,DOWN,0
2014-07-21,240.26,242.7,254.4694,243.044,254.9398,UP,1
2014-07-22,241.83,241.58,254.3598,242.242,254.7586,DOWN,0
2014-07-23,241.03,241.75,254.2406,241.472,254.4868,DOWN,0
2014-07-24,240.49,241.13,254.1374,241.292,254.2172,UP,1
2014-07-25,241.16,241.77,254.053,240.954,253.969,DOWN,0
2014-07-28,239.96,241.19,253.991,240.894,253.7236,DOWN,0
2014-07-29,238.74,239.73,253.9052,240.276,253.4148,UP,1
2014-07-30,240.03,239.76,253.8158,240.076,253.0932,DOWN,0
2014-07-31,235.15,238.09,253.6985,239.008,252.7996,UP,1
2014-08-01,235.21,233.82,253.5975,237.818,252.4566,DOWN,0
2014-08-04,235.01,235.45,253.4837,236.828,252.1138,DOWN,0
2014-08-05,234.87,233.45,253.3485,236.054,251.7466,UP,1
2014-08-06,235.63,234.1,253.2052,235.174,251.403,DOWN,0
2014-08-07,233.07,236.0,253.0533,234.758,250.9742,UP,1
2014-08-08,236.59,234.0,252.9093,235.034,250.5732,UP,1
2014-08-11,237.61,237.84,252.7765,235.554,250.158,UP,1
2014-08-12,238.76,237.34,252.6551,236.332,249.732,UP,1
2014-08-13,239.58,239.02,252.516,237.122,249.2614,DOWN,0
2014-08-14,238.45,239.99,252.3623,238.198,248.801,DOWN,0
2014-08-15,237.23,239.08,252.1832,238.326,248.2454,UP,1
2014-08-18,242.83,239.13,252.0471,239.37,247.7466,UP,1
2014-08-19,245.67,242.81,251.9306,240.752,247.3122,DOWN,0
2014-08-20,245.21,245.72,251.8063,241.878,246.8342,UP,1
2014-08-21,247.86,245.04,251.6862,243.76,246.407,DOWN,0
2014-08-22,247.02,247.47,251.5765,245.718,246.1432,UP,1
2014-08-25,249.57,248.41,251.4637,247.066,245.9384,DOWN,0
2014-08-26,248.79,249.73,251.3893,247.69,245.712,DOWN,0
2014-08-27,246.0,248.27,251.2787,247.848,245.4664,DOWN,0
2014-08-28,245.56,244.63,251.1564,247.388,245.1898,UP,1
2014-08-29,246.2,245.57,251.0462,247.224,244.8918,UP,1
2014-09-02,247.43,246.97,250.9584,246.796,244.6116,UP,1
2014-09-03,249.85,248.0,250.8796,247.008,244.41,UP,1
2014-09-04,251.64,251.14,250.8341,248.136,244.3208,DOWN,0
2014-09-05,249.48,251.18,250.7912,248.92,244.1978,DOWN,0
2014-09-08,248.84,248.59,250.7546,249.448,244.077,DOWN,0
2014-09-09,246.88,249.23,250.7228,249.338,243.9266,DOWN,0
2014-09-10,246.58,247.26,250.6796,248.684,243.7728,DOWN,0
2014-09-11,246.54,245.59,250.6304,247.664,243.6682,UP,1
2014-09-12,248.45,245.91,250.5883,247.458,243.6064,DOWN,0
2014-09-15,248.42,248.88,250.5398,247.374,243.4632,UP,1
2014-09-16,248.67,248.37,250.4908,247.732,243.426,UP,1
2014-09-17,250.3,249.86,250.4527,248.476,243.4158,UP,1
2014-09-18,253.08,251.1,250.4265,249.784,243.4762,UP,1
