ticker,TRV US Equity,TRV US Equity,TRV US Equity,TRV US Equity,TRV US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2001-07-23,40.25,40.8,47.9186,42.54,49.2486,UP,1
2001-07-24,41.9,40.5,47.8862,42.27,49.1556,UP,1
2001-07-25,42.95,42.1,47.8669,41.91,49.075,UP,1
2001-07-26,43.4,42.3,47.8549,41.87,48.994,UP,1
2001-07-27,44.14,43.3,47.8553,42.528,48.9082,UP,1
2001-07-30,44.15,44.2,47.8485,43.308,48.8352,DOWN,0
2001-07-31,43.85,44.15,47.845,43.698,48.7446,DOWN,0
2001-08-01,43.55,44.3,47.8327,43.818,48.6306,DOWN,0
2001-08-02,42.41,43.3,47.8138,43.62,48.4874,UP,1
2001-08-03,42.59,42.35,47.7968,43.31,48.3462,DOWN,0
2001-08-06,42.45,42.6,47.7815,42.97,48.2024,DOWN,0
2001-08-07,42.45,42.45,47.7594,42.69,48.0654,DOWN,0
2001-08-08,42.45,42.43,47.7357,42.47,47.9176,UP,1
2001-08-09,43.09,42.44,47.7118,42.606,47.7734,DOWN,0
2001-08-10,43.01,43.0,47.6778,42.69,47.6216,UP,1
2001-08-13,43.15,43.05,47.6448,42.83,47.493,UP,1
2001-08-14,43.84,44.0,47.6233,43.108,47.3748,UP,1
2001-08-15,43.85,43.75,47.5963,43.388,47.2372,UP,1
2001-08-16,44.05,43.85,47.5588,43.58,47.1132,UP,1
2001-08-17,44.11,43.85,47.5231,43.8,46.9974,DOWN,0
2001-08-20,44.01,44.25,47.4888,43.972,46.8822,DOWN,0
2001-08-21,43.84,44.2,47.458,43.972,46.7606,DOWN,0
2001-08-22,43.28,43.84,47.4337,43.858,46.6202,UP,1
2001-08-23,43.85,43.3,47.4064,43.818,46.477,UP,1
2001-08-24,43.95,43.8,47.3768,43.786,46.324,DOWN,0
2001-08-27,43.65,43.95,47.3494,43.714,46.16,DOWN,0
2001-08-28,43.21,43.45,47.3133,43.588,45.9856,DOWN,0
2001-08-29,42.65,43.15,47.274,43.462,45.8056,DOWN,0
2001-08-30,42.24,42.65,47.2302,43.14,45.608,DOWN,0
2001-08-31,42.03,42.24,47.1763,42.756,45.41,DOWN,0
2001-09-04,42.0,41.8,47.1269,42.426,45.217,UP,1
2001-09-05,42.01,42.0,47.0782,42.186,45.0372,DOWN,0
2001-09-06,41.2,42.01,47.0249,41.896,44.8222,DOWN,0
2001-09-07,40.72,41.19,46.9716,41.592,44.596,UP,1
2001-09-10,41.25,40.72,46.9247,41.436,44.3854,DOWN,0
2001-09-17,38.12,34.0,46.8672,40.66,44.1338,DOWN,0
2001-09-18,37.87,38.0,46.8062,39.832,43.8754,DOWN,0
2001-09-19,37.81,37.75,46.7512,39.154,43.6158,DOWN,0
2001-09-20,36.47,37.81,46.6836,38.304,43.337,DOWN,0
2001-09-21,35.5,35.0,46.6086,37.154,43.051,UP,1
2001-09-24,37.94,36.75,46.5476,37.118,42.8176,UP,1
2001-09-25,39.17,38.5,46.4901,37.378,42.6242,DOWN,0
2001-09-26,39.15,39.25,46.4333,37.646,42.4442,UP,1
2001-09-27,40.55,39.14,46.3786,38.462,42.2846,UP,1
2001-09-28,41.22,40.56,46.3222,39.606,42.134,DOWN,0
2001-10-01,40.3,41.22,46.253,40.078,41.9616,UP,1
2001-10-02,41.35,40.3,46.1779,40.514,41.9236,UP,1
2001-10-03,45.4,41.4,46.129,41.764,41.9366,UP,1
2001-10-04,45.7,45.4,46.0812,42.794,41.9786,DOWN,0
2001-10-05,44.35,45.71,46.0308,43.42,42.0486,DOWN,0
2001-10-08,44.0,44.1,45.9858,44.16,42.1236,UP,1
2001-10-09,45.67,44.0,45.9563,45.024,42.199,UP,1
2001-10-10,47.03,45.92,45.9268,45.35,42.2806,UP,1
2001-10-11,51.3,50.7,45.9233,46.47,42.4386,UP,1
2001-10-12,51.5,51.05,45.9233,47.9,42.5858,DOWN,0
2001-10-15,50.95,50.81,45.918,49.29,42.7218,UP,1
2001-10-16,51.42,50.8,45.9151,50.44,42.8732,DOWN,0
2001-10-17,50.48,51.49,45.8928,51.13,43.0118,DOWN,0
2001-10-18,48.58,50.43,45.857,50.586,43.1352,DOWN,0
2001-10-19,47.74,48.0,45.8232,49.834,43.2382,UP,1
2001-10-22,50.18,47.64,45.8025,49.68,43.3928,DOWN,0
2001-10-23,49.25,48.7,45.7919,49.246,43.5288,UP,1
2001-10-24,49.59,49.25,45.7855,49.068,43.6716,DOWN,0
2001-10-25,48.9,48.95,45.7875,49.132,43.7878,UP,1
2001-10-26,49.96,49.15,45.7992,49.576,43.9268,DOWN,0
2001-10-29,49.32,50.0,45.8008,49.404,44.0502,DOWN,0
2001-10-30,48.51,49.0,45.8039,49.256,44.1436,DOWN,0
2001-10-31,45.9,48.05,45.7966,48.518,44.1846,UP,1
2001-11-01,48.01,46.15,45.8,48.34,44.2638,UP,1
2001-11-02,48.9,47.5,45.8189,48.128,44.3596,UP,1
2001-11-05,49.2,48.9,45.8334,48.104,44.4634,UP,1
2001-11-06,49.64,49.1,45.8537,48.33,44.5794,DOWN,0
2001-11-07,48.99,49.34,45.8706,48.948,44.6936,DOWN,0
2001-11-08,48.44,49.0,45.8875,49.034,44.7854,DOWN,0
2001-11-09,46.94,47.9,45.8884,48.642,44.8452,DOWN,0
2001-11-12,46.44,46.4,45.8803,48.09,44.901,UP,1
2001-11-13,47.2,46.52,45.8713,47.602,44.9808,UP,1
2001-11-14,47.25,47.4,45.8607,47.254,45.0728,DOWN,0
2001-11-15,47.11,47.2,45.8547,46.988,45.1702,UP,1
2001-11-16,47.27,47.11,45.8523,47.054,45.275,UP,1
2001-11-19,48.0,47.27,45.8493,47.366,45.395,DOWN,0
2001-11-20,47.5,48.0,45.8467,47.426,45.5048,DOWN,0
2001-11-21,47.13,47.5,45.8469,47.402,45.6234,UP,1
2001-11-23,47.19,47.13,45.8428,47.418,45.7528,DOWN,0
2001-11-26,47.15,47.0,45.8308,47.394,45.8708,UP,1
2001-11-27,47.35,47.07,45.8256,47.264,46.0554,DOWN,0
2001-11-28,47.2,47.35,45.8214,47.204,46.242,UP,1
2001-11-29,47.74,47.1,45.8178,47.326,46.4406,DOWN,0
2001-11-30,47.08,47.65,45.8126,47.304,46.6528,DOWN,0
2001-12-03,46.1,46.05,45.7976,47.094,46.8648,UP,1
2001-12-04,46.9,46.7,45.787,47.004,47.044,UP,1
2001-12-05,47.37,46.9,45.7794,47.038,47.208,DOWN,0
2001-12-06,47.02,47.05,45.7725,46.894,47.3654,DOWN,0
2001-12-07,46.79,46.8,45.7634,46.836,47.4902,DOWN,0
2001-12-10,46.35,46.79,45.7607,46.886,47.5928,UP,1
2001-12-11,47.38,46.71,45.7707,46.982,47.7344,DOWN,0
2001-12-12,46.38,47.37,45.7728,46.784,47.835,DOWN,0
2001-12-13,43.6,45.25,45.7631,46.1,47.799,UP,1
2001-12-14,45.0,43.75,45.7559,45.742,47.785,DOWN,0
2001-12-17,44.25,45.0,45.7411,45.322,47.783,UP,1
2001-12-18,44.33,43.75,45.7313,44.712,47.7896,UP,1
2001-12-19,44.86,44.35,45.7226,44.408,47.7734,DOWN,0
2001-12-20,44.45,44.86,45.7096,44.578,47.7218,DOWN,0
2001-12-21,43.52,44.1,45.6926,44.282,47.5662,DOWN,0
2001-12-24,43.41,43.52,45.6802,44.114,47.4044,DOWN,0
2001-12-26,43.36,43.5,45.6663,43.92,47.2526,UP,1
2001-12-27,43.94,43.1,45.6479,43.736,47.103,UP,1
2001-12-28,44.14,43.65,45.6379,43.674,46.9762,DOWN,0
2001-12-31,43.97,44.51,45.6354,43.764,46.884,DOWN,0
2002-01-02,43.62,44.15,45.6313,43.806,46.8016,DOWN,0
2002-01-03,43.35,43.52,45.6304,43.804,46.665,UP,1
2002-01-04,43.49,43.38,45.6292,43.714,46.5498,DOWN,0
2002-01-07,42.85,43.5,45.6278,43.456,46.415,DOWN,0
2002-01-08,42.42,42.86,45.6291,43.146,46.2854,DOWN,0
2002-01-09,42.12,42.4,45.6288,42.846,46.1286,DOWN,0
2002-01-10,41.5,41.25,45.6289,42.476,45.9722,DOWN,0
2002-01-11,40.85,41.45,45.6319,41.948,45.819,DOWN,0
2002-01-14,40.51,40.85,45.6324,41.48,45.7112,UP,1
2002-01-15,41.17,40.55,45.6351,41.23,45.5744,DOWN,0
2002-01-16,40.6,41.08,45.6323,40.926,45.4084,DOWN,0
2002-01-17,40.53,40.6,45.6252,40.732,45.235,DOWN,0
2002-01-18,40.45,40.5,45.6113,40.652,45.0512,DOWN,0
2002-01-22,39.5,40.5,45.5886,40.45,44.8614,UP,1
2002-01-23,40.8,39.05,45.5704,40.376,44.7086,UP,1
2002-01-24,42.48,42.45,45.5698,40.752,44.6194,UP,1
2002-01-25,43.9,42.48,45.5781,41.426,44.5686,DOWN,0
2002-01-28,43.56,44.25,45.5797,42.048,44.4958,DOWN,0
2002-01-29,43.25,43.21,45.5864,42.798,44.4158,UP,1
2002-01-30,43.45,43.5,45.596,43.328,44.3426,UP,1
2002-01-31,44.7,43.35,45.6081,43.772,44.2912,UP,1
2002-02-01,44.92,44.7,45.6216,43.976,44.2296,DOWN,0
2002-02-04,44.11,44.8,45.6309,44.086,44.1618,UP,1
2002-02-05,44.21,44.11,45.6344,44.278,44.1034,UP,1
2002-02-06,45.04,44.6,45.6451,44.596,44.0604,UP,1
2002-02-07,46.05,44.75,45.6579,44.866,44.0384,UP,1
2002-02-08,47.29,46.0,45.6776,45.34,44.0372,DOWN,0
2002-02-11,47.25,47.25,45.6999,45.968,44.0382,UP,1
2002-02-12,47.27,47.13,45.7206,46.58,44.0288,UP,1
2002-02-13,48.38,47.75,45.7506,47.248,44.0548,DOWN,0
2002-02-14,48.15,47.95,45.7775,47.668,44.0958,DOWN,0
2002-02-15,47.99,48.3,45.7972,47.808,44.1176,DOWN,0
2002-02-19,46.94,48.0,45.8053,47.746,44.109,UP,1
2002-02-20,47.01,47.15,45.8149,47.694,44.1088,DOWN,0
2002-02-21,46.5,46.5,45.82,47.318,44.103,DOWN,0
2002-02-22,46.3,46.0,45.8265,46.948,44.102,UP,1
2002-02-25,47.87,46.05,45.8417,46.924,44.1118,UP,1
2002-02-26,48.59,47.85,45.8578,47.254,44.156,UP,1
2002-02-27,49.32,48.5,45.8786,47.716,44.2704,DOWN,0
2002-02-28,48.9,49.25,45.8953,48.196,44.3484,DOWN,0
2002-03-01,48.28,48.85,45.9059,48.592,44.429,UP,1
2002-03-04,48.5,48.2,45.9186,48.718,44.5124,UP,1
2002-03-05,49.41,48.25,45.9329,48.882,44.6034,DOWN,0
2002-03-06,49.4,49.8,45.945,48.898,44.7024,DOWN,0
2002-03-07,47.99,49.34,45.9477,48.716,44.7918,DOWN,0
2002-03-08,46.65,47.98,45.9388,48.39,44.8566,DOWN,0
2002-03-11,46.33,46.75,45.9314,47.956,44.916,UP,1
2002-03-12,47.07,46.25,45.9249,47.488,44.9786,UP,1
2002-03-13,47.21,47.24,45.9147,47.05,45.04,UP,1
2002-03-14,47.66,47.22,45.9051,46.984,45.1138,UP,1
2002-03-15,47.87,47.6,45.8962,47.228,45.1988,DOWN,0
2002-03-18,46.95,47.97,45.8828,47.352,45.2708,DOWN,0
2002-03-19,46.36,46.98,45.8681,47.21,45.3282,DOWN,0
2002-03-20,45.3,46.3,45.8454,46.828,45.3772,UP,1
2002-03-21,46.01,45.4,45.8239,46.498,45.449,DOWN,0
2002-03-22,45.37,46.1,45.7978,45.998,45.514,DOWN,0
2002-03-25,44.41,45.05,45.7719,45.49,45.5722,UP,1
2002-03-26,44.8,44.15,45.7472,45.178,45.6512,UP,1
2002-03-27,45.24,44.98,45.7197,45.166,45.7458,UP,1
2002-03-28,45.85,45.25,45.6977,45.134,45.8394,UP,1
2002-04-01,46.02,45.95,45.6783,45.264,45.9478,UP,1
2002-04-02,46.54,45.81,45.6622,45.69,46.068,DOWN,0
2002-04-03,46.2,46.54,45.6436,45.97,46.183,UP,1
2002-04-04,47.07,46.2,45.6274,46.336,46.3344,UP,1
2002-04-05,47.7,47.25,45.6109,46.706,46.4724,UP,1
2002-04-08,48.49,47.7,45.5953,47.2,46.5926,UP,1
2002-04-09,49.72,48.68,45.5847,47.836,46.709,UP,1
2002-04-10,49.79,49.73,45.574,48.554,46.8336,DOWN,0
2002-04-11,49.2,49.8,45.5617,48.98,46.9526,UP,1
2002-04-12,49.52,49.38,45.5487,49.344,47.074,DOWN,0
2002-04-15,48.45,49.47,45.5313,49.336,47.149,UP,1
2002-04-16,48.69,48.45,45.5165,49.13,47.2244,UP,1
2002-04-17,50.05,49.09,45.5118,49.182,47.3432,DOWN,0
2002-04-18,49.86,50.1,45.5013,49.314,47.4562,UP,1
2002-04-19,50.12,50.0,45.4918,49.434,47.5578,DOWN,0
2002-04-22,49.9,50.12,45.4824,49.724,47.6348,DOWN,0
2002-04-23,48.95,50.0,45.4736,49.776,47.668,DOWN,0
2002-04-24,48.75,49.04,45.4634,49.516,47.698,DOWN,0
2002-04-25,47.72,48.5,45.4481,49.088,47.707,UP,1
2002-04-26,47.87,47.85,45.4354,48.638,47.6968,DOWN,0
2002-04-29,47.87,47.62,45.4257,48.232,47.6912,UP,1
2002-04-30,49.81,48.25,45.4267,48.404,47.7276,DOWN,0
2002-05-01,49.28,49.31,45.4289,48.51,47.7744,DOWN,0
2002-05-02,48.9,49.0,45.4327,48.746,47.8122,DOWN,0
2002-05-03,48.43,48.75,45.4322,48.858,47.8508,DOWN,0
2002-05-06,47.79,48.4,45.4274,48.842,47.8806,DOWN,0
2002-05-07,47.54,47.75,45.4205,48.388,47.874,UP,1
2002-05-08,47.94,47.94,45.4439,48.12,47.861,DOWN,0
2002-05-09,47.5,47.94,45.4577,47.84,47.8246,DOWN,0
2002-05-10,47.39,47.7,45.4766,47.632,47.7944,UP,1
2002-05-13,48.21,47.39,45.5134,47.716,47.793,DOWN,0
2002-05-14,47.53,48.21,45.5498,47.714,47.7736,DOWN,0
2002-05-15,47.18,47.23,45.5762,47.562,47.729,DOWN,0
2002-05-16,46.3,46.23,45.593,47.322,47.667,DOWN,0
2002-05-17,46.13,46.05,45.6066,47.07,47.6298,DOWN,0
2002-05-20,42.8,45.6,45.5999,45.988,47.5528,DOWN,0
2002-05-21,42.47,41.8,45.5915,44.976,47.4756,UP,1
2002-05-22,42.9,42.46,45.5868,44.12,47.3922,UP,1
2002-05-23,42.91,42.65,45.5836,43.442,47.3062,UP,1
2002-05-24,43.93,44.2,45.5912,43.002,47.2316,DOWN,0
2002-05-28,43.6,43.97,45.5962,43.162,47.1462,DOWN,0
2002-05-29,43.2,43.6,45.6,43.308,47.0712,DOWN,0
2002-05-30,42.98,43.25,45.6026,43.324,47.0036,DOWN,0
2002-05-31,42.61,43.06,45.6034,43.264,46.9498,DOWN,0
2002-06-03,41.62,42.75,45.5961,42.802,46.862,DOWN,0
2002-06-04,40.56,39.9,45.5838,42.194,46.7658,UP,1
2002-06-05,40.96,40.6,45.5729,41.746,46.6968,DOWN,0
2002-06-06,40.54,40.98,45.5564,41.258,46.6116,UP,1
2002-06-07,40.98,40.5,45.542,40.932,46.5264,DOWN,0
2002-06-10,40.83,40.75,45.5259,40.774,46.426,DOWN,0
2002-06-11,39.75,40.75,45.5041,40.612,46.3006,UP,1
2002-06-12,40.02,39.75,45.4842,40.424,46.1702,DOWN,0
2002-06-13,39.29,40.0,45.4614,40.174,46.032,UP,1
2002-06-14,39.63,39.29,45.4432,39.904,45.8832,UP,1
2002-06-17,40.92,39.96,45.4285,39.922,45.7476,UP,1
2002-06-18,41.34,41.0,45.4155,40.24,45.6046,DOWN,0
2002-06-19,40.82,41.33,45.4013,40.4,45.4266,DOWN,0
2002-06-20,40.61,40.67,45.3883,40.664,45.243,DOWN,0
2002-06-21,39.82,40.2,45.3742,40.702,45.0554,DOWN,0
2002-06-24,39.77,39.39,45.3618,40.472,44.8604,DOWN,0
2002-06-25,39.4,39.9,45.3487,40.084,44.6794,DOWN,0
2002-06-26,38.85,38.4,45.3329,39.69,44.4826,DOWN,0
2002-06-27,38.34,39.0,45.3146,39.236,44.2484,UP,1
2002-06-28,38.92,38.2,45.3032,39.056,44.0296,DOWN,0
2002-07-01,37.88,38.62,45.289,38.678,43.7848,DOWN,0
2002-07-02,36.43,37.93,45.2649,38.084,43.5154,DOWN,0
2002-07-03,35.63,36.18,45.2524,37.44,43.249,UP,1
2002-07-05,36.5,36.0,45.2456,37.072,43.004,DOWN,0
2002-07-08,36.42,36.6,45.2386,36.572,42.778,DOWN,0
2002-07-09,34.65,36.67,45.2295,35.926,42.5136,DOWN,0
2002-07-10,33.16,34.7,45.2178,35.272,42.2194,DOWN,0
2002-07-11,33.08,33.2,45.1935,34.762,41.8848,UP,1
2002-07-12,33.16,33.26,45.1635,34.094,41.5624,DOWN,0
2002-07-15,32.48,32.91,45.1301,33.306,41.234,DOWN,0
2002-07-16,31.8,32.4,45.0864,32.736,40.9014,DOWN,0
2002-07-17,29.24,32.5,45.0265,31.952,40.5304,DOWN,0
2002-07-18,27.78,29.64,44.9639,30.892,40.1352,UP,1
2002-07-19,28.35,27.3,44.8989,29.93,39.7434,DOWN,0
2002-07-22,27.3,28.4,44.8084,28.894,39.3394,DOWN,0
2002-07-23,26.09,27.5,44.7103,27.752,38.9134,DOWN,0
2002-07-24,25.36,25.25,44.6154,26.976,38.4564,DOWN,0
2002-07-25,24.2,25.35,44.5164,26.26,37.9898,UP,1
2002-07-26,27.0,24.29,44.423,25.99,37.5862,UP,1
2002-07-29,30.19,28.75,44.3388,26.568,37.264,UP,1
2002-07-30,30.48,29.95,44.2347,27.446,36.951,UP,1
2002-07-31,31.21,30.48,44.1333,28.616,36.7192,DOWN,0
2002-08-01,30.97,30.75,44.0334,29.97,36.4892,DOWN,0
2002-08-02,29.81,30.8,43.9253,30.532,36.2274,DOWN,0
2002-08-05,28.45,29.5,43.8152,30.184,35.9382,UP,1
2002-08-06,28.68,28.7,43.7157,29.824,35.6332,UP,1
2002-08-07,29.0,29.0,43.622,29.382,35.3412,UP,1
2002-08-08,30.3,29.25,43.5226,29.248,35.0832,DOWN,0
2002-08-09,29.99,30.0,43.4263,29.284,34.8234,UP,1
2002-08-12,30.11,29.75,43.3289,29.616,34.5734,DOWN,0
2002-08-13,29.43,29.9,43.2315,29.766,34.3296,UP,1
2002-08-14,30.47,29.46,43.1341,30.06,34.1278,UP,1
2002-08-15,31.19,30.78,43.0434,30.238,33.9324,DOWN,0
2002-08-16,30.81,31.19,42.9549,30.402,33.7378,UP,1
2002-08-19,31.37,31.0,42.8823,30.654,33.5456,UP,1
2002-08-20,31.97,31.38,42.8021,31.162,33.3684,DOWN,0
2002-08-21,31.95,32.5,42.7173,31.458,33.2124,UP,1
2002-08-22,32.5,31.95,42.6338,31.72,33.062,DOWN,0
2002-08-23,31.72,32.5,42.5442,31.902,32.9106,UP,1
2002-08-26,31.78,31.97,42.4582,31.984,32.7536,DOWN,0
2002-08-27,30.98,31.85,42.3709,31.786,32.5548,DOWN,0
2002-08-28,30.34,30.55,42.2879,31.464,32.3348,DOWN,0
2002-08-29,30.34,29.76,42.2074,31.032,32.1252,UP,1
2002-08-30,30.42,30.09,42.1235,30.772,31.9214,DOWN,0
2002-09-03,29.63,30.42,42.0354,30.342,31.7176,UP,1
2002-09-04,30.47,30.15,41.9522,30.24,31.5316,DOWN,0
2002-09-05,29.64,30.25,41.864,30.1,31.3364,UP,1
2002-09-06,30.06,29.89,41.7743,30.044,31.1606,UP,1
2002-09-09,30.56,29.97,41.6896,30.072,31.005,UP,1
2002-09-10,30.9,30.53,41.6085,30.326,30.8446,UP,1
2002-09-11,31.72,31.5,41.5311,30.576,30.7214,UP,1
2002-09-12,31.75,31.64,41.4541,30.998,30.6278,UP,1
2002-09-13,32.1,31.6,41.3779,31.406,30.5572,DOWN,0
2002-09-16,31.95,32.1,41.3016,31.684,30.4662,DOWN,0
2002-09-17,31.12,32.95,41.2185,31.728,30.3602,DOWN,0
2002-09-18,30.96,31.0,41.1379,31.576,30.2864,DOWN,0
2002-09-19,30.14,30.97,41.0581,31.254,30.226,DOWN,0
2002-09-20,29.66,30.35,40.9719,30.766,30.1576,UP,1
2002-09-23,30.15,29.67,40.8858,30.406,30.0974,DOWN,0
2002-09-24,29.88,29.9,40.8001,30.158,30.0454,UP,1
2002-09-25,30.0,30.35,40.7162,29.966,30.0094,UP,1
2002-09-26,30.4,30.05,40.6364,30.018,30.0326,DOWN,0
2002-09-27,28.79,29.87,40.5435,29.844,30.0528,DOWN,0
2002-09-30,28.72,28.25,40.4552,29.558,30.0602,UP,1
2002-10-01,30.03,28.77,40.3873,29.588,30.1148,DOWN,0
2002-10-02,28.33,30.25,40.304,29.254,30.1596,DOWN,0
2002-10-03,27.98,28.54,40.2226,28.77,30.212,DOWN,0
2002-10-04,27.74,28.1,40.1397,28.56,30.2828,DOWN,0
2002-10-07,27.39,27.74,40.0523,28.294,30.2906,UP,1
2002-10-08,28.65,27.6,39.9733,28.018,30.2598,DOWN,0
2002-10-09,27.05,28.66,39.891,27.762,30.1912,UP,1
2002-10-10,29.38,27.04,39.8208,28.042,30.1546,UP,1
2002-10-11,31.42,31.5,39.7611,28.778,30.1636,DOWN,0
2002-10-14,30.56,31.25,39.6942,29.412,30.1786,UP,1
2002-10-15,32.66,31.4,39.6368,30.214,30.2628,UP,1
2002-10-16,32.92,32.66,39.5816,31.388,30.3476,UP,1
2002-10-17,34.03,33.7,39.5336,32.318,30.4482,DOWN,0
2002-10-18,33.6,33.89,39.4849,32.754,30.5142,UP,1
2002-10-21,34.4,33.61,39.4394,33.522,30.6024,DOWN,0
2002-10-22,33.56,34.0,39.393,33.702,30.6714,DOWN,0
2002-10-23,32.01,33.625,39.3409,33.52,30.723,UP,1
2002-10-24,33.06,32.25,39.2956,33.326,30.7748,UP,1
2002-10-25,33.74,33.25,39.2568,33.354,30.8258,DOWN,0
2002-10-28,33.47,34.4,39.2199,33.168,30.879,DOWN,0
2002-10-29,32.57,32.75,39.1802,32.97,30.903,UP,1
2002-10-30,33.45,32.57,39.1416,33.258,30.9326,DOWN,0
2002-10-31,32.8,33.36,39.1026,33.206,30.9496,UP,1
2002-11-01,33.37,32.55,39.0668,33.132,30.967,DOWN,0
2002-11-04,33.36,33.65,39.0314,33.11,30.9998,DOWN,0
2002-11-05,33.12,33.36,38.9995,33.22,31.0266,UP,1
2002-11-06,33.61,33.5,38.9635,33.252,31.0792,DOWN,0
2002-11-07,32.47,33.62,38.9135,33.186,31.1218,DOWN,0
2002-11-08,32.4,32.34,38.856,32.992,31.163,DOWN,0
2002-11-11,32.16,32.24,38.799,32.752,31.1978,UP,1
2002-11-12,32.7,32.22,38.7462,32.668,31.2592,UP,1
2002-11-13,32.82,32.35,38.6931,32.51,31.3062,UP,1
2002-11-14,33.82,33.2,38.6387,32.78,31.3898,UP,1
2002-11-15,35.05,33.5,38.5893,33.31,31.4896,DOWN,0
2002-11-18,34.3,35.07,38.5403,33.738,31.5644,DOWN,0
2002-11-19,34.23,34.3,38.4904,34.044,31.631,UP,1
2002-11-20,35.43,34.23,38.4423,34.566,31.7052,UP,1
2002-11-21,35.76,35.75,38.3909,34.954,31.7854,UP,1
2002-11-22,36.56,35.76,38.3372,35.256,31.8746,DOWN,0
2002-11-25,35.86,36.4,38.2803,35.568,31.9528,DOWN,0
2002-11-26,35.62,35.68,38.222,35.846,32.0428,UP,1
2002-11-27,36.04,35.65,38.1603,35.968,32.1444,UP,1
2002-11-29,37.24,36.29,38.1058,36.264,32.2864,DOWN,0
2002-12-02,36.0,37.49,38.0458,36.152,32.4132,DOWN,0
2002-12-03,35.93,35.75,37.9908,36.166,32.5288,DOWN,0
2002-12-04,35.56,35.94,37.9335,36.154,32.6424,DOWN,0
2002-12-05,35.4,35.7,37.878,36.026,32.7504,DOWN,0
2002-12-06,35.29,35.09,37.823,35.636,32.8482,DOWN,0
2002-12-09,34.58,35.05,37.7565,35.352,32.964,UP,1
2002-12-10,35.25,34.69,37.6898,35.216,33.0946,DOWN,0
2002-12-11,35.22,35.25,37.6193,35.148,33.1984,DOWN,0
2002-12-12,34.78,35.22,37.5487,35.024,33.3274,DOWN,0
2002-12-13,33.97,34.4,37.4772,34.76,33.4472,UP,1
2002-12-16,35.36,34.05,37.4115,34.916,33.5996,DOWN,0
2002-12-17,34.95,35.3,37.3392,34.856,33.7508,DOWN,0
2002-12-18,34.3,34.95,37.2637,34.672,33.8638,DOWN,0
2002-12-19,33.99,34.28,37.1937,34.514,34.0026,UP,1
2002-12-20,34.22,34.1,37.1315,34.564,34.0994,DOWN,0
2002-12-23,34.03,34.22,37.07,34.298,34.1516,DOWN,0
2002-12-24,33.9,34.1,37.0042,34.088,34.2184,UP,1
2002-12-26,34.23,33.95,36.9393,34.074,34.2498,DOWN,0
2002-12-27,33.36,34.24,36.8678,33.948,34.2586,UP,1
2002-12-30,34.04,33.55,36.7986,33.912,34.2588,UP,1
2002-12-31,34.05,33.8,36.7341,33.916,34.2678,UP,1
2003-01-02,35.08,34.05,36.6777,34.152,34.2814,DOWN,0
2003-01-03,35.07,34.83,36.6266,34.32,34.3116,UP,1
2003-01-06,36.66,35.15,36.5798,34.98,34.4046,DOWN,0
2003-01-07,36.0,36.67,36.533,35.372,34.4634,DOWN,0
2003-01-08,34.9,36.0,36.4854,35.542,34.4866,UP,1
2003-01-09,35.76,35.2,36.4402,35.678,34.5324,DOWN,0
2003-01-10,35.52,35.51,36.3916,35.768,34.5914,UP,1
2003-01-13,35.72,35.95,36.341,35.58,34.6368,UP,1
2003-01-14,36.3,35.65,36.2924,35.64,34.7068,DOWN,0
2003-01-15,35.11,35.85,36.2352,35.682,34.7416,DOWN,0
2003-01-16,33.94,35.11,36.1739,35.318,34.7532,UP,1
2003-01-17,34.1,33.9,36.1091,35.034,34.7728,DOWN,0
2003-01-21,33.8,34.35,36.0396,34.65,34.7766,DOWN,0
2003-01-22,33.31,33.8,35.9637,34.052,34.7934,UP,1
2003-01-23,33.77,33.55,35.8839,33.784,34.8208,DOWN,0
2003-01-24,32.7,33.4,35.7985,33.536,34.8316,DOWN,0
2003-01-27,31.34,32.0,35.7092,32.984,34.8044,UP,1
2003-01-28,31.82,31.35,35.6207,32.588,34.7844,UP,1
2003-01-29,32.51,31.59,35.541,32.428,34.7582,DOWN,0
2003-01-30,32.24,32.51,35.4587,32.122,34.702,UP,1
2003-01-31,32.64,32.24,35.3717,32.11,34.6688,DOWN,0
2003-02-03,32.56,32.55,35.2852,32.354,34.6354,DOWN,0
2003-02-04,30.94,31.5,35.1893,32.178,34.5456,UP,1
2003-02-05,30.96,31.4,35.0946,31.868,34.4496,DOWN,0
2003-02-06,30.13,30.96,35.0005,31.446,34.321,DOWN,0
2003-02-07,29.62,30.45,34.9048,30.842,34.1962,UP,1
2003-02-10,30.23,29.64,34.8174,30.376,34.0884,DOWN,0
2003-02-11,29.63,30.51,34.7262,30.114,33.9602,DOWN,0
2003-02-12,29.57,29.63,34.6347,29.836,33.8068,UP,1
2003-02-13,29.84,29.72,34.5348,29.778,33.6836,DOWN,0
2003-02-14,29.65,29.84,34.4367,29.784,33.558,DOWN,0
2003-02-18,29.62,29.65,34.3403,29.662,33.4392,DOWN,0
2003-02-19,29.4,29.75,34.2451,29.616,33.3192,DOWN,0
2003-02-20,29.33,29.55,34.1528,29.568,33.2,UP,1
2003-02-21,29.67,29.48,34.0635,29.534,33.1018,UP,1
2003-02-24,29.74,29.73,33.9725,29.552,32.9916,UP,1
2003-02-25,29.78,29.75,33.8839,29.584,32.8828,DOWN,0
