ticker,DOV US Equity,DOV US Equity,DOV US Equity,DOV US Equity,DOV US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2001-05-30,28.0823,28.4907,27.7476,28.6286,25.5582,UP,1
2001-05-31,28.3836,28.0823,27.7276,28.5603,25.6369,DOWN,0
2001-06-01,28.0019,28.2229,27.7067,28.3595,25.7248,UP,1
2001-06-04,28.3769,28.1559,27.6877,28.247,25.8288,UP,1
2001-06-05,28.859,28.2898,27.6687,28.3407,25.9233,DOWN,0
2001-06-06,28.243,28.792,27.6469,28.3729,25.9861,DOWN,0
2001-06-07,28.1224,28.3568,27.6258,28.3206,26.042,DOWN,0
2001-06-08,27.8278,27.8211,27.6043,28.2858,26.1098,DOWN,0
2001-06-11,27.4328,27.7207,27.5824,28.097,26.1798,DOWN,0
2001-06-12,27.2721,27.4328,27.557,27.7796,26.2453,DOWN,0
2001-06-13,27.0377,27.2721,27.5284,27.5386,26.3087,DOWN,0
2001-06-14,26.8167,26.7833,27.4976,27.2774,26.381,UP,1
2001-06-15,27.2855,26.8167,27.466,27.1689,26.4487,DOWN,0
2001-06-18,27.1248,27.2855,27.4363,27.1073,26.4967,DOWN,0
2001-06-19,26.7766,27.1515,27.4065,27.0082,26.549,DOWN,0
2001-06-20,26.3413,26.7766,27.3764,26.869,26.5907,UP,1
2001-06-21,26.4016,26.3815,27.3454,26.7859,26.623,DOWN,0
2001-06-22,25.8793,26.4016,27.3089,26.5047,26.659,DOWN,0
2001-06-25,25.7923,25.7789,27.2736,26.2382,26.6898,DOWN,0
2001-06-26,25.3704,25.3102,27.2364,25.957,26.7144,DOWN,0
2001-06-27,24.8883,24.6071,27.1947,25.6664,26.7363,UP,1
2001-06-28,24.9218,24.8883,27.1517,25.3704,26.716,UP,1
2001-06-29,25.2097,24.9553,27.1062,25.2365,26.6871,UP,1
2001-07-02,25.9061,25.2767,27.0639,25.2593,26.6831,DOWN,0
2001-07-03,25.7521,25.7454,27.0263,25.3356,26.6856,DOWN,0
2001-07-05,25.6852,25.8124,26.9943,25.495,26.6919,DOWN,0
2001-07-06,24.9888,25.645,26.9619,25.5084,26.6891,UP,1
2001-07-09,25.116,24.8415,26.932,25.4896,26.6812,DOWN,0
2001-07-10,25.0557,25.1763,26.9037,25.3196,26.6621,DOWN,0
2001-07-11,24.7678,25.0089,26.875,25.1227,26.6342,UP,1
2001-07-12,25.1763,24.7678,26.8431,25.0209,26.6058,DOWN,0
2001-07-13,24.9687,25.183,26.8116,25.0169,26.5725,DOWN,0
2001-07-16,24.2322,24.9687,26.775,24.8401,26.5482,DOWN,0
2001-07-17,24.1049,23.8974,26.7313,24.65,26.5178,DOWN,0
2001-07-18,23.7701,23.971,26.693,24.4504,26.4822,UP,1
2001-07-19,24.0715,23.9375,26.657,24.2295,26.4577,UP,1
2001-07-20,24.0915,24.1719,26.6195,24.0541,26.4367,UP,1
2001-07-23,24.1317,23.9844,26.5864,24.034,26.4119,DOWN,0
2001-07-24,23.7835,24.1183,26.5557,23.9697,26.3823,DOWN,0
2001-07-25,23.6697,23.5693,26.5311,23.9496,26.3502,UP,1
2001-07-26,23.6965,23.5358,26.5038,23.8746,26.3159,DOWN,0
2001-07-27,23.6697,23.6965,26.48,23.7902,26.2661,UP,1
2001-07-30,23.6831,23.5693,26.4553,23.7005,26.205,UP,1
2001-07-31,24.2054,23.8036,26.438,23.7849,26.139,DOWN,0
2001-08-01,23.9844,24.3058,26.413,23.8478,26.0553,UP,1
2001-08-02,24.1987,24.0849,26.39,23.9483,25.9644,UP,1
2001-08-03,24.5067,24.1384,26.392,24.1157,25.88,DOWN,0
2001-08-06,24.4263,24.6741,26.389,24.2643,25.7884,UP,1
2001-08-07,24.6741,24.6406,26.3864,24.358,25.7031,DOWN,0
2001-08-08,24.5402,24.7076,26.3852,24.4692,25.6261,UP,1
2001-08-09,24.721,24.5402,26.3827,24.5736,25.5589,UP,1
2001-08-10,25.4642,24.808,26.3821,24.7651,25.5005,DOWN,0
2001-08-13,25.1629,25.1763,26.3818,24.9125,25.4437,DOWN,0
2001-08-14,24.7812,25.1093,26.3766,24.9339,25.3718,DOWN,0
2001-08-15,24.5335,24.9084,26.3658,24.9325,25.2853,UP,1
2001-08-16,24.7745,24.6741,26.3526,24.9433,25.2159,DOWN,0
2001-08-17,24.2322,24.7076,26.3317,24.6968,25.1381,UP,1
2001-08-20,24.4263,24.1719,26.3107,24.5495,25.0701,UP,1
2001-08-21,24.5736,24.4732,26.2887,24.508,25.0129,UP,1
2001-08-22,24.875,24.6071,26.2687,24.5763,24.9649,DOWN,0
2001-08-23,24.7477,24.875,26.2481,24.571,24.9191,UP,1
2001-08-24,25.0557,24.721,26.2292,24.7357,24.8839,UP,1
2001-08-27,25.1428,25.1428,26.211,24.879,24.8411,DOWN,0
2001-08-28,25.0156,25.1495,26.1931,24.9674,24.7989,DOWN,0
2001-08-29,24.433,24.9084,26.1772,24.879,24.752,DOWN,0
2001-08-30,24.2389,24.4397,26.1609,24.7772,24.71,DOWN,0
2001-08-31,24.0514,24.2389,26.1441,24.5763,24.663,DOWN,0
2001-09-04,23.5827,24.0514,26.1204,24.2643,24.617,DOWN,0
2001-09-05,23.4153,23.5023,26.0947,23.9442,24.5695,DOWN,0
2001-09-06,23.3818,23.4688,26.0685,23.734,24.5297,DOWN,0
2001-09-07,22.7725,23.4354,26.0401,23.4407,24.4874,UP,1
2001-09-10,22.8327,22.6653,26.0105,23.197,24.4456,DOWN,0
2001-09-17,21.2726,22.6988,25.9737,22.735,24.3669,DOWN,0
2001-09-18,21.0717,21.2257,25.931,22.2663,24.2702,DOWN,0
2001-09-19,20.3687,21.2257,25.8863,21.6636,24.1625,DOWN,0
2001-09-20,19.304,20.0339,25.8397,20.97,24.0349,UP,1
2001-09-21,19.8196,17.7439,25.7951,20.3673,23.9315,UP,1
2001-09-24,20.2147,20.0874,25.7591,20.1557,23.8335,UP,1
2001-09-25,20.5762,20.2883,25.726,20.0566,23.7439,DOWN,0
2001-09-26,19.592,20.7436,25.6852,19.9013,23.6404,UP,1
2001-09-27,19.6187,19.592,25.6406,19.9642,23.5292,UP,1
2001-09-28,20.1611,18.9157,25.6018,20.0325,23.4331,DOWN,0
2001-10-01,19.2639,20.0205,25.5617,19.8424,23.3337,UP,1
2001-10-02,19.4915,19.2639,25.5234,19.6254,23.2414,UP,1
2001-10-03,19.8866,19.4179,25.4876,19.6844,23.1638,UP,1
2001-10-04,20.4892,20.4222,25.4528,19.8585,23.0921,UP,1
2001-10-05,20.5428,20.4222,25.417,19.9348,23.0212,DOWN,0
2001-10-08,20.5361,20.6901,25.382,20.1892,22.9492,DOWN,0
2001-10-09,20.4624,20.5361,25.3517,20.3834,22.8828,UP,1
2001-10-10,21.3931,20.4624,25.3247,20.6847,22.8373,UP,1
2001-10-11,22.3038,21.6944,25.3052,21.0476,22.8094,DOWN,0
2001-10-12,22.0359,22.3038,25.292,21.3463,22.7768,UP,1
2001-10-15,22.1565,22.0359,25.2783,21.6703,22.7462,UP,1
2001-10-16,22.3105,22.5984,25.2617,22.0399,22.7083,UP,1
2001-10-17,22.3707,22.6988,25.2443,22.2355,22.6761,DOWN,0
2001-10-18,22.1698,22.2971,25.2233,22.2087,22.6355,DOWN,0
2001-10-19,22.1163,22.0025,25.2035,22.2248,22.5877,UP,1
2001-10-22,22.9466,22.1832,25.1825,22.3828,22.5581,UP,1
2001-10-23,23.0805,22.9466,25.1686,22.5368,22.5262,UP,1
2001-10-24,23.1541,23.0872,25.1454,22.6935,22.4985,UP,1
2001-10-25,23.4688,23.0671,25.1234,22.9533,22.4734,UP,1
2001-10-26,23.8773,23.3684,25.1072,23.3055,22.4417,DOWN,0
2001-10-29,22.9666,23.8036,25.0858,23.3095,22.3978,DOWN,0
2001-10-30,22.1632,22.7993,25.0639,23.126,22.3454,DOWN,0
2001-10-31,22.0627,22.3305,25.0412,22.9077,22.296,UP,1
2001-11-01,22.6988,21.9623,25.021,22.7537,22.2545,UP,1
2001-11-02,23.7768,22.6988,25.0032,22.7336,22.2454,DOWN,0
2001-11-05,23.6161,23.8706,24.9807,22.8635,22.2292,UP,1
2001-11-06,24.0045,23.7032,24.9607,23.2318,22.2178,UP,1
2001-11-07,24.3594,23.9576,24.9419,23.6911,22.2075,DOWN,0
2001-11-08,24.1853,24.4062,24.9212,23.9884,22.1962,UP,1
2001-11-09,24.3661,24.192,24.9055,24.1063,22.1824,DOWN,0
2001-11-12,24.1719,24.4397,24.8898,24.2174,22.163,UP,1
2001-11-13,24.6138,24.2389,24.8756,24.3393,22.155,UP,1
2001-11-14,25.1562,24.6741,24.8658,24.4987,22.1694,UP,1
2001-11-15,25.7454,25.1562,24.8606,24.8107,22.1996,UP,1
2001-11-16,25.7789,25.7521,24.8552,25.0932,22.2341,UP,1
2001-11-19,25.9262,25.7789,24.8468,25.4441,22.281,DOWN,0
2001-11-20,25.049,25.4441,24.8334,25.5311,22.3137,DOWN,0
2001-11-21,24.7343,25.0557,24.819,25.4468,22.3407,UP,1
2001-11-23,25.1964,24.8415,24.8085,25.337,22.3892,UP,1
2001-11-26,25.578,25.1428,24.7979,25.2968,22.4441,DOWN,0
2001-11-27,25.3102,25.578,24.7868,25.1736,22.5249,DOWN,0
2001-11-28,25.0424,25.1093,24.7747,25.1723,22.6043,DOWN,0
2001-11-29,24.7745,24.9084,24.7611,25.1803,22.6924,DOWN,0
2001-11-30,24.6808,24.9084,24.7492,25.0772,22.7999,DOWN,0
2001-12-03,24.5603,24.4732,24.7361,24.8736,22.8947,UP,1
2001-12-04,25.0624,24.5603,24.7242,24.8241,22.9917,UP,1
2001-12-05,25.8124,25.0892,24.7175,24.9781,23.0964,UP,1
2001-12-06,25.9463,25.8124,24.7084,25.2124,23.2235,DOWN,0
2001-12-07,25.9262,26.1137,24.701,25.4615,23.3497,DOWN,0
2001-12-10,25.1428,25.8459,24.6901,25.578,23.4493,UP,1
2001-12-11,25.3571,25.1428,24.682,25.6369,23.5711,DOWN,0
2001-12-12,25.183,25.1897,24.6753,25.5111,23.685,DOWN,0
2001-12-13,24.6406,25.183,24.6686,25.2499,23.7801,DOWN,0
2001-12-14,24.4129,24.3058,24.6591,24.9473,23.8585,UP,1
2001-12-17,25.0089,24.6406,24.6537,24.9205,23.9479,UP,1
2001-12-18,25.4173,25.2767,24.6524,24.9325,24.0455,UP,1
2001-12-19,25.6048,25.4173,24.6522,25.0169,24.1483,DOWN,0
2001-12-20,25.0557,25.4776,24.6449,25.0999,24.2216,DOWN,0
2001-12-21,24.741,24.9218,24.6359,25.1656,24.2703,UP,1
2001-12-24,24.7678,24.6741,24.6245,25.1173,24.325,DOWN,0
2001-12-26,24.721,24.808,24.6109,24.9781,24.3763,UP,1
2001-12-27,24.7745,24.7745,24.5977,24.812,24.4255,UP,1
2001-12-28,24.8013,24.7745,24.5875,24.7611,24.4741,UP,1
2001-12-31,24.8214,24.808,24.5813,24.7772,24.5272,DOWN,0
2002-01-02,24.8147,24.8415,24.5765,24.7866,24.5811,UP,1
2002-01-03,25.27,24.8482,24.5776,24.8964,24.6276,UP,1
2002-01-04,25.8592,25.3771,24.5815,25.1133,24.6832,DOWN,0
2002-01-07,25.6852,25.9463,24.5876,25.2901,24.7338,DOWN,0
2002-01-08,25.1093,25.645,24.5893,25.3477,24.7666,UP,1
2002-01-09,25.1763,25.1763,24.5929,25.42,24.7926,DOWN,0
2002-01-10,24.6875,25.1763,24.5983,25.3035,24.827,DOWN,0
2002-01-11,24.5268,24.741,24.6051,25.037,24.8743,DOWN,0
2002-01-14,24.1183,24.5736,24.605,24.7236,24.9154,DOWN,0
2002-01-15,23.7701,24.1384,24.5983,24.4558,24.9368,DOWN,0
2002-01-16,23.0001,23.7099,24.5867,24.0206,24.9213,UP,1
2002-01-17,23.4487,23.0336,24.5817,23.7728,24.9179,DOWN,0
2002-01-18,23.4153,23.4487,24.5792,23.5505,24.9062,UP,1
2002-01-22,23.6362,24.7745,24.5774,23.4541,24.8917,UP,1
2002-01-23,24.2389,23.6965,24.5792,23.5478,24.8928,UP,1
2002-01-24,24.5736,24.4062,24.5861,23.8625,24.8969,UP,1
2002-01-25,25.029,24.6205,24.5917,24.1786,24.9141,UP,1
2002-01-28,25.2901,25.0959,24.5945,24.5536,24.9276,DOWN,0
2002-01-29,24.9419,25.2968,24.5985,24.8147,24.9233,UP,1
2002-01-30,25.3102,24.721,24.6037,25.029,24.9146,UP,1
2002-01-31,25.5713,25.3102,24.6076,25.2285,24.9104,DOWN,0
2002-02-01,25.4441,25.5111,24.6145,25.3115,24.9008,DOWN,0
2002-02-04,24.9754,25.3437,24.6181,25.2486,24.8993,DOWN,0
2002-02-05,24.9352,24.9419,24.6221,25.2472,24.9033,DOWN,0
2002-02-06,24.7076,24.9754,24.6266,25.1267,24.8936,DOWN,0
2002-02-07,24.6071,24.741,24.62,24.9339,24.8742,UP,1
2002-02-08,25.0223,24.7745,24.6118,24.8495,24.8684,UP,1
2002-02-11,25.4307,25.029,24.6084,24.9406,24.8762,DOWN,0
2002-02-12,25.1696,25.3437,24.6062,24.9874,24.8841,UP,1
2002-02-13,25.4508,25.3102,24.6066,25.1361,24.8995,DOWN,0
2002-02-14,25.3236,25.578,24.6075,25.2794,24.9147,UP,1
2002-02-15,25.6918,25.4441,24.6084,25.4133,24.9273,UP,1
2002-02-19,26.1137,25.7789,24.6089,25.5499,24.9333,UP,1
2002-02-20,26.1672,26.1137,24.609,25.7494,24.9378,DOWN,0
2002-02-21,25.7722,26.194,24.6048,25.8137,24.9347,UP,1
2002-02-22,25.9195,25.9396,24.6013,25.9329,24.9502,UP,1
2002-02-25,26.5355,26.0132,24.6067,26.1016,24.9738,UP,1
2002-02-26,26.6226,26.3146,24.6117,26.2034,25.0026,DOWN,0
2002-02-27,26.3413,26.5824,24.6157,26.2382,25.0366,UP,1
2002-02-28,26.4953,26.4485,24.6217,26.3829,25.0782,UP,1
2002-03-01,26.7766,26.5154,24.6298,26.5543,25.1136,UP,1
2002-03-04,27.6069,26.8167,24.641,26.7685,25.1574,UP,1
2002-03-05,27.801,27.5533,24.6537,27.0042,25.2013,UP,1
2002-03-06,28.1626,27.9216,24.6681,27.3685,25.2634,DOWN,0
2002-03-07,28.0287,28.1894,24.6812,27.6751,25.3292,UP,1
2002-03-08,28.0756,28.1224,24.6908,27.9349,25.3954,UP,1
2002-03-11,28.3903,28.4572,24.6991,28.0916,25.4687,UP,1
2002-03-12,28.6313,28.3903,24.7047,28.2577,25.5459,UP,1
2002-03-13,28.6782,28.6581,24.7072,28.3608,25.6234,DOWN,0
2002-03-14,28.551,28.8188,24.7063,28.4653,25.698,DOWN,0
2002-03-15,28.5041,28.8255,24.7052,28.551,25.7718,UP,1
2002-03-18,28.6246,28.4237,24.7032,28.5978,25.8389,UP,1
2002-03-19,28.9996,28.6246,24.7035,28.6715,25.9017,DOWN,0
2002-03-20,28.8188,28.9996,24.7057,28.6996,25.9644,DOWN,0
2002-03-21,28.0889,28.7585,24.7057,28.6072,26.024,DOWN,0
2002-03-22,28.0756,27.9885,24.7042,28.5215,26.0819,DOWN,0
2002-03-25,27.4194,28.1492,24.7013,28.2804,26.1366,UP,1
2002-03-26,27.5131,27.3189,24.6969,27.9832,26.1963,DOWN,0
2002-03-27,27.4395,27.5131,24.6899,27.7073,26.2627,UP,1
2002-03-28,27.4528,27.4528,24.6859,27.5801,26.3364,DOWN,0
2002-04-01,27.4395,27.3524,24.6825,27.4528,26.4252,DOWN,0
2002-04-02,26.9239,27.3055,24.678,27.3537,26.4947,DOWN,0
2002-04-03,26.2141,27.031,24.6719,27.094,26.5507,UP,1
2002-04-04,26.5824,26.415,24.6684,26.9225,26.6096,UP,1
2002-04-05,26.9574,26.7163,24.668,26.8234,26.6639,UP,1
2002-04-08,26.9641,26.9574,24.6688,26.7284,26.7118,UP,1
2002-04-09,27.406,27.2185,24.6694,26.8248,26.7593,DOWN,0
2002-04-10,27.2855,27.4395,24.6702,27.039,26.7992,DOWN,0
2002-04-11,26.5221,27.1515,24.6689,27.027,26.8308,UP,1
2002-04-12,26.7967,26.6293,24.6712,26.9949,26.8605,DOWN,0
2002-04-15,26.5623,26.81,24.672,26.9145,26.8804,UP,1
2002-04-16,26.9908,25.6115,24.6775,26.8315,26.9113,DOWN,0
2002-04-17,26.6226,26.7163,24.6817,26.6989,26.9442,DOWN,0
2002-04-18,26.502,26.6226,24.6873,26.6949,26.9756,UP,1
2002-04-19,26.5824,26.4485,24.6958,26.652,27.0131,DOWN,0
2002-04-22,25.9664,26.5824,24.701,26.5328,27.0403,DOWN,0
2002-04-23,25.645,25.9731,24.7032,26.2637,27.0527,UP,1
2002-04-24,25.6785,25.9798,24.7021,26.0748,27.0577,DOWN,0
2002-04-25,25.4977,25.5111,24.7008,25.874,27.0642,DOWN,0
2002-04-26,25.4508,25.6115,24.6996,25.6477,27.0642,DOWN,0
2002-04-29,24.7879,25.4843,24.6986,25.412,27.0535,UP,1
2002-04-30,24.9486,24.6741,24.6978,25.2727,27.0386,UP,1
2002-05-01,25.0557,24.7812,24.6978,25.1481,27.0175,UP,1
2002-05-02,25.3303,25.0557,24.7006,25.1147,27.0007,DOWN,0
2002-05-03,24.9218,25.3771,24.6993,25.0089,26.9837,DOWN,0
2002-05-06,24.1049,24.8415,24.695,24.8723,26.9474,DOWN,0
2002-05-07,23.9643,24.0045,24.6937,24.6754,26.896,UP,1
2002-05-08,25.4374,24.4397,24.7003,24.7518,26.8723,DOWN,0
2002-05-09,24.8883,25.3102,24.7059,24.6634,26.8433,DOWN,0
2002-05-10,24.3326,25.0557,24.7072,24.5455,26.8,UP,1
2002-05-13,24.741,24.5736,24.7105,24.6727,26.7593,UP,1
2002-05-14,25.491,24.9084,24.7173,24.9781,26.717,UP,1
2002-05-15,25.9865,25.4843,24.7283,25.0879,26.6807,DOWN,0
2002-05-16,25.8258,26.1137,24.7391,25.2754,26.6339,UP,1
2002-05-17,25.9463,25.7454,24.7503,25.5981,26.5923,DOWN,0
2002-05-20,25.6115,25.9597,24.76,25.7722,26.543,DOWN,0
2002-05-21,25.2365,25.6115,24.7678,25.7213,26.4799,DOWN,0
2002-05-22,25.1696,25.2365,24.7726,25.5579,26.4107,DOWN,0
2002-05-23,24.7745,25.0022,24.7766,25.3477,26.3326,DOWN,0
2002-05-24,24.6205,24.3594,24.7787,25.0825,26.254,DOWN,0
2002-05-28,24.5402,24.5736,24.7788,24.8683,26.1747,DOWN,0
2002-05-29,23.8036,24.5736,24.7757,24.5817,26.0783,DOWN,0
2002-05-30,23.5961,23.7701,24.7703,24.267,25.9703,UP,1
2002-05-31,23.8304,23.5693,24.7668,24.0782,25.8705,DOWN,0
2002-06-03,23.3483,23.8304,24.7599,23.8237,25.7757,DOWN,0
2002-06-04,23.1541,23.288,24.7484,23.5465,25.6772,UP,1
2002-06-05,23.5894,23.0872,24.7405,23.5037,25.6006,DOWN,0
2002-06-06,22.96,23.6028,24.7314,23.3764,25.5096,UP,1
2002-06-07,23.2947,22.7993,24.7252,23.2693,25.4267,DOWN,0
2002-06-10,23.2479,23.2947,24.7176,23.2492,25.3426,DOWN,0
2002-06-11,23.0939,23.4019,24.7119,23.2372,25.2557,UP,1
2002-06-12,23.1006,23.0939,24.7053,23.1394,25.1792,DOWN,0
2002-06-13,22.7658,23.134,24.6962,23.1006,25.1102,DOWN,0
2002-06-14,22.3841,22.7993,24.6838,22.9184,25.0263,UP,1
2002-06-17,23.0671,22.4645,24.6754,22.8823,24.9485,DOWN,0
2002-06-18,22.96,23.0671,24.6649,22.8555,24.8684,DOWN,0
2002-06-19,22.8662,22.96,24.6535,22.8086,24.7776,DOWN,0
2002-06-20,22.6653,22.7993,24.6417,22.7885,24.6852,DOWN,0
2002-06-21,22.518,22.6319,24.6322,22.8153,24.6051,UP,1
2002-06-24,22.7725,22.518,24.6248,22.7564,24.5246,DOWN,0
2002-06-25,22.5113,22.8662,24.6171,22.6667,24.4436,DOWN,0
2002-06-26,22.3774,22.518,24.6111,22.5689,24.3513,UP,1
2002-06-27,22.9332,22.5448,24.6087,22.6225,24.2776,UP,1
2002-06-28,23.4354,22.7658,24.609,22.8059,24.2162,DOWN,0
2002-07-01,22.4511,23.4019,24.6074,22.7417,24.1336,DOWN,0
2002-07-02,22.1899,22.431,24.6041,22.6774,24.0581,DOWN,0
2002-07-03,22.0292,22.21,24.6079,22.6078,23.9858,UP,1
2002-07-05,22.9064,22.2301,24.6171,22.6024,23.9303,DOWN,0
2002-07-08,22.5917,22.9064,24.6282,22.4337,23.8722,UP,1
2002-07-09,22.6854,22.5984,24.6451,22.4805,23.8169,DOWN,0
2002-07-10,22.2703,22.7658,24.6574,22.4966,23.7665,UP,1
2002-07-11,22.4176,22.277,24.6684,22.5743,23.7159,DOWN,0
2002-07-12,22.3707,22.4979,24.6774,22.4671,23.6622,DOWN,0
2002-07-15,22.0627,22.2368,24.6897,22.3613,23.5969,DOWN,0
2002-07-16,21.527,21.748,24.6993,22.1297,23.529,UP,1
2002-07-17,21.5806,21.7614,24.7064,21.9917,23.4785,DOWN,0
2002-07-18,20.8843,21.6944,24.7145,21.6851,23.4169,DOWN,0
2002-07-19,20.1343,20.4222,24.7177,21.2378,23.3108,DOWN,0
2002-07-22,19.7727,20.2214,24.7171,20.7798,23.2085,DOWN,0
2002-07-23,19.1299,19.746,24.7103,20.3004,23.1044,UP,1
2002-07-24,20.2214,18.8152,24.7087,20.0285,23.0141,DOWN,0
2002-07-25,19.8531,20.208,24.7053,19.8223,22.9013,DOWN,0
2002-07-26,19.746,19.8531,24.7017,19.7446,22.7765,UP,1
2002-07-29,20.2883,19.8866,24.6962,19.8477,22.6657,DOWN,0
2002-07-30,19.9535,20.1544,24.6844,20.0125,22.5459,DOWN,0
2002-07-31,19.6522,19.8866,24.6725,19.8986,22.4267,DOWN,0
2002-08-01,19.3375,19.6187,24.6584,19.7955,22.3087,DOWN,0
2002-08-02,18.4202,19.3241,24.639,19.5304,22.1737,DOWN,0
2002-08-05,17.7104,18.4135,24.6157,19.0148,22.0324,UP,1
2002-08-06,18.447,18.0117,24.597,18.7135,21.909,UP,1
2002-08-07,18.6746,18.447,24.5798,18.5179,21.7917,UP,1
2002-08-08,18.9492,18.9492,24.5599,18.4403,21.6946,UP,1
2002-08-09,19.0362,18.9358,24.5396,18.5635,21.6034,UP,1
2002-08-12,19.1233,19.0429,24.5195,18.846,21.5092,DOWN,0
2002-08-13,18.8889,19.1233,24.4966,18.9344,21.42,UP,1
2002-08-14,19.2438,18.8956,24.4734,19.0483,21.3418,UP,1
2002-08-15,19.3174,19.4112,24.4552,19.1219,21.2564,DOWN,0
2002-08-16,19.3174,19.3174,24.4409,19.1782,21.1836,UP,1
2002-08-19,19.5853,19.4179,24.4285,19.2706,21.1094,DOWN,0
2002-08-20,19.3107,19.4513,24.4116,19.3549,21.0306,UP,1
2002-08-21,19.4848,19.4179,24.3901,19.4031,20.9584,UP,1
2002-08-22,19.6723,19.4848,24.3704,19.4741,20.8899,DOWN,0
2002-08-23,19.284,19.4313,24.3468,19.4674,20.8202,UP,1
2002-08-26,19.3978,19.4179,24.322,19.4299,20.7605,UP,1
2002-08-27,19.5585,19.4848,24.2989,19.4795,20.6903,DOWN,0
2002-08-28,19.5317,19.4647,24.2747,19.4888,20.6218,DOWN,0
2002-08-29,19.3308,19.4848,24.2505,19.4205,20.5511,DOWN,0
2002-08-30,19.2371,19.4513,24.2236,19.4112,20.4825,DOWN,0
2002-09-03,18.2997,19.217,24.1893,19.1915,20.3981,UP,1
2002-09-04,18.5809,18.3198,24.1535,18.996,20.3143,DOWN,0
2002-09-05,18.5809,18.226,24.1175,18.8059,20.2357,UP,1
2002-09-06,18.9692,18.8152,24.0827,18.7336,20.1675,UP,1
2002-09-09,19.1567,18.9358,24.0533,18.7175,20.092,UP,1
2002-09-10,19.304,19.1233,24.0261,18.9184,20.0094,UP,1
2002-09-11,19.3174,19.4447,23.9967,19.0657,19.9467,DOWN,0
2002-09-12,18.9358,19.0496,23.9635,19.1366,19.8816,DOWN,0
2002-09-13,18.4805,18.7818,23.9294,19.0389,19.8106,DOWN,0
2002-09-16,18.2059,18.5675,23.8952,18.8487,19.7166,UP,1
2002-09-17,18.226,18.3733,23.8624,18.6331,19.6293,DOWN,0
2002-09-18,17.985,18.1122,23.829,18.3666,19.5353,DOWN,0
2002-09-19,17.7037,17.8778,23.7947,18.1202,19.444,UP,1
2002-09-20,17.8845,17.677,23.7588,18.001,19.3533,DOWN,0
2002-09-23,17.7506,17.8644,23.7185,17.91,19.2609,DOWN,0
2002-09-24,16.5119,16.9404,23.6713,17.5671,19.1499,UP,1
2002-09-25,16.9203,16.5721,23.6263,17.3542,19.0578,UP,1
2002-09-26,17.9448,17.0743,23.5903,17.4024,18.985,DOWN,0
2002-09-27,16.994,17.9113,23.5485,17.2243,18.9072,DOWN,0
2002-09-30,16.994,16.84,23.5075,17.073,18.8444,UP,1
2002-10-01,17.61,17.0743,23.4724,17.2926,18.8012,DOWN,0
2002-10-02,16.9471,17.61,23.4351,17.298,18.7575,UP,1
2002-10-03,17.2216,17.0609,23.3961,17.1533,18.6975,DOWN,0
2002-10-04,17.0409,17.5765,23.3542,17.1627,18.6413,DOWN,0
2002-10-07,16.8266,17.2417,23.3103,17.1292,18.5829,UP,1
2002-10-08,17.1212,16.9069,23.2707,17.0315,18.5196,DOWN,0
2002-10-09,16.0097,17.0542,23.227,16.844,18.4407,UP,1
2002-10-10,16.6324,15.9093,23.1863,16.7261,18.3803,UP,1
2002-10-11,17.302,16.773,23.1492,16.7784,18.3396,DOWN,0
2002-10-14,16.9404,16.9404,23.1101,16.8011,18.31,UP,1
2002-10-15,17.8912,17.4091,23.0755,16.9551,18.3136,DOWN,0
2002-10-16,17.1614,17.8912,23.0372,17.1855,18.2879,UP,1
2002-10-17,17.9649,17.8778,23.003,17.452,18.2737,DOWN,0
2002-10-18,17.6703,17.8778,22.965,17.5256,18.2481,UP,1
2002-10-21,19.0161,17.6703,22.9308,17.9408,18.2477,DOWN,0
2002-10-22,17.697,18.6144,22.8908,17.9019,18.2192,DOWN,0
2002-10-23,17.3556,17.6703,22.8521,17.9408,18.1885,DOWN,0
2002-10-24,17.0007,17.3556,22.8112,17.7479,18.1437,UP,1
2002-10-25,17.1547,16.9069,22.7735,17.6448,18.1004,DOWN,0
2002-10-28,16.8132,17.2082,22.7349,17.2042,18.0503,DOWN,0
2002-10-29,16.3043,16.7596,22.6959,16.9257,17.9847,UP,1
2002-10-30,16.4918,16.1369,22.6595,16.7529,17.9283,UP,1
2002-10-31,16.7931,16.4985,22.6284,16.7114,17.8745,UP,1
2002-11-01,16.9739,16.7931,22.5961,16.6753,17.8205,UP,1
2002-11-04,17.4962,17.2082,22.5665,16.8119,17.7848,UP,1
2002-11-05,17.8109,17.4761,22.5373,17.1132,17.753,UP,1
2002-11-06,18.0988,18.0251,22.5066,17.4346,17.7238,DOWN,0
2002-11-07,18.005,18.0988,22.4738,17.677,17.6933,DOWN,0
2002-11-08,17.8243,18.005,22.4378,17.847,17.6632,DOWN,0
2002-11-11,17.1815,17.677,22.3972,17.7841,17.622,UP,1
2002-11-12,17.985,17.1949,22.3625,17.8189,17.6158,UP,1
2002-11-13,18.5139,17.985,22.3285,17.9019,17.6144,UP,1
2002-11-14,19.1634,18.6746,22.2964,18.1336,17.6261,UP,1
2002-11-15,19.2237,19.15,22.2653,18.4135,17.6312,UP,1
2002-11-18,19.2438,19.2906,22.2367,18.826,17.6329,UP,1
2002-11-19,19.438,19.0831,22.2092,19.1166,17.6356,UP,1
