ticker,ESS US Equity,ESS US Equity,ESS US Equity,ESS US Equity,ESS US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2006-05-19,104.55,103.91,95.6766,104.61,106.573,UP,1
2006-05-22,105.02,104.55,95.7419,104.634,106.5634,UP,1
2006-05-23,105.27,105.7,95.8343,104.586,106.5808,UP,1
2006-05-24,105.81,105.05,95.9463,104.908,106.607,UP,1
2006-05-25,107.62,106.41,96.0644,105.654,106.6196,UP,1
2006-05-26,108.56,107.74,96.1847,106.456,106.6202,DOWN,0
2006-05-30,107.22,108.25,96.2884,106.896,106.5426,DOWN,0
2006-05-31,106.5,107.22,96.3917,107.142,106.4826,UP,1
2006-06-01,108.07,106.7,96.4993,107.594,106.4744,DOWN,0
2006-06-02,107.99,108.29,96.5993,107.668,106.4782,DOWN,0
2006-06-05,107.77,107.89,96.7059,107.51,106.4772,DOWN,0
2006-06-06,106.46,108.31,96.8054,107.358,106.4524,UP,1
2006-06-07,106.68,106.25,96.9088,107.394,106.4456,DOWN,0
2006-06-08,105.3,106.43,97.0059,106.84,106.3774,UP,1
2006-06-09,107.01,105.8,97.1086,106.644,106.3352,DOWN,0
2006-06-12,106.29,107.9,97.2065,106.348,106.311,DOWN,0
2006-06-13,105.73,107.0,97.2994,106.202,106.251,DOWN,0
2006-06-14,104.75,105.48,97.3902,105.816,106.212,UP,1
2006-06-15,106.0,104.75,97.4877,105.956,106.211,DOWN,0
2006-06-16,105.35,105.85,97.5846,105.624,106.1814,DOWN,0
2006-06-19,104.8,105.5,97.6688,105.326,106.1388,DOWN,0
2006-06-20,104.1,104.73,97.7438,105.0,106.1178,UP,1
2006-06-21,105.64,104.15,97.8313,105.178,106.1422,UP,1
2006-06-22,105.75,105.59,97.905,105.128,106.2062,DOWN,0
2006-06-23,105.6,105.68,97.9829,105.178,106.2672,UP,1
2006-06-26,106.35,105.55,98.0628,105.488,106.3642,DOWN,0
2006-06-27,106.12,106.2,98.139,105.892,106.4664,UP,1
2006-06-28,107.21,105.51,98.2211,106.206,106.5366,UP,1
2006-06-29,109.24,107.46,98.317,106.904,106.5964,UP,1
2006-06-30,111.66,109.05,98.4244,108.116,106.6778,UP,1
2006-07-03,113.29,112.25,98.5372,109.504,106.7822,UP,1
2006-07-05,114.8,112.95,98.6582,111.24,106.9226,UP,1
2006-07-06,114.9,114.8,98.7817,112.778,107.0608,DOWN,0
2006-07-07,113.94,114.85,98.9024,113.718,107.1626,UP,1
2006-07-10,115.16,114.18,99.0374,114.418,107.28,UP,1
2006-07-11,115.46,114.94,99.1684,114.852,107.4072,UP,1
2006-07-12,117.29,115.0,99.3099,115.35,107.593,DOWN,0
2006-07-13,116.2,117.18,99.4437,115.61,107.7894,DOWN,0
2006-07-14,113.87,116.02,99.5648,115.596,107.947,UP,1
2006-07-17,114.15,113.66,99.701,115.394,108.0692,UP,1
2006-07-18,115.4,114.61,99.833,115.382,108.1922,UP,1
2006-07-19,116.71,115.32,99.9665,115.266,108.37,DOWN,0
2006-07-20,115.78,117.0,100.0929,115.182,108.5344,DOWN,0
2006-07-21,112.88,113.6,100.2078,114.984,108.64,UP,1
2006-07-24,114.88,113.46,100.3442,115.13,108.8374,UP,1
2006-07-25,115.22,114.4,100.4846,115.094,109.057,UP,1
2006-07-26,115.85,115.3,100.6388,114.922,109.276,DOWN,0
2006-07-27,115.85,116.45,100.7994,114.936,109.4828,UP,1
2006-07-28,116.8,115.7,100.9724,115.72,109.7348,UP,1
2006-07-31,117.09,116.0,101.1507,116.162,109.9988,DOWN,0
2006-08-01,116.6,117.09,101.3276,116.438,110.2398,UP,1
2006-08-02,117.12,115.85,101.4982,116.692,110.4818,UP,1
2006-08-03,119.15,117.07,101.6747,117.352,110.7594,UP,1
2006-08-04,121.5,120.0,101.8678,118.292,111.0732,DOWN,0
2006-08-07,119.61,121.5,102.0423,118.796,111.313,DOWN,0
2006-08-08,117.82,119.24,102.2114,119.04,111.4982,DOWN,0
2006-08-09,117.0,118.04,102.3702,119.016,111.6938,DOWN,0
2006-08-10,116.26,117.2,102.5145,118.438,111.889,DOWN,0
2006-08-11,114.72,116.5,102.6511,117.082,112.022,UP,1
2006-08-14,116.14,114.85,102.7959,116.388,112.185,UP,1
2006-08-15,117.25,117.17,102.948,116.274,112.3746,UP,1
2006-08-16,118.44,118.14,103.0994,116.562,112.6142,DOWN,0
2006-08-17,118.01,118.12,103.2401,116.912,112.8408,UP,1
2006-08-18,118.8,118.02,103.39,117.728,113.1108,UP,1
2006-08-21,119.91,118.8,103.539,118.482,113.3688,UP,1
2006-08-22,120.54,119.95,103.6927,119.14,113.6538,DOWN,0
2006-08-23,119.45,120.65,103.8403,119.342,113.9282,UP,1
2006-08-24,121.22,119.66,103.9994,119.984,114.2576,UP,1
2006-08-25,121.8,121.46,104.1674,120.584,114.5736,UP,1
2006-08-28,123.4,121.6,104.338,121.282,114.9346,DOWN,0
2006-08-29,122.7,123.1,104.4952,121.714,115.2926,UP,1
2006-08-30,125.54,122.76,104.6635,122.932,115.7214,DOWN,0
2006-08-31,125.47,125.4,104.8291,123.782,116.118,DOWN,0
2006-09-01,123.75,125.3,104.9882,124.172,116.478,UP,1
2006-09-05,125.55,123.5,105.1617,124.602,116.877,DOWN,0
2006-09-06,124.46,124.7,105.3252,124.954,117.2392,DOWN,0
2006-09-07,123.59,124.15,105.4823,124.564,117.5886,UP,1
2006-09-08,125.24,123.59,105.6474,124.518,117.9492,DOWN,0
2006-09-11,124.29,124.5,105.8065,124.626,118.2502,UP,1
2006-09-12,126.41,124.3,105.9763,124.798,118.5452,UP,1
2006-09-13,127.3,125.6,106.1481,125.366,118.8254,UP,1
2006-09-14,127.4,127.05,106.3256,126.128,119.0774,DOWN,0
2006-09-15,126.58,128.4,106.4981,126.396,119.311,DOWN,0
2006-09-18,124.93,126.0,106.6643,126.524,119.5308,DOWN,0
2006-09-19,124.64,124.83,106.8274,126.17,119.7204,DOWN,0
2006-09-20,123.7,124.77,106.9858,125.45,119.8852,DOWN,0
2006-09-21,121.73,123.45,107.135,124.316,119.974,UP,1
2006-09-22,122.26,121.73,107.2842,123.452,120.0952,DOWN,0
2006-09-25,121.45,122.55,107.4302,122.756,120.2468,UP,1
2006-09-26,121.75,121.45,107.5785,122.178,120.3988,UP,1
2006-09-27,122.57,121.2,107.7305,121.952,120.5422,DOWN,0
2006-09-28,121.26,122.82,107.8763,121.858,120.6332,UP,1
2006-09-29,121.4,121.5,108.0214,121.686,120.7456,DOWN,0
2006-10-02,121.2,120.5,108.1666,121.636,120.912,UP,1
2006-10-03,122.9,121.45,108.3235,121.866,121.0724,UP,1
2006-10-04,124.41,123.3,108.489,122.234,121.2562,UP,1
2006-10-05,125.45,124.66,108.6628,123.072,121.4482,DOWN,0
2006-10-06,123.51,125.23,108.8254,123.494,121.6014,UP,1
2006-10-09,124.93,122.9,108.9918,124.24,121.764,DOWN,0
2006-10-10,124.4,124.83,109.1536,124.54,121.9102,DOWN,0
2006-10-11,123.7,123.6,109.3063,124.398,122.0522,UP,1
2006-10-12,125.4,123.89,109.4696,124.388,122.2178,UP,1
2006-10-13,126.89,125.31,109.6402,125.064,122.3726,UP,1
2006-10-16,127.65,126.89,109.8187,125.608,122.4956,DOWN,0
2006-10-17,126.54,127.05,109.9904,126.036,122.6342,UP,1
2006-10-18,127.3,127.0,110.1548,126.756,122.8238,DOWN,0
2006-10-19,126.2,127.72,110.3101,126.916,123.0078,UP,1
2006-10-20,126.59,125.76,110.463,126.856,123.2144,UP,1
2006-10-23,128.01,126.08,110.6231,126.928,123.4802,DOWN,0
2006-10-24,126.87,127.94,110.7755,126.994,123.6948,UP,1
2006-10-25,127.66,126.43,110.9273,127.066,123.903,UP,1
2006-10-26,129.47,127.95,111.0857,127.72,124.1236,UP,1
2006-10-27,130.4,129.34,111.2479,128.482,124.3714,UP,1
2006-10-30,132.29,131.0,111.4244,129.338,124.6412,UP,1
2006-10-31,133.28,133.2,111.6043,130.62,124.9086,DOWN,0
2006-11-01,131.94,133.8,111.7825,131.476,125.1366,DOWN,0
2006-11-02,129.05,133.4,111.936,131.392,125.3286,DOWN,0
2006-11-03,127.4,128.86,112.0852,130.792,125.4522,UP,1
2006-11-06,128.6,127.76,112.2387,130.054,125.5882,DOWN,0
2006-11-07,127.53,128.4,112.3805,128.904,125.6708,UP,1
2006-11-08,127.97,127.36,112.5255,128.11,125.7762,DOWN,0
2006-11-09,127.64,127.37,112.668,127.828,125.8182,UP,1
2006-11-10,127.94,126.7,112.8077,127.936,125.8676,DOWN,0
2006-11-13,127.21,127.2,112.9506,127.658,125.9368,UP,1
2006-11-14,128.18,127.75,113.0946,127.788,125.9894,DOWN,0
2006-11-15,127.38,128.51,113.2319,127.67,126.0478,UP,1
2006-11-16,128.35,127.91,113.3736,127.812,126.143,DOWN,0
2006-11-17,127.81,128.15,113.52,127.786,126.1944,UP,1
2006-11-20,132.62,128.48,113.6865,128.868,126.361,UP,1
2006-11-21,133.2,132.37,113.86,129.872,126.4968,DOWN,0
2006-11-22,131.95,132.67,114.0305,130.786,126.5898,UP,1
2006-11-24,133.47,132.0,114.2108,131.81,126.7112,DOWN,0
2006-11-27,128.53,132.9,114.3585,131.954,126.7502,DOWN,0
2006-11-28,127.5,127.53,114.504,130.93,126.8016,UP,1
2006-11-29,130.17,127.85,114.6628,130.324,126.9122,UP,1
2006-11-30,132.04,129.92,114.8255,130.342,127.079,DOWN,0
2006-12-01,131.75,132.29,114.9845,129.998,127.2794,UP,1
2006-12-04,132.8,132.31,115.143,130.852,127.4902,UP,1
2006-12-05,133.0,132.03,115.3048,131.952,127.7212,DOWN,0
2006-12-06,131.8,132.1,115.4583,132.278,127.9222,DOWN,0
2006-12-07,131.72,132.27,115.6161,132.214,128.1052,DOWN,0
2006-12-08,131.0,131.72,115.7696,132.064,128.3,UP,1
2006-12-11,131.97,131.1,115.9296,131.898,128.5114,DOWN,0
2006-12-12,131.58,132.65,116.0893,131.614,128.719,DOWN,0
2006-12-13,130.7,131.8,116.2428,131.394,128.875,DOWN,0
2006-12-14,130.61,131.77,116.3988,131.172,128.999,DOWN,0
2006-12-15,129.4,131.0,116.5481,130.852,129.078,DOWN,0
2006-12-18,129.2,129.3,116.687,130.298,129.1918,DOWN,0
2006-12-19,126.95,128.5,116.8175,129.372,129.2322,UP,1
2006-12-20,128.02,127.4,116.9488,128.836,129.3046,DOWN,0
2006-12-21,127.75,127.77,117.0627,128.264,129.3856,DOWN,0
2006-12-22,126.04,128.0,117.1654,127.592,129.3984,UP,1
2006-12-26,126.8,125.55,117.2774,127.112,129.3966,UP,1
2006-12-27,127.75,126.2,117.3936,127.272,129.3986,DOWN,0
2006-12-28,127.35,127.75,117.4954,127.138,129.4148,UP,1
2006-12-29,129.25,127.35,117.599,127.438,129.4538,DOWN,0
2007-01-03,129.25,130.1,117.6898,128.08,129.5148,DOWN,0
2007-01-04,129.12,129.14,117.7879,128.544,129.5654,DOWN,0
2007-01-05,127.52,128.25,117.8831,128.498,129.5556,DOWN,0
2007-01-08,126.5,127.6,117.9766,128.328,129.5482,UP,1
2007-01-09,128.45,126.75,118.0797,128.168,129.564,UP,1
2007-01-10,130.85,128.0,118.1955,128.488,129.5916,UP,1
2007-01-11,131.47,131.3,118.3177,128.958,129.613,UP,1
2007-01-12,132.98,130.9,118.4391,130.05,129.6268,UP,1
2007-01-16,136.34,132.9,118.5752,132.018,129.688,DOWN,0
2007-01-17,136.16,135.8,118.7185,133.56,129.7724,UP,1
2007-01-18,136.3,136.16,118.8563,134.65,129.9174,UP,1
2007-01-19,137.47,137.78,119.0102,135.85,130.1188,DOWN,0
2007-01-22,136.23,138.0,119.1611,136.5,130.2714,UP,1
2007-01-23,138.32,136.7,119.3185,136.896,130.4872,UP,1
2007-01-24,138.9,138.32,119.4784,137.444,130.7058,UP,1
2007-01-25,141.2,139.5,119.6586,138.424,130.977,UP,1
2007-01-26,141.97,141.2,119.8464,139.324,131.2576,UP,1
2007-01-29,142.0,142.1,120.0436,140.478,131.5534,UP,1
2007-01-30,143.26,141.75,120.2472,141.466,131.855,UP,1
2007-01-31,144.34,143.11,120.4614,142.554,132.1942,UP,1
2007-02-01,145.07,144.21,120.6817,143.328,132.5286,UP,1
2007-02-02,145.51,145.12,120.8907,144.036,132.8826,DOWN,0
2007-02-05,145.47,145.07,121.0868,144.73,133.1396,UP,1
2007-02-06,145.84,145.47,121.2781,145.246,133.3924,UP,1
2007-02-07,146.25,145.45,121.469,145.628,133.6784,UP,1
2007-02-08,146.4,146.25,121.6621,145.894,133.937,DOWN,0
2007-02-09,145.0,145.8,121.8471,145.792,134.2664,DOWN,0
2007-02-12,141.76,145.0,122.0117,145.05,134.5516,UP,1
2007-02-13,145.15,141.98,122.191,144.912,134.8512,DOWN,0
2007-02-14,144.0,144.9,122.3655,144.462,135.0904,UP,1
2007-02-15,145.21,143.6,122.5515,144.224,135.3596,DOWN,0
2007-02-16,144.23,145.46,122.7408,144.07,135.5882,UP,1
2007-02-20,145.8,144.9,122.9398,144.878,135.8442,DOWN,0
2007-02-21,145.24,144.9,123.1258,144.896,136.113,DOWN,0
2007-02-22,144.5,146.24,123.3021,144.996,136.3686,DOWN,0
2007-02-23,141.39,144.25,123.4699,144.232,136.5764,DOWN,0
2007-02-26,140.0,141.56,123.6321,143.386,136.737,DOWN,0
2007-02-27,137.01,138.6,123.7792,141.628,136.8456,UP,1
2007-02-28,138.89,137.3,123.9486,140.358,137.0094,DOWN,0
2007-03-01,136.39,137.5,124.1093,138.736,137.125,DOWN,0
2007-03-02,132.88,134.7,124.2492,137.034,137.1946,DOWN,0
2007-03-05,126.12,131.88,124.3523,134.258,137.133,UP,1
2007-03-06,129.08,126.13,124.4767,132.672,137.1756,DOWN,0
2007-03-07,125.08,128.85,124.5826,129.91,137.1168,UP,1
2007-03-08,127.31,127.0,124.6964,128.094,137.108,UP,1
2007-03-09,129.35,128.0,124.8181,127.388,137.1742,UP,1
2007-03-12,129.83,128.9,124.9409,128.13,137.2348,DOWN,0
2007-03-13,127.71,128.85,125.0504,127.856,137.234,UP,1
2007-03-14,128.33,127.1,125.1539,128.506,137.2536,UP,1
2007-03-15,129.84,128.0,125.2603,129.012,137.2654,DOWN,0
2007-03-16,128.46,130.15,125.3665,128.834,137.2496,UP,1
2007-03-19,130.64,129.69,125.4872,128.996,137.28,UP,1
2007-03-20,131.55,130.25,125.6046,129.764,137.3606,UP,1
2007-03-21,133.37,130.9,125.7315,130.772,137.498,UP,1
2007-03-22,134.22,133.4,125.8638,131.648,137.6134,UP,1
2007-03-23,135.03,134.97,126.0066,132.962,137.697,DOWN,0
2007-03-26,132.16,135.0,126.134,133.266,137.7108,DOWN,0
2007-03-27,129.26,132.0,126.2538,132.808,137.6364,DOWN,0
2007-03-28,128.0,127.75,126.3588,131.734,137.4696,DOWN,0
2007-03-29,127.87,129.01,126.4667,130.464,137.3038,UP,1
2007-03-30,129.48,128.35,126.5854,129.354,137.1674,UP,1
2007-04-02,130.0,128.81,126.7117,128.922,137.018,UP,1
2007-04-03,130.78,130.49,126.8356,129.226,136.909,DOWN,0
2007-04-04,130.72,130.67,126.9624,129.77,136.757,DOWN,0
2007-04-05,130.26,130.5,127.0897,130.248,136.5842,DOWN,0
2007-04-09,129.8,128.75,127.2182,130.312,136.3562,DOWN,0
2007-04-10,129.65,130.5,127.3383,130.242,136.1098,DOWN,0
2007-04-11,127.05,129.3,127.4448,129.496,135.8108,DOWN,0
2007-04-12,125.72,127.15,127.5454,128.496,135.46,UP,1
2007-04-13,126.79,125.9,127.6476,127.802,135.109,DOWN,0
2007-04-16,126.55,127.25,127.7497,127.152,134.7386,UP,1
2007-04-17,129.15,126.5,127.8594,127.052,134.4114,DOWN,0
2007-04-18,128.73,129.0,127.9569,127.388,134.0766,DOWN,0
2007-04-19,128.5,128.33,128.0411,127.944,133.7298,UP,1
2007-04-20,129.75,129.02,128.1234,128.536,133.3998,UP,1
2007-04-23,131.85,130.39,128.2086,129.596,133.1088,DOWN,0
2007-04-24,131.24,132.4,128.2903,130.014,132.8336,UP,1
2007-04-25,131.62,132.05,128.3787,130.592,132.6308,UP,1
2007-04-26,132.31,132.45,128.4645,131.354,132.374,UP,1
2007-04-27,132.66,131.6,128.5505,131.936,132.1472,DOWN,0
2007-04-30,128.86,132.66,128.6083,131.338,131.8202,DOWN,0
2007-05-01,127.57,128.05,128.6652,130.604,131.487,DOWN,0
2007-05-02,126.59,127.6,128.7288,129.598,131.1028,UP,1
2007-05-03,130.25,128.18,128.8093,129.186,130.803,DOWN,0
2007-05-04,127.3,129.68,128.8688,128.114,130.459,DOWN,0
2007-05-07,127.14,127.49,128.9209,127.77,130.174,DOWN,0
2007-05-08,125.84,126.14,128.9712,127.424,129.8908,UP,1
2007-05-09,126.73,126.0,129.0405,127.452,129.6852,DOWN,0
2007-05-10,125.38,126.41,129.093,126.478,129.415,UP,1
2007-05-11,127.58,126.97,129.1548,126.534,129.2388,UP,1
2007-05-14,127.67,128.6,129.2139,126.64,129.1346,DOWN,0
2007-05-15,125.01,129.19,129.2597,126.474,129.1124,DOWN,0
2007-05-16,122.75,125.51,129.2894,125.678,128.9858,DOWN,0
2007-05-17,120.26,122.7,129.3053,124.654,128.8894,DOWN,0
2007-05-18,119.23,121.45,129.3184,122.984,128.7278,UP,1
2007-05-21,120.67,119.23,129.3362,121.584,128.5542,UP,1
2007-05-22,122.62,121.66,129.3535,121.106,128.41,DOWN,0
2007-05-23,121.32,123.0,129.3526,120.82,128.2822,DOWN,0
2007-05-24,118.77,121.15,129.3484,120.522,128.091,UP,1
2007-05-25,122.4,120.45,129.3713,121.156,127.9422,UP,1
2007-05-29,126.55,124.5,129.4191,122.332,127.904,UP,1
2007-05-30,129.0,126.37,129.4828,123.608,127.8712,DOWN,0
2007-05-31,127.23,128.65,129.5453,124.79,127.7848,DOWN,0
2007-06-01,126.7,127.48,129.5981,126.376,127.6514,DOWN,0
2007-06-04,126.2,125.5,129.6429,127.136,127.491,DOWN,0
2007-06-05,123.01,125.4,129.6657,126.428,127.2506,DOWN,0
2007-06-06,122.32,121.65,129.6873,125.092,127.0538,DOWN,0
2007-06-07,118.41,121.0,129.6853,123.328,126.8368,UP,1
2007-06-08,120.42,118.41,129.6879,122.072,126.6852,DOWN,0
2007-06-11,119.47,120.03,129.6825,120.726,126.5172,DOWN,0
2007-06-12,117.14,118.49,129.671,119.552,126.2704,UP,1
2007-06-13,122.12,118.07,129.6755,119.512,126.1128,DOWN,0
2007-06-14,120.69,121.7,129.6699,119.968,125.911,UP,1
2007-06-15,121.26,121.69,129.6592,120.136,125.7218,DOWN,0
2007-06-18,119.23,120.8,129.6419,120.088,125.5012,UP,1
2007-06-19,120.5,119.2,129.6167,120.76,125.3152,DOWN,0
2007-06-20,117.34,120.5,129.576,119.804,125.069,UP,1
2007-06-21,117.99,116.25,129.5472,119.264,124.8878,UP,1
2007-06-22,118.66,117.0,129.5127,118.744,124.7466,DOWN,0
2007-06-25,117.46,118.91,129.4777,118.39,124.56,DOWN,0
2007-06-26,116.35,118.16,129.4415,117.56,124.356,UP,1
2007-06-27,118.82,115.16,129.4095,117.856,124.1494,DOWN,0
2007-06-28,117.37,117.75,129.3748,117.732,123.9222,DOWN,0
2007-06-29,116.3,117.87,129.3243,117.26,123.6782,UP,1
2007-07-02,118.22,116.5,129.2789,117.412,123.4476,DOWN,0
2007-07-03,117.84,119.15,129.2311,117.71,123.1674,UP,1
2007-07-05,120.11,118.77,129.1987,117.968,122.9448,UP,1
2007-07-06,120.22,120.45,129.1752,118.538,122.7168,DOWN,0
2007-07-09,118.82,120.22,129.1461,119.042,122.447,DOWN,0
2007-07-10,115.71,118.15,129.1061,118.54,122.108,UP,1
2007-07-11,115.84,115.74,129.0767,118.14,121.8476,UP,1
2007-07-12,118.14,115.86,129.0561,117.746,121.659,UP,1
2007-07-13,119.53,117.5,129.0465,117.608,121.5178,DOWN,0
2007-07-16,119.47,119.71,129.0351,117.738,121.3022,UP,1
2007-07-17,119.52,119.88,129.0198,118.5,121.1466,DOWN,0
2007-07-18,118.77,118.06,129.0074,119.086,120.9792,UP,1
2007-07-19,120.14,119.4,129.0011,119.486,120.8652,DOWN,0
2007-07-20,117.98,120.45,128.985,119.176,120.6902,DOWN,0
2007-07-23,116.01,117.98,128.9505,118.484,120.5028,DOWN,0
2007-07-24,113.66,115.0,128.8968,117.312,120.2244,DOWN,0
2007-07-25,112.67,115.0,128.8329,116.092,119.9244,DOWN,0
2007-07-26,109.49,104.99,128.7628,113.962,119.614,DOWN,0
2007-07-27,107.81,110.46,128.6772,111.928,119.3152,UP,1
2007-07-30,108.3,108.62,128.5967,110.386,119.076,DOWN,0
2007-07-31,107.58,110.0,128.5161,109.17,118.843,UP,1
2007-08-01,110.67,108.3,128.4424,108.77,118.643,DOWN,0
2007-08-02,110.5,110.67,128.3605,108.972,118.4006,DOWN,0
2007-08-03,107.39,111.5,128.2592,108.888,118.122,UP,1
2007-08-06,107.8,107.8,128.1655,108.788,117.9026,UP,1
2007-08-07,109.29,106.7,128.0754,109.13,117.6404,UP,1
2007-08-08,112.85,110.21,128.0087,109.566,117.3664,DOWN,0
2007-08-09,112.26,106.99,127.937,109.918,117.0316,DOWN,0
2007-08-10,110.3,112.25,127.8485,110.5,116.693,DOWN,0
2007-08-13,108.87,111.55,127.7585,110.714,116.3364,DOWN,0
2007-08-14,105.9,108.7,127.6497,110.036,115.9304,DOWN,0
2007-08-15,104.28,105.5,127.5237,108.322,115.5558,UP,1
2007-08-16,106.15,102.0,127.4025,107.1,115.2324,UP,1
2007-08-17,110.5,110.0,127.2935,107.14,115.0742,UP,1
2007-08-20,113.3,109.33,127.1936,108.026,114.9318,UP,1
2007-08-21,116.65,112.21,127.1172,110.176,114.8754,DOWN,0
2007-08-22,116.45,118.17,127.0542,112.61,114.8616,UP,1
2007-08-23,116.73,116.9,127.0008,114.726,114.7538,DOWN,0
2007-08-24,115.68,115.99,126.9362,115.762,114.6536,DOWN,0
2007-08-27,114.28,116.1,126.87,115.958,114.514,DOWN,0
2007-08-28,110.43,114.15,126.7823,114.714,114.338,UP,1
2007-08-29,113.03,111.75,126.7092,114.03,114.1886,UP,1
2007-08-30,114.24,112.03,126.6407,113.532,114.1266,UP,1
2007-08-31,117.79,115.75,126.5936,113.954,114.1226,UP,1
2007-09-04,117.91,118.35,126.5423,114.68,114.1076,DOWN,0
2007-09-05,115.84,117.0,126.4846,115.762,114.0752,DOWN,0
2007-09-06,114.76,115.75,126.4166,116.108,114.0434,DOWN,0
2007-09-07,112.5,113.42,126.3401,115.76,113.917,DOWN,0
2007-09-10,111.53,112.5,126.2346,114.508,113.8002,UP,1
2007-09-11,112.68,111.28,126.132,113.462,113.7278,DOWN,0
2007-09-12,112.53,112.76,126.0349,112.8,113.614,UP,1
2007-09-13,114.3,113.0,125.9391,112.708,113.5432,UP,1
2007-09-14,115.1,112.99,125.8719,113.228,113.443,DOWN,0
2007-09-17,114.83,114.15,125.8086,113.888,113.3352,UP,1
2007-09-18,118.43,115.5,125.7499,115.038,113.3274,UP,1
2007-09-19,119.77,119.76,125.6885,116.486,113.4086,DOWN,0
2007-09-20,116.6,119.16,125.6128,116.946,113.4238,DOWN,0
2007-09-21,116.1,116.7,125.5293,117.146,113.383,UP,1
2007-09-24,118.0,116.1,125.4543,117.78,113.3524,DOWN,0
2007-09-25,116.39,116.96,125.3772,117.372,113.2908,UP,1
2007-09-26,117.34,113.8,125.3053,116.886,113.2472,UP,1
2007-09-27,117.94,117.51,125.24,117.154,113.2306,DOWN,0
2007-09-28,117.57,117.72,125.168,117.448,113.1792,UP,1
2007-10-01,119.25,118.04,125.1064,117.698,113.2046,UP,1
2007-10-02,122.99,119.5,125.0678,119.018,113.3442,UP,1
2007-10-03,123.07,122.96,125.0301,120.164,113.5324,UP,1
2007-10-04,125.29,123.3,125.0096,121.634,113.7848,UP,1
2007-10-05,126.92,125.68,124.9982,123.504,114.1334,DOWN,0
2007-10-08,125.56,126.25,124.9912,124.766,114.4884,UP,1
2007-10-09,126.4,125.7,124.9831,125.448,114.8504,DOWN,0
2007-10-10,126.29,126.4,124.9758,126.092,115.2246,DOWN,0
2007-10-11,124.99,126.7,124.9706,126.032,115.511,DOWN,0
2007-10-12,123.5,124.54,124.9541,125.348,115.771,DOWN,0
2007-10-15,119.71,124.38,124.9139,124.178,116.0174,DOWN,0
2007-10-16,117.89,119.81,124.8666,122.476,116.2192,DOWN,0
2007-10-17,116.34,118.01,124.802,120.486,116.3602,DOWN,0
2007-10-18,116.23,115.5,124.7369,118.734,116.4278,DOWN,0
2007-10-19,114.0,116.45,124.6613,116.834,116.4626,UP,1
2007-10-22,114.58,113.63,124.5966,115.808,116.5482,UP,1
2007-10-23,117.88,115.93,124.5535,115.806,116.7284,DOWN,0
2007-10-24,117.84,117.89,124.5005,116.106,116.9672,UP,1
2007-10-25,118.36,117.86,124.438,116.532,117.2488,UP,1
2007-10-26,122.33,119.69,124.3923,118.198,117.5724,DOWN,0
2007-10-29,121.62,122.6,124.3355,119.606,117.7948,UP,1
2007-10-30,122.74,121.69,124.2675,120.578,117.9836,UP,1
2007-10-31,123.43,123.58,124.2039,121.696,118.1192,DOWN,0
2007-11-01,115.1,121.75,124.0979,121.044,118.0922,DOWN,0
2007-11-02,111.7,115.16,123.969,118.918,117.9916,DOWN,0
2007-11-05,108.79,110.03,123.8318,116.352,117.8538,DOWN,0
2007-11-06,108.18,108.38,123.6811,113.44,117.7318,DOWN,0
2007-11-07,104.54,107.31,123.5093,109.662,117.614,DOWN,0
2007-11-08,103.5,104.45,123.3208,107.342,117.4234,DOWN,0
2007-11-09,103.07,103.18,123.1263,105.616,117.2,DOWN,0
2007-11-12,102.86,103.5,122.9306,104.43,116.9014,UP,1
2007-11-13,108.55,103.29,122.7571,104.504,116.7142,DOWN,0
2007-11-14,106.59,109.52,122.5683,104.914,116.5292,UP,1
2007-11-15,106.8,105.78,122.377,105.574,116.37,DOWN,0
2007-11-16,104.17,107.13,122.1703,105.794,116.2034,DOWN,0
2007-11-19,103.56,103.42,121.9607,105.934,116.044,DOWN,0
2007-11-20,101.81,103.07,121.7406,104.586,115.8266,UP,1
2007-11-21,102.29,99.73,121.5208,103.726,115.6218,UP,1
2007-11-23,104.1,103.0,121.3093,103.186,115.4178,DOWN,0
2007-11-26,99.28,104.1,121.0807,102.208,115.1014,UP,1
2007-11-27,100.25,99.5,120.8731,101.546,114.8098,UP,1
2007-11-28,101.57,100.27,120.6552,101.498,114.4726,DOWN,0
2007-11-29,101.49,101.14,120.4427,101.338,114.107,UP,1
2007-11-30,103.74,103.92,120.2353,101.266,113.8498,DOWN,0
2007-12-03,101.67,103.0,120.0225,101.744,113.5612,DOWN,0
2007-12-04,98.91,100.14,119.7881,101.476,113.1794,UP,1
2007-12-05,102.02,100.81,119.572,101.566,112.892,UP,1
2007-12-06,105.98,101.4,119.3794,102.464,112.6648,DOWN,0
2007-12-07,105.44,105.98,119.1996,102.804,112.4148,UP,1
2007-12-10,107.13,105.75,119.0353,103.896,112.206,DOWN,0
2007-12-11,101.48,107.46,118.8576,104.41,111.8506,DOWN,0
2007-12-12,100.66,104.92,118.6665,104.138,111.404,DOWN,0
2007-12-13,99.95,99.2,118.4843,102.932,110.9416,DOWN,0
2007-12-14,98.5,99.87,118.3124,101.544,110.4058,DOWN,0
2007-12-17,96.74,98.06,118.1655,99.466,109.8022,UP,1
2007-12-18,98.08,97.33,118.0105,98.786,109.2526,UP,1
2007-12-19,99.03,98.65,117.8802,98.46,108.7052,DOWN,0
