ticker,MELI US Equity,MELI US Equity,MELI US Equity,MELI US Equity,MELI US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2012-11-20,75.21,75.95,74.538,83.0129,84.0474,UP,1
2012-11-21,75.4,75.92,75.09,82.8594,83.946,DOWN,0
2012-11-23,74.1,76.2,75.02,82.691,83.8471,UP,1
2012-11-26,74.25,74.0,74.784,82.5252,83.7486,DOWN,0
2012-11-27,73.59,74.52,74.51,82.307,83.6454,DOWN,0
2012-11-28,70.98,72.93,73.664,81.9552,83.5364,UP,1
2012-11-29,71.36,72.0,72.856,81.6118,83.4158,UP,1
2012-11-30,71.95,71.37,72.426,81.2856,83.2994,UP,1
2012-12-03,72.3,71.61,72.036,80.958,83.1647,UP,1
2012-12-04,73.1,72.2,71.938,80.6996,83.0458,UP,1
2012-12-05,75.45,72.91,72.832,80.546,82.9422,DOWN,0
2012-12-06,73.09,75.01,73.178,80.3638,82.8224,UP,1
2012-12-07,74.88,73.34,73.764,80.2398,82.7082,UP,1
2012-12-10,75.99,74.07,74.502,80.1542,82.6032,UP,1
2012-12-11,79.46,76.85,75.774,80.1048,82.5069,UP,1
2012-12-12,79.51,81.1,76.586,80.044,82.3907,DOWN,0
2012-12-13,78.46,79.93,77.66,79.9142,82.2775,DOWN,0
2012-12-14,78.29,78.51,78.342,79.7726,82.1824,UP,1
2012-12-17,78.57,78.49,78.858,79.6188,82.0869,UP,1
2012-12-18,78.91,78.83,78.748,79.438,81.9819,UP,1
2012-12-19,79.13,79.07,78.672,79.262,81.8899,UP,1
2012-12-20,79.16,79.02,78.812,79.1092,81.8205,DOWN,0
2012-12-21,78.5,77.57,78.854,78.9638,81.7397,UP,1
2012-12-24,78.78,78.74,78.896,78.8138,81.6575,DOWN,0
2012-12-26,78.42,78.56,78.798,78.6628,81.5695,DOWN,0
2012-12-27,78.39,78.16,78.65,78.5342,81.4837,DOWN,0
2012-12-28,77.4,77.44,78.298,78.3392,81.3899,UP,1
2012-12-31,78.55,76.73,78.308,78.1046,81.3023,UP,1
2013-01-02,82.28,80.49,79.008,77.916,81.2256,UP,1
2013-01-03,82.74,82.14,79.872,77.8022,81.1507,UP,1
2013-01-04,82.79,82.79,80.752,77.7534,81.0765,DOWN,0
2013-01-07,82.62,82.43,81.796,77.6936,81.0032,UP,1
2013-01-08,83.43,82.62,82.772,77.6522,80.9288,UP,1
2013-01-09,86.5,83.13,83.616,77.6822,80.8789,DOWN,0
2013-01-10,86.29,86.83,84.326,77.7216,80.824,UP,1
2013-01-11,86.56,85.7,85.08,77.7808,80.748,UP,1
2013-01-14,86.96,87.27,85.948,77.8406,80.6737,UP,1
2013-01-15,87.23,86.17,86.708,77.8582,80.601,DOWN,0
2013-01-16,86.8,86.78,86.768,78.0158,80.5402,UP,1
2013-01-17,87.71,87.83,87.052,78.205,80.4898,UP,1
2013-01-18,88.25,87.5,87.39,78.3746,80.4437,DOWN,0
2013-01-22,87.55,88.45,87.508,78.5828,80.3808,DOWN,0
2013-01-23,87.55,87.55,87.572,78.8242,80.3347,UP,1
2013-01-24,87.72,87.53,87.756,79.0522,80.2885,UP,1
2013-01-25,89.24,88.27,88.062,79.3358,80.252,DOWN,0
2013-01-28,87.67,89.34,87.946,79.611,80.224,DOWN,0
2013-01-29,87.1,87.97,87.856,79.9002,80.183,DOWN,0
2013-01-30,85.62,87.25,87.47,80.1236,80.1231,UP,1
2013-01-31,88.4,86.29,87.606,80.383,80.0821,DOWN,0
2013-02-01,87.4,87.76,87.238,80.6318,80.0593,DOWN,0
2013-02-04,86.13,87.01,86.93,80.8502,80.0272,UP,1
2013-02-05,87.03,86.2,86.916,81.0828,80.0096,UP,1
2013-02-06,87.64,87.0,87.32,81.3536,79.9906,DOWN,0
2013-02-07,85.84,86.74,86.808,81.5854,79.9674,DOWN,0
2013-02-08,83.73,86.48,86.074,81.7882,79.9429,UP,1
2013-02-11,83.95,83.0,85.638,82.0476,79.9223,DOWN,0
2013-02-12,82.98,83.78,84.828,82.28,79.8794,UP,1
2013-02-13,82.99,82.97,83.898,82.5008,79.832,UP,1
2013-02-14,83.62,80.91,83.454,82.7272,79.7758,DOWN,0
2013-02-15,83.32,82.89,83.372,82.9316,79.7087,UP,1
2013-02-19,84.9,84.07,83.562,83.1206,79.6365,DOWN,0
2013-02-20,84.02,84.74,83.77,83.3392,79.5686,UP,1
2013-02-21,84.22,83.59,84.016,83.526,79.5196,UP,1
2013-02-22,85.12,84.3,84.316,83.7086,79.4809,DOWN,0
2013-02-25,84.56,85.17,84.564,83.8106,79.4555,DOWN,0
2013-02-26,84.03,85.02,84.39,83.901,79.4357,UP,1
2013-02-27,84.44,83.83,84.474,84.0206,79.4725,UP,1
2013-02-28,85.61,84.61,84.752,84.167,79.5141,DOWN,0
2013-03-01,85.59,85.0,84.846,84.3074,79.5605,UP,1
2013-03-04,86.93,86.0,85.32,84.4678,79.6244,UP,1
2013-03-05,87.59,87.56,86.032,84.637,79.6905,UP,1
2013-03-06,90.87,88.1,87.318,84.8712,79.7646,DOWN,0
2013-03-07,90.81,91.54,88.358,85.1174,79.8555,UP,1
2013-03-08,92.66,91.21,89.772,85.395,79.9555,UP,1
2013-03-11,95.36,92.29,91.458,85.7338,80.0533,DOWN,0
2013-03-12,94.66,95.08,92.872,86.0592,80.1448,UP,1
2013-03-13,94.91,94.06,93.68,86.4094,80.2362,UP,1
2013-03-14,94.95,95.24,94.508,86.7374,80.3373,UP,1
2013-03-15,95.03,95.23,94.982,86.9924,80.4388,DOWN,0
2013-03-18,94.44,93.99,94.798,87.2264,80.5403,UP,1
2013-03-19,94.75,96.18,94.816,87.4656,80.6451,UP,1
2013-03-20,94.8,95.14,94.794,87.7092,80.7679,DOWN,0
2013-03-21,94.31,94.55,94.666,87.9268,80.8986,DOWN,0
2013-03-22,93.84,94.36,94.428,88.0736,81.0317,UP,1
2013-03-25,93.97,94.0,94.334,88.2272,81.1425,UP,1
2013-03-26,95.29,94.25,94.442,88.4018,81.2533,UP,1
2013-03-27,95.76,94.91,94.634,88.5778,81.3726,UP,1
2013-03-28,96.56,95.62,95.084,88.7644,81.4978,UP,1
2013-04-01,97.86,96.39,95.888,88.9856,81.638,DOWN,0
2013-04-02,97.79,97.96,96.652,89.1872,81.7851,DOWN,0
2013-04-03,96.19,97.63,96.832,89.346,81.9324,DOWN,0
2013-04-04,95.24,96.01,96.728,89.4998,82.0706,DOWN,0
2013-04-05,93.8,94.96,96.176,89.6248,82.1973,UP,1
2013-04-08,93.86,93.79,95.376,89.7476,82.3192,DOWN,0
2013-04-09,93.8,93.9,94.578,89.8388,82.4376,UP,1
2013-04-10,96.46,93.9,94.632,90.0146,82.5666,UP,1
2013-04-11,97.69,96.37,95.122,90.2264,82.7076,DOWN,0
2013-04-12,96.13,96.81,95.588,90.4366,82.8353,DOWN,0
2013-04-15,92.81,96.12,95.378,90.5248,82.9502,UP,1
2013-04-16,95.02,94.27,95.622,90.6772,83.0568,DOWN,0
2013-04-17,92.65,93.51,94.86,90.8076,83.1538,DOWN,0
2013-04-18,90.46,93.03,93.414,90.8762,83.2493,UP,1
2013-04-19,91.9,91.01,92.568,90.9614,83.3298,UP,1
2013-04-22,93.64,91.63,92.734,91.1174,83.4017,UP,1
2013-04-23,93.96,93.87,92.522,91.322,83.4683,UP,1
2013-04-24,96.56,94.0,93.304,91.5742,83.552,UP,1
2013-04-25,96.66,96.53,94.544,91.8478,83.647,UP,1
2013-04-26,97.36,96.07,95.636,92.1352,83.7596,UP,1
2013-04-29,98.96,97.77,96.7,92.442,83.8916,UP,1
2013-04-30,100.59,99.05,98.026,92.7874,84.0322,DOWN,0
2013-05-01,97.96,100.01,98.306,93.0486,84.1604,UP,1
2013-05-02,100.73,98.08,99.12,93.3828,84.2927,UP,1
2013-05-03,104.02,100.32,100.452,93.7788,84.4541,DOWN,0
2013-05-06,103.95,104.15,101.45,94.1554,84.6233,UP,1
2013-05-07,122.54,113.99,105.84,94.915,84.8766,DOWN,0
2013-05-08,117.59,121.69,109.766,95.5862,85.0971,UP,1
2013-05-09,118.35,117.85,113.29,96.2644,85.3206,UP,1
2013-05-10,121.12,118.84,116.71,96.9746,85.5699,DOWN,0
2013-05-13,119.29,121.05,119.778,97.6486,85.8162,UP,1
2013-05-14,119.99,120.1,119.268,98.3098,86.0665,DOWN,0
2013-05-15,119.29,119.96,119.608,98.9438,86.2967,UP,1
2013-05-16,120.0,118.75,119.938,99.5264,86.5181,UP,1
2013-05-17,125.22,120.45,120.758,100.2146,86.7942,DOWN,0
2013-05-20,124.3,124.44,121.76,100.8474,87.0817,UP,1
2013-05-21,124.85,124.25,122.732,101.4372,87.3783,DOWN,0
2013-05-22,120.59,124.79,122.992,101.9558,87.6487,DOWN,0
2013-05-23,119.92,118.37,122.976,102.456,87.8349,DOWN,0
2013-05-24,117.12,118.49,121.356,102.8994,87.9904,UP,1
2013-05-28,118.35,118.59,120.166,103.3658,88.1378,DOWN,0
2013-05-29,118.03,117.8,118.802,103.8376,88.2987,UP,1
2013-05-30,118.81,117.96,118.446,104.3188,88.4639,DOWN,0
2013-05-31,114.62,117.77,117.386,104.7152,88.608,UP,1
2013-06-03,114.89,114.75,116.94,105.1268,88.7534,DOWN,0
2013-06-04,114.78,114.23,116.226,105.5456,88.9019,DOWN,0
2013-06-05,113.91,114.17,115.402,105.9444,89.0473,UP,1
2013-06-06,117.24,113.95,115.088,106.3834,89.1993,DOWN,0
2013-06-07,116.87,115.35,115.538,106.8056,89.3576,UP,1
2013-06-10,117.54,117.62,116.068,107.2252,89.522,DOWN,0
2013-06-11,114.57,116.25,116.026,107.5594,89.6777,DOWN,0
2013-06-12,111.9,115.15,115.624,107.8416,89.8246,UP,1
2013-06-13,112.99,111.42,114.774,108.1776,89.9871,DOWN,0
2013-06-14,111.93,113.27,113.786,108.5114,90.1442,UP,1
2013-06-17,114.0,113.08,113.078,108.9154,90.3175,DOWN,0
2013-06-18,113.62,113.86,112.888,109.3106,90.4888,UP,1
2013-06-19,115.78,116.17,113.664,109.7502,90.6726,DOWN,0
2013-06-20,110.78,114.54,113.222,110.0366,90.8309,DOWN,0
2013-06-21,108.18,110.58,112.472,110.2464,90.9739,DOWN,0
2013-06-24,105.72,106.43,110.816,110.4382,91.0992,UP,1
2013-06-25,106.62,106.89,109.416,110.7144,91.233,UP,1
2013-06-26,108.63,106.62,107.986,110.9866,91.3654,UP,1
2013-06-27,109.17,109.98,107.664,111.317,91.4969,DOWN,0
2013-06-28,107.76,108.95,107.58,111.663,91.6203,UP,1
2013-07-01,108.27,108.84,108.09,111.9904,91.7491,DOWN,0
2013-07-02,106.87,106.46,108.14,112.255,91.8707,UP,1
2013-07-03,107.19,105.78,107.852,112.5196,91.9842,DOWN,0
2013-07-05,105.97,108.38,107.212,112.7078,92.0712,UP,1
2013-07-08,106.56,106.45,106.972,112.9058,92.1613,UP,1
2013-07-09,110.42,107.47,107.402,113.167,92.2721,DOWN,0
2013-07-10,110.05,110.53,108.038,113.3888,92.379,UP,1
2013-07-11,110.91,111.85,108.782,113.5952,92.5034,UP,1
2013-07-12,113.39,111.72,110.266,113.9038,92.6547,DOWN,0
2013-07-15,108.53,109.16,110.66,114.0598,92.7864,DOWN,0
2013-07-16,105.71,108.47,109.718,114.0936,92.9095,UP,1
2013-07-17,109.5,106.0,109.608,114.2046,93.0557,DOWN,0
2013-07-18,106.71,109.09,108.768,113.888,93.1796,DOWN,0
2013-07-19,105.67,105.84,107.224,113.6496,93.2952,UP,1
2013-07-22,106.17,105.72,106.752,113.406,93.4013,UP,1
2013-07-23,106.99,106.4,107.008,113.1234,93.5094,UP,1
2013-07-24,107.53,107.37,106.614,112.8882,93.6157,UP,1
2013-07-25,113.0,107.6,107.872,112.7484,93.741,DOWN,0
2013-07-26,112.23,112.9,109.184,112.6072,93.8625,UP,1
2013-07-29,115.62,111.09,111.074,112.5196,94.0066,UP,1
2013-07-30,119.05,115.41,113.486,112.3962,94.173,DOWN,0
2013-07-31,117.43,118.59,115.466,112.2588,94.3287,UP,1
2013-08-01,121.47,118.61,117.16,112.1912,94.5062,UP,1
2013-08-02,128.37,132.94,120.388,112.3468,94.724,UP,1
2013-08-05,129.87,128.28,123.238,112.5458,94.9376,DOWN,0
2013-08-06,126.7,129.58,124.768,112.7374,95.1197,DOWN,0
2013-08-07,123.69,125.52,126.02,112.8442,95.2796,UP,1
2013-08-08,124.23,124.16,126.572,112.9682,95.4586,DOWN,0
2013-08-09,123.65,124.03,125.628,113.065,95.6507,UP,1
2013-08-12,125.73,122.82,124.8,113.2872,95.8513,UP,1
2013-08-13,129.27,125.8,125.314,113.5748,96.0701,DOWN,0
2013-08-14,126.51,129.95,125.878,113.8094,96.2777,DOWN,0
2013-08-15,123.0,124.87,125.632,113.9912,96.4711,DOWN,0
2013-08-16,121.91,123.0,125.284,114.0846,96.6626,DOWN,0
2013-08-19,120.97,122.03,124.332,114.1666,96.8476,DOWN,0
2013-08-20,120.01,121.1,122.48,114.216,97.0159,UP,1
2013-08-21,121.49,119.9,121.476,114.3544,97.2288,UP,1
2013-08-22,123.01,122.0,121.478,114.5766,97.4526,UP,1
2013-08-23,123.29,123.02,121.754,114.7826,97.6702,UP,1
2013-08-26,124.17,123.21,122.394,115.0274,97.9053,DOWN,0
2013-08-27,119.88,122.0,122.368,115.145,98.1273,UP,1
2013-08-28,120.94,119.67,122.258,115.2914,98.3504,UP,1
2013-08-29,121.18,120.35,121.892,115.3994,98.581,DOWN,0
2013-08-30,118.69,121.57,120.972,115.5576,98.8049,UP,1
2013-09-03,121.29,120.7,120.396,115.8198,99.0482,DOWN,0
2013-09-04,121.04,121.31,120.628,116.1262,99.2811,UP,1
2013-09-05,123.06,121.04,121.052,116.455,99.5193,DOWN,0
2013-09-06,119.98,123.35,120.812,116.682,99.7444,UP,1
2013-09-09,128.5,120.24,122.774,117.0686,100.0108,UP,1
2013-09-10,131.54,129.44,124.824,117.5442,100.2915,DOWN,0
2013-09-11,128.97,130.46,126.41,117.9582,100.5659,DOWN,0
2013-09-12,126.52,128.5,127.102,118.3512,100.8272,DOWN,0
2013-09-13,125.37,126.37,128.18,118.7148,101.0861,DOWN,0
2013-09-16,124.72,127.53,127.424,119.0898,101.3548,UP,1
2013-09-17,127.33,124.2,126.582,119.5052,101.6347,UP,1
2013-09-18,128.87,126.98,126.562,119.8742,101.9193,DOWN,0
2013-09-19,128.708,128.9,126.9996,120.2474,102.2013,UP,1
2013-09-20,129.0,129.01,127.7256,120.6092,102.4808,DOWN,0
2013-09-23,128.76,128.95,128.5336,120.9166,102.7474,UP,1
2013-09-24,130.69,128.81,129.2056,121.3598,103.0354,DOWN,0
2013-09-25,129.09,130.55,129.2496,121.8274,103.3064,UP,1
2013-09-26,131.25,129.25,129.758,122.2624,103.5827,UP,1
2013-09-27,135.45,130.0,131.048,122.8372,103.8627,DOWN,0
2013-09-30,134.91,134.1,132.278,123.422,104.1397,UP,1
2013-10-01,138.32,135.49,133.804,124.065,104.439,DOWN,0
2013-10-02,137.69,137.16,135.524,124.679,104.736,DOWN,0
2013-10-03,137.08,137.27,136.69,125.27,105.0285,UP,1
2013-10-04,139.75,136.34,137.55,125.805,105.3327,DOWN,0
2013-10-07,136.98,137.58,137.964,126.3,105.622,DOWN,0
2013-10-08,128.92,136.29,136.084,126.566,105.8708,DOWN,0
2013-10-09,127.02,128.65,133.95,126.7254,106.1134,UP,1
2013-10-10,131.93,130.75,132.92,127.0154,106.3791,UP,1
2013-10-11,132.0,132.02,131.37,127.226,106.647,DOWN,0
2013-10-14,131.24,130.0,130.222,127.2834,106.9113,UP,1
2013-10-15,132.71,131.47,130.98,127.3402,107.1878,UP,1
2013-10-16,135.18,133.98,132.612,127.5098,107.471,UP,1
2013-10-17,137.33,135.0,133.692,127.7826,107.7462,UP,1
2013-10-18,141.77,138.86,135.646,128.1334,108.0414,UP,1
2013-10-21,142.85,141.88,137.968,128.5174,108.3417,DOWN,0
2013-10-22,141.55,143.51,139.736,128.8338,108.6363,DOWN,0
2013-10-23,138.47,140.78,140.394,129.0178,108.9115,UP,1
2013-10-24,139.57,139.5,140.842,129.279,109.1769,UP,1
2013-10-25,140.31,140.94,140.55,129.6252,109.447,DOWN,0
2013-10-28,137.01,140.95,139.382,129.9272,109.6992,DOWN,0
2013-10-29,136.88,137.38,138.448,130.2454,109.9488,DOWN,0
2013-10-30,133.68,136.39,137.49,130.5188,110.1811,UP,1
2013-10-31,134.635,133.56,136.503,130.7817,110.4203,UP,1
2013-11-01,134.97,135.73,135.435,131.0209,110.6566,UP,1
2013-11-04,135.8,135.03,135.193,131.2711,110.8943,DOWN,0
2013-11-05,133.8,135.6,134.577,131.4637,111.1256,DOWN,0
2013-11-06,120.48,119.21,131.937,131.4757,111.2902,DOWN,0
2013-11-07,117.04,119.89,128.418,131.3977,111.4368,DOWN,0
2013-11-08,114.33,117.24,124.29,131.2607,111.5623,DOWN,0
2013-11-11,114.04,113.91,119.938,131.1677,111.6941,DOWN,0
2013-11-12,109.99,113.75,115.176,130.9417,111.8086,UP,1
2013-11-13,111.52,108.48,113.384,130.7513,111.9381,UP,1
2013-11-14,113.04,110.78,112.584,130.5509,112.0613,UP,1
2013-11-15,114.17,113.0,112.552,130.4347,112.1951,DOWN,0
2013-11-18,111.028,108.97,111.9496,130.0852,112.3196,DOWN,0
2013-11-19,108.61,110.6,111.6736,129.6266,112.4275,DOWN,0
2013-11-20,108.32,108.63,111.0336,129.2136,112.5309,UP,1
2013-11-21,113.19,109.3,111.0636,128.947,112.6677,DOWN,0
2013-11-22,112.38,113.27,110.7056,128.6872,112.8109,DOWN,0
2013-11-25,109.91,112.49,110.482,128.391,112.9407,UP,1
2013-11-26,111.94,109.99,111.148,128.0832,113.0855,DOWN,0
2013-11-27,111.63,111.84,111.81,127.7384,113.2287,DOWN,0
2013-11-29,110.71,112.51,111.314,127.3785,113.3642,DOWN,0
2013-12-02,107.15,110.71,110.268,126.9415,113.4833,DOWN,0
2013-12-03,104.47,106.71,109.18,126.4557,113.5812,UP,1
2013-12-04,106.05,103.99,108.002,125.9629,113.6913,DOWN,0
2013-12-05,105.28,106.39,106.732,125.4867,113.7966,UP,1
2013-12-06,106.08,106.54,105.806,124.9833,113.9014,UP,1
2013-12-09,106.21,105.79,105.618,124.3985,114.0097,UP,1
2013-12-10,108.07,105.61,106.338,123.8617,114.1299,DOWN,0
2013-12-11,106.26,108.05,106.38,123.2205,114.239,DOWN,0
2013-12-12,104.79,106.85,106.282,122.5625,114.3349,DOWN,0
2013-12-13,101.51,105.28,105.368,121.8511,114.4145,UP,1
2013-12-16,102.76,101.31,104.678,121.1113,114.4936,UP,1
2013-12-17,104.31,99.61,103.926,120.4579,114.5772,DOWN,0
2013-12-18,102.92,103.36,103.258,119.9379,114.6375,DOWN,0
2013-12-19,102.06,102.22,102.712,119.4387,114.6937,DOWN,0
2013-12-20,102.06,102.09,102.822,118.8413,114.7407,UP,1
2013-12-23,106.45,103.5,103.56,118.3303,114.7962,UP,1
2013-12-24,107.01,105.52,104.1,117.8457,114.8579,UP,1
2013-12-26,107.52,106.49,105.02,117.3419,114.921,DOWN,0
2013-12-27,106.01,107.81,105.81,116.7585,114.9763,UP,1
2013-12-30,106.88,105.91,106.774,116.1495,115.0355,UP,1
2013-12-31,107.79,107.02,107.042,115.4699,115.1023,DOWN,0
2014-01-02,103.41,106.72,106.322,114.6811,115.1456,UP,1
2014-01-03,103.93,104.04,105.604,113.9287,115.1912,DOWN,0
2014-01-06,101.49,105.18,104.7,113.1891,115.2271,DOWN,0
2014-01-07,99.11,100.5,103.146,112.3799,115.2535,UP,1
2014-01-08,99.47,99.09,101.482,111.5631,115.281,DOWN,0
2014-01-09,98.52,100.55,100.504,110.7933,115.2971,UP,1
2014-01-10,99.13,97.67,99.544,110.0383,115.314,DOWN,0
2014-01-13,94.57,98.61,98.16,109.2561,115.304,UP,1
2014-01-14,97.5,94.86,97.838,108.5134,115.3022,UP,1
2014-01-15,97.76,97.13,97.496,107.7692,115.3021,UP,1
2014-01-16,107.47,98.43,99.286,107.2026,115.3585,DOWN,0
2014-01-17,104.98,107.5,100.456,106.6262,115.4072,UP,1
2014-01-21,105.06,105.99,102.554,106.3178,115.4635,UP,1
2014-01-22,106.35,105.06,104.324,106.104,115.5259,DOWN,0
2014-01-23,100.53,105.83,104.878,105.828,115.5596,DOWN,0
2014-01-24,95.05,97.5,102.394,105.4482,115.5525,UP,1
2014-01-27,95.27,91.57,100.452,105.1538,115.5404,UP,1
2014-01-28,97.87,95.16,99.014,104.8808,115.5491,DOWN,0
2014-01-29,94.52,95.42,96.648,104.5104,115.5577,UP,1
2014-01-30,96.9,95.32,95.922,104.165,115.5671,DOWN,0
2014-01-31,96.49,95.23,96.21,103.8742,115.5863,DOWN,0
2014-02-03,92.09,95.87,95.574,103.5438,115.5944,DOWN,0
2014-02-04,91.5,92.88,94.3,103.2074,115.5924,UP,1
2014-02-05,93.33,91.45,94.062,102.8102,115.5909,UP,1
2014-02-06,93.99,93.85,93.48,102.4424,115.591,UP,1
2014-02-07,95.27,94.75,93.236,102.1496,115.5846,DOWN,0
2014-02-10,94.93,95.42,93.804,101.8094,115.5759,UP,1
2014-02-11,95.33,94.87,94.57,101.4834,115.5658,DOWN,0
2014-02-12,93.09,95.71,94.522,101.131,115.5364,UP,1
2014-02-13,95.97,92.14,94.918,100.9074,115.5133,DOWN,0
2014-02-14,95.31,95.25,94.926,100.7242,115.5001,DOWN,0
2014-02-18,93.55,95.15,94.65,100.4742,115.4642,DOWN,0
2014-02-19,92.67,93.96,94.118,100.222,115.4074,UP,1
2014-02-20,92.95,92.59,94.09,99.9594,115.3524,DOWN,0
2014-02-21,91.0,93.26,93.096,99.6552,115.1947,UP,1
2014-02-24,91.07,91.0,92.248,99.3152,115.0621,DOWN,0
2014-02-25,89.47,90.96,91.432,98.9794,114.9177,UP,1
2014-02-26,93.98,90.0,91.694,98.7632,114.782,UP,1
2014-02-27,94.23,93.69,91.95,98.6176,114.6567,UP,1
2014-02-28,104.18,108.57,94.586,98.646,114.5777,DOWN,0
2014-03-03,102.19,102.39,96.81,98.6036,114.4922,UP,1
2014-03-04,105.73,103.31,100.062,98.6598,114.4208,UP,1
2014-03-05,105.84,105.99,102.434,98.7354,114.3239,DOWN,0
2014-03-06,103.22,105.98,104.232,98.7586,114.2185,DOWN,0
2014-03-07,101.18,104.01,103.632,98.6532,114.1002,DOWN,0
2014-03-10,100.07,100.65,103.208,98.5144,113.9976,UP,1
2014-03-11,100.51,100.34,102.164,98.3742,113.9005,DOWN,0
2014-03-12,99.65,100.21,100.926,98.247,113.8132,DOWN,0
2014-03-13,96.42,100.83,99.566,98.0378,113.7035,UP,1
2014-03-14,97.0,97.06,98.73,97.822,113.5984,UP,1
2014-03-17,98.5,97.73,98.416,97.7238,113.4968,UP,1
2014-03-18,98.82,98.35,98.078,97.6216,113.4178,DOWN,0
2014-03-19,96.4,99.26,97.428,97.5198,113.3254,DOWN,0
2014-03-20,95.14,96.4,97.172,97.4404,113.2272,UP,1
2014-03-21,95.55,96.25,96.882,97.362,113.1354,DOWN,0
2014-03-24,93.38,96.5,95.858,97.2592,113.0161,DOWN,0
2014-03-25,93.01,95.68,94.696,97.1368,112.8968,UP,1
2014-03-26,96.12,94.32,94.64,97.1678,112.7897,DOWN,0
2014-03-27,94.71,96.04,94.554,97.112,112.6904,UP,1
2014-03-28,96.28,95.43,94.7,97.0824,112.6123,DOWN,0
2014-03-31,95.11,94.81,95.046,96.8352,112.5229,UP,1
2014-04-01,95.97,95.43,95.638,96.655,112.4431,DOWN,0
2014-04-02,95.48,95.77,95.51,96.4634,112.3505,DOWN,0
2014-04-03,92.96,95.35,95.16,96.1956,112.2472,DOWN,0
2014-04-04,89.15,93.78,93.734,95.968,112.114,DOWN,0
2014-04-07,84.21,89.46,91.554,95.7512,111.9812,UP,1
2014-04-08,85.45,84.64,89.45,95.5548,111.8675,UP,1
2014-04-09,91.77,86.14,88.708,95.4328,111.7978,DOWN,0
2014-04-10,87.78,91.92,87.672,95.298,111.7036,DOWN,0
2014-04-11,85.91,86.25,87.024,95.0782,111.59,UP,1
2014-04-14,86.9,87.36,87.562,94.8864,111.4786,DOWN,0
2014-04-15,84.09,87.56,87.29,94.7264,111.3603,UP,1
2014-04-16,84.64,86.31,85.864,94.5892,111.2421,UP,1
2014-04-17,86.15,84.93,85.538,94.4456,111.1385,DOWN,0
2014-04-21,85.005,86.0,85.357,94.2659,111.0276,UP,1
2014-04-22,85.55,84.88,85.087,94.0715,110.9255,UP,1
2014-04-23,86.56,84.91,85.581,93.9041,110.8255,UP,1
2014-04-24,89.36,87.38,86.525,93.7847,110.7202,DOWN,0
2014-04-25,87.28,87.61,86.751,93.6685,110.6063,UP,1
2014-04-28,87.47,88.36,87.244,93.4985,110.4891,UP,1
2014-04-29,87.9,88.33,87.714,93.3503,110.3617,UP,1
2014-04-30,93.27,88.84,89.056,93.3447,110.2854,DOWN,0
2014-05-01,89.42,92.82,89.068,93.2797,110.2039,DOWN,0
2014-05-02,89.12,89.43,89.436,93.2031,110.102,DOWN,0
2014-05-05,88.47,88.71,89.636,93.1525,110.0108,DOWN,0
2014-05-06,84.84,87.73,89.024,93.0279,109.9067,DOWN,0
2014-05-07,84.12,84.88,87.194,92.9209,109.7964,DOWN,0
2014-05-08,83.26,84.12,85.962,92.7065,109.6778,UP,1
2014-05-09,84.57,88.99,85.052,92.5133,109.563,UP,1
2014-05-12,86.64,84.82,84.686,92.1625,109.4312,DOWN,0
2014-05-13,86.43,86.9,85.004,91.8473,109.3022,DOWN,0
2014-05-14,85.94,86.39,85.368,91.4515,109.1538,DOWN,0
2014-05-15,85.23,85.08,85.762,91.0393,108.9847,DOWN,0
2014-05-16,84.99,84.99,85.846,90.6747,108.8225,DOWN,0
2014-05-19,84.05,84.03,85.328,90.3321,108.6354,DOWN,0
2014-05-20,80.53,83.9,84.148,89.9413,108.3962,UP,1
2014-05-21,80.91,80.48,83.142,89.5493,108.1514,UP,1
2014-05-22,84.16,80.54,82.928,89.2395,107.9387,DOWN,0
2014-05-23,84.11,84.05,82.752,88.9933,107.7408,UP,1
2014-05-27,84.12,84.43,82.766,88.7357,107.5402,DOWN,0
2014-05-28,82.1,83.38,83.08,88.4077,107.3325,UP,1
2014-05-29,87.61,85.93,84.42,88.1835,107.1419,DOWN,0
2014-05-30,85.07,86.48,84.602,87.9569,106.9209,DOWN,0
2014-06-02,83.86,85.22,84.552,87.7313,106.7076,UP,1
2014-06-03,84.82,83.38,84.692,87.5167,106.5167,DOWN,0
2014-06-04,84.74,84.09,85.22,87.3439,106.3309,UP,1
2014-06-05,87.89,85.16,85.276,87.2415,106.1655,UP,1
2014-06-06,88.12,88.0,85.886,87.0815,106.006,UP,1
2014-06-09,88.37,87.77,86.788,86.9547,105.8404,UP,1
2014-06-10,89.62,88.35,87.748,86.8215,105.6735,DOWN,0
2014-06-11,88.33,88.52,88.466,86.6859,105.4987,DOWN,0
2014-06-12,87.33,88.36,88.354,86.5131,105.3145,UP,1
2014-06-13,87.54,88.45,88.238,86.3543,105.1528,DOWN,0
2014-06-16,87.19,87.39,88.002,86.2389,104.984,UP,1
2014-06-17,88.53,86.81,87.784,86.2265,104.8208,UP,1
2014-06-18,88.85,88.08,87.888,86.3193,104.6716,UP,1
2014-06-19,90.67,88.2,88.556,86.4237,104.5185,UP,1
2014-06-20,91.07,91.0,89.262,86.4097,104.3686,UP,1
2014-06-23,92.78,91.49,90.38,86.5097,104.2172,DOWN,0
