ticker,RJF US Equity,RJF US Equity,RJF US Equity,RJF US Equity,RJF US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2013-07-29,29.1067,29.5133,28.1271,29.2347,28.9663,UP,1
2013-07-30,29.16,29.2067,28.1497,29.1827,28.9404,UP,1
2013-07-31,29.38,29.24,28.1737,29.2173,28.9184,UP,1
2013-08-01,30.0467,29.3133,28.2,29.3893,28.9171,DOWN,0
2013-08-02,30.0067,29.8867,28.2282,29.54,28.9272,DOWN,0
2013-08-05,29.8267,29.9,28.2532,29.684,28.9535,DOWN,0
2013-08-06,29.4333,29.7667,28.2753,29.7387,28.9788,DOWN,0
2013-08-07,29.4133,29.4333,28.2944,29.7453,28.986,DOWN,0
2013-08-08,29.34,29.6133,28.3138,29.604,28.9909,UP,1
2013-08-09,29.38,29.3267,28.3355,29.4787,28.9848,DOWN,0
2013-08-12,29.1267,29.2667,28.3572,29.3387,28.9811,UP,1
2013-08-13,29.38,29.2467,28.3803,29.328,28.994,DOWN,0
2013-08-14,29.1467,29.4,28.4031,29.2747,29.0101,DOWN,0
2013-08-15,28.4933,28.8533,28.4182,29.1053,29.0237,DOWN,0
2013-08-16,28.4533,28.4533,28.4329,28.92,29.0241,DOWN,0
2013-08-19,28.12,28.38,28.4464,28.7187,29.0112,UP,1
2013-08-20,28.4267,28.1467,28.4588,28.528,29.0095,DOWN,0
2013-08-21,28.0467,28.3267,28.471,28.308,29.0099,DOWN,0
2013-08-22,27.94,27.9867,28.4806,28.1973,29.016,DOWN,0
2013-08-23,27.8667,27.9933,28.4872,28.08,29.006,UP,1
2013-08-26,27.96,27.9333,28.5005,28.048,28.9988,DOWN,0
2013-08-27,27.66,27.6533,28.5139,27.8947,28.9753,UP,1
2013-08-28,27.6933,27.6733,28.527,27.824,28.9491,UP,1
2013-08-29,27.9867,27.6467,28.5404,27.8333,28.9311,DOWN,0
2013-08-30,27.8867,28.0333,28.5534,27.8373,28.9223,DOWN,0
2013-09-03,27.8067,28.2133,28.5699,27.8067,28.9107,UP,1
2013-09-04,28.12,27.7667,28.5877,27.8987,28.9171,UP,1
2013-09-05,28.24,28.12,28.6057,28.008,28.9148,UP,1
2013-09-06,28.28,28.3467,28.6219,28.0667,28.9133,UP,1
2013-09-09,28.6133,28.38,28.6398,28.212,28.9093,UP,1
2013-09-10,28.9867,28.88,28.6597,28.448,28.916,UP,1
2013-09-11,29.1,28.8933,28.6788,28.644,28.9191,DOWN,0
2013-09-12,28.9667,29.0933,28.6979,28.7893,28.922,DOWN,0
2013-09-13,28.94,28.9733,28.718,28.9213,28.9265,UP,1
2013-09-16,29.1933,29.3667,28.7391,29.0373,28.9227,UP,1
2013-09-17,29.3933,29.1533,28.7599,29.1187,28.9252,UP,1
2013-09-18,29.6133,29.4667,28.7821,29.2213,28.9244,DOWN,0
2013-09-19,29.3333,29.7533,28.8035,29.2947,28.9192,DOWN,0
2013-09-20,28.9733,29.4067,28.824,29.3013,28.9064,DOWN,0
2013-09-23,28.44,28.7333,28.8418,29.1507,28.8803,DOWN,0
2013-09-24,28.2667,28.4733,28.8604,28.9253,28.8495,UP,1
2013-09-25,28.28,28.2667,28.8788,28.6587,28.8255,DOWN,0
2013-09-26,28.2467,28.1733,28.8976,28.4413,28.8139,DOWN,0
2013-09-27,27.9733,27.96,28.9148,28.2413,28.7881,DOWN,0
2013-09-30,27.78,27.66,28.9305,28.1093,28.7645,UP,1
2013-10-01,27.9333,27.8533,28.9468,28.0427,28.7365,DOWN,0
2013-10-02,27.1667,27.76,28.9578,27.82,28.6915,DOWN,0
2013-10-03,26.94,27.1533,28.9639,27.5587,28.6461,UP,1
2013-10-04,27.36,26.9733,28.9693,27.436,28.6096,DOWN,0
2013-10-07,27.02,27.1467,28.9735,27.284,28.5649,DOWN,0
2013-10-08,26.6933,27.06,28.9754,27.036,28.5167,UP,1
2013-10-09,27.1333,26.86,28.9802,27.0293,28.4761,UP,1
2013-10-10,27.9333,27.6133,28.9905,27.228,28.4472,UP,1
2013-10-11,28.1533,27.9333,29.0032,27.3867,28.4093,UP,1
2013-10-14,28.2733,27.9333,29.0171,27.6373,28.3747,DOWN,0
2013-10-15,28.0467,28.2267,29.0305,27.908,28.3391,UP,1
2013-10-16,28.6533,28.22,29.0454,28.212,28.3235,UP,1
2013-10-17,29.0533,28.4,29.0574,28.436,28.3163,UP,1
2013-10-18,29.28,29.2667,29.071,28.6613,28.3151,DOWN,0
2013-10-21,29.1667,29.2267,29.0804,28.84,28.3108,UP,1
2013-10-22,29.1867,29.2267,29.0897,29.068,28.312,DOWN,0
2013-10-23,28.9733,28.9867,29.098,29.132,28.3039,UP,1
2013-10-24,29.82,29.9467,29.109,29.2853,28.3173,UP,1
2013-10-25,30.5667,29.98,29.1241,29.5427,28.3588,UP,1
2013-10-28,30.9467,30.56,29.1401,29.8987,28.4087,UP,1
2013-10-29,31.3,30.9533,29.1578,30.3213,28.4723,DOWN,0
2013-10-30,30.6133,31.2933,29.1717,30.6493,28.516,DOWN,0
2013-10-31,30.4333,30.6467,29.1855,30.772,28.5637,DOWN,0
2013-11-01,30.4333,30.4333,29.1976,30.7453,28.6136,DOWN,0
2013-11-04,30.2133,30.4667,29.2077,30.5987,28.6605,UP,1
2013-11-05,30.34,30.14,29.2185,30.4067,28.7081,UP,1
2013-11-06,30.5533,30.46,29.2316,30.3947,28.766,DOWN,0
2013-11-07,29.9133,30.6333,29.2355,30.2907,28.8104,UP,1
2013-11-08,30.84,29.98,29.242,30.372,28.8675,DOWN,0
2013-11-11,30.8,30.8933,29.2475,30.4893,28.9257,DOWN,0
2013-11-12,30.62,30.74,29.2499,30.5453,28.982,UP,1
2013-11-13,31.2,30.4267,29.2558,30.6747,29.0436,DOWN,0
2013-11-14,31.14,31.28,29.2627,30.92,29.1016,UP,1
2013-11-15,31.28,31.24,29.2681,31.008,29.1616,DOWN,0
2013-11-18,31.1667,31.3067,29.2746,31.0813,29.2127,DOWN,0
2013-11-19,30.9333,31.12,29.2787,31.144,29.2516,UP,1
2013-11-20,31.3333,30.9533,29.2845,31.1707,29.2963,UP,1
2013-11-21,32.1333,31.52,29.2936,31.3693,29.3596,UP,1
2013-11-22,32.1733,32.1333,29.3034,31.548,29.4243,UP,1
2013-11-25,32.4267,32.2,29.3145,31.8,29.4889,DOWN,0
2013-11-26,32.1133,32.3667,29.3237,32.036,29.5433,DOWN,0
2013-11-27,32.0933,32.22,29.3322,32.188,29.5929,UP,1
2013-11-29,32.12,32.14,29.3408,32.1853,29.6487,UP,1
2013-12-02,32.2867,32.1533,29.3509,32.208,29.7149,DOWN,0
2013-12-03,32.04,32.18,29.357,32.1307,29.7869,UP,1
2013-12-04,32.2,31.8467,29.3667,32.148,29.8656,UP,1
2013-12-05,32.38,32.4067,29.38,32.2053,29.9476,UP,1
2013-12-06,32.5533,32.6667,29.393,32.292,30.0337,UP,1
2013-12-09,32.68,32.58,29.41,32.3707,30.1279,UP,1
2013-12-10,32.76,32.5733,29.4277,32.5147,30.2275,DOWN,0
2013-12-11,32.38,32.8067,29.4422,32.5507,30.3164,UP,1
2013-12-12,32.6667,32.4133,29.4592,32.608,30.4264,DOWN,0
2013-12-13,32.56,32.7733,29.4774,32.6093,30.5388,UP,1
2013-12-16,32.72,32.6667,29.4954,32.6173,30.646,DOWN,0
2013-12-17,32.64,32.7,29.5094,32.5933,30.7584,UP,1
2013-12-18,33.5933,32.7133,29.5267,32.836,30.8964,UP,1
2013-12-19,33.74,33.5467,29.5419,33.0507,31.0285,UP,1
2013-12-20,34.3133,33.8933,29.5579,33.4013,31.1561,UP,1
2013-12-23,34.4533,34.5133,29.5736,33.748,31.2821,UP,1
2013-12-24,34.54,34.4,29.5906,34.128,31.4075,UP,1
2013-12-26,34.64,34.6667,29.6064,34.3373,31.5393,DOWN,0
2013-12-27,34.6,34.7,29.6209,34.5093,31.6583,DOWN,0
2013-12-30,34.42,34.56,29.6336,34.5307,31.7656,UP,1
2013-12-31,34.7933,34.4467,29.6496,34.5987,31.8759,DOWN,0
2014-01-02,34.3667,34.8867,29.6634,34.564,31.9799,UP,1
2014-01-03,34.7667,34.4133,29.6769,34.5893,32.0915,DOWN,0
2014-01-06,34.7467,34.9333,29.6973,34.6187,32.2069,UP,1
2014-01-07,34.9333,34.8333,29.7187,34.7213,32.3092,UP,1
2014-01-08,35.36,34.9333,29.7436,34.8347,32.4051,UP,1
2014-01-09,35.6,35.8333,29.7682,35.0813,32.4981,DOWN,0
2014-01-10,35.5733,35.5,29.7938,35.2427,32.5836,DOWN,0
2014-01-13,35.0533,35.6067,29.8154,35.304,32.6724,UP,1
2014-01-14,35.52,35.1,29.8408,35.4213,32.7741,UP,1
2014-01-15,36.2533,35.8267,29.8716,35.6,32.8905,DOWN,0
2014-01-16,36.08,36.1933,29.9052,35.696,33.0079,DOWN,0
2014-01-17,36.0333,36.08,29.9369,35.788,33.1217,UP,1
2014-01-21,36.22,36.32,29.9709,36.0213,33.2351,DOWN,0
2014-01-22,35.92,36.32,30.0028,36.1013,33.3552,DOWN,0
2014-01-23,35.4933,36.06,30.0305,35.9493,33.4483,DOWN,0
2014-01-24,35.04,35.3267,30.0511,35.7413,33.5331,DOWN,0
2014-01-27,34.42,35.3,30.0699,35.4187,33.6091,UP,1
2014-01-28,34.88,34.4133,30.0909,35.1507,33.6827,DOWN,0
2014-01-29,34.2267,34.48,30.1154,34.812,33.7444,UP,1
2014-01-30,34.4933,34.4467,30.1375,34.612,33.8087,DOWN,0
2014-01-31,33.94,34.2267,30.1594,34.392,33.8641,DOWN,0
2014-02-03,32.2333,33.9667,30.1754,33.9547,33.8901,UP,1
2014-02-04,32.68,32.46,30.1917,33.5147,33.9171,DOWN,0
2014-02-05,32.1933,32.6933,30.2058,33.108,33.9183,UP,1
2014-02-06,32.5333,32.3333,30.2195,32.716,33.9255,UP,1
2014-02-07,32.9067,32.72,30.2352,32.5093,33.9351,UP,1
2014-02-10,33.0,32.98,30.264,32.6627,33.9528,UP,1
2014-02-11,33.3067,33.0067,30.2962,32.788,33.9771,UP,1
2014-02-12,33.62,33.3667,30.3301,33.0733,34.0071,UP,1
2014-02-13,34.2267,33.3933,30.3632,33.412,34.0459,DOWN,0
2014-02-14,34.12,34.1933,30.3995,33.6547,34.0875,UP,1
2014-02-18,34.8267,34.1067,30.4349,34.02,34.14,DOWN,0
2014-02-19,34.4533,34.6733,30.4657,34.2493,34.1815,UP,1
2014-02-20,34.74,34.3867,30.4987,34.4733,34.2252,UP,1
2014-02-21,34.8533,34.7067,30.5319,34.5987,34.2687,UP,1
2014-02-24,35.4067,34.8267,30.5659,34.856,34.3216,DOWN,0
2014-02-25,34.9,35.3733,30.5984,34.8707,34.372,DOWN,0
2014-02-26,34.7933,35.0333,30.6299,34.9387,34.4145,UP,1
2014-02-27,35.04,34.7667,30.6635,34.9987,34.4641,UP,1
2014-02-28,35.1867,35.0733,30.6932,35.0653,34.5135,DOWN,0
2014-03-03,34.7067,34.8067,30.7179,34.9253,34.5548,UP,1
2014-03-04,35.7667,35.2733,30.7444,35.0987,34.5983,DOWN,0
2014-03-05,35.6333,35.7333,30.7703,35.2667,34.6361,UP,1
2014-03-06,35.6467,35.7933,30.7961,35.388,34.6628,UP,1
2014-03-07,35.9467,35.84,30.8253,35.54,34.6927,DOWN,0
2014-03-10,35.7667,35.7667,30.8566,35.752,34.7172,DOWN,0
2014-03-11,35.32,35.8,30.8907,35.6627,34.7308,UP,1
2014-03-12,35.3667,35.0533,30.9267,35.6093,34.7461,DOWN,0
2014-03-13,34.8867,35.54,30.9558,35.4573,34.7555,DOWN,0
2014-03-14,34.5533,34.76,30.9831,35.1787,34.7507,UP,1
2014-03-17,35.2267,34.86,31.0108,35.0707,34.7679,DOWN,0
2014-03-18,35.1067,35.2733,31.0398,35.028,34.7747,DOWN,0
2014-03-19,35.0667,35.0933,31.0715,34.968,34.7811,UP,1
2014-03-20,36.2267,35.2533,31.1109,35.236,34.8069,DOWN,0
2014-03-21,36.0067,36.4133,31.1519,35.5267,34.8199,UP,1
2014-03-24,36.0333,36.1,31.1899,35.688,34.8285,UP,1
2014-03-25,36.1267,36.2133,31.2267,35.892,34.8396,DOWN,0
2014-03-26,35.6667,36.2533,31.2624,36.012,34.8519,DOWN,0
2014-03-27,35.5933,35.6667,31.3003,35.8853,34.8533,UP,1
2014-03-28,36.3333,35.5133,31.3438,35.9507,34.8549,UP,1
2014-03-31,37.2867,36.6667,31.3884,36.2013,34.8791,DOWN,0
2014-04-01,37.0533,37.5267,31.432,36.3867,34.8995,UP,1
2014-04-02,37.36,37.0333,31.4747,36.7253,34.9223,DOWN,0
2014-04-03,37.1,37.46,31.5151,37.0267,34.9459,DOWN,0
2014-04-04,35.6867,37.3333,31.5491,36.8973,34.9497,DOWN,0
2014-04-07,34.6933,35.5467,31.581,36.3787,34.9428,DOWN,0
2014-04-08,34.5733,34.7,31.6119,35.8827,34.9459,UP,1
2014-04-09,34.8133,34.72,31.647,35.3733,34.9445,DOWN,0
2014-04-10,33.6,34.88,31.6732,34.6733,34.932,DOWN,0
2014-04-11,32.9,33.2733,31.6959,34.116,34.9001,DOWN,0
2014-04-14,32.8933,33.28,31.7163,33.756,34.8792,UP,1
2014-04-15,33.0533,32.9933,31.7383,33.452,34.8956,UP,1
2014-04-16,33.56,33.38,31.7614,33.2013,34.9132,DOWN,0
2014-04-17,33.4733,33.5933,31.7847,33.176,34.9388,UP,1
2014-04-21,33.4933,33.4867,31.8086,33.2947,34.958,UP,1
2014-04-22,34.1,33.56,31.8321,33.536,34.9819,DOWN,0
2014-04-23,33.68,34.0667,31.8542,33.6613,34.9955,DOWN,0
2014-04-24,33.4133,33.4733,31.873,33.632,34.9976,DOWN,0
2014-04-25,33.1667,33.2733,31.8909,33.5707,34.9885,DOWN,0
2014-04-28,32.72,33.2333,31.9064,33.416,34.9584,UP,1
2014-04-29,32.8867,33.0267,31.9221,33.1733,34.9337,UP,1
2014-04-30,33.1333,32.78,31.9387,33.064,34.8999,DOWN,0
2014-05-01,33.0133,33.1733,31.9564,32.984,34.8711,UP,1
2014-05-02,33.16,33.0467,31.9781,32.9827,34.8395,UP,1
2014-05-05,33.1733,32.8867,31.9976,33.0733,34.8059,DOWN,0
2014-05-06,32.5467,32.9867,32.0156,33.0053,34.7487,UP,1
2014-05-07,33.1,32.6733,32.0344,32.9987,34.7127,DOWN,0
2014-05-08,32.8133,32.98,32.0514,32.9587,34.6731,UP,1
2014-05-09,32.8667,32.7533,32.0697,32.9,34.6296,UP,1
2014-05-12,34.02,33.1067,32.0938,33.0693,34.6063,DOWN,0
2014-05-13,33.52,33.9067,32.1152,33.264,34.5825,DOWN,0
2014-05-14,33.0733,33.4133,32.135,33.2587,34.5287,DOWN,0
2014-05-15,32.1933,32.8733,32.1502,33.1347,34.4599,UP,1
2014-05-16,32.3467,32.2067,32.165,33.0307,34.3939,UP,1
2014-05-19,32.7067,32.1933,32.1783,32.768,34.3291,DOWN,0
2014-05-20,32.0933,32.6333,32.1887,32.4827,34.2556,UP,1
2014-05-21,32.2667,31.7467,32.2009,32.3213,34.1945,UP,1
2014-05-22,32.3667,32.18,32.2156,32.356,34.1345,UP,1
2014-05-23,32.42,32.3533,32.2306,32.3707,34.0852,UP,1
2014-05-27,32.7333,32.6,32.2476,32.376,34.0488,DOWN,0
2014-05-28,32.3933,32.6733,32.2627,32.436,33.9921,DOWN,0
2014-05-29,32.1667,32.56,32.2779,32.416,33.9333,UP,1
2014-05-30,32.2667,32.1333,32.2923,32.396,33.8773,UP,1
2014-06-02,32.6,32.3933,32.3096,32.432,33.8048,DOWN,0
2014-06-03,32.54,32.5333,32.3298,32.3933,33.7355,UP,1
2014-06-04,32.78,32.4267,32.3514,32.4707,33.6704,UP,1
2014-06-05,33.0067,32.8667,32.3759,32.6387,33.608,UP,1
2014-06-06,33.24,33.0333,32.3999,32.8333,33.5595,UP,1
2014-06-09,33.66,33.2333,32.428,33.0453,33.5208,DOWN,0
2014-06-10,33.3933,33.5667,32.4553,33.216,33.462,DOWN,0
2014-06-11,32.7733,33.18,32.4798,33.2147,33.3717,DOWN,0
2014-06-12,32.5933,32.6467,32.503,33.132,33.2825,UP,1
2014-06-13,32.6467,32.7267,32.5279,33.0133,33.1883,DOWN,0
2014-06-16,32.44,32.5467,32.5516,32.7693,33.0951,UP,1
2014-06-17,33.6067,32.46,32.5797,32.812,33.0535,UP,1
2014-06-18,33.8067,33.5333,32.6093,33.0187,33.0357,DOWN,0
2014-06-19,33.34,33.8733,32.637,33.168,33.0111,UP,1
2014-06-20,33.6667,33.3867,32.6647,33.372,32.9881,UP,1
2014-06-23,33.8867,33.7,32.693,33.6613,32.9939,DOWN,0
2014-06-24,33.4533,33.7267,32.7188,33.6307,33.0049,UP,1
2014-06-25,33.74,33.3067,32.7445,33.6173,33.0219,DOWN,0
2014-06-26,33.6667,33.5867,32.7679,33.6827,33.0341,DOWN,0
2014-06-27,33.6533,33.3533,32.7906,33.68,33.036,UP,1
2014-06-30,33.82,33.7067,32.8149,33.6667,33.0429,UP,1
2014-07-01,34.02,33.9267,32.8403,33.78,33.0535,DOWN,0
2014-07-02,33.8333,33.9067,32.8635,33.7987,33.0481,UP,1
2014-07-03,34.4933,34.1067,32.889,33.964,33.0644,DOWN,0
2014-07-07,34.14,34.3133,32.9116,34.0613,33.0789,DOWN,0
2014-07-08,33.5733,33.9733,32.9328,34.012,33.0871,DOWN,0
2014-07-09,33.3333,33.5467,32.9546,33.8747,33.0993,DOWN,0
2014-07-10,32.8733,32.6467,32.9768,33.6827,33.0991,UP,1
2014-07-11,33.0067,32.7,33.0005,33.3853,33.0965,UP,1
2014-07-14,33.1333,33.3933,33.0248,33.184,33.0989,DOWN,0
2014-07-15,33.1133,33.26,33.0491,33.092,33.098,DOWN,0
2014-07-16,33.0133,33.2733,33.0743,33.028,33.0948,DOWN,0
2014-07-17,33.0,32.78,33.1004,33.0533,33.1039,UP,1
2014-07-18,33.3733,33.08,33.1276,33.1267,33.1093,DOWN,0
2014-07-21,33.2,33.12,33.1578,33.14,33.1171,UP,1
2014-07-22,33.4933,33.4533,33.1905,33.216,33.1296,DOWN,0
2014-07-23,33.4933,33.44,33.2212,33.312,33.1191,UP,1
2014-07-24,34.3067,35.6933,33.2576,33.5733,33.1348,DOWN,0
2014-07-25,33.78,34.0133,33.2931,33.6547,33.1489,DOWN,0
2014-07-28,33.78,33.6667,33.3263,33.7707,33.1807,DOWN,0
2014-07-29,33.5133,33.7667,33.3542,33.7747,33.204,UP,1
2014-07-30,34.4667,33.7867,33.3858,33.9693,33.2392,DOWN,0
2014-07-31,33.9667,34.64,33.4142,33.9013,33.2767,DOWN,0
2014-08-01,33.58,33.7467,33.4419,33.8613,33.3029,UP,1
2014-08-04,33.7533,33.6467,33.4674,33.856,33.3307,DOWN,0
2014-08-05,33.4867,33.4933,33.4896,33.8507,33.352,UP,1
2014-08-06,33.6667,33.3067,33.5115,33.6907,33.3707,DOWN,0
2014-08-07,33.34,33.82,33.5324,33.5653,33.3896,UP,1
2014-08-08,34.0533,33.42,33.5567,33.66,33.4273,UP,1
2014-08-11,34.38,34.2867,33.5837,33.7853,33.4696,UP,1
2014-08-12,34.4533,34.4133,33.6069,33.9787,33.5067,UP,1
2014-08-13,34.6733,34.5533,33.6274,34.18,33.5493,UP,1
2014-08-14,34.74,34.74,33.6464,34.46,33.5885,DOWN,0
2014-08-15,34.6667,34.9533,33.6632,34.5827,33.6217,UP,1
2014-08-18,35.0667,34.9933,33.6855,34.72,33.6583,DOWN,0
2014-08-19,35.02,35.1533,33.7084,34.8333,33.6855,UP,1
2014-08-20,35.3533,35.0333,33.733,34.9693,33.7247,UP,1
2014-08-21,36.0133,35.4933,33.762,35.224,33.7895,UP,1
2014-08-22,36.06,35.9333,33.7906,35.5027,33.8588,UP,1
2014-08-25,36.4667,36.1667,33.8202,35.7827,33.9352,UP,1
2014-08-26,36.5867,36.5733,33.8536,36.096,34.0181,DOWN,0
2014-08-27,36.1933,36.62,33.8803,36.264,34.0699,UP,1
2014-08-28,36.2333,36.0733,33.9075,36.308,34.1184,UP,1
2014-08-29,36.4267,36.3067,33.9365,36.3813,34.1801,UP,1
2014-09-02,36.6333,36.6267,33.9637,36.4147,34.2395,DOWN,0
2014-09-03,36.4733,36.7667,33.9904,36.392,34.2912,UP,1
2014-09-04,36.5867,36.62,34.0169,36.4707,34.3539,UP,1
2014-09-05,36.66,36.4333,34.0444,36.556,34.4123,UP,1
2014-09-08,36.7,36.4733,34.0732,36.6107,34.4729,DOWN,0
2014-09-09,36.32,36.6333,34.0981,36.548,34.5263,UP,1
2014-09-10,36.42,36.46,34.1196,36.5373,34.5783,DOWN,0
2014-09-11,36.3467,36.3333,34.1404,36.4893,34.6248,DOWN,0
2014-09-12,36.34,36.4067,34.16,36.4253,34.6749,DOWN,0
2014-09-15,36.34,36.22,34.1811,36.3533,34.7119,UP,1
2014-09-16,36.6133,36.3133,34.2037,36.412,34.7613,UP,1
2014-09-17,36.8333,36.6067,34.2273,36.4947,34.8265,UP,1
2014-09-18,37.38,37.0667,34.2528,36.7013,34.9075,DOWN,0
2014-09-19,37.1333,37.5,34.2782,36.86,34.9927,DOWN,0
2014-09-22,36.8733,36.9533,34.3016,36.9667,35.07,DOWN,0
2014-09-23,36.2733,36.6733,34.3211,36.8987,35.1328,DOWN,0
2014-09-24,36.1133,36.2733,34.3389,36.7547,35.1928,UP,1
2014-09-25,36.1867,36.4867,34.3564,36.516,35.2563,UP,1
2014-09-26,36.5867,36.3267,34.3755,36.4067,35.328,DOWN,0
2014-09-29,36.1333,36.0267,34.3943,36.2587,35.3832,DOWN,0
2014-09-30,35.72,36.2733,34.4096,36.148,35.4336,DOWN,0
2014-10-01,34.8267,35.52,34.4209,35.8907,35.4603,UP,1
2014-10-02,35.14,34.78,34.433,35.6813,35.4932,UP,1
2014-10-03,35.5933,35.4733,34.4478,35.4827,35.5189,DOWN,0
2014-10-06,35.3133,35.86,34.4564,35.3187,35.5496,DOWN,0
2014-10-07,34.5933,35.0267,34.4606,35.0933,35.5659,UP,1
2014-10-08,34.9733,34.7267,34.4639,35.1227,35.5951,DOWN,0
2014-10-09,34.1067,34.7867,34.4622,34.916,35.5879,DOWN,0
2014-10-10,33.96,34.0267,34.4593,34.5893,35.5877,DOWN,0
2014-10-13,33.4133,33.4533,34.4532,34.2093,35.5844,DOWN,0
2014-10-14,33.3733,33.4733,34.447,33.9653,35.5768,DOWN,0
2014-10-15,33.0467,33.12,34.4402,33.58,35.568,UP,1
2014-10-16,33.24,32.3267,34.4324,33.4067,35.5595,UP,1
2014-10-17,34.1867,33.8067,34.4315,33.452,35.5764,UP,1
2014-10-20,34.2067,33.98,34.4287,33.6107,35.5795,UP,1
2014-10-21,35.3,34.4467,34.4315,33.996,35.5979,DOWN,0
2014-10-22,34.6933,35.3067,34.4303,34.3253,35.6027,UP,1
2014-10-23,35.2467,35.1733,34.4297,34.7267,35.6141,UP,1
2014-10-24,35.4667,35.18,34.429,34.9827,35.6287,DOWN,0
2014-10-27,35.38,35.22,34.4281,35.2173,35.6429,UP,1
2014-10-28,36.0933,35.5133,34.4333,35.376,35.6635,UP,1
2014-10-29,36.5333,36.04,34.4383,35.744,35.6937,UP,1
2014-10-30,36.78,36.6667,34.441,36.0507,35.7223,UP,1
2014-10-31,37.42,37.3467,34.4477,36.4413,35.7504,DOWN,0
2014-11-03,37.2333,37.5467,34.4537,36.812,35.7739,UP,1
2014-11-04,37.4,37.1,34.4596,37.0733,35.7925,UP,1
2014-11-05,37.7467,37.6733,34.4687,37.316,35.8157,UP,1
2014-11-06,37.9133,37.8333,34.4808,37.5427,35.8501,DOWN,0
2014-11-07,37.6267,37.8333,34.4937,37.584,35.878,UP,1
2014-11-10,38.0067,37.6467,34.5117,37.7387,35.9096,UP,1
2014-11-11,38.3267,37.9533,34.5289,37.924,35.9435,DOWN,0
2014-11-12,38.0333,38.0667,34.5479,37.9813,35.9747,DOWN,0
2014-11-13,37.8533,38.0667,34.5647,37.9693,36.0,DOWN,0
2014-11-14,37.6667,37.8267,34.5834,37.9773,36.0201,DOWN,0
2014-11-17,37.4733,37.6067,34.6096,37.8707,36.0356,UP,1
2014-11-18,37.4867,37.42,34.6336,37.7027,36.0589,DOWN,0
2014-11-19,37.3333,37.5,34.6593,37.5627,36.0772,DOWN,0
2014-11-20,36.9933,36.92,34.6816,37.3907,36.0901,UP,1
2014-11-21,37.4333,37.4133,34.7042,37.344,36.112,UP,1
2014-11-24,37.6133,37.5067,34.7273,37.372,36.1375,UP,1
2014-11-25,37.6467,37.52,34.749,37.404,36.1581,DOWN,0
2014-11-26,37.6333,37.6933,34.7691,37.464,36.1741,DOWN,0
2014-11-28,37.5333,37.62,34.7856,37.572,36.1772,DOWN,0
2014-12-01,37.1133,37.2933,34.8006,37.508,36.1768,UP,1
2014-12-02,37.4733,37.08,34.8138,37.48,36.1888,UP,1
2014-12-03,37.7333,37.4533,34.8302,37.4973,36.218,UP,1
2014-12-04,37.7867,37.7,34.8454,37.528,36.2515,UP,1
2014-12-05,38.24,38.1,34.8624,37.6693,36.2925,UP,1
2014-12-08,38.4467,38.2,34.8776,37.936,36.3297,DOWN,0
2014-12-09,38.36,37.8333,34.8949,38.1133,36.3743,DOWN,0
2014-12-10,37.5,38.2,34.9084,38.0667,36.4099,UP,1
2014-12-11,37.56,37.7733,34.921,38.0213,36.4645,DOWN,0
2014-12-12,36.5467,37.1533,34.9278,37.6827,36.4927,DOWN,0
2014-12-15,36.5333,36.88,34.9369,37.3,36.5115,DOWN,0
2014-12-16,35.96,36.2067,34.9379,36.82,36.5244,UP,1
2014-12-17,37.1133,36.2067,34.9453,36.7427,36.5748,UP,1
2014-12-18,37.7667,37.28,34.9559,36.784,36.6307,UP,1
2014-12-19,37.82,37.8267,34.9653,37.0387,36.7049,UP,1
2014-12-22,37.9933,37.8067,34.9764,37.3307,36.7856,UP,1
2014-12-23,38.5,38.16,34.9923,37.8387,36.8873,DOWN,0
2014-12-24,38.4867,38.5733,35.0079,38.1133,36.9896,DOWN,0
2014-12-26,38.3733,38.5467,35.0253,38.2347,37.0961,UP,1
2014-12-29,38.46,38.3333,35.0449,38.3627,37.2005,DOWN,0
2014-12-30,38.38,38.14,35.0606,38.44,37.2844,DOWN,0
2014-12-31,38.1933,38.5333,35.0761,38.3787,37.3641,DOWN,0
2015-01-02,38.1,38.4533,35.0912,38.3013,37.4201,DOWN,0
2015-01-05,37.0267,37.8267,35.0952,38.032,37.4668,DOWN,0
2015-01-06,36.0533,37.0067,35.0955,37.5507,37.4829,UP,1
2015-01-07,36.3733,36.2533,35.0972,37.1493,37.5011,UP,1
2015-01-08,37.1,36.8333,35.102,36.9307,37.5355,DOWN,0
2015-01-09,36.42,37.12,35.1058,36.5947,37.542,DOWN,0
2015-01-12,35.9267,36.5533,35.1075,36.3747,37.5299,DOWN,0
2015-01-13,35.7467,36.3533,35.1045,36.3133,37.5092,DOWN,0
2015-01-14,35.2333,35.02,35.0943,36.0853,37.4655,DOWN,0
2015-01-15,34.6333,35.2733,35.0822,35.592,37.4135,UP,1
2015-01-16,35.1,34.4533,35.0709,35.328,37.3675,DOWN,0
2015-01-20,34.8,35.04,35.0594,35.1027,37.3085,UP,1
2015-01-21,34.88,34.6733,35.0553,34.9293,37.2479,UP,1
2015-01-22,36.2733,35.2333,35.0632,35.1373,37.2208,DOWN,0
2015-01-23,35.0733,36.2733,35.0657,35.2253,37.1621,UP,1
2015-01-26,35.9467,35.0533,35.0714,35.3947,37.1145,DOWN,0
