ticker,HCA US Equity,HCA US Equity,HCA US Equity,HCA US Equity,HCA US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2019-03-18,134.75,132.23,131.714,135.1694,128.0748,UP,1
2019-03-19,136.62,135.13,133.262,135.434,128.2422,DOWN,0
2019-03-20,135.08,136.56,134.114,135.6468,128.396,UP,1
2019-03-21,136.91,134.3,135.142,135.8612,128.559,DOWN,0
2019-03-22,134.44,136.0,135.56,135.984,128.7099,DOWN,0
2019-03-25,132.66,133.75,135.142,136.0422,128.85,DOWN,0
2019-03-26,129.75,133.17,133.768,136.0544,128.9721,DOWN,0
2019-03-27,128.68,129.26,132.488,136.0428,129.0886,DOWN,0
2019-03-28,128.66,129.33,130.838,135.9862,129.1997,UP,1
2019-03-29,130.38,129.37,130.026,135.9476,129.32,UP,1
2019-04-01,131.98,131.64,129.89,135.906,129.4515,DOWN,0
2019-04-02,130.65,131.83,130.07,135.8282,129.5747,UP,1
2019-04-03,131.21,131.49,130.576,135.793,129.6982,UP,1
2019-04-04,132.35,131.51,131.314,135.7642,129.8302,UP,1
2019-04-05,134.08,132.56,132.054,135.792,129.973,DOWN,0
2019-04-08,131.84,133.47,132.026,135.7708,130.0933,UP,1
2019-04-09,132.28,131.27,132.352,135.7818,130.2168,UP,1
2019-04-10,133.93,132.88,132.896,135.6998,130.3528,DOWN,0
2019-04-11,130.13,134.09,132.452,135.5212,130.4773,DOWN,0
2019-04-12,127.87,130.63,131.21,135.29,130.59,DOWN,0
2019-04-15,127.09,128.01,130.26,135.0376,130.7045,DOWN,0
2019-04-16,114.38,128.17,126.68,134.55,130.761,DOWN,0
2019-04-17,112.01,114.76,122.296,133.9958,130.808,UP,1
2019-04-18,115.24,111.85,119.318,133.5,130.8683,DOWN,0
2019-04-22,115.0,115.17,116.744,132.9876,130.9239,UP,1
2019-04-23,120.18,116.36,115.362,132.6006,131.0074,UP,1
2019-04-24,123.84,120.25,117.254,132.3042,131.1005,UP,1
2019-04-25,124.56,123.25,119.764,131.991,131.1947,UP,1
2019-04-26,125.55,124.0,121.826,131.6842,131.2935,DOWN,0
2019-04-29,125.42,125.78,123.91,131.3482,131.393,UP,1
2019-04-30,127.23,130.46,125.32,131.0076,131.5023,DOWN,0
2019-05-01,124.09,126.8,125.37,130.6176,131.59,UP,1
2019-05-02,125.52,124.31,125.562,130.2814,131.6834,UP,1
2019-05-03,125.61,126.29,125.574,129.9534,131.7694,UP,1
2019-05-06,128.78,123.48,126.246,129.6482,131.8804,DOWN,0
2019-05-07,126.51,127.15,126.102,129.3132,131.9744,DOWN,0
2019-05-08,125.09,126.31,126.302,128.9646,132.0599,DOWN,0
2019-05-09,124.6,123.7,126.118,128.6804,132.1411,DOWN,0
2019-05-10,123.75,124.55,125.746,128.3746,132.219,DOWN,0
2019-05-13,122.17,121.56,124.424,128.0486,132.2392,UP,1
2019-05-14,122.24,122.35,123.57,127.7714,132.2289,UP,1
2019-05-15,123.18,121.71,123.188,127.5272,132.2241,DOWN,0
2019-05-16,122.7,123.34,122.808,127.4066,132.2173,UP,1
2019-05-17,123.51,121.14,122.76,127.339,132.2137,UP,1
2019-05-20,125.69,122.79,123.464,127.358,132.2193,UP,1
2019-05-21,128.21,126.66,124.658,127.4044,132.2339,DOWN,0
2019-05-22,128.21,127.41,125.664,127.391,132.2242,DOWN,0
2019-05-23,126.71,127.43,126.466,127.3088,132.2137,DOWN,0
2019-05-24,123.84,126.13,126.532,127.1502,132.1857,DOWN,0
2019-05-28,123.04,123.31,126.002,126.964,132.1593,DOWN,0
2019-05-29,121.86,122.91,124.732,126.7062,132.1276,UP,1
2019-05-30,122.57,122.44,123.604,126.4252,132.0996,DOWN,0
2019-05-31,120.96,121.47,122.454,126.1428,132.0612,UP,1
2019-06-03,123.03,121.0,122.292,125.8652,132.0263,UP,1
2019-06-04,125.53,124.04,122.79,125.687,132.0058,DOWN,0
2019-06-05,124.75,126.83,123.368,125.5288,131.9844,UP,1
2019-06-06,126.01,125.12,124.056,125.454,131.9566,UP,1
2019-06-07,128.41,126.71,125.546,125.4486,131.9414,UP,1
2019-06-10,130.27,129.0,126.994,125.4808,131.9397,DOWN,0
2019-06-11,128.04,130.34,127.496,125.434,131.9243,DOWN,0
2019-06-12,126.73,127.63,127.892,125.329,131.9026,UP,1
2019-06-13,127.38,126.84,128.166,125.2636,131.8827,DOWN,0
2019-06-14,126.63,127.6,127.81,125.172,131.8595,UP,1
2019-06-17,128.17,126.49,127.39,125.0884,131.8492,UP,1
2019-06-18,129.06,128.49,127.594,124.988,131.8338,UP,1
2019-06-19,130.1,129.61,128.268,124.9532,131.8253,DOWN,0
2019-06-20,128.08,131.23,128.408,124.8692,131.7952,UP,1
2019-06-21,128.23,127.71,128.728,124.7552,131.7662,UP,1
2019-06-24,131.09,130.0,129.312,124.7744,131.7527,UP,1
2019-06-25,135.18,131.53,130.536,124.9206,131.7671,DOWN,0
2019-06-26,133.66,135.0,131.248,125.052,131.7731,UP,1
2019-06-27,134.1,134.08,132.452,125.4464,131.7861,UP,1
2019-06-28,135.17,134.1,133.84,125.9096,131.803,DOWN,0
2019-07-01,134.54,136.36,134.53,126.2956,131.8182,UP,1
2019-07-02,135.34,134.78,134.562,126.7024,131.8257,UP,1
2019-07-03,138.18,136.12,135.466,127.0624,131.8484,UP,1
2019-07-05,138.53,137.22,136.352,127.3562,131.8776,DOWN,0
2019-07-08,137.36,137.65,136.79,127.6122,131.8955,DOWN,0
2019-07-09,134.99,135.85,136.88,127.801,131.9109,UP,1
2019-07-10,136.68,138.39,137.148,128.0262,131.9308,UP,1
2019-07-11,138.65,139.23,137.242,128.2546,131.9572,UP,1
2019-07-12,141.51,138.61,137.838,128.603,131.9932,DOWN,0
2019-07-15,140.92,141.16,138.55,128.911,132.0252,DOWN,0
2019-07-16,139.7,140.93,139.492,129.1928,132.0405,UP,1
2019-07-17,139.97,139.69,140.15,129.4166,132.0487,UP,1
2019-07-18,141.23,140.01,140.666,129.711,132.0593,DOWN,0
2019-07-19,139.48,141.45,140.26,129.9988,132.0552,UP,1
2019-07-22,140.57,140.17,140.19,130.3182,132.0683,UP,1
2019-07-23,140.67,140.76,140.384,130.6566,132.0784,UP,1
2019-07-24,143.29,140.23,141.048,131.079,132.0988,DOWN,0
2019-07-25,141.87,143.45,141.176,131.4716,132.1133,UP,1
2019-07-26,145.06,144.51,142.292,131.9092,132.1442,UP,1
2019-07-29,146.16,145.0,143.41,132.3784,132.1771,DOWN,0
2019-07-30,132.8,131.29,141.836,132.5642,132.1656,UP,1
2019-07-31,133.51,132.45,139.88,132.7206,132.171,DOWN,0
2019-08-01,129.54,133.19,137.414,132.7472,132.1494,DOWN,0
2019-08-02,127.14,129.17,133.83,132.7258,132.1213,DOWN,0
2019-08-05,123.54,125.8,129.306,132.6624,132.0615,UP,1
2019-08-06,124.33,124.37,127.612,132.6722,132.0008,UP,1
2019-08-07,126.1,123.26,126.13,132.7334,131.9495,UP,1
2019-08-08,126.62,126.17,125.546,132.8286,131.914,UP,1
2019-08-09,127.5,127.73,125.618,132.9272,131.8897,DOWN,0
2019-08-12,125.8,126.56,126.07,133.024,131.8656,UP,1
2019-08-13,127.9,125.15,126.784,133.1214,131.8726,DOWN,0
2019-08-14,123.27,125.85,126.218,133.0762,131.8536,DOWN,0
2019-08-15,123.27,123.29,125.548,133.0466,131.8307,UP,1
2019-08-16,123.93,124.01,124.834,133.005,131.8053,UP,1
2019-08-19,124.61,125.85,124.596,132.929,131.7523,DOWN,0
2019-08-20,123.19,124.35,123.654,132.7874,131.7006,UP,1
2019-08-21,123.58,123.57,123.716,132.6982,131.6401,DOWN,0
2019-08-22,122.24,124.01,123.51,132.6084,131.5791,DOWN,0
2019-08-23,119.78,122.29,122.68,132.4564,131.5012,UP,1
2019-08-26,120.41,120.71,121.84,132.332,131.427,DOWN,0
2019-08-27,117.4,120.87,120.682,132.1166,131.3058,UP,1
2019-08-28,119.05,117.0,119.776,131.9164,131.1929,UP,1
2019-08-29,120.75,120.19,119.478,131.7294,131.0769,DOWN,0
2019-08-30,120.2,121.3,119.562,131.5718,130.9683,DOWN,0
2019-09-03,119.96,119.0,119.472,131.4064,130.8604,UP,1
2019-09-04,121.31,121.36,120.254,131.2108,130.7677,UP,1
2019-09-05,124.25,122.08,121.294,130.9922,130.7003,UP,1
2019-09-06,126.1,126.12,122.364,130.841,130.6293,UP,1
2019-09-09,127.51,126.26,123.826,130.7092,130.5911,UP,1
2019-09-10,130.1,127.34,125.854,130.6078,130.5661,UP,1
2019-09-11,131.27,129.61,127.846,130.5424,130.5484,DOWN,0
2019-09-12,128.69,131.95,128.734,130.4094,130.5172,UP,1
2019-09-13,129.07,129.5,129.328,130.2272,130.485,DOWN,0
2019-09-16,128.95,128.65,129.616,130.0356,130.4394,DOWN,0
2019-09-17,124.99,128.43,128.594,129.7882,130.3425,UP,1
2019-09-18,125.53,124.33,127.446,129.599,130.2476,UP,1
2019-09-19,126.82,126.04,127.072,129.4018,130.1618,DOWN,0
2019-09-20,124.28,127.39,126.114,129.1144,130.0517,DOWN,0
2019-09-23,123.44,123.9,125.012,128.753,129.9583,DOWN,0
2019-09-24,121.29,124.0,124.272,128.3604,129.8605,DOWN,0
2019-09-25,119.1,120.75,122.986,127.9484,129.7767,DOWN,0
2019-09-26,118.13,119.6,121.248,127.5116,129.6967,UP,1
2019-09-27,118.96,118.91,120.184,127.0662,129.6221,UP,1
2019-09-30,120.42,118.9,119.58,126.685,129.5494,DOWN,0
2019-10-01,117.04,120.73,118.73,126.2144,129.453,DOWN,0
2019-10-02,115.09,116.06,117.928,125.7028,129.3948,UP,1
2019-10-03,115.95,114.82,117.492,125.156,129.3589,UP,1
2019-10-04,117.62,116.45,117.224,124.671,129.3205,UP,1
2019-10-07,118.18,117.21,116.776,124.1334,129.3001,DOWN,0
2019-10-08,116.64,117.4,116.696,123.543,129.2841,UP,1
2019-10-09,117.55,117.7,117.188,123.238,129.2714,UP,1
2019-10-10,118.56,118.15,117.71,122.939,129.2836,UP,1
2019-10-11,120.43,119.53,118.272,122.7568,129.2793,DOWN,0
2019-10-14,119.43,120.01,118.522,122.6026,129.2645,UP,1
2019-10-15,121.51,120.63,119.496,122.562,129.2595,DOWN,0
2019-10-16,121.43,121.69,120.272,122.504,129.2444,UP,1
2019-10-17,122.8,122.22,121.12,122.438,129.2496,UP,1
2019-10-18,123.64,122.74,121.762,122.3784,129.2706,DOWN,0
2019-10-21,123.61,123.65,122.598,122.3006,129.2717,UP,1
2019-10-22,125.23,124.14,123.342,122.2892,129.2757,UP,1
2019-10-23,125.25,125.16,124.106,122.2362,129.271,DOWN,0
2019-10-24,125.0,125.87,124.546,122.2708,129.2545,UP,1
2019-10-25,126.27,123.75,125.072,122.3308,129.2371,UP,1
2019-10-28,126.87,126.3,125.724,122.3896,129.2257,UP,1
2019-10-29,134.99,133.89,127.676,122.5972,129.2544,DOWN,0
2019-10-30,134.77,134.42,129.58,122.8288,129.2708,DOWN,0
2019-10-31,133.54,134.58,131.288,123.028,129.2769,UP,1
2019-11-01,133.65,134.61,132.764,123.2562,129.2749,UP,1
2019-11-04,136.22,133.85,134.634,123.585,129.2833,DOWN,0
2019-11-05,134.34,136.67,134.504,123.8636,129.2901,UP,1
2019-11-06,134.87,134.82,134.524,124.213,129.2955,UP,1
2019-11-07,136.21,135.85,135.058,124.5562,129.3131,UP,1
2019-11-08,136.84,136.0,135.696,124.878,129.3328,DOWN,0
2019-11-11,135.33,135.76,135.518,125.1806,129.3508,DOWN,0
2019-11-12,135.14,135.54,135.678,125.4842,129.3364,DOWN,0
2019-11-13,134.39,134.23,135.582,125.7458,129.313,UP,1
2019-11-14,134.49,134.58,135.238,125.9506,129.2883,UP,1
2019-11-15,138.05,133.47,135.48,126.1896,129.28,DOWN,0
2019-11-18,136.78,137.88,135.77,126.375,129.2701,UP,1
2019-11-19,138.81,137.12,136.504,126.5492,129.2656,UP,1
2019-11-20,139.76,138.69,137.578,126.719,129.2642,DOWN,0
2019-11-21,139.29,139.57,138.538,126.931,129.2576,DOWN,0
2019-11-22,139.2,140.23,138.768,127.1336,129.2559,UP,1
2019-11-25,141.54,139.92,139.72,127.3854,129.2703,DOWN,0
2019-11-26,138.9,141.39,139.738,127.6636,129.2637,UP,1
2019-11-27,139.93,139.69,139.772,127.9516,129.2589,DOWN,0
2019-11-29,138.66,138.86,139.646,128.1884,129.2411,DOWN,0
2019-12-02,138.49,139.02,139.504,128.4726,129.2123,DOWN,0
2019-12-03,138.17,137.01,138.83,128.7672,129.1852,UP,1
2019-12-04,140.61,138.92,139.172,129.1536,129.1766,UP,1
2019-12-05,140.68,141.31,139.322,129.5852,129.1699,UP,1
2019-12-06,144.61,144.0,140.512,130.1148,129.1728,DOWN,0
2019-12-09,142.84,144.0,141.382,130.5924,129.1707,DOWN,0
2019-12-10,142.44,143.05,142.236,131.0328,129.1703,UP,1
2019-12-11,142.53,142.16,142.62,131.5426,129.1889,UP,1
2019-12-12,143.58,142.92,143.2,132.1124,129.2116,DOWN,0
2019-12-13,142.86,143.18,142.85,132.6506,129.2335,UP,1
2019-12-16,143.67,143.91,143.016,133.1716,129.2714,DOWN,0
2019-12-17,143.43,143.95,143.214,133.6766,129.3116,UP,1
2019-12-18,144.08,143.62,143.524,134.2254,129.3883,UP,1
2019-12-19,145.39,144.48,143.886,134.7822,129.4808,UP,1
2019-12-20,147.53,148.25,144.82,135.3616,129.5948,UP,1
2019-12-23,148.76,147.04,145.838,135.9282,129.7091,DOWN,0
2019-12-24,147.98,148.56,146.748,136.4992,129.8046,UP,1
2019-12-26,148.27,147.91,147.586,137.0344,129.8919,UP,1
2019-12-27,149.26,148.31,148.36,137.591,129.9793,DOWN,0
2019-12-30,147.55,149.35,148.364,138.086,130.0553,UP,1
2019-12-31,147.81,147.4,148.174,138.5694,130.1206,DOWN,0
2020-01-02,147.49,148.16,148.076,139.047,130.175,UP,1
2020-01-03,147.94,145.28,148.01,139.5012,130.2393,UP,1
2020-01-06,148.5,146.77,147.858,139.9662,130.2972,DOWN,0
2020-01-07,148.3,146.52,148.008,140.4322,130.3665,UP,1
2020-01-08,149.28,148.86,148.302,140.8924,130.4496,DOWN,0
2020-01-09,147.42,149.41,148.288,141.3034,130.538,UP,1
2020-01-10,148.14,148.06,148.328,141.5664,130.6353,DOWN,0
2020-01-13,147.16,148.45,148.06,141.8142,130.7278,UP,1
2020-01-14,147.91,146.56,147.982,142.1016,130.8154,DOWN,0
2020-01-15,147.25,148.13,147.576,142.3736,130.8918,UP,1
2020-01-16,147.77,147.9,147.646,142.6046,130.9774,UP,1
2020-01-17,148.4,148.28,147.698,142.8858,131.0633,DOWN,0
2020-01-21,147.24,147.74,147.714,143.1332,131.1378,DOWN,0
2020-01-22,147.14,148.03,147.56,143.3518,131.2031,DOWN,0
2020-01-23,146.69,147.14,147.448,143.5488,131.2773,DOWN,0
2020-01-24,143.45,147.05,146.584,143.7112,131.3332,DOWN,0
2020-01-27,141.6,141.5,145.224,143.8404,131.3715,UP,1
2020-01-28,145.5,147.5,144.876,144.0626,131.4484,DOWN,0
2020-01-29,145.24,145.84,144.496,144.2776,131.5352,DOWN,0
2020-01-30,143.45,144.84,143.848,144.3856,131.617,DOWN,0
2020-01-31,138.8,142.17,142.918,144.426,131.7391,UP,1
2020-02-03,141.8,139.73,142.958,144.4858,131.8881,UP,1
2020-02-04,144.37,143.18,142.732,144.578,132.0337,UP,1
2020-02-05,151.04,144.92,143.892,144.813,132.2139,DOWN,0
2020-02-06,149.26,151.64,145.054,145.0142,132.3593,DOWN,0
2020-02-07,145.93,148.5,146.48,145.102,132.4698,UP,1
2020-02-10,146.68,145.73,147.456,145.2576,132.5804,UP,1
2020-02-11,149.56,147.0,148.494,145.4502,132.7004,UP,1
2020-02-12,150.56,150.12,148.398,145.6882,132.8261,UP,1
2020-02-13,150.88,149.96,148.722,145.936,132.9444,DOWN,0
2020-02-14,149.57,150.84,149.45,146.164,133.0718,DOWN,0
2020-02-18,148.23,149.01,149.76,146.3164,133.1853,UP,1
2020-02-19,150.08,148.23,149.864,146.5044,133.3077,DOWN,0
2020-02-20,148.11,149.69,149.374,146.5744,133.4043,DOWN,0
2020-02-21,148.0,147.21,148.798,146.6776,133.5118,DOWN,0
2020-02-24,140.02,141.77,146.888,146.6292,133.5864,DOWN,0
2020-02-25,133.0,140.77,143.842,146.4386,133.6284,DOWN,0
2020-02-26,128.37,134.49,139.5,146.1344,133.6515,DOWN,0
2020-02-27,127.36,126.75,135.35,145.8244,133.6775,DOWN,0
2020-02-28,127.01,123.0,131.152,145.4912,133.7013,UP,1
2020-03-02,135.05,127.07,130.158,145.3236,133.7607,DOWN,0
2020-03-03,128.77,134.82,129.312,145.0174,133.791,UP,1
2020-03-04,135.23,135.5,130.684,144.8142,133.8496,DOWN,0
2020-03-05,127.83,131.36,130.778,144.4202,133.8603,DOWN,0
2020-03-06,127.2,123.57,130.816,143.989,133.8553,DOWN,0
2020-03-09,116.74,119.42,127.154,143.3642,133.7979,UP,1
2020-03-10,120.87,120.83,125.574,142.8162,133.7687,DOWN,0
2020-03-11,112.59,117.54,121.046,142.0828,133.7125,DOWN,0
2020-03-12,101.51,103.99,115.782,141.162,133.6048,UP,1
2020-03-13,104.28,107.13,111.198,140.2914,133.5169,DOWN,0
2020-03-16,84.45,93.0,104.74,139.0306,133.3263,DOWN,0
2020-03-17,77.46,86.33,96.058,137.621,133.1088,DOWN,0
2020-03-18,68.13,73.02,87.166,136.0136,132.8343,UP,1
2020-03-19,83.5,67.0,83.564,134.7176,132.6242,DOWN,0
2020-03-20,78.5,85.2,78.408,133.302,132.3929,UP,1
2020-03-23,78.76,80.91,77.27,131.9288,132.1567,UP,1
2020-03-24,86.75,86.31,79.128,130.701,131.9484,UP,1
2020-03-25,92.6,87.26,84.022,129.6098,131.76,UP,1
2020-03-26,94.44,95.09,86.21,128.5404,131.592,DOWN,0
2020-03-27,87.33,90.4,87.976,127.342,131.395,UP,1
2020-03-30,90.96,88.98,90.416,126.2058,131.2129,DOWN,0
2020-03-31,89.85,89.61,91.036,125.0348,131.029,DOWN,0
2020-04-01,83.73,83.92,89.262,123.7646,130.8068,UP,1
2020-04-02,83.9,82.62,87.154,122.4998,130.581,DOWN,0
2020-04-03,81.83,83.32,86.054,121.2026,130.3397,UP,1
2020-04-06,93.58,86.55,86.578,120.2052,130.1672,UP,1
2020-04-07,98.61,99.51,88.33,119.3454,130.0191,UP,1
2020-04-08,108.06,100.0,93.196,118.5966,129.9039,DOWN,0
2020-04-09,108.06,108.73,98.028,117.853,129.7684,DOWN,0
2020-04-13,103.61,107.16,102.384,117.0562,129.6181,UP,1
2020-04-14,112.54,105.3,106.176,116.531,129.5103,DOWN,0
2020-04-15,109.48,106.5,108.35,115.8846,129.3819,DOWN,0
2020-04-16,108.32,109.53,108.402,115.1636,129.2508,UP,1
2020-04-17,115.66,112.8,109.922,114.456,129.1524,DOWN,0
2020-04-20,110.43,112.59,111.286,113.6794,129.0136,DOWN,0
2020-04-21,105.47,103.81,109.872,112.8702,128.8483,DOWN,0
2020-04-22,104.52,108.33,108.88,112.027,128.6841,UP,1
2020-04-23,104.74,105.5,108.164,111.1306,128.5329,UP,1
2020-04-24,107.83,106.01,106.598,110.276,128.3886,UP,1
2020-04-27,110.89,108.86,106.69,109.4762,128.2498,DOWN,0
2020-04-28,109.26,111.66,107.448,108.67,128.0886,UP,1
2020-04-29,113.33,112.59,109.21,107.972,127.9506,DOWN,0
2020-04-30,109.88,111.86,110.238,107.168,127.8015,DOWN,0
2020-05-01,104.86,107.38,109.644,106.303,127.626,DOWN,0
2020-05-04,103.61,103.28,108.188,105.4152,127.4379,UP,1
2020-05-05,106.46,105.6,107.628,104.744,127.2728,DOWN,0
2020-05-06,99.48,106.92,104.858,104.0736,127.0673,UP,1
2020-05-07,102.54,101.04,103.39,103.557,126.8767,UP,1
2020-05-08,107.92,104.5,104.002,103.1682,126.6998,DOWN,0
2020-05-11,104.14,105.79,104.108,102.7108,126.5112,DOWN,0
2020-05-12,99.55,104.9,102.726,102.0008,126.2836,UP,1
2020-05-13,100.31,100.12,102.892,101.4316,126.0544,DOWN,0
2020-05-14,99.17,98.67,102.218,100.7104,125.8862,DOWN,0
2020-05-15,98.74,98.41,100.382,100.1286,125.7124,UP,1
2020-05-18,105.6,102.52,100.674,99.6966,125.5927,DOWN,0
2020-05-19,103.86,104.38,101.536,99.439,125.4763,UP,1
2020-05-20,106.42,105.86,102.758,99.15,125.3907,UP,1
2020-05-21,108.05,105.87,104.534,99.0592,125.3093,DOWN,0
2020-05-22,106.69,108.49,106.124,99.1628,125.2122,UP,1
2020-05-26,109.07,110.95,106.818,99.2586,125.1245,UP,1
2020-05-27,113.66,111.0,108.778,99.8428,125.0553,DOWN,0
2020-05-28,109.77,115.0,109.448,100.489,124.9751,DOWN,0
2020-05-29,106.9,109.21,109.218,101.2644,124.8701,UP,1
2020-06-01,108.83,106.84,109.646,101.771,124.7979,UP,1
2020-06-02,109.02,109.57,109.636,102.3814,124.7267,DOWN,0
2020-06-03,107.94,109.75,108.492,102.965,124.6467,DOWN,0
2020-06-04,106.96,107.55,107.93,103.3692,124.5585,UP,1
2020-06-05,115.56,112.51,109.662,103.8284,124.5203,UP,1
2020-06-08,118.04,117.5,111.504,104.3004,124.4926,DOWN,0
2020-06-09,116.0,115.93,112.9,104.8738,124.4614,DOWN,0
2020-06-10,110.09,115.27,113.33,105.2564,124.413,DOWN,0
2020-06-11,101.11,105.0,112.16,105.4816,124.3165,DOWN,0
2020-06-12,100.55,104.84,109.158,105.818,124.2322,UP,1
2020-06-15,103.54,97.79,106.258,106.2108,124.1547,UP,1
2020-06-16,104.26,109.09,103.91,106.6594,124.0722,DOWN,0
2020-06-17,99.1,104.59,101.712,106.7698,123.9667,UP,1
2020-06-18,100.1,98.18,101.51,106.7996,123.8674,DOWN,0
2020-06-19,97.53,101.91,100.906,106.589,123.7485,UP,1
2020-06-22,98.32,97.35,99.862,106.3942,123.6188,UP,1
2020-06-23,99.08,100.65,98.826,106.3036,123.4838,DOWN,0
2020-06-24,93.73,97.43,97.752,105.9274,123.3149,DOWN,0
2020-06-25,93.35,93.04,96.402,105.6048,123.1311,DOWN,0
2020-06-26,92.48,93.3,95.392,105.288,122.9372,UP,1
2020-06-29,96.2,93.65,94.968,104.8988,122.7747,UP,1
2020-06-30,97.06,96.2,94.564,104.6314,122.6147,UP,1
2020-07-01,98.08,96.71,95.434,104.4836,122.4603,DOWN,0
2020-07-02,97.97,100.2,96.358,104.3526,122.3252,UP,1
2020-07-06,99.21,99.69,97.704,104.242,122.1936,DOWN,0
2020-07-07,96.24,98.09,97.712,104.0102,122.0407,DOWN,0
2020-07-08,95.63,96.22,97.426,103.705,121.8975,DOWN,0
2020-07-09,94.34,95.76,96.678,103.4066,121.752,UP,1
2020-07-10,96.72,93.83,96.428,103.0744,121.6291,UP,1
2020-07-13,96.83,95.0,95.952,102.8134,121.5178,UP,1
2020-07-14,98.96,96.55,96.496,102.6954,121.4219,UP,1
2020-07-15,105.65,101.72,98.5,102.7362,121.3554,UP,1
2020-07-16,107.14,104.84,101.06,102.7498,121.289,DOWN,0
2020-07-17,106.06,107.42,102.928,102.8814,121.2341,DOWN,0
2020-07-20,104.97,105.6,104.556,102.93,121.1835,UP,1
2020-07-21,109.33,106.27,106.63,102.9582,121.1504,UP,1
2020-07-22,122.42,115.3,109.984,103.3238,121.1744,UP,1
2020-07-23,126.97,125.0,113.95,103.8722,121.2183,DOWN,0
2020-07-24,125.51,126.51,117.84,104.3762,121.2627,DOWN,0
2020-07-27,125.33,125.0,121.912,104.8994,121.3016,DOWN,0
2020-07-28,123.96,125.19,124.838,105.4038,121.3286,UP,1
2020-07-29,129.78,125.18,126.31,105.8874,121.3753,DOWN,0
2020-07-30,128.05,128.11,126.526,106.3712,121.4184,DOWN,0
2020-07-31,126.64,127.88,126.752,106.7756,121.4441,DOWN,0
2020-08-03,125.87,127.11,126.86,107.132,121.4663,UP,1
2020-08-04,128.39,124.9,127.746,107.566,121.4942,UP,1
2020-08-05,130.41,129.66,127.872,107.9928,121.5281,UP,1
2020-08-06,132.32,130.92,128.726,108.366,121.5716,DOWN,0
2020-08-07,130.27,131.5,129.452,108.776,121.5968,UP,1
2020-08-10,132.47,130.32,130.772,109.2874,121.6329,DOWN,0
2020-08-11,131.59,133.93,131.412,109.7426,121.6659,UP,1
2020-08-12,132.13,132.87,131.756,110.2048,121.6952,DOWN,0
2020-08-13,130.67,131.36,131.426,110.6594,121.7142,UP,1
2020-08-14,134.43,130.25,132.258,111.2088,121.7114,DOWN,0
2020-08-17,134.3,133.92,132.624,111.5836,121.709,DOWN,0
2020-08-18,133.91,134.38,133.088,111.901,121.7109,DOWN,0
2020-08-19,133.04,133.81,133.27,112.2418,121.7078,DOWN,0
2020-08-20,131.15,132.18,133.366,112.663,121.6825,UP,1
2020-08-21,132.51,130.75,132.982,113.291,121.6733,UP,1
2020-08-24,134.38,133.5,132.998,113.9676,121.6709,DOWN,0
2020-08-25,134.11,134.5,133.038,114.579,121.6604,DOWN,0
2020-08-26,131.63,133.59,132.756,115.1264,121.6343,UP,1
2020-08-27,134.42,132.56,133.41,115.8328,121.6298,UP,1
2020-08-28,135.99,134.41,134.106,116.5506,121.634,DOWN,0
2020-08-31,135.72,135.57,134.374,117.3144,121.6407,DOWN,0
2020-09-01,134.2,134.35,134.392,118.032,121.6392,UP,1
2020-09-02,138.17,134.69,135.7,118.8138,121.6398,DOWN,0
2020-09-03,136.6,138.77,136.136,119.6712,121.6389,UP,1
2020-09-04,137.05,136.64,136.348,120.5452,121.6301,DOWN,0
2020-09-08,132.53,136.28,135.71,121.3462,121.594,UP,1
2020-09-09,133.81,133.65,135.632,122.0984,121.5666,UP,1
2020-09-10,134.67,134.81,134.932,122.8506,121.5439,DOWN,0
2020-09-11,134.0,134.63,134.412,123.569,121.5062,UP,1
2020-09-14,135.72,135.07,134.146,124.324,121.4903,UP,1
2020-09-15,135.8,136.96,134.8,125.0558,121.4697,UP,1
2020-09-16,138.01,136.91,135.64,125.8912,121.4664,DOWN,0
2020-09-17,137.14,136.28,136.134,126.7214,121.4597,DOWN,0
2020-09-18,132.25,136.19,135.784,127.4796,121.4301,DOWN,0
2020-09-21,125.45,125.92,133.73,128.0542,121.3543,DOWN,0
2020-09-22,120.65,125.46,130.7,128.5306,121.2541,DOWN,0
2020-09-23,116.33,121.79,126.364,128.878,121.1127,UP,1
2020-09-24,116.95,116.04,122.326,129.104,120.9833,UP,1
2020-09-25,120.55,116.09,119.986,129.3722,120.8738,UP,1
2020-09-28,121.36,122.48,119.168,129.6782,120.768,DOWN,0
2020-09-29,120.18,122.0,119.074,129.9824,120.651,UP,1
2020-09-30,124.68,121.1,120.744,130.2894,120.5601,DOWN,0
2020-10-01,124.56,124.74,122.266,130.3322,120.4645,UP,1
2020-10-02,127.05,121.5,123.566,130.3338,120.3826,UP,1
2020-10-05,130.17,128.18,125.328,130.427,120.3131,DOWN,0
2020-10-06,128.37,130.79,126.966,130.4878,120.228,UP,1
2020-10-07,129.07,130.0,127.844,130.59,120.1357,UP,1
2020-10-08,131.83,129.89,129.298,130.631,120.051,UP,1
2020-10-09,133.96,139.5,130.68,130.7492,119.9809,DOWN,0
2020-10-12,130.23,135.0,130.692,130.821,119.8907,UP,1
2020-10-13,132.94,130.28,131.606,130.9624,119.8091,UP,1
2020-10-14,134.66,132.62,132.724,131.0878,119.7447,UP,1
2020-10-15,137.79,132.5,133.916,131.2354,119.6946,DOWN,0
