ticker,BWA US Equity,BWA US Equity,BWA US Equity,BWA US Equity,BWA US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2020-08-24,41.38,40.95,34.9741,40.97,37.232,DOWN,0
2020-08-25,41.0,41.57,34.9492,40.928,37.3748,UP,1
2020-08-26,41.53,40.96,34.9253,41.032,37.5334,DOWN,0
2020-08-27,40.76,41.87,34.8979,41.052,37.6818,UP,1
2020-08-28,41.43,40.89,34.8764,41.22,37.8454,DOWN,0
2020-08-31,40.59,41.52,34.8559,41.062,37.9724,UP,1
2020-09-01,41.58,40.43,34.8421,41.178,38.1184,UP,1
2020-09-02,42.93,41.86,34.8338,41.458,38.2686,DOWN,0
2020-09-03,42.2,42.85,34.826,41.746,38.449,DOWN,0
2020-09-04,42.07,42.76,34.8188,41.874,38.6204,DOWN,0
2020-09-08,41.61,41.51,34.8167,42.078,38.788,UP,1
2020-09-09,42.29,42.0,34.8161,42.22,38.9322,DOWN,0
2020-09-10,41.66,42.94,34.8105,41.966,39.0594,UP,1
2020-09-11,42.37,41.78,34.805,42.0,39.222,UP,1
2020-09-14,42.82,42.69,34.8049,42.15,39.3746,DOWN,0
2020-09-15,42.27,43.0,34.8037,42.282,39.513,DOWN,0
2020-09-16,39.56,42.06,34.7913,41.736,39.6034,UP,1
2020-09-17,39.58,39.25,34.7768,41.32,39.6964,DOWN,0
2020-09-18,39.0,39.59,34.764,40.646,39.7884,DOWN,0
2020-09-21,37.41,38.41,34.7413,39.564,39.8264,DOWN,0
2020-09-22,37.41,37.45,34.7151,38.592,39.8696,DOWN,0
2020-09-23,37.4,37.62,34.6853,38.16,39.892,DOWN,0
2020-09-24,37.03,37.31,34.6537,37.65,39.8814,DOWN,0
2020-09-25,36.81,36.81,34.6204,37.212,39.8622,UP,1
2020-09-28,38.01,37.79,34.5908,37.332,39.8726,UP,1
2020-09-29,38.03,38.07,34.5585,37.456,39.8778,UP,1
2020-09-30,38.74,38.33,34.5332,37.724,39.8986,UP,1
2020-10-01,39.54,39.27,34.5102,38.226,39.9232,DOWN,0
2020-10-02,39.2,38.59,34.483,38.704,39.9326,UP,1
2020-10-05,40.88,39.67,34.4614,39.278,39.983,DOWN,0
2020-10-06,39.94,41.39,34.4366,39.66,40.0022,UP,1
2020-10-07,41.54,40.59,34.4232,40.22,40.063,DOWN,0
2020-10-08,40.09,42.0,34.4022,40.33,40.0864,DOWN,0
2020-10-09,39.62,40.25,34.3809,40.414,40.1366,DOWN,0
2020-10-12,39.42,40.0,34.3589,40.122,40.193,DOWN,0
2020-10-13,38.95,39.26,34.3349,39.924,40.2334,DOWN,0
2020-10-14,38.56,39.38,34.3107,39.328,40.2614,UP,1
2020-10-15,39.21,38.01,34.2898,39.152,40.2712,DOWN,0
2020-10-16,38.69,39.53,34.2635,38.966,40.2714,DOWN,0
2020-10-19,38.66,38.75,34.245,38.814,40.2664,UP,1
2020-10-20,39.29,39.44,34.2306,38.882,40.2424,UP,1
2020-10-21,39.62,39.31,34.2165,39.094,40.2,UP,1
2020-10-22,40.19,39.19,34.2039,39.29,40.1736,DOWN,0
2020-10-23,39.75,40.67,34.193,39.502,40.1494,DOWN,0
2020-10-26,38.48,39.15,34.1783,39.466,40.0832,DOWN,0
2020-10-27,37.54,38.34,34.1591,39.116,40.0022,DOWN,0
2020-10-28,36.65,36.5,34.1337,38.522,39.911,DOWN,0
2020-10-29,35.44,36.88,34.1045,37.572,39.7996,DOWN,0
2020-10-30,34.98,35.43,34.07,36.618,39.686,UP,1
2020-11-02,35.6,35.32,34.0403,36.042,39.5862,UP,1
2020-11-03,36.34,36.21,34.0195,35.802,39.4854,DOWN,0
2020-11-04,35.84,35.85,33.9973,35.64,39.3822,UP,1
2020-11-05,37.02,36.3,33.9796,35.956,39.292,DOWN,0
2020-11-06,36.43,37.26,33.9655,36.246,39.2054,UP,1
2020-11-09,37.99,38.33,33.9637,36.724,39.1366,UP,1
2020-11-10,38.8,38.51,33.9805,37.216,39.1008,DOWN,0
2020-11-11,38.56,39.19,33.9969,37.76,39.0404,DOWN,0
2020-11-12,36.27,37.43,34.0029,37.61,38.9072,UP,1
2020-11-13,37.66,36.64,34.0198,37.856,38.8164,UP,1
2020-11-16,38.74,38.43,34.0416,38.006,38.7498,DOWN,0
2020-11-17,38.0,38.12,34.0594,37.846,38.6776,UP,1
2020-11-18,38.36,38.15,34.076,37.806,38.599,DOWN,0
2020-11-19,37.71,38.04,34.0958,38.094,38.52,DOWN,0
2020-11-20,37.56,37.53,34.1157,38.074,38.4238,UP,1
2020-11-23,39.06,37.87,34.1446,38.138,38.3486,UP,1
2020-11-24,40.47,39.79,34.1764,38.632,38.3126,DOWN,0
2020-11-25,39.11,40.07,34.1985,38.782,38.3036,UP,1
2020-11-27,39.5,39.12,34.2206,39.14,38.302,DOWN,0
2020-11-30,38.85,39.29,34.2441,39.398,38.299,DOWN,0
2020-12-01,38.71,39.63,34.266,39.328,38.325,DOWN,0
2020-12-02,38.61,38.42,34.2851,38.956,38.349,UP,1
2020-12-03,38.69,38.75,34.3028,38.872,38.3748,UP,1
2020-12-04,39.87,38.87,34.3322,38.946,38.4316,DOWN,0
2020-12-07,39.22,39.79,34.3675,39.02,38.4798,UP,1
2020-12-08,39.35,39.28,34.4104,39.148,38.5066,UP,1
2020-12-09,39.86,39.46,34.4587,39.398,38.5432,DOWN,0
2020-12-10,38.28,39.56,34.4971,39.316,38.534,DOWN,0
2020-12-11,36.52,37.92,34.5217,38.646,38.4736,DOWN,0
2020-12-14,36.34,37.15,34.5418,38.07,38.4164,UP,1
2020-12-15,37.7,36.87,34.5741,37.74,38.3528,UP,1
2020-12-16,38.41,38.04,34.6084,37.45,38.3222,UP,1
2020-12-17,39.0,38.58,34.6539,37.594,38.2714,DOWN,0
2020-12-18,38.62,39.0,34.7027,38.014,38.242,DOWN,0
2020-12-21,38.54,37.94,34.7651,38.454,38.2204,UP,1
2020-12-22,39.11,38.56,34.8217,38.736,38.2142,UP,1
2020-12-23,39.62,39.5,34.8859,38.978,38.2276,DOWN,0
2020-12-24,38.96,39.6,34.9576,38.97,38.2356,UP,1
2020-12-28,39.24,39.32,35.0255,39.094,38.2362,DOWN,0
2020-12-29,38.55,39.49,35.103,39.096,38.2334,UP,1
2020-12-30,39.19,38.64,35.1875,39.112,38.244,DOWN,0
2020-12-31,38.64,39.31,35.282,38.916,38.231,DOWN,0
2021-01-04,38.06,38.99,35.3673,38.736,38.1998,UP,1
2021-01-05,38.96,37.87,35.4596,38.68,38.1752,UP,1
2021-01-06,40.17,39.0,35.5547,39.004,38.1836,UP,1
2021-01-07,41.1,40.79,35.6462,39.386,38.236,DOWN,0
2021-01-08,40.29,40.98,35.7291,39.716,38.291,DOWN,0
2021-01-11,40.18,39.68,35.8053,40.14,38.3616,UP,1
2021-01-12,41.17,40.73,35.8926,40.582,38.4762,DOWN,0
2021-01-13,40.15,41.07,35.9705,40.578,38.5796,DOWN,0
2021-01-14,39.6,40.44,36.0466,40.278,38.6596,DOWN,0
2021-01-15,38.6,39.12,36.1263,39.94,38.7048,UP,1
2021-01-19,39.3,38.96,36.2114,39.764,38.774,UP,1
2021-01-20,40.88,40.01,36.3094,39.706,38.8512,UP,1
2021-01-21,43.6,40.91,36.4037,40.396,38.9946,DOWN,0
2021-01-22,42.8,43.33,36.4944,41.036,39.0908,UP,1
2021-01-25,43.51,42.57,36.5843,42.018,39.185,UP,1
2021-01-26,43.96,44.05,36.6754,42.95,39.293,UP,1
2021-01-27,44.9,43.85,36.7691,43.754,39.4656,DOWN,0
2021-01-28,42.41,44.79,36.8452,43.516,39.5606,DOWN,0
2021-01-29,41.99,42.16,36.9228,43.354,39.6256,UP,1
2021-02-01,42.08,42.21,37.0029,43.068,39.7072,DOWN,0
2021-02-02,41.34,42.46,37.0747,42.544,39.7668,UP,1
2021-02-03,42.7,41.42,37.1606,42.104,39.8666,UP,1
2021-02-04,42.71,43.04,37.2466,42.164,39.9696,UP,1
2021-02-05,43.1,43.21,37.3339,42.386,40.0504,UP,1
2021-02-08,43.44,43.26,37.4178,42.658,40.1098,DOWN,0
2021-02-09,42.91,43.18,37.497,42.972,40.1858,UP,1
2021-02-10,43.69,43.33,37.5751,43.17,40.2696,DOWN,0
2021-02-11,42.84,45.5,37.6466,43.196,40.3494,DOWN,0
2021-02-12,41.99,42.58,37.7082,42.974,40.415,UP,1
2021-02-16,43.78,44.0,37.7842,43.042,40.5184,UP,1
2021-02-17,44.57,43.81,37.8713,43.374,40.636,DOWN,0
2021-02-18,43.06,44.21,37.9515,43.248,40.6998,UP,1
2021-02-19,43.56,43.7,38.0345,43.392,40.7866,UP,1
2021-02-22,44.64,43.25,38.1173,43.922,40.8924,UP,1
2021-02-23,44.88,44.2,38.2025,44.142,40.9928,UP,1
2021-02-24,46.0,45.1,38.2856,44.428,41.1472,DOWN,0
2021-02-25,45.11,46.23,38.3648,44.838,41.319,DOWN,0
2021-02-26,45.0,45.15,38.4487,45.126,41.4922,UP,1
2021-03-01,45.23,45.39,38.5432,45.244,41.6428,UP,1
2021-03-02,46.22,45.35,38.6352,45.512,41.799,UP,1
2021-03-03,47.32,46.52,38.733,45.776,41.9654,DOWN,0
2021-03-04,46.51,47.23,38.8178,46.056,42.1232,UP,1
2021-03-05,48.84,46.91,38.9176,46.824,42.3292,UP,1
2021-03-08,49.71,49.32,39.0174,47.72,42.5412,DOWN,0
2021-03-09,48.91,49.61,39.1124,48.258,42.727,UP,1
2021-03-10,49.9,48.98,39.2127,48.774,42.9458,DOWN,0
2021-03-11,49.15,49.87,39.3009,49.302,43.144,UP,1
2021-03-12,50.33,49.3,39.3898,49.6,43.3796,UP,1
2021-03-15,50.55,50.43,39.4821,49.768,43.6068,DOWN,0
2021-03-16,48.77,50.32,39.5652,49.74,43.8094,UP,1
2021-03-17,49.66,48.77,39.6472,49.692,44.0414,DOWN,0
2021-03-18,48.16,49.32,39.7183,49.494,44.2254,UP,1
2021-03-19,49.02,48.13,39.7917,49.232,44.4024,DOWN,0
2021-03-22,48.13,48.58,39.8575,48.748,44.543,DOWN,0
2021-03-23,44.3,47.23,39.8926,47.854,44.6232,DOWN,0
2021-03-24,43.5,44.63,39.9225,46.622,44.6896,UP,1
2021-03-25,43.7,42.73,39.9577,45.73,44.7402,UP,1
2021-03-26,45.74,44.89,40.0086,45.074,44.852,DOWN,0
2021-03-29,45.3,46.05,40.0718,44.508,44.966,UP,1
2021-03-30,46.53,45.46,40.1367,44.954,45.1246,DOWN,0
2021-03-31,46.36,46.61,40.1992,45.526,45.2658,DOWN,0
2021-04-01,46.3,46.61,40.2627,46.046,45.3742,UP,1
2021-04-05,46.79,46.61,40.3299,46.256,45.438,DOWN,0
2021-04-06,46.67,46.8,40.397,46.53,45.5154,DOWN,0
2021-04-07,45.5,46.58,40.4533,46.324,45.5552,UP,1
2021-04-08,46.0,45.31,40.5119,46.252,45.596,UP,1
2021-04-09,46.48,46.35,40.5672,46.288,45.6276,UP,1
2021-04-12,47.58,47.98,40.6392,46.446,45.731,DOWN,0
2021-04-13,47.18,47.79,40.7076,46.548,45.8348,UP,1
2021-04-14,47.46,47.05,40.7788,46.94,45.9424,UP,1
2021-04-15,47.88,47.68,40.8428,47.316,46.0732,UP,1
2021-04-16,48.96,48.2,40.9111,47.812,46.1984,UP,1
2021-04-19,49.32,48.65,40.9865,48.16,46.3306,DOWN,0
2021-04-20,47.93,49.15,41.0502,48.31,46.4272,UP,1
2021-04-21,50.14,47.76,41.1241,48.846,46.5612,DOWN,0
2021-04-22,49.54,50.44,41.1966,49.178,46.6938,UP,1
2021-04-23,50.97,49.87,41.2768,49.58,46.8394,DOWN,0
2021-04-26,50.49,51.25,41.3573,49.814,46.9924,DOWN,0
2021-04-27,50.11,50.29,41.4303,50.25,47.1548,UP,1
2021-04-28,50.46,50.06,41.5063,50.314,47.2884,DOWN,0
2021-04-29,49.36,50.6,41.5717,50.278,47.3842,DOWN,0
2021-04-30,48.58,49.03,41.6268,49.8,47.4946,UP,1
2021-05-03,49.26,48.92,41.6843,49.554,47.6086,DOWN,0
2021-05-04,48.5,48.79,41.7393,49.232,47.6858,UP,1
2021-05-05,51.12,49.49,41.8061,49.364,47.8106,UP,1
2021-05-06,52.23,51.24,41.8787,49.938,47.9352,UP,1
2021-05-07,53.8,51.91,41.9562,50.982,48.109,DOWN,0
2021-05-10,52.93,53.94,42.0272,51.716,48.2676,DOWN,0
2021-05-11,51.65,52.0,42.0936,52.346,48.396,DOWN,0
2021-05-12,49.75,51.42,42.1475,52.072,48.4666,UP,1
2021-05-13,50.75,49.52,42.2087,51.776,48.5352,UP,1
2021-05-14,51.43,51.4,42.2713,51.302,48.6336,UP,1
2021-05-17,51.65,51.44,42.344,51.046,48.6898,DOWN,0
2021-05-18,51.13,51.47,42.4166,50.942,48.7182,DOWN,0
2021-05-19,50.02,50.0,42.4821,50.996,48.7404,DOWN,0
2021-05-20,49.74,50.0,42.545,50.794,48.7372,UP,1
2021-05-21,50.51,50.12,42.6039,50.61,48.7644,DOWN,0
2021-05-24,50.15,50.79,42.6613,50.31,48.7608,DOWN,0
2021-05-25,49.8,50.21,42.7157,50.044,48.7458,UP,1
2021-05-26,50.52,49.68,42.7659,50.144,48.7808,UP,1
2021-05-27,51.42,51.23,42.8143,50.48,48.816,DOWN,0
2021-05-28,51.29,51.56,42.8632,50.636,48.8786,UP,1
2021-06-01,52.96,51.81,42.9232,51.198,48.9574,UP,1
2021-06-02,53.41,55.25,42.9813,51.92,49.063,UP,1
2021-06-03,54.3,53.32,43.0448,52.676,49.263,UP,1
2021-06-04,54.45,54.3,43.111,53.282,49.482,DOWN,0
2021-06-07,53.11,54.4,43.1715,53.646,49.6702,UP,1
2021-06-08,53.59,52.71,43.2362,53.772,49.8272,DOWN,0
2021-06-09,53.12,53.48,43.2988,53.714,49.9836,DOWN,0
2021-06-10,52.25,53.56,43.3532,53.304,50.098,UP,1
2021-06-11,52.91,52.55,43.4127,52.996,50.229,DOWN,0
2021-06-14,51.97,52.77,43.4649,52.768,50.3424,UP,1
2021-06-15,52.09,51.98,43.5216,52.468,50.4484,DOWN,0
2021-06-16,51.38,51.88,43.5713,52.12,50.5426,DOWN,0
2021-06-17,49.45,51.52,43.6156,51.56,50.6216,DOWN,0
2021-06-18,47.58,48.84,43.6456,50.494,50.6532,UP,1
2021-06-21,48.5,48.0,43.6735,49.8,50.6936,DOWN,0
2021-06-22,48.49,48.5,43.7049,49.08,50.7118,DOWN,0
2021-06-23,48.44,48.69,43.7368,48.492,50.737,UP,1
2021-06-24,48.77,49.14,43.7726,48.356,50.7632,UP,1
2021-06-25,48.95,49.12,43.8059,48.63,50.7846,DOWN,0
2021-06-28,47.92,48.88,43.8372,48.514,50.7638,UP,1
2021-06-29,48.36,48.3,43.8671,48.488,50.7446,UP,1
2021-06-30,48.54,48.15,43.8957,48.508,50.7568,UP,1
2021-07-01,49.13,49.07,43.93,48.58,50.7366,DOWN,0
2021-07-02,49.13,49.16,43.9779,48.616,50.7284,DOWN,0
2021-07-06,47.82,48.78,44.0191,48.596,50.6654,DOWN,0
2021-07-07,47.07,47.46,44.0594,48.338,50.597,DOWN,0
2021-07-08,46.62,46.11,44.1055,47.954,50.5272,UP,1
2021-07-09,47.8,47.68,44.1574,47.688,50.474,UP,1
2021-07-12,48.12,47.46,44.211,47.486,50.4492,DOWN,0
2021-07-13,47.56,48.11,44.2637,47.434,50.4288,DOWN,0
2021-07-14,47.44,47.67,44.3168,47.508,50.3924,DOWN,0
2021-07-15,47.33,47.0,44.3634,47.65,50.369,DOWN,0
2021-07-16,45.97,47.53,44.4031,47.284,50.266,DOWN,0
2021-07-19,45.19,44.85,44.4354,46.698,50.1252,UP,1
2021-07-20,47.03,45.19,44.4728,46.592,49.9898,UP,1
2021-07-21,47.48,47.57,44.5142,46.6,49.8808,DOWN,0
2021-07-22,46.47,47.19,44.5422,46.428,49.7772,UP,1
2021-07-23,47.0,46.97,44.5775,46.634,49.7222,UP,1
2021-07-26,47.75,47.16,44.6085,47.146,49.6622,DOWN,0
2021-07-27,47.37,47.42,44.6449,47.214,49.581,UP,1
2021-07-28,47.7,47.44,44.6853,47.258,49.502,UP,1
2021-07-29,48.9,48.33,44.7327,47.744,49.4574,UP,1
2021-07-30,48.98,48.49,44.7829,48.14,49.4366,DOWN,0
2021-08-02,48.79,49.34,44.834,48.348,49.4176,UP,1
2021-08-03,49.36,48.92,44.8848,48.746,49.3946,DOWN,0
2021-08-04,46.76,49.36,44.9251,48.558,49.3268,DOWN,0
2021-08-05,46.52,47.16,44.9644,48.082,49.2612,DOWN,0
2021-08-06,45.54,46.5,44.9957,47.394,49.1616,UP,1
2021-08-09,45.58,45.37,45.0255,46.752,49.0448,UP,1
2021-08-10,45.86,45.44,45.0538,46.052,48.9362,UP,1
2021-08-11,46.8,45.88,45.0891,46.06,48.813,DOWN,0
2021-08-12,46.27,46.8,45.128,46.01,48.6702,DOWN,0
2021-08-13,45.61,46.35,45.1684,46.024,48.4964,DOWN,0
2021-08-16,45.6,45.13,45.2131,46.028,48.3194,DOWN,0
2021-08-17,44.69,44.91,45.2594,45.794,48.151,DOWN,0
2021-08-18,44.26,44.5,45.3058,45.286,47.9644,DOWN,0
2021-08-19,42.52,43.64,45.3404,44.536,47.7524,DOWN,0
2021-08-20,42.48,42.06,45.3711,43.91,47.557,DOWN,0
2021-08-23,42.4,42.76,45.4039,43.27,47.3468,UP,1
2021-08-24,43.39,42.69,45.4357,43.01,47.1752,DOWN,0
2021-08-25,43.14,43.61,45.4693,42.786,46.9962,DOWN,0
2021-08-26,42.53,42.98,45.492,42.788,46.8192,UP,1
2021-08-27,43.49,42.71,45.5154,42.99,46.7,DOWN,0
2021-08-30,42.96,43.67,45.5374,43.102,46.6076,DOWN,0
2021-08-31,42.68,42.9,45.5695,42.96,46.4912,DOWN,0
2021-09-01,42.56,42.63,45.594,42.844,46.3726,UP,1
2021-09-02,43.39,42.68,45.6172,43.016,46.2716,DOWN,0
2021-09-03,43.14,43.48,45.6429,42.946,46.159,DOWN,0
2021-09-07,43.06,42.99,45.6664,42.966,46.0412,DOWN,0
2021-09-08,42.24,42.79,45.6891,42.878,45.9276,UP,1
2021-09-09,42.6,41.95,45.7143,42.886,45.8124,UP,1
2021-09-10,42.86,42.9,45.7333,42.78,45.6988,UP,1
2021-09-13,43.77,43.37,45.7498,42.906,45.5916,DOWN,0
2021-09-14,42.95,43.94,45.769,42.884,45.468,UP,1
2021-09-15,43.73,43.16,45.7901,43.182,45.3862,DOWN,0
2021-09-16,43.23,43.49,45.812,43.308,45.3094,DOWN,0
2021-09-17,42.92,42.9,45.8331,43.32,45.2354,DOWN,0
2021-09-20,41.36,40.64,45.8468,42.838,45.1066,UP,1
2021-09-21,41.56,41.52,45.8612,42.56,44.9754,UP,1
2021-09-22,42.7,42.19,45.8753,42.354,44.8782,UP,1
2021-09-23,43.76,43.35,45.898,42.46,44.8046,UP,1
2021-09-24,43.83,43.84,45.9204,42.642,44.7346,UP,1
2021-09-27,44.28,43.78,45.9425,43.226,44.7008,UP,1
2021-09-28,44.73,44.71,45.9748,43.86,44.6916,DOWN,0
2021-09-29,44.24,44.73,46.0134,44.168,44.6358,DOWN,0
2021-09-30,43.21,44.31,46.0477,44.058,44.5504,UP,1
2021-10-01,43.83,43.64,46.0784,44.058,44.4976,UP,1
2021-10-04,44.55,44.08,46.1091,44.112,44.4486,UP,1
2021-10-05,45.33,44.59,46.1407,44.232,44.4002,DOWN,0
2021-10-06,43.85,44.69,46.1669,44.154,44.3298,UP,1
2021-10-07,45.78,44.69,46.2031,44.668,44.2914,UP,1
2021-10-08,46.65,46.12,46.2408,45.232,44.2464,UP,1
2021-10-11,46.92,46.53,46.2773,45.706,44.2052,UP,1
2021-10-12,47.32,47.0,46.3191,46.104,44.1758,DOWN,0
2021-10-13,47.12,47.14,46.3585,46.758,44.131,UP,1
2021-10-14,47.99,47.4,46.4057,47.2,44.1556,DOWN,0
2021-10-15,47.03,48.59,46.4449,47.276,44.1658,DOWN,0
2021-10-18,45.9,46.76,46.4812,47.072,44.173,DOWN,0
2021-10-19,45.82,46.0,46.52,46.772,44.1778,DOWN,0
2021-10-20,45.78,44.81,46.5541,46.504,44.1762,UP,1
2021-10-21,45.98,45.75,46.5831,46.102,44.1598,DOWN,0
2021-10-22,45.08,46.22,46.603,45.712,44.136,UP,1
2021-10-25,45.49,45.4,46.629,45.63,44.1336,DOWN,0
2021-10-26,44.04,45.59,46.6483,45.274,44.1024,UP,1
2021-10-27,44.71,43.97,46.666,45.06,44.1028,UP,1
2021-10-28,45.33,45.08,46.6919,44.93,44.1242,DOWN,0
2021-10-29,45.07,45.25,46.7193,44.928,44.1752,UP,1
2021-11-01,46.59,45.42,46.7592,45.148,44.2574,UP,1
2021-11-02,47.05,46.67,46.798,45.75,44.3504,DOWN,0
2021-11-03,47.01,46.0,46.8286,46.21,44.4228,DOWN,0
2021-11-04,46.57,47.8,46.8435,46.458,44.4914,UP,1
2021-11-05,46.9,47.15,46.864,46.824,44.5788,DOWN,0
2021-11-08,46.77,47.01,46.8803,46.86,44.6444,DOWN,0
2021-11-09,46.5,46.77,46.893,46.75,44.7152,UP,1
2021-11-10,47.01,46.31,46.9035,46.75,44.8018,UP,1
2021-11-11,47.24,47.21,46.9277,46.884,44.8954,UP,1
2021-11-12,48.25,47.54,46.959,47.154,44.9926,UP,1
2021-11-15,48.55,48.64,46.9913,47.51,45.1008,DOWN,0
2021-11-16,48.4,49.0,47.0266,47.89,45.2076,DOWN,0
2021-11-17,47.97,48.39,47.053,48.082,45.3222,DOWN,0
2021-11-18,46.79,48.09,47.0734,47.992,45.406,DOWN,0
2021-11-19,45.86,46.425,47.0872,47.514,45.466,UP,1
2021-11-22,47.38,46.0,47.1069,47.28,45.5382,UP,1
2021-11-23,47.74,47.39,47.131,47.148,45.634,DOWN,0
2021-11-24,47.0,47.2,47.1476,46.954,45.6994,DOWN,0
2021-11-26,45.23,45.35,47.1595,46.642,45.7394,DOWN,0
2021-11-29,44.81,46.23,47.1736,46.432,45.7772,DOWN,0
2021-11-30,43.28,44.2,47.1711,45.612,45.8156,DOWN,0
2021-12-01,42.84,44.44,47.1625,44.632,45.8412,UP,1
2021-12-02,44.27,43.37,47.1685,44.086,45.8726,DOWN,0
2021-12-03,43.88,44.1,47.1701,43.816,45.875,UP,1
2021-12-06,44.79,44.33,47.1709,43.812,45.8942,UP,1
2021-12-07,45.55,45.51,47.1742,44.266,45.9196,UP,1
2021-12-08,46.2,45.68,47.1752,44.938,45.949,DOWN,0
2021-12-09,46.12,45.98,47.1803,45.308,45.9866,DOWN,0
2021-12-10,46.07,46.68,47.1856,45.746,46.0438,DOWN,0
2021-12-13,44.81,46.0,47.1835,45.75,46.0634,DOWN,0
2021-12-14,44.6,44.5,47.1754,45.56,46.0644,UP,1
2021-12-15,44.66,44.41,47.1621,45.252,46.051,DOWN,0
2021-12-16,44.22,45.24,47.1507,44.872,46.0584,DOWN,0
2021-12-17,43.63,43.85,47.1246,44.384,46.0154,DOWN,0
2021-12-20,41.96,42.63,47.0859,43.814,45.9216,UP,1
2021-12-21,42.87,42.4,47.0557,43.468,45.8406,UP,1
2021-12-22,43.04,42.85,47.0214,43.144,45.755,UP,1
2021-12-23,43.62,43.28,46.9937,43.024,45.685,UP,1
2021-12-27,44.34,43.6,46.9638,43.166,45.612,UP,1
2021-12-28,44.91,44.2,46.9356,43.756,45.5696,DOWN,0
2021-12-29,44.87,44.92,46.9161,44.156,45.549,DOWN,0
2021-12-30,44.82,44.87,46.8919,44.512,45.529,UP,1
2021-12-31,45.07,44.85,46.8764,44.802,45.5148,UP,1
2022-01-03,45.18,45.465,46.8572,44.97,45.4988,UP,1
2022-01-04,47.93,45.63,46.8562,45.574,45.5558,UP,1
2022-01-05,47.97,48.5,46.8746,46.194,45.6054,UP,1
2022-01-06,48.7,48.0,46.9006,46.97,45.6986,DOWN,0
2022-01-07,48.62,48.89,46.9252,47.68,45.7768,DOWN,0
2022-01-10,48.05,48.7,46.9367,48.254,45.8312,UP,1
2022-01-11,48.58,48.05,46.9531,48.384,45.9014,DOWN,0
2022-01-12,47.84,48.8,46.9597,48.358,45.9264,UP,1
2022-01-13,49.88,48.17,46.9773,48.594,45.983,DOWN,0
2022-01-14,49.76,49.38,46.9946,48.822,46.038,DOWN,0
2022-01-18,48.96,49.51,47.0054,49.004,46.0858,DOWN,0
2022-01-19,46.48,49.18,47.0045,48.584,46.0774,DOWN,0
2022-01-20,44.48,45.89,46.9994,47.912,46.0316,DOWN,0
2022-01-21,43.92,44.31,46.989,46.72,45.98,UP,1
2022-01-24,44.17,42.7,46.9774,45.602,45.9232,DOWN,0
2022-01-25,44.16,43.35,46.9603,44.642,45.8616,UP,1
2022-01-26,44.22,44.79,46.9455,44.19,45.781,DOWN,0
2022-01-27,43.49,44.71,46.9257,43.992,45.6798,DOWN,0
2022-01-28,42.66,43.18,46.8996,43.74,45.565,UP,1
2022-01-31,43.85,42.45,46.874,43.676,45.4826,UP,1
2022-02-01,44.71,43.98,46.851,43.786,45.441,UP,1
2022-02-02,45.11,44.64,46.8369,43.964,45.426,DOWN,0
2022-02-03,44.22,44.96,46.8073,44.11,45.3628,DOWN,0
2022-02-04,43.31,43.61,46.7761,44.24,45.2742,UP,1
2022-02-07,43.38,43.46,46.7382,44.146,45.2018,UP,1
2022-02-08,44.5,43.7,46.7082,44.104,45.1872,UP,1
2022-02-09,44.72,44.69,46.6813,44.026,45.1854,DOWN,0
2022-02-10,44.06,44.21,46.6493,43.994,45.201,DOWN,0
2022-02-11,43.39,43.97,46.6194,44.01,45.212,DOWN,0
2022-02-14,42.76,43.39,46.5903,43.886,45.1818,UP,1
2022-02-15,45.28,42.97,46.5704,44.042,45.2098,DOWN,0
2022-02-16,45.22,44.79,46.554,44.142,45.2184,DOWN,0
2022-02-17,44.62,45.0,46.5215,44.254,45.1998,DOWN,0
2022-02-18,43.56,44.35,46.4782,44.288,45.147,DOWN,0
2022-02-22,42.38,43.31,46.4211,44.212,45.0722,DOWN,0
2022-02-23,42.31,43.32,46.368,43.618,44.997,DOWN,0
2022-02-24,41.1,40.65,46.3152,42.794,44.9228,UP,1
2022-02-25,42.15,41.14,46.2772,42.3,44.8738,DOWN,0
2022-02-28,41.01,40.97,46.2285,41.79,44.8008,DOWN,0
2022-03-01,38.83,40.89,46.1655,41.08,44.693,UP,1
2022-03-02,40.62,39.19,46.1104,40.742,44.6328,DOWN,0
2022-03-03,39.91,40.52,46.0543,40.504,44.5918,DOWN,0
2022-03-04,36.93,38.8,45.9888,39.46,44.473,DOWN,0
2022-03-07,35.02,36.77,45.9152,38.262,44.3126,UP,1
2022-03-08,36.12,35.53,45.8433,37.72,44.1626,UP,1
2022-03-09,37.46,37.64,45.7798,37.088,44.025,DOWN,0
2022-03-10,36.72,36.36,45.7144,36.45,43.8612,DOWN,0
2022-03-11,36.32,36.805,45.6434,36.328,43.6902,DOWN,0
2022-03-14,36.31,36.26,45.5679,36.586,43.52,UP,1
2022-03-15,36.52,36.65,45.494,36.666,43.349,UP,1
2022-03-16,38.16,37.19,45.42,36.806,43.2086,UP,1
2022-03-17,38.35,37.32,45.3447,37.132,43.017,UP,1
2022-03-18,38.62,37.97,45.2663,37.592,42.83,DOWN,0
2022-03-21,38.38,38.76,45.186,38.006,42.6236,UP,1
2022-03-22,38.45,38.59,45.1127,38.392,42.4202,DOWN,0
2022-03-23,37.41,37.97,45.0318,38.242,42.2074,UP,1
2022-03-24,38.52,37.71,44.9588,38.276,42.0062,UP,1
