ticker,SPY US Equity,SPY US Equity,SPY US Equity,SPY US Equity,SPY US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2006-11-07,138.61,138.2,129.6598,137.374,134.3466,UP,1
2006-11-08,138.91,138.0,129.7211,137.784,134.5132,DOWN,0
2006-11-09,138.18,139.01,129.7752,138.064,134.6636,UP,1
2006-11-10,138.24,138.14,129.8236,138.404,134.8156,UP,1
2006-11-13,138.58,138.18,129.8744,138.504,134.9588,UP,1
2006-11-14,139.62,138.97,129.935,138.706,135.1178,UP,1
2006-11-15,140.02,139.57,129.9931,138.928,135.308,UP,1
2006-11-16,140.38,140.44,130.0605,139.368,135.5174,UP,1
2006-11-17,140.42,139.93,130.1313,139.804,135.7202,UP,1
2006-11-20,140.5,140.3,130.2008,140.188,135.922,UP,1
2006-11-21,140.64,140.49,130.2766,140.392,136.101,UP,1
2006-11-22,140.92,140.75,130.3481,140.572,136.275,DOWN,0
2006-11-24,140.35,140.24,130.4177,140.566,136.4374,DOWN,0
2006-11-27,138.42,140.28,130.4766,140.166,136.5666,UP,1
2006-11-28,139.02,138.24,130.5397,139.87,136.7042,UP,1
2006-11-29,140.47,139.47,130.6033,139.836,136.8774,UP,1
2006-11-30,140.53,140.44,130.6649,139.758,137.0378,DOWN,0
2006-12-01,140.22,140.53,130.7203,139.732,137.2048,UP,1
2006-12-04,141.29,140.25,130.7827,140.306,137.4012,UP,1
2006-12-05,141.9,141.56,130.8497,140.882,137.5896,DOWN,0
2006-12-06,141.78,141.87,130.9122,141.144,137.7536,DOWN,0
2006-12-07,141.16,142.03,130.9726,141.27,137.902,UP,1
2006-12-08,141.42,141.13,131.0327,141.51,138.0566,UP,1
2006-12-11,141.83,141.42,131.0945,141.618,138.2216,DOWN,0
2006-12-12,141.72,141.69,131.162,141.582,138.3944,UP,1
2006-12-13,141.87,142.23,131.2245,141.6,138.5646,UP,1
2006-12-14,143.12,141.86,131.2933,141.992,138.7286,DOWN,0
2006-12-15,142.34,142.64,131.3612,142.176,138.8718,DOWN,0
2006-12-18,141.95,142.54,131.4301,142.2,139.0106,UP,1
2006-12-19,142.22,141.55,131.5014,142.3,139.1532,DOWN,0
2006-12-20,142.14,142.28,131.5708,142.354,139.2906,DOWN,0
2006-12-21,141.62,142.27,131.642,142.054,139.4208,DOWN,0
2006-12-22,140.75,141.64,131.7028,141.736,139.5102,UP,1
2006-12-26,141.58,140.81,131.7666,141.662,139.6092,UP,1
2006-12-27,142.51,141.87,131.8282,141.72,139.7226,DOWN,0
2006-12-28,142.21,142.41,131.8855,141.734,139.8386,DOWN,0
2006-12-29,141.62,142.1,131.9385,141.734,139.9392,DOWN,0
2007-01-03,141.37,142.25,131.9922,141.858,140.0304,UP,1
2007-01-04,141.67,141.23,132.0485,141.876,140.127,DOWN,0
2007-01-05,140.54,141.33,132.1032,141.482,140.1884,UP,1
2007-01-08,141.19,140.82,132.1573,141.278,140.2546,DOWN,0
2007-01-09,141.07,141.31,132.2121,141.168,140.309,UP,1
2007-01-10,141.54,140.58,132.2687,141.202,140.3642,UP,1
2007-01-11,142.16,141.56,132.3294,141.3,140.4492,UP,1
2007-01-12,143.24,142.12,132.3995,141.84,140.5578,DOWN,0
2007-01-16,142.96,143.07,132.4642,142.194,140.6612,UP,1
2007-01-17,143.02,142.85,132.5303,142.584,140.7844,DOWN,0
2007-01-18,142.54,143.17,132.5938,142.784,140.8996,UP,1
2007-01-19,142.82,142.54,132.6593,142.916,141.0252,DOWN,0
2007-01-22,142.38,143.07,132.7184,142.744,141.1112,UP,1
2007-01-23,142.8,142.26,132.7773,142.712,141.195,UP,1
2007-01-24,143.95,142.97,132.8427,142.898,141.2958,DOWN,0
2007-01-25,142.26,143.84,132.9063,142.842,141.3774,DOWN,0
2007-01-26,142.16,142.57,132.9684,142.71,141.4558,DOWN,0
2007-01-29,142.05,142.19,133.0355,142.644,141.5252,UP,1
2007-01-30,142.79,142.35,133.105,142.642,141.5886,UP,1
2007-01-31,143.75,142.63,133.1802,142.602,141.6632,UP,1
2007-02-01,144.61,144.15,133.26,143.072,141.7478,UP,1
2007-02-02,144.81,144.73,133.3305,143.602,141.8356,UP,1
2007-02-05,144.85,144.7,133.4,144.162,141.9226,UP,1
2007-02-06,144.89,144.97,133.4688,144.582,142.0076,UP,1
2007-02-07,145.21,145.12,133.5391,144.874,142.0934,DOWN,0
2007-02-08,145.02,144.78,133.6097,144.956,142.1868,DOWN,0
2007-02-09,143.94,145.06,133.6775,144.782,142.2972,DOWN,0
2007-02-12,143.45,143.94,133.7428,144.502,142.3858,UP,1
2007-02-13,144.66,143.77,133.8109,144.456,142.4696,UP,1
2007-02-14,145.61,144.8,133.8816,144.536,142.5712,UP,1
2007-02-15,145.8,145.67,133.9586,144.692,142.6828,DOWN,0
2007-02-16,145.73,145.44,134.0304,145.05,142.7716,UP,1
2007-02-20,146.04,145.56,134.1061,145.568,142.8544,DOWN,0
2007-02-21,145.98,145.61,134.1792,145.832,142.9384,DOWN,0
2007-02-22,145.87,146.05,134.246,145.884,143.0326,DOWN,0
2007-02-23,145.3,145.74,134.3107,145.784,143.1102,DOWN,0
2007-02-26,145.17,145.83,134.3734,145.672,143.177,DOWN,0
2007-02-27,139.5,143.88,134.4082,144.364,143.1326,UP,1
2007-02-28,140.93,140.39,134.4581,143.354,143.1138,DOWN,0
2007-03-01,140.51,139.34,134.5144,142.282,143.0616,DOWN,0
2007-03-02,138.67,140.05,134.5603,140.956,142.9882,DOWN,0
2007-03-05,137.35,137.93,134.6005,139.392,142.8962,UP,1
2007-03-06,139.7,138.78,134.6647,139.432,142.8458,DOWN,0
2007-03-07,139.56,139.59,134.7315,139.158,142.7942,UP,1
2007-03-08,140.74,140.54,134.7997,139.204,142.7766,UP,1
2007-03-09,140.78,141.31,134.8729,139.626,142.7772,UP,1
2007-03-12,140.99,140.42,134.952,140.354,142.7654,DOWN,0
2007-03-13,138.25,140.18,135.0124,140.064,142.6802,UP,1
2007-03-14,139.28,138.43,135.0702,140.008,142.6216,UP,1
2007-03-15,139.47,138.97,135.1256,139.754,142.5786,DOWN,0
2007-03-16,138.53,139.31,135.1878,139.304,142.5218,UP,1
2007-03-19,140.2,139.26,135.2512,139.146,142.4924,UP,1
2007-03-20,140.97,140.08,135.3124,139.69,142.501,UP,1
2007-03-21,143.29,141.1,135.3839,140.492,142.543,DOWN,0
2007-03-22,143.18,143.48,135.4642,141.234,142.5852,UP,1
2007-03-23,143.39,143.28,135.5471,142.206,142.6222,DOWN,0
2007-03-26,143.2,143.5,135.6338,142.806,142.643,DOWN,0
2007-03-27,142.86,143.12,135.7193,143.184,142.6354,DOWN,0
2007-03-28,141.82,142.14,135.8017,142.89,142.6126,UP,1
2007-03-29,141.97,142.54,135.8916,142.648,142.5916,UP,1
2007-03-30,142.0,142.24,135.9888,142.37,142.5808,UP,1
2007-04-02,142.16,142.16,136.0821,142.162,142.5676,UP,1
2007-04-03,143.69,142.97,136.17,142.328,142.5938,UP,1
2007-04-04,143.85,143.69,136.266,142.734,142.6148,UP,1
2007-04-05,144.24,143.67,136.3688,143.188,142.6206,UP,1
2007-04-09,144.44,144.65,136.4706,143.676,142.6642,UP,1
2007-04-10,144.61,144.33,136.5686,144.166,142.7132,DOWN,0
2007-04-11,144.02,144.82,136.6664,144.232,142.7526,UP,1
2007-04-12,144.66,143.74,136.7675,144.394,142.79,UP,1
2007-04-13,145.32,144.9,136.8691,144.61,142.8214,UP,1
2007-04-16,146.7,145.83,136.9831,145.062,142.8632,UP,1
2007-04-17,147.09,146.97,137.0948,145.558,142.9088,UP,1
2007-04-18,147.27,146.6,137.1948,146.208,142.9572,DOWN,0
2007-04-19,147.23,146.55,137.2948,146.722,143.004,UP,1
2007-04-20,148.62,148.22,137.3989,147.382,143.0722,DOWN,0
2007-04-23,148.06,148.37,137.5038,147.654,143.133,UP,1
2007-04-24,148.12,148.24,137.6072,147.86,143.2166,UP,1
2007-04-25,149.48,148.73,137.7216,148.302,143.3372,UP,1
2007-04-26,149.65,149.49,137.8356,148.786,143.437,DOWN,0
2007-04-27,149.53,149.09,137.9462,148.968,143.5154,DOWN,0
2007-04-30,148.29,149.64,138.0574,149.014,143.5652,UP,1
2007-05-01,148.67,148.42,138.1807,149.124,143.624,UP,1
2007-05-02,149.54,148.9,138.3108,149.136,143.694,UP,1
2007-05-03,150.35,149.97,138.4459,149.276,143.7814,UP,1
2007-05-04,150.92,150.75,138.5806,149.554,143.8824,UP,1
2007-05-07,150.95,150.88,138.7069,150.086,143.9954,DOWN,0
2007-05-08,150.75,150.58,138.8365,150.502,144.107,UP,1
2007-05-09,151.16,150.64,138.9726,150.826,144.3402,DOWN,0
2007-05-10,149.58,150.73,139.0894,150.672,144.5132,UP,1
2007-05-11,150.86,149.75,139.2104,150.66,144.7202,DOWN,0
2007-05-14,150.53,150.86,139.3289,150.576,144.9574,UP,1
2007-05-15,150.57,150.7,139.4482,150.54,145.2218,UP,1
2007-05-16,151.6,150.8,139.5663,150.628,145.4598,DOWN,0
2007-05-17,151.3,151.38,139.6836,150.972,145.6946,UP,1
2007-05-18,152.62,152.01,139.8106,151.324,145.9322,DOWN,0
2007-05-21,152.54,152.58,139.9329,151.726,146.1674,DOWN,0
2007-05-22,152.42,152.7,140.0529,152.096,146.396,UP,1
2007-05-23,152.44,152.95,140.1741,152.264,146.6798,DOWN,0
2007-05-24,151.06,152.53,140.2896,152.216,146.9154,UP,1
2007-05-25,151.69,151.49,140.411,152.03,147.1598,UP,1
2007-05-29,152.24,151.94,140.5373,151.97,147.434,UP,1
2007-05-30,153.48,151.46,140.6679,152.182,147.6996,DOWN,0
2007-05-31,153.32,153.66,140.7994,152.358,147.9466,UP,1
2007-06-01,154.08,153.88,140.9343,152.962,148.1624,UP,1
2007-06-04,154.1,153.54,141.0616,153.444,148.3808,DOWN,0
2007-06-05,153.49,153.74,141.1801,153.694,148.5828,DOWN,0
2007-06-06,151.84,152.91,141.2892,153.366,148.7556,DOWN,0
2007-06-07,149.1,151.56,141.3812,152.522,148.8804,UP,1
2007-06-08,151.04,149.5,141.4858,151.914,149.0648,UP,1
2007-06-11,151.3,150.93,141.5917,151.354,149.2514,DOWN,0
2007-06-12,149.65,150.67,141.6911,150.586,149.4044,UP,1
2007-06-13,151.89,150.5,141.8023,150.596,149.599,UP,1
2007-06-14,152.86,152.06,141.9176,151.348,149.7824,UP,1
2007-06-15,153.07,153.14,142.0308,151.754,149.9668,DOWN,0
2007-06-18,152.89,153.38,142.1423,152.072,150.1398,UP,1
2007-06-19,153.27,152.55,142.2554,152.796,150.3164,DOWN,0
2007-06-20,151.14,153.58,142.3579,152.646,150.447,UP,1
2007-06-21,151.98,151.08,142.4607,152.47,150.6062,DOWN,0
2007-06-22,150.55,151.52,142.5551,151.966,150.724,DOWN,0
2007-06-25,149.83,150.24,142.6517,151.354,150.8142,DOWN,0
2007-06-26,148.29,150.21,142.7436,150.358,150.846,UP,1
2007-06-27,150.4,148.13,142.8442,150.21,150.9122,DOWN,0
2007-06-28,150.38,150.38,142.944,149.89,150.9744,UP,1
2007-06-29,150.43,150.9,143.0378,149.866,151.0384,UP,1
2007-07-02,151.79,150.87,143.1356,150.258,151.1018,UP,1
2007-07-03,152.34,152.18,143.2362,151.068,151.1874,DOWN,0
2007-07-05,152.18,152.4,143.3373,151.424,151.2686,UP,1
2007-07-06,152.98,152.38,143.4415,151.944,151.3386,UP,1
2007-07-09,153.0,153.16,143.5474,152.458,151.4056,DOWN,0
2007-07-10,150.92,152.29,143.6395,152.284,151.4334,UP,1
2007-07-11,151.99,150.75,143.7401,152.214,151.5074,UP,1
2007-07-12,154.39,152.37,143.8547,152.656,151.6218,UP,1
2007-07-13,154.85,154.57,143.9665,153.03,151.728,DOWN,0
2007-07-16,154.83,154.99,144.0727,153.396,151.8176,DOWN,0
2007-07-17,154.75,154.93,144.1778,154.162,151.8942,DOWN,0
2007-07-18,154.47,154.23,144.2817,154.658,151.9646,UP,1
2007-07-19,155.07,155.2,144.3892,154.794,152.051,DOWN,0
2007-07-20,153.5,154.89,144.4912,154.524,152.0978,UP,1
2007-07-23,153.97,154.18,144.5943,154.352,152.1856,DOWN,0
2007-07-24,151.3,153.12,144.6762,153.662,152.1944,UP,1
2007-07-25,151.61,152.02,144.7583,153.09,152.216,DOWN,0
2007-07-26,148.02,150.19,144.8234,151.68,152.165,DOWN,0
2007-07-27,145.11,148.21,144.8735,150.002,152.0352,UP,1
2007-07-30,147.38,145.93,144.9341,148.684,151.9568,DOWN,0
2007-07-31,145.72,148.33,144.9871,147.568,151.8188,UP,1
2007-08-01,146.43,145.18,145.0379,146.532,151.6966,UP,1
2007-08-02,147.6,146.76,145.0927,146.448,151.6002,DOWN,0
2007-08-03,143.8,147.28,145.1275,146.186,151.4274,UP,1
2007-08-06,146.21,144.21,145.1765,145.952,151.3304,UP,1
2007-08-07,147.77,145.94,145.2324,146.362,151.252,UP,1
2007-08-08,149.83,148.41,145.2975,147.042,151.2038,DOWN,0
2007-08-09,145.39,147.43,145.3403,146.6,151.042,DOWN,0
2007-08-10,144.71,144.39,145.3764,146.782,150.8698,UP,1
2007-08-13,145.23,146.5,145.4132,146.586,150.6928,DOWN,0
2007-08-14,143.01,145.7,145.4365,145.634,150.471,DOWN,0
2007-08-15,141.04,142.72,145.4478,143.876,150.222,UP,1
2007-08-16,142.1,139.79,145.4687,143.218,150.0272,UP,1
2007-08-17,144.71,145.5,145.5032,143.218,149.9394,DOWN,0
2007-08-20,144.64,145.17,145.5375,143.1,149.8114,UP,1
2007-08-21,144.93,144.6,145.5778,143.484,149.684,UP,1
2007-08-22,146.65,146.01,145.6272,144.606,149.624,DOWN,0
2007-08-23,146.52,147.34,145.6771,145.49,149.5166,UP,1
2007-08-24,148.33,146.48,145.7283,146.214,149.426,DOWN,0
2007-08-27,146.95,147.85,145.77,146.676,149.3036,DOWN,0
2007-08-28,143.72,146.16,145.7941,146.434,149.1202,UP,1
2007-08-29,146.54,144.37,145.8359,146.412,148.9856,DOWN,0
2007-08-30,146.15,145.45,145.8754,146.338,148.8858,UP,1
2007-08-31,147.59,147.65,145.9205,146.19,148.798,UP,1
2007-09-04,149.08,147.45,145.9678,146.616,148.7686,DOWN,0
2007-09-05,147.79,148.2,146.0066,147.43,148.7278,UP,1
2007-09-06,148.13,147.95,146.0454,147.748,148.7246,DOWN,0
2007-09-07,146.07,146.48,146.0736,147.732,148.638,DOWN,0
2007-09-10,145.79,146.52,146.1001,147.372,148.5462,UP,1
2007-09-11,147.49,146.24,146.1344,147.054,148.4874,UP,1
2007-09-12,147.87,147.29,146.1691,147.07,148.409,UP,1
2007-09-13,148.91,148.55,146.2119,147.226,148.3404,DOWN,0
2007-09-14,148.9,147.96,146.2643,147.792,148.2748,DOWN,0
2007-09-17,148.1,148.31,146.3097,148.254,148.1772,UP,1
2007-09-18,152.46,148.83,146.3697,149.248,148.1664,UP,1
2007-09-19,153.36,153.41,146.4338,150.346,148.2152,DOWN,0
2007-09-20,152.28,153.34,146.4941,151.02,148.221,DOWN,0
2007-09-21,151.97,152.71,146.5475,151.634,148.1726,DOWN,0
2007-09-24,151.69,152.42,146.5965,152.352,148.1094,DOWN,0
2007-09-25,151.39,150.81,146.6445,152.138,148.0406,UP,1
2007-09-26,152.19,152.25,146.6997,151.904,147.9894,UP,1
2007-09-27,153.09,152.91,146.758,152.066,147.9618,DOWN,0
2007-09-28,152.58,152.85,146.8118,152.188,147.912,UP,1
2007-10-01,154.3,152.6,146.8747,152.71,147.928,DOWN,0
2007-10-02,154.09,154.61,146.9358,153.25,147.9304,DOWN,0
2007-10-03,153.78,153.81,146.9891,153.568,147.98,UP,1
2007-10-04,154.02,154.11,147.0475,153.754,148.0282,UP,1
2007-10-05,155.85,155.03,147.117,154.408,148.1848,DOWN,0
2007-10-08,155.02,155.39,147.181,154.552,148.383,UP,1
2007-10-09,156.48,155.6,147.2527,155.03,148.565,DOWN,0
2007-10-10,156.22,156.04,147.3257,155.518,148.775,DOWN,0
2007-10-11,155.47,156.93,147.3993,155.808,148.9558,UP,1
2007-10-12,156.33,155.46,147.473,155.904,149.1304,DOWN,0
2007-10-15,155.01,156.27,147.5355,155.902,149.3546,DOWN,0
2007-10-16,153.78,154.41,147.5934,155.362,149.506,UP,1
2007-10-17,154.25,154.98,147.6565,154.968,149.6356,DOWN,0
2007-10-18,153.69,153.45,147.7181,154.612,149.7128,DOWN,0
2007-10-19,149.67,153.09,147.7581,153.28,149.7984,UP,1
2007-10-22,150.54,148.86,147.8081,152.386,149.915,UP,1
2007-10-23,151.76,151.46,147.861,151.982,150.0456,DOWN,0
2007-10-24,151.48,151.21,147.913,151.428,150.215,UP,1
2007-10-25,151.84,151.65,147.9645,151.058,150.431,UP,1
2007-10-26,153.62,153.06,148.0218,151.848,150.6614,UP,1
2007-10-29,154.13,153.93,148.0762,152.566,150.8498,DOWN,0
2007-10-30,153.06,153.45,148.1268,152.826,151.0182,UP,1
2007-10-31,154.65,153.98,148.1849,153.46,151.2126,DOWN,0
2007-11-01,151.03,153.29,148.2274,153.298,151.3002,UP,1
2007-11-02,151.2,151.53,148.2693,152.814,151.3938,DOWN,0
2007-11-05,150.05,149.64,148.3076,151.998,151.4282,UP,1
2007-11-06,152.07,150.86,148.354,151.8,151.5306,DOWN,0
2007-11-07,147.91,150.44,148.3738,150.452,151.6144,DOWN,0
2007-11-08,147.16,147.99,148.3983,149.678,151.6268,DOWN,0
2007-11-09,145.14,145.69,148.4132,148.466,151.6066,DOWN,0
2007-11-12,143.7,145.21,148.4214,147.196,151.5288,UP,1
2007-11-13,148.08,145.37,148.4479,146.398,151.5088,DOWN,0
2007-11-14,147.67,149.22,148.4675,146.35,151.5064,DOWN,0
2007-11-15,145.54,146.57,148.4721,146.026,151.4546,UP,1
2007-11-16,145.79,146.31,148.477,146.156,151.449,DOWN,0
2007-11-19,143.76,145.28,148.4716,146.168,151.4084,UP,1
2007-11-20,144.64,144.02,148.4703,145.48,151.3514,DOWN,0
2007-11-21,141.68,143.08,148.4527,144.282,151.2276,UP,1
2007-11-23,144.13,143.07,148.4482,144.0,151.132,DOWN,0
2007-11-26,140.95,144.43,148.4333,143.032,150.973,UP,1
2007-11-27,142.57,141.74,148.4289,142.794,150.8624,UP,1
2007-11-28,147.13,144.19,148.4412,143.292,150.7558,UP,1
2007-11-29,147.18,146.62,148.4491,144.392,150.6322,UP,1
2007-11-30,148.66,149.04,148.4634,145.298,150.5598,DOWN,0
2007-12-03,147.68,148.19,148.4731,146.644,150.474,DOWN,0
2007-12-04,146.36,146.66,148.4747,147.402,150.3674,UP,1
2007-12-05,148.81,147.93,148.4889,147.738,150.3158,UP,1
2007-12-06,150.94,148.63,148.5142,148.49,150.2908,DOWN,0
2007-12-07,150.91,151.42,148.5423,148.94,150.2472,UP,1
2007-12-10,152.08,151.28,148.5768,149.82,150.2372,DOWN,0
2007-12-11,147.91,152.14,148.6189,150.13,150.1094,UP,1
2007-12-12,149.37,151.06,148.6611,150.242,150.015,DOWN,0
2007-12-13,149.06,148.32,148.7038,149.866,149.9206,DOWN,0
2007-12-14,147.17,147.93,148.7463,149.118,149.7836,DOWN,0
2007-12-17,145.07,146.61,148.7849,147.716,149.568,UP,1
2007-12-18,145.88,146.1,148.8158,147.31,149.3852,DOWN,0
2007-12-19,145.88,145.94,148.8474,146.612,149.1732,UP,1
2007-12-20,146.8,146.84,148.8777,146.16,148.9848,UP,1
2007-12-21,148.13,147.37,148.9145,146.352,148.838,UP,1
2007-12-24,149.23,148.82,148.9557,147.184,148.696,UP,1
2007-12-26,149.55,148.65,149.0122,147.918,148.5868,DOWN,0
2007-12-27,147.67,149.02,149.0541,148.276,148.4646,DOWN,0
2007-12-28,147.3,148.54,149.0933,148.376,148.3256,DOWN,0
2007-12-31,146.21,147.1,149.1317,147.992,148.176,DOWN,0
2008-01-02,144.93,146.53,149.1553,147.132,148.0812,DOWN,0
2008-01-03,144.86,144.91,149.1748,146.194,147.9676,DOWN,0
2008-01-04,141.31,143.34,149.1649,144.922,147.7586,DOWN,0
2008-01-07,141.19,141.81,149.1549,143.7,147.5528,DOWN,0
2008-01-08,138.91,142.08,149.1325,142.24,147.2942,UP,1
2008-01-09,140.37,139.09,149.1184,141.328,147.0292,UP,1
2008-01-10,141.29,139.68,149.1105,140.614,146.7724,DOWN,0
2008-01-11,140.15,140.78,149.1022,140.382,146.5142,UP,1
2008-01-14,141.28,141.16,149.0987,140.4,146.2468,DOWN,0
2008-01-15,138.17,139.79,149.0796,140.252,145.9896,DOWN,0
2008-01-16,136.98,137.36,149.0537,139.574,145.7052,DOWN,0
2008-01-17,133.43,137.81,149.0024,138.002,145.3728,DOWN,0
2008-01-18,132.06,134.74,148.9434,136.384,144.9726,DOWN,0
2008-01-22,130.72,127.21,148.8758,134.272,144.6288,UP,1
2008-01-23,133.86,127.09,148.8229,133.41,144.3628,UP,1
2008-01-24,134.99,134.48,148.7748,133.012,144.1598,DOWN,0
2008-01-25,133.04,136.51,148.7199,132.934,143.9466,UP,1
2008-01-28,135.24,133.26,148.6728,133.57,143.6898,UP,1
2008-01-29,135.91,136.1,148.6258,134.608,143.4546,DOWN,0
2008-01-30,134.91,135.58,148.5668,134.818,143.242,UP,1
2008-01-31,137.37,133.4,148.5182,135.294,143.0736,UP,1
2008-02-01,139.58,137.94,148.4798,136.602,142.99,DOWN,0
2008-02-04,137.82,139.21,148.4327,137.118,142.8536,DOWN,0
2008-02-05,134.13,135.94,148.3603,136.762,142.7026,DOWN,0
2008-02-06,133.05,134.58,148.2852,136.39,142.481,UP,1
2008-02-07,133.93,131.8,148.2143,135.702,142.3406,DOWN,0
2008-02-08,133.07,133.09,148.1322,134.4,142.1506,UP,1
2008-02-11,133.75,133.1,148.0527,133.586,141.883,UP,1
2008-02-12,134.99,134.91,147.98,133.758,141.6392,UP,1
2008-02-13,136.37,136.01,147.9204,134.422,141.3934,DOWN,0
2008-02-14,135.17,136.95,147.8529,134.67,141.1432,DOWN,0
2008-02-15,135.14,134.55,147.7809,135.084,140.9188,UP,1
2008-02-19,135.52,136.69,147.7068,135.438,140.653,UP,1
2008-02-20,135.92,133.99,147.6318,135.624,140.3526,DOWN,0
2008-02-21,134.79,136.66,147.551,135.308,140.0302,UP,1
2008-02-22,135.62,134.97,147.4753,135.398,139.701,UP,1
2008-02-25,137.33,135.54,147.4062,135.836,139.4894,UP,1
2008-02-26,138.36,136.75,147.3501,136.404,139.2692,DOWN,0
2008-02-27,138.22,137.56,147.2869,136.864,139.0524,DOWN,0
2008-02-28,136.87,137.24,147.2186,137.28,138.8464,DOWN,0
2008-02-29,133.82,135.6,147.1348,136.92,138.6214,DOWN,0
2008-03-03,133.5,133.14,147.0443,136.154,138.3738,DOWN,0
2008-03-04,132.99,132.23,146.9528,135.08,138.116,UP,1
2008-03-05,133.83,133.41,146.8588,134.202,137.8566,DOWN,0
2008-03-06,131.06,132.98,146.7514,133.04,137.5152,DOWN,0
2008-03-07,129.71,129.63,146.6379,132.218,137.1248,DOWN,0
2008-03-10,128.0,129.81,146.5157,131.118,136.6938,UP,1
2008-03-11,132.6,130.72,146.4234,131.04,136.3924,DOWN,0
2008-03-12,131.36,132.73,146.3217,130.546,136.0736,UP,1
2008-03-13,131.65,129.61,146.2188,130.664,135.7824,DOWN,0
2008-03-14,129.61,132.77,146.0994,130.644,135.476,DOWN,0
2008-03-17,128.3,126.57,145.9743,130.704,135.1448,UP,1
2008-03-18,133.63,130.62,145.8721,130.91,134.9912,DOWN,0
2008-03-19,130.32,134.14,145.7532,130.702,134.7738,UP,1
2008-03-20,132.08,130.05,145.6461,130.788,134.6372,UP,1
2008-03-24,134.72,133.31,145.5605,131.81,134.5242,UP,1
2008-03-25,134.85,134.86,145.4893,133.12,134.3954,DOWN,0
2008-03-26,133.2,134.46,145.4001,133.034,134.2564,DOWN,0
2008-03-27,132.78,134.2,145.3075,133.526,134.0864,DOWN,0
2008-03-28,131.51,132.99,145.2168,133.412,133.9532,UP,1
2008-03-31,131.97,131.29,145.1172,132.862,133.853,UP,1
2008-04-01,136.61,133.71,145.0359,133.214,133.9166,UP,1
2008-04-02,136.7,137.06,144.9541,133.914,134.0094,UP,1
2008-04-03,137.04,135.94,144.8748,134.766,134.1358,DOWN,0
2008-04-04,136.89,137.12,144.7929,135.842,134.1964,UP,1
2008-04-07,136.96,137.87,144.722,136.84,134.2358,DOWN,0
2008-04-08,136.82,136.19,144.6462,136.882,134.3114,DOWN,0
2008-04-09,135.83,136.61,144.5726,136.708,134.3232,UP,1
2008-04-10,136.02,135.39,144.5036,136.504,134.3254,DOWN,0
2008-04-11,133.38,134.45,144.429,135.802,134.2948,DOWN,0
2008-04-14,132.93,133.19,144.3417,134.996,134.206,UP,1
2008-04-15,133.24,133.58,144.256,134.28,134.0792,UP,1
2008-04-16,136.85,134.54,144.1881,134.484,134.0598,UP,1
2008-04-17,137.05,136.02,144.1144,134.69,134.1182,UP,1
2008-04-18,138.48,138.94,144.0451,135.71,134.2268,UP,1
2008-04-21,138.55,138.23,143.9769,136.834,134.3192,DOWN,0
2008-04-22,137.94,138.19,143.9017,137.774,134.4166,DOWN,0
2008-04-23,137.72,138.09,143.8253,137.948,134.496,UP,1
2008-04-24,138.32,138.08,143.7623,138.202,134.5626,UP,1
2008-04-25,139.6,139.41,143.7004,138.426,134.6272,UP,1
2008-04-28,139.63,139.88,143.6266,138.642,134.7164,DOWN,0
2008-04-29,139.08,139.39,143.5477,138.87,134.7952,DOWN,0
2008-04-30,138.26,139.29,143.4649,138.978,134.85,UP,1
2008-05-01,141.12,138.39,143.3967,139.538,134.954,UP,1
2008-05-02,141.51,142.33,143.3319,139.92,135.0884,DOWN,0
2008-05-05,140.83,141.05,143.2607,140.16,135.1926,UP,1
2008-05-06,142.05,140.01,143.2035,140.754,135.287,DOWN,0
2008-05-07,139.52,141.89,143.1312,141.006,135.3102,DOWN,0
2008-05-08,139.16,139.74,143.0705,140.614,135.329,DOWN,0
2008-05-09,138.9,138.6,143.007,140.092,135.3696,UP,1
2008-05-12,140.46,139.25,142.9692,140.018,135.5024,UP,1
2008-05-13,140.48,140.8,142.946,139.704,135.642,UP,1
2008-05-14,140.77,141.07,142.913,139.954,135.7976,UP,1
2008-05-15,142.53,141.04,142.897,140.628,135.9716,UP,1
2008-05-16,142.66,142.86,142.8782,141.38,136.2036,UP,1
2008-05-19,143.05,142.81,142.8554,141.898,136.4704,DOWN,0
2008-05-20,141.89,142.27,142.8459,142.18,136.7482,DOWN,0
2008-05-21,139.49,141.81,142.8123,141.924,136.886,UP,1
2008-05-22,139.51,139.43,142.771,141.32,137.049,DOWN,0
2008-05-23,137.64,139.05,142.71,140.316,137.1688,UP,1
2008-05-27,138.66,137.8,142.6764,139.438,137.3498,UP,1
2008-05-28,139.3,139.17,142.6493,138.92,137.5698,UP,1
2008-05-29,140.0,139.13,142.6232,139.022,137.6972,UP,1
2008-05-30,140.35,140.47,142.6099,139.19,137.8978,DOWN,0
2008-06-02,138.9,139.83,142.5992,139.442,138.0342,DOWN,0
2008-06-03,138.09,139.3,142.5791,139.328,138.1016,DOWN,0
2008-06-04,138.02,137.7,142.5457,139.072,138.165,UP,1
2008-06-05,140.78,138.58,142.5264,139.228,138.3166,DOWN,0
2008-06-06,136.29,139.55,142.4832,138.416,138.3868,UP,1
2008-06-09,136.62,136.86,142.433,137.96,138.489,DOWN,0
2008-06-10,135.94,135.67,142.3801,137.53,138.5684,DOWN,0
2008-06-11,133.94,135.97,142.3082,136.714,138.515,UP,1
