ticker,LMT US Equity,LMT US Equity,LMT US Equity,LMT US Equity,LMT US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2001-06-25,36.15,35.69,34.7748,36.5,37.0664,DOWN,0
2001-06-26,36.0,36.1,34.8051,36.35,37.0614,DOWN,0
2001-06-27,35.64,36.2,34.8343,36.04,37.0492,UP,1
2001-06-28,36.65,36.0,34.87,36.026,37.0592,UP,1
2001-06-29,37.05,36.75,34.9068,36.298,37.0962,DOWN,0
2001-07-02,36.25,37.2,34.9412,36.318,37.1218,DOWN,0
2001-07-03,36.07,36.25,34.9738,36.332,37.1532,UP,1
2001-07-05,36.4,35.85,35.0092,36.484,37.1634,UP,1
2001-07-06,36.5,36.3,35.0483,36.454,37.1756,DOWN,0
2001-07-09,35.8,36.25,35.0835,36.204,37.1776,UP,1
2001-07-10,36.49,36.2,35.1113,36.252,37.1874,DOWN,0
2001-07-11,36.15,35.75,35.1401,36.268,37.2072,UP,1
2001-07-12,36.9,37.0,35.1746,36.368,37.2026,DOWN,0
2001-07-13,36.73,36.7,35.1983,36.414,37.2002,DOWN,0
2001-07-16,36.53,36.93,35.2166,36.56,37.2112,UP,1
2001-07-17,36.76,36.78,35.2401,36.614,37.2264,UP,1
2001-07-18,37.1,36.51,35.261,36.804,37.2484,UP,1
2001-07-19,37.89,37.35,35.2899,37.002,37.2832,DOWN,0
2001-07-20,37.49,37.95,35.3141,37.154,37.307,DOWN,0
2001-07-23,37.14,37.5,35.3344,37.276,37.3298,UP,1
2001-07-24,37.24,37.12,35.3574,37.372,37.3422,UP,1
2001-07-25,37.35,37.05,35.3852,37.422,37.3396,UP,1
2001-07-26,38.85,38.2,35.414,37.614,37.3702,UP,1
2001-07-27,39.2,39.1,35.4464,37.956,37.3982,DOWN,0
2001-07-30,38.99,39.0,35.4777,38.326,37.412,UP,1
2001-07-31,39.62,38.74,35.5108,38.802,37.4374,UP,1
2001-08-01,39.79,39.87,35.5416,39.29,37.4514,DOWN,0
2001-08-02,39.0,39.9,35.5689,39.32,37.4464,DOWN,0
2001-08-03,38.65,39.2,35.5971,39.21,37.4394,DOWN,0
2001-08-06,38.2,38.54,35.6269,39.052,37.4264,UP,1
2001-08-07,38.46,38.55,35.6567,38.82,37.4356,DOWN,0
2001-08-08,37.9,38.45,35.6761,38.442,37.4282,UP,1
2001-08-09,38.04,37.9,35.6956,38.25,37.402,UP,1
2001-08-10,38.99,38.04,35.7198,38.318,37.416,UP,1
2001-08-13,39.1,39.0,35.741,38.498,37.4268,UP,1
2001-08-14,39.62,39.25,35.764,38.73,37.4522,DOWN,0
2001-08-15,39.2,39.7,35.7872,38.99,37.4622,UP,1
2001-08-16,39.56,39.3,35.81,39.294,37.4856,DOWN,0
2001-08-17,39.15,39.2,35.8265,39.326,37.5092,UP,1
2001-08-20,39.44,39.0,35.8468,39.394,37.5506,UP,1
2001-08-21,39.65,39.49,35.87,39.4,37.5884,DOWN,0
2001-08-22,39.0,39.55,35.9035,39.36,37.6138,UP,1
2001-08-23,39.41,38.8,35.933,39.33,37.6518,UP,1
2001-08-24,39.84,39.16,35.9654,39.468,37.7252,DOWN,0
2001-08-27,39.34,39.94,35.9981,39.448,37.7686,UP,1
2001-08-28,39.65,39.1,36.0356,39.448,37.8256,UP,1
2001-08-29,39.88,39.8,36.0756,39.624,37.8882,DOWN,0
2001-08-30,39.37,39.78,36.1136,39.616,37.9318,UP,1
2001-08-31,39.86,39.5,36.1504,39.62,37.9946,UP,1
2001-09-04,40.1,39.7,36.1861,39.772,38.0828,DOWN,0
2001-09-05,39.7,40.1,36.2185,39.782,38.1538,DOWN,0
2001-09-06,39.05,39.65,36.2458,39.616,38.2148,DOWN,0
2001-09-07,38.49,38.45,36.2701,39.44,38.2718,DOWN,0
2001-09-10,38.32,37.95,36.2899,39.132,38.3052,UP,1
2001-09-17,43.95,46.0,36.3401,39.902,38.4432,UP,1
2001-09-18,44.6,43.95,36.3914,40.882,38.6102,DOWN,0
2001-09-19,42.92,44.5,36.4412,41.656,38.7472,DOWN,0
2001-09-20,42.46,44.0,36.4845,42.45,38.8684,DOWN,0
2001-09-21,42.2,41.0,36.521,43.226,38.9824,DOWN,0
2001-09-24,42.0,42.0,36.5605,42.836,39.1064,UP,1
2001-09-25,42.36,41.8,36.6153,42.388,39.2238,DOWN,0
2001-09-26,42.0,41.95,36.6568,42.204,39.3408,UP,1
2001-09-27,43.3,41.9,36.7047,42.372,39.4688,UP,1
2001-09-28,43.75,44.7,36.7666,42.682,39.6092,DOWN,0
2001-10-01,43.61,44.0,36.8243,43.004,39.7508,UP,1
2001-10-02,45.0,44.5,36.888,43.532,39.9156,UP,1
2001-10-03,45.4,45.0,36.9569,44.212,40.0816,UP,1
2001-10-04,45.6,45.65,37.0324,44.672,40.2358,UP,1
2001-10-05,47.73,45.9,37.12,45.468,40.4406,UP,1
2001-10-08,49.11,48.0,37.2116,46.568,40.68,DOWN,0
2001-10-09,47.55,49.11,37.2932,47.078,40.8862,DOWN,0
2001-10-10,47.36,47.55,37.3698,47.47,41.0864,DOWN,0
2001-10-11,46.39,47.4,37.445,47.628,41.2372,DOWN,0
2001-10-12,45.45,45.8,37.5125,47.172,41.3622,UP,1
2001-10-15,47.3,45.45,37.5885,46.81,41.5284,UP,1
2001-10-16,47.85,47.1,37.6652,46.87,41.693,DOWN,0
2001-10-17,46.49,47.97,37.7331,46.696,41.827,DOWN,0
2001-10-18,46.25,46.3,37.798,46.668,41.972,UP,1
2001-10-19,47.66,47.0,37.8651,47.11,42.1522,UP,1
2001-10-22,48.36,48.0,37.9371,47.322,42.3554,DOWN,0
2001-10-23,47.46,48.4,38.0039,47.244,42.5354,UP,1
2001-10-24,49.7,47.45,38.0842,47.886,42.7714,DOWN,0
2001-10-25,48.9,49.7,38.1617,48.416,42.9886,UP,1
2001-10-26,49.92,50.0,38.247,48.868,43.2072,DOWN,0
2001-10-29,49.0,52.98,38.3275,48.996,43.4052,DOWN,0
2001-10-30,48.0,49.15,38.3963,49.104,43.5728,UP,1
2001-10-31,48.77,48.5,38.4713,48.918,43.7642,DOWN,0
2001-11-01,48.5,48.95,38.5458,48.838,43.943,DOWN,0
2001-11-02,48.38,48.45,38.62,48.53,44.1276,UP,1
2001-11-05,48.99,48.85,38.6979,48.528,44.3186,DOWN,0
2001-11-06,47.85,48.8,38.7771,48.498,44.4826,DOWN,0
2001-11-07,47.54,47.35,38.855,48.252,44.6534,UP,1
2001-11-08,47.75,47.54,38.9351,48.102,44.8202,DOWN,0
2001-11-09,47.5,47.85,39.0063,47.926,44.9734,DOWN,0
2001-11-12,47.4,47.2,39.0783,47.608,45.1346,DOWN,0
2001-11-13,45.47,47.39,39.1457,47.132,45.251,DOWN,0
2001-11-14,44.05,45.46,39.1934,46.434,45.3344,DOWN,0
2001-11-15,44.03,43.45,39.2391,45.69,45.4276,UP,1
2001-11-16,44.75,44.7,39.2876,45.14,45.5254,UP,1
2001-11-19,45.9,45.4,39.3434,44.84,45.6414,DOWN,0
2001-11-20,45.49,45.3,39.3975,44.844,45.7572,UP,1
2001-11-21,45.6,45.6,39.4444,45.154,45.8882,DOWN,0
2001-11-23,45.01,45.0,39.4875,45.35,46.0186,UP,1
2001-11-26,45.61,45.5,39.534,45.522,46.1644,UP,1
2001-11-27,46.28,45.5,39.5857,45.598,46.211,DOWN,0
2001-11-28,45.61,46.1,39.6331,45.622,46.2312,UP,1
2001-11-29,46.25,45.75,39.6812,45.752,46.2978,UP,1
2001-11-30,46.45,46.4,39.7328,46.04,46.3776,UP,1
2001-12-03,46.99,46.3,39.7933,46.316,46.4734,DOWN,0
2001-12-04,46.89,47.19,39.8432,46.438,46.5712,DOWN,0
2001-12-05,45.99,47.05,39.894,46.514,46.6438,UP,1
2001-12-06,46.2,46.5,39.9466,46.504,46.7278,DOWN,0
2001-12-07,45.74,46.2,39.994,46.362,46.7766,UP,1
2001-12-10,45.96,45.74,40.0364,46.156,46.8208,DOWN,0
2001-12-11,45.58,46.25,40.0801,45.894,46.8602,UP,1
2001-12-12,46.4,45.5,40.1233,45.976,46.8882,DOWN,0
2001-12-13,45.95,46.15,40.1683,45.926,46.8992,UP,1
2001-12-14,46.05,45.7,40.2087,45.988,46.9082,UP,1
2001-12-17,46.54,46.2,40.2514,46.104,46.8844,DOWN,0
2001-12-18,45.9,46.64,40.2936,46.168,46.8202,DOWN,0
2001-12-19,45.71,45.52,40.3385,46.03,46.7834,UP,1
2001-12-20,45.9,45.71,40.3765,46.02,46.7542,UP,1
2001-12-21,46.0,45.95,40.4143,46.01,46.7464,UP,1
2001-12-24,46.19,46.0,40.4583,45.94,46.7612,DOWN,0
2001-12-26,46.16,46.3,40.4939,45.992,46.7384,UP,1
2001-12-27,46.4,46.2,40.5329,46.13,46.7094,UP,1
2001-12-28,46.79,46.55,40.574,46.308,46.7154,DOWN,0
2001-12-31,46.67,46.95,40.6124,46.442,46.7238,DOWN,0
2002-01-02,46.24,46.15,40.6519,46.452,46.6954,UP,1
2002-01-03,46.57,46.21,40.6966,46.534,46.6596,UP,1
2002-01-04,47.26,46.57,40.7454,46.706,46.6556,DOWN,0
2002-01-07,46.98,47.25,40.7953,46.744,46.6012,UP,1
2002-01-08,47.65,46.9,40.8525,46.94,46.5762,DOWN,0
2002-01-09,47.18,47.7,40.9136,47.128,46.5214,UP,1
2002-01-10,47.97,47.9,40.9811,47.408,46.5008,DOWN,0
2002-01-11,46.74,47.45,41.0448,47.304,46.4756,UP,1
2002-01-14,47.6,46.5,41.1083,47.428,46.4522,UP,1
2002-01-15,48.5,47.81,41.1703,47.598,46.4522,DOWN,0
2002-01-16,48.39,48.25,41.2302,47.84,46.4524,DOWN,0
2002-01-17,48.23,48.5,41.296,47.892,46.4372,UP,1
2002-01-18,48.66,48.22,41.3593,48.276,46.4534,UP,1
2002-01-22,48.85,48.86,41.4253,48.526,46.4796,DOWN,0
2002-01-23,48.0,48.7,41.4856,48.426,46.4846,UP,1
2002-01-24,49.41,48.23,41.5531,48.63,46.5228,UP,1
2002-01-25,50.0,49.85,41.6256,48.984,46.5748,UP,1
2002-01-28,51.0,50.0,41.7009,49.452,46.6854,DOWN,0
2002-01-29,50.4,51.25,41.7729,49.762,46.8124,UP,1
2002-01-30,50.46,50.5,41.8462,50.254,46.941,UP,1
2002-01-31,52.97,50.27,41.929,50.966,47.1054,DOWN,0
2002-02-01,52.43,52.0,42.0091,51.452,47.236,UP,1
2002-02-04,53.3,52.6,42.0924,51.912,47.3922,DOWN,0
2002-02-05,53.21,52.25,42.1772,52.474,47.5444,UP,1
2002-02-06,53.6,53.0,42.2639,53.102,47.7162,UP,1
2002-02-07,53.97,53.52,42.353,53.302,47.8834,UP,1
2002-02-08,54.38,53.72,42.4489,53.692,48.0454,DOWN,0
2002-02-11,54.05,53.95,42.5443,53.842,48.2142,DOWN,0
2002-02-12,53.0,53.55,42.6368,53.8,48.3492,DOWN,0
2002-02-13,52.95,53.0,42.7221,53.67,48.4792,UP,1
2002-02-14,53.4,53.0,42.8097,53.556,48.6074,UP,1
2002-02-15,54.87,53.4,42.9055,53.654,48.767,DOWN,0
2002-02-19,53.8,54.0,42.9945,53.604,48.9232,UP,1
2002-02-20,55.7,54.25,43.0972,54.144,49.1132,DOWN,0
2002-02-21,55.2,55.5,43.1876,54.594,49.3024,DOWN,0
2002-02-22,54.22,55.0,43.2744,54.758,49.4676,UP,1
2002-02-25,56.5,55.0,43.377,55.084,49.686,DOWN,0
2002-02-26,55.85,56.0,43.4763,55.494,49.875,UP,1
2002-02-27,56.91,56.0,43.5808,55.736,50.0942,DOWN,0
2002-02-28,56.41,57.7,43.6821,55.978,50.3014,UP,1
2002-03-01,57.07,57.15,43.786,56.548,50.512,DOWN,0
2002-03-04,57.0,57.0,43.891,56.648,50.734,DOWN,0
2002-03-05,54.75,56.55,43.9816,56.428,50.9148,UP,1
2002-03-06,57.56,55.0,44.082,56.558,51.148,DOWN,0
2002-03-07,56.42,57.2,44.1775,56.56,51.3564,UP,1
2002-03-08,56.74,56.98,44.2722,56.494,51.5674,UP,1
2002-03-11,57.75,56.05,44.3695,56.644,51.7992,DOWN,0
2002-03-12,57.1,57.05,44.4632,57.114,52.0132,DOWN,0
2002-03-13,56.98,56.92,44.5527,56.998,52.217,UP,1
2002-03-14,57.31,57.1,44.643,57.176,52.4298,UP,1
2002-03-15,57.81,57.5,44.737,57.39,52.6612,UP,1
2002-03-18,57.84,57.45,44.832,57.408,52.8866,UP,1
2002-03-19,58.41,57.6,44.934,57.67,53.1096,DOWN,0
2002-03-20,58.04,58.25,45.0329,57.882,53.3308,DOWN,0
2002-03-21,57.65,58.2,45.1244,57.95,53.5308,DOWN,0
2002-03-22,56.25,56.55,45.2142,57.638,53.7122,DOWN,0
2002-03-25,56.05,56.5,45.3016,57.28,53.8738,UP,1
2002-03-26,57.23,56.2,45.396,57.044,54.0836,UP,1
2002-03-27,58.15,57.65,45.4933,57.066,54.2946,DOWN,0
2002-03-28,57.58,58.4,45.5892,57.052,54.4762,UP,1
2002-04-01,59.09,57.83,45.6948,57.62,54.6902,DOWN,0
2002-04-02,58.91,59.0,45.8025,58.192,54.9038,DOWN,0
2002-04-03,58.53,58.66,45.9064,58.452,55.1012,UP,1
2002-04-04,59.1,58.53,46.0132,58.642,55.3062,DOWN,0
2002-04-05,59.09,58.8,46.1211,58.944,55.528,UP,1
2002-04-08,60.1,59.0,46.2408,59.146,55.7418,DOWN,0
2002-04-09,59.6,59.8,46.3529,59.284,55.9338,UP,1
2002-04-10,61.03,60.0,46.4741,59.784,56.1344,DOWN,0
2002-04-11,60.35,61.45,46.5921,60.034,56.3334,UP,1
2002-04-12,61.54,60.35,46.7138,60.524,56.555,DOWN,0
2002-04-15,60.21,61.35,46.8313,60.546,56.6998,UP,1
2002-04-16,61.5,60.45,46.9603,60.926,56.8812,DOWN,0
2002-04-17,60.08,61.5,47.08,60.736,57.0168,DOWN,0
2002-04-18,59.95,60.08,47.1997,60.656,57.1516,DOWN,0
2002-04-19,59.85,60.8,47.3208,60.318,57.2766,DOWN,0
2002-04-22,59.12,59.6,47.4331,60.1,57.3796,UP,1
2002-04-23,62.2,59.53,47.5589,60.24,57.536,DOWN,0
2002-04-24,61.12,61.75,47.6832,60.448,57.6774,UP,1
2002-04-25,62.78,61.0,47.8168,61.014,57.873,DOWN,0
2002-04-26,61.52,62.7,47.9424,61.348,58.0444,UP,1
2002-04-29,61.55,61.45,48.0676,61.834,58.2074,UP,1
2002-04-30,62.9,60.7,48.2031,61.974,58.368,UP,1
2002-05-01,62.95,62.45,48.3354,62.34,58.551,DOWN,0
2002-05-02,62.3,62.85,48.4662,62.244,58.683,UP,1
2002-05-03,62.85,62.65,48.5959,62.51,58.836,DOWN,0
2002-05-06,61.42,62.85,48.7194,62.484,58.98,UP,1
2002-05-07,61.75,61.03,48.8455,62.254,59.085,UP,1
2002-05-08,62.5,61.35,48.9742,62.164,59.218,DOWN,0
2002-05-09,62.25,62.35,49.0999,62.154,59.3248,DOWN,0
2002-05-10,61.52,62.6,49.2181,61.888,59.427,UP,1
2002-05-13,62.03,61.75,49.3408,62.01,59.5262,DOWN,0
2002-05-14,61.9,62.09,49.4646,62.04,59.6242,DOWN,0
2002-05-15,60.77,61.15,49.5822,61.694,59.7446,UP,1
2002-05-16,61.25,60.35,49.7017,61.494,59.8184,UP,1
2002-05-17,61.7,61.95,49.816,61.53,59.924,DOWN,0
2002-05-20,60.96,61.5,49.9248,61.316,60.0084,UP,1
2002-05-21,62.07,60.96,50.0402,61.35,60.0948,UP,1
2002-05-22,62.9,62.2,50.1566,61.776,60.2108,UP,1
2002-05-23,63.08,63.0,50.273,62.142,60.3328,DOWN,0
2002-05-24,62.38,62.45,50.3899,62.278,60.4342,UP,1
2002-05-28,62.67,62.4,50.51,62.62,60.5314,DOWN,0
2002-05-29,62.6,62.0,50.632,62.726,60.6266,UP,1
2002-05-30,63.14,62.0,50.7554,62.774,60.7212,DOWN,0
2002-05-31,62.05,62.92,50.8762,62.568,60.8014,UP,1
2002-06-03,62.82,62.3,51.0001,62.656,60.9048,DOWN,0
2002-06-04,62.05,62.57,51.1154,62.532,61.0208,UP,1
2002-06-05,63.8,62.35,51.2389,62.772,61.1758,DOWN,0
2002-06-06,63.6,63.9,51.3588,62.864,61.3032,DOWN,0
2002-06-07,63.4,63.4,51.4798,63.134,61.4082,UP,1
2002-06-10,63.9,63.3,51.6015,63.35,61.5346,DOWN,0
2002-06-11,63.48,63.48,51.7231,63.636,61.6224,UP,1
2002-06-12,65.51,63.85,51.8535,63.978,61.7544,UP,1
2002-06-13,65.85,65.38,51.9845,64.428,61.9008,DOWN,0
2002-06-14,65.27,65.63,52.1158,64.802,62.0242,UP,1
2002-06-17,66.76,65.26,52.2526,65.374,62.1776,UP,1
2002-06-18,68.25,66.76,52.3946,66.328,62.3406,DOWN,0
2002-06-19,68.2,68.6,52.5389,66.866,62.5126,UP,1
2002-06-20,70.0,68.69,52.6907,67.696,62.692,UP,1
2002-06-21,70.36,70.0,52.8431,68.714,62.8922,DOWN,0
2002-06-24,69.5,70.1,52.9937,69.262,63.0514,DOWN,0
2002-06-25,67.85,69.12,53.1337,69.182,63.2042,UP,1
2002-06-26,68.5,67.11,53.2757,69.242,63.3442,UP,1
2002-06-27,71.43,68.88,53.4343,69.528,63.5712,DOWN,0
2002-06-28,69.5,71.0,53.5866,69.356,63.7622,DOWN,0
2002-07-01,68.55,69.5,53.7369,69.166,63.9362,DOWN,0
2002-07-02,67.75,68.35,53.884,69.146,64.1088,UP,1
2002-07-03,69.26,67.55,54.0106,69.298,64.25,DOWN,0
2002-07-05,68.7,69.26,54.1311,68.752,64.4016,DOWN,0
2002-07-08,68.5,68.5,54.259,68.552,64.516,UP,1
2002-07-09,68.99,68.25,54.3916,68.64,64.6654,DOWN,0
2002-07-10,66.44,69.5,54.5128,68.378,64.7632,DOWN,0
2002-07-11,66.0,65.15,54.6328,67.726,64.8252,DOWN,0
2002-07-12,62.19,65.0,54.732,66.424,64.81,DOWN,0
2002-07-15,58.55,60.5,54.8147,64.434,64.735,DOWN,0
2002-07-16,58.0,57.52,54.8882,62.236,64.638,UP,1
2002-07-17,60.0,60.5,54.9695,60.948,64.6096,UP,1
2002-07-18,60.6,59.9,55.0544,59.868,64.5866,DOWN,0
2002-07-19,56.1,60.45,55.1099,58.65,64.4586,DOWN,0
2002-07-22,53.95,56.1,55.1527,57.73,64.2926,UP,1
2002-07-23,54.1,53.8,55.1952,56.95,64.1442,UP,1
2002-07-24,58.0,53.3,55.2465,56.55,64.0636,UP,1
2002-07-25,60.4,58.19,55.303,56.51,64.0336,DOWN,0
2002-07-26,60.12,60.4,55.3658,57.314,64.0206,UP,1
2002-07-29,62.8,60.35,55.443,59.084,64.0516,UP,1
2002-07-30,63.17,62.75,55.5269,60.898,64.081,UP,1
2002-07-31,64.11,63.0,55.6202,62.12,64.144,DOWN,0
2002-08-01,63.37,63.85,55.7006,62.714,64.17,DOWN,0
2002-08-02,61.78,63.2,55.7702,63.046,64.1476,DOWN,0
2002-08-05,59.55,61.15,55.8355,62.396,64.077,UP,1
2002-08-06,62.8,60.9,55.9183,62.322,64.0854,UP,1
2002-08-07,64.71,63.4,56.0035,62.442,64.1262,UP,1
2002-08-08,66.35,65.0,56.0935,63.038,64.2012,DOWN,0
2002-08-09,65.6,65.38,56.1842,63.802,64.2504,DOWN,0
2002-08-12,65.44,65.35,56.2629,64.98,64.3182,DOWN,0
2002-08-13,63.18,65.3,56.3343,65.056,64.3254,UP,1
2002-08-14,63.75,63.18,56.4034,64.864,64.3594,UP,1
2002-08-15,64.0,63.95,56.4784,64.394,64.3634,UP,1
2002-08-16,65.42,64.0,56.5655,64.358,64.3998,DOWN,0
2002-08-19,64.04,65.0,56.6419,64.078,64.4126,DOWN,0
2002-08-20,63.54,64.04,56.7171,64.15,64.4054,DOWN,0
2002-08-21,63.45,63.79,56.7924,64.09,64.4048,DOWN,0
2002-08-22,62.16,63.6,56.8583,63.722,64.3378,DOWN,0
2002-08-23,59.71,61.25,56.9176,62.58,64.215,UP,1
2002-08-26,60.95,60.05,56.9846,61.962,64.1286,UP,1
2002-08-27,62.22,62.6,57.057,61.698,64.0378,DOWN,0
2002-08-28,61.99,62.21,57.1294,61.406,63.9126,UP,1
2002-08-29,62.5,60.65,57.2049,61.474,63.7986,UP,1
2002-08-30,63.32,62.34,57.2942,62.196,63.665,DOWN,0
2002-09-03,62.38,62.9,57.3858,62.482,63.5054,UP,1
2002-09-04,64.02,62.75,57.4858,62.842,63.3958,DOWN,0
2002-09-05,63.85,62.95,57.5813,63.214,63.3158,UP,1
2002-09-06,64.67,64.85,57.6751,63.648,63.2392,UP,1
2002-09-09,66.52,64.6,57.7803,64.288,63.141,DOWN,0
2002-09-10,65.75,67.0,57.881,64.962,63.066,DOWN,0
2002-09-11,65.25,65.45,57.9822,65.208,63.0,UP,1
2002-09-12,65.98,65.3,58.0841,65.634,62.9646,DOWN,0
2002-09-13,65.73,65.68,58.1813,65.846,62.894,UP,1
2002-09-16,65.75,65.6,58.282,65.692,62.835,DOWN,0
2002-09-17,64.02,64.0,58.3709,65.346,62.7454,UP,1
2002-09-18,65.19,64.02,58.4646,65.334,62.6694,DOWN,0
2002-09-19,64.43,64.61,58.5518,65.024,62.6292,UP,1
2002-09-20,65.23,65.1,58.6435,64.924,62.6138,UP,1
2002-09-23,65.7,64.98,58.742,64.914,62.684,DOWN,0
2002-09-24,65.7,65.85,58.8395,65.25,62.827,DOWN,0
2002-09-25,63.9,66.05,58.9303,64.992,62.945,UP,1
2002-09-26,65.5,64.4,59.028,65.206,63.055,UP,1
2002-09-27,65.55,65.6,59.1279,65.27,63.154,DOWN,0
2002-09-30,64.67,64.97,59.2192,65.064,63.3254,UP,1
2002-10-01,64.8,64.9,59.3135,64.884,63.5424,DOWN,0
2002-10-02,63.19,64.7,59.3992,64.742,63.7242,DOWN,0
2002-10-03,61.81,63.42,59.4755,64.004,63.8004,DOWN,0
2002-10-04,61.0,61.81,59.551,63.094,63.8124,UP,1
2002-10-07,61.44,61.1,59.6297,62.448,63.8388,DOWN,0
2002-10-08,58.1,61.46,59.6907,61.108,63.7448,DOWN,0
2002-10-09,58.01,57.85,59.7507,60.072,63.6416,UP,1
2002-10-10,60.88,58.99,59.8242,59.886,63.577,UP,1
2002-10-11,62.45,63.05,59.9056,60.176,63.5586,DOWN,0
2002-10-14,60.1,62.45,59.9741,59.908,63.525,DOWN,0
2002-10-15,58.93,60.35,60.0348,60.074,63.5126,UP,1
2002-10-16,59.5,58.93,60.099,60.372,63.4466,DOWN,0
2002-10-17,58.3,61.15,60.1593,59.856,63.3184,UP,1
2002-10-18,59.38,56.95,60.2233,59.242,63.179,DOWN,0
2002-10-21,59.15,58.7,60.2828,59.052,63.05,DOWN,0
2002-10-22,58.5,58.07,60.3404,58.966,62.9112,UP,1
2002-10-23,60.29,58.6,60.4036,59.124,62.8534,DOWN,0
2002-10-24,59.1,60.25,60.4632,59.284,62.7604,DOWN,0
2002-10-25,56.63,58.25,60.5065,58.734,62.613,DOWN,0
2002-10-28,55.45,56.9,60.55,57.994,62.4136,UP,1
2002-10-29,57.44,54.9,60.5992,57.782,62.2816,UP,1
2002-10-30,58.75,58.25,60.6505,57.474,62.1858,DOWN,0
2002-10-31,57.9,58.75,60.6981,57.234,62.0748,DOWN,0
2002-11-01,56.38,57.89,60.7388,57.184,61.9592,DOWN,0
2002-11-04,50.23,56.5,60.7466,56.14,61.7696,UP,1
2002-11-05,53.65,51.0,60.7706,55.382,61.6236,UP,1
2002-11-06,54.95,54.75,60.8054,54.622,61.4782,DOWN,0
2002-11-07,54.9,55.0,60.8328,54.022,61.3364,UP,1
2002-11-08,56.43,55.65,60.865,54.032,61.215,DOWN,0
2002-11-11,54.6,56.43,60.883,54.906,61.0406,DOWN,0
2002-11-12,54.53,54.6,60.9037,55.082,60.8836,DOWN,0
2002-11-13,53.23,54.6,60.9175,54.738,60.6678,DOWN,0
2002-11-14,50.53,53.25,60.9053,53.864,60.4014,DOWN,0
2002-11-15,50.35,50.6,60.8949,52.648,60.115,DOWN,0
2002-11-18,49.3,50.35,60.8749,51.588,59.7706,UP,1
2002-11-19,51.25,49.5,60.8651,50.932,59.4806,UP,1
2002-11-20,52.04,51.05,60.8573,50.694,59.2164,UP,1
2002-11-21,52.1,52.05,60.848,51.008,58.9388,DOWN,0
2002-11-22,51.84,52.4,60.8353,51.306,58.661,DOWN,0
2002-11-25,51.23,51.85,60.8212,51.692,58.3706,UP,1
2002-11-26,51.46,50.6,60.8135,51.734,58.1194,UP,1
2002-11-27,53.19,52.05,60.8147,51.964,57.8794,DOWN,0
2002-11-29,52.2,53.19,60.8087,51.984,57.6348,UP,1
2002-12-02,52.42,52.35,60.7964,52.1,57.3786,DOWN,0
2002-12-03,50.93,51.75,60.7821,52.04,57.0832,UP,1
2002-12-04,51.74,51.1,60.7623,52.096,56.804,DOWN,0
2002-12-05,51.0,51.78,60.7413,51.658,56.546,UP,1
2002-12-06,52.24,50.9,60.7314,51.666,56.2808,DOWN,0
2002-12-09,51.5,51.95,60.7064,51.482,55.9998,UP,1
2002-12-10,51.6,51.55,60.6851,51.616,55.7384,UP,1
2002-12-11,52.01,51.6,60.6606,51.67,55.4826,DOWN,0
2002-12-12,51.35,52.01,60.6353,51.74,55.2458,DOWN,0
2002-12-13,49.7,50.88,60.5985,51.232,55.0036,UP,1
2002-12-16,50.42,49.52,60.5656,51.016,54.792,UP,1
2002-12-17,50.6,51.15,60.5448,50.816,54.5752,UP,1
2002-12-18,52.53,50.94,60.5197,50.92,54.4638,UP,1
2002-12-19,54.3,53.0,60.5091,51.51,54.3896,UP,1
2002-12-20,54.62,55.03,60.4985,52.494,54.2644,UP,1
2002-12-23,57.16,56.2,60.4955,53.842,54.1586,DOWN,0
2002-12-24,56.84,56.5,60.4942,55.09,54.0934,UP,1
2002-12-26,56.9,57.4,60.4938,55.964,54.0528,UP,1
2002-12-27,57.7,57.9,60.4958,56.644,54.0168,DOWN,0
2002-12-30,57.0,58.05,60.4917,57.12,53.9908,UP,1
2002-12-31,57.75,57.05,60.4913,57.238,53.9582,UP,1
2003-01-02,58.85,58.07,60.4935,57.64,53.9522,DOWN,0
2003-01-03,58.71,58.25,60.4968,58.002,53.9564,DOWN,0
2003-01-06,58.5,58.27,60.5011,58.162,53.9206,DOWN,0
2003-01-07,56.0,57.95,60.4998,57.962,53.8586,DOWN,0
2003-01-08,55.45,55.9,60.4968,57.502,53.835,DOWN,0
2003-01-09,55.17,55.93,60.4865,56.766,53.8294,UP,1
2003-01-10,56.99,55.35,60.4807,56.422,53.8204,DOWN,0
2003-01-13,55.27,57.0,60.4692,55.776,53.7508,DOWN,0
2003-01-14,55.0,55.28,60.4487,55.576,53.6928,DOWN,0
2003-01-15,53.8,55.0,60.4232,55.246,53.6412,DOWN,0
2003-01-16,53.75,54.15,60.3993,54.962,53.7116,DOWN,0
2003-01-17,52.5,53.82,60.3663,54.064,53.6886,DOWN,0
2003-01-21,51.31,52.65,60.3274,53.272,53.6158,DOWN,0
2003-01-22,51.0,51.31,60.2819,52.472,53.5378,UP,1
2003-01-23,52.28,51.2,60.2453,52.168,53.4548,DOWN,0
2003-01-24,50.9,51.98,60.1946,51.598,53.3808,DOWN,0
2003-01-27,50.74,51.15,60.1466,51.246,53.305,UP,1
2003-01-28,51.1,51.1,60.0944,51.204,53.2624,DOWN,0
2003-01-29,50.5,50.77,60.0458,51.104,53.2618,DOWN,0
