ticker,JNJ US Equity,JNJ US Equity,JNJ US Equity,JNJ US Equity,JNJ US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2012-09-19,68.6,68.75,65.692,68.572,68.2636,UP,1
2012-09-20,68.9,68.41,65.7197,68.554,68.2836,UP,1
2012-09-21,69.06,69.05,65.7475,68.672,68.3106,DOWN,0
2012-09-24,69.0,68.88,65.7703,68.822,68.3184,UP,1
2012-09-25,69.32,69.01,65.798,68.976,68.3358,DOWN,0
2012-09-26,69.0,69.5,65.8203,69.056,68.3358,UP,1
2012-09-27,69.01,69.09,65.8478,69.078,68.3286,DOWN,0
2012-09-28,68.91,68.77,65.8755,69.048,68.3162,UP,1
2012-10-01,69.13,68.92,65.9053,69.074,68.3262,DOWN,0
2012-10-02,68.96,69.12,65.9301,69.002,68.3432,UP,1
2012-10-03,69.0,69.19,65.9536,69.002,68.3762,UP,1
2012-10-04,69.27,69.1,65.9823,69.054,68.411,UP,1
2012-10-05,69.65,69.46,66.0079,69.202,68.4292,DOWN,0
2012-10-08,69.44,69.6,66.0303,69.264,68.4276,DOWN,0
2012-10-09,68.41,68.62,66.0465,69.154,68.4068,DOWN,0
2012-10-10,68.22,68.38,66.0577,68.998,68.3868,DOWN,0
2012-10-11,67.97,68.21,66.0674,68.738,68.3586,DOWN,0
2012-10-12,67.97,68.18,66.08,68.402,68.349,UP,1
2012-10-15,68.6,68.18,66.0936,68.234,68.3386,UP,1
2012-10-16,69.55,69.3,66.1135,68.462,68.3528,UP,1
2012-10-17,71.0,69.73,66.1391,69.018,68.407,UP,1
2012-10-18,72.52,70.87,66.1743,69.928,68.4904,DOWN,0
2012-10-19,71.86,72.11,66.2066,70.706,68.5612,DOWN,0
2012-10-22,71.78,71.79,66.2414,71.342,68.624,DOWN,0
2012-10-23,70.89,71.17,66.2711,71.61,68.6726,DOWN,0
2012-10-24,70.74,70.99,66.2988,71.558,68.7146,UP,1
2012-10-25,71.14,71.01,66.3289,71.282,68.7704,DOWN,0
2012-10-26,70.9,71.0,66.3572,71.09,68.8244,DOWN,0
2012-10-31,70.82,71.11,66.385,70.898,68.8848,UP,1
2012-11-01,71.5,71.1,66.4169,71.02,68.9608,DOWN,0
2012-11-02,70.9,71.7,66.445,71.052,69.0232,DOWN,0
2012-11-05,70.79,70.86,66.473,70.982,69.084,UP,1
2012-11-06,71.01,71.0,66.5017,71.004,69.1494,DOWN,0
2012-11-07,70.34,70.69,66.5284,70.908,69.2042,DOWN,0
2012-11-08,69.65,70.15,66.5517,70.538,69.2474,UP,1
2012-11-09,69.87,69.56,66.5749,70.332,69.2946,DOWN,0
2012-11-12,69.68,69.79,66.5948,70.11,69.3408,DOWN,0
2012-11-13,69.51,69.52,66.6146,69.81,69.3868,DOWN,0
2012-11-14,69.27,69.63,66.6324,69.596,69.4236,DOWN,0
2012-11-15,69.07,68.99,66.6482,69.48,69.4598,UP,1
2012-11-16,69.19,68.87,66.6657,69.344,69.4982,UP,1
2012-11-19,69.25,69.54,66.684,69.258,69.5264,UP,1
2012-11-20,69.67,69.26,66.7041,69.29,69.5622,DOWN,0
2012-11-21,69.59,69.63,66.7261,69.354,69.5904,DOWN,0
2012-11-23,69.56,69.08,66.7476,69.452,69.6176,DOWN,0
2012-11-26,69.09,69.12,66.7669,69.432,69.6364,DOWN,0
2012-11-27,68.81,69.01,66.7865,69.344,69.6328,UP,1
2012-11-28,69.29,68.71,66.8099,69.268,69.6492,DOWN,0
2012-11-29,69.22,69.47,66.8326,69.194,69.6686,UP,1
2012-11-30,69.73,69.39,66.8582,69.228,69.6922,DOWN,0
2012-12-03,69.65,69.8,66.8832,69.34,69.7132,UP,1
2012-12-04,69.86,69.58,66.9079,69.55,69.7324,UP,1
2012-12-05,69.97,69.93,66.9328,69.686,69.7506,UP,1
2012-12-06,70.05,70.34,66.9579,69.852,69.7716,UP,1
2012-12-07,70.45,70.04,66.9851,69.996,69.7942,UP,1
2012-12-10,70.6,70.26,67.0126,70.186,69.8262,UP,1
2012-12-11,71.1,70.93,67.0458,70.434,69.868,DOWN,0
2012-12-12,70.96,71.21,67.0784,70.632,69.909,DOWN,0
2012-12-13,70.75,70.9,67.1062,70.772,69.9414,DOWN,0
2012-12-14,70.69,70.62,67.1343,70.82,69.976,UP,1
2012-12-17,70.94,70.84,67.1648,70.888,70.0148,UP,1
