ticker,DVA US Equity,DVA US Equity,DVA US Equity,DVA US Equity,DVA US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2000-04-18,1.0,0.9583,2.1635,1.0167,1.0887,UP,1
2000-04-19,1.0417,1.0,2.1447,0.9917,1.0804,DOWN,0
2000-04-20,0.9792,1.0417,2.1259,0.9667,1.0717,DOWN,0
2000-04-24,0.9583,1.0,2.107,0.9792,1.0642,DOWN,0
2000-04-25,0.9167,1.0,2.0883,0.9792,1.0554,UP,1
2000-04-26,0.9375,0.9167,2.0699,0.9667,1.0492,DOWN,0
2000-04-27,0.8958,0.8958,2.0518,0.9375,1.0412,UP,1
2000-04-28,0.9583,0.9167,2.0339,0.9333,1.0346,UP,1
2000-05-01,1.0,0.9792,2.0174,0.9417,1.0283,DOWN,0
2000-05-02,0.9792,1.0,2.0079,0.9542,1.0225,DOWN,0
2000-05-03,0.9583,1.0,1.9989,0.9583,1.0162,DOWN,0
2000-05-04,0.9375,0.9375,1.9881,0.9667,1.0092,UP,1
2000-05-05,0.9792,0.9375,1.9766,0.9708,1.0029,DOWN,0
2000-05-08,0.9167,0.9375,1.9653,0.9542,0.9979,DOWN,0
2000-05-09,0.875,0.9375,1.9543,0.9333,0.9946,UP,1
2000-05-10,0.9167,0.875,1.9439,0.925,0.9929,UP,1
2000-05-11,1.375,1.0833,1.9361,1.0125,1.0012,DOWN,0
2000-05-12,1.375,1.4167,1.929,1.0917,1.0079,UP,1
2000-05-15,1.4375,1.3542,1.9222,1.1958,1.0167,UP,1
2000-05-16,1.4583,1.4167,1.9153,1.3125,1.0225,DOWN,0
2000-05-17,1.4167,1.4583,1.9084,1.4125,1.0275,UP,1
2000-05-18,1.4375,1.4167,1.9024,1.425,1.0333,DOWN,0
2000-05-19,1.4375,1.4375,1.896,1.4375,1.04,DOWN,0
2000-05-22,1.3333,1.4375,1.8892,1.4167,1.0458,DOWN,0
2000-05-23,1.2083,1.3333,1.882,1.3667,1.0508,UP,1
2000-05-24,1.2292,1.1875,1.874,1.3292,1.0554,DOWN,0
2000-05-25,1.2083,1.2292,1.8665,1.2833,1.0617,UP,1
2000-05-26,1.2917,1.1875,1.8595,1.2542,1.0683,UP,1
2000-05-30,1.375,1.2917,1.8527,1.2625,1.0767,DOWN,0
2000-05-31,1.3125,1.3333,1.8451,1.2833,1.085,DOWN,0
2000-06-01,1.3125,1.3333,1.8371,1.3,1.0942,UP,1
2000-06-02,1.3333,1.3125,1.8291,1.325,1.1037,DOWN,0
2000-06-05,1.3333,1.3333,1.8211,1.3333,1.1133,UP,1
2000-06-06,1.3958,1.3542,1.8131,1.3375,1.1212,UP,1
2000-06-07,1.4583,1.3958,1.8059,1.3667,1.1329,DOWN,0
2000-06-08,1.3333,1.4792,1.7984,1.3708,1.1421,DOWN,0
2000-06-09,1.3125,1.3333,1.7909,1.3667,1.1504,DOWN,0
2000-06-12,1.2917,1.3333,1.7835,1.3583,1.1567,UP,1
2000-06-13,1.4167,1.3333,1.7767,1.3625,1.1642,UP,1
2000-06-14,1.6875,1.4583,1.7711,1.4083,1.1779,UP,1
2000-06-15,1.8125,1.7083,1.7668,1.5042,1.1937,DOWN,0
2000-06-16,1.7708,1.8125,1.7624,1.5958,1.2087,UP,1
2000-06-19,1.9583,1.7708,1.7592,1.7292,1.2271,DOWN,0
2000-06-20,1.8542,2.0,1.7551,1.8167,1.2429,DOWN,0
2000-06-21,1.7917,1.8542,1.7506,1.8375,1.2554,UP,1
2000-06-22,1.8542,1.8125,1.7468,1.8458,1.2629,DOWN,0
2000-06-23,1.8125,1.8333,1.7426,1.8542,1.2758,DOWN,0
2000-06-26,1.7917,1.8125,1.7382,1.8208,1.2896,UP,1
2000-06-27,1.9375,1.8125,1.7347,1.8375,1.3104,DOWN,0
2000-06-28,1.9167,1.9375,1.7308,1.8625,1.3304,DOWN,0
2000-06-29,1.8958,1.9167,1.7261,1.8708,1.3483,UP,1
2000-06-30,2.0,1.875,1.7227,1.9083,1.3675,UP,1
2000-07-03,2.0417,2.0,1.7193,1.9583,1.3887,UP,1
2000-07-05,2.125,2.0,1.7166,1.9958,1.4121,UP,1
2000-07-06,2.25,2.2083,1.7147,2.0625,1.4387,UP,1
2000-07-07,2.2917,2.2917,1.7133,2.1417,1.4658,UP,1
2000-07-10,2.5,2.4792,1.7132,2.2417,1.4979,DOWN,0
2000-07-11,2.3125,2.5,1.7123,2.2958,1.525,UP,1
2000-07-12,2.4167,2.3542,1.7119,2.3542,1.5533,UP,1
2000-07-13,2.4792,2.375,1.7117,2.4,1.5833,DOWN,0
2000-07-14,2.4792,2.4792,1.7123,2.4375,1.6138,UP,1
2000-07-17,2.5,2.5,1.7124,2.4375,1.645,DOWN,0
2000-07-18,2.5,2.5417,1.713,2.475,1.6754,DOWN,0
2000-07-19,2.4583,2.5,1.7145,2.4833,1.7063,UP,1
2000-07-20,2.5,2.4792,1.717,2.4875,1.7387,DOWN,0
2000-07-21,2.3958,2.4792,1.7177,2.4708,1.7683,DOWN,0
2000-07-24,2.25,2.3958,1.7189,2.4208,1.7858,DOWN,0
2000-07-25,2.1458,2.2708,1.7198,2.35,1.8012,DOWN,0
2000-07-26,2.125,2.125,1.7205,2.2833,1.815,DOWN,0
2000-07-27,2.0625,2.0833,1.7208,2.1958,1.8271,UP,1
2000-07-28,2.125,2.0625,1.7217,2.1417,1.8412,UP,1
2000-07-31,2.5417,2.0833,1.7243,2.2,1.8633,DOWN,0
2000-08-01,2.5,2.5,1.7268,2.2708,1.8846,UP,1
2000-08-02,2.5208,2.4792,1.7273,2.35,1.9083,DOWN,0
2000-08-03,2.4583,2.4792,1.7263,2.4292,1.9333,UP,1
2000-08-04,2.5,2.4375,1.7252,2.5042,1.9587,DOWN,0
2000-08-07,2.3958,2.4792,1.7231,2.475,1.9825,DOWN,0
2000-08-08,2.3958,2.375,1.7208,2.4542,2.0046,DOWN,0
2000-08-09,2.3125,2.4792,1.7191,2.4125,2.0233,DOWN,0
2000-08-10,2.1875,2.2917,1.7168,2.3583,2.0408,UP,1
2000-08-11,2.2292,2.1458,1.7146,2.3042,2.0592,DOWN,0
2000-08-14,2.1875,2.1875,1.7127,2.2625,2.0762,DOWN,0
2000-08-15,2.0833,2.1875,1.7109,2.2,2.0912,UP,1
2000-08-16,2.1875,2.0417,1.7089,2.175,2.1071,DOWN,0
2000-08-17,2.1875,2.1458,1.7065,2.175,2.1217,DOWN,0
2000-08-18,2.125,2.1458,1.7042,2.1542,2.1375,UP,1
2000-08-21,2.2083,2.1667,1.7024,2.1583,2.1554,DOWN,0
2000-08-22,2.125,2.1667,1.7005,2.1667,2.1721,DOWN,0
2000-08-23,2.0833,2.1042,1.6983,2.1458,2.1854,DOWN,0
2000-08-24,2.0625,2.0625,1.6965,2.1208,2.1929,DOWN,0
2000-08-25,2.0417,2.0625,1.6951,2.1042,2.1975,UP,1
2000-08-28,2.1042,2.0,1.6952,2.0833,2.2042,UP,1
2000-08-29,2.1458,2.0833,1.6944,2.0875,2.2079,UP,1
2000-08-30,2.2708,2.1667,1.6941,2.125,2.2162,UP,1
2000-08-31,2.3333,2.2708,1.6939,2.1792,2.2271,DOWN,0
2000-09-01,2.25,2.3333,1.6933,2.2208,2.235,UP,1
2000-09-05,2.2708,2.2083,1.693,2.2542,2.2442,DOWN,0
2000-09-06,2.1458,2.2292,1.6919,2.2542,2.2512,UP,1
2000-09-07,2.1875,2.1667,1.6907,2.2375,2.2562,DOWN,0
2000-09-08,2.1875,2.1458,1.6894,2.2083,2.2617,DOWN,0
2000-09-11,2.1875,2.1667,1.6886,2.1958,2.2675,DOWN,0
2000-09-12,2.1667,2.1458,1.6878,2.175,2.2708,UP,1
2000-09-13,2.3125,2.1667,1.6876,2.2083,2.2762,UP,1
2000-09-14,2.3542,2.3542,1.6875,2.2417,2.2808,UP,1
2000-09-15,2.3958,2.2917,1.6882,2.2833,2.2837,DOWN,0
2000-09-18,2.2708,2.3542,1.6879,2.3,2.2833,UP,1
2000-09-19,2.2917,2.25,1.6877,2.325,2.2792,DOWN,0
2000-09-20,2.2708,2.2917,1.6874,2.3167,2.2783,DOWN,0
2000-09-21,2.1875,2.1875,1.6872,2.2833,2.2737,DOWN,0
2000-09-22,2.1667,2.125,1.6866,2.2375,2.2675,UP,1
2000-09-25,2.1875,2.1667,1.6864,2.2208,2.2617,DOWN,0
2000-09-26,2.1042,2.1667,1.6856,2.1833,2.2537,DOWN,0
2000-09-27,2.1042,2.0833,1.6847,2.15,2.2458,UP,1
2000-09-28,2.2917,2.0833,1.6847,2.1708,2.2425,UP,1
2000-09-29,2.5,2.2917,1.6857,2.2375,2.2425,UP,1
2000-10-02,2.7292,2.4792,1.6882,2.3458,2.2492,UP,1
2000-10-03,2.7917,2.6667,1.6913,2.4833,2.26,DOWN,0
2000-10-04,2.7708,2.7083,1.6946,2.6167,2.2725,UP,1
2000-10-05,3.1875,2.7292,1.7003,2.7958,2.2937,UP,1
2000-10-06,3.4167,3.4167,1.7072,2.9792,2.3208,UP,1
2000-10-09,3.4375,3.3542,1.7139,3.1208,2.3471,UP,1
2000-10-10,3.625,3.4167,1.7218,3.2875,2.3687,DOWN,0
2000-10-11,3.4167,3.5833,1.7284,3.4167,2.3871,DOWN,0
2000-10-12,3.3125,3.4375,1.7346,3.4417,2.4029,DOWN,0
2000-10-13,3.2917,3.2083,1.7404,3.4167,2.4196,DOWN,0
2000-10-16,3.2917,3.25,1.7457,3.3875,2.4354,UP,1
2000-10-17,3.3125,3.3125,1.7508,3.325,2.4538,UP,1
2000-10-18,3.5833,3.2708,1.7575,3.3583,2.4775,DOWN,0
2000-10-19,3.5,3.5833,1.7647,3.3958,2.5012,UP,1
2000-10-20,3.5625,3.5208,1.7725,3.45,2.5287,DOWN,0
2000-10-23,3.5625,3.6042,1.7793,3.5042,2.5554,UP,1
2000-10-24,3.6042,3.5625,1.786,3.5625,2.5837,UP,1
2000-10-25,3.625,3.5833,1.793,3.5708,2.6146,UP,1
2000-10-26,3.6667,3.5833,1.8003,3.6042,2.6442,UP,1
2000-10-27,3.7917,3.625,1.8077,3.65,2.6762,DOWN,0
2000-10-30,3.7083,3.7917,1.8143,3.6792,2.7079,UP,1
2000-10-31,3.75,3.7083,1.821,3.7083,2.7387,DOWN,0
2000-11-01,3.5625,3.7083,1.8307,3.6958,2.7675,UP,1
2000-11-02,3.6667,3.6042,1.8402,3.6958,2.7992,UP,1
2000-11-03,3.8125,3.6667,1.8497,3.7,2.8342,DOWN,0
2000-11-06,3.7083,3.7708,1.8599,3.7,2.8675,UP,1
2000-11-07,3.9167,3.7917,1.8713,3.7333,2.9037,UP,1
2000-11-08,3.9792,3.9583,1.8829,3.8167,2.9404,UP,1
2000-11-09,4.0,4.0833,1.895,3.8833,2.975,DOWN,0
2000-11-10,3.8542,4.0,1.9067,3.8917,3.0054,DOWN,0
2000-11-13,3.6458,3.8125,1.9172,3.8792,3.0333,UP,1
2000-11-14,3.875,3.7083,1.929,3.8708,3.0654,DOWN,0
2000-11-15,3.8542,3.875,1.9404,3.8458,3.0996,DOWN,0
2000-11-16,3.7708,3.8125,1.9517,3.8,3.1312,UP,1
2000-11-17,3.8125,3.8125,1.9634,3.7917,3.1637,DOWN,0
2000-11-20,3.6458,3.625,1.9744,3.7917,3.1929,UP,1
2000-11-21,3.6667,3.625,1.9854,3.75,3.2229,DOWN,0
2000-11-22,3.5417,3.6458,1.996,3.6875,3.2475,UP,1
2000-11-24,3.7083,3.5833,2.0079,3.675,3.2746,DOWN,0
2000-11-27,3.6458,3.7083,2.0194,3.6417,3.2996,DOWN,0
2000-11-28,3.6458,3.6458,2.0314,3.6417,3.3271,UP,1
2000-11-29,3.6667,3.6458,2.0432,3.6417,3.3546,DOWN,0
2000-11-30,3.5208,3.625,2.0544,3.6375,3.3796,UP,1
2000-12-01,3.6875,3.5417,2.0663,3.6333,3.4096,DOWN,0
2000-12-04,3.6667,3.6667,2.0782,3.6375,3.4396,UP,1
2000-12-05,3.7708,3.6458,2.0907,3.6625,3.4712,UP,1
2000-12-06,4.0625,3.7708,2.1046,3.7417,3.5104,UP,1
2000-12-07,4.3333,4.0208,2.1198,3.9042,3.555,UP,1
2000-12-08,4.3542,4.3958,2.1357,4.0375,3.5962,UP,1
2000-12-11,4.6458,4.3333,2.1538,4.2333,3.6392,DOWN,0
2000-12-12,4.6042,4.375,2.1718,4.4,3.6767,DOWN,0
2000-12-13,4.5833,4.6458,2.1899,4.5042,3.7125,DOWN,0
2000-12-14,4.5625,4.5417,2.2075,4.55,3.7483,DOWN,0
2000-12-15,4.3333,4.5833,2.2242,4.5458,3.7712,UP,1
2000-12-18,4.6667,4.2917,2.2417,4.55,3.7962,UP,1
2000-12-19,5.1458,4.6667,2.2616,4.6583,3.8304,DOWN,0
2000-12-20,5.0417,5.1042,2.281,4.75,3.8587,DOWN,0
2000-12-21,5.0208,5.0417,2.3006,4.8417,3.8908,UP,1
2000-12-22,5.3125,5.0625,2.322,5.0375,3.9308,UP,1
2000-12-26,5.4583,5.3958,2.3445,5.1958,3.9742,UP,1
2000-12-27,5.4792,5.4792,2.3669,5.2625,4.0179,UP,1
2000-12-28,5.8333,5.5,2.3916,5.4208,4.0683,DOWN,0
2000-12-29,5.7083,5.8333,2.4153,5.5583,4.1108,DOWN,0
2001-01-02,5.3542,5.7083,2.4373,5.5667,4.1479,UP,1
2001-01-03,5.875,5.2917,2.4622,5.65,4.1942,DOWN,0
2001-01-04,5.5625,5.7917,2.4857,5.6667,4.2342,UP,1
2001-01-05,5.6042,5.5833,2.5095,5.6208,4.2742,DOWN,0
2001-01-08,5.6042,5.5417,2.5332,5.6,4.3138,UP,1
2001-01-09,5.7917,5.5417,2.5572,5.6875,4.3563,UP,1
2001-01-10,5.9167,5.7292,2.5824,5.6958,4.3988,UP,1
2001-01-11,6.1042,5.9167,2.6085,5.8042,4.4467,DOWN,0
2001-01-12,6.0,6.0625,2.6341,5.8833,4.4917,UP,1
2001-01-16,6.2083,5.9792,2.6602,6.0042,4.5446,DOWN,0
2001-01-17,6.1667,6.1667,2.6858,6.0792,4.5946,DOWN,0
2001-01-18,5.5833,6.125,2.7088,6.0125,4.63,DOWN,0
2001-01-19,5.3542,5.5417,2.7304,5.8625,4.6629,UP,1
2001-01-22,5.5833,5.3542,2.7532,5.7792,4.6963,UP,1
2001-01-23,5.6458,5.6042,2.7763,5.6667,4.7296,UP,1
2001-01-24,5.7292,5.6667,2.7996,5.5792,4.7642,DOWN,0
2001-01-25,5.6875,5.6875,2.8222,5.6,4.8008,UP,1
2001-01-26,5.7708,5.7292,2.8436,5.6833,4.8433,UP,1
2001-01-29,6.2467,5.8533,2.869,5.816,4.8908,DOWN,0
2001-01-30,6.07,6.1,2.8939,5.9008,4.9351,UP,1
2001-01-31,6.5167,6.0333,2.922,6.0583,4.99,DOWN,0
2001-02-01,6.4867,6.4333,2.9498,6.2182,5.0435,DOWN,0
2001-02-02,6.25,6.4833,2.9761,6.314,5.0956,DOWN,0
2001-02-05,5.1667,5.0,2.9967,6.098,5.1256,UP,1
2001-02-06,5.4,5.17,3.0188,5.964,5.1627,UP,1
2001-02-07,5.4167,5.35,3.0411,5.744,5.1969,DOWN,0
2001-02-08,5.3,5.3333,3.063,5.5067,5.23,DOWN,0
2001-02-09,5.0167,5.3033,3.0834,5.26,5.2574,DOWN,0
2001-02-12,4.8667,5.0,3.1033,5.2,5.2814,UP,1
2001-02-13,5.1333,4.8733,3.1241,5.1467,5.3137,DOWN,0
2001-02-14,5.0233,5.0833,3.1443,5.068,5.3404,UP,1
2001-02-15,5.04,5.0,3.1646,5.016,5.3678,UP,1
2001-02-16,5.2667,5.0667,3.1861,5.066,5.3978,DOWN,0
2001-02-20,5.2,5.2,3.2074,5.1327,5.4205,DOWN,0
2001-02-21,5.0967,5.1833,3.228,5.1253,5.4358,UP,1
2001-02-22,5.3133,5.1,3.25,5.1833,5.455,UP,1
2001-02-23,5.3167,5.33,3.2722,5.2387,5.4684,UP,1
2001-02-26,5.6367,5.33,3.2958,5.3127,5.489,UP,1
2001-02-27,5.82,5.7,3.318,5.4367,5.5138,UP,1
2001-02-28,5.86,5.9333,3.3404,5.5893,5.5397,UP,1
2001-03-01,5.8933,5.8333,3.3627,5.7053,5.5709,DOWN,0
2001-03-02,5.7667,5.85,3.3843,5.7953,5.5929,DOWN,0
2001-03-05,5.76,5.8,3.406,5.82,5.6052,DOWN,0
2001-03-06,5.7367,5.76,3.4275,5.8033,5.6191,DOWN,0
2001-03-07,5.6667,5.7333,3.4486,5.7647,5.632,UP,1
2001-03-08,5.67,5.6667,3.4703,5.72,5.6392,DOWN,0
2001-03-09,5.6,5.7167,3.4923,5.6867,5.642,DOWN,0
2001-03-12,5.5,5.3833,3.5136,5.6347,5.6424,UP,1
2001-03-13,5.56,5.5833,3.5354,5.5993,5.6369,UP,1
2001-03-14,5.5633,5.35,3.5567,5.5787,5.634,UP,1
2001-03-15,5.5967,5.5833,3.5778,5.564,5.6389,DOWN,0
2001-03-16,5.33,5.6,3.5979,5.51,5.628,DOWN,0
2001-03-19,5.25,5.3333,3.6176,5.46,5.6217,UP,1
2001-03-20,5.2833,5.25,3.6374,5.4047,5.6153,UP,1
2001-03-21,5.3333,5.45,3.6574,5.3587,5.6099,DOWN,0
2001-03-22,5.1333,5.3,3.6761,5.266,5.5967,UP,1
2001-03-23,5.3433,5.05,3.6955,5.2687,5.5853,UP,1
2001-03-26,5.48,5.3833,3.7162,5.3147,5.5728,DOWN,0
2001-03-27,5.4667,5.4733,3.737,5.3513,5.5621,DOWN,0
2001-03-28,5.3967,5.4333,3.7575,5.364,5.5459,UP,1
2001-03-29,5.5833,5.3333,3.7783,5.454,5.5342,UP,1
2001-03-30,5.66,5.5,3.7982,5.5173,5.5358,DOWN,0
2001-04-02,5.5833,5.6267,3.8171,5.538,5.5403,DOWN,0
2001-04-03,5.4667,5.6167,3.8355,5.538,5.538,DOWN,0
2001-04-04,5.3933,5.4733,3.8527,5.5373,5.533,UP,1
2001-04-05,5.6433,5.4667,3.8717,5.5493,5.5312,DOWN,0
2001-04-06,5.5,5.6333,3.8902,5.5173,5.5275,UP,1
2001-04-09,5.6133,5.5667,3.909,5.5233,5.5243,DOWN,0
2001-04-10,5.5333,5.5667,3.9276,5.5367,5.5101,UP,1
2001-04-11,5.5833,5.5,3.9466,5.5747,5.5003,DOWN,0
2001-04-12,5.5333,5.5,3.9645,5.5527,5.4807,DOWN,0
2001-04-16,5.53,5.6,3.9826,5.5587,5.4615,UP,1
2001-04-17,5.5433,5.5467,4.0008,5.5447,5.4474,DOWN,0
2001-04-18,5.5,5.5667,4.0183,5.538,5.4541,UP,1
2001-04-19,5.5167,5.5233,4.0357,5.5247,5.4564,DOWN,0
2001-04-20,5.41,5.5067,4.0521,5.5,5.4563,DOWN,0
2001-04-23,5.4067,5.41,4.0679,5.4753,5.4584,UP,1
2001-04-24,5.4267,5.4,4.0836,5.452,5.4666,UP,1
2001-04-25,5.4933,5.4333,4.0986,5.4507,5.4791,UP,1
2001-04-26,5.6933,5.5333,4.1155,5.486,5.4903,UP,1
2001-04-27,5.8167,5.6633,4.1325,5.5673,5.5062,UP,1
2001-04-30,5.8667,5.82,4.1494,5.6593,5.5227,DOWN,0
2001-05-01,5.85,5.8667,4.1663,5.744,5.5344,UP,1
2001-05-02,5.9333,5.8833,4.1834,5.832,5.5491,DOWN,0
2001-05-03,5.85,5.8667,4.2002,5.8633,5.5641,UP,1
2001-05-04,5.87,5.7667,4.2172,5.874,5.5753,UP,1
2001-05-07,6.3833,6.3667,4.2367,5.9773,5.5966,UP,1
2001-05-08,6.56,6.6333,4.2575,6.1193,5.6151,UP,1
2001-05-09,6.7067,6.5967,4.2798,6.274,5.6328,DOWN,0
2001-05-10,6.4667,6.5833,4.3014,6.3973,5.6449,DOWN,0
2001-05-11,6.2567,6.4833,4.322,6.4747,5.6522,DOWN,0
2001-05-14,6.2067,6.26,4.3427,6.4393,5.661,UP,1
2001-05-15,6.2267,6.2567,4.3633,6.3727,5.6703,UP,1
2001-05-16,6.3,6.2167,4.382,6.2913,5.6816,UP,1
2001-05-17,6.45,6.3333,4.4018,6.288,5.6973,UP,1
2001-05-18,6.5267,6.45,4.4218,6.342,5.7144,DOWN,0
2001-05-21,6.1633,6.4933,4.4404,6.3333,5.7257,DOWN,0
2001-05-22,6.05,6.0833,4.4581,6.298,5.7367,UP,1
2001-05-23,6.2,6.05,4.4771,6.278,5.7495,DOWN,0
2001-05-24,6.2,6.2,4.4961,6.228,5.7622,DOWN,0
2001-05-25,6.0833,6.1667,4.515,6.1393,5.7719,DOWN,0
2001-05-29,6.0733,6.15,4.5344,6.1213,5.7868,UP,1
2001-05-30,6.2333,6.0667,4.5544,6.158,5.8065,UP,1
2001-05-31,6.3,6.1833,4.575,6.178,5.8268,UP,1
2001-06-01,6.3833,6.3,4.5965,6.2147,5.8478,DOWN,0
2001-06-04,6.3833,6.3833,4.6175,6.2747,5.8728,UP,1
2001-06-05,6.41,6.4333,4.6386,6.342,5.8941,DOWN,0
2001-06-06,6.38,6.4267,4.6599,6.3713,5.9121,DOWN,0
2001-06-07,6.2667,6.38,4.6802,6.3647,5.9281,DOWN,0
2001-06-08,6.2667,6.3,4.7009,6.3413,5.9455,DOWN,0
2001-06-11,6.1033,6.2333,4.721,6.2853,5.9559,DOWN,0
2001-06-12,6.08,6.1033,4.7411,6.2193,5.9643,UP,1
2001-06-13,6.1533,6.0667,4.7616,6.174,5.9757,DOWN,0
2001-06-14,6.02,6.1333,4.7812,6.1247,5.9868,UP,1
2001-06-15,6.0933,6.0333,4.8009,6.09,6.0008,DOWN,0
2001-06-18,6.0833,6.0833,4.82,6.086,6.0096,UP,1
2001-06-19,6.3,6.0833,4.8398,6.13,6.0256,UP,1
2001-06-20,6.3333,6.4333,4.8603,6.166,6.04,DOWN,0
2001-06-21,6.2833,6.35,4.8803,6.2187,6.055,UP,1
2001-06-22,6.2967,6.3333,4.9011,6.2593,6.0693,DOWN,0
2001-06-25,6.2733,6.3667,4.9215,6.2973,6.0841,DOWN,0
2001-06-26,6.2,6.2733,4.9416,6.2773,6.0975,UP,1
2001-06-27,6.3467,6.2,4.9624,6.28,6.1135,UP,1
2001-06-28,6.5533,6.3933,4.9843,6.334,6.1346,UP,1
2001-06-29,6.7767,6.5467,5.0066,6.43,6.1598,DOWN,0
2001-07-02,6.7667,6.85,5.0287,6.5287,6.1869,UP,1
2001-07-03,6.9967,6.7167,5.0517,6.688,6.2187,DOWN,0
2001-07-05,6.9667,6.9967,5.0752,6.812,6.2495,DOWN,0
2001-07-06,6.8033,6.95,5.0977,6.862,6.2757,UP,1
2001-07-09,6.9733,6.8167,5.1212,6.9013,6.3013,UP,1
2001-07-10,7.0833,7.2333,5.1457,6.9647,6.3267,DOWN,0
2001-07-11,7.04,7.0767,5.1701,6.9733,6.3501,UP,1
2001-07-12,7.05,7.0667,5.1944,6.99,6.3741,DOWN,0
2001-07-13,6.9867,7.0467,5.2188,7.0267,6.3952,UP,1
2001-07-16,7.2333,7.0833,5.2444,7.0787,6.4229,UP,1
2001-07-17,7.25,7.3167,5.2692,7.112,6.4505,UP,1
2001-07-18,7.4533,7.2633,5.294,7.1947,6.4719,DOWN,0
2001-07-19,7.4,7.45,5.3174,7.2647,6.4887,DOWN,0
2001-07-20,7.3167,7.3667,5.34,7.3307,6.5009,UP,1
2001-07-23,7.3833,7.3167,5.363,7.3607,6.5192,DOWN,0
2001-07-24,7.05,7.3167,5.3824,7.3207,6.5351,DOWN,0
2001-07-25,6.89,6.9667,5.3997,7.208,6.5487,UP,1
2001-07-26,7.0533,6.8667,5.4178,7.1387,6.5653,UP,1
2001-07-27,7.1933,7.0667,5.4356,7.114,6.5831,UP,1
2001-07-30,7.33,7.1833,5.4552,7.1033,6.6007,DOWN,0
2001-07-31,7.1467,7.3,5.4744,7.1227,6.6131,UP,1
2001-08-01,7.3333,7.1333,5.4946,7.2113,6.6365,DOWN,0
2001-08-02,6.6433,7.3833,5.5113,7.1293,6.6484,UP,1
2001-08-03,6.71,6.6333,5.5283,7.0327,6.6586,UP,1
2001-08-06,6.8167,6.6833,5.5445,6.93,6.6709,DOWN,0
2001-08-07,6.6167,6.8,5.5601,6.824,6.6816,UP,1
2001-08-08,6.6667,6.6,5.5756,6.6907,6.6935,DOWN,0
2001-08-09,6.54,6.65,5.5905,6.67,6.6996,UP,1
2001-08-10,6.5667,6.5,5.6053,6.6413,6.7049,UP,1
2001-08-13,6.6533,6.5833,5.6204,6.6087,6.7103,UP,1
2001-08-14,6.9167,6.6833,5.6367,6.6687,6.721,DOWN,0
2001-08-15,6.8833,6.9,5.6522,6.712,6.7305,DOWN,0
2001-08-16,6.7767,6.75,5.6675,6.7593,6.7384,UP,1
2001-08-17,6.8,6.7833,5.6827,6.806,6.7491,UP,1
2001-08-20,6.9667,6.8,5.6998,6.8687,6.7631,DOWN,0
2001-08-21,6.88,6.9333,5.7158,6.8613,6.7786,UP,1
2001-08-22,7.0733,6.9167,5.7321,6.8993,6.7985,UP,1
2001-08-23,7.0967,7.0667,5.7491,6.9633,6.8173,DOWN,0
2001-08-24,6.83,7.0833,5.7636,6.9693,6.8335,UP,1
2001-08-27,6.9333,6.8,5.7784,6.9627,6.8503,DOWN,0
2001-08-28,6.91,6.9667,5.793,6.9687,6.8669,UP,1
2001-08-29,6.9667,6.9167,5.8085,6.9473,6.8802,DOWN,0
2001-08-30,6.9667,6.9,5.8251,6.9213,6.8929,DOWN,0
2001-08-31,6.8833,6.9633,5.8402,6.932,6.9049,UP,1
2001-09-04,6.9767,6.8,5.8558,6.9407,6.9185,DOWN,0
2001-09-05,6.9667,7.05,5.8718,6.952,6.9323,DOWN,0
2001-09-06,6.8033,6.9633,5.8867,6.9193,6.9444,DOWN,0
2001-09-07,6.6667,6.7367,5.9018,6.8593,6.9508,UP,1
2001-09-10,6.7,6.7,5.917,6.8227,6.9537,DOWN,0
2001-09-17,6.4,6.4,5.9313,6.7073,6.9462,DOWN,0
2001-09-18,6.2667,6.4333,5.9441,6.5673,6.9362,DOWN,0
2001-09-19,6.2667,6.2833,5.9572,6.46,6.9216,DOWN,0
2001-09-20,6.1033,6.2167,5.9695,6.3473,6.9043,UP,1
2001-09-21,6.1333,5.5667,5.9818,6.234,6.8909,UP,1
2001-09-24,6.1667,6.2,5.995,6.1873,6.8748,UP,1
2001-09-25,6.5267,6.3333,6.0092,6.2393,6.8637,UP,1
2001-09-26,6.6667,6.5667,6.0242,6.3193,6.8562,UP,1
2001-09-27,6.68,6.6167,6.0388,6.4347,6.8488,UP,1
2001-09-28,6.7833,6.75,6.0524,6.5647,6.8447,DOWN,0
2001-10-01,6.6967,6.7833,6.0642,6.6707,6.834,UP,1
2001-10-02,6.7,6.6667,6.0759,6.7053,6.823,DOWN,0
2001-10-03,6.5767,6.6833,6.0856,6.6873,6.8055,DOWN,0
2001-10-04,6.33,6.5,6.0942,6.6173,6.7841,DOWN,0
2001-10-05,6.3,6.3333,6.1028,6.5207,6.7637,DOWN,0
2001-10-08,6.1533,6.3167,6.1107,6.412,6.7391,DOWN,0
2001-10-09,6.0167,6.1167,6.1192,6.2753,6.7185,DOWN,0
2001-10-10,6.0,5.9833,6.1258,6.16,6.7007,DOWN,0
2001-10-11,5.9,6.0,6.1296,6.074,6.6776,UP,1
2001-10-12,5.9933,5.9,6.1344,6.0127,6.6536,UP,1
2001-10-15,6.22,5.9167,6.1404,6.026,6.6314,UP,1
2001-10-16,6.25,6.25,6.145,6.0727,6.6135,DOWN,0
