ticker,TROW US Equity,TROW US Equity,TROW US Equity,TROW US Equity,TROW US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2008-01-04,55.03,58.0,54.1244,58.768,61.167,DOWN,0
2008-01-07,54.24,55.59,54.1526,57.58,61.063,DOWN,0
2008-01-08,51.32,54.78,54.1656,55.668,60.8872,DOWN,0
2008-01-09,50.41,51.35,54.1755,53.988,60.6612,UP,1
2008-01-10,52.37,50.48,54.1968,52.674,60.4536,DOWN,0
2008-01-11,52.06,51.76,54.2202,52.08,60.238,UP,1
2008-01-14,53.08,52.84,54.2491,51.848,60.0148,DOWN,0
2008-01-15,49.85,52.12,54.2624,51.554,59.7628,DOWN,0
2008-01-16,49.08,49.52,54.2716,51.288,59.49,DOWN,0
2008-01-17,47.52,49.21,54.2678,50.318,59.191,UP,1
2008-01-18,47.74,47.65,54.2639,49.454,58.8678,UP,1
2008-01-22,49.69,45.5,54.27,48.776,58.6648,UP,1
2008-01-23,52.28,48.55,54.2879,49.262,58.498,UP,1
2008-01-24,53.88,52.4,54.3144,50.222,58.4036,DOWN,0
2008-01-25,52.01,54.53,54.3332,51.12,58.252,UP,1
2008-01-28,52.28,52.92,54.3516,52.028,58.0262,UP,1
2008-01-29,52.84,54.01,54.371,52.658,57.7956,DOWN,0
2008-01-30,51.21,50.73,54.3763,52.444,57.5504,DOWN,0
2008-01-31,50.59,50.2,54.3775,51.786,57.2682,UP,1
2008-02-01,52.11,50.25,54.3833,51.806,57.0746,DOWN,0
2008-02-04,51.81,52.0,54.391,51.712,56.8944,DOWN,0
2008-02-05,49.36,50.5,54.3829,51.016,56.7396,DOWN,0
2008-02-06,49.26,49.85,54.3741,50.626,56.5438,UP,1
2008-02-07,50.78,49.1,54.3717,50.664,56.4334,DOWN,0
2008-02-08,49.73,50.41,54.3676,50.188,56.2712,DOWN,0
2008-02-11,49.33,49.55,54.3642,49.692,56.0362,UP,1
2008-02-12,50.14,49.7,54.3656,49.848,55.8352,UP,1
2008-02-13,50.6,48.56,54.3702,50.116,55.6176,DOWN,0
2008-02-14,49.43,50.92,54.3698,49.846,55.4056,DOWN,0
2008-02-15,49.23,49.5,54.3686,49.746,55.1786,DOWN,0
2008-02-19,48.46,49.93,54.364,49.572,54.8996,UP,1
2008-02-20,49.79,48.0,54.3621,49.502,54.6082,DOWN,0
2008-02-21,48.82,49.99,54.3562,49.146,54.328,UP,1
2008-02-22,49.5,49.07,54.355,49.16,54.0434,UP,1
2008-02-25,50.96,49.5,54.3573,49.506,53.8432,UP,1
2008-02-26,52.67,50.39,54.3722,50.348,53.6474,UP,1
2008-02-27,54.24,52.45,54.3916,51.238,53.4592,DOWN,0
2008-02-28,52.74,53.7,54.4083,52.022,53.264,DOWN,0
2008-02-29,50.53,52.45,54.4161,52.228,53.0648,DOWN,0
2008-03-03,49.98,50.54,54.4185,52.032,52.855,DOWN,0
2008-03-04,49.74,49.52,54.4228,51.446,52.637,DOWN,0
2008-03-05,49.08,49.8,54.42,50.414,52.4252,DOWN,0
2008-03-06,47.55,49.02,54.4102,49.376,52.1524,DOWN,0
2008-03-07,47.35,47.08,54.4007,48.74,51.8394,DOWN,0
2008-03-10,45.02,46.86,54.3751,47.748,51.4946,UP,1
2008-03-11,49.93,46.76,54.3793,47.786,51.2886,DOWN,0
2008-03-12,48.32,49.65,54.376,47.634,51.0514,DOWN,0
2008-03-13,47.57,46.96,54.368,47.638,50.7852,DOWN,0
2008-03-14,46.29,48.31,54.3467,47.426,50.5348,DOWN,0
2008-03-17,46.04,44.27,54.3202,47.63,50.2768,UP,1
2008-03-18,49.13,47.53,54.306,47.47,50.1588,DOWN,0
2008-03-19,48.18,49.4,54.2877,47.442,50.0376,UP,1
2008-03-20,50.63,48.47,54.2825,48.054,50.0238,UP,1
2008-03-24,52.15,51.04,54.2866,49.226,50.0586,UP,1
2008-03-25,53.37,51.2523,54.3038,50.692,50.0786,DOWN,0
2008-03-26,51.55,53.16,54.3104,51.176,50.0684,DOWN,0
2008-03-27,50.26,51.35,54.3072,51.592,50.012,DOWN,0
2008-03-28,48.91,50.61,54.3021,51.248,49.9932,UP,1
2008-03-31,50.0,48.94,54.295,50.818,50.0116,UP,1
2008-04-01,54.38,51.86,54.3062,51.02,50.1488,UP,1
2008-04-02,54.91,53.7,54.3136,51.692,50.2922,DOWN,0
2008-04-03,54.74,54.5,54.3203,52.588,50.3932,DOWN,0
2008-04-04,54.33,55.24,54.3251,53.672,50.4342,UP,1
2008-04-07,54.89,55.53,54.3362,54.65,50.4544,DOWN,0
2008-04-08,54.56,53.86,54.3442,54.686,50.5054,DOWN,0
2008-04-09,52.84,54.56,54.349,54.272,50.5166,UP,1
2008-04-10,53.02,53.06,54.359,53.928,50.5202,DOWN,0
2008-04-11,51.34,52.84,54.3573,53.33,50.5228,DOWN,0
2008-04-14,50.42,51.02,54.3493,52.436,50.5194,UP,1
2008-04-15,50.99,50.83,54.341,51.722,50.497,UP,1
2008-04-16,52.48,51.53,54.344,51.65,50.5104,UP,1
2008-04-17,53.75,52.43,54.3465,51.796,50.5982,UP,1
2008-04-18,54.4,55.16,54.3508,52.408,50.701,DOWN,0
2008-04-21,53.74,53.77,54.3543,53.072,50.7602,DOWN,0
2008-04-22,53.05,53.06,54.3513,53.484,50.8266,UP,1
2008-04-23,53.88,53.36,54.353,53.764,50.9176,UP,1
2008-04-24,60.24,54.21,54.399,55.062,51.1196,DOWN,0
2008-04-25,59.56,60.0,54.4417,56.094,51.2988,UP,1
2008-04-28,60.56,59.78,54.4804,57.458,51.5214,DOWN,0
2008-04-29,59.52,59.95,54.5115,58.752,51.7272,DOWN,0
2008-04-30,58.56,57.91,54.5346,59.688,51.9292,UP,1
2008-05-01,61.76,58.55,54.5673,59.992,52.1686,DOWN,0
2008-05-02,61.66,62.18,54.6061,60.412,52.4254,DOWN,0
2008-05-05,61.55,61.92,54.642,60.61,52.6664,UP,1
2008-05-06,63.11,61.35,54.6921,61.328,52.9094,DOWN,0
2008-05-07,60.19,62.7,54.7264,61.654,53.0598,DOWN,0
2008-05-08,60.03,60.64,54.7694,61.308,53.1756,UP,1
2008-05-09,60.47,59.1,54.8131,61.07,53.3302,UP,1
2008-05-12,62.87,61.25,54.8741,61.334,53.577,DOWN,0
2008-05-13,62.19,63.04,54.9396,61.15,53.8212,DOWN,0
2008-05-14,61.89,62.99,54.9989,61.49,54.0642,UP,1
2008-05-15,63.56,62.22,55.0561,62.196,54.3538,DOWN,0
2008-05-16,62.05,63.44,55.1133,62.512,54.6438,DOWN,0
2008-05-19,61.87,62.24,55.1733,62.312,54.9342,DOWN,0
2008-05-20,60.12,61.56,55.2319,61.898,55.2362,DOWN,0
2008-05-21,57.91,59.36,55.2591,61.102,55.3958,UP,1
2008-05-22,58.79,57.51,55.2808,60.148,55.6052,DOWN,0
2008-05-23,57.46,58.26,55.2838,59.23,55.803,UP,1
2008-05-27,58.58,57.89,55.3121,58.572,56.0488,DOWN,0
2008-05-28,58.33,58.21,55.3512,58.214,56.2946,UP,1
2008-05-29,59.59,58.45,55.3981,58.55,56.5038,DOWN,0
2008-05-30,57.92,59.77,55.4426,58.376,56.6986,DOWN,0
2008-06-02,57.1,57.99,55.4863,58.304,56.828,UP,1
2008-06-03,58.44,57.53,55.5298,58.276,56.9538,DOWN,0
2008-06-04,58.36,58.74,55.5618,58.282,57.0536,UP,1
2008-06-05,61.61,58.4,55.6104,58.686,57.2548,DOWN,0
2008-06-06,58.37,61.23,55.6396,58.776,57.417,DOWN,0
2008-06-09,57.62,59.07,55.6631,58.88,57.5912,UP,1
2008-06-10,58.82,56.18,55.6999,58.956,57.7676,DOWN,0
2008-06-11,56.77,58.82,55.7209,58.638,57.8154,UP,1
2008-06-12,59.81,59.41,55.7617,58.278,57.9134,UP,1
2008-06-13,62.83,61.65,55.8315,59.17,58.0752,DOWN,0
2008-06-16,62.59,62.11,55.8911,60.164,58.2404,DOWN,0
2008-06-17,60.53,62.04,55.9436,60.506,58.3532,UP,1
2008-06-18,61.24,60.28,55.9932,61.4,58.4868,UP,1
2008-06-19,62.36,60.86,56.0443,61.91,58.6772,DOWN,0
2008-06-20,59.57,62.13,56.0913,61.258,58.8082,DOWN,0
2008-06-23,58.79,59.77,56.1352,60.498,58.9572,DOWN,0
2008-06-24,58.7,58.99,56.1821,60.132,59.1228,UP,1
2008-06-25,58.94,59.36,56.2257,59.672,59.2818,DOWN,0
2008-06-26,56.66,58.57,56.2523,58.532,59.3654,DOWN,0
2008-06-27,56.5,56.61,56.279,57.918,59.4204,DOWN,0
2008-06-30,56.47,56.47,56.2957,57.454,59.4618,DOWN,0
2008-07-01,54.75,54.89,56.3046,56.664,59.482,DOWN,0
2008-07-02,53.11,55.31,56.3103,55.498,59.4832,DOWN,0
2008-07-03,52.67,53.8,56.2973,54.7,59.459,DOWN,0
2008-07-07,51.05,52.99,56.2759,53.61,59.2752,UP,1
2008-07-08,54.37,51.16,56.2782,53.19,59.1714,DOWN,0
2008-07-09,51.46,54.32,56.2662,52.532,58.9894,UP,1
2008-07-10,52.45,51.09,56.2593,52.4,58.848,DOWN,0
2008-07-11,50.78,51.0,56.2421,52.022,58.6924,DOWN,0
2008-07-14,48.98,51.93,56.214,51.608,58.4368,DOWN,0
2008-07-15,47.23,49.0,56.1726,50.18,58.1482,UP,1
2008-07-16,51.72,47.68,56.1528,50.232,57.9516,UP,1
2008-07-17,54.63,51.83,56.137,50.668,57.782,UP,1
2008-07-18,54.74,54.87,56.1202,51.46,57.673,DOWN,0
2008-07-21,54.19,54.81,56.1065,52.502,57.5562,UP,1
2008-07-22,56.79,53.06,56.1072,54.414,57.4826,UP,1
2008-07-23,59.25,57.28,56.1149,55.92,57.4102,DOWN,0
2008-07-24,56.01,58.78,56.1079,56.196,57.2866,UP,1
2008-07-25,56.62,56.72,56.0984,56.572,57.1812,DOWN,0
2008-07-28,54.81,56.8,56.0814,56.696,57.0062,UP,1
2008-07-29,59.3,55.08,56.0877,57.198,56.9512,UP,1
2008-07-30,60.26,59.98,56.0961,57.4,56.919,DOWN,0
2008-07-31,59.85,57.59,56.1114,58.168,56.9136,DOWN,0
2008-08-01,59.75,60.48,56.1291,58.794,56.9504,DOWN,0
2008-08-04,59.51,60.19,56.1469,59.734,56.9648,UP,1
2008-08-05,61.95,59.96,56.1757,60.264,57.0546,DOWN,0
2008-08-06,61.91,61.78,56.2152,60.594,57.1212,DOWN,0
2008-08-07,58.39,61.37,56.2337,60.302,57.1224,UP,1
2008-08-08,60.51,58.86,56.2426,60.454,57.1408,UP,1
2008-08-11,61.41,60.51,56.2524,60.834,57.2106,DOWN,0
2008-08-12,59.41,61.26,56.2489,60.326,57.2568,DOWN,0
2008-08-13,58.14,59.32,56.2311,59.572,57.2508,UP,1
2008-08-14,60.42,57.55,56.2194,59.978,57.292,DOWN,0
2008-08-15,60.3,60.4,56.2067,59.936,57.2658,DOWN,0
2008-08-18,58.56,60.67,56.1783,59.366,57.2696,DOWN,0
2008-08-19,57.02,57.42,56.1512,58.888,57.2576,UP,1
2008-08-20,58.07,56.69,56.1279,58.874,57.2426,UP,1
2008-08-21,58.25,57.23,56.1068,58.44,57.2722,UP,1
2008-08-22,58.98,59.09,56.0822,58.176,57.2556,DOWN,0
2008-08-25,57.04,58.88,56.0682,57.872,57.1398,UP,1
2008-08-26,57.12,57.09,56.0507,57.892,57.0304,UP,1
2008-08-27,57.8,56.52,56.0467,57.838,56.9758,UP,1
2008-08-28,60.0,56.94,56.0488,58.188,56.951,DOWN,0
2008-08-29,59.36,59.5,56.0277,58.264,56.891,DOWN,0
2008-09-02,59.29,61.19,56.0023,58.714,56.8854,UP,1
2008-09-03,59.88,59.612,55.9844,59.266,56.9072,DOWN,0
2008-09-04,57.08,59.06,55.9463,59.122,56.8748,UP,1
2008-09-05,58.36,56.9,55.9291,58.794,56.8632,UP,1
2008-09-08,61.9,61.0,55.9345,59.302,56.968,DOWN,0
2008-09-09,58.09,61.21,55.9395,59.062,56.9998,UP,1
2008-09-10,58.15,58.09,55.935,58.716,57.0334,DOWN,0
2008-09-11,58.08,56.24,55.9439,58.916,57.1,DOWN,0
2008-09-12,57.44,58.66,55.9419,58.732,57.1866,DOWN,0
2008-09-15,53.98,55.19,55.9064,57.148,57.2128,UP,1
2008-09-16,58.29,52.67,55.8969,57.188,57.3576,DOWN,0
2008-09-17,53.47,57.0,55.8568,56.252,57.3396,UP,1
2008-09-18,59.26,54.35,55.853,56.488,57.4956,UP,1
2008-09-19,65.01,68.25,55.8751,58.002,57.7468,DOWN,0
2008-09-22,57.91,63.91,55.8526,58.788,57.8894,DOWN,0
2008-09-23,55.75,56.8,55.8096,58.28,58.0248,UP,1
2008-09-24,58.7,56.76,55.7889,59.326,58.2542,DOWN,0
2008-09-25,57.99,60.0,55.7602,59.072,58.3796,UP,1
2008-09-26,60.93,56.45,55.76,58.256,58.5056,DOWN,0
2008-09-29,50.0,60.91,55.6977,56.674,58.4108,UP,1
2008-09-30,53.71,52.0,55.648,56.266,58.4012,UP,1
2008-10-01,55.54,53.68,55.6132,55.634,58.3762,DOWN,0
2008-10-02,50.92,55.57,55.5654,54.22,58.2096,DOWN,0
2008-10-03,49.88,54.24,55.5124,52.01,58.087,UP,1
2008-10-06,52.18,49.47,55.4702,52.446,57.9982,DOWN,0
2008-10-07,46.98,52.058,55.4067,51.1,57.8416,DOWN,0
2008-10-08,46.05,45.0,55.331,49.202,57.5766,DOWN,0
2008-10-09,40.0,47.54,55.216,47.018,57.1714,DOWN,0
2008-10-10,39.99,37.24,55.1046,45.04,56.7742,UP,1
2008-10-13,44.2,42.83,55.0245,43.444,56.4632,DOWN,0
2008-10-14,43.53,46.1,54.9412,42.754,56.1436,DOWN,0
2008-10-15,36.75,42.85,54.8206,40.894,55.6396,UP,1
2008-10-16,40.01,37.23,54.7266,40.896,55.2016,DOWN,0
2008-10-17,39.47,38.21,54.6292,40.792,54.8232,UP,1
2008-10-20,40.13,40.0,54.5547,39.978,54.4156,DOWN,0
2008-10-21,36.82,39.14,54.4676,38.636,53.9238,DOWN,0
2008-10-22,32.75,35.01,54.3748,37.836,53.3906,DOWN,0
2008-10-23,30.96,32.3,54.2775,36.026,52.847,UP,1
2008-10-24,31.47,27.61,54.173,34.426,52.268,UP,1
2008-10-27,32.0,30.92,54.0727,32.8,51.702,UP,1
2008-10-28,36.75,33.01,53.9911,32.786,51.2658,UP,1
2008-10-29,37.56,36.55,53.9296,33.748,50.8766,UP,1
2008-10-30,38.76,39.7,53.878,35.308,50.4904,UP,1
2008-10-31,39.54,38.47,53.8381,36.922,50.1162,DOWN,0
2008-11-03,39.23,39.33,53.7956,38.368,49.7212,UP,1
2008-11-04,41.98,40.19,53.757,39.414,49.42,DOWN,0
2008-11-05,38.0,41.4,53.6856,39.502,49.0376,DOWN,0
2008-11-06,35.29,38.75,53.5927,38.808,48.5874,UP,1
2008-11-07,36.33,36.11,53.5143,38.166,48.114,DOWN,0
2008-11-10,35.35,36.54,53.4296,37.39,47.6338,DOWN,0
2008-11-11,33.06,34.94,53.3307,35.606,47.1092,DOWN,0
2008-11-12,31.87,32.6,53.234,34.38,46.549,UP,1
2008-11-13,32.59,32.19,53.144,33.84,46.0592,DOWN,0
2008-11-14,31.51,31.81,53.041,32.876,45.5222,DOWN,0
2008-11-17,28.96,30.92,52.9268,31.598,44.8634,UP,1
2008-11-18,29.23,29.33,52.8261,30.832,44.2862,DOWN,0
2008-11-19,26.4,29.02,52.7118,29.738,43.6512,DOWN,0
2008-11-20,25.13,25.0,52.5836,28.246,42.9922,UP,1
2008-11-21,27.82,26.89,52.474,27.508,42.3998,UP,1
2008-11-24,30.44,27.74,52.3796,27.804,41.929,DOWN,0
2008-11-25,30.03,31.25,52.279,27.964,41.3638,UP,1
2008-11-26,33.15,29.17,52.1918,29.314,40.9574,UP,1
2008-11-28,34.21,33.21,52.1157,31.13,40.4564,DOWN,0
2008-12-01,28.35,32.99,52.0113,31.236,39.7232,UP,1
2008-12-02,29.71,29.2,51.9175,31.09,39.1592,UP,1
2008-12-03,31.18,28.59,51.8245,31.32,38.6678,UP,1
2008-12-04,31.5,30.5,51.7379,30.99,38.1238,UP,1
2008-12-05,34.81,31.12,51.6644,31.11,37.6602,UP,1
2008-12-08,36.64,36.39,51.5928,32.768,37.1744,DOWN,0
2008-12-09,34.13,34.37,51.5001,33.652,36.857,UP,1
2008-12-10,34.44,34.66,51.4011,34.304,36.4716,DOWN,0
2008-12-11,31.79,33.06,51.2964,34.362,35.9966,DOWN,0
2008-12-12,31.43,30.34,51.2009,33.686,35.6068,DOWN,0
2008-12-15,31.26,31.49,51.1073,32.61,35.2344,UP,1
2008-12-16,33.82,31.56,51.0277,32.548,34.8672,DOWN,0
2008-12-17,33.68,32.72,50.9507,32.396,34.6012,DOWN,0
2008-12-18,32.39,33.64,50.8749,32.516,34.328,UP,1
2008-12-19,33.27,32.4,50.8045,32.884,34.1934,DOWN,0
2008-12-22,32.41,33.42,50.7414,33.114,34.0418,DOWN,0
2008-12-23,31.59,33.17,50.6497,32.668,33.7896,UP,1
2008-12-24,32.33,32.08,50.5698,32.398,33.5656,DOWN,0
2008-12-26,32.06,33.15,50.4922,32.332,33.4718,DOWN,0
2008-12-29,31.28,31.67,50.4172,31.934,33.2972,UP,1
2008-12-30,33.42,31.1,50.3541,32.136,33.1762,UP,1
2008-12-31,35.44,33.85,50.2856,32.906,33.0824,UP,1
2009-01-02,36.4,35.43,50.2267,33.72,33.074,UP,1
2009-01-05,37.01,36.0,50.1586,34.71,33.1592,DOWN,0
2009-01-06,36.5,37.37,50.0804,35.754,33.27,DOWN,0
2009-01-07,34.09,36.0,49.984,35.888,33.3224,DOWN,0
2009-01-08,34.01,34.63,49.8963,35.602,33.3626,DOWN,0
2009-01-09,31.81,33.38,49.804,34.684,33.2638,DOWN,0
2009-01-12,30.76,31.81,49.7133,33.434,33.1278,UP,1
2009-01-13,31.07,30.49,49.6186,32.348,32.974,DOWN,0
2009-01-14,29.04,30.9,49.4919,31.338,32.764,DOWN,0
2009-01-15,28.39,29.09,49.3593,30.214,32.5472,UP,1
2009-01-16,29.29,29.39,49.2321,29.71,32.2934,DOWN,0
2009-01-20,26.97,29.0,49.0953,28.952,32.0728,UP,1
2009-01-21,29.65,29.41,48.9691,28.668,31.96,DOWN,0
2009-01-22,28.16,28.92,48.8371,28.492,31.7966,UP,1
2009-01-23,29.94,27.04,48.7226,28.802,31.6884,DOWN,0
2009-01-26,29.23,30.53,48.6036,28.79,31.6118,UP,1
2009-01-27,29.73,29.43,48.4956,29.342,31.569,UP,1
2009-01-28,33.4,30.75,48.4105,30.092,31.5852,DOWN,0
2009-01-29,29.85,31.75,48.3048,30.43,31.552,DOWN,0
2009-01-30,27.58,28.45,48.1803,29.958,31.5244,DOWN,0
2009-02-02,27.56,27.1875,48.0493,29.624,31.491,DOWN,0
2009-02-03,26.57,27.75,47.9102,28.992,31.4944,UP,1
2009-02-04,26.85,27.11,47.7757,27.682,31.5288,UP,1
2009-02-05,26.93,26.36,47.6451,27.098,31.511,UP,1
2009-02-06,28.82,27.25,47.5198,27.346,31.4786,UP,1
2009-02-09,29.07,28.84,47.364,27.648,31.4594,DOWN,0
2009-02-10,26.42,28.5,47.1983,27.618,31.3248,UP,1
2009-02-11,27.34,26.54,47.0322,27.716,31.1874,UP,1
2009-02-12,27.47,26.58,46.8719,27.824,31.1698,DOWN,0
2009-02-13,26.68,27.13,46.7125,27.396,31.1092,DOWN,0
2009-02-17,24.91,25.41,46.5283,26.564,30.9838,UP,1
2009-02-18,25.21,25.28,46.346,26.322,30.858,DOWN,0
2009-02-19,24.18,25.76,46.1592,25.69,30.6454,UP,1
2009-02-20,24.4,23.28,45.9656,25.076,30.4006,DOWN,0
2009-02-23,22.66,24.1,45.778,24.272,30.1712,UP,1
2009-02-24,25.0,23.08,45.6028,24.29,29.9824,DOWN,0
2009-02-25,24.3,24.41,45.422,24.108,29.8326,DOWN,0
2009-02-26,23.69,24.38,45.2261,24.01,29.6778,DOWN,0
2009-02-27,22.74,23.21,45.0288,23.678,29.5074,DOWN,0
2009-03-02,21.69,22.55,44.8278,23.484,29.2648,DOWN,0
2009-03-03,21.39,21.98,44.617,22.762,29.019,UP,1
2009-03-04,22.27,22.13,44.4181,22.356,28.8166,DOWN,0
2009-03-05,21.01,21.79,44.2138,21.82,28.5714,UP,1
2009-03-06,21.07,21.65,44.0185,21.486,28.3446,UP,1
2009-03-09,21.17,20.78,43.8348,21.382,28.1362,UP,1
2009-03-10,24.67,21.46,43.6642,22.038,27.983,UP,1
2009-03-11,25.04,24.62,43.5021,22.592,27.8426,UP,1
2009-03-12,26.4,24.99,43.3412,23.67,27.745,UP,1
2009-03-13,26.45,26.44,43.1818,24.746,27.6056,DOWN,0
2009-03-16,24.93,26.84,43.0085,25.498,27.3954,UP,1
2009-03-17,26.33,25.14,42.8506,25.83,27.194,UP,1
2009-03-18,28.4,26.0,42.7071,26.502,27.0218,DOWN,0
2009-03-19,25.35,29.03,42.5416,26.292,26.7988,DOWN,0
2009-03-20,24.88,25.72,42.3742,25.978,26.6146,UP,1
2009-03-23,29.4,25.8,42.2132,26.872,26.5224,DOWN,0
2009-03-24,26.63,28.7,42.0545,26.932,26.4188,UP,1
2009-03-25,28.2,27.5,41.9074,26.892,26.3676,UP,1
2009-03-26,30.03,28.365,41.7634,27.828,26.3468,DOWN,0
2009-03-27,29.12,29.245,41.6252,28.676,26.3484,DOWN,0
2009-03-30,27.37,28.06,41.463,28.27,26.328,UP,1
2009-03-31,28.86,27.86,41.2931,28.716,26.3194,UP,1
2009-04-01,29.04,28.03,41.1254,28.884,26.3608,UP,1
2009-04-02,30.84,29.93,40.9769,29.046,26.3846,UP,1
2009-04-03,32.24,31.0,40.8319,29.67,26.4662,DOWN,0
2009-04-06,31.16,31.655,40.6759,30.428,26.4906,DOWN,0
2009-04-07,28.87,30.15,40.5224,30.43,26.4834,UP,1
2009-04-08,29.49,29.08,40.3759,30.52,26.4786,UP,1
2009-04-09,33.65,30.55,40.2507,31.082,26.4836,UP,1
2009-04-13,34.04,32.69,40.1262,31.442,26.5674,DOWN,0
2009-04-14,32.48,33.99,40.0053,31.706,26.6654,UP,1
2009-04-15,33.99,32.87,39.8927,32.73,26.794,UP,1
2009-04-16,34.84,34.21,39.7846,33.8,26.9594,UP,1
2009-04-17,35.56,34.82,39.6886,34.182,27.1336,DOWN,0
2009-04-20,32.88,34.505,39.5875,33.95,27.2526,UP,1
2009-04-21,36.24,32.31,39.5053,34.702,27.401,UP,1
2009-04-22,36.52,36.88,39.4327,35.208,27.55,UP,1
2009-04-23,38.66,37.15,39.3541,35.972,27.7948,UP,1
2009-04-24,39.21,38.2,39.2929,36.702,28.0322,DOWN,0
2009-04-27,38.72,38.21,39.2242,37.87,28.2572,DOWN,0
2009-04-28,37.39,37.8,39.1573,38.1,28.4714,UP,1
2009-04-29,39.06,37.51,39.1077,38.608,28.7544,DOWN,0
2009-04-30,38.52,39.71,39.0642,38.58,29.0206,DOWN,0
2009-05-01,38.43,38.13,38.9977,38.424,29.3056,UP,1
2009-05-04,41.28,39.03,38.9309,38.936,29.6432,DOWN,0
2009-05-05,40.64,40.49,38.8604,39.586,30.0028,UP,1
2009-05-06,41.0,40.7,38.7945,39.974,30.3228,DOWN,0
2009-05-07,38.55,41.365,38.7033,39.98,30.6078,UP,1
2009-05-08,40.94,39.16,38.6118,40.482,30.9528,DOWN,0
2009-05-11,37.97,39.53,38.5216,39.82,31.2574,UP,1
2009-05-12,39.0,38.62,38.4335,39.492,31.6036,DOWN,0
2009-05-13,36.63,38.06,38.3425,38.618,31.9084,UP,1
2009-05-14,37.32,36.31,38.2326,38.372,32.2094,DOWN,0
2009-05-15,36.95,37.26,38.1161,37.574,32.5282,UP,1
2009-05-18,40.06,37.78,38.0171,37.992,32.908,DOWN,0
2009-05-19,38.89,39.45,37.9128,37.97,33.2624,DOWN,0
2009-05-20,38.21,39.53,37.8063,38.286,33.5332,DOWN,0
2009-05-21,37.66,37.37,37.6849,38.354,33.7856,UP,1
2009-05-22,38.15,37.76,37.5661,38.594,34.0206,UP,1
2009-05-26,39.99,37.9,37.4741,38.58,34.2914,DOWN,0
2009-05-27,37.68,39.82,37.3599,38.338,34.5464,UP,1
2009-05-28,39.53,38.48,37.2505,38.602,34.8104,UP,1
2009-05-29,40.57,39.71,37.1563,39.184,35.0538,UP,1
2009-06-01,41.41,41.27,37.0727,39.836,35.375,UP,1
2009-06-02,41.95,41.66,36.9803,40.228,35.7164,UP,1
2009-06-03,42.65,42.25,36.8921,41.222,35.9814,UP,1
2009-06-04,42.77,42.06,36.8131,41.87,36.3042,DOWN,0
2009-06-05,42.07,43.24,36.7384,42.17,36.5816,UP,1
2009-06-08,42.54,41.67,36.6607,42.396,36.8318,UP,1
2009-06-09,44.68,43.27,36.5929,42.942,37.143,DOWN,0
2009-06-10,43.91,44.68,36.5175,43.194,37.4738,DOWN,0
2009-06-11,43.39,43.72,36.4493,43.318,37.7644,DOWN,0
2009-06-12,43.16,43.21,36.3795,43.536,38.0468,DOWN,0
2009-06-15,41.97,42.39,36.3003,43.422,38.2694,DOWN,0
2009-06-16,41.21,40.95,36.2064,42.728,38.4488,DOWN,0
2009-06-17,40.82,40.5,36.1137,42.11,38.642,UP,1
2009-06-18,41.26,41.05,36.0235,41.684,38.8898,UP,1
2009-06-19,42.28,41.75,35.9355,41.508,39.1456,DOWN,0
2009-06-22,39.14,42.12,35.8458,40.942,39.2554,UP,1
2009-06-23,40.49,39.1201,35.7565,40.798,39.3844,UP,1
2009-06-24,40.9,40.94,35.6515,40.814,39.5528,UP,1
2009-06-25,41.68,40.82,35.5694,40.898,39.7066,UP,1
2009-06-26,41.87,41.4,35.488,40.816,39.8472,DOWN,0
2009-06-29,41.86,41.87,35.4069,41.36,39.9732,DOWN,0
2009-06-30,41.67,41.51,35.3281,41.596,40.149,DOWN,0
2009-07-01,41.31,41.97,35.2647,41.678,40.2504,DOWN,0
2009-07-02,39.5,40.48,35.1708,41.242,40.31,UP,1
2009-07-06,39.91,40.49,35.103,40.85,40.335,DOWN,0
2009-07-07,38.1,39.71,34.9972,40.098,40.3128,DOWN,0
2009-07-08,37.3,38.34,34.8586,39.224,40.2844,UP,1
2009-07-09,37.59,37.7,34.757,38.48,40.2884,DOWN,0
2009-07-10,37.51,37.3,34.6659,38.082,40.2574,UP,1
2009-07-13,39.6,37.78,34.5704,38.02,40.279,UP,1
2009-07-14,40.46,39.81,34.4827,38.492,40.3196,UP,1
2009-07-15,41.88,40.96,34.3875,39.408,40.3316,DOWN,0
2009-07-16,41.69,41.63,34.3459,40.228,40.3526,DOWN,0
2009-07-17,41.68,41.64,34.2858,41.062,40.3662,UP,1
2009-07-20,43.13,41.98,34.2237,41.768,40.4578,UP,1
2009-07-21,43.27,43.59,34.1855,42.33,40.5044,UP,1
2009-07-22,43.69,43.18,34.1545,42.692,40.6188,UP,1
2009-07-23,46.26,43.53,34.1249,43.606,40.764,DOWN,0
2009-07-24,45.45,46.25,34.1173,44.36,40.9404,UP,1
2009-07-27,46.42,45.97,34.1191,45.018,41.1224,DOWN,0
2009-07-28,45.98,46.08,34.149,45.56,41.303,UP,1
2009-07-29,46.27,45.17,34.1804,46.076,41.4272,UP,1
2009-07-30,46.74,46.75,34.1931,46.172,41.5842,DOWN,0
2009-07-31,46.71,46.81,34.209,46.424,41.7542,UP,1
2009-08-03,47.14,47.47,34.261,46.568,41.9438,UP,1
2009-08-04,47.5,47.19,34.2984,46.872,42.1308,UP,1
