ticker,ADSK US Equity,ADSK US Equity,ADSK US Equity,ADSK US Equity,ADSK US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2011-10-26,32.74,32.81,37.2532,32.242,28.4032,UP,1
2011-10-27,35.62,33.54,37.2286,33.112,28.5386,UP,1
2011-10-28,35.83,35.23,37.2024,33.922,28.725,DOWN,0
2011-10-31,34.6,35.25,37.1682,34.232,28.9488,DOWN,0
2011-11-01,32.97,33.45,37.1229,34.352,29.1224,UP,1
2011-11-02,33.55,33.39,37.0832,34.514,29.2878,UP,1
2011-11-03,35.16,34.0,37.0524,34.422,29.4616,DOWN,0
2011-11-04,35.02,34.78,37.02,34.26,29.6508,DOWN,0
2011-11-07,34.7,35.02,36.9883,34.28,29.8122,UP,1
2011-11-08,35.55,35.05,36.9644,34.796,29.9622,DOWN,0
2011-11-09,32.54,34.2,36.9227,34.594,30.059,UP,1
2011-11-10,32.72,33.09,36.8824,34.106,30.1494,UP,1
2011-11-11,34.2,33.34,36.8536,33.942,30.2888,DOWN,0
2011-11-14,33.61,34.1,36.8182,33.724,30.4334,UP,1
2011-11-15,34.04,33.4,36.7776,33.422,30.5916,UP,1
2011-11-16,35.58,35.38,36.7385,34.03,30.7632,DOWN,0
2011-11-17,34.45,35.82,36.692,34.376,30.9266,DOWN,0
2011-11-18,33.5,34.41,36.641,34.236,31.0884,DOWN,0
2011-11-21,32.4,33.23,36.5854,33.994,31.202,DOWN,0
2011-11-22,31.38,32.28,36.5277,33.462,31.2758,DOWN,0
2011-11-23,30.04,30.98,36.4667,32.354,31.3074,DOWN,0
2011-11-25,29.8,29.94,36.4019,31.424,31.3152,UP,1
2011-11-28,31.6,30.79,36.3465,31.044,31.3582,DOWN,0
2011-11-29,31.49,31.71,36.2922,30.862,31.4122,UP,1
2011-11-30,34.07,32.42,36.249,31.4,31.5314,UP,1
2011-12-01,34.27,34.14,36.2012,32.246,31.6456,DOWN,0
2011-12-02,33.97,34.62,36.1527,33.08,31.7718,UP,1
2011-12-05,34.09,33.59,36.1062,33.578,31.8868,UP,1
2011-12-06,34.78,33.9,36.0696,34.236,32.0164,UP,1
2011-12-07,34.8,34.45,36.0456,34.382,32.123,DOWN,0
2011-12-08,33.92,34.36,36.0131,34.312,32.2274,UP,1
2011-12-09,34.39,34.15,35.9713,34.396,32.3294,DOWN,0
2011-12-12,33.44,33.91,35.9282,34.266,32.4424,DOWN,0
2011-12-13,32.7,33.6,35.8857,33.85,32.5874,DOWN,0
2011-12-14,31.25,32.45,35.8402,33.14,32.6908,DOWN,0
2011-12-15,31.07,31.61,35.7897,32.57,32.768,UP,1
2011-12-16,31.2,31.33,35.7421,31.932,32.8322,DOWN,0
2011-12-19,30.2,31.39,35.6926,31.284,32.8704,UP,1
2011-12-20,31.49,30.6201,35.6466,31.042,32.9148,DOWN,0
2011-12-21,30.31,31.01,35.5965,30.854,32.9208,UP,1
2011-12-22,30.46,30.36,35.5493,30.732,32.9096,UP,1
2011-12-23,30.81,30.54,35.5028,30.654,32.906,DOWN,0
2011-12-27,30.78,30.69,35.4548,30.77,32.8732,DOWN,0
2011-12-28,29.91,30.69,35.4081,30.454,32.8464,UP,1
2011-12-29,30.4,29.93,35.3677,30.472,32.8166,DOWN,0
2011-12-30,30.33,30.48,35.3266,30.446,32.804,UP,1
2012-01-03,30.81,31.22,35.2836,30.446,32.7948,DOWN,0
2012-01-04,30.21,30.69,35.2298,30.332,32.7634,UP,1
2012-01-05,30.82,30.1,35.1763,30.514,32.7188,UP,1
2012-01-06,30.96,30.83,35.123,30.626,32.6906,UP,1
2012-01-09,31.08,30.93,35.0594,30.776,32.6574,UP,1
2012-01-10,32.53,31.58,35.0057,31.12,32.5956,DOWN,0
2012-01-11,32.18,32.5,34.9517,31.514,32.5226,UP,1
2012-01-12,32.3,32.33,34.8962,31.81,32.4766,DOWN,0
2012-01-13,31.92,32.0,34.8378,32.002,32.4556,UP,1
2012-01-17,32.16,32.5,34.7781,32.218,32.4278,UP,1
2012-01-18,34.34,32.13,34.7306,32.58,32.4114,UP,1
2012-01-19,35.43,34.43,34.6878,33.23,32.4196,DOWN,0
2012-01-20,35.04,35.33,34.6432,33.778,32.4264,DOWN,0
2012-01-23,34.66,35.01,34.5991,34.326,32.4086,UP,1
2012-01-24,35.81,34.62,34.5624,35.056,32.474,UP,1
2012-01-25,36.23,35.71,34.5296,35.434,32.5442,UP,1
2012-01-26,36.55,36.45,34.4981,35.658,32.5912,UP,1
2012-01-27,36.6,36.38,34.4693,35.97,32.651,DOWN,0
2012-01-30,35.91,36.21,34.4357,36.22,32.6884,UP,1
2012-01-31,36.0,36.19,34.4022,36.258,32.6968,UP,1
2012-02-01,37.0,36.3301,34.3717,36.412,32.7478,DOWN,0
2012-02-02,36.82,37.0,34.3435,36.466,32.8142,UP,1
2012-02-03,37.85,37.37,34.3206,36.716,32.9232,DOWN,0
2012-02-06,37.755,37.53,34.2876,37.085,33.0507,UP,1
2012-02-07,38.34,37.74,34.2549,37.553,33.2167,UP,1
2012-02-08,38.36,38.26,34.219,37.825,33.3879,UP,1
2012-02-09,38.4,38.35,34.186,38.141,33.5239,DOWN,0
2012-02-10,37.53,37.76,34.1481,38.077,33.6447,UP,1
2012-02-13,38.37,37.99,34.115,38.2,33.7307,UP,1
2012-02-14,38.79,38.19,34.084,38.29,33.8211,DOWN,0
2012-02-15,38.65,39.0199,34.054,38.348,33.9147,UP,1
2012-02-16,39.53,38.71,34.0305,38.574,34.0235,DOWN,0
2012-02-17,38.91,39.51,34.0063,38.85,34.1061,DOWN,0
2012-02-21,38.11,39.0,33.9797,38.798,34.1723,DOWN,0
2012-02-22,37.76,38.01,33.947,38.592,34.2491,UP,1
2012-02-23,38.2,37.69,33.9165,38.502,34.3253,DOWN,0
2012-02-24,37.62,38.23,33.8789,38.12,34.4089,UP,1
2012-02-27,38.02,37.22,33.843,37.942,34.5153,DOWN,0
2012-02-28,37.99,38.02,33.803,37.918,34.6501,DOWN,0
2012-02-29,37.85,38.05,33.7644,37.936,34.7857,UP,1
2012-03-01,37.99,38.06,33.7324,37.894,34.9215,DOWN,0
2012-03-02,37.09,37.9,33.7004,37.788,35.0593,DOWN,0
2012-03-05,36.65,37.03,33.6622,37.514,35.1625,DOWN,0
2012-03-06,35.72,36.31,33.6189,37.06,35.2707,UP,1
2012-03-07,36.06,35.89,33.5874,36.702,35.3827,UP,1
2012-03-08,36.52,36.19,33.5587,36.408,35.4969,UP,1
2012-03-09,36.81,36.5,33.5323,36.352,35.6175,DOWN,0
2012-03-12,36.67,36.6,33.5037,36.356,35.7527,UP,1
2012-03-13,38.67,37.06,33.4837,36.946,35.9181,UP,1
2012-03-14,39.35,38.93,33.4679,37.604,36.0985,UP,1
2012-03-15,40.08,39.09,33.4534,38.316,36.2839,UP,1
2012-03-16,40.9,40.03,33.4507,39.134,36.4977,UP,1
2012-03-19,41.4,40.51,33.4509,40.08,36.7093,DOWN,0
2012-03-20,41.1,40.85,33.4522,40.566,36.9121,UP,1
2012-03-21,41.7,41.01,33.4593,41.036,37.1245,DOWN,0
2012-03-22,41.1,41.13,33.4671,41.24,37.2959,DOWN,0
2012-03-23,41.08,41.0,33.4813,41.276,37.4739,UP,1
2012-03-26,42.37,41.11,33.5028,41.47,37.6753,DOWN,0
2012-03-27,42.19,42.14,33.5242,41.688,37.8807,DOWN,0
2012-03-28,41.9,42.01,33.5459,41.728,38.0755,UP,1
2012-03-29,42.04,41.62,33.5665,41.916,38.2295,UP,1
2012-03-30,42.32,42.18,33.5953,42.164,38.3673,UP,1
2012-04-02,42.34,41.38,33.6248,42.158,38.5133,UP,1
2012-04-03,42.39,42.06,33.6583,42.198,38.6679,DOWN,0
2012-04-04,41.75,41.74,33.6885,42.168,38.7867,DOWN,0
2012-04-05,41.44,40.88,33.7105,42.048,38.8909,DOWN,0
2012-04-09,40.54,40.7,33.7309,41.692,38.9707,DOWN,0
2012-04-10,39.44,40.39,33.7422,41.112,39.0275,UP,1
2012-04-11,39.62,40.15,33.7569,40.558,39.1017,UP,1
2012-04-12,40.46,39.83,33.772,40.3,39.1909,UP,1
2012-04-13,41.25,40.33,33.7874,40.262,39.2759,DOWN,0
2012-04-16,41.09,41.47,33.8001,40.372,39.3613,UP,1
2012-04-17,41.8,41.35,33.8161,40.844,39.4403,DOWN,0
2012-04-18,41.43,41.57,33.8298,41.206,39.5138,DOWN,0
2012-04-19,40.58,41.3,33.8383,41.23,39.5586,DOWN,0
2012-04-20,40.42,40.67,33.8436,41.064,39.5998,DOWN,0
2012-04-23,39.03,39.86,33.8368,40.652,39.6124,DOWN,0
2012-04-24,38.71,39.22,33.8297,40.034,39.636,UP,1
2012-04-25,39.27,39.24,33.8311,39.602,39.654,UP,1
2012-04-26,40.19,39.24,33.8459,39.524,39.682,DOWN,0
2012-04-27,39.63,40.2,33.8578,39.366,39.7016,DOWN,0
2012-04-30,39.37,39.5,33.8729,39.434,39.6984,UP,1
2012-05-01,40.73,39.48,33.8958,39.838,39.7348,DOWN,0
2012-05-02,40.16,39.65,33.9199,40.016,39.7758,DOWN,0
2012-05-03,38.92,40.19,33.9329,39.762,39.799,DOWN,0
2012-05-04,37.46,38.52,33.9408,39.328,39.7842,DOWN,0
2012-05-07,37.2,37.19,33.9458,38.894,39.7758,DOWN,0
2012-05-08,36.61,36.81,33.9435,38.07,39.7476,UP,1
2012-05-09,36.8,36.09,33.9451,37.398,39.7238,DOWN,0
2012-05-10,36.18,37.05,33.9432,36.85,39.6904,UP,1
2012-05-11,36.25,36.09,33.9499,36.608,39.6556,DOWN,0
2012-05-14,35.93,35.81,33.9579,36.354,39.6324,UP,1
2012-05-15,36.45,36.17,33.9681,36.322,39.6284,DOWN,0
2012-05-16,35.89,36.52,33.9756,36.14,39.6318,DOWN,0
2012-05-17,34.73,35.91,33.982,35.85,39.6052,DOWN,0
2012-05-18,30.26,31.89,33.9636,34.652,39.48,UP,1
2012-05-21,31.85,30.32,33.965,33.836,39.3808,UP,1
2012-05-22,32.43,31.76,33.9725,33.032,39.296,DOWN,0
2012-05-23,32.18,32.01,33.9931,32.29,39.1662,DOWN,0
2012-05-24,31.86,32.26,34.0026,31.716,39.0164,UP,1
2012-05-25,32.12,31.89,34.0224,32.088,38.8572,UP,1
2012-05-29,32.78,32.51,34.0426,32.274,38.6948,DOWN,0
2012-05-30,32.15,32.32,34.0574,32.218,38.5098,DOWN,0
2012-05-31,32.02,32.16,34.0671,32.186,38.3282,DOWN,0
2012-06-01,30.84,31.27,34.074,31.982,38.111,DOWN,0
2012-06-04,30.83,30.95,34.0839,31.724,37.9056,UP,1
2012-06-05,31.27,30.8,34.1077,31.422,37.7094,UP,1
2012-06-06,33.11,31.56,34.1562,31.614,37.5242,DOWN,0
2012-06-07,32.65,33.47,34.198,31.74,37.3334,UP,1
2012-06-08,32.78,32.46,34.2355,32.128,37.151,DOWN,0
2012-06-11,31.84,33.18,34.2624,32.33,36.947,UP,1
2012-06-12,32.3,32.05,34.2961,32.536,36.7466,DOWN,0
2012-06-13,31.7,32.05,34.3214,32.254,36.5338,UP,1
2012-06-14,32.08,31.74,34.3416,32.14,36.3276,UP,1
2012-06-15,33.37,32.03,34.3699,32.258,36.16,UP,1
2012-06-18,33.64,33.11,34.3971,32.618,36.004,UP,1
2012-06-19,34.64,33.99,34.4342,33.086,35.886,UP,1
2012-06-20,34.67,34.63,34.4756,33.68,35.7906,DOWN,0
2012-06-21,33.05,34.69,34.5102,33.874,35.6592,UP,1
2012-06-22,33.81,33.11,34.5443,33.962,35.5262,DOWN,0
2012-06-25,32.81,33.32,34.5769,33.796,35.3574,UP,1
2012-06-26,32.95,32.96,34.6146,33.458,35.1946,UP,1
2012-06-27,33.55,33.24,34.6488,33.234,35.0296,DOWN,0
2012-06-28,32.83,33.13,34.6745,33.19,34.8576,UP,1
2012-06-29,34.99,33.61,34.7071,33.426,34.7458,DOWN,0
2012-07-02,34.51,35.03,34.7326,33.766,34.6276,UP,1
2012-07-03,34.7,34.61,34.7589,34.116,34.541,DOWN,0
2012-07-05,34.65,34.49,34.7882,34.336,34.4598,DOWN,0
2012-07-06,32.31,34.19,34.8092,34.232,34.3206,DOWN,0
2012-07-09,31.41,32.34,34.8234,33.516,34.145,DOWN,0
2012-07-10,30.65,31.58,34.8384,32.744,33.9654,DOWN,0
2012-07-11,30.52,30.62,34.8493,31.908,33.7884,UP,1
2012-07-12,31.26,30.27,34.8641,31.23,33.599,UP,1
2012-07-13,31.72,31.21,34.8753,31.112,33.4302,DOWN,0
2012-07-16,31.39,31.53,34.8888,31.108,33.2796,UP,1
2012-07-17,31.93,31.62,34.902,31.364,33.169,UP,1
2012-07-18,32.21,31.81,34.9241,31.702,33.0692,UP,1
2012-07-19,33.445,32.42,34.964,32.139,33.0059,DOWN,0
2012-07-20,32.16,33.3,34.9944,32.227,32.9131,DOWN,0
2012-07-23,31.79,31.57,35.0173,32.307,32.8253,DOWN,0
2012-07-24,31.325,31.78,35.034,32.186,32.7268,UP,1
2012-07-25,31.94,31.33,35.0523,32.132,32.647,UP,1
2012-07-26,33.485,32.82,35.0733,32.14,32.5877,UP,1
2012-07-27,34.6,33.91,35.0963,32.628,32.5619,DOWN,0
2012-07-30,34.12,34.65,35.1118,33.094,32.5497,DOWN,0
2012-07-31,33.92,34.11,35.1264,33.613,32.6229,UP,1
2012-08-01,34.04,34.22,35.1345,34.033,32.6667,DOWN,0
2012-08-02,33.78,33.69,35.1472,34.092,32.6937,UP,1
2012-08-03,34.98,34.54,35.1626,34.168,32.7497,DOWN,0
2012-08-06,34.69,35.07,35.1813,34.282,32.8063,UP,1
2012-08-07,35.25,34.85,35.2012,34.548,32.8689,UP,1
2012-08-08,35.31,35.18,35.2188,34.802,32.9195,DOWN,0
2012-08-09,35.17,35.2,35.2294,35.08,32.9799,DOWN,0
2012-08-10,35.01,35.01,35.2426,35.086,33.0397,DOWN,0
2012-08-13,34.68,34.86,35.2523,35.084,33.1165,DOWN,0
2012-08-14,34.16,34.9,35.245,34.866,33.1831,UP,1
2012-08-15,34.48,34.05,35.2383,34.7,33.2473,UP,1
2012-08-16,34.67,34.61,35.2386,34.6,33.2785,UP,1
2012-08-17,34.97,34.72,35.2486,34.592,33.3249,DOWN,0
2012-08-20,33.96,34.76,35.2507,34.448,33.3485,UP,1
2012-08-21,34.6,34.13,35.2479,34.536,33.4037,UP,1
2012-08-22,35.49,34.68,35.2502,34.738,33.4675,UP,1
2012-08-23,35.71,35.37,35.2553,34.946,33.5477,DOWN,0
2012-08-24,30.13,27.97,35.2282,33.978,33.5087,UP,1
2012-08-27,30.51,30.43,35.218,33.288,33.4515,UP,1
2012-08-28,31.23,30.51,35.2106,32.614,33.4033,DOWN,0
2012-08-29,30.92,31.34,35.1942,31.7,33.3289,DOWN,0
2012-08-30,30.41,30.85,35.1782,30.64,33.2437,UP,1
2012-08-31,31.05,30.82,35.1632,30.824,33.2037,UP,1
2012-09-04,31.41,30.91,35.1424,31.004,33.1557,DOWN,0
2012-09-05,31.3,31.49,35.1266,31.018,33.1255,UP,1
2012-09-06,32.7691,31.6,35.123,31.3878,33.1219,DOWN,0
2012-09-07,32.22,32.74,35.1221,31.7498,33.0953,DOWN,0
2012-09-10,31.97,32.14,35.125,31.9338,33.0781,UP,1
2012-09-11,32.19,32.16,35.1358,32.0898,33.0221,UP,1
2012-09-12,32.58,32.34,35.1497,32.3458,32.9835,UP,1
2012-09-13,32.735,32.48,35.1554,32.339,32.9442,UP,1
2012-09-14,33.47,32.68,35.1653,32.589,32.9206,UP,1
2012-09-17,33.59,33.4,35.1629,32.913,32.9462,DOWN,0
2012-09-18,33.47,33.47,35.1589,33.169,32.9874,UP,1
2012-09-19,33.56,33.53,35.1568,33.365,33.0456,UP,1
2012-09-20,33.61,33.57,35.1544,33.54,33.1074,UP,1
2012-09-21,33.68,33.75,35.1489,33.582,33.1558,DOWN,0
2012-09-24,33.48,33.36,35.1423,33.56,33.191,DOWN,0
2012-09-25,32.93,33.58,35.1374,33.452,33.2218,DOWN,0
2012-09-26,32.4,32.86,35.1274,33.22,33.2312,UP,1
2012-09-27,33.3,32.56,35.1267,33.158,33.253,UP,1
2012-09-28,33.35,33.27,35.13,33.092,33.2511,UP,1
2012-10-01,33.38,32.61,35.1406,33.072,33.2755,UP,1
2012-10-02,33.41,33.42,35.1523,33.168,33.3079,UP,1
2012-10-03,33.78,33.46,35.1652,33.444,33.357,DOWN,0
2012-10-04,33.18,33.25,35.1801,33.42,33.3818,DOWN,0
2012-10-05,33.1,33.46,35.1882,33.37,33.3741,DOWN,0
2012-10-08,32.45,33.0,35.1989,33.184,33.3311,DOWN,0
2012-10-09,31.47,32.38,35.2039,32.796,33.2781,DOWN,0
2012-10-10,31.03,31.44,35.205,32.246,33.2203,DOWN,0
2012-10-11,31.01,31.29,35.2062,31.812,33.1597,UP,1
2012-10-12,31.2,31.01,35.2126,31.432,33.1081,UP,1
2012-10-15,31.9,31.26,35.2201,31.322,33.0465,UP,1
2012-10-16,32.68,31.92,35.2319,31.564,33.0063,DOWN,0
2012-10-17,32.2,32.55,35.2388,31.798,32.9453,DOWN,0
2012-10-18,31.59,32.29,35.2457,31.914,32.8709,DOWN,0
2012-10-19,30.47,31.58,35.244,31.768,32.7769,UP,1
2012-10-22,30.95,30.56,35.2439,31.578,32.6957,UP,1
2012-10-23,31.37,30.61,35.2454,31.316,32.6295,UP,1
2012-10-24,31.46,31.65,35.24,31.168,32.5755,UP,1
2012-10-25,32.1,31.86,35.2396,31.27,32.5279,UP,1
2012-10-26,32.31,32.05,35.2397,31.638,32.4807,DOWN,0
2012-10-31,31.852,32.28,35.2393,31.8184,32.4183,UP,1
2012-11-01,32.39,32.05,35.2405,32.0224,32.3869,DOWN,0
2012-11-02,32.14,32.56,35.2295,32.1584,32.3377,DOWN,0
2012-11-05,31.9811,32.24,35.2122,32.1346,32.2675,UP,1
2012-11-06,32.41,32.26,35.1991,32.1546,32.2015,DOWN,0
2012-11-07,31.57,31.98,35.1836,32.0982,32.2303,DOWN,0
2012-11-08,30.73,30.99,35.1582,31.7662,32.2347,UP,1
2012-11-09,30.94,30.61,35.1318,31.5262,32.2289,UP,1
2012-11-12,31.0,31.0,35.104,31.33,32.2305,DOWN,0
2012-11-13,30.64,30.79,35.0742,30.976,32.2351,DOWN,0
2012-11-14,30.44,30.73,35.0469,30.75,32.2229,UP,1
2012-11-15,30.5,30.47,35.0194,30.704,32.2047,UP,1
2012-11-16,31.4807,30.82,34.9918,30.8121,32.2084,DOWN,0
2012-11-19,31.32,31.81,34.9643,30.8761,32.1794,DOWN,0
2012-11-20,30.87,31.3,34.9294,30.9221,32.1524,UP,1
2012-11-21,31.34,30.92,34.8973,31.1021,32.1398,UP,1
2012-11-23,31.8,31.51,34.8646,31.3621,32.132,UP,1
2012-11-26,32.24,31.66,34.834,31.514,32.1252,DOWN,0
2012-11-27,31.92,32.21,34.8016,31.634,32.1089,UP,1
2012-11-28,33.1,31.78,34.7795,32.08,32.1015,UP,1
2012-11-29,33.51,33.23,34.7552,32.514,32.0999,DOWN,0
2012-11-30,33.13,33.49,34.7269,32.78,32.0931,DOWN,0
2012-12-03,32.99,33.35,34.6986,32.93,32.0817,UP,1
2012-12-04,33.08,33.09,34.6663,33.162,32.0711,UP,1
2012-12-05,33.6,33.04,34.6398,33.262,32.0695,UP,1
2012-12-06,33.8,33.6,34.6182,33.32,32.0759,DOWN,0
2012-12-07,33.76,33.9,34.5982,33.446,32.0925,UP,1
2012-12-10,33.96,33.48,34.577,33.64,32.1237,UP,1
2012-12-11,34.62,33.72,34.562,33.948,32.1501,DOWN,0
2012-12-12,34.29,34.77,34.5434,34.086,32.1689,DOWN,0
2012-12-13,33.88,34.28,34.5228,34.102,32.1789,UP,1
2012-12-14,34.21,33.82,34.5046,34.192,32.1949,UP,1
2012-12-17,34.88,34.24,34.4891,34.376,32.2169,UP,1
2012-12-18,35.73,34.99,34.4823,34.598,32.2679,UP,1
2012-12-19,36.0,35.97,34.479,34.94,32.3259,DOWN,0
2012-12-20,35.9,36.06,34.4799,35.344,32.3949,DOWN,0
2012-12-21,35.49,35.32,34.4771,35.6,32.4753,UP,1
2012-12-24,35.68,35.3,34.4729,35.76,32.5683,DOWN,0
2012-12-26,35.15,35.75,34.4646,35.644,32.6511,DOWN,0
2012-12-27,35.12,35.13,34.4568,35.468,32.7295,DOWN,0
2012-12-28,34.99,34.8,34.4384,35.286,32.7913,UP,1
2012-12-31,35.35,34.84,34.4184,35.258,32.8447,UP,1
2013-01-02,36.94,36.05,34.4027,35.51,32.9395,DOWN,0
2013-01-03,36.37,36.75,34.3801,35.754,33.0351,DOWN,0
2013-01-04,36.36,36.53,34.3549,36.002,33.1529,DOWN,0
2013-01-07,36.09,36.0,34.3298,36.222,33.2557,UP,1
2013-01-08,36.3,36.15,34.3028,36.412,33.3543,UP,1
2013-01-09,36.67,36.35,34.2807,36.358,33.4585,DOWN,0
2013-01-10,36.52,36.89,34.2579,36.388,33.5469,UP,1
2013-01-11,36.8,36.6,34.23,36.476,33.6367,UP,1
2013-01-14,36.83,36.64,34.2032,36.624,33.7362,DOWN,0
2013-01-15,36.71,36.53,34.1773,36.706,33.8226,UP,1
2013-01-16,36.73,36.76,34.1507,36.718,33.9144,UP,1
2013-01-17,37.33,36.77,34.1258,36.88,34.0214,UP,1
2013-01-18,37.5,37.25,34.1016,37.02,34.1232,DOWN,0
2013-01-22,36.55,37.4,34.0724,36.964,34.2228,UP,1
2013-01-23,36.86,36.71,34.0479,36.994,34.3454,UP,1
2013-01-24,37.6,37.39,34.0287,37.168,34.4786,UP,1
2013-01-25,38.99,39.5,34.021,37.5,34.6384,DOWN,0
2013-01-28,38.86,39.11,34.0181,37.772,34.8028,DOWN,0
2013-01-29,38.86,38.65,34.0143,38.234,34.9712,DOWN,0
2013-01-30,38.73,39.498,34.0056,38.608,35.1358,UP,1
2013-01-31,38.88,38.77,33.9938,38.864,35.2838,UP,1
2013-02-01,38.94,39.39,33.983,38.854,35.4362,DOWN,0
2013-02-04,38.53,38.75,33.9667,38.788,35.5894,UP,1
2013-02-05,39.06,38.77,33.9548,38.828,35.7438,DOWN,0
2013-02-06,38.71,38.86,33.9455,38.824,35.882,DOWN,0
2013-02-07,38.65,38.61,33.9366,38.778,36.0102,UP,1
2013-02-08,38.89,38.79,33.9359,38.768,36.1496,DOWN,0
2013-02-11,38.89,39.07,33.9368,38.84,36.2654,UP,1
2013-02-12,38.91,38.91,33.935,38.81,36.3734,DOWN,0
2013-02-13,38.66,38.91,33.9274,38.8,36.484,UP,1
2013-02-14,38.67,38.54,33.9226,38.804,36.5976,UP,1
2013-02-15,39.0,38.65,33.9207,38.826,36.716,DOWN,0
2013-02-19,38.98,39.1,33.912,38.844,36.8236,DOWN,0
2013-02-20,38.73,39.17,33.9048,38.808,36.9222,DOWN,0
2013-02-21,37.97,38.58,33.9001,38.67,37.0064,DOWN,0
2013-02-22,37.91,38.1,33.9023,38.518,37.0854,DOWN,0
2013-02-25,36.62,38.23,33.8994,38.042,37.1254,UP,1
2013-02-26,36.79,35.92,33.9003,37.604,37.1754,DOWN,0
2013-02-27,36.2,36.62,33.8973,37.098,37.2218,UP,1
2013-02-28,36.72,36.31,33.9,36.848,37.272,UP,1
2013-03-01,37.36,37.25,33.9056,36.738,37.3216,UP,1
2013-03-04,38.65,37.34,33.9192,37.144,37.38,UP,1
2013-03-05,39.34,38.76,33.9336,37.654,37.4468,UP,1
2013-03-06,39.94,39.51,33.9539,38.402,37.5276,UP,1
2013-03-07,40.01,39.87,33.9803,39.06,37.618,UP,1
2013-03-08,40.17,40.0,34.0298,39.622,37.7078,UP,1
2013-03-11,40.36,40.0,34.0724,39.964,37.812,DOWN,0
2013-03-12,40.3,40.37,34.1117,40.156,37.9156,UP,1
2013-03-13,40.46,40.28,34.1531,40.26,38.025,UP,1
2013-03-14,40.69,40.67,34.1973,40.396,38.1318,DOWN,0
2013-03-15,40.14,40.51,34.2374,40.39,38.1958,DOWN,0
2013-03-18,40.03,39.76,34.2736,40.324,38.269,DOWN,0
2013-03-19,39.67,40.05,34.3112,40.198,38.3352,UP,1
2013-03-20,41.16,40.53,34.3569,40.338,38.4366,DOWN,0
2013-03-21,41.03,40.6,34.4079,40.406,38.5312,UP,1
2013-03-22,41.392,41.04,34.4607,40.6564,38.6256,DOWN,0
2013-03-25,40.38,41.0,34.5062,40.7264,38.7028,UP,1
2013-03-26,40.6,40.61,34.5437,40.9124,38.7788,UP,1
2013-03-27,40.92,40.46,34.585,40.8644,38.8606,UP,1
2013-03-28,41.25,40.62,34.6274,40.9084,38.9514,DOWN,0
2013-04-01,39.93,40.09,34.6678,40.616,39.0154,DOWN,0
2013-04-02,39.57,39.97,34.7042,40.454,39.0602,DOWN,0
2013-04-03,38.54,39.55,34.7384,40.042,39.081,DOWN,0
2013-04-04,38.48,38.53,34.7704,39.554,39.1196,DOWN,0
2013-04-05,38.35,37.87,34.7953,38.974,39.1494,DOWN,0
2013-04-08,38.35,38.44,34.8188,38.658,39.1644,UP,1
2013-04-09,38.46,38.37,34.8379,38.436,39.1538,UP,1
2013-04-10,39.645,38.47,34.8628,38.657,39.1695,DOWN,0
2013-04-11,39.01,39.49,34.8926,38.763,39.1725,DOWN,0
2013-04-12,38.36,38.95,34.9153,38.765,39.1651,DOWN,0
2013-04-15,36.71,38.11,34.9348,38.437,39.1217,UP,1
2013-04-16,37.69,37.14,34.9585,38.283,39.0967,DOWN,0
2013-04-17,36.82,37.33,34.9749,37.718,39.0625,DOWN,0
2013-04-18,35.93,36.9,34.9904,37.102,38.9999,UP,1
2013-04-19,36.12,35.91,34.996,36.654,38.9481,UP,1
2013-04-22,36.24,36.16,35.0047,36.56,38.8999,UP,1
2013-04-23,37.26,36.49,35.0175,36.474,38.8673,UP,1
2013-04-24,37.56,37.11,35.032,36.622,38.8407,UP,1
2013-04-25,37.87,37.5,35.0598,37.01,38.8199,DOWN,0
2013-04-26,37.31,37.93,35.0893,37.248,38.7929,UP,1
2013-04-29,38.21,37.36,35.1271,37.642,38.7837,UP,1
2013-04-30,39.38,38.24,35.1714,38.066,38.7913,DOWN,0
2013-05-01,38.19,39.23,35.2061,38.192,38.7755,UP,1
2013-05-02,38.53,38.17,35.2401,38.324,38.7715,UP,1
2013-05-03,39.52,39.0,35.2808,38.766,38.8025,UP,1
2013-05-06,39.6,39.39,35.3191,39.044,38.8363,DOWN,0
2013-05-07,39.54,39.66,35.3558,39.076,38.8947,UP,1
2013-05-08,39.98,39.34,35.3885,39.434,38.9585,DOWN,0
2013-05-09,39.75,39.95,35.4264,39.678,39.0295,DOWN,0
2013-05-10,39.75,39.81,35.4662,39.724,39.0901,DOWN,0
2013-05-13,38.9,39.64,35.5041,39.584,39.1209,UP,1
2013-05-14,39.42,39.03,35.5415,39.56,39.1363,UP,1
2013-05-15,39.43,39.32,35.5712,39.45,39.1381,UP,1
2013-05-16,39.78,39.39,35.5971,39.456,39.1349,DOWN,0
2013-05-17,37.11,36.75,35.6121,38.928,39.0769,DOWN,0
2013-05-20,36.99,37.14,35.6274,38.546,39.0133,UP,1
2013-05-21,37.48,37.05,35.6446,38.158,38.9557,DOWN,0
2013-05-22,36.57,37.41,35.6586,37.586,38.8811,DOWN,0
2013-05-23,36.46,36.36,35.666,36.922,38.8011,DOWN,0
2013-05-24,36.08,36.34,35.6729,36.716,38.7089,UP,1
2013-05-28,37.07,36.51,35.682,36.732,38.6475,UP,1
2013-05-29,37.1,36.85,35.691,36.656,38.5889,UP,1
