ticker,AMD US Equity,AMD US Equity,AMD US Equity,AMD US Equity,AMD US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2001-07-16,20.0,21.1,23.3443,21.18,27.8478,UP,1
2001-07-17,20.42,19.7,23.3283,21.064,27.6364,DOWN,0
2001-07-18,17.87,20.3,23.2977,20.414,27.3936,DOWN,0
2001-07-19,17.54,18.45,23.2691,19.382,27.1494,DOWN,0
2001-07-20,17.0,17.45,23.2357,18.566,26.9264,DOWN,0
2001-07-23,16.87,17.65,23.1978,17.94,26.6898,DOWN,0
2001-07-24,16.38,16.9,23.1622,17.132,26.4638,DOWN,0
2001-07-25,16.3,16.55,23.1337,16.818,26.2458,UP,1
2001-07-26,17.5,16.3,23.1094,16.81,26.013,UP,1
2001-07-27,17.68,17.25,23.084,16.946,25.7366,UP,1
2001-07-30,18.21,18.5,23.0576,17.214,25.4698,UP,1
2001-07-31,18.26,18.84,23.036,17.59,25.1852,UP,1
2001-08-01,18.9,18.95,23.0212,18.11,24.8752,UP,1
2001-08-02,19.76,19.4,23.0181,18.562,24.5906,DOWN,0
2001-08-03,19.25,19.6,23.0225,18.876,24.3224,DOWN,0
2001-08-06,17.62,18.49,23.0199,18.758,24.0358,DOWN,0
2001-08-07,17.55,17.69,22.9986,18.616,23.748,DOWN,0
2001-08-08,16.7,17.56,22.9715,18.176,23.4934,DOWN,0
2001-08-09,16.69,16.41,22.9456,17.562,23.2682,DOWN,0
2001-08-10,16.21,16.44,22.9257,16.954,23.0274,UP,1
2001-08-13,16.61,16.58,22.9128,16.752,22.7676,DOWN,0
2001-08-14,15.5,16.4,22.8887,16.342,22.5254,DOWN,0
2001-08-15,14.75,15.7,22.8603,15.952,22.2424,UP,1
2001-08-16,15.0,14.51,22.8341,15.614,21.975,DOWN,0
2001-08-17,14.39,14.52,22.7929,15.25,21.6572,UP,1
2001-08-20,14.46,14.22,22.7461,14.82,21.3244,UP,1
2001-08-21,14.75,14.5,22.7011,14.67,21.0184,DOWN,0
2001-08-22,14.51,14.91,22.6549,14.622,20.7152,DOWN,0
2001-08-23,14.3,14.7,22.6049,14.482,20.4156,UP,1
2001-08-24,15.0,14.45,22.567,14.604,20.1668,UP,1
2001-08-27,15.3,15.1,22.5351,14.772,19.9216,DOWN,0
2001-08-28,14.86,15.5,22.5044,14.794,19.6908,DOWN,0
2001-08-29,14.2,15.23,22.4751,14.732,19.475,DOWN,0
2001-08-30,13.29,14.0,22.435,14.53,19.2618,UP,1
2001-08-31,13.55,13.19,22.394,14.24,19.0432,DOWN,0
2001-09-04,12.95,13.17,22.349,13.77,18.8088,DOWN,0
2001-09-05,12.05,12.75,22.3065,13.208,18.544,DOWN,0
2001-09-06,11.4,12.06,22.2607,12.648,18.249,UP,1
2001-09-07,11.5,11.6,22.2163,12.29,17.949,UP,1
2001-09-10,11.85,11.5,22.1759,11.95,17.6374,DOWN,0
2001-09-17,10.14,10.25,22.1284,11.388,17.2622,DOWN,0
2001-09-18,9.5,10.24,22.0719,10.878,16.8574,DOWN,0
2001-09-19,9.11,9.85,22.0224,10.42,16.4444,DOWN,0
2001-09-20,8.99,9.05,21.9786,9.918,16.0514,UP,1
2001-09-21,9.3,8.31,21.9398,9.408,15.8214,UP,1
2001-09-24,9.81,9.75,21.9126,9.342,15.5936,DOWN,0
2001-09-25,9.05,9.71,21.8807,9.252,15.3546,DOWN,0
2001-09-26,8.35,9.05,21.8455,9.1,15.0992,DOWN,0
2001-09-27,8.0,8.26,21.8068,8.902,14.8052,UP,1
2001-09-28,8.15,8.43,21.7754,8.672,14.5466,DOWN,0
2001-10-01,7.93,8.3,21.7425,8.296,14.3052,UP,1
2001-10-02,8.0,7.93,21.7022,8.086,14.0568,UP,1
2001-10-03,8.46,7.79,21.6579,8.108,13.8686,UP,1
2001-10-04,9.0,8.85,21.6167,8.308,13.6978,DOWN,0
2001-10-05,8.6,8.55,21.5759,8.398,13.5298,UP,1
2001-10-08,8.78,8.33,21.5373,8.568,13.368,UP,1
2001-10-09,8.86,9.12,21.5007,8.74,13.2176,UP,1
2001-10-10,9.59,8.99,21.4724,8.966,13.0834,UP,1
2001-10-11,10.5,9.88,21.448,9.266,12.9434,DOWN,0
2001-10-12,10.4,10.5,21.4272,9.626,12.7978,DOWN,0
2001-10-15,10.23,10.3,21.4099,9.916,12.6382,UP,1
2001-10-16,10.61,10.23,21.3914,10.266,12.4852,DOWN,0
2001-10-17,9.71,11.38,21.3693,10.29,12.3014,DOWN,0
2001-10-18,9.5,9.98,21.3437,10.09,12.0962,DOWN,0
2001-10-19,9.19,9.75,21.3181,9.848,11.895,UP,1
2001-10-22,9.58,9.22,21.2969,9.718,11.7342,UP,1
2001-10-23,9.66,9.75,21.2734,9.528,11.5764,UP,1
2001-10-24,9.95,9.8,21.2419,9.576,11.4414,UP,1
2001-10-25,10.26,9.68,21.2097,9.728,11.3128,UP,1
2001-10-26,10.34,10.26,21.1814,9.958,11.1954,DOWN,0
2001-10-29,9.56,10.03,21.1483,9.954,11.0544,DOWN,0
2001-10-30,9.43,9.5,21.1117,9.908,10.933,UP,1
2001-10-31,9.84,9.53,21.0753,9.886,10.8348,UP,1
2001-11-01,11.5,10.0,21.0418,10.134,10.7648,UP,1
2001-11-02,12.25,11.47,21.014,10.516,10.722,UP,1
2001-11-05,13.04,12.46,20.9936,11.212,10.6936,DOWN,0
2001-11-06,13.0,13.1,20.9661,11.926,10.6586,UP,1
2001-11-07,13.52,12.8,20.9202,12.662,10.6388,DOWN,0
2001-11-08,12.4,14.1,20.8722,12.842,10.6008,DOWN,0
2001-11-09,12.39,13.06,20.827,12.87,10.5486,UP,1
2001-11-12,12.8,12.4,20.7794,12.822,10.4986,UP,1
2001-11-13,13.65,13.25,20.7343,12.952,10.4744,UP,1
2001-11-14,14.0,13.96,20.6946,13.048,10.4704,DOWN,0
2001-11-15,13.75,14.0,20.6564,13.318,10.4796,DOWN,0
2001-11-16,13.65,13.75,20.6097,13.57,10.4816,DOWN,0
2001-11-19,13.65,13.67,20.5578,13.74,10.4956,DOWN,0
2001-11-20,13.19,13.4,20.5008,13.648,10.5184,UP,1
2001-11-21,13.34,13.1,20.4389,13.516,10.5572,UP,1
2001-11-23,13.36,13.1,20.3863,13.438,10.5944,UP,1
2001-11-26,14.15,13.4,20.337,13.538,10.6404,DOWN,0
2001-11-27,13.8,13.82,20.2858,13.568,10.7136,DOWN,0
2001-11-28,13.21,13.8,20.234,13.572,10.7878,UP,1
2001-11-29,13.53,12.98,20.1816,13.61,10.8762,UP,1
2001-11-30,13.56,13.63,20.1276,13.65,10.9676,UP,1
2001-12-03,14.05,13.5,20.0778,13.63,11.0626,UP,1
2001-12-04,14.9,14.2,20.0323,13.85,11.1644,UP,1
2001-12-05,16.24,15.4,19.9887,14.456,11.3082,UP,1
2001-12-06,16.25,15.95,19.9388,15.0,11.4662,UP,1
2001-12-07,17.85,17.75,19.9045,15.858,11.6632,DOWN,0
2001-12-10,17.5,17.5,19.8792,16.548,11.8502,UP,1
2001-12-11,17.86,17.85,19.8535,17.14,12.0488,UP,1
2001-12-12,18.31,18.15,19.84,17.554,12.255,DOWN,0
2001-12-13,16.18,17.3,19.8104,17.54,12.4094,UP,1
2001-12-14,17.47,16.25,19.7836,17.464,12.5788,UP,1
2001-12-17,17.8,17.2,19.7627,17.524,12.7628,DOWN,0
2001-12-18,17.58,17.9,19.7431,17.468,12.9388,DOWN,0
2001-12-19,16.96,17.0,19.7232,17.198,13.1008,DOWN,0
2001-12-20,15.65,16.7,19.6927,17.092,13.222,UP,1
2001-12-21,15.87,15.65,19.6564,16.772,13.3294,DOWN,0
2001-12-24,15.56,15.95,19.6105,16.324,13.4326,UP,1
2001-12-26,15.62,15.65,19.5631,15.932,13.5404,UP,1
2001-12-27,16.12,15.94,19.5137,15.764,13.6506,UP,1
2001-12-28,16.38,16.55,19.4791,15.91,13.784,DOWN,0
2001-12-31,15.86,16.49,19.4447,15.908,13.9112,UP,1
2002-01-02,16.39,16.28,19.4078,16.074,14.0552,UP,1
2002-01-03,19.37,16.72,19.3849,16.824,14.251,UP,1
2002-01-04,20.0,19.9,19.3671,17.6,14.4578,DOWN,0
2002-01-07,19.98,20.45,19.35,18.32,14.6584,DOWN,0
2002-01-08,19.9,19.98,19.3309,19.128,14.8512,DOWN,0
2002-01-09,19.09,20.0,19.3142,19.668,15.0262,DOWN,0
2002-01-10,18.64,19.2,19.2909,19.522,15.2078,UP,1
2002-01-11,19.15,18.8,19.2544,19.352,15.4022,UP,1
2002-01-14,19.61,19.18,19.2053,19.278,15.5976,DOWN,0
2002-01-15,19.15,19.55,19.1573,19.128,15.7506,DOWN,0
2002-01-16,17.9,18.7,19.0984,18.89,15.8636,DOWN,0
2002-01-17,17.28,18.87,19.0463,18.618,15.9484,DOWN,0
2002-01-18,16.81,16.41,18.9888,18.15,16.0246,DOWN,0
2002-01-22,16.29,17.18,18.9376,17.486,16.08,UP,1
2002-01-23,16.7,16.45,18.8936,16.996,16.166,DOWN,0
2002-01-24,16.13,16.0,18.8558,16.642,16.2408,UP,1
2002-01-25,16.3,16.05,18.8336,16.446,16.3108,UP,1
2002-01-28,16.36,16.35,18.8003,16.356,16.365,DOWN,0
2002-01-29,15.89,16.5,18.7795,16.276,16.4028,DOWN,0
2002-01-30,15.76,15.95,18.7598,16.088,16.443,UP,1
2002-01-31,16.05,16.05,18.7335,16.072,16.491,DOWN,0
2002-02-01,15.8,15.86,18.6949,15.972,16.534,DOWN,0
2002-02-04,15.05,15.8,18.6459,15.71,16.5712,DOWN,0
2002-02-05,14.58,15.05,18.6013,15.448,16.596,DOWN,0
2002-02-06,14.05,14.68,18.5566,15.106,16.6098,DOWN,0
2002-02-07,13.49,14.02,18.4848,14.594,16.5966,UP,1
2002-02-08,15.25,13.75,18.416,14.484,16.6256,DOWN,0
2002-02-11,15.0,15.01,18.346,14.474,16.6614,UP,1
2002-02-12,15.12,14.78,18.2836,14.582,16.6932,UP,1
2002-02-13,15.5,15.23,18.2243,14.872,16.732,DOWN,0
2002-02-14,14.85,15.5,18.1641,15.144,16.748,DOWN,0
2002-02-15,14.52,15.0,18.0991,14.998,16.7404,DOWN,0
2002-02-19,13.76,14.5,18.0179,14.75,16.6908,UP,1
2002-02-20,14.72,14.15,17.9365,14.67,16.6602,DOWN,0
2002-02-21,13.14,14.4,17.8429,14.198,16.566,DOWN,0
2002-02-22,12.85,13.25,17.7424,13.798,16.473,UP,1
2002-02-25,13.57,13.2,17.6472,13.608,16.3872,UP,1
2002-02-26,13.7,13.6,17.5608,13.596,16.295,UP,1
2002-02-27,14.02,14.45,17.4808,13.456,16.2518,DOWN,0
2002-02-28,13.5,14.2,17.3996,13.528,16.1724,UP,1
2002-03-01,15.15,13.78,17.3346,13.988,16.1194,UP,1
2002-03-04,15.24,15.07,17.2673,14.322,16.0726,UP,1
2002-03-05,15.74,15.3,17.2076,14.73,16.0482,DOWN,0
2002-03-06,15.46,15.67,17.1489,15.018,16.0444,DOWN,0
2002-03-07,15.31,15.99,17.0797,15.38,16.0332,UP,1
2002-03-08,16.21,15.95,17.0033,15.592,16.0462,UP,1
2002-03-11,16.25,16.21,16.9268,15.794,16.0588,DOWN,0
2002-03-12,15.75,15.69,16.8431,15.796,16.0514,DOWN,0
2002-03-13,14.3,14.85,16.7426,15.564,16.0098,UP,1
2002-03-14,14.35,14.5,16.6444,15.372,15.9796,UP,1
2002-03-15,14.6,14.45,16.5541,15.05,15.9438,UP,1
2002-03-18,14.82,14.9,16.4684,14.764,15.8528,DOWN,0
2002-03-19,14.79,14.92,16.3827,14.572,15.7486,DOWN,0
2002-03-20,14.17,14.69,16.3064,14.546,15.6324,UP,1
2002-03-21,14.49,14.12,16.2391,14.574,15.5242,UP,1
2002-03-22,14.76,14.65,16.1716,14.606,15.4376,DOWN,0
2002-03-25,14.13,14.65,16.0943,14.468,15.3474,UP,1
2002-03-26,14.36,14.13,16.028,14.382,15.2516,DOWN,0
2002-03-27,14.14,14.31,15.9542,14.376,15.1422,UP,1
2002-03-28,14.71,14.24,15.8859,14.42,15.0534,UP,1
2002-04-01,14.75,14.61,15.8083,14.418,14.9904,DOWN,0
2002-04-02,14.17,14.4,15.7236,14.426,14.9282,DOWN,0
2002-04-03,13.8,14.21,15.6424,14.314,14.868,DOWN,0
2002-04-04,13.76,13.79,15.5628,14.238,14.8174,DOWN,0
2002-04-05,13.5,13.85,15.4839,13.996,14.7534,UP,1
2002-04-08,13.75,13.01,15.4155,13.796,14.7058,DOWN,0
2002-04-09,13.36,13.66,15.3445,13.634,14.647,UP,1
2002-04-10,13.5,13.42,15.28,13.574,14.5898,DOWN,0
2002-04-11,13.23,13.4,15.2212,13.468,14.5366,DOWN,0
2002-04-12,13.15,13.33,15.1672,13.398,14.4844,UP,1
2002-04-15,13.5,13.25,15.1123,13.348,14.4334,UP,1
2002-04-16,14.35,13.95,15.0607,13.546,14.4044,UP,1
2002-04-17,14.82,14.66,15.0083,13.81,14.3998,DOWN,0
2002-04-18,12.6,13.7,14.9406,13.684,14.3602,DOWN,0
2002-04-19,12.16,12.7,14.8689,13.486,14.3224,DOWN,0
2002-04-22,11.48,12.1,14.7891,13.082,14.2822,UP,1
2002-04-23,11.84,11.6,14.7038,12.58,14.214,DOWN,0
2002-04-24,11.69,12.15,14.6136,11.954,14.1478,DOWN,0
2002-04-25,11.35,11.88,14.5215,11.704,14.0724,DOWN,0
2002-04-26,11.2,11.52,14.4343,11.512,13.9864,DOWN,0
2002-04-29,11.0,11.34,14.3853,11.416,13.9094,UP,1
2002-04-30,11.18,11.0,14.3352,11.284,13.8426,UP,1
2002-05-01,11.52,11.35,14.2878,11.25,13.7978,DOWN,0
2002-05-02,11.34,11.75,14.2389,11.248,13.7302,DOWN,0
2002-05-03,11.05,11.34,14.1807,11.218,13.6884,DOWN,0
2002-05-06,10.61,11.02,14.1283,11.14,13.6436,UP,1
2002-05-07,10.64,10.95,14.0815,11.032,13.585,UP,1
2002-05-08,11.51,11.25,14.037,11.03,13.5412,DOWN,0
2002-05-09,11.41,11.47,14.0047,11.044,13.489,DOWN,0
2002-05-10,11.04,11.41,13.9722,11.042,13.4398,UP,1
2002-05-13,11.5,11.3,13.9447,11.22,13.3668,UP,1
2002-05-14,12.4,12.2,13.9223,11.572,13.31,UP,1
2002-05-15,12.51,12.4,13.903,11.772,13.2454,DOWN,0
2002-05-16,12.4,12.51,13.8835,11.97,13.1842,DOWN,0
2002-05-17,12.2,12.69,13.857,12.202,13.122,DOWN,0
2002-05-20,12.14,12.2,13.8293,12.33,13.0406,DOWN,0
2002-05-21,11.74,12.35,13.7969,12.198,12.9504,UP,1
2002-05-22,11.78,11.64,13.7645,12.052,12.871,UP,1
2002-05-23,12.0,11.8,13.73,11.972,12.825,DOWN,0
2002-05-24,11.65,11.8,13.6895,11.862,12.771,UP,1
2002-05-28,11.73,11.95,13.6519,11.78,12.7136,DOWN,0
2002-05-29,11.6,11.5,13.6218,11.752,12.6492,DOWN,0
2002-05-30,11.38,11.35,13.5909,11.672,12.581,UP,1
2002-05-31,11.43,11.38,13.5646,11.558,12.5262,DOWN,0
2002-06-03,10.76,11.4,13.5349,11.38,12.4516,UP,1
2002-06-04,10.99,10.76,13.5088,11.232,12.3762,DOWN,0
2002-06-05,10.97,11.0,13.4806,11.106,12.313,DOWN,0
2002-06-06,10.61,10.7,13.4562,10.952,12.238,DOWN,0
2002-06-07,9.81,9.302,13.4315,10.628,12.1514,UP,1
2002-06-10,9.89,9.9,13.4059,10.454,12.055,DOWN,0
2002-06-11,9.33,10.1,13.3806,10.122,11.9466,UP,1
2002-06-12,9.67,9.59,13.3567,9.862,11.8566,DOWN,0
2002-06-13,9.39,9.53,13.3299,9.618,11.7684,UP,1
2002-06-14,9.6,9.3,13.3053,9.576,11.6852,UP,1
2002-06-17,10.8,9.9,13.2878,9.758,11.6312,DOWN,0
2002-06-18,10.3,10.8,13.2643,9.952,11.5622,DOWN,0
2002-06-19,8.7,9.0,13.2313,9.758,11.469,DOWN,0
2002-06-20,8.27,8.65,13.1984,9.534,11.3644,DOWN,0
2002-06-21,8.04,8.2,13.1676,9.222,11.2606,UP,1
2002-06-24,8.7,8.0,13.1446,8.802,11.1716,DOWN,0
2002-06-25,8.38,9.05,13.1188,8.418,11.0692,UP,1
2002-06-26,8.97,8.25,13.0989,8.472,10.9616,UP,1
2002-06-27,9.05,9.15,13.0839,8.628,10.8462,UP,1
2002-06-28,9.72,9.13,13.0755,8.964,10.7886,DOWN,0
2002-07-01,9.14,9.6,13.0637,9.052,10.7282,DOWN,0
2002-07-02,8.8,8.8,13.0484,9.136,10.6746,DOWN,0
2002-07-03,8.43,8.25,13.0399,9.028,10.6064,UP,1
2002-07-05,9.34,9.05,13.0391,9.086,10.5594,DOWN,0
2002-07-08,9.05,9.34,13.0388,8.952,10.5134,DOWN,0
2002-07-09,8.98,9.0,13.0387,8.92,10.469,UP,1
2002-07-10,9.01,9.23,13.0373,8.962,10.4292,UP,1
2002-07-11,9.33,8.91,13.0349,9.142,10.3922,DOWN,0
2002-07-12,9.1,9.33,13.0351,9.094,10.3438,UP,1
2002-07-15,9.25,9.1,13.0396,9.134,10.302,UP,1
2002-07-16,9.4,9.25,13.0466,9.218,10.269,DOWN,0
2002-07-17,9.33,10.0,13.0525,9.282,10.2434,DOWN,0
2002-07-18,8.72,8.9,13.0565,9.16,10.205,DOWN,0
2002-07-19,8.49,8.72,13.0589,9.038,10.1446,DOWN,0
2002-07-22,8.42,8.59,13.0587,8.872,10.0848,DOWN,0
2002-07-23,8.15,8.5,13.0545,8.622,10.027,UP,1
2002-07-24,8.46,8.05,13.0538,8.448,9.9662,DOWN,0
2002-07-25,7.86,8.05,13.0492,8.276,9.8754,DOWN,0
2002-07-26,7.82,7.96,13.044,8.142,9.7816,UP,1
2002-07-29,8.15,8.12,13.0368,8.088,9.6966,UP,1
2002-07-30,8.45,8.12,13.0265,8.148,9.6216,DOWN,0
2002-07-31,8.03,8.45,13.0147,8.062,9.5394,DOWN,0
2002-08-01,7.73,8.03,13.0022,8.036,9.4592,DOWN,0
2002-08-02,7.31,7.73,12.9857,7.934,9.3698,UP,1
2002-08-05,7.57,7.73,12.975,7.818,9.2812,UP,1
2002-08-06,8.32,7.9,12.9691,7.792,9.2146,UP,1
2002-08-07,8.6,8.8,12.9661,7.906,9.152,UP,1
2002-08-08,8.94,8.4,12.9629,8.148,9.0988,DOWN,0
2002-08-09,8.83,8.55,12.9588,8.452,9.0478,DOWN,0
2002-08-12,8.83,8.68,12.9532,8.704,8.9958,DOWN,0
2002-08-13,8.5,8.83,12.9444,8.74,8.9506,UP,1
2002-08-14,9.05,8.51,12.9379,8.83,8.9118,UP,1
2002-08-15,9.1,8.77,12.9356,8.862,8.8744,UP,1
2002-08-16,9.93,9.1,12.9381,9.082,8.8608,UP,1
2002-08-19,10.5,9.93,12.9414,9.416,8.8746,DOWN,0
2002-08-20,10.19,10.49,12.9349,9.754,8.8806,UP,1
2002-08-21,10.7,10.43,12.9271,10.084,8.908,DOWN,0
2002-08-22,10.41,10.5,12.914,10.346,8.9228,DOWN,0
2002-08-23,9.67,10.33,12.8973,10.294,8.9284,UP,1
2002-08-26,9.72,9.7,12.8783,10.138,8.9308,DOWN,0
2002-08-27,9.09,9.72,12.8618,9.918,8.8966,DOWN,0
2002-08-28,8.7,8.85,12.8433,9.518,8.8646,UP,1
2002-08-29,8.76,8.58,12.8231,9.188,8.8658,UP,1
2002-08-30,8.85,8.7,12.7991,9.024,8.8774,DOWN,0
2002-09-03,8.26,8.6,12.7704,8.732,8.8818,UP,1
2002-09-04,8.45,8.42,12.7439,8.604,8.8768,DOWN,0
2002-09-05,7.99,8.2,12.7156,8.462,8.869,UP,1
2002-09-06,8.04,8.4,12.6876,8.318,8.8504,DOWN,0
2002-09-09,7.97,8.01,12.6615,8.142,8.8288,UP,1
2002-09-10,8.27,8.2,12.6361,8.144,8.7998,DOWN,0
2002-09-11,8.24,8.6,12.6105,8.102,8.7818,DOWN,0
2002-09-12,7.64,8.18,12.578,8.032,8.7586,DOWN,0
2002-09-13,7.21,7.25,12.545,7.866,8.7342,DOWN,0
2002-09-16,7.03,7.2,12.5141,7.678,8.688,DOWN,0
2002-09-17,6.83,7.38,12.4806,7.39,8.6436,DOWN,0
2002-09-18,6.78,6.8,12.4467,7.098,8.5996,DOWN,0
2002-09-19,6.27,6.6,12.4078,6.824,8.5448,UP,1
2002-09-20,6.4,6.3,12.3653,6.662,8.4862,DOWN,0
2002-09-23,5.98,6.23,12.314,6.452,8.4238,DOWN,0
2002-09-24,5.75,5.8,12.2615,6.236,8.3538,UP,1
2002-09-25,5.93,5.95,12.2019,6.066,8.2844,UP,1
2002-09-26,6.07,6.03,12.1448,6.026,8.2192,DOWN,0
2002-09-27,5.74,5.99,12.0842,5.894,8.1596,DOWN,0
2002-09-30,5.34,5.7,12.0193,5.766,8.0966,DOWN,0
2002-10-01,5.27,5.42,11.9648,5.67,8.0336,UP,1
2002-10-02,5.37,5.24,11.9043,5.558,7.978,DOWN,0
2002-10-03,3.63,4.43,11.8334,5.07,7.8814,DOWN,0
2002-10-04,3.51,3.63,11.7631,4.624,7.7944,DOWN,0
2002-10-07,3.2,3.5,11.6943,4.196,7.702,UP,1
2002-10-08,3.55,3.3,11.6338,3.852,7.61,UP,1
2002-10-09,3.56,3.54,11.5722,3.49,7.5122,UP,1
2002-10-10,3.63,3.62,11.5126,3.49,7.4242,UP,1
2002-10-11,3.76,3.89,11.4533,3.54,7.3448,UP,1
2002-10-14,3.93,3.75,11.3923,3.686,7.2772,UP,1
2002-10-15,4.2,4.27,11.3314,3.816,7.2098,DOWN,0
2002-10-16,3.49,3.95,11.2696,3.802,7.1132,UP,1
2002-10-17,4.33,4.87,11.2093,3.942,7.0278,UP,1
2002-10-18,4.4,4.38,11.1344,4.07,6.937,UP,1
2002-10-21,5.55,4.73,11.0622,4.394,6.8714,DOWN,0
2002-10-22,5.32,5.47,10.9889,4.618,6.8012,UP,1
2002-10-23,5.85,5.32,10.9186,5.09,6.7482,UP,1
2002-10-24,5.92,6.15,10.8528,5.408,6.6856,UP,1
2002-10-25,6.09,5.47,10.79,5.746,6.6254,UP,1
2002-10-28,6.11,6.43,10.7248,5.858,6.549,DOWN,0
2002-10-29,5.83,6.0,10.6559,5.96,6.4556,UP,1
2002-10-30,6.32,5.93,10.5918,6.054,6.3782,DOWN,0
2002-10-31,6.14,6.37,10.533,6.098,6.287,UP,1
2002-11-01,6.51,6.1,10.4791,6.182,6.209,UP,1
2002-11-04,6.73,6.9,10.4287,6.306,6.1502,UP,1
2002-11-05,6.8,6.7,10.3813,6.5,6.0918,UP,1
2002-11-06,7.23,6.96,10.3339,6.682,6.0546,DOWN,0
2002-11-07,6.82,7.0,10.2874,6.818,6.017,DOWN,0
2002-11-08,6.1,6.73,10.2364,6.736,5.9638,DOWN,0
2002-11-11,5.95,6.1,10.1843,6.58,5.9058,UP,1
2002-11-12,6.37,6.14,10.1367,6.494,5.868,DOWN,0
2002-11-13,6.33,6.37,10.0896,6.314,5.8256,UP,1
2002-11-14,6.59,6.5,10.0423,6.268,5.7976,DOWN,0
2002-11-15,6.48,6.4,9.9957,6.344,5.7664,UP,1
2002-11-18,6.52,6.5,9.953,6.458,5.7374,DOWN,0
2002-11-19,5.58,6.25,9.908,6.3,5.6836,DOWN,0
2002-11-20,5.55,5.5,9.8655,6.144,5.6298,UP,1
2002-11-21,6.14,5.7,9.8288,6.054,5.5998,UP,1
2002-11-22,6.86,5.85,9.7868,6.13,5.5928,UP,1
2002-11-25,7.95,6.86,9.7516,6.416,5.6112,UP,1
2002-11-26,7.96,8.2,9.7158,6.892,5.6338,UP,1
2002-11-27,8.55,8.38,9.681,7.492,5.6692,UP,1
2002-11-29,9.0,8.69,9.6518,8.064,5.7238,DOWN,0
2002-12-02,8.93,9.29,9.6238,8.478,5.7744,DOWN,0
2002-12-03,8.12,8.7,9.5956,8.512,5.8172,DOWN,0
2002-12-04,7.85,7.55,9.5613,8.49,5.8592,UP,1
2002-12-05,8.25,8.55,9.5368,8.43,5.9056,DOWN,0
2002-12-06,8.11,8.0,9.5131,8.252,5.9464,DOWN,0
2002-12-09,7.31,7.6,9.4818,7.928,5.9778,UP,1
2002-12-10,7.95,7.51,9.4531,7.894,6.03,DOWN,0
2002-12-11,7.72,7.76,9.4216,7.868,6.079,UP,1
2002-12-12,7.75,7.85,9.3928,7.768,6.1266,DOWN,0
2002-12-13,7.32,7.38,9.3537,7.61,6.2004,UP,1
2002-12-16,7.47,7.31,9.3148,7.642,6.2796,DOWN,0
2002-12-17,7.34,7.45,9.2728,7.52,6.3624,DOWN,0
2002-12-18,6.67,7.0,9.2289,7.31,6.4248,DOWN,0
2002-12-19,6.47,6.67,9.1847,7.054,6.483,UP,1
2002-12-20,6.62,6.51,9.1367,6.914,6.5428,UP,1
2002-12-23,6.76,6.7,9.0893,6.772,6.6028,DOWN,0
2002-12-24,6.57,6.6,9.0434,6.618,6.6556,DOWN,0
2002-12-26,6.46,6.71,9.0042,6.576,6.7008,DOWN,0
2002-12-27,6.35,6.44,8.9642,6.552,6.758,DOWN,0
2002-12-30,6.35,6.27,8.9229,6.498,6.7984,UP,1
2002-12-31,6.46,6.42,8.8811,6.438,6.8396,UP,1
2003-01-02,7.01,6.56,8.8422,6.526,6.8688,DOWN,0
2003-01-03,6.94,7.01,8.8061,6.622,6.9012,UP,1
2003-01-06,7.16,7.05,8.7694,6.784,6.9274,UP,1
2003-01-07,7.17,7.25,8.7315,6.948,6.9524,DOWN,0
2003-01-08,6.69,7.06,8.6943,6.994,6.9644,UP,1
2003-01-09,6.91,6.92,8.657,6.974,6.9804,UP,1
2003-01-10,7.41,6.91,8.6234,7.068,7.012,UP,1
2003-01-13,7.45,7.68,8.5871,7.126,7.0346,DOWN,0
2003-01-14,7.43,7.5,8.5505,7.178,7.0604,UP,1
2003-01-15,7.45,7.49,8.5169,7.33,7.0792,DOWN,0
2003-01-16,7.2,7.37,8.4839,7.388,7.0886,DOWN,0
2003-01-17,6.03,6.35,8.4452,7.112,7.0732,DOWN,0
2003-01-21,6.0,6.12,8.4077,6.822,7.0486,DOWN,0
2003-01-22,5.72,6.0,8.3676,6.48,7.0266,DOWN,0
2003-01-23,5.65,5.8,8.329,6.12,7.0176,DOWN,0
2003-01-24,5.43,5.65,8.2887,5.766,7.0072,DOWN,0
2003-01-27,5.28,5.37,8.2489,5.616,6.9854,UP,1
2003-01-28,5.3,5.29,8.2097,5.476,6.9648,UP,1
2003-01-29,5.61,5.3,8.1702,5.454,6.9452,DOWN,0
2003-01-30,5.17,5.61,8.1243,5.358,6.919,UP,1
2003-01-31,5.24,5.05,8.0764,5.32,6.8934,DOWN,0
2003-02-03,5.05,5.24,8.0387,5.274,6.8828,UP,1
2003-02-04,5.06,5.04,8.0032,5.226,6.873,DOWN,0
2003-02-05,5.03,5.07,7.9709,5.11,6.8508,UP,1
2003-02-06,5.07,5.03,7.9371,5.09,6.815,DOWN,0
2003-02-07,5.04,5.14,7.9038,5.05,6.7568,UP,1
2003-02-10,5.17,5.05,7.8729,5.074,6.701,DOWN,0
2003-02-11,5.08,5.17,7.8423,5.078,6.6316,DOWN,0
2003-02-12,4.94,5.08,7.812,5.06,6.5504,UP,1
2003-02-13,5.0,4.95,7.7811,5.046,6.4718,UP,1
2003-02-14,5.1,5.0,7.749,5.058,6.4114,UP,1
2003-02-18,5.48,5.33,7.7197,5.12,6.364,UP,1
2003-02-19,5.58,5.6,7.6924,5.22,6.3106,DOWN,0
