ticker,INCY US Equity,INCY US Equity,INCY US Equity,INCY US Equity,INCY US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2008-03-26,10.37,10.37,8.2347,9.916,10.768,DOWN,0
2008-03-27,10.23,10.4,8.2533,10.098,10.7454,DOWN,0
2008-03-28,10.07,10.3,8.2721,10.216,10.7236,UP,1
2008-03-31,10.51,10.01,8.2926,10.328,10.7038,UP,1
2008-04-01,10.98,10.61,8.3151,10.432,10.6838,DOWN,0
2008-04-02,10.92,11.05,8.3356,10.542,10.6744,UP,1
2008-04-03,11.3,10.77,8.3581,10.756,10.675,DOWN,0
2008-04-04,11.27,11.33,8.3801,10.996,10.6676,DOWN,0
2008-04-07,10.97,11.33,8.4018,11.088,10.657,DOWN,0
2008-04-08,10.95,10.8,8.4247,11.082,10.6498,DOWN,0
2008-04-09,10.84,10.92,8.4479,11.066,10.6358,DOWN,0
2008-04-10,10.82,10.86,8.4715,10.97,10.6122,DOWN,0
2008-04-11,10.46,10.8,8.4938,10.808,10.5786,UP,1
2008-04-14,10.79,10.45,8.5165,10.772,10.5548,DOWN,0
2008-04-15,10.5,10.83,8.5376,10.682,10.5176,UP,1
2008-04-16,11.0,10.62,8.5626,10.714,10.5016,DOWN,0
2008-04-17,10.24,10.97,8.5833,10.598,10.4754,UP,1
2008-04-18,10.53,10.44,8.6055,10.612,10.4562,UP,1
2008-04-21,10.89,10.55,8.6298,10.632,10.4364,DOWN,0
2008-04-22,10.78,10.86,8.6537,10.688,10.4124,UP,1
2008-04-23,10.9,10.84,8.6788,10.668,10.3976,UP,1
2008-04-24,11.24,10.91,8.7059,10.868,10.3844,DOWN,0
2008-04-25,11.22,11.31,8.7331,11.006,10.365,UP,1
2008-04-28,11.34,11.18,8.7609,11.096,10.3434,DOWN,0
2008-04-29,11.24,11.3,8.7881,11.188,10.3242,DOWN,0
2008-04-30,10.85,11.34,8.8138,11.178,10.3012,UP,1
2008-05-01,11.03,10.82,8.8401,11.136,10.311,DOWN,0
2008-05-02,10.93,11.14,8.8658,11.078,10.3196,UP,1
2008-05-05,11.09,11.0,8.8914,11.028,10.3432,DOWN,0
2008-05-06,10.76,11.0,8.9166,10.932,10.347,DOWN,0
2008-05-07,10.34,10.76,8.9403,10.83,10.3426,UP,1
2008-05-08,10.61,10.36,8.9662,10.746,10.349,UP,1
2008-05-09,10.78,10.47,8.9936,10.716,10.3602,DOWN,0
2008-05-12,10.75,10.82,9.0185,10.648,10.377,DOWN,0
2008-05-13,10.73,10.79,9.0445,10.642,10.3934,DOWN,0
2008-05-14,10.23,10.75,9.0686,10.62,10.4028,UP,1
2008-05-15,10.4,10.28,9.094,10.578,10.4056,DOWN,0
2008-05-16,10.23,10.46,9.1203,10.468,10.417,UP,1
2008-05-19,10.27,10.21,9.1466,10.372,10.4332,DOWN,0
2008-05-20,9.82,10.2,9.1717,10.19,10.459,DOWN,0
2008-05-21,9.8,9.86,9.1939,10.104,10.4832,UP,1
2008-05-22,9.92,9.8,9.2165,10.008,10.4934,DOWN,0
2008-05-23,9.78,9.85,9.2358,9.918,10.5032,UP,1
2008-05-27,9.99,9.81,9.2603,9.862,10.5176,DOWN,0
2008-05-28,9.8,9.89,9.2826,9.858,10.5422,UP,1
2008-05-29,9.95,9.79,9.307,9.888,10.5526,DOWN,0
2008-05-30,9.71,9.96,9.3301,9.846,10.5604,DOWN,0
2008-06-02,9.03,9.72,9.3502,9.696,10.5514,DOWN,0
2008-06-03,8.28,9.08,9.365,9.354,10.518,UP,1
2008-06-04,8.48,8.21,9.3798,9.09,10.4784,UP,1
2008-06-05,8.91,8.5,9.3963,8.882,10.4492,DOWN,0
2008-06-06,8.5,8.79,9.4094,8.64,10.4146,DOWN,0
2008-06-09,8.24,8.5,9.4211,8.482,10.378,DOWN,0
2008-06-10,8.09,8.16,9.4327,8.444,10.3296,DOWN,0
2008-06-11,7.94,8.05,9.443,8.336,10.2688,UP,1
2008-06-12,8.48,8.23,9.457,8.25,10.22,DOWN,0
2008-06-13,8.46,8.59,9.4717,8.242,10.1632,UP,1
2008-06-16,8.75,8.82,9.4864,8.344,10.1128,UP,1
2008-06-17,8.76,8.76,9.5015,8.478,10.0686,DOWN,0
2008-06-18,8.69,8.72,9.5158,8.628,10.0234,UP,1
2008-06-19,8.77,8.67,9.5311,8.686,9.982,DOWN,0
2008-06-20,8.49,8.72,9.5451,8.692,9.9354,DOWN,0
2008-06-23,8.15,8.56,9.5575,8.572,9.8892,DOWN,0
2008-06-24,7.95,8.08,9.5682,8.41,9.8324,DOWN,0
2008-06-25,7.91,7.95,9.5774,8.254,9.7806,DOWN,0
2008-06-26,7.5,7.84,9.5838,8.0,9.7106,UP,1
2008-06-27,7.6,7.45,9.5909,7.822,9.6578,UP,1
2008-06-30,7.61,7.52,9.5983,7.714,9.5994,DOWN,0
2008-07-01,7.57,7.65,9.605,7.638,9.533,DOWN,0
2008-07-02,7.47,7.56,9.612,7.55,9.4668,DOWN,0
2008-07-03,7.31,7.48,9.6161,7.512,9.395,DOWN,0
2008-07-07,7.19,7.34,9.6186,7.43,9.314,UP,1
2008-07-08,7.61,7.22,9.6244,7.43,9.2418,UP,1
2008-07-09,8.1,7.63,9.6323,7.536,9.177,UP,1
2008-07-10,8.26,8.06,9.6417,7.694,9.1174,DOWN,0
2008-07-11,8.13,8.14,9.6505,7.858,9.063,UP,1
2008-07-14,8.29,8.26,9.6558,8.078,9.0082,UP,1
2008-07-15,8.49,8.18,9.661,8.254,8.9594,UP,1
2008-07-16,9.05,8.51,9.6705,8.444,8.9186,DOWN,0
2008-07-17,8.98,9.12,9.6795,8.588,8.883,DOWN,0
2008-07-18,8.7,8.94,9.6859,8.702,8.8502,UP,1
2008-07-21,8.94,8.65,9.6936,8.832,8.8168,UP,1
2008-07-22,9.03,8.91,9.7013,8.94,8.7818,UP,1
2008-07-23,9.05,9.0,9.7089,8.94,8.7478,DOWN,0
2008-07-24,8.6,9.0,9.7127,8.864,8.7052,UP,1
2008-07-25,9.08,8.73,9.7176,8.94,8.6822,DOWN,0
2008-07-28,8.97,9.04,9.7209,8.946,8.6536,UP,1
2008-07-29,9.18,9.02,9.7254,8.976,8.6326,DOWN,0
2008-07-30,8.74,8.62,9.7267,8.914,8.602,UP,1
2008-07-31,9.26,8.62,9.7301,9.046,8.5908,UP,1
2008-08-01,9.63,9.67,9.7351,9.156,8.5874,UP,1
2008-08-04,9.98,9.59,9.7407,9.358,8.5886,DOWN,0
2008-08-05,9.96,10.05,9.7481,9.514,8.5922,UP,1
2008-08-06,10.3,9.98,9.7583,9.826,8.5984,DOWN,0
2008-08-07,9.59,10.03,9.7649,9.892,8.5942,UP,1
2008-08-08,9.95,9.61,9.7724,9.956,8.5942,UP,1
2008-08-11,10.2,9.96,9.7815,10.0,8.604,UP,1
2008-08-12,10.28,10.16,9.7915,10.064,8.629,DOWN,0
2008-08-13,10.18,10.26,9.7999,10.04,8.667,UP,1
2008-08-14,10.24,10.07,9.8081,10.17,8.7022,DOWN,0
2008-08-15,10.05,10.33,9.8154,10.19,8.725,DOWN,0
2008-08-18,9.77,10.07,9.821,10.104,8.7504,DOWN,0
2008-08-19,9.71,9.69,9.8289,9.99,8.7798,UP,1
2008-08-20,9.79,9.61,9.8386,9.912,8.8138,DOWN,0
2008-08-21,9.54,9.69,9.8476,9.772,8.8458,UP,1
2008-08-22,9.77,9.58,9.8568,9.716,8.8716,DOWN,0
2008-08-25,9.61,9.74,9.8673,9.684,8.8946,UP,1
2008-08-26,9.62,9.62,9.8784,9.666,8.912,UP,1
2008-08-27,9.98,9.8,9.8883,9.704,8.9364,UP,1
2008-08-28,10.27,9.98,9.8981,9.85,8.968,DOWN,0
2008-08-29,10.23,10.19,9.9074,9.942,8.9972,DOWN,0
2008-09-02,9.91,10.33,9.9142,10.002,9.0256,UP,1
2008-09-03,10.08,9.92,9.9218,10.094,9.0642,DOWN,0
2008-09-04,9.63,10.03,9.9283,10.024,9.0978,UP,1
2008-09-05,9.92,9.63,9.9374,9.954,9.138,UP,1
2008-09-08,9.93,10.1,9.9461,9.894,9.1866,DOWN,0
2008-09-09,9.13,9.88,9.951,9.738,9.2172,UP,1
2008-09-10,9.34,9.3,9.9567,9.59,9.2518,UP,1
2008-09-11,9.45,9.18,9.964,9.554,9.2894,DOWN,0
2008-09-12,9.17,9.39,9.9698,9.404,9.3234,DOWN,0
2008-09-15,8.83,9.03,9.9715,9.184,9.3538,UP,1
2008-09-16,9.46,8.91,9.9758,9.25,9.3992,DOWN,0
2008-09-17,8.5,9.35,9.9754,9.082,9.417,UP,1
2008-09-18,8.98,8.83,9.9753,8.988,9.4346,UP,1
2008-09-19,9.07,9.6,9.9733,8.968,9.4508,DOWN,0
2008-09-22,8.63,9.05,9.9698,8.928,9.4608,DOWN,0
2008-09-23,8.59,8.61,9.9642,8.754,9.4668,DOWN,0
2008-09-24,7.96,8.59,9.958,8.646,9.4562,UP,1
2008-09-25,8.02,8.02,9.9487,8.454,9.4356,DOWN,0
2008-09-26,7.98,7.89,9.9383,8.236,9.4156,DOWN,0
2008-09-29,7.57,7.85,9.924,8.024,9.393,UP,1
2008-09-30,7.65,7.64,9.9083,7.836,9.3672,DOWN,0
2008-10-01,7.41,7.61,9.8929,7.726,9.3348,DOWN,0
2008-10-02,6.62,7.4,9.8734,7.446,9.2862,UP,1
2008-10-03,6.69,6.8,9.8538,7.188,9.248,DOWN,0
2008-10-06,5.795,6.52,9.8295,6.833,9.1823,DOWN,0
2008-10-07,5.3,5.99,9.8023,6.363,9.1089,DOWN,0
2008-10-08,5.05,5.25,9.7746,5.891,9.0263,DOWN,0
2008-10-09,4.63,5.1,9.7451,5.493,8.9441,DOWN,0
2008-10-10,4.41,4.54,9.7144,5.037,8.8471,UP,1
2008-10-13,5.06,4.67,9.6887,4.89,8.7557,DOWN,0
2008-10-14,4.99,5.25,9.6624,4.828,8.6559,DOWN,0
2008-10-15,4.38,5.0,9.634,4.694,8.5443,UP,1
2008-10-16,5.0,4.43,9.6091,4.768,8.4383,DOWN,0
2008-10-17,4.89,4.86,9.5836,4.864,8.3443,UP,1
2008-10-20,5.71,5.02,9.5652,4.994,8.2595,DOWN,0
2008-10-21,5.68,5.62,9.5463,5.132,8.1691,DOWN,0
2008-10-22,5.39,5.57,9.5163,5.334,8.0713,DOWN,0
2008-10-23,4.99,5.42,9.486,5.332,7.9675,DOWN,0
2008-10-24,4.63,4.53,9.4532,5.28,7.8553,DOWN,0
2008-10-27,3.74,4.55,9.4178,4.886,7.7291,UP,1
2008-10-28,3.85,3.82,9.3803,4.52,7.6107,DOWN,0
2008-10-29,3.75,3.89,9.3432,4.192,7.4915,UP,1
2008-10-30,4.22,3.93,9.3068,4.038,7.3801,DOWN,0
2008-10-31,4.15,4.2,9.2677,3.942,7.2723,UP,1
2008-11-03,4.35,4.15,9.2325,4.064,7.1639,DOWN,0
2008-11-04,4.24,4.39,9.1973,4.142,7.0565,DOWN,0
2008-11-05,3.82,4.15,9.1582,4.156,6.9405,UP,1
2008-11-06,3.99,3.92,9.1207,4.11,6.8207,UP,1
2008-11-07,4.39,4.04,9.0861,4.158,6.7031,DOWN,0
2008-11-10,4.13,4.48,9.049,4.114,6.5811,DOWN,0
2008-11-11,4.13,4.13,9.0097,4.092,6.4655,DOWN,0
2008-11-12,3.67,4.08,8.9673,4.062,6.3373,UP,1
2008-11-13,4.15,3.68,8.9282,4.094,6.2277,DOWN,0
2008-11-14,3.59,4.09,8.8843,3.934,6.1011,UP,1
2008-11-17,3.66,3.61,8.8436,3.84,5.9757,DOWN,0
2008-11-18,3.43,3.66,8.803,3.7,5.8617,DOWN,0
2008-11-19,3.05,3.41,8.7608,3.576,5.7359,DOWN,0
2008-11-20,2.49,3.05,8.7139,3.244,5.5967,UP,1
2008-11-21,2.82,2.54,8.6681,3.09,5.4697,UP,1
2008-11-24,2.92,2.93,8.6245,2.942,5.3515,UP,1
2008-11-25,3.15,2.96,8.5807,2.886,5.2253,UP,1
2008-11-26,3.33,3.09,8.5364,2.942,5.1219,UP,1
2008-11-28,3.34,3.31,8.491,3.112,5.0091,DOWN,0
2008-12-01,2.93,3.25,8.4447,3.134,4.8863,UP,1
2008-12-02,3.01,3.0,8.3997,3.152,4.7739,UP,1
2008-12-03,3.2,2.93,8.363,3.162,4.6661,DOWN,0
2008-12-04,3.13,3.17,8.3262,3.122,4.5695,UP,1
2008-12-05,3.58,3.1,8.2945,3.17,4.4807,UP,1
2008-12-08,3.62,3.65,8.2598,3.308,4.3935,DOWN,0
2008-12-09,3.21,3.67,8.223,3.348,4.3063,UP,1
2008-12-10,3.3,3.53,8.1881,3.368,4.2193,DOWN,0
2008-12-11,3.07,3.25,8.1523,3.356,4.1325,DOWN,0
2008-12-12,3.05,3.0,8.118,3.25,4.0611,DOWN,0
2008-12-15,3.02,3.08,8.0836,3.13,3.9877,UP,1
2008-12-16,3.22,3.0,8.0509,3.132,3.9362,UP,1
2008-12-17,3.36,3.18,8.0164,3.144,3.8974,UP,1
2008-12-18,3.66,3.47,7.9864,3.262,3.8696,UP,1
2008-12-19,3.68,3.72,7.9575,3.388,3.8506,DOWN,0
2008-12-22,3.51,3.75,7.9324,3.486,3.8326,DOWN,0
2008-12-23,3.47,3.57,7.9068,3.536,3.8008,DOWN,0
2008-12-24,3.47,3.52,7.8771,3.558,3.7704,UP,1
2008-12-26,3.48,3.49,7.848,3.522,3.7524,DOWN,0
2008-12-29,3.24,3.54,7.8179,3.434,3.7172,UP,1
2008-12-30,3.67,3.28,7.7934,3.466,3.6928,UP,1
2008-12-31,3.79,3.67,7.7652,3.53,3.6544,UP,1
2009-01-02,3.85,3.8,7.7378,3.606,3.6178,UP,1
2009-01-05,3.9,3.87,7.7099,3.69,3.588,UP,1
2009-01-06,3.96,3.97,7.68,3.834,3.5674,DOWN,0
2009-01-07,3.85,3.95,7.6469,3.87,3.5518,UP,1
2009-01-08,4.08,3.84,7.6155,3.928,3.5586,DOWN,0
2009-01-09,3.78,4.08,7.5832,3.914,3.5572,UP,1
2009-01-12,3.79,3.76,7.5518,3.892,3.558,UP,1
2009-01-13,3.93,3.79,7.5189,3.886,3.5522,DOWN,0
2009-01-14,3.9,3.85,7.4835,3.896,3.5472,DOWN,0
2009-01-15,3.88,3.84,7.4483,3.856,3.5378,DOWN,0
2009-01-16,3.63,3.92,7.41,3.826,3.5256,DOWN,0
2009-01-20,3.08,3.56,7.369,3.684,3.5108,UP,1
2009-01-21,3.33,3.2,7.3308,3.564,3.4976,DOWN,0
2009-01-22,3.0,3.23,7.2911,3.384,3.4698,DOWN,0
2009-01-23,2.94,2.91,7.2516,3.196,3.446,UP,1
2009-01-26,3.06,2.94,7.2128,3.082,3.4246,UP,1
2009-01-27,3.11,3.06,7.176,3.088,3.4134,UP,1
2009-01-28,3.14,3.18,7.1378,3.05,3.3932,DOWN,0
2009-01-29,2.95,3.02,7.1,3.04,3.3804,DOWN,0
2009-01-30,2.93,3.0,7.0597,3.038,3.3658,UP,1
2009-02-02,2.99,2.92,7.0234,3.024,3.357,UP,1
2009-02-03,3.31,3.01,6.9873,3.064,3.3622,UP,1
2009-02-04,3.42,3.3,6.95,3.12,3.3808,UP,1
2009-02-05,3.44,3.38,6.9133,3.218,3.3932,UP,1
2009-02-06,3.64,3.45,6.877,3.36,3.4076,DOWN,0
2009-02-09,3.51,3.6,6.8383,3.464,3.4148,DOWN,0
2009-02-10,3.27,3.47,6.7986,3.456,3.4136,UP,1
2009-02-11,3.38,3.28,6.7588,3.448,3.4144,UP,1
2009-02-12,3.43,3.3,6.7197,3.446,3.4244,DOWN,0
2009-02-13,3.31,3.36,6.682,3.38,3.4304,DOWN,0
2009-02-17,3.15,3.2,6.6426,3.308,3.4294,DOWN,0
2009-02-18,3.11,3.15,6.6035,3.276,3.429,DOWN,0
2009-02-19,2.83,3.17,6.5622,3.166,3.414,DOWN,0
2009-02-20,2.56,2.77,6.5212,2.992,3.3928,UP,1
2009-02-23,2.65,2.6,6.4828,2.86,3.3816,UP,1
2009-02-24,2.69,2.71,6.4432,2.768,3.3694,DOWN,0
2009-02-25,2.67,2.67,6.4026,2.68,3.3614,DOWN,0
2009-02-26,2.49,2.71,6.3613,2.612,3.3502,DOWN,0
2009-02-27,2.31,2.43,6.3192,2.562,3.336,DOWN,0
2009-03-02,2.28,2.22,6.2795,2.488,3.3172,DOWN,0
2009-03-03,2.22,2.34,6.2386,2.394,3.2944,UP,1
2009-03-04,2.42,2.26,6.1995,2.344,3.2696,DOWN,0
2009-03-05,2.15,2.36,6.1589,2.276,3.239,DOWN,0
2009-03-06,2.14,2.18,6.1205,2.242,3.2116,DOWN,0
2009-03-09,2.05,2.12,6.0818,2.196,3.1832,UP,1
2009-03-10,2.25,2.11,6.0434,2.202,3.1588,DOWN,0
2009-03-11,2.08,2.26,6.0049,2.134,3.1308,UP,1
2009-03-12,2.38,2.11,5.9669,2.18,3.1136,UP,1
2009-03-13,2.42,2.39,5.93,2.236,3.0886,DOWN,0
2009-03-16,2.19,2.49,5.8912,2.264,3.0566,UP,1
2009-03-17,2.2,2.19,5.8536,2.254,3.0236,UP,1
2009-03-18,2.35,2.23,5.8202,2.308,2.9926,UP,1
2009-03-19,2.49,2.4,5.7913,2.33,2.9632,DOWN,0
2009-03-20,2.3,2.52,5.7604,2.306,2.9322,UP,1
2009-03-23,2.53,2.39,5.7285,2.374,2.9012,DOWN,0
2009-03-24,2.34,2.49,5.6977,2.402,2.8724,UP,1
2009-03-25,2.45,2.37,5.6687,2.422,2.8456,UP,1
2009-03-26,2.49,2.49,5.6407,2.422,2.8168,DOWN,0
2009-03-27,2.29,2.44,5.6125,2.42,2.7846,DOWN,0
2009-03-30,2.23,2.22,5.5812,2.36,2.7516,UP,1
2009-03-31,2.34,2.26,5.5506,2.36,2.7258,DOWN,0
2009-04-01,2.23,2.3,5.518,2.316,2.7088,UP,1
2009-04-02,2.39,2.29,5.4862,2.296,2.69,DOWN,0
2009-04-03,2.39,2.39,5.4547,2.316,2.6778,DOWN,0
2009-04-06,2.28,2.35,5.4222,2.326,2.6646,DOWN,0
2009-04-07,2.21,2.25,5.3908,2.3,2.6476,UP,1
2009-04-08,2.32,2.22,5.3617,2.318,2.6318,UP,1
2009-04-09,2.65,2.38,5.3352,2.37,2.622,DOWN,0
2009-04-13,2.48,2.6,5.308,2.388,2.6126,DOWN,0
2009-04-14,2.32,2.66,5.2821,2.396,2.6004,DOWN,0
2009-04-15,2.3,2.3,5.2556,2.414,2.5866,DOWN,0
2009-04-16,2.28,2.34,5.229,2.406,2.566,DOWN,0
2009-04-17,2.24,2.29,5.2023,2.324,2.5424,DOWN,0
2009-04-20,2.06,2.21,5.1753,2.24,2.5148,UP,1
2009-04-21,2.15,2.08,5.1495,2.206,2.485,DOWN,0
2009-04-22,2.1,2.34,5.124,2.166,2.4568,DOWN,0
2009-04-23,2.06,2.11,5.0963,2.122,2.4326,UP,1
2009-04-24,2.17,2.1,5.0666,2.108,2.4084,DOWN,0
2009-04-27,2.17,2.19,5.0362,2.13,2.3832,UP,1
2009-04-28,2.2,2.15,5.0065,2.14,2.361,UP,1
2009-04-29,2.33,2.21,4.9767,2.186,2.3446,UP,1
2009-04-30,2.36,2.23,4.9461,2.246,2.3296,DOWN,0
2009-05-01,2.29,2.35,4.9123,2.27,2.3188,UP,1
2009-05-04,2.46,2.3,4.8797,2.328,2.3168,DOWN,0
2009-05-05,2.44,2.49,4.8484,2.376,2.3126,UP,1
2009-05-06,2.47,2.48,4.816,2.404,2.3082,DOWN,0
2009-05-07,2.45,2.47,4.7831,2.422,2.3038,UP,1
2009-05-08,2.54,2.49,4.7506,2.472,2.3048,UP,1
2009-05-11,3.0,3.03,4.7226,2.58,2.3186,DOWN,0
2009-05-12,2.91,3.33,4.6917,2.674,2.3312,DOWN,0
2009-05-13,2.78,2.86,4.6608,2.736,2.3424,UP,1
2009-05-14,2.79,2.77,4.6288,2.804,2.3498,DOWN,0
2009-05-15,2.56,2.8,4.5979,2.808,2.358,UP,1
2009-05-18,2.79,2.6,4.5656,2.766,2.371,UP,1
2009-05-19,2.8,2.8,4.5314,2.744,2.386,DOWN,0
2009-05-20,2.77,2.78,4.4954,2.742,2.3964,DOWN,0
2009-05-21,2.6,2.74,4.4586,2.704,2.4068,UP,1
2009-05-22,2.68,2.63,4.4205,2.728,2.4128,UP,1
2009-05-26,2.94,2.7,4.3872,2.758,2.4232,UP,1
2009-05-27,2.96,2.98,4.3523,2.79,2.4386,DOWN,0
2009-05-28,2.93,2.96,4.3159,2.822,2.4532,UP,1
2009-05-29,3.29,3.01,4.281,2.96,2.472,UP,1
2009-06-01,3.58,3.35,4.248,3.14,2.4938,UP,1
2009-06-02,3.66,3.62,4.2151,3.284,2.521,DOWN,0
2009-06-03,3.5,3.66,4.1823,3.392,2.5404,DOWN,0
2009-06-04,3.48,3.63,4.1509,3.502,2.5632,UP,1
2009-06-05,3.84,3.59,4.1215,3.612,2.591,DOWN,0
2009-06-08,3.42,4.02,4.0897,3.58,2.6096,UP,1
2009-06-09,3.44,3.55,4.0592,3.536,2.6326,DOWN,0
2009-06-10,3.34,3.55,4.027,3.504,2.6548,DOWN,0
2009-06-11,3.32,3.4,3.9956,3.472,2.6744,UP,1
2009-06-12,3.33,3.35,3.9641,3.37,2.6964,DOWN,0
2009-06-15,3.16,3.32,3.93,3.318,2.7118,DOWN,0
2009-06-16,3.16,3.25,3.8945,3.262,2.7272,UP,1
2009-06-17,3.22,3.22,3.8594,3.238,2.746,DOWN,0
2009-06-18,3.1,3.22,3.8254,3.194,2.7638,UP,1
2009-06-19,3.24,3.17,3.7912,3.176,2.7822,DOWN,0
2009-06-22,3.17,3.27,3.7589,3.178,2.7926,UP,1
2009-06-23,3.21,3.26,3.7253,3.188,2.8072,UP,1
2009-06-24,3.4,3.25,3.6927,3.224,2.8288,UP,1
2009-06-25,3.51,3.38,3.6646,3.306,2.853,DOWN,0
2009-06-26,3.51,3.5,3.6354,3.36,2.8776,DOWN,0
2009-06-29,3.41,3.56,3.6052,3.408,2.901,DOWN,0
2009-06-30,3.29,3.47,3.5758,3.424,2.9256,UP,1
2009-07-01,3.39,3.23,3.5486,3.422,2.9504,DOWN,0
2009-07-02,3.37,3.31,3.5182,3.394,2.9758,DOWN,0
2009-07-06,3.36,3.36,3.4925,3.364,3.0018,DOWN,0
2009-07-07,3.35,3.35,3.4643,3.352,3.0254,DOWN,0
2009-07-08,3.32,3.35,3.4356,3.358,3.0484,UP,1
2009-07-09,3.43,3.31,3.4096,3.366,3.073,UP,1
2009-07-10,3.58,3.43,3.3845,3.408,3.098,UP,1
2009-07-13,3.66,3.59,3.363,3.468,3.124,DOWN,0
2009-07-14,3.53,3.65,3.3406,3.504,3.1488,UP,1
2009-07-15,3.7,3.61,3.3192,3.58,3.1736,UP,1
2009-07-16,3.84,3.7,3.3005,3.662,3.2016,DOWN,0
2009-07-17,3.84,3.85,3.2815,3.714,3.229,UP,1
2009-07-20,3.99,3.8,3.2644,3.78,3.2598,UP,1
2009-07-21,4.56,4.41,3.2541,3.986,3.3002,DOWN,0
2009-07-22,4.43,4.53,3.2428,4.132,3.3288,UP,1
2009-07-23,5.32,4.45,3.2404,4.428,3.377,UP,1
2009-07-24,5.66,5.08,3.2422,4.792,3.4346,UP,1
2009-07-27,5.84,5.9,3.2461,5.162,3.4956,UP,1
2009-07-28,5.88,5.85,3.2524,5.426,3.562,UP,1
2009-07-29,6.03,5.83,3.2605,5.746,3.6268,DOWN,0
2009-07-30,5.32,5.92,3.2618,5.746,3.6772,DOWN,0
2009-07-31,5.2,5.31,3.2628,5.654,3.7258,UP,1
2009-08-03,5.22,5.07,3.267,5.53,3.7782,UP,1
2009-08-04,5.3,5.12,3.2685,5.414,3.8306,UP,1
2009-08-05,5.54,5.38,3.2718,5.316,3.8826,DOWN,0
2009-08-06,5.41,5.55,3.2703,5.334,3.9316,UP,1
2009-08-07,5.59,5.53,3.2698,5.412,3.9848,UP,1
2009-08-10,5.81,5.6,3.2719,5.53,4.0352,UP,1
2009-08-11,5.85,5.75,3.2762,5.64,4.0806,DOWN,0
2009-08-12,5.77,5.85,3.2819,5.686,4.1228,UP,1
2009-08-13,5.78,5.81,3.2921,5.76,4.1684,UP,1
2009-08-14,5.79,5.84,3.3018,5.8,4.2146,UP,1
2009-08-17,6.14,5.7,3.3138,5.866,4.2606,DOWN,0
2009-08-18,6.09,6.22,3.3231,5.914,4.314,UP,1
2009-08-19,6.38,6.0,3.3343,6.036,4.3728,UP,1
2009-08-20,6.5,6.4,3.345,6.18,4.436,DOWN,0
2009-08-21,6.47,6.55,3.3562,6.316,4.499,DOWN,0
2009-08-24,6.24,6.1,3.3683,6.336,4.5572,UP,1
2009-08-25,6.25,6.15,3.3796,6.368,4.619,UP,1
2009-08-26,6.35,6.2,3.3894,6.362,4.6828,UP,1
2009-08-27,6.42,6.32,3.4008,6.346,4.7468,UP,1
2009-08-28,6.76,6.45,3.414,6.404,4.82,DOWN,0
2009-08-31,6.59,6.71,3.4286,6.474,4.887,DOWN,0
2009-09-01,6.45,6.54,3.4401,6.514,4.9526,UP,1
2009-09-02,6.54,6.41,3.4548,6.552,5.0192,UP,1
2009-09-03,6.66,6.6,3.4698,6.6,5.0844,UP,1
2009-09-04,6.93,6.77,3.4873,6.634,5.1528,DOWN,0
2009-09-08,6.86,6.95,3.5064,6.688,5.2198,UP,1
2009-09-09,6.99,6.88,3.5289,6.796,5.2914,UP,1
2009-09-10,7.18,7.0,3.5507,6.924,5.3692,DOWN,0
2009-09-11,7.13,7.2,3.5717,7.018,5.444,UP,1
2009-09-14,7.38,6.99,3.5929,7.108,5.5242,DOWN,0
2009-09-15,7.28,7.38,3.6126,7.192,5.6026,UP,1
2009-09-16,7.41,7.35,3.633,7.276,5.6838,DOWN,0
2009-09-17,7.3,7.41,3.6548,7.3,5.7634,DOWN,0
2009-09-18,7.29,7.36,3.6762,7.332,5.8406,UP,1
2009-09-21,7.97,7.58,3.7001,7.45,5.9284,UP,1
2009-09-22,8.13,8.17,3.7251,7.62,6.0178,DOWN,0
2009-09-23,7.27,7.5,3.7435,7.592,6.0926,DOWN,0
2009-09-24,6.88,7.29,3.7598,7.508,6.1562,DOWN,0
2009-09-25,6.6,6.6,3.7768,7.37,6.2114,UP,1
2009-09-28,6.8,6.75,3.7943,7.136,6.2706,DOWN,0
2009-09-29,6.76,6.84,3.8127,6.862,6.326,DOWN,0
2009-09-30,6.75,6.85,3.8312,6.758,6.3698,DOWN,0
2009-10-01,6.45,6.72,3.8484,6.672,6.4102,UP,1
2009-10-02,6.64,6.4,3.8655,6.68,6.4366,UP,1
2009-10-05,6.68,6.66,3.8821,6.656,6.457,UP,1
2009-10-06,6.75,6.71,3.8975,6.654,6.4752,UP,1
2009-10-07,6.79,6.69,3.9131,6.662,6.4934,DOWN,0
2009-10-08,6.52,6.83,3.9281,6.676,6.5032,UP,1
2009-10-09,6.74,6.5,3.9445,6.696,6.5316,DOWN,0
2009-10-12,6.73,6.83,3.9608,6.706,6.5622,DOWN,0
2009-10-13,6.5,6.72,3.9759,6.656,6.5878,DOWN,0
2009-10-14,6.36,6.62,3.9915,6.57,6.609,UP,1
2009-10-15,6.47,6.28,4.0055,6.56,6.6276,DOWN,0
2009-10-16,6.28,6.39,4.0179,6.468,6.645,DOWN,0
2009-10-19,6.19,6.25,4.0296,6.36,6.657,DOWN,0
2009-10-20,5.86,6.17,4.0394,6.232,6.658,DOWN,0
2009-10-21,5.79,5.84,4.0486,6.118,6.6568,UP,1
