ticker,PG US Equity,PG US Equity,PG US Equity,PG US Equity,PG US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2001-07-05,32.265,32.15,34.1818,32.105,31.9985,UP,1
2001-07-06,32.5,32.14,34.1906,32.24,32.0729,UP,1
2001-07-09,33.07,32.5,34.2014,32.474,32.1513,UP,1
2001-07-10,33.505,33.05,34.2117,32.728,32.2231,UP,1
2001-07-11,34.375,33.85,34.2239,33.143,32.3101,DOWN,0
2001-07-12,34.375,34.38,34.238,33.565,32.3558,DOWN,0
2001-07-13,34.07,34.15,34.2539,33.879,32.3957,UP,1
2001-07-16,34.575,34.07,34.2724,34.18,32.4445,UP,1
2001-07-17,34.965,34.685,34.2799,34.472,32.5011,DOWN,0
2001-07-18,34.6,34.94,34.2854,34.517,32.5466,DOWN,0
2001-07-19,34.195,34.6,34.2864,34.481,32.5855,DOWN,0
2001-07-20,34.045,34.55,34.2844,34.476,32.6045,DOWN,0
2001-07-23,33.9,34.075,34.2786,34.341,32.6241,UP,1
2001-07-24,34.045,33.875,34.2663,34.157,32.65,UP,1
2001-07-25,35.0,34.045,34.2565,34.237,32.6895,UP,1
2001-07-26,35.5,34.7,34.2518,34.498,32.7397,DOWN,0
2001-07-27,35.235,35.25,34.2469,34.736,32.7615,UP,1
2001-07-30,35.55,35.025,34.2409,35.066,32.801,DOWN,0
2001-07-31,35.51,35.55,34.2344,35.359,32.8364,UP,1
2001-08-01,35.75,35.515,34.2316,35.509,32.8989,DOWN,0
2001-08-02,35.73,35.88,34.2304,35.555,32.9735,DOWN,0
2001-08-03,35.11,35.73,34.2226,35.53,33.0338,UP,1
2001-08-06,35.375,35.2,34.2128,35.495,33.0988,DOWN,0
2001-08-07,35.305,34.875,34.2068,35.454,33.1699,DOWN,0
2001-08-08,34.925,34.75,34.1993,35.289,33.222,UP,1
2001-08-09,35.35,34.76,34.2021,35.213,33.2853,UP,1
2001-08-10,35.935,35.595,34.1977,35.378,33.3616,UP,1
2001-08-13,36.06,35.95,34.1907,35.515,33.4477,UP,1
2001-08-14,36.25,36.175,34.1846,35.704,33.5367,DOWN,0
2001-08-15,36.09,36.14,34.1727,35.937,33.6177,UP,1
2001-08-16,37.095,36.575,34.166,36.286,33.7129,UP,1
2001-08-17,37.375,37.075,34.1743,36.574,33.8112,UP,1
2001-08-20,37.84,37.45,34.191,36.93,33.9252,DOWN,0
2001-08-21,37.39,37.6,34.2081,37.158,34.0295,UP,1
2001-08-22,37.825,37.6,34.2266,37.505,34.131,UP,1
2001-08-23,38.47,37.725,34.2477,37.78,34.2509,UP,1
2001-08-24,38.5,38.425,34.2691,38.005,34.3723,DOWN,0
2001-08-27,38.42,38.5,34.2876,38.121,34.5147,DOWN,0
2001-08-28,37.495,38.125,34.3013,38.142,34.6431,DOWN,0
2001-08-29,37.01,37.8,34.3073,37.979,34.7592,UP,1
2001-08-30,37.295,37.075,34.3131,37.744,34.8796,DOWN,0
2001-08-31,37.075,36.9,34.3174,37.459,34.9976,UP,1
2001-09-04,37.76,36.84,34.3228,37.327,35.12,UP,1
2001-09-05,37.94,37.76,34.3273,37.416,35.2508,DOWN,0
2001-09-06,37.75,37.94,34.3267,37.564,35.3672,DOWN,0
2001-09-07,37.175,37.45,34.3252,37.54,35.4767,DOWN,0
2001-09-10,37.1,36.725,34.3256,37.545,35.5822,UP,1
2001-09-17,37.275,36.8,34.3234,37.448,35.6897,DOWN,0
2001-09-18,37.1,37.05,34.3248,37.28,35.787,UP,1
2001-09-19,37.275,37.325,34.329,37.185,35.8865,DOWN,0
2001-09-20,36.405,37.0,34.3268,37.031,35.9693,DOWN,0
2001-09-21,33.5,35.325,34.3054,36.311,35.9893,UP,1
2001-09-24,34.73,34.5,34.2918,35.802,36.0225,UP,1
2001-09-25,35.5,34.73,34.2845,35.482,36.0624,UP,1
2001-09-26,35.565,35.85,34.2739,35.14,36.0862,UP,1
2001-09-27,36.2,35.75,34.2719,35.099,36.1227,UP,1
2001-09-28,36.395,36.37,34.2736,35.678,36.1692,DOWN,0
2001-10-01,36.195,36.25,34.2707,35.971,36.2016,UP,1
2001-10-02,36.64,36.195,34.2757,36.199,36.2351,DOWN,0
2001-10-03,36.625,36.405,34.2862,36.411,36.2756,DOWN,0
2001-10-04,35.6,36.525,34.2844,36.291,36.3037,UP,1
2001-10-05,36.345,35.65,34.285,36.281,36.3497,DOWN,0
2001-10-08,36.125,36.0,34.2819,36.267,36.3942,UP,1
2001-10-09,36.27,36.125,34.2848,36.193,36.4387,UP,1
2001-10-10,36.67,36.025,34.2866,36.202,36.4721,DOWN,0
2001-10-11,36.295,36.51,34.2852,36.341,36.488,DOWN,0
2001-10-12,35.97,35.775,34.2837,36.266,36.5027,DOWN,0
2001-10-15,35.555,35.75,34.2752,36.152,36.5028,DOWN,0
2001-10-16,35.465,35.37,34.2681,35.991,36.5019,DOWN,0
2001-10-17,34.9,35.275,34.2565,35.637,36.4849,UP,1
2001-10-18,35.15,35.1,34.241,35.408,36.4733,UP,1
2001-10-19,35.875,35.475,34.2273,35.389,36.4886,UP,1
2001-10-22,36.225,35.875,34.2123,35.523,36.5056,DOWN,0
2001-10-23,35.75,36.35,34.1948,35.58,36.5145,DOWN,0
2001-10-24,35.7,35.875,34.1868,35.74,36.53,UP,1
2001-10-25,36.145,35.35,34.1867,35.939,36.5459,UP,1
2001-10-26,36.675,36.125,34.1827,36.099,36.5607,DOWN,0
2001-10-29,35.65,36.505,34.1696,35.984,36.5525,UP,1
2001-10-30,37.1,35.99,34.1685,36.254,36.5695,DOWN,0
2001-10-31,36.89,37.1,34.1684,36.492,36.5855,UP,1
2001-11-01,37.99,36.9,34.1765,36.861,36.6034,UP,1
2001-11-02,38.0,37.9,34.1907,37.126,36.6159,UP,1
2001-11-05,38.465,38.045,34.2032,37.689,36.6284,UP,1
2001-11-06,39.0,38.465,34.2227,38.069,36.6606,UP,1
2001-11-07,39.055,38.725,34.241,38.502,36.6852,DOWN,0
2001-11-08,38.35,39.0,34.2579,38.574,36.6828,UP,1
2001-11-09,38.655,38.2,34.2784,38.705,36.6859,DOWN,0
2001-11-12,38.635,38.325,34.2979,38.739,36.6902,UP,1
2001-11-13,38.93,38.725,34.3177,38.725,36.7189,UP,1
2001-11-14,39.115,38.995,34.3385,38.737,36.761,UP,1
2001-11-15,39.145,39.115,34.3611,38.896,36.798,UP,1
2001-11-16,39.37,39.34,34.3908,39.039,36.8439,DOWN,0
2001-11-19,39.34,39.425,34.4098,39.18,36.8755,DOWN,0
2001-11-20,39.25,39.1,34.4264,39.244,36.9017,DOWN,0
2001-11-21,38.95,39.0,34.4363,39.211,36.9257,UP,1
2001-11-23,39.225,38.95,34.448,39.227,36.9667,DOWN,0
2001-11-26,39.075,39.025,34.4575,39.168,37.0062,DOWN,0
2001-11-27,38.56,38.85,34.465,39.012,37.0319,DOWN,0
2001-11-28,38.0,38.425,34.467,38.762,37.0499,UP,1
2001-11-29,38.72,38.05,34.4734,38.716,37.0788,UP,1
2001-11-30,38.73,38.5,34.4796,38.617,37.1253,DOWN,0
2001-12-03,38.15,38.725,34.4826,38.432,37.2183,UP,1
2001-12-04,38.17,38.25,34.487,38.354,37.2871,UP,1
2001-12-05,38.35,38.25,34.4946,38.424,37.3441,DOWN,0
2001-12-06,37.85,38.225,34.4992,38.25,37.3898,DOWN,0
2001-12-07,37.715,37.785,34.5006,38.047,37.4201,UP,1
2001-12-10,38.36,37.735,34.5032,38.089,37.4594,DOWN,0
2001-12-11,38.35,38.425,34.5029,38.125,37.5025,UP,1
2001-12-12,39.975,39.625,34.5125,38.45,37.5692,UP,1
2001-12-13,40.45,39.975,34.5272,38.97,37.6457,DOWN,0
2001-12-14,39.95,40.15,34.5492,39.417,37.7327,DOWN,0
2001-12-17,39.9,40.05,34.5719,39.725,37.8038,UP,1
2001-12-18,40.69,40.125,34.5991,40.193,37.8951,UP,1
2001-12-19,40.73,40.35,34.6312,40.344,37.9843,DOWN,0
2001-12-20,40.495,40.55,34.6595,40.353,38.0608,DOWN,0
2001-12-21,40.32,40.625,34.6857,40.427,38.1413,DOWN,0
2001-12-24,40.13,40.32,34.7137,40.473,38.2245,UP,1
2001-12-26,40.25,40.13,34.7437,40.385,38.3184,DOWN,0
2001-12-27,40.075,40.23,34.7666,40.254,38.4106,DOWN,0
2001-12-28,39.755,40.15,34.7925,40.106,38.5077,DOWN,0
2001-12-31,39.565,39.45,34.8197,39.955,38.596,UP,1
2002-01-02,40.0,39.45,34.8493,39.929,38.6785,DOWN,0
2002-01-03,39.615,39.655,34.8809,39.802,38.7463,DOWN,0
2002-01-04,39.225,39.62,34.9147,39.632,38.8158,DOWN,0
2002-01-07,38.775,39.115,34.9468,39.436,38.8773,UP,1
2002-01-08,38.88,38.775,34.9765,39.299,38.932,DOWN,0
2002-01-09,38.6,38.88,35.0047,39.019,38.9705,DOWN,0
2002-01-10,38.465,38.3,35.039,38.789,39.0268,UP,1
2002-01-11,38.605,38.85,35.0752,38.665,39.0569,UP,1
2002-01-14,39.35,38.825,35.1214,38.78,39.1061,UP,1
2002-01-15,39.825,39.275,35.1695,38.969,39.1428,DOWN,0
2002-01-16,39.745,39.575,35.2128,39.198,39.1777,UP,1
2002-01-17,39.845,39.745,35.2568,39.474,39.2053,UP,1
2002-01-18,39.905,39.8375,35.3032,39.734,39.2234,DOWN,0
2002-01-22,39.71,39.9,35.3453,39.806,39.2365,DOWN,0
2002-01-23,39.3,39.575,35.3878,39.701,39.2555,DOWN,0
2002-01-24,38.89,39.6,35.4295,39.53,39.2602,UP,1
2002-01-25,39.57,38.615,35.4752,39.475,39.2789,UP,1
2002-01-28,39.58,39.3,35.5192,39.41,39.2919,DOWN,0
2002-01-29,38.76,39.58,35.5588,39.22,39.2848,UP,1
2002-01-30,39.145,38.75,35.6037,39.189,39.2848,UP,1
2002-01-31,40.84,40.25,35.6611,39.579,39.3142,UP,1
2002-02-01,41.285,40.84,35.7201,39.922,39.3531,UP,1
2002-02-04,41.35,41.285,35.7798,40.276,39.3951,DOWN,0
2002-02-05,41.31,41.225,35.8385,40.786,39.4423,DOWN,0
2002-02-06,41.25,40.99,35.9013,41.207,39.4828,DOWN,0
2002-02-07,41.065,41.125,35.963,41.252,39.5226,DOWN,0
2002-02-08,41.045,41.025,36.0208,41.204,39.5723,DOWN,0
2002-02-11,40.855,41.045,36.0801,41.105,39.6294,UP,1
2002-02-12,41.775,40.945,36.1439,41.198,39.6905,UP,1
2002-02-13,41.865,41.515,36.2116,41.321,39.7532,UP,1
2002-02-14,42.02,41.75,36.2778,41.512,39.8306,UP,1
2002-02-15,42.495,42.25,36.3445,41.802,39.9171,DOWN,0
2002-02-19,42.0,42.05,36.4049,42.031,39.9901,UP,1
2002-02-20,42.5,42.12,36.4673,42.176,40.0831,DOWN,0
2002-02-21,41.55,42.4,36.5146,42.113,40.1598,UP,1
2002-02-22,42.8,41.75,36.5682,42.269,40.2486,UP,1
2002-02-25,43.685,42.725,36.626,42.507,40.3553,DOWN,0
2002-02-26,43.25,43.45,36.6816,42.757,40.4208,DOWN,0
2002-02-27,42.75,43.175,36.7337,42.807,40.4668,DOWN,0
2002-02-28,42.395,42.5,36.7844,42.976,40.5157,UP,1
2002-03-01,43.775,42.5,36.8378,43.171,40.5932,DOWN,0
2002-03-04,43.49,43.5,36.8907,43.132,40.6492,DOWN,0
2002-03-05,42.53,42.9,36.9396,42.988,40.6852,DOWN,0
2002-03-06,42.525,42.53,36.9871,42.943,40.7258,DOWN,0
2002-03-07,41.97,42.465,37.032,42.858,40.7588,DOWN,0
2002-03-08,41.96,42.245,37.071,42.495,40.7954,UP,1
2002-03-11,42.05,41.925,37.1134,42.207,40.8314,UP,1
2002-03-12,42.64,41.8,37.1579,42.229,40.8827,DOWN,0
2002-03-13,42.61,42.64,37.2078,42.246,40.9398,DOWN,0
2002-03-14,42.495,42.375,37.2603,42.351,40.9984,UP,1
2002-03-15,43.535,42.69,37.3175,42.666,41.0691,UP,1
2002-03-18,43.83,43.75,37.376,43.022,41.1534,UP,1
2002-03-19,44.97,44.075,37.4421,43.488,41.2683,DOWN,0
2002-03-20,44.8,44.9,37.5045,43.926,41.3888,UP,1
2002-03-21,45.2,44.63,37.5696,44.467,41.5152,DOWN,0
2002-03-22,45.05,45.0,37.6343,44.77,41.6442,DOWN,0
2002-03-25,44.875,44.875,37.6999,44.979,41.7724,DOWN,0
2002-03-26,44.725,44.675,37.7645,44.93,41.8948,UP,1
2002-03-27,45.01,44.425,37.8293,44.972,42.008,UP,1
2002-03-28,45.045,44.995,37.8929,44.941,42.1124,DOWN,0
2002-04-01,44.995,44.675,37.9556,44.93,42.2174,UP,1
2002-04-02,45.3,44.995,38.0214,45.015,42.3265,DOWN,0
2002-04-03,44.63,45.3,38.0836,44.996,42.421,UP,1
2002-04-04,44.99,44.55,38.1448,44.992,42.5266,DOWN,0
2002-04-05,44.9,44.875,38.207,44.963,42.6386,UP,1
2002-04-08,45.125,44.7,38.2704,44.989,42.7633,DOWN,0
2002-04-09,45.065,45.145,38.3393,44.942,42.8732,UP,1
2002-04-10,46.17,45.145,38.4147,45.25,43.005,DOWN,0
2002-04-11,45.655,46.01,38.487,45.383,43.1429,UP,1
2002-04-12,45.965,45.38,38.5604,45.596,43.2793,DOWN,0
2002-04-15,45.275,45.8,38.6309,45.626,43.368,UP,1
2002-04-16,45.6,45.35,38.7007,45.733,43.4543,DOWN,0
2002-04-17,45.055,45.41,38.769,45.51,43.5284,DOWN,0
2002-04-18,44.205,44.875,38.8304,45.22,43.5863,UP,1
2002-04-19,44.435,44.435,38.8941,44.914,43.65,UP,1
2002-04-22,44.445,44.5,38.9572,44.748,43.7176,UP,1
2002-04-23,44.45,44.445,39.0199,44.518,43.7857,UP,1
2002-04-24,44.715,44.575,39.0823,44.45,43.8629,DOWN,0
2002-04-25,44.71,44.715,39.1444,44.551,43.9216,UP,1
2002-04-26,44.9,44.885,39.2075,44.644,43.9823,UP,1
2002-04-29,45.0,45.025,39.27,44.755,44.0419,UP,1
2002-04-30,45.13,45.125,39.3303,44.891,44.0946,UP,1
2002-05-01,45.9,45.4,39.3923,45.128,44.1726,UP,1
2002-05-02,46.62,46.245,39.4535,45.51,44.255,DOWN,0
2002-05-03,45.975,46.495,39.5115,45.725,44.3435,UP,1
2002-05-06,46.1,46.24,39.5717,45.945,44.4095,DOWN,0
2002-05-07,45.83,46.25,39.628,46.085,44.4524,UP,1
2002-05-08,45.9,45.835,39.6826,46.085,44.5054,UP,1
2002-05-09,46.03,46.0,39.7398,45.967,44.571,UP,1
2002-05-10,46.2,46.03,39.7998,46.012,44.6471,UP,1
2002-05-13,46.605,45.835,39.8626,46.113,44.7037,DOWN,0
2002-05-14,46.525,46.575,39.9257,46.252,44.7644,DOWN,0
2002-05-15,46.075,46.225,39.9859,46.287,44.8353,UP,1
2002-05-16,46.485,46.2,40.0433,46.378,44.9145,UP,1
2002-05-17,46.81,46.725,40.0999,46.5,45.0113,DOWN,0
2002-05-20,46.2,46.6,40.1547,46.419,45.0961,DOWN,0
2002-05-21,45.55,45.975,40.2047,46.224,45.1661,UP,1
2002-05-22,45.95,45.55,40.2569,46.199,45.2323,DOWN,0
2002-05-23,45.685,45.775,40.3066,46.039,45.2938,DOWN,0
2002-05-24,45.13,45.375,40.3536,45.703,45.3465,DOWN,0
2002-05-28,44.005,45.3,40.398,45.264,45.3559,DOWN,0
2002-05-29,43.51,43.925,40.4387,44.856,45.3495,UP,1
2002-05-30,44.375,43.545,40.4841,44.541,45.3376,UP,1
2002-05-31,44.775,44.615,40.5333,44.359,45.3371,DOWN,0
2002-06-03,44.455,44.555,40.5788,44.224,45.3222,UP,1
2002-06-04,44.775,44.48,40.623,44.378,45.3167,UP,1
2002-06-05,45.27,44.975,40.6691,44.73,45.3246,DOWN,0
2002-06-06,44.775,45.05,40.7117,44.81,45.3256,DOWN,0
2002-06-07,44.67,44.7,40.7546,44.789,45.3188,DOWN,0
2002-06-10,44.6,44.475,40.7921,44.818,45.3099,DOWN,0
2002-06-11,44.5,45.05,40.8278,44.763,45.3,UP,1
2002-06-12,46.5,45.25,40.8711,45.009,45.324,DOWN,0
2002-06-13,45.74,46.375,40.9128,45.202,45.3462,UP,1
2002-06-14,45.775,46.11,40.9526,45.423,45.3619,UP,1
2002-06-17,46.95,45.775,40.995,45.893,45.4029,DOWN,0
2002-06-18,46.945,46.55,41.0372,46.382,45.4393,UP,1
2002-06-19,47.2,46.9,41.0811,46.522,45.482,DOWN,0
2002-06-20,46.925,47.0,41.1282,46.759,45.4971,DOWN,0
2002-06-21,46.925,46.92,41.1778,46.989,45.5225,DOWN,0
2002-06-24,46.7,46.875,41.2248,46.939,45.5372,DOWN,0
2002-06-25,44.5,46.58,41.262,46.45,45.5217,UP,1
2002-06-26,45.54,44.5,41.3009,46.118,45.5205,UP,1
2002-06-27,46.12,45.825,41.3418,45.957,45.5418,DOWN,0
2002-06-28,44.65,45.85,41.3763,45.502,45.5507,UP,1
2002-07-01,45.015,44.67,41.4155,45.165,45.5623,DOWN,0
2002-07-02,44.64,44.515,41.4532,45.193,45.5662,DOWN,0
2002-07-03,44.18,44.225,41.4877,44.921,45.5608,UP,1
2002-07-05,44.94,44.08,41.5269,44.685,45.5653,UP,1
2002-07-08,45.175,44.94,41.5664,44.79,45.5746,DOWN,0
2002-07-09,43.95,45.05,41.6041,44.577,45.5556,UP,1
2002-07-10,43.975,43.95,41.6565,44.444,45.5351,DOWN,0
2002-07-11,42.975,43.55,41.6977,44.203,45.492,DOWN,0
2002-07-12,41.815,43.06,41.7293,43.578,45.4103,DOWN,0
2002-07-15,41.15,41.3,41.7572,42.773,45.3009,DOWN,0
2002-07-16,40.625,40.75,41.7793,42.108,45.1939,DOWN,0
2002-07-17,40.035,40.975,41.7975,41.32,45.0726,UP,1
2002-07-18,40.195,40.07,41.8175,40.764,44.9599,DOWN,0
2002-07-19,37.23,39.51,41.8205,39.847,44.7865,UP,1
2002-07-22,38.915,37.5,41.8319,39.4,44.6442,UP,1
2002-07-23,39.605,39.5,41.852,39.196,44.5123,UP,1
2002-07-24,41.125,39.05,41.8759,39.414,44.4027,UP,1
2002-07-25,42.51,41.125,41.9078,39.877,44.3224,DOWN,0
2002-07-26,42.1,42.15,41.9369,40.851,44.2429,UP,1
2002-07-29,43.61,42.31,41.9716,41.79,44.1854,UP,1
2002-07-30,43.64,43.2,42.0084,42.597,44.122,UP,1
2002-07-31,44.495,43.8,42.051,43.271,44.0879,DOWN,0
2002-08-01,43.935,44.37,42.0929,43.556,44.0556,UP,1
2002-08-02,44.92,43.935,42.1402,44.12,44.035,DOWN,0
2002-08-05,43.72,44.7,42.1843,44.142,43.9957,UP,1
2002-08-06,43.86,44.35,42.2278,44.186,43.9703,UP,1
2002-08-07,44.465,44.095,42.2708,44.18,43.9795,UP,1
2002-08-08,45.425,44.47,42.3168,44.478,44.0178,UP,1
2002-08-09,45.57,44.825,42.3659,44.608,44.0417,DOWN,0
2002-08-12,45.425,45.0,42.4145,44.949,44.0547,DOWN,0
2002-08-13,45.03,44.975,42.4589,45.183,44.0662,UP,1
2002-08-14,46.445,45.03,42.5078,45.579,44.0996,DOWN,0
2002-08-15,45.66,46.025,42.5578,45.626,44.1074,DOWN,0
2002-08-16,45.495,45.0,42.5998,45.611,44.1218,UP,1
2002-08-19,45.625,45.3,42.6435,45.651,44.1409,DOWN,0
2002-08-20,45.105,45.175,42.679,45.666,44.151,UP,1
2002-08-21,45.445,45.125,42.7163,45.466,44.1699,DOWN,0
2002-08-22,45.38,45.09,42.7508,45.41,44.1475,DOWN,0
2002-08-23,45.125,45.1,42.7815,45.336,44.1352,UP,1
2002-08-26,45.2,45.125,42.8122,45.251,44.1237,UP,1
2002-08-27,45.205,45.125,42.8465,45.271,44.0888,DOWN,0
2002-08-28,44.865,45.0,42.8775,45.155,44.0472,DOWN,0
2002-08-29,43.935,44.55,42.904,44.866,43.9819,UP,1
2002-08-30,44.325,43.935,42.931,44.706,43.9299,DOWN,0
2002-09-03,43.27,44.33,42.9518,44.32,43.8568,UP,1
2002-09-04,44.28,43.5,42.9774,44.135,43.8084,UP,1
2002-09-05,44.925,44.27,43.0052,44.147,43.8169,UP,1
2002-09-06,44.975,45.475,43.0334,44.355,43.8056,UP,1
2002-09-09,45.425,44.625,43.0643,44.575,43.7917,UP,1
2002-09-10,45.75,45.495,43.0983,45.071,43.8137,UP,1
2002-09-11,45.94,45.85,43.1318,45.403,43.8322,DOWN,0
2002-09-12,45.6,45.525,43.1644,45.538,43.8514,UP,1
2002-09-13,46.0,45.5,43.2017,45.743,43.8878,UP,1
2002-09-16,46.5,46.0,43.2442,45.958,43.919,DOWN,0
2002-09-17,46.03,46.52,43.2807,46.014,43.9361,UP,1
2002-09-18,46.05,45.66,43.3173,46.036,43.9781,DOWN,0
2002-09-19,45.56,45.75,43.3544,46.028,44.0098,DOWN,0
2002-09-20,45.545,45.56,43.3912,45.937,44.0612,DOWN,0
2002-09-23,45.37,45.01,43.4263,45.711,44.1323,DOWN,0
2002-09-24,44.02,45.075,43.4572,45.309,44.1897,UP,1
2002-09-25,44.55,44.2,43.4914,45.009,44.2682,UP,1
2002-09-26,45.375,44.975,43.5264,44.972,44.375,DOWN,0
2002-09-27,44.065,45.39,43.555,44.676,44.4524,UP,1
2002-09-30,44.69,44.19,43.5786,44.54,44.6016,UP,1
2002-10-01,45.585,44.75,43.6042,44.853,44.735,DOWN,0
2002-10-02,45.28,45.225,43.6309,44.999,44.8485,DOWN,0
2002-10-03,44.905,45.28,43.6559,44.905,44.9241,DOWN,0
2002-10-04,44.26,45.0,43.6738,44.944,44.9591,UP,1
2002-10-07,44.465,44.26,43.6925,44.899,45.0064,UP,1
2002-10-08,44.65,44.72,43.7132,44.712,45.0272,DOWN,0
2002-10-09,44.095,44.65,43.7321,44.475,45.0363,UP,1
2002-10-10,44.495,44.265,43.7539,44.393,45.0363,UP,1
2002-10-11,45.12,44.7,43.7783,44.565,45.06,UP,1
2002-10-14,45.645,45.0,43.8061,44.801,45.0745,DOWN,0
2002-10-15,45.21,46.0,43.8334,44.913,45.1043,UP,1
2002-10-16,45.25,45.01,43.8618,45.144,45.1321,DOWN,0
2002-10-17,45.17,45.45,43.8877,45.279,45.1462,UP,1
2002-10-18,45.875,45.0,43.919,45.43,45.1552,UP,1
2002-10-21,46.095,45.475,43.9533,45.52,45.1657,DOWN,0
2002-10-22,45.17,45.74,43.9853,45.512,45.1606,UP,1
2002-10-23,45.5,45.225,44.0184,45.562,45.17,DOWN,0
2002-10-24,44.4,45.625,44.0474,45.408,45.1291,DOWN,0
2002-10-25,44.35,44.3,44.0768,45.103,45.1029,DOWN,0
2002-10-28,42.875,44.35,44.0982,44.459,45.0505,UP,1
2002-10-29,44.505,44.02,44.1239,44.326,45.0281,DOWN,0
2002-10-30,44.47,44.5,44.1472,44.12,45.0154,DOWN,0
2002-10-31,44.225,44.47,44.1696,44.085,44.991,DOWN,0
2002-11-01,43.995,43.9,44.1903,44.014,44.9633,DOWN,0
2002-11-04,43.25,44.0,44.207,44.089,44.9258,UP,1
2002-11-05,44.37,43.375,44.2304,44.062,44.9092,DOWN,0
2002-11-06,43.93,44.355,44.2535,43.954,44.8837,UP,1
2002-11-07,44.005,43.875,44.2791,43.91,44.8665,DOWN,0
2002-11-08,43.845,44.25,44.3005,43.88,44.8647,DOWN,0
2002-11-11,43.125,43.3,44.3182,43.855,44.8407,DOWN,0
2002-11-12,42.705,43.24,44.3379,43.522,44.8294,UP,1
2002-11-13,42.9,42.94,44.3567,43.316,44.8018,UP,1
2002-11-14,43.24,43.025,44.3687,43.163,44.7681,UP,1
2002-11-15,43.64,43.245,44.3804,43.122,44.7414,DOWN,0
2002-11-18,43.075,43.65,44.3891,43.112,44.6944,UP,1
2002-11-19,43.55,43.01,44.4003,43.281,44.6504,UP,1
2002-11-20,43.995,43.275,44.414,43.5,44.6115,DOWN,0
2002-11-21,43.365,43.995,44.4255,43.525,44.5668,DOWN,0
2002-11-22,43.29,43.325,44.4367,43.455,44.5126,DOWN,0
2002-11-25,42.82,43.035,44.4465,43.404,44.439,DOWN,0
2002-11-26,42.21,42.625,44.4487,43.136,44.3626,UP,1
2002-11-27,42.515,42.215,44.452,42.84,44.2919,DOWN,0
2002-11-29,42.265,42.255,44.4532,42.62,44.226,DOWN,0
2002-12-02,41.4,41.815,44.4477,42.242,44.1431,UP,1
2002-12-03,42.245,41.0,44.4489,42.127,44.0806,UP,1
2002-12-04,43.025,42.245,44.4516,42.29,44.0607,DOWN,0
2002-12-05,42.615,43.685,44.4569,42.31,44.022,UP,1
2002-12-06,42.975,42.74,44.4578,42.452,43.974,UP,1
2002-12-09,43.19,43.0,44.4553,42.81,43.9565,UP,1
2002-12-10,43.825,43.5,44.4582,43.126,43.9392,DOWN,0
2002-12-11,43.73,43.83,44.4631,43.267,43.9021,UP,1
2002-12-12,43.85,44.0,44.4703,43.514,43.8735,DOWN,0
2002-12-13,43.705,43.85,44.47,43.66,43.8495,UP,1
2002-12-16,44.025,43.71,44.4727,43.827,43.8448,DOWN,0
2002-12-17,43.7,44.0,44.4785,43.802,43.8295,DOWN,0
2002-12-18,43.685,43.6,44.4843,43.793,43.8102,DOWN,0
2002-12-19,42.85,43.685,44.4887,43.593,43.7853,UP,1
2002-12-20,43.84,43.345,44.4981,43.62,43.7722,UP,1
2002-12-23,43.845,43.95,44.5071,43.584,43.7467,DOWN,0
2002-12-24,43.765,43.85,44.5127,43.597,43.7091,DOWN,0
2002-12-26,43.715,43.775,44.5183,43.603,43.6792,DOWN,0
2002-12-27,43.275,43.465,44.5222,43.688,43.6397,DOWN,0
2002-12-30,43.05,43.075,44.5197,43.53,43.5973,DOWN,0
2002-12-31,42.97,43.08,44.5154,43.355,43.5392,UP,1
2003-01-02,43.905,43.05,44.5101,43.383,43.4954,DOWN,0
2003-01-03,43.425,43.825,44.5032,43.325,43.4605,UP,1
2003-01-06,43.92,43.55,44.4968,43.454,43.4289,DOWN,0
2003-01-07,43.245,43.535,44.4878,43.493,43.4058,DOWN,0
2003-01-08,42.6,43.2,44.4764,43.419,43.3708,UP,1
2003-01-09,42.89,42.7,44.4673,43.216,43.3711,UP,1
2003-01-10,43.065,42.89,44.4575,43.144,43.3423,UP,1
2003-01-13,43.095,43.065,44.4478,42.979,43.3148,UP,1
2003-01-14,43.18,42.9,44.4387,42.966,43.2939,DOWN,0
2003-01-15,42.95,43.14,44.427,43.036,43.273,UP,1
2003-01-16,43.435,43.115,44.421,43.145,43.2767,UP,1
2003-01-17,43.52,43.435,44.4136,43.236,43.2597,DOWN,0
2003-01-21,43.005,43.54,44.4042,43.218,43.2412,DOWN,0
2003-01-22,42.565,42.895,44.3914,43.095,43.2124,UP,1
2003-01-23,42.715,42.375,44.3796,43.048,43.1898,DOWN,0
2003-01-24,42.11,42.5,44.3593,42.783,43.1695,DOWN,0
2003-01-27,41.525,42.05,44.3387,42.384,43.1459,UP,1
2003-01-28,42.5,42.12,44.3213,42.283,43.1379,UP,1
2003-01-29,42.535,42.375,44.3076,42.277,43.1238,DOWN,0
2003-01-30,42.25,42.725,44.2909,42.184,43.096,UP,1
2003-01-31,42.785,42.15,44.2795,42.319,43.0902,UP,1
2003-02-03,42.86,42.78,44.2728,42.586,43.0764,UP,1
2003-02-04,42.955,42.575,44.2654,42.677,43.0556,DOWN,0
2003-02-05,42.65,42.955,44.2564,42.7,43.0413,DOWN,0
2003-02-06,42.425,42.55,44.2463,42.735,43.024,DOWN,0
2003-02-07,41.99,42.43,44.2327,42.576,43.0074,UP,1
