ticker,CPT US Equity,CPT US Equity,CPT US Equity,CPT US Equity,CPT US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2001-07-13,36.9,36.9,32.5047,36.768,35.085,UP,1
2001-07-16,36.93,37.0,32.5381,36.812,35.1576,UP,1
2001-07-17,37.08,36.2,32.5704,36.924,35.2312,DOWN,0
2001-07-18,36.81,37.05,32.5994,36.94,35.3076,UP,1
2001-07-19,37.3,36.85,32.6347,37.004,35.3908,DOWN,0
2001-07-20,37.14,37.1,32.6729,37.052,35.4686,DOWN,0
2001-07-23,36.85,37.15,32.7096,37.036,35.5446,DOWN,0
2001-07-24,36.5,36.8,32.743,36.92,35.609,UP,1
2001-07-25,36.59,36.3,32.776,36.876,35.6748,UP,1
2001-07-26,36.71,36.4,32.8102,36.758,35.743,DOWN,0
2001-07-27,36.35,36.71,32.8419,36.6,35.806,UP,1
2001-07-30,37.0,36.25,32.8797,36.63,35.8806,UP,1
2001-07-31,37.45,36.9,32.9223,36.82,35.9646,DOWN,0
2001-08-01,37.44,37.46,32.9626,36.99,36.0394,DOWN,0
2001-08-02,37.15,37.4,33.0006,37.078,36.108,DOWN,0
2001-08-03,37.11,37.15,33.0389,37.23,36.1722,UP,1
2001-08-06,37.45,37.2,33.079,37.32,36.2412,UP,1
2001-08-07,37.65,37.45,33.1179,37.36,36.2982,UP,1
2001-08-08,37.7,37.45,33.157,37.412,36.361,UP,1
2001-08-09,37.75,37.65,33.1982,37.532,36.433,UP,1
2001-08-10,38.04,37.7,33.2437,37.718,36.5058,DOWN,0
2001-08-13,37.7,38.04,33.2913,37.768,36.5678,UP,1
2001-08-14,38.12,37.7,33.3388,37.862,36.6412,UP,1
2001-08-15,38.44,38.18,33.3872,38.01,36.715,UP,1
2001-08-16,38.6,38.4,33.439,38.18,36.7908,UP,1
2001-08-17,38.94,38.6,33.4906,38.36,36.8706,UP,1
2001-08-20,39.0,38.94,33.5431,38.62,36.9536,UP,1
2001-08-21,39.28,39.0,33.596,38.852,37.0282,DOWN,0
2001-08-22,39.26,39.29,33.6489,39.016,37.0934,UP,1
2001-08-23,39.32,39.22,33.6992,39.16,37.1604,DOWN,0
2001-08-24,38.95,39.3,33.7493,39.162,37.2162,DOWN,0
2001-08-27,38.75,38.88,33.7977,39.112,37.2712,DOWN,0
2001-08-28,38.71,38.75,33.845,38.998,37.323,DOWN,0
2001-08-29,38.0,38.65,33.8894,38.746,37.361,DOWN,0
2001-08-30,37.85,38.0,33.9327,38.452,37.386,DOWN,0
2001-08-31,37.85,37.81,33.976,38.232,37.4102,DOWN,0
2001-09-04,37.7,37.7,34.0164,38.022,37.4392,DOWN,0
2001-09-05,37.55,37.65,34.0573,37.79,37.4672,DOWN,0
2001-09-06,36.95,37.55,34.0917,37.58,37.4746,DOWN,0
2001-09-07,36.61,36.85,34.1235,37.332,37.4838,UP,1
2001-09-10,36.7,36.7,34.1573,37.102,37.4882,DOWN,0
2001-09-17,35.92,36.1,34.1876,36.746,37.4726,UP,1
2001-09-18,36.95,35.92,34.222,36.626,37.4784,DOWN,0
2001-09-19,36.75,37.2,34.2561,36.586,37.4806,DOWN,0
2001-09-20,36.27,36.65,34.2874,36.518,37.4746,DOWN,0
2001-09-21,36.05,36.3,34.3148,36.388,37.4612,UP,1
2001-09-24,36.15,36.06,34.3403,36.434,37.45,UP,1
2001-09-25,36.35,36.16,34.3667,36.314,37.4466,DOWN,0
2001-09-26,36.29,35.6,34.3925,36.222,37.4378,UP,1
2001-09-27,36.68,36.4,34.4172,36.304,37.4318,UP,1
2001-09-28,37.1,36.75,34.4446,36.514,37.4358,UP,1
2001-10-01,37.22,37.0,34.4722,36.728,37.4416,DOWN,0
2001-10-02,36.92,37.3,34.4962,36.842,37.4384,DOWN,0
2001-10-03,35.98,35.93,34.5142,36.78,37.4218,UP,1
2001-10-04,36.3,35.98,34.5348,36.704,37.4018,DOWN,0
2001-10-05,36.19,36.2,34.5545,36.522,37.3828,DOWN,0
2001-10-08,35.66,36.12,34.574,36.21,37.359,DOWN,0
2001-10-09,35.22,35.6,34.5911,35.87,37.3334,UP,1
2001-10-10,35.55,35.37,34.6088,35.784,37.3126,DOWN,0
2001-10-11,35.45,35.4,34.6239,35.614,37.2874,UP,1
2001-10-12,35.5,35.55,34.637,35.476,37.2704,UP,1
2001-10-15,35.78,35.35,34.6528,35.5,37.246,DOWN,0
2001-10-16,35.52,35.9,34.6666,35.56,37.2074,UP,1
2001-10-17,35.61,35.55,34.6803,35.572,37.1708,DOWN,0
2001-10-18,35.6,35.86,34.6921,35.602,37.1398,DOWN,0
2001-10-19,35.52,35.65,34.7006,35.606,37.108,DOWN,0
2001-10-22,35.17,35.51,34.709,35.484,37.0624,DOWN,0
2001-10-23,34.85,35.12,34.7188,35.35,37.0064,DOWN,0
2001-10-24,34.7,34.8,34.7264,35.168,36.9464,UP,1
2001-10-25,34.78,34.55,34.735,35.004,36.887,DOWN,0
2001-10-26,34.45,34.78,34.745,34.79,36.8152,DOWN,0
2001-10-29,34.32,34.35,34.7554,34.62,36.7476,UP,1
2001-10-30,34.53,34.33,34.7649,34.556,36.6758,UP,1
2001-10-31,34.8,34.6,34.7749,34.576,36.603,UP,1
2001-11-01,35.1,34.95,34.7879,34.64,36.533,DOWN,0
2001-11-02,34.9,34.95,34.7992,34.73,36.4522,UP,1
2001-11-05,35.05,34.7,34.812,34.876,36.3732,UP,1
2001-11-06,35.73,35.1,34.8288,35.116,36.3022,DOWN,0
2001-11-07,35.32,35.98,34.8425,35.22,36.2234,UP,1
2001-11-08,35.4,35.47,34.857,35.28,36.145,DOWN,0
2001-11-09,35.25,35.05,34.8705,35.35,36.071,UP,1
2001-11-12,35.3,35.26,34.882,35.4,36.002,UP,1
2001-11-13,35.6,35.25,34.8956,35.374,35.9398,UP,1
2001-11-14,36.0,35.4,34.9112,35.51,35.8998,UP,1
2001-11-15,36.33,35.85,34.9285,35.696,35.8694,DOWN,0
2001-11-16,36.27,36.18,34.9449,35.9,35.8378,UP,1
2001-11-19,36.39,36.4,34.9609,36.118,35.8116,DOWN,0
2001-11-20,36.24,36.45,34.9759,36.246,35.7854,UP,1
2001-11-21,36.57,36.25,34.9923,36.36,35.7778,UP,1
2001-11-23,36.74,36.35,35.0097,36.442,35.7804,DOWN,0
2001-11-26,36.66,36.73,35.0278,36.52,35.7796,DOWN,0
2001-11-27,36.51,36.73,35.0464,36.544,35.7914,UP,1
2001-11-28,36.52,36.55,35.0648,36.6,35.7828,UP,1
2001-11-29,36.7,36.55,35.0877,36.626,35.7818,DOWN,0
2001-11-30,36.23,36.72,35.1106,36.524,35.781,DOWN,0
2001-12-03,36.02,36.2,35.1314,36.396,35.7804,UP,1
2001-12-04,36.74,36.0,35.1564,36.442,35.7922,UP,1
2001-12-05,36.94,36.74,35.1818,36.526,35.804,UP,1
2001-12-06,37.3,36.94,35.2073,36.646,35.8242,UP,1
2001-12-07,37.38,37.3,35.2344,36.876,35.8382,DOWN,0
2001-12-10,36.58,37.38,35.2581,36.988,35.8278,UP,1
2001-12-11,37.1,36.72,35.2866,37.06,35.8254,UP,1
2001-12-12,37.3,37.1,35.3177,37.132,35.833,UP,1
2001-12-13,37.51,37.31,35.3485,37.174,35.8636,DOWN,0
2001-12-14,37.0,36.82,35.374,37.098,35.8776,DOWN,0
2001-12-17,37.0,37.0,35.4005,37.182,35.8938,UP,1
2001-12-18,37.16,37.15,35.4262,37.194,35.9238,DOWN,0
2001-12-19,36.8,37.12,35.4469,37.094,35.9554,DOWN,0
2001-12-20,36.34,36.9,35.4656,36.86,35.9712,UP,1
2001-12-21,36.5,36.38,35.4866,36.76,35.9922,UP,1
2001-12-24,36.6,36.4,35.5076,36.68,36.0142,DOWN,0
2001-12-26,36.46,36.52,35.5271,36.54,36.0278,DOWN,0
2001-12-27,36.14,36.4,35.5461,36.408,36.0402,UP,1
2001-12-28,36.26,36.1,35.5656,36.392,36.0532,UP,1
2001-12-31,36.7,36.35,35.5884,36.432,36.0752,DOWN,0
2002-01-02,36.45,36.65,35.6093,36.402,36.0938,UP,1
2002-01-03,36.93,36.5,35.6325,36.496,36.129,DOWN,0
2002-01-04,36.7,37.1,35.6553,36.608,36.166,DOWN,0
2002-01-07,36.51,36.77,35.6768,36.658,36.2022,UP,1
2002-01-08,36.75,36.41,35.6968,36.668,36.2416,DOWN,0
2002-01-09,36.4,36.75,35.7146,36.658,36.2806,DOWN,0
2002-01-10,36.25,36.4,35.7326,36.522,36.3192,UP,1
2002-01-11,36.28,36.35,35.7495,36.438,36.3542,UP,1
2002-01-14,36.7,36.3,35.7691,36.476,36.3922,DOWN,0
2002-01-15,36.5,36.6,35.7878,36.426,36.4202,DOWN,0
2002-01-16,35.95,36.74,35.8042,36.336,36.4412,DOWN,0
2002-01-17,35.8,35.98,35.8222,36.246,36.4562,DOWN,0
2002-01-18,35.24,36.0,35.8354,36.038,36.4464,DOWN,0
2002-01-22,35.18,35.35,35.845,35.734,36.4436,UP,1
2002-01-23,35.2,35.2,35.856,35.474,36.4396,DOWN,0
2002-01-24,35.1,35.16,35.8679,35.304,36.4366,DOWN,0
2002-01-25,34.69,35.0,35.8778,35.082,36.4244,DOWN,0
2002-01-28,34.59,34.72,35.8855,34.952,36.4042,UP,1
2002-01-29,34.72,34.65,35.8952,34.86,36.3786,UP,1
2002-01-30,34.95,34.8,35.906,34.81,36.351,DOWN,0
2002-01-31,34.86,34.95,35.9146,34.762,36.3228,UP,1
2002-02-01,35.08,34.95,35.9254,34.84,36.2966,UP,1
2002-02-04,35.48,35.3,35.9379,35.018,36.2814,UP,1
2002-02-05,35.85,35.48,35.9516,35.244,36.267,DOWN,0
2002-02-06,35.53,35.9,35.963,35.36,36.2428,DOWN,0
2002-02-07,35.45,35.5,35.9737,35.478,36.2186,UP,1
2002-02-08,35.85,35.6,35.985,35.632,36.2054,UP,1
2002-02-11,36.08,35.85,35.9984,35.752,36.1966,DOWN,0
2002-02-12,35.84,35.95,36.0113,35.75,36.1794,UP,1
2002-02-13,36.0,35.4,36.025,35.844,36.1748,DOWN,0
2002-02-14,35.85,36.0,36.0381,35.924,36.1714,UP,1
2002-02-15,36.28,35.9,36.053,36.01,36.1622,DOWN,0
2002-02-19,35.74,36.48,36.0647,35.942,36.1382,UP,1
2002-02-20,36.05,35.74,36.0785,35.984,36.1132,DOWN,0
2002-02-21,35.78,36.25,36.0909,35.94,36.0812,UP,1
2002-02-22,36.25,35.7,36.1058,36.02,36.0746,DOWN,0
2002-02-25,36.19,36.05,36.1203,36.002,36.0564,DOWN,0
2002-02-26,36.17,36.24,36.1341,36.088,36.0338,DOWN,0
2002-02-27,36.1,36.05,36.1497,36.098,36.0056,DOWN,0
2002-02-28,36.0,35.95,36.164,36.142,35.9856,UP,1
2002-03-01,36.8,36.17,36.1817,36.252,35.9816,UP,1
2002-03-04,37.5,36.55,36.204,36.514,35.9884,UP,1
2002-03-05,38.1,37.5,36.2281,36.9,36.0144,DOWN,0
2002-03-06,38.1,38.0,36.2521,37.3,36.0496,UP,1
2002-03-07,38.16,38.05,36.2764,37.732,36.0828,UP,1
2002-03-08,38.25,38.1,36.3016,38.022,36.1158,DOWN,0
2002-03-11,38.0,38.0,36.3253,38.122,36.1466,DOWN,0
2002-03-12,37.99,37.9,36.349,38.1,36.1836,DOWN,0
2002-03-13,37.71,37.9,36.369,38.022,36.2126,UP,1
2002-03-14,38.85,37.71,36.3947,38.16,36.2556,DOWN,0
2002-03-15,38.59,38.5,36.4181,38.228,36.2984,DOWN,0
2002-03-18,38.49,38.61,36.4406,38.326,36.3296,UP,1
2002-03-19,38.9,38.35,36.4611,38.508,36.3736,DOWN,0
2002-03-20,38.65,38.88,36.4815,38.696,36.4164,UP,1
2002-03-21,39.0,38.6,36.5058,38.726,36.4614,UP,1
2002-03-22,39.05,39.0,36.529,38.818,36.5144,DOWN,0
2002-03-25,39.0,39.15,36.551,38.92,36.5694,UP,1
2002-03-26,39.2,38.36,36.5748,38.98,36.6278,DOWN,0
2002-03-27,39.19,39.15,36.597,39.088,36.6776,DOWN,0
2002-03-28,39.12,39.15,36.6185,39.112,36.73,DOWN,0
2002-04-01,39.03,39.1,36.6389,39.108,36.7916,DOWN,0
2002-04-02,38.79,38.78,36.6586,39.066,36.8514,DOWN,0
2002-04-03,38.79,38.9,36.6748,38.984,36.9224,UP,1
2002-04-04,39.1,38.4,36.6903,38.966,37.0008,UP,1
2002-04-05,39.62,39.05,36.7085,39.066,37.0892,UP,1
2002-04-08,40.09,39.8,36.7282,39.278,37.189,UP,1
2002-04-09,40.71,40.09,36.7517,39.662,37.3094,UP,1
2002-04-10,41.03,40.81,36.7763,40.11,37.4382,DOWN,0
2002-04-11,40.59,41.0,36.7987,40.408,37.5556,UP,1
2002-04-12,41.54,40.52,36.8234,40.792,37.6874,DOWN,0
2002-04-15,40.98,41.3,36.8451,40.97,37.8098,DOWN,0
2002-04-16,40.39,41.2,36.8658,40.906,37.916,DOWN,0
2002-04-17,39.86,40.3,36.8844,40.672,38.0036,UP,1
2002-04-18,39.96,39.9,36.9013,40.546,38.0858,DOWN,0
2002-04-19,39.5,40.0,36.918,40.138,38.1652,DOWN,0
2002-04-22,38.98,39.55,36.9305,39.738,38.2358,DOWN,0
2002-04-23,38.14,38.73,36.9377,39.288,38.2816,UP,1
2002-04-24,38.61,38.24,36.9475,39.038,38.3322,UP,1
2002-04-25,39.25,38.7,36.9605,38.896,38.4004,DOWN,0
2002-04-26,38.82,39.25,36.9718,38.76,38.4568,UP,1
2002-04-29,39.28,38.82,36.9846,38.82,38.5254,UP,1
2002-04-30,39.8,39.05,37.0,39.152,38.5958,DOWN,0
2002-05-01,39.3,39.8,37.0139,39.29,38.667,DOWN,0
2002-05-02,39.3,39.2,37.0268,39.3,38.732,DOWN,0
2002-05-03,38.75,38.75,37.0356,39.286,38.7914,DOWN,0
2002-05-06,38.1,38.75,37.0416,39.05,38.8284,DOWN,0
2002-05-07,37.84,37.9,37.0462,38.658,38.8614,UP,1
2002-05-08,37.85,37.94,37.0501,38.368,38.895,DOWN,0
2002-05-09,37.25,37.4,37.0522,37.958,38.918,DOWN,0
2002-05-10,36.81,37.4,37.0498,37.57,38.9342,UP,1
2002-05-13,37.0,36.9,37.0491,37.35,38.9382,UP,1
2002-05-14,37.22,37.1,37.0509,37.226,38.9326,UP,1
2002-05-15,37.4,37.25,37.0554,37.136,38.9186,DOWN,0
2002-05-16,37.0,37.5,37.0575,37.086,38.8966,UP,1
2002-05-17,37.24,37.1,37.0601,37.172,38.8782,UP,1
2002-05-20,37.28,37.15,37.0648,37.228,38.8588,DOWN,0
2002-05-21,36.87,37.2,37.0641,37.158,38.8362,UP,1
2002-05-22,37.15,36.8,37.0626,37.108,38.8194,UP,1
2002-05-23,37.7,37.22,37.0639,37.248,38.8192,DOWN,0
2002-05-24,37.15,37.85,37.0639,37.23,38.7852,UP,1
2002-05-28,37.89,37.3,37.0678,37.352,38.7712,UP,1
2002-05-29,38.26,38.0,37.0719,37.63,38.7666,UP,1
2002-05-30,38.6,38.25,37.0766,37.92,38.7606,DOWN,0
2002-05-31,38.4,38.6,37.0801,38.06,38.7556,DOWN,0
2002-06-03,38.4,38.45,37.0834,38.31,38.7436,UP,1
2002-06-04,38.56,38.25,37.086,38.444,38.7338,UP,1
2002-06-05,38.68,38.8,37.0909,38.528,38.7274,DOWN,0
2002-06-06,38.25,38.7,37.0916,38.458,38.7084,UP,1
2002-06-07,38.7,38.5,37.0929,38.518,38.6986,DOWN,0
2002-06-10,38.52,38.65,37.0925,38.542,38.6866,DOWN,0
2002-06-11,38.5,38.51,37.0903,38.53,38.676,DOWN,0
2002-06-12,38.49,38.75,37.0877,38.492,38.67,DOWN,0
2002-06-13,38.35,38.6,37.0831,38.512,38.6612,UP,1
2002-06-14,38.41,38.4,37.0788,38.454,38.6474,DOWN,0
2002-06-17,38.1,38.41,37.0727,38.37,38.617,DOWN,0
2002-06-18,38.05,37.92,37.0682,38.28,38.5762,UP,1
2002-06-19,38.1,38.0,37.065,38.202,38.524,DOWN,0
2002-06-20,38.05,38.12,37.0617,38.142,38.4644,UP,1
2002-06-21,38.1,38.17,37.0622,38.08,38.4146,UP,1
2002-06-24,38.35,38.3,37.0647,38.13,38.3508,DOWN,0
2002-06-25,38.34,38.35,37.0671,38.188,38.298,DOWN,0
2002-06-26,37.34,37.78,37.0653,38.036,38.237,DOWN,0
2002-06-27,37.2,37.42,37.0636,37.866,38.1838,DOWN,0
2002-06-28,37.03,37.18,37.064,37.652,38.1252,UP,1
2002-07-01,37.25,37.03,37.0672,37.432,38.0802,DOWN,0
2002-07-02,37.13,37.35,37.0693,37.19,38.0432,DOWN,0
2002-07-03,36.51,37.15,37.0723,37.024,38.0106,UP,1
2002-07-05,37.07,36.6,37.0729,36.998,37.9798,DOWN,0
2002-07-08,35.83,37.0,37.0683,36.758,37.9114,UP,1
2002-07-09,36.0,36.05,37.0669,36.508,37.855,DOWN,0
2002-07-10,35.26,35.9,37.063,36.134,37.7746,DOWN,0
2002-07-11,34.6,35.1,37.0552,35.752,37.6706,UP,1
2002-07-12,34.83,34.6,37.0476,35.304,37.5812,UP,1
2002-07-15,35.25,34.8,37.0424,35.188,37.5002,DOWN,0
2002-07-16,35.0,35.1,37.034,34.988,37.4252,DOWN,0
2002-07-17,34.52,35.1,37.0211,34.84,37.3536,DOWN,0
2002-07-18,33.28,33.4,37.0014,34.576,37.2624,DOWN,0
2002-07-19,32.62,33.03,36.9799,34.134,37.1578,DOWN,0
2002-07-22,31.76,32.5,36.9588,33.436,37.048,DOWN,0
2002-07-23,30.8,31.6,36.9313,32.596,36.9278,UP,1
2002-07-24,31.02,30.55,36.9055,31.896,36.8082,UP,1
2002-07-25,32.11,31.2,36.8877,31.662,36.706,UP,1
2002-07-26,33.35,32.05,36.8784,31.808,36.625,UP,1
2002-07-29,35.38,33.6,36.8775,32.532,36.5926,UP,1
2002-07-30,36.2,35.2,36.8813,33.612,36.5718,UP,1
2002-07-31,37.0,36.19,36.8888,34.808,36.5662,DOWN,0
2002-08-01,35.25,36.27,36.8861,35.436,36.5338,DOWN,0
2002-08-02,34.7,35.2,36.882,35.706,36.4848,DOWN,0
2002-08-05,33.88,34.6,36.8734,35.406,36.4084,UP,1
2002-08-06,33.95,33.75,36.8651,34.956,36.3444,UP,1
2002-08-07,34.7,33.9,36.861,34.496,36.2806,DOWN,0
2002-08-08,34.15,34.6,36.8559,34.276,36.1984,DOWN,0
2002-08-09,33.55,34.0,36.8494,34.046,36.0974,UP,1
2002-08-12,34.2,33.65,36.8469,34.11,36.0134,DOWN,0
2002-08-13,33.75,34.3,36.8418,34.07,35.9204,UP,1
2002-08-14,33.96,33.9,36.8393,33.922,35.8284,UP,1
2002-08-15,34.25,33.85,36.839,33.942,35.7398,UP,1
2002-08-16,35.0,34.0,36.8413,34.232,35.6748,DOWN,0
2002-08-19,34.52,35.1,36.8399,34.296,35.5912,UP,1
2002-08-20,34.63,34.42,36.8376,34.472,35.5134,DOWN,0
2002-08-21,34.6,34.7,36.8361,34.6,35.4354,DOWN,0
2002-08-22,34.58,34.6,36.8337,34.666,35.3572,DOWN,0
2002-08-23,34.56,34.5,36.8279,34.578,35.2814,UP,1
2002-08-26,35.0,34.6,36.8263,34.674,35.2132,UP,1
2002-08-27,35.2,35.0,36.8253,34.788,35.1552,UP,1
2002-08-28,35.22,35.0,36.8251,34.912,35.0986,DOWN,0
2002-08-29,35.22,35.11,36.8247,35.04,35.041,UP,1
2002-08-30,35.85,35.32,36.826,35.298,34.997,DOWN,0
2002-09-03,35.71,35.7,36.8245,35.44,34.9492,UP,1
2002-09-04,35.95,35.71,36.8226,35.59,34.9012,DOWN,0
2002-09-05,35.61,35.95,36.8193,35.668,34.8466,UP,1
2002-09-06,35.65,35.65,36.8156,35.754,34.8128,DOWN,0
2002-09-09,35.55,35.68,36.8122,35.694,34.7798,DOWN,0
2002-09-10,35.45,35.35,36.8066,35.642,34.7482,DOWN,0
2002-09-11,35.44,35.45,36.8001,35.54,34.712,DOWN,0
2002-09-12,35.06,35.38,36.7921,35.43,34.6706,DOWN,0
2002-09-13,34.93,34.98,36.7842,35.286,34.639,DOWN,0
2002-09-16,34.28,34.95,36.773,35.032,34.5832,UP,1
2002-09-17,34.55,34.35,36.7622,34.852,34.5576,DOWN,0
2002-09-18,34.5,34.55,36.7536,34.664,34.5276,DOWN,0
2002-09-19,34.35,34.5,36.7452,34.522,34.5094,UP,1
2002-09-20,34.43,34.36,36.7337,34.422,34.506,DOWN,0
2002-09-23,34.35,34.43,36.7207,34.436,34.4964,DOWN,0
2002-09-24,34.18,34.25,36.7051,34.362,34.475,DOWN,0
2002-09-25,33.95,34.1,36.688,34.252,34.454,DOWN,0
2002-09-26,33.55,33.39,36.6728,34.092,34.4346,DOWN,0
2002-09-27,32.67,33.55,36.6507,33.74,34.4224,UP,1
2002-09-30,33.15,32.51,36.6299,33.5,34.433,DOWN,0
2002-10-01,32.84,33.1,36.6066,33.232,34.4546,DOWN,0
2002-10-02,32.5,32.8,36.5841,32.942,34.4886,UP,1
2002-10-03,32.57,32.43,36.5619,32.746,34.5196,DOWN,0
2002-10-04,31.97,32.5,36.536,32.606,34.5168,DOWN,0
2002-10-07,31.36,32.05,36.5088,32.248,34.477,DOWN,0
2002-10-08,30.8,31.11,36.4811,31.84,34.3854,DOWN,0
2002-10-09,29.74,30.7,36.4473,31.288,34.2562,UP,1
2002-10-10,30.31,29.43,36.4158,30.836,34.1224,UP,1
2002-10-11,30.55,30.25,36.3863,30.552,34.0284,DOWN,0
2002-10-14,30.45,30.53,36.3578,30.37,33.9434,UP,1
2002-10-15,31.23,30.4,36.3327,30.456,33.8904,DOWN,0
2002-10-16,30.84,31.1,36.3034,30.676,33.8282,UP,1
2002-10-17,31.05,30.84,36.2764,30.824,33.7552,DOWN,0
2002-10-18,30.88,31.45,36.2461,30.89,33.6898,DOWN,0
2002-10-21,30.66,30.88,36.2159,30.932,33.632,DOWN,0
2002-10-22,30.65,30.55,36.1866,30.816,33.561,DOWN,0
2002-10-23,30.33,30.6,36.1545,30.714,33.4926,UP,1
2002-10-24,31.01,30.28,36.1276,30.706,33.4336,UP,1
2002-10-25,31.3,31.15,36.1028,30.79,33.3746,DOWN,0
2002-10-28,31.14,31.7,36.0771,30.886,33.2974,DOWN,0
2002-10-29,30.75,31.0,36.0474,30.906,33.222,UP,1
2002-10-30,30.91,30.8,36.0194,31.022,33.1476,UP,1
2002-10-31,31.34,31.08,35.9964,31.088,33.0824,UP,1
2002-11-01,31.6,31.2,35.9754,31.148,33.0228,UP,1
2002-11-04,32.37,31.6,35.961,31.394,32.979,UP,1
2002-11-05,32.7,31.89,35.9486,31.784,32.933,UP,1
2002-11-06,32.85,32.62,35.9369,32.172,32.886,DOWN,0
2002-11-07,32.68,32.8,35.9248,32.44,32.8352,DOWN,0
2002-11-08,32.43,32.75,35.9135,32.606,32.7794,DOWN,0
2002-11-11,32.2,32.35,35.9015,32.572,32.7064,UP,1
2002-11-12,32.85,32.2,35.8922,32.602,32.6492,DOWN,0
2002-11-13,32.67,32.65,35.8808,32.566,32.5836,UP,1
2002-11-14,33.1,32.67,35.872,32.65,32.5334,UP,1
2002-11-15,33.43,32.98,35.8637,32.85,32.489,DOWN,0
2002-11-18,33.35,33.43,35.8531,33.08,32.445,DOWN,0
2002-11-19,33.2,33.25,35.8398,33.15,32.4,UP,1
2002-11-20,33.26,33.3,35.8285,33.268,32.3564,UP,1
2002-11-21,33.39,33.2,35.8182,33.326,32.323,UP,1
2002-11-22,33.98,33.45,35.8088,33.436,32.304,DOWN,0
2002-11-25,33.9,34.06,35.7979,33.546,32.2964,DOWN,0
2002-11-26,33.85,33.9,35.788,33.676,32.2824,UP,1
2002-11-27,33.98,34.07,35.7779,33.82,32.272,UP,1
2002-11-29,33.99,34.05,35.7686,33.94,32.2648,DOWN,0
2002-12-02,33.98,34.0,35.7571,33.94,32.2558,UP,1
2002-12-03,34.35,33.88,35.7501,34.03,32.2558,DOWN,0
2002-12-04,34.0,34.3,35.7399,34.06,32.2522,DOWN,0
2002-12-05,33.97,33.95,35.7308,34.058,32.2526,DOWN,0
2002-12-06,33.7,33.94,35.7181,34.0,32.2556,UP,1
2002-12-09,33.9,33.6,35.7066,33.984,32.2802,DOWN,0
2002-12-10,33.75,33.8,35.6945,33.864,32.2922,UP,1
2002-12-11,33.9,33.6,35.6835,33.844,32.3134,UP,1
2002-12-12,34.02,33.85,35.6736,33.854,32.3438,UP,1
2002-12-13,34.31,34.15,35.6612,33.976,32.3786,DOWN,0
2002-12-16,33.75,33.5,35.6424,33.946,32.4142,DOWN,0
2002-12-17,33.3,33.65,35.6184,33.856,32.453,DOWN,0
2002-12-18,33.05,33.4,35.5932,33.686,32.498,DOWN,0
2002-12-19,33.0,33.06,35.5674,33.482,32.5632,DOWN,0
2002-12-20,32.25,32.91,35.5374,33.07,32.602,UP,1
2002-12-23,32.52,32.3,35.51,32.824,32.6414,UP,1
2002-12-24,32.53,32.7,35.4827,32.67,32.683,UP,1
2002-12-26,32.8,32.5,35.4581,32.62,32.7144,DOWN,0
2002-12-27,32.4,32.8,35.4259,32.5,32.7456,UP,1
2002-12-30,32.65,32.3,35.3962,32.58,32.7776,UP,1
2002-12-31,33.0,32.75,35.3687,32.676,32.82,DOWN,0
2003-01-02,32.97,33.1,35.3391,32.764,32.8662,UP,1
2003-01-03,33.46,32.97,35.3131,32.896,32.9224,UP,1
2003-01-06,33.99,33.54,35.2881,33.214,32.9956,DOWN,0
2003-01-07,33.6,33.99,35.2608,33.404,33.0474,DOWN,0
2003-01-08,33.51,33.62,35.2334,33.506,33.0916,DOWN,0
2003-01-09,33.35,33.5,35.2041,33.582,33.1358,DOWN,0
2003-01-10,33.02,33.2,35.1733,33.494,33.1812,DOWN,0
2003-01-13,32.9,33.02,35.1422,33.276,33.221,DOWN,0
2003-01-14,32.81,32.9,35.1111,33.118,33.2504,UP,1
2003-01-15,32.9,32.75,35.0816,32.996,33.2764,DOWN,0
2003-01-16,32.55,32.85,35.0504,32.836,33.28,DOWN,0
2003-01-17,31.45,32.4,35.0122,32.522,33.255,UP,1
2003-01-21,31.7,31.75,34.9726,32.282,33.232,DOWN,0
2003-01-22,31.49,31.45,34.9296,32.018,33.2082,DOWN,0
2003-01-23,31.39,31.59,34.883,31.716,33.1874,DOWN,0
2003-01-24,31.25,31.41,34.8341,31.456,33.1684,DOWN,0
2003-01-27,30.7,31.35,34.7846,31.306,33.1254,UP,1
2003-01-28,31.13,30.85,34.7326,31.192,33.0946,UP,1
2003-01-29,31.49,31.12,34.6851,31.192,33.0624,DOWN,0
2003-01-30,31.06,31.49,34.6385,31.126,33.015,UP,1
2003-01-31,31.5,31.08,34.5967,31.176,32.978,DOWN,0
2003-02-03,31.21,31.5,34.5529,31.278,32.9382,UP,1
2003-02-04,31.5,31.22,34.5129,31.352,32.903,DOWN,0
2003-02-05,31.48,31.5,34.4754,31.35,32.8648,UP,1
2003-02-06,31.5,31.4,34.4422,31.438,32.8152,DOWN,0
2003-02-07,31.36,31.75,34.406,31.41,32.7644,UP,1
2003-02-10,31.43,31.36,34.3669,31.454,32.716,DOWN,0
2003-02-11,31.0,31.5,34.3278,31.354,32.6564,DOWN,0
2003-02-12,30.83,30.9,34.2855,31.224,32.5932,UP,1
2003-02-13,30.95,30.84,34.2413,31.114,32.5326,DOWN,0
2003-02-14,30.7,30.8,34.1983,30.982,32.4596,UP,1
2003-02-18,31.02,30.8,34.1569,30.9,32.4,UP,1
