ticker,APD US Equity,APD US Equity,APD US Equity,APD US Equity,APD US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2001-05-22,42.897,42.8508,35.3375,43.0061,38.86,DOWN,0
2001-05-23,42.5272,42.8045,35.3921,42.8766,38.9562,DOWN,0
2001-05-24,41.6489,42.4347,35.4409,42.4218,39.0485,UP,1
2001-05-25,42.444,41.6027,35.4931,42.407,39.1603,UP,1
2001-05-29,42.8415,42.5272,35.549,42.4717,39.2829,DOWN,0
2001-05-30,42.5457,42.8045,35.5993,42.4015,39.3855,UP,1
2001-05-31,43.2391,42.6381,35.6503,42.5438,39.515,UP,1
2001-06-01,43.6828,43.313,35.7037,42.9506,39.6747,UP,1
2001-06-04,44.1266,43.6828,35.7571,43.2871,39.8617,UP,1
2001-06-05,44.2745,43.9417,35.8077,43.5737,40.0292,DOWN,0
2001-06-06,44.2375,44.3669,35.8642,43.9121,40.1847,UP,1
2001-06-07,44.3762,44.1913,35.9214,44.1395,40.3511,DOWN,0
2001-06-08,43.9971,44.4686,35.9767,44.2024,40.5123,DOWN,0
2001-06-11,43.6366,43.6366,36.0247,44.1044,40.6852,UP,1
2001-06-12,43.6643,43.4055,36.0706,43.9824,40.8485,UP,1
2001-06-13,43.7845,43.5441,36.1162,43.8918,40.992,DOWN,0
2001-06-14,42.9525,43.729,36.1576,43.607,41.1395,UP,1
2001-06-15,43.4055,42.3423,36.1998,43.4887,41.2737,UP,1
2001-06-18,43.5441,43.4147,36.2468,43.4702,41.3937,UP,1
2001-06-19,43.9694,43.4055,36.2987,43.5312,41.53,UP,1
2001-06-20,44.0434,44.2005,36.3499,43.583,41.6465,DOWN,0
2001-06-21,43.387,43.8215,36.3932,43.6699,41.7142,DOWN,0
2001-06-22,42.1851,43.2021,36.4238,43.4258,41.7711,DOWN,0
2001-06-25,41.7506,42.3238,36.4616,43.0671,41.8194,UP,1
2001-06-26,42.1574,41.1404,36.5059,42.7047,41.8675,DOWN,0
2001-06-27,42.0649,42.1574,36.5519,42.309,41.9268,DOWN,0
2001-06-28,42.0372,41.7414,36.598,42.039,41.9545,UP,1
2001-06-29,42.2961,41.7598,36.6479,42.0612,42.0093,UP,1
2001-07-02,42.7213,42.3885,36.6986,42.2554,42.0816,DOWN,0
2001-07-03,42.7121,42.5272,36.7507,42.3663,42.1546,DOWN,0
2001-07-05,42.5179,42.5734,36.8051,42.4569,42.2112,DOWN,0
2001-07-06,41.3531,42.6104,36.8538,42.3201,42.2478,UP,1
2001-07-09,41.8338,41.6027,36.9081,42.2276,42.284,UP,1
2001-07-10,42.1851,42.0187,36.9645,42.1204,42.3243,DOWN,0
2001-07-11,41.991,42.5272,37.0179,41.9762,42.3693,UP,1
2001-07-12,43.1374,41.88,37.0793,42.1001,42.4405,UP,1
2001-07-13,43.2206,43.3685,37.1425,42.4736,42.5117,DOWN,0
2001-07-16,42.8785,43.2206,37.2021,42.6825,42.5838,UP,1
2001-07-17,43.8307,42.9894,37.2583,43.0116,42.6601,UP,1
2001-07-18,44.0156,43.7845,37.312,43.4166,42.7487,UP,1
2001-07-19,44.3669,44.0156,37.3682,43.6625,42.8325,DOWN,0
2001-07-20,40.8538,42.5272,37.4018,43.1891,42.8402,DOWN,0
2001-07-23,39.2452,39.0141,37.4267,42.4625,42.8023,DOWN,0
2001-07-24,38.4409,38.598,37.4438,41.3845,42.7565,UP,1
2001-07-25,38.9031,38.3207,37.4624,40.362,42.7108,DOWN,0
2001-07-26,38.3669,38.9586,37.4777,39.162,42.6485,DOWN,0
2001-07-27,38.1728,38.3762,37.4914,38.6258,42.5484,DOWN,0
2001-07-30,37.655,38.1635,37.5038,38.3077,42.4231,UP,1
2001-07-31,37.7475,37.4239,37.5221,38.1691,42.3277,UP,1
2001-08-01,37.8677,38.3669,37.5453,37.962,42.2347,UP,1
2001-08-02,38.1358,37.7198,37.5672,37.9158,42.1394,UP,1
2001-08-03,38.4501,38.1358,37.5936,37.9712,42.0579,UP,1
2001-08-06,38.7645,38.4501,37.6225,38.1931,42.0002,UP,1
2001-08-07,39.1343,38.8292,37.6659,38.4705,41.934,DOWN,0
2001-08-08,38.6165,38.9678,37.7033,38.6202,41.8495,DOWN,0
2001-08-09,38.2745,38.6443,37.7375,38.648,41.7641,UP,1
2001-08-10,38.9124,38.3392,37.7642,38.7404,41.6776,DOWN,0
2001-08-13,38.9031,39.0603,37.7897,38.7682,41.582,UP,1
2001-08-14,38.9678,38.7367,37.819,38.7349,41.4788,DOWN,0
2001-08-15,38.3669,38.9031,37.8427,38.6849,41.3606,DOWN,0
2001-08-16,37.9786,38.1358,37.8636,38.6258,41.2355,UP,1
2001-08-17,38.2282,37.7845,37.8822,38.489,41.1125,DOWN,0
2001-08-20,38.0711,38.2282,37.9024,38.3225,40.994,UP,1
2001-08-21,38.2375,38.0711,37.9258,38.1765,40.886,UP,1
2001-08-22,38.4963,38.4594,37.9521,38.2024,40.7826,UP,1
2001-08-23,38.746,38.4963,37.9812,38.3558,40.6819,UP,1
2001-08-24,39.2914,38.709,38.0112,38.5685,40.6087,UP,1
2001-08-27,39.8646,40.2159,38.0418,38.9272,40.5378,DOWN,0
2001-08-28,39.5133,39.5873,38.073,39.1823,40.4572,DOWN,0
2001-08-29,39.125,39.4763,38.1085,39.3081,40.3603,DOWN,0
2001-08-30,38.8754,39.0603,38.144,39.3339,40.257,UP,1
2001-08-31,39.199,38.8477,38.1805,39.3155,40.1732,UP,1
2001-09-04,39.3839,39.3376,38.2174,39.2193,40.1172,DOWN,0
2001-09-05,39.3376,39.2914,38.261,39.1842,40.0689,DOWN,0
2001-09-06,38.8477,39.1527,38.2995,39.1287,40.0027,DOWN,0
2001-09-07,38.182,38.6628,38.3361,38.99,39.9251,DOWN,0
2001-09-10,37.6643,38.3207,38.3707,38.6831,39.8376,DOWN,0
2001-09-17,34.6504,35.3623,38.3888,37.7364,39.6847,UP,1
2001-09-18,34.6874,35.1312,38.4063,36.8064,39.524,DOWN,0
2001-09-19,33.578,34.6412,38.4182,35.7524,39.3413,DOWN,0
2001-09-20,32.4039,33.7999,38.4256,34.5968,39.1391,DOWN,0
2001-09-21,31.0541,29.8153,38.422,33.2747,38.9331,UP,1
2001-09-24,33.5503,31.618,38.4305,33.0547,38.7674,UP,1
2001-09-25,33.7536,33.6519,38.4367,32.868,38.5988,UP,1
2001-09-26,34.105,34.0217,38.4373,32.9734,38.4411,UP,1
2001-09-27,34.5302,34.0125,38.4409,33.3986,38.2689,UP,1
2001-09-28,35.6674,34.484,38.4537,34.3213,38.1179,DOWN,0
2001-10-01,35.5194,35.6674,38.4669,34.7151,37.9707,UP,1
2001-10-02,35.6674,35.5194,38.4783,35.0979,37.8074,DOWN,0
2001-10-03,35.6026,35.6674,38.4908,35.3974,37.6391,DOWN,0
2001-10-04,35.4547,35.7321,38.4999,35.5823,37.4609,UP,1
2001-10-05,35.5379,35.4547,38.5071,35.5564,37.3546,DOWN,0
2001-10-08,34.6042,35.3161,38.5132,35.3734,37.2618,UP,1
2001-10-09,34.7059,34.6042,38.5237,35.1811,37.1871,UP,1
2001-10-10,36.0834,34.6134,38.5352,35.2772,37.1307,UP,1
2001-10-11,37.1928,35.9632,38.546,35.6248,37.1072,DOWN,0
2001-10-12,36.6381,36.8877,38.5576,35.8449,37.0765,DOWN,0
2001-10-15,36.2406,36.4255,38.5606,36.1721,37.0482,DOWN,0
2001-10-16,35.9447,36.2868,38.556,36.4199,37.0121,DOWN,0
2001-10-17,35.011,35.9447,38.5421,36.2054,36.955,DOWN,0
2001-10-18,34.863,34.8353,38.5217,35.7395,36.8896,DOWN,0
2001-10-19,34.0402,34.9,38.4986,35.2199,36.8014,UP,1
2001-10-22,36.0834,34.6689,38.4895,35.1885,36.7477,UP,1
2001-10-23,36.259,36.0557,38.4839,35.2513,36.6902,UP,1
2001-10-24,36.5456,36.259,38.4782,35.5583,36.6488,UP,1
2001-10-25,37.0264,36.1481,38.4724,35.9909,36.6239,UP,1
2001-10-26,37.9139,37.0171,38.4733,36.7657,36.6039,DOWN,0
2001-10-29,37.313,37.6366,38.4715,37.0116,36.5721,DOWN,0
2001-10-30,36.9154,36.5179,38.4743,37.1429,36.531,UP,1
2001-10-31,37.0171,36.8877,38.4768,37.2372,36.504,UP,1
2001-11-01,37.9324,37.1096,38.4906,37.4184,36.5031,UP,1
2001-11-02,38.8292,37.8677,38.5116,37.6014,36.5151,DOWN,0
2001-11-05,38.7275,38.9771,38.5331,37.8843,36.5283,UP,1
2001-11-06,39.4393,38.7367,38.5598,38.3891,36.5523,DOWN,0
2001-11-07,38.8569,38.9771,38.5848,38.7571,36.5595,UP,1
2001-11-08,39.2082,38.9031,38.6147,39.0122,36.5688,UP,1
2001-11-09,39.4301,38.9771,38.644,39.1324,36.5715,DOWN,0
2001-11-12,38.8477,39.4301,38.6704,39.1564,36.5512,UP,1
2001-11-13,39.7629,38.9401,38.6985,39.2212,36.5562,UP,1
2001-11-14,40.5118,40.0865,38.7283,39.5521,36.5839,UP,1
2001-11-15,41.1589,40.5857,38.7659,39.9423,36.6296,UP,1
2001-11-16,41.2236,41.39,38.8007,40.301,36.6701,UP,1
2001-11-19,41.954,41.6027,38.8347,40.9222,36.7215,UP,1
2001-11-20,42.2776,41.954,38.8715,41.4252,36.7803,DOWN,0
2001-11-21,41.8431,42.0187,38.9053,41.6914,36.8402,UP,1
2001-11-23,42.3608,41.9263,38.9415,41.9318,36.9238,UP,1
2001-11-26,42.5919,42.481,38.9745,42.2055,37.0223,DOWN,0
2001-11-27,42.2221,42.5272,39.0081,42.2591,37.1738,DOWN,0
2001-11-28,41.9632,41.9447,39.0387,42.1962,37.3193,UP,1
2001-11-29,42.0464,41.8708,39.0661,42.2369,37.4886,UP,1
2001-11-30,42.2683,42.0464,39.0971,42.2184,37.6859,DOWN,0
2001-12-03,42.1574,42.2683,39.1276,42.1315,37.908,UP,1
2001-12-04,43.0911,42.1574,39.1606,42.3053,38.0988,UP,1
2001-12-05,43.9971,43.0911,39.1982,42.7121,38.3037,DOWN,0
2001-12-06,43.8954,43.5904,39.233,43.0819,38.4995,DOWN,0
2001-12-07,43.1281,43.3223,39.2669,43.2538,38.6714,DOWN,0
2001-12-10,42.1204,43.1281,39.2914,43.2464,38.8005,UP,1
2001-12-11,42.86,42.1574,39.3259,43.2002,38.9473,DOWN,0
2001-12-12,42.4532,42.86,39.3592,42.8914,39.083,DOWN,0
2001-12-13,41.6951,42.2683,39.395,42.4514,39.2049,DOWN,0
2001-12-14,41.4917,41.6027,39.423,42.1241,39.3256,UP,1
2001-12-17,43.0357,41.5102,39.4564,42.3072,39.4756,UP,1
2001-12-18,44.0064,42.9894,39.4889,42.5364,39.6636,DOWN,0
2001-12-19,43.5626,43.4517,39.522,42.7583,39.8408,UP,1
2001-12-20,44.0434,43.6828,39.5564,43.228,40.0,DOWN,0
2001-12-21,43.3592,44.0341,39.5862,43.6015,40.1233,UP,1
2001-12-24,43.4517,43.0357,39.6101,43.6847,40.2596,DOWN,0
2001-12-26,43.4055,43.4517,39.6307,43.5645,40.4029,UP,1
2001-12-27,43.4424,43.1743,39.6491,43.5404,40.5528,DOWN,0
2001-12-28,43.424,43.4517,39.6686,43.4166,40.7211,DOWN,0
2001-12-31,43.3685,43.2853,39.6951,43.4184,40.8912,UP,1
2002-01-02,43.4517,43.4517,39.7237,43.4184,41.0794,DOWN,0
2002-01-03,43.4424,43.4517,39.7558,43.4258,41.2266,UP,1
2002-01-04,43.9232,43.4517,39.7911,43.522,41.3799,UP,1
2002-01-07,44.1913,44.0156,39.8285,43.6754,41.5328,DOWN,0
2002-01-08,43.5904,44.1913,39.8594,43.7198,41.6641,DOWN,0
2002-01-09,43.3407,43.6828,39.8923,43.6976,41.7726,DOWN,0
2002-01-10,42.6843,43.4332,39.9272,43.546,41.88,DOWN,0
2002-01-11,41.9078,42.5272,39.9628,43.1429,41.9799,DOWN,0
2002-01-14,41.1219,41.9078,39.989,42.529,42.062,UP,1
2002-01-15,41.1404,41.1219,40.0123,42.039,42.1261,DOWN,0
2002-01-16,40.7984,40.9093,40.0361,41.5306,42.1655,UP,1
2002-01-17,41.2791,41.3716,40.0628,41.2495,42.2166,DOWN,0
2002-01-18,40.6874,41.2144,40.0913,41.0055,42.2415,UP,1
2002-01-22,40.7152,40.2159,40.1173,40.9241,42.2787,UP,1
2002-01-23,41.8893,40.9093,40.1437,41.0739,42.3323,UP,1
2002-01-24,42.934,42.0095,40.1805,41.501,42.4024,UP,1
2002-01-25,43.1281,42.7398,40.2127,41.8708,42.488,DOWN,0
2002-01-28,42.5272,43.1374,40.2376,42.2387,42.5433,DOWN,0
2002-01-29,42.1666,42.5272,40.2627,42.529,42.5764,UP,1
2002-01-30,42.4255,42.0187,40.2837,42.6363,42.6017,UP,1
2002-01-31,42.7583,42.4255,40.2975,42.6011,42.6324,UP,1
2002-02-01,43.1558,42.7583,40.3166,42.6067,42.6564,DOWN,0
2002-02-04,42.6474,42.9432,40.3331,42.6307,42.6638,DOWN,0
2002-02-05,42.3145,43.0172,40.3459,42.6603,42.6733,UP,1
2002-02-06,42.4255,42.2683,40.3626,42.6603,42.6745,UP,1
2002-02-07,42.4347,42.3423,40.3715,42.5956,42.6714,UP,1
2002-02-08,43.3223,42.6843,40.3903,42.6289,42.6934,UP,1
2002-02-11,44.2745,43.5072,40.4161,42.9543,42.7396,DOWN,0
2002-02-12,43.8954,44.2375,40.4403,43.2705,42.7766,DOWN,0
2002-02-13,43.5996,43.8677,40.4599,43.5053,42.8032,DOWN,0
2002-02-14,43.4055,43.7845,40.4793,43.6995,42.8282,UP,1
2002-02-15,44.2098,43.6366,40.5002,43.877,42.8506,DOWN,0
2002-02-19,43.1743,44.1913,40.5152,43.6569,42.8341,UP,1
2002-02-20,43.3407,43.5441,40.5332,43.546,42.823,DOWN,0
2002-02-21,42.9987,43.4055,40.5503,43.4258,42.8204,UP,1
2002-02-22,43.5441,43.313,40.5697,43.4535,42.8489,UP,1
2002-02-25,44.2375,43.6828,40.5946,43.4591,42.8765,DOWN,0
2002-02-26,43.8862,44.3485,40.6139,43.6015,42.9051,UP,1
2002-02-27,45.1066,43.9602,40.6415,43.9546,42.9733,DOWN,0
2002-02-28,44.8384,45.7629,40.6648,44.3226,43.0403,UP,1
2002-03-01,45.652,45.0696,40.6907,44.7441,43.0926,UP,1
2002-03-04,47.538,46.2252,40.7227,45.4042,43.1632,DOWN,0
2002-03-05,45.7629,46.7614,40.7479,45.7796,43.2072,UP,1
2002-03-06,46.7614,45.578,40.7758,46.1106,43.2616,DOWN,0
2002-03-07,46.4101,46.7614,40.8004,46.4249,43.3226,UP,1
2002-03-08,46.521,47.122,40.8171,46.5987,43.384,UP,1
2002-03-11,47.1497,46.7059,40.8333,46.521,43.4589,DOWN,0
2002-03-12,47.1497,46.7799,40.8564,46.7984,43.533,DOWN,0
2002-03-13,46.974,47.1497,40.8787,46.8409,43.604,UP,1
2002-03-14,47.2606,46.974,40.9005,47.011,43.6819,UP,1
2002-03-15,48.028,47.8431,40.928,47.3124,43.7734,UP,1
2002-03-18,48.3053,48.028,40.9613,47.5435,43.8707,UP,1
2002-03-19,49.0449,48.0835,40.9943,47.9226,43.9731,DOWN,0
2002-03-20,48.7214,48.9987,41.0237,48.2721,44.0637,DOWN,0
2002-03-21,47.5565,48.4902,41.0488,48.3312,44.143,DOWN,0
2002-03-22,47.011,47.4271,41.0676,48.1278,44.2164,DOWN,0
2002-03-25,45.9016,46.4101,41.0787,47.6471,44.2808,UP,1
2002-03-26,46.8261,45.8092,41.0922,47.2033,44.3792,UP,1
2002-03-27,47.9633,46.6412,41.1107,47.0517,44.516,DOWN,0
2002-03-28,47.7506,48.0187,41.1282,47.0905,44.6482,DOWN,0
2002-04-01,46.9278,47.612,41.141,47.0739,44.7708,DOWN,0
2002-04-02,46.5858,46.7799,41.1539,47.2107,44.8769,DOWN,0
2002-04-03,45.8554,46.595,41.165,47.0166,44.9803,DOWN,0
2002-04-04,45.1528,45.4856,41.1725,46.4545,45.069,UP,1
2002-04-05,46.1512,45.615,41.1843,46.1346,45.1543,UP,1
2002-04-08,46.2252,45.7629,41.2007,45.9941,45.2201,UP,1
2002-04-09,46.7337,46.4101,41.2173,46.0237,45.2922,UP,1
2002-04-10,47.1497,47.011,41.2353,46.2825,45.3846,DOWN,0
2002-04-11,46.9278,47.1589,41.2501,46.6375,45.4799,DOWN,0
2002-04-12,46.7614,46.9925,41.2637,46.7596,45.5666,DOWN,0
2002-04-15,46.0126,46.7337,41.2768,46.717,45.6317,UP,1
2002-04-16,47.2514,46.1327,41.3022,46.8206,45.7136,DOWN,0
2002-04-17,46.6875,47.1497,41.3269,46.7281,45.7944,DOWN,0
2002-04-18,46.3454,46.6967,41.3478,46.6116,45.875,UP,1
2002-04-19,46.4101,46.6227,41.3695,46.5414,45.9547,DOWN,0
2002-04-22,45.4116,46.5026,41.3864,46.4212,46.0142,DOWN,0
2002-04-23,43.0264,43.1743,41.39,45.5762,46.0083,UP,1
2002-04-24,44.3762,42.7583,41.3983,45.1139,46.0103,DOWN,0
2002-04-25,44.2745,44.3762,41.4061,44.6998,46.0179,UP,1
2002-04-26,44.3762,44.2745,41.4154,44.293,46.0335,DOWN,0
2002-04-29,43.6828,44.2837,41.4271,43.9472,46.039,UP,1
2002-04-30,44.4224,43.7753,41.44,44.2264,46.0433,UP,1
2002-05-01,45.2175,44.4224,41.4552,44.3947,46.0841,UP,1
2002-05-02,46.8631,45.2175,41.4795,44.9124,46.1546,UP,1
2002-05-03,46.8816,46.8631,41.4983,45.4135,46.2322,DOWN,0
2002-05-06,46.2622,46.7337,41.5135,45.9294,46.2866,UP,1
2002-05-07,46.8631,46.4101,41.5334,46.4175,46.3391,UP,1
2002-05-08,47.464,47.1867,41.5516,46.8668,46.4107,UP,1
2002-05-09,48.0095,47.4178,41.5715,47.0961,46.4687,DOWN,0
2002-05-10,47.1682,48.0095,41.5855,47.1534,46.5153,UP,1
2002-05-13,47.1959,47.1774,41.6172,47.3402,46.5462,UP,1
2002-05-14,48.2868,47.2884,41.6624,47.6249,46.5612,DOWN,0
2002-05-15,48.2499,47.917,41.7115,47.7821,46.6109,DOWN,0
2002-05-16,47.8523,48.4995,41.7562,47.7506,46.6327,DOWN,0
2002-05-17,47.6952,47.8431,41.8029,47.856,46.6584,DOWN,0
2002-05-20,46.9925,47.6304,41.847,47.8153,46.6679,DOWN,0
2002-05-21,46.8908,46.9925,41.8932,47.5361,46.6627,UP,1
2002-05-22,47.048,46.6597,41.9397,47.2958,46.6606,UP,1
2002-05-23,47.3531,46.9648,41.9871,47.1959,46.6682,DOWN,0
2002-05-24,46.6967,47.3623,42.0299,46.9962,46.6569,DOWN,0
2002-05-28,46.0033,46.558,42.0677,46.7984,46.6165,DOWN,0
2002-05-29,45.9016,45.6335,42.1033,46.6005,46.5684,DOWN,0
2002-05-30,45.6613,45.9016,42.136,46.3232,46.5007,UP,1
2002-05-31,46.3639,45.8924,42.1747,46.1254,46.4536,DOWN,0
2002-06-03,45.3007,46.6875,42.2098,45.8462,46.4084,DOWN,0
2002-06-04,44.8662,45.3099,42.2396,45.6187,46.3655,UP,1
2002-06-05,45.5318,45.1435,42.2728,45.5448,46.3581,DOWN,0
2002-06-06,44.672,45.3931,42.3013,45.3469,46.3151,UP,1
2002-06-07,45.0233,44.672,42.3346,45.0788,46.2563,UP,1
2002-06-10,45.7537,45.1158,42.3734,45.1694,46.2163,DOWN,0
2002-06-11,44.6073,45.7537,42.4053,45.1176,46.1699,UP,1
2002-06-12,44.7737,44.7737,42.4388,44.966,46.1337,DOWN,0
2002-06-13,43.8954,44.4964,42.4671,44.8107,46.0945,DOWN,0
2002-06-14,43.3315,43.8215,42.4913,44.4723,46.058,UP,1
2002-06-17,44.33,43.4517,42.5192,44.1876,46.0216,UP,1
2002-06-18,44.3854,44.3577,42.5447,44.1432,45.9848,DOWN,0
2002-06-19,44.2283,44.4964,42.5665,44.0341,45.9347,UP,1
2002-06-20,44.7367,44.4409,42.5926,44.2024,45.8865,UP,1
2002-06-21,44.8292,44.8384,42.6212,44.5019,45.8445,UP,1
2002-06-24,45.0973,44.8384,42.6523,44.6554,45.8112,UP,1
2002-06-25,45.3007,45.4856,42.6828,44.8384,45.797,UP,1
2002-06-26,45.6243,45.3099,42.714,45.1176,45.7644,UP,1
2002-06-27,45.9941,45.578,42.7473,45.3691,45.7506,UP,1
2002-06-28,46.6597,45.9016,42.7863,45.7352,45.7568,UP,1
2002-07-01,46.7891,46.5026,42.8294,46.0736,45.7644,DOWN,0
2002-07-02,45.2822,46.7891,42.8674,46.0699,45.7618,DOWN,0
2002-07-03,45.1898,45.2915,42.9201,45.983,45.8051,UP,1
2002-07-05,47.4733,45.5318,42.9841,46.2788,45.867,DOWN,0
2002-07-08,46.9001,47.5195,43.0507,46.3269,45.9196,DOWN,0
2002-07-09,45.7352,46.9001,43.1173,46.1161,45.9467,DOWN,0
2002-07-10,43.8307,45.4671,43.1812,45.8258,45.9497,DOWN,0
2002-07-11,43.2113,43.8307,43.2295,45.4301,45.9255,UP,1
2002-07-12,43.7845,43.0726,43.2797,44.6924,45.8968,DOWN,0
2002-07-15,42.7028,43.1651,43.3227,43.8529,45.8136,DOWN,0
2002-07-16,41.3253,42.0557,43.3566,42.9709,45.7025,UP,1
2002-07-17,41.954,41.7968,43.3881,42.5956,45.6163,DOWN,0
2002-07-18,41.2144,41.7876,43.4166,42.1962,45.5033,DOWN,0
2002-07-19,39.3654,41.2236,43.435,41.3124,45.3414,DOWN,0
2002-07-22,38.3854,39.8276,43.449,40.4489,45.1489,DOWN,0
2002-07-23,37.7198,38.3854,43.4603,39.7278,44.9599,UP,1
2002-07-24,40.4933,37.4886,43.4851,39.4356,44.8259,UP,1
2002-07-25,41.7414,40.1235,43.5207,39.541,44.695,DOWN,0
2002-07-26,40.9925,41.5287,43.5522,39.8665,44.5498,UP,1
2002-07-29,42.4717,41.6859,43.5841,40.6837,44.4422,DOWN,0
2002-07-30,41.0018,42.481,43.6032,41.3401,44.3083,DOWN,0
2002-07-31,40.9093,41.1497,43.6245,41.4233,44.1867,UP,1
2002-08-01,40.9648,40.9093,43.6481,41.268,44.0681,DOWN,0
2002-08-02,38.8292,40.9648,43.6626,40.8353,43.9038,DOWN,0
2002-08-05,37.9139,38.5056,43.6771,39.9238,43.715,UP,1
2002-08-06,39.7352,38.2375,43.7014,39.6705,43.5758,UP,1
2002-08-07,41.0387,40.1974,43.7364,39.6964,43.4765,UP,1
2002-08-08,42.0927,41.2699,43.7665,39.9219,43.4003,UP,1
2002-08-09,42.1944,42.0927,43.7962,40.595,43.3309,DOWN,0
2002-08-12,41.5565,41.7876,43.8212,41.3235,43.2348,DOWN,0
2002-08-13,41.464,41.5565,43.8434,41.6692,43.1581,UP,1
2002-08-14,42.3238,41.1404,43.8654,41.9263,43.1072,DOWN,0
2002-08-15,42.0742,42.3238,43.8893,41.9226,43.0381,DOWN,0
2002-08-16,41.7691,42.0464,43.9135,41.8375,42.98,UP,1
2002-08-19,43.2668,42.1389,43.9448,42.1796,42.9449,DOWN,0
2002-08-20,42.5087,42.8045,43.9677,42.3885,42.88,UP,1
2002-08-21,42.8877,42.5457,43.9879,42.5013,42.8456,UP,1
2002-08-22,44.0619,42.7583,44.0146,42.8988,42.8313,DOWN,0
2002-08-23,43.387,44.0619,44.0344,43.2224,42.8212,UP,1
2002-08-26,44.2837,43.5719,44.0615,43.4258,42.8402,UP,1
2002-08-27,44.5426,44.5611,44.0882,43.8326,42.8445,DOWN,0
2002-08-28,43.0264,44.7275,44.1061,43.8603,42.8173,DOWN,0
2002-08-29,43.0264,42.6104,44.127,43.6532,42.7933,UP,1
2002-08-30,43.3685,43.1743,44.1451,43.6495,42.7659,DOWN,0
2002-09-03,41.3161,43.1374,44.1491,43.056,42.6956,UP,1
2002-09-04,42.7213,41.7783,44.1569,42.6917,42.6481,DOWN,0
2002-09-05,40.7984,42.2591,44.1548,42.2461,42.5581,UP,1
2002-09-06,41.954,41.4455,44.1548,42.0316,42.4847,DOWN,0
2002-09-09,41.8615,41.9725,44.1527,41.7303,42.402,UP,1
2002-09-10,42.7028,41.8615,44.157,42.0076,42.3229,UP,1
2002-09-11,43.1281,43.1651,44.1608,42.089,42.2496,DOWN,0
2002-09-12,42.0649,42.897,44.1582,42.3423,42.1853,DOWN,0
2002-09-13,42.0095,41.8338,44.1571,42.3534,42.1217,DOWN,0
2002-09-16,41.6859,41.991,44.1557,42.3182,42.0059,DOWN,0
2002-09-17,41.1589,42.0649,44.1513,42.0095,41.8911,DOWN,0
2002-09-18,41.1404,40.5118,44.1457,41.6119,41.7992,DOWN,0
2002-09-19,39.4578,40.6689,44.1322,41.0905,41.7118,UP,1
2002-09-20,39.7352,39.2822,44.1154,40.6356,41.6422,DOWN,0
2002-09-23,38.9309,39.7352,44.0901,40.0846,41.5452,DOWN,0
2002-09-24,37.4886,37.8584,44.058,39.3506,41.4409,UP,1
2002-09-25,38.3577,39.0603,44.0342,38.794,41.3815,UP,1
2002-09-26,39.8369,38.3484,44.0228,38.8698,41.3392,DOWN,0
2002-09-27,39.0233,41.048,44.0036,38.7275,41.2954,DOWN,0
2002-09-30,38.8384,38.598,43.9855,38.709,41.2848,UP,1
2002-10-01,41.0295,39.8461,43.9822,39.4172,41.3377,DOWN,0
2002-10-02,38.5518,39.6427,43.9675,39.456,41.3544,DOWN,0
2002-10-03,38.0896,38.6535,43.9427,39.1065,41.3063,DOWN,0
2002-10-04,37.9232,38.5056,43.9123,38.8865,41.2299,UP,1
2002-10-07,38.0156,38.1543,43.8846,38.7219,41.1704,UP,1
2002-10-08,39.5225,38.3207,43.862,38.4205,41.1114,DOWN,0
2002-10-09,37.5256,39.0603,43.8328,38.2153,41.0419,UP,1
2002-10-10,40.1142,37.6273,43.8161,38.6202,41.026,UP,1
2002-10-11,41.1034,40.7614,43.8046,39.2563,41.0287,DOWN,0
2002-10-14,40.8908,41.048,43.7919,39.8313,41.07,UP,1
2002-10-15,42.3608,41.6027,43.7865,40.399,41.1589,DOWN,0
2002-10-16,40.6597,41.88,43.773,41.0258,41.1774,UP,1
2002-10-17,42.2036,41.5842,43.7668,41.4437,41.2007,DOWN,0
2002-10-18,41.4455,42.0649,43.7568,41.5121,41.1878,UP,1
2002-10-21,42.7028,41.4178,43.7507,41.8745,41.1979,DOWN,0
2002-10-22,41.1404,42.0187,43.7354,41.6304,41.1896,DOWN,0
2002-10-23,40.5857,40.6042,43.7204,41.6156,41.172,DOWN,0
2002-10-24,38.4409,40.4008,43.6959,40.8631,41.0944,UP,1
2002-10-25,40.5487,39.2914,43.6852,40.6837,41.0639,DOWN,0
2002-10-28,39.8276,40.8723,43.6748,40.1087,41.025,DOWN,0
2002-10-29,39.5688,39.4116,43.6671,39.7944,40.9511,UP,1
2002-10-30,39.8646,39.6612,43.6607,39.6501,40.8982,UP,1
2002-10-31,40.8631,39.8646,43.661,40.1346,40.8577,UP,1
2002-11-01,41.2051,40.4933,43.6606,40.2658,40.8006,DOWN,0
2002-11-04,40.6042,41.39,43.6602,40.4212,40.7449,DOWN,0
2002-11-05,40.5118,40.6967,43.6592,40.6098,40.6695,UP,1
2002-11-06,41.6397,40.6967,43.6579,40.9648,40.6114,DOWN,0
2002-11-07,40.4008,41.1774,43.6453,40.8723,40.5589,DOWN,0
2002-11-08,39.3284,40.5025,43.6263,40.497,40.485,DOWN,0
2002-11-11,38.1265,39.2637,43.6043,40.0014,40.3801,DOWN,0
2002-11-12,37.9786,38.2745,43.5833,39.4948,40.3134,UP,1
