ticker,TMO US Equity,TMO US Equity,TMO US Equity,TMO US Equity,TMO US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2001-07-12,18.545,18.286,22.8532,18.3295,21.8385,UP,1
2001-07-13,18.726,18.631,22.8331,18.3209,21.7474,DOWN,0
2001-07-16,17.674,18.631,22.8101,18.1794,21.6592,DOWN,0
2001-07-17,17.458,17.898,22.7813,18.0483,21.5557,UP,1
2001-07-18,18.554,17.45,22.7619,18.1915,21.4738,DOWN,0
2001-07-19,18.295,18.554,22.7337,18.1415,21.3799,DOWN,0
2001-07-20,17.907,18.381,22.7054,17.9776,21.2859,UP,1
2001-07-23,18.424,18.502,22.6816,18.1277,21.1953,UP,1
2001-07-24,18.813,18.631,22.6587,18.3985,21.1244,DOWN,0
2001-07-25,17.683,18.675,22.6331,18.2243,21.0371,UP,1
2001-07-26,18.33,17.079,22.6102,18.2312,20.9602,UP,1
2001-07-27,19.037,18.243,22.5916,18.4572,20.8912,UP,1
2001-07-30,19.425,19.037,22.5777,18.6573,20.813,UP,1
2001-07-31,19.667,19.494,22.5607,18.8281,20.7254,DOWN,0
2001-08-01,19.598,19.667,22.5441,19.2111,20.6274,UP,1
2001-08-02,19.692,19.623,22.5272,19.4836,20.5303,DOWN,0
2001-08-03,19.365,19.667,22.5108,19.5492,20.4357,DOWN,0
2001-08-06,19.149,19.321,22.4974,19.494,20.3357,DOWN,0
2001-08-07,18.873,18.933,22.4788,19.3353,20.2286,DOWN,0
2001-08-08,18.114,18.761,22.4564,19.0386,20.098,UP,1
2001-08-09,18.471,18.042,22.4364,18.7944,19.9876,UP,1
2001-08-10,19.053,18.471,22.419,18.732,19.8872,DOWN,0
2001-08-13,19.053,19.053,22.4059,18.7128,19.7844,DOWN,0
2001-08-14,18.767,19.053,22.3946,18.6915,19.6756,DOWN,0
2001-08-15,18.418,18.784,22.3821,18.7523,19.5553,UP,1
2001-08-16,18.427,18.427,22.365,18.7434,19.4409,DOWN,0
2001-08-17,18.409,18.427,22.332,18.6145,19.3359,UP,1
2001-08-20,18.427,18.337,22.301,18.4893,19.2405,DOWN,0
2001-08-21,18.185,18.337,22.2676,18.373,19.1457,UP,1
2001-08-22,18.203,18.185,22.2336,18.3301,19.0633,UP,1
2001-08-23,18.409,18.114,22.2,18.3265,18.9805,UP,1
2001-08-24,19.071,18.337,22.1687,18.4589,18.9201,DOWN,0
2001-08-27,19.053,18.963,22.1356,18.5841,18.8699,UP,1
2001-08-28,19.133,19.142,22.1022,18.7738,18.8234,UP,1
2001-08-29,19.232,19.232,22.0722,18.9795,18.7919,UP,1
2001-08-30,19.25,19.187,22.0477,19.1477,18.7639,UP,1
2001-08-31,19.384,19.25,22.0203,19.2103,18.7462,DOWN,0
2001-09-04,19.33,19.276,21.9911,19.2657,18.736,UP,1
2001-09-05,19.429,19.232,21.9629,19.3248,18.7424,DOWN,0
2001-09-06,18.91,19.33,21.9337,19.2604,18.7428,DOWN,0
2001-09-07,18.847,18.784,21.9072,19.1799,18.744,UP,1
2001-09-10,18.946,18.695,21.8822,19.0922,18.7474,DOWN,0
2001-09-17,18.069,18.776,21.854,18.84,18.7289,DOWN,0
2001-09-18,17.962,18.23,21.8249,18.5466,18.7026,DOWN,0
2001-09-19,17.309,17.962,21.7869,18.2263,18.669,DOWN,0
2001-09-20,16.146,16.951,21.7453,17.6861,18.6064,DOWN,0
2001-09-21,15.546,14.938,21.6963,17.0062,18.5419,UP,1
2001-09-24,15.994,15.967,21.6512,16.5912,18.4942,UP,1
2001-09-25,16.119,16.012,21.603,16.2227,18.4543,DOWN,0
2001-09-26,15.555,16.101,21.5511,15.872,18.4086,UP,1
2001-09-27,15.743,15.385,21.4982,15.7915,18.3526,UP,1
2001-09-28,16.146,15.958,21.4507,15.9114,18.301,DOWN,0
2001-10-01,15.976,16.28,21.4018,15.9078,18.267,UP,1
2001-10-02,16.146,15.752,21.3491,15.9132,18.2407,UP,1
2001-10-03,16.772,16.146,21.2988,16.1565,18.2051,UP,1
2001-10-04,17.443,16.951,21.2537,16.4964,18.1881,UP,1
2001-10-05,17.756,17.622,21.2138,16.8184,18.185,DOWN,0
2001-10-08,17.353,17.756,21.1766,17.0939,18.1636,DOWN,0
2001-10-09,17.13,17.353,21.1377,17.2907,18.13,UP,1
2001-10-10,18.507,17.165,21.1019,17.6378,18.1464,UP,1
2001-10-11,18.892,18.695,21.0672,17.9276,18.1577,DOWN,0
2001-10-12,18.615,18.695,21.0357,18.0993,18.1492,UP,1
2001-10-15,18.65,18.561,21.0028,18.3587,18.1338,UP,1
2001-10-16,19.062,18.874,20.9722,18.7451,18.1217,DOWN,0
2001-10-17,18.74,19.232,20.9387,18.7917,18.1045,DOWN,0
2001-10-18,17.926,18.695,20.9001,18.5984,18.0692,UP,1
2001-10-19,18.006,17.783,20.8633,18.4768,18.042,UP,1
2001-10-22,18.874,18.158,20.8294,18.5215,18.0365,DOWN,0
2001-10-23,18.784,19.679,20.7982,18.4661,18.0347,DOWN,0
2001-10-24,18.686,19.053,20.7679,18.4553,18.0462,DOWN,0
2001-10-25,18.516,17.89,20.7353,18.5734,18.0471,UP,1
2001-10-26,19.903,18.963,20.7156,18.9527,18.0641,DOWN,0
2001-10-29,19.178,20.126,20.6944,19.0135,18.0666,DOWN,0
2001-10-30,18.704,19.268,20.6741,18.9974,18.0653,UP,1
2001-10-31,18.91,19.053,20.6531,19.0421,18.0752,UP,1
2001-11-01,19.625,18.919,20.6297,19.264,18.0991,DOWN,0
2001-11-02,19.491,19.5,20.6063,19.1817,18.1208,UP,1
2001-11-05,19.956,19.679,20.5853,19.3373,18.1514,UP,1
2001-11-06,20.064,19.768,20.5649,19.6092,18.1889,DOWN,0
2001-11-07,20.001,19.903,20.5446,19.8275,18.2249,UP,1
2001-11-08,20.099,20.037,20.5299,19.9223,18.2587,UP,1
2001-11-09,20.323,20.189,20.5121,20.0887,18.2838,UP,1
2001-11-12,20.547,20.323,20.4978,20.2068,18.3136,UP,1
2001-11-13,21.191,20.931,20.4849,20.4322,18.3548,UP,1
2001-11-14,21.262,21.334,20.4723,20.6844,18.3954,UP,1
2001-11-15,21.522,21.244,20.4605,20.9689,18.4408,UP,1
2001-11-16,22.16,21.54,20.4506,21.3363,18.4964,UP,1
2001-11-19,22.37,22.16,20.4365,21.7009,18.5572,DOWN,0
2001-11-20,22.14,22.25,20.4193,21.8908,18.6114,DOWN,0
2001-11-21,22.07,22.14,20.4022,22.0523,18.6746,UP,1
2001-11-23,22.22,22.14,20.3839,22.192,18.742,UP,1
2001-11-26,22.38,22.3,20.3671,22.236,18.8107,DOWN,0
2001-11-27,22.31,22.38,20.3486,22.224,18.8956,DOWN,0
2001-11-28,22.15,22.3,20.3296,22.226,18.9793,UP,1
2001-11-29,22.35,22.0,20.3097,22.282,19.0802,DOWN,0
2001-11-30,21.7,22.34,20.2895,22.178,19.1912,DOWN,0
2001-12-03,21.49,21.2,20.2688,22.0,19.3101,UP,1
2001-12-04,22.35,21.6,20.2512,22.008,19.4372,UP,1
2001-12-05,23.37,22.39,20.2421,22.252,19.5823,DOWN,0
2001-12-06,22.79,23.2,20.2284,22.34,19.727,UP,1
2001-12-07,22.87,22.79,20.2166,22.574,19.8695,DOWN,0
2001-12-10,22.37,22.67,20.2007,22.75,19.994,DOWN,0
2001-12-11,22.32,22.45,20.1891,22.744,20.1209,DOWN,0
2001-12-12,22.09,22.5,20.1831,22.488,20.2397,UP,1
2001-12-13,22.2,22.09,20.1776,22.37,20.3483,DOWN,0
2001-12-14,22.09,22.1,20.1644,22.214,20.4413,UP,1
2001-12-17,22.1,22.1,20.1517,22.16,20.5281,UP,1
2001-12-18,22.5,22.25,20.1438,22.196,20.6311,UP,1
2001-12-19,22.7,22.55,20.14,22.318,20.7425,DOWN,0
2001-12-20,22.7,22.5,20.1366,22.418,20.8263,UP,1
2001-12-21,23.01,23.0,20.1304,22.602,20.9087,UP,1
2001-12-24,23.14,23.0,20.1259,22.81,20.9992,UP,1
2001-12-26,23.34,23.0,20.1216,22.978,21.093,UP,1
2001-12-27,23.52,23.35,20.1185,23.142,21.1822,UP,1
2001-12-28,23.67,23.53,20.12,23.336,21.2808,UP,1
2001-12-31,23.86,23.45,20.1266,23.506,21.3995,DOWN,0
2002-01-02,23.5,23.85,20.1348,23.578,21.5093,UP,1
2002-01-03,24.01,23.2,20.1513,23.712,21.612,UP,1
2002-01-04,24.04,24.01,20.1671,23.816,21.7172,UP,1
2002-01-07,24.26,24.1,20.1908,23.934,21.8286,UP,1
2002-01-08,24.37,24.34,20.218,24.036,21.9457,DOWN,0
2002-01-09,23.29,24.35,20.2424,23.994,22.0135,DOWN,0
2002-01-10,23.0,23.29,20.2677,23.792,22.0899,DOWN,0
2002-01-11,22.97,23.0,20.297,23.578,22.1752,UP,1
2002-01-14,23.15,22.93,20.3203,23.356,22.26,DOWN,0
2002-01-15,23.07,23.15,20.3386,23.096,22.3289,DOWN,0
2002-01-16,22.51,23.0,20.3563,22.94,22.3893,UP,1
2002-01-17,22.8,22.6,20.375,22.9,22.4462,DOWN,0
2002-01-18,22.51,22.35,20.3909,22.808,22.4951,UP,1
2002-01-22,22.66,22.6,20.4073,22.71,22.5483,UP,1
2002-01-23,23.01,22.64,20.4274,22.698,22.6065,DOWN,0
2002-01-24,22.63,23.01,20.4501,22.722,22.6526,DOWN,0
2002-01-25,22.6,22.63,20.4686,22.682,22.6937,DOWN,0
2002-01-28,22.56,22.6,20.4828,22.692,22.7211,DOWN,0
2002-01-29,21.89,22.57,20.4961,22.538,22.7336,DOWN,0
2002-01-30,21.55,22.0,20.5066,22.246,22.7342,UP,1
2002-01-31,21.96,21.32,20.5246,22.112,22.7302,DOWN,0
2002-02-01,21.82,21.98,20.5431,21.956,22.7192,DOWN,0
2002-02-04,21.2,21.4,20.5573,21.684,22.7004,DOWN,0
2002-02-05,21.0,21.43,20.5715,21.506,22.679,DOWN,0
2002-02-06,20.33,20.99,20.5796,21.262,22.6412,DOWN,0
2002-02-07,20.21,20.45,20.5817,20.912,22.5978,DOWN,0
2002-02-08,20.04,20.21,20.5821,20.556,22.5524,UP,1
2002-02-11,21.07,20.25,20.5893,20.53,22.5308,UP,1
2002-02-12,21.1,21.06,20.598,20.55,22.5058,UP,1
2002-02-13,21.14,21.14,20.6063,20.712,22.4946,DOWN,0
2002-02-14,20.68,21.15,20.6116,20.806,22.4784,DOWN,0
2002-02-15,20.55,20.9,20.6142,20.908,22.4424,DOWN,0
2002-02-19,19.66,21.05,20.6072,20.626,22.3682,DOWN,0
2002-02-20,19.54,19.72,20.5912,20.314,22.3032,DOWN,0
2002-02-21,19.3,19.68,20.5731,19.946,22.2318,UP,1
2002-02-22,19.45,19.53,20.5539,19.7,22.1734,DOWN,0
2002-02-25,19.44,19.43,20.5407,19.478,22.1158,UP,1
2002-02-26,19.5,19.44,20.525,19.446,22.064,UP,1
2002-02-27,20.38,19.6,20.5137,19.614,22.0276,DOWN,0
2002-02-28,20.35,20.38,20.5005,19.824,21.9928,DOWN,0
2002-03-01,19.66,20.35,20.4858,19.866,21.944,UP,1
2002-03-04,20.11,19.86,20.4716,20.0,21.8962,UP,1
2002-03-05,20.15,20.12,20.4605,20.13,21.8452,UP,1
2002-03-06,20.88,20.07,20.4547,20.23,21.8088,DOWN,0
2002-03-07,20.46,20.8,20.4461,20.252,21.7578,UP,1
2002-03-08,20.95,20.7,20.4384,20.51,21.714,DOWN,0
2002-03-11,20.65,20.9,20.425,20.618,21.6602,DOWN,0
2002-03-12,20.16,20.65,20.4056,20.62,21.593,UP,1
2002-03-13,20.22,20.2,20.3842,20.488,21.524,DOWN,0
2002-03-14,20.2,20.2,20.3624,20.436,21.4508,DOWN,0
2002-03-15,20.11,20.2,20.3425,20.268,21.383,UP,1
2002-03-18,20.22,20.11,20.3229,20.182,21.3072,UP,1
2002-03-19,20.4,20.32,20.3037,20.23,21.2344,DOWN,0
2002-03-20,20.39,20.4,20.2824,20.264,21.157,UP,1
2002-03-21,20.71,20.4,20.2661,20.366,21.0838,UP,1
2002-03-22,20.73,20.8,20.2493,20.49,21.0326,UP,1
2002-03-25,20.76,20.95,20.2322,20.598,20.9878,DOWN,0
2002-03-26,20.73,20.76,20.2148,20.664,20.943,UP,1
2002-03-27,20.75,20.75,20.1964,20.736,20.895,DOWN,0
2002-03-28,20.73,20.6,20.1793,20.74,20.8482,DOWN,0
2002-04-01,20.49,20.73,20.1634,20.692,20.8078,DOWN,0
2002-04-02,20.15,20.48,20.1482,20.57,20.7548,UP,1
2002-04-03,20.27,20.2,20.1349,20.478,20.71,UP,1
2002-04-04,20.6,20.37,20.1263,20.448,20.6688,DOWN,0
2002-04-05,20.47,20.45,20.1159,20.396,20.618,DOWN,0
2002-04-08,20.45,20.37,20.1077,20.388,20.5744,DOWN,0
2002-04-09,20.36,20.4,20.1017,20.43,20.5296,UP,1
2002-04-10,20.47,20.36,20.0968,20.47,20.4878,DOWN,0
2002-04-11,19.96,20.45,20.0925,20.342,20.4492,DOWN,0
2002-04-12,19.51,19.98,20.0868,20.15,20.4084,UP,1
2002-04-15,19.55,19.51,20.0832,19.97,20.3602,UP,1
2002-04-16,19.84,19.7,20.0832,19.866,20.3206,DOWN,0
2002-04-17,19.25,19.85,20.084,19.622,20.2816,UP,1
2002-04-18,19.77,19.38,20.0884,19.584,20.257,UP,1
2002-04-19,20.01,19.85,20.0945,19.684,20.2506,DOWN,0
2002-04-22,19.74,19.9,20.0993,19.722,20.2412,UP,1
2002-04-23,19.76,19.5,20.1031,19.706,20.2356,DOWN,0
2002-04-24,19.74,19.84,20.1054,19.804,20.209,DOWN,0
2002-04-25,19.15,19.74,20.1062,19.68,20.17,DOWN,0
2002-04-26,18.73,19.35,20.1035,19.424,20.1218,UP,1
2002-04-29,19.01,18.78,20.1047,19.278,20.0884,DOWN,0
2002-04-30,18.9,19.0,20.1073,19.106,20.0554,UP,1
2002-05-01,19.0,18.9,20.1117,18.958,20.0422,DOWN,0
2002-05-02,18.94,19.0,20.1172,18.916,20.0302,DOWN,0
2002-05-03,18.5,19.0,20.117,18.87,20.0142,DOWN,0
2002-05-06,18.43,18.5,20.1155,18.754,19.9938,UP,1
2002-05-07,18.51,18.4,20.1197,18.676,19.9752,UP,1
2002-05-08,19.19,18.65,20.1284,18.714,19.969,DOWN,0
2002-05-09,19.16,19.19,20.1314,18.758,19.9446,DOWN,0
2002-05-10,18.82,19.15,20.134,18.822,19.914,DOWN,0
2002-05-13,18.55,18.82,20.1372,18.846,19.8918,UP,1
2002-05-14,18.87,18.8,20.1395,18.918,19.867,UP,1
2002-05-15,18.92,18.79,20.14,18.864,19.8424,UP,1
2002-05-16,19.46,19.05,20.1489,18.924,19.814,UP,1
2002-05-17,19.47,19.52,20.1546,19.054,19.7942,UP,1
2002-05-20,19.56,19.45,20.1572,19.256,19.7664,DOWN,0
2002-05-21,19.09,19.8,20.1555,19.3,19.7352,DOWN,0
2002-05-22,18.83,19.05,20.1514,19.282,19.7086,UP,1
2002-05-23,18.95,18.84,20.1481,19.18,19.6832,DOWN,0
2002-05-24,18.57,18.85,20.1425,19.0,19.6506,UP,1
2002-05-28,18.82,18.57,20.1398,18.852,19.6248,DOWN,0
2002-05-29,18.52,18.83,20.1366,18.738,19.5908,DOWN,0
2002-05-30,18.35,18.4,20.134,18.642,19.5498,UP,1
2002-05-31,18.36,18.35,20.1353,18.524,19.5092,DOWN,0
2002-06-03,17.52,18.35,20.1305,18.314,19.4454,UP,1
2002-06-04,17.79,17.52,20.1242,18.108,19.3866,DOWN,0
2002-06-05,17.71,17.84,20.1175,17.946,19.3256,DOWN,0
2002-06-06,17.7,17.85,20.1121,17.816,19.265,DOWN,0
2002-06-07,17.61,17.69,20.1081,17.666,19.2022,UP,1
2002-06-10,17.7,17.6,20.1045,17.702,19.1416,DOWN,0
2002-06-11,17.24,17.85,20.0986,17.592,19.0766,DOWN,0
2002-06-12,16.9,17.23,20.091,17.43,19.0116,DOWN,0
2002-06-13,16.49,16.86,20.0825,17.188,18.936,UP,1
2002-06-14,16.61,16.15,20.0745,16.988,18.8562,UP,1
2002-06-17,16.77,16.7,20.0663,16.802,18.7822,UP,1
2002-06-18,16.98,16.7,20.0559,16.75,18.7128,DOWN,0
2002-06-19,16.65,16.98,20.0439,16.7,18.6386,DOWN,0
2002-06-20,16.33,16.55,20.0299,16.668,18.5558,DOWN,0
2002-06-21,16.24,16.25,20.0149,16.594,18.4814,DOWN,0
2002-06-24,16.0,16.2,19.9987,16.44,18.4112,UP,1
2002-06-25,16.28,16.1,19.9831,16.3,18.3458,DOWN,0
2002-06-26,15.89,16.05,19.9659,16.148,18.2668,DOWN,0
2002-06-27,15.6,15.95,19.9468,16.002,18.1938,UP,1
2002-06-28,16.5,15.65,19.9347,16.054,18.1284,DOWN,0
2002-07-01,16.18,16.45,19.9214,16.09,18.0518,DOWN,0
2002-07-02,15.61,16.18,19.9047,15.956,17.9692,DOWN,0
2002-07-03,15.6,15.6,19.8924,15.898,17.886,UP,1
2002-07-05,16.49,15.8,19.885,16.076,17.821,DOWN,0
2002-07-08,15.78,16.39,19.8774,15.932,17.7536,DOWN,0
2002-07-09,15.43,15.72,19.8738,15.782,17.6876,DOWN,0
2002-07-10,15.25,15.45,19.8723,15.71,17.6124,UP,1
2002-07-11,15.8,15.0,19.8714,15.75,17.5504,DOWN,0
2002-07-12,15.7,15.65,19.8693,15.592,17.4844,DOWN,0
2002-07-15,15.47,15.45,19.8688,15.53,17.415,DOWN,0
2002-07-16,15.4,15.35,19.8671,15.524,17.353,UP,1
2002-07-17,15.71,16.0,19.8649,15.616,17.2986,DOWN,0
2002-07-18,15.65,15.75,19.8633,15.586,17.2414,DOWN,0
2002-07-19,15.2,15.55,19.8586,15.486,17.1616,DOWN,0
2002-07-22,14.61,15.2,19.8478,15.314,17.0706,DOWN,0
2002-07-23,14.5,14.75,19.8331,15.134,16.9842,UP,1
2002-07-24,15.54,14.49,19.822,15.1,16.924,DOWN,0
2002-07-25,15.16,15.4,19.811,15.002,16.8498,UP,1
2002-07-26,15.76,15.25,19.8042,15.114,16.7866,UP,1
2002-07-29,16.8,16.15,19.7956,15.552,16.7334,DOWN,0
2002-07-30,16.74,16.62,19.7849,16.0,16.6788,UP,1
2002-07-31,16.98,16.75,19.7767,16.288,16.6272,UP,1
2002-08-01,16.99,16.98,19.7684,16.654,16.5852,DOWN,0
2002-08-02,16.43,16.8,19.7552,16.788,16.5372,DOWN,0
2002-08-05,15.81,16.35,19.7406,16.59,16.4744,UP,1
2002-08-06,16.58,16.0,19.7339,16.558,16.4346,DOWN,0
2002-08-07,16.39,16.75,19.7258,16.44,16.386,UP,1
2002-08-08,17.12,16.56,19.717,16.466,16.358,DOWN,0
2002-08-09,17.02,16.84,19.7082,16.584,16.3314,DOWN,0
2002-08-12,16.98,16.85,19.6997,16.818,16.3038,DOWN,0
2002-08-13,16.48,16.9,19.6895,16.798,16.283,UP,1
2002-08-14,16.92,16.4,19.6746,16.904,16.2656,UP,1
2002-08-15,17.0,16.95,19.6637,16.88,16.2514,UP,1
2002-08-16,17.25,16.98,19.6564,16.926,16.2424,UP,1
2002-08-19,17.28,17.2,19.6483,16.986,16.2358,DOWN,0
2002-08-20,17.19,17.2,19.6361,17.128,16.2256,UP,1
2002-08-21,17.56,17.3,19.6264,17.256,16.232,UP,1
2002-08-22,17.8,17.46,19.6156,17.416,16.25,DOWN,0
2002-08-23,17.5,17.6,19.6028,17.466,16.2702,DOWN,0
2002-08-26,17.37,17.55,19.5897,17.484,16.2854,UP,1
2002-08-27,17.69,17.4,19.5776,17.584,16.3038,DOWN,0
2002-08-28,17.49,17.45,19.5635,17.57,16.314,UP,1
2002-08-29,17.52,17.3,19.5483,17.514,16.3314,UP,1
2002-08-30,17.78,17.45,19.5313,17.57,16.3604,DOWN,0
2002-09-03,17.18,17.53,19.5109,17.532,16.3792,UP,1
2002-09-04,17.39,17.14,19.4902,17.472,16.407,DOWN,0
2002-09-05,16.96,17.25,19.4642,17.366,16.4206,UP,1
2002-09-06,17.33,17.1,19.439,17.328,16.4494,DOWN,0
2002-09-09,17.2,17.25,19.4143,17.212,16.4814,UP,1
2002-09-10,17.38,17.22,19.3908,17.252,16.499,UP,1
2002-09-11,17.45,17.48,19.367,17.264,16.5244,DOWN,0
2002-09-12,16.92,17.3,19.3397,17.256,16.5506,UP,1
2002-09-13,17.0,16.82,19.3131,17.19,16.5786,DOWN,0
2002-09-16,16.75,16.87,19.2861,17.1,16.5838,UP,1
2002-09-17,16.8,16.98,19.2584,16.984,16.6042,DOWN,0
2002-09-18,16.58,16.7,19.2328,16.81,16.6272,DOWN,0
2002-09-19,16.2,16.33,19.2063,16.666,16.6462,UP,1
2002-09-20,16.54,16.14,19.1773,16.574,16.661,DOWN,0
2002-09-23,16.49,16.59,19.1429,16.522,16.6768,DOWN,0
2002-09-24,15.84,16.49,19.1081,16.33,16.6842,UP,1
2002-09-25,16.6,16.0,19.0768,16.334,16.7082,DOWN,0
2002-09-26,16.54,16.7,19.0476,16.402,16.7248,DOWN,0
2002-09-27,16.27,16.54,19.0174,16.348,16.7372,DOWN,0
2002-09-30,16.13,16.03,18.9876,16.276,16.7558,UP,1
2002-10-01,16.87,16.12,18.9609,16.482,16.801,DOWN,0
2002-10-02,16.45,16.87,18.9327,16.452,16.84,DOWN,0
2002-10-03,16.3,16.46,18.9037,16.404,16.8552,DOWN,0
2002-10-04,15.5,16.5,18.8687,16.25,16.862,DOWN,0
2002-10-07,15.19,15.4,18.8312,16.062,16.8506,UP,1
2002-10-08,15.53,15.3,18.7954,15.794,16.8252,UP,1
2002-10-09,15.55,15.43,18.758,15.614,16.8014,UP,1
2002-10-10,16.01,15.55,18.7224,15.556,16.782,UP,1
2002-10-11,16.69,16.1,18.6891,15.794,16.776,UP,1
2002-10-14,16.78,16.55,18.6555,16.112,16.783,UP,1
2002-10-15,17.62,17.05,18.6252,16.53,16.8192,DOWN,0
2002-10-16,17.3,17.62,18.5924,16.88,16.8336,DOWN,0
2002-10-17,17.12,17.6,18.5605,17.102,16.8482,DOWN,0
2002-10-18,17.0,17.0,18.5255,17.164,16.8458,UP,1
2002-10-21,17.61,16.95,18.4933,17.33,16.8576,DOWN,0
2002-10-22,17.25,17.36,18.4583,17.256,16.863,UP,1
2002-10-23,18.48,17.65,18.4288,17.492,16.903,DOWN,0
2002-10-24,18.13,18.49,18.403,17.694,16.9272,UP,1
2002-10-25,18.72,17.95,18.3816,18.038,16.9616,UP,1
2002-10-28,18.81,19.1,18.3608,18.278,16.9928,DOWN,0
2002-10-29,18.33,18.76,18.3367,18.494,17.0138,UP,1
2002-10-30,18.57,18.43,18.3142,18.512,17.0414,DOWN,0
2002-10-31,18.39,18.65,18.2936,18.564,17.058,UP,1
2002-11-01,18.89,18.33,18.274,18.598,17.0798,UP,1
2002-11-04,19.27,19.09,18.2578,18.69,17.1152,UP,1
2002-11-05,19.32,19.27,18.2411,18.888,17.1542,UP,1
2002-11-06,19.57,19.15,18.2239,19.088,17.1918,UP,1
2002-11-07,19.69,19.5,18.2092,19.348,17.2358,DOWN,0
2002-11-08,19.15,19.55,18.192,19.4,17.2684,DOWN,0
2002-11-11,18.7,19.05,18.1727,19.286,17.2868,UP,1
2002-11-12,19.1,18.75,18.1587,19.242,17.3252,DOWN,0
2002-11-13,19.06,19.0,18.1463,19.14,17.3586,UP,1
2002-11-14,19.58,19.25,18.1344,19.118,17.411,UP,1
2002-11-15,19.92,19.44,18.1249,19.272,17.4628,DOWN,0
2002-11-18,19.6,20.0,18.1169,19.452,17.5108,DOWN,0
2002-11-19,19.24,19.55,18.1081,19.48,17.548,UP,1
2002-11-20,19.5,19.14,18.1039,19.568,17.589,UP,1
2002-11-21,20.08,19.65,18.1033,19.668,17.6522,DOWN,0
2002-11-22,19.28,20.0,18.0995,19.54,17.6978,UP,1
2002-11-25,19.78,19.3,18.093,19.576,17.7584,DOWN,0
2002-11-26,19.32,19.78,18.0841,19.592,17.8088,UP,1
2002-11-27,19.76,19.4,18.0772,19.644,17.8724,DOWN,0
2002-11-29,19.59,19.76,18.0718,19.546,17.9402,UP,1
2002-12-02,19.85,19.66,18.0683,19.66,18.0064,DOWN,0
2002-12-03,19.85,19.75,18.0692,19.674,18.0736,DOWN,0
2002-12-04,19.54,19.85,18.0692,19.718,18.1476,UP,1
2002-12-05,19.55,19.65,18.0705,19.676,18.2066,UP,1
2002-12-06,19.6,19.25,18.0713,19.678,18.2678,DOWN,0
2002-12-09,19.31,19.6,18.0706,19.57,18.3286,UP,1
2002-12-10,19.87,19.31,18.0724,19.574,18.4034,UP,1
2002-12-11,20.1,19.88,18.071,19.686,18.468,DOWN,0
2002-12-12,19.98,20.15,18.0692,19.772,18.5386,DOWN,0
2002-12-13,18.75,19.48,18.0646,19.602,18.5876,UP,1
2002-12-16,19.36,18.75,18.0609,19.612,18.6648,UP,1
2002-12-17,19.47,19.4,18.0575,19.532,18.7504,DOWN,0
2002-12-18,19.37,19.37,18.0499,19.386,18.8272,DOWN,0
2002-12-19,19.36,19.43,18.0444,19.262,18.9034,UP,1
2002-12-20,20.0,19.45,18.0397,19.512,18.9832,DOWN,0
2002-12-23,20.0,20.0,18.0364,19.64,19.0494,DOWN,0
2002-12-24,19.96,20.0,18.0354,19.738,19.113,UP,1
2002-12-26,20.52,20.1,18.0369,19.968,19.171,DOWN,0
2002-12-27,20.0,20.52,18.036,20.096,19.225,DOWN,0
2002-12-30,19.9,20.1,18.0349,20.076,19.2806,UP,1
2002-12-31,20.12,19.9,18.0344,20.1,19.343,UP,1
2003-01-02,20.38,20.35,18.0343,20.184,19.3984,DOWN,0
2003-01-03,19.95,20.3,18.0321,20.07,19.4524,UP,1
2003-01-06,19.98,20.2,18.0285,20.066,19.4824,DOWN,0
2003-01-07,19.87,20.02,18.0242,20.06,19.5172,DOWN,0
2003-01-08,19.52,19.87,18.0179,19.94,19.5332,UP,1
2003-01-09,19.74,19.52,18.013,19.812,19.5518,UP,1
2003-01-10,19.83,19.74,18.0084,19.788,19.5818,UP,1
2003-01-13,19.92,19.88,18.0043,19.776,19.6088,DOWN,0
2003-01-14,19.65,19.85,18.0001,19.732,19.634,DOWN,0
2003-01-15,19.34,19.7,17.9961,19.696,19.643,DOWN,0
2003-01-16,19.21,19.3,17.9908,19.59,19.6418,DOWN,0
2003-01-17,18.99,19.1,17.9827,19.422,19.6352,DOWN,0
2003-01-21,18.42,18.79,17.9725,19.122,19.6122,DOWN,0
2003-01-22,18.33,18.4,17.9619,18.858,19.585,UP,1
2003-01-23,18.64,18.5,17.9533,18.718,19.5748,DOWN,0
2003-01-24,18.31,18.72,17.9425,18.538,19.567,DOWN,0
2003-01-27,18.29,18.31,17.9342,18.398,19.5508,UP,1
2003-01-28,18.67,18.29,17.9299,18.448,19.543,DOWN,0
2003-01-29,18.52,18.47,17.9248,18.486,19.5218,DOWN,0
2003-01-30,17.79,18.47,17.9145,18.316,19.4792,UP,1
2003-01-31,18.17,17.79,17.9091,18.288,19.4506,UP,1
2003-02-03,18.2,18.23,17.9013,18.27,19.4298,DOWN,0
2003-02-04,17.63,18.05,17.8894,18.062,19.3924,UP,1
2003-02-05,17.79,17.73,17.8796,17.916,19.3466,DOWN,0
2003-02-06,17.75,17.79,17.8696,17.908,19.316,DOWN,0
2003-02-07,17.6,17.78,17.8589,17.794,19.2724,UP,1
2003-02-10,17.94,17.6,17.8528,17.742,19.2448,DOWN,0
2003-02-11,17.88,17.95,17.8486,17.792,19.2072,DOWN,0
