ticker,OMC US Equity,OMC US Equity,OMC US Equity,OMC US Equity,OMC US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2001-07-03,43.655,43.43,42.7068,42.798,44.5438,DOWN,0
2001-07-05,42.5,43.375,42.7279,42.929,44.5018,DOWN,0
2001-07-06,41.395,42.725,42.741,42.796,44.4286,UP,1
2001-07-09,42.275,41.5,42.7644,42.651,44.3539,DOWN,0
2001-07-10,40.75,41.9,42.775,42.115,44.2844,UP,1
2001-07-11,41.475,40.75,42.7899,41.679,44.2354,UP,1
2001-07-12,42.255,41.425,42.8113,41.63,44.2162,UP,1
2001-07-13,42.6,42.255,42.8425,41.871,44.1931,UP,1
2001-07-16,43.06,42.6,42.8828,42.028,44.1861,DOWN,0
2001-07-17,42.83,42.95,42.9114,42.444,44.1534,DOWN,0
2001-07-18,41.635,42.35,42.9373,42.476,44.0973,DOWN,0
2001-07-19,41.375,42.125,42.9601,42.3,44.0209,DOWN,0
2001-07-20,40.31,41.375,42.973,41.842,43.9231,DOWN,0
2001-07-23,39.26,40.65,42.9808,41.082,43.8094,UP,1
2001-07-24,41.45,40.0,43.0027,40.806,43.7409,UP,1
2001-07-25,42.585,41.45,43.0339,40.996,43.6946,UP,1
2001-07-26,43.855,42.585,43.0685,41.492,43.6617,DOWN,0
2001-07-27,43.74,43.855,43.0986,42.178,43.6125,UP,1
2001-07-30,43.825,43.65,43.1324,43.091,43.5463,DOWN,0
2001-07-31,43.685,44.1,43.1657,43.538,43.4815,DOWN,0
2001-08-01,43.5,43.69,43.1965,43.721,43.3934,DOWN,0
2001-08-02,43.49,43.575,43.2241,43.648,43.3009,DOWN,0
2001-08-03,43.27,43.49,43.2581,43.554,43.1906,DOWN,0
2001-08-06,43.015,43.15,43.2891,43.392,43.1104,DOWN,0
2001-08-07,42.865,43.015,43.3054,43.228,43.0282,DOWN,0
2001-08-08,42.42,42.74,43.3153,43.012,42.9377,DOWN,0
2001-08-09,42.385,42.425,43.327,42.791,42.8569,DOWN,0
2001-08-10,42.375,42.475,43.3257,42.612,42.7736,UP,1
2001-08-13,42.45,42.5,43.3253,42.499,42.699,DOWN,0
2001-08-14,41.745,42.455,43.3192,42.275,42.6019,DOWN,0
2001-08-15,41.25,41.745,43.307,42.041,42.4903,DOWN,0
2001-08-16,41.125,41.25,43.2884,41.789,42.377,DOWN,0
2001-08-17,40.64,40.95,43.261,41.442,42.2712,UP,1
2001-08-20,41.15,40.65,43.2409,41.182,42.1906,DOWN,0
2001-08-21,40.145,40.91,43.2207,40.862,42.0987,UP,1
2001-08-22,40.445,40.2,43.2037,40.701,42.0366,UP,1
2001-08-23,40.645,40.525,43.1845,40.605,41.9925,UP,1
2001-08-24,41.55,40.95,43.1774,40.787,41.9983,DOWN,0
2001-08-27,41.03,41.15,43.1724,40.763,41.9944,DOWN,0
2001-08-28,40.87,41.3,43.1756,40.908,42.0018,DOWN,0
2001-08-29,39.66,40.87,43.171,40.751,41.961,DOWN,0
2001-08-30,38.195,39.5,43.1621,40.261,41.9054,UP,1
2001-08-31,38.895,38.35,43.1562,39.73,41.8581,DOWN,0
2001-09-04,37.935,38.425,43.1437,39.111,41.7763,DOWN,0
2001-09-05,36.45,37.7,43.1263,38.227,41.6778,UP,1
2001-09-06,36.715,36.325,43.1088,37.638,41.5813,UP,1
2001-09-07,36.965,37.45,43.0859,37.392,41.4837,DOWN,0
2001-09-10,36.77,36.95,43.074,36.967,41.3779,DOWN,0
2001-09-17,33.505,33.625,43.0436,36.081,41.188,DOWN,0
2001-09-18,33.325,33.25,43.0082,35.456,40.9859,DOWN,0
2001-09-19,32.35,33.5,42.9699,34.583,40.7598,DOWN,0
2001-09-20,31.475,31.85,42.9246,33.485,40.5393,DOWN,0
2001-09-21,30.005,29.75,42.8726,32.132,40.3115,UP,1
2001-09-24,32.41,30.45,42.8381,31.913,40.1142,DOWN,0
2001-09-25,32.12,32.41,42.7986,31.672,39.9416,DOWN,0
2001-09-26,31.77,32.25,42.7446,31.556,39.7475,UP,1
2001-09-27,32.13,32.04,42.6813,31.687,39.545,UP,1
2001-09-28,32.45,32.13,42.6211,32.176,39.342,DOWN,0
2001-10-01,31.9,31.75,42.5606,32.074,39.1188,DOWN,0
2001-10-02,31.175,31.25,42.4966,31.885,38.8857,UP,1
2001-10-03,32.955,31.175,42.4422,32.122,38.7121,UP,1
2001-10-04,33.835,33.25,42.394,32.463,38.5613,DOWN,0
2001-10-05,33.55,34.0,42.3466,32.683,38.4261,DOWN,0
2001-10-08,33.26,33.45,42.3012,32.955,38.3061,UP,1
2001-10-09,33.815,33.49,42.2645,33.483,38.1534,UP,1
2001-10-10,35.185,34.115,42.2331,33.929,38.0054,UP,1
2001-10-11,37.285,35.9,42.2125,34.619,37.874,DOWN,0
2001-10-12,37.2,36.95,42.1994,35.349,37.7432,DOWN,0
2001-10-15,36.925,36.65,42.1865,36.082,37.6052,DOWN,0
2001-10-16,36.72,36.925,42.1664,36.663,37.4659,DOWN,0
2001-10-17,35.47,36.9,42.1389,36.72,37.3053,DOWN,0
2001-10-18,35.225,34.725,42.1106,36.308,37.14,UP,1
2001-10-19,35.445,34.625,42.0838,35.957,36.9835,UP,1
2001-10-22,36.965,35.445,42.0614,35.965,36.8625,UP,1
2001-10-23,39.05,38.35,42.06,36.431,36.7862,DOWN,0
2001-10-24,38.44,38.65,42.0365,37.025,36.7066,UP,1
2001-10-25,39.7,38.0,42.0124,37.92,36.6529,UP,1
2001-10-26,40.285,39.45,41.9957,38.888,36.6111,DOWN,0
2001-10-29,39.675,40.01,41.9767,39.43,36.5556,DOWN,0
2001-10-30,38.53,39.125,41.95,39.326,36.4913,DOWN,0
2001-10-31,38.39,38.535,41.9244,39.316,36.4341,UP,1
2001-11-01,39.275,38.275,41.8913,39.231,36.3971,DOWN,0
2001-11-02,39.15,39.275,41.8567,39.004,36.3673,UP,1
2001-11-05,39.7,39.375,41.8311,39.009,36.3383,UP,1
2001-11-06,40.35,39.35,41.8077,39.373,36.3424,DOWN,0
2001-11-07,40.185,40.175,41.7818,39.732,36.3372,UP,1
2001-11-08,40.695,40.125,41.7601,40.016,36.3382,DOWN,0
2001-11-09,40.66,40.7,41.7414,40.318,36.3204,DOWN,0
2001-11-12,40.255,40.56,41.7184,40.429,36.3049,UP,1
2001-11-13,41.8,40.33,41.7031,40.719,36.3235,UP,1
2001-11-14,43.99,42.45,41.6955,41.48,36.4101,DOWN,0
2001-11-15,42.7,43.6,41.6857,41.881,36.5002,DOWN,0
2001-11-16,42.265,42.95,41.6692,42.202,36.5676,UP,1
2001-11-19,42.675,42.335,41.6551,42.686,36.6624,DOWN,0
2001-11-20,42.6,42.65,41.6398,42.846,36.7854,DOWN,0
2001-11-21,42.08,42.275,41.6302,42.464,36.8927,UP,1
2001-11-23,43.195,42.43,41.629,42.563,37.0173,UP,1
2001-11-26,43.85,43.425,41.6251,42.88,37.1589,DOWN,0
2001-11-27,43.535,43.525,41.6214,43.052,37.3595,DOWN,0
2001-11-28,42.735,43.3,41.6153,43.079,37.5477,DOWN,0
2001-11-29,42.59,42.15,41.6041,43.181,37.7525,UP,1
2001-11-30,42.93,42.625,41.5959,43.128,37.9816,DOWN,0
2001-12-03,41.99,42.525,41.5816,42.756,38.2213,UP,1
2001-12-04,42.64,42.225,41.5715,42.577,38.4259,UP,1
2001-12-05,44.71,42.75,41.573,42.972,38.6777,UP,1
2001-12-06,44.85,44.61,41.5735,43.424,38.9393,DOWN,0
2001-12-07,43.7,44.5,41.5701,43.578,39.1707,DOWN,0
2001-12-10,43.1,43.6,41.5493,43.8,39.3837,UP,1
2001-12-11,44.215,43.1,41.5346,44.115,39.63,DOWN,0
2001-12-12,43.415,44.015,41.5195,43.856,39.8748,DOWN,0
2001-12-13,42.65,43.29,41.5072,43.416,40.0687,DOWN,0
2001-12-14,42.195,42.775,41.4928,43.115,40.2359,UP,1
2001-12-17,42.8,41.9,41.4768,43.055,40.4209,UP,1
2001-12-18,43.385,43.4,41.467,42.889,40.6234,UP,1
2001-12-19,44.035,43.275,41.4604,43.013,40.8278,DOWN,0
2001-12-20,43.6,43.775,41.4496,43.203,40.9961,UP,1
2001-12-21,44.255,43.605,41.4466,43.615,41.1355,DOWN,0
2001-12-24,44.15,44.1,41.4395,43.885,41.2745,DOWN,0
2001-12-26,44.1,44.1,41.429,44.028,41.418,UP,1
2001-12-27,44.74,44.105,41.423,44.169,41.5784,UP,1
2001-12-28,44.885,44.975,41.4266,44.426,41.7667,DOWN,0
2001-12-31,44.675,44.525,41.4412,44.51,41.9557,UP,1
2002-01-02,45.055,44.2,41.459,44.691,42.1479,DOWN,0
2002-01-03,44.445,44.75,41.4782,44.76,42.2975,UP,1
2002-01-04,44.515,44.75,41.4908,44.715,42.4068,UP,1
2002-01-07,44.725,44.515,41.5067,44.683,42.5325,UP,1
2002-01-08,45.095,44.9,41.5264,44.767,42.6404,UP,1
2002-01-09,45.215,45.095,41.546,44.799,42.739,DOWN,0
2002-01-10,44.925,45.115,41.5657,44.895,42.844,DOWN,0
2002-01-11,44.45,44.93,41.589,44.882,42.9624,UP,1
2002-01-14,44.52,44.455,41.6072,44.841,43.085,DOWN,0
2002-01-15,44.51,44.62,41.6283,44.724,43.1897,DOWN,0
2002-01-16,43.235,44.075,41.6333,44.328,43.2714,UP,1
2002-01-17,43.86,43.25,41.6413,44.115,43.3546,DOWN,0
2002-01-18,43.5,43.525,41.652,43.925,43.4176,UP,1
2002-01-22,43.71,44.175,41.6633,43.763,43.4881,DOWN,0
2002-01-23,43.275,43.5,41.6719,43.516,43.5397,UP,1
2002-01-24,43.945,43.375,41.6899,43.658,43.6054,DOWN,0
2002-01-25,43.855,43.82,41.7104,43.657,43.6774,UP,1
2002-01-28,43.88,43.855,41.7231,43.733,43.719,DOWN,0
2002-01-29,42.975,44.005,41.7351,43.586,43.6987,DOWN,0
2002-01-30,42.81,42.9,41.741,43.493,43.7009,UP,1
2002-01-31,43.685,42.975,41.7511,43.441,43.7293,UP,1
2002-02-01,44.195,43.69,41.7616,43.509,43.7597,DOWN,0
2002-02-04,43.31,44.125,41.7619,43.395,43.7739,DOWN,0
2002-02-05,42.55,43.31,41.7571,43.31,43.7833,UP,1
2002-02-06,42.72,42.55,41.75,43.292,43.7738,UP,1
2002-02-07,42.83,42.525,41.7362,43.121,43.7534,UP,1
2002-02-08,43.065,42.85,41.7203,42.895,43.744,UP,1
2002-02-11,43.52,43.24,41.7112,42.937,43.7597,DOWN,0
2002-02-12,42.685,43.075,41.7044,42.964,43.7616,UP,1
2002-02-13,43.755,42.65,41.7002,43.171,43.7781,UP,1
2002-02-14,44.25,43.99,41.6962,43.455,43.8233,DOWN,0
2002-02-15,43.59,44.3,41.6841,43.56,43.8423,DOWN,0
2002-02-19,43.1,43.495,41.6784,43.476,43.8101,UP,1
2002-02-20,43.9,43.625,41.6783,43.719,43.7911,DOWN,0
2002-02-21,43.635,43.99,41.6804,43.695,43.7898,UP,1
2002-02-22,44.62,43.53,41.6847,43.769,43.8202,UP,1
2002-02-25,44.895,44.675,41.6922,44.03,43.8338,UP,1
2002-02-26,46.025,45.0,41.7,44.615,43.886,UP,1
2002-02-27,46.09,46.35,41.7082,45.053,43.9548,UP,1
2002-02-28,46.77,46.475,41.7161,45.68,44.0463,UP,1
2002-03-01,47.255,46.975,41.7264,46.207,44.1354,UP,1
2002-03-04,48.605,47.255,41.7447,46.949,44.2398,DOWN,0
2002-03-05,47.525,48.61,41.7579,47.249,44.3096,DOWN,0
2002-03-06,46.525,46.0,41.766,47.336,44.3681,DOWN,0
2002-03-07,45.665,46.975,41.7669,47.115,44.3963,UP,1
2002-03-08,46.85,46.05,41.7701,47.034,44.4503,DOWN,0
2002-03-11,46.81,46.825,41.7685,46.675,44.5045,UP,1
2002-03-12,46.91,46.6,41.7684,46.552,44.5479,DOWN,0
2002-03-13,46.35,46.5,41.7606,46.517,44.5772,DOWN,0
2002-03-14,46.025,46.15,41.7502,46.589,44.6042,UP,1
2002-03-15,46.885,46.03,41.7407,46.596,44.6408,UP,1
2002-03-18,47.265,46.85,41.7419,46.687,44.6972,UP,1
2002-03-19,48.045,47.45,41.7472,46.914,44.7678,UP,1
2002-03-20,48.175,47.6,41.7534,47.279,44.8368,DOWN,0
2002-03-21,47.61,48.0,41.7593,47.596,44.8871,UP,1
2002-03-22,47.73,47.61,41.7653,47.765,44.9374,DOWN,0
2002-03-25,46.72,47.73,41.768,47.656,44.9733,DOWN,0
2002-03-26,46.135,46.95,41.7656,47.274,45.007,UP,1
2002-03-27,46.97,46.5,41.7663,47.033,45.056,UP,1
2002-03-28,47.2,46.99,41.7684,46.951,45.1098,DOWN,0
2002-04-01,47.035,46.7,41.7739,46.812,45.1858,DOWN,0
2002-04-02,46.54,47.035,41.7807,46.776,45.2394,DOWN,0
2002-04-03,46.3,46.7,41.7885,46.809,45.2954,DOWN,0
2002-04-04,45.745,46.1,41.7995,46.564,45.3361,UP,1
2002-04-05,46.03,45.775,41.8154,46.33,45.3912,UP,1
2002-04-08,46.325,45.5,41.8407,46.188,45.4388,UP,1
2002-04-09,46.78,46.375,41.8685,46.236,45.4973,UP,1
2002-04-10,47.28,46.9,41.9024,46.432,45.5653,DOWN,0
2002-04-11,46.655,47.255,41.9272,46.614,45.6389,UP,1
2002-04-12,47.1,46.655,41.9578,46.828,45.7247,DOWN,0
2002-04-15,46.1,46.85,41.982,46.783,45.773,UP,1
2002-04-16,46.9,46.3,42.0064,46.807,45.8271,DOWN,0
2002-04-17,46.76,46.775,42.0333,46.703,45.8961,UP,1
2002-04-18,46.82,46.76,42.0597,46.736,45.9815,UP,1
2002-04-19,47.4,47.0,42.0875,46.796,46.0751,DOWN,0
2002-04-22,47.07,47.2,42.1125,46.99,46.1599,DOWN,0
2002-04-23,46.625,47.0,42.1306,46.935,46.2311,DOWN,0
2002-04-24,46.5,46.625,42.146,46.883,46.2907,DOWN,0
2002-04-25,46.445,46.5,42.1599,46.808,46.3659,DOWN,0
2002-04-26,44.8,46.35,42.1714,46.288,46.3868,DOWN,0
2002-04-29,43.765,44.925,42.1833,45.627,46.3771,DOWN,0
2002-04-30,43.62,43.79,42.19,45.026,46.3777,UP,1
2002-05-01,44.495,43.85,42.2087,44.625,46.4056,DOWN,0
2002-05-02,43.9,44.725,42.2209,44.116,46.4056,DOWN,0
2002-05-03,43.505,43.99,42.2271,43.857,46.403,DOWN,0
2002-05-06,42.195,43.55,42.2251,43.543,46.3545,UP,1
2002-05-07,42.7,42.6,42.2233,43.359,46.3106,UP,1
2002-05-08,44.01,43.15,42.2292,43.262,46.2703,DOWN,0
2002-05-09,43.92,44.01,42.2406,43.266,46.2269,DOWN,0
2002-05-10,43.17,44.0,42.2496,43.199,46.1549,UP,1
2002-05-13,43.75,43.7,42.2668,43.51,46.0848,UP,1
2002-05-14,45.495,44.175,42.298,44.069,46.0226,UP,1
2002-05-15,45.64,45.025,42.3189,44.395,45.9849,DOWN,0
2002-05-16,45.475,45.645,42.3334,44.706,45.9639,DOWN,0
2002-05-17,44.885,44.8,42.3385,45.049,45.9483,DOWN,0
2002-05-20,44.065,44.8,42.3401,45.112,45.8926,DOWN,0
2002-05-21,43.23,44.45,42.3372,44.659,45.821,UP,1
2002-05-22,43.41,42.825,42.3358,44.213,45.751,UP,1
2002-05-23,44.41,43.9,42.3403,44.0,45.7122,UP,1
2002-05-24,45.075,44.55,42.3483,44.038,45.6932,DOWN,0
2002-05-28,44.5,45.325,42.3544,44.125,45.6455,UP,1
2002-05-29,44.66,44.8,42.3626,44.411,45.5934,DOWN,0
2002-05-30,43.17,43.775,42.3642,44.363,45.4959,UP,1
2002-05-31,43.185,42.9,42.368,44.118,45.3961,DOWN,0
2002-06-03,41.705,43.185,42.3646,43.444,45.278,DOWN,0
2002-06-04,41.0,41.7,42.3577,42.744,45.1434,DOWN,0
2002-06-05,40.185,40.875,42.3464,41.849,45.0127,DOWN,0
2002-06-06,37.76,39.95,42.3265,40.767,44.8452,DOWN,0
2002-06-07,36.345,37.255,42.3019,39.399,44.6327,UP,1
2002-06-10,38.505,37.375,42.2888,38.759,44.4588,UP,1
2002-06-11,38.78,39.625,42.2795,38.315,44.2937,DOWN,0
2002-06-12,31.14,35.5,42.2295,36.506,43.9857,DOWN,0
2002-06-13,27.31,30.55,42.1653,34.416,43.6059,UP,1
2002-06-14,27.525,27.0,42.1007,32.652,43.2415,UP,1
2002-06-17,28.0,28.25,42.0375,30.551,42.8809,UP,1
2002-06-18,28.95,27.86,41.9745,28.585,42.5334,DOWN,0
2002-06-19,27.85,28.805,41.9086,27.927,42.1548,DOWN,0
2002-06-20,26.81,27.975,41.8383,27.827,41.7454,DOWN,0
2002-06-21,26.52,26.625,41.7726,27.626,41.3427,DOWN,0
2002-06-24,26.175,26.425,41.7125,27.261,40.9242,DOWN,0
2002-06-25,24.385,25.75,41.6399,26.348,40.4899,UP,1
2002-06-26,24.405,23.5,41.5723,25.659,40.04,DOWN,0
2002-06-27,22.15,23.3,41.5008,24.727,39.5478,UP,1
2002-06-28,22.9,21.74,41.4317,24.003,39.0694,DOWN,0
2002-07-01,20.37,23.05,41.3487,22.842,38.5288,UP,1
2002-07-02,20.955,20.39,41.2697,22.156,38.0065,UP,1
2002-07-03,21.45,20.95,41.2094,21.565,37.503,UP,1
2002-07-05,22.39,21.875,41.1547,21.613,37.0208,UP,1
2002-07-08,23.78,22.7,41.1119,21.789,36.5675,DOWN,0
2002-07-09,23.5,23.5,41.072,22.415,36.1415,DOWN,0
2002-07-10,23.31,24.2,41.0385,22.886,35.7324,UP,1
2002-07-11,24.695,23.0,40.9999,23.535,35.3539,UP,1
2002-07-12,26.22,24.73,40.9704,24.301,34.9884,DOWN,0
2002-07-15,25.715,25.55,40.9402,24.688,34.6247,UP,1
2002-07-16,26.115,25.72,40.9101,25.211,34.2769,DOWN,0
2002-07-17,25.74,26.75,40.8765,25.697,33.9478,DOWN,0
2002-07-18,24.995,26.15,40.842,25.757,33.5937,DOWN,0
2002-07-19,24.99,24.75,40.8111,25.511,33.2133,DOWN,0
2002-07-22,23.99,25.115,40.7663,25.166,32.8147,DOWN,0
2002-07-23,23.36,24.35,40.7139,24.615,32.4185,UP,1
2002-07-24,25.48,23.36,40.6735,24.563,32.0531,DOWN,0
2002-07-25,24.95,25.355,40.632,24.554,31.6422,DOWN,0
2002-07-26,24.935,25.25,40.5876,24.543,31.2281,UP,1
2002-07-29,27.315,25.6,40.5482,25.208,30.8649,UP,1
2002-07-30,27.97,26.85,40.5017,26.13,30.5266,DOWN,0
2002-07-31,26.655,27.75,40.4489,26.365,30.1784,DOWN,0
2002-08-01,26.265,26.325,40.3956,26.628,29.8391,DOWN,0
2002-08-02,25.395,26.26,40.339,26.72,29.4788,DOWN,0
2002-08-05,23.605,25.0,40.2797,25.978,29.0627,UP,1
2002-08-06,26.65,25.75,40.2368,25.714,28.6942,DOWN,0
2002-08-07,26.35,27.25,40.1913,25.653,28.3312,UP,1
2002-08-08,27.975,26.475,40.1464,25.995,27.9975,DOWN,0
2002-08-09,27.625,27.725,40.0893,26.441,27.6866,UP,1
2002-08-12,28.665,27.625,40.0404,27.453,27.3962,DOWN,0
2002-08-13,26.515,27.875,39.9745,27.426,27.0924,UP,1
2002-08-14,28.185,26.515,39.914,27.793,26.8361,UP,1
2002-08-15,29.355,28.275,39.8624,28.069,26.6195,UP,1
2002-08-16,30.58,29.3,39.8226,28.66,26.4759,UP,1
2002-08-19,32.1,30.585,39.7912,29.347,26.391,UP,1
2002-08-20,32.42,31.75,39.7569,30.528,26.2693,DOWN,0
2002-08-21,30.935,32.5,39.7158,31.078,26.1124,UP,1
2002-08-22,32.445,30.75,39.6795,31.696,26.1385,DOWN,0
2002-08-23,30.775,31.9,39.6317,31.735,26.2078,UP,1
2002-08-26,31.95,31.125,39.5905,31.705,26.2963,DOWN,0
2002-08-27,30.53,32.0,39.5397,31.327,26.3469,DOWN,0
2002-08-28,29.725,30.0,39.485,31.085,26.3624,UP,1
2002-08-29,30.375,29.7,39.4356,30.671,26.4129,DOWN,0
2002-08-30,30.25,29.875,39.3778,30.566,26.4817,DOWN,0
2002-09-03,28.0,29.55,39.2979,29.776,26.5113,UP,1
2002-09-04,28.71,28.05,39.2279,29.412,26.562,UP,1
2002-09-05,29.025,28.45,39.1617,29.272,26.6548,UP,1
2002-09-06,30.0,29.5,39.0984,29.197,26.7667,UP,1
2002-09-09,30.87,29.85,39.0397,29.321,26.9411,UP,1
2002-09-10,31.47,30.72,38.9867,30.015,27.1125,UP,1
2002-09-11,31.895,31.45,38.9302,30.652,27.343,DOWN,0
2002-09-12,31.83,31.895,38.8701,31.213,27.5605,DOWN,0
2002-09-13,30.845,31.425,38.8066,31.382,27.7484,DOWN,0
2002-09-16,30.64,30.9,38.7461,31.336,27.9134,UP,1
2002-09-17,30.72,31.0,38.6868,31.186,28.0522,DOWN,0
2002-09-18,30.43,30.2,38.6243,30.893,28.1908,DOWN,0
2002-09-19,28.4,29.85,38.5563,30.207,28.2926,UP,1
2002-09-20,29.21,28.4,38.4892,29.88,28.3829,DOWN,0
2002-09-23,28.18,28.75,38.4065,29.388,28.4221,DOWN,0
2002-09-24,28.005,27.635,38.3223,28.845,28.4679,UP,1
2002-09-25,29.36,28.01,38.2506,28.631,28.5328,UP,1
2002-09-26,30.325,29.365,38.1867,29.016,28.6245,DOWN,0
2002-09-27,27.93,30.33,38.1053,28.76,28.6832,DOWN,0
2002-09-30,27.84,27.55,38.0274,28.692,28.7402,UP,1
2002-10-01,28.35,27.885,37.9559,28.761,28.8274,DOWN,0
2002-10-02,26.14,28.26,37.8757,28.117,28.883,DOWN,0
2002-10-03,25.65,26.14,37.7899,27.182,28.8864,UP,1
2002-10-04,26.05,26.15,37.7032,26.806,28.9084,DOWN,0
2002-10-07,25.575,25.79,37.6109,26.353,28.9212,DOWN,0
2002-10-08,25.335,25.825,37.5196,25.75,28.8816,UP,1
2002-10-09,25.75,25.33,37.4271,25.672,28.8372,UP,1
2002-10-10,27.38,25.775,37.3432,26.018,28.8517,UP,1
2002-10-11,28.035,28.0,37.2629,26.415,28.8871,UP,1
2002-10-14,28.805,28.035,37.1832,27.061,28.9553,UP,1
2002-10-15,30.615,29.75,37.1119,28.117,29.0955,DOWN,0
2002-10-16,30.39,30.62,37.0405,29.045,29.1703,DOWN,0
2002-10-17,28.92,29.625,36.9598,29.353,29.2217,UP,1
2002-10-18,29.625,28.925,36.8857,29.671,29.2547,UP,1
2002-10-21,30.82,29.475,36.8172,30.074,29.3186,UP,1
2002-10-22,31.4,30.7,36.7506,30.231,29.3733,UP,1
2002-10-23,31.7,31.4,36.6836,30.493,29.477,DOWN,0
2002-10-24,29.565,31.64,36.6054,30.622,29.5046,UP,1
2002-10-25,29.96,29.59,36.5305,30.689,29.5167,DOWN,0
2002-10-28,29.175,30.1,36.4542,30.36,29.4886,UP,1
2002-10-29,29.775,29.18,36.3804,30.035,29.4421,DOWN,0
2002-10-30,29.595,29.85,36.3059,29.614,29.3856,DOWN,0
2002-10-31,28.815,29.6,36.2338,29.464,29.3432,UP,1
2002-11-01,29.97,28.815,36.1643,29.466,29.2937,UP,1
2002-11-04,31.5,30.5,36.1043,29.931,29.3082,UP,1
2002-11-05,31.625,31.12,36.0439,30.301,29.3017,DOWN,0
2002-11-06,31.41,32.225,35.9846,30.664,29.3193,DOWN,0
2002-11-07,30.545,31.375,35.9176,31.01,29.3357,UP,1
2002-11-08,30.86,30.5,35.8526,31.188,29.3454,DOWN,0
2002-11-11,29.86,30.865,35.7825,30.86,29.3376,UP,1
2002-11-12,30.275,29.92,35.719,30.59,29.3831,DOWN,0
2002-11-13,29.825,29.925,35.6541,30.273,29.4054,UP,1
2002-11-14,33.155,30.005,35.6014,30.795,29.488,UP,1
2002-11-15,33.16,33.16,35.5462,31.255,29.5512,DOWN,0
2002-11-18,33.115,33.16,35.4953,31.906,29.5961,DOWN,0
2002-11-19,32.975,33.12,35.4474,32.446,29.6262,DOWN,0
2002-11-20,32.2,32.98,35.3948,32.921,29.6323,UP,1
2002-11-21,33.365,32.65,35.3475,32.963,29.663,DOWN,0
2002-11-22,33.29,33.365,35.2986,32.989,29.7119,UP,1
2002-11-25,33.3,33.575,35.2475,33.026,29.7651,DOWN,0
2002-11-26,32.36,32.775,35.1959,32.903,29.7979,UP,1
2002-11-27,33.69,32.5,35.1455,33.201,29.8631,UP,1
2002-11-29,34.025,33.5,35.0944,33.333,29.9756,UP,1
2002-12-02,34.58,34.675,35.0494,33.591,30.083,DOWN,0
2002-12-03,33.605,34.585,35.0019,33.652,30.1915,DOWN,0
2002-12-04,33.4,33.3,34.9494,33.86,30.2994,UP,1
2002-12-05,33.515,33.575,34.8988,33.825,30.3825,UP,1
2002-12-06,33.95,33.515,34.8454,33.81,30.455,DOWN,0
2002-12-09,32.61,33.78,34.784,33.416,30.5486,UP,1
2002-12-10,33.55,32.675,34.7216,33.405,30.6628,UP,1
2002-12-11,34.115,33.55,34.6618,33.548,30.7781,UP,1
2002-12-12,34.325,34.575,34.5995,33.71,30.9418,DOWN,0
2002-12-13,33.455,33.8,34.5305,33.611,31.0979,DOWN,0
2002-12-16,33.425,33.455,34.4546,33.774,31.2454,DOWN,0
2002-12-17,33.085,33.45,34.3824,33.681,31.3956,DOWN,0
2002-12-18,32.475,33.09,34.3122,33.353,31.5384,DOWN,0
2002-12-19,32.135,32.28,34.2445,32.915,31.6661,DOWN,0
2002-12-20,31.9,32.175,34.1698,32.604,31.7565,UP,1
2002-12-23,32.195,31.86,34.0967,32.358,31.8397,DOWN,0
2002-12-24,32.15,32.225,34.0229,32.171,31.9066,DOWN,0
2002-12-26,31.925,32.2,33.9508,32.061,31.9328,DOWN,0
2002-12-27,31.45,31.925,33.8779,31.924,31.954,UP,1
2002-12-30,31.975,31.725,33.8034,31.939,32.0151,UP,1
2002-12-31,32.3,31.975,33.7285,31.96,32.0686,UP,1
2003-01-02,33.3,32.65,33.6548,32.19,32.1182,UP,1
2003-01-03,33.325,33.1,33.5806,32.47,32.1567,UP,1
2003-01-06,33.56,33.49,33.5103,32.892,32.1939,DOWN,0
2003-01-07,33.345,33.515,33.4384,33.166,32.2695,DOWN,0
2003-01-08,32.45,33.35,33.367,33.196,32.3193,UP,1
2003-01-09,33.19,32.4,33.3023,33.174,32.3996,UP,1
2003-01-10,33.305,33.195,33.234,33.17,32.4702,UP,1
2003-01-13,33.405,33.4,33.165,33.139,32.5464,UP,1
2003-01-14,33.86,33.405,33.0991,33.242,32.6473,DOWN,0
2003-01-15,33.2,34.125,33.0324,33.392,32.7119,DOWN,0
2003-01-16,32.57,33.25,32.9638,33.268,32.7333,DOWN,0
2003-01-17,31.72,32.4,32.8937,32.951,32.7352,DOWN,0
2003-01-21,30.63,31.53,32.8167,32.396,32.7196,DOWN,0
2003-01-22,30.08,30.635,32.7354,31.64,32.7103,UP,1
2003-01-23,30.625,30.08,32.6547,31.125,32.7056,DOWN,0
2003-01-24,29.86,30.375,32.5676,30.583,32.7056,DOWN,0
2003-01-27,29.535,29.625,32.482,30.146,32.6908,UP,1
2003-01-28,29.975,29.535,32.3963,30.015,32.6938,UP,1
2003-01-29,30.115,29.725,32.3164,30.022,32.633,DOWN,0
2003-01-30,29.495,30.115,32.2294,29.796,32.5597,UP,1
2003-01-31,30.15,29.495,32.1463,29.854,32.5004,DOWN,0
2003-02-03,29.55,30.15,32.06,29.857,32.4319,DOWN,0
2003-02-04,28.72,29.375,31.9666,29.606,32.3623,DOWN,0
2003-02-05,28.37,28.725,31.8731,29.257,32.2624,UP,1
