ticker,CHRW US Equity,CHRW US Equity,CHRW US Equity,CHRW US Equity,CHRW US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2014-01-03,57.28,58.01,58.3772,57.878,58.6536,DOWN,0
2014-01-06,56.61,57.65,58.373,57.656,58.5678,UP,1
2014-01-07,56.68,56.64,58.3659,57.348,58.479,DOWN,0
2014-01-08,56.27,56.69,58.3544,56.932,58.3892,UP,1
2014-01-09,56.55,56.47,58.3421,56.678,58.3042,UP,1
2014-01-10,57.7,56.62,58.3349,56.762,58.24,DOWN,0
2014-01-13,57.45,57.45,58.3248,56.93,58.1836,UP,1
2014-01-14,57.74,57.67,58.3205,57.142,58.1436,UP,1
2014-01-15,59.34,57.97,58.324,57.756,58.1316,UP,1
2014-01-16,59.52,58.35,58.3309,58.35,58.0874,DOWN,0
2014-01-17,59.13,59.11,58.3341,58.636,58.0514,UP,1
2014-01-21,59.66,59.49,58.3375,59.078,58.0426,UP,1
2014-01-22,60.23,59.84,58.3396,59.576,58.0552,DOWN,0
2014-01-23,59.05,59.27,58.3335,59.518,58.043,DOWN,0
2014-01-24,57.21,58.87,58.3161,59.056,58.001,DOWN,0
2014-01-27,57.0,57.36,58.2982,58.63,57.9626,UP,1
2014-01-28,57.45,56.92,58.2904,58.188,57.9176,UP,1
2014-01-29,57.63,56.96,58.291,57.668,57.8718,UP,1
2014-01-30,58.28,57.94,58.2966,57.514,57.8378,UP,1
2014-01-31,58.54,57.53,58.3064,57.78,57.807,DOWN,0
2014-02-03,57.73,57.91,58.3138,57.926,57.7826,UP,1
2014-02-04,58.64,58.11,58.3253,58.164,57.8022,DOWN,0
2014-02-05,53.16,53.47,58.3061,57.27,57.7032,DOWN,0
2014-02-06,52.475,53.06,58.2814,56.109,57.5791,DOWN,0
2014-02-07,52.39,52.91,58.2551,54.879,57.4511,UP,1
2014-02-10,52.93,52.38,58.2288,53.919,57.3391,UP,1
2014-02-11,53.87,52.84,58.2059,52.965,57.2425,DOWN,0
2014-02-12,53.79,53.94,58.1807,53.091,57.1453,UP,1
2014-02-13,54.03,53.59,58.1539,53.402,57.0563,UP,1
2014-02-14,54.64,53.89,58.1326,53.852,56.9863,DOWN,0
2014-02-18,54.42,54.72,58.1078,54.15,56.9097,DOWN,0
2014-02-19,53.77,54.4,58.0743,54.13,56.8197,UP,1
2014-02-20,54.16,53.72,58.0433,54.204,56.7451,DOWN,0
2014-02-21,54.12,54.27,58.0061,54.222,56.6693,DOWN,0
2014-02-24,53.34,54.19,57.9865,53.962,56.5817,DOWN,0
2014-02-25,52.42,53.11,57.9686,53.562,56.4827,UP,1
2014-02-26,52.52,52.47,57.9462,53.312,56.3905,DOWN,0
2014-02-27,52.36,52.41,57.9276,52.952,56.3097,DOWN,0
2014-02-28,51.86,52.37,57.9026,52.5,56.2229,DOWN,0
2014-03-03,51.75,51.67,57.873,52.182,56.1305,UP,1
2014-03-04,52.18,52.1,57.8446,52.134,56.0443,DOWN,0
2014-03-05,51.76,51.69,57.8118,51.982,55.9499,UP,1
2014-03-06,52.45,52.04,57.783,52.0,55.8681,DOWN,0
2014-03-07,52.27,52.67,57.745,52.082,55.7727,UP,1
2014-03-10,52.57,52.35,57.7123,52.246,55.6833,DOWN,0
2014-03-11,52.38,52.65,57.6768,52.286,55.5883,UP,1
2014-03-12,52.45,52.24,57.6455,52.424,55.4829,DOWN,0
2014-03-13,52.08,52.71,57.6166,52.35,55.3601,DOWN,0
2014-03-14,51.14,51.85,57.5839,52.124,55.2159,DOWN,0
2014-03-17,51.07,51.49,57.5519,51.824,55.0809,DOWN,0
2014-03-18,50.96,51.34,57.5232,51.54,54.9545,DOWN,0
2014-03-19,50.54,50.83,57.4907,51.158,54.8331,UP,1
2014-03-20,50.63,50.47,57.4614,50.868,54.7121,UP,1
2014-03-21,51.03,50.33,57.4352,50.846,54.6073,DOWN,0
2014-03-24,50.9,51.07,57.4082,50.812,54.4943,UP,1
2014-03-25,51.1,51.22,57.3779,50.84,54.3623,DOWN,0
2014-03-26,50.65,51.26,57.3471,50.862,54.2263,UP,1
2014-03-27,51.0,50.62,57.3196,50.936,54.0915,DOWN,0
2014-03-28,50.89,51.13,57.2939,50.908,53.9225,UP,1
2014-03-31,52.39,51.75,57.2723,51.206,53.7799,DOWN,0
2014-04-01,52.16,52.71,57.2506,51.418,53.6405,UP,1
2014-04-02,52.97,52.14,57.2309,51.882,53.5067,UP,1
2014-04-03,53.03,52.99,57.2094,52.288,53.3627,DOWN,0
2014-04-04,52.41,53.25,57.1888,52.592,53.2299,DOWN,0
2014-04-07,52.04,52.45,57.1719,52.522,53.1265,UP,1
2014-04-08,52.19,52.0,57.1589,52.528,53.0303,UP,1
2014-04-09,52.95,52.47,57.152,52.524,52.9403,UP,1
2014-04-10,53.8,53.02,57.1475,52.678,52.8637,UP,1
2014-04-11,54.87,54.4,57.1463,53.17,52.7955,UP,1
2014-04-14,55.63,55.39,57.1458,53.888,52.7373,DOWN,0
2014-04-15,55.6,55.61,57.1422,54.57,52.6947,UP,1
2014-04-16,56.32,55.75,57.1412,55.244,52.6483,UP,1
2014-04-17,56.74,56.49,57.1426,55.832,52.7199,UP,1
2014-04-21,57.03,56.89,57.1459,56.264,52.811,UP,1
2014-04-22,57.7,57.08,57.1474,56.678,52.9172,DOWN,0
2014-04-23,57.68,57.71,57.1458,57.094,53.0122,DOWN,0
2014-04-24,56.921,58.62,57.1384,57.2142,53.0732,DOWN,0
2014-04-25,56.28,56.89,57.1291,57.1222,53.123,UP,1
2014-04-28,56.49,56.57,57.1172,57.0142,53.1722,DOWN,0
2014-04-29,55.99,56.66,57.108,56.6722,53.1992,UP,1
2014-04-30,58.9,59.05,57.1028,56.9162,53.2888,DOWN,0
2014-05-01,58.68,58.88,57.095,57.268,53.387,DOWN,0
2014-05-02,58.45,58.51,57.087,57.702,53.4728,DOWN,0
2014-05-05,58.2,58.02,57.0745,58.044,53.5544,DOWN,0
2014-05-06,58.135,58.25,57.0622,58.473,53.6503,UP,1
2014-05-07,58.22,58.37,57.0506,58.337,53.7663,UP,1
2014-05-08,58.39,58.1,57.0431,58.279,53.8837,DOWN,0
2014-05-09,58.3,58.38,57.0382,58.249,54.0025,UP,1
2014-05-12,59.01,58.71,57.0374,58.411,54.1455,UP,1
2014-05-13,59.06,59.01,57.0357,58.596,54.2917,DOWN,0
2014-05-14,58.75,58.86,57.0341,58.702,54.4231,UP,1
2014-05-15,58.85,58.58,57.0323,58.794,54.5649,UP,1
2014-05-16,58.88,58.86,57.0286,58.91,54.6935,UP,1
2014-05-19,59.52,58.52,57.0209,59.012,54.8385,DOWN,0
2014-05-20,59.11,59.35,57.0179,59.022,54.9693,UP,1
2014-05-21,59.32,59.11,57.0162,59.136,55.1081,UP,1
2014-05-22,59.55,59.32,57.016,59.276,55.2501,UP,1
2014-05-23,59.63,59.57,57.0326,59.426,55.4011,DOWN,0
2014-05-27,59.26,59.88,57.0453,59.374,55.5635,UP,1
2014-05-28,59.71,59.38,57.0599,59.494,55.7363,UP,1
2014-05-29,59.94,59.78,57.0743,59.618,55.9159,DOWN,0
2014-05-30,59.86,59.96,57.0914,59.68,56.1023,DOWN,0
2014-06-02,59.78,59.9,57.1117,59.71,56.2853,DOWN,0
2014-06-03,59.72,59.66,57.1309,59.802,56.4591,DOWN,0
2014-06-04,59.38,59.23,57.1471,59.736,56.6287,UP,1
2014-06-05,60.44,59.6,57.1692,59.836,56.8155,UP,1
2014-06-06,61.17,60.39,57.1928,60.098,57.0259,DOWN,0
2014-06-09,60.91,61.04,57.2143,60.324,57.2241,UP,1
2014-06-10,61.73,60.91,57.2384,60.726,57.4409,UP,1
2014-06-11,61.91,61.57,57.2619,61.232,57.6313,DOWN,0
2014-06-12,61.82,61.58,57.2769,61.508,57.8245,UP,1
2014-06-13,62.01,61.88,57.2989,61.676,58.0053,UP,1
2014-06-16,62.46,61.93,57.3238,61.986,58.1939,DOWN,0
2014-06-17,62.24,62.48,57.3479,62.088,58.3905,UP,1
2014-06-18,63.53,62.39,57.3812,62.412,58.6203,UP,1
2014-06-19,63.69,63.43,57.4124,62.786,58.8503,UP,1
2014-06-20,63.92,64.03,57.4444,63.168,59.0697,DOWN,0
2014-06-23,63.81,64.03,57.4742,63.438,59.2699,DOWN,0
2014-06-24,62.96,63.56,57.5005,63.582,59.4317,UP,1
2014-06-25,63.5,62.96,57.5259,63.576,59.5891,UP,1
2014-06-26,63.73,63.47,57.5485,63.584,59.7517,UP,1
2014-06-27,63.8,63.6,57.5675,63.56,59.9013,DOWN,0
2014-06-30,63.79,62.595,57.5883,63.556,60.0423,DOWN,0
2014-07-01,63.53,64.07,57.6103,63.67,60.1723,UP,1
2014-07-02,64.13,63.59,57.6308,63.796,60.3009,UP,1
2014-07-03,64.38,64.36,57.6507,63.926,60.4349,DOWN,0
2014-07-07,64.11,64.19,57.6623,63.988,60.5787,DOWN,0
2014-07-08,63.39,64.0,57.6711,63.908,60.7209,UP,1
2014-07-09,64.0,63.79,57.6807,64.002,60.8711,DOWN,0
2014-07-10,63.455,63.09,57.6898,63.867,61.0204,DOWN,0
2014-07-11,63.44,63.49,57.6984,63.679,61.1112,UP,1
2014-07-14,63.74,63.64,57.7123,63.605,61.2124,UP,1
2014-07-15,64.31,63.97,57.7292,63.789,61.3296,UP,1
2014-07-16,65.2,64.49,57.753,64.029,61.4696,DOWN,0
2014-07-17,64.15,64.77,57.7758,64.168,61.5899,UP,1
2014-07-18,64.87,64.28,57.8008,64.454,61.7229,UP,1
2014-07-21,65.48,64.73,57.8326,64.802,61.8647,UP,1
2014-07-22,65.96,65.94,57.8736,65.132,62.0179,UP,1
2014-07-23,66.11,65.91,57.9118,65.314,62.1599,UP,1
2014-07-24,66.52,66.13,57.9529,65.788,62.3091,DOWN,0
2014-07-25,66.21,66.44,57.9951,66.056,62.4583,DOWN,0
2014-07-28,65.61,66.08,58.0331,66.082,62.5935,DOWN,0
2014-07-29,64.41,65.6,58.0624,65.772,62.7041,UP,1
2014-07-30,68.53,68.0,58.1106,66.256,62.8843,DOWN,0
2014-07-31,67.46,68.0,58.1506,66.444,63.0513,UP,1
2014-08-01,67.7,67.45,58.1952,66.742,63.2189,UP,1
2014-08-04,68.46,68.07,58.2426,67.312,63.3971,DOWN,0
2014-08-05,67.32,68.46,58.2816,67.894,63.5509,DOWN,0
2014-08-06,66.22,67.07,58.3117,67.432,63.6901,UP,1
2014-08-07,66.67,66.64,58.3422,67.274,63.8293,UP,1
2014-08-08,67.39,66.76,58.3756,67.212,63.9783,UP,1
2014-08-11,67.51,67.46,58.4086,67.022,64.1313,UP,1
2014-08-12,67.71,67.49,58.4416,67.1,64.2899,DOWN,0
2014-08-13,67.5,68.08,58.4753,67.356,64.4455,DOWN,0
2014-08-14,67.22,67.74,58.5074,67.466,64.6023,DOWN,0
2014-08-15,67.17,67.64,58.5387,67.422,64.7369,UP,1
2014-08-18,68.15,67.46,58.5781,67.55,64.8765,UP,1
2014-08-19,68.63,68.32,58.6225,67.734,65.0309,UP,1
2014-08-20,68.66,68.42,58.6661,67.966,65.1695,DOWN,0
2014-08-21,68.62,68.66,58.7006,68.246,65.3037,DOWN,0
2014-08-22,68.45,68.57,58.7382,68.502,65.4363,UP,1
2014-08-25,68.56,68.75,58.7805,68.584,65.5673,DOWN,0
2014-08-26,68.45,68.61,58.8247,68.548,65.6871,DOWN,0
2014-08-27,68.22,68.57,58.8675,68.46,65.8067,DOWN,0
2014-08-28,68.06,68.16,58.9113,68.348,65.8973,UP,1
2014-08-29,68.26,68.49,58.958,68.31,65.9887,UP,1
2014-09-02,68.37,68.34,59.0013,68.272,66.0777,DOWN,0
2014-09-03,66.9,67.57,59.0362,67.962,66.1395,UP,1
2014-09-04,67.33,66.97,59.073,67.784,66.2269,UP,1
2014-09-05,67.76,67.48,59.1114,67.724,66.3121,DOWN,0
2014-09-08,67.51,67.84,59.1542,67.574,66.3877,DOWN,0
2014-09-09,66.91,67.51,59.2004,67.282,66.4499,DOWN,0
2014-09-10,66.73,66.74,59.2435,67.248,66.5087,UP,1
2014-09-11,66.99,66.57,59.2851,67.18,66.5779,UP,1
2014-09-12,67.17,67.07,59.327,67.062,66.6387,DOWN,0
2014-09-15,67.05,67.14,59.3696,66.97,66.6921,UP,1
2014-09-16,67.2,67.09,59.4121,67.028,66.7539,UP,1
2014-09-17,68.08,67.41,59.4592,67.298,66.8477,UP,1
2014-09-18,68.23,68.08,59.508,67.546,66.9323,DOWN,0
2014-09-19,67.82,68.28,59.5564,67.676,67.0196,DOWN,0
2014-09-22,66.74,67.58,59.5988,67.614,67.0856,DOWN,0
2014-09-23,66.44,66.63,59.6397,67.462,67.1396,UP,1
2014-09-24,66.69,66.36,59.6837,67.184,67.1872,DOWN,0
2014-09-25,65.56,66.5,59.7219,66.65,67.1944,UP,1
2014-09-26,66.35,65.61,59.7651,66.356,67.2384,UP,1
2014-09-29,66.45,65.86,59.8105,66.298,67.27,DOWN,0
2014-09-30,66.32,66.29,59.8564,66.274,67.2868,DOWN,0
2014-10-01,65.19,66.18,59.9004,65.974,67.2714,UP,1
2014-10-02,66.1,65.0,59.9499,66.082,67.2712,UP,1
2014-10-03,67.24,66.52,60.0042,66.26,67.2856,DOWN,0
2014-10-06,66.73,67.4,60.0554,66.316,67.296,DOWN,0
2014-10-07,65.43,66.48,60.1002,66.138,67.2924,UP,1
2014-10-08,66.28,65.23,60.1489,66.356,67.3298,DOWN,0
2014-10-09,65.2,66.25,60.1897,66.176,67.2632,DOWN,0
2014-10-10,64.62,65.17,60.2276,65.652,67.2064,DOWN,0
2014-10-13,63.445,64.15,60.2592,64.995,67.1213,UP,1
2014-10-14,65.58,64.95,60.2985,65.025,67.0637,UP,1
2014-10-15,67.1,65.46,60.3429,65.189,67.0593,DOWN,0
2014-10-16,66.86,66.23,60.3854,65.521,67.0721,UP,1
2014-10-17,67.98,67.46,60.4362,66.193,67.0983,UP,1
2014-10-20,68.99,67.7,60.4948,67.302,67.1303,UP,1
2014-10-21,69.93,69.19,60.5614,68.172,67.1787,DOWN,0
2014-10-22,69.53,70.11,60.6256,68.658,67.2151,UP,1
2014-10-23,70.61,70.42,60.6973,69.408,67.2773,UP,1
2014-10-24,71.15,71.01,60.7703,70.042,67.3559,UP,1
2014-10-27,71.7,70.39,60.8403,70.584,67.4465,UP,1
2014-10-28,72.34,71.7,60.9148,71.066,67.5303,DOWN,0
2014-10-29,72.1,74.35,60.9866,71.58,67.5997,DOWN,0
2014-10-30,69.22,70.57,61.036,71.302,67.6109,DOWN,0
2014-10-31,69.21,70.1,61.0844,70.914,67.6227,DOWN,0
2014-11-03,68.69,69.28,61.1322,70.312,67.6275,UP,1
2014-11-04,70.12,68.93,61.1845,69.868,67.6587,UP,1
2014-11-05,71.45,70.77,61.2406,69.738,67.7187,UP,1
2014-11-06,71.595,71.34,61.3033,70.213,67.7862,DOWN,0
2014-11-07,71.46,71.91,61.3746,70.663,67.8542,UP,1
2014-11-10,72.17,71.41,61.4504,71.359,67.9324,DOWN,0
2014-11-11,71.75,72.12,61.5219,71.685,68.0,UP,1
2014-11-12,72.86,71.61,61.5981,71.967,68.1192,UP,1
2014-11-13,73.105,72.275,61.6722,72.269,68.2347,DOWN,0
2014-11-14,73.07,73.21,61.7449,72.591,68.3409,DOWN,0
2014-11-17,72.515,72.78,61.8188,72.66,68.441,UP,1
2014-11-18,72.54,72.63,61.8883,72.818,68.5536,DOWN,0
2014-11-19,71.48,72.37,61.9799,72.542,68.6486,UP,1
2014-11-20,72.29,71.4,62.079,72.379,68.7546,UP,1
2014-11-21,72.82,73.22,62.1811,72.329,68.8676,DOWN,0
2014-11-24,72.62,72.87,62.2796,72.35,68.979,UP,1
2014-11-25,73.04,72.82,62.3754,72.45,69.0958,UP,1
2014-11-26,73.4,73.11,62.4735,72.834,69.2022,UP,1
2014-11-28,73.74,74.44,62.572,73.124,69.3124,DOWN,0
2014-12-01,72.51,73.39,62.6614,73.062,69.4062,UP,1
2014-12-02,73.61,73.1,62.7573,73.26,69.5436,UP,1
2014-12-03,74.57,73.58,62.8613,73.566,69.7062,DOWN,0
2014-12-04,74.45,74.57,62.9628,73.776,69.8614,UP,1
2014-12-05,74.63,74.65,63.0653,73.954,70.0428,DOWN,0
2014-12-08,74.07,74.25,63.169,74.266,70.1972,DOWN,0
2014-12-09,73.25,73.57,63.2731,74.194,70.3332,DOWN,0
2014-12-10,71.81,72.84,63.3696,73.642,70.443,UP,1
2014-12-11,72.48,71.83,63.4702,73.248,70.5888,DOWN,0
2014-12-12,72.285,72.23,63.5723,72.779,70.7125,DOWN,0
2014-12-15,72.18,72.78,63.6744,72.401,70.8113,DOWN,0
2014-12-16,71.92,72.26,63.7731,72.135,70.9151,DOWN,0
2014-12-17,71.88,71.65,63.8737,72.149,71.0441,UP,1
2014-12-18,74.07,72.64,63.9818,72.467,71.1999,UP,1
2014-12-19,76.31,74.17,64.102,73.272,71.4221,UP,1
2014-12-22,76.81,76.28,64.2232,74.198,71.6659,UP,1
2014-12-23,77.02,77.11,64.3464,75.218,71.9374,UP,1
2014-12-24,77.16,77.13,64.47,76.274,72.169,DOWN,0
2014-12-26,76.75,77.25,64.5933,76.81,72.362,DOWN,0
2014-12-29,76.39,76.5,64.7196,76.826,72.5526,DOWN,0
2014-12-30,75.69,76.0,64.8427,76.602,72.7068,DOWN,0
2014-12-31,74.89,76.04,64.9623,76.176,72.8248,DOWN,0
2015-01-02,73.84,74.85,65.0788,75.512,72.903,DOWN,0
2015-01-05,70.6,73.37,65.1787,74.282,72.9244,DOWN,0
2015-01-06,69.68,71.9,65.2719,72.94,72.9058,UP,1
2015-01-07,69.71,69.83,65.366,71.744,72.877,UP,1
2015-01-08,72.84,70.67,65.4747,71.334,72.8998,DOWN,0
2015-01-09,72.06,72.8,65.5817,70.978,72.8942,UP,1
2015-01-12,72.9,72.46,65.6912,71.438,72.9102,UP,1
2015-01-13,73.61,73.36,65.8048,72.224,72.998,DOWN,0
2015-01-14,72.97,73.02,65.9077,72.876,73.0732,DOWN,0
2015-01-15,72.51,73.23,66.0095,72.81,73.1496,UP,1
2015-01-16,73.45,72.51,66.1119,73.088,73.2162,DOWN,0
2015-01-20,72.87,73.65,66.2111,73.082,73.2446,DOWN,0
2015-01-21,72.82,72.58,66.3131,72.924,73.2691,UP,1
2015-01-22,74.73,73.29,66.4266,73.276,73.3345,DOWN,0
2015-01-23,74.12,74.52,66.5362,73.598,73.3735,UP,1
2015-01-26,74.64,73.83,66.6447,73.836,73.4313,DOWN,0
2015-01-27,73.735,73.76,66.7444,74.009,73.4488,DOWN,0
2015-01-28,72.94,74.09,66.8347,74.033,73.4455,UP,1
2015-01-29,73.31,72.86,66.9231,73.749,73.4503,DOWN,0
2015-01-30,71.22,72.63,67.0012,73.169,73.4244,UP,1
2015-02-02,73.44,72.01,67.0868,72.929,73.4424,UP,1
2015-02-03,75.23,74.64,67.1793,73.228,73.5174,DOWN,0
2015-02-04,70.5,72.0,67.2466,72.74,73.4816,UP,1
2015-02-05,70.97,70.65,67.313,72.272,73.4446,DOWN,0
2015-02-06,70.51,71.2,67.3771,72.13,73.4024,DOWN,0
2015-02-09,70.495,70.38,67.445,71.541,73.3515,UP,1
2015-02-10,71.15,70.9,67.5193,70.725,73.3065,UP,1
2015-02-11,71.25,71.24,67.5931,70.875,73.2567,UP,1
2015-02-12,71.83,71.55,67.6723,71.047,73.2431,UP,1
2015-02-13,72.58,72.09,67.7407,71.461,73.2225,DOWN,0
2015-02-17,71.81,72.32,67.8064,71.724,73.1673,DOWN,0
2015-02-18,71.38,71.49,67.871,71.77,73.1059,UP,1
2015-02-19,71.84,71.38,67.9392,71.888,73.0501,UP,1
2015-02-20,72.5,71.61,68.011,72.022,73.0187,UP,1
2015-02-23,73.14,72.53,68.0856,72.134,73.0165,UP,1
2015-02-24,73.98,73.05,68.1636,72.568,73.0599,DOWN,0
2015-02-25,73.55,74.16,68.2398,73.002,73.0813,UP,1
2015-02-26,74.21,73.62,68.3158,73.476,73.1198,UP,1
2015-02-27,74.3,74.1,68.392,73.836,73.1622,DOWN,0
2015-03-02,73.6,74.4,68.4663,73.928,73.1958,UP,1
2015-03-03,74.67,74.52,68.5454,74.066,73.2516,DOWN,0
2015-03-04,73.96,74.16,68.6208,74.148,73.2494,UP,1
2015-03-05,74.12,74.01,68.6938,74.13,73.2056,DOWN,0
2015-03-06,73.58,73.56,68.7661,73.986,73.141,UP,1
2015-03-09,73.91,73.52,68.8391,74.048,73.0788,DOWN,0
2015-03-10,72.49,73.16,68.9038,73.612,72.9854,DOWN,0
2015-03-11,72.48,72.02,68.968,73.316,72.9,UP,1
2015-03-12,73.97,72.66,69.0416,73.286,72.8516,DOWN,0
2015-03-13,73.45,73.82,69.1103,73.26,72.8068,UP,1
2015-03-16,75.35,74.7,69.1873,73.548,72.816,DOWN,0
2015-03-17,74.66,74.69,69.2613,73.982,72.8324,UP,1
2015-03-18,75.19,74.23,69.3384,74.524,72.9242,DOWN,0
2015-03-19,75.16,75.14,69.4156,74.762,73.0338,UP,1
2015-03-20,75.4,75.65,69.4957,75.152,73.1476,UP,1
2015-03-23,75.74,75.96,69.5722,75.23,73.2056,DOWN,0
2015-03-24,75.06,75.59,69.6416,75.31,73.2656,DOWN,0
2015-03-25,73.31,75.06,69.7036,74.934,73.2738,DOWN,0
2015-03-26,73.14,72.88,69.7607,74.53,73.2644,DOWN,0
2015-03-27,73.025,73.06,69.8163,74.055,73.2655,UP,1
2015-03-30,73.2,73.11,69.8732,73.547,73.2793,UP,1
2015-03-31,73.22,73.09,69.9292,73.179,73.2747,DOWN,0
2015-04-01,71.99,72.85,69.9769,72.915,73.2571,DOWN,0
2015-04-02,71.335,72.15,70.0223,72.554,73.2274,DOWN,0
2015-04-06,71.28,70.84,70.0611,72.205,73.1584,UP,1
2015-04-07,71.41,71.43,70.0997,71.847,73.1042,DOWN,0
2015-04-08,71.22,71.11,70.1362,71.447,73.0358,UP,1
2015-04-09,71.64,71.19,70.1753,71.377,72.9939,UP,1
2015-04-10,72.06,71.83,70.2208,71.522,72.9763,DOWN,0
2015-04-13,70.37,71.85,70.2552,71.34,72.9175,UP,1
2015-04-14,70.78,70.13,70.2904,71.214,72.9087,DOWN,0
2015-04-15,70.23,70.75,70.3226,71.016,72.8445,DOWN,0
2015-04-16,69.51,70.03,70.3512,70.59,72.7301,DOWN,0
2015-04-17,68.57,68.72,70.3764,69.892,72.6915,UP,1
2015-04-20,70.09,69.07,70.4062,69.836,72.6739,UP,1
2015-04-21,70.54,70.18,70.437,69.788,72.6745,DOWN,0
2015-04-22,70.43,70.49,70.4686,69.828,72.6732,UP,1
2015-04-23,70.62,70.06,70.5048,70.05,72.6626,UP,1
2015-04-24,70.65,70.85,70.538,70.466,72.6506,DOWN,0
2015-04-27,68.94,67.5,70.5654,70.236,72.5928,DOWN,0
2015-04-28,65.73,66.15,70.5769,69.274,72.4558,DOWN,0
2015-04-29,64.725,64.83,70.5818,68.133,72.3141,DOWN,0
2015-04-30,64.39,64.42,70.5822,66.887,72.1743,UP,1
2015-05-01,64.74,64.72,70.5799,65.705,72.0323,UP,1
2015-05-04,66.08,65.83,70.5895,65.133,71.9039,DOWN,0
2015-05-05,63.99,65.68,70.5851,64.785,71.7209,UP,1
2015-05-06,64.55,64.45,70.5805,64.75,71.5323,UP,1
2015-05-07,65.23,64.44,70.5768,64.918,71.3659,UP,1
2015-05-08,65.7,65.89,70.5748,65.11,71.1957,DOWN,0
2015-05-11,65.27,65.43,70.5685,64.948,71.0151,DOWN,0
2015-05-12,64.99,64.97,70.5624,65.148,70.8429,DOWN,0
2015-05-13,64.54,64.95,70.5571,65.146,70.6403,DOWN,0
2015-05-14,64.38,64.9,70.5569,64.976,70.4487,UP,1
2015-05-15,64.52,64.55,70.5369,64.74,70.2567,UP,1
2015-05-18,65.41,64.53,70.5266,64.768,70.0933,DOWN,0
2015-05-19,64.86,65.41,70.5124,64.742,69.9123,DOWN,0
2015-05-20,63.91,64.83,70.4897,64.616,69.7407,UP,1
2015-05-21,64.26,63.94,70.4744,64.592,69.5763,DOWN,0
2015-05-22,64.03,64.08,70.4635,64.494,69.3775,DOWN,0
2015-05-26,62.93,63.39,70.4448,63.998,69.1671,UP,1
2015-05-27,63.36,62.98,70.4246,63.698,68.9273,DOWN,0
2015-05-28,62.5,63.31,70.3996,63.416,68.6841,DOWN,0
2015-05-29,61.73,62.35,70.3697,62.91,68.4149,UP,1
2015-06-01,62.11,62.04,70.3427,62.526,68.1539,DOWN,0
2015-06-02,61.64,61.65,70.3148,62.268,67.8787,UP,1
2015-06-03,64.62,61.97,70.3021,62.52,67.6563,DOWN,0
2015-06-04,63.35,64.09,70.2781,62.69,67.4221,UP,1
2015-06-05,64.18,63.07,70.2558,63.18,67.2395,DOWN,0
2015-06-08,63.35,63.96,70.2293,63.428,67.0437,UP,1
2015-06-09,63.77,63.15,70.205,63.854,66.8586,UP,1
2015-06-10,63.82,63.95,70.1819,63.694,66.671,UP,1
2015-06-11,64.32,63.89,70.1607,63.888,66.493,DOWN,0
2015-06-12,63.7,63.99,70.1369,63.792,66.3272,UP,1
2015-06-15,63.75,63.22,70.1146,63.872,66.1755,UP,1
2015-06-16,63.93,63.63,70.0939,63.904,66.0285,UP,1
2015-06-17,64.025,63.92,70.0727,63.945,65.8808,UP,1
2015-06-18,64.8,64.29,70.0549,64.041,65.7524,DOWN,0
2015-06-19,64.21,64.76,70.0414,64.143,65.6038,DOWN,0
2015-06-22,64.16,64.66,70.0256,64.225,65.4458,DOWN,0
2015-06-23,63.77,64.7,70.0056,64.193,65.3138,DOWN,0
2015-06-24,62.6,63.92,69.9811,63.908,65.1502,DOWN,0
2015-06-25,62.47,62.74,69.9589,63.442,64.995,UP,1
2015-06-26,63.04,62.7,69.9404,63.208,64.8656,DOWN,0
2015-06-29,61.69,62.46,69.9139,62.714,64.728,UP,1
2015-06-30,62.39,62.36,69.89,62.438,64.574,DOWN,0
2015-07-01,62.27,62.79,69.8661,62.372,64.4086,UP,1
2015-07-02,63.06,62.53,69.8454,62.49,64.2612,DOWN,0
2015-07-06,62.16,62.17,69.8158,62.314,64.092,UP,1
2015-07-07,63.2,62.3,69.7907,62.616,63.943,DOWN,0
2015-07-08,61.89,62.65,69.761,62.516,63.802,UP,1
2015-07-09,62.16,62.72,69.7381,62.494,63.7306,UP,1
2015-07-10,63.55,62.78,69.7237,62.592,63.7071,UP,1
2015-07-13,64.83,63.73,69.7144,63.126,63.7159,DOWN,0
2015-07-14,64.32,64.79,69.7082,63.35,63.7075,DOWN,0
2015-07-15,63.04,64.4,69.6916,63.58,63.6467,UP,1
2015-07-16,63.32,63.32,69.676,63.812,63.6333,DOWN,0
2015-07-17,63.0,63.26,69.6594,63.702,63.6023,UP,1
2015-07-20,63.67,63.04,69.6518,63.47,63.5711,UP,1
2015-07-21,65.39,63.76,69.6482,63.684,63.5649,DOWN,0
2015-07-22,65.25,65.27,69.6383,64.126,63.5645,DOWN,0
2015-07-23,64.42,65.0,69.6267,64.346,63.5531,DOWN,0
2015-07-24,64.31,64.45,69.6211,64.608,63.5485,UP,1
2015-07-27,64.76,63.86,69.6135,64.826,63.5561,UP,1
2015-07-28,66.73,64.8,69.6212,65.094,63.6003,UP,1
2015-07-29,69.85,70.0,69.6473,66.014,63.6891,UP,1
2015-07-30,69.87,69.44,69.6795,67.104,63.7893,UP,1
2015-07-31,70.15,70.32,69.7023,68.272,63.9141,UP,1
2015-08-03,70.72,70.14,69.7204,69.464,64.0433,DOWN,0
