ticker,ECL US Equity,ECL US Equity,ECL US Equity,ECL US Equity,ECL US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2001-07-03,20.685,20.6,20.145,20.465,20.0453,UP,1
2001-07-05,20.785,20.7,20.1579,20.595,20.086,DOWN,0
2001-07-06,19.925,20.585,20.1672,20.501,20.1131,UP,1
2001-07-09,20.205,20.0,20.179,20.445,20.1391,DOWN,0
2001-07-10,20.005,20.1,20.1892,20.321,20.159,UP,1
2001-07-11,20.255,20.05,20.2008,20.235,20.1858,UP,1
2001-07-12,20.575,20.35,20.2143,20.193,20.2188,DOWN,0
2001-07-13,20.41,20.55,20.2307,20.29,20.2433,DOWN,0
2001-07-16,20.36,20.3,20.2473,20.321,20.2705,DOWN,0
2001-07-17,20.26,20.365,20.26,20.372,20.2917,DOWN,0
2001-07-18,20.075,20.26,20.2703,20.336,20.3085,DOWN,0
2001-07-19,19.77,19.625,20.2794,20.175,20.316,DOWN,0
2001-07-20,19.695,19.825,20.286,20.032,20.3197,UP,1
2001-07-23,19.71,19.875,20.2932,19.902,20.3168,DOWN,0
2001-07-24,19.37,19.55,20.2994,19.724,20.3082,UP,1
2001-07-25,19.735,19.475,20.3084,19.656,20.3055,UP,1
2001-07-26,19.825,19.85,20.3183,19.667,20.3022,DOWN,0
2001-07-27,19.635,19.84,20.3255,19.655,20.281,UP,1
2001-07-30,19.75,19.635,20.3336,19.663,20.2584,UP,1
2001-07-31,20.02,19.65,20.3441,19.793,20.2437,DOWN,0
2001-08-01,19.855,20.125,20.3546,19.817,20.2286,UP,1
2001-08-02,19.94,20.075,20.3649,19.84,20.2187,UP,1
2001-08-03,19.97,20.0,20.3771,19.907,20.2145,DOWN,0
2001-08-06,19.85,19.95,20.3895,19.927,20.2088,UP,1
2001-08-07,19.91,19.95,20.4018,19.905,20.204,DOWN,0
2001-08-08,19.805,19.9,20.413,19.895,20.1953,DOWN,0
2001-08-09,19.65,19.66,20.4229,19.837,20.1873,UP,1
2001-08-10,19.855,19.625,20.4301,19.814,20.1756,UP,1
2001-08-13,19.945,19.875,20.4376,19.833,20.1656,DOWN,0
2001-08-14,19.94,19.875,20.4431,19.839,20.1529,UP,1
2001-08-15,20.045,19.9,20.4479,19.887,20.1417,UP,1
2001-08-16,20.185,20.05,20.4483,19.994,20.1314,UP,1
2001-08-17,20.365,20.25,20.4522,20.096,20.1226,DOWN,0
2001-08-20,20.21,20.235,20.4557,20.149,20.1091,UP,1
2001-08-21,20.45,20.325,20.4589,20.251,20.1067,UP,1
2001-08-22,20.55,20.45,20.4628,20.352,20.1073,UP,1
2001-08-23,20.67,20.65,20.4664,20.449,20.1111,UP,1
2001-08-24,20.955,20.625,20.4711,20.567,20.1207,DOWN,0
2001-08-27,20.71,20.9,20.4757,20.667,20.1295,DOWN,0
2001-08-28,20.295,20.675,20.4772,20.636,20.1322,DOWN,0
2001-08-29,20.275,20.275,20.4792,20.581,20.1316,DOWN,0
2001-08-30,20.02,20.25,20.4815,20.451,20.1196,UP,1
2001-08-31,20.04,20.075,20.482,20.268,20.1153,DOWN,0
2001-09-04,19.98,20.05,20.4812,20.122,20.1175,DOWN,0
2001-09-05,19.93,19.95,20.4818,20.049,20.1226,DOWN,0
2001-09-06,19.775,19.775,20.4806,19.949,20.1173,DOWN,0
2001-09-07,19.55,19.8,20.4791,19.855,20.1056,DOWN,0
2001-09-10,19.425,19.55,20.474,19.732,20.0862,DOWN,0
2001-09-17,17.5,17.25,20.4598,19.236,20.0265,DOWN,0
2001-09-18,17.24,17.5,20.4433,18.698,19.9588,DOWN,0
2001-09-19,16.675,17.05,20.4239,18.078,19.8786,DOWN,0
2001-09-20,15.5,16.725,20.397,17.268,19.7729,DOWN,0
2001-09-21,15.485,14.25,20.3676,16.48,19.6841,UP,1
2001-09-24,17.005,15.875,20.344,16.381,19.6201,UP,1
2001-09-25,17.055,16.925,20.3212,16.344,19.5611,DOWN,0
2001-09-26,16.915,17.055,20.2964,16.392,19.4943,UP,1
2001-09-27,17.64,17.06,20.2778,16.82,19.4356,UP,1
2001-09-28,18.165,18.125,20.264,17.356,19.3907,DOWN,0
2001-10-01,17.425,17.875,20.2469,17.44,19.332,UP,1
2001-10-02,17.99,17.275,20.2281,17.627,19.2866,DOWN,0
2001-10-03,17.745,17.75,20.2113,17.793,19.24,DOWN,0
2001-10-04,17.4,17.76,20.1927,17.745,19.1926,UP,1
2001-10-05,18.065,17.625,20.1768,17.725,19.16,DOWN,0
2001-10-08,17.5,17.975,20.1599,17.74,19.1158,UP,1
2001-10-09,17.56,17.425,20.1454,17.654,19.0796,UP,1
2001-10-10,18.135,17.625,20.1329,17.732,19.0476,UP,1
2001-10-11,18.615,18.15,20.1248,17.975,19.0234,DOWN,0
2001-10-12,18.225,18.5,20.1163,18.007,18.9952,DOWN,0
2001-10-15,18.13,18.25,20.1056,18.133,18.9628,UP,1
2001-10-16,18.16,18.3,20.092,18.253,18.9256,DOWN,0
2001-10-17,17.465,18.2,20.0759,18.119,18.8778,DOWN,0
2001-10-18,17.42,17.4,20.055,17.88,18.8274,DOWN,0
2001-10-19,17.255,17.425,20.0296,17.686,18.7731,UP,1
2001-10-22,17.45,17.355,20.0089,17.55,18.7251,UP,1
2001-10-23,17.71,17.475,19.9912,17.46,18.6811,UP,1
2001-10-24,17.8,17.7,19.9725,17.527,18.641,UP,1
2001-10-25,17.925,17.7,19.9545,17.628,18.6065,UP,1
2001-10-26,18.125,17.9,19.9378,17.802,18.5719,DOWN,0
2001-10-29,17.715,18.025,19.9165,17.855,18.5273,DOWN,0
2001-10-30,17.685,17.55,19.898,17.85,18.4822,DOWN,0
2001-10-31,17.59,17.625,19.8802,17.808,18.4331,UP,1
2001-11-01,17.82,17.51,19.8634,17.787,18.3858,UP,1
2001-11-02,17.895,17.9,19.8482,17.741,18.3364,DOWN,0
2001-11-05,17.8,17.95,19.8347,17.758,18.2882,UP,1
2001-11-06,18.265,17.805,19.8277,17.874,18.2445,UP,1
2001-11-07,18.315,18.1,19.8218,18.019,18.1998,DOWN,0
2001-11-08,18.26,18.315,19.8171,18.107,18.1516,UP,1
2001-11-09,18.44,18.3,19.8118,18.216,18.1013,DOWN,0
2001-11-12,17.975,18.325,19.8044,18.251,18.0466,UP,1
2001-11-13,18.375,17.975,19.7989,18.273,18.0082,UP,1
2001-11-14,18.52,18.4,19.7942,18.314,17.9731,UP,1
2001-11-15,19.03,18.375,19.7921,18.468,17.9533,UP,1
2001-11-16,19.095,19.15,19.788,18.599,17.9344,UP,1
2001-11-19,19.51,19.025,19.7829,18.906,17.925,DOWN,0
2001-11-20,19.255,19.475,19.7753,19.082,17.9115,DOWN,0
2001-11-21,18.665,18.75,19.7618,19.111,17.8893,UP,1
2001-11-23,18.99,18.7,19.7514,19.103,17.8781,DOWN,0
2001-11-26,18.885,18.95,19.7388,19.061,17.8673,DOWN,0
2001-11-27,18.835,18.825,19.7254,18.926,17.894,DOWN,0
2001-11-28,18.54,18.9,19.7111,18.783,17.92,DOWN,0
2001-11-29,18.495,18.545,19.6966,18.749,17.9564,UP,1
2001-11-30,18.7,18.45,19.6825,18.691,18.0204,DOWN,0
2001-12-03,18.165,18.25,19.6669,18.547,18.074,UP,1
2001-12-04,18.6,18.175,19.6566,18.5,18.1059,UP,1
2001-12-05,18.96,18.6,19.6452,18.584,18.144,UP,1
2001-12-06,19.0,18.96,19.6343,18.685,18.1857,DOWN,0
2001-12-07,18.725,18.85,19.6236,18.69,18.2074,DOWN,0
2001-12-10,18.535,18.825,19.6092,18.764,18.2148,UP,1
2001-12-11,18.93,18.53,19.5974,18.83,18.2449,DOWN,0
2001-12-12,18.785,18.805,19.5856,18.795,18.2608,DOWN,0
2001-12-13,18.45,18.725,19.5747,18.685,18.2749,DOWN,0
2001-12-14,18.275,18.35,19.5605,18.595,18.2924,UP,1
2001-12-17,18.575,18.4,19.5476,18.603,18.3026,UP,1
2001-12-18,19.2,18.575,19.5388,18.657,18.3366,UP,1
2001-12-19,19.44,19.135,19.53,18.788,18.3742,UP,1
2001-12-20,19.555,19.44,19.5203,19.009,18.4026,UP,1
2001-12-21,19.61,19.85,19.5102,19.276,18.4225,UP,1
2001-12-24,19.905,19.65,19.5029,19.542,18.4561,DOWN,0
2001-12-26,19.825,19.78,19.4938,19.667,18.49,DOWN,0
2001-12-27,19.82,20.01,19.4841,19.743,18.5232,UP,1
2001-12-28,20.075,19.865,19.4749,19.847,18.5754,UP,1
2001-12-31,20.125,20.0,19.468,19.95,18.6295,DOWN,0
2002-01-02,20.065,20.0,19.4638,19.982,18.6857,UP,1
2002-01-03,20.26,19.95,19.4623,20.069,18.7419,UP,1
2002-01-04,20.545,20.14,19.4602,20.214,18.7986,DOWN,0
2002-01-07,20.495,20.45,19.4579,20.298,18.8525,DOWN,0
2002-01-08,20.2,20.35,19.4551,20.313,18.898,UP,1
2002-01-09,20.42,20.3,19.4542,20.384,18.9439,DOWN,0
2002-01-10,20.0,20.475,19.4534,20.332,18.9896,UP,1
2002-01-11,20.12,19.625,19.4566,20.247,19.0383,DOWN,0
2002-01-14,20.12,20.075,19.4561,20.172,19.0889,DOWN,0
2002-01-15,20.1,20.05,19.4523,20.152,19.1345,DOWN,0
2002-01-16,19.67,19.925,19.4441,20.002,19.17,UP,1
2002-01-17,19.925,19.625,19.4381,19.987,19.2125,UP,1
2002-01-18,20.125,19.925,19.4337,19.988,19.2497,UP,1
2002-01-22,20.27,20.325,19.429,20.018,19.2888,UP,1
2002-01-23,20.505,20.27,19.4262,20.099,19.3337,UP,1
2002-01-24,20.525,20.4,19.427,20.27,19.3754,UP,1
2002-01-25,20.965,20.53,19.4301,20.478,19.4352,DOWN,0
2002-01-28,20.89,20.85,19.4303,20.631,19.4855,DOWN,0
2002-01-29,20.8,20.765,19.4321,20.737,19.5311,UP,1
2002-01-30,21.235,20.725,19.434,20.883,19.5752,UP,1
2002-01-31,21.395,21.025,19.4347,21.057,19.6212,UP,1
2002-02-01,21.555,21.49,19.4401,21.175,19.6621,DOWN,0
2002-02-04,21.35,21.555,19.4448,21.267,19.704,DOWN,0
2002-02-05,21.005,21.3,19.4474,21.308,19.7508,DOWN,0
2002-02-06,20.835,20.925,19.4476,21.228,19.7877,UP,1
2002-02-07,20.845,20.95,19.4468,21.118,19.8269,UP,1
2002-02-08,21.325,21.125,19.451,21.072,19.8767,UP,1
2002-02-11,21.79,21.5,19.4596,21.16,19.9417,DOWN,0
2002-02-12,21.515,21.675,19.4706,21.262,20.0021,DOWN,0
2002-02-13,21.48,21.4,19.4843,21.391,20.0577,DOWN,0
2002-02-14,21.375,21.2,19.4983,21.497,20.1219,UP,1
2002-02-15,22.185,21.4,19.5147,21.669,20.1936,DOWN,0
2002-02-19,21.975,22.125,19.5295,21.706,20.2539,UP,1
2002-02-20,22.16,22.0,19.5457,21.835,20.3171,UP,1
2002-02-21,22.375,22.075,19.563,22.014,20.3901,UP,1
2002-02-22,22.45,22.275,19.5793,22.229,20.4684,UP,1
2002-02-25,22.545,22.49,19.597,22.301,20.5407,UP,1
2002-02-26,23.035,22.575,19.6162,22.513,20.6257,UP,1
2002-02-27,23.235,23.05,19.6362,22.728,20.7214,UP,1
2002-02-28,23.415,23.2,19.6563,22.936,20.8242,DOWN,0
2002-03-01,23.25,23.415,19.675,23.096,20.9177,UP,1
2002-03-04,23.475,23.255,19.6931,23.282,21.0032,DOWN,0
2002-03-05,22.815,23.08,19.7082,23.238,21.0707,UP,1
2002-03-06,23.33,22.9,19.7255,23.257,21.1462,UP,1
2002-03-07,23.525,23.4,19.7432,23.279,21.2245,UP,1
2002-03-08,23.62,23.5,19.7578,23.353,21.2988,DOWN,0
2002-03-11,23.6,23.925,19.7714,23.378,21.3743,UP,1
2002-03-12,23.655,23.475,19.7859,23.546,21.451,DOWN,0
2002-03-13,23.32,23.5,19.7994,23.544,21.5159,DOWN,0
2002-03-14,23.25,23.25,19.8135,23.489,21.5784,UP,1
2002-03-15,23.26,23.15,19.8289,23.417,21.6423,UP,1
2002-03-18,23.27,23.26,19.8446,23.351,21.7025,UP,1
2002-03-19,23.45,23.15,19.8611,23.31,21.7606,UP,1
2002-03-20,23.52,23.425,19.8775,23.35,21.8211,DOWN,0
2002-03-21,23.335,23.475,19.8939,23.367,21.8838,DOWN,0
2002-03-22,23.275,23.425,19.9081,23.37,21.9409,DOWN,0
2002-03-25,23.135,23.3,19.9215,23.343,22.0036,DOWN,0
2002-03-26,22.725,22.875,19.9323,23.198,22.0557,UP,1
2002-03-27,23.005,22.73,19.9443,23.095,22.1134,DOWN,0
2002-03-28,22.86,22.975,19.9551,23.0,22.1686,DOWN,0
2002-04-01,22.65,22.75,19.9643,22.875,22.2282,DOWN,0
2002-04-02,22.495,22.7,19.9724,22.747,22.2796,DOWN,0
2002-04-03,22.07,22.5,19.9799,22.616,22.3185,DOWN,0
2002-04-04,21.7,21.775,19.9858,22.355,22.3471,DOWN,0
2002-04-05,21.64,21.725,19.9915,22.111,22.3698,UP,1
2002-04-08,21.72,21.64,19.9978,21.925,22.3937,UP,1
2002-04-09,22.005,22.2,20.0064,21.827,22.4145,UP,1
2002-04-10,22.64,22.25,20.0188,21.941,22.4495,DOWN,0
2002-04-11,22.6,22.625,20.0303,22.121,22.4855,DOWN,0
2002-04-12,22.495,22.61,20.0397,22.292,22.5107,DOWN,0
2002-04-15,22.245,22.525,20.0496,22.397,22.5277,UP,1
2002-04-16,22.51,22.3,20.0628,22.498,22.5468,DOWN,0
2002-04-17,22.175,22.55,20.0754,22.405,22.5633,DOWN,0
2002-04-18,21.95,22.2,20.0849,22.275,22.5822,UP,1
2002-04-19,22.015,22.075,20.0943,22.179,22.6058,DOWN,0
2002-04-22,21.645,22.075,20.1005,22.059,22.6218,DOWN,0
2002-04-23,21.305,21.65,20.1046,21.818,22.6214,UP,1
2002-04-24,21.55,21.325,20.1093,21.693,22.6166,UP,1
2002-04-25,21.705,21.55,20.1144,21.644,22.6204,UP,1
2002-04-26,21.765,21.75,20.1193,21.594,22.6261,DOWN,0
2002-04-29,21.505,21.8,20.1272,21.566,22.6287,UP,1
2002-04-30,21.955,21.55,20.1359,21.696,22.6241,UP,1
2002-05-01,22.13,22.0,20.1465,21.812,22.6272,UP,1
2002-05-02,22.57,22.05,20.1581,21.985,22.6354,UP,1
2002-05-03,22.68,22.6,20.1686,22.168,22.6415,DOWN,0
2002-05-06,22.5,22.65,20.1791,22.367,22.6425,UP,1
2002-05-07,22.635,22.2,20.1905,22.503,22.6443,UP,1
2002-05-08,22.845,22.9,20.2034,22.646,22.6405,UP,1
2002-05-09,22.86,22.825,20.2173,22.704,22.633,DOWN,0
2002-05-10,22.585,22.75,20.2314,22.685,22.6164,UP,1
2002-05-13,22.755,22.675,20.2467,22.736,22.6065,UP,1
2002-05-14,22.93,22.875,20.2628,22.795,22.5956,UP,1
2002-05-15,23.33,22.825,20.2826,22.892,22.6059,UP,1
2002-05-16,23.56,23.425,20.3017,23.032,22.6105,UP,1
2002-05-17,23.65,23.56,20.3208,23.245,22.613,DOWN,0
2002-05-20,23.445,23.625,20.3399,23.383,22.6095,DOWN,0
2002-05-21,23.405,23.55,20.3582,23.478,22.6056,DOWN,0
2002-05-22,23.35,23.425,20.3748,23.482,22.5995,UP,1
2002-05-23,23.775,23.275,20.3944,23.525,22.6086,DOWN,0
2002-05-24,23.67,23.825,20.4131,23.529,22.617,DOWN,0
2002-05-28,23.475,23.67,20.4306,23.535,22.6213,UP,1
2002-05-29,23.525,23.55,20.449,23.559,22.6264,DOWN,0
2002-05-30,23.165,23.525,20.4652,23.522,22.6207,UP,1
2002-05-31,23.84,23.275,20.4854,23.535,22.6271,DOWN,0
2002-06-03,23.26,23.8,20.5035,23.453,22.6256,DOWN,0
2002-06-04,23.195,23.2,20.5202,23.397,22.624,UP,1
2002-06-05,23.295,23.22,20.5369,23.351,22.6272,DOWN,0
2002-06-06,23.125,23.3,20.5529,23.343,22.6352,DOWN,0
2002-06-07,23.0,23.1,20.5676,23.175,22.6351,UP,1
2002-06-10,23.11,23.1,20.5822,23.145,22.6401,DOWN,0
2002-06-11,22.855,23.235,20.5947,23.077,22.6442,UP,1
2002-06-12,22.915,22.875,20.6082,23.001,22.6526,DOWN,0
2002-06-13,22.62,22.915,20.6191,22.9,22.6636,DOWN,0
2002-06-14,22.515,22.425,20.6289,22.803,22.6799,UP,1
2002-06-17,23.22,22.64,20.6416,22.825,22.7115,DOWN,0
2002-06-18,22.875,23.15,20.6513,22.829,22.7346,UP,1
2002-06-19,22.955,22.875,20.6625,22.837,22.7536,UP,1
2002-06-20,23.05,22.85,20.6763,22.923,22.7618,DOWN,0
2002-06-21,22.705,22.775,20.6884,22.961,22.7639,UP,1
2002-06-24,22.77,22.725,20.7022,22.871,22.7694,DOWN,0
2002-06-25,22.635,22.845,20.7151,22.823,22.7772,UP,1
2002-06-26,22.695,22.51,20.7287,22.771,22.7809,UP,1
2002-06-27,22.915,22.82,20.7436,22.744,22.7957,UP,1
2002-06-28,23.115,22.8,20.7603,22.826,22.819,DOWN,0
2002-07-01,22.745,23.05,20.7763,22.821,22.8336,DOWN,0
2002-07-02,21.75,22.62,20.7879,22.644,22.8357,DOWN,0
2002-07-03,21.55,21.7,20.8082,22.415,22.8406,UP,1
2002-07-05,22.275,21.555,20.8334,22.287,22.8551,DOWN,0
2002-07-08,21.97,22.275,20.8598,22.058,22.8604,DOWN,0
2002-07-09,21.54,21.97,20.89,21.817,22.8559,DOWN,0
2002-07-10,20.725,21.175,20.9162,21.612,22.8403,DOWN,0
2002-07-11,20.135,20.375,20.9319,21.329,22.8039,DOWN,0
2002-07-12,20.115,20.135,20.9472,20.897,22.7636,DOWN,0
2002-07-15,20.04,20.165,20.9628,20.511,22.713,DOWN,0
2002-07-16,19.405,19.925,20.9716,20.084,22.6475,UP,1
2002-07-17,19.79,19.525,20.9798,19.897,22.5933,DOWN,0
2002-07-18,19.225,19.79,20.9888,19.715,22.5251,DOWN,0
2002-07-19,18.61,19.1,20.9919,19.414,22.4404,DOWN,0
2002-07-22,18.365,18.55,20.995,19.079,22.3505,UP,1
2002-07-23,18.53,18.49,21.0006,18.904,22.2694,UP,1
2002-07-24,20.875,18.53,21.0147,19.121,22.2318,UP,1
2002-07-25,21.705,20.5,21.0357,19.617,22.2073,DOWN,0
2002-07-26,21.245,22.0,21.0541,20.144,22.1656,UP,1
2002-07-29,22.55,21.255,21.0762,20.981,22.1454,DOWN,0
2002-07-30,22.55,22.55,21.0959,21.785,22.1234,UP,1
2002-07-31,22.975,22.45,21.1196,22.205,22.114,UP,1
2002-08-01,23.005,23.11,21.144,22.465,22.106,DOWN,0
2002-08-02,22.235,22.925,21.1644,22.663,22.0837,UP,1
2002-08-05,22.36,22.235,21.1888,22.625,22.0554,UP,1
2002-08-06,22.93,22.525,21.2164,22.701,22.0406,UP,1
2002-08-07,23.72,23.375,21.2487,22.85,22.0455,UP,1
2002-08-08,23.795,23.0,21.2804,23.008,22.0509,UP,1
2002-08-09,23.805,23.725,21.3109,23.322,22.0637,UP,1
2002-08-12,23.88,23.68,21.3413,23.626,22.0645,DOWN,0
2002-08-13,23.505,23.88,21.3692,23.741,22.0694,UP,1
2002-08-14,23.815,23.325,21.3977,23.76,22.0818,UP,1
2002-08-15,23.9,23.8,21.4286,23.781,22.0939,UP,1
2002-08-16,23.935,23.89,21.4598,23.807,22.1101,UP,1
2002-08-19,24.365,23.935,21.4937,23.904,22.1374,DOWN,0
2002-08-20,23.96,24.125,21.5244,23.995,22.1544,DOWN,0
2002-08-21,23.42,23.975,21.552,23.916,22.1657,UP,1
2002-08-22,23.47,23.49,21.5804,23.83,22.1768,DOWN,0
2002-08-23,22.79,23.4,21.603,23.601,22.1802,DOWN,0
2002-08-26,22.755,22.915,21.6252,23.279,22.185,UP,1
2002-08-27,22.76,22.8,21.6477,23.039,22.1758,DOWN,0
2002-08-28,22.4,22.75,21.6675,22.835,22.1663,UP,1
2002-08-29,22.415,22.275,21.6897,22.624,22.1555,UP,1
2002-08-30,22.52,22.415,21.7104,22.57,22.1449,DOWN,0
2002-09-03,21.655,22.4,21.7261,22.35,22.1239,UP,1
2002-09-04,22.045,21.7,21.7412,22.207,22.1094,DOWN,0
2002-09-05,21.615,22.045,21.7538,22.05,22.089,UP,1
2002-09-06,22.1,21.865,21.7667,21.987,22.0771,DOWN,0
2002-09-09,21.99,21.875,21.7804,21.881,22.0586,UP,1
2002-09-10,22.95,22.15,21.8018,22.14,22.0553,UP,1
2002-09-11,22.955,23.4,21.8216,22.322,22.0595,DOWN,0
2002-09-12,22.13,22.75,21.8379,22.425,22.0671,DOWN,0
2002-09-13,21.825,21.675,21.8528,22.37,22.0726,UP,1
2002-09-16,21.905,21.83,21.8696,22.353,22.0652,DOWN,0
2002-09-17,21.39,22.03,21.8841,22.041,22.0536,UP,1
2002-09-18,21.49,21.125,21.8981,21.748,22.0526,DOWN,0
2002-09-19,20.865,21.35,21.9116,21.495,22.0554,UP,1
2002-09-20,21.08,20.85,21.924,21.346,22.0743,DOWN,0
2002-09-23,20.72,21.025,21.9328,21.109,22.0864,DOWN,0
2002-09-24,20.36,20.475,21.9396,20.903,22.0928,UP,1
2002-09-25,21.065,20.5,21.9513,20.818,22.126,UP,1
2002-09-26,21.61,21.15,21.9666,20.967,22.1624,DOWN,0
2002-09-27,20.995,21.575,21.977,20.95,22.1978,DOWN,0
2002-09-30,20.865,20.995,21.9874,20.979,22.2429,UP,1
2002-10-01,21.805,20.9,22.0041,21.268,22.3117,DOWN,0
2002-10-02,20.875,21.55,22.0171,21.23,22.3586,UP,1
2002-10-03,21.405,21.25,22.0313,21.189,22.3692,UP,1
2002-10-04,21.515,21.53,22.0429,21.293,22.3654,DOWN,0
2002-10-07,21.23,21.515,22.0518,21.366,22.3651,UP,1
2002-10-08,21.855,21.325,22.0633,21.376,22.3512,DOWN,0
2002-10-09,21.45,21.775,22.0725,21.491,22.3292,UP,1
2002-10-10,22.3,21.375,22.0845,21.67,22.3157,UP,1
2002-10-11,23.11,22.515,22.1009,21.989,22.3178,DOWN,0
2002-10-14,23.075,23.05,22.1172,22.358,22.3346,UP,1
2002-10-15,23.48,23.375,22.1342,22.683,22.357,DOWN,0
2002-10-16,22.505,23.35,22.1461,22.894,22.3485,UP,1
2002-10-17,23.565,23.075,22.1636,23.147,22.3454,DOWN,0
2002-10-18,22.96,23.6,22.1771,23.117,22.3287,UP,1
2002-10-21,23.96,22.96,22.1942,23.294,22.3318,DOWN,0
2002-10-22,23.01,23.965,22.2068,23.2,22.3144,UP,1
2002-10-23,23.375,23.1,22.2226,23.374,22.3118,DOWN,0
2002-10-24,23.3,23.5,22.237,23.321,22.3015,UP,1
2002-10-25,24.22,23.325,22.2581,23.573,22.3079,UP,1
2002-10-28,24.455,24.25,22.2798,23.672,22.3183,DOWN,0
2002-10-29,24.075,24.35,22.2996,23.885,22.3125,UP,1
2002-10-30,24.125,24.2,22.3197,24.035,22.3158,DOWN,0
2002-10-31,24.125,24.275,22.342,24.2,22.3299,UP,1
2002-11-01,24.19,23.95,22.3633,24.194,22.3443,DOWN,0
2002-11-04,23.62,24.3,22.3808,24.027,22.3609,UP,1
2002-11-05,24.29,23.615,22.4009,24.07,22.3916,UP,1
2002-11-06,24.775,24.35,22.4222,24.2,22.4319,DOWN,0
2002-11-07,24.385,24.78,22.4415,24.252,22.4716,DOWN,0
2002-11-08,24.23,24.385,22.4579,24.26,22.5079,DOWN,0
2002-11-11,23.77,24.245,22.4723,24.29,22.5329,UP,1
2002-11-12,23.89,23.775,22.4877,24.21,22.5776,UP,1
2002-11-13,24.11,23.895,22.5021,24.077,22.6189,UP,1
2002-11-14,24.8,24.235,22.5191,24.16,22.6826,UP,1
2002-11-15,24.895,24.8,22.5358,24.293,22.7385,DOWN,0
2002-11-18,24.485,24.975,22.5515,24.436,22.7884,DOWN,0
2002-11-19,24.44,24.49,22.5687,24.546,22.8182,UP,1
2002-11-20,24.65,24.495,22.5877,24.654,22.8521,UP,1
2002-11-21,24.905,24.75,22.608,24.675,22.9076,UP,1
2002-11-22,24.99,24.725,22.6264,24.694,22.9709,UP,1
2002-11-25,25.075,25.05,22.6428,24.812,23.0343,DOWN,0
2002-11-26,24.48,24.65,22.6576,24.82,23.0961,UP,1
2002-11-27,24.675,24.425,22.6736,24.825,23.1598,UP,1
2002-11-29,24.835,24.68,22.6909,24.811,23.2392,DOWN,0
2002-12-02,24.39,24.975,22.7019,24.691,23.3054,DOWN,0
2002-12-03,24.215,24.39,22.7131,24.519,23.3753,UP,1
2002-12-04,24.3,24.215,22.7238,24.483,23.4541,UP,1
2002-12-05,24.39,24.345,22.7339,24.426,23.5206,UP,1
2002-12-06,24.645,24.225,22.7449,24.388,23.5813,DOWN,0
2002-12-09,24.455,24.625,22.7544,24.401,23.6505,UP,1
2002-12-10,24.545,24.41,22.762,24.467,23.7241,DOWN,0
2002-12-11,24.43,24.5,22.7679,24.493,23.7766,DOWN,0
2002-12-12,24.035,24.45,22.771,24.422,23.8398,DOWN,0
2002-12-13,23.745,23.91,22.7735,24.242,23.8866,UP,1
2002-12-16,24.19,23.925,22.7771,24.189,23.9401,DOWN,0
2002-12-17,23.91,24.19,22.7826,24.062,23.9937,DOWN,0
2002-12-18,23.71,23.875,22.7845,23.918,24.0308,DOWN,0
2002-12-19,23.485,23.715,22.7843,23.808,24.0715,UP,1
2002-12-20,24.5,23.61,22.7887,23.959,24.1155,UP,1
2002-12-23,24.83,24.45,22.7948,24.087,24.1499,UP,1
2002-12-24,24.835,24.625,22.8007,24.272,24.1851,DOWN,0
2002-12-26,24.82,25.0,22.8082,24.494,24.2119,DOWN,0
2002-12-27,24.505,24.75,22.8145,24.698,24.2519,UP,1
2002-12-30,24.85,24.51,22.8224,24.768,24.2776,DOWN,0
2002-12-31,24.75,24.875,22.8298,24.752,24.3134,UP,1
2003-01-02,25.025,24.75,22.8377,24.79,24.3347,DOWN,0
2003-01-03,24.95,25.045,22.8449,24.816,24.3735,UP,1
2003-01-06,25.445,25.0,22.8554,25.004,24.4149,UP,1
2003-01-07,25.69,25.445,22.8675,25.172,24.4627,DOWN,0
2003-01-08,25.46,25.69,22.8791,25.314,24.4875,UP,1
2003-01-09,25.75,25.46,22.8942,25.459,24.5134,DOWN,0
2003-01-10,25.58,25.625,22.9071,25.585,24.5435,DOWN,0
2003-01-13,25.41,25.5,22.9199,25.578,24.5692,DOWN,0
2003-01-14,25.405,25.415,22.9336,25.521,24.5948,DOWN,0
2003-01-15,25.055,25.45,22.9464,25.44,24.6121,DOWN,0
2003-01-16,24.925,25.15,22.9607,25.275,24.6382,DOWN,0
2003-01-17,24.75,24.92,22.976,25.109,24.6474,DOWN,0
2003-01-21,24.375,24.775,22.9896,24.902,24.6394,DOWN,0
2003-01-22,24.035,24.35,23.0012,24.628,24.6324,UP,1
2003-01-23,24.805,24.025,23.0152,24.578,24.6439,DOWN,0
2003-01-24,24.285,24.83,23.0234,24.45,24.6542,DOWN,0
2003-01-27,23.68,24.29,23.0288,24.236,24.65,UP,1
2003-01-28,24.12,23.68,23.037,24.185,24.6502,UP,1
2003-01-29,24.15,24.1,23.0465,24.208,24.6372,DOWN,0
2003-01-30,24.035,24.225,23.0541,24.054,24.62,UP,1
2003-01-31,24.65,23.91,23.0665,24.127,24.6233,UP,1
2003-02-03,24.675,24.685,23.0801,24.326,24.628,DOWN,0
2003-02-04,24.45,24.5,23.0923,24.392,24.624,DOWN,0
2003-02-05,24.34,24.5,23.1058,24.43,24.6127,DOWN,0
