ticker,LVS US Equity,LVS US Equity,LVS US Equity,LVS US Equity,LVS US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2010-06-11,25.72,24.46,24.294,23.5296,18.6101,UP,1
2010-06-14,25.99,26.25,24.948,23.6234,18.6683,UP,1
2010-06-15,26.74,26.28,25.504,23.691,18.7289,DOWN,0
2010-06-16,26.59,26.39,25.996,23.7542,18.7883,UP,1
2010-06-17,26.72,26.85,26.352,23.83,18.8506,UP,1
2010-06-18,26.76,26.71,26.56,23.8806,18.9171,UP,1
2010-06-21,27.03,27.49,26.768,23.9388,18.9826,DOWN,0
2010-06-22,26.04,27.02,26.628,23.9752,19.0412,UP,1
2010-06-23,27.04,26.34,26.718,24.0282,19.0988,DOWN,0
2010-06-24,25.99,26.79,26.572,24.068,19.1491,UP,1
2010-06-25,26.5,26.27,26.52,24.1236,19.1974,DOWN,0
2010-06-28,25.35,26.49,26.184,24.1726,19.243,DOWN,0
2010-06-29,22.84,24.41,25.544,24.174,19.2735,DOWN,0
2010-06-30,22.14,23.11,24.564,24.1358,19.2939,DOWN,0
2010-07-01,21.87,22.14,23.74,24.099,19.3055,DOWN,0
2010-07-02,21.59,22.01,22.758,24.0422,19.3201,DOWN,0
2010-07-06,21.59,22.28,22.006,23.9716,19.3331,UP,1
2010-07-07,22.95,21.68,22.028,23.9066,19.3535,UP,1
2010-07-08,22.96,23.58,22.192,23.872,19.3751,UP,1
2010-07-09,23.32,22.72,22.482,23.8354,19.3954,DOWN,0
2010-07-12,23.07,23.3,22.778,23.7758,19.417,UP,1
2010-07-13,23.97,23.46,23.254,23.758,19.4499,UP,1
2010-07-14,24.37,24.07,23.538,23.7324,19.4837,DOWN,0
2010-07-15,24.14,24.39,23.774,23.7378,19.5162,DOWN,0
2010-07-16,23.5,24.09,23.81,23.7416,19.5469,UP,1
2010-07-19,23.73,23.76,23.942,23.7832,19.5813,UP,1
2010-07-20,24.91,22.89,24.13,23.8576,19.6286,DOWN,0
2010-07-21,24.34,25.17,24.124,23.8794,19.6697,UP,1
2010-07-22,25.07,24.88,24.31,23.9086,19.7078,UP,1
2010-07-23,25.54,24.56,24.718,23.939,19.7487,UP,1
2010-07-26,25.67,25.76,25.106,23.9644,19.7903,DOWN,0
2010-07-27,25.28,25.94,25.18,24.0014,19.8253,UP,1
2010-07-28,26.69,26.02,25.65,24.0852,19.8685,UP,1
2010-07-29,26.93,26.95,26.022,24.1792,19.9145,DOWN,0
2010-07-30,26.86,26.5,26.286,24.2814,19.9601,UP,1
2010-08-02,27.96,27.5,26.744,24.4436,20.0102,UP,1
2010-08-03,28.12,27.66,27.312,24.586,20.0662,UP,1
2010-08-04,28.89,28.36,27.752,24.746,20.1264,DOWN,0
2010-08-05,28.57,28.78,28.08,24.89,20.186,UP,1
2010-08-06,28.81,28.16,28.47,25.0332,20.2478,UP,1
2010-08-09,29.05,29.08,28.688,25.1376,20.3113,DOWN,0
2010-08-10,28.41,28.67,28.746,25.2362,20.3692,DOWN,0
2010-08-11,26.93,27.51,28.354,25.3144,20.4213,UP,1
2010-08-12,28.36,26.9,28.312,25.3966,20.4828,UP,1
2010-08-13,28.39,28.44,28.228,25.4658,20.5532,UP,1
2010-08-16,28.86,28.32,28.19,25.558,20.6317,UP,1
2010-08-17,29.76,29.29,28.46,25.6988,20.7067,UP,1
2010-08-18,30.29,30.1,29.132,25.8254,20.7827,DOWN,0
2010-08-19,29.64,30.39,29.388,25.9356,20.8594,DOWN,0
2010-08-20,29.63,29.34,29.636,26.0294,20.9319,DOWN,0
2010-08-23,28.94,30.08,29.652,26.0938,21.0023,DOWN,0
2010-08-24,27.49,28.18,29.198,26.1238,21.0624,UP,1
2010-08-25,28.59,27.19,28.858,26.1608,21.1286,DOWN,0
2010-08-26,27.92,28.99,28.514,26.1874,21.1842,UP,1
2010-08-27,29.3,28.38,28.448,26.239,21.2459,DOWN,0
2010-08-30,28.49,29.28,28.358,26.2736,21.3002,DOWN,0
2010-08-31,28.33,28.45,28.526,26.2996,21.3568,UP,1
2010-09-01,29.39,28.7,28.686,26.3666,21.4168,UP,1
2010-09-02,30.07,29.44,29.116,26.4272,21.4789,UP,1
2010-09-03,30.99,30.67,29.454,26.5272,21.5433,UP,1
2010-09-07,31.18,30.8,29.992,26.6208,21.6112,UP,1
2010-09-08,31.58,31.31,30.642,26.7454,21.6843,UP,1
2010-09-09,31.67,32.35,31.098,26.922,21.7609,DOWN,0
2010-09-10,31.62,31.82,31.408,27.1116,21.8388,UP,1
2010-09-13,32.1,32.38,31.63,27.3162,21.9203,DOWN,0
2010-09-14,31.74,32.19,31.742,27.5192,21.9965,UP,1
2010-09-15,32.28,31.55,31.882,27.733,22.079,DOWN,0
2010-09-16,32.19,32.33,31.986,27.9178,22.1633,DOWN,0
2010-09-17,32.01,32.41,32.064,28.0988,22.2428,UP,1
2010-09-20,32.03,32.21,32.05,28.273,22.3223,DOWN,0
2010-09-21,31.53,32.2,32.008,28.4422,22.3993,UP,1
2010-09-22,33.05,31.78,32.162,28.6238,22.4837,DOWN,0
2010-09-23,31.99,33.03,32.122,28.7762,22.5646,UP,1
2010-09-24,33.73,32.61,32.466,28.968,22.6559,UP,1
2010-09-27,35.1,33.95,33.08,29.2,22.7551,UP,1
2010-09-28,35.59,35.8,33.892,29.4372,22.8576,DOWN,0
2010-09-29,34.46,35.49,34.174,29.6282,22.9538,UP,1
2010-09-30,34.85,34.73,34.746,29.8384,23.0465,UP,1
2010-10-01,35.19,35.34,35.038,30.0408,23.1436,UP,1
2010-10-04,36.44,35.28,35.306,30.2588,23.2468,UP,1
2010-10-05,37.1,37.0,35.608,30.4874,23.355,DOWN,0
2010-10-06,36.1,37.03,35.936,30.7038,23.4591,DOWN,0
2010-10-07,35.78,36.43,36.122,30.8856,23.5604,UP,1
2010-10-08,37.3,35.95,36.544,31.093,23.6703,UP,1
2010-10-11,38.62,37.55,36.98,31.3282,23.7854,UP,1
2010-10-12,39.0,38.37,37.36,31.549,23.9038,DOWN,0
2010-10-13,38.94,39.06,37.928,31.7654,24.0224,UP,1
2010-10-14,39.12,39.0,38.596,31.97,24.1416,DOWN,0
2010-10-15,38.67,39.39,38.87,32.172,24.2597,UP,1
2010-10-18,38.81,38.6,38.908,32.372,24.379,DOWN,0
2010-10-19,37.09,38.36,38.526,32.5328,24.4814,UP,1
2010-10-20,38.59,37.44,38.456,32.7364,24.583,DOWN,0
2010-10-21,37.98,38.95,38.228,32.9574,24.6824,UP,1
2010-10-22,38.78,38.32,38.25,33.1658,24.7838,UP,1
2010-10-25,39.45,39.28,38.378,33.387,24.8905,UP,1
2010-10-26,41.0,39.31,39.16,33.6298,25.0037,UP,1
2010-10-27,41.06,41.07,39.654,33.8558,25.1173,UP,1
2010-10-28,44.63,46.05,40.984,34.1426,25.249,UP,1
2010-10-29,45.88,44.84,42.404,34.4674,25.3852,UP,1
2010-11-01,47.23,46.35,43.96,34.8194,25.5293,UP,1
2010-11-02,49.04,48.14,45.568,35.2214,25.6814,UP,1
2010-11-03,49.88,48.71,47.332,35.6692,25.8414,UP,1
2010-11-04,52.01,50.72,48.808,36.1376,26.0164,DOWN,0
2010-11-05,51.98,52.36,50.028,36.6188,26.1949,UP,1
2010-11-08,52.8,50.91,51.142,37.0888,26.3779,DOWN,0
2010-11-09,52.11,53.55,51.756,37.5612,26.5574,DOWN,0
2010-11-10,50.0,51.05,51.78,37.9946,26.7262,UP,1
2010-11-11,50.65,48.18,51.508,38.4198,26.9002,DOWN,0
2010-11-12,48.42,51.18,50.796,38.7868,27.0648,UP,1
2010-11-15,49.1,49.16,50.056,39.149,27.2247,DOWN,0
2010-11-16,46.24,49.13,48.882,39.4502,27.3712,DOWN,0
2010-11-17,44.9,45.99,47.862,39.7166,27.5131,UP,1
2010-11-18,47.08,46.71,47.148,40.0248,27.6716,UP,1
2010-11-19,49.39,47.87,47.342,40.3802,27.84,UP,1
2010-11-22,51.09,49.92,47.74,40.76,28.0178,DOWN,0
2010-11-23,49.06,49.4,48.304,41.1064,28.1836,UP,1
2010-11-24,50.93,50.13,49.51,41.4794,28.3591,DOWN,0
2010-11-26,50.06,50.27,50.106,41.8368,28.525,UP,1
2010-11-29,50.5,49.89,50.328,42.2066,28.6935,DOWN,0
2010-11-30,50.08,49.71,50.126,42.5676,28.8561,UP,1
2010-12-01,51.34,51.76,50.582,42.9638,29.0255,DOWN,0
2010-12-02,49.17,51.6,50.23,43.2862,29.1918,UP,1
2010-12-03,49.24,48.46,50.066,43.6312,29.3568,DOWN,0
2010-12-06,49.02,49.05,49.77,43.937,29.5193,DOWN,0
2010-12-07,47.59,49.99,49.272,44.1868,29.6768,DOWN,0
2010-12-08,46.04,47.84,48.212,44.3958,29.8265,UP,1
2010-12-09,46.74,46.61,47.726,44.6414,29.9792,DOWN,0
2010-12-10,45.35,46.8,46.948,44.8514,30.1228,DOWN,0
2010-12-13,45.26,45.55,46.196,45.0528,30.2637,DOWN,0
2010-12-14,43.65,45.35,45.408,45.197,30.3964,DOWN,0
2010-12-15,42.27,43.32,44.654,45.3004,30.5219,UP,1
2010-12-16,45.25,43.14,44.356,45.4834,30.6622,UP,1
2010-12-17,45.38,46.16,44.362,45.6754,30.7998,UP,1
2010-12-20,47.48,46.31,44.806,45.879,30.945,DOWN,0
2010-12-21,47.39,48.01,45.554,46.0544,31.0877,DOWN,0
2010-12-22,46.04,47.39,46.308,46.1952,31.2192,DOWN,0
2010-12-23,45.81,45.46,46.42,46.3326,31.3516,DOWN,0
2010-12-27,45.66,45.42,46.476,46.4634,31.4819,DOWN,0
2010-12-28,44.68,45.96,45.916,46.5836,31.6119,UP,1
2010-12-29,44.83,44.8,45.404,46.704,31.7357,DOWN,0
2010-12-30,44.38,44.5,45.072,46.8498,31.8584,UP,1
2010-12-31,45.95,44.3,45.1,46.997,31.9918,DOWN,0
2011-01-03,45.59,47.26,45.086,47.1492,32.1222,UP,1
2011-01-04,47.73,46.37,45.696,47.3282,32.2537,UP,1
2011-01-05,48.03,47.65,46.336,47.4998,32.3866,DOWN,0
2011-01-06,47.64,48.58,46.988,47.6326,32.5153,UP,1
2011-01-07,49.89,48.85,47.776,47.8092,32.6601,UP,1
2011-01-10,50.6,50.0,48.778,47.9286,32.8037,DOWN,0
2011-01-11,49.2,51.05,49.072,47.995,32.9404,DOWN,0
2011-01-12,48.61,49.76,49.188,48.0226,33.0774,DOWN,0
2011-01-13,47.21,48.91,49.102,47.986,33.2077,UP,1
2011-01-14,48.07,47.54,48.738,47.9498,33.3415,DOWN,0
2011-01-18,47.18,48.53,48.054,47.8532,33.4606,DOWN,0
2011-01-19,46.43,47.14,47.5,47.7422,33.5756,DOWN,0
2011-01-20,45.43,45.94,46.864,47.5948,33.6881,DOWN,0
2011-01-21,45.34,45.87,46.49,47.4594,33.7937,UP,1
2011-01-24,45.83,45.57,46.042,47.376,33.9022,DOWN,0
2011-01-25,45.04,45.52,45.614,47.2638,34.0063,UP,1
2011-01-26,46.03,45.39,45.534,47.216,34.1145,UP,1
2011-01-27,46.92,46.34,45.832,47.1724,34.2291,DOWN,0
2011-01-28,45.6,46.65,45.884,47.1596,34.3385,UP,1
2011-01-31,46.49,45.89,46.016,47.1914,34.4565,UP,1
2011-02-01,49.09,47.34,46.826,47.2316,34.5881,UP,1
2011-02-02,49.43,49.1,47.506,47.2324,34.715,UP,1
2011-02-03,50.28,49.96,48.178,47.2162,34.8478,DOWN,0
2011-02-04,46.03,47.35,48.264,47.1556,34.9558,UP,1
2011-02-07,46.11,46.35,48.188,47.0592,35.0608,UP,1
2011-02-08,46.36,46.63,47.642,46.9852,35.1616,DOWN,0
2011-02-09,46.21,46.37,46.998,46.8994,35.2692,UP,1
2011-02-10,46.25,45.97,46.192,46.8228,35.3747,UP,1
2011-02-11,47.22,46.37,46.43,46.7404,35.4805,UP,1
2011-02-14,48.01,47.23,46.81,46.7172,35.5963,UP,1
2011-02-15,48.13,47.7994,47.164,46.695,35.7087,UP,1
2011-02-16,48.27,48.8,47.576,46.68,35.8307,UP,1
2011-02-17,48.91,48.54,48.108,46.7064,35.9587,DOWN,0
2011-02-18,47.76,48.87,48.216,46.7408,36.0892,DOWN,0
2011-02-22,45.8,46.53,47.774,46.722,36.2123,DOWN,0
2011-02-23,45.35,45.95,47.218,46.722,36.3228,DOWN,0
2011-02-24,44.98,44.92,46.56,46.7164,36.4296,UP,1
2011-02-25,46.0,45.54,45.978,46.7634,36.5395,UP,1
2011-02-28,46.64,46.48,45.754,46.8508,36.6507,DOWN,0
2011-03-01,43.7,45.28,45.334,46.8198,36.7521,UP,1
2011-03-02,44.24,43.43,45.112,46.797,36.8608,DOWN,0
2011-03-03,43.84,44.28,44.884,46.7242,36.9688,DOWN,0
2011-03-04,43.65,43.81,44.414,46.6494,37.0783,DOWN,0
2011-03-07,42.19,43.71,43.524,46.5724,37.19,UP,1
2011-03-08,42.32,42.11,43.248,46.5026,37.2966,DOWN,0
2011-03-09,42.21,42.3,42.842,46.4336,37.4032,DOWN,0
2011-03-10,39.89,41.58,42.052,46.3378,37.4958,UP,1
2011-03-11,40.06,38.35,41.334,46.2424,37.5879,DOWN,0
2011-03-14,38.62,39.0,40.62,46.1272,37.6618,DOWN,0
2011-03-15,37.94,36.35,39.744,45.967,37.7341,DOWN,0
2011-03-16,37.21,37.22,38.744,45.7994,37.8051,UP,1
2011-03-17,37.27,38.15,38.22,45.5902,37.8702,DOWN,0
2011-03-18,36.34,38.0,37.476,45.3564,37.9272,UP,1
2011-03-21,38.69,36.91,37.49,45.1774,37.9994,DOWN,0
2011-03-22,38.11,39.43,37.524,44.9418,38.0764,UP,1
2011-03-23,39.03,37.9,37.888,44.7104,38.1517,UP,1
2011-03-24,41.94,39.75,38.822,44.5652,38.2408,UP,1
2011-03-25,42.56,43.16,40.066,44.4442,38.3289,DOWN,0
2011-03-28,41.82,43.1,40.692,44.3364,38.4094,UP,1
2011-03-29,42.52,41.9,41.574,44.2254,38.492,UP,1
2011-03-30,43.47,42.97,42.462,44.1512,38.5757,DOWN,0
2011-03-31,42.22,41.45,42.518,44.067,38.6538,UP,1
2011-04-01,43.65,43.8,42.736,44.0314,38.7385,UP,1
2011-04-04,43.78,44.19,43.128,44.0002,38.8236,UP,1
2011-04-05,44.84,43.49,43.592,43.9804,38.9126,UP,1
2011-04-06,44.86,45.07,43.87,43.9768,39.0067,UP,1
2011-04-07,45.15,45.1,44.456,43.9592,39.0973,DOWN,0
2011-04-08,44.62,45.12,44.65,43.9132,39.1904,DOWN,0
2011-04-11,43.9,44.57,44.674,43.8792,39.2774,DOWN,0
2011-04-12,43.46,43.25,44.398,43.8186,39.368,UP,1
2011-04-13,44.55,44.07,44.336,43.7278,39.4765,UP,1
2011-04-14,44.6,44.21,44.226,43.6312,39.5888,DOWN,0
2011-04-15,44.13,44.4,44.128,43.5082,39.7001,UP,1
2011-04-18,45.75,43.56,44.498,43.5026,39.8209,DOWN,0
2011-04-19,45.2,45.98,44.846,43.4844,39.939,UP,1
2011-04-20,45.85,46.1,45.106,43.4742,40.0535,UP,1
2011-04-21,45.97,46.04,45.38,43.4694,40.1685,UP,1
2011-04-25,45.99,45.99,45.752,43.4642,40.2819,UP,1
2011-04-26,46.19,46.35,45.84,43.4436,40.3975,UP,1
2011-04-27,46.49,46.32,46.098,43.4132,40.5101,DOWN,0
2011-04-28,46.26,46.38,46.18,43.3758,40.6195,UP,1
2011-04-29,47.01,46.4,46.388,43.3506,40.7339,UP,1
2011-05-02,47.51,47.37,46.692,43.3226,40.8539,DOWN,0
2011-05-03,45.87,47.62,46.628,43.2848,40.9646,DOWN,0
2011-05-04,42.53,42.89,45.836,43.2194,41.0527,UP,1
2011-05-05,42.68,42.75,45.12,43.166,41.1444,UP,1
2011-05-06,43.29,43.28,44.376,43.1322,41.2355,DOWN,0
2011-05-09,43.22,43.54,43.518,43.0766,41.3239,DOWN,0
2011-05-10,43.2,43.42,42.984,43.0078,41.4116,UP,1
2011-05-11,44.1,43.6,43.298,43.0158,41.5057,DOWN,0
2011-05-12,43.39,43.74,43.44,42.9988,41.5892,DOWN,0
2011-05-13,42.6,43.67,43.302,42.974,41.6675,DOWN,0
2011-05-16,41.06,42.82,42.87,42.9222,41.7385,UP,1
2011-05-17,41.33,41.35,42.496,42.905,41.8054,UP,1
2011-05-18,41.59,41.61,41.994,42.8904,41.8727,UP,1
2011-05-19,41.97,42.03,41.71,42.8856,41.9381,DOWN,0
2011-05-20,41.74,42.11,41.538,42.9226,42.004,DOWN,0
2011-05-23,40.11,41.03,41.348,42.9236,42.0605,DOWN,0
2011-05-24,39.81,40.47,41.044,42.9474,42.1143,UP,1
2011-05-25,40.73,39.86,40.872,43.0032,42.1759,UP,1
2011-05-26,41.72,40.81,40.822,43.0934,42.2498,DOWN,0
2011-05-27,41.38,41.7,40.75,43.1756,42.3149,UP,1
2011-05-31,41.54,42.2,41.036,43.2796,42.3807,UP,1
2011-06-01,41.97,41.64,41.468,43.3452,42.4462,UP,1
2011-06-02,42.19,41.89,41.76,43.4268,42.5084,DOWN,0
2011-06-03,42.08,41.74,41.832,43.4878,42.5673,DOWN,0
2011-06-06,40.42,41.79,41.64,43.4574,42.6212,DOWN,0
2011-06-07,40.33,40.67,41.398,43.4128,42.6747,DOWN,0
2011-06-08,40.04,40.45,41.012,43.3772,42.7302,DOWN,0
2011-06-09,39.64,40.26,40.502,43.3196,42.791,DOWN,0
2011-06-10,38.81,39.64,39.848,43.2264,42.8421,DOWN,0
2011-06-13,38.78,38.98,39.52,43.1576,42.8964,UP,1
2011-06-14,39.58,39.35,39.37,43.0762,42.9478,DOWN,0
2011-06-15,39.21,39.15,39.204,42.9848,43.0014,DOWN,0
2011-06-16,38.55,38.9,38.986,42.859,43.0525,DOWN,0
2011-06-17,38.2,38.83,38.864,42.7258,43.0965,DOWN,0
2011-06-20,37.82,37.84,38.672,42.5792,43.1353,UP,1
2011-06-21,39.11,38.08,38.578,42.469,43.1759,DOWN,0
2011-06-22,39.06,39.14,38.548,42.3722,43.2153,UP,1
2011-06-23,39.55,38.35,38.748,42.294,43.2551,DOWN,0
2011-06-24,39.19,39.76,38.946,42.1868,43.2927,UP,1
2011-06-27,40.19,39.23,39.42,42.0986,43.3356,UP,1
2011-06-28,42.1,40.51,40.018,42.058,43.3856,DOWN,0
2011-06-29,41.62,42.51,40.53,41.9754,43.435,UP,1
2011-06-30,42.21,41.8,41.062,41.9156,43.4846,UP,1
2011-07-01,43.89,42.59,42.002,41.8764,43.5431,UP,1
2011-07-05,44.1,43.78,42.784,41.839,43.6036,DOWN,0
2011-07-06,43.82,43.78,43.128,41.7956,43.6625,UP,1
2011-07-07,45.3,44.46,43.864,41.7778,43.7314,UP,1
2011-07-08,46.01,44.31,44.624,41.7682,43.7962,DOWN,0
2011-07-11,43.94,45.37,44.634,41.7218,43.8559,DOWN,0
2011-07-12,43.35,43.6,44.484,41.6486,43.904,UP,1
2011-07-13,44.3,43.83,44.58,41.5844,43.95,UP,1
2011-07-14,44.57,44.53,44.434,41.5584,43.9949,UP,1
2011-07-15,45.0,44.93,44.232,41.6078,44.0476,DOWN,0
2011-07-18,44.17,44.67,44.278,41.6376,44.0942,UP,1
2011-07-19,45.15,45.19,44.638,41.6748,44.144,UP,1
2011-07-20,45.39,45.44,44.856,41.7182,44.1888,UP,1
2011-07-21,46.18,45.69,45.178,41.7778,44.2342,UP,1
2011-07-22,46.63,46.06,45.504,41.8284,44.2868,DOWN,0
2011-07-25,46.18,46.15,45.906,41.8842,44.3388,UP,1
2011-07-26,46.3,46.15,46.136,41.9582,44.3838,UP,1
2011-07-27,47.39,48.31,46.536,42.0848,44.4277,DOWN,0
2011-07-28,47.14,47.39,46.728,42.201,44.4684,UP,1
2011-07-29,47.18,46.38,46.838,42.3128,44.5096,UP,1
2011-08-01,47.97,48.4,47.196,42.4328,44.5538,DOWN,0
2011-08-02,45.6,47.85,47.056,42.51,44.5885,UP,1
2011-08-03,46.79,46.05,46.936,42.6436,44.6284,DOWN,0
2011-08-04,43.25,45.95,46.158,42.7124,44.6592,DOWN,0
2011-08-05,41.87,43.93,45.096,42.7352,44.6756,DOWN,0
2011-08-08,37.33,39.29,42.968,42.6474,44.6723,UP,1
2011-08-09,40.0,38.68,41.848,42.6198,44.6784,DOWN,0
2011-08-10,39.42,39.54,40.374,42.5774,44.6783,UP,1
2011-08-11,42.6,40.0,40.244,42.59,44.6863,UP,1
2011-08-12,43.59,43.52,40.588,42.618,44.6989,UP,1
2011-08-15,44.92,44.44,42.106,42.6748,44.7004,DOWN,0
2011-08-16,44.3,44.27,42.966,42.7524,44.6925,DOWN,0
2011-08-17,44.29,44.5,43.94,42.8316,44.6778,DOWN,0
2011-08-18,42.07,42.22,43.834,42.8722,44.6429,DOWN,0
2011-08-19,41.39,40.48,43.394,42.9072,44.6005,DOWN,0
2011-08-22,40.57,42.59,42.524,42.9424,44.5433,UP,1
2011-08-23,42.85,41.18,42.234,43.0238,44.4976,UP,1
2011-08-24,43.6,42.7,42.096,43.1042,44.4516,DOWN,0
2011-08-25,42.11,43.94,42.104,43.1622,44.4016,UP,1
2011-08-26,43.83,41.71,42.592,43.2678,44.3708,UP,1
2011-08-29,45.81,44.83,43.64,43.42,44.3466,UP,1
2011-08-30,47.0,45.75,44.47,43.6036,44.3395,DOWN,0
2011-08-31,46.57,47.66,45.064,43.7528,44.3268,DOWN,0
2011-09-01,46.39,46.97,45.92,43.8994,44.3276,DOWN,0
2011-09-02,45.1,45.25,46.174,44.0104,44.3286,UP,1
2011-09-06,45.85,43.46,46.182,44.1436,44.3224,UP,1
2011-09-07,47.99,47.18,46.38,44.2996,44.3154,DOWN,0
2011-09-08,47.14,47.79,46.494,44.4004,44.2957,DOWN,0
2011-09-09,46.62,47.12,46.54,44.5004,44.2835,UP,1
2011-09-12,47.54,45.61,47.028,44.607,44.2665,UP,1
2011-09-13,47.93,47.63,47.444,44.6878,44.2559,DOWN,0
2011-09-14,47.54,48.31,47.354,44.7566,44.2411,UP,1
2011-09-15,47.66,47.94,47.458,44.8334,44.229,DOWN,0
2011-09-16,47.46,47.94,47.626,44.8766,44.2096,UP,1
2011-09-19,49.21,46.53,47.96,44.9406,44.2098,DOWN,0
2011-09-20,48.6,49.27,48.094,45.0338,44.2066,DOWN,0
2011-09-21,48.22,49.17,48.23,45.1312,44.2026,DOWN,0
2011-09-22,44.82,46.48,47.662,45.1416,44.1887,DOWN,0
2011-09-23,44.38,44.53,47.046,45.1378,44.1804,DOWN,0
2011-09-26,43.69,44.71,45.942,45.1116,44.1652,UP,1
2011-09-27,44.69,45.33,45.16,45.122,44.1619,DOWN,0
2011-09-28,43.66,44.75,44.248,45.0922,44.1539,DOWN,0
2011-09-29,41.33,44.72,43.55,45.011,44.1423,DOWN,0
2011-09-30,38.34,39.91,42.342,44.8542,44.1226,DOWN,0
2011-10-03,36.71,37.05,40.946,44.6558,44.0799,UP,1
2011-10-04,39.12,36.66,39.832,44.5146,44.0486,UP,1
2011-10-05,40.08,39.17,39.116,44.3902,44.0116,UP,1
2011-10-06,41.87,41.43,39.224,44.2798,43.984,DOWN,0
2011-10-07,41.62,42.37,39.88,44.1694,43.9619,UP,1
2011-10-10,44.61,42.65,41.46,44.118,43.9559,UP,1
2011-10-11,44.81,44.18,42.598,44.0548,43.9517,DOWN,0
2011-10-12,44.4,45.64,43.462,44.0308,43.9503,DOWN,0
2011-10-13,43.79,44.19,43.846,43.9708,43.9451,UP,1
2011-10-14,45.25,45.06,44.572,44.0108,43.9494,DOWN,0
2011-10-17,44.61,44.85,44.572,44.0656,43.9427,UP,1
2011-10-18,45.22,44.39,44.654,44.2234,43.9409,DOWN,0
2011-10-19,43.37,44.96,44.448,44.2908,43.9191,DOWN,0
2011-10-20,41.76,42.79,44.042,44.3376,43.8877,DOWN,0
2011-10-21,41.29,42.47,43.25,44.3114,43.856,UP,1
2011-10-24,44.36,42.17,43.2,44.3268,43.8283,DOWN,0
2011-10-25,42.05,44.12,42.566,44.2694,43.7856,UP,1
2011-10-26,43.47,43.39,42.586,44.2528,43.7569,UP,1
2011-10-27,45.4,45.59,43.314,44.275,43.7409,UP,1
2011-10-28,48.13,47.01,44.682,44.3962,43.7455,DOWN,0
2011-10-31,46.95,46.92,45.2,44.5074,43.7399,UP,1
2011-11-01,47.15,45.17,46.22,44.639,43.7397,UP,1
2011-11-02,48.25,48.545,47.176,44.747,43.7488,UP,1
2011-11-03,48.5,48.75,47.796,44.845,43.7642,DOWN,0
2011-11-04,48.04,48.07,47.778,44.9636,43.7777,DOWN,0
2011-11-07,47.14,47.88,47.816,45.0298,43.7842,UP,1
2011-11-08,48.06,47.41,47.998,45.0748,43.7993,DOWN,0
2011-11-09,46.26,47.05,47.6,45.06,43.8005,DOWN,0
2011-11-10,44.56,46.31,46.812,45.0198,43.7887,UP,1
2011-11-11,46.37,44.61,46.478,45.0194,43.7925,UP,1
2011-11-14,47.9,46.0,46.63,45.0754,43.7996,DOWN,0
2011-11-15,47.57,47.51,46.532,45.1098,43.792,DOWN,0
2011-11-16,46.93,47.04,46.666,45.0886,43.7795,DOWN,0
2011-11-17,45.82,47.28,46.918,45.0622,43.7572,DOWN,0
2011-11-18,45.27,46.48,46.698,45.0352,43.7534,DOWN,0
2011-11-21,43.67,44.16,45.852,44.9578,43.7412,UP,1
2011-11-22,44.24,43.47,45.186,44.884,43.7306,DOWN,0
2011-11-23,42.53,43.61,44.306,44.7838,43.7122,DOWN,0
2011-11-25,42.4,42.34,43.622,44.6786,43.6929,UP,1
2011-11-28,45.06,44.21,43.58,44.6306,43.6821,DOWN,0
2011-11-29,43.67,45.07,43.58,44.5198,43.6604,UP,1
2011-11-30,46.71,45.54,44.074,44.482,43.6533,DOWN,0
2011-12-01,46.69,46.3,44.906,44.4514,43.6454,DOWN,0
2011-12-02,46.02,47.12,45.63,44.4754,43.631,DOWN,0
2011-12-05,45.83,46.84,45.784,44.5044,43.6213,DOWN,0
2011-12-06,45.58,45.65,46.166,44.5422,43.6202,UP,1
2011-12-07,45.62,45.18,45.948,44.5608,43.6216,DOWN,0
2011-12-08,43.23,44.49,45.256,44.5522,43.6128,UP,1
2011-12-09,43.97,44.14,44.846,44.605,43.6027,DOWN,0
2011-12-12,42.81,43.11,44.242,44.6944,43.5835,DOWN,0
2011-12-13,41.69,43.24,43.464,44.794,43.5735,DOWN,0
2011-12-14,40.91,41.49,42.522,44.8298,43.5568,DOWN,0
2011-12-15,40.79,41.64,42.034,44.844,43.5416,UP,1
2011-12-16,41.53,41.43,41.546,44.8372,43.531,DOWN,0
2011-12-19,40.46,42.61,41.076,44.814,43.5223,UP,1
2011-12-20,42.52,41.3,41.242,44.7722,43.5233,UP,1
2011-12-21,42.99,42.3,41.658,44.7358,43.5272,DOWN,0
2011-12-22,42.75,43.11,42.05,44.7028,43.5415,UP,1
2011-12-23,43.54,43.0,42.452,44.6978,43.5589,UP,1
2011-12-27,43.99,43.58,43.158,44.6726,43.5858,DOWN,0
2011-12-28,42.4,43.95,43.134,44.6284,43.6081,UP,1
2011-12-29,42.75,42.69,43.086,44.579,43.6358,DOWN,0
2011-12-30,42.73,42.59,43.082,44.5662,43.6631,UP,1
2012-01-03,44.49,43.69,43.272,44.6208,43.7038,DOWN,0
2012-01-04,43.76,44.14,43.226,44.6702,43.7292,DOWN,0
2012-01-05,43.09,43.36,43.364,44.6448,43.7541,DOWN,0
2012-01-06,42.17,43.12,43.248,44.6472,43.7698,UP,1
2012-01-09,42.24,42.74,43.15,44.6226,43.7713,UP,1
