ticker,FRC US Equity,FRC US Equity,FRC US Equity,FRC US Equity,FRC US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,,
date,,,,,,,
2018-11-28,94.67,94.75,94.54,93.2948,96.6983,UP,1
2018-11-29,96.19,94.27,95.024,93.212,96.7035,UP,1
2018-11-30,99.15,96.05,96.046,93.1792,96.724,UP,1
2018-12-03,99.64,100.0,96.812,93.1524,96.7446,DOWN,0
2018-12-04,96.88,98.9,97.306,93.0902,96.7526,DOWN,0
2018-12-06,96.78,94.92,97.728,93.0242,96.7584,DOWN,0
2018-12-07,94.47,96.76,97.384,92.9664,96.7626,DOWN,0
2018-12-10,92.57,94.3,96.068,92.8984,96.7491,DOWN,0
2018-12-11,90.83,93.57,94.306,92.795,96.7254,UP,1
2018-12-12,91.24,91.9,93.178,92.7244,96.7088,DOWN,0
2018-12-13,89.67,91.57,91.756,92.6458,96.6931,DOWN,0
2018-12-14,88.96,88.84,90.654,92.5028,96.6735,DOWN,0
2018-12-17,87.34,88.36,89.608,92.3416,96.6396,DOWN,0
2018-12-18,85.4,87.43,88.522,92.174,96.5958,DOWN,0
2018-12-19,83.19,85.51,86.912,91.9562,96.5245,DOWN,0
2018-12-20,81.47,82.88,85.272,91.6998,96.44,DOWN,0
2018-12-21,80.46,81.14,83.572,91.4514,96.3522,DOWN,0
2018-12-24,80.23,79.43,82.15,91.2392,96.2594,UP,1
2018-12-26,84.13,80.28,81.896,91.0594,96.1888,DOWN,0
2018-12-27,83.67,82.82,81.992,90.9062,96.122,UP,1
2018-12-28,87.94,87.93,83.286,90.85,96.0826,DOWN,0
2018-12-31,86.9,86.76,84.574,90.7568,96.0392,UP,1
2019-01-02,87.5,86.54,86.028,90.7072,95.9935,DOWN,0
2019-01-03,85.19,87.77,86.24,90.6134,95.9356,UP,1
2019-01-04,87.4,86.52,86.986,90.6132,95.8936,UP,1
2019-01-07,87.46,86.97,86.89,90.599,95.8464,DOWN,0
2019-01-08,86.57,87.79,86.824,90.63,95.8187,UP,1
2019-01-09,87.25,86.92,86.774,90.6296,95.8043,DOWN,0
2019-01-10,86.05,86.11,86.946,90.6182,95.7753,DOWN,0
2019-01-11,84.49,85.28,86.364,90.5178,95.7458,DOWN,0
2019-01-14,84.34,83.96,85.74,90.3766,95.7099,UP,1
2019-01-15,94.33,91.94,87.292,90.4434,95.7185,UP,1
2019-01-16,95.6,95.01,88.962,90.4986,95.7429,UP,1
2019-01-17,95.68,95.1,90.888,90.5682,95.7658,UP,1
2019-01-18,96.02,96.14,93.194,90.6282,95.7881,DOWN,0
2019-01-22,95.72,95.64,95.47,90.677,95.8076,DOWN,0
2019-01-23,95.49,95.75,95.702,90.7286,95.8359,DOWN,0
2019-01-24,95.34,95.09,95.65,90.7664,95.8643,UP,1
2019-01-25,97.12,96.14,95.938,90.8508,95.8968,UP,1
2019-01-28,97.17,96.59,96.168,90.9588,95.9351,DOWN,0
2019-01-29,96.06,97.02,96.236,91.0112,95.9642,UP,1
2019-01-30,97.05,96.03,96.548,91.1076,95.9924,DOWN,0
2019-01-31,96.63,96.35,96.806,91.151,96.0197,UP,1
2019-02-01,98.4,96.9,97.062,91.2398,96.0626,UP,1
2019-02-04,99.27,98.27,97.482,91.3522,96.1049,UP,1
2019-02-05,99.36,99.62,98.142,91.506,96.1394,UP,1
2019-02-06,99.8,99.13,98.692,91.6266,96.1734,UP,1
2019-02-07,100.66,100.39,99.498,91.759,96.2077,DOWN,0
2019-02-08,100.53,100.44,99.924,91.8534,96.2394,DOWN,0
2019-02-11,100.4,100.88,100.15,91.9732,96.2733,UP,1
2019-02-12,100.9,101.28,100.458,92.0978,96.3109,DOWN,0
2019-02-13,100.4,101.04,100.578,92.182,96.3432,DOWN,0
2019-02-14,99.54,99.76,100.354,92.1898,96.3766,UP,1
2019-02-15,101.63,100.45,100.574,92.2296,96.4173,UP,1
2019-02-19,102.0,100.74,100.894,92.332,96.4583,UP,1
2019-02-20,103.19,102.17,101.352,92.4602,96.5034,UP,1
2019-02-21,103.29,103.14,101.93,92.6366,96.5454,UP,1
2019-02-22,103.67,103.46,102.756,92.8586,96.5842,DOWN,0
2019-02-25,103.66,104.2,103.162,93.1152,96.6195,DOWN,0
2019-02-26,103.28,103.35,103.418,93.356,96.6503,UP,1
2019-02-27,104.94,103.41,103.768,93.6614,96.6872,UP,1
2019-02-28,104.98,105.08,104.106,93.9818,96.725,UP,1
2019-03-01,105.44,104.88,104.46,94.3438,96.7656,DOWN,0
2019-03-04,104.77,105.62,104.682,94.7312,96.7996,UP,1
2019-03-05,104.96,104.52,105.018,95.1666,96.8288,DOWN,0
2019-03-06,103.03,104.74,104.636,95.5978,96.8488,DOWN,0
2019-03-07,101.53,102.45,103.946,96.0192,96.8663,UP,1
2019-03-08,101.72,100.8,103.202,96.449,96.8761,UP,1
2019-03-11,102.64,101.98,102.776,96.8192,96.8876,DOWN,0
2019-03-12,102.48,103.0,102.28,97.1954,96.901,UP,1
2019-03-13,102.82,102.98,102.238,97.493,96.912,UP,1
2019-03-14,102.92,102.61,102.516,97.8134,96.927,UP,1
2019-03-15,103.56,102.69,102.884,98.1346,96.9543,UP,1
2019-03-18,105.42,104.01,103.44,98.5392,96.9795,DOWN,0
2019-03-19,104.0,105.75,103.744,98.8712,97.0015,DOWN,0
2019-03-20,101.9,103.96,103.56,99.16,97.0032,DOWN,0
2019-03-21,101.54,101.06,103.284,99.4594,97.0023,DOWN,0
2019-03-22,98.1,100.11,102.192,99.6764,96.9903,UP,1
2019-03-25,99.11,98.43,100.93,99.9376,96.9742,UP,1
2019-03-26,100.63,99.65,100.256,100.2604,96.9661,DOWN,0
2019-03-27,100.45,100.36,99.966,100.5826,96.9514,UP,1
2019-03-28,100.55,100.43,99.768,100.707,96.9457,DOWN,0
2019-03-29,100.46,101.44,100.24,100.8042,96.9413,UP,1
2019-04-01,102.51,101.76,100.92,100.9408,96.9538,UP,1
2019-04-02,103.7,102.6,101.534,101.0944,96.972,UP,1
2019-04-03,104.24,104.56,102.292,101.2648,96.9952,UP,1
2019-04-04,104.6,104.03,103.102,101.447,97.0195,UP,1
2019-04-05,104.77,104.88,103.964,101.6356,97.04,DOWN,0
2019-04-08,104.27,104.59,104.316,101.7786,97.0572,DOWN,0
2019-04-09,102.69,103.91,104.114,101.889,97.0659,UP,1
2019-04-10,103.36,103.03,103.938,102.035,97.0813,DOWN,0
2019-04-11,102.56,103.74,103.53,102.1452,97.0979,DOWN,0
2019-04-12,101.8,100.0,102.936,102.2486,97.1162,DOWN,0
2019-04-15,101.63,101.48,102.408,102.3132,97.1421,UP,1
2019-04-16,103.0,101.88,102.47,102.3878,97.169,UP,1
2019-04-17,103.21,103.47,102.44,102.4648,97.2011,UP,1
2019-04-18,103.62,102.93,102.652,102.5412,97.2286,UP,1
2019-04-22,103.83,103.27,103.058,102.6046,97.2566,UP,1
2019-04-23,106.26,103.77,103.984,102.7192,97.2943,UP,1
2019-04-24,106.27,105.75,104.638,102.8366,97.328,DOWN,0
2019-04-25,106.12,105.9,105.22,102.941,97.3517,UP,1
2019-04-26,106.36,106.12,105.768,103.0602,97.387,DOWN,0
2019-04-29,106.28,106.43,106.258,103.195,97.4231,DOWN,0
2019-04-30,105.62,106.01,106.13,103.2748,97.4594,DOWN,0
2019-05-01,103.16,105.81,105.508,103.298,97.4865,UP,1
2019-05-02,104.02,103.4,105.088,103.3146,97.5211,UP,1
2019-05-03,105.52,104.55,104.92,103.3592,97.5617,DOWN,0
2019-05-06,105.16,104.04,104.696,103.389,97.5975,DOWN,0
2019-05-07,103.6,104.16,104.292,103.3878,97.6227,DOWN,0
2019-05-08,102.56,103.4,104.172,103.3734,97.6402,UP,1
2019-05-09,102.99,101.47,103.966,103.3344,97.6542,UP,1
2019-05-10,103.31,102.53,103.524,103.301,97.6746,DOWN,0
2019-05-13,98.84,101.22,102.26,103.169,97.6733,UP,1
2019-05-14,100.27,99.25,101.594,103.079,97.6757,DOWN,0
2019-05-15,99.43,99.2,100.968,102.9684,97.6753,UP,1
2019-05-16,100.7,100.14,100.51,102.9218,97.6851,DOWN,0
2019-05-17,99.96,99.6,99.84,102.8904,97.6906,UP,1
2019-05-20,100.16,99.8,100.104,102.8592,97.6912,UP,1
2019-05-21,100.94,100.35,100.238,102.8252,97.6861,DOWN,0
2019-05-22,99.92,100.68,100.336,102.774,97.6763,DOWN,0
2019-05-23,99.08,99.13,100.012,102.6992,97.6643,UP,1
2019-05-24,100.52,99.68,100.124,102.6512,97.661,DOWN,0
2019-05-28,99.41,100.45,99.974,102.5682,97.6518,DOWN,0
2019-05-29,99.34,98.43,99.654,102.4466,97.6431,DOWN,0
2019-05-30,97.99,99.37,99.268,102.3264,97.6297,DOWN,0
2019-05-31,97.02,96.98,98.856,102.2288,97.6106,DOWN,0
2019-06-03,95.76,96.62,97.904,102.1132,97.5752,UP,1
2019-06-04,98.7,97.0,97.762,102.1252,97.5537,DOWN,0
2019-06-05,98.51,98.94,97.596,102.1132,97.5268,UP,1
2019-06-06,98.75,98.42,97.748,102.0756,97.498,DOWN,0
2019-06-07,97.94,98.58,97.932,102.0254,97.4624,UP,1
2019-06-10,98.88,98.87,98.556,101.992,97.4258,DOWN,0
2019-06-11,97.84,99.5,98.384,101.9396,97.3856,DOWN,0
2019-06-12,96.62,97.83,98.006,101.8218,97.3441,DOWN,0
2019-06-13,96.34,97.07,97.524,101.6746,97.3048,UP,1
2019-06-14,96.35,96.36,97.206,101.5168,97.2769,DOWN,0
2019-06-17,95.27,96.35,96.484,101.3302,97.2462,UP,1
2019-06-18,95.92,95.6,96.1,101.1532,97.2213,DOWN,0
2019-06-19,95.91,95.96,95.958,100.986,97.1983,UP,1
2019-06-20,95.96,96.4,95.882,100.8514,97.1702,DOWN,0
2019-06-21,95.43,95.91,95.698,100.6928,97.1345,DOWN,0
2019-06-24,95.28,95.07,95.7,100.5472,97.1,UP,1
2019-06-25,95.85,95.0,95.686,100.4282,97.0653,DOWN,0
2019-06-26,95.73,96.4,95.65,100.3102,97.0289,UP,1
2019-06-27,95.86,95.6,95.63,100.1674,96.9913,UP,1
2019-06-28,97.65,96.82,96.074,100.0562,96.9593,UP,1
2019-07-01,98.92,98.92,96.802,99.9622,96.9461,DOWN,0
2019-07-02,98.22,98.92,97.276,99.85,96.9384,UP,1
2019-07-03,99.51,98.74,98.032,99.715,96.9346,UP,1
2019-07-05,100.16,100.09,98.892,99.5928,96.9426,DOWN,0
2019-07-08,99.56,99.28,99.274,99.4616,96.9488,UP,1
2019-07-09,101.0,98.95,99.69,99.3544,96.9522,DOWN,0
2019-07-10,100.5,100.69,100.146,99.2388,96.9507,UP,1
2019-07-11,101.14,100.51,100.472,99.1492,96.9515,DOWN,0
2019-07-12,100.63,101.49,100.566,99.0986,96.9547,DOWN,0
2019-07-15,98.66,100.95,100.386,98.9914,96.9476,DOWN,0
2019-07-16,94.23,95.0,99.032,98.7656,96.932,UP,1
2019-07-17,94.76,93.53,97.884,98.5576,96.9259,UP,1
2019-07-18,95.86,94.32,96.828,98.4028,96.9252,UP,1
2019-07-19,97.04,95.91,96.11,98.2924,96.9366,DOWN,0
2019-07-22,96.59,96.73,95.696,98.1644,96.9515,UP,1
2019-07-23,96.97,96.61,96.244,98.0376,96.9558,UP,1
2019-07-24,98.35,96.57,96.962,98.0278,96.9706,UP,1
2019-07-25,98.67,98.25,97.524,97.9958,96.995,UP,1
2019-07-26,100.12,98.91,98.14,98.0096,97.0252,DOWN,0
2019-07-29,99.62,100.0,98.746,97.988,97.0519,UP,1
2019-07-30,100.2,98.88,99.392,97.9928,97.0885,DOWN,0
2019-07-31,99.36,99.99,99.594,97.9768,97.1311,DOWN,0
2019-08-01,95.74,99.36,99.008,97.8728,97.1442,UP,1
2019-08-02,96.29,95.66,98.242,97.8002,97.169,DOWN,0
2019-08-05,93.07,94.88,96.932,97.68,97.1806,UP,1
2019-08-06,93.95,93.58,95.682,97.5486,97.1925,DOWN,0
2019-08-07,91.82,92.25,94.174,97.3968,97.2017,UP,1
2019-08-08,93.44,92.29,93.714,97.2788,97.2195,UP,1
2019-08-09,94.38,93.24,93.332,97.2066,97.2544,DOWN,0
2019-08-12,93.44,93.41,93.406,97.135,97.2807,UP,1
2019-08-13,93.8,93.33,93.376,97.0958,97.3246,DOWN,0
2019-08-14,91.44,91.93,93.3,96.9506,97.3455,DOWN,0
2019-08-15,90.57,91.67,92.726,96.7918,97.3652,UP,1
2019-08-16,92.06,91.15,92.262,96.658,97.378,UP,1
2019-08-19,92.17,93.07,92.008,96.5426,97.3818,DOWN,0
2019-08-20,90.0,91.34,91.248,96.365,97.3769,UP,1
2019-08-21,90.64,90.5,91.088,96.221,97.3659,UP,1
2019-08-22,91.71,91.49,91.316,96.1228,97.3634,DOWN,0
2019-08-23,89.07,91.28,90.718,95.9774,97.3437,UP,1
2019-08-26,89.79,89.73,90.242,95.8462,97.3262,DOWN,0
2019-08-27,88.55,90.38,89.952,95.7118,97.3044,DOWN,0
2019-08-28,88.38,88.1,89.5,95.561,97.2791,UP,1
2019-08-29,89.92,89.23,89.142,95.4412,97.2642,DOWN,0
2019-08-30,89.72,90.56,89.272,95.3164,97.2539,DOWN,0
2019-09-03,88.06,88.74,88.926,95.169,97.227,UP,1
2019-09-04,88.6,88.75,88.936,95.0354,97.2089,UP,1
2019-09-05,89.67,89.57,89.194,94.9118,97.1849,DOWN,0
2019-09-06,89.19,89.53,89.048,94.781,97.1611,UP,1
2019-09-09,91.1,90.07,89.324,94.6858,97.1483,UP,1
2019-09-10,92.48,91.55,90.208,94.5824,97.1524,UP,1
2019-09-11,93.99,93.04,91.286,94.4838,97.1535,DOWN,0
2019-09-12,93.71,93.59,92.094,94.3936,97.1518,UP,1
2019-09-13,95.7,94.58,93.396,94.3174,97.1513,UP,1
2019-09-16,96.21,94.17,94.418,94.2384,97.1602,DOWN,0
2019-09-17,95.51,96.09,95.024,94.1574,97.1645,UP,1
2019-09-18,96.34,95.05,95.494,94.0642,97.1652,DOWN,0
2019-09-19,95.35,95.95,95.822,93.9612,97.1462,DOWN,0
2019-09-20,95.23,95.86,95.728,93.843,97.1241,DOWN,0
2019-09-23,94.95,94.6,95.476,93.7294,97.1145,DOWN,0
2019-09-24,94.95,94.92,95.364,93.6552,97.1054,UP,1
2019-09-25,96.26,95.04,95.348,93.6958,97.1143,UP,1
2019-09-26,96.51,95.93,95.58,93.7308,97.134,UP,1
2019-09-27,97.57,97.08,96.048,93.765,97.1677,DOWN,0
2019-09-30,96.7,98.0,96.398,93.7582,97.195,DOWN,0
2019-10-01,94.64,97.15,96.336,93.7192,97.2198,DOWN,0
2019-10-02,91.71,93.24,95.426,93.614,97.2336,UP,1
2019-10-03,92.7,91.31,94.664,93.501,97.2604,UP,1
2019-10-04,94.89,92.97,94.128,93.4254,97.3078,DOWN,0
2019-10-07,94.48,94.68,93.684,93.3126,97.3643,DOWN,0
2019-10-08,92.6,93.38,93.276,93.1722,97.4199,UP,1
2019-10-09,93.21,93.22,93.576,93.0324,97.4837,UP,1
2019-10-10,94.19,93.55,93.874,92.929,97.5535,UP,1
2019-10-11,97.3,96.27,94.356,92.9602,97.6193,DOWN,0
2019-10-14,97.18,96.58,94.896,92.978,97.6869,UP,1
2019-10-15,103.62,103.0,97.1,93.189,97.7653,DOWN,0
2019-10-16,103.08,101.86,99.074,93.3716,97.8462,UP,1
2019-10-17,103.45,103.79,100.926,93.6042,97.9259,UP,1
2019-10-18,104.18,103.66,102.302,93.819,98.0209,UP,1
2019-10-21,104.89,104.91,103.844,94.0292,98.1083,UP,1
2019-10-22,106.23,105.03,104.366,94.285,98.2022,UP,1
2019-10-23,106.71,105.88,105.092,94.5432,98.3029,DOWN,0
2019-10-24,106.32,106.76,105.666,94.8408,98.3982,UP,1
2019-10-25,107.65,106.17,106.36,95.1824,98.5062,DOWN,0
2019-10-28,107.42,107.96,106.866,95.4896,98.6209,UP,1
2019-10-29,107.67,106.87,107.154,95.7996,98.7375,DOWN,0
2019-10-30,107.14,107.31,107.24,96.1424,98.8016,DOWN,0
2019-10-31,106.36,106.28,107.248,96.4568,98.8554,UP,1
2019-11-01,108.36,107.43,107.39,96.7898,98.9188,UP,1
2019-11-04,109.5,109.37,107.806,97.1984,98.9862,UP,1
2019-11-05,109.81,110.64,108.234,97.5988,99.0566,DOWN,0
2019-11-06,109.6,109.46,108.726,98.0198,99.1272,UP,1
2019-11-07,110.01,110.09,109.456,98.4524,99.2005,UP,1
2019-11-08,110.22,110.44,109.828,98.8584,99.266,DOWN,0
2019-11-11,109.66,109.79,109.86,99.2572,99.3285,UP,1
2019-11-12,109.93,109.62,109.884,99.6946,99.3978,DOWN,0
2019-11-13,108.98,109.25,109.76,100.1022,99.4575,UP,1
2019-11-14,109.0,108.59,109.558,100.4888,99.5193,DOWN,0
2019-11-15,108.79,109.5,109.272,100.8808,99.5713,DOWN,0
2019-11-18,108.37,108.42,109.014,101.2262,99.6168,UP,1
2019-11-19,108.97,108.93,108.822,101.556,99.6648,DOWN,0
2019-11-20,108.62,108.45,108.75,101.8486,99.7089,DOWN,0
2019-11-21,107.81,109.1,108.512,102.1306,99.7447,UP,1
2019-11-22,108.35,108.38,108.424,102.3836,99.7838,UP,1
2019-11-25,108.93,108.35,108.536,102.638,99.8264,UP,1
2019-11-26,108.95,108.93,108.532,102.9068,99.8667,UP,1
2019-11-27,110.39,109.67,108.886,103.1878,99.9166,DOWN,0
2019-11-29,109.9,110.18,109.304,103.4788,99.9684,UP,1
2019-12-02,110.07,110.22,109.648,103.7756,100.0106,DOWN,0
2019-12-03,109.07,108.63,109.676,104.058,100.046,UP,1
2019-12-04,110.26,109.27,109.938,104.3642,100.0813,UP,1
2019-12-05,110.97,110.83,110.054,104.6584,100.1197,UP,1
2019-12-06,112.53,112.42,110.58,104.9788,100.164,UP,1
2019-12-09,112.78,112.29,111.122,105.283,100.2096,UP,1
2019-12-10,113.18,112.66,111.944,105.6126,100.2591,DOWN,0
2019-12-11,112.42,113.17,112.376,105.9682,100.2965,UP,1
2019-12-12,115.62,112.84,113.306,106.4464,100.3497,DOWN,0
2019-12-13,114.88,115.45,113.776,106.89,100.3969,UP,1
2019-12-16,115.93,116.16,114.406,107.3108,100.4527,UP,1
2019-12-17,117.43,115.67,115.256,107.7698,100.5151,DOWN,0
2019-12-18,116.59,117.82,116.09,108.2496,100.5829,UP,1
2019-12-19,117.43,117.0,116.452,108.734,100.6624,DOWN,0
2019-12-20,117.03,117.2,116.882,109.1908,100.7389,DOWN,0
2019-12-23,117.03,117.19,117.102,109.5854,100.8109,UP,1
2019-12-24,117.25,117.41,117.066,109.9868,100.8847,UP,1
2019-12-26,117.9,117.66,117.328,110.2724,100.9601,DOWN,0
2019-12-27,117.66,118.15,117.374,110.564,101.0338,DOWN,0
2019-12-30,117.37,118.43,117.442,110.8424,101.1029,UP,1
2019-12-31,117.45,117.31,117.526,111.1078,101.163,UP,1
2020-01-02,117.98,117.89,117.672,111.3696,101.2329,DOWN,0
2020-01-03,117.67,116.7,117.626,111.5984,101.3118,DOWN,0
2020-01-06,116.22,116.38,117.338,111.7886,101.3852,DOWN,0
2020-01-07,115.62,115.8,116.988,111.9746,101.4728,UP,1
2020-01-08,116.09,115.75,116.716,112.1434,101.5577,DOWN,0
2020-01-09,115.75,116.16,116.27,112.31,101.6333,DOWN,0
2020-01-10,114.3,115.75,115.596,112.4426,101.7025,UP,1
2020-01-13,115.45,114.45,115.442,112.6088,101.777,UP,1
2020-01-14,120.75,119.01,116.468,112.8966,101.8785,DOWN,0
2020-01-15,117.38,118.0,116.726,113.077,101.9528,UP,1
2020-01-16,119.07,118.0,117.39,113.2684,102.0297,DOWN,0
2020-01-17,118.18,119.81,118.166,113.4358,102.0994,DOWN,0
2020-01-21,117.12,117.41,118.5,113.5862,102.162,UP,1
2020-01-22,117.34,117.17,117.818,113.7328,102.2248,DOWN,0
2020-01-23,115.91,116.85,117.524,113.8466,102.283,DOWN,0
2020-01-24,113.75,115.79,116.46,113.9284,102.3383,DOWN,0
2020-01-27,111.99,111.36,115.222,113.9696,102.3815,UP,1
2020-01-28,113.61,112.73,114.52,114.0622,102.4367,DOWN,0
2020-01-29,112.07,113.39,113.466,114.1236,102.4881,UP,1
2020-01-30,112.98,111.09,112.88,114.2074,102.5448,DOWN,0
2020-01-31,110.88,111.98,112.306,114.2576,102.5842,UP,1
2020-02-03,112.28,111.92,112.364,114.3238,102.6296,UP,1
2020-02-04,114.39,114.27,112.52,114.4392,102.6834,UP,1
2020-02-05,116.63,115.65,113.432,114.6156,102.7474,DOWN,0
2020-02-06,116.22,117.33,114.08,114.773,102.7972,DOWN,0
2020-02-07,115.01,115.49,114.906,114.8946,102.8409,UP,1
2020-02-10,115.89,114.4,115.628,115.0334,102.8898,UP,1
2020-02-11,117.17,116.48,116.184,115.169,102.9438,UP,1
2020-02-12,117.93,118.0,116.444,115.3296,103.0021,UP,1
2020-02-13,118.11,117.4,116.822,115.4904,103.0645,DOWN,0
2020-02-14,117.73,117.89,117.366,115.6636,103.1374,DOWN,0
2020-02-18,116.81,117.12,117.55,115.7946,103.2013,UP,1
2020-02-19,117.27,117.24,117.57,115.9206,103.2601,UP,1
2020-02-20,117.69,116.94,117.522,116.0238,103.3227,DOWN,0
2020-02-21,116.62,116.92,117.224,116.1006,103.3878,DOWN,0
2020-02-24,114.34,113.5,116.546,116.1238,103.4467,DOWN,0
2020-02-25,109.97,114.67,115.178,116.0748,103.4816,DOWN,0
2020-02-26,107.82,110.86,113.288,115.9188,103.5042,DOWN,0
2020-02-27,104.59,105.4,110.668,115.713,103.5329,DOWN,0
2020-02-28,100.57,101.46,107.458,115.4058,103.5344,UP,1
2020-03-02,105.68,100.41,105.726,115.1708,103.5657,DOWN,0
2020-03-03,101.76,105.14,104.084,114.8742,103.571,UP,1
2020-03-04,104.71,102.17,103.462,114.6198,103.5947,DOWN,0
2020-03-05,99.87,101.04,102.518,114.2766,103.5933,DOWN,0
2020-03-06,94.91,95.44,101.386,113.8342,103.5631,DOWN,0
2020-03-09,86.35,86.52,97.52,113.2162,103.4953,UP,1
2020-03-10,92.13,90.73,95.594,112.7008,103.4605,DOWN,0
2020-03-11,89.22,89.45,92.496,112.132,103.404,DOWN,0
2020-03-12,87.43,81.21,90.008,111.5332,103.3441,UP,1
2020-03-13,96.81,93.03,90.388,111.1204,103.3315,DOWN,0
2020-03-16,82.92,85.81,89.702,110.4192,103.2561,UP,1
2020-03-17,93.6,83.63,89.996,109.9378,103.239,DOWN,0
2020-03-18,85.35,86.11,89.222,109.3204,103.187,UP,1
2020-03-19,90.06,84.29,89.748,108.8092,103.1438,DOWN,0
2020-03-20,79.57,90.51,86.3,108.0788,103.0491,DOWN,0
2020-03-23,75.6,79.5,84.836,107.2758,102.9333,UP,1
2020-03-24,82.79,79.56,82.674,106.6456,102.8576,UP,1
2020-03-25,84.45,82.36,82.494,106.0256,102.7854,DOWN,0
2020-03-26,81.39,84.76,80.76,105.2384,102.7032,UP,1
2020-03-27,82.34,78.45,81.314,104.5376,102.6318,UP,1
2020-03-30,86.4,82.37,83.474,103.8842,102.5821,DOWN,0
2020-03-31,82.28,85.92,83.372,103.1662,102.5117,DOWN,0
2020-04-01,81.66,80.08,82.814,102.457,102.4437,UP,1
2020-04-02,83.96,80.87,83.328,101.7894,102.3839,DOWN,0
2020-04-03,81.78,82.76,83.216,101.1068,102.3132,UP,1
2020-04-06,88.57,85.68,83.65,100.6032,102.2763,UP,1
2020-04-07,90.19,92.56,85.232,100.1672,102.2501,UP,1
2020-04-08,93.4,90.19,87.58,99.763,102.2407,UP,1
2020-04-09,99.5,95.3,90.688,99.5116,102.2589,DOWN,0
2020-04-13,93.41,97.38,93.014,99.1202,102.2473,UP,1
2020-04-14,99.59,97.15,95.218,98.8944,102.266,DOWN,0
2020-04-15,94.53,95.93,96.086,98.5394,102.2504,UP,1
2020-04-16,95.19,95.0,96.444,98.1554,102.2317,UP,1
2020-04-17,100.02,98.01,96.548,97.8232,102.2407,UP,1
2020-04-20,100.42,97.82,97.95,97.5072,102.2453,DOWN,0
2020-04-21,97.73,97.41,97.578,97.1616,102.2331,UP,1
2020-04-22,98.12,99.13,98.296,96.8062,102.2259,UP,1
2020-04-23,99.08,98.44,99.074,96.4444,102.2163,UP,1
2020-04-24,100.05,100.01,99.08,96.0868,102.2141,UP,1
2020-04-27,104.71,101.4,99.938,95.8188,102.2319,UP,1
2020-04-28,105.26,107.95,101.444,95.5694,102.2551,UP,1
2020-04-29,106.83,106.29,103.186,95.3698,102.2959,DOWN,0
2020-04-30,104.29,104.1,104.228,95.1102,102.3462,DOWN,0
2020-05-01,100.59,102.16,104.336,94.7682,102.3754,DOWN,0
2020-05-04,99.0,98.99,103.194,94.4158,102.3911,UP,1
2020-05-05,99.76,100.6,102.094,94.1242,102.4047,DOWN,0
2020-05-06,99.56,100.46,100.64,93.916,102.4195,UP,1
2020-05-07,101.88,100.88,100.158,93.7972,102.4441,UP,1
2020-05-08,103.91,103.74,100.822,93.7836,102.4719,DOWN,0
2020-05-11,102.68,102.36,101.558,93.8258,102.4919,DOWN,0
2020-05-12,98.95,103.43,101.396,93.6912,102.4861,DOWN,0
2020-05-13,95.71,98.33,100.626,93.5702,102.4665,UP,1
2020-05-14,96.18,94.21,99.486,93.3996,102.4464,DOWN,0
2020-05-15,95.91,95.2,97.886,93.3204,102.4292,UP,1
2020-05-18,101.08,99.74,97.566,93.4438,102.4559,DOWN,0
2020-05-19,97.61,99.94,97.298,93.669,102.4625,UP,1
2020-05-20,98.78,99.45,97.912,93.802,102.491,DOWN,0
2020-05-21,98.55,98.47,98.386,93.9886,102.514,DOWN,0
2020-05-22,97.3,99.24,98.664,94.186,102.5414,UP,1
2020-05-26,104.56,100.83,99.36,94.341,102.597,UP,1
2020-05-27,111.77,109.21,102.192,94.918,102.684,DOWN,0
2020-05-28,108.88,113.21,104.212,95.2236,102.7612,DOWN,0
2020-05-29,108.17,107.21,106.136,95.68,102.833,UP,1
2020-06-01,108.8,109.38,108.436,96.0548,102.9198,UP,1
2020-06-02,109.34,110.02,109.392,96.6502,103.0137,UP,1
2020-06-03,114.29,112.04,109.896,97.424,103.1248,UP,1
2020-06-04,117.95,114.1,111.71,98.1272,103.2537,UP,1
2020-06-05,120.11,125.12,114.098,98.8404,103.4043,DOWN,0
2020-06-08,118.33,122.05,116.004,99.5792,103.5427,DOWN,0
2020-06-09,115.64,115.7,117.264,100.2452,103.6624,DOWN,0
2020-06-10,112.17,115.37,116.84,100.7606,103.7779,DOWN,0
2020-06-11,105.14,107.84,114.278,101.2178,103.8546,UP,1
2020-06-12,106.7,108.85,111.596,101.7186,103.9454,UP,1
2020-06-15,107.44,102.86,109.418,102.1882,104.0407,UP,1
2020-06-16,111.08,112.38,108.506,102.7742,104.1465,DOWN,0
2020-06-17,110.33,111.43,108.138,103.2094,104.2495,UP,1
2020-06-18,110.78,109.61,109.266,103.6212,104.3631,UP,1
2020-06-19,110.86,112.76,110.098,103.9704,104.4744,DOWN,0
2020-06-22,110.67,109.95,110.744,104.1938,104.5794,DOWN,0
2020-06-23,108.45,112.26,110.218,104.4946,104.6757,DOWN,0
2020-06-24,105.57,107.0,109.266,104.6142,104.7481,UP,1
2020-06-25,108.18,105.46,108.746,104.8872,104.8266,DOWN,0
2020-06-26,103.82,106.22,107.338,105.0598,104.8757,UP,1
2020-06-29,105.21,105.46,106.246,105.1636,104.9332,UP,1
2020-06-30,105.99,104.36,105.754,105.275,104.9847,DOWN,0
2020-07-01,105.03,106.62,105.646,105.421,105.0288,DOWN,0
