ticker,DLTR US Equity,DLTR US Equity,DLTR US Equity,DLTR US Equity,DLTR US Equity,Predictions,OneHotPred
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,,
date,,,,,,,
2013-09-23,57.88,57.68,47.4165,57.6038,53.7988,UP,1
2013-09-24,58.14,58.1,47.5053,58.0658,53.8914,DOWN,0
2013-09-25,57.44,57.72,47.5934,57.9898,53.9768,UP,1
2013-09-26,58.09,57.72,47.6866,57.91,54.0766,DOWN,0
2013-09-27,57.52,57.83,47.7843,57.814,54.1532,DOWN,0
2013-09-30,57.16,56.76,47.8769,57.67,54.2254,UP,1
2013-10-01,58.45,57.32,47.9749,57.732,54.3202,UP,1
2013-10-02,58.95,58.25,48.0765,58.034,54.4364,DOWN,0
2013-10-03,58.77,58.92,48.173,58.17,54.5542,UP,1
2013-10-04,59.21,58.81,48.2678,58.508,54.6834,DOWN,0
2013-10-07,58.22,58.62,48.3611,58.72,54.7852,DOWN,0
2013-10-08,57.87,58.33,48.4505,58.604,54.8838,DOWN,0
2013-10-09,57.66,57.4,48.5387,58.346,54.9692,UP,1
2013-10-10,58.23,58.17,48.6296,58.238,55.0608,UP,1
2013-10-11,58.69,58.22,48.7244,58.134,55.146,UP,1
2013-10-14,58.86,58.62,48.8201,58.262,55.2356,DOWN,0
2013-10-15,58.48,57.83,48.9145,58.384,55.3184,UP,1
2013-10-16,59.06,59.05,49.007,58.664,55.4146,DOWN,0
2013-10-17,58.992,58.98,49.1024,58.8164,55.5164,UP,1
2013-10-18,59.24,59.02,49.2012,58.9264,55.6352,UP,1
2013-10-21,59.61,59.02,49.3012,59.0764,55.769,DOWN,0
2013-10-22,59.47,59.78,49.3987,59.2744,55.899,DOWN,0
2013-10-23,59.37,59.17,49.5005,59.3364,56.0118,UP,1
2013-10-24,59.62,59.52,49.6077,59.462,56.1438,UP,1
2013-10-25,59.7,59.71,49.7155,59.554,56.3122,DOWN,0
2013-10-28,59.23,59.72,49.8211,59.478,56.4878,DOWN,0
2013-10-29,59.15,59.47,49.9266,59.414,56.6526,DOWN,0
2013-10-30,58.57,59.2,50.0265,59.254,56.784,DOWN,0
2013-10-31,58.4,58.72,50.1244,59.01,56.9152,DOWN,0
2013-11-01,58.17,58.88,50.2203,58.704,57.016,DOWN,0
2013-11-04,57.96,58.52,50.3175,58.45,57.1094,UP,1
2013-11-05,58.5,58.03,50.4124,58.32,57.197,UP,1
2013-11-06,58.72,59.85,50.5062,58.35,57.3012,DOWN,0
2013-11-07,57.91,58.84,50.5904,58.252,57.3932,UP,1
2013-11-08,58.66,58.08,50.6785,58.35,57.506,UP,1
2013-11-11,59.06,58.42,50.7689,58.57,57.6332,UP,1
2013-11-12,59.29,58.92,50.8622,58.728,57.7684,UP,1
2013-11-13,59.62,58.95,50.9613,58.908,57.8774,UP,1
2013-11-14,59.81,59.56,51.0604,59.288,57.9942,UP,1
2013-11-15,59.91,59.82,51.1593,59.538,58.1234,DOWN,0
2013-11-18,59.54,60.02,51.2591,59.634,58.2404,DOWN,0
2013-11-19,59.31,59.82,51.3577,59.638,58.3392,DOWN,0
2013-11-20,58.92,59.38,51.4545,59.498,58.4178,DOWN,0
2013-11-21,56.28,55.5,51.5389,58.792,58.4512,UP,1
2013-11-22,56.86,56.83,51.6179,58.182,58.491,DOWN,0
2013-11-25,56.55,57.07,51.6959,57.584,58.5048,DOWN,0
2013-11-26,56.19,56.69,51.7757,56.96,58.512,DOWN,0
2013-11-27,55.83,56.37,51.8562,56.342,58.4722,DOWN,0
2013-11-29,55.65,55.86,51.9348,56.216,58.4154,DOWN,0
2013-12-02,55.49,55.63,52.0067,55.942,58.3652,DOWN,0
2013-12-03,55.24,55.45,52.0809,55.68,58.3124,DOWN,0
2013-12-04,54.9,54.73,52.1539,55.422,58.2476,UP,1
2013-12-05,55.25,55.07,52.2229,55.306,58.2038,DOWN,0
2013-12-06,55.17,55.51,52.2893,55.21,58.1454,UP,1
2013-12-09,55.28,55.43,52.3616,55.168,58.1006,UP,1
2013-12-10,55.64,55.15,52.4344,55.248,58.0702,UP,1
2013-12-11,55.9,55.52,52.4869,55.448,58.0192,DOWN,0
2013-12-12,55.74,55.95,52.5397,55.546,57.955,DOWN,0
2013-12-13,55.72,55.94,52.5878,55.656,57.894,UP,1
2013-12-16,56.11,55.89,52.6359,55.822,57.832,DOWN,0
2013-12-17,55.71,56.03,52.6845,55.836,57.7818,UP,1
2013-12-18,55.82,55.76,52.7362,55.82,57.7408,DOWN,0
2013-12-19,55.3,55.74,52.7872,55.732,57.6936,UP,1
2013-12-20,55.45,55.25,52.8393,55.678,57.638,UP,1
2013-12-23,55.99,55.65,52.8942,55.654,57.584,UP,1
2013-12-24,56.4,56.0,52.953,55.792,57.5348,UP,1
2013-12-26,56.58,55.75,53.0107,55.944,57.4968,DOWN,0
2013-12-27,56.29,56.58,53.0673,56.142,57.4414,UP,1
2013-12-30,56.35,56.21,53.1279,56.322,57.3886,UP,1
2013-12-31,56.42,56.66,53.1854,56.408,57.3322,DOWN,0
2014-01-02,56.4,55.99,53.2456,56.408,57.268,UP,1
2014-01-03,56.57,56.55,53.2976,56.406,57.21,UP,1
2014-01-06,56.76,56.74,53.3497,56.5,57.1578,DOWN,0
2014-01-07,56.59,56.55,53.3985,56.548,57.0972,UP,1
2014-01-08,56.64,56.47,53.4466,56.592,57.036,DOWN,0
2014-01-09,56.43,55.92,53.487,56.598,56.98,DOWN,0
2014-01-10,55.89,56.57,53.5271,56.462,56.9148,DOWN,0
2014-01-13,55.13,55.91,53.5606,56.136,56.846,UP,1
2014-01-14,55.27,55.29,53.599,55.872,56.7834,DOWN,0
2014-01-15,55.19,55.44,53.6383,55.582,56.7238,DOWN,0
2014-01-16,54.61,55.14,53.6751,55.218,56.6568,DOWN,0
2014-01-17,54.32,54.64,53.7083,54.904,56.5732,DOWN,0
2014-01-21,53.55,54.28,53.7412,54.588,56.4698,DOWN,0
2014-01-22,53.14,52.97,53.7718,54.162,56.3744,DOWN,0
2014-01-23,52.56,52.69,53.8046,53.636,56.2524,DOWN,0
2014-01-24,51.67,52.23,53.8324,53.048,56.1046,DOWN,0
2014-01-27,51.07,51.66,53.8513,52.398,55.9402,UP,1
2014-01-28,51.11,51.11,53.8678,51.91,55.77,DOWN,0
2014-01-29,50.57,50.85,53.8862,51.396,55.5852,UP,1
2014-01-30,51.06,51.03,53.9029,51.096,55.4082,DOWN,0
2014-01-31,50.52,50.53,53.9186,50.866,55.2278,DOWN,0
2014-02-03,49.68,50.49,53.932,50.588,55.0352,UP,1
2014-02-04,50.01,49.84,53.9447,50.368,54.857,DOWN,0
2014-02-05,49.81,50.01,53.9552,50.216,54.7276,UP,1
2014-02-06,50.89,49.94,53.9686,50.182,54.6082,UP,1
2014-02-07,51.39,51.15,53.9847,50.356,54.505,DOWN,0
2014-02-10,51.33,51.19,53.9983,50.686,54.4078,UP,1
2014-02-11,51.58,51.3,54.0165,51.0,54.3228,UP,1
2014-02-12,51.93,51.79,54.0372,51.424,54.2484,DOWN,0
2014-02-13,51.84,51.79,54.0586,51.614,54.1754,UP,1
2014-02-14,51.92,51.78,54.0791,51.72,54.109,UP,1
2014-02-18,52.29,52.04,54.0985,51.912,54.0568,DOWN,0
2014-02-19,52.19,52.2,54.1161,52.034,53.9956,DOWN,0
2014-02-20,51.52,52.15,54.1302,51.952,53.9226,UP,1
2014-02-21,51.97,51.6,54.1426,51.978,53.8564,UP,1
2014-02-24,52.33,52.0,54.1573,52.06,53.7902,UP,1
2014-02-25,52.68,52.25,54.1754,52.138,53.7258,UP,1
2014-02-26,55.29,52.24,54.2054,52.758,53.7168,DOWN,0
2014-02-27,54.66,55.04,54.2334,53.386,53.6956,UP,1
2014-02-28,54.77,54.76,54.2614,53.946,53.6688,DOWN,0
2014-03-03,54.72,54.45,54.2836,54.424,53.649,DOWN,0
2014-03-04,54.63,55.1,54.308,54.814,53.6252,DOWN,0
2014-03-05,54.01,54.52,54.3293,54.558,53.5994,UP,1
2014-03-06,54.11,54.02,54.3525,54.448,53.5726,UP,1
2014-03-07,54.33,54.6,54.3772,54.36,53.5394,DOWN,0
2014-03-10,54.29,54.3,54.4068,54.274,53.4972,UP,1
2014-03-11,54.43,54.48,54.428,54.234,53.4542,UP,1
2014-03-12,54.96,54.14,54.4516,54.424,53.4276,DOWN,0
2014-03-13,54.21,54.1,54.4699,54.444,53.3848,DOWN,0
2014-03-14,53.92,54.02,54.4906,54.362,53.3348,DOWN,0
2014-03-17,53.68,54.3,54.514,54.24,53.2804,DOWN,0
2014-03-18,53.66,53.62,54.5421,54.086,53.2222,DOWN,0
2014-03-19,53.27,53.78,54.5626,53.748,53.1524,UP,1
2014-03-20,53.32,53.12,54.5865,53.57,53.087,DOWN,0
2014-03-21,52.75,53.74,54.6096,53.336,53.0092,DOWN,0
2014-03-24,52.29,52.9,54.6247,53.058,52.9264,DOWN,0
2014-03-25,51.91,52.38,54.6358,52.708,52.8468,UP,1
2014-03-26,52.03,52.14,54.6469,52.46,52.7848,DOWN,0
2014-03-27,51.83,51.89,54.6569,52.162,52.716,UP,1
2014-03-28,52.15,52.01,54.6749,52.042,52.6552,UP,1
2014-03-31,52.18,52.25,54.6892,52.02,52.6066,UP,1
2014-04-01,52.47,51.52,54.7059,52.132,52.5696,UP,1
2014-04-02,52.82,52.47,54.7193,52.29,52.555,DOWN,0
2014-04-03,52.76,52.83,54.7301,52.476,52.5474,DOWN,0
2014-04-04,52.11,53.0,54.7399,52.468,52.5384,DOWN,0
2014-04-07,50.94,52.09,54.7478,52.22,52.5238,DOWN,0
2014-04-08,50.89,50.83,54.7552,51.904,52.5202,UP,1
2014-04-09,52.13,50.98,54.7678,51.766,52.5406,DOWN,0
2014-04-10,50.81,52.03,54.7729,51.376,52.5454,DOWN,0
2014-04-11,50.74,50.5,54.7769,51.102,52.539,UP,1
2014-04-14,50.94,51.09,54.7799,51.102,52.5474,DOWN,0
2014-04-15,50.73,51.06,54.7794,51.07,52.5684,DOWN,0
2014-04-16,50.69,51.18,54.7747,50.782,52.582,UP,1
2014-04-17,51.09,50.63,54.7704,50.838,52.6076,DOWN,0
2014-04-21,50.67,51.1,54.7634,50.824,52.6032,UP,1
2014-04-22,51.36,50.65,54.7552,50.908,52.6026,UP,1
2014-04-23,51.51,51.84,54.7465,51.064,52.6062,DOWN,0
2014-04-24,51.42,51.74,54.7395,51.21,52.603,DOWN,0
2014-04-25,51.36,51.21,54.7248,51.264,52.5916,UP,1
2014-04-28,51.89,51.63,54.7134,51.508,52.5926,DOWN,0
2014-04-29,51.51,51.97,54.7012,51.538,52.5844,UP,1
2014-04-30,52.07,51.39,54.694,51.65,52.58,DOWN,0
2014-05-01,51.64,52.34,54.6863,51.694,52.569,UP,1
2014-05-02,52.5,51.85,54.6833,51.922,52.5886,DOWN,0
2014-05-05,52.01,52.2,54.6749,51.946,52.5894,DOWN,0
2014-05-06,51.59,51.95,54.6651,51.962,52.5746,UP,1
2014-05-07,51.92,51.58,54.6562,51.932,52.5594,UP,1
2014-05-08,52.04,52.02,54.6507,52.012,52.4944,UP,1
2014-05-09,52.77,51.97,54.6501,52.066,52.4566,UP,1
2014-05-12,53.31,52.78,54.6529,52.326,52.4274,DOWN,0
2014-05-13,52.19,53.14,54.6482,52.446,52.3768,DOWN,0
2014-05-14,51.74,52.03,54.6422,52.41,52.319,DOWN,0
2014-05-15,51.01,51.57,54.6303,52.204,52.259,UP,1
2014-05-16,51.79,51.07,54.621,52.008,52.2126,UP,1
2014-05-19,52.02,51.63,54.609,51.75,52.1664,DOWN,0
2014-05-20,51.12,51.89,54.5927,51.536,52.103,DOWN,0
2014-05-21,50.0,51.04,54.571,51.188,52.0144,UP,1
2014-05-22,53.31,53.92,54.5663,51.648,51.9814,DOWN,0
2014-05-23,52.68,53.39,54.5602,51.826,51.9508,UP,1
2014-05-27,53.17,52.77,54.5595,52.056,51.9358,DOWN,0
2014-05-28,52.78,53.05,54.5588,52.388,51.9178,UP,1
2014-05-29,53.26,53.59,54.5603,53.04,51.9098,DOWN,0
2014-05-30,53.03,53.52,54.5568,52.984,51.905,UP,1
2014-06-02,53.32,52.99,54.5583,53.112,51.905,UP,1
2014-06-03,53.97,52.67,54.5717,53.272,51.9294,UP,1
2014-06-04,54.32,53.77,54.5911,53.58,51.97,UP,1
2014-06-05,54.66,54.32,54.6098,53.86,52.025,UP,1
2014-06-06,55.14,54.93,54.6255,54.282,52.0872,UP,1
2014-06-09,55.5,56.86,54.6438,54.718,52.1606,DOWN,0
2014-06-10,54.61,55.62,54.6512,54.846,52.2098,DOWN,0
2014-06-11,54.27,54.64,54.6561,54.836,52.2516,DOWN,0
2014-06-12,53.93,54.08,54.6552,54.69,52.2808,DOWN,0
2014-06-13,53.92,54.04,54.6572,54.446,52.3028,UP,1
2014-06-16,54.0,53.84,54.6607,54.146,52.3276,DOWN,0
2014-06-17,53.9,53.89,54.6651,54.004,52.3634,DOWN,0
2014-06-18,53.75,53.71,54.6703,53.9,52.4196,DOWN,0
2014-06-19,53.72,53.8,54.6763,53.858,52.4762,DOWN,0
2014-06-20,53.68,53.99,54.6738,53.81,52.5072,DOWN,0
2014-06-23,53.5,53.78,54.6715,53.71,52.561,UP,1
2014-06-24,53.77,53.67,54.6731,53.684,52.6216,UP,1
2014-06-25,53.92,54.63,54.6742,53.718,52.6812,DOWN,0
2014-06-26,53.66,53.81,54.6707,53.706,52.7398,DOWN,0
2014-06-27,53.35,53.63,54.6625,53.64,52.793,UP,1
2014-06-30,54.46,53.47,54.6617,53.832,52.8604,DOWN,0
2014-07-01,54.42,54.41,54.6595,53.962,52.9354,UP,1
2014-07-02,54.75,54.24,54.6539,54.128,53.0032,UP,1
2014-07-03,55.0,54.83,54.6498,54.396,53.073,UP,1
2014-07-07,55.35,54.95,54.6374,54.796,53.1516,DOWN,0
2014-07-08,55.15,55.2,54.6207,54.934,53.2274,UP,1
2014-07-09,55.22,56.7,54.6068,55.094,53.294,UP,1
2014-07-10,55.48,54.51,54.5948,55.24,53.3734,DOWN,0
2014-07-11,55.25,55.43,54.5804,55.29,53.437,UP,1
2014-07-14,55.29,55.45,54.5696,55.278,53.51,DOWN,0
2014-07-15,55.17,55.37,54.555,55.282,53.5634,DOWN,0
2014-07-16,54.57,55.17,54.5403,55.152,53.6146,DOWN,0
2014-07-17,54.2,54.25,54.5255,54.896,53.6668,UP,1
2014-07-18,54.76,54.48,54.507,54.798,53.7236,DOWN,0
2014-07-21,54.41,54.64,54.4843,54.622,53.771,DOWN,0
2014-07-22,54.29,54.63,54.4619,54.446,53.8014,UP,1
2014-07-23,54.46,54.44,54.4382,54.424,53.8244,UP,1
2014-07-24,54.95,54.48,54.4218,54.574,53.8796,DOWN,0
2014-07-25,54.22,54.84,54.4036,54.466,53.9292,UP,1
2014-07-28,54.87,59.7,54.3896,54.558,54.0064,DOWN,0
2014-07-29,54.44,54.57,54.3707,54.588,54.0594,UP,1
2014-07-30,55.47,54.7,54.3546,54.79,54.1284,DOWN,0
2014-07-31,54.47,55.31,54.3326,54.694,54.1954,UP,1
2014-08-01,54.7,54.56,54.3137,54.79,54.2894,UP,1
2014-08-04,55.97,54.77,54.2983,55.01,54.3426,DOWN,0
2014-08-05,54.76,55.58,54.2771,55.074,54.3842,UP,1
2014-08-06,55.01,54.59,54.256,54.982,54.421,UP,1
2014-08-07,55.075,55.16,54.2333,55.103,54.4669,UP,1
2014-08-08,55.68,55.34,54.2143,55.299,54.5153,DOWN,0
2014-08-11,55.1,55.69,54.193,55.125,54.5567,DOWN,0
2014-08-12,54.925,54.91,54.1695,55.158,54.5888,UP,1
2014-08-13,55.44,55.17,54.1482,55.244,54.6182,UP,1
2014-08-14,55.931,55.54,54.1317,55.4152,54.6504,DOWN,0
2014-08-15,55.605,56.15,54.114,55.4002,54.6693,DOWN,0
2014-08-18,54.26,54.75,54.0924,55.2322,54.6517,UP,1
2014-08-19,54.71,54.32,54.074,55.1892,54.6359,UP,1
2014-08-20,55.0,54.76,54.0581,55.1012,54.6437,DOWN,0
2014-08-21,54.28,54.04,54.0397,54.771,54.6439,DOWN,0
2014-08-22,54.265,54.39,54.0186,54.503,54.6506,DOWN,0
2014-08-25,53.86,54.37,53.9943,54.423,54.6494,DOWN,0
2014-08-26,53.51,53.81,53.9723,54.183,54.6396,UP,1
2014-08-27,53.56,53.52,53.9468,53.895,54.6328,UP,1
2014-08-28,53.95,53.48,53.9212,53.829,54.6368,DOWN,0
2014-08-29,53.625,53.9,53.8929,53.701,54.6349,UP,1
2014-09-02,54.46,53.87,53.8671,53.821,54.6505,UP,1
2014-09-03,54.975,54.49,53.8429,54.114,54.68,UP,1
2014-09-04,55.02,55.02,53.8185,54.406,54.705,UP,1
2014-09-05,55.61,54.93,53.7988,54.738,54.7388,DOWN,0
2014-09-08,55.54,55.42,53.78,55.121,54.7764,UP,1
2014-09-09,55.91,55.27,53.7649,55.411,54.8276,DOWN,0
2014-09-10,55.82,55.96,53.7626,55.58,54.8548,DOWN,0
2014-09-11,55.68,55.8,53.7567,55.712,54.88,UP,1
2014-09-12,55.92,55.7,53.7536,55.774,54.9034,DOWN,0
2014-09-15,55.61,56.13,53.7507,55.788,54.9156,UP,1
2014-09-16,55.73,55.38,53.7502,55.752,54.9232,UP,1
2014-09-17,56.195,55.75,53.7529,55.827,54.9441,UP,1
2014-09-18,57.11,56.3,53.761,56.113,54.9819,DOWN,0
2014-09-19,57.01,57.27,53.7698,56.331,55.0125,DOWN,0
2014-09-22,56.755,57.07,53.7791,56.56,55.0426,DOWN,0
2014-09-23,55.785,56.67,53.7818,56.571,55.0525,UP,1
2014-09-24,56.145,55.75,53.7867,56.561,55.072,DOWN,0
2014-09-25,55.54,56.0,53.788,56.247,55.0914,UP,1
2014-09-26,55.74,55.71,53.7885,55.993,55.1222,UP,1
2014-09-29,56.06,55.53,53.7893,55.854,55.1482,UP,1
2014-09-30,56.07,55.99,53.7909,55.911,55.1814,DOWN,0
2014-10-01,55.29,55.83,53.7888,55.74,55.2014,UP,1
2014-10-02,55.75,55.36,53.787,55.782,55.2272,UP,1
2014-10-03,56.87,56.15,53.7928,56.008,55.2656,DOWN,0
2014-10-06,56.57,57.25,53.7965,56.11,55.3126,DOWN,0
2014-10-07,56.57,56.44,53.8029,56.21,55.3466,UP,1
2014-10-08,57.22,56.7,53.8117,56.596,55.4022,DOWN,0
2014-10-09,56.7,57.16,53.8153,56.786,55.4268,DOWN,0
2014-10-10,56.05,56.88,53.8135,56.622,55.4584,DOWN,0
2014-10-13,55.48,55.98,53.808,56.404,55.474,UP,1
2014-10-14,55.88,55.89,53.806,56.266,55.4722,DOWN,0
2014-10-15,55.24,55.17,53.8004,55.87,55.4818,DOWN,0
2014-10-16,55.05,54.68,53.7936,55.54,55.4826,UP,1
2014-10-17,56.575,55.49,53.7944,55.645,55.5126,UP,1
2014-10-20,57.34,56.74,53.7983,56.017,55.5458,UP,1
2014-10-21,58.13,57.45,53.8051,56.467,55.6064,DOWN,0
2014-10-22,57.555,58.19,53.81,56.93,55.659,UP,1
2014-10-23,58.51,57.64,53.8193,57.622,55.7204,UP,1
2014-10-24,58.94,58.32,53.8319,58.095,55.7806,DOWN,0
2014-10-27,58.8,58.92,53.8464,58.387,55.8445,UP,1
2014-10-28,58.98,58.7,53.8657,58.557,55.9389,DOWN,0
2014-10-29,58.8,59.09,53.8833,58.806,56.0207,UP,1
2014-10-30,59.52,58.61,53.905,59.008,56.1111,UP,1
2014-10-31,60.57,60.54,53.9348,59.334,56.2369,UP,1
2014-11-03,60.89,60.84,53.9676,59.752,56.3694,DOWN,0
2014-11-04,60.85,60.65,54.0041,60.126,56.5092,UP,1
2014-11-05,61.13,60.72,54.0441,60.592,56.6616,UP,1
2014-11-06,62.11,61.25,54.0918,61.11,56.8326,DOWN,0
2014-11-07,61.56,62.2,54.1413,61.308,56.9848,UP,1
2014-11-10,61.85,61.73,54.1952,61.5,57.1493,DOWN,0
2014-11-11,61.51,61.74,54.2472,61.632,57.2903,UP,1
2014-11-12,61.82,61.43,54.3034,61.77,57.4272,UP,1
2014-11-13,61.99,62.05,54.3581,61.746,57.5666,UP,1
2014-11-14,62.055,62.18,54.4157,61.845,57.6955,DOWN,0
2014-11-17,61.47,62.08,54.4747,61.769,57.8141,UP,1
2014-11-18,61.99,61.47,54.5346,61.865,57.9357,UP,1
2014-11-19,62.63,62.4,54.5987,62.027,58.0719,UP,1
2014-11-20,65.87,64.42,54.6736,62.803,58.2757,UP,1
2014-11-21,66.39,66.84,54.7486,63.67,58.4851,UP,1
2014-11-24,67.2,66.6,54.8279,64.816,58.7169,DOWN,0
2014-11-25,66.8,67.38,54.904,65.778,58.9383,UP,1
2014-11-26,67.34,66.65,54.9811,66.72,59.1612,UP,1
2014-11-28,68.36,68.41,55.0637,67.218,59.3862,DOWN,0
2014-12-01,67.94,68.32,55.1438,67.528,59.6048,UP,1
2014-12-02,68.71,66.92,55.2259,67.83,59.8439,UP,1
2014-12-03,69.2,67.54,55.3109,68.31,60.1122,UP,1
2014-12-04,69.27,69.07,55.3997,68.696,60.3747,DOWN,0
2014-12-05,68.41,69.65,55.4819,68.706,60.6321,DOWN,0
2014-12-08,67.99,68.08,55.5602,68.716,60.8771,UP,1
2014-12-09,68.105,67.46,55.6373,68.595,61.118,DOWN,0
2014-12-10,67.2,68.02,55.6969,68.195,61.3406,UP,1
2014-12-11,67.765,69.58,55.7624,67.894,61.5901,UP,1
2014-12-12,68.14,67.11,55.8292,67.84,61.8379,UP,1
2014-12-15,68.6,68.71,55.8986,67.962,62.0725,DOWN,0
2014-12-16,67.01,67.83,55.9605,67.743,62.2813,UP,1
2014-12-17,68.06,67.32,56.0308,67.915,62.5111,UP,1
2014-12-18,69.11,68.88,56.1058,68.184,62.7489,DOWN,0
2014-12-19,68.7,68.84,56.1776,68.296,62.9889,UP,1
2014-12-22,69.09,68.75,56.2516,68.394,63.2497,UP,1
2014-12-23,70.06,69.58,56.3298,69.004,63.5413,DOWN,0
2014-12-24,69.86,70.29,56.4043,69.364,63.8209,DOWN,0
2014-12-26,69.57,70.0,56.4811,69.456,64.1075,UP,1
2014-12-29,70.5,69.38,56.564,69.816,64.4165,UP,1
2014-12-30,70.7,70.25,56.6491,70.138,64.699,DOWN,0
2014-12-31,70.38,70.98,56.7327,70.202,64.9598,DOWN,0
2015-01-02,70.35,70.94,56.8181,70.3,65.2042,DOWN,0
2015-01-05,69.62,70.2,56.8996,70.31,65.4455,DOWN,0
2015-01-06,68.67,69.78,56.9792,69.944,65.6487,UP,1
2015-01-07,70.83,69.18,57.0719,69.97,65.8865,UP,1
2015-01-08,71.11,71.06,57.1679,70.116,66.1327,DOWN,0
2015-01-09,69.46,71.0,57.255,69.938,66.3423,DOWN,0
2015-01-12,69.43,69.44,57.343,69.9,66.5549,DOWN,0
2015-01-13,68.0,70.11,57.4223,69.766,66.7245,DOWN,0
2015-01-14,67.37,67.26,57.4982,69.074,66.8605,DOWN,0
2015-01-15,66.41,67.51,57.5679,68.134,66.9709,UP,1
2015-01-16,66.71,66.0,57.6374,67.584,67.0881,UP,1
2015-01-20,67.25,66.88,57.7098,67.148,67.2105,UP,1
2015-01-21,67.81,67.2,57.7883,67.11,67.3245,UP,1
2015-01-22,70.25,68.28,57.8849,67.686,67.4983,UP,1
2015-01-23,72.07,70.49,57.9908,68.818,67.7027,DOWN,0
2015-01-26,70.36,72.11,58.0819,69.548,67.8797,UP,1
2015-01-27,71.31,70.12,58.1844,70.36,68.0695,DOWN,0
2015-01-28,69.96,71.7,58.2805,70.79,68.2289,UP,1
2015-01-29,70.18,70.18,58.3767,70.776,68.3914,UP,1
2015-01-30,71.1,70.05,58.4786,70.582,68.584,UP,1
2015-02-02,72.23,71.22,58.5863,70.956,68.7888,UP,1
2015-02-03,74.39,72.23,58.7028,71.572,69.024,UP,1
2015-02-04,75.0,74.4,58.8244,72.58,69.2066,UP,1
2015-02-05,75.92,75.13,58.9472,73.728,69.3972,DOWN,0
2015-02-06,75.07,76.33,59.065,74.522,69.5546,DOWN,0
2015-02-09,74.9,74.63,59.1824,75.056,69.7166,UP,1
2015-02-10,75.71,75.39,59.3042,75.32,69.884,UP,1
2015-02-11,76.66,75.52,59.428,75.652,70.05,DOWN,0
2015-02-12,75.85,76.79,59.5497,75.638,70.2082,UP,1
2015-02-13,76.82,75.89,59.6735,75.988,70.3704,DOWN,0
2015-02-17,76.73,76.84,59.7989,76.354,70.521,UP,1
2015-02-18,77.02,76.86,59.9215,76.616,70.676,DOWN,0
2015-02-19,76.7,77.45,60.045,76.624,70.8418,UP,1
2015-02-20,77.69,76.7,60.1755,76.992,71.0358,UP,1
2015-02-23,77.8,78.0,60.3049,77.188,71.2297,DOWN,0
2015-02-24,77.47,78.0,60.432,77.336,71.4351,UP,1
2015-02-25,79.16,77.56,60.564,77.764,71.663,DOWN,0
2015-02-26,79.04,78.79,60.6926,78.232,71.881,UP,1
2015-02-27,79.68,78.96,60.8301,78.63,72.1026,UP,1
2015-03-02,79.92,79.5,60.971,79.054,72.3608,DOWN,0
2015-03-03,79.16,80.13,61.1117,79.392,72.5828,DOWN,0
2015-03-04,78.84,79.12,61.247,79.328,72.7774,UP,1
2015-03-05,79.43,79.14,61.384,79.406,72.992,UP,1
2015-03-06,79.61,79.26,61.5265,79.392,73.2024,UP,1
2015-03-09,79.7,79.54,61.675,79.348,73.3952,DOWN,0
2015-03-10,79.61,79.18,61.8065,79.438,73.5902,DOWN,0
2015-03-11,78.83,79.65,61.9372,79.436,73.7754,UP,1
2015-03-12,80.89,80.1,62.0758,79.728,73.9832,UP,1
2015-03-13,81.91,80.89,62.2215,80.188,74.2074,UP,1
2015-03-16,83.71,82.27,62.3737,80.99,74.474,DOWN,0
2015-03-17,83.32,83.38,62.5252,81.732,74.7334,UP,1
2015-03-18,83.7,83.29,62.6771,82.706,75.015,DOWN,0
2015-03-19,83.405,83.88,62.8243,83.209,75.3097,UP,1
2015-03-20,83.81,83.91,62.9717,83.589,75.5693,DOWN,0
2015-03-23,83.05,83.74,63.1137,83.457,75.8081,DOWN,0
2015-03-24,82.83,81.17,63.2521,83.359,76.0755,DOWN,0
2015-03-25,81.165,81.77,63.3804,82.852,76.3102,DOWN,0
2015-03-26,81.02,80.71,63.5125,82.375,76.5706,UP,1
2015-03-27,81.715,81.08,63.6497,81.956,76.8575,UP,1
2015-03-30,81.81,82.0,63.7891,81.708,77.1655,DOWN,0
2015-03-31,81.145,81.67,63.9252,81.371,77.4542,UP,1
2015-04-01,81.3,81.33,64.0617,81.398,77.7352,DOWN,0
2015-04-02,81.12,81.33,64.1978,81.418,78.0014,DOWN,0
2015-04-06,80.98,80.36,64.334,81.271,78.216,DOWN,0
2015-04-07,80.58,81.07,64.4683,81.025,78.3862,UP,1
2015-04-08,83.53,81.32,64.6175,81.502,78.6496,DOWN,0
2015-04-09,82.75,83.9,64.7638,81.792,78.8784,UP,1
2015-04-10,82.87,82.71,64.9093,82.142,79.1366,DOWN,0
2015-04-13,81.82,82.84,65.0488,82.31,79.3694,DOWN,0
2015-04-14,81.05,81.62,65.1857,82.404,79.5684,UP,1
2015-04-15,81.21,81.2,65.325,81.94,79.748,DOWN,0
2015-04-16,81.03,81.2,65.4579,81.596,79.8808,DOWN,0
2015-04-17,79.14,80.48,65.5815,80.85,79.9636,UP,1
2015-04-20,79.71,79.79,65.7063,80.428,80.0394,UP,1
2015-04-21,80.78,80.47,65.8352,80.374,80.1536,DOWN,0
2015-04-22,80.565,80.67,65.9613,80.245,80.2669,UP,1
2015-04-23,81.01,80.23,66.0906,80.241,80.3729,UP,1
