ticker,CSGP US Equity,CSGP US Equity,CSGP US Equity,CSGP US Equity,CSGP US Equity,Close Tomorrow
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,
date,,,,,,
2014-05-16,15.394,15.261,17.4835,15.5092,17.7301,15.51
2014-05-19,15.51,15.304,17.4815,15.3916,17.6167,15.055
2014-05-20,15.055,15.422,17.477,15.2876,17.4999,15.282
2014-05-21,15.282,15.145,17.4727,15.2966,17.39,15.722
2014-05-22,15.722,15.337,17.4699,15.3926,17.2844,16.135
2014-05-23,16.135,15.752,17.4694,15.5408,17.1916,16.458
2014-05-27,16.458,16.257,17.4708,15.7304,17.106,16.117
2014-05-28,16.117,16.417,17.471,15.9428,17.0114,16.047
2014-05-29,16.047,16.263,17.4698,16.0958,16.9144,15.855
2014-05-30,15.855,16.981,17.4683,16.1224,16.8212,15.905
2014-06-02,15.905,15.941,17.4679,16.0764,16.7181,15.657
2014-06-03,15.657,15.696,17.4694,15.9162,16.6172,16.04
2014-06-04,16.04,15.584,17.4722,15.9008,16.5314,16.221
2014-06-05,16.221,16.056,17.4772,15.9356,16.4585,16.951
2014-06-06,16.951,16.4,17.485,16.1548,16.4095,16.89
2014-06-09,16.89,16.857,17.4936,16.3518,16.367,16.389
2014-06-10,16.389,16.781,17.4991,16.4982,16.323,16.436
2014-06-11,16.436,16.287,17.505,16.5774,16.2782,16.193
2014-06-12,16.193,16.406,17.5106,16.5718,16.2242,16.121
2014-06-13,16.121,16.21,17.5165,16.4058,16.1732,16.144
2014-06-16,16.144,16.432,17.5222,16.2566,16.1223,16.008
2014-06-17,16.008,16.109,17.5269,16.1804,16.0925,16.226
2014-06-18,16.226,16.0,17.5337,16.1384,16.0841,15.979
2014-06-19,15.979,16.248,17.5376,16.0956,16.0671,15.912
2014-06-20,15.912,16.0,17.5391,16.0538,16.0366,15.614
2014-06-23,15.614,15.937,17.5389,15.9478,16.025,15.725
2014-06-24,15.725,15.625,17.5386,15.8912,16.0297,15.579
2014-06-25,15.579,15.576,17.5359,15.7618,16.0308,15.818
2014-06-26,15.818,15.636,17.5322,15.7296,16.0366,15.702
2014-06-27,15.702,15.716,17.5269,15.6876,16.026,15.817
2014-06-30,15.817,16.036,17.5221,15.7282,16.0111,16.01
2014-07-01,16.01,15.896,17.5181,15.7852,15.9874,15.664
2014-07-02,15.664,16.053,17.5126,15.8022,15.9505,15.858
2014-07-03,15.858,15.693,17.5072,15.8102,15.9202,15.428
2014-07-07,15.428,15.753,17.4993,15.7554,15.9025,14.786
2014-07-08,14.786,15.38,17.4889,15.5492,15.8795,14.763
2014-07-09,14.763,14.82,17.4794,15.2998,15.8617,14.679
2014-07-10,14.679,14.572,17.47,15.1028,15.8329,14.702
2014-07-11,14.702,14.711,17.4599,14.8716,15.8052,14.593
2014-07-14,14.593,14.828,17.4505,14.7046,15.7745,14.586
2014-07-15,14.586,14.644,17.4397,14.6646,15.7423,14.404
2014-07-16,14.404,14.684,17.4284,14.5928,15.7036,13.916
2014-07-17,13.916,14.317,17.414,14.4402,15.6656,14.243
2014-07-18,14.243,13.904,17.3996,14.3484,15.6411,13.876
2014-07-21,13.876,14.159,17.3831,14.205,15.607,14.262
2014-07-22,14.262,13.982,17.3694,14.1402,15.5765,14.359
2014-07-23,14.359,14.221,17.3551,14.1312,15.5417,15.379
2014-07-24,15.379,14.808,17.3462,14.4238,15.5378,15.102
2014-07-25,15.102,15.279,17.3379,14.5956,15.5351,14.807
2014-07-28,14.807,15.123,17.3313,14.7818,15.5264,14.858
2014-07-29,14.858,14.876,17.3247,14.901,15.5157,14.974
2014-07-30,14.974,14.9,17.3184,15.024,15.5049,14.373
2014-07-31,14.373,14.799,17.3074,14.8228,15.4913,14.306
2014-08-01,14.306,14.305,17.2952,14.6636,15.4718,14.311
2014-08-04,14.311,14.369,17.2819,14.5644,15.4436,14.131
2014-08-05,14.131,14.3,17.2669,14.419,15.4035,14.161
2014-08-06,14.161,14.024,17.2505,14.2564,15.3575,14.351
2014-08-07,14.351,14.247,17.234,14.252,15.3222,14.37
2014-08-08,14.37,14.398,17.2177,14.2648,15.2887,14.538
2014-08-11,14.538,14.45,17.2025,14.3102,15.2623,14.577
2014-08-12,14.577,14.495,17.1872,14.3994,15.2358,14.399
2014-08-13,14.399,14.612,17.1694,14.447,15.2106,14.461
2014-08-14,14.461,14.378,17.152,14.469,15.179,14.593
2014-08-15,14.593,14.524,17.1343,14.5136,15.1465,14.817
2014-08-18,14.817,14.888,17.1184,14.5694,15.1038,14.715
2014-08-19,14.715,14.82,17.1034,14.597,15.0603,14.908
2014-08-20,14.908,14.694,17.0916,14.6988,15.0307,14.977
2014-08-21,14.977,14.899,17.0797,14.802,15.0015,14.865
2014-08-22,14.865,14.934,17.0661,14.8564,14.9749,14.781
2014-08-25,14.781,14.974,17.0518,14.8492,14.9481,14.816
2014-08-26,14.816,14.781,17.0407,14.8694,14.9216,14.54
2014-08-27,14.54,14.755,17.0264,14.7958,14.8922,14.242
2014-08-28,14.242,14.476,17.0115,14.6488,14.8525,14.475
2014-08-29,14.475,14.276,16.9981,14.5708,14.8225,14.641
2014-09-02,14.641,14.523,16.9833,14.5428,14.797,14.516
2014-09-03,14.516,14.688,16.9676,14.4828,14.7751,14.391
2014-09-04,14.391,14.571,16.9514,14.453,14.7484,14.629
2014-09-05,14.629,14.324,16.9361,14.5304,14.7294,14.607
2014-09-08,14.607,14.664,16.9205,14.5568,14.7052,14.432
2014-09-09,14.432,14.544,16.9038,14.515,14.6798,14.787
2014-09-10,14.787,14.473,16.8872,14.5692,14.6592,15.796
2014-09-11,15.796,14.648,16.8759,14.8502,14.6549,15.949
2014-09-12,15.949,15.756,16.8655,15.1142,14.6606,15.628
2014-09-15,15.628,15.885,16.8519,15.3184,14.656,15.643
2014-09-16,15.643,15.569,16.8368,15.5606,14.6603,15.754
2014-09-17,15.754,15.641,16.8225,15.754,14.6797,15.958
2014-09-18,15.958,15.809,16.8096,15.7864,14.7036,15.894
2014-09-19,15.894,15.949,16.7976,15.7754,14.7279,15.557
2014-09-22,15.557,15.804,16.7869,15.7612,14.745,15.663
2014-09-23,15.663,15.471,16.7756,15.7652,14.7664,15.857
2014-09-24,15.857,15.67,16.7621,15.7858,14.7918,15.781
2014-09-25,15.781,15.787,16.7482,15.7504,14.8193,15.763
2014-09-26,15.763,15.815,16.7351,15.7242,14.8563,15.583
2014-09-29,15.583,15.579,16.7239,15.7294,14.8831,15.554
2014-09-30,15.554,15.615,16.7136,15.7076,14.9166,15.253
2014-10-01,15.253,15.544,16.7013,15.5868,14.9364,14.948
2014-10-02,14.948,15.193,16.6863,15.4202,14.9482,15.224
2014-10-03,15.224,15.081,16.6734,15.3124,14.9451,15.078
2014-10-06,15.078,15.243,16.6582,15.2114,14.9446,14.651
2014-10-07,14.651,15.03,16.6424,15.0308,14.9415,15.073
2014-10-08,15.073,14.717,16.6262,14.9948,14.9458,14.622
2014-10-09,14.622,15.115,16.6077,14.9296,14.9388,14.212
2014-10-10,14.212,14.56,16.5869,14.7272,14.9356,13.76
2014-10-13,13.76,14.25,16.5635,14.4636,14.9246,13.878
2014-10-14,13.878,13.895,16.5409,14.309,14.916,13.9
2014-10-15,13.9,13.676,16.5193,14.0744,14.9114,13.861
2014-10-16,13.861,13.716,16.4963,13.9222,14.9054,14.267
2014-10-17,14.267,14.076,16.4767,13.9332,14.9037,14.253
2014-10-20,14.253,14.203,16.4559,14.0318,14.9013,14.744
2014-10-21,14.744,14.363,16.4385,14.205,14.9055,14.342
2014-10-22,14.342,14.71,16.419,14.2934,14.9008,14.689
2014-10-23,14.689,14.437,16.4024,14.459,14.9066,14.832
2014-10-24,14.832,14.733,16.3865,14.572,14.914,14.83
2014-10-27,14.83,14.751,16.3718,14.6874,14.9187,15.1
2014-10-28,15.1,14.861,16.3601,14.7586,14.9244,14.994
2014-10-29,14.994,14.955,16.3456,14.889,14.93,16.123
2014-10-30,16.123,15.7,16.3373,15.1758,14.9543,16.109
2014-10-31,16.109,16.279,16.3283,15.4312,14.9769,16.076
2014-11-03,16.076,16.204,16.3193,15.6804,15.0011,16.094
2014-11-04,16.094,16.045,16.3115,15.8792,15.0274,15.992
2014-11-05,15.992,16.15,16.3018,16.0788,15.0509,15.904
2014-11-06,15.904,15.912,16.2917,16.035,15.0782,15.909
2014-11-07,15.909,15.862,16.2831,15.995,15.1115,15.998
2014-11-10,15.998,16.07,16.2792,15.9794,15.142,16.063
2014-11-11,16.063,15.974,16.2743,15.9732,15.1704,16.201
2014-11-12,16.201,15.961,16.2719,16.015,15.2041,16.007
2014-11-13,16.007,16.268,16.2674,16.0356,15.2364,16.057
2014-11-14,16.057,15.926,16.2617,16.0652,15.265,15.934
2014-11-17,15.934,16.057,16.2568,16.0524,15.2915,16.261
2014-11-18,16.261,15.944,16.2536,16.092,15.3281,16.338
2014-11-19,16.338,16.265,16.2506,16.1194,15.3591,16.598
2014-11-20,16.598,16.204,16.2475,16.2376,15.3752,16.765
2014-11-21,16.765,16.836,16.2437,16.3792,15.3915,16.882
2014-11-24,16.882,16.881,16.2413,16.5688,15.4166,16.903
2014-11-25,16.903,16.903,16.239,16.6972,15.4418,16.873
2014-11-26,16.873,16.857,16.2365,16.8042,15.4642,17.026
2014-11-28,17.026,16.843,16.2305,16.8898,15.4855,16.697
2014-12-01,16.697,16.947,16.2232,16.8762,15.5016,16.813
2014-12-02,16.813,16.636,16.2158,16.8624,15.5267,16.798
2014-12-03,16.798,16.843,16.209,16.8414,15.5494,16.648
2014-12-04,16.648,16.739,16.2008,16.7964,15.5652,16.73
2014-12-05,16.73,16.63,16.1854,16.7372,15.5842,16.455
2014-12-08,16.455,16.643,16.1653,16.6888,15.598,16.496
2014-12-09,16.496,16.246,16.1455,16.6254,15.6163,16.705
2014-12-10,16.705,16.41,16.1277,16.6068,15.6393,16.9
2014-12-11,16.9,16.706,16.1103,16.6572,15.6723,16.752
2014-12-12,16.752,16.724,16.0936,16.6616,15.7083,16.842
2014-12-15,16.842,16.833,16.0776,16.739,15.7407,17.116
2014-12-16,17.116,16.777,16.0562,16.863,15.7815,17.625
2014-12-17,17.625,17.221,16.0384,17.047,15.8409,18.235
2014-12-18,18.235,17.955,16.0239,17.314,15.9042,18.516
2014-12-19,18.516,18.14,16.0106,17.6668,15.9821,18.702
2014-12-22,18.702,18.495,15.9997,18.0388,16.0719,18.705
2014-12-23,18.705,18.826,15.9893,18.3566,16.1708,18.562
2014-12-24,18.562,18.77,15.9771,18.544,16.2644,18.839
2014-12-26,18.839,18.58,15.9674,18.6648,16.3632,18.485
2014-12-29,18.485,18.8,15.9562,18.6585,16.4557,18.392
2014-12-30,18.392,18.479,15.9439,18.5965,16.5382,18.363
2014-12-31,18.363,18.398,15.9312,18.5281,16.6204,18.013
2015-01-02,18.013,18.46,15.9187,18.4183,16.6858,17.655
2015-01-05,17.655,17.828,15.9017,18.1815,16.752,17.583
2015-01-06,17.583,17.736,15.8861,18.0012,16.8099,17.677
2015-01-07,17.677,17.735,15.8728,17.8582,16.8668,18.004
2015-01-08,18.004,17.832,15.8635,17.7864,16.9303,17.72
2015-01-09,17.72,17.993,15.8551,17.7278,16.9827,17.694
2015-01-12,17.694,17.762,15.8485,17.7356,17.0367,17.523
2015-01-13,17.523,17.824,15.8431,17.7236,17.0647,17.443
2015-01-14,17.443,17.257,15.837,17.6768,17.0914,16.995
2015-01-15,16.995,17.507,15.8275,17.475,17.1097,17.489
2015-01-16,17.489,16.903,15.8216,17.4288,17.1376,17.586
2015-01-20,17.586,17.489,15.8161,17.4072,17.1695,17.713
2015-01-21,17.713,17.552,15.8171,17.4452,17.2057,18.223
2015-01-22,18.223,17.787,15.825,17.6012,17.252,18.805
2015-01-23,18.805,18.206,15.8349,17.9632,17.3081,18.728
2015-01-26,18.728,18.862,15.8414,18.211,17.3614,18.601
2015-01-27,18.601,18.451,15.8534,18.414,17.4094,18.442
2015-01-28,18.442,18.747,15.8682,18.5598,17.4581,18.578
2015-01-29,18.578,18.46,15.8834,18.6308,17.5085,18.451
2015-01-30,18.451,18.483,15.8981,18.56,17.5589,18.671
2015-02-02,18.671,18.489,15.9102,18.5486,17.6071,19.131
2015-02-03,19.131,18.893,15.9231,18.6546,17.6629,19.073
2015-02-04,19.073,18.99,15.9325,18.7808,17.7124,19.506
2015-02-05,19.506,19.186,15.9425,18.9664,17.7673,19.202
2015-02-06,19.202,19.493,15.9516,19.1166,17.8137,19.088
2015-02-09,19.088,19.076,15.9655,19.2,17.8574,19.304
2015-02-10,19.304,19.207,15.9823,19.2346,17.906,19.576
2015-02-11,19.576,19.242,16.0019,19.3352,17.957,19.997
2015-02-12,19.997,19.76,16.0213,19.4334,18.023,20.054
2015-02-13,20.054,19.972,16.0412,19.6037,18.0878,18.79
2015-02-17,18.79,20.053,16.0545,19.5441,18.1276,18.523
2015-02-18,18.523,18.675,16.0661,19.3879,18.1651,18.824
2015-02-19,18.824,18.367,16.0785,19.2375,18.207,19.124
2015-02-20,19.124,18.744,16.0951,19.0629,18.2604,18.925
2015-02-23,18.925,19.016,16.1124,18.8372,18.309,18.685
2015-02-24,18.685,18.794,16.1279,18.8162,18.3486,19.176
2015-02-25,19.176,18.62,16.1448,18.9468,18.3941,19.585
2015-02-26,19.585,18.4,16.1623,19.099,18.4508,19.916
2015-02-27,19.916,19.672,16.184,19.2574,18.5122,19.887
2015-03-02,19.887,19.59,16.2072,19.4498,18.5677,19.814
2015-03-03,19.814,19.895,16.2301,19.6756,18.6114,19.461
2015-03-04,19.461,19.714,16.2504,19.7326,18.636,19.369
2015-03-05,19.369,19.434,16.2697,19.6894,18.653,19.214
2015-03-06,19.214,19.31,16.2905,19.549,18.6633,19.247
2015-03-09,19.247,19.2,16.3103,19.421,18.6741,19.092
2015-03-10,19.092,19.076,16.3272,19.2766,18.6847,19.103
2015-03-11,19.103,19.082,16.342,19.205,18.69,19.266
2015-03-12,19.266,19.174,16.356,19.1844,18.7056,19.191
2015-03-13,19.191,19.25,16.3714,19.1798,18.7216,19.551
2015-03-16,19.551,19.287,16.3889,19.2405,18.7453,19.494
2015-03-17,19.494,19.441,16.4071,19.3209,18.775,19.586
2015-03-18,19.586,19.433,16.4255,19.4175,18.8136,19.766
2015-03-19,19.766,19.567,16.4461,19.5175,18.8572,19.678
2015-03-20,19.678,20.103,16.4643,19.6149,18.8973,20.062
2015-03-23,20.062,19.71,16.4835,19.7172,18.9384,19.536
2015-03-24,19.536,20.098,16.4964,19.7256,18.9747,18.806
2015-03-25,18.806,19.583,16.506,19.5696,18.997,18.914
2015-03-26,18.914,18.756,16.5186,19.3992,19.0248,19.206
2015-03-27,19.206,18.868,16.5325,19.3048,19.0601,19.765
2015-03-30,19.765,19.334,16.5503,19.2453,19.1154,19.783
2015-03-31,19.783,19.705,16.5686,19.2947,19.1613,19.766
2015-04-01,19.766,19.783,16.5867,19.4867,19.2049,19.829
2015-04-02,19.829,19.766,16.6058,19.6697,19.2472,20.006
2015-04-06,20.006,19.857,16.6247,19.8297,19.2829,19.708
2015-04-07,19.708,19.957,16.6434,19.8184,19.301,19.678
2015-04-08,19.678,19.745,16.6622,19.7974,19.32,20.032
2015-04-09,20.032,19.699,16.6843,19.8506,19.3486,20.736
2015-04-10,20.736,20.033,16.7094,20.032,19.3945,19.959
2015-04-13,19.959,20.751,16.7313,20.0226,19.4221,19.764
2015-04-14,19.764,19.959,16.751,20.0338,19.4483,19.545
2015-04-15,19.545,19.805,16.7702,20.0072,19.4658,19.62
2015-04-16,19.62,19.526,16.7892,19.9248,19.4756,19.336
2015-04-17,19.336,19.407,16.8058,19.6448,19.4809,19.699
2015-04-20,19.699,19.492,16.826,19.5928,19.4847,19.943
2015-04-21,19.943,19.757,16.8464,19.6286,19.4995,19.886
2015-04-22,19.886,20.0,16.8687,19.6968,19.5155,20.072
2015-04-23,20.072,19.787,16.8952,19.7872,19.5309,19.949
2015-04-24,19.949,20.196,16.9211,19.9098,19.5383,20.011
2015-04-27,20.011,20.06,16.9478,19.9722,19.5386,20.019
2015-04-28,20.019,19.912,16.9743,19.9874,19.5379,20.0
2015-04-29,20.0,19.869,17.0014,20.0102,19.5621,20.443
2015-04-30,20.443,21.0,17.0307,20.0844,19.6005,20.447
2015-05-01,20.447,20.713,17.0609,20.184,19.633,20.244
2015-05-04,20.244,20.484,17.0925,20.2306,19.6554,19.927
2015-05-05,19.927,20.12,17.1209,20.2122,19.6754,19.768
2015-05-06,19.768,19.995,17.1504,20.1658,19.6971,19.853
2015-05-07,19.853,19.665,17.1784,20.0478,19.7106,20.246
2015-05-08,20.246,20.083,17.2078,20.0076,19.7238,20.334
2015-05-11,20.334,20.188,17.2326,20.0256,19.7322,20.597
2015-05-12,20.597,20.186,17.26,20.1596,19.7464,20.518
2015-05-13,20.518,20.75,17.2886,20.3096,19.7605,20.965
2015-05-14,20.965,20.657,17.3191,20.532,19.7906,21.166
2015-05-15,21.166,20.884,17.3501,20.716,19.8265,21.313
2015-05-18,21.313,21.18,17.3848,20.9118,19.8685,21.42
2015-05-19,21.42,21.3,17.4204,21.0764,19.9119,21.029
2015-05-20,21.029,21.475,17.4539,21.1786,19.9507,21.247
2015-05-21,21.247,20.926,17.4895,21.235,19.9936,20.963
2015-05-22,20.963,21.096,17.5235,21.1944,20.0275,20.838
2015-05-26,20.838,20.945,17.556,21.0994,20.0604,21.045
2015-05-27,21.045,20.88,17.5893,21.0244,20.0903,21.198
2015-05-28,21.198,21.0,17.6226,21.0582,20.1244,20.891
2015-05-29,20.891,21.147,17.6542,20.987,20.1505,20.659
2015-06-01,20.659,20.929,17.6855,20.9262,20.1684,20.596
2015-06-02,20.596,20.594,17.7162,20.8778,20.1867,20.769
2015-06-03,20.769,20.503,17.7471,20.8226,20.2009,20.583
2015-06-04,20.583,20.7,17.7759,20.6996,20.2218,21.015
2015-06-05,21.015,20.528,17.8074,20.7244,20.266,20.585
2015-06-08,20.585,21.068,17.8358,20.7096,20.2994,20.131
2015-06-09,20.131,20.494,17.8616,20.6166,20.3179,20.575
2015-06-10,20.575,20.231,17.8901,20.5778,20.3341,20.418
2015-06-11,20.418,20.65,17.9183,20.5448,20.3468,20.634
2015-06-12,20.634,20.315,17.9474,20.4686,20.3642,20.489
2015-06-15,20.489,20.522,17.9771,20.4494,20.3774,20.727
2015-06-16,20.727,20.464,18.0096,20.5686,20.3918,20.63
2015-06-17,20.63,20.743,18.0403,20.5796,20.4102,20.84
2015-06-18,20.84,20.674,18.0713,20.664,20.4335,20.699
2015-06-19,20.699,20.952,18.1022,20.677,20.4468,20.832
2015-06-22,20.832,20.85,18.1344,20.7456,20.4487,20.58
2015-06-23,20.58,20.884,18.1642,20.7162,20.4612,20.351
2015-06-24,20.351,20.534,18.1929,20.6603,20.4729,20.634
2015-06-25,20.634,20.358,18.2239,20.6191,20.4947,20.606
2015-06-26,20.606,20.686,18.253,20.6005,20.5144,20.152
2015-06-29,20.152,20.427,18.2748,20.4645,20.5307,20.126
2015-06-30,20.126,20.247,18.2957,20.3737,20.5392,20.131
2015-07-01,20.131,20.327,18.3182,20.3298,20.543,20.246
2015-07-02,20.246,20.129,18.3412,20.2522,20.5502,20.28
2015-07-06,20.28,20.19,18.3638,20.187,20.5544,20.446
2015-07-07,20.446,20.26,18.3863,20.2458,20.5643,20.036
2015-07-08,20.036,20.244,18.407,20.2278,20.5648,20.377
2015-07-09,20.377,20.252,18.4311,20.277,20.572,20.812
2015-07-10,20.812,20.672,18.4568,20.3902,20.5882,20.789
2015-07-13,20.789,20.913,18.4815,20.492,20.5951,20.611
2015-07-14,20.611,20.791,18.5057,20.525,20.5984,21.041
2015-07-15,21.041,20.669,18.532,20.726,20.6143,21.523
2015-07-16,21.523,21.085,18.5617,20.9552,20.6463,21.645
2015-07-17,21.645,21.525,18.5922,21.1218,20.6838,21.705
2015-07-20,21.705,21.69,18.6245,21.305,20.7208,21.843
2015-07-21,21.843,21.75,18.6589,21.5514,20.7528,21.376
2015-07-22,21.376,21.668,18.6897,21.6184,20.7736,21.4
2015-07-23,21.4,21.378,18.7213,21.5938,20.7897,21.483
2015-07-24,21.483,21.468,18.7555,21.5614,20.809,20.952
2015-07-27,20.952,21.281,18.7849,21.4108,20.8087,21.136
2015-07-28,21.136,21.052,18.8174,21.2694,20.8081,21.285
2015-07-29,21.285,21.036,18.8528,21.2512,20.8076,20.749
2015-07-30,20.749,21.394,18.8877,21.121,20.7941,20.129
2015-07-31,20.129,20.77,18.919,20.8502,20.7761,19.727
2015-08-03,19.727,20.119,18.9481,20.6052,20.7457,19.587
2015-08-04,19.587,19.727,18.9768,20.2954,20.7182,19.795
2015-08-05,19.795,19.649,19.0044,19.9974,20.6974,19.455
2015-08-06,19.455,19.855,19.0304,19.7386,20.6656,19.691
2015-08-07,19.691,19.41,19.0551,19.651,20.6354,20.028
2015-08-10,20.028,19.793,19.0836,19.7112,20.6182,19.856
2015-08-11,19.856,19.979,19.1094,19.765,20.6021,19.651
2015-08-12,19.651,19.71,19.1335,19.7362,20.5832,19.546
2015-08-13,19.546,19.53,19.1571,19.7544,20.5588,19.558
2015-08-14,19.558,19.54,19.1794,19.7278,20.5383,19.616
2015-08-17,19.616,19.47,19.2025,19.6454,20.5103,19.368
2015-08-18,19.368,19.577,19.2187,19.5478,20.4859,19.214
2015-08-19,19.214,19.314,19.2342,19.4604,20.4676,18.81
2015-08-20,18.81,19.1,19.2479,19.3132,20.4323,18.161
2015-08-21,18.161,18.603,19.2582,19.0338,20.3872,17.0
2015-08-24,17.0,17.122,19.2633,18.5106,20.3145,17.074
2015-08-25,17.074,17.467,19.2691,18.0518,20.2462,17.524
2015-08-26,17.524,17.537,19.2772,17.7138,20.1821,17.941
2015-08-27,17.941,17.711,19.2869,17.54,20.1283,18.138
2015-08-28,18.138,17.892,19.2973,17.5354,20.0743,17.704
2015-08-31,17.704,18.026,19.3048,17.6762,20.0144,17.138
2015-09-01,17.138,17.383,19.3105,17.689,19.9405,17.458
2015-09-02,17.458,17.275,19.3175,17.6758,19.8781,17.818
2015-09-03,17.818,17.512,19.3269,17.6512,19.8274,17.48
2015-09-04,17.48,17.608,19.333,17.5196,19.7643,17.943
2015-09-08,17.943,17.767,19.341,17.5674,19.7111,17.739
2015-09-09,17.739,18.129,19.3467,17.6876,19.6628,17.798
2015-09-10,17.798,17.72,19.3519,17.7556,19.6163,17.924
2015-09-11,17.924,17.504,19.3571,17.7768,19.5721,17.713
2015-09-14,17.713,17.943,19.3611,17.8234,19.5215,17.961
2015-09-15,17.961,17.715,19.3666,17.827,19.4751,17.994
2015-09-16,17.994,18.0,19.3714,17.878,19.426,18.101
2015-09-17,18.101,18.003,19.3784,17.9386,19.3873,17.666
2015-09-18,17.666,17.899,19.3827,17.887,19.3331,17.856
2015-09-21,17.856,17.78,19.388,17.9156,19.274,17.588
2015-09-22,17.588,17.594,19.3927,17.841,19.21,17.493
2015-09-23,17.493,17.613,19.3965,17.7408,19.1476,17.177
2015-09-24,17.177,17.303,19.4001,17.556,19.0703,17.124
2015-09-25,17.124,17.366,19.4033,17.4476,18.9824,16.626
2015-09-28,16.626,17.062,19.4029,17.2016,18.882,16.453
2015-09-29,16.453,16.634,19.4006,16.9746,18.7769,17.306
2015-09-30,17.306,16.586,19.4034,16.9372,18.6862,17.007
2015-10-01,17.007,17.409,19.4042,16.9032,18.5988,17.524
2015-10-02,17.524,16.817,19.4063,16.9832,18.5213,17.973
2015-10-05,17.973,17.645,19.408,17.2526,18.4511,18.181
2015-10-06,18.181,18.038,19.4077,17.5982,18.3957,18.572
2015-10-07,18.572,18.311,19.408,17.8514,18.3444,18.863
2015-10-08,18.863,18.529,19.4088,18.2226,18.296,18.769
2015-10-09,18.769,18.884,19.4091,18.4716,18.2564,18.757
2015-10-12,18.757,18.759,19.4101,18.6284,18.2289,18.454
2015-10-13,18.454,18.67,19.4082,18.683,18.2035,18.252
2015-10-14,18.252,18.465,19.407,18.619,18.1768,18.55
2015-10-15,18.55,18.352,19.4078,18.5564,18.1519,18.481
2015-10-16,18.481,18.517,19.4084,18.4988,18.1324,18.585
2015-10-19,18.585,18.405,19.4113,18.4644,18.1103,18.312
2015-10-20,18.312,18.58,19.4146,18.436,18.0759,18.245
2015-10-21,18.245,18.374,19.4179,18.4346,18.0437,18.671
2015-10-22,18.671,18.424,19.4228,18.4588,18.0241,19.087
2015-10-23,19.087,18.893,19.4282,18.58,18.0149,19.06
2015-10-26,19.06,19.107,19.4349,18.675,18.005,19.118
2015-10-27,19.118,19.066,19.4421,18.8362,17.995,19.227
2015-10-28,19.227,19.073,19.4506,19.0326,17.9922,20.268
2015-10-29,20.268,19.23,19.4647,19.352,18.0133,20.307
2015-10-30,20.307,20.197,19.4813,19.596,18.0432,20.371
2015-11-02,20.371,20.403,19.4957,19.8582,18.0874,20.122
2015-11-03,20.122,20.297,19.5084,20.059,18.1499,20.352
2015-11-04,20.352,20.222,19.5216,20.284,18.2154,20.45
2015-11-05,20.45,20.377,19.5327,20.3204,18.2739,20.409
2015-11-06,20.409,20.281,19.5407,20.3408,18.3233,20.356
2015-11-09,20.356,20.345,19.5489,20.3378,18.3677,20.434
2015-11-10,20.434,20.288,19.558,20.4002,18.4223,20.467
2015-11-11,20.467,20.509,19.5681,20.4232,18.4888,20.417
2015-11-12,20.417,20.389,19.5773,20.4166,18.548,19.982
2015-11-13,19.982,20.277,19.585,20.3312,18.5913,20.161
2015-11-16,20.161,19.872,19.5924,20.2922,18.6449,20.249
2015-11-17,20.249,20.18,19.598,20.2552,18.691,20.789
2015-11-18,20.789,20.275,19.6066,20.3196,18.752,20.5
2015-11-19,20.5,20.927,19.6116,20.3362,18.8061,20.455
2015-11-20,20.455,20.543,19.6178,20.4308,18.8567,20.527
2015-11-23,20.527,20.4,19.625,20.504,18.913,20.954
2015-11-24,20.954,20.5,19.6333,20.645,18.9728,20.894
2015-11-25,20.894,21.0,19.6399,20.666,19.0308,21.0
2015-11-27,21.0,20.966,19.6449,20.766,19.0888,20.924
2015-11-30,20.924,20.949,19.6492,20.8598,19.154,20.942
2015-12-01,20.942,20.955,19.66,20.9428,19.2157,20.824
2015-12-02,20.824,21.015,19.6715,20.9168,19.2804,20.476
2015-12-03,20.476,20.94,19.6798,20.8332,19.3401,20.905
2015-12-04,20.905,20.446,19.6887,20.8142,19.4146,20.681
2015-12-07,20.681,20.831,19.6975,20.7656,19.4858,20.655
2015-12-08,20.655,20.489,19.7073,20.7082,19.5664,20.63
2015-12-09,20.63,20.541,19.7146,20.6694,19.6499,20.758
2015-12-10,20.758,20.541,19.7204,20.7258,19.7189,20.255
2015-12-11,20.255,20.521,19.7221,20.5958,19.7839,20.359
2015-12-14,20.359,20.286,19.7245,20.5314,19.8406,20.275
2015-12-15,20.275,20.485,19.7268,20.4554,19.8866,20.798
2015-12-16,20.798,20.367,19.7335,20.489,19.939,20.582
2015-12-17,20.582,20.8,19.7396,20.4538,19.9792,20.367
2015-12-18,20.367,20.582,19.7453,20.4762,20.0093,20.437
2015-12-21,20.437,20.53,19.7513,20.4918,20.0426,20.174
2015-12-22,20.174,20.208,19.7567,20.4716,20.071,20.262
2015-12-23,20.262,20.317,19.7625,20.3644,20.1071,20.773
2015-12-24,20.773,20.302,19.77,20.4026,20.1575,20.957
2015-12-28,20.957,20.762,19.7788,20.5206,20.2057,21.042
2015-12-29,21.042,21.023,19.7863,20.6416,20.2569,20.744
2015-12-30,20.744,21.092,19.7925,20.7556,20.3001,20.669
2015-12-31,20.669,20.68,19.798,20.837,20.3472,19.754
2016-01-04,19.754,20.332,19.7979,20.6332,20.3774,19.973
2016-01-05,19.973,19.816,19.7994,20.4364,20.4034,19.487
