ticker,IQV US Equity,IQV US Equity,IQV US Equity,IQV US Equity,IQV US Equity,Close Tomorrow
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,
date,,,,,,
2021-11-16,267.54,252.18,255.746,251.9382,232.6868,264.45
2021-11-17,264.45,269.0,258.212,251.989,233.0941,266.6
2021-11-18,266.6,267.23,261.016,252.0954,233.5055,268.17
2021-11-19,268.17,268.97,263.714,252.2488,233.9159,267.49
2021-11-22,267.49,269.11,266.85,252.4872,234.3188,265.27
2021-11-23,265.27,264.86,266.396,252.6416,234.726,265.36
2021-11-24,265.36,264.11,266.578,252.7778,235.1026,262.06
2021-11-26,262.06,262.515,265.67,252.862,235.4486,266.69
2021-11-29,266.69,263.54,265.374,253.0692,235.8188,259.13
2021-11-30,259.13,264.58,263.702,253.1884,236.1619,259.25
2021-12-01,259.25,260.45,262.498,253.2482,236.5135,262.73
2021-12-02,262.73,258.4,261.972,253.3078,236.8886,261.68
2021-12-03,261.68,265.11,261.896,253.296,237.2535,263.1
2021-12-06,263.1,262.55,261.178,253.3258,237.6183,270.3
2021-12-07,270.3,267.48,263.412,253.769,238.0146,272.19
2021-12-08,272.19,270.8,266.0,254.381,238.4026,269.16
2021-12-09,269.16,271.32,267.286,254.906,238.7856,270.32
2021-12-10,270.32,269.58,269.014,255.5216,239.1733,269.74
2021-12-13,269.74,270.52,270.342,256.0854,239.55,262.65
2021-12-14,262.65,268.27,268.812,256.567,239.8996,268.1
2021-12-15,268.1,263.92,267.994,257.1418,240.2871,266.45
2021-12-16,266.45,269.0,267.452,257.6828,240.6865,267.43
2021-12-17,267.43,264.25,266.874,258.155,241.0797,264.88
2021-12-20,264.88,266.58,265.902,258.608,241.4651,268.63
2021-12-21,268.63,265.88,267.098,259.175,241.8613,276.76
2021-12-22,276.76,269.44,268.83,259.9428,242.2964,278.01
2021-12-23,278.01,277.64,271.142,260.6728,242.7396,282.06
2021-12-27,282.06,281.17,274.068,261.3776,243.2159,280.61
2021-12-28,280.61,283.09,277.214,262.0128,243.6657,282.24
2021-12-29,282.24,279.48,279.936,262.6884,244.1299,282.61
2021-12-30,282.61,282.7,281.106,263.3602,244.5944,282.14
2021-12-31,282.14,281.58,281.932,263.9726,245.0726,273.58
2022-01-03,273.58,282.1,280.236,264.3474,245.4989,268.17
2022-01-04,268.17,272.62,277.748,264.573,245.8911,261.61
2022-01-05,261.61,267.81,273.622,264.6602,246.2642,262.51
2022-01-06,262.51,260.0,269.602,264.7886,246.6462,256.91
2022-01-07,256.91,262.19,264.556,264.841,246.998,257.23
2022-01-10,257.23,253.42,261.286,264.8418,247.3198,260.29
2022-01-11,260.29,257.46,259.71,264.8192,247.6663,260.85
2022-01-12,260.85,261.08,259.558,264.8584,248.0166,252.07
2022-01-13,252.07,259.89,257.47,264.7432,248.3112,247.34
2022-01-14,247.34,250.42,255.556,264.598,248.5576,242.32
2022-01-18,242.32,243.18,252.574,264.3672,248.7674,240.28
2022-01-19,240.28,244.28,248.572,264.229,248.9509,244.4
2022-01-20,244.4,241.51,245.282,264.087,249.1649,240.95
2022-01-21,240.95,245.0,243.058,263.87,249.348,243.7
2022-01-24,243.7,239.0,242.33,263.7016,249.5282,236.23
2022-01-25,236.23,237.71,241.112,263.3746,249.6683,232.64
2022-01-26,232.64,238.15,239.584,262.9338,249.794,232.0
2022-01-27,232.0,236.09,237.104,262.5376,249.9095,238.82
2022-01-28,238.82,233.06,236.678,261.9632,250.033,244.9
2022-01-31,244.9,238.93,236.918,261.5722,250.1797,247.1
2022-02-01,247.1,247.26,239.092,261.1822,250.3341,254.45
2022-02-02,254.45,247.65,243.454,260.9078,250.5207,250.19
2022-02-03,250.19,250.0,247.092,260.5618,250.6767,249.89
2022-02-04,249.89,248.53,249.306,260.2542,250.7964,245.92
2022-02-07,245.92,249.89,249.51,259.8654,250.8645,247.37
2022-02-08,247.37,243.38,249.564,259.5716,250.9343,255.57
2022-02-09,255.57,251.19,249.788,259.3492,251.0401,250.43
2022-02-10,250.43,249.72,249.836,259.1752,251.1121,244.28
2022-02-11,244.28,250.39,248.714,258.8758,251.1563,239.9
2022-02-14,239.9,243.52,247.51,258.4192,251.1823,228.64
2022-02-15,228.64,245.01,243.764,257.7584,251.1557,232.18
2022-02-16,232.18,228.42,239.086,257.14,251.1532,226.36
2022-02-17,226.36,232.39,234.272,256.2612,251.1253,228.27
2022-02-18,228.27,227.37,231.07,255.3828,251.1105,226.46
2022-02-22,226.46,226.83,228.382,254.5288,251.0709,223.08
2022-02-23,223.08,227.99,227.27,253.584,251.0288,228.47
2022-02-24,228.47,218.86,226.528,252.7586,251.0108,233.99
2022-02-25,233.99,229.42,228.054,252.1854,251.0408,230.12
2022-02-28,230.12,231.37,228.424,251.4258,251.0431,227.83
2022-03-01,227.83,231.1,228.698,250.6534,251.012,232.37
2022-03-02,232.37,228.56,230.556,249.9522,251.0165,233.37
2022-03-03,233.37,233.99,231.536,249.322,251.0304,227.0
2022-03-04,227.0,231.62,230.138,248.4894,251.0019,216.66
2022-03-07,216.66,223.87,227.446,247.2874,250.9015,210.56
2022-03-08,210.56,214.9,223.992,245.9384,250.7595,219.21
2022-03-09,219.21,216.31,221.36,244.6814,250.6427,216.94
2022-03-10,216.94,215.74,218.074,243.408,250.5167,213.61
2022-03-11,213.61,219.3,215.396,242.0354,250.3868,211.09
2022-03-14,211.09,215.05,214.282,240.605,250.2549,215.01
2022-03-15,215.01,214.2,215.172,239.2624,250.1292,220.27
2022-03-16,220.27,218.85,215.384,238.1962,250.0443,223.24
2022-03-17,223.24,219.55,216.644,237.2976,249.9855,227.66
2022-03-18,227.66,223.32,219.454,236.6186,249.9571,226.97
2022-03-21,226.97,224.78,222.63,235.9078,249.9227,228.93
2022-03-22,228.93,226.67,225.414,235.3482,249.9014,220.31
2022-03-23,220.31,226.99,225.422,234.6098,249.8288,224.62
2022-03-24,224.62,220.89,225.698,233.8964,249.755,224.76
2022-03-25,224.76,225.8,225.118,233.1746,249.6648,226.69
2022-03-28,226.69,225.41,225.062,232.667,249.5811,233.59
2022-03-29,233.59,231.4,225.994,232.392,249.5267,231.32
2022-03-30,231.32,232.6,228.196,232.172,249.4494,231.21
2022-03-31,231.21,231.67,229.514,231.9906,249.3843,240.31
2022-04-01,240.31,232.92,232.624,231.9088,249.3544,238.5
2022-04-04,238.5,240.37,234.986,231.8598,249.3486,238.36
2022-04-05,238.36,237.56,235.94,231.753,249.3231,240.3
2022-04-06,240.3,236.47,237.736,231.8344,249.3047,249.28
2022-04-07,249.28,239.96,241.35,232.1672,249.3396,252.29
2022-04-08,252.29,248.51,243.746,232.573,249.3966,242.98
2022-04-11,242.98,249.31,244.642,232.6562,249.3848,237.67
2022-04-12,237.67,243.88,244.504,232.5116,249.3562,239.31
2022-04-13,239.31,236.63,244.306,232.3558,249.3323,238.48
2022-04-14,238.48,240.12,242.146,232.0364,249.3131,234.39
2022-04-18,234.39,238.83,238.566,231.7204,249.2493,237.87
2022-04-19,237.87,233.77,237.544,231.48,249.1929,242.77
2022-04-20,242.77,239.7,238.564,231.417,249.152,236.17
2022-04-21,236.17,245.23,237.936,231.193,249.0632,228.16
2022-04-22,228.16,234.01,235.872,230.6448,248.9599,219.86
2022-04-25,219.86,223.45,232.966,230.0334,248.8034,206.73
2022-04-26,206.73,217.99,226.738,229.2824,248.594,210.24
2022-04-27,210.24,215.0,220.232,228.6892,248.397,219.4
2022-04-28,219.4,212.53,216.878,228.5044,248.264,217.99
2022-04-29,217.99,222.32,214.844,228.2206,248.1215,217.06
2022-05-02,217.06,215.52,214.284,228.0346,247.9683,215.2
2022-05-03,215.2,217.29,215.978,227.7732,247.8358,222.79
2022-05-04,222.79,214.73,218.488,227.6998,247.7144,215.32
2022-05-05,215.32,221.32,217.672,227.5446,247.5759,213.82
2022-05-06,213.82,213.83,216.838,227.2516,247.4204,204.07
2022-05-09,204.07,210.64,214.24,226.6532,247.1954,203.21
2022-05-10,203.21,207.03,211.842,226.115,246.975,200.96
2022-05-11,200.96,203.05,207.476,225.5776,246.7639,202.53
2022-05-12,202.53,198.99,204.918,224.9808,246.5497,208.71
2022-05-13,208.71,205.64,203.896,224.4876,246.3497,206.45
2022-05-16,206.45,206.6,204.372,224.0766,246.1434,206.69
2022-05-17,206.69,209.06,205.068,223.8772,245.9404,197.26
2022-05-18,197.26,204.11,204.328,223.6112,245.6768,201.74
2022-05-19,201.74,196.2,204.17,223.2618,245.4362,201.83
2022-05-20,201.83,204.5,202.794,222.9596,245.2033,203.39
2022-05-23,203.39,203.9,202.182,222.7552,244.9754,201.99
2022-05-24,201.99,204.4,201.242,222.5732,244.7471,203.34
2022-05-25,203.34,201.9,202.458,222.3398,244.5268,207.73
2022-05-26,207.73,203.64,203.656,222.089,244.3427,220.5
2022-05-27,220.5,208.81,207.39,222.0342,244.214,215.25
2022-05-31,215.25,216.62,209.762,221.786,244.0495,210.11
2022-06-01,210.11,216.05,211.386,221.4488,243.8236,220.06
2022-06-02,220.06,210.25,214.73,221.2714,243.6387,219.44
2022-06-03,219.44,217.2,217.072,221.254,243.4609,220.79
2022-06-06,220.79,221.31,217.13,221.1774,243.2816,225.23
2022-06-07,225.23,219.12,219.126,221.1868,243.1342,220.71
2022-06-08,220.71,222.0,221.246,221.0672,242.9659,216.65
2022-06-09,216.65,219.01,220.564,220.7284,242.7648,207.37
2022-06-10,207.37,213.11,218.15,220.2494,242.5081,200.3
2022-06-13,200.3,200.22,214.052,219.6312,242.2172,200.88
2022-06-14,200.88,199.71,209.182,218.8426,241.9238,202.13
2022-06-15,202.13,204.1,205.466,218.1152,241.6265,196.45
2022-06-16,196.45,198.09,201.426,217.277,241.3101,196.95
2022-06-17,196.95,195.96,199.342,216.41,240.9837,198.77
2022-06-21,198.77,200.13,199.036,215.3998,240.6514,201.74
2022-06-22,201.74,196.83,199.208,214.3888,240.344,211.54
2022-06-23,211.54,202.52,201.09,213.76,240.0794,213.8
2022-06-24,213.8,214.13,204.56,213.2826,239.8389,216.51
2022-06-27,216.51,214.05,208.472,212.8266,239.615,212.21
2022-06-28,212.21,216.21,211.16,212.3012,239.3736,214.11
2022-06-29,214.11,212.06,213.634,211.8956,239.1663,216.99
2022-06-30,216.99,211.27,214.724,211.478,238.9635,215.05
2022-07-01,215.05,217.26,214.974,210.9236,238.746,215.31
2022-07-05,215.31,211.68,214.734,210.5064,238.5333,216.0
2022-07-06,216.0,216.07,215.492,210.2632,238.3316,218.85
2022-07-07,218.85,214.33,216.44,210.243,238.16,219.34
2022-07-08,219.34,217.46,216.91,210.4952,237.9754,217.4
2022-07-11,217.4,217.35,217.38,210.6384,237.7637,213.53
2022-07-12,213.53,217.18,217.024,210.521,237.52,211.83
2022-07-13,211.83,209.37,216.19,210.3978,237.2711,212.0
2022-07-14,212.0,209.0,214.82,210.2966,237.0904,219.08
2022-07-15,219.08,216.01,214.768,210.3742,236.9778,212.87
2022-07-18,212.87,220.24,213.862,210.1758,236.8276,220.5
2022-07-19,220.5,216.05,215.256,210.2794,236.7324,220.6
2022-07-20,220.6,220.98,217.01,210.415,236.6277,225.63
2022-07-21,225.63,219.0,219.736,210.8462,236.5629,221.74
2022-07-22,221.74,227.13,220.268,211.2168,236.4748,221.62
2022-07-25,221.62,221.48,222.018,211.63,236.386,219.68
2022-07-26,219.68,221.31,221.854,211.973,236.2653,225.13
2022-07-27,225.13,219.44,222.76,212.3014,236.1797,236.01
2022-07-28,236.01,226.53,224.836,212.8926,236.1584,240.27
2022-07-29,240.27,235.99,228.542,213.5642,236.1679,238.37
2022-08-01,238.37,238.93,231.892,214.3864,236.1522,233.41
2022-08-02,233.41,236.01,234.638,215.0198,236.0851,233.21
2022-08-03,233.21,233.94,236.254,215.6474,236.0069,234.34
2022-08-04,234.34,233.19,235.92,216.2664,235.9363,234.74
2022-08-05,234.74,232.04,234.814,216.9214,235.8649,233.66
2022-08-08,233.66,236.03,233.872,217.5278,235.7757,232.6
2022-08-09,232.6,234.11,233.71,218.0252,235.6645,239.69
2022-08-10,239.69,236.89,235.006,218.409,235.5785,242.0
2022-08-11,242.0,241.44,236.538,218.944,235.5022,245.81
2022-08-12,245.81,242.2,238.752,219.658,235.4508,248.26
2022-08-15,248.26,244.75,241.672,220.222,235.4207,244.71
2022-08-16,244.71,246.02,244.094,220.7274,235.3583,240.62
2022-08-17,240.62,242.53,244.28,221.124,235.2543,238.82
2022-08-18,238.82,241.02,243.644,221.3958,235.1539,239.02
2022-08-19,239.02,237.92,242.286,221.762,235.0599,231.57
2022-08-22,231.57,234.92,238.948,222.0604,234.9447,229.24
2022-08-23,229.24,230.34,235.854,222.4978,234.8216,231.83
2022-08-24,231.83,230.19,234.096,223.1284,234.7448,234.73
2022-08-25,234.73,234.98,233.278,223.8054,234.661,219.67
2022-08-26,219.67,235.0,229.408,224.1562,234.5003,218.21
2022-08-29,218.21,218.49,226.736,224.5914,234.3307,215.99
2022-08-30,215.99,218.81,224.086,224.9722,234.1478,212.66
2022-08-31,212.66,217.29,220.252,225.25,233.9377,211.62
2022-09-01,211.62,211.72,215.63,225.4476,233.7368,207.26
2022-09-02,207.26,214.1,213.148,225.362,233.4354,209.66
2022-09-06,209.66,207.47,211.438,225.2792,233.1614,215.14
2022-09-07,215.14,209.44,211.268,225.2518,232.9041,221.12
2022-09-08,221.12,214.07,212.96,225.43,232.6689,223.17
2022-09-09,223.17,221.14,215.27,225.6112,232.4473,226.74
2022-09-12,226.74,224.41,219.166,225.8062,232.2546,212.51
2022-09-13,212.51,219.89,219.736,225.7554,231.9904,209.13
2022-09-14,209.13,213.71,218.534,225.6318,231.7257,207.37
2022-09-15,207.37,209.69,215.784,225.4592,231.4291,205.04
2022-09-16,205.04,205.71,212.158,225.183,231.1587,203.7
2022-09-19,203.7,203.34,207.55,224.8702,230.8809,199.66
2022-09-20,199.66,201.9,204.98,224.5154,230.5656,195.52
2022-09-21,195.52,201.45,202.258,224.1552,230.2348,190.62
2022-09-22,190.62,194.32,198.908,223.731,229.8724,189.43
2022-09-23,189.43,188.78,195.786,223.2796,229.468,186.08
2022-09-26,186.08,188.31,192.262,222.6196,229.0375,182.89
2022-09-27,182.89,188.01,188.908,222.02,228.6061,185.69
2022-09-28,185.69,185.01,186.942,221.3238,228.183,181.61
2022-09-29,181.61,183.84,185.14,220.544,227.7423,181.14
2022-09-30,181.14,182.46,183.482,219.6542,227.3348,186.2
2022-10-03,186.2,184.24,183.506,218.9434,226.9253,193.1
2022-10-04,193.1,189.97,185.548,218.373,226.5585,192.49
2022-10-05,192.49,190.1,186.908,217.8292,226.1838,187.54
2022-10-06,187.54,191.28,188.094,217.0774,225.7971,180.34
2022-10-07,180.34,184.605,187.934,215.964,225.3557,175.91
2022-10-10,175.91,180.88,185.876,214.6768,224.8514,172.45
2022-10-11,172.45,174.26,181.746,213.3584,224.3236,171.86
2022-10-12,171.86,173.83,177.62,212.1274,223.7726,176.21
2022-10-13,176.21,167.13,175.354,210.9874,223.2506,173.41
2022-10-14,173.41,177.92,173.968,209.7688,222.7065,181.18
2022-10-17,181.18,176.72,175.022,208.6976,222.1993,184.33
2022-10-18,184.33,185.27,177.398,207.711,221.7103,178.39
2022-10-19,178.39,181.39,178.704,206.6268,221.2343,174.58
2022-10-20,174.58,178.81,178.378,205.3246,220.7664,178.15
2022-10-21,178.15,173.81,179.326,204.0476,220.3491,179.56
2022-10-24,179.56,180.01,179.002,202.7226,219.9343,197.65
2022-10-25,197.65,188.43,181.666,201.7104,219.638,202.1
2022-10-26,202.1,192.55,186.408,200.8582,219.3624,200.42
2022-10-27,200.42,202.0,191.576,200.0542,219.063,208.16
2022-10-28,208.16,201.32,197.578,199.441,218.7996,209.67
2022-10-31,209.67,206.03,203.6,198.854,218.5876,209.39
2022-11-01,209.39,211.36,205.948,198.4104,218.3978,204.35
2022-11-02,204.35,208.44,206.398,197.9126,218.208,203.86
2022-11-03,203.86,201.3,207.086,197.3532,218.0259,204.1
2022-11-04,204.1,205.73,206.274,196.7406,217.8244,207.99
2022-11-07,207.99,205.06,205.938,196.507,217.6596,207.92
2022-11-08,207.92,208.65,205.644,196.3012,217.4807,204.31
2022-11-09,204.31,206.47,205.636,196.0676,217.3211,222.58
2022-11-10,222.58,214.67,209.38,196.266,217.2708,226.53
2022-11-11,226.53,222.5,213.866,196.5642,217.2434,222.36
2022-11-14,222.36,224.95,216.74,196.8662,217.1611,224.31
2022-11-15,224.31,226.79,220.018,197.1592,217.0582,224.02
2022-11-16,224.02,223.72,223.96,197.3368,216.9428,211.42
2022-11-17,211.42,221.0,221.728,197.1428,216.7276,213.78
2022-11-18,213.78,215.36,219.178,196.955,216.5456,214.9
2022-11-21,214.9,212.67,217.686,196.7182,216.3706,215.9
2022-11-22,215.9,217.07,216.004,196.786,216.2205,217.72
2022-11-23,217.72,216.77,214.744,196.9578,216.0723,219.98
2022-11-25,219.98,218.6,216.456,197.21,215.8943,214.45
2022-11-28,214.45,220.28,216.59,197.3982,215.7144,212.5
2022-11-29,212.5,213.86,216.11,197.5742,215.5555,218.02
2022-11-30,218.02,214.58,216.534,197.9414,215.4461,220.55
2022-12-01,220.55,220.95,217.1,198.442,215.4057,217.73
2022-12-02,217.73,216.13,216.65,198.9842,215.3334,211.93
2022-12-05,211.93,214.24,216.146,199.4342,215.2613,209.87
2022-12-06,209.87,211.46,215.62,199.91,215.1693,207.69
2022-12-07,207.69,208.33,213.554,200.406,215.0754,210.41
2022-12-08,210.41,208.14,211.526,200.9004,215.0121,208.53
2022-12-09,208.53,209.69,209.686,201.4388,214.9123,X
