ticker,GOOG US Equity,GOOG US Equity,GOOG US Equity,GOOG US Equity,GOOG US Equity,Close Tomorrow
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,
date,,,,,,
2020-11-16,89.069,88.585,88.0134,78.4128,72.0743,88.508
2020-11-17,88.508,88.847,88.311,78.6506,72.1551,87.339
2020-11-18,87.339,88.262,88.2517,78.8404,72.2297,88.196
2020-11-19,88.196,86.919,88.3925,79.0723,72.3016,87.11
2020-11-20,87.11,88.261,88.0442,79.2938,72.3674,86.743
2020-11-23,86.743,87.48,87.579,79.5093,72.4239,88.444
2020-11-24,88.444,86.525,87.5663,79.7368,72.4889,88.572
2020-11-25,88.572,88.645,87.8128,79.9873,72.5522,89.66
2020-11-27,89.66,88.655,88.1055,80.285,72.6219,88.037
2020-11-30,88.037,89.059,88.291,80.5857,72.6819,89.905
2020-12-01,89.905,88.718,88.9234,80.9527,72.7515,91.398
2020-12-02,91.398,89.905,89.5141,81.3152,72.8268,91.339
2020-12-03,91.339,91.201,90.0675,81.7267,72.9039,91.4
2020-12-04,91.4,91.226,90.4155,82.1264,72.9897,90.974
2020-12-07,90.974,90.95,91.0029,82.5009,73.0891,90.928
2020-12-08,90.928,90.505,91.2074,82.855,73.1967,89.207
2020-12-09,89.207,90.601,90.7692,83.1698,73.2944,88.767
2020-12-10,88.767,88.49,90.2548,83.4755,73.4087,89.089
2020-12-11,89.089,88.153,89.7926,83.7672,73.5193,88.003
2020-12-14,88.003,88.75,89.1984,84.0688,73.6121,88.389
2020-12-15,88.389,88.221,88.6906,84.3506,73.7187,88.15
2020-12-16,88.15,88.644,88.4793,84.6601,73.8128,87.395
2020-12-17,87.395,88.426,88.205,84.9477,73.92,86.551
2020-12-18,86.551,87.709,87.6974,85.1928,74.0281,86.968
2020-12-21,86.968,85.676,87.4905,85.417,74.1591,86.175
2020-12-22,86.175,86.722,87.0478,85.5713,74.2699,86.619
2020-12-23,86.619,86.405,86.7416,85.732,74.3991,86.943
2020-12-24,86.943,86.75,86.6511,85.9028,74.5551,88.804
2020-12-28,88.804,87.582,87.1019,86.1197,74.6942,87.936
2020-12-29,87.936,89.39,87.2954,86.3055,74.8628,86.976
2020-12-30,86.976,88.101,87.4556,86.5104,75.0177,87.594
2020-12-31,87.594,86.771,87.6506,86.7063,75.1815,86.412
2021-01-04,86.412,87.877,87.5445,86.8412,75.3347,87.046
2021-01-05,87.046,86.25,87.1928,86.9668,75.5019,86.765
2021-01-06,86.765,85.132,86.9585,87.0611,75.6715,89.363
2021-01-07,89.363,87.003,87.4358,87.2579,75.8347,90.361
2021-01-08,90.361,89.399,87.9891,87.4609,76.0109,88.336
2021-01-11,88.336,89.304,88.3739,87.711,76.1622,87.328
2021-01-12,87.328,87.696,88.4302,87.8903,76.3211,87.72
2021-01-13,87.72,86.929,88.6213,88.0237,76.473,87.009
2021-01-14,87.009,87.681,88.1506,88.1378,76.6174,86.81
2021-01-15,86.81,86.91,87.4404,88.2238,76.775,89.543
2021-01-19,89.543,87.613,87.6818,88.2655,76.9425,94.345
2021-01-20,94.345,91.573,89.0853,88.3891,77.1398,94.563
2021-01-21,94.563,94.9,90.4538,88.5186,77.3158,95.053
2021-01-22,95.053,94.784,92.0625,88.6566,77.4945,94.97
2021-01-25,94.97,96.034,93.6946,88.8156,77.6668,95.862
2021-01-26,95.862,94.442,94.9584,88.9802,77.8432,91.54
2021-01-27,91.54,94.127,94.3973,89.0611,77.9965,93.155
2021-01-28,93.155,92.197,94.1159,89.1472,78.145,91.787
2021-01-29,91.787,92.309,93.4628,89.2016,78.2883,95.068
2021-02-01,95.068,92.679,93.4823,89.3328,78.4478,96.376
2021-02-02,96.376,96.128,93.585,89.5135,78.6088,103.504
2021-02-03,103.504,103.65,95.9778,89.8196,78.8097,103.119
2021-02-04,103.119,103.444,97.9704,90.1398,79.0212,104.9
2021-02-05,104.9,103.5,100.593,90.503,79.2299,104.646
2021-02-08,104.646,105.295,102.5086,90.827,79.4341,104.176
2021-02-09,104.176,103.927,104.0686,91.1391,79.6351,104.769
2021-02-10,104.769,104.711,104.3217,91.4413,79.84,104.795
2021-02-11,104.795,104.976,104.6569,91.7764,80.0555,105.206
2021-02-12,105.206,104.513,104.718,92.0824,80.2462,106.095
2021-02-16,106.095,105.218,105.0079,92.3764,80.4395,106.416
2021-02-17,106.416,105.0,105.4559,92.6779,80.6414,105.86
2021-02-18,105.86,105.52,105.6741,92.9671,80.839,105.057
2021-02-19,105.057,105.964,105.7266,93.2488,81.0265,103.244
2021-02-22,103.244,103.35,105.3343,93.4951,81.2059,103.543
2021-02-23,103.543,101.251,104.8239,93.7818,81.3805,104.759
2021-02-24,104.759,102.092,104.4925,94.1017,81.5572,101.568
2021-02-25,101.568,103.372,103.6341,94.3513,81.7142,101.843
2021-02-26,101.843,102.526,102.9913,94.6281,81.8795,104.076
2021-03-01,104.076,102.826,103.1576,94.9418,82.0626,103.792
2021-03-02,103.792,103.81,103.2074,95.2546,82.2425,101.336
2021-03-03,101.336,103.361,102.5228,95.5335,82.4059,102.455
2021-03-04,102.455,101.169,102.7001,95.8515,82.5721,105.427
2021-03-05,105.427,103.656,103.4169,96.2207,82.7559,101.209
2021-03-08,101.209,105.057,102.8435,96.5214,82.9103,102.635
2021-03-09,102.635,103.5,102.6121,96.8417,83.0727,102.752
2021-03-10,102.752,103.588,102.8953,97.1579,83.2339,105.739
2021-03-11,105.739,103.703,103.5521,97.4966,83.4083,103.096
2021-03-12,103.096,104.25,103.0859,97.7998,83.5694,103.324
2021-03-15,103.324,103.115,103.5091,98.1267,83.7318,104.626
2021-03-16,104.626,103.949,103.9073,98.4674,83.8977,104.554
2021-03-17,104.554,103.802,104.2678,98.8302,84.0625,101.811
2021-03-18,101.811,103.05,103.4823,99.1255,84.2118,102.16
2021-03-19,102.16,102.102,103.2951,99.4334,84.3635,101.929
2021-03-22,101.929,102.092,103.0161,99.6848,84.5201,102.648
2021-03-23,102.648,102.585,102.6205,99.9305,84.6737,102.253
2021-03-24,102.253,103.268,102.1603,100.2088,84.8233,102.218
2021-03-25,102.218,102.241,102.2417,100.5066,84.9704,101.778
2021-03-26,101.778,101.943,102.1652,100.7878,85.1128,102.797
2021-03-29,102.797,101.394,102.3388,101.1036,85.2758,102.777
2021-03-30,102.777,102.882,102.3646,101.4229,85.4364,103.432
2021-03-31,103.432,102.956,102.6003,101.7007,85.5986,106.888
2021-04-01,106.888,104.898,103.5342,101.9515,85.7724,111.278
2021-04-05,111.278,107.647,105.4342,102.2858,85.966,111.238
2021-04-06,111.238,111.125,107.1222,102.6095,86.1632,112.484
2021-04-07,112.484,111.307,109.0636,102.9598,86.3677,113.272
2021-04-08,113.272,113.898,111.0317,103.308,86.5711,114.294
2021-04-09,114.294,112.835,112.513,103.7631,86.7764,112.739
2021-04-12,112.739,113.313,112.8054,104.1548,86.9821,113.364
2021-04-13,113.364,113.074,113.2306,104.5863,87.1886,112.742
2021-04-14,112.742,113.758,113.2822,104.9398,87.4124,114.833
2021-04-15,114.833,113.849,113.5944,105.309,87.6378,114.888
2021-04-16,114.888,115.15,113.7132,105.5366,87.8588,115.12
2021-04-19,115.12,114.599,114.1893,105.7767,88.0749,114.682
2021-04-20,114.682,115.395,114.4529,105.9723,88.2821,114.665
2021-04-21,114.665,114.263,114.8374,106.1727,88.4815,113.396
2021-04-22,113.396,114.662,114.55,106.3571,88.6772,115.765
2021-04-23,115.765,114.173,114.7254,106.577,88.882,116.337
2021-04-26,116.337,115.997,114.9688,106.8079,89.086,115.356
2021-04-27,115.356,116.8,115.1037,107.0109,89.2773,118.996
2021-04-28,118.996,120.357,115.9699,107.2689,89.4945,121.494
2021-04-29,121.494,120.517,117.5896,107.5705,89.7218,120.506
2021-04-30,120.506,120.224,118.5378,107.8634,89.9459,119.759
2021-05-03,119.759,120.136,119.2221,108.1574,90.1652,117.713
2021-05-04,117.713,118.487,119.6934,108.4468,90.3749,117.837
2021-05-05,117.837,118.421,119.4617,108.7327,90.5726,119.068
2021-05-06,119.068,117.532,118.9763,109.0188,90.7784,119.935
2021-05-07,119.935,120.0,118.862,109.3862,90.9859,117.083
2021-05-10,117.083,118.744,118.3269,109.691,91.1924,115.438
2021-05-11,115.438,114.593,117.872,109.9182,91.3916,111.954
2021-05-12,111.954,113.086,116.6954,110.0815,91.5689,113.098
2021-05-13,113.098,113.055,115.5016,110.3167,91.7593,115.808
2021-05-14,115.808,114.592,114.6763,110.5838,91.9578,116.071
2021-05-17,116.071,115.466,114.4738,110.7967,92.1553,115.172
2021-05-18,115.172,116.845,114.4205,111.0759,92.3604,115.436
2021-05-19,115.436,113.22,115.1168,111.3319,92.569,117.805
2021-05-20,117.805,116.402,116.058,111.633,92.7918,117.255
2021-05-21,117.255,118.3,116.3474,111.8633,93.0096,120.334
2021-05-24,120.334,118.35,117.2,112.2081,93.2363,120.454
2021-05-25,120.454,121.0,118.2564,112.5507,93.4649,121.677
2021-05-26,121.677,120.642,119.5046,112.8917,93.6993,120.126
2021-05-27,120.126,121.847,119.9688,113.2031,93.9298,120.578
2021-05-28,120.578,121.098,120.6334,113.5784,94.1561,121.491
2021-06-01,121.491,121.1,120.8648,113.965,94.3839,121.064
2021-06-02,121.064,121.766,120.9869,114.3477,94.6123,120.231
2021-06-03,120.231,119.751,120.6977,114.6994,94.8339,122.588
2021-06-04,122.588,121.126,121.1902,115.1061,95.0572,123.305
2021-06-07,123.305,122.566,121.7355,115.5278,95.2869,124.143
2021-06-08,124.143,123.995,122.2659,115.9751,95.5121,124.57
2021-06-09,124.57,124.975,122.9671,116.4106,95.7399,126.08
2021-06-10,126.08,124.701,124.137,116.8766,95.9732,125.696
2021-06-11,125.696,126.246,124.7587,117.3219,96.1997,126.352
2021-06-14,126.352,125.67,125.3682,117.7112,96.4183,126.033
2021-06-15,126.033,126.522,125.7463,118.0063,96.6399,125.696
2021-06-16,125.696,126.247,125.9716,118.2955,96.8573,126.371
2021-06-17,126.371,125.523,126.0298,118.5732,97.0806,125.568
2021-06-18,125.568,125.706,126.004,118.8192,97.2933,126.455
2021-06-21,126.455,125.74,126.0246,119.0624,97.4935,126.999
2021-06-22,126.999,126.45,126.2179,119.3476,97.718,126.462
2021-06-23,126.462,126.55,126.3709,119.6095,97.9526,127.282
2021-06-24,127.282,127.054,126.5531,119.9003,98.2059,126.995
2021-06-25,126.995,126.957,126.8386,120.1436,98.4516,126.819
2021-06-28,126.819,127.0,126.9115,120.3822,98.7027,126.018
2021-06-29,126.018,126.773,126.7153,120.6002,98.9526,125.316
2021-06-30,125.316,125.654,126.4862,120.8129,99.1994,126.369
2021-07-01,126.369,124.85,126.3035,121.0469,99.4458,128.719
2021-07-02,128.719,126.84,126.6483,121.3534,99.7092,129.771
2021-07-06,129.771,129.45,127.2386,121.6335,99.9842,130.078
2021-07-07,130.078,130.341,128.0504,121.9083,100.2696,129.177
2021-07-08,129.177,128.25,128.8226,122.1848,100.5577,129.575
2021-07-09,129.575,128.945,129.4638,122.3963,100.8392,130.564
2021-07-12,130.564,129.834,129.8328,122.5777,101.1382,130.994
2021-07-13,130.994,130.882,130.0775,122.7875,101.4361,132.083
2021-07-14,132.083,131.902,130.4785,123.034,101.7353,131.267
2021-07-15,131.267,132.5,130.8964,123.3051,102.0255,131.846
2021-07-16,131.846,131.641,131.3506,123.5852,102.3174,129.254
2021-07-19,129.254,131.156,131.0886,123.789,102.5962,131.102
2021-07-20,131.102,130.004,131.11,124.0123,102.8792,132.601
2021-07-21,132.601,130.787,131.2136,124.3227,103.1776,133.329
2021-07-22,133.329,132.65,131.626,124.6805,103.4728,137.816
2021-07-23,137.816,135.26,132.8201,125.1977,103.7985,139.645
2021-07-26,139.645,138.25,134.8982,125.7286,104.1316,136.796
2021-07-27,136.796,140.011,136.0372,126.1484,104.4441,136.382
2021-07-28,136.382,138.562,136.7934,126.5546,104.7472,136.541
2021-07-29,136.541,136.381,137.4358,126.982,105.0376,135.221
2021-07-30,135.221,135.511,136.9168,127.3777,105.3208,135.99
2021-08-02,135.99,135.485,136.1858,127.7414,105.6088,136.28
2021-08-03,136.28,136.0,136.0825,128.1219,105.9004,136.029
2021-08-04,136.029,136.249,136.0119,128.4358,106.1873,136.94
2021-08-05,136.94,136.029,136.0918,128.7655,106.4883,137.036
2021-08-06,137.036,136.295,136.4548,129.0727,106.7845,138.002
2021-08-09,138.002,136.949,136.8573,129.4303,107.0762,138.097
2021-08-10,138.097,138.08,137.2206,129.7806,107.3628,137.69
2021-08-11,137.69,138.283,137.5528,130.1046,107.641,138.39
2021-08-12,138.39,137.713,137.8427,130.4511,107.9354,138.406
2021-08-13,138.406,138.358,138.1167,130.8146,108.2263,138.916
2021-08-16,138.916,138.0,138.2995,131.1412,108.5418,137.301
2021-08-17,137.301,138.191,138.1403,131.4211,108.8365,136.57
2021-08-18,136.57,137.116,137.9164,131.6697,109.1141,136.914
2021-08-19,136.914,135.468,137.6212,131.9165,109.3921,138.437
2021-08-20,138.437,137.083,137.6274,132.1637,109.6718,141.099
2021-08-23,141.099,138.998,138.0641,132.4717,109.94,142.398
2021-08-24,142.398,141.544,139.0837,132.7927,110.2111,142.95
2021-08-25,142.95,142.883,140.3597,133.131,110.4854,142.123
2021-08-26,142.123,142.618,141.4016,133.4595,110.7553,144.551
2021-08-27,144.551,142.113,142.6243,133.8231,111.0429,145.469
2021-08-30,145.469,144.705,143.4983,134.2212,111.3321,145.462
2021-08-31,145.462,145.885,144.111,134.6013,111.622,145.842
2021-09-01,145.842,145.65,144.6894,134.9781,111.9069,144.219
2021-09-02,144.219,145.95,145.1086,135.3333,112.1827,144.775
2021-09-03,144.775,144.146,145.1535,135.6831,112.464,145.519
2021-09-07,145.519,144.749,145.1634,136.0536,112.7549,144.884
2021-09-08,144.884,145.394,145.0477,136.4149,113.0384,144.914
2021-09-09,144.914,144.884,144.862,136.7928,113.3274,141.921
2021-09-10,141.921,145.444,144.4024,137.1249,113.6033,143.465
2021-09-13,143.465,143.201,144.1404,137.4668,113.8784,143.406
2021-09-14,143.406,144.161,143.7178,137.7606,114.1525,145.206
2021-09-15,145.206,143.759,143.7823,138.0693,114.4303,144.373
2021-09-16,144.373,145.121,143.6743,138.3552,114.712,141.464
2021-09-17,141.464,143.799,143.5828,138.6009,114.9697,139.017
2021-09-20,139.017,139.0,142.6932,138.7898,115.2078,139.647
2021-09-21,139.647,140.117,141.9413,138.9714,115.4494,140.939
2021-09-22,140.939,140.051,141.0878,139.1703,115.6971,141.827
2021-09-23,141.827,141.61,140.5784,139.3652,115.9513,142.633
2021-09-24,142.633,140.946,140.8123,139.5925,116.2099,141.501
2021-09-27,141.501,141.586,141.3091,139.7856,116.4713,136.184
2021-09-28,136.184,139.089,140.6166,139.9242,116.7084,134.521
2021-09-29,134.521,137.11,139.3331,139.9926,116.9356,133.266
2021-09-30,133.266,134.325,137.6209,140.0059,117.1619,136.463
2021-10-01,136.463,133.555,136.3868,140.0686,117.4023,133.765
2021-10-04,133.765,135.7,134.8396,139.9876,117.6303,136.177
2021-10-05,136.177,134.0,134.8382,139.9182,117.8743,137.354
2021-10-06,137.354,134.626,135.4048,139.9294,118.1283,139.186
2021-10-07,139.186,138.863,136.5888,139.9855,118.3894,140.056
2021-10-08,140.056,139.906,137.3075,140.0558,118.6588,138.848
2021-10-11,138.848,139.8,138.324,140.1283,118.9199,136.713
2021-10-12,136.713,139.638,138.4312,140.1428,119.1688,137.9
2021-10-13,137.9,137.75,138.5404,140.1752,119.4142,141.412
2021-10-14,141.412,139.952,138.9857,140.2828,119.6816,141.675
2021-10-15,141.675,142.2,139.3095,140.3775,119.9551,142.961
2021-10-18,142.961,141.214,140.1321,140.496,120.2319,143.822
2021-10-19,143.822,143.291,141.5539,140.6124,120.519,142.415
2021-10-20,142.415,144.223,142.4569,140.6988,120.7958,142.781
2021-10-21,142.781,142.192,142.7306,140.8006,121.0759,138.625
2021-10-22,138.625,140.351,142.1206,140.8053,121.3222,138.773
2021-10-25,138.773,138.811,141.2831,140.8127,121.5643,139.672
2021-10-26,139.672,140.606,140.4531,140.8278,121.821,146.428
2021-10-27,146.428,139.903,141.2556,141.0103,122.1165,146.129
2021-10-28,146.129,147.299,141.9253,141.2015,122.4085,148.271
2021-10-29,148.271,145.52,143.8544,141.4286,122.7148,143.774
2021-11-01,143.774,148.165,144.8546,141.5354,122.9997,145.863
2021-11-02,145.863,144.809,146.0928,141.6307,123.2813,146.79
2021-11-03,146.79,146.275,146.1653,141.7185,123.5435,148.683
2021-11-04,148.683,147.2,146.6761,141.8331,123.8141,149.241
2021-11-05,149.241,149.354,146.8702,141.9755,124.085,149.352
2021-11-08,149.352,150.0,147.9857,142.0715,124.3569,149.248
2021-11-09,149.248,149.746,148.6628,142.1471,124.6239,146.626
2021-11-10,146.626,148.01,148.63,142.1704,124.8993,146.748
2021-11-11,146.748,147.107,148.243,142.1885,125.1673,149.646
2021-11-12,149.646,147.832,148.3239,142.297,125.4565,149.388
2021-11-15,149.388,150.0,148.3312,142.3893,125.7282,149.076
2021-11-16,149.076,149.171,148.2967,142.4604,125.9917,149.062
2021-11-17,149.062,149.229,148.7839,142.544,126.2194,150.709
2021-11-18,150.709,149.146,149.5761,142.6599,126.4574,149.953
2021-11-19,149.953,151.0,149.6375,142.8205,126.6827,147.079
2021-11-22,147.079,150.142,149.1756,142.8928,126.8948,146.757
2021-11-23,146.757,147.113,148.7118,142.9598,127.1077,146.718
2021-11-24,146.718,146.35,148.2429,142.9901,127.3175,142.806
2021-11-26,142.806,145.016,146.6623,142.9587,127.5075,146.114
2021-11-29,146.114,144.299,145.8946,143.0517,127.7121,142.452
2021-11-30,142.452,145.45,144.9693,143.1204,127.8939,141.618
2021-12-01,141.618,144.213,143.9415,143.1599,128.0699,143.777
2021-12-02,143.777,141.824,143.3533,143.2166,128.2595,142.521
2021-12-03,142.521,144.496,143.2962,143.2305,128.4468,143.796
2021-12-06,143.796,143.574,142.8327,143.2538,128.6495,148.037
2021-12-07,148.037,145.95,143.9496,143.3845,128.872,148.721
2021-12-08,148.721,148.332,145.3701,143.6352,129.0918,148.106
2021-12-09,148.106,148.176,146.236,143.9069,129.3245,148.675
2021-12-10,148.675,149.1,147.4669,144.2151,129.5587,146.705
2021-12-13,146.705,148.444,148.0485,144.4199,129.7718,144.971
2021-12-14,144.971,144.77,147.4353,144.644,129.9777,147.368
2021-12-15,147.368,144.366,147.1649,144.8679,130.2079,144.839
2021-12-16,144.839,148.077,146.5114,145.0176,130.4198,142.803
2021-12-17,142.803,142.715,145.337,145.0899,130.6067,142.402
2021-12-20,142.402,140.68,144.4764,145.1368,130.8126,144.221
2021-12-21,144.221,143.15,144.3264,145.2443,131.0206,146.949
2021-12-22,146.949,144.1,144.2425,145.449,131.2415,147.142
2021-12-23,147.142,147.09,144.7033,145.6339,131.4486,148.064
2021-12-27,148.064,147.464,145.7555,145.7669,131.6734,146.448
2021-12-28,146.448,148.374,146.5648,145.8624,131.889,146.505
2021-12-29,146.505,146.43,147.0216,145.9332,132.0984,146.003
2021-12-30,146.003,146.45,146.8323,145.9768,132.3057,144.68
2021-12-31,144.68,145.544,146.3397,146.0221,132.52,145.075
2022-01-03,145.075,144.476,145.7418,146.068,132.7346,144.416
2022-01-04,144.416,145.551,145.3355,146.1838,132.947,137.654
2022-01-05,137.654,144.181,143.5653,146.1615,133.122,137.551
2022-01-06,137.551,137.498,141.875,146.119,133.2985,137.005
2022-01-07,137.005,137.905,140.34,145.9306,133.4725,138.574
2022-01-10,138.574,135.099,139.0399,145.7795,133.6564,140.017
2022-01-11,140.017,138.181,138.1601,145.6144,133.8425,141.648
2022-01-12,141.648,141.555,138.959,145.5719,134.0369,139.131
2022-01-13,139.131,141.841,139.275,145.4373,134.2154,139.787
2022-01-14,139.787,137.5,139.8314,145.2972,134.3799,136.291
2022-01-18,136.291,136.6,139.3747,145.0493,134.505,135.652
2022-01-19,135.652,136.939,138.5016,144.7776,134.627,133.507
2022-01-20,133.507,136.514,136.8733,144.4607,134.7321,130.092
2022-01-21,130.092,133.012,135.0655,144.0775,134.8162,130.372
2022-01-24,130.372,126.028,133.1826,143.7525,134.8966,126.736
2022-01-25,126.736,128.435,131.2716,143.3522,134.9666,129.24
2022-01-26,129.24,130.593,129.9892,142.9441,135.046,129.121
2022-01-27,129.121,131.361,129.1121,142.5388,135.1279,133.29
2022-01-28,133.29,130.0,129.7516,142.223,135.2202,135.699
2022-01-31,135.699,134.198,130.8169,141.9558,135.3242,137.879
2022-02-01,137.879,137.835,133.0455,141.6991,135.438,148.037
2022-02-02,148.037,151.864,136.8048,141.6608,135.6048,142.651
2022-02-03,142.651,145.295,139.5107,141.5723,135.7447,143.016
2022-02-04,143.016,143.017,141.456,141.4974,135.8928,138.938
2022-02-07,138.938,143.709,142.1039,141.3419,136.0087,139.213
2022-02-08,139.213,138.991,142.3708,141.27,136.1231,141.453
2022-02-09,141.453,140.85,141.0541,141.1768,136.2535,138.603
2022-02-10,138.603,139.5,140.2445,141.0998,136.3516,134.13
2022-02-11,134.13,138.75,138.4673,140.95,136.4148,135.3
2022-02-14,135.3,133.366,137.7397,140.7805,136.4887,136.426
2022-02-15,136.426,137.472,137.1822,140.6586,136.5721,137.488
2022-02-16,137.488,136.431,136.3891,140.5324,136.6709,132.309
2022-02-17,132.309,136.15,135.1303,140.2179,136.7433,130.468
2022-02-18,130.468,133.038,134.3978,139.8528,136.8003,129.403
2022-02-22,129.403,129.985,133.2183,139.4787,136.8476,127.585
2022-02-23,127.585,131.079,131.4502,139.0569,136.9001,132.674
2022-02-24,132.674,125.0,130.4874,138.7763,136.9863,134.52
2022-02-25,134.52,133.526,130.9296,138.5673,137.0992,134.891
2022-02-28,134.891,133.285,131.8143,138.3177,137.2081,134.168
2022-03-01,134.168,134.48,132.7674,138.1043,137.2999,134.752
2022-03-02,134.752,134.608,134.2007,137.9433,137.3933,134.308
2022-03-03,134.308,135.979,134.5276,137.7814,137.489,132.122
2022-03-04,132.122,133.383,134.0481,137.5395,137.5724,126.465
2022-03-07,126.465,131.904,132.3628,137.1298,137.6157,127.279
2022-03-08,127.279,126.251,130.9849,136.7325,137.6659,133.866
2022-03-09,133.866,131.4,130.8078,136.4485,137.7335,132.682
2022-03-10,132.682,131.463,130.4826,136.1732,137.7947,130.476
2022-03-11,130.476,133.999,130.1533,135.8526,137.8387,126.741
2022-03-14,126.741,130.573,130.2086,135.4674,137.8717,129.661
2022-03-15,129.661,127.742,130.685,135.167,137.9171,133.691
2022-03-16,133.691,131.0,130.6499,134.9393,137.9781,134.601
2022-03-17,134.601,133.321,131.0336,134.743,138.0458,136.802
2022-03-18,136.802,133.884,132.2988,134.726,138.1287,136.479
2022-03-21,136.479,136.848,134.2463,134.7045,138.1981,140.278
2022-03-22,140.278,136.5,136.3697,134.77,138.283,138.504
2022-03-23,138.504,139.139,137.3323,134.7686,138.3548,141.312
2022-03-24,141.312,139.272,138.6746,134.7945,138.4385,141.522
2022-03-25,141.522,141.754,139.6186,134.7919,138.5157,141.95
2022-03-28,141.95,140.685,140.7129,134.8483,138.597,143.25
2022-03-29,143.25,143.161,141.3074,134.9176,138.6815,142.645
2022-03-30,142.645,142.87,142.1356,135.0447,138.7645,139.65
2022-03-31,139.65,142.449,141.8031,135.1246,138.8343,140.7
2022-04-01,140.7,140.01,141.6388,135.2685,138.9059,143.642
2022-04-04,143.642,140.825,141.9773,135.5395,138.9963,141.063
2022-04-05,141.063,143.4,141.5399,135.7533,139.0694,137.176
2022-04-06,137.176,139.162,140.4462,135.9621,139.1202,136.465
2022-04-07,136.465,136.618,139.8093,136.1066,139.1703,134.011
2022-04-08,134.011,136.25,138.4714,136.2044,139.2039,129.796
2022-04-11,129.796,132.9,135.7022,136.1346,139.2179,128.374
2022-04-12,128.374,132.424,133.1645,135.9881,139.2257,130.286
2022-04-13,130.286,128.627,131.7865,135.8362,139.247,127.253
2022-04-14,127.253,130.649,129.9441,135.4206,139.2567,127.961
2022-04-18,127.961,127.41,128.7342,135.1268,139.2647,130.531
2022-04-19,130.531,128.077,128.8811,134.8771,139.2737,128.246
2022-04-20,128.246,131.284,128.8553,134.6632,139.2661,124.938
2022-04-21,124.938,129.35,127.7856,134.3777,139.2404,119.614
2022-04-22,119.614,125.0,126.2578,133.9409,139.1926,123.25
2022-04-25,123.25,119.43,125.3156,133.6339,139.161,119.506
2022-04-26,119.506,122.75,123.1106,133.3414,139.1057,115.021
2022-04-27,115.021,114.373,120.4656,132.9358,139.0258,119.412
2022-04-28,119.412,117.115,119.3604,132.5955,138.9625,114.967
2022-04-29,114.967,117.578,118.4309,132.1451,138.8809,117.157
2022-05-02,117.157,113.907,117.2123,131.8421,138.8075,118.13
2022-05-03,118.13,116.765,116.937,131.5953,138.7519,122.575
2022-05-04,122.575,118.004,118.4479,131.4588,138.7093,116.747
2022-05-05,116.747,120.22,117.9149,131.242,138.63,115.66
2022-05-06,115.66,115.519,118.0536,130.9017,138.5416,113.084
2022-05-09,113.084,113.304,117.239,130.473,138.418,114.585
2022-05-10,114.585,116.041,116.53,130.0669,138.2927,113.961
2022-05-11,113.961,113.711,114.8072,129.6627,138.1785,113.161
2022-05-12,113.161,111.938,114.0901,129.2309,138.0624,116.516
2022-05-13,116.516,114.845,114.2612,128.8751,137.9623,114.792
2022-05-16,114.792,115.384,114.6029,128.5285,137.8601,116.702
2022-05-17,116.702,117.228,115.0263,128.3332,137.7637,112.401
2022-05-18,112.401,115.238,114.7143,128.0357,137.6443,110.746
2022-05-19,110.746,111.841,114.2312,127.5733,137.5179,109.313
2022-05-20,109.313,112.086,112.7907,127.1059,137.3797,111.667
2022-05-23,111.667,110.104,112.1655,126.7297,137.2529,105.926
2022-05-24,105.926,106.378,110.0104,126.3134,137.0925,105.84
2022-05-25,105.84,105.142,108.6981,125.837,136.9312,108.296
2022-05-26,108.296,106.051,108.2082,125.3291,136.7843,112.799
2022-05-27,112.799,109.789,108.9054,124.8931,136.6563,114.039
2022-05-31,114.039,113.079,109.3799,124.4378,136.5345,114.137
2022-06-01,114.137,114.932,111.0221,123.991,136.4106,117.746
2022-06-02,117.746,114.188,113.4034,123.5404,136.3128,114.564
2022-06-03,114.564,115.992,114.657,123.0616,136.2028,117.011
2022-06-06,117.011,116.742,115.4993,122.5755,136.1033,117.23
2022-06-07,117.23,115.648,116.1374,122.0897,135.9972,117.238
2022-06-08,117.238,116.877,116.7576,121.5955,135.8779,114.918
2022-06-09,114.918,116.342,116.192,121.0288,135.7405,111.428
2022-06-10,111.428,112.781,115.5647,120.4045,135.5829,106.877
2022-06-13,106.877,107.446,113.5379,119.749,135.4067,107.194
2022-06-14,107.194,106.89,111.5308,119.0789,135.2199,110.391
2022-06-15,110.391,108.899,110.1613,118.4139,135.0445,106.636
2022-06-16,106.636,108.149,108.5049,117.7253,134.8504,107.866
2022-06-17,107.866,106.535,107.7925,117.1391,134.6605,112.015
2022-06-21,112.015,109.702,108.8202,116.6501,134.4995,112.034
2022-06-22,112.034,111.163,109.7882,116.2106,134.3358,112.685
2022-06-23,112.685,112.95,110.247,115.8683,134.1716,118.538
2022-06-24,118.538,113.603,112.6274,115.6716,134.0399,116.622
2022-06-27,116.622,118.935,114.3788,115.3983,133.8984,112.571
2022-06-28,112.571,116.351,114.4901,115.1047,133.7517,112.257
2022-06-29,112.257,112.148,114.5346,114.7906,133.5956,109.372
2022-06-30,109.372,110.499,113.8722,114.3675,133.4254,109.081
2022-07-01,109.081,108.337,111.9808,113.9842,133.2448,113.887
2022-07-05,113.887,107.515,111.4337,113.7632,133.0924,115.214
2022-07-06,115.214,114.092,111.9621,113.6751,132.9611,119.306
