ticker,GOOGL US Equity,GOOGL US Equity,GOOGL US Equity,GOOGL US Equity,GOOGL US Equity,Close Tomorrow
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,
date,,,,,,
2016-06-30,35.177,34.883,34.5632,36.2077,36.603,35.513
2016-07-01,35.513,35.255,34.8137,36.138,36.6142,35.245
2016-07-05,35.245,35.251,35.0512,36.1051,36.6225,35.449
2016-07-06,35.449,34.992,35.2283,36.0719,36.6345,35.363
2016-07-07,35.363,35.506,35.349,36.0538,36.6446,35.889
2016-07-08,35.889,35.528,35.4915,36.0501,36.6607,36.36
2016-07-11,36.36,35.971,35.661,36.0722,36.6792,36.626
2016-07-12,36.626,36.596,35.9372,36.0969,36.6986,36.474
2016-07-13,36.474,36.776,36.1423,36.1119,36.721,36.79
2016-07-14,36.79,36.697,36.4277,36.1393,36.7488,36.782
2016-07-15,36.782,37.05,36.6062,36.1635,36.7771,37.66
2016-07-18,37.66,36.896,36.8662,36.202,36.8058,37.671
2016-07-19,37.671,37.494,37.0752,36.2303,36.8337,37.854
2016-07-20,37.854,37.703,37.3512,36.2582,36.8587,37.721
2016-07-21,37.721,37.85,37.5373,36.2732,36.8794,37.964
2016-07-22,37.964,37.866,37.7738,36.302,36.9013,37.876
2016-07-25,37.876,37.884,37.817,36.3314,36.9232,37.883
2016-07-26,37.883,37.876,37.8594,36.3642,36.9458,38.099
2016-07-27,38.099,37.949,37.9083,36.3959,36.9685,38.292
2016-07-28,38.292,38.442,38.0226,36.4416,36.9908,39.567
2016-07-29,39.567,39.886,38.3432,36.5111,37.0179,40.047
2016-08-01,40.047,39.334,38.7774,36.5968,37.048,40.006
2016-08-02,40.006,39.867,39.2021,36.6752,37.0748,39.946
2016-08-03,39.946,39.824,39.5716,36.7568,37.1007,39.863
2016-08-04,39.863,39.912,39.8857,36.8211,37.125,40.347
2016-08-05,40.347,40.006,40.0416,36.8899,37.1568,40.262
2016-08-08,40.262,40.3,40.0845,36.9582,37.1901,40.374
2016-08-09,40.374,40.225,40.1581,37.0181,37.2217,40.425
2016-08-10,40.425,40.353,40.2538,37.0777,37.244,40.41
2016-08-11,40.41,40.524,40.3633,37.1374,37.2633,40.353
2016-08-12,40.353,40.255,40.3645,37.2002,37.2818,40.298
2016-08-15,40.298,40.361,40.3718,37.2703,37.2991,40.06
2016-08-16,40.06,40.175,40.3089,37.3415,37.3132,40.271
2016-08-17,40.271,40.0,40.2782,37.4158,37.3302,40.138
2016-08-18,40.138,40.268,40.2237,37.4756,37.3439,39.983
2016-08-19,39.983,39.99,40.1497,37.5327,37.3566,39.848
2016-08-22,39.848,39.926,40.0596,37.5965,37.367,39.83
2016-08-23,39.83,40.024,40.0136,37.6612,37.376,39.68
2016-08-24,39.68,39.843,39.8954,37.7216,37.384,39.565
2016-08-25,39.565,39.6,39.7809,37.7807,37.3932,39.661
2016-08-26,39.661,39.625,39.7166,37.8496,37.4019,39.791
2016-08-29,39.791,39.652,39.7053,37.9412,37.4095,39.596
2016-08-30,39.596,39.644,39.6586,38.027,37.4184,39.493
2016-08-31,39.493,39.48,39.6211,38.108,37.4308,39.57
2016-09-01,39.57,39.599,39.6221,38.1889,37.4411,39.844
2016-09-02,39.844,39.764,39.6586,38.2709,37.4538,40.401
2016-09-06,40.401,39.92,39.7806,38.3937,37.4658,40.4
2016-09-07,40.4,40.396,39.9413,38.5206,37.4778,40.142
2016-09-08,40.142,40.261,40.0712,38.6321,37.4843,39.424
2016-09-09,39.424,39.939,40.042,38.7254,37.4872,39.941
2016-09-12,39.941,39.226,40.0615,38.8207,37.4945,39.436
2016-09-13,39.436,39.701,39.8685,38.8992,37.4994,39.523
2016-09-14,39.523,39.377,39.6932,38.9848,37.504,40.062
2016-09-15,40.062,39.501,39.6771,39.077,37.5136,39.899
2016-09-16,39.899,39.951,39.772,39.1677,37.5171,39.77
2016-09-19,39.77,40.056,39.7377,39.2453,37.5215,39.989
2016-09-20,39.989,40.0,39.8483,39.3179,37.5294,40.252
2016-09-21,40.252,40.063,39.994,39.3904,37.5359,40.798
2016-09-22,40.798,40.5,40.1412,39.4769,37.5466,40.748
2016-09-23,40.748,40.757,40.3111,39.5561,37.5566,40.133
2016-09-26,40.133,40.491,40.3837,39.6231,37.5666,40.537
2016-09-27,40.537,40.092,40.4932,39.6806,37.5793,40.503
2016-09-28,40.503,40.204,40.5435,39.7373,37.5942,40.132
2016-09-29,40.132,40.362,40.4104,39.7828,37.6042,40.203
2016-09-30,40.203,40.18,40.3014,39.8325,37.6152,40.019
2016-10-03,40.019,40.128,40.2787,39.8736,37.6211,40.14
2016-10-04,40.14,40.25,40.1993,39.9189,37.6294,40.062
2016-10-05,40.062,40.3,40.111,39.9624,37.6405,40.154
2016-10-06,40.154,40.204,40.1154,40.0035,37.651,40.036
2016-10-07,40.036,40.296,40.0819,40.0384,37.6594,40.709
2016-10-10,40.709,40.197,40.2198,40.0612,37.6709,40.479
2016-10-11,40.479,40.709,40.2876,40.0699,37.6818,40.588
2016-10-12,40.588,40.598,40.393,40.0815,37.6892,40.204
2016-10-13,40.204,40.304,40.403,40.0867,37.6917,40.23
2016-10-14,40.23,40.373,40.4419,40.094,37.6953,40.342
2016-10-17,40.342,40.3,40.3686,40.0939,37.7025,41.075
2016-10-18,41.075,40.711,40.4878,40.1102,37.718,41.355
2016-10-19,41.355,41.226,40.641,40.1298,37.7344,41.082
2016-10-20,41.082,41.378,40.8165,40.143,37.75,41.203
2016-10-21,41.203,41.0,41.0111,40.1588,37.7707,41.787
2016-10-24,41.787,41.505,41.3001,40.1875,37.7969,41.427
2016-10-25,41.427,41.925,41.3707,40.2101,37.8208,41.105
2016-10-26,41.105,41.356,41.3208,40.231,37.84,40.868
2016-10-27,40.868,41.151,41.278,40.2429,37.8644,40.978
2016-10-28,40.978,41.497,41.233,40.2597,37.8865,40.495
2016-10-31,40.495,41.122,40.9746,40.27,37.9113,40.274
2016-11-01,40.274,40.544,40.7439,40.2785,37.9329,39.421
2016-11-02,39.421,40.338,40.4071,40.2704,37.9504,39.11
2016-11-03,39.11,39.225,40.0555,40.2589,37.9643,39.055
2016-11-04,39.055,38.565,39.6709,40.2487,37.9732,40.102
2016-11-07,40.102,39.748,39.5922,40.2576,37.9903,40.599
2016-11-08,40.599,40.102,39.6572,40.2737,38.0098,40.28
2016-11-09,40.28,40.092,39.8289,40.2874,38.0318,39.015
2016-11-10,39.015,40.5,39.8099,40.2778,38.0398,38.588
2016-11-11,38.588,38.841,39.7164,40.2582,38.0424,37.661
2016-11-14,37.661,38.588,39.2283,40.2145,38.0381,38.758
2016-11-15,38.758,38.274,38.8601,40.1817,38.0366,38.999
2016-11-16,38.999,38.521,38.604,40.1537,38.0443,39.308
2016-11-17,39.308,39.125,38.6627,40.137,38.0583,38.799
2016-11-18,38.799,39.359,38.7049,40.1245,38.0763,39.24
2016-11-21,39.24,38.905,39.0207,40.1104,38.0965,39.25
2016-11-22,39.25,39.45,39.1191,40.1067,38.1175,38.95
2016-11-23,38.95,39.476,39.1093,40.0953,38.1355,39.012
2016-11-25,39.012,39.131,39.05,40.0743,38.154,39.29
2016-11-28,39.29,38.918,39.1482,40.0621,38.1737,39.472
2016-11-29,39.472,39.419,39.1946,40.0561,38.1917,38.794
2016-11-30,38.794,39.455,39.1034,40.0322,38.2027,38.217
2016-12-01,38.217,38.927,38.9567,39.9915,38.2144,38.223
2016-12-02,38.223,38.095,38.799,39.94,38.225,38.911
2016-12-05,38.911,38.5,38.7233,39.9033,38.2372,38.809
2016-12-06,38.809,39.01,38.5907,39.8768,38.252,39.574
2016-12-07,39.574,38.998,38.7466,39.8576,38.2696,39.759
2016-12-08,39.759,39.648,39.055,39.8427,38.2861,40.473
2016-12-09,40.473,39.965,39.5049,39.8495,38.3073,40.395
2016-12-12,40.395,40.241,39.8017,39.8533,38.3299,40.767
2016-12-13,40.767,40.62,40.1933,39.8683,38.3482,40.895
2016-12-14,40.895,40.796,40.4575,39.8834,38.3678,40.783
2016-12-15,40.783,40.868,40.6623,39.8978,38.3889,40.492
2016-12-16,40.492,40.915,40.6662,39.9046,38.4088,40.625
2016-12-19,40.625,40.464,40.7122,39.9164,38.4337,40.76
2016-12-20,40.76,40.669,40.7108,39.9174,38.4591,40.61
2016-12-21,40.61,40.786,40.6539,39.92,38.4808,40.484
2016-12-22,40.484,40.455,40.5942,39.9179,38.5002,40.39
2016-12-23,40.39,40.401,40.5738,39.9217,38.5159,40.497
2016-12-27,40.497,40.434,40.5481,39.927,38.5308,40.229
2016-12-28,40.229,40.667,40.4418,39.9247,38.5443,40.144
2016-12-29,40.144,40.117,40.3486,39.9061,38.5557,39.623
2016-12-30,39.623,40.161,40.1763,39.8715,38.5642,40.401
2017-01-03,40.401,40.031,40.1784,39.8578,38.5774,40.389
2017-01-04,40.389,40.495,40.1568,39.8416,38.5888,40.651
2017-01-05,40.651,40.375,40.2413,39.8188,38.602,41.261
2017-01-06,41.261,40.75,40.4646,39.8155,38.6189,41.359
2017-01-09,41.359,41.319,40.8119,39.8206,38.637,41.301
2017-01-10,41.301,41.354,40.9919,39.8292,38.6552,41.493
2017-01-11,41.493,41.331,41.2128,39.8395,38.6712,41.477
2017-01-12,41.477,41.419,41.3779,39.8592,38.6865,41.547
2017-01-13,41.547,41.55,41.4352,39.8846,38.7035,41.373
2017-01-17,41.373,41.5,41.438,39.9237,38.7179,41.451
2017-01-18,41.451,41.49,41.4681,39.9705,38.7339,41.219
2017-01-19,41.219,41.45,41.4132,40.0138,38.7503,41.409
2017-01-20,41.409,41.455,41.3996,40.0399,38.7654,42.222
2017-01-23,42.222,41.581,41.5345,40.0724,38.7865,42.477
2017-01-24,42.477,42.349,41.7552,40.1163,38.809,42.923
2017-01-25,42.923,42.677,42.0495,40.1945,38.8342,42.849
2017-01-26,42.849,42.953,42.3756,40.2797,38.8574,42.252
2017-01-27,42.252,42.95,42.5442,40.3715,38.8756,41.192
2017-01-30,41.192,41.853,42.3382,40.4202,38.8877,41.01
2017-01-31,41.01,40.975,42.0448,40.4604,38.8978,40.762
2017-02-01,40.762,41.2,41.6127,40.4895,38.9047,40.913
2017-02-02,40.913,40.75,41.2255,40.5317,38.9152,41.007
2017-02-03,41.007,41.157,40.9765,40.5671,38.9265,41.081
2017-02-06,41.081,41.046,40.9544,40.6037,38.9369,41.462
2017-02-07,41.462,41.275,41.0448,40.6539,38.9598,41.494
2017-02-08,41.494,41.527,41.1912,40.7036,38.9817,41.503
2017-02-09,41.503,41.587,41.3092,40.7478,39.0079,41.743
2017-02-10,41.743,41.648,41.4564,40.7933,39.0362,41.948
2017-02-13,41.948,41.885,41.6298,40.8563,39.0697,42.002
2017-02-14,42.002,41.989,41.7378,40.932,39.1027,41.866
2017-02-15,41.866,41.941,41.8122,41.0049,39.1334,42.109
2017-02-16,42.109,41.925,41.9333,41.0688,39.1669,42.328
2017-02-17,42.328,42.066,42.0503,41.1392,39.2007,42.463
2017-02-21,42.463,42.4,42.1534,41.197,39.2343,42.568
2017-02-22,42.568,42.4,42.2667,41.2532,39.2659,42.55
2017-02-23,42.55,42.554,42.4035,41.2948,39.2963,42.39
2017-02-24,42.39,42.383,42.4599,41.3347,39.3234,42.484
2017-02-27,42.484,42.248,42.4911,41.369,39.3532,42.247
2017-02-28,42.247,42.368,42.4477,41.396,39.3824,42.838
2017-03-01,42.838,42.569,42.5016,41.4371,39.4154,42.493
2017-03-02,42.493,42.816,42.4901,41.4771,39.4453,42.454
2017-03-03,42.454,42.447,42.5028,41.5137,39.4775,42.364
2017-03-06,42.364,42.343,42.4788,41.5458,39.5089,42.558
2017-03-07,42.558,42.363,42.541,41.5847,39.5428,42.682
2017-03-08,42.682,42.656,42.5099,41.6287,39.5758,42.892
2017-03-09,42.892,42.685,42.5898,41.6787,39.611,43.07
2017-03-10,43.07,43.135,42.7131,41.7302,39.6431,43.229
2017-03-13,43.229,43.042,42.8862,41.7902,39.6747,43.296
2017-03-14,43.296,43.188,43.0338,41.8533,39.7069,43.42
2017-03-15,43.42,43.397,43.1813,41.9292,39.7371,43.5
2017-03-16,43.5,43.527,43.3029,41.9912,39.7674,43.619
2017-03-17,43.619,43.684,43.4125,42.0558,39.7984,43.396
2017-03-20,43.396,43.474,43.4458,42.1107,39.8293,42.507
2017-03-21,42.507,43.503,43.2881,42.1356,39.8579,42.49
2017-03-22,42.49,42.474,43.1022,42.1582,39.8878,41.983
2017-03-23,41.983,42.07,42.7987,42.1719,39.915,41.757
2017-03-24,41.757,42.1,42.4264,42.1771,39.938,41.926
2017-03-27,41.926,41.405,42.1324,42.1861,39.962,42.032
2017-03-28,42.032,41.985,42.0373,42.1958,39.9889,42.494
2017-03-29,42.494,42.138,42.038,42.2182,40.0184,42.474
2017-03-30,42.474,42.599,42.1363,42.2387,40.0474,42.39
2017-03-31,42.39,42.342,42.2629,42.2621,40.0763,42.838
2017-04-03,42.838,42.438,42.4453,42.2907,40.1094,42.629
2017-04-04,42.629,42.4,42.5647,42.2988,40.1465,42.445
2017-04-05,42.445,42.736,42.5551,42.2982,40.1822,42.255
2017-04-06,42.255,42.475,42.5113,42.2849,40.2163,42.105
2017-04-07,42.105,42.25,42.4543,42.27,40.2492,42.085
2017-04-10,42.085,42.077,42.3038,42.2667,40.2809,41.994
2017-04-11,41.994,42.085,42.1769,42.2827,40.3196,42.073
2017-04-12,42.073,41.923,42.1024,42.304,40.3596,42.009
2017-04-13,42.009,42.052,42.0532,42.3289,40.3969,42.757
2017-04-17,42.757,42.069,42.1835,42.3658,40.4369,42.7
2017-04-18,42.7,42.627,42.3064,42.3996,40.4745,42.826
2017-04-19,42.826,42.869,42.4727,42.4345,40.511,43.004
2017-04-20,43.004,42.987,42.6589,42.4654,40.5498,42.948
2017-04-21,42.948,43.031,42.8466,42.4945,40.5873,43.947
2017-04-24,43.947,43.422,43.0846,42.5433,40.6302,44.442
2017-04-25,44.442,44.113,43.4331,42.5973,40.673,44.457
2017-04-26,44.457,44.57,43.7594,42.6475,40.7135,44.572
2017-04-27,44.572,44.5,44.073,42.6989,40.7532,46.226
2017-04-28,46.226,46.45,44.7287,42.7861,40.802,46.641
2017-05-01,46.641,46.207,45.2676,42.8768,40.8512,46.855
2017-05-02,46.855,46.664,45.7501,42.9673,40.9016,47.423
2017-05-03,47.423,46.802,46.3432,43.0665,40.9504,47.736
2017-05-04,47.736,47.515,46.976,43.1698,41.0007,47.514
2017-05-05,47.514,47.836,47.2336,43.2691,41.049,47.935
2017-05-08,47.935,47.373,47.4923,43.38,41.1001,47.836
2017-05-09,47.836,48.067,47.6885,43.487,41.1495,47.742
2017-05-10,47.742,47.811,47.7524,43.5969,41.1988,47.795
2017-05-11,47.795,47.564,47.7641,43.6961,41.2484,47.757
2017-05-12,47.757,47.893,47.8127,43.8014,41.2967,47.961
2017-05-15,47.961,47.765,47.818,43.9115,41.345,48.231
2017-05-16,48.231,48.177,47.897,44.0289,41.3883,47.109
2017-05-17,47.109,47.985,47.7703,44.1199,41.4236,47.525
2017-05-18,47.525,47.16,47.7164,44.2167,41.4612,47.733
2017-05-19,47.733,47.641,47.7115,44.3135,41.5002,48.204
2017-05-22,48.204,47.85,47.76,44.4162,41.5419,48.527
2017-05-23,48.527,48.498,47.8194,44.5222,41.5828,48.881
2017-05-24,48.881,48.763,48.1738,44.6339,41.6259,49.593
2017-05-25,49.593,48.95,48.5874,44.7573,41.672,49.664
2017-05-26,49.664,49.6,48.9736,44.8806,41.7181,49.808
2017-05-30,49.808,49.625,49.2946,45.0044,41.7651,49.355
2017-05-31,49.355,49.811,49.46,45.1236,41.8101,49.415
2017-06-01,49.415,49.548,49.5668,45.2617,41.8557,49.806
2017-06-02,49.806,49.43,49.6094,45.4081,41.9045,50.194
2017-06-05,50.194,49.895,49.7155,45.5723,41.9541,49.834
2017-06-06,49.834,50.165,49.7206,45.7338,42.0026,50.08
2017-06-07,50.08,49.941,49.8656,45.8969,42.053,50.214
2017-06-08,50.214,50.212,50.0255,46.0606,42.1049,48.506
2017-06-09,48.506,50.275,49.7655,46.1808,42.1483,48.091
2017-06-12,48.091,47.936,49.3448,46.2931,42.1903,48.525
2017-06-13,48.525,48.602,49.083,46.4158,42.2351,48.396
2017-06-14,48.396,48.775,48.7464,46.527,42.2788,48.009
2017-06-15,48.009,47.401,48.3054,46.6346,42.3199,47.931
2017-06-16,47.931,47.896,48.1904,46.7443,42.3616,48.761
2017-06-19,48.761,48.483,48.3245,46.8745,42.4079,48.45
2017-06-20,48.45,48.765,48.3094,47.0014,42.4523,48.93
2017-06-21,48.93,48.54,48.416,47.1383,42.4977,48.831
2017-06-22,48.831,48.844,48.5804,47.275,42.5399,49.305
2017-06-23,49.305,48.775,48.8551,47.4196,42.5844,48.605
2017-06-26,48.605,49.5,48.8238,47.5515,42.6267,47.405
2017-06-27,47.405,48.08,48.6148,47.6445,42.6666,48.051
2017-06-28,48.051,47.533,48.439,47.7515,42.7072,46.891
2017-06-29,46.891,47.568,48.051,47.8328,42.7444,46.484
2017-06-30,46.484,47.2,47.4869,47.9024,42.7792,45.973
2017-07-03,45.973,46.661,46.9606,47.9629,42.8088,46.613
2017-07-05,46.613,46.21,46.8023,48.0163,42.8424,46.385
2017-07-06,46.385,46.25,46.4691,48.0551,42.8754,47.04
2017-07-07,47.04,46.549,46.499,48.1068,42.9107,47.55
2017-07-10,47.55,47.098,46.7122,48.1663,42.9472,47.677
2017-07-11,47.677,47.526,47.0529,48.1954,42.9816,48.383
2017-07-12,48.383,48.043,47.4069,48.2302,43.0198,48.443
2017-07-13,48.443,48.54,47.8185,48.262,43.0613,48.846
2017-07-14,48.846,48.7,48.1795,48.2904,43.1029,48.798
2017-07-17,48.798,48.816,48.4291,48.3117,43.1443,49.348
2017-07-18,49.348,48.668,48.7633,48.3483,43.1904,49.639
2017-07-19,49.639,49.501,49.0144,48.3824,43.2376,49.61
2017-07-20,49.61,49.85,49.2478,48.4179,43.2855,49.692
2017-07-21,49.692,49.45,49.4171,48.4569,43.3333,49.915
2017-07-24,49.915,49.705,49.6406,48.4993,43.3826,48.451
2017-07-25,48.451,48.535,49.4614,48.5132,43.4241,48.265
2017-07-26,48.265,48.639,49.1868,48.5193,43.4652,47.626
2017-07-27,47.626,48.459,48.79,48.5072,43.4998,47.917
2017-07-28,47.917,47.4,48.4349,48.5233,43.537,47.275
2017-07-31,47.275,48.0,47.9068,48.5183,43.5704,47.328
2017-08-01,47.328,47.39,47.6821,48.5103,43.606,47.382
2017-08-02,47.382,47.419,47.5054,48.4938,43.6418,47.015
2017-08-03,47.015,47.455,47.3833,48.4636,43.6752,47.29
2017-08-04,47.29,47.198,47.2579,48.4318,43.7062,47.288
2017-08-07,47.288,47.376,47.2604,48.3856,43.7359,47.21
2017-08-08,47.21,47.215,47.2367,48.3366,43.7665,47.004
2017-08-09,47.004,46.923,47.1611,48.2805,43.7956,46.18
2017-08-10,46.18,46.75,46.994,48.217,43.8175,46.505
2017-08-11,46.505,46.186,46.837,48.1588,43.8429,46.947
2017-08-14,46.947,46.954,46.7688,48.1016,43.8721,46.904
2017-08-15,46.904,47.052,46.7077,48.0358,43.9023,47.213
2017-08-16,47.213,47.063,46.7496,47.9834,43.9335,46.383
2017-08-17,46.383,47.148,46.7903,47.9094,43.9629,46.309
2017-08-18,46.309,46.349,46.7512,47.8313,43.9931,46.044
2017-08-21,46.044,46.289,46.5706,47.7821,44.0262,47.02
2017-08-22,47.02,46.348,46.5938,47.7607,44.0657,47.129
2017-08-23,47.129,46.85,46.5769,47.7328,44.1061,46.845
2017-08-24,46.845,47.186,46.6692,47.7017,44.1398,46.525
2017-08-25,46.525,46.961,46.7124,47.672,44.1695,46.407
2017-08-28,46.407,46.594,46.785,47.6416,44.2001,46.788
2017-08-29,46.788,45.998,46.7385,47.6021,44.239,47.182
2017-08-30,47.182,46.784,46.749,47.5767,44.2819,47.762
2017-08-31,47.762,47.315,46.9325,47.5534,44.3324,47.6
2017-09-01,47.6,47.874,47.1474,47.5287,44.3766,47.074
2017-09-05,47.074,47.343,47.2809,47.4841,44.417,47.101
2017-09-06,47.101,47.194,47.3436,47.4541,44.456,47.495
2017-09-07,47.495,47.213,47.4062,47.4559,44.4995,47.07
2017-09-08,47.07,47.485,47.2679,47.4363,44.5386,47.165
2017-09-11,47.165,47.36,47.1809,47.4417,44.5782,47.332
2017-09-12,47.332,47.346,47.2326,47.4587,44.6201,47.522
2017-09-13,47.522,47.275,47.3168,47.4897,44.6627,47.007
2017-09-14,47.007,47.3,47.2192,47.4976,44.7012,46.765
2017-09-15,46.765,47.005,47.158,47.5052,44.7377,46.488
2017-09-18,46.488,46.751,47.0226,47.4941,44.7762,46.843
2017-09-19,46.843,46.671,46.9247,47.48,44.8193,47.377
2017-09-20,47.377,46.887,46.8957,47.474,44.8651,47.378
2017-09-21,47.378,47.407,46.9699,47.4539,44.9074,47.163
2017-09-22,47.163,47.139,47.0496,47.4283,44.9492,46.714
2017-09-25,46.714,46.973,47.0949,47.3856,44.9849,46.872
2017-09-26,46.872,46.835,47.1006,47.3471,45.0204,47.995
2017-09-27,47.995,47.137,47.2242,47.3201,45.0581,48.241
2017-09-28,48.241,47.813,47.3968,47.2921,45.0973,48.686
2017-09-29,48.686,48.3,47.7014,47.2736,45.1369,48.374
2017-10-02,48.374,48.783,48.0333,47.2473,45.1743,48.604
2017-10-03,48.604,48.378,48.3798,47.221,45.2134,48.339
2017-10-04,48.339,48.588,48.4486,47.2188,45.2526,49.26
2017-10-05,49.26,48.64,48.6524,47.2387,45.2958,49.682
2017-10-06,49.682,49.0,48.8516,47.2798,45.3404,49.616
2017-10-09,49.616,49.75,49.1,47.3138,45.3854,49.39
2017-10-10,49.39,49.765,49.2572,47.3561,45.43,50.283
2017-10-11,50.283,49.452,49.6459,47.4151,45.4794,50.283
2017-10-12,50.283,50.192,49.8505,47.4732,45.5283,50.394
2017-10-13,50.394,50.456,49.9928,47.5407,45.5792,50.468
2017-10-16,50.468,50.482,50.1632,47.6043,45.6308,50.55
2017-10-17,50.55,50.372,50.3952,47.6695,45.6854,50.637
2017-10-18,50.637,50.552,50.4661,47.7381,45.7366,50.092
2017-10-19,50.092,50.238,50.428,47.7999,45.7851,50.254
2017-10-20,50.254,50.353,50.4,47.8813,45.8331,49.277
2017-10-23,49.277,50.259,50.1619,47.9368,45.8732,49.425
2017-10-24,49.425,49.325,49.9368,47.9863,45.9136,49.573
2017-10-25,49.573,49.314,49.724,48.0397,45.9549,49.571
2017-10-26,49.571,49.924,49.6198,48.0869,45.9953,51.684
2017-10-27,51.684,51.55,49.9058,48.1929,46.0463,51.657
2017-10-30,51.657,51.458,50.3817,48.2998,46.0969,51.652
2017-10-31,51.652,51.65,50.8272,48.412,46.1483,52.13
2017-11-01,52.13,51.816,51.3386,48.5142,46.2017,52.149
2017-11-02,52.149,52.0,51.8541,48.6146,46.2563,52.5
2017-11-03,52.5,52.138,52.0173,48.7277,46.3118,52.134
2017-11-06,52.134,52.455,52.1128,48.8399,46.3613,52.62
2017-11-07,52.62,52.483,52.3063,48.9641,46.4121,52.915
2017-11-08,52.915,52.503,52.4632,49.0867,46.462,52.386
2017-11-09,52.386,52.4,52.5107,49.1908,46.5097,52.208
2017-11-10,52.208,52.193,52.4523,49.2797,46.5595,52.06
2017-11-13,52.06,52.04,52.4375,49.3689,46.6138,52.082
2017-11-14,52.082,51.886,52.33,49.469,46.6692,51.821
2017-11-15,51.821,51.75,52.1112,49.5634,46.7245,52.424
2017-11-16,52.424,51.938,52.1187,49.662,46.782,51.795
2017-11-17,51.795,52.49,52.0361,49.7565,46.836,51.733
2017-11-20,51.733,51.8,51.9707,49.8479,46.8892,52.515
2017-11-21,52.515,52.002,52.0573,49.9515,46.9445,52.596
2017-11-22,52.596,52.558,52.2124,50.053,47.0,52.826
2017-11-24,52.826,52.72,52.2929,50.1694,47.0566,53.601
2017-11-27,53.601,52.929,52.6541,50.3061,47.1159,53.165
2017-11-28,53.165,53.7,52.9404,50.4396,47.172,51.869
2017-11-29,51.869,52.809,52.8112,50.5402,47.2213,51.809
2017-11-30,51.809,51.997,52.6537,50.6288,47.271,51.253
2017-12-01,51.253,51.521,52.3392,50.7063,47.3168,50.594
2017-12-04,50.594,51.39,51.7378,50.7749,47.3581,50.98
2017-12-05,50.98,50.55,51.3009,50.8602,47.4007,51.636
2017-12-06,51.636,50.826,51.2543,50.9555,47.446,52.229
2017-12-07,52.229,51.804,51.3383,51.0402,47.4944,52.469
2017-12-08,52.469,52.591,51.5814,51.1248,47.5448,52.599
2017-12-11,52.599,52.555,51.9824,51.203,47.5954,52.439
2017-12-12,52.439,52.5,52.2741,51.2843,47.6463,52.57
2017-12-13,52.57,52.604,52.4608,51.3636,47.695,52.874
2017-12-14,52.874,52.775,52.5898,51.4543,47.7469,53.6
2017-12-15,53.6,53.189,52.816,51.5411,47.8026,54.254
2017-12-18,54.254,53.823,53.1472,51.6326,47.8621,53.989
2017-12-19,53.989,54.151,53.4573,51.72,47.9193,53.678
2017-12-20,53.678,54.046,53.679,51.8058,47.9742,53.543
2017-12-21,53.543,53.77,53.8128,51.871,48.0275,53.443
2017-12-22,53.443,53.5,53.7814,51.9342,48.0793,53.293
2017-12-26,53.293,53.432,53.589,51.9922,48.1297,53.01
2017-12-27,53.01,53.33,53.3932,52.043,48.1782,52.798
2017-12-28,52.798,53.113,53.2171,52.088,48.2251,52.67
2017-12-29,52.67,52.775,53.0426,52.1287,48.271,53.661
2018-01-02,53.661,52.651,53.0861,52.2,48.3212,54.576
2018-01-03,54.576,53.697,53.3428,52.2865,48.3771,54.788
2018-01-04,54.788,54.854,53.6984,52.3967,48.4385,55.515
2018-01-05,55.515,55.173,54.2418,52.5185,48.5036,55.711
2018-01-08,55.711,55.55,54.8499,52.6412,48.5723,55.64
2018-01-09,55.64,55.922,55.2457,52.7626,48.6417,55.507
2018-01-10,55.507,55.35,55.4319,52.8391,48.7096,55.603
2018-01-11,55.603,55.616,55.5948,52.918,48.7774,56.533
2018-01-12,56.533,55.505,55.7984,53.0156,48.8476,56.535
2018-01-16,56.535,57.015,55.9633,53.1037,48.9179,56.955
2018-01-17,56.955,56.818,56.2264,53.1999,48.9908,56.799
2018-01-18,56.799,56.967,56.4847,53.2858,49.0606,57.175
2018-01-19,57.175,56.902,56.7992,53.3867,49.1333,58.208
2018-01-22,58.208,57.191,57.1343,53.4984,49.2121,58.809
2018-01-23,58.809,58.531,57.589,53.6163,49.2949,58.564
2018-01-24,58.564,59.249,57.9109,53.7399,49.3772,59.107
2018-01-25,59.107,59.036,58.3726,53.8779,49.4623,59.378
2018-01-26,59.378,59.377,58.8132,54.0242,49.5492,59.324
2018-01-29,59.324,59.4,59.0364,54.1691,49.6355,58.869
2018-01-30,58.869,58.886,59.0484,54.31,49.7198,59.111
2018-01-31,59.111,59.191,59.1577,54.4438,49.8015,59.079
2018-02-01,59.079,58.8,59.1522,54.5895,49.8834,55.96
2018-02-02,55.96,56.371,58.4686,54.674,49.9491,53.12
2018-02-05,53.12,55.031,57.2277,54.6861,49.9997,54.222
2018-02-06,54.222,51.699,56.2983,54.7186,50.0561,52.771
2018-02-07,52.771,54.249,55.0302,54.7175,50.1002,50.386
2018-02-08,50.386,52.994,53.2914,54.6532,50.1299,52.314
