ticker,BALL US Equity,BALL US Equity,BALL US Equity,BALL US Equity,BALL US Equity,Close Tomorrow
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,
date,,,,,,
2012-02-29,20.04,20.025,18.1999,19.968,19.0603,19.99
2012-03-01,19.99,20.06,18.2036,19.981,19.1138,19.905
2012-03-02,19.905,19.97,18.207,19.984,19.1661,19.845
2012-03-05,19.845,19.885,18.2081,19.963,19.212,19.64
2012-03-06,19.64,19.65,18.2077,19.884,19.2505,19.73
2012-03-07,19.73,19.695,18.2088,19.822,19.2884,19.935
2012-03-08,19.935,19.82,18.2118,19.811,19.3291,19.86
2012-03-09,19.86,19.93,18.215,19.802,19.3675,19.845
2012-03-12,19.845,19.815,18.2179,19.802,19.4133,20.19
2012-03-13,20.19,19.905,18.2218,19.912,19.4591,20.15
2012-03-14,20.15,20.15,18.2249,19.996,19.505,20.315
2012-03-15,20.315,20.14,18.2277,20.072,19.5481,20.695
2012-03-16,20.695,20.31,18.2343,20.239,19.5995,20.695
2012-03-19,20.695,20.73,18.2413,20.409,19.6507,20.635
2012-03-20,20.635,20.58,18.2493,20.498,19.6922,20.54
2012-03-21,20.54,20.68,18.257,20.576,19.7347,20.415
2012-03-22,20.415,20.355,18.2622,20.596,19.7744,20.545
2012-03-23,20.545,20.48,18.2696,20.566,19.8162,20.765
2012-03-26,20.765,20.705,18.2768,20.58,19.8533,21.175
2012-03-27,21.175,20.79,18.2874,20.688,19.9004,21.22
2012-03-28,21.22,21.13,18.2986,20.824,19.9534,21.375
2012-03-29,21.375,21.075,18.3097,21.016,20.004,21.44
2012-03-30,21.44,21.48,18.323,21.195,20.0513,21.55
2012-04-02,21.55,21.27,18.3371,21.352,20.1032,21.775
2012-04-03,21.775,21.575,18.3514,21.472,20.1608,21.81
2012-04-04,21.81,21.65,18.366,21.59,20.2195,21.785
2012-04-05,21.785,21.74,18.3797,21.672,20.2782,21.715
2012-04-09,21.715,21.535,18.3932,21.727,20.3189,21.225
2012-04-10,21.225,21.645,18.4048,21.662,20.349,21.365
2012-04-11,21.365,21.685,18.4179,21.58,20.3845,21.405
2012-04-12,21.405,21.395,18.4305,21.499,20.42,21.385
2012-04-13,21.385,21.37,18.4422,21.419,20.4445,21.39
2012-04-16,21.39,21.215,18.454,21.354,20.4753,21.575
2012-04-17,21.575,21.575,18.4657,21.424,20.5088,21.515
2012-04-18,21.515,21.495,18.4754,21.454,20.5391,21.65
2012-04-19,21.65,21.525,18.4854,21.503,20.5741,21.76
2012-04-20,21.76,21.695,18.4951,21.578,20.6108,21.435
2012-04-23,21.435,21.605,18.5021,21.587,20.6391,21.48
2012-04-24,21.48,21.44,18.5086,21.568,20.6706,21.5
2012-04-25,21.5,21.635,18.5163,21.565,20.701,20.815
2012-04-26,20.815,21.365,18.5216,21.398,20.7186,20.89
2012-04-27,20.89,20.895,18.5267,21.224,20.7391,20.88
2012-04-30,20.88,20.9,18.5329,21.113,20.7535,20.915
2012-05-01,20.915,20.875,18.5389,21.0,20.7707,20.735
2012-05-02,20.735,20.775,18.5469,20.847,20.783,20.725
2012-05-03,20.725,20.73,18.554,20.829,20.8005,20.38
2012-05-04,20.38,20.7,18.5592,20.727,20.8096,20.46
2012-05-07,20.46,20.345,18.5634,20.643,20.821,20.46
2012-05-08,20.46,20.315,18.5674,20.552,20.8312,20.455
2012-05-09,20.455,20.27,18.5708,20.496,20.8396,20.63
2012-05-10,20.63,20.57,18.575,20.477,20.8514,20.48
2012-05-11,20.48,20.48,18.5792,20.497,20.8612,20.24
2012-05-14,20.24,20.3,18.584,20.453,20.8679,20.17
2012-05-15,20.17,20.205,18.5878,20.395,20.8744,19.95
2012-05-16,19.95,20.205,18.5922,20.294,20.8806,19.445
2012-05-17,19.445,19.95,18.598,20.057,20.8749,19.33
2012-05-18,19.33,19.63,18.6034,19.827,20.8628,19.635
2012-05-21,19.635,19.33,18.6136,19.706,20.8583,19.53
2012-05-22,19.53,19.685,18.6226,19.578,20.852,19.765
2012-05-23,19.765,19.44,18.6396,19.541,20.8435,19.93
2012-05-24,19.93,19.775,18.6493,19.638,20.8391,19.94
2012-05-25,19.94,19.975,18.664,19.76,20.8316,20.18
2012-05-29,20.18,20.05,18.676,19.869,20.8213,20.0
2012-05-30,20.0,20.015,18.6862,19.963,20.8074,19.985
2012-05-31,19.985,19.955,18.6954,20.007,20.7944,19.665
2012-06-01,19.665,19.69,18.7043,19.954,20.7769,19.77
2012-06-04,19.77,19.665,18.7138,19.92,20.764,19.845
2012-06-05,19.845,19.66,18.727,19.853,20.75,20.28
2012-06-06,20.28,19.955,18.7434,19.909,20.7403,20.17
2012-06-07,20.17,20.44,18.7598,19.946,20.7202,20.575
2012-06-08,20.575,20.085,18.7754,20.128,20.7073,20.38
2012-06-11,20.38,20.68,18.7895,20.25,20.6874,20.585
2012-06-12,20.585,20.445,18.8059,20.398,20.6703,20.55
2012-06-13,20.55,20.54,18.8211,20.452,20.6503,20.78
2012-06-14,20.78,20.58,18.8359,20.574,20.6304,21.375
2012-06-15,21.375,20.855,18.8533,20.734,20.6217,21.245
2012-06-18,21.245,21.26,18.8697,20.907,20.6109,21.355
2012-06-19,21.355,21.35,18.8872,21.061,20.6037,21.22
2012-06-20,21.22,21.355,18.9058,21.195,20.6036,20.74
2012-06-21,20.74,21.215,18.9224,21.187,20.5911,20.82
2012-06-22,20.82,20.795,18.9381,21.076,20.5794,20.205
2012-06-25,20.205,20.5,18.952,20.868,20.5558,20.015
2012-06-26,20.015,20.19,18.967,20.6,20.5283,20.08
2012-06-27,20.08,20.025,18.9831,20.372,20.4984,20.285
2012-06-28,20.285,19.99,18.9998,20.281,20.4738,20.525
2012-06-29,20.525,20.62,19.017,20.222,20.4513,20.26
2012-07-02,20.26,20.545,19.0327,20.233,20.4213,20.525
2012-07-03,20.525,20.24,19.0495,20.335,20.4031,20.405
2012-07-05,20.405,20.455,19.0673,20.4,20.3816,20.29
2012-07-06,20.29,20.255,19.085,20.401,20.3574,20.24
2012-07-09,20.24,20.305,19.1042,20.344,20.3459,20.39
2012-07-10,20.39,20.36,19.128,20.37,20.3359,20.19
2012-07-11,20.19,20.35,19.1516,20.303,20.3221,20.025
2012-07-12,20.025,20.105,19.1731,20.227,20.3043,20.615
2012-07-13,20.615,20.11,19.1958,20.292,20.3019,20.5
2012-07-16,20.5,20.655,19.2201,20.344,20.2974,20.69
2012-07-17,20.69,20.615,19.2445,20.404,20.3036,20.755
2012-07-18,20.755,20.605,19.2707,20.517,20.3095,21.155
2012-07-19,21.155,20.82,19.301,20.743,20.3234,20.885
2012-07-20,20.885,21.005,19.3266,20.797,20.332,20.67
2012-07-23,20.67,20.58,19.3508,20.831,20.3328,20.415
2012-07-24,20.415,20.625,19.3715,20.776,20.3315,20.265
2012-07-25,20.265,20.51,19.3917,20.678,20.332,20.48
2012-07-26,20.48,21.045,19.4108,20.543,20.3382,20.945
2012-07-27,20.945,20.61,19.4317,20.555,20.3581,20.95
2012-07-30,20.95,20.915,19.4524,20.611,20.3882,20.78
2012-07-31,20.78,20.92,19.4727,20.684,20.4172,20.22
2012-08-01,20.22,20.77,19.4889,20.675,20.4289,19.8
2012-08-02,19.8,20.06,19.5042,20.539,20.4343,20.55
2012-08-03,20.55,20.11,19.5213,20.46,20.45,20.63
2012-08-06,20.63,20.57,19.5392,20.396,20.464,20.77
2012-08-07,20.77,20.705,19.5568,20.394,20.4806,20.71
2012-08-08,20.71,20.555,19.5733,20.492,20.4912,20.865
2012-08-09,20.865,20.675,19.5898,20.705,20.5085,21.005
2012-08-10,21.005,20.815,19.6088,20.796,20.5289,21.01
2012-08-13,21.01,20.95,19.6271,20.872,20.5558,21.005
2012-08-14,21.005,21.085,19.6428,20.919,20.5805,21.325
2012-08-15,21.325,20.975,19.6602,21.042,20.6101,21.57
2012-08-16,21.57,21.3,19.6817,21.183,20.6359,21.53
2012-08-17,21.53,21.635,19.7048,21.288,20.6631,21.455
2012-08-20,21.455,21.5,19.7272,21.377,20.6807,21.215
2012-08-21,21.215,21.44,19.7463,21.419,20.6974,21.38
2012-08-22,21.38,21.175,19.766,21.43,20.7133,21.085
2012-08-23,21.085,21.37,19.7843,21.333,20.724,21.065
2012-08-24,21.065,21.04,19.8009,21.24,20.7297,20.975
2012-08-27,20.975,21.07,19.8206,21.144,20.7217,20.94
2012-08-28,20.94,20.98,19.8391,21.089,20.7156,20.94
2012-08-29,20.94,20.87,19.8552,21.001,20.7073,20.905
2012-08-30,20.905,20.84,19.8729,20.965,20.701,21.085
2012-08-31,21.085,21.0,19.8914,20.969,20.7079,20.89
2012-09-04,20.89,21.085,19.9102,20.952,20.7093,21.09
2012-09-05,21.09,20.905,19.9307,20.982,20.727,21.345
2012-09-06,21.345,21.195,19.9527,21.063,20.7536,21.39
2012-09-07,21.39,21.435,19.9758,21.16,20.7798,21.345
2012-09-10,21.345,21.3,19.9993,21.212,20.801,21.475
2012-09-11,21.475,21.43,20.0241,21.329,20.82,21.515
2012-09-12,21.515,21.415,20.0487,21.414,20.8451,21.77
2012-09-13,21.77,21.505,20.0726,21.499,20.87,21.64
2012-09-14,21.64,21.8,20.0958,21.549,20.8947,21.575
2012-09-17,21.575,21.6,20.1159,21.595,20.9204,21.56
2012-09-18,21.56,21.545,20.1362,21.612,20.9468,21.485
2012-09-19,21.485,21.56,20.1563,21.606,20.9687,21.34
2012-09-20,21.34,21.37,20.175,21.52,20.9917,21.255
2012-09-21,21.255,21.555,20.1935,21.443,21.0163,21.3
2012-09-24,21.3,21.2,20.2123,21.388,21.03,21.11
2012-09-25,21.11,21.315,20.232,21.298,21.0422,21.15
2012-09-26,21.15,21.11,20.2504,21.231,21.0514,21.175
2012-09-27,21.175,21.375,20.2705,21.198,21.0598,21.155
2012-09-28,21.155,21.085,20.2907,21.178,21.0598,21.235
2012-10-01,21.235,21.255,20.3115,21.165,21.0668,21.095
2012-10-02,21.095,21.205,20.3299,21.162,21.0753,21.28
2012-10-03,21.28,21.14,20.3498,21.188,21.0926,21.375
2012-10-04,21.375,21.385,20.3702,21.228,21.1148,21.395
2012-10-05,21.395,21.49,20.3894,21.276,21.1331,21.335
2012-10-08,21.335,21.36,20.4075,21.296,21.1409,21.13
2012-10-09,21.13,21.355,20.424,21.303,21.1445,20.775
2012-10-10,20.775,20.97,20.4384,21.202,21.1444,20.755
2012-10-11,20.755,20.89,20.4524,21.078,21.1551,20.655
2012-10-12,20.655,20.72,20.4679,20.93,21.1722,20.885
2012-10-15,20.885,20.66,20.4829,20.84,21.1789,21.195
2012-10-16,21.195,20.96,20.4996,20.853,21.1902,21.515
2012-10-17,21.515,21.25,20.5163,21.001,21.2051,21.475
2012-10-18,21.475,21.385,20.5331,21.145,21.2204,21.33
2012-10-19,21.33,21.475,20.5491,21.28,21.2297,21.345
2012-10-22,21.345,21.27,20.563,21.372,21.2365,21.0
2012-10-23,21.0,21.07,20.5759,21.333,21.2363,20.965
2012-10-24,20.965,21.095,20.5886,21.223,21.2355,21.25
2012-10-25,21.25,21.5,20.6026,21.178,21.234,21.405
2012-10-26,21.405,21.285,20.615,21.193,21.2307,21.415
2012-10-31,21.415,21.455,20.628,21.207,21.2284,21.715
2012-11-01,21.715,21.385,20.6437,21.35,21.2336,21.69
2012-11-02,21.69,21.805,20.658,21.495,21.2431,21.605
2012-11-05,21.605,21.555,20.6706,21.566,21.2476,22.015
2012-11-06,22.015,21.675,20.6859,21.688,21.2662,21.98
2012-11-07,21.98,21.9,20.7013,21.801,21.2845,21.765
2012-11-08,21.765,21.985,20.7158,21.811,21.3003,21.925
2012-11-09,21.925,21.755,20.7312,21.858,21.32,21.85
2012-11-12,21.85,21.955,20.742,21.907,21.3382,21.685
2012-11-13,21.685,21.765,20.7518,21.841,21.3538,21.5
2012-11-14,21.5,21.67,20.7614,21.745,21.3621,21.62
2012-11-15,21.62,21.5,20.7713,21.716,21.3767,21.67
2012-11-16,21.67,21.585,20.7789,21.665,21.3883,22.325
2012-11-19,22.325,21.82,20.7913,21.76,21.4079,22.375
2012-11-20,22.375,22.3,20.8036,21.898,21.4276,22.305
2012-11-21,22.305,22.38,20.8152,22.059,21.4468,22.535
2012-11-23,22.535,22.405,20.8283,22.242,21.468,22.39
2012-11-26,22.39,22.33,20.8407,22.386,21.4855,22.315
2012-11-27,22.315,22.32,20.8521,22.384,21.4964,22.37
2012-11-28,22.37,22.265,20.8645,22.383,21.511,22.37
2012-11-29,22.37,22.4,20.8764,22.396,21.5269,22.345
2012-11-30,22.345,22.38,20.8885,22.358,21.5426,21.97
2012-12-03,21.97,22.46,20.899,22.274,21.5523,21.85
2012-12-04,21.85,22.02,20.9074,22.181,21.5625,21.805
2012-12-05,21.805,21.825,20.9162,22.068,21.5735,22.095
2012-12-06,22.095,21.83,20.9261,22.013,21.5894,22.075
2012-12-07,22.075,22.125,20.9372,21.959,21.6087,22.27
2012-12-10,22.27,22.085,20.9489,22.019,21.6311,22.375
2012-12-11,22.375,22.3,20.9613,22.124,21.6551,22.235
2012-12-12,22.235,22.425,20.9728,22.21,21.6767,22.275
2012-12-13,22.275,22.225,20.984,22.246,21.6975,22.125
2012-12-14,22.125,22.205,20.9944,22.256,21.7181,22.1
2012-12-17,22.1,22.01,21.0049,22.222,21.7345,22.1
2012-12-18,22.1,22.065,21.0159,22.167,21.749,22.285
2012-12-19,22.285,22.14,21.0281,22.177,21.7668,22.73
2012-12-20,22.73,22.28,21.0436,22.268,21.7947,22.4
2012-12-21,22.4,22.445,21.0569,22.323,21.8201,22.51
2012-12-24,22.51,22.395,21.0698,22.405,21.8548,22.455
2012-12-26,22.455,22.56,21.0828,22.476,21.8888,22.32
2012-12-27,22.32,22.48,21.0951,22.483,21.9221,22.145
2012-12-28,22.145,22.175,21.1049,22.366,21.9473,22.375
2012-12-31,22.375,22.075,21.116,22.361,21.9709,23.025
2013-01-02,23.025,22.71,21.1296,22.464,22.0011,23.22
2013-01-03,23.22,23.05,21.1422,22.617,22.036,23.25
2013-01-04,23.25,23.295,21.155,22.803,22.0744,23.045
2013-01-07,23.045,23.15,21.167,22.983,22.1084,22.705
2013-01-08,22.705,22.74,21.1779,23.049,22.1425,22.805
2013-01-09,22.805,22.78,21.1898,23.005,22.1793,22.805
2013-01-10,22.805,22.825,21.2011,22.922,22.2104,22.7
2013-01-11,22.7,22.825,21.2108,22.812,22.2363,22.795
2013-01-14,22.795,22.695,21.2189,22.762,22.2639,22.885
2013-01-15,22.885,22.67,21.2272,22.798,22.2873,22.755
2013-01-16,22.755,22.81,21.2341,22.788,22.3086,23.155
2013-01-17,23.155,22.795,21.2427,22.858,22.3396,23.325
2013-01-18,23.325,23.095,21.2516,22.983,22.3658,23.27
2013-01-22,23.27,23.325,21.259,23.078,22.3916,23.26
2013-01-23,23.26,23.225,21.2663,23.153,22.4215,23.26
2013-01-24,23.26,23.295,21.2737,23.254,22.4482,23.305
2013-01-25,23.305,23.34,21.2816,23.284,22.4773,23.05
2013-01-28,23.05,23.31,21.2908,23.229,22.5046,23.11
2013-01-29,23.11,23.065,21.2995,23.197,22.5368,22.965
2013-01-30,22.965,23.165,21.3073,23.138,22.5637,22.26
2013-01-31,22.26,22.575,21.3117,22.938,22.5755,22.795
2013-02-01,22.795,22.36,21.3187,22.836,22.5849,22.475
2013-02-04,22.475,22.68,21.3232,22.721,22.5869,22.77
2013-02-05,22.77,22.57,21.3295,22.653,22.5962,22.665
2013-02-06,22.665,22.665,21.3345,22.593,22.5988,22.605
2013-02-07,22.605,22.705,21.3388,22.662,22.6031,22.68
2013-02-08,22.68,22.635,21.345,22.639,22.6104,22.57
2013-02-11,22.57,22.67,21.3504,22.658,22.6144,22.445
2013-02-12,22.445,22.645,21.3551,22.593,22.6159,22.6
2013-02-13,22.6,22.595,21.3641,22.58,22.621,22.605
2013-02-14,22.605,22.53,21.3727,22.58,22.6337,22.77
2013-02-15,22.77,22.81,21.3821,22.598,22.6521,22.545
2013-02-19,22.545,22.79,21.3903,22.593,22.6669,22.265
2013-02-20,22.265,22.51,21.3979,22.557,22.6703,22.03
2013-02-21,22.03,22.165,21.4044,22.443,22.6694,22.17
2013-02-22,22.17,22.135,21.4134,22.356,22.6674,21.73
2013-02-25,21.73,22.31,21.4197,22.148,22.6545,21.905
2013-02-26,21.905,21.8,21.4269,22.02,22.6479,22.155
2013-02-27,22.155,21.825,21.4354,21.998,22.6455,22.205
2013-02-28,22.205,22.135,21.4433,22.033,22.6471,22.11
2013-03-01,22.11,22.17,21.4515,22.021,22.6473,21.995
2013-03-04,21.995,22.035,21.4602,22.074,22.6452,22.095
2013-03-05,22.095,22.06,21.4699,22.112,22.6414,22.135
2013-03-06,22.135,22.235,21.4808,22.108,22.6295,22.23
2013-03-07,22.23,22.19,21.4947,22.113,22.6261,22.425
2013-03-08,22.425,22.32,21.5102,22.176,22.6244,22.52
2013-03-11,22.52,22.375,21.5246,22.281,22.6257,22.545
2013-03-12,22.545,22.535,21.5397,22.371,22.6302,22.89
2013-03-13,22.89,22.57,21.5553,22.522,22.6451,23.01
2013-03-14,23.01,22.95,21.5707,22.678,22.6578,23.005
2013-03-15,23.005,22.975,21.5861,22.794,22.6574,22.905
2013-03-18,22.905,22.775,21.5997,22.871,22.6511,22.995
2013-03-19,22.995,22.98,21.6147,22.961,22.646,23.105
2013-03-20,23.105,23.1,21.6303,23.004,22.6472,22.925
2013-03-21,22.925,22.985,21.6466,22.987,22.6516,22.935
2013-03-22,22.935,22.965,21.6624,22.973,22.6542,23.035
2013-03-25,23.035,23.0,21.6783,22.999,22.6588,23.24
2013-03-26,23.24,23.13,21.6931,23.048,22.6696,23.67
2013-03-27,23.67,23.105,21.7106,23.161,22.6871,23.79
2013-03-28,23.79,23.665,21.7267,23.334,22.7052,23.65
2013-04-01,23.65,23.74,21.743,23.477,22.7231,24.005
2013-04-02,24.005,23.69,21.7602,23.671,22.7401,23.485
2013-04-03,23.485,23.98,21.7748,23.72,22.7433,23.57
2013-04-04,23.57,23.525,21.7888,23.7,22.7493,23.495
2013-04-05,23.495,23.37,21.7994,23.641,22.754,23.635
2013-04-08,23.635,23.5,21.8113,23.638,22.7615,23.71
2013-04-09,23.71,23.645,21.8231,23.579,22.7696,24.085
2013-04-10,24.085,23.81,21.8374,23.699,22.7903,24.065
2013-04-11,24.065,24.105,21.854,23.798,22.8094,23.945
2013-04-12,23.945,24.0,21.8697,23.888,22.829,23.195
2013-04-15,23.195,23.665,21.8846,23.8,22.8477,23.465
2013-04-16,23.465,23.31,21.9019,23.751,22.8611,23.29
2013-04-17,23.29,23.32,21.9179,23.592,22.8774,22.975
2013-04-18,22.975,23.42,21.9314,23.374,22.8815,23.215
2013-04-19,23.215,23.055,21.9448,23.228,22.8925,23.36
2013-04-22,23.36,23.27,21.9603,23.261,22.9076,23.49
2013-04-23,23.49,23.445,21.9752,23.266,22.9238,23.67
2013-04-24,23.67,23.595,21.9915,23.342,22.9458,22.545
2013-04-25,22.545,22.35,22.0028,23.256,22.9478,22.015
2013-04-26,22.015,22.475,22.0116,23.016,22.9361,22.23
2013-04-29,22.23,22.015,22.0208,22.79,22.9286,22.06
2013-04-30,22.06,22.205,22.0302,22.504,22.9144,22.345
2013-05-01,22.345,22.065,22.0418,22.239,22.9104,22.475
2013-05-02,22.475,22.37,22.0511,22.225,22.9146,22.67
2013-05-03,22.67,22.64,22.0619,22.356,22.9274,22.7
2013-05-06,22.7,22.555,22.072,22.45,22.938,22.745
2013-05-07,22.745,22.645,22.0819,22.587,22.9583,22.71
2013-05-08,22.71,22.645,22.0897,22.66,22.9744,22.945
2013-05-09,22.945,22.735,22.1,22.754,22.9902,22.985
2013-05-10,22.985,22.995,22.1116,22.817,23.0058,22.8
2013-05-13,22.8,22.845,22.1235,22.837,23.0196,22.83
2013-05-14,22.83,22.78,22.1363,22.854,23.0363,22.785
2013-05-15,22.785,22.75,22.1479,22.869,23.0501,22.63
2013-05-16,22.63,22.66,22.1563,22.806,23.06,22.875
2013-05-17,22.875,22.77,22.1659,22.784,23.0729,23.03
2013-05-20,23.03,22.865,22.1772,22.83,23.085,23.145
2013-05-21,23.145,23.03,22.1918,22.893,23.0975,22.83
2013-05-22,22.83,23.085,22.2069,22.902,23.1032,22.63
2013-05-23,22.63,22.685,22.2173,22.902,23.098,22.195
2013-05-24,22.195,22.45,22.2252,22.766,23.0817,22.25
2013-05-28,22.25,22.365,22.2326,22.61,23.0666,21.97
2013-05-29,21.97,22.155,22.2389,22.375,23.0479,21.78
2013-05-30,21.78,21.93,22.2434,22.165,23.0236,21.58
2013-05-31,21.58,21.68,22.2463,21.955,22.9931,21.68
2013-06-03,21.68,21.565,22.2497,21.852,22.9682,21.68
2013-06-04,21.68,21.62,22.253,21.738,22.9431,21.36
2013-06-05,21.36,21.57,22.2532,21.616,22.9096,21.41
2013-06-06,21.41,21.325,22.2524,21.542,22.873,21.79
2013-06-07,21.79,21.5,22.2537,21.584,22.8354,21.715
2013-06-10,21.715,21.825,22.255,21.591,22.7939,21.45
2013-06-11,21.45,21.475,22.2562,21.545,22.7499,21.22
2013-06-12,21.22,21.555,22.2554,21.517,22.6942,21.7
2013-06-13,21.7,21.18,22.2585,21.575,22.6585,21.67
2013-06-14,21.67,21.705,22.2615,21.551,22.6205,21.635
2013-06-17,21.635,21.79,22.2648,21.535,22.5833,21.595
2013-06-18,21.595,21.63,22.2681,21.564,22.5425,21.61
2013-06-19,21.61,21.66,22.2714,21.642,22.5005,21.315
2013-06-20,21.315,21.445,22.2735,21.565,22.4451,21.275
2013-06-21,21.275,21.455,22.2744,21.486,22.3893,21.015
2013-06-24,21.015,21.03,22.275,21.362,22.3307,21.065
2013-06-25,21.065,21.145,22.2749,21.256,22.2881,21.015
2013-06-26,21.015,21.135,22.2733,21.137,22.2391,21.07
2013-06-27,21.07,21.15,22.2717,21.088,22.1947,20.77
2013-06-28,20.77,21.01,22.2688,20.987,22.1506,20.925
2013-07-01,20.925,20.85,22.266,20.969,22.1048,21.09
2013-07-02,21.09,20.915,22.2639,20.974,22.0594,21.04
2013-07-03,21.04,21.025,22.2603,20.979,22.0104,21.27
2013-07-05,21.27,21.08,22.2584,21.019,21.9624,21.425
2013-07-08,21.425,21.315,22.2577,21.15,21.94,21.84
2013-07-09,21.84,21.505,22.2591,21.333,21.9365,22.075
2013-07-10,22.075,21.845,22.262,21.53,21.9334,22.605
2013-07-11,22.605,22.395,22.2683,21.843,21.9443,22.69
2013-07-12,22.69,22.57,22.2755,22.127,21.9512,22.555
2013-07-15,22.555,22.67,22.2818,22.353,21.9528,22.39
2013-07-16,22.39,22.55,22.2882,22.463,21.9472,22.23
2013-07-17,22.23,22.425,22.2936,22.494,21.9378,22.585
2013-07-18,22.585,22.36,22.3006,22.49,21.9346,22.585
2013-07-19,22.585,22.68,22.3078,22.469,21.9321,22.83
2013-07-22,22.83,22.59,22.3158,22.524,21.9298,22.825
2013-07-23,22.825,22.87,22.3244,22.611,21.9266,22.745
2013-07-24,22.745,22.845,22.3317,22.714,21.9255,22.615
2013-07-25,22.615,22.67,22.3379,22.72,21.9212,22.475
2013-07-26,22.475,22.59,22.3433,22.698,21.915,22.435
2013-07-29,22.435,22.465,22.3488,22.619,21.9111,22.475
2013-07-30,22.475,22.41,22.3556,22.549,21.9031,22.395
2013-07-31,22.395,22.495,22.3637,22.479,21.8904,22.785
2013-08-01,22.785,22.52,22.3738,22.513,21.8832,22.925
2013-08-02,22.925,22.725,22.3852,22.603,21.8851,22.64
2013-08-05,22.64,22.87,22.3939,22.644,21.8853,22.14
2013-08-06,22.14,22.625,22.3987,22.577,21.8842,22.195
2013-08-07,22.195,22.115,22.4021,22.537,21.8831,22.28
2013-08-08,22.28,22.255,22.4061,22.436,21.8893,22.335
2013-08-09,22.335,22.285,22.4111,22.318,21.9004,22.48
2013-08-12,22.48,22.27,22.4168,22.286,21.9184,22.645
2013-08-13,22.645,22.515,22.425,22.387,21.9377,22.7
2013-08-14,22.7,22.595,22.4337,22.488,21.9581,22.325
2013-08-15,22.325,22.58,22.4391,22.497,21.9774,22.505
2013-08-16,22.505,22.445,22.4446,22.531,21.9993,22.77
2013-08-19,22.77,22.44,22.4513,22.589,22.0189,23.09
2013-08-20,23.09,22.765,22.4582,22.678,22.0464,22.725
2013-08-21,22.725,22.96,22.4634,22.683,22.0719,23.015
2013-08-22,23.015,22.695,22.4704,22.821,22.1078,22.85
2013-08-23,22.85,22.92,22.4746,22.89,22.1308,22.755
2013-08-26,22.755,22.84,22.4785,22.887,22.1525,22.535
2013-08-27,22.535,22.51,22.4823,22.776,22.1705,22.26
2013-08-28,22.26,22.53,22.484,22.683,22.1838,22.405
2013-08-29,22.405,22.155,22.4868,22.561,22.1997,22.21
2013-08-30,22.21,22.405,22.4894,22.433,22.2176,22.145
2013-09-03,22.145,22.475,22.4926,22.311,22.235,22.26
2013-09-04,22.26,22.11,22.4958,22.256,22.2599,22.21
2013-09-05,22.21,22.24,22.4985,22.246,22.2828,22.2
2013-09-06,22.2,22.225,22.4979,22.205,22.3065,22.515
2013-09-09,22.515,22.165,22.4986,22.266,22.3354,22.655
2013-09-10,22.655,22.625,22.5004,22.368,22.3731,22.62
2013-09-11,22.62,22.665,22.5008,22.44,22.407,22.32
2013-09-12,22.32,22.61,22.5004,22.462,22.4316,22.23
2013-09-13,22.23,22.3,22.5,22.468,22.4554,22.835
2013-09-16,22.835,22.515,22.5023,22.532,22.4867,22.89
2013-09-17,22.89,22.835,22.5049,22.579,22.516,23.23
2013-09-18,23.23,22.845,22.5094,22.701,22.5438,23.04
2013-09-19,23.04,23.225,22.5147,22.845,22.5631,22.895
2013-09-20,22.895,23.075,22.5199,22.978,22.5689,22.815
2013-09-23,22.815,22.79,22.525,22.974,22.5714,22.72
2013-09-24,22.72,22.785,22.5281,22.94,22.5747,22.7
2013-09-25,22.7,22.41,22.5312,22.834,22.5809,22.735
2013-09-26,22.735,22.765,22.5336,22.773,22.591,22.5
2013-09-27,22.5,22.56,22.5342,22.694,22.5893,22.44
2013-09-30,22.44,22.325,22.5352,22.619,22.5864,22.71
2013-10-01,22.71,22.44,22.5374,22.617,22.584,22.745
2013-10-02,22.745,22.59,22.5405,22.626,22.5824,22.45
2013-10-03,22.45,22.75,22.5422,22.569,22.5765,22.595
2013-10-04,22.595,22.44,22.5447,22.588,22.5761,22.445
2013-10-07,22.445,22.41,22.5455,22.589,22.5755,22.33
2013-10-08,22.33,22.345,22.5435,22.513,22.5734,22.32
2013-10-09,22.32,22.35,22.5431,22.428,22.5703,22.38
2013-10-10,22.38,22.51,22.5425,22.414,22.57,22.74
2013-10-11,22.74,22.42,22.5439,22.443,22.5691,22.785
2013-10-14,22.785,22.625,22.5462,22.511,22.5663,22.39
2013-10-15,22.39,22.69,22.5474,22.523,22.5613,22.61
2013-10-16,22.61,22.535,22.5486,22.581,22.5707,23.015
2013-10-17,23.015,22.58,22.5486,22.708,22.5871,23.085
2013-10-18,23.085,23.115,22.5479,22.777,22.6032,23.015
2013-10-21,23.015,23.07,22.5467,22.823,22.6168,23.29
2013-10-22,23.29,23.11,22.5479,23.003,22.633,23.005
2013-10-23,23.005,23.09,22.5494,23.082,22.6402,23.93
2013-10-24,23.93,23.5,22.5551,23.265,22.6648,24.3
2013-10-25,24.3,23.98,22.5625,23.508,22.7043,24.385
2013-10-28,24.385,24.31,22.571,23.782,22.7419,24.43
2013-10-29,24.43,24.435,22.5791,24.01,22.7751,24.275
2013-10-30,24.275,24.485,22.5861,24.264,22.7988,24.445
2013-10-31,24.445,24.275,22.5945,24.367,22.8332,24.44
2013-11-01,24.44,24.465,22.6009,24.395,22.8617,24.74
