ticker,TSLA US Equity,TSLA US Equity,TSLA US Equity,TSLA US Equity,TSLA US Equity,Close Tomorrow
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,
date,,,,,,
2020-05-21,55.173,54.4,54.1863,43.4311,31.3249,54.459
2020-05-22,54.459,54.812,54.4224,43.7729,31.5194,54.591
2020-05-26,54.591,55.633,54.4923,44.1359,31.713,54.682
2020-05-27,54.682,54.724,54.6552,44.6361,31.908,53.721
2020-05-28,53.721,54.234,54.5252,45.1369,32.1003,55.667
2020-05-29,55.667,53.917,54.6239,45.7686,32.3003,59.873
2020-06-01,59.873,57.2,55.7068,46.3959,32.5265,58.771
2020-06-02,58.771,59.647,56.5427,47.0012,32.7484,58.864
2020-06-03,58.864,59.208,57.3791,47.5995,32.9694,57.625
2020-06-04,57.625,59.325,58.16,48.0786,33.182,59.044
2020-06-05,59.044,58.523,58.8355,48.5405,33.4019,63.328
2020-06-08,63.328,61.267,59.5264,49.1029,33.6449,62.711
2020-06-09,62.711,62.667,60.3145,49.6713,33.8844,68.337
2020-06-10,68.337,66.125,62.2091,50.3685,34.1556,64.856
2020-06-11,64.856,66.013,63.6552,50.967,34.4083,62.352
2020-06-12,62.352,65.333,64.3168,51.5719,34.6487,66.06
2020-06-15,66.06,61.186,64.8632,52.2872,34.9071,65.475
2020-06-16,65.475,67.457,65.416,52.9567,35.1606,66.119
2020-06-17,66.119,65.847,64.9725,53.5907,35.416,66.931
2020-06-18,66.931,66.867,65.3875,54.2021,35.6756,66.727
2020-06-19,66.727,67.519,66.2624,54.8048,35.9357,66.288
2020-06-22,66.288,66.663,66.308,55.3666,36.1906,66.785
2020-06-23,66.785,66.592,66.57,55.8343,36.4487,64.057
2020-06-24,64.057,66.274,66.1575,56.169,36.6917,65.732
2020-06-25,65.732,63.618,65.9177,56.5105,36.9419,63.983
2020-06-26,63.983,66.319,65.3689,56.7965,37.1794,67.29
2020-06-29,67.29,64.601,65.5693,57.1371,37.4339,71.987
2020-06-30,71.987,67.1,66.6097,57.5817,37.7121,74.642
2020-07-01,74.642,72.2,68.7268,58.159,38.0044,80.577
2020-07-02,80.577,81.432,71.6959,58.7944,38.3257,91.439
2020-07-06,91.439,85.113,77.1871,59.6823,38.7017,92.657
2020-07-07,92.657,93.667,82.2605,60.5686,39.0828,91.059
2020-07-08,91.059,93.667,86.0748,61.3247,39.4579,92.952
2020-07-09,92.952,93.133,89.7368,62.1583,39.8422,102.977
2020-07-10,102.977,93.067,94.2167,63.1505,40.2827,99.804
2020-07-13,99.804,110.6,95.8897,64.1041,40.7055,101.12
2020-07-14,101.12,103.733,97.5823,65.1914,41.1302,103.067
2020-07-15,103.067,102.867,99.984,66.2378,41.5649,100.043
2020-07-16,100.043,98.477,101.4021,67.2144,41.9848,100.056
2020-07-17,100.056,100.897,100.818,68.172,42.4035,109.533
2020-07-20,109.533,101.267,102.7639,69.3227,42.8701,104.557
2020-07-21,104.557,109.329,103.4513,70.3212,43.3152,106.155
2020-07-22,106.155,106.6,104.0689,71.3626,43.7689,100.871
2020-07-23,100.871,111.93,104.2347,72.3008,44.194,94.467
2020-07-24,94.467,94.401,103.1168,73.1356,44.5863,102.64
2020-07-27,102.64,95.667,101.7381,74.1173,45.018,98.433
2020-07-28,98.433,100.267,100.5132,75.0203,45.4286,99.941
2020-07-29,99.941,100.067,99.2703,75.9343,45.8457,99.166
2020-07-30,99.166,99.2,98.9292,76.8403,46.2558,95.384
2020-07-31,95.384,101.0,99.1127,77.6606,46.6468,99.0
2020-08-03,99.0,96.613,98.3847,78.5371,47.0552,99.133
2020-08-04,99.133,99.667,98.5248,79.4306,47.4635,99.001
2020-08-05,99.001,99.533,98.3369,80.3188,47.8729,99.305
2020-08-06,99.305,99.389,98.3648,81.2113,48.2849,96.847
2020-08-07,96.847,99.969,98.6575,82.0738,48.684,94.571
2020-08-10,94.571,96.533,97.7717,82.8519,49.0719,91.626
2020-08-11,91.626,93.067,96.2703,83.4869,49.4302,103.651
2020-08-12,103.651,98.0,97.2001,84.3845,49.8391,108.067
2020-08-13,108.067,107.4,98.9524,85.3686,50.2701,110.047
2020-08-14,110.047,110.999,101.5924,86.417,50.715,122.376
2020-08-17,122.376,111.8,107.1533,87.6837,51.2219,125.806
2020-08-18,125.806,126.599,113.9893,88.9332,51.7459,125.235
2020-08-19,125.235,124.333,118.3063,90.1837,52.2677,133.455
2020-08-20,133.455,124.045,123.384,91.4861,52.8291,136.665
2020-08-21,136.665,136.317,128.7076,92.9223,53.4067,134.28
2020-08-24,134.28,141.752,131.0884,94.3608,53.9692,134.889
2020-08-25,134.889,131.659,132.9051,95.7374,54.5318,143.545
2020-08-26,143.545,137.333,136.5669,97.2988,55.1372,149.25
2020-08-27,149.25,145.364,139.7259,98.9614,55.7684,147.56
2020-08-28,147.56,153.008,141.9048,100.574,56.3896,166.107
2020-08-31,166.107,148.203,148.2701,102.5616,57.1047,158.35
2020-09-01,158.35,167.38,152.9623,104.4028,57.78,149.123
2020-09-02,149.123,159.663,154.078,106.0496,58.4082,135.667
2020-09-03,135.667,135.743,151.3613,107.4818,58.9699,139.44
2020-09-04,139.44,134.27,149.7373,108.956,59.5473,110.07
2020-09-08,110.07,118.667,138.53,109.8777,59.9802,122.093
2020-09-09,122.093,118.867,131.2787,110.9738,60.4724,123.78
2020-09-10,123.78,128.737,126.21,112.0096,60.9803,124.24
2020-09-11,124.24,127.313,123.9247,113.0016,61.4894,139.873
2020-09-14,139.873,126.983,124.0113,114.1875,62.0791,149.92
2020-09-15,149.92,145.52,131.9813,115.3571,62.7183,147.253
2020-09-16,147.253,146.623,137.0133,116.4491,63.3446,141.143
2020-09-17,141.143,138.533,140.486,117.4507,63.9387,147.383
2020-09-18,147.383,149.313,145.1147,118.5394,64.5635,149.797
2020-09-21,149.797,151.043,147.0993,119.4758,65.2015,141.41
2020-09-22,141.41,143.2,145.3973,120.3079,65.7984,126.787
2020-09-23,126.787,135.053,141.304,120.8212,66.3204,129.263
2020-09-24,129.263,121.267,138.928,121.3451,66.8535,135.78
2020-09-25,135.78,131.157,136.6073,122.0599,67.4161,140.4
2020-09-28,140.4,141.54,134.728,122.8668,68.0006,139.69
2020-09-29,139.69,138.667,134.384,123.4699,68.5791,143.003
2020-09-30,143.003,140.44,137.6273,124.2388,69.1747,149.387
2020-10-01,149.387,146.92,141.652,125.1035,69.7944,138.363
2020-10-02,138.363,140.463,142.1687,125.8533,70.3599,141.893
2020-10-05,141.893,141.117,142.4673,126.8018,70.9383,137.993
2020-10-06,137.993,141.263,142.128,127.5089,71.4936,141.767
2020-10-07,141.767,139.957,141.8807,128.3756,72.0673,141.973
2020-10-08,141.973,146.147,140.398,129.2162,72.6374,144.667
2020-10-09,144.667,143.377,141.6587,130.1262,73.219,147.433
2020-10-12,147.433,147.333,142.7667,131.1672,73.8125,148.883
2020-10-13,148.883,147.783,144.9447,132.1649,74.4135,153.767
2020-10-14,153.767,149.927,147.3447,133.2576,75.0441,149.627
2020-10-15,149.627,150.103,148.8753,134.2701,75.6527,146.557
2020-10-16,146.557,151.48,149.2533,135.2151,76.2421,143.61
2020-10-19,143.61,148.747,148.4887,136.1503,76.8125,140.647
2020-10-20,140.647,143.917,146.8413,137.0719,77.3652,140.88
2020-10-21,140.88,140.9,144.264,138.0569,77.9133,141.93
2020-10-22,141.93,147.307,142.7247,138.8225,78.4589,140.21
2020-10-23,140.21,140.613,141.4553,139.4654,78.9995,140.093
2020-10-26,140.093,137.21,140.752,140.0663,79.5405,141.56
2020-10-27,141.56,141.253,140.9347,140.45,80.0734,135.34
2020-10-28,135.34,138.827,139.8267,140.6407,80.5708,136.943
2020-10-29,136.943,136.653,138.8293,140.8748,81.0827,129.347
2020-10-30,129.347,135.632,136.6567,140.7927,81.5582,133.503
2020-11-02,133.503,131.333,135.3387,140.7294,82.0556,141.3
2020-11-03,141.3,136.577,135.2867,140.8698,82.5797,140.327
2020-11-04,140.327,143.54,136.284,140.9786,83.0915,146.03
2020-11-05,146.03,142.767,138.1013,141.0283,83.6309,143.317
2020-11-06,143.317,145.367,140.8953,140.9096,84.1592,140.42
2020-11-09,140.42,146.5,142.2787,140.7668,84.6753,136.787
2020-11-10,136.787,140.03,141.376,140.1804,85.1703,139.043
2020-11-11,139.043,138.817,141.1193,139.7943,85.6718,137.253
2020-11-12,137.253,138.35,139.364,139.5569,86.1445,136.167
2020-11-13,136.167,136.95,137.934,139.5669,86.6085,136.03
2020-11-16,136.03,136.31,137.056,139.4987,87.0286,147.203
2020-11-17,147.203,153.39,139.1393,140.2413,87.4689,162.213
2020-11-18,162.213,149.45,143.7733,141.0437,88.0351,166.423
2020-11-19,166.423,164.0,149.6073,141.8966,88.6176,163.203
2020-11-20,163.203,165.997,155.0147,142.6759,89.1842,173.95
2020-11-23,173.95,167.833,162.5987,143.3574,89.7969,185.127
2020-11-24,185.127,180.133,170.1833,144.0615,90.4644,191.333
2020-11-25,191.333,183.353,176.0073,144.9431,91.1653,195.253
2020-11-27,195.253,193.72,181.7733,146.0253,91.8736,189.2
2020-11-30,189.2,200.737,186.9727,146.8617,92.5529,194.92
2020-12-01,194.92,199.197,191.1667,147.7641,93.2413,189.607
2020-12-02,189.607,185.48,192.0627,148.7281,93.8836,197.793
2020-12-03,197.793,196.673,193.3547,150.1482,94.5727,199.68
2020-12-04,199.68,197.003,194.24,151.5565,95.2708,213.92
2020-12-07,213.92,201.64,199.184,153.1193,96.0625,216.627
2020-12-08,216.627,208.502,203.5253,154.6439,96.879,201.493
2020-12-09,201.493,217.897,205.9027,155.8799,97.6268,209.023
2020-12-10,209.023,191.457,208.1487,157.2003,98.4456,203.33
2020-12-11,203.33,205.003,208.8787,158.2792,99.2396,213.277
2020-12-14,213.277,206.333,208.75,159.7775,100.0581,211.083
2020-12-15,211.083,214.427,207.6413,161.1613,100.865,207.59
2020-12-16,207.59,209.41,208.8607,162.5532,101.6531,218.633
2020-12-17,218.633,209.397,210.7827,164.0905,102.5048,231.667
2020-12-18,231.667,222.967,216.45,165.8844,103.4286,216.62
2020-12-21,216.62,222.08,217.1187,167.3235,104.3091,213.447
2020-12-22,213.447,216.0,217.5913,168.6437,105.1612,215.327
2020-12-23,215.327,210.733,219.1387,169.9726,106.0264,220.59
2020-12-24,220.59,214.33,219.53,171.3091,106.9425,221.23
2020-12-28,221.23,224.837,217.4427,172.7411,107.8665,221.997
2020-12-29,221.997,220.333,218.518,174.2499,108.8281,231.593
2020-12-30,231.593,224.0,222.1473,176.0096,109.8427,235.223
2020-12-31,235.223,233.33,226.1267,177.9011,110.8984,243.257
2021-01-04,243.257,239.82,230.66,179.9487,111.9721,245.037
2021-01-05,245.037,241.22,235.4213,182.0108,113.0548,251.993
2021-01-06,251.993,252.83,241.4207,184.2465,114.17,272.013
2021-01-07,272.013,259.21,249.5047,186.8849,115.3617,293.34
2021-01-08,293.34,285.333,261.128,189.9205,116.6487,270.397
2021-01-11,270.397,283.133,266.556,192.6216,117.8246,283.147
2021-01-12,283.147,277.0,274.178,195.5457,119.0689,284.803
2021-01-13,284.803,284.253,280.74,198.6548,120.3255,281.667
2021-01-14,281.667,281.13,282.6707,201.6181,121.5592,275.387
2021-01-15,275.387,284.0,279.08,204.2998,122.7756,281.517
2021-01-19,281.517,279.267,281.304,207.1236,124.0317,283.483
2021-01-20,283.483,286.247,281.3713,209.8727,125.2891,281.663
2021-01-21,281.663,285.0,280.7433,212.6396,126.5253,282.213
2021-01-22,282.213,278.103,280.8527,215.4755,127.7546,293.6
2021-01-25,293.6,285.0,284.4953,218.6117,129.0396,294.363
2021-01-26,294.363,297.127,287.0647,221.7181,130.3205,288.053
2021-01-27,288.053,290.117,287.9787,224.7341,131.5437,278.477
2021-01-28,278.477,273.333,287.3413,227.5803,132.6995,264.51
2021-01-29,264.51,276.667,283.8007,230.1499,133.7788,279.937
2021-02-01,279.937,271.43,281.068,232.8046,134.93,290.93
2021-02-02,290.93,281.56,280.3813,235.3789,136.1334,284.897
2021-02-03,284.897,292.34,279.75,237.7484,137.3091,283.33
2021-02-04,283.33,285.0,280.7207,240.1509,138.4968,284.077
2021-02-05,284.077,281.667,284.634,242.3535,139.6732,287.807
2021-02-08,287.807,289.89,286.208,244.4071,140.877,283.153
2021-02-09,283.153,285.04,284.6527,246.2435,142.0511,268.273
2021-02-10,268.273,281.212,281.328,247.7039,143.1262,270.553
2021-02-11,270.553,270.813,278.7727,249.3309,144.2226,272.04
2021-02-12,272.04,267.087,276.3653,250.8733,145.3159,265.407
2021-02-16,265.407,272.667,271.8853,252.3893,146.3823,266.05
2021-02-17,266.05,259.697,268.4647,253.7545,147.4788,262.46
2021-02-18,262.46,260.3,267.302,255.0101,148.5374,260.433
2021-02-19,260.433,265.0,265.278,255.9403,149.5835,238.167
2021-02-22,238.167,254.213,258.5033,256.3711,150.5135,232.947
2021-02-23,232.947,220.71,252.0113,257.0002,151.4182,247.34
2021-02-24,247.34,237.283,248.2693,257.7665,152.3817,227.407
2021-02-25,227.407,242.05,241.2587,258.2481,153.2483,225.167
2021-02-26,225.167,233.333,234.2053,258.4859,154.1044,239.477
2021-03-01,239.477,230.037,234.4673,259.0537,155.0381,228.813
2021-03-02,228.813,239.427,233.6407,259.4782,155.9144,217.733
2021-03-03,217.733,229.33,227.7193,259.4602,156.7367,207.147
2021-03-04,207.147,218.6,223.6673,258.9698,157.5012,199.317
2021-03-05,199.317,208.687,218.4973,258.6237,158.2284,187.667
2021-03-08,187.667,200.183,208.1353,258.1081,158.8949,224.527
2021-03-09,224.527,202.727,207.278,258.2921,159.7417,222.687
2021-03-10,222.687,233.433,208.2687,258.3341,160.5828,233.2
2021-03-11,233.2,233.133,213.4793,258.5735,161.4759,231.243
2021-03-12,231.243,223.333,219.8647,258.7584,162.3587,235.98
2021-03-15,235.98,231.363,229.5273,258.8461,163.27,225.627
2021-03-16,225.627,234.45,229.7473,258.6542,164.1198,233.937
2021-03-17,233.937,218.957,231.9973,258.4678,164.9901,217.72
2021-03-18,217.72,228.097,228.9013,257.9215,165.7848,218.29
2021-03-19,218.29,215.533,226.3107,257.2474,166.582,223.333
2021-03-22,223.333,228.197,223.7813,256.2738,167.4105,220.72
2021-03-23,220.72,225.257,222.8,254.8214,168.2189,210.09
2021-03-24,210.09,222.637,218.0307,253.6153,168.9527,213.463
2021-03-25,213.463,204.333,217.1793,252.2216,169.7065,206.237
2021-03-26,206.237,213.957,214.7687,250.6503,170.396,203.763
2021-03-29,203.763,205.213,210.8547,249.0922,171.0905,211.873
2021-03-30,211.873,200.583,209.0853,247.8219,171.8381,222.643
2021-03-31,222.643,215.54,211.596,246.6445,172.621,220.583
2021-04-01,220.583,229.457,213.02,245.3865,173.3966,230.35
2021-04-05,230.35,235.903,217.8427,244.3602,174.2177,230.54
2021-04-06,230.54,230.1,223.198,243.3267,175.0358,223.657
2021-04-07,223.657,229.0,225.5547,241.9279,175.8204,227.933
2021-04-08,227.933,225.793,226.6127,240.5993,176.6286,225.673
2021-04-09,225.673,225.923,227.6307,239.3517,177.4231,233.993
2021-04-12,233.993,228.567,228.3593,238.462,178.2728,254.107
2021-04-13,254.107,237.567,233.0727,238.2539,179.2146,244.077
2021-04-14,244.077,256.9,237.1567,237.5367,180.1151,246.283
2021-04-15,246.283,247.7,240.8267,236.6438,181.0101,246.593
2021-04-16,246.593,242.883,245.0107,235.8777,181.8831,238.21
2021-04-19,238.21,239.867,245.854,234.9753,182.7009,239.663
2021-04-20,239.663,239.14,242.9653,234.0871,183.4964,248.04
2021-04-21,248.04,234.923,243.758,233.2917,184.2794,239.897
2021-04-22,239.897,247.167,242.4807,232.4266,185.0156,243.133
2021-04-23,243.133,239.933,241.7887,231.9238,185.7759,246.067
2021-04-26,246.067,247.0,243.36,231.4341,186.5415,234.913
2021-04-27,234.913,239.32,242.41,230.6915,187.2012,231.467
2021-04-28,231.467,232.137,239.0953,230.0127,187.8595,225.667
2021-04-29,225.667,233.17,236.2493,229.2051,188.4822,236.48
2021-04-30,236.48,222.53,234.9187,228.6855,189.1493,228.3
2021-05-03,228.3,234.6,231.3653,228.0428,189.7906,224.533
2021-05-04,224.533,226.313,229.2893,227.7701,190.413,223.647
2021-05-05,223.647,227.02,227.7253,227.5841,190.9835,221.18
2021-05-06,221.18,226.92,226.828,227.0609,191.5667,224.123
2021-05-07,224.123,221.933,224.3567,226.9953,192.1565,209.68
2021-05-10,209.68,221.633,220.6327,226.6855,192.7005,205.733
2021-05-11,205.733,199.747,216.8727,226.0107,193.2569,196.63
2021-05-12,196.63,200.83,211.4693,225.367,193.7268,190.563
2021-05-13,190.563,200.515,205.346,224.8236,194.1875,196.58
2021-05-14,196.58,194.47,199.8373,224.6123,194.6707,192.277
2021-05-17,192.277,191.851,196.3567,224.4715,195.1362,192.623
2021-05-18,192.623,189.333,193.7347,224.5706,195.6224,187.82
2021-05-19,187.82,184.183,191.9727,223.8365,196.0665,195.593
2021-05-20,195.593,191.667,192.9787,223.2946,196.5488,193.627
2021-05-21,193.627,198.703,192.388,222.5031,197.022,202.147
2021-05-24,202.147,193.867,194.362,221.9212,197.5362,201.563
2021-05-25,201.563,202.437,196.15,221.2329,198.0597,206.377
2021-05-26,206.377,202.52,199.8613,220.8479,198.6188,210.283
2021-05-27,210.283,206.747,202.7993,220.3748,199.2121,208.407
2021-05-28,208.407,209.5,205.7553,220.1885,199.7358,207.967
2021-06-01,207.967,209.267,206.9193,219.9821,200.2353,201.707
2021-06-02,201.707,206.71,206.948,219.5495,200.6936,190.947
2021-06-03,190.947,200.6,203.862,218.9541,201.0365,199.683
2021-06-04,199.683,193.237,201.742,218.7459,201.4059,201.71
2021-06-07,201.71,197.275,200.4027,218.5109,201.7882,201.197
2021-06-08,201.197,207.67,199.0487,218.4101,202.1269,199.593
2021-06-09,199.593,200.723,198.626,218.3267,202.4416,203.373
2021-06-10,203.373,201.293,201.1113,218.1567,202.7871,203.297
2021-06-11,203.297,203.41,201.834,217.7697,203.1291,205.897
2021-06-14,205.897,204.077,202.6713,217.476,203.4409,199.787
2021-06-15,199.787,205.563,202.3893,216.8647,203.6935,201.623
2021-06-16,201.623,199.178,202.7953,216.2864,203.9639,205.533
2021-06-17,205.533,200.629,203.2273,215.9239,204.161,207.77
2021-06-18,207.77,204.457,204.122,215.5207,204.4081,206.943
2021-06-21,206.943,208.16,204.3313,215.1461,204.6972,207.903
2021-06-22,207.903,206.083,205.9547,214.6243,205.0584,218.857
2021-06-23,218.857,210.667,209.4013,213.9193,205.4555,226.607
2021-06-24,226.607,224.997,213.616,213.5699,206.0381,223.957
2021-06-25,223.957,229.86,216.8533,213.1233,206.5475,229.573
2021-06-28,229.573,223.88,221.3793,212.7829,207.0764,226.92
2021-06-29,226.92,228.217,225.1827,212.5571,207.5898,226.567
2021-06-30,226.567,226.59,226.7247,212.2952,208.0233,225.973
2021-07-01,225.973,227.973,226.598,211.8539,208.4036,226.3
2021-07-02,226.3,226.327,227.0667,211.5819,208.7988,219.86
2021-07-06,219.86,227.237,225.124,211.1165,209.1924,214.883
2021-07-07,214.883,221.423,222.7167,210.4928,209.5299,217.603
2021-07-08,217.603,209.457,220.924,210.1466,209.8689,218.983
2021-07-09,218.983,217.728,219.526,209.8969,210.2568,228.567
2021-07-12,228.567,220.733,219.9793,209.9549,210.7657,222.847
2021-07-13,222.847,228.773,220.5767,209.6823,211.2336,217.793
2021-07-14,217.793,223.583,221.1587,209.4721,211.6437,216.867
2021-07-15,216.867,219.463,221.0113,209.3188,212.026,214.74
2021-07-16,214.74,218.227,220.1627,209.1407,212.4012,215.407
2021-07-19,215.407,209.963,217.5307,209.0252,212.7633,220.167
2021-07-20,220.167,217.33,216.9947,208.9461,213.1172,218.43
2021-07-21,218.43,219.87,217.122,209.1211,213.5175,216.42
2021-07-22,216.42,218.814,217.0327,209.3348,213.8901,214.46
2021-07-23,214.46,215.453,216.9767,209.6914,214.2725,219.207
2021-07-26,219.207,216.99,217.7367,210.2643,214.6597,214.927
2021-07-27,214.927,221.133,216.6887,210.6312,215.0244,215.66
2021-07-28,215.66,215.665,216.1347,211.0989,215.3794,225.783
2021-07-29,225.783,216.597,218.0073,211.7621,215.7711,229.067
2021-07-30,229.067,223.919,220.9287,212.587,216.1721,236.557
2021-08-02,236.557,233.333,224.3987,213.4063,216.586,236.58
2021-08-03,236.58,239.667,228.7293,214.2653,217.0208,236.973
2021-08-04,236.973,237.0,232.992,214.9619,217.4729,238.21
2021-08-05,238.21,238.667,235.4773,215.6948,217.9459,233.033
2021-08-06,233.033,237.3,236.2707,216.2279,218.4078,237.92
2021-08-09,237.92,236.723,236.5433,216.7807,218.893,236.663
2021-08-10,236.663,237.997,236.56,217.3458,219.3667,235.94
2021-08-11,235.94,237.57,236.3533,217.9053,219.8453,240.75
2021-08-12,240.75,235.447,236.8613,218.6861,220.3486,239.057
2021-08-13,239.057,241.237,238.066,219.6483,220.8361,228.723
2021-08-16,228.723,235.023,236.2267,220.2291,221.303,221.903
2021-08-17,221.903,224.22,233.2747,220.633,221.7278,229.663
2021-08-18,229.663,223.249,232.0193,221.2023,222.2294,224.49
2021-08-19,224.49,226.07,228.7673,221.7003,222.6843,226.753
2021-08-20,226.753,227.617,226.3067,222.1679,223.1116,235.433
2021-08-23,235.433,228.481,227.6487,222.8106,223.5871,236.163
2021-08-24,236.163,236.893,230.5007,223.4159,224.0378,237.067
2021-08-25,237.067,235.677,231.9813,224.1615,224.5065,233.72
2021-08-26,233.72,236.103,233.8273,224.8035,224.973,237.307
2021-08-27,237.307,235.0,235.938,225.4389,225.4756,243.637
2021-08-30,243.637,238.238,237.5787,226.1563,225.9986,245.24
2021-08-31,245.24,244.333,239.394,226.9222,226.5385,244.697
2021-09-01,244.697,244.693,240.92,227.6581,227.0812,244.13
2021-09-02,244.13,244.833,243.002,228.1635,227.6217,244.523
2021-09-03,244.523,244.083,244.4453,228.5219,228.1083,250.973
2021-09-07,250.973,246.667,245.9127,229.0622,228.5521,251.29
2021-09-08,251.29,253.86,247.1227,229.4965,228.9764,251.62
2021-09-09,251.62,251.137,248.5073,229.9905,229.4185,245.423
2021-09-10,245.423,253.2,248.766,230.3677,229.7759,247.667
2021-09-13,247.667,246.738,249.3947,230.8015,230.0886,248.163
2021-09-14,248.163,247.523,248.8327,231.2388,230.3727,251.943
2021-09-15,251.943,248.333,248.9633,231.8805,230.6562,252.33
2021-09-16,252.33,250.943,249.1053,232.6294,230.9718,253.163
2021-09-17,253.163,252.383,250.6533,233.3406,231.263,243.39
2021-09-20,243.39,244.853,249.798,233.8287,231.5319,246.46
2021-09-21,246.46,244.93,249.4573,234.1866,231.7753,250.647
2021-09-22,250.647,247.842,249.198,234.7426,232.0301,251.213
2021-09-23,251.213,251.667,248.9747,235.411,232.2166,258.13
2021-09-24,258.13,248.63,249.968,236.2363,232.4241,263.787
2021-09-27,263.787,257.707,254.0473,237.2172,232.7356,259.187
2021-09-28,259.187,262.4,256.5927,238.0928,232.9864,260.437
2021-09-29,260.437,259.933,258.5507,238.8982,233.2719,258.493
2021-09-30,258.493,260.333,260.0067,239.6995,233.498,258.407
2021-10-01,258.407,259.467,260.062,240.5392,233.7346,260.51
2021-10-04,260.51,265.5,259.4067,241.4602,233.9992,260.197
2021-10-05,260.197,261.599,259.6087,242.28,234.207,260.917
2021-10-06,260.917,258.733,259.7047,243.1998,234.3533,264.537
2021-10-07,264.537,261.82,260.9133,244.1773,234.5929,261.83
2021-10-08,261.83,265.403,261.598,244.8983,234.8348,263.98
2021-10-11,263.98,262.55,262.292,245.5965,235.078,268.573
2021-10-12,268.573,266.977,263.9673,246.2369,235.318,270.36
2021-10-13,270.36,270.157,265.856,246.9125,235.5636,272.773
2021-10-14,272.773,271.83,267.5033,247.6285,235.8175,281.01
2021-10-15,281.01,274.579,271.3393,248.4845,236.0646,290.037
2021-10-18,290.037,283.93,276.5507,249.6245,236.3386,288.09
2021-10-19,288.09,292.51,280.454,250.6279,236.5628,288.6
2021-10-20,288.6,288.45,284.102,251.6667,236.7806,298.0
2021-10-21,298.0,285.333,289.1473,252.9079,237.0107,303.227
2021-10-22,303.227,298.5,293.5907,254.1574,237.1667,341.62
2021-10-25,341.62,316.843,303.9073,256.2087,237.4081,339.477
2021-10-26,339.477,341.563,314.1847,258.4237,237.7535,345.953
2021-10-27,345.953,346.553,325.6553,260.9047,238.0676,359.013
2021-10-28,359.013,356.102,337.858,263.4917,238.4386,371.333
2021-10-29,371.333,360.62,351.4793,266.4286,238.8869,402.863
2021-11-01,402.863,381.667,363.728,269.9508,239.5243,390.667
2021-11-02,390.667,386.452,373.966,273.0555,240.0701,404.62
2021-11-03,404.62,392.443,385.6993,276.4246,240.6758,409.97
2021-11-04,409.97,411.47,395.8907,279.8827,241.3173,407.363
2021-11-05,407.363,409.333,403.0967,283.3555,241.943,387.647
2021-11-08,387.647,383.262,400.0533,286.3623,242.4133,341.167
2021-11-09,341.167,391.2,390.1533,288.3129,242.6473,355.983
2021-11-10,355.983,336.803,380.426,290.5278,242.9869,354.503
2021-11-11,354.503,367.59,369.3327,292.7239,243.3671,344.473
2021-11-12,344.473,349.167,356.7547,294.7308,243.7669,337.797
2021-11-15,337.797,339.21,346.7847,296.5963,244.0562,351.577
2021-11-16,351.577,334.437,348.8667,298.6083,244.3594,363.003
2021-11-17,363.003,354.503,350.2707,300.8426,244.75,365.46
2021-11-18,365.46,368.85,352.462,303.1194,245.1606,379.02
2021-11-19,379.02,366.29,359.3713,305.7913,245.6353,385.623
2021-11-22,385.623,387.443,368.9367,308.5505,246.1244,369.677
2021-11-23,369.677,389.17,372.5567,310.9807,246.557,372.0
2021-11-24,372.0,360.13,374.356,313.3819,247.0757,360.64
2021-11-26,360.64,366.49,373.392,315.5481,247.5261,378.997
2021-11-29,378.997,366.997,373.3873,318.0647,248.0609,381.587
2021-11-30,381.587,381.457,372.58,320.8287,248.6418,365.0
2021-12-01,365.0,386.898,371.6447,323.1995,249.1365,361.533
2021-12-02,361.533,366.353,369.5513,325.4172,249.6319,338.323
2021-12-03,338.323,361.597,365.088,327.1594,250.0213,336.337
2021-12-06,336.337,333.837,356.556,328.7235,250.5122,350.583
2021-12-07,350.583,348.067,350.3553,330.4595,251.1004,356.32
2021-12-08,356.32,350.903,348.6193,332.4021,251.6453,334.6
2021-12-09,334.6,353.547,343.2327,333.8854,252.1812,339.01
2021-12-10,339.01,336.25,343.37,335.4957,252.7505,322.137
2021-12-13,322.137,333.697,340.53,336.7703,253.1638,319.503
2021-12-14,319.503,315.0,334.314,337.9502,253.6172,325.33
2021-12-15,325.33,317.737,328.116,339.2529,254.1552,308.973
2021-12-16,308.973,331.5,322.9907,340.214,254.6643,310.857
2021-12-17,310.857,304.923,317.36,341.1404,255.222,299.98
2021-12-20,299.98,303.567,312.9287,341.9034,255.7836,312.843
2021-12-21,312.843,305.623,311.5967,342.8807,256.2252,336.29
2021-12-22,336.29,321.887,313.7887,344.235,256.7932,355.667
2021-12-23,355.667,335.6,323.1273,345.9411,257.4055,364.647
2021-12-27,364.647,357.89,333.8853,347.7786,258.0725,362.823
2021-12-28,362.823,369.83,346.454,349.4149,258.7068,362.063
2021-12-29,362.063,366.213,356.298,350.8554,259.3889,356.78
2021-12-30,356.78,353.777,360.396,352.2292,260.0032,352.26
2021-12-31,352.26,357.815,359.7147,353.5024,260.6759,399.927
2022-01-03,399.927,382.583,366.7707,355.5409,261.584,383.197
2022-01-04,383.197,396.517,370.8453,357.1403,262.3834,362.707
2022-01-05,362.707,382.217,370.974,357.5621,263.0933,354.9
2022-01-06,354.9,359.0,370.598,357.8705,263.8173,342.32
2022-01-07,342.32,360.123,368.61,357.7979,264.4616,352.707
