ticker,ENPH US Equity,ENPH US Equity,ENPH US Equity,ENPH US Equity,ENPH US Equity,Close Tomorrow
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,
date,,,,,,
2018-07-31,5.95,5.8,5.976,6.2658,3.8803,5.59
2018-08-01,5.59,5.47,5.798,6.2676,3.9013,5.695
2018-08-02,5.695,5.53,5.701,6.2707,3.9227,5.36
2018-08-03,5.36,5.73,5.655,6.2649,3.9427,5.76
2018-08-06,5.76,5.39,5.671,6.2641,3.9652,5.87
2018-08-07,5.87,5.68,5.655,6.2693,3.9881,5.75
2018-08-08,5.75,5.83,5.687,6.2673,4.01,5.68
2018-08-09,5.68,5.77,5.684,6.2563,4.0318,5.71
2018-08-10,5.71,5.64,5.754,6.2559,4.0537,5.37
2018-08-13,5.37,5.68,5.676,6.2477,4.0742,5.05
2018-08-14,5.05,5.36,5.512,6.2329,4.0928,4.895
2018-08-15,4.895,4.6,5.341,6.2184,4.1105,4.98
2018-08-16,4.98,4.84,5.201,6.212,4.1279,4.77
2018-08-17,4.77,4.845,5.013,6.201,4.1441,4.97
2018-08-20,4.97,4.76,4.933,6.1998,4.162,4.91
2018-08-21,4.91,4.97,4.905,6.2056,4.1793,4.94
2018-08-22,4.94,4.91,4.914,6.2144,4.1966,4.9
2018-08-23,4.9,4.96,4.898,6.1928,4.2136,4.91
2018-08-24,4.91,4.94,4.926,6.1622,4.2309,4.79
2018-08-27,4.79,4.89,4.89,6.1442,4.2461,5.01
2018-08-28,5.01,4.81,4.91,6.1224,4.262,5.21
2018-08-29,5.21,4.96,4.964,6.1026,4.2782,4.71
2018-08-30,4.71,5.28,4.926,6.0736,4.2902,4.89
2018-08-31,4.89,4.69,4.922,6.047,4.3028,4.89
2018-09-04,4.89,4.86,4.942,6.0124,4.3142,4.61
2018-09-05,4.61,4.89,4.862,5.965,4.3233,4.43
2018-09-06,4.43,4.61,4.706,5.9076,4.3316,4.45
2018-09-07,4.45,4.4,4.654,5.8604,4.3411,4.42
2018-09-10,4.42,4.46,4.56,5.8098,4.3493,4.47
2018-09-11,4.47,4.42,4.476,5.7646,4.3576,4.41
2018-09-12,4.41,4.49,4.436,5.71,4.3663,4.1
2018-09-13,4.1,4.39,4.37,5.6514,4.3718,4.03
2018-09-14,4.03,4.11,4.286,5.5918,4.3763,3.89
2018-09-17,3.89,4.01,4.18,5.529,4.3814,4.36
2018-09-18,4.36,3.89,4.158,5.4682,4.3887,4.23
2018-09-19,4.23,4.42,4.122,5.4032,4.3953,4.42
2018-09-20,4.42,4.25,4.186,5.3508,4.4042,4.4
2018-09-21,4.4,4.42,4.26,5.2984,4.4124,4.21
2018-09-24,4.21,4.37,4.324,5.2418,4.4199,4.62
2018-09-25,4.62,4.24,4.376,5.1996,4.429,4.54
2018-09-26,4.54,4.67,4.438,5.1578,4.4379,4.94
2018-09-27,4.94,4.59,4.542,5.1228,4.4491,4.85
2018-09-28,4.85,5.15,4.632,5.0794,4.4597,4.96
2018-10-01,4.96,5.01,4.782,5.0434,4.4712,4.99
2018-10-02,4.99,4.95,4.856,5.0088,4.4827,4.93
2018-10-03,4.93,5.03,4.934,4.975,4.4933,4.64
2018-10-04,4.64,4.87,4.874,4.9382,4.5037,4.51
2018-10-05,4.51,4.64,4.806,4.9048,4.5139,4.63
2018-10-08,4.63,4.46,4.74,4.8856,4.5245,4.54
2018-10-09,4.54,4.63,4.65,4.8628,4.5344,4.33
2018-10-10,4.33,4.5,4.53,4.8304,4.5434,4.5
2018-10-11,4.5,4.3,4.502,4.8086,4.5539,4.6
2018-10-12,4.6,4.56,4.52,4.7867,4.5646,4.94
2018-10-15,4.94,4.699,4.582,4.7783,4.5768,4.89
2018-10-16,4.89,4.99,4.652,4.7609,4.5893,4.92
2018-10-17,4.92,4.9,4.77,4.7419,4.6008,4.87
2018-10-18,4.87,4.89,4.844,4.7243,4.6123,4.74
2018-10-19,4.74,4.88,4.872,4.7055,4.6235,4.7
2018-10-22,4.7,4.78,4.824,4.6853,4.6346,4.51
2018-10-23,4.51,4.57,4.748,4.6681,4.6451,4.26
2018-10-24,4.26,4.52,4.616,4.6523,4.6545,4.4
2018-10-25,4.4,4.31,4.522,4.6424,4.6652,4.19
2018-10-26,4.19,4.3,4.412,4.6266,4.6742,4.15
2018-10-29,4.15,4.33,4.302,4.6142,4.6838,4.24
2018-10-30,4.24,4.13,4.248,4.5996,4.6945,4.54
2018-10-31,4.54,4.36,4.304,4.5922,4.7067,4.91
2018-11-01,4.91,4.55,4.406,4.5916,4.7215,5.15
2018-11-02,5.15,4.94,4.598,4.5966,4.7375,5.39
2018-11-05,5.39,5.22,4.846,4.6062,4.7546,5.15
2018-11-06,5.15,5.44,5.028,4.6134,4.7701,5.64
2018-11-07,5.64,4.93,5.248,4.626,4.7882,5.81
2018-11-08,5.81,5.65,5.428,4.638,4.8068,5.56
2018-11-09,5.56,5.8,5.51,4.655,4.8239,5.43
2018-11-12,5.43,5.53,5.518,4.6658,4.8409,5.44
2018-11-13,5.44,5.48,5.576,4.6768,4.8579,5.4
2018-11-14,5.4,5.49,5.528,4.6926,4.8739,5.54
2018-11-15,5.54,5.36,5.474,4.7148,4.8908,5.45
2018-11-16,5.45,5.46,5.452,4.7348,4.9077,5.29
2018-11-19,5.29,5.43,5.424,4.7522,4.9226,4.92
2018-11-20,4.92,5.17,5.32,4.7612,4.9357,5.08
2018-11-21,5.08,4.98,5.256,4.7746,4.9484,5.21
2018-11-23,5.21,4.99,5.19,4.7968,4.9631,5.3
2018-11-26,5.3,5.28,5.16,4.8222,4.9781,5.32
2018-11-27,5.32,5.25,5.166,4.8508,4.9914,5.57
2018-11-28,5.57,5.34,5.296,4.875,5.005,5.42
2018-11-29,5.42,5.57,5.364,4.8988,5.0188,5.4
2018-11-30,5.4,5.38,5.402,4.9184,5.032,5.78
2018-12-03,5.78,5.58,5.498,4.946,5.0468,5.66
2018-12-04,5.66,5.67,5.566,4.975,5.0623,5.87
2018-12-06,5.87,5.45,5.626,5.0,5.0785,5.68
2018-12-07,5.68,5.89,5.678,5.0228,5.0948,5.68
2018-12-10,5.68,5.68,5.734,5.0376,5.1108,5.7
2018-12-11,5.7,5.75,5.718,5.0546,5.1259,5.8
2018-12-12,5.8,5.84,5.746,5.0714,5.141,5.76
2018-12-13,5.76,5.8,5.724,5.0868,5.1532,5.68
2018-12-14,5.68,5.68,5.724,5.1018,5.165,5.53
2018-12-17,5.53,5.64,5.694,5.1196,5.1755,5.25
2018-12-18,5.25,5.57,5.604,5.1344,5.1832,5.19
2018-12-19,5.19,5.26,5.482,5.1456,5.1899,5.0
2018-12-20,5.0,5.11,5.33,5.1548,5.1953,4.74
2018-12-21,4.74,5.04,5.142,5.163,5.2001,4.64
2018-12-24,4.64,4.65,4.964,5.1658,5.204,4.99
2018-12-26,4.99,4.64,4.912,5.1736,5.2087,4.9
2018-12-27,4.9,4.87,4.854,5.1728,5.2133,4.83
2018-12-28,4.83,4.95,4.82,5.1716,5.2162,4.73
2018-12-31,4.73,4.84,4.818,5.1678,5.2178,4.92
2019-01-02,4.92,4.63,4.874,5.1688,5.2188,4.76
2019-01-03,4.76,4.86,4.828,5.1692,5.2189,5.08
2019-01-04,5.08,4.86,4.864,5.1768,5.2204,5.26
2019-01-07,5.26,5.12,4.95,5.1918,5.2232,5.35
2019-01-08,5.35,5.33,5.074,5.2136,5.2263,5.63
2019-01-09,5.63,5.41,5.216,5.2382,5.2303,5.63
2019-01-10,5.63,5.54,5.39,5.267,5.2339,5.68
2019-01-11,5.68,5.6,5.51,5.2976,5.2369,5.82
2019-01-14,5.82,5.64,5.622,5.3292,5.243,6.15
2019-01-15,6.15,5.9,5.782,5.3614,5.2509,6.68
2019-01-16,6.68,6.13,5.992,5.3968,5.2618,6.82
2019-01-17,6.82,6.78,6.23,5.4302,5.2747,6.53
2019-01-18,6.53,6.85,6.4,5.453,5.2852,6.59
2019-01-22,6.59,6.48,6.554,5.4818,5.2964,6.51
2019-01-23,6.51,6.61,6.626,5.4992,5.3082,6.66
2019-01-24,6.66,6.5,6.622,5.5162,5.3208,6.72
2019-01-25,6.72,6.72,6.602,5.5394,5.3344,6.9
2019-01-28,6.9,6.64,6.676,5.5688,5.3491,7.1
2019-01-29,7.1,6.99,6.778,5.602,5.3642,7.16
2019-01-30,7.16,7.14,6.908,5.6372,5.3803,7.23
2019-01-31,7.23,7.16,7.022,5.671,5.3967,7.0
2019-02-01,7.0,7.26,7.078,5.702,5.4104,7.0
2019-02-04,7.0,7.02,7.098,5.7362,5.4241,7.3
2019-02-05,7.3,6.87,7.138,5.7838,5.4377,7.32
2019-02-06,7.32,7.3,7.17,5.8286,5.4498,7.48
2019-02-07,7.48,7.32,7.22,5.874,5.4624,7.44
2019-02-08,7.44,7.4,7.308,5.9168,5.4773,7.73
2019-02-11,7.73,7.55,7.454,5.965,5.494,7.6
2019-02-12,7.6,7.9,7.514,6.0056,5.51,7.68
2019-02-13,7.68,7.65,7.586,6.0508,5.5271,7.66
2019-02-14,7.66,7.63,7.622,6.096,5.5447,7.65
2019-02-15,7.65,7.72,7.664,6.1334,5.5627,7.56
2019-02-19,7.56,7.57,7.63,6.1714,5.5773,7.23
2019-02-20,7.23,7.49,7.556,6.1986,5.5909,7.37
2019-02-21,7.37,7.26,7.494,6.2324,5.6063,7.78
2019-02-22,7.78,7.42,7.518,6.2744,5.6222,8.06
2019-02-25,8.06,7.82,7.6,6.3216,5.6401,8.09
2019-02-26,8.09,8.01,7.706,6.3674,5.6571,8.87
2019-02-27,8.87,8.4,8.034,6.4296,5.6754,9.07
2019-02-28,9.07,9.0,8.374,6.4974,5.6953,9.1
2019-03-01,9.1,9.11,8.638,6.5688,5.7149,8.78
2019-03-04,8.78,9.19,8.782,6.6394,5.7323,8.7
2019-03-05,8.7,8.76,8.904,6.7096,5.7478,8.38
2019-03-06,8.38,8.85,8.806,6.7772,5.7621,8.29
2019-03-07,8.29,8.34,8.65,6.8482,5.7768,8.46
2019-03-08,8.46,8.19,8.522,6.9246,5.7916,8.84
2019-03-11,8.84,8.44,8.534,7.0016,5.8081,9.0
2019-03-12,9.0,8.84,8.594,7.0836,5.8249,9.36
2019-03-13,9.36,9.05,8.79,7.1742,5.8427,9.38
2019-03-14,9.38,9.35,9.008,7.2672,5.8615,9.05
2019-03-15,9.05,9.4,9.126,7.3498,5.8775,9.67
2019-03-18,9.67,9.18,9.292,7.448,5.8947,9.2
2019-03-19,9.2,8.86,9.332,7.5304,5.9121,9.18
2019-03-20,9.18,9.14,9.296,7.6088,5.9291,9.38
2019-03-21,9.38,9.22,9.296,7.6894,5.9471,9.19
2019-03-22,9.19,9.35,9.324,7.7606,5.9649,9.03
2019-03-25,9.03,9.19,9.196,7.8286,5.9836,8.71
2019-03-26,8.71,9.09,9.098,7.8892,6.0005,8.8
2019-03-27,8.8,8.74,9.022,7.9488,6.0194,9.08
2019-03-28,9.08,8.82,8.962,8.0074,6.0417,9.23
2019-03-29,9.23,9.17,8.97,8.0584,6.0653,9.26
2019-04-01,9.26,9.15,9.016,8.1072,6.0817,9.35
2019-04-02,9.35,9.27,9.144,8.1636,6.0963,9.69
2019-04-03,9.69,9.4,9.322,8.2256,6.1163,9.52
2019-04-04,9.52,9.6,9.41,8.2858,6.1334,9.84
2019-04-05,9.84,9.53,9.532,8.3494,6.1516,10.24
2019-04-08,10.24,10.0,9.728,8.4198,6.172,10.03
2019-04-09,10.03,10.24,9.864,8.4824,6.191,10.15
2019-04-10,10.15,10.01,9.956,8.5434,6.2087,9.8
2019-04-11,9.8,10.18,10.012,8.5962,6.2228,9.93
2019-04-12,9.93,9.93,10.03,8.6502,6.2359,9.59
2019-04-15,9.59,9.99,9.9,8.702,6.2498,9.66
2019-04-16,9.66,9.62,9.826,8.7552,6.2634,9.73
2019-04-17,9.73,9.75,9.742,8.8038,6.2784,9.45
2019-04-18,9.45,9.73,9.672,8.8464,6.2899,9.28
2019-04-22,9.28,9.43,9.542,8.8824,6.3012,9.75
2019-04-23,9.75,9.32,9.574,8.9286,6.3149,9.83
2019-04-24,9.83,9.78,9.608,8.9706,6.3289,9.91
2019-04-25,9.91,9.85,9.644,9.0168,6.3414,10.43
2019-04-26,10.43,9.92,9.84,9.0718,6.3562,10.21
2019-04-29,10.21,10.38,10.026,9.1228,6.372,10.04
2019-04-30,10.04,10.29,10.084,9.1706,6.3871,12.98
2019-05-01,12.98,12.3,10.714,9.279,6.4168,12.93
2019-05-02,12.93,12.4,11.318,9.393,6.4478,13.83
2019-05-03,13.83,12.93,11.998,9.5222,6.4838,13.75
2019-05-06,13.75,13.5,12.706,9.6416,6.5191,14.21
2019-05-07,14.21,13.65,13.54,9.7646,6.5551,13.93
2019-05-08,13.93,14.27,13.73,9.8814,6.5909,13.56
2019-05-09,13.56,13.83,13.856,9.9752,6.6251,14.02
2019-05-10,14.02,13.45,13.894,10.0742,6.6621,13.69
2019-05-13,13.69,13.65,13.882,10.166,6.6982,14.02
2019-05-14,14.02,13.75,13.844,10.2708,6.7374,14.58
2019-05-15,14.58,13.96,13.974,10.3884,6.7823,14.82
2019-05-16,14.82,14.65,14.226,10.5172,6.828,14.65
2019-05-17,14.65,14.75,14.352,10.6444,6.8715,14.31
2019-05-20,14.31,14.58,14.476,10.7614,6.9151,14.88
2019-05-21,14.88,14.4,14.648,10.8822,6.961,15.22
2019-05-22,15.22,14.86,14.776,11.0066,7.0103,14.68
2019-05-23,14.68,15.1,14.748,11.113,7.0549,15.36
2019-05-24,15.36,14.79,14.89,11.2326,7.1024,15.81
2019-05-28,15.81,15.39,15.19,11.3678,7.1527,16.29
2019-05-29,16.29,15.8,15.472,11.5002,7.2057,15.77
2019-05-30,15.77,15.92,15.582,11.6316,7.256,15.17
2019-05-31,15.17,15.4,15.68,11.7514,7.305,15.71
2019-06-03,15.71,15.09,15.75,11.878,7.3583,15.97
2019-06-04,15.97,15.92,15.782,12.0136,7.4137,15.92
2019-06-05,15.92,16.0,15.708,12.1514,7.4684,15.68
2019-06-06,15.68,15.95,15.69,12.2908,7.523,16.36
2019-06-07,16.36,15.71,15.928,12.442,7.5799,16.19
2019-06-10,16.19,16.78,16.024,12.5842,7.6363,17.07
2019-06-11,17.07,16.41,16.244,12.741,7.697,17.08
2019-06-12,17.08,17.22,16.476,12.8974,7.7579,17.51
2019-06-13,17.51,17.5,16.842,13.0606,7.8209,17.33
2019-06-14,17.33,17.41,17.036,13.2134,7.8836,17.75
2019-06-17,17.75,17.46,17.348,13.378,7.9473,18.8
2019-06-18,18.8,17.95,17.694,13.5572,8.0152,18.63
2019-06-19,18.63,19.01,18.004,13.725,8.0848,18.4
2019-06-20,18.4,18.4,18.182,13.8924,8.1524,17.64
2019-06-21,17.64,18.22,18.244,14.0422,8.2161,17.49
2019-06-24,17.49,17.65,18.192,14.196,8.2805,16.29
2019-06-25,16.29,17.42,17.69,14.3232,8.3398,16.79
2019-06-26,16.79,16.4,17.322,14.4672,8.4015,17.92
2019-06-27,17.92,16.91,17.226,14.6324,8.469,18.23
2019-06-28,18.23,17.96,17.344,14.8024,8.5378,18.3
2019-07-01,18.3,18.8,17.506,14.9794,8.6073,18.56
2019-07-02,18.56,18.25,17.96,15.165,8.6796,18.97
2019-07-03,18.97,18.67,18.396,15.3494,8.7543,19.64
2019-07-05,19.64,19.01,18.74,15.5456,8.833,19.97
2019-07-08,19.97,19.63,19.088,15.7468,8.9111,20.42
2019-07-09,20.42,20.0,19.512,15.9466,8.992,19.89
2019-07-10,19.89,20.58,19.778,16.1402,9.0694,19.48
2019-07-11,19.48,20.005,19.88,16.329,9.1448,19.67
2019-07-12,19.67,19.57,19.886,16.4628,9.2221,19.66
2019-07-15,19.66,19.82,19.824,16.5974,9.2973,20.35
2019-07-16,20.35,19.72,19.81,16.7278,9.3763,20.19
2019-07-17,20.19,20.31,19.87,16.8566,9.4526,20.66
2019-07-18,20.66,20.15,20.106,16.9856,9.5316,20.81
2019-07-19,20.81,20.72,20.334,17.1232,9.6109,21.26
2019-07-22,21.26,21.03,20.654,17.2772,9.6922,19.65
2019-07-23,19.65,21.38,20.514,17.3898,9.7658,20.02
2019-07-24,20.02,19.65,20.48,17.5164,9.8427,19.8
2019-07-25,19.8,20.45,20.308,17.632,9.9192,20.8
2019-07-26,20.8,19.89,20.306,17.7564,10.0,21.2
2019-07-29,21.2,21.0,20.294,17.884,10.0833,21.65
2019-07-30,21.65,21.0,20.694,18.024,10.1699,28.15
2019-07-31,28.15,26.31,22.32,18.3008,10.2882,30.1
2019-08-01,30.1,28.58,24.38,18.6052,10.4157,29.12
2019-08-02,29.12,29.49,26.044,18.8832,10.5366,27.45
2019-08-05,27.45,27.8,27.294,19.1386,10.6494,28.72
2019-08-06,28.72,28.01,28.708,19.4058,10.7684,30.785
2019-08-07,30.785,28.77,29.235,19.7053,10.8979,31.58
2019-08-08,31.58,31.07,29.531,20.0111,11.0321,31.85
2019-08-09,31.85,31.48,30.077,20.3327,11.1679,30.9
2019-08-12,30.9,31.07,30.767,20.6473,11.2998,32.17
2019-08-13,32.17,30.69,31.457,20.9765,11.4394,30.22
2019-08-14,30.22,31.81,31.344,21.2615,11.5685,29.78
2019-08-15,29.78,30.63,30.984,21.5387,11.6964,32.03
2019-08-16,32.03,30.35,31.02,21.8657,11.8358,33.4
2019-08-19,33.4,32.9,31.52,22.2065,11.9816,33.88
2019-08-20,33.88,33.25,31.862,22.5603,12.1283,34.83
2019-08-21,34.83,34.47,32.784,22.9155,12.2779,33.75
2019-08-22,33.75,34.76,33.578,23.2489,12.4209,33.4
2019-08-23,33.4,33.34,33.852,23.5667,12.561,34.62
2019-08-26,34.62,33.73,34.096,23.9125,12.7083,33.05
2019-08-27,33.05,34.88,33.93,24.2185,12.8454,33.27
2019-08-28,33.27,32.77,33.618,24.5079,12.9827,31.15
2019-08-29,31.15,33.83,33.098,24.7583,13.1106,29.67
2019-08-30,29.67,31.62,32.352,24.9837,13.2318,27.7
2019-09-03,27.7,28.79,30.968,25.1849,13.3431,27.86
2019-09-04,27.86,27.65,29.93,25.3923,13.4554,25.29
2019-09-05,25.29,28.6,28.334,25.5723,13.5542,25.4
2019-09-06,25.4,25.32,27.184,25.7445,13.6539,23.8
2019-09-09,23.8,25.27,26.01,25.8621,13.7465,23.28
2019-09-10,23.28,23.09,25.126,25.9631,13.8383,24.72
2019-09-11,24.72,23.39,24.498,26.0915,13.9365,22.2
2019-09-12,22.2,25.13,23.88,26.1643,14.0214,22.08
2019-09-13,22.08,21.77,23.216,26.2265,14.1053,23.26
2019-09-16,23.26,23.57,23.108,26.2989,14.195,25.07
2019-09-17,25.07,23.07,23.466,26.4009,14.2925,25.2
2019-09-18,25.2,25.27,23.562,26.4965,14.3914,27.12
2019-09-19,27.12,25.27,24.546,26.6411,14.5,27.47
2019-09-20,27.47,27.35,25.624,26.8009,14.6085,27.23
2019-09-23,27.23,27.19,26.418,26.9521,14.7163,25.02
2019-09-24,25.02,27.27,26.408,27.0593,14.8121,25.06
2019-09-25,25.06,24.71,26.38,27.1535,14.909,23.185
2019-09-26,23.185,25.06,25.593,27.2134,14.9965,22.255
2019-09-27,22.255,23.18,24.55,27.2453,15.0793,22.23
2019-09-30,22.23,22.49,23.55,27.2737,15.1614,21.71
2019-10-01,21.71,22.07,22.888,27.2827,15.2412,21.9
2019-10-02,21.9,21.27,22.256,27.3277,15.3223,22.42
2019-10-03,22.42,21.95,22.103,27.3757,15.4067,23.445
2019-10-04,23.445,22.83,22.341,27.4486,15.4977,23.75
2019-10-07,23.75,23.67,22.645,27.5076,15.5905,24.245
2019-10-08,24.245,23.65,23.152,27.5685,15.6867,24.22
2019-10-09,24.22,24.39,23.616,27.6199,15.7841,24.53
2019-10-10,24.53,24.17,24.038,27.5475,15.8836,24.28
2019-10-11,24.28,24.71,24.205,27.4311,15.98,24.75
2019-10-14,24.75,24.36,24.405,27.3437,16.0793,24.14
2019-10-15,24.14,24.65,24.384,27.2775,16.1758,24.165
2019-10-16,24.165,23.91,24.373,27.1864,16.273,25.1
2019-10-17,25.1,24.29,24.487,27.0727,16.3739,24.75
2019-10-18,24.75,25.0,24.581,26.9361,16.4739,25.89
2019-10-21,25.89,24.9,24.809,26.8169,16.5779,23.71
2019-10-22,23.71,26.05,24.723,26.6731,16.6702,23.4
2019-10-23,23.4,23.56,24.57,26.4977,16.7604,23.21
2019-10-24,23.21,23.6,24.192,26.3575,16.8483,24.55
2019-10-25,24.55,23.21,24.152,26.2529,16.9429,25.44
2019-10-28,25.44,24.51,24.062,26.1211,17.0417,25.19
2019-10-29,25.19,25.59,24.358,25.9569,17.1386,18.76
2019-10-30,18.76,21.685,23.43,25.6545,17.2016,19.43
2019-10-31,19.43,19.45,22.674,25.3465,17.2654,18.83
2019-11-01,18.83,19.43,21.53,25.0481,17.3254,17.955
2019-11-04,17.955,18.92,20.033,24.7392,17.3825,18.59
2019-11-05,18.59,17.55,18.713,24.4186,17.4425,18.2
2019-11-06,18.2,18.54,18.601,24.1216,17.501,18.0
2019-11-07,18.0,18.32,18.315,23.8162,17.5577,18.44
2019-11-08,18.44,17.96,18.237,23.562,17.6163,18.74
2019-11-11,18.74,18.4,18.394,23.3434,17.6755,19.12
2019-11-12,19.12,18.87,18.5,23.1718,17.7356,18.925
2019-11-13,18.925,19.01,18.645,22.9931,17.7944,18.99
2019-11-14,18.99,18.88,18.843,22.8671,17.8532,19.32
2019-11-15,19.32,18.63,19.019,22.7455,17.9148,18.61
2019-11-18,18.61,19.97,18.993,22.6417,17.9729,19.19
2019-11-19,19.19,18.75,19.007,22.5599,18.0323,18.12
2019-11-20,18.12,19.05,18.846,22.4279,18.0863,18.82
2019-11-21,18.82,18.25,18.812,22.3603,18.143,19.37
2019-11-22,19.37,18.96,18.822,22.3061,18.2027,21.15
2019-11-25,21.15,19.31,19.33,22.2639,18.2698,21.51
2019-11-26,21.51,21.17,19.794,22.1927,18.3393,23.04
2019-11-27,23.04,21.45,20.778,22.1495,18.4161,21.87
2019-11-29,21.87,23.04,21.388,22.0445,18.4872,22.07
2019-12-02,22.07,21.87,21.928,21.9365,18.5593,23.74
2019-12-03,23.74,22.56,22.446,21.8667,18.6402,24.27
2019-12-04,24.27,23.93,22.998,21.8517,18.7254,23.37
2019-12-05,23.37,24.31,23.064,21.8179,18.8054,24.11
2019-12-06,24.11,23.46,23.512,21.8364,18.887,24.04
2019-12-09,24.04,24.15,23.906,21.8721,18.9669,24.02
2019-12-10,24.02,23.98,23.962,21.9079,19.0466,24.21
2019-12-11,24.21,24.12,23.95,21.9579,19.1233,23.68
2019-12-12,23.68,24.3,24.012,21.9935,19.1963,24.62
2019-12-13,24.62,23.9,24.114,22.0375,19.2739,25.76
2019-12-16,25.76,25.0,24.458,22.0838,19.3588,25.85
2019-12-17,25.85,25.74,24.824,22.1258,19.4446,25.74
2019-12-18,25.74,25.97,25.13,22.1557,19.5314,25.96
2019-12-19,25.96,25.8,25.586,22.1905,19.6197,25.94
2019-12-20,25.94,26.05,25.85,22.2187,19.7071,26.81
2019-12-23,26.81,25.95,26.06,22.2693,19.797,27.02
2019-12-24,27.02,26.89,26.294,22.3147,19.8871,27.34
2019-12-26,27.34,27.16,26.614,22.3787,19.977,26.755
2019-12-27,26.755,27.35,26.773,22.4305,20.0638,25.37
2019-12-30,25.37,26.71,26.659,22.4359,20.1454,26.13
2019-12-31,26.13,25.16,26.523,22.4635,20.2277,29.34
2020-01-02,29.34,26.37,26.987,22.5325,20.3284,29.29
2020-01-03,29.29,28.79,27.377,22.6441,20.429,29.66
2020-01-06,29.66,29.05,27.958,22.7693,20.5304,29.99
2020-01-07,29.99,29.82,28.882,22.9049,20.6344,31.0
2020-01-08,31.0,29.68,29.856,23.0339,20.7442,31.59
2020-01-09,31.59,31.62,30.306,23.1569,20.8586,30.67
2020-01-10,30.67,31.56,30.582,23.2665,20.968,30.79
2020-01-13,30.79,30.94,30.808,23.5071,21.0765,30.2
2020-01-14,30.2,30.91,30.85,23.7225,21.1814,30.16
2020-01-15,30.16,29.98,30.682,23.9491,21.2859,30.83
2020-01-16,30.83,30.15,30.53,24.2066,21.3933,31.5
2020-01-17,31.5,30.97,30.696,24.4648,21.5023,31.26
2020-01-21,31.26,31.61,30.79,24.726,21.611,31.62
2020-01-22,31.62,31.5,31.074,24.9984,21.7199,32.07
2020-01-23,32.07,31.59,31.456,25.271,21.8291,32.7
2020-01-24,32.7,32.29,31.83,25.5502,21.9424,29.95
2020-01-27,29.95,31.56,31.52,25.7668,22.0414,32.24
2020-01-28,32.24,30.61,31.716,26.0331,22.1536,32.56
2020-01-29,32.56,32.57,31.904,26.3045,22.2668,33.49
2020-01-30,33.49,31.99,32.188,26.5879,22.3863,31.52
2020-01-31,31.52,33.35,31.952,26.8461,22.4956,32.92
2020-02-03,32.92,31.69,32.546,27.1207,22.6115,36.9
2020-02-04,36.9,33.8,33.478,27.4963,22.7488,36.91
2020-02-05,36.91,37.68,34.348,27.8581,22.8869,38.39
2020-02-06,38.39,37.1,35.328,28.2385,23.0301,38.05
2020-02-07,38.05,38.0,36.634,28.5765,23.1712,38.61
2020-02-10,38.61,37.87,37.772,28.9185,23.3147,39.66
2020-02-11,39.66,39.26,38.324,29.2509,23.4609,41.5
2020-02-12,41.5,40.05,39.242,29.6435,23.6173,41.34
2020-02-13,41.34,40.05,39.832,30.0289,23.7738,41.09
2020-02-14,41.09,41.15,40.44,30.3759,23.9144,40.17
2020-02-18,40.17,40.38,40.752,30.6939,24.0506,57.22
2020-02-19,57.22,47.51,44.264,31.3709,24.2675,58.74
2020-02-20,58.74,56.47,47.712,32.0635,24.4925,59.09
2020-02-21,59.09,57.8,51.262,32.7645,24.7169,55.26
2020-02-24,55.26,54.59,54.096,33.3893,24.9235,50.9
2020-02-25,50.9,57.0,56.242,33.9231,25.1102,51.87
2020-02-26,51.87,49.27,55.172,34.4869,25.2995,48.76
2020-02-27,48.76,48.81,53.176,34.9697,25.4748,48.97
2020-02-28,48.97,45.61,51.152,35.4339,25.6496,51.4
2020-03-02,51.4,50.46,50.38,35.9449,25.8337,52.37
2020-03-03,52.37,52.41,50.674,36.4775,26.0214,53.47
2020-03-04,53.47,52.31,50.994,37.0277,26.2155,56.69
2020-03-05,56.69,52.54,52.58,37.6427,26.4274,53.05
2020-03-06,53.05,55.34,53.396,38.1675,26.6183,43.38
2020-03-09,43.38,45.77,51.792,38.4947,26.7591,45.59
2020-03-10,45.59,47.16,50.436,38.8597,26.9136,41.73
2020-03-11,41.73,44.12,48.088,39.1592,27.0455,33.02
2020-03-12,33.02,34.4,43.354,39.3122,27.1315,32.86
2020-03-13,32.86,36.25,39.316,39.4468,27.2144,27.45
2020-03-16,27.45,27.57,36.13,39.409,27.2728,29.28
2020-03-17,29.28,28.07,32.868,39.4088,27.3433,23.99
2020-03-18,23.99,26.5,29.32,39.2954,27.3847,26.25
2020-03-19,26.25,24.0,27.966,39.2206,27.4361,26.0
2020-03-20,26.0,27.68,26.594,39.1206,27.4865,27.51
2020-03-23,27.51,26.36,26.606,39.039,27.5457,34.34
2020-03-24,34.34,30.84,27.618,39.1124,27.6356,36.81
2020-03-25,36.81,36.92,30.182,39.2328,27.7387,36.13
2020-03-26,36.13,37.65,32.158,39.3514,27.834,32.38
2020-03-27,32.38,34.05,33.434,39.3958,27.9105,32.0
2020-03-30,32.0,32.76,34.332,39.4192,27.9829,32.29
2020-03-31,32.29,32.85,33.922,39.435,28.0577,29.77
2020-04-01,29.77,29.94,32.514,39.4052,28.1178,29.92
2020-04-02,29.92,29.5,31.272,39.3712,28.1734,28.69
2020-04-03,28.69,29.85,30.534,39.3036,28.2237,34.05
