ticker,ELV US Equity,ELV US Equity,ELV US Equity,ELV US Equity,ELV US Equity,Close Tomorrow
field,PX_LAST,PX_OPEN,MOV_AVG_5D,MOV_AVG_50D,MOV_AVG_200D,
date,,,,,,
2003-08-12,36.49,36.305,35.622,38.383,33.395,36.175
2003-08-13,36.175,36.55,36.017,38.3827,33.4032,36.4
2003-08-14,36.4,36.175,36.227,38.3828,33.4166,36.355
2003-08-15,36.355,36.4,36.345,38.3693,33.4345,36.615
2003-08-18,36.615,36.425,36.407,38.3601,33.4528,36.48
2003-08-19,36.48,36.615,36.405,38.3581,33.4777,36.045
2003-08-20,36.045,36.425,36.379,38.3352,33.4993,35.645
2003-08-21,35.645,36.045,36.228,38.2789,33.5176,35.37
2003-08-22,35.37,35.575,36.031,38.2228,33.5398,35.455
2003-08-25,35.455,35.37,35.799,38.1677,33.5568,35.815
2003-08-26,35.815,35.33,35.666,38.0936,33.5718,35.88
2003-08-27,35.88,35.7,35.633,38.0026,33.5971,35.95
2003-08-28,35.95,35.8,35.694,37.9014,33.6236,36.6
2003-08-29,36.6,35.75,35.94,37.8419,33.6514,37.06
2003-09-02,37.06,36.6,36.261,37.79,33.6793,37.345
2003-09-03,37.345,37.125,36.567,37.7582,33.7077,36.75
2003-09-04,36.75,37.35,36.741,37.705,33.7297,36.2
2003-09-05,36.2,36.755,36.791,37.6526,33.7497,36.66
2003-09-08,36.66,36.215,36.803,37.5969,33.7767,36.75
2003-09-09,36.75,36.86,36.741,37.5529,33.8049,36.83
2003-09-10,36.83,36.745,36.638,37.518,33.8421,36.74
2003-09-11,36.74,36.83,36.636,37.4888,33.8772,37.405
2003-09-12,37.405,36.74,36.877,37.4611,33.9268,37.04
2003-09-15,37.04,37.4,36.953,37.4334,33.9705,37.01
2003-09-16,37.01,36.925,37.005,37.3925,34.0101,36.95
2003-09-17,36.95,36.975,37.029,37.3416,34.0467,37.51
2003-09-18,37.51,36.95,37.183,37.2943,34.0914,37.345
2003-09-19,37.345,37.35,37.171,37.2585,34.1302,37.275
2003-09-22,37.275,37.345,37.218,37.209,34.1615,36.9
2003-09-23,36.9,37.275,37.196,37.1653,34.1923,35.85
2003-09-24,35.85,37.125,36.976,37.111,34.2172,35.225
2003-09-25,35.225,35.8,36.519,37.062,34.2392,34.59
2003-09-26,34.59,35.245,35.968,36.9898,34.2551,35.2
2003-09-29,35.2,35.0,35.553,36.9153,34.2722,35.665
2003-09-30,35.665,35.1,35.306,36.8521,34.2923,36.235
2003-10-01,36.235,35.625,35.383,36.797,34.3174,36.37
2003-10-02,36.37,36.275,35.612,36.7232,34.3407,36.485
2003-10-03,36.485,36.875,35.991,36.6632,34.366,36.21
2003-10-06,36.21,36.525,36.193,36.5854,34.3928,36.13
2003-10-07,36.13,36.1,36.286,36.4978,34.4216,36.115
2003-10-08,36.115,36.2,36.262,36.4096,34.4473,36.675
2003-10-09,36.675,36.375,36.323,36.3534,34.4726,36.795
2003-10-10,36.795,36.625,36.385,36.3342,34.4988,36.67
2003-10-13,36.67,36.75,36.477,36.3227,34.5258,36.38
2003-10-14,36.38,36.75,36.527,36.3078,34.5543,35.625
2003-10-15,35.625,36.38,36.429,36.2977,34.5789,35.975
2003-10-16,35.975,35.7,36.289,36.3332,34.6015,36.51
2003-10-17,36.51,36.125,36.232,36.3564,34.6257,38.445
2003-10-20,38.445,36.51,36.587,36.41,34.6614,38.77
2003-10-21,38.77,38.435,37.065,36.4593,34.6997,38.71
2003-10-22,38.71,38.45,37.682,36.5037,34.7403,38.45
2003-10-23,38.45,38.71,38.177,36.5492,34.7797,38.63
2003-10-24,38.63,38.35,38.601,36.5938,34.8201,35.525
2003-10-27,35.525,36.49,38.017,36.5772,34.8468,34.525
2003-10-28,34.525,35.6,37.168,36.5354,34.8678,34.62
2003-10-29,34.62,34.45,36.35,36.4982,34.8919,33.6
2003-10-30,33.6,34.5,35.38,36.4493,34.9113,34.215
2003-10-31,34.215,33.6,34.497,36.4207,34.9331,34.25
2003-11-03,34.25,34.225,34.242,36.3983,34.9519,33.95
2003-11-04,33.95,34.225,34.127,36.3682,34.9709,34.305
2003-11-05,34.305,33.825,34.064,36.338,34.9899,33.61
2003-11-06,33.61,34.35,34.066,36.2926,35.0017,33.275
2003-11-07,33.275,33.6,33.878,36.2391,35.015,32.605
2003-11-10,32.605,33.175,33.549,36.1592,35.0278,32.94
2003-11-11,32.94,32.65,33.347,36.0768,35.0406,33.455
2003-11-12,33.455,32.925,33.177,35.999,35.0539,34.105
2003-11-13,34.105,33.435,33.276,35.9461,35.0713,34.36
2003-11-14,34.36,34.125,33.493,35.9093,35.0879,33.94
2003-11-17,33.94,34.375,33.76,35.8549,35.1083,33.89
2003-11-18,33.89,33.975,33.95,35.7977,35.1325,34.535
2003-11-19,34.535,34.1,34.166,35.7518,35.1596,34.3
2003-11-20,34.3,34.54,34.205,35.703,35.1861,34.09
2003-11-21,34.09,34.325,34.151,35.6367,35.212,34.57
2003-11-24,34.57,34.1,34.277,35.5873,35.2401,35.315
2003-11-25,35.315,35.0,34.562,35.5534,35.2763,36.1
2003-11-26,36.1,35.475,34.875,35.5364,35.3212,36.06
2003-11-28,36.06,36.1,35.227,35.5074,35.364,36.435
2003-12-01,36.435,36.2,35.696,35.4892,35.4103,37.305
2003-12-02,37.305,36.5,36.243,35.4898,35.4565,37.1
2003-12-03,37.1,37.375,36.6,35.4938,35.5005,37.125
2003-12-04,37.125,37.01,36.805,35.5193,35.5458,36.35
2003-12-05,36.35,37.08,36.863,35.5418,35.5828,36.45
2003-12-08,36.45,36.3,36.866,35.579,35.6249,35.9
2003-12-09,35.9,36.3,36.585,35.593,35.6619,36.0
2003-12-10,36.0,35.87,36.365,35.5997,35.696,36.715
2003-12-11,36.715,36.075,36.283,35.6093,35.7322,36.695
2003-12-12,36.695,36.715,36.352,35.6158,35.7666,36.25
2003-12-15,36.25,37.2,36.312,35.6111,35.8004,36.51
2003-12-16,36.51,35.925,36.434,35.6171,35.8377,36.725
2003-12-17,36.725,36.51,36.579,35.629,35.8723,37.0
2003-12-18,37.0,36.7,36.636,35.6467,35.9075,36.5
2003-12-19,36.5,37.05,36.597,35.6432,35.9388,36.44
2003-12-22,36.44,36.5,36.635,35.6361,35.9736,36.43
2003-12-23,36.43,36.5,36.619,35.6313,36.0091,36.5
2003-12-24,36.5,36.305,36.574,35.6337,36.0456,36.975
2003-12-26,36.975,36.525,36.569,35.6607,36.0792,37.13
2003-12-29,37.13,37.0,36.695,35.6838,36.1174,37.16
2003-12-30,37.16,37.125,36.839,35.6968,36.1499,37.5
2003-12-31,37.5,37.175,37.053,35.6779,36.1828,38.14
2004-01-02,38.14,38.125,37.381,35.6653,36.2168,36.855
2004-01-05,36.855,37.99,37.357,35.6282,36.2435,37.055
2004-01-06,37.055,36.855,37.342,35.6003,36.2725,37.25
2004-01-07,37.25,37.25,37.36,35.5727,36.303,37.135
2004-01-08,37.135,37.625,37.287,35.6049,36.3304,36.755
2004-01-09,36.755,37.135,37.01,35.6495,36.357,36.515
2004-01-12,36.515,36.755,36.942,35.6874,36.3816,36.725
2004-01-13,36.725,36.575,36.876,35.7499,36.4028,38.025
2004-01-14,38.025,36.8,37.031,35.8261,36.4273,38.425
2004-01-15,38.425,38.03,37.289,35.9096,36.4521,39.175
2004-01-16,39.175,38.51,37.773,36.0141,36.4806,38.695
2004-01-20,38.695,39.175,38.209,36.1019,36.5051,39.1
2004-01-21,39.1,38.7,38.684,36.2117,36.5349,40.42
2004-01-22,40.42,39.525,39.163,36.3546,36.5707,39.735
2004-01-23,39.735,40.425,39.425,36.4972,36.6043,39.975
2004-01-26,39.975,39.375,39.585,36.6379,36.6406,39.25
2004-01-27,39.25,39.935,39.696,36.7538,36.6732,39.45
2004-01-28,39.45,39.45,39.766,36.8607,36.7036,41.0
2004-01-29,41.0,39.485,39.882,36.9935,36.7384,40.89
2004-01-30,40.89,40.875,40.113,37.1325,36.7734,41.665
2004-02-02,41.665,41.25,40.451,37.288,36.8198,42.19
2004-02-03,42.19,41.75,41.039,37.4411,36.8635,41.775
2004-02-04,41.775,42.1,41.504,37.5906,36.9073,41.325
2004-02-05,41.325,41.9,41.569,37.7353,36.9434,41.645
2004-02-06,41.645,41.325,41.72,37.8768,36.9819,41.39
2004-02-09,41.39,41.65,41.665,37.9983,37.0203,42.01
2004-02-10,42.01,41.49,41.629,38.1165,37.0621,41.425
2004-02-11,41.425,42.15,41.559,38.2238,37.0998,42.265
2004-02-12,42.265,41.65,41.747,38.3404,37.1431,42.1
2004-02-13,42.1,42.39,41.838,38.4363,37.182,41.99
2004-02-17,41.99,42.1,41.958,38.5341,37.2178,41.415
2004-02-18,41.415,41.8,41.839,38.6199,37.2506,41.3
2004-02-19,41.3,41.625,41.814,38.7189,37.2796,41.11
2004-02-20,41.11,41.36,41.583,38.8121,37.3048,40.96
2004-02-23,40.96,41.25,41.355,38.9133,37.3317,41.74
2004-02-24,41.74,40.96,41.305,39.0281,37.3641,42.185
2004-02-25,42.185,41.74,41.459,39.1375,37.3982,42.685
2004-02-26,42.685,42.19,41.736,39.2573,37.4324,42.975
2004-02-27,42.975,42.545,42.109,39.3918,37.4699,43.415
2004-03-01,43.415,43.2,42.6,39.5299,37.5094,43.155
2004-03-02,43.155,43.415,42.883,39.6585,37.5459,43.65
2004-03-03,43.65,43.075,43.176,39.7915,37.5802,44.155
2004-03-04,44.155,43.475,43.47,39.9446,37.6187,44.905
2004-03-05,44.905,44.155,43.856,40.1139,37.6566,44.385
2004-03-08,44.385,44.865,44.05,40.273,37.691,43.815
2004-03-09,43.815,44.385,44.182,40.4193,37.7226,44.05
2004-03-10,44.05,44.0,44.262,40.5608,37.7562,43.365
2004-03-11,43.365,43.875,44.104,40.6855,37.7859,43.94
2004-03-12,43.94,43.97,43.911,40.8211,37.82,44.5
2004-03-15,44.5,43.815,43.934,40.9611,37.8586,44.95
2004-03-16,44.95,44.65,44.161,41.0973,37.8999,44.97
2004-03-17,44.97,45.375,44.345,41.2596,37.9436,45.03
2004-03-18,45.03,44.75,44.678,41.4191,37.9878,44.75
2004-03-19,44.75,44.91,44.84,41.5691,38.0296,44.035
2004-03-22,44.035,44.425,44.747,41.7071,38.0646,44.5
2004-03-23,44.5,44.175,44.657,41.862,38.1017,43.745
2004-03-24,43.745,44.56,44.412,42.0066,38.1376,44.06
2004-03-25,44.06,43.85,44.218,42.1533,38.1719,44.1
2004-03-26,44.1,44.06,44.088,42.2748,38.2001,44.825
2004-03-29,44.825,44.175,44.246,42.4028,38.2334,45.285
2004-03-30,45.285,44.875,44.403,42.525,38.2687,45.32
2004-03-31,45.32,45.395,44.718,42.6575,38.2977,45.6
2004-04-01,45.6,45.3,45.026,42.7875,38.3236,45.745
2004-04-02,45.745,45.81,45.355,42.894,38.3473,46.81
2004-04-05,46.81,46.05,45.752,43.0355,38.3834,46.56
2004-04-06,46.56,46.9,46.007,43.1672,38.418,46.825
2004-04-07,46.825,46.475,46.308,43.3187,38.4574,46.86
2004-04-08,46.86,46.88,46.56,43.4669,38.4947,47.425
2004-04-12,47.425,46.88,46.896,43.5954,38.5377,46.11
2004-04-13,46.11,47.49,46.756,43.6998,38.571,45.6
2004-04-14,45.6,46.025,46.564,43.7785,38.6043,44.4
2004-04-15,44.4,44.35,46.079,43.8227,38.6334,43.675
2004-04-16,43.675,44.55,45.442,43.8607,38.6608,44.195
2004-04-19,44.195,44.24,44.796,43.9181,38.6878,43.72
2004-04-20,43.72,44.45,44.318,43.9596,38.7143,44.73
2004-04-21,44.73,43.83,44.144,44.0264,38.7426,47.375
2004-04-22,47.375,45.75,44.739,44.1337,38.782,47.175
2004-04-23,47.175,47.375,45.439,44.2487,38.8185,46.425
2004-04-26,46.425,47.175,45.885,44.3319,38.855,46.67
2004-04-27,46.67,46.47,46.475,44.4233,38.8896,45.93
2004-04-28,45.93,47.25,46.715,44.5021,38.9238,45.59
2004-04-29,45.59,46.075,46.358,44.5856,38.9589,44.29
2004-04-30,44.29,45.725,45.781,44.6454,38.992,44.975
2004-05-03,44.975,44.41,45.491,44.7227,39.0259,44.405
2004-05-04,44.405,45.2,45.038,44.7916,39.0533,45.405
2004-05-05,45.405,44.35,44.933,44.8649,39.0862,45.11
2004-05-06,45.11,45.125,44.837,44.9234,39.1168,44.14
2004-05-07,44.14,44.925,44.807,44.9525,39.1372,42.995
2004-05-10,42.995,43.875,44.411,44.9529,39.1547,43.08
2004-05-11,43.08,43.2,44.146,44.9462,39.1696,43.95
2004-05-12,43.95,43.75,43.855,44.9621,39.1868,44.0
2004-05-13,44.0,43.85,43.633,44.9691,39.2042,44.525
2004-05-14,44.525,44.005,43.71,44.9765,39.2294,44.18
2004-05-17,44.18,44.34,43.947,44.962,39.2615,44.1
2004-05-18,44.1,44.45,44.151,44.9563,39.2958,43.515
2004-05-19,43.515,44.375,44.064,44.9503,39.3278,42.735
2004-05-20,42.735,43.455,43.811,44.924,39.3608,43.025
2004-05-21,43.025,43.005,43.511,44.9172,39.4049,43.61
2004-05-24,43.61,43.3,43.397,44.9106,39.4462,43.44
2004-05-25,43.44,43.61,43.265,44.8894,39.4846,43.925
2004-05-26,43.925,43.455,43.347,44.8689,39.5227,44.025
2004-05-27,44.025,43.925,43.605,44.85,39.5604,44.265
2004-05-28,44.265,43.95,43.853,44.8347,39.6008,44.325
2004-06-01,44.325,44.02,43.996,44.8262,39.6404,44.245
2004-06-02,44.245,44.4,44.157,44.8304,39.6799,44.81
2004-06-03,44.81,44.7,44.334,44.8366,39.7209,44.77
2004-06-04,44.77,45.25,44.483,44.8571,39.7623,46.085
2004-06-07,46.085,45.215,44.847,44.8976,39.8125,45.7
2004-06-08,45.7,46.09,45.122,44.9296,39.8628,45.25
2004-06-09,45.25,45.6,45.323,44.9381,39.9122,45.37
2004-06-10,45.37,45.225,45.435,44.9398,39.9618,45.0
2004-06-14,45.0,45.37,45.481,44.9334,40.0077,44.945
2004-06-15,44.945,45.03,45.253,44.9203,40.053,45.17
2004-06-16,45.17,44.945,45.147,44.9088,40.0991,45.165
2004-06-17,45.165,45.17,45.13,44.8759,40.1419,45.045
2004-06-18,45.045,45.06,45.065,44.8456,40.1819,43.75
2004-06-21,43.75,45.045,44.815,44.7841,40.2139,42.855
2004-06-22,42.855,43.525,44.397,44.704,40.2444,43.095
2004-06-23,43.095,42.625,43.982,44.6174,40.2789,43.66
2004-06-24,43.66,43.15,43.681,44.5684,40.3139,43.91
2004-06-25,43.91,43.595,43.454,44.5346,40.3497,43.165
2004-06-28,43.165,43.85,43.337,44.5099,40.3814,43.71
2004-06-29,43.71,43.2,43.508,44.5106,40.4162,44.78
2004-06-30,44.78,43.715,43.845,44.5223,40.4531,44.335
2004-07-01,44.335,44.355,43.98,44.5346,40.4896,44.15
2004-07-02,44.15,44.45,44.028,44.523,40.5253,43.2
2004-07-06,43.2,44.15,44.035,44.4395,40.5565,44.1
2004-07-07,44.1,43.025,44.113,44.378,40.5895,43.725
2004-07-08,43.725,44.1,43.902,44.324,40.6214,43.725
2004-07-09,43.725,43.725,43.78,44.2651,40.6536,44.21
2004-07-12,44.21,43.845,43.792,44.2307,40.6902,45.655
2004-07-13,45.655,44.6,44.283,44.232,40.7392,45.9
2004-07-14,45.9,45.6,44.643,44.2642,40.7926,46.445
2004-07-15,46.445,45.85,45.187,44.2936,40.8518,46.7
2004-07-16,46.7,46.46,45.782,44.3395,40.9093,46.49
2004-07-19,46.49,46.625,46.238,44.3612,40.9635,46.2
2004-07-20,46.2,46.49,46.347,44.383,41.0133,45.755
2004-07-21,45.755,46.35,46.318,44.4153,41.0602,45.0
2004-07-22,45.0,45.975,46.029,44.4554,41.1028,44.4
2004-07-23,44.4,44.995,45.569,44.4818,41.1437,44.08
2004-07-26,44.08,44.405,45.087,44.4844,41.1835,40.89
2004-07-27,40.89,41.75,44.025,44.4222,41.2074,40.525
2004-07-28,40.525,41.15,42.979,44.3422,41.2266,41.155
2004-07-29,41.155,40.55,42.21,44.2817,41.2484,41.235
2004-07-30,41.235,41.16,41.577,44.2244,41.2713,41.15
2004-08-02,41.15,41.1,40.991,44.1771,41.2951,40.68
2004-08-03,40.68,41.075,40.949,44.136,41.3204,40.265
2004-08-04,40.265,40.5,40.897,44.0808,41.3418,39.615
2004-08-05,39.615,40.425,40.589,44.0009,41.3573,39.38
2004-08-06,39.38,39.225,40.218,43.9197,41.362,39.375
2004-08-09,39.375,39.255,39.863,43.8287,41.365,40.63
2004-08-10,40.63,39.5,39.853,43.7608,41.3746,40.93
2004-08-11,40.93,40.38,39.986,43.6941,41.387,40.45
2004-08-12,40.45,40.93,40.153,43.6166,41.3962,40.525
2004-08-13,40.525,40.575,40.382,43.5422,41.4212,40.66
2004-08-16,40.66,40.625,40.639,43.4592,41.4518,40.985
2004-08-17,40.985,40.785,40.71,43.3835,41.4837,41.55
2004-08-18,41.55,40.975,40.834,43.2928,41.5234,40.745
2004-08-19,40.745,41.5,40.893,43.1937,41.5561,41.105
2004-08-20,41.105,40.78,41.009,43.1108,41.5903,40.995
2004-08-23,40.995,40.95,41.076,43.0233,41.6255,40.695
2004-08-24,40.695,41.075,41.018,42.9372,41.6575,40.45
2004-08-25,40.45,40.77,40.798,42.8473,41.6917,40.125
2004-08-26,40.125,40.49,40.674,42.7464,41.7259,40.71
2004-08-27,40.71,40.35,40.595,42.6573,41.7665,40.51
2004-08-30,40.51,40.71,40.498,42.5666,41.8043,40.62
2004-08-31,40.62,40.025,40.483,42.504,41.8401,40.425
2004-09-01,40.425,40.52,40.478,42.4554,41.8717,40.95
2004-09-02,40.95,40.5,40.643,42.4125,41.9047,41.2
2004-09-03,41.2,40.95,40.741,42.3633,41.941,42.025
2004-09-07,42.025,41.45,41.044,42.3256,41.9817,42.095
2004-09-08,42.095,42.025,41.339,42.3042,42.0195,42.2
2004-09-09,42.2,42.2,41.694,42.274,42.059,42.255
2004-09-10,42.255,42.1,41.955,42.2235,42.0998,42.585
2004-09-13,42.585,42.475,42.232,42.1885,42.1399,43.03
2004-09-14,43.03,42.685,42.433,42.1661,42.1784,43.83
2004-09-15,43.83,43.075,42.78,42.1787,42.2171,43.7
2004-09-16,43.7,43.825,43.08,42.1707,42.2553,43.055
2004-09-17,43.055,43.65,43.24,42.1573,42.2884,42.85
2004-09-20,42.85,43.13,43.293,42.1398,42.3161,42.98
2004-09-21,42.98,42.825,43.283,42.1152,42.3455,43.05
2004-09-22,43.05,42.88,43.127,42.0631,42.3751,42.755
2004-09-23,42.755,43.05,42.938,42.0002,42.4072,43.405
2004-09-24,43.405,42.675,43.008,41.9394,42.4419,42.95
2004-09-27,42.95,43.35,43.028,41.8644,42.4772,43.71
2004-09-28,43.71,43.0,43.174,41.8088,42.5157,43.31
2004-09-29,43.31,43.725,43.226,41.751,42.5487,43.625
2004-09-30,43.625,43.325,43.4,41.7084,42.5834,43.365
2004-10-01,43.365,43.75,43.392,41.6757,42.6189,42.99
2004-10-04,42.99,43.72,43.4,41.6475,42.6513,42.695
2004-10-05,42.695,43.07,43.197,41.6198,42.6812,42.66
2004-10-06,42.66,42.8,43.067,41.6552,42.7095,42.955
2004-10-07,42.955,42.625,42.933,41.7038,42.7418,42.55
2004-10-08,42.55,42.96,42.77,41.7317,42.7723,42.38
2004-10-11,42.38,42.65,42.648,41.7546,42.8021,42.6
2004-10-12,42.6,42.38,42.629,41.7836,42.8326,41.95
2004-10-13,41.95,42.725,42.487,41.809,42.8574,41.06
2004-10-14,41.06,42.275,42.108,41.8249,42.8771,40.77
2004-10-15,40.77,41.16,41.752,41.848,42.8951,40.5
2004-10-18,40.5,40.77,41.376,41.8704,42.9101,36.85
2004-10-19,36.85,39.675,40.226,41.8199,42.9037,38.115
2004-10-20,38.115,36.7,39.459,41.7696,42.91,36.855
2004-10-21,36.855,38.005,38.618,41.6881,42.909,37.29
2004-10-22,37.29,36.26,37.922,41.6249,42.9092,36.5
2004-10-25,36.5,37.05,37.122,41.5444,42.906,38.42
2004-10-26,38.42,37.875,37.436,41.4996,42.9143,40.56
2004-10-27,40.56,39.425,37.925,41.4911,42.9346,40.2
2004-10-28,40.2,40.455,38.594,41.4641,42.9519,40.2
2004-10-29,40.2,39.9,39.176,41.4532,42.9628,39.32
2004-11-01,39.32,40.13,39.74,41.4175,42.9673,39.255
2004-11-02,39.255,39.425,39.907,41.3827,42.9677,40.78
2004-11-03,40.78,40.525,39.951,41.3844,42.9781,42.6
2004-11-04,42.6,40.975,40.431,41.4274,42.9956,43.23
2004-11-05,43.23,42.975,41.037,41.4895,43.0097,43.25
2004-11-08,43.25,43.235,41.823,41.5403,43.0272,45.615
2004-11-09,45.615,45.08,43.095,41.6424,43.0554,46.445
2004-11-10,46.445,46.5,44.228,41.7589,43.0914,47.155
2004-11-11,47.155,46.445,45.139,41.8935,43.1299,47.38
2004-11-12,47.38,47.03,45.969,42.0221,43.1618,48.24
2004-11-15,48.24,47.38,46.967,42.1629,43.1986,47.51
2004-11-16,47.51,48.105,47.346,42.2726,43.2278,48.325
2004-11-17,48.325,47.81,47.722,42.3972,43.2585,48.8
2004-11-18,48.8,48.225,48.051,42.5292,43.2936,48.41
2004-11-19,48.41,48.805,48.257,42.6523,43.329,48.855
2004-11-22,48.855,48.225,48.38,42.7777,43.3651,48.91
2004-11-23,48.91,48.895,48.66,42.8953,43.4027,48.97
2004-11-24,48.97,48.85,48.789,42.9981,43.4375,49.525
2004-11-26,49.525,48.95,48.934,43.1146,43.478,49.8
2004-11-29,49.8,49.525,49.212,43.2495,43.5157,50.665
2004-11-30,50.665,49.7,49.574,43.4058,43.5585,54.55
2004-12-01,54.55,51.75,50.702,43.6372,43.6213,53.135
2004-12-02,53.135,54.0,51.535,43.8389,43.6799,53.235
2004-12-03,53.235,53.125,52.277,44.0485,43.7396,53.4
2004-12-06,53.4,53.235,52.997,44.2484,43.801,51.45
2004-12-07,51.45,53.4,53.154,44.4184,43.8535,52.935
2004-12-08,52.935,51.5,52.831,44.6029,43.9094,54.125
2004-12-09,54.125,51.625,53.029,44.8192,43.9691,56.55
2004-12-10,56.55,53.74,53.692,45.0777,44.0385,58.5
2004-12-13,58.5,56.025,54.712,45.3804,44.1161,58.5
2004-12-14,58.5,58.5,56.122,45.6906,44.1915,58.375
2004-12-15,58.375,58.255,57.21,46.0042,44.2676,57.955
2004-12-16,57.955,58.25,57.976,46.3101,44.3391,57.64
2004-12-17,57.64,57.455,58.194,46.6038,44.4066,57.3
2004-12-20,57.3,57.925,57.954,46.8988,44.4685,58.4
2004-12-21,58.4,57.425,57.934,47.2192,44.5386,57.255
2004-12-22,57.255,58.475,57.71,47.5123,44.6058,57.1
2004-12-23,57.1,57.2,57.539,47.8153,44.6711,56.42
2004-12-27,56.42,57.05,57.295,48.1225,44.7363,57.4
2004-12-28,57.4,56.545,57.315,48.4551,44.8036,57.09
2004-12-29,57.09,57.075,57.053,48.7869,44.8666,57.58
2004-12-30,57.58,57.2,57.118,49.2015,44.9297,57.5
2004-12-31,57.5,57.6,57.198,49.5892,44.9924,56.25
2005-01-03,56.25,57.625,57.164,49.9771,45.0485,55.5
2005-01-04,55.5,56.05,56.784,50.3413,45.1022,57.61
2005-01-05,57.61,55.575,56.888,50.7635,45.1701,57.7
2005-01-06,57.7,57.425,56.912,51.1491,45.2361,57.9
2005-01-07,57.9,56.985,56.992,51.4959,45.3069,60.35
2005-01-10,60.35,58.07,57.812,51.8989,45.3883,59.955
2005-01-11,59.955,59.9,58.703,52.294,45.4676,60.85
2005-01-12,60.85,60.0,59.351,52.7246,45.5477,60.665
2005-01-13,60.665,60.95,59.944,53.1528,45.6246,61.25
2005-01-14,61.25,60.7,60.614,53.5622,45.7043,61.7
2005-01-18,61.7,61.2,60.884,53.9442,45.7848,61.8
2005-01-19,61.8,61.75,61.253,54.3156,45.8651,60.02
2005-01-20,60.02,61.5,61.087,54.651,45.9311,60.225
2005-01-21,60.225,60.125,60.999,54.9432,45.9994,59.485
2005-01-24,59.485,60.2,60.646,55.204,46.0627,59.25
2005-01-25,59.25,59.585,60.156,55.4459,46.1247,59.275
2005-01-26,59.275,59.625,59.651,55.6838,46.1839,59.95
2005-01-27,59.95,59.15,59.637,55.918,46.2531,60.3
2005-01-28,60.3,59.75,59.652,56.1738,46.3266,60.75
2005-01-31,60.75,60.6,59.905,56.4223,46.4084,62.2
2005-02-01,62.2,60.795,60.495,56.6903,46.501,61.485
2005-02-02,61.485,62.1,60.937,56.9518,46.5875,61.58
2005-02-03,61.58,61.48,61.263,57.2063,46.6768,62.445
2005-02-04,62.445,61.58,61.692,57.477,46.7653,60.425
2005-02-07,60.425,61.545,61.627,57.7061,46.8306,60.47
2005-02-08,60.47,60.65,61.281,57.925,46.8971,59.565
2005-02-09,59.565,60.55,60.897,58.1203,46.9628,60.76
2005-02-10,60.76,60.2,60.733,58.3222,47.0332,60.0
2005-02-11,60.0,60.85,60.244,58.4312,47.1036,60.575
2005-02-14,60.575,60.175,60.274,58.58,47.1785,61.31
2005-02-15,61.31,60.745,60.442,58.7415,47.2636,61.775
2005-02-16,61.775,61.1,60.884,58.909,47.3476,60.975
2005-02-17,60.975,61.725,60.927,59.0995,47.4304,60.475
2005-02-18,60.475,61.025,61.022,59.2503,47.5058,58.25
2005-02-22,58.25,60.1,60.557,59.3328,47.5715,59.95
2005-02-23,59.95,58.54,60.285,59.4008,47.6505,60.4
2005-02-24,60.4,59.925,60.01,59.4388,47.7376,61.195
2005-02-25,61.195,60.575,60.054,59.4927,47.8281,61.03
2005-02-28,61.03,60.755,60.165,59.5458,47.9135,60.94
2005-03-01,60.94,61.28,60.703,59.6055,47.9982,60.925
2005-03-02,60.925,60.925,60.898,59.6712,48.0802,61.985
2005-03-03,61.985,61.0,61.215,59.7649,48.1693,63.44
2005-03-04,63.44,62.425,61.664,59.8657,48.266,62.81
2005-03-07,62.81,63.565,62.02,59.9768,48.3624,61.825
2005-03-08,61.825,62.885,62.197,60.0713,48.4579,62.275
2005-03-09,62.275,61.95,62.467,60.1884,48.5541,62.175
2005-03-10,62.175,62.6,62.505,60.2839,48.647,61.405
2005-03-11,61.405,62.275,62.098,60.3702,48.7368,60.75
2005-03-14,60.75,61.5,61.686,60.4336,48.8209,60.375
2005-03-15,60.375,60.9,61.396,60.4911,48.9027,59.785
2005-03-16,59.785,60.34,60.898,60.5618,48.9803,60.255
2005-03-17,60.255,59.95,60.514,60.6569,49.0599,60.655
2005-03-18,60.655,60.525,60.364,60.7178,49.142,60.145
2005-03-21,60.145,60.5,60.243,60.7667,49.2186,61.05
2005-03-22,61.05,60.45,60.378,60.8297,49.3,60.935
2005-03-23,60.935,61.05,60.608,60.8414,49.3743,61.52
2005-03-24,61.52,60.935,60.861,60.8727,49.4534,61.5
2005-03-28,61.5,61.45,61.03,60.8857,49.5346,61.525
2005-03-29,61.525,61.655,61.306,60.9029,49.6154,62.935
2005-03-30,62.935,61.515,61.683,60.9366,49.7051,62.675
2005-03-31,62.675,62.625,62.031,60.9561,49.7937,62.325
2005-04-01,62.325,62.8,62.192,60.9666,49.8795,63.36
2005-04-04,63.36,62.5,62.564,61.0334,49.9705,63.575
2005-04-05,63.575,63.225,62.974,61.1004,50.0631,63.71
2005-04-06,63.71,63.8,63.129,61.1849,50.1629,64.34
2005-04-07,64.34,63.75,63.462,61.2867,50.2704,63.75
2005-04-08,63.75,64.5,63.747,61.3762,50.3736,63.46
2005-04-11,63.46,64.05,63.767,61.4464,50.4726,63.81
2005-04-12,63.81,63.275,63.814,61.5166,50.5721,63.2
2005-04-13,63.2,63.81,63.712,61.5656,50.6723,61.5
2005-04-14,61.5,63.2,63.144,61.5516,50.7613,60.6
2005-04-15,60.6,61.375,62.514,61.5339,50.8404,59.405
