ticker,APA US Equity,APA US Equity,APA US Equity,APA US Equity,APA US Equity,Close Tomorrow
field,PX_LAST,PX_OPEN,MOV_AVG_200D,MOV_AVG_5D,MOV_AVG_50D,
date,,,,,,
2001-07-05,22.0823,21.5368,25.8999,21.555,24.8609,22.355
2001-07-06,22.355,22.1688,25.8764,21.8355,24.7424,21.4935
2001-07-09,21.4935,22.1212,25.8482,21.7403,24.596,21.1255
2001-07-10,21.1255,21.7316,25.825,21.697,24.452,20.8182
2001-07-11,20.8182,20.9524,25.8011,21.5749,24.3146,20.6494
2001-07-12,20.6494,20.7359,25.7777,21.2883,24.19,20.7792
2001-07-13,20.7792,20.6537,25.7531,20.9732,24.1034,20.0216
2001-07-16,20.0216,20.8874,25.7212,20.6788,24.0077,20.0736
2001-07-17,20.0736,20.2381,25.6933,20.4684,23.9099,19.6753
2001-07-18,19.6753,19.8485,25.6637,20.2398,23.7952,20.1299
2001-07-19,20.1299,19.8052,25.634,20.1359,23.6928,20.7359
2001-07-20,20.7359,20.4545,25.6089,20.1273,23.5881,20.9654
2001-07-23,20.9654,20.9957,25.5904,20.316,23.4915,20.3117
2001-07-24,20.3117,20.7359,25.5729,20.3636,23.3915,21.9048
2001-07-25,21.9048,20.6494,25.5644,20.8095,23.3086,22.5108
2001-07-26,22.5108,21.9697,25.5567,21.2857,23.2246,22.8528
2001-07-27,22.8528,22.5541,25.5335,21.7091,23.1521,22.7662
2001-07-30,22.7662,22.987,25.5049,22.0693,23.0724,22.4892
2001-07-31,22.4892,22.9437,25.4759,22.5048,22.9646,22.0563
2001-08-01,22.0563,22.8355,25.4509,22.5351,22.8402,22.4719
2001-08-02,22.4719,22.0563,25.4307,22.5273,22.741,22.0779
2001-08-03,22.0779,22.4719,25.4037,22.3723,22.6562,22.3117
2001-08-06,22.3117,22.0779,25.3803,22.2814,22.5829,21.9437
2001-08-07,21.9437,22.6407,25.3576,22.1723,22.5068,20.8009
2001-08-08,20.8009,21.9913,25.3285,21.9212,22.4184,21.2208
2001-08-09,21.2208,20.8225,25.305,21.671,22.3312,21.4978
2001-08-10,21.4978,21.2987,25.2848,21.555,22.2455,21.8139
2001-08-13,21.8139,21.7316,25.2727,21.4554,22.1766,22.2294
2001-08-14,22.2294,21.9913,25.2615,21.5126,22.1078,23.4372
2001-08-15,23.4372,22.368,25.2618,22.0398,22.0658,23.1558
2001-08-16,23.1558,23.5455,25.2585,22.4268,22.0327,22.7273
2001-08-17,22.7273,23.0519,25.2525,22.6727,22.0122,22.1775
2001-08-20,22.1775,22.5541,25.2378,22.7455,21.9736,22.1255
2001-08-21,22.1255,22.2944,25.2265,22.7247,21.9345,21.7965
2001-08-22,21.7965,22.316,25.2144,22.3965,21.8774,21.2121
2001-08-23,21.2121,21.7749,25.2009,22.0078,21.8259,21.039
2001-08-24,21.039,21.1039,25.1857,21.6701,21.7739,21.2251
2001-08-27,21.2251,20.9957,25.1704,21.4797,21.7313,21.2511
2001-08-28,21.2511,21.1688,25.1563,21.3048,21.6957,20.8961
2001-08-29,20.8961,21.2987,25.1406,21.1247,21.6572,20.4329
2001-08-30,20.4329,20.9524,25.1253,20.9688,21.6134,20.316
2001-08-31,20.316,20.3896,25.1078,20.8242,21.5803,20.4545
2001-09-04,20.4545,20.5628,25.0846,20.6701,21.5388,20.3896
2001-09-05,20.3896,20.2597,25.0581,20.4978,21.4971,20.6234
2001-09-06,20.6234,20.4156,25.0338,20.4433,21.4596,20.7835
2001-09-07,20.7835,20.5628,25.0075,20.5134,21.438,20.8268
2001-09-10,20.8268,20.6926,24.9775,20.6156,21.4355,20.3074
2001-09-17,20.3074,21.645,24.9439,20.5861,21.4023,19.1645
2001-09-18,19.1645,20.3074,24.9039,20.3411,21.3587,18.1255
2001-09-19,18.1255,19.5887,24.858,19.8416,21.2926,18.2078
2001-09-20,18.2078,17.8355,24.8169,19.3264,21.2152,18.316
2001-09-21,18.316,18.2121,24.7851,18.8242,21.1344,17.0346
2001-09-24,17.0346,18.3203,24.7572,18.1697,21.0452,16.9221
2001-09-25,16.9221,17.0996,24.7225,17.7212,20.9611,16.7749
2001-09-26,16.7749,16.9264,24.6853,17.4511,20.8803,17.4242
2001-09-27,17.4242,17.0996,24.6562,17.2944,20.8158,18.6147
2001-09-28,18.6147,17.8139,24.6254,17.3541,20.7725,18.1385
2001-10-01,18.1385,18.2294,24.5902,17.5749,20.7348,18.3333
2001-10-02,18.3333,17.8571,24.5556,17.8571,20.7,18.5065
2001-10-03,18.5065,18.3377,24.5154,18.2035,20.6766,19.7186
2001-10-04,19.7186,18.8312,24.4783,18.6623,20.6684,19.6537
2001-10-05,19.6537,19.697,24.4429,18.8701,20.6468,20.0087
2001-10-08,20.0087,19.658,24.4163,19.2442,20.6276,20.1169
2001-10-09,20.1169,20.303,24.3889,19.6009,20.6237,20.9957
2001-10-10,20.9957,20.0779,24.3547,20.0987,20.6055,21.1732
2001-10-11,21.1732,21.039,24.3218,20.3896,20.5788,21.1905
2001-10-12,21.1905,21.0823,24.2938,20.697,20.5455,20.5152
2001-10-15,20.5152,20.9957,24.2609,20.7983,20.5005,21.2554
2001-10-16,21.2554,20.5416,24.2284,21.026,20.4758,21.0952
2001-10-17,21.0952,21.4935,24.1836,21.0459,20.4566,20.2814
2001-10-18,20.2814,20.7792,24.1296,20.8675,20.4128,20.8009
2001-10-19,20.8009,20.1732,24.0752,20.7896,20.3873,21.1472
2001-10-22,21.1472,20.8355,24.0292,20.916,20.364,20.9091
2001-10-23,20.9091,21.039,23.9805,20.8468,20.3433,21.3723
2001-10-24,21.3723,20.9091,23.9442,20.9022,20.3547,22.0173
2001-10-25,22.0173,21.4286,23.918,21.2494,20.3706,22.9221
2001-10-26,22.9221,22.0779,23.8867,21.6736,20.3991,23.5541
2001-10-29,23.5541,22.9091,23.8572,22.155,20.4339,22.3463
2001-10-30,22.3463,22.9654,23.8249,22.4424,20.4363,22.3377
2001-10-31,22.3377,22.3766,23.7927,22.6355,20.4143,22.5974
2001-11-01,22.5974,22.342,23.7617,22.7515,20.4031,22.0649
2001-11-02,22.0649,22.2554,23.7311,22.5801,20.3899,21.2338
2001-11-05,21.2338,21.9048,23.6964,22.116,20.371,21.5325
2001-11-06,21.5325,20.8442,23.6701,21.9532,20.3591,21.961
2001-11-07,21.961,21.3203,23.6508,21.8779,20.3624,21.961
2001-11-08,21.961,22.1861,23.6304,21.7506,20.3774,22.6407
2001-11-09,22.6407,22.2727,23.6106,21.8658,20.4094,22.3074
2001-11-12,22.3074,22.2078,23.589,22.0805,20.4311,22.1385
2001-11-13,22.1385,22.3117,23.5667,22.2017,20.4488,20.8701
2001-11-14,20.8701,21.645,23.5328,21.9835,20.4483,18.9827
2001-11-15,18.9827,20.4329,23.4937,21.3879,20.4193,19.5281
2001-11-16,19.5281,19.2208,23.4598,20.7654,20.4035,19.5584
2001-11-19,19.5584,19.329,23.4312,20.2156,20.3856,20.4892
2001-11-20,20.4892,19.8095,23.409,19.8857,20.3876,19.974
2001-11-21,19.974,20.4935,23.3852,19.7065,20.3746,20.3636
2001-11-23,20.3636,19.7403,23.3569,19.9827,20.3662,19.7792
2001-11-26,19.7792,19.8052,23.325,20.0329,20.3453,20.0216
2001-11-27,20.0216,19.5887,23.2913,20.1255,20.3396,19.6061
2001-11-28,19.6061,19.7186,23.2535,19.9489,20.3484,19.9264
2001-11-29,19.9264,19.8268,23.2189,19.9394,20.3844,19.9091
2001-11-30,19.9091,20.0,23.1827,19.8485,20.4184,20.3723
2001-12-03,20.3723,19.5238,23.1493,19.9671,20.4596,20.7489
2001-12-04,20.7489,20.3074,23.1162,20.1126,20.5339,21.1948
2001-12-05,21.1948,21.3636,23.0875,20.4303,20.6193,21.303
2001-12-06,21.303,21.1991,23.0619,20.7056,20.7099,21.3117
2001-12-07,21.3117,21.2121,23.0356,20.9861,20.7876,20.8961
2001-12-10,20.8961,21.1991,23.0046,21.0909,20.8332,20.5455
2001-12-11,20.5455,20.8658,22.973,21.0502,20.8814,20.2381
2001-12-12,20.2381,20.3463,22.9419,20.8589,20.9195,20.0996
2001-12-13,20.0996,20.0216,22.9124,20.6182,20.9513,20.6017
2001-12-14,20.6017,20.0996,22.8841,20.4762,20.969,20.3896
2001-12-17,20.3896,20.3463,22.855,20.3749,20.9837,21.368
2001-12-18,21.368,20.4978,22.8347,20.5394,21.0109,21.8831
2001-12-19,21.8831,21.368,22.8158,20.8684,21.0462,22.1861
2001-12-20,22.1861,21.7749,22.7951,21.2857,21.07,22.4026
2001-12-21,22.4026,22.4026,22.7719,21.6459,21.0946,22.6537
2001-12-24,22.6537,22.4892,22.745,22.0987,21.1239,23.3117
2001-12-26,23.3117,22.8398,22.7164,22.4874,21.1798,23.6333
2001-12-27,23.6333,23.3095,22.6863,22.8375,21.2274,24.0238
2001-12-28,24.0238,23.7524,22.6606,23.205,21.286,23.7524
2001-12-31,23.7524,24.0476,22.6384,23.475,21.3554,23.5476
2002-01-02,23.5476,23.4095,22.6186,23.6538,21.4103,22.6238
2002-01-03,22.6238,23.1429,22.5965,23.5162,21.4398,23.1143
2002-01-04,23.1143,22.8571,22.5786,23.4124,21.4839,23.6857
2002-01-07,23.6857,23.2857,22.5656,23.3448,21.5302,23.3571
2002-01-08,23.3571,23.6857,22.5485,23.2657,21.557,23.219
2002-01-09,23.219,23.0952,22.5289,23.2,21.563,22.919
2002-01-10,22.919,23.1,22.5131,23.259,21.5503,22.2619
2002-01-11,22.2619,22.8333,22.5012,23.0886,21.5486,22.181
2002-01-14,22.181,21.7143,22.4851,22.7876,21.5454,22.5381
2002-01-15,22.5381,22.181,22.4688,22.6238,21.5442,22.2619
2002-01-16,22.2619,22.2857,22.4549,22.4324,21.5482,21.9143
2002-01-17,21.9143,22.381,22.4415,22.2314,21.5618,21.9
2002-01-18,21.9,21.9714,22.4322,22.159,21.5691,21.6143
2002-01-22,21.6143,22.0476,22.4155,22.0457,21.5622,22.4762
2002-01-23,22.4762,21.7381,22.4101,22.0333,21.5725,22.981
2002-01-24,22.981,22.381,22.4131,22.1771,21.5793,23.1476
2002-01-25,23.1476,23.2857,22.413,22.4238,21.5961,22.6952
2002-01-28,22.6952,23.1476,22.4064,22.5829,21.6073,22.0857
2002-01-29,22.0857,22.6952,22.3964,22.6771,21.6316,22.3476
2002-01-30,22.3476,21.4286,22.3835,22.6514,21.6989,23.0905
2002-01-31,23.0905,22.5238,22.3705,22.6733,21.7701,23.2762
2002-02-01,23.2762,23.0476,22.3599,22.699,21.8445,22.2619
2002-02-04,22.2619,23.2762,22.3403,22.6124,21.8799,22.9048
2002-02-05,22.9048,22.2619,22.3197,22.7762,21.9385,23.0952
2002-02-06,23.0952,23.2619,22.297,22.9257,21.9932,22.9143
2002-02-07,22.9143,23.0952,22.2781,22.8905,22.0559,23.2333
2002-02-08,23.2333,22.9143,22.262,22.8819,22.1201,23.8
2002-02-11,23.8,22.9524,22.2496,23.1895,22.204,23.5762
2002-02-12,23.5762,23.5476,22.2308,23.3238,22.277,23.9714
2002-02-13,23.9714,23.381,22.2132,23.499,22.3582,24.2
2002-02-14,24.2,24.1667,22.1928,23.7562,22.4348,24.3
2002-02-15,24.3,24.1429,22.1702,23.9695,22.5058,24.0
2002-02-19,24.0,23.8571,22.1486,24.0095,22.5619,23.7714
2002-02-20,23.7714,24.119,22.129,24.0486,22.6113,24.4762
2002-02-21,24.4762,23.8571,22.117,24.1495,22.6746,24.5571
2002-02-22,24.5571,24.4762,22.1142,24.221,22.7478,25.3238
2002-02-25,25.3238,24.6905,22.1168,24.4257,22.8434,25.0714
2002-02-26,25.0714,25.3095,22.1173,24.64,22.94,24.9048
2002-02-27,24.9048,25.2381,22.1148,24.8667,23.0361,25.119
2002-02-28,25.119,24.9524,22.1142,24.9952,23.1265,25.3571
2002-03-01,25.3571,25.1905,22.1111,25.1552,23.2258,25.7143
2002-03-04,25.7143,25.1905,22.1107,25.2333,23.3127,25.6571
2002-03-05,25.6571,25.819,22.1124,25.3505,23.3882,26.1762
2002-03-06,26.1762,25.6619,22.113,25.6048,23.468,26.5714
2002-03-07,26.5714,26.3095,22.1124,25.8952,23.5514,26.1667
2002-03-08,26.1667,26.4524,22.1108,26.0571,23.6217,26.1905
2002-03-11,26.1905,26.5238,22.108,26.1524,23.6792,26.1905
2002-03-12,26.1905,26.1429,22.0995,26.259,23.7304,26.3619
2002-03-13,26.3619,26.381,22.09,26.2962,23.7771,26.3048
2002-03-14,26.3048,26.2429,22.0844,26.2429,23.8282,26.7333
2002-03-15,26.7333,26.5381,22.0864,26.3562,23.8919,26.9524
2002-03-18,26.9524,26.7667,22.0913,26.5086,23.9785,27.4762
2002-03-19,27.4762,27.0952,22.0999,26.7657,24.0657,27.2524
2002-03-20,27.2524,27.1905,22.1101,26.9438,24.137,27.281
2002-03-21,27.281,27.1524,22.1186,27.139,24.2155,26.4667
2002-03-22,26.4667,27.0238,22.122,27.0857,24.2805,26.6381
2002-03-25,26.6381,26.4333,22.1289,27.0229,24.3549,26.3048
2002-03-26,26.3048,26.5714,22.1321,26.7886,24.4357,27.4095
2002-03-27,27.4095,26.7143,22.1415,26.82,24.5403,27.0857
2002-03-28,27.0857,27.3095,22.1528,26.781,24.6312,27.5524
2002-04-01,27.5524,27.4286,22.1718,26.9981,24.737,28.1381
2002-04-02,28.1381,27.6714,22.192,27.2981,24.8615,27.4905
2002-04-03,27.4905,27.9524,22.209,27.5352,24.9733,26.681
2002-04-04,26.681,27.4905,22.2192,27.3895,25.0747,26.5238
2002-04-05,26.5238,26.681,22.2329,27.2771,25.1556,26.8714
2002-04-08,26.8714,26.8619,22.249,27.141,25.2334,26.4333
2002-04-09,26.4333,26.6667,22.2644,26.8,25.2991,26.981
2002-04-10,26.981,26.0333,22.2842,26.6981,25.3849,27.0524
2002-04-11,27.0524,26.5714,22.3053,26.7724,25.4842,25.6095
2002-04-12,25.6095,26.619,22.3203,26.5895,25.5494,26.2095
2002-04-15,26.2095,26.181,22.3415,26.4571,25.6118,26.3095
2002-04-16,26.3095,26.5143,22.3603,26.4324,25.6725,27.0
2002-04-17,27.0,26.6667,22.383,26.4362,25.7672,27.2571
2002-04-18,27.2571,27.2381,22.4068,26.4771,25.8543,27.4
2002-04-19,27.4,27.2619,22.4344,26.8352,25.9404,27.1905
2002-04-22,27.1905,27.4667,22.4656,27.0314,26.0259,27.7524
2002-04-23,27.7524,27.1952,22.4946,27.32,26.1163,27.2095
2002-04-24,27.2095,27.6143,22.5239,27.3619,26.1845,27.7762
2002-04-25,27.7762,27.2619,22.5556,27.4657,26.2685,27.8667
2002-04-26,27.8667,27.8667,22.5845,27.559,26.3464,27.7619
2002-04-29,27.7619,27.8571,22.6116,27.6733,26.4176,27.7762
2002-04-30,27.7762,27.7619,22.643,27.6781,26.4871,28.0476
2002-05-01,28.0476,27.4048,22.6776,27.8457,26.5681,28.1857
2002-05-02,28.1857,27.881,22.7144,27.9276,26.6564,28.419
2002-05-03,28.419,28.2429,22.7533,28.0381,26.7352,26.9714
2002-05-06,26.9714,27.9048,22.7843,27.88,26.7835,26.7619
2002-05-07,26.7619,26.8571,22.818,27.6771,26.8123,27.4952
2002-05-08,27.4952,27.1333,22.8551,27.5667,26.8608,27.1429
2002-05-09,27.1429,27.5,22.8924,27.3581,26.9055,27.0
2002-05-10,27.0,27.1429,22.9268,27.0743,26.9431,27.2762
2002-05-13,27.2762,26.6667,22.9595,27.1352,26.9815,27.3762
2002-05-14,27.3762,27.1571,22.9915,27.2581,27.0148,26.8524
2002-05-15,26.8524,27.2381,23.0242,27.1295,27.0387,27.1429
2002-05-16,27.1429,26.8571,23.0504,27.1295,27.058,26.5952
2002-05-17,26.5952,26.8571,23.0708,27.0486,27.0585,26.4857
2002-05-20,26.4857,26.5238,23.089,26.8905,27.0649,26.8571
2002-05-21,26.8571,26.4524,23.1094,26.7867,27.0782,26.981
2002-05-22,26.981,26.7381,23.1319,26.8124,27.094,27.2381
2002-05-23,27.2381,26.9952,23.1578,26.8314,27.1115,26.9143
2002-05-24,26.9143,26.9524,23.18,26.8952,27.1237,26.5143
2002-05-28,26.5143,26.9048,23.2022,26.901,27.1193,26.0286
2002-05-29,26.0286,25.9571,23.2208,26.7352,27.1009,25.7048
2002-05-30,25.7048,25.6381,23.2396,26.48,27.0654,26.5143
2002-05-31,26.5143,26.4286,23.2682,26.3352,27.0507,25.6857
2002-06-03,25.6857,26.4333,23.2905,26.0895,27.0188,25.9048
2002-06-04,25.9048,25.7857,23.3125,25.9676,27.0075,25.6
2002-06-05,25.6,25.5952,23.3315,25.8819,26.9868,25.7143
2002-06-06,25.7143,25.881,23.3489,25.8838,26.975,26.2381
2002-06-07,26.2381,25.6667,23.3629,25.8286,26.9515,25.6952
2002-06-10,25.6952,26.1905,23.3756,25.8305,26.9237,25.1667
2002-06-11,25.1667,25.619,23.3878,25.6829,26.876,25.3952
2002-06-12,25.3952,25.4286,23.4039,25.6419,26.8211,25.9619
2002-06-13,25.9619,25.6143,23.423,25.6914,26.7906,26.1095
2002-06-14,26.1095,25.5952,23.4446,25.6657,26.7791,26.9
2002-06-17,26.9,26.2381,23.473,25.9067,26.7867,26.6333
2002-06-18,26.6333,26.9,23.501,26.2,26.7819,26.3762
2002-06-19,26.3762,26.6333,23.5268,26.3962,26.7808,26.6571
2002-06-20,26.6571,26.7143,23.5538,26.5352,26.7743,26.2619
2002-06-21,26.2619,26.5143,23.5806,26.5657,26.7585,26.7381
2002-06-24,26.7381,26.3333,23.6122,26.5333,26.781,27.1381
2002-06-25,27.1381,27.381,23.6463,26.6343,26.7996,27.2048
2002-06-26,27.2048,26.7857,23.68,26.8,26.8175,27.2333
2002-06-27,27.2333,27.2143,23.7142,26.9152,26.8222,27.3714
2002-06-28,27.3714,27.2333,23.748,27.1371,26.8245,27.1905
2002-07-01,27.1905,27.3333,23.78,27.2276,26.8203,26.9857
2002-07-02,26.9857,27.3095,23.8108,27.1971,26.8162,27.019
2002-07-03,27.019,26.9381,23.8444,27.16,26.8015,27.5
2002-07-05,27.5,27.4524,23.886,27.2133,26.8073,27.0524
2002-07-08,27.0524,27.381,23.9307,27.1495,26.7929,26.3238
2002-07-09,26.3238,27.019,23.9713,26.9762,26.762,25.8952
2002-07-10,25.8952,26.481,24.0092,26.7581,26.7247,25.4143
2002-07-11,25.4143,25.7762,24.0511,26.4371,26.6774,25.1143
2002-07-12,25.1143,25.6048,24.092,25.96,26.6188,24.919
2002-07-15,24.919,25.0714,24.1327,25.5333,26.5534,24.4238
2002-07-16,24.4238,24.5238,24.1677,25.1533,26.4735,24.519
2002-07-17,24.519,25.2857,24.1973,24.8781,26.4245,24.3714
2002-07-18,24.3714,24.5714,24.2284,24.6695,26.3767,23.5381
2002-07-19,23.5381,24.3714,24.2544,24.3543,26.2975,22.2238
2002-07-22,22.2238,23.3571,24.273,23.8152,26.1991,22.0667
2002-07-23,22.0667,22.2857,24.2848,23.3438,26.1005,23.1524
2002-07-24,23.1524,21.7381,24.3023,23.0705,26.018,23.5143
2002-07-25,23.5143,22.5238,24.3198,22.899,25.9408,23.3286
2002-07-26,23.3286,23.0952,24.3359,22.8571,25.8703,24.7952
2002-07-29,24.7952,23.5476,24.3549,23.3714,25.8233,24.4048
2002-07-30,24.4048,24.7619,24.371,23.839,25.7795,24.5238
2002-07-31,24.5238,24.5238,24.3877,24.1133,25.7403,23.2381
2002-08-01,23.2381,24.5238,24.4013,24.0581,25.6679,22.9762
2002-08-02,22.9762,23.1905,24.4099,23.9876,25.5878,22.081
2002-08-05,22.081,22.6857,24.4148,23.4448,25.4847,23.081
2002-08-06,23.081,22.4524,24.4288,23.18,25.408,23.4286
2002-08-07,23.4286,23.1905,24.442,22.961,25.3463,24.7143
2002-08-08,24.7143,23.4286,24.4598,23.2562,25.32,25.1667
2002-08-09,25.1667,24.5714,24.4811,23.6943,25.3092,25.4619
2002-08-12,25.4619,24.881,24.5015,24.3705,25.2882,25.2381
2002-08-13,25.2381,25.4095,24.5176,24.8019,25.2792,25.8048
2002-08-14,25.8048,25.6381,24.532,25.2771,25.2772,26.8095
2002-08-15,26.8095,25.9952,24.5483,25.6962,25.3014,26.819
2002-08-16,26.819,26.4762,24.5707,26.0267,25.3235,26.9905
2002-08-19,26.9905,26.9381,24.594,26.3324,25.3386,26.181
2002-08-20,26.181,26.8714,24.6119,26.521,25.3483,26.3333
2002-08-21,26.3333,26.2048,24.6332,26.6267,25.3716,26.8333
2002-08-22,26.8333,26.5476,24.6612,26.6314,25.4004,26.8476
2002-08-23,26.8476,26.8381,24.6878,26.6371,25.4181,27.0095
2002-08-26,27.0095,27.0667,24.713,26.641,25.4361,27.1619
2002-08-27,27.1619,27.1429,24.739,26.8371,25.4413,26.3714
2002-08-28,26.3714,26.8333,24.7577,26.8448,25.4361,26.0714
2002-08-29,26.0714,26.0952,24.7765,26.6924,25.43,26.219
2002-08-30,26.219,25.8238,24.7969,26.5667,25.4212,25.4048
2002-09-03,25.4048,25.9571,24.8196,26.2457,25.4041,25.5667
2002-09-04,25.5667,25.4381,24.8525,25.9267,25.3807,25.9762
2002-09-05,25.9762,25.4476,24.8847,25.8476,25.3574,26.5762
2002-09-06,26.5762,26.381,24.9198,25.9486,25.3449,26.4905
2002-09-09,26.4905,26.5476,24.9498,26.0029,25.33,26.9476
2002-09-10,26.9476,26.5238,24.9847,26.3114,25.3215,26.9667
2002-09-11,26.9667,27.281,25.0177,26.5914,25.317,26.7143
2002-09-12,26.7143,26.9667,25.0524,26.739,25.3116,27.281
2002-09-13,27.281,26.7857,25.0887,26.88,25.3169,27.7762
2002-09-16,27.7762,27.219,25.1295,27.1371,25.3224,26.8095
2002-09-17,26.8095,27.3952,25.164,27.1095,25.3175,26.9381
2002-09-18,26.9381,26.8333,25.1991,27.1038,25.3298,26.7286
2002-09-19,26.7286,26.9381,25.2309,27.1067,25.3465,26.8571
2002-09-20,26.8571,27.0048,25.2614,27.0219,25.3753,27.0048
2002-09-23,27.0048,27.0714,25.2905,26.8676,25.4131,26.3762
2002-09-24,26.3762,27.0238,25.3158,26.781,25.4423,27.2238
2002-09-25,27.2238,26.619,25.3454,26.8381,25.4983,28.0952
2002-09-26,28.0952,27.5952,25.3814,27.1114,25.5698,27.9571
2002-09-27,27.9571,28.1667,25.4185,27.3314,25.6415,28.3095
2002-09-30,28.3095,27.9619,25.4588,27.5924,25.737,28.2571
2002-10-01,28.2571,27.981,25.4996,27.9686,25.8576,27.919
2002-10-02,27.919,28.0476,25.5362,28.1076,25.9747,27.4095
2002-10-03,27.4095,27.919,25.5713,27.9705,26.0598,27.1381
2002-10-04,27.1381,27.5,25.6001,27.8067,26.1323,26.6952
2002-10-07,26.6952,27.1381,25.6242,27.4838,26.1996,26.4333
2002-10-08,26.4333,26.7,25.6454,27.119,26.2324,25.7571
2002-10-09,25.7571,26.3143,25.6622,26.6867,26.2594,25.6476
2002-10-10,25.6476,25.4286,25.6772,26.3343,26.2819,25.6667
2002-10-11,25.6667,25.6905,25.689,26.04,26.3305,26.3095
2002-10-14,26.3095,25.6667,25.7023,25.9629,26.3971,27.4
2002-10-15,27.4,26.9048,25.7192,26.1562,26.5035,27.0714
2002-10-16,27.0714,27.3571,25.7358,26.419,26.5833,27.8476
2002-10-17,27.8476,27.5,25.7573,26.859,26.6717,27.3333
2002-10-18,27.3333,27.3333,25.7809,27.1924,26.7241,27.5
2002-10-21,27.5,27.3333,25.8028,27.4305,26.7708,26.4095
2002-10-22,26.4095,27.2048,25.8164,27.2324,26.7897,26.6905
2002-10-23,26.6905,26.0333,25.8331,27.1562,26.8188,26.1048
2002-10-24,26.1048,26.7143,25.8475,26.8076,26.8248,25.6381
2002-10-25,25.6381,26.1048,25.8611,26.4686,26.8013,25.6667
2002-10-28,25.6667,25.7,25.8781,26.1019,26.7783,24.8333
2002-10-29,24.8333,25.381,25.8914,25.7867,26.7351,25.881
2002-10-30,25.881,24.9524,25.9081,25.6248,26.7291,25.7429
2002-10-31,25.7429,26.1905,25.9255,25.5524,26.7173,26.2762
2002-11-01,26.2762,25.7429,25.9473,25.68,26.7062,26.0095
2002-11-04,26.0095,26.581,25.9679,25.7486,26.6894,26.019
2002-11-05,26.019,26.0095,25.9899,25.9857,26.6696,25.9381
2002-11-06,25.9381,26.019,26.0072,25.9971,26.6451,25.6143
2002-11-07,25.6143,25.9762,26.0204,25.9714,26.63,25.2571
2002-11-08,25.2571,25.619,26.0309,25.7676,26.6137,24.9048
2002-11-11,24.9048,25.1,26.042,25.5467,26.5874,24.4667
2002-11-12,24.4667,25.1952,26.0539,25.2362,26.5687,23.8095
2002-11-13,23.8095,24.4714,26.0612,24.8105,26.5335,24.1095
2002-11-14,24.1095,23.881,26.0663,24.5095,26.4962,24.1238
2002-11-15,24.1238,23.8333,26.0705,24.2829,26.4471,24.3143
2002-11-18,24.3143,24.2381,26.0808,24.1648,26.4036,24.1714
2002-11-19,24.1714,24.2619,26.0871,24.1057,26.3481,24.9905
2002-11-20,24.9905,24.2857,26.0966,24.3419,26.3086,25.3524
2002-11-21,25.3524,25.1333,26.1088,24.5905,26.2813,24.9571
2002-11-22,24.9571,25.2857,26.1174,24.7571,26.2349,25.2857
2002-11-25,25.2857,25.1952,26.1248,24.9514,26.185,24.6762
2002-11-26,24.6762,25.2143,26.1303,25.0524,26.1424,25.4143
2002-11-27,25.4143,24.9524,26.1375,25.1371,26.1119,25.6571
2002-11-29,25.6571,25.4524,26.1448,25.1981,26.0905,25.9048
2002-12-02,25.9048,26.0,26.1528,25.3876,26.0714,26.4238
2002-12-03,26.4238,25.9095,26.165,25.6152,26.0598,26.1333
2002-12-04,26.1333,26.4286,26.1768,25.9067,26.055,26.5667
2002-12-05,26.5667,26.2381,26.1872,26.1371,26.0418,27.0952
2002-12-06,27.0952,26.5714,26.1999,26.4248,26.0218,26.8286
2002-12-09,26.8286,27.0952,26.2074,26.6095,25.9992,27.0714
2002-12-10,27.0714,26.9048,26.2174,26.739,25.9745,27.0381
2002-12-11,27.0381,27.0762,26.2281,26.92,25.9501,28.019
2002-12-12,28.019,27.0381,26.2426,27.2105,25.9521,27.7667
2002-12-13,27.7667,28.0238,26.2546,27.3448,25.9592,28.2048
2002-12-16,28.2048,28.0714,26.2671,27.62,25.9806,27.9762
2002-12-17,27.9762,28.2143,26.2787,27.801,26.0062,27.481
2002-12-18,27.481,27.981,26.2852,27.8895,26.0271,27.1381
2002-12-19,27.1381,27.5952,26.288,27.7133,26.0548,27.7
2002-12-20,27.7,27.2143,26.2957,27.7,26.0958,28.0571
2002-12-23,28.0571,27.619,26.305,27.6705,26.1436,28.0571
2002-12-24,28.0571,28.1429,26.3144,27.6867,26.1786,27.8333
2002-12-26,27.8333,28.0857,26.3217,27.7571,26.1872,27.4905
2002-12-27,27.4905,27.9286,26.3277,27.8276,26.1956,27.3095
2002-12-30,27.3095,27.4762,26.3305,27.7495,26.1849,27.1381
2002-12-31,27.1381,27.1429,26.3315,27.5657,26.181,28.2381
2003-01-02,28.2381,27.4667,26.3353,27.6019,26.1957,28.1381
2003-01-03,28.1381,28.1667,26.3397,27.6629,26.2303,28.0714
2003-01-06,28.0714,28.1381,26.3437,27.779,26.2579,26.6905
2003-01-07,26.6905,27.5476,26.3448,27.6552,26.2696,26.8
2003-01-08,26.8,26.6905,26.3456,27.5876,26.2929,27.2857
2003-01-09,27.2857,26.9381,26.3505,27.3971,26.3252,26.9524
2003-01-10,26.9524,26.9762,26.3482,27.16,26.3676,27.6714
2003-01-13,27.6714,27.0238,26.3511,27.08,26.4034,28.1143
2003-01-14,28.1143,28.4524,26.354,27.3648,26.4509,29.219
2003-01-15,29.219,28.519,26.3594,27.8486,26.5097,29.5381
